테스나(131970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-23,13300,13400,12550,12550,115812,85968.0,6850000.0
2017-03-24,12400,13050,12400,12950,137725,88708.0,6850000.0
2017-03-27,12950,14100,12850,13750,145390,94188.0,6850000.0
2017-03-28,13750,13950,13500,13750,24424,94188.0,6850000.0
2017-03-29,13900,13900,13400,13450,26539,92132.0,6850000.0
2017-03-30,13400,14000,13400,13800,48912,94530.0,6850000.0
2017-03-31,13750,13850,13450,13450,31988,92132.0,6850000.0
2017-04-03,13600,14450,13600,14100,94332,96585.0,6850000.0
2017-04-04,14200,14550,14000,14200,91112,97270.0,6850000.0
2017-04-05,14200,14550,14150,14350,57220,98298.0,6850000.0
2017-04-06,14350,14450,14050,14300,24074,97955.0,6850000.0
2017-04-07,14250,14700,14000,14650,52283,100352.0,6850000.0
2017-04-10,14650,14700,14150,14450,38344,98982.0,6850000.0
2017-04-11,14450,14650,14200,14500,33241,99325.0,6850000.0
2017-04-12,14450,14450,14150,14300,12421,97955.0,6850000.0
2017-04-13,14300,14600,14200,14500,32118,99325.0,6850000.0
2017-04-14,14500,14950,14450,14450,71670,98982.0,6850000.0
2017-04-17,14500,15100,14500,15050,125969,103092.0,6850000.0
2017-04-18,15200,15400,14850,15200,138795,104120.0,6850000.0
2017-04-19,15250,15900,15050,15500,211316,106175.0,6850000.0
2017-04-20,15350,15700,15100,15200,117112,104120.0,6850000.0
2017-04-21,15300,15300,14750,15000,77651,102750.0,6850000.0
2017-04-24,15000,15000,14450,14600,63965,100010.0,6850000.0
2017-04-25,14750,15400,14500,15150,174548,103778.0,6850000.0
2017-04-26,15250,15400,15100,15200,63237,104120.0,6850000.0
2017-04-27,15300,15300,14800,15000,40828,102750.0,6850000.0
2017-04-28,15100,15350,14800,14950,45122,102408.0,6850000.0
2017-05-02,14950,15250,14850,15000,42750,102750.0,6850000.0
2017-05-04,15150,15400,14950,15350,70410,105148.0,6850000.0
2017-05-08,15300,15950,15300,15750,95680,107888.0,6850000.0
2017-05-10,15600,16300,15500,16200,108671,110970.0,6850000.0
2017-05-11,16150,17100,16000,17100,301617,117135.0,6850000.0
2017-05-12,17050,17300,16800,16950,105360,116108.0,6850000.0
2017-05-15,17150,17500,16750,17250,162217,118162.0,6850000.0
2017-05-16,17500,17500,16800,17050,130147,116792.0,6850000.0
2017-05-17,17100,18100,17000,17850,184287,122272.0,6850000.0
2017-05-18,17450,18900,17400,18850,224562,129122.0,6850000.0
2017-05-19,18950,19400,18600,18750,170113,128438.0,6850000.0
2017-05-22,18600,19250,18400,18800,114983,128780.0,6850000.0
2017-05-23,18800,19050,18050,18300,109630,125355.0,6850000.0
2017-05-24,18400,18750,18150,18600,79122,127410.0,6850000.0
2017-05-25,18750,19050,17750,18350,100529,125698.0,6850000.0
2017-05-26,18350,19500,18250,19050,151657,130492.0,6850000.0
2017-05-29,18950,20600,18950,20550,423703,140768.0,6850000.0
2017-05-30,20800,21150,20150,20450,280067,140082.0,6850000.0
2017-05-31,20500,21300,20000,21000,153801,143850.0,6850000.0
2017-06-01,20850,21600,20500,21200,94236,145220.0,6850000.0
2017-06-02,21200,21400,20700,21150,89364,144878.0,6850000.0
2017-06-05,20800,21100,20400,20850,98385,142822.0,6850000.0
2017-06-07,20650,21450,20650,21150,105355,144878.0,6850000.0
2017-06-08,20950,21200,20500,20900,117854,143165.0,6850000.0
2017-06-09,20600,21300,20550,20950,109919,143508.0,6850000.0
2017-06-12,20250,20250,18500,19300,1094186,132205.0,6850000.0
2017-06-13,19550,19700,18900,19500,428187,133575.0,6850000.0
2017-06-14,19700,20300,19550,19750,342962,135288.0,6850000.0
2017-06-15,19900,20400,19300,19900,191105,136315.0,6850000.0
2017-06-16,20300,20500,19750,19950,96476,136658.0,6850000.0
2017-06-19,19950,20400,19950,20100,135760,137685.0,6850000.0
2017-06-20,20600,20850,20050,20100,101174,137685.0,6850000.0
2017-06-21,19600,20000,19300,19400,99051,132890.0,6850000.0
2017-06-22,19800,20950,19700,20000,332056,137000.0,6850000.0
2017-06-23,20100,20900,19800,20800,203032,142480.0,6850000.0
2017-06-26,21000,22000,20850,21800,380397,149330.0,6850000.0
2017-06-27,22400,22450,21400,21700,219655,148645.0,6850000.0
2017-06-28,21400,21650,20500,20500,279726,140425.0,6850000.0
2017-06-29,20900,20900,19400,19800,300927,135630.0,6850000.0
2017-06-30,19400,19900,18950,19350,260164,132548.0,6850000.0
2017-07-03,19500,19550,18700,19500,279405,133575.0,6850000.0
2017-07-04,19400,19400,18450,19050,287145,130492.0,6850000.0
2017-07-05,18750,19300,18600,18800,138764,128780.0,6850000.0
2017-07-06,19200,19500,18600,18650,135639,127752.0,6850000.0
2017-07-07,18750,19450,18700,18750,150901,128438.0,6850000.0
2017-07-10,18750,19350,18550,19350,113813,132548.0,6850000.0
2017-07-11,19500,19550,19100,19300,72499,132205.0,6850000.0
2017-07-12,19300,19300,18500,18750,132363,128438.0,6850000.0
2017-07-13,18800,19450,18500,19400,162047,132890.0,6850000.0
2017-07-14,19400,20150,19200,19800,246197,135630.0,6850000.0
2017-07-17,20000,20250,19650,20200,127368,138370.0,6850000.0
2017-07-18,20400,21950,20350,21800,788076,149330.0,6850000.0
2017-07-19,22100,22350,21600,21800,448215,149330.0,6850000.0
2017-07-20,21850,22650,21700,22150,322076,151728.0,6850000.0
2017-07-21,21700,22050,21550,22000,155136,150700.0,6850000.0
2017-07-24,22000,22200,20900,21400,386469,146590.0,6850000.0
2017-07-25,21700,21750,20650,20900,236153,143165.0,6850000.0
2017-07-26,20900,21100,19850,20300,421805,139055.0,6850000.0
2017-07-27,20300,20600,19700,20250,156631,138712.0,6850000.0
2017-07-28,19900,19900,18200,19400,465173,132890.0,6850000.0
2017-07-31,18900,19450,18350,19000,128082,130150.0,6850000.0
2017-08-01,18600,19300,18600,18850,127854,129122.0,6850000.0
2017-08-02,19150,19400,18900,19200,87158,131520.0,6850000.0
2017-08-03,19250,19250,17700,17900,263009,122615.0,6850000.0
2017-08-04,17900,18100,17450,17700,120514,121245.0,6850000.0
2017-08-07,17700,18450,17550,17900,125304,122615.0,6850000.0
2017-08-08,17900,18400,17500,18100,118565,123985.0,6850000.0
2017-08-09,17950,18250,17500,17850,83030,122272.0,6850000.0
2017-08-10,17850,18000,17100,17300,73074,118505.0,6850000.0
2017-08-11,16700,17500,16600,17000,127204,116450.0,6850000.0
2017-08-14,17100,17500,16800,16850,58844,115422.0,6850000.0
2017-08-16,17100,18400,17100,18000,206555,123300.0,6850000.0
2017-08-17,18250,18400,17800,18350,73582,125698.0,6850000.0
2017-08-18,17850,18200,17750,17800,95442,121930.0,6850000.0
2017-08-21,17950,18150,17150,17900,209412,122615.0,6850000.0
2017-08-22,17900,18200,17800,17800,68438,121930.0,6850000.0
2017-08-23,17750,18450,17700,18250,106997,125012.0,6850000.0
2017-08-24,18650,18850,18200,18500,95314,126725.0,6850000.0
2017-08-25,18450,18450,17950,18150,45544,124328.0,6850000.0
2017-08-28,18150,18250,17600,17950,72146,122958.0,6850000.0
2017-08-29,17950,18350,17750,18350,59305,125698.0,6850000.0
2017-08-30,18450,19200,18200,18750,151409,128438.0,6850000.0
2017-08-31,18900,19100,18100,18350,116716,125698.0,6850000.0
2017-09-01,18350,18400,17600,17900,156949,122615.0,6850000.0
2017-09-04,17300,17800,17200,17350,80063,118848.0,6850000.0
2017-09-05,17250,17550,16800,17350,95043,118848.0,6850000.0
2017-09-06,17250,17650,16900,17150,74364,117478.0,6850000.0
2017-09-07,17200,17500,16950,17400,86947,119190.0,6850000.0
2017-09-08,17600,17600,17000,17150,68642,117478.0,6850000.0
2017-09-11,17200,17650,17100,17600,77073,120560.0,6850000.0
2017-09-12,17600,18450,17550,18350,176662,125698.0,6850000.0
2017-09-13,18550,18550,18000,18000,69614,123300.0,6850000.0
2017-09-14,17950,17950,17700,17850,58717,122272.0,6850000.0
2017-09-15,17550,17800,17200,17700,67048,121245.0,6850000.0
2017-09-18,17700,18600,17700,18550,129586,127068.0,6850000.0
2017-09-19,18850,18900,17850,18050,115456,123642.0,6850000.0
2017-09-20,18150,18150,17350,17450,90602,119532.0,6850000.0
2017-09-21,17600,17850,17150,17400,56208,119190.0,6850000.0
2017-09-22,17300,17750,17100,17150,54357,117478.0,6850000.0
2017-09-25,17150,17450,16600,16800,52223,115080.0,6850000.0
2017-09-26,16450,17050,16050,16700,55385,114395.0,6850000.0
2017-09-27,16700,17100,16500,17050,36084,116792.0,6850000.0
2017-09-28,17250,17550,17100,17300,37146,118505.0,6850000.0
2017-09-29,17400,17400,17000,17200,26297,117820.0,6850000.0
2017-10-10,17250,17350,16900,17150,23014,117478.0,6850000.0
2017-10-11,17200,17550,17000,17150,28152,117478.0,6850000.0
2017-10-12,17150,17300,16900,16900,32025,115765.0,6850000.0
2017-10-13,16900,16900,14900,15000,295426,102750.0,6850000.0
2017-10-16,15000,15100,13850,14200,131552,97270.0,6850000.0
2017-10-17,14000,14350,13950,14100,119603,96585.0,6850000.0
2017-10-18,14000,14150,13650,13900,73386,95215.0,6850000.0
2017-10-19,13900,14200,13850,14200,55072,97270.0,6850000.0
2017-10-20,14150,14200,13900,13950,113085,95558.0,6850000.0
2017-10-23,14150,14250,13950,14150,52064,96928.0,6850000.0
2017-10-24,14200,14600,14150,14400,45965,98640.0,6850000.0
2017-10-25,14500,14650,14250,14450,39427,98982.0,6850000.0
2017-10-26,14450,14450,13900,14100,76447,96585.0,6850000.0
2017-10-27,13950,14250,13950,14200,21641,97270.0,6850000.0
2017-10-30,14400,14450,14150,14400,32253,98640.0,6850000.0
2017-10-31,14500,14550,14100,14200,29245,97270.0,6850000.0
2017-11-01,14300,14300,14000,14000,47321,95900.0,6850000.0
2017-11-02,14000,14550,14000,14300,56437,97955.0,6850000.0
2017-11-03,14450,14450,13850,14000,38631,95900.0,6850000.0
2017-11-06,13950,14150,13700,13950,37575,95558.0,6850000.0
2017-11-07,13850,13900,12600,12750,345941,87338.0,6850000.0
2017-11-08,12750,13300,12750,13050,135479,89392.0,6850000.0
2017-11-09,13100,13800,13100,13750,87406,94188.0,6850000.0
2017-11-10,13900,14350,13750,14150,93735,96928.0,6850000.0
2017-11-13,14150,14400,14050,14350,65046,98298.0,6850000.0
2017-11-14,14300,14450,14100,14400,60525,98640.0,6850000.0
2017-11-15,14400,14550,13800,13850,86865,94872.0,6850000.0
2017-11-16,13950,14200,13700,14150,68818,96928.0,6850000.0
2017-11-17,14200,14200,13800,13900,23501,95215.0,6850000.0
2017-11-20,13950,14250,13700,14000,26972,95900.0,6850000.0
2017-11-21,14000,14100,13550,13650,52470,93502.0,6850000.0
2017-11-22,13750,14100,13650,13950,42429,95558.0,6850000.0
2017-11-23,14100,14250,13950,14050,77959,96242.0,6850000.0
2017-11-24,14200,15600,14050,15300,299832,104805.0,6850000.0
2017-11-27,15550,16500,15550,16200,311854,110970.0,6850000.0
2017-11-28,16200,16200,15250,15650,156866,107202.0,6850000.0
2017-11-29,15400,15850,14900,15700,148211,107545.0,6850000.0
2017-11-30,15650,15650,14850,14900,191871,102065.0,6850000.0
2017-12-01,15100,15600,14950,15450,85349,105832.0,6850000.0
2017-12-04,15450,15450,14900,15300,64385,104805.0,6850000.0
2017-12-05,15200,15600,14950,15200,62362,104120.0,6850000.0
2017-12-06,15200,16050,15050,15500,145827,106175.0,6850000.0
2017-12-07,15600,15700,15050,15350,57107,105148.0,6850000.0
2017-12-08,15250,15350,15050,15050,69511,103092.0,6850000.0
2017-12-11,14750,15250,14650,15000,27788,102750.0,6850000.0
2017-12-12,15000,15200,14700,14700,38291,100695.0,6850000.0
2017-12-13,14700,15200,14700,15100,27062,103435.0,6850000.0
2017-12-14,15100,15300,14700,14950,34029,102408.0,6850000.0
2017-12-15,14950,14950,14450,14450,41316,98982.0,6850000.0
2017-12-18,14400,14600,14300,14600,28636,100010.0,6850000.0
2017-12-19,14650,14800,13700,14400,30855,98640.0,6850000.0
2017-12-20,14400,14400,13250,13350,99356,91448.0,6850000.0
2017-12-21,13450,13800,12950,12950,62165,88708.0,6850000.0
2017-12-22,12900,14000,12850,13800,35256,94530.0,6850000.0
2017-12-26,14000,14000,13350,13450,34866,92132.0,6850000.0
2017-12-27,13450,14100,13300,13450,41774,92132.0,6850000.0
2017-12-28,13750,14200,13500,14100,39632,96585.0,6850000.0
2018-01-02,14100,14500,13450,13700,77542,93845.0,6850000.0
2018-01-03,13700,13850,13500,13700,45599,93845.0,6850000.0
2018-01-04,13800,14200,13500,13650,44255,93502.0,6850000.0
2018-01-05,13650,13900,13300,13400,46480,91790.0,6850000.0
2018-01-08,13450,13550,12900,13200,60694,90420.0,6850000.0
2018-01-09,13150,13300,12850,13050,49431,89392.0,6850000.0
2018-01-10,13050,13150,12550,12600,67562,86310.0,6850000.0
2018-01-11,12650,13100,12650,13050,47116,89392.0,6850000.0
2018-01-12,13050,13050,12550,12650,46851,86652.0,6850000.0
2018-01-15,12650,12650,12200,12200,60936,83570.0,6850000.0
2018-01-16,12100,12600,12100,12500,52273,85625.0,6850000.0
2018-01-17,12500,12750,12300,12650,47925,86652.0,6850000.0
2018-01-18,12750,13150,12650,12700,57493,86995.0,6850000.0
2018-01-19,12650,12900,12650,12800,33969,87680.0,6850000.0
2018-01-22,12800,12800,12100,12300,52115,84255.0,6850000.0
2018-01-23,12300,12600,12300,12500,28089,85625.0,6850000.0
2018-01-24,12500,13050,12450,13000,56994,89050.0,6850000.0
2018-01-25,13000,13450,13000,13400,57199,91790.0,6850000.0
2018-01-26,13550,13750,13400,13700,71853,93845.0,6850000.0
2018-01-29,13850,13900,13650,13700,24166,93845.0,6850000.0
2018-01-30,13700,13700,13150,13300,35540,91105.0,6850000.0
2018-01-31,13000,13350,12800,13200,42976,90420.0,6850000.0
2018-02-01,13300,13350,12900,13050,37446,89392.0,6850000.0
2018-02-02,13200,13200,12600,12900,33962,88365.0,6850000.0
2018-02-05,12600,12600,12000,12250,71547,83912.0,6850000.0
2018-02-06,12000,14600,11900,14500,454653,99325.0,6850000.0
2018-02-07,15000,16150,15000,15350,496574,105148.0,6850000.0
2018-02-08,15400,16450,15400,15950,239926,109258.0,6850000.0
2018-02-09,15750,16600,15500,16500,292728,113025.0,6850000.0
2018-02-12,16400,16750,16250,16500,163353,113025.0,6850000.0
2018-02-13,16500,16650,16150,16300,108159,111655.0,6850000.0
2018-02-14,16300,17400,16300,17150,201302,117478.0,6850000.0
2018-02-19,17900,17900,17300,17500,91289,119875.0,6850000.0
2018-02-20,17750,18800,17200,17950,214277,122958.0,6850000.0
2018-02-21,18050,18150,17300,17450,121423,119532.0,6850000.0
2018-02-22,17150,18300,17100,17800,169786,121930.0,6850000.0
2018-02-23,18000,18150,17450,17750,60547,121588.0,6850000.0
2018-02-26,17850,18000,17350,17700,73040,121245.0,6850000.0
2018-02-27,17700,18700,17100,18300,272648,125355.0,6850000.0
2018-02-28,18350,18900,18050,18400,99952,126040.0,6850000.0
2018-03-02,18300,18300,17850,18300,46165,125355.0,6850000.0
2018-03-05,19250,19300,18400,18500,146789,126725.0,6850000.0
2018-03-06,18700,19050,18300,18950,68205,129808.0,6850000.0
2018-03-07,19200,19700,18950,19200,107635,131520.0,6850000.0
2018-03-08,19650,19650,18950,19250,30819,131862.0,6850000.0
2018-03-09,19300,19400,18650,18850,69010,129122.0,6850000.0
2018-03-12,19400,19400,18800,18900,45072,129465.0,6850000.0
2018-03-13,19200,19200,18400,18850,67448,129122.0,6850000.0
2018-03-14,18850,18900,18550,18700,30519,128095.0,6850000.0
2018-03-15,18950,19450,18700,18950,76179,129808.0,6850000.0
2018-03-16,18800,19800,18800,19750,122675,135288.0,6850000.0
2018-03-19,19900,20000,19300,19700,66729,134945.0,6850000.0
2018-03-20,19900,20200,19400,19850,63971,135972.0,6850000.0
2018-03-21,20200,20200,19400,19650,30810,134602.0,6850000.0
2018-03-22,19650,19700,19050,19300,68004,132205.0,6850000.0
2018-03-23,18750,19100,18200,18700,79329,128095.0,6850000.0
2018-03-26,18400,18950,18100,18950,54537,129808.0,6850000.0
2018-03-27,18950,19000,18550,18650,37737,127752.0,6850000.0
2018-03-28,18100,18900,18050,18850,52695,129122.0,6850000.0
2018-03-29,18650,18850,17500,18100,113264,123985.0,6850000.0
2018-03-30,18100,18500,17900,18350,25713,125698.0,6850000.0
2018-04-02,18350,18700,17800,18150,18995,124328.0,6850000.0
2018-04-03,18050,18400,17800,17950,41463,122958.0,6850000.0
2018-04-04,18300,18300,17700,17950,26576,122958.0,6850000.0
2018-04-05,17700,18500,17700,18200,54010,124670.0,6850000.0
2018-04-06,18200,18400,17800,18100,11310,123985.0,6850000.0
2018-04-09,18000,18250,17600,17900,33799,122615.0,6850000.0
2018-04-10,17900,18000,17450,17950,18714,122958.0,6850000.0
2018-04-11,18400,18400,17950,18300,26494,125355.0,6850000.0
2018-04-12,18300,19000,18200,18600,122710,127410.0,6850000.0
2018-04-13,18950,19150,18350,19000,77042,130150.0,6850000.0
2018-04-16,19000,19500,18850,19050,55776,130492.0,6850000.0
2018-04-17,19050,19100,18500,18900,46424,129465.0,6850000.0
2018-04-18,18950,19000,18200,18400,42635,126040.0,6850000.0
2018-04-19,18450,18450,17800,18300,57894,125355.0,6850000.0
2018-04-20,18200,18700,18050,18500,49604,126725.0,6850000.0
2018-04-23,18800,18800,18050,18550,39099,127068.0,6850000.0
2018-04-24,18550,18550,17100,17250,100891,118162.0,6850000.0
2018-04-25,17250,17250,16450,16700,76708,114395.0,6850000.0
2018-04-26,17050,17100,16700,17100,28069,117135.0,6850000.0
2018-04-27,17300,17300,16300,16850,115964,115422.0,6850000.0
2018-04-30,16850,17150,16100,16750,63461,114738.0,6850000.0
2018-05-02,16750,16750,16050,16400,78090,112340.0,6850000.0
2018-05-03,16250,16650,16150,16450,56947,112682.0,6850000.0
2018-05-04,16350,17250,16350,16900,87467,115765.0,6850000.0
2018-05-08,16900,17600,16800,17300,113582,118505.0,6850000.0
2018-05-09,17400,18350,17200,18000,140951,123300.0,6850000.0
2018-05-10,18100,19250,18100,18950,171462,129808.0,6850000.0
2018-05-11,19000,19450,18800,19100,66546,130835.0,6850000.0
2018-05-14,19200,19200,18550,19050,52500,130492.0,6850000.0
2018-05-15,19050,19150,18600,18900,46495,129465.0,6850000.0
2018-05-16,19200,19350,18350,18850,121651,129122.0,6850000.0
2018-05-17,18900,19750,18800,19700,214871,134945.0,6850000.0
2018-05-18,20000,20200,19500,19950,149529,136658.0,6850000.0
2018-05-21,19900,20900,19800,20150,181363,138028.0,6850000.0
2018-05-23,20000,20600,20000,20500,92554,140425.0,6850000.0
2018-05-24,20500,22100,20500,21300,331015,145905.0,6850000.0
2018-05-25,21300,21700,20850,21300,118197,145905.0,6850000.0
2018-05-28,21000,22250,20800,22200,153578,152070.0,6850000.0
2018-05-29,22300,23350,22300,22950,195660,157208.0,6850000.0
2018-05-30,22950,23300,22100,22550,126243,154468.0,6850000.0
2018-05-31,22700,23800,22550,23450,104592,160632.0,6850000.0
2018-06-01,23400,23700,23000,23400,63771,160290.0,6850000.0
2018-06-04,23400,24250,23400,23800,87900,163030.0,6850000.0
2018-06-05,23850,24600,23800,24200,121797,165770.0,6850000.0
2018-06-07,24600,25100,24450,24750,114924,169538.0,6850000.0
2018-06-08,24900,25150,24550,24750,78511,169538.0,6850000.0
2018-06-11,25100,25100,23850,24000,94564,164400.0,6850000.0
2018-06-12,23750,24900,23750,24900,148179,170565.0,6850000.0
2018-06-14,25300,26500,25000,26100,227932,178785.0,6850000.0
2018-06-15,26300,26900,25450,26250,130267,179812.0,6850000.0
2018-06-18,26250,26900,25750,26100,129933,178785.0,6850000.0
2018-06-19,25850,26650,25750,26200,139317,179470.0,6850000.0
2018-06-20,26200,27600,26200,26900,360821,184265.0,6850000.0
2018-06-21,27250,29900,27100,29700,540042,203445.0,6850000.0
2018-06-22,29800,31950,26900,27800,644237,190430.0,6850000.0
2018-06-25,27800,28650,26500,27650,253586,189402.0,6850000.0
2018-06-26,27600,27600,25300,26450,298696,181182.0,6850000.0
2018-06-27,26350,26550,25550,25950,128989,177758.0,6850000.0
2018-06-28,25600,26050,24050,24300,209312,166455.0,6850000.0
2018-06-29,24400,26400,24400,25250,238263,172962.0,6850000.0
2018-07-02,25250,25850,24750,25200,108952,172620.0,6850000.0
2018-07-03,25850,27450,25650,26800,295883,183580.0,6850000.0
2018-07-04,26600,26650,24600,25100,232227,171935.0,6850000.0
2018-07-05,25000,25350,24300,24700,90200,169195.0,6850000.0
2018-07-06,24750,25600,24250,25550,84365,175018.0,6850000.0
2018-07-09,25300,25700,24500,24600,71216,168510.0,6850000.0
2018-07-10,25000,25700,24750,25000,82511,171250.0,6850000.0
2018-07-11,24500,24900,24150,24150,74869,165428.0,6850000.0
2018-07-12,24350,24950,23000,24950,158528,170908.0,6850000.0
2018-07-13,24700,25000,23050,23950,272824,164058.0,6850000.0
2018-07-16,23700,24350,23700,24150,78355,165428.0,6850000.0
2018-07-17,24400,24650,23600,24100,68985,165085.0,6850000.0
2018-07-18,24100,24400,23150,23450,68532,160632.0,6850000.0
2018-07-19,23500,23500,22650,23200,74600,158920.0,6850000.0
2018-07-20,22750,24550,22750,23850,130934,163372.0,6850000.0
2018-07-23,23500,23750,21350,21600,176710,147960.0,6850000.0
2018-07-24,21400,22250,20650,20650,143578,141452.0,6850000.0
2018-07-25,20850,23400,20800,22750,267471,155838.0,6850000.0
2018-07-26,22900,25750,22900,25750,368815,176388.0,6850000.0
2018-07-27,25700,27000,25550,25950,143229,177758.0,6850000.0
2018-07-30,25750,26250,25150,26250,92109,179812.0,6850000.0
2018-07-31,26300,26300,25250,25800,100971,176730.0,6850000.0
2018-08-01,25800,26300,25450,26150,78023,179128.0,6850000.0
2018-08-02,26150,26300,25500,26000,65830,178100.0,6850000.0
2018-08-03,26200,27400,26000,27000,95865,184950.0,6850000.0
2018-08-06,27450,27550,25300,26200,190164,179470.0,6850000.0
2018-08-07,26200,28300,26050,28150,180080,192828.0,6850000.0
2018-08-08,28100,28450,27250,27700,72080,189745.0,6850000.0
2018-08-09,27800,27850,26700,27200,61527,186320.0,6850000.0
2018-08-10,26800,27200,25600,26050,134754,178442.0,6850000.0
2018-08-13,25550,26150,25300,26000,67905,178100.0,6850000.0
2018-08-14,26250,26350,25650,25900,46293,177415.0,6850000.0
2018-08-16,25850,25850,24400,25400,125718,173990.0,6850000.0
2018-08-17,25100,26150,25100,25300,79105,173305.0,6850000.0
2018-08-20,25350,27200,25350,26800,151465,183580.0,6850000.0
2018-08-21,26900,28000,26850,27950,122743,191458.0,6850000.0
2018-08-22,27950,28700,27350,28400,117052,194540.0,6850000.0
2018-08-23,28350,29300,28250,28950,78419,198308.0,6850000.0
2018-08-24,28600,29700,28450,29500,66975,202075.0,6850000.0
2018-08-27,29600,29700,28500,28800,46005,197280.0,6850000.0
2018-08-28,28900,29900,28900,29500,37554,202075.0,6850000.0
2018-08-29,29500,30800,28800,29800,158119,204130.0,6850000.0
2018-08-30,30000,30150,29300,29300,39402,200705.0,6850000.0
2018-08-31,28900,29500,28800,29350,29264,201048.0,6850000.0
2018-09-03,29250,29750,29050,29350,29353,201048.0,6850000.0
2018-09-04,29200,29450,28550,29050,25708,198992.0,6850000.0
2018-09-05,29050,30400,28750,29950,111713,205158.0,6850000.0
2018-09-06,30250,30300,29500,29900,41703,204815.0,6850000.0
2018-09-07,29750,29750,28150,28950,71790,198308.0,6850000.0
2018-09-10,28500,29200,28250,28950,26336,198308.0,6850000.0
2018-09-11,28750,29150,28200,28200,31651,193170.0,6850000.0
2018-09-12,28450,28450,26500,27500,118993,188375.0,6850000.0
2018-09-13,27400,27700,26000,27300,137389,187005.0,6850000.0
2018-09-14,27300,27350,26350,26650,66222,182552.0,6850000.0
2018-09-17,26600,26850,25550,26300,67558,180155.0,6850000.0
2018-09-18,26000,26500,25600,26450,86986,181182.0,6850000.0
2018-09-19,26450,26750,25750,26500,57552,181525.0,6850000.0
2018-09-20,26450,26750,25750,26350,56716,180498.0,6850000.0
2018-09-21,26100,26350,25100,26000,92129,178100.0,6850000.0
2018-09-27,25900,26600,25500,26200,38263,179470.0,6850000.0
2018-09-28,26050,27100,26050,26950,58511,184608.0,6850000.0
2018-10-01,27000,27300,24850,25000,98169,171250.0,6850000.0
2018-10-02,24700,25450,24600,24950,28428,170908.0,6850000.0
2018-10-04,25000,25300,24350,24750,37704,169538.0,6850000.0
2018-10-05,24850,24950,23800,24550,32359,168168.0,6850000.0
2018-10-08,24200,25450,24200,24700,40226,169195.0,6850000.0
2018-10-10,24400,24600,23400,24200,51185,165770.0,6850000.0
2018-10-11,22650,23600,21400,22200,128070,152070.0,6850000.0
2018-10-12,22250,23150,21200,23000,62907,157550.0,6850000.0
2018-10-15,23000,24900,22750,23500,72132,160975.0,6850000.0
2018-10-16,23900,24550,23500,23950,34605,164058.0,6850000.0
2018-10-17,24500,24850,24000,24850,38161,170222.0,6850000.0
2018-10-18,24700,24750,23750,23800,40038,163030.0,6850000.0
2018-10-19,23800,25500,23450,24800,51705,169880.0,6850000.0
2018-10-22,24500,25350,24350,24950,27892,170908.0,6850000.0
2018-10-23,24700,24700,23000,24000,43953,164400.0,6850000.0
2018-10-24,24100,24200,22550,22700,48653,155495.0,6850000.0
2018-10-25,21700,22500,21500,22200,61571,152070.0,6850000.0
2018-10-26,22650,22650,20000,20800,105345,142480.0,6850000.0
2018-10-29,20350,21400,19200,20000,54912,137000.0,6850000.0
2018-10-30,19500,20400,18900,20050,81499,137342.0,6850000.0
2018-10-31,20800,22300,20700,21700,114570,148645.0,6850000.0
2018-11-01,21700,22750,21550,22000,56958,150700.0,6850000.0
2018-11-02,22400,24150,22000,23950,77257,164058.0,6850000.0
2018-11-05,24450,24600,23700,24050,70152,164742.0,6850000.0
2018-11-06,23700,24700,23700,24150,37807,165428.0,6850000.0
2018-11-07,24700,24900,22950,23800,76520,163030.0,6850000.0
2018-11-08,23600,24500,23600,23900,63066,163715.0,6850000.0
2018-11-09,23800,24700,22700,23400,55024,160290.0,6850000.0
2018-11-12,23050,23550,22750,23400,30958,160290.0,6850000.0
2018-11-13,22550,23400,21750,23400,83633,160290.0,6850000.0
2018-11-14,22800,23650,22800,23500,26224,160975.0,6850000.0
2018-11-15,23250,25050,23200,25050,86971,171592.0,6850000.0
2018-11-16,24950,25300,24450,24600,44056,168510.0,6850000.0
2018-11-19,24550,24750,24200,24700,28737,169195.0,6850000.0
2018-11-20,24200,24200,22550,22800,101134,156180.0,6850000.0
2018-11-21,22200,23050,21100,23000,54199,157550.0,6850000.0
2018-11-22,22800,22850,22250,22400,24732,153440.0,6850000.0
2018-11-23,22650,23500,22350,22700,43647,155495.0,6850000.0
2018-11-26,22450,23350,22400,22800,22041,156180.0,6850000.0
2018-11-27,22700,22900,22200,22450,30269,153782.0,6850000.0
2018-11-28,22650,22650,21700,22400,22391,153440.0,6850000.0
2018-11-29,22400,22800,21550,22300,48234,152755.0,6850000.0
2018-11-30,22300,22550,21650,22400,31880,153440.0,6850000.0
2018-12-03,22500,22750,22050,22500,44455,154125.0,6850000.0
2018-12-04,22750,22750,22150,22300,27322,152755.0,6850000.0
2018-12-05,21850,22200,21600,22000,36504,150700.0,6850000.0
2018-12-06,22100,22100,21150,21450,24568,146932.0,6850000.0
2018-12-07,21350,21800,20100,21000,53657,143850.0,6850000.0
2018-12-10,20750,20900,19800,20400,40191,139740.0,6850000.0
2018-12-11,20150,20700,19350,19900,50531,136315.0,6850000.0
2018-12-12,19500,25850,19500,21650,380410,148302.0,6850000.0
2018-12-13,21350,21400,20350,20550,131051,140768.0,6850000.0
2018-12-14,20350,20400,18700,19350,185409,132548.0,6850000.0
