엠씨넥스(097520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-09,6314,6381,6135,6158,104666,83069.0,6019479.0
2014-04-10,6247,6381,6135,6225,99483,83972.0,6019479.0
2014-04-11,6202,6358,6113,6359,57396,85778.0,6019479.0
2014-04-14,6426,6582,6292,6537,108842,88185.0,6019479.0
2014-04-15,6559,6559,6292,6292,85386,84875.0,6019479.0
2014-04-16,6336,6358,6180,6315,95577,85176.0,6019479.0
2014-04-17,6336,6403,6269,6315,41381,85176.0,6019479.0
2014-04-18,6381,6582,6381,6582,149225,88787.0,6019479.0
2014-04-21,6559,6582,6426,6560,52812,88486.0,6019479.0
2014-04-22,6604,6716,6492,6560,110129,88486.0,6019479.0
2014-04-23,6537,6559,6336,6337,108088,85477.0,6019479.0
2014-04-24,6314,6403,6314,6337,161556,85477.0,6019479.0
2014-04-25,6314,6448,6202,6315,145943,85176.0,6019479.0
2014-04-28,6269,6381,6269,6381,59814,86079.0,6019479.0
2014-04-29,6336,6559,6336,6449,90703,86981.0,6019479.0
2014-04-30,6492,6492,6292,6337,38813,85477.0,6019479.0
2014-05-02,6381,6403,6292,6381,34668,86079.0,6019479.0
2014-05-07,6381,6426,6224,6270,65190,84574.0,6019479.0
2014-05-08,6269,6314,6046,6203,118480,83671.0,6019479.0
2014-05-09,6247,6247,6024,6158,48675,83069.0,6019479.0
2014-05-12,6180,6180,6002,6114,40198,82467.0,6019479.0
2014-05-13,6113,6336,6068,6292,72610,84875.0,6019479.0
2014-05-14,6269,6381,6180,6292,129110,84875.0,6019479.0
2014-05-15,6336,6426,6247,6247,149861,84273.0,6019479.0
2014-05-16,6247,6314,6046,6292,84432,84875.0,6019479.0
2014-05-19,6426,6426,6002,6069,91687,81865.0,6019479.0
2014-05-20,6091,6180,5800,6136,103766,82768.0,6019479.0
2014-05-21,6091,6180,5979,5980,35302,80661.0,6019479.0
2014-05-22,6046,6180,6002,6114,40516,82467.0,6019479.0
2014-05-23,6180,6358,6113,6181,60581,83370.0,6019479.0
2014-05-26,6180,6247,6091,6158,29000,83069.0,6019479.0
2014-05-27,6113,6180,5845,5935,83118,80059.0,6019479.0
2014-05-28,5934,6002,5868,5891,39016,79457.0,6019479.0
2014-05-29,5912,5957,5644,5735,82262,77350.0,6019479.0
2014-05-30,5778,5890,5533,5645,75489,76146.0,6019479.0
2014-06-02,5578,5644,5421,5533,79193,74642.0,6019479.0
2014-06-03,5555,5555,5332,5533,29206,74642.0,6019479.0
2014-06-05,5622,5734,5533,5533,25702,74642.0,6019479.0
2014-06-09,5555,5578,5086,5243,147261,70729.0,6019479.0
2014-06-10,5198,5399,5198,5311,30675,71632.0,6019479.0
2014-06-11,5399,5488,5288,5400,22527,72836.0,6019479.0
2014-06-12,5354,5488,5354,5489,13918,74040.0,6019479.0
2014-06-13,5488,5488,5354,5467,19258,73739.0,6019479.0
2014-06-16,5466,5466,5354,5444,13460,73438.0,6019479.0
2014-06-17,5444,6135,5444,5913,166030,79758.0,6019479.0
2014-06-18,5957,6180,5734,6069,75747,81865.0,6019479.0
2014-06-19,6068,6113,5912,6047,37590,81564.0,6019479.0
2014-06-20,6046,6046,5868,5980,23916,80661.0,6019479.0
2014-06-23,6024,6024,5868,5913,21003,79758.0,6019479.0
2014-06-24,5912,5912,5778,5823,12202,78554.0,6019479.0
2014-06-25,5823,5845,5578,5578,42616,75243.0,6019479.0
2014-06-26,5667,5689,5533,5578,22291,75243.0,6019479.0
2014-06-27,5622,5689,5444,5556,41286,74943.0,6019479.0
2014-06-30,5667,5778,5578,5779,54330,77952.0,6019479.0
2014-07-01,5778,5934,5756,5846,45589,78855.0,6019479.0
2014-07-02,5890,5979,5578,5823,31078,78554.0,6019479.0
2014-07-03,5868,5868,5712,5735,17674,77350.0,6019479.0
2014-07-04,5734,5800,5600,5712,30728,77049.0,6019479.0
2014-07-07,5712,5712,5421,5533,92051,74642.0,6019479.0
2014-07-08,5510,5510,5243,5311,131869,71632.0,6019479.0
2014-07-09,5310,5466,5265,5400,40198,72836.0,6019479.0
2014-07-10,5421,5444,5310,5400,28607,72836.0,6019479.0
2014-07-11,5444,5667,5399,5578,73956,75243.0,6019479.0
2014-07-14,5555,5622,5466,5511,26785,74341.0,6019479.0
2014-07-15,5488,5600,5399,5489,50424,74040.0,6019479.0
2014-07-16,5510,5578,5377,5444,28502,73438.0,6019479.0
2014-07-17,5466,5622,5466,5467,32100,73739.0,6019479.0
2014-07-18,5466,5578,5421,5511,17958,74341.0,6019479.0
2014-07-21,5578,5644,5533,5556,23400,74943.0,6019479.0
2014-07-22,5622,5667,5578,5601,19503,75544.0,6019479.0
2014-07-23,5600,5667,5533,5578,23815,75243.0,6019479.0
2014-07-24,5689,5712,5555,5578,48952,75243.0,6019479.0
2014-07-25,5600,5622,5488,5511,16783,74341.0,6019479.0
2014-07-28,5510,5555,5377,5444,27519,73438.0,6019479.0
2014-07-29,5444,5510,5265,5355,36333,72234.0,6019479.0
2014-07-30,5288,5555,5220,5467,41186,73739.0,6019479.0
2014-07-31,5466,5488,5310,5400,16164,72836.0,6019479.0
2014-08-01,5332,5488,5243,5400,21414,72836.0,6019479.0
2014-08-04,5399,5510,5399,5489,25979,74040.0,6019479.0
2014-08-05,5488,5622,5399,5556,36720,74943.0,6019479.0
2014-08-06,5644,5957,5622,5823,158860,78554.0,6019479.0
2014-08-07,5890,5890,5712,5801,48274,78253.0,6019479.0
2014-08-08,5800,5912,5712,5801,29831,78253.0,6019479.0
2014-08-11,5845,6024,5800,6002,67144,80962.0,6019479.0
2014-08-12,5957,6091,5890,5935,54324,80059.0,6019479.0
2014-08-13,6002,6091,5912,5935,118649,80059.0,6019479.0
2014-08-14,5957,6002,5778,5868,52239,79156.0,6019479.0
2014-08-18,5868,6002,5622,6002,63396,80962.0,6019479.0
2014-08-19,6046,6091,5800,5980,86578,80661.0,6019479.0
2014-08-20,5979,6202,5890,6114,78990,82467.0,6019479.0
2014-08-21,6113,6180,6024,6047,56893,81564.0,6019479.0
2014-08-22,6091,6224,5934,5980,42161,80661.0,6019479.0
2014-08-25,6024,6024,5823,5957,37255,80360.0,6019479.0
2014-08-26,5912,6046,5845,5935,41694,80059.0,6019479.0
2014-08-27,6024,6024,5868,5868,25529,79156.0,6019479.0
2014-08-28,5890,6046,5845,6047,36560,81564.0,6019479.0
2014-08-29,6024,6046,5466,5489,93950,74040.0,6019479.0
2014-09-01,5578,5712,5533,5556,55693,74943.0,6019479.0
2014-09-02,5578,5600,5399,5444,62561,73438.0,6019479.0
2014-09-03,5533,5578,5176,5355,78646,72234.0,6019479.0
2014-09-04,5354,5466,5310,5400,27050,72836.0,6019479.0
2014-09-05,5399,5533,5332,5489,28225,74040.0,6019479.0
2014-09-11,5466,5644,5421,5578,24504,75243.0,6019479.0
2014-09-12,5622,5644,5488,5623,21769,75845.0,6019479.0
2014-09-15,5622,5667,5555,5601,27307,75544.0,6019479.0
2014-09-16,5600,5734,5600,5712,20298,77049.0,6019479.0
2014-09-17,5734,5756,5622,5712,14876,77049.0,6019479.0
2014-09-18,5712,5734,5600,5645,15393,76146.0,6019479.0
2014-09-19,5667,5734,5578,5690,11480,76748.0,6019479.0
2014-09-22,5734,5734,5578,5578,11679,75243.0,6019479.0
2014-09-23,6158,6224,5667,5690,134313,76748.0,6019479.0
2014-09-24,5734,5800,5622,5712,23843,77049.0,6019479.0
2014-09-25,5756,5756,5622,5712,24310,77049.0,6019479.0
2014-09-26,5667,5868,5644,5779,44274,77952.0,6019479.0
2014-09-29,5778,5845,5533,5623,37484,75845.0,6019479.0
2014-09-30,5600,5667,5510,5578,31779,75243.0,6019479.0
2014-10-01,5533,5712,5444,5601,43820,75544.0,6019479.0
2014-10-02,5555,5578,5421,5533,41923,74642.0,6019479.0
2014-10-06,5533,5533,5444,5444,33415,73438.0,6019479.0
2014-10-07,5444,5622,5444,5533,32896,74642.0,6019479.0
2014-10-08,5555,5622,5421,5533,47461,74642.0,6019479.0
2014-10-10,5533,5555,5310,5377,52788,72535.0,6019479.0
2014-10-13,5377,5421,5288,5333,38603,71933.0,6019479.0
2014-10-14,5332,5399,5288,5355,44201,72234.0,6019479.0
2014-10-15,5578,5689,5488,5489,35214,74040.0,6019479.0
2014-10-16,5444,5533,5354,5422,13658,73137.0,6019479.0
2014-10-17,5444,5488,5354,5355,16704,72234.0,6019479.0
2014-10-20,5399,5488,5377,5422,15703,73137.0,6019479.0
2014-10-21,5466,5667,5444,5601,51048,75544.0,6019479.0
2014-10-22,5600,5667,5555,5578,18720,75243.0,6019479.0
2014-10-23,5533,5756,5533,5757,36903,77651.0,6019479.0
2014-10-24,5800,5823,5644,5690,23603,76748.0,6019479.0
2014-10-27,5712,5778,5689,5735,26205,77350.0,6019479.0
2014-10-28,5712,5868,5712,5823,27848,78554.0,6019479.0
2014-10-29,5868,6046,5845,6025,62752,81263.0,6019479.0
2014-10-30,6024,6068,5868,5935,17233,80059.0,6019479.0
2014-10-31,5957,5979,5868,5868,17731,79156.0,6019479.0
2014-11-03,5934,6158,5890,6114,52587,82467.0,6019479.0
2014-11-04,6113,6135,5934,6025,23275,81263.0,6019479.0
2014-11-05,6113,6202,5934,6025,28962,81263.0,6019479.0
2014-11-06,6002,6135,5979,6091,18318,82166.0,6019479.0
2014-11-07,6024,6158,5979,6091,11476,82166.0,6019479.0
2014-11-10,6113,6113,5890,5980,24342,80661.0,6019479.0
2014-11-11,5912,6113,5912,6069,44360,81865.0,6019479.0
2014-11-12,6113,6224,5979,6158,46656,83069.0,6019479.0
2014-11-13,6158,6403,6158,6247,64016,84273.0,6019479.0
2014-11-14,6292,6336,5979,6158,36181,83069.0,6019479.0
2014-11-17,6269,6269,6091,6203,42692,83671.0,6019479.0
2014-11-18,6158,6224,6113,6203,19590,83671.0,6019479.0
2014-11-19,6247,6247,6158,6203,40487,83671.0,6019479.0
2014-11-20,6180,6403,6135,6359,203757,85778.0,6019479.0
2014-11-21,6358,6358,6247,6292,24877,84875.0,6019479.0
2014-11-24,6292,6358,5845,6136,179139,82768.0,6019479.0
2014-11-25,6135,6247,6002,6225,65665,83972.0,6019479.0
2014-11-26,6224,6224,6135,6136,33842,82768.0,6019479.0
2014-11-27,6202,6202,5979,6025,35156,81263.0,6019479.0
2014-11-28,5979,6091,5845,6025,26237,81263.0,6019479.0
2014-12-01,6068,6068,5868,5891,27263,79457.0,6019479.0
2014-12-02,5890,6068,5800,6047,31364,81564.0,6019479.0
2014-12-03,6068,6158,6024,6069,19829,81865.0,6019479.0
2014-12-04,6180,6180,6068,6158,23712,83069.0,6019479.0
2014-12-05,6180,6180,6002,6047,22172,81564.0,6019479.0
2014-12-08,6068,6292,6046,6203,59198,83671.0,6019479.0
2014-12-09,6202,6269,6091,6114,33268,82467.0,6019479.0
2014-12-10,6135,6135,5756,5891,129177,79457.0,6019479.0
2014-12-11,5823,5890,5712,5868,50904,79156.0,6019479.0
2014-12-12,5890,5957,5823,5868,37703,79156.0,6019479.0
2014-12-15,5800,5979,5800,5980,27625,80661.0,6019479.0
2014-12-16,6002,6113,5934,5957,32255,80360.0,6019479.0
2014-12-17,5957,5957,5712,5868,37992,79156.0,6019479.0
2014-12-18,5890,5890,5488,5779,99028,77952.0,6019479.0
2014-12-19,5778,5845,5600,5846,42500,78855.0,6019479.0
2014-12-22,5845,5890,5756,5801,16789,78253.0,6019479.0
2014-12-23,5800,5823,5600,5712,53671,77049.0,6019479.0
2014-12-24,5689,5734,5622,5690,15548,76748.0,6019479.0
2014-12-26,5689,5912,5689,5846,34689,78855.0,6019479.0
2014-12-29,5845,6024,5800,5957,28370,80360.0,6019479.0
2014-12-30,6024,6024,5890,5913,22970,79758.0,6019479.0
2015-01-02,5979,6002,5756,5957,36187,80360.0,6019479.0
2015-01-05,6002,6158,5934,6025,73111,81263.0,6019479.0
2015-01-06,6024,6046,5912,5957,24232,80360.0,6019479.0
2015-01-07,5979,6046,5823,5935,61113,80059.0,6019479.0
2015-01-08,5934,6336,5823,6247,303309,84273.0,6019479.0
2015-01-09,6381,7184,6269,7185,862146,96914.0,6019479.0
2015-01-12,7362,8076,7206,7675,1131566,103535.0,6019479.0
2015-01-13,7675,8054,7519,7988,704474,107749.0,6019479.0
2015-01-14,8389,9169,8233,8925,1306509,120390.0,6019479.0
2015-01-15,8790,9482,8701,9081,814802,122496.0,6019479.0
2015-01-16,0,0,0,9081,0,122496.0,6019479.0
2015-01-19,9371,9527,8858,8858,296397,119487.0,6019479.0
2015-01-20,8902,9326,8858,9327,202978,125807.0,6019479.0
2015-01-21,9549,9951,9326,9951,252553,134234.0,6019479.0
2015-01-22,9728,10129,8858,9260,701809,124904.0,6019479.0
2015-01-23,9593,10419,9482,9817,773485,132429.0,6019479.0
2015-01-26,10062,10107,9237,9773,406686,131827.0,6019479.0
2015-01-27,9683,9862,9348,9840,276831,132730.0,6019479.0
2015-01-28,9817,9817,9103,9237,389263,124603.0,6019479.0
2015-01-29,9103,9371,8992,9193,230466,124001.0,6019479.0
2015-01-30,9348,9706,9036,9103,250566,122797.0,6019479.0
2015-02-02,9147,9504,8947,9505,144770,128215.0,6019479.0
2015-02-03,9504,9527,9214,9371,121531,126409.0,6019479.0
2015-02-04,9304,10776,9237,10777,727359,145370.0,6019479.0
2015-02-05,10687,10821,10352,10688,341510,144167.0,6019479.0
2015-02-06,10754,10955,10508,10866,324092,146574.0,6019479.0
2015-02-09,10866,11066,10286,10487,332068,141458.0,6019479.0
2015-02-10,10620,10620,9772,10264,300392,138448.0,6019479.0
2015-02-11,10508,10620,10218,10375,159074,139953.0,6019479.0
2015-02-12,10352,10732,10263,10375,152043,139953.0,6019479.0
2015-02-13,10442,10531,9996,10085,192182,136040.0,6019479.0
2015-02-16,10085,10129,9504,9505,214108,128215.0,6019479.0
2015-02-17,9638,10442,9594,10241,274797,138147.0,6019479.0
2015-02-23,10486,10710,10263,10398,171352,140254.0,6019479.0
2015-02-24,10420,10553,10152,10487,120933,141458.0,6019479.0
2015-02-25,10464,10620,9839,9840,170017,132730.0,6019479.0
2015-02-26,9839,10107,9661,9974,74077,134535.0,6019479.0
2015-02-27,10040,10107,9772,9907,73370,133632.0,6019479.0
2015-03-02,9906,9973,9148,9327,229073,125807.0,6019479.0
2015-03-03,9326,9504,9148,9371,114615,126409.0,6019479.0
2015-03-04,9371,9951,9147,9661,166868,130322.0,6019479.0
2015-03-05,9661,9817,9237,9349,131405,126108.0,6019479.0
2015-03-06,9348,9772,9304,9595,115196,129419.0,6019479.0
2015-03-09,9638,10218,9527,10019,159474,135137.0,6019479.0
2015-03-10,10152,10308,9817,10130,135273,136642.0,6019479.0
2015-03-11,10017,10710,9862,10665,237999,143866.0,6019479.0
2015-03-12,10665,12249,10665,12250,728046,165235.0,6019479.0
2015-03-13,12338,12428,11825,12317,375438,166138.0,6019479.0
2015-03-16,12360,12360,11602,11647,280788,157108.0,6019479.0
2015-03-17,11736,11892,11446,11871,192720,160118.0,6019479.0
2015-03-18,11646,11981,11089,11157,417716,150487.0,6019479.0
2015-03-19,11312,11424,10932,11157,299807,150487.0,6019479.0
2015-03-20,11156,11601,10888,11513,265824,155303.0,6019479.0
2015-03-23,11736,11825,11156,11245,191734,151691.0,6019479.0
2015-03-24,11178,11312,11044,11245,72981,151691.0,6019479.0
2015-03-25,11424,12093,11222,12027,258945,162225.0,6019479.0
2015-03-26,11825,12093,11580,11669,141673,157409.0,6019479.0
2015-03-27,11669,11780,11066,11379,153857,153497.0,6019479.0
2015-03-30,11513,11981,11424,11491,104542,155002.0,6019479.0
2015-03-31,11535,12204,11379,11714,207044,158011.0,6019479.0
2015-04-01,11780,13208,11691,13165,429517,177575.0,6019479.0
2015-04-02,13208,13297,12740,13097,192911,176672.0,6019479.0
2015-04-03,13030,13030,12160,12406,255686,167342.0,6019479.0
2015-04-06,12360,12784,12204,12451,122427,167943.0,6019479.0
2015-04-07,12539,12606,12271,12294,84632,165837.0,6019479.0
2015-04-08,12360,12405,11959,11982,96028,161623.0,6019479.0
2015-04-09,12048,12807,12048,12294,171527,165837.0,6019479.0
2015-04-10,12428,12673,11870,12049,162751,162526.0,6019479.0
2015-04-13,12048,12093,11290,11402,244820,153798.0,6019479.0
2015-04-14,11379,11468,10888,11112,256985,149885.0,6019479.0
2015-04-15,11222,11468,11134,11335,128286,152895.0,6019479.0
2015-04-16,11356,11602,10977,11603,104259,156506.0,6019479.0
2015-04-17,11557,12182,11513,11826,121212,159516.0,6019479.0
2015-04-20,11602,12048,11535,11669,99577,157409.0,6019479.0
2015-04-21,11870,11870,11334,11580,92773,156205.0,6019479.0
2015-04-22,11579,11713,10665,11379,213828,153497.0,6019479.0
2015-04-23,11334,11356,10486,10710,145098,144467.0,6019479.0
2015-04-24,10888,11178,10420,10911,163146,147176.0,6019479.0
2015-04-27,10910,12160,10910,12071,243822,162827.0,6019479.0
2015-04-28,12160,12182,11602,12004,127373,161924.0,6019479.0
2015-04-29,12048,12093,11535,11536,129250,155604.0,6019479.0
2015-04-30,11267,11535,11044,11089,105038,149584.0,6019479.0
2015-05-04,11334,11580,10888,11313,87444,152594.0,6019479.0
2015-05-06,11134,12963,11111,12428,444788,167642.0,6019479.0
2015-05-07,12405,12695,11825,12517,251134,168846.0,6019479.0
2015-05-08,12562,14257,12517,13789,675926,186002.0,6019479.0
2015-05-11,14078,15685,13945,15239,568501,205565.0,6019479.0
2015-05-12,15239,15440,14659,14972,267661,201954.0,6019479.0
2015-05-13,14994,15930,14748,15619,239733,210682.0,6019479.0
2015-05-14,15930,17961,15083,17962,862995,242284.0,6019479.0
2015-05-15,19278,20638,19188,20639,232166,278401.0,6019479.0
2015-05-18,21196,23071,19657,21911,742622,295556.0,6019479.0
2015-05-19,21397,22268,20951,20996,378529,283216.0,6019479.0
2015-05-20,20750,22401,20616,22402,243237,302178.0,6019479.0
2015-05-21,22490,22848,21107,21108,174409,284721.0,6019479.0
2015-05-22,20884,22223,19612,20171,402910,272080.0,6019479.0
2015-05-26,20259,20951,19634,20193,151430,272381.0,6019479.0
2015-05-27,20103,21107,19679,20661,147354,278702.0,6019479.0
2015-05-28,20795,21152,19500,19903,163158,268469.0,6019479.0
2015-05-29,19657,20616,19657,19903,138346,268469.0,6019479.0
2015-06-01,19791,19902,18854,18966,153058,255828.0,6019479.0
2015-06-02,18965,20438,18943,19189,316745,258838.0,6019479.0
2015-06-03,19054,19858,18876,19613,143247,264556.0,6019479.0
2015-06-04,19902,20973,19702,20237,229726,272983.0,6019479.0
2015-06-05,20348,20393,19255,19814,154822,267265.0,6019479.0
2015-06-08,20170,20706,19791,20706,136264,279304.0,6019479.0
2015-06-09,20840,22758,20527,21733,439698,293149.0,6019479.0
2015-06-10,21731,21955,20594,20595,192540,277799.0,6019479.0
2015-06-11,20616,20750,18742,19144,326614,258236.0,6019479.0
2015-06-12,19545,19590,18653,18966,218708,255828.0,6019479.0
2015-06-15,19144,22089,18541,20081,329392,270877.0,6019479.0
2015-06-16,20304,20505,18586,19144,181612,258236.0,6019479.0
2015-06-17,19188,19657,18876,19523,99253,263352.0,6019479.0
2015-06-18,19746,19880,19054,19077,91543,257333.0,6019479.0
2015-06-19,19322,21598,19278,21130,235278,285022.0,6019479.0
2015-06-22,21620,21620,20259,20996,163288,283216.0,6019479.0
2015-06-23,21420,26864,21152,25124,730871,338897.0,6019479.0
2015-06-24,25213,26373,24900,25437,269609,343110.0,6019479.0
2015-06-25,25927,27266,24766,26954,255912,363577.0,6019479.0
2015-06-26,26685,29854,26685,27400,358061,369596.0,6019479.0
2015-06-29,26666,27900,25966,26000,161302,234760.0,6019479.0
2015-06-30,26000,26866,24766,26600,146598,240177.0,6019479.0
2015-07-01,26566,26666,24933,24933,240902,225129.0,6019479.0
2015-07-02,25000,26433,25000,25433,177882,229643.0,6019479.0
2015-07-03,25433,25466,23933,24700,237112,223022.0,6019479.0
2015-07-06,23666,24300,22766,22767,217397,205565.0,6019479.0
2015-07-07,23200,23966,22666,23333,166652,210682.0,6019479.0
2015-07-08,23633,24233,22500,23767,148192,214594.0,6019479.0
2015-07-09,23399,23733,22166,23167,125496,209177.0,6019479.0
2015-07-10,23000,23266,22400,22433,86046,202555.0,6019479.0
2015-07-13,22866,25933,22766,24600,363703,222119.0,6019479.0
2015-07-14,24800,25000,23866,24700,116079,223022.0,6019479.0
2015-07-15,25000,25133,23466,23600,117093,213090.0,6019479.0
2015-07-16,23800,24500,23033,23933,77343,216099.0,6019479.0
2015-07-17,23333,23866,23066,23067,197452,311338.0,8998218.0
2015-07-20,23033,24266,22466,23533,135026,317637.0,8998218.0
2015-07-21,24333,25633,23733,23867,243062,322136.0,8998218.0
2015-07-22,24133,25066,24000,24500,157208,330685.0,8998218.0
2015-07-23,24500,25100,24066,24267,101710,327535.0,8998218.0
2015-07-24,24366,24600,23366,23700,133312,319887.0,8998218.0
2015-07-27,23666,23666,22533,22567,154556,304590.0,8998218.0
2015-07-28,22000,23133,21400,22900,144435,309089.0,8998218.0
2015-07-29,23033,23266,21400,21400,91468,288843.0,8998218.0
2015-07-30,21733,22133,20100,21133,158072,285244.0,8998218.0
2015-07-31,20866,23166,20700,23000,130497,310439.0,8998218.0
2015-08-03,22866,23366,22033,22033,78470,297391.0,8998218.0
2015-08-04,22000,23833,22000,23333,148117,314938.0,8998218.0
2015-08-05,23333,24300,22966,23933,126783,323036.0,8998218.0
2015-08-06,23966,24333,23433,23867,78650,322136.0,8998218.0
2015-08-07,23800,24600,23600,23867,80741,322136.0,8998218.0
2015-08-10,23899,24866,23500,23567,129328,318087.0,8998218.0
2015-08-11,23600,24200,22400,22400,129837,302340.0,8998218.0
2015-08-12,22200,22733,20600,21900,147723,295591.0,8998218.0
2015-08-13,21666,23100,21666,22633,105606,305490.0,8998218.0
2015-08-17,22633,22866,15866,15867,979206,214158.0,8998218.0
2015-08-18,16800,17600,15666,16200,1196039,218657.0,8998218.0
2015-08-19,15666,16133,14299,15533,596518,209658.0,8998218.0
2015-08-20,15633,15933,14866,14933,341733,201560.0,8998218.0
2015-08-21,13466,14366,12600,13333,725846,179964.0,8998218.0
2015-08-24,13333,14033,12333,12633,443654,170516.0,8998218.0
2015-08-25,13100,14800,12700,14167,520668,191212.0,8998218.0
2015-08-26,14133,15400,14133,14967,458615,202010.0,8998218.0
2015-08-27,15433,15833,14766,15100,288637,203810.0,8998218.0
2015-08-28,15533,15600,14633,14900,311544,201110.0,8998218.0
2015-08-31,15000,15566,14533,15500,295656,209209.0,8998218.0
2015-09-01,15633,17200,15333,16233,655052,219107.0,8998218.0
2015-09-02,16400,20233,16000,18533,943003,250150.0,8998218.0
2015-09-03,19200,19566,17933,18600,411888,251050.0,8998218.0
2015-09-04,18733,18900,16866,16900,358703,228105.0,8998218.0
2015-09-07,16866,18000,16200,17433,378626,235303.0,8998218.0
2015-09-08,17233,18266,17033,17867,251645,241152.0,8998218.0
2015-09-09,18333,18366,17866,18033,183744,243402.0,8998218.0
2015-09-10,17766,19533,17499,18667,307769,251950.0,8998218.0
2015-09-11,18666,19000,18366,18567,143198,250600.0,8998218.0
2015-09-14,18666,18866,17733,17733,125445,239353.0,8998218.0
2015-09-15,17733,18666,17600,17933,102332,242052.0,8998218.0
2015-09-16,18200,18333,17800,17933,96523,242052.0,8998218.0
2015-09-17,18100,18166,17233,17800,132484,240252.0,8998218.0
2015-09-18,18000,18766,17866,18333,160196,247451.0,8998218.0
2015-09-21,18066,18666,18066,18667,100391,251950.0,8998218.0
2015-09-22,18833,19366,18466,18667,125308,251950.0,8998218.0
2015-09-23,18433,18533,17800,17800,120067,240252.0,8998218.0
2015-09-24,17933,18466,17900,18033,91896,243402.0,8998218.0
2015-09-25,18000,18033,17033,17200,173398,232154.0,8998218.0
2015-09-30,16733,17666,16500,17433,81915,235303.0,8998218.0
2015-10-01,17733,17899,17499,17867,71020,241152.0,8998218.0
2015-10-02,18066,18233,17700,18000,67470,242952.0,8998218.0
2015-10-05,18133,18333,17533,18000,85094,242952.0,8998218.0
2015-10-06,18100,18100,17466,17500,93801,236203.0,8998218.0
2015-10-07,17700,18100,17133,17500,94181,236203.0,8998218.0
2015-10-08,17600,17666,17200,17400,77162,234853.0,8998218.0
2015-10-12,17466,17733,17266,17667,58073,238453.0,8998218.0
2015-10-13,17700,17733,17066,17333,63908,233954.0,8998218.0
2015-10-14,17333,17333,16566,16667,127339,224955.0,8998218.0
2015-10-15,16433,18666,16433,18467,326322,249251.0,8998218.0
2015-10-16,18733,18900,18166,18467,141493,249251.0,8998218.0
2015-10-19,18900,20000,18666,19733,235331,266347.0,8998218.0
2015-10-20,20199,21199,20100,21167,234710,285693.0,8998218.0
2015-10-21,21366,21633,20366,20367,150738,274896.0,8998218.0
2015-10-22,20066,21000,19900,20267,120911,273546.0,8998218.0
2015-10-23,20666,20800,20333,20467,67755,276245.0,8998218.0
2015-10-26,20400,20833,19233,19233,175085,259599.0,8998218.0
2015-10-27,19566,20000,19066,19800,92619,267247.0,8998218.0
2015-10-28,20000,20000,19266,19267,90746,260049.0,8998218.0
2015-10-29,19566,20433,19333,19667,135600,265447.0,8998218.0
2015-10-30,19600,19600,18466,18733,134247,252850.0,8998218.0
2015-11-02,18866,19333,18466,18467,105038,249251.0,8998218.0
2015-11-03,18600,19233,18400,19033,96259,256899.0,8998218.0
2015-11-04,19233,19300,18500,18533,72601,250150.0,8998218.0
2015-11-05,18533,19000,18533,19000,56349,256449.0,8998218.0
2015-11-06,18800,18966,17666,17800,203916,240252.0,8998218.0
2015-11-09,17799,18099,16999,17467,120605,235753.0,8998218.0
2015-11-10,17266,17466,15900,15967,188479,215507.0,8998218.0
2015-11-11,16000,17566,16000,17500,136424,236203.0,8998218.0
2015-11-12,17600,17633,16766,17433,61196,235303.0,8998218.0
2015-11-13,17000,17400,16800,17100,89224,230804.0,8998218.0
2015-11-16,14800,15933,14700,15100,330422,203810.0,8998218.0
2015-11-17,15266,15966,15266,15633,93588,211008.0,8998218.0
2015-11-18,15866,15900,15300,15300,69501,206509.0,8998218.0
2015-11-19,15566,15566,15100,15167,111559,204709.0,8998218.0
2015-11-20,15200,15733,15166,15667,60903,211458.0,8998218.0
2015-11-23,15866,16233,15433,15800,91159,213258.0,8998218.0
2015-11-24,15600,15966,15466,15967,41103,215507.0,8998218.0
2015-11-25,16133,16166,15666,15667,55337,211458.0,8998218.0
2015-11-26,15800,16166,15600,15967,61592,215507.0,8998218.0
2015-11-27,15966,16133,15733,16033,38783,216407.0,8998218.0
2015-11-30,16033,16033,15233,15600,102657,210558.0,8998218.0
2015-12-01,15600,16066,15533,15967,55888,215507.0,8998218.0
2015-12-02,15966,16066,15466,15467,47401,208759.0,8998218.0
2015-12-03,15466,15666,15266,15567,51157,210108.0,8998218.0
2015-12-04,15466,15966,15333,15833,71036,213708.0,8998218.0
2015-12-07,15866,18733,15866,17333,423835,233954.0,8998218.0
2015-12-08,17433,17466,16466,16967,111975,229005.0,8998218.0
2015-12-09,17033,17100,16200,16467,98248,222256.0,8998218.0
2015-12-10,16400,16866,15766,16267,83951,219557.0,8998218.0
2015-12-11,16300,16933,15933,16800,92939,226755.0,8998218.0
2015-12-14,16266,16666,16100,16433,70818,221806.0,8998218.0
2015-12-15,16666,17000,16266,16267,85003,219557.0,8998218.0
2015-12-16,16300,16766,16266,16267,92402,219557.0,8998218.0
2015-12-17,16433,17533,16366,17133,216660,231254.0,8998218.0
2015-12-18,17033,18266,16799,18067,174870,243852.0,8998218.0
2015-12-21,17966,18966,17733,18933,175927,255549.0,8998218.0
2015-12-22,19100,19533,18600,18933,120475,255549.0,8998218.0
2015-12-23,19266,19866,18766,18767,171190,253300.0,8998218.0
