아이티센(124500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-11,4700,4910,4610,4610,161190,72380.0,15700682.0
2018-10-12,4610,4880,4565,4850,72755,76148.0,15700682.0
2018-10-15,4725,4950,4725,4840,48364,75991.0,15700682.0
2018-10-16,4740,4930,4730,4930,57901,77404.0,15700682.0
2018-10-17,4995,5250,4930,5030,199417,78974.0,15700682.0
2018-10-18,4985,5210,4955,5020,202429,78817.0,15700682.0
2018-10-19,5020,5080,4905,5070,82959,79602.0,15700682.0
2018-10-22,5090,5160,5000,5150,93666,80859.0,15700682.0
2018-10-23,5160,5220,4975,5080,62435,79759.0,15700682.0
2018-10-24,5080,5150,4835,4835,122144,75913.0,15700682.0
2018-10-25,4545,5020,4545,4700,129717,73793.0,15700682.0
2018-10-26,4750,5030,4605,4825,307176,75756.0,15700682.0
2018-10-29,4830,5070,4700,4900,146152,76933.0,15700682.0
2018-10-30,4895,4990,4750,4970,139249,78032.0,15700682.0
2018-10-31,4970,5380,4970,5350,934788,83999.0,15700682.0
2018-11-01,5300,5450,4790,5300,1043017,83214.0,15700682.0
2018-11-02,5290,5440,4970,5110,605613,80230.0,15700682.0
2018-11-05,4990,5000,4850,4870,260731,76462.0,15700682.0
2018-11-06,4825,4900,4650,4820,197534,75677.0,15700682.0
2018-11-07,4840,4885,4610,4610,214989,72380.0,15700682.0
2018-11-08,4660,4830,4580,4700,154479,73793.0,15700682.0
2018-11-09,4690,4710,4450,4550,203617,71438.0,15700682.0
2018-11-12,4440,4530,4345,4360,126824,68455.0,15700682.0
2018-11-13,4190,4305,4110,4260,151443,66885.0,15700682.0
2018-11-14,4215,4385,4140,4140,44457,65001.0,15700682.0
2018-11-15,4140,4260,4140,4225,62573,66335.0,15700682.0
2018-11-16,4185,4350,4180,4325,63496,67905.0,15700682.0
2018-11-19,4355,4450,4275,4330,63908,67984.0,15700682.0
2018-11-20,4215,4375,4185,4285,44724,67277.0,15700682.0
2018-11-21,4185,4305,4150,4210,50206,66100.0,15700682.0
2018-11-22,4235,4360,4150,4285,78148,67277.0,15700682.0
2018-11-23,4205,4360,4100,4360,101886,68455.0,15700682.0
2018-11-26,4340,4340,4220,4230,41480,66414.0,15700682.0
2018-11-27,4205,4325,4015,4180,44497,65629.0,15700682.0
2018-11-28,4250,4440,4125,4385,145190,68847.0,15700682.0
2018-11-29,4385,4625,4190,4555,204642,71517.0,15700682.0
2018-11-30,4650,4650,4350,4350,77891,68298.0,15700682.0
2018-12-03,4435,4565,4215,4395,173747,69004.0,15700682.0
2018-12-04,4390,4390,4190,4215,151904,66178.0,15700682.0
2018-12-05,4160,4215,4105,4110,60744,64530.0,15700682.0
2018-12-06,4070,4220,3860,4010,95550,62960.0,15700682.0
2018-12-07,4100,4140,3845,3860,66538,60605.0,15700682.0
2018-12-10,3700,3760,3505,3690,182793,57936.0,15700682.0
2018-12-11,3620,3690,3570,3660,50436,57464.0,15700682.0
2018-12-12,3660,3715,3630,3660,27628,57464.0,15700682.0
2018-12-13,3640,3715,3530,3625,30500,56915.0,15700682.0
2018-12-14,3660,3660,3410,3410,63403,53539.0,15700682.0
2018-12-17,3330,3485,3280,3485,106756,54717.0,15700682.0
2018-12-18,3520,3520,3370,3370,52592,52911.0,15700682.0
2018-12-19,3370,3590,3355,3510,116274,55109.0,15700682.0
2018-12-20,3510,3565,3395,3395,86078,53304.0,15700682.0
2018-12-21,3395,3485,3290,3395,89678,53304.0,15700682.0
2018-12-24,3275,3595,3050,3595,190659,56444.0,15700682.0
2018-12-26,3590,3590,3270,3385,106860,53147.0,15700682.0
2018-12-27,3385,3460,3300,3315,31632,52048.0,15700682.0
2018-12-28,3315,3480,3315,3410,62244,53539.0,15700682.0
2019-01-02,3315,3415,3035,3170,167215,49771.0,15700682.0
2019-01-03,3250,3260,3090,3140,100514,49300.0,15700682.0
2019-01-04,3105,3350,3105,3325,81011,52205.0,15700682.0
2019-01-07,3435,3435,3255,3255,51352,51106.0,15700682.0
2019-01-08,3240,3390,3240,3310,54842,51969.0,15700682.0
2019-01-09,3310,3390,3290,3390,44310,53225.0,15700682.0
2019-01-10,3320,3500,3320,3485,61044,54717.0,15700682.0
2019-01-11,3485,3550,3430,3520,73798,55266.0,15700682.0
2019-01-14,3520,3565,3415,3480,47662,54638.0,15700682.0
2019-01-15,3465,3530,3350,3520,59554,55266.0,15700682.0
2019-01-16,3505,3530,3435,3520,65403,55266.0,15700682.0
2019-01-17,3470,3570,3470,3520,54651,55266.0,15700682.0
2019-01-18,3520,3615,3520,3595,64398,56444.0,15700682.0
2019-01-21,3595,3595,3495,3575,86968,56130.0,15700682.0
2019-01-22,3575,3750,3500,3750,83023,58878.0,15700682.0
2019-01-23,3745,3745,3600,3645,60776,57229.0,15700682.0
2019-01-24,3645,3735,3630,3635,34026,57072.0,15700682.0
2019-01-25,3720,3720,3595,3630,56683,56993.0,15700682.0
2019-01-28,3780,3780,3620,3675,37180,57700.0,15700682.0
2019-01-29,3750,3750,3590,3605,35663,56601.0,15700682.0
2019-01-30,3615,3655,3535,3625,34668,56915.0,15700682.0
2019-01-31,3625,3720,3625,3680,47478,57779.0,15700682.0
2019-02-01,3750,3750,3635,3735,49432,58642.0,15700682.0
2019-02-07,3735,3910,3735,3890,92232,61076.0,15700682.0
2019-02-08,3900,3930,3810,3920,58963,61547.0,15700682.0
2019-02-11,3920,4125,3870,4125,121385,64765.0,15700682.0
2019-02-12,4125,4145,4045,4125,63862,64765.0,15700682.0
2019-02-13,4140,4140,4045,4130,42446,64844.0,15700682.0
2019-02-14,4120,4195,4100,4130,44355,64844.0,15700682.0
2019-02-15,4130,4190,4065,4190,40599,65786.0,15700682.0
2019-02-18,4190,4225,4065,4170,22948,65472.0,15700682.0
2019-02-19,4180,4180,4070,4175,76777,65550.0,15700682.0
2019-02-20,4200,4200,4095,4175,28249,65550.0,15700682.0
2019-02-21,4175,4210,4110,4205,47211,66021.0,15700682.0
2019-02-22,4195,4195,4130,4185,15856,65707.0,15700682.0
2019-02-25,4185,4395,4120,4395,123309,69004.0,15700682.0
2019-02-26,4490,4490,4280,4350,84526,68298.0,15700682.0
2019-02-27,4310,4440,4150,4150,95767,66039.0,15913060.0
2019-02-28,4195,4195,3985,4150,61320,66039.0,15913060.0
2019-03-04,4400,4595,4210,4490,253403,71450.0,15913060.0
2019-03-05,4500,4595,4450,4520,171089,71927.0,15913060.0
2019-03-06,4520,4545,4410,4510,83993,71768.0,15913060.0
2019-03-07,4510,4550,4410,4510,161801,71768.0,15913060.0
2019-03-08,4495,4500,4420,4490,39991,71450.0,15913060.0
2019-03-11,4490,4630,4470,4620,294428,73518.0,15913060.0
2019-03-12,4600,4770,4590,4685,149062,74553.0,15913060.0
2019-03-13,4740,4800,4675,4780,161704,76064.0,15913060.0
2019-03-14,4800,5040,4800,4900,299929,77974.0,15913060.0
2019-03-15,4900,4980,4590,4795,172016,76303.0,15913060.0
2019-03-18,4950,5260,4920,5170,577340,82271.0,15913060.0
2019-03-19,5230,5270,5000,5040,227943,80202.0,15913060.0
2019-03-20,5030,5270,5030,5150,332165,81952.0,15913060.0
2019-03-21,5170,5340,4990,5110,249855,81316.0,15913060.0
2019-03-22,5110,5200,5010,5070,156036,80679.0,15913060.0
2019-03-25,5080,5220,4940,4950,150961,78770.0,15913060.0
2019-03-26,4915,5050,4865,4930,101380,78601.0,15943399.0
2019-03-27,4995,4995,4750,4750,102139,75731.0,15943399.0
2019-03-28,4915,4915,4620,4750,83558,75731.0,15943399.0
2019-03-29,4790,4855,4660,4670,62537,74456.0,15943399.0
2019-04-01,4790,4920,4520,4895,313412,78043.0,15943399.0
2019-04-02,4895,5070,4895,4990,112068,79558.0,15943399.0
2019-04-03,4995,5060,4875,4955,58853,79000.0,15943399.0
2019-04-04,4900,5140,4900,5090,182848,81152.0,15943399.0
2019-04-05,5080,5130,4970,5080,128264,80992.0,15943399.0
2019-04-08,5070,5120,5010,5080,148572,80992.0,15943399.0
2019-04-09,5070,5150,5010,5060,81066,80674.0,15943399.0
2019-04-10,5030,5140,5000,5070,66979,82064.0,16186115.0
2019-04-11,5070,5080,4990,5070,54557,82064.0,16186115.0
2019-04-12,5040,5070,4960,5070,78228,82064.0,16186115.0
2019-04-15,5050,5070,4970,5040,137019,81578.0,16186115.0
2019-04-16,5050,5060,4940,4940,108310,79959.0,16186115.0
2019-04-17,5010,5090,4945,5000,103611,80931.0,16186115.0
2019-04-18,5080,5100,4930,5040,145657,81578.0,16186115.0
2019-04-19,5040,5050,4965,5050,64461,81740.0,16186115.0
2019-04-22,5090,5090,4945,5010,94239,81092.0,16186115.0
2019-04-23,4940,5090,4860,5040,160855,81578.0,16186115.0
2019-04-24,5070,5070,4965,5010,92375,81092.0,16186115.0
2019-04-25,4955,5090,4955,5020,135933,81254.0,16186115.0
2019-04-26,5030,5060,4970,5000,131175,80931.0,16186115.0
2019-04-29,4965,5010,4940,5000,73150,80931.0,16186115.0
2019-04-30,5000,5020,4940,4985,50109,80688.0,16186115.0
2019-05-02,5010,5450,4935,5180,457406,83844.0,16186115.0
2019-05-03,5200,5220,5090,5160,135033,83520.0,16186115.0
2019-05-07,5170,5400,5170,5300,404500,85786.0,16186115.0
2019-05-08,5160,5250,5000,5090,208819,82387.0,16186115.0
2019-05-09,5040,5090,4810,4910,377672,79474.0,16186115.0
2019-05-10,4960,5040,4800,5040,175959,81578.0,16186115.0
2019-05-13,5040,5170,4985,5040,175925,81578.0,16186115.0
2019-05-14,5150,5170,4910,4990,211667,80769.0,16186115.0
2019-05-15,4960,5030,4935,5000,125490,80931.0,16186115.0
2019-05-16,4905,4970,4800,4915,239205,79578.0,16190925.0
2019-05-17,4950,4995,4820,4820,88354,78040.0,16190925.0
2019-05-20,4820,4895,4440,4650,250549,75288.0,16190925.0
2019-05-21,4640,4695,4490,4680,145105,75774.0,16190925.0
2019-05-22,4790,4790,4565,4675,79134,75693.0,16190925.0
2019-05-23,4680,4765,4590,4665,60138,75531.0,16190925.0
2019-05-24,4680,4710,4520,4620,81548,74802.0,16190925.0
2019-05-27,4670,4680,4430,4560,139087,73831.0,16190925.0
2019-05-28,4600,4750,4380,4735,128404,76664.0,16190925.0
2019-05-29,4705,4710,4530,4530,70738,73345.0,16190925.0
2019-05-30,4540,4660,4500,4585,45552,74235.0,16190925.0
2019-05-31,4545,4700,4545,4695,43365,76016.0,16190925.0
2019-06-03,4740,4750,4620,4700,38213,76097.0,16190925.0
2019-06-04,4655,4700,4600,4635,24239,75045.0,16190925.0
2019-06-05,4650,4835,4650,4780,69157,77393.0,16190925.0
2019-06-07,4930,5000,4830,4950,107280,80145.0,16190925.0
2019-06-10,4950,5100,4905,5050,140869,81764.0,16190925.0
2019-06-11,5050,5100,4900,5020,57998,81278.0,16190925.0
2019-06-12,5020,5080,4940,5040,40097,81602.0,16190925.0
2019-06-13,5040,5060,4920,4920,51782,79659.0,16190925.0
2019-06-14,4920,5020,4920,4995,28584,80874.0,16190925.0
2019-06-17,5000,5300,5000,5240,551488,84840.0,16190925.0
2019-06-18,5210,5380,5000,5070,371160,82088.0,16190925.0
2019-06-19,5060,5180,4960,4960,117735,80307.0,16190925.0
2019-06-20,5000,5110,4955,5010,81847,81117.0,16190925.0
2019-06-21,5010,5110,4960,5090,66068,82412.0,16190925.0
2019-06-24,5090,5130,4985,5050,57217,81764.0,16190925.0
2019-06-25,5050,5060,4910,5010,108797,81117.0,16190925.0
2019-06-26,5010,5290,4975,5240,324898,84840.0,16190925.0
2019-06-27,5220,5300,5120,5230,188243,84679.0,16190925.0
2019-06-28,5230,5280,5010,5050,161102,81764.0,16190925.0
2019-07-01,5050,5050,4530,4780,351728,77393.0,16190925.0
2019-07-02,4705,4865,4705,4855,124306,78607.0,16190925.0
2019-07-03,4895,4895,4760,4760,53955,77069.0,16190925.0
2019-07-04,4760,4840,4660,4790,91230,77555.0,16190925.0
2019-07-05,4760,4785,4685,4765,44489,77150.0,16190925.0
2019-07-08,4750,4770,4580,4740,178222,76745.0,16190925.0
2019-07-09,4660,4765,4640,4700,58651,76097.0,16190925.0
2019-07-10,4715,4985,4715,4940,145888,79983.0,16190925.0
2019-07-11,4970,4985,4795,4860,69020,78688.0,16190925.0
2019-07-12,4950,4950,4775,4800,41050,77716.0,16190925.0
2019-07-15,4855,4885,4740,4860,57217,78688.0,16190925.0
2019-07-16,4930,4930,4720,4875,91063,78931.0,16190925.0
2019-07-17,4920,4920,4715,4885,48481,79093.0,16190925.0
2019-07-18,4810,4890,4765,4800,20401,77716.0,16190925.0
2019-07-19,4760,4880,4720,4870,89730,78850.0,16190925.0
2019-07-22,4915,4915,4750,4895,31286,79255.0,16190925.0
2019-07-23,4910,4910,4580,4835,80549,78283.0,16190925.0
2019-07-24,4830,4830,4700,4795,50303,77635.0,16190925.0
2019-07-25,4735,4800,4550,4560,167451,73831.0,16190925.0
2019-07-26,4560,4565,4410,4540,54785,73507.0,16190925.0
2019-07-29,4540,4545,4145,4290,149835,69459.0,16190925.0
2019-07-30,4050,4300,4050,4250,130139,68811.0,16190925.0
2019-07-31,4250,4250,4030,4200,138676,68002.0,16190925.0
2019-08-01,4300,4335,4060,4170,43722,67516.0,16190925.0
2019-08-02,4075,4165,4045,4165,22289,67435.0,16190925.0
2019-08-05,4165,4500,3750,3830,263634,62011.0,16190925.0
2019-08-06,3670,3990,3600,3650,204908,59097.0,16190925.0
2019-08-07,3650,3935,3650,3925,115347,63549.0,16190925.0
2019-08-08,3925,4025,3860,3990,65333,64602.0,16190925.0
2019-08-09,3990,4145,3965,4130,108774,66869.0,16190925.0
2019-08-12,4185,4185,4030,4160,51673,67354.0,16190925.0
2019-08-13,4160,4180,4105,4145,35185,67111.0,16190925.0
2019-08-14,4225,4230,4100,4195,46917,67921.0,16190925.0
2019-08-16,4275,4390,4100,4290,144202,69459.0,16190925.0
2019-08-19,4340,4410,4220,4320,46352,69945.0,16190925.0
2019-08-20,4365,4365,4270,4360,67345,70592.0,16190925.0
2019-08-21,4300,4380,4300,4370,30058,70754.0,16190925.0
2019-08-22,4435,4485,4300,4400,92394,71240.0,16190925.0
2019-08-23,4360,4445,4260,4390,55291,71078.0,16190925.0
2019-08-26,4285,4365,4200,4275,63135,69216.0,16190925.0
2019-08-27,4365,4365,4260,4335,52617,70188.0,16190925.0
2019-08-28,4385,4385,4250,4350,31470,70431.0,16190925.0
2019-08-29,4350,4440,4240,4340,41180,70269.0,16190925.0
2019-08-30,4340,4500,4300,4460,69347,72212.0,16190925.0
2019-09-02,4490,4490,4405,4460,40971,72212.0,16190925.0
2019-09-03,4500,4500,4385,4450,32218,72050.0,16190925.0
2019-09-04,4380,4485,4380,4445,18087,71969.0,16190925.0
2019-09-05,4440,4470,4360,4445,53227,71969.0,16190925.0
2019-09-06,4370,4490,4370,4445,39749,71969.0,16190925.0
2019-09-09,4445,4470,4390,4460,43583,72212.0,16190925.0
2019-09-10,4400,4500,4400,4460,17405,72212.0,16190925.0
2019-09-11,4460,4515,4385,4480,28424,72535.0,16190925.0
2019-09-16,4480,4500,4420,4500,32922,72859.0,16190925.0
2019-09-17,4495,4585,4425,4540,59891,73507.0,16190925.0
2019-09-18,4570,4570,4475,4550,45197,73669.0,16190925.0
2019-09-19,4580,4850,4540,4675,235560,75693.0,16190925.0
2019-09-20,4715,4715,4585,4690,41313,75935.0,16190925.0
2019-09-23,4695,4780,4605,4735,42931,76664.0,16190925.0
2019-09-24,4730,4780,4650,4705,34170,76178.0,16190925.0
2019-09-25,4780,4780,4510,4650,104932,75288.0,16190925.0
2019-09-26,4650,4690,4505,4535,78888,73426.0,16190925.0
2019-09-27,4600,4645,4285,4645,85451,75207.0,16190925.0
2019-09-30,4700,4700,4370,4630,223432,74964.0,16190925.0
2019-10-01,4630,4630,4415,4475,89595,72454.0,16190925.0
2019-10-02,4420,4485,4240,4275,220101,69216.0,16190925.0
2019-10-04,4400,4400,4090,4090,127170,66221.0,16190925.0
2019-10-07,4090,4265,3930,4145,75144,67111.0,16190925.0
