모바일리더(100030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-02,13200,13350,12600,12600,44844,41375.0,3283714.0
2015-07-03,12550,13250,12250,13250,145830,43509.0,3283714.0
2015-07-06,13150,14450,12200,12200,280137,40061.0,3283714.0
2015-07-07,12500,12750,11450,11700,126088,38419.0,3283714.0
2015-07-08,12000,12150,11500,11700,41113,38419.0,3283714.0
2015-07-09,11450,11600,11000,11600,51123,38091.0,3283714.0
2015-07-10,11800,11950,11300,11450,40507,37599.0,3283714.0
2015-07-13,11600,12100,11600,11950,25779,39240.0,3283714.0
2015-07-14,12000,12450,11750,12350,80083,40554.0,3283714.0
2015-07-15,12350,12850,12250,12500,91710,41046.0,3283714.0
2015-07-16,12300,13000,12300,12800,103319,42032.0,3283714.0
2015-07-17,12700,12950,12250,12300,85438,40390.0,3283714.0
2015-07-20,12500,12500,11700,11950,54172,39240.0,3283714.0
2015-07-21,11850,12250,11650,11950,44638,39240.0,3283714.0
2015-07-22,12000,12000,11550,11550,37758,37927.0,3283714.0
2015-07-23,11550,11800,11300,11350,64585,37270.0,3283714.0
2015-07-24,11600,11700,11200,11450,44716,37599.0,3283714.0
2015-07-27,11050,11050,10200,10550,95352,34643.0,3283714.0
2015-07-28,10350,10550,9950,10250,45831,33658.0,3283714.0
2015-07-29,10350,10650,10250,10250,18827,33658.0,3283714.0
2015-07-30,10100,10350,10050,10100,14529,33166.0,3283714.0
2015-07-31,10100,10450,9960,10400,13389,34151.0,3283714.0
2015-08-03,10250,10750,10200,10300,7838,33822.0,3283714.0
2015-08-04,10400,10450,10200,10450,8704,34315.0,3283714.0
2015-08-05,10500,10650,10400,10600,10392,34807.0,3283714.0
2015-08-06,10750,10900,10200,10250,23573,33658.0,3283714.0
2015-08-07,10000,10400,10000,10250,27741,33658.0,3283714.0
2015-08-10,10300,10800,10100,10600,24159,34807.0,3283714.0
2015-08-11,10500,10750,10100,10600,21526,34807.0,3283714.0
2015-08-12,10500,10550,9980,10200,24020,33494.0,3283714.0
2015-08-13,10050,10300,10050,10200,9299,33494.0,3283714.0
2015-08-17,10150,10200,9850,9930,24171,32607.0,3283714.0
2015-08-18,9800,9990,9310,9310,26486,30571.0,3283714.0
2015-08-19,9220,9220,8400,8610,50545,28273.0,3283714.0
2015-08-20,8330,9070,8330,8600,17778,28240.0,3283714.0
2015-08-21,8170,8680,7800,8650,23365,28404.0,3283714.0
2015-08-24,7890,8680,7890,8200,50112,26926.0,3283714.0
2015-08-25,8140,9000,8080,8800,29252,28897.0,3283714.0
2015-08-26,8700,9090,8690,8980,13758,29488.0,3283714.0
2015-08-27,9040,9450,8980,9110,20840,29915.0,3283714.0
2015-08-28,9440,9440,9150,9340,18026,30670.0,3283714.0
2015-08-31,9500,9500,9200,9300,24153,30539.0,3283714.0
2015-09-01,9240,9380,9120,9170,18519,30112.0,3283714.0
2015-09-02,8890,9590,8770,9500,47479,31195.0,3283714.0
2015-09-03,9820,10350,9770,9920,57162,32574.0,3283714.0
2015-09-04,10000,10050,9430,9500,23299,31195.0,3283714.0
2015-09-07,9500,9500,9110,9160,10556,30079.0,3283714.0
2015-09-08,9200,9260,8780,8850,20449,29061.0,3283714.0
2015-09-09,8900,9200,8900,9190,8845,30177.0,3283714.0
2015-09-10,9030,9250,9030,9200,5034,30210.0,3283714.0
2015-09-11,9200,9280,9110,9200,4349,30210.0,3283714.0
2015-09-14,9200,9230,8930,9100,7530,29882.0,3283714.0
2015-09-15,9010,9090,8820,8820,8075,28962.0,3283714.0
2015-09-16,8830,9230,8820,9080,11707,29816.0,3283714.0
2015-09-17,9180,9240,8950,9110,11645,29915.0,3283714.0
2015-09-18,9040,9690,9020,9470,25714,31097.0,3283714.0
2015-09-21,9450,10050,9250,9700,61878,31852.0,3283714.0
2015-09-22,9720,9900,9580,9890,32503,32476.0,3283714.0
2015-09-23,10100,10100,9510,9980,24399,32771.0,3283714.0
2015-09-24,9860,10150,9750,9890,18427,32476.0,3283714.0
2015-09-25,9900,10750,9690,10400,41754,34151.0,3283714.0
2015-09-30,10200,10350,9950,10100,20142,33166.0,3283714.0
2015-10-01,10200,10550,10000,10300,21803,33822.0,3283714.0
2015-10-02,10600,13350,10600,13350,1259719,43838.0,3283714.0
2015-10-05,13000,13950,12500,13400,988696,44002.0,3283714.0
2015-10-06,13250,13400,12500,12800,305310,42032.0,3283714.0
2015-10-07,12800,13000,11450,11600,303820,38091.0,3283714.0
2015-10-08,11600,12000,11000,11400,212577,37434.0,3283714.0
2015-10-12,11650,11850,11350,11800,150346,38748.0,3283714.0
2015-10-13,11750,11850,11400,11750,82920,38584.0,3283714.0
2015-10-14,11800,12400,11600,11850,209510,38912.0,3283714.0
2015-10-15,11850,12250,11700,11950,99103,39240.0,3283714.0
2015-10-16,11950,12600,11800,12300,109901,40390.0,3283714.0
2015-10-19,12350,12650,11800,11800,80591,38748.0,3283714.0
2015-10-20,11700,12150,11450,12100,63754,39733.0,3283714.0
2015-10-21,12100,12400,11650,11800,76601,38748.0,3283714.0
2015-10-22,11850,11850,11050,11050,76755,36285.0,3283714.0
2015-10-23,11100,11500,10950,11200,40123,36778.0,3283714.0
2015-10-26,11200,11650,11150,11600,50807,38091.0,3283714.0
2015-10-27,11600,11850,11500,11750,21167,38584.0,3283714.0
2015-10-28,11800,11800,11200,11250,18607,36942.0,3283714.0
2015-10-29,11350,11600,11200,11500,36425,37763.0,3283714.0
2015-10-30,11600,12250,11350,11800,89783,38748.0,3283714.0
2015-11-02,11850,12750,11650,12250,92162,40225.0,3283714.0
2015-11-03,12250,12350,11850,12100,40028,39733.0,3283714.0
2015-11-04,12100,12650,11950,12600,65741,41375.0,3283714.0
2015-11-05,12400,12650,12100,12150,47975,39897.0,3283714.0
2015-11-06,12250,12350,11150,11300,105473,37106.0,3283714.0
2015-11-09,11300,11300,10750,10950,58521,35957.0,3283714.0
2015-11-10,10750,11400,10300,10900,33600,35792.0,3283714.0
2015-11-11,11000,11250,10650,11150,31044,36613.0,3283714.0
2015-11-12,11000,11300,10850,10900,19179,35792.0,3283714.0
2015-11-13,10850,11000,10550,11000,16821,36121.0,3283714.0
2015-11-16,11000,11350,10900,11000,29576,36121.0,3283714.0
2015-11-17,11050,11350,10900,11100,13777,36449.0,3283714.0
2015-11-18,11100,11850,11000,11700,54439,38419.0,3283714.0
2015-11-19,11600,12050,11550,11850,33469,38912.0,3283714.0
2015-11-20,11700,12000,11550,11850,30910,38912.0,3283714.0
2015-11-23,12050,12150,11700,12000,27296,39405.0,3283714.0
2015-11-24,12100,12100,11550,11600,14380,38091.0,3283714.0
2015-11-25,11600,11850,11200,11550,28285,37927.0,3283714.0
2015-11-26,11550,12300,11450,12200,46045,40061.0,3283714.0
2015-11-27,12200,12450,11650,12050,72250,39569.0,3283714.0
2015-11-30,15650,15650,15650,15650,295928,51390.0,3283714.0
2015-12-01,15200,17650,14500,16050,2208366,52704.0,3283714.0
2015-12-02,16050,16800,15050,15900,622857,52211.0,3283714.0
2015-12-03,15750,16000,14850,14900,301091,48927.0,3283714.0
2015-12-04,14450,14850,13600,13700,475549,44987.0,3283714.0
2015-12-07,13850,14150,13500,13500,247757,44330.0,3283714.0
2015-12-08,13450,14250,13150,13250,362466,43509.0,3283714.0
2015-12-09,13300,14050,13200,13400,190954,44002.0,3283714.0
2015-12-10,13400,13750,12600,12900,154443,42360.0,3283714.0
2015-12-11,12900,13300,12800,12850,122850,42196.0,3283714.0
2015-12-14,12650,12800,12000,12150,117961,39897.0,3283714.0
2015-12-15,12200,12400,12150,12350,71812,40554.0,3283714.0
2015-12-16,12400,12800,12300,12550,99688,41211.0,3283714.0
2015-12-17,12700,12850,12150,12400,80205,40718.0,3283714.0
2015-12-18,12250,12600,12250,12300,49144,40390.0,3283714.0
2015-12-21,12200,12650,12100,12550,49051,41211.0,3283714.0
2015-12-22,12650,12800,12400,12750,60234,41867.0,3283714.0
2015-12-23,12900,12900,12350,12400,47768,40718.0,3283714.0
2015-12-24,12450,12700,12350,12650,50466,41539.0,3283714.0
2015-12-28,12750,12850,12300,12450,39999,40882.0,3283714.0
2015-12-29,12600,13100,12450,13050,77817,42852.0,3283714.0
2015-12-30,12950,13600,12900,13250,98245,43509.0,3283714.0
2016-01-04,13300,13300,12700,13000,59451,42688.0,3283714.0
2016-01-05,12850,13450,12850,13450,77556,44166.0,3283714.0
2016-01-06,13450,13550,12950,13250,65399,43509.0,3283714.0
2016-01-07,13250,13550,12900,13250,78408,43509.0,3283714.0
2016-01-08,13000,13400,12700,13200,80855,43345.0,3283714.0
2016-01-11,13300,13850,13100,13100,115663,43017.0,3283714.0
2016-01-12,13350,13350,12850,13000,39053,42688.0,3283714.0
2016-01-13,13100,13350,12900,13100,63040,43017.0,3283714.0
2016-01-14,12750,13000,12550,12550,63671,41211.0,3283714.0
2016-01-15,12700,12900,12150,12250,55676,40225.0,3283714.0
2016-01-18,11900,12250,11900,12200,25965,40061.0,3283714.0
2016-01-19,12100,12350,11900,12050,32021,39569.0,3283714.0
2016-01-20,12000,12000,10800,10800,86439,35464.0,3283714.0
2016-01-21,10900,11200,10550,11150,56628,36613.0,3283714.0
2016-01-22,11600,11800,11350,11450,44156,37599.0,3283714.0
2016-01-25,11550,11850,11300,11550,22404,37927.0,3283714.0
2016-01-26,11450,11600,11350,11450,18072,37599.0,3283714.0
2016-01-27,11450,11550,11100,11150,21950,36613.0,3283714.0
2016-01-28,11200,11400,10950,11300,14855,37106.0,3283714.0
2016-01-29,11400,11800,11250,11700,33162,38419.0,3283714.0
2016-02-01,11550,11800,11100,11350,18548,37270.0,3283714.0
2016-02-02,11400,11400,11150,11250,17682,36942.0,3283714.0
2016-02-03,11050,11350,10850,10900,40897,35792.0,3283714.0
2016-02-04,10950,11250,10900,11250,22760,36942.0,3283714.0
2016-02-05,11100,11200,10950,11200,17259,36778.0,3283714.0
2016-02-11,10750,11000,10350,10400,32059,34151.0,3283714.0
2016-02-12,10100,10500,9690,9700,44633,31852.0,3283714.0
2016-02-15,9750,10500,9750,10500,31911,34479.0,3283714.0
2016-02-16,10600,10700,10400,10650,16152,34972.0,3283714.0
2016-02-17,10750,10750,10300,10300,15286,33822.0,3283714.0
2016-02-18,10500,10750,10350,10550,16906,34643.0,3283714.0
2016-02-19,10500,10850,10500,10550,18995,34643.0,3283714.0
2016-02-22,10650,10800,10550,10750,9422,35300.0,3283714.0
2016-02-23,10800,10800,10500,10650,12212,34972.0,3283714.0
2016-02-24,10600,10700,10450,10650,10718,34972.0,3283714.0
2016-02-25,10650,10750,10450,10500,15126,34479.0,3283714.0
2016-02-26,10550,10650,10450,10650,8819,34972.0,3283714.0
2016-02-29,10700,10750,10500,10550,7269,34643.0,3283714.0
2016-03-02,10800,10850,10600,10650,15344,34972.0,3283714.0
2016-03-03,10650,10800,10650,10750,7468,35300.0,3283714.0
2016-03-04,10750,11100,10750,10950,17882,35957.0,3283714.0
2016-03-07,10950,11400,10850,11000,37193,36121.0,3283714.0
2016-03-08,11100,11350,11000,11350,29252,37270.0,3283714.0
2016-03-09,11200,11450,11050,11150,15851,36613.0,3283714.0
2016-03-10,11250,11250,10950,11150,7400,36613.0,3283714.0
2016-03-11,11150,11350,11000,11200,16973,36778.0,3283714.0
2016-03-14,11300,13500,11300,12450,365528,40882.0,3283714.0
2016-03-15,12450,12800,12050,12100,88802,39733.0,3283714.0
2016-03-16,12200,12400,11600,11700,66196,38419.0,3283714.0
2016-03-17,11850,11950,11350,11800,65212,38748.0,3283714.0
2016-03-18,11850,12350,11800,12100,50821,39733.0,3283714.0
2016-03-21,12200,12250,11700,12000,23631,39405.0,3283714.0
2016-03-22,12000,12100,11650,11650,22645,38255.0,3283714.0
2016-03-23,11650,13550,11550,12550,214638,41211.0,3283714.0
2016-03-24,12550,12900,12150,12400,70145,40718.0,3283714.0
2016-03-25,12450,12600,12150,12300,32536,40390.0,3283714.0
2016-03-28,12300,12350,11700,11700,49988,38419.0,3283714.0
2016-03-29,11750,12200,11650,12200,40307,40061.0,3283714.0
2016-03-30,12100,12250,11900,12100,23281,39733.0,3283714.0
2016-03-31,12200,12250,12000,12200,15283,40061.0,3283714.0
2016-04-01,12200,12500,11950,12500,37011,41046.0,3283714.0
2016-04-04,12700,12700,12250,12500,22822,41046.0,3283714.0
2016-04-05,12400,12550,12200,12500,19196,41046.0,3283714.0
2016-04-06,12450,12450,12000,12150,46011,39897.0,3283714.0
2016-04-07,12200,12350,12000,12100,18402,39733.0,3283714.0
2016-04-08,12100,12250,11950,12100,11336,39733.0,3283714.0
2016-04-11,12050,12250,11700,11750,32941,38584.0,3283714.0
2016-04-12,11800,11900,11450,11850,16102,38912.0,3283714.0
2016-04-14,11750,11900,11650,11800,11356,38748.0,3283714.0
2016-04-15,11800,11900,11600,11800,9206,38748.0,3283714.0
2016-04-18,11700,11800,11550,11600,13679,38091.0,3283714.0
2016-04-19,11750,11850,11600,11850,14309,38912.0,3283714.0
2016-04-20,11900,11950,11700,11800,10849,38748.0,3283714.0
2016-04-21,11700,11750,11550,11700,13275,38419.0,3283714.0
2016-04-22,11700,11700,10900,10900,58021,35792.0,3283714.0
2016-04-25,11000,11300,10850,11100,28650,36449.0,3283714.0
2016-04-26,11100,11300,11050,11150,8670,36613.0,3283714.0
2016-04-27,11250,11250,10950,11100,7805,36449.0,3283714.0
2016-04-28,11150,11350,11100,11350,17284,37270.0,3283714.0
2016-04-29,11250,11400,11200,11400,5645,37434.0,3283714.0
2016-05-02,11450,11450,11000,11100,9273,36449.0,3283714.0
2016-05-03,11100,11200,10750,10850,10533,35628.0,3283714.0
2016-05-04,11200,11200,10750,11000,16543,36121.0,3283714.0
2016-05-09,10900,11200,10800,11000,7943,36121.0,3283714.0
2016-05-10,11050,11100,10850,11100,4705,36449.0,3283714.0
2016-05-11,11200,11350,11050,11100,9559,36449.0,3283714.0
2016-05-12,11200,11300,10900,11250,12021,36942.0,3283714.0
2016-05-13,11300,11550,11150,11350,16544,37270.0,3283714.0
2016-05-16,11350,11450,11100,11100,7962,36449.0,3283714.0
2016-05-17,11100,11150,10600,10900,21560,35792.0,3283714.0
2016-05-18,10850,10850,10300,10400,27659,34151.0,3283714.0
2016-05-19,10350,10500,10050,10200,20241,33494.0,3283714.0
2016-05-20,10350,10350,9900,10100,25178,33166.0,3283714.0
2016-05-23,10150,10150,9950,10100,12061,33166.0,3283714.0
2016-05-24,10150,10450,9980,10400,17988,34151.0,3283714.0
2016-05-25,10450,10600,10300,10450,6823,34315.0,3283714.0
2016-05-26,10500,10500,10200,10200,2512,33494.0,3283714.0
2016-05-27,10150,10350,9990,10000,17202,32837.0,3283714.0
2016-05-30,10050,10100,9910,9950,20584,32673.0,3283714.0
2016-05-31,9990,10350,9910,10250,6859,33658.0,3283714.0
2016-06-01,10400,10400,10000,10100,15441,33166.0,3283714.0
2016-06-02,10100,10250,9980,10050,7355,33001.0,3283714.0
2016-06-03,10050,10200,9890,10100,23895,33166.0,3283714.0
2016-06-07,10100,10150,10000,10050,4749,33001.0,3283714.0
2016-06-08,9990,10100,9940,10100,5781,33166.0,3283714.0
2016-06-09,10200,10200,9990,10050,15094,33001.0,3283714.0
2016-06-10,10050,10200,9990,10100,14780,33166.0,3283714.0
2016-06-13,10050,10150,9960,10000,10025,32837.0,3283714.0
2016-06-14,10000,10050,9910,9980,7782,32771.0,3283714.0
2016-06-15,10050,10200,9990,10050,7479,33001.0,3283714.0
2016-06-16,10050,10100,9710,9890,15310,32476.0,3283714.0
2016-06-17,9910,9970,9780,9940,4642,32640.0,3283714.0
2016-06-20,9940,10050,9830,10050,4218,33001.0,3283714.0
2016-06-21,10050,10100,9950,9960,3921,32706.0,3283714.0
2016-06-22,9960,10000,9960,9990,6563,32804.0,3283714.0
2016-06-23,9990,10150,9820,9980,21577,32771.0,3283714.0
2016-06-24,9990,10050,9400,9570,25050,31425.0,3283714.0
2016-06-27,9490,9840,9240,9810,18535,32213.0,3283714.0
2016-06-28,9790,9970,9790,9870,10454,32410.0,3283714.0
2016-06-29,10000,10500,9940,10150,16296,33330.0,3283714.0
2016-06-30,10250,10250,10000,10050,8537,33001.0,3283714.0
2016-07-01,10100,10200,9970,10200,10446,33494.0,3283714.0
2016-07-04,10300,10300,10050,10200,4755,33494.0,3283714.0
2016-07-05,10200,10250,10100,10250,4540,33658.0,3283714.0
2016-07-06,10250,10550,10100,10450,18450,34315.0,3283714.0
2016-07-07,10600,13550,10550,13550,2530775,44494.0,3283714.0
2016-07-08,12750,13000,12100,12550,759781,41211.0,3283714.0
2016-07-11,12650,12850,12300,12800,377516,42032.0,3283714.0
2016-07-12,12850,13200,12000,12000,418403,39405.0,3283714.0
2016-07-13,12200,12450,11750,12300,208644,40390.0,3283714.0
2016-07-14,12250,12750,12100,12200,278242,40061.0,3283714.0
2016-07-15,12150,12300,11900,11950,113143,39240.0,3283714.0
2016-07-18,12150,12500,11950,12350,113963,40554.0,3283714.0
2016-07-19,12150,12800,11850,11900,255538,39076.0,3283714.0
2016-07-20,11900,12350,11900,12150,72896,39897.0,3283714.0
2016-07-21,12300,12700,12250,12600,199571,41375.0,3283714.0
2016-07-22,13500,13950,12550,12550,615780,41211.0,3283714.0
2016-07-25,12400,12550,12100,12300,139782,40390.0,3283714.0
2016-07-26,12600,12800,11750,12250,218881,40225.0,3283714.0
2016-07-27,12250,12400,11850,12400,104391,40718.0,3283714.0
2016-07-28,12200,12800,12200,12600,89781,41375.0,3283714.0
2016-07-29,12400,12950,12250,12700,74589,41703.0,3283714.0
2016-08-01,12750,13400,12550,13300,177124,43673.0,3283714.0
2016-08-02,13300,13300,12750,12800,132758,42032.0,3283714.0
2016-08-03,12900,13050,12600,13050,50891,42852.0,3283714.0
2016-08-04,13100,13100,12550,12700,51738,41703.0,3283714.0
2016-08-05,12750,12900,12200,12500,76589,41046.0,3283714.0
2016-08-08,12750,12750,12200,12450,30000,40882.0,3283714.0
2016-08-09,12450,12850,12300,12700,48346,41703.0,3283714.0
2016-08-10,12500,12750,11900,12300,100979,40390.0,3283714.0
2016-08-11,12200,12400,12100,12400,24512,40718.0,3283714.0
2016-08-12,12400,12900,12250,12750,68643,41867.0,3283714.0
2016-08-16,13800,13900,12700,12700,284212,41703.0,3283714.0
2016-08-17,12700,12800,12500,12750,47402,41867.0,3283714.0
2016-08-18,12750,13000,12600,12950,45673,42524.0,3283714.0
2016-08-19,12800,13250,12800,13100,51909,43017.0,3283714.0
2016-08-22,13300,13300,12650,12850,46181,42196.0,3283714.0
2016-08-23,12850,13500,12850,12900,91268,42360.0,3283714.0
2016-08-24,13050,13850,12650,13850,266976,45479.0,3283714.0
2016-08-25,13650,17350,13450,15450,5049972,50733.0,3283714.0
2016-08-26,15750,16050,14800,15350,767315,50405.0,3283714.0
2016-08-29,15150,15300,14200,14550,333075,47778.0,3283714.0
2016-08-30,14550,14900,14100,14700,201898,48271.0,3283714.0
2016-08-31,14500,14700,13950,13950,182059,45808.0,3283714.0
2016-09-01,14100,14500,13850,14350,113460,47121.0,3283714.0
2016-09-02,14300,14450,14050,14450,67244,47450.0,3283714.0
2016-09-05,14450,15150,14400,14700,250717,48271.0,3283714.0
2016-09-06,14850,14900,14150,14300,104673,46957.0,3283714.0
2016-09-07,14500,14550,14000,14100,92927,46300.0,3283714.0
2016-09-08,14100,15050,13500,14050,396799,46136.0,3283714.0
2016-09-09,13950,14050,13300,13500,110363,44330.0,3283714.0
2016-09-12,12950,13500,12900,13500,92332,44330.0,3283714.0
2016-09-13,13500,13750,13250,13350,71719,43838.0,3283714.0
2016-09-19,13350,14350,13150,14350,115153,47121.0,3283714.0
2016-09-20,14300,14750,13900,14150,118320,46465.0,3283714.0
2016-09-21,14050,14200,13800,14100,58337,46300.0,3283714.0
2016-09-22,14100,14300,13150,13400,205570,44002.0,3283714.0
2016-09-23,13450,14650,13200,14000,214391,45972.0,3283714.0
2016-09-26,13800,14400,13700,13800,120632,45315.0,3283714.0
2016-09-27,13700,14200,13550,13950,68823,45808.0,3283714.0
2016-09-28,14050,14550,13800,14350,129120,47121.0,3283714.0
2016-09-29,14350,14550,14200,14550,57213,47778.0,3283714.0
2016-09-30,14450,14550,13500,13500,147766,44330.0,3283714.0
2016-10-04,13650,13850,13450,13450,44951,44166.0,3283714.0
2016-10-05,13350,13700,12850,12950,70964,42524.0,3283714.0
2016-10-06,13050,13550,12950,13400,54920,44002.0,3283714.0
2016-10-07,13500,13500,13000,13100,25457,43017.0,3283714.0
2016-10-10,13000,13300,12900,13250,17430,43509.0,3283714.0
2016-10-11,13300,13450,12750,12800,35559,42032.0,3283714.0
2016-10-12,12650,13000,12650,12950,19394,42524.0,3283714.0
2016-10-13,12950,13150,12750,13050,31782,42852.0,3283714.0
2016-10-14,13100,13100,12400,12600,59787,41375.0,3283714.0
2016-10-17,12500,13700,12050,12650,135665,41539.0,3283714.0
2016-10-18,12400,12600,12300,12350,25047,40554.0,3283714.0
2016-10-19,12400,12650,12300,12450,24107,40882.0,3283714.0
2016-10-20,12350,12850,12350,12550,27738,41211.0,3283714.0
2016-10-21,12450,12550,12150,12400,35204,40718.0,3283714.0
2016-10-24,12300,12500,12200,12400,12318,40718.0,3283714.0
2016-10-25,12400,12600,11450,11650,72835,38255.0,3283714.0
2016-10-26,11650,11700,11150,11700,52623,38419.0,3283714.0
2016-10-27,11700,11900,11500,11850,20161,38912.0,3283714.0
2016-10-28,11900,11950,11700,11800,14370,38748.0,3283714.0
2016-10-31,11800,11800,11200,11300,17752,37106.0,3283714.0
2016-11-01,11100,11650,11100,11400,16792,37434.0,3283714.0
2016-11-02,11350,11550,10600,10600,36474,34807.0,3283714.0
2016-11-03,10800,11000,10500,10650,19957,34972.0,3283714.0
2016-11-04,10550,10950,10500,10850,12468,35628.0,3283714.0
2016-11-07,11000,11350,10950,11350,9760,37270.0,3283714.0
2016-11-08,11350,11500,11050,11300,9258,37106.0,3283714.0
2016-11-09,11400,11450,9800,10500,78054,34479.0,3283714.0
2016-11-10,10650,10950,10550,10900,19963,35792.0,3283714.0
2016-11-11,10900,11250,10750,11150,10651,36613.0,3283714.0
2016-11-14,11150,11400,11050,11400,12098,37434.0,3283714.0
2016-11-15,11400,11600,11300,11350,10087,37270.0,3283714.0
2016-11-16,11500,11800,11450,11800,11557,38748.0,3283714.0
2016-11-17,11850,11850,11250,11550,12122,37927.0,3283714.0
2016-11-18,11450,11550,10950,11050,21606,36285.0,3283714.0
2016-11-21,10850,11100,10700,10850,11301,35628.0,3283714.0
2016-11-22,10850,11000,10750,10950,6877,35957.0,3283714.0
2016-11-23,10850,10950,10300,10450,18621,34315.0,3283714.0
2016-11-24,10350,11300,10250,10900,38359,35792.0,3283714.0
2016-11-25,10950,11100,10850,11050,12238,36285.0,3283714.0
2016-11-28,11150,11350,10600,10950,19329,35957.0,3283714.0
2016-11-29,10800,11100,10550,10900,11608,35792.0,3283714.0
2016-11-30,10850,10950,10750,10800,3792,35464.0,3283714.0
2016-12-01,10650,10950,10600,10800,5699,35464.0,3283714.0
2016-12-02,10800,10950,10700,10800,8147,35464.0,3283714.0
2016-12-05,10600,10750,10300,10350,10752,33986.0,3283714.0
2016-12-06,10300,10700,10300,10550,7688,34643.0,3283714.0
2016-12-07,10550,10700,10350,10650,7510,34972.0,3283714.0
2016-12-08,10800,10850,10300,10500,14848,34479.0,3283714.0
2016-12-09,10550,10850,10300,10650,15407,34972.0,3283714.0
2016-12-12,10650,11150,10650,11150,21563,36613.0,3283714.0
2016-12-13,11150,11800,11100,11700,44753,38419.0,3283714.0
2016-12-14,11750,12700,11300,11550,144735,37927.0,3283714.0
2016-12-15,11550,11750,11200,11700,74942,38419.0,3283714.0
2016-12-16,11600,11800,11550,11700,19881,38419.0,3283714.0
2016-12-19,11600,11850,11500,11650,16588,38255.0,3283714.0
2016-12-20,11650,12200,11600,12150,56236,39897.0,3283714.0
2016-12-21,12150,12150,11750,11800,17009,38748.0,3283714.0
2016-12-22,11700,11900,11500,11550,14344,37927.0,3283714.0
2016-12-23,11550,11750,11500,11750,6503,38584.0,3283714.0
2016-12-26,11650,11750,11350,11400,20288,37434.0,3283714.0
2016-12-27,11400,11700,11200,11350,12835,37270.0,3283714.0
2016-12-28,11350,11550,11300,11550,5708,37927.0,3283714.0
2016-12-29,11750,11800,11300,11750,16194,38584.0,3283714.0
2017-01-02,11750,11900,11600,11700,11948,38419.0,3283714.0
2017-01-03,11850,12100,11700,12050,21167,39569.0,3283714.0
2017-01-04,12050,12500,11950,12350,61960,40554.0,3283714.0
2017-01-05,12400,12400,12100,12200,17332,40061.0,3283714.0
2017-01-06,12100,12200,11900,12050,14548,39569.0,3283714.0
2017-01-09,12100,12100,11950,11950,8775,39240.0,3283714.0
2017-01-10,11850,12300,11850,12150,10042,39897.0,3283714.0
2017-01-11,12050,12250,12000,12050,7717,39569.0,3283714.0
2017-01-12,12150,12150,11850,12050,5707,39569.0,3283714.0
2017-01-13,12150,12200,11850,12050,17764,39569.0,3283714.0
2017-01-16,12050,12050,11500,11600,14232,38091.0,3283714.0
2017-01-17,11500,11750,11500,11600,8363,38091.0,3283714.0
2017-01-18,11550,11900,11500,11850,15711,38912.0,3283714.0
2017-01-19,11800,11900,11600,11800,5012,38748.0,3283714.0
2017-01-20,11850,11850,11650,11650,6147,38255.0,3283714.0
2017-01-23,11650,11800,11500,11500,9073,37763.0,3283714.0
2017-01-24,11350,11500,11350,11450,11521,37599.0,3283714.0
2017-01-25,11450,11750,11450,11650,7150,38255.0,3283714.0
2017-01-26,11650,11800,11550,11750,14459,38584.0,3283714.0
2017-01-31,11750,11850,11650,11850,11194,38912.0,3283714.0
2017-02-01,11850,12500,11850,12300,47033,40390.0,3283714.0
2017-02-02,12200,12200,11850,11850,13796,38912.0,3283714.0
2017-02-03,11800,12000,11500,11500,13723,37763.0,3283714.0
2017-02-06,11500,11850,11400,11850,8008,38912.0,3283714.0
2017-02-07,11850,11950,11450,11450,16664,37599.0,3283714.0
2017-02-08,11450,11550,11050,11300,20840,37106.0,3283714.0
2017-02-09,11350,11500,11300,11350,10713,37270.0,3283714.0
2017-02-10,11350,11550,11250,11350,16571,37270.0,3283714.0
2017-02-13,11350,11650,11200,11650,14540,38255.0,3283714.0
2017-02-14,11650,11650,11300,11400,14688,37434.0,3283714.0
2017-02-15,11400,11500,11350,11500,6414,37763.0,3283714.0
2017-02-16,11600,11750,11350,11500,9841,37763.0,3283714.0
2017-02-17,11550,11600,11350,11500,5973,37763.0,3283714.0
2017-02-20,11550,11700,11450,11700,10179,38419.0,3283714.0
2017-02-21,11650,11850,11550,11850,14220,38912.0,3283714.0
2017-02-22,11800,11900,11650,11750,7489,38584.0,3283714.0
2017-02-23,11800,11900,11650,11700,10554,38419.0,3283714.0
2017-02-24,11750,11850,11250,11450,20220,37599.0,3283714.0
2017-02-27,11450,11500,11250,11300,11242,37106.0,3283714.0
2017-02-28,11300,11400,11200,11250,8496,36942.0,3283714.0
2017-03-02,11250,11450,11100,11250,6375,36942.0,3283714.0
2017-03-03,11200,11200,10850,11000,14392,36121.0,3283714.0
2017-03-06,10800,11100,10800,11000,9030,36121.0,3283714.0
2017-03-07,10950,11150,10850,11150,7353,36613.0,3283714.0
2017-03-08,11050,11200,11050,11050,3138,36285.0,3283714.0
2017-03-09,11000,11150,10900,11050,5288,36285.0,3283714.0
2017-03-10,11100,11350,10800,11200,11857,36778.0,3283714.0
2017-03-13,11050,11300,11050,11250,5546,36942.0,3283714.0
2017-03-14,11350,11350,11150,11250,6316,36942.0,3283714.0
2017-03-15,11150,11250,11100,11250,8775,36942.0,3283714.0
2017-03-16,11350,11850,11150,11800,49487,38748.0,3283714.0
