효성오앤비(097870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-29,4673,4742,4646,4660,36838,39440.0,5800000.0
2013-04-30,4660,4735,4653,4674,45054,39556.0,5800000.0
2013-05-02,4653,4728,4632,4674,21773,39556.0,5800000.0
2013-05-03,4687,4769,4680,4729,25501,40020.0,5800000.0
2013-05-06,4762,4783,4714,4777,34238,40426.0,5800000.0
2013-05-07,4783,4797,4755,4790,25727,40542.0,5800000.0
2013-05-08,4797,4803,4762,4783,31763,40484.0,5800000.0
2013-05-09,4797,4838,4762,4804,31387,40658.0,5800000.0
2013-05-10,4838,4865,4762,4838,34427,40948.0,5800000.0
2013-05-13,4838,4845,4783,4838,29202,40948.0,5800000.0
2013-05-14,4865,4961,4803,4859,90876,41122.0,5800000.0
2013-05-15,4858,4934,4845,4927,51178,41702.0,5800000.0
2013-05-16,4934,5009,4899,4941,58142,41818.0,5800000.0
2013-05-20,4934,4934,4797,4818,47790,40774.0,5800000.0
2013-05-21,4803,4886,4803,4859,35845,41122.0,5800000.0
2013-05-22,4851,5050,4851,4989,72028,42224.0,5800000.0
2013-05-23,4975,5016,4927,4968,42313,42050.0,5800000.0
2013-05-24,4975,5084,4968,5037,79034,42630.0,5800000.0
2013-05-27,5071,5071,4988,5044,32677,42688.0,5800000.0
2013-05-28,5064,5078,5002,5023,34809,42514.0,5800000.0
2013-05-29,5009,5050,4886,4934,43000,41760.0,5800000.0
2013-05-30,4913,4975,4872,4893,26623,41412.0,5800000.0
2013-05-31,4920,4988,4886,4893,28007,41412.0,5800000.0
2013-06-03,4975,4975,4879,4886,28690,41354.0,5800000.0
2013-06-04,4886,4947,4851,4927,48597,41702.0,5800000.0
2013-06-05,4927,4927,4735,4735,86854,40078.0,5800000.0
2013-06-07,5057,5228,4913,4934,577249,41760.0,5800000.0
2013-06-10,4940,4954,4728,4729,191272,40020.0,5800000.0
2013-06-11,4707,4728,4591,4667,104754,39498.0,5800000.0
2013-06-12,4646,4660,4591,4633,59755,39208.0,5800000.0
2013-06-13,4639,4666,4584,4633,57870,39208.0,5800000.0
2013-06-14,4653,4735,4653,4694,37200,39730.0,5800000.0
2013-06-17,4714,4872,4680,4797,85203,40600.0,5800000.0
2013-06-18,4797,4858,4666,4701,55306,39788.0,5800000.0
2013-06-19,4742,4742,4591,4605,74611,38976.0,5800000.0
2013-06-20,4577,4577,4420,4441,92154,37584.0,5800000.0
2013-06-21,4358,4509,4317,4489,54345,37990.0,5800000.0
2013-06-24,4454,4516,4454,4482,21244,37932.0,5800000.0
2013-06-25,4413,4488,4303,4331,57436,36656.0,5800000.0
2013-06-26,4447,4447,4337,4393,29020,37178.0,5800000.0
2013-06-27,4385,4536,4351,4468,36982,37816.0,5800000.0
2013-06-28,4550,4570,4454,4571,30093,38686.0,5800000.0
2013-07-01,4522,4612,4454,4591,28283,38860.0,5800000.0
2013-07-02,4639,4639,4536,4598,38688,38918.0,5800000.0
2013-07-03,4598,4598,4413,4420,50610,37410.0,5800000.0
2013-07-04,4454,4454,4276,4358,130502,36888.0,5800000.0
2013-07-05,4399,4426,4331,4372,49761,37004.0,5800000.0
2013-07-08,4385,4522,4337,4352,65943,36830.0,5800000.0
2013-07-09,4331,4427,4324,4352,51222,36830.0,5800000.0
2013-07-10,4372,4399,4331,4352,52275,36830.0,5800000.0
2013-07-11,4358,4433,4358,4420,36849,37410.0,5800000.0
2013-07-12,4406,4605,4406,4571,61775,38686.0,5800000.0
2013-07-15,4557,4605,4481,4591,60733,38860.0,5800000.0
2013-07-16,4591,4632,4557,4626,56452,39150.0,5800000.0
2013-07-17,4653,4694,4543,4585,78491,38802.0,5800000.0
2013-07-18,4612,4612,4474,4496,40271,38048.0,5800000.0
2013-07-19,4495,4564,4481,4557,34591,38570.0,5800000.0
2013-07-22,4577,4666,4536,4619,48148,39092.0,5800000.0
2013-07-23,4653,4653,4598,4619,56859,39092.0,5800000.0
2013-07-24,4632,4728,4618,4708,69789,39846.0,5800000.0
2013-07-25,4749,4879,4721,4818,134508,40774.0,5800000.0
2013-07-26,4817,4906,4797,4900,64978,41470.0,5800000.0
2013-07-29,4865,4961,4838,4852,77444,41064.0,5800000.0
2013-07-30,4858,4899,4845,4886,23981,41354.0,5800000.0
2013-07-31,4927,5187,4899,5105,170806,43210.0,5800000.0
2013-08-01,5146,5249,5078,5201,142387,44022.0,5800000.0
2013-08-02,5194,5406,5139,5297,88622,44834.0,5800000.0
2013-08-05,5297,5297,5208,5263,26099,44544.0,5800000.0
2013-08-06,5215,5283,5084,5243,59981,44370.0,5800000.0
2013-08-07,5228,5276,5078,5085,28335,43036.0,5800000.0
2013-08-08,5167,5276,5078,5160,69345,43674.0,5800000.0
2013-08-09,5139,5180,5071,5119,25411,43326.0,5800000.0
2013-08-12,5119,5345,5036,5256,56266,44486.0,5800000.0
2013-08-13,5256,5304,5153,5277,48186,44660.0,5800000.0
2013-08-14,5276,5276,5160,5236,15687,44312.0,5800000.0
2013-08-16,5221,5221,5160,5174,8217,43790.0,5800000.0
2013-08-19,5112,5146,4865,4948,56406,41876.0,5800000.0
2013-08-20,4899,5043,4742,4920,160471,41644.0,5800000.0
2013-08-21,4913,4988,4762,4934,89280,41760.0,5800000.0
2013-08-22,4817,5071,4755,4756,55655,40252.0,5800000.0
2013-08-23,4769,4899,4769,4838,31586,40948.0,5800000.0
2013-08-26,4865,5030,4824,4941,53580,41818.0,5800000.0
2013-08-27,4968,4982,4797,4838,112385,40948.0,5800000.0
2013-08-28,4817,4817,4625,4735,42323,40078.0,5800000.0
2013-08-29,4714,4790,4653,4701,68426,39788.0,5800000.0
2013-08-30,4769,4769,4557,4591,74810,38860.0,5800000.0
2013-09-02,4660,4660,4577,4619,19868,39092.0,5800000.0
2013-09-03,4639,4673,4618,4619,34222,39092.0,5800000.0
2013-09-04,4639,4639,4577,4578,20301,38744.0,5800000.0
2013-09-05,4598,4625,4584,4598,19576,38918.0,5800000.0
2013-09-06,4598,4625,4550,4591,53672,38860.0,5800000.0
2013-09-09,4591,4639,4488,4557,59395,38570.0,5800000.0
2013-09-10,4570,4577,4522,4571,27222,38686.0,5800000.0
2013-09-11,4564,4639,4536,4619,37803,39092.0,5800000.0
2013-09-12,4653,4653,4577,4612,46884,39034.0,5800000.0
2013-09-13,4598,4625,4577,4605,24759,38976.0,5800000.0
2013-09-16,4605,4632,4516,4537,46434,38396.0,5800000.0
2013-09-17,4516,4570,4495,4550,21022,38512.0,5800000.0
2013-09-23,4550,4570,4522,4537,26060,38396.0,5800000.0
2013-09-24,4502,4557,4502,4530,37156,38338.0,5800000.0
2013-09-25,4529,4529,4488,4523,19899,38280.0,5800000.0
2013-09-26,4509,4522,4454,4516,52184,38222.0,5800000.0
2013-09-27,4509,4673,4509,4591,46716,38860.0,5800000.0
2013-09-30,4646,4646,4584,4585,25131,38802.0,5800000.0
2013-10-01,4584,4612,4550,4585,35527,38802.0,5800000.0
2013-10-02,4557,4653,4557,4619,31996,39092.0,5800000.0
2013-10-04,4618,4618,4550,4564,27832,38628.0,5800000.0
2013-10-07,4536,4584,4509,4523,37586,38280.0,5800000.0
2013-10-08,4543,4570,4474,4530,32942,38338.0,5800000.0
2013-10-10,4543,4612,4509,4598,40843,38918.0,5800000.0
2013-10-11,4557,4639,4557,4591,25909,38860.0,5800000.0
2013-10-14,4591,4721,4591,4694,77231,39730.0,5800000.0
2013-10-15,4728,4865,4701,4797,60586,40600.0,5800000.0
2013-10-16,4749,4982,4749,4866,119327,41180.0,5800000.0
2013-10-17,4865,4934,4824,4831,17422,40890.0,5800000.0
2013-10-18,4810,4831,4728,4756,28188,40252.0,5800000.0
2013-10-21,4701,4749,4680,4749,13569,40194.0,5800000.0
2013-10-22,4783,4851,4783,4838,22115,40948.0,5800000.0
2013-10-23,4872,4872,4728,4763,34746,40310.0,5800000.0
2013-10-24,4783,4988,4721,4968,82911,42050.0,5800000.0
2013-10-25,4968,4975,4886,4893,25271,41412.0,5800000.0
2013-10-28,4872,4934,4714,4749,28106,40194.0,5800000.0
2013-10-29,4755,4831,4749,4756,43037,40252.0,5800000.0
2013-10-30,4797,4858,4762,4831,47273,40890.0,5800000.0
2013-10-31,4810,4831,4762,4763,12594,40310.0,5800000.0
2013-11-01,4831,4831,4755,4756,11288,40252.0,5800000.0
2013-11-04,4755,4851,4755,4824,22405,40832.0,5800000.0
2013-11-05,4865,5043,4762,4804,68889,40658.0,5800000.0
2013-11-06,4769,4810,4755,4797,19939,40600.0,5800000.0
2013-11-07,4865,4865,4749,4797,24085,40600.0,5800000.0
2013-11-08,4838,4838,4762,4797,9827,40600.0,5800000.0
2013-11-11,4797,4858,4728,4763,26549,40310.0,5800000.0
2013-11-12,4762,4838,4755,4831,16931,40890.0,5800000.0
2013-11-13,4831,4865,4762,4763,13498,40310.0,5800000.0
2013-11-14,4762,4824,4755,4756,3933,40252.0,5800000.0
2013-11-15,4755,4954,4755,4948,51145,41876.0,5800000.0
2013-11-18,4947,4947,4865,4920,25606,41644.0,5800000.0
2013-11-19,4920,4934,4872,4907,17328,41528.0,5800000.0
2013-11-20,4906,4920,4817,4818,13273,40774.0,5800000.0
2013-11-21,4817,4858,4762,4763,7972,40310.0,5800000.0
2013-11-22,4762,4810,4707,4708,20173,39846.0,5800000.0
2013-11-25,4694,4755,4660,4694,17052,39730.0,5800000.0
2013-11-26,4701,4776,4618,4763,20926,40310.0,5800000.0
2013-11-27,4769,4845,4749,4845,22587,41006.0,5800000.0
2013-11-28,4865,4865,4803,4845,9549,41006.0,5800000.0
2013-11-29,4845,4906,4810,4886,21684,41354.0,5800000.0
2013-12-02,4886,4899,4769,4811,25414,40716.0,5800000.0
2013-12-03,4797,4810,4728,4763,13681,40310.0,5800000.0
2013-12-04,4742,4831,4735,4831,21676,40890.0,5800000.0
2013-12-05,4879,4886,4755,4811,13487,40716.0,5800000.0
2013-12-06,4810,4831,4714,4735,16796,40078.0,5800000.0
2013-12-09,4742,4755,4694,4735,19760,40078.0,5800000.0
2013-12-10,4755,4810,4694,4783,10412,40484.0,5800000.0
2013-12-11,4776,4790,4742,4749,9802,40194.0,5800000.0
2013-12-12,4769,4769,4714,4749,6720,40194.0,5800000.0
2013-12-13,4728,4797,4721,4735,4519,40078.0,5800000.0
2013-12-16,4701,4769,4653,4653,16253,39382.0,5800000.0
2013-12-17,4728,4728,4605,4674,12586,39556.0,5800000.0
2013-12-18,4632,4783,4605,4749,19398,40194.0,5800000.0
2013-12-19,4728,4769,4707,4763,6836,40310.0,5800000.0
2013-12-20,4769,4783,4735,4735,5851,40078.0,5800000.0
2013-12-23,4769,4783,4694,4708,7424,39846.0,5800000.0
2013-12-24,4701,4755,4673,4735,13606,40078.0,5800000.0
2013-12-26,4769,4776,4680,4763,8717,40310.0,5800000.0
2013-12-27,4783,4783,4714,4729,10486,40020.0,5800000.0
2013-12-30,4728,4742,4701,4701,9948,39788.0,5800000.0
2014-01-02,4701,4858,4701,4859,46191,41122.0,5800000.0
2014-01-03,4865,4879,4803,4872,18807,41238.0,5800000.0
2014-01-06,4865,4954,4865,4914,20058,41586.0,5800000.0
2014-01-07,4899,4927,4872,4879,11716,41296.0,5800000.0
2014-01-08,4879,4968,4879,4934,18075,41760.0,5800000.0
2014-01-09,4968,5139,4913,5064,65098,42862.0,5800000.0
2014-01-10,5119,5119,5057,5057,25866,42804.0,5800000.0
2014-01-13,5023,5091,5023,5085,36574,43036.0,5800000.0
2014-01-14,5084,5297,5030,5297,110887,44834.0,5800000.0
2014-01-15,5297,5694,5256,5619,229012,47560.0,5800000.0
2014-01-16,5619,5770,5489,5585,154788,47270.0,5800000.0
2014-01-17,5544,5735,5502,5736,94410,48546.0,5800000.0
2014-01-20,5735,5962,5701,5928,140591,50170.0,5800000.0
2014-01-21,5825,5996,5797,5825,92521,49300.0,5800000.0
2014-01-22,5825,6064,5818,5962,96841,50460.0,5800000.0
2014-01-23,5900,6003,5838,5852,96993,49532.0,5800000.0
2014-01-24,5790,5818,5612,5702,77333,48256.0,5800000.0
2014-01-27,5550,5639,5482,5571,82201,47154.0,5800000.0
2014-01-28,5496,5722,5496,5688,41772,48140.0,5800000.0
2014-01-29,5564,5783,5564,5695,24803,48198.0,5800000.0
2014-02-03,5756,5763,5550,5578,31429,47212.0,5800000.0
2014-02-04,5550,5592,5475,5585,18279,47270.0,5800000.0
2014-02-05,5585,5893,5523,5894,50345,49880.0,5800000.0
2014-02-06,5968,6133,5797,6003,169410,50808.0,5800000.0
2014-02-07,5996,6133,5962,6044,67527,51156.0,5800000.0
2014-02-10,6167,6304,5920,6168,134909,52200.0,5800000.0
2014-02-11,6160,6291,6064,6291,73571,53244.0,5800000.0
2014-02-12,6311,6359,6160,6229,48782,52722.0,5800000.0
2014-02-13,6167,6386,5989,6318,70071,53476.0,5800000.0
2014-02-14,6441,6715,6434,6620,132882,56028.0,5800000.0
2014-02-17,6674,6770,6229,6455,98881,54636.0,5800000.0
2014-02-18,6400,6482,6249,6298,73220,53302.0,5800000.0
2014-02-19,6338,6510,6338,6449,82360,54578.0,5800000.0
2014-02-20,6393,6448,6215,6264,63056,53012.0,5800000.0
2014-02-21,6263,6345,6222,6264,36105,53012.0,5800000.0
2014-02-24,6243,6345,6201,6236,31303,52780.0,5800000.0
2014-02-25,6236,6338,6092,6284,66049,53186.0,5800000.0
2014-02-26,6284,6345,6160,6243,57111,52838.0,5800000.0
2014-02-27,6208,6318,6140,6243,44806,52838.0,5800000.0
2014-02-28,6201,6297,6147,6229,66663,52722.0,5800000.0
2014-03-03,6229,6236,5715,5743,235172,48604.0,5800000.0
2014-03-04,5756,6023,5681,5948,223413,50344.0,5800000.0
2014-03-05,5982,6839,5982,6716,512626,56840.0,5800000.0
2014-03-06,6709,6921,6565,6887,205691,58290.0,5800000.0
2014-03-07,6852,6921,6722,6750,137612,57130.0,5800000.0
2014-03-10,6715,6777,6441,6579,107268,55680.0,5800000.0
2014-03-11,6578,6921,6510,6757,102912,57188.0,5800000.0
2014-03-12,6757,6798,6510,6524,44982,55216.0,5800000.0
2014-03-13,6571,6613,6476,6483,57771,54868.0,5800000.0
2014-03-14,6496,6757,6380,6449,105555,54578.0,5800000.0
2014-03-17,6558,6647,6304,6408,67263,54230.0,5800000.0
2014-03-18,6414,6503,6256,6428,55070,54404.0,5800000.0
2014-03-19,6476,6482,6201,6291,59682,53244.0,5800000.0
2014-03-20,6441,6441,6249,6305,65966,53360.0,5800000.0
2014-03-21,6441,6798,6414,6736,335113,57014.0,5800000.0
2014-03-24,6798,7606,6654,7435,586739,62930.0,5800000.0
2014-03-25,7366,7538,7195,7333,218260,62060.0,5800000.0
2014-03-26,7366,7606,7264,7470,197773,63220.0,5800000.0
2014-03-27,7435,7435,7024,7264,148895,61480.0,5800000.0
2014-03-28,7264,7332,6921,7093,103463,60030.0,5800000.0
2014-03-31,7024,7024,6770,6956,151852,58870.0,5800000.0
2014-04-01,6921,7127,6811,7059,118271,59740.0,5800000.0
2014-04-02,7092,7264,6887,7161,120316,60610.0,5800000.0
2014-04-03,7229,7229,6784,6784,142379,57420.0,5800000.0
2014-04-04,6777,6921,6750,6839,57729,57884.0,5800000.0
2014-04-07,6839,6852,6476,6476,119101,54810.0,5800000.0
2014-04-08,6510,6667,6373,6668,89060,56434.0,5800000.0
2014-04-09,6811,6811,6524,6531,40103,55274.0,5800000.0
2014-04-10,6476,6633,6407,6531,51864,55274.0,5800000.0
2014-04-11,6482,6544,6393,6524,48608,55216.0,5800000.0
2014-04-14,6524,6729,6462,6730,60425,56956.0,5800000.0
2014-04-15,6736,6804,6626,6716,49079,56840.0,5800000.0
2014-04-16,7092,7264,6804,6819,290993,57710.0,5800000.0
2014-04-17,6921,7743,6852,7641,848215,64670.0,5800000.0
2014-04-18,7641,7675,7435,7470,207170,63220.0,5800000.0
2014-04-21,7503,8189,7469,7915,431788,66990.0,5800000.0
2014-04-22,7880,7880,7572,7847,193035,66410.0,5800000.0
2014-04-23,7880,7915,7572,7573,167013,64090.0,5800000.0
2014-04-24,7538,7538,7264,7470,207622,63220.0,5800000.0
2014-04-25,7641,8017,7538,7641,218899,64670.0,5800000.0
2014-04-28,7572,7778,7401,7504,94989,63510.0,5800000.0
2014-04-29,7538,7572,7195,7333,84744,62060.0,5800000.0
2014-04-30,7366,7880,7366,7675,160762,64960.0,5800000.0
2014-05-02,7709,7880,7641,7778,87729,65830.0,5800000.0
2014-05-07,7880,8052,7709,7847,114609,66410.0,5800000.0
2014-05-08,7880,7880,7606,7812,80866,66120.0,5800000.0
2014-05-09,7812,8120,7641,8086,108632,68440.0,5800000.0
2014-05-12,8086,8086,7812,7881,71305,66700.0,5800000.0
2014-05-13,7915,7949,7641,7675,62681,64960.0,5800000.0
2014-05-14,7743,7880,7572,7607,75741,64380.0,5800000.0
2014-05-15,7641,7949,7606,7881,105571,66700.0,5800000.0
2014-05-16,7880,8120,7572,7607,150353,64380.0,5800000.0
2014-05-19,7606,7641,7332,7333,103775,62060.0,5800000.0
2014-05-20,7435,7641,7195,7573,118529,64090.0,5800000.0
2014-05-21,7606,7675,7469,7607,54603,64380.0,5800000.0
2014-05-22,7606,8189,7606,8121,187872,68730.0,5800000.0
2014-05-23,8086,8155,7949,8121,59467,68730.0,5800000.0
2014-05-26,8155,8394,7949,8018,77412,67860.0,5800000.0
2014-05-27,8155,8155,7778,8086,46178,68440.0,5800000.0
2014-05-28,8086,8634,7949,8635,261295,73080.0,5800000.0
2014-05-29,8566,9731,8497,9251,560482,78300.0,5800000.0
2014-05-30,9320,9525,9045,9251,171291,78300.0,5800000.0
2014-06-02,9251,9251,8840,8977,161779,75980.0,5800000.0
2014-06-03,9662,10073,8806,8840,605003,74820.0,5800000.0
2014-06-05,8806,9182,8703,9080,167398,76850.0,5800000.0
2014-06-09,9080,9182,8874,8977,79955,75980.0,5800000.0
2014-06-10,9011,9251,8943,9217,93313,78010.0,5800000.0
2014-06-11,9182,9765,9148,9765,238962,82650.0,5800000.0
2014-06-12,9902,10073,9525,9731,165542,82360.0,5800000.0
2014-06-13,9594,9799,9457,9663,93417,81780.0,5800000.0
2014-06-16,9594,9936,9491,9697,79427,82070.0,5800000.0
2014-06-17,9902,10313,9868,10108,316893,85550.0,5800000.0
2014-06-18,10108,10347,9971,10245,162987,86710.0,5800000.0
2014-06-19,10245,10382,10073,10177,99965,86130.0,5800000.0
2014-06-20,10382,10759,10245,10622,175286,89900.0,5800000.0
2014-06-23,10553,11101,10519,10896,163474,92220.0,5800000.0
2014-06-24,10896,11136,10382,11033,116260,93380.0,5800000.0
2014-06-25,10896,11067,10724,10862,82588,91930.0,5800000.0
2014-06-26,10896,11033,10416,10862,105356,91930.0,5800000.0
2014-06-27,10759,10896,10519,10519,38360,89030.0,5800000.0
2014-06-30,10622,10622,10245,10485,68204,88740.0,5800000.0
2014-07-01,10485,10656,10279,10416,68782,88160.0,5800000.0
2014-07-02,10485,10964,10416,10965,110927,92800.0,5800000.0
2014-07-03,10964,11170,10759,10828,56808,91640.0,5800000.0
2014-07-04,10759,10930,10519,10896,54771,92220.0,5800000.0
2014-07-07,10964,11067,10622,10622,78327,89900.0,5800000.0
2014-07-08,10656,10861,10416,10725,63422,90770.0,5800000.0
2014-07-09,10622,11136,10382,11033,140946,93380.0,5800000.0
2014-07-10,11170,11684,10964,11444,173085,96860.0,5800000.0
2014-07-11,11650,11650,11273,11513,68023,97440.0,5800000.0
2014-07-14,11615,11992,11307,11993,100552,101500.0,5800000.0
2014-07-15,11992,12095,11684,11684,62545,98890.0,5800000.0
2014-07-16,11650,11855,11033,11856,153589,100340.0,5800000.0
2014-07-17,11855,12026,11512,11513,51250,97440.0,5800000.0
2014-07-18,11341,11855,11341,11719,35120,99180.0,5800000.0
2014-07-21,11684,11924,11478,11513,40111,97440.0,5800000.0
2014-07-22,11512,11855,11444,11650,31774,98600.0,5800000.0
2014-07-23,13020,13226,11992,12130,433661,102660.0,5800000.0
2014-07-24,12026,13191,12026,12609,267845,106720.0,5800000.0
2014-07-25,12677,12746,12163,12541,124350,106140.0,5800000.0
2014-07-28,12163,12815,12129,12370,94817,104690.0,5800000.0
2014-07-29,12266,12369,11718,11719,73760,99180.0,5800000.0
2014-07-30,11718,11924,10930,11273,149183,95410.0,5800000.0
2014-07-31,11273,11684,11067,11581,49532,98020.0,5800000.0
2014-08-01,11410,11992,11375,11856,63823,100340.0,5800000.0
2014-08-04,11855,12129,11649,11890,35065,100630.0,5800000.0
2014-08-05,11889,11992,11752,11787,37446,99760.0,5800000.0
2014-08-06,11924,12575,11821,12472,133736,105560.0,5800000.0
2014-08-07,12472,12780,12301,12472,73699,105560.0,5800000.0
2014-08-08,12403,12506,12198,12507,41141,105850.0,5800000.0
2014-08-11,12643,12677,12026,12061,80592,102080.0,5800000.0
2014-08-12,12061,12266,11444,11890,86504,100630.0,5800000.0
2014-08-13,11821,12095,11478,11821,72783,100050.0,5800000.0
2014-08-14,11752,12198,11547,11821,76394,100050.0,5800000.0
2014-08-18,11821,11855,11101,11239,135226,95120.0,5800000.0
2014-08-19,11136,11341,10964,11307,80955,95700.0,5800000.0
2014-08-20,12609,12986,12438,12986,918205,109910.0,5800000.0
2014-08-21,12677,12849,12266,12507,378198,105850.0,5800000.0
2014-08-22,12677,13671,12540,12781,541924,108170.0,5800000.0
2014-08-25,12746,13226,12540,13226,209829,111940.0,5800000.0
2014-08-26,13123,13363,12917,13021,125547,110200.0,5800000.0
2014-08-27,13226,14082,13020,13500,377079,114260.0,5800000.0
2014-08-28,13637,14905,13397,14528,350458,122960.0,5800000.0
2014-08-29,14699,15145,14322,14734,220419,124700.0,5800000.0
2014-09-01,14733,14802,14288,14734,115697,124700.0,5800000.0
2014-09-02,14699,14802,14048,14049,121935,118900.0,5800000.0
2014-09-03,14117,14973,14014,14734,139650,124700.0,5800000.0
2014-09-04,14802,15247,14185,14186,111668,120060.0,5800000.0
2014-09-05,14254,14665,14185,14254,48366,120640.0,5800000.0
2014-09-11,14391,14768,14151,14734,71574,124700.0,5800000.0
2014-09-12,14631,14870,14254,14323,56618,121220.0,5800000.0
2014-09-15,14254,14493,14117,14288,35904,120930.0,5800000.0
2014-09-16,14117,14288,13911,13980,47284,118320.0,5800000.0
2014-09-17,13945,14493,13945,14323,78932,121220.0,5800000.0
2014-09-18,14322,14699,14322,14391,47649,121800.0,5800000.0
2014-09-19,14596,14733,14185,14357,37318,121510.0,5800000.0
2014-09-22,14528,14596,14322,14494,40192,122670.0,5800000.0
2014-09-23,14493,14493,13980,14288,49899,120930.0,5800000.0
2014-09-24,14322,15727,14185,15179,210460,128470.0,5800000.0
2014-09-25,15316,15658,14768,14974,73978,126730.0,5800000.0
2014-09-26,14665,15110,14562,14939,33135,126440.0,5800000.0
2014-09-29,14870,15110,14528,14700,60423,124410.0,5800000.0
2014-09-30,14733,14870,14391,14700,46061,124410.0,5800000.0
2014-10-01,15007,15521,14870,15145,90419,128180.0,5800000.0
2014-10-02,14973,15693,14802,15693,66311,132820.0,5800000.0
2014-10-06,15967,16001,15384,15419,48465,130500.0,5800000.0
2014-10-07,15487,15487,14802,14905,42511,126150.0,5800000.0
2014-10-08,14596,15556,14493,15522,47661,131370.0,5800000.0
2014-10-10,15521,15556,15110,15351,40558,129920.0,5800000.0
2014-10-13,15076,15350,14528,15008,69136,127020.0,5800000.0
2014-10-14,15076,15590,14733,15556,40903,131660.0,5800000.0
2014-10-15,16035,16549,15521,15865,90184,134270.0,5800000.0
2014-10-16,15556,15967,15316,15659,45382,132530.0,5800000.0
2014-10-17,15967,16207,15624,16104,65589,136300.0,5800000.0
2014-10-20,16412,16721,16138,16618,48772,140650.0,5800000.0
2014-10-21,16926,16926,16447,16653,36605,140940.0,5800000.0
2014-10-22,16892,17714,16618,17338,57459,146740.0,5800000.0
2014-10-23,17543,17714,16961,17167,61483,145290.0,5800000.0
2014-10-24,17337,17954,16823,17886,77048,151380.0,5800000.0
2014-10-27,17920,19839,17749,18709,183202,158340.0,5800000.0
2014-10-28,18777,20216,18777,20216,143737,171100.0,5800000.0
2014-10-29,20216,20661,19565,19805,108248,167620.0,5800000.0
2014-10-30,19599,20216,18708,19531,86069,165300.0,5800000.0
2014-10-31,19530,20216,19119,19531,123643,165300.0,5800000.0
2014-11-03,19530,20901,19530,20627,104624,174580.0,5800000.0
2014-11-04,20832,22957,20764,22101,198041,187050.0,5800000.0
2014-11-05,22169,23334,19565,19874,270315,168200.0,5800000.0
2014-11-06,19873,20216,18126,18983,338642,160660.0,5800000.0
2014-11-07,19085,20421,18777,19908,171708,168490.0,5800000.0
2014-11-10,20010,20216,18365,18880,125589,159790.0,5800000.0
2014-11-11,18434,19462,17920,19360,101901,163850.0,5800000.0
2014-11-12,19359,20318,18982,19634,81825,166170.0,5800000.0
2014-11-13,19702,20113,19119,19120,51226,161820.0,5800000.0
2014-11-14,19119,19291,18365,18777,46113,158920.0,5800000.0
2014-11-17,18537,18742,17166,17920,101351,151670.0,5800000.0
2014-11-18,17680,19291,17680,19085,57364,161530.0,5800000.0
2014-11-19,19051,19291,18434,18640,44947,157760.0,5800000.0
2014-11-20,18640,19291,18640,18811,45559,159210.0,5800000.0
2014-11-21,18879,19599,18811,19154,54938,162110.0,5800000.0
2014-11-24,19222,19222,16995,17818,146281,150800.0,5800000.0
2014-11-25,17817,18434,16892,18160,110315,153700.0,5800000.0
2014-11-26,18297,18331,17680,17989,26484,152250.0,5800000.0
2014-11-27,18160,18194,17680,18195,18329,153990.0,5800000.0
2014-11-28,17988,18297,17646,17989,27349,152250.0,5800000.0
2014-12-01,17577,17680,16344,16927,113817,143260.0,5800000.0
2014-12-02,16926,17543,16207,17475,96747,147900.0,5800000.0
2014-12-03,17680,18126,16858,16893,72762,142970.0,5800000.0
2014-12-04,16995,17680,16755,17167,75779,145290.0,5800000.0
2014-12-05,17337,17817,17200,17715,53961,149930.0,5800000.0
2014-12-08,17920,17920,17440,17715,31408,149930.0,5800000.0
2014-12-09,17612,17851,17406,17749,31350,150220.0,5800000.0
2014-12-10,17817,17851,17166,17406,36959,147320.0,5800000.0
2014-12-11,17509,17749,16755,16858,41153,142680.0,5800000.0
2014-12-12,16823,16823,15693,15899,114599,134560.0,5800000.0
2014-12-15,15590,16549,15590,16241,39409,137460.0,5800000.0
2014-12-16,16070,16481,15179,15865,63322,134270.0,5800000.0
2014-12-17,15727,15727,15042,15111,76724,127890.0,5800000.0
2014-12-18,15213,15693,15145,15522,101723,131370.0,5800000.0
2014-12-19,15693,16721,15453,16344,74302,138330.0,5800000.0
2014-12-22,16344,16721,16172,16310,26973,138040.0,5800000.0
2014-12-23,16344,17063,16207,16858,31261,142680.0,5800000.0
2014-12-24,16721,17303,16686,16927,53169,143260.0,5800000.0
2014-12-26,16892,17063,16447,16961,31361,143550.0,5800000.0
2014-12-29,16926,17474,16858,17441,23856,147610.0,5800000.0
2014-12-30,17337,17817,17269,17818,23389,150800.0,5800000.0
2015-01-02,18091,18126,17303,17886,31273,151380.0,5800000.0
2015-01-05,17886,18160,17646,17818,23757,150800.0,5800000.0
2015-01-06,17612,17783,17235,17715,32611,149930.0,5800000.0
2015-01-07,17543,17543,16858,17098,51887,144710.0,5800000.0
2015-01-08,16995,17817,16755,17406,61731,147320.0,5800000.0
2015-01-09,17509,17886,17063,17886,103329,151380.0,5800000.0
2015-01-12,18160,18160,17063,17304,138203,146450.0,5800000.0
2015-01-13,17269,18331,17269,17544,184121,148480.0,5800000.0
2015-01-14,17749,18194,17680,17818,81124,150800.0,5800000.0
2015-01-15,17612,18023,17440,17509,37866,148190.0,5800000.0
2015-01-16,17680,17817,17166,17167,35438,145290.0,5800000.0
