아이진(185490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-12,15100,15250,14650,14700,77681,161621.0,10994592.0
2019-02-13,14800,14950,14550,14750,60160,162170.0,10994592.0
2019-02-14,14850,14900,14550,14650,48564,161071.0,10994592.0
2019-02-15,14650,14650,14000,14150,94049,155573.0,10994592.0
2019-02-18,14350,14650,14250,14450,75932,158872.0,10994592.0
2019-02-19,14650,15150,14350,15150,82543,166568.0,10994592.0
2019-02-20,16000,16500,15200,15350,374298,168767.0,10994592.0
2019-02-21,15350,15450,14950,15200,71504,167118.0,10994592.0
2019-02-22,15100,15250,14750,14900,57300,163819.0,10994592.0
2019-02-25,15150,15150,14700,14900,50327,163819.0,10994592.0
2019-02-26,15050,15150,14800,14950,36660,164369.0,10994592.0
2019-02-27,15250,15800,15050,15600,130387,171516.0,10994592.0
2019-02-28,15550,16250,15400,15400,191166,169317.0,10994592.0
2019-03-04,15900,16700,15700,16500,181796,181411.0,10994592.0
2019-03-05,16550,17100,16400,16700,154633,183610.0,10994592.0
2019-03-06,16750,16850,16200,16850,89855,185259.0,10994592.0
2019-03-07,16700,16700,15800,15800,149762,173715.0,10994592.0
2019-03-08,15900,16050,15200,15700,98108,172615.0,10994592.0
2019-03-11,15500,15900,15050,15450,78568,169866.0,10994592.0
2019-03-12,15650,16250,15450,16150,132035,177563.0,10994592.0
2019-03-13,16150,16500,15650,16000,91652,175913.0,10994592.0
2019-03-14,16000,16200,15750,16000,75016,175913.0,10994592.0
2019-03-15,15900,16000,15000,15600,165489,171642.0,11002715.0
2019-03-18,15450,15650,15150,15400,71418,169442.0,11002715.0
2019-03-19,15400,15650,15050,15050,86078,165591.0,11002715.0
2019-03-20,15050,15250,14700,15100,64194,166141.0,11002715.0
2019-03-21,15200,15200,14500,14650,75964,161190.0,11002715.0
2019-03-22,14850,14850,14200,14250,73489,156789.0,11002715.0
2019-03-25,13800,14200,13700,14200,70434,156736.0,11037715.0
2019-03-26,14150,14550,13950,14150,34472,156184.0,11037715.0
2019-03-27,14350,14400,13300,13500,92545,149009.0,11037715.0
2019-03-28,13500,13550,13000,13100,74480,144594.0,11037715.0
2019-03-29,13300,14000,13050,13850,97122,152872.0,11037715.0
2019-04-01,13650,13900,13300,13850,51496,152872.0,11037715.0
2019-04-02,14000,14200,13600,13850,50907,152872.0,11037715.0
2019-04-03,14050,14100,13600,14000,54052,154528.0,11037715.0
2019-04-04,14000,14150,13800,14000,44841,154528.0,11037715.0
2019-04-05,13950,15750,13600,15700,441394,173292.0,11037715.0
2019-04-08,15100,16300,14900,15850,222949,174948.0,11037715.0
2019-04-09,16000,16050,14900,15300,132646,168877.0,11037715.0
2019-04-10,15300,15900,14900,14900,122489,164462.0,11037715.0
2019-04-11,14950,15550,14800,15450,93118,170533.0,11037715.0
2019-04-12,15800,15800,14800,14900,77550,164462.0,11037715.0
2019-04-15,14900,15000,14300,14700,76620,162370.0,11045609.0
2019-04-16,14550,14700,14000,14050,87907,155191.0,11045609.0
2019-04-17,14150,14300,13850,13850,56509,152982.0,11045609.0
2019-04-18,13900,14100,13650,13800,36317,152429.0,11045609.0
2019-04-19,13900,14250,13800,14100,40297,155743.0,11045609.0
2019-04-22,14100,14300,13900,14000,35078,154639.0,11045609.0
2019-04-23,14000,14150,13750,13900,35730,153534.0,11045609.0
2019-04-24,14050,14100,13650,13800,31075,152429.0,11045609.0
2019-04-25,13950,14100,13500,13600,82731,150220.0,11045609.0
2019-04-26,13700,13750,13300,13450,43519,148563.0,11045609.0
2019-04-29,13600,13650,13150,13450,27800,148563.0,11045609.0
2019-04-30,13500,14000,13050,13900,40462,153534.0,11045609.0
2019-05-02,14000,14000,13450,13850,37566,152982.0,11045609.0
2019-05-03,13900,13950,13500,13700,43595,151325.0,11045609.0
2019-05-07,13400,13600,13250,13400,47192,148011.0,11045609.0
2019-05-08,13050,13300,13050,13050,47230,144145.0,11045609.0
2019-05-09,13050,13250,12250,12250,87670,135309.0,11045609.0
2019-05-10,12250,12500,11850,11950,58130,131995.0,11045609.0
2019-05-13,11950,12650,11850,12250,55824,135309.0,11045609.0
2019-05-14,12000,12850,11950,12700,58963,140279.0,11045609.0
2019-05-15,12850,14000,12500,13900,240146,153534.0,11045609.0
2019-05-16,13700,14000,13000,13150,94714,145250.0,11045609.0
2019-05-17,13100,13600,13000,13100,25241,144697.0,11045609.0
2019-05-20,13250,13250,12250,12550,36881,138622.0,11045609.0
2019-05-21,12700,13200,12250,13000,40754,143593.0,11045609.0
2019-05-22,13150,13650,12900,13300,34078,146907.0,11045609.0
2019-05-23,13600,13900,13200,13600,72228,150220.0,11045609.0
2019-05-24,13350,13650,12800,13000,45222,143593.0,11045609.0
2019-05-27,13000,13250,12750,12950,29866,143041.0,11045609.0
2019-05-28,13100,13100,12450,12600,51657,139175.0,11045609.0
2019-05-29,12600,12600,11850,12250,67910,135309.0,11045609.0
2019-05-30,12250,12450,11800,11950,98331,131995.0,11045609.0
2019-05-31,12000,12350,12000,12200,39328,134756.0,11045609.0
2019-06-03,12200,12350,12000,12200,33706,134756.0,11045609.0
2019-06-04,12250,12550,11950,12150,59919,134204.0,11045609.0
2019-06-05,12100,12300,11900,12000,50115,132547.0,11045609.0
2019-06-07,12200,12200,11750,11850,59904,130890.0,11045609.0
2019-06-10,11850,12000,11650,11900,44477,131443.0,11045609.0
2019-06-11,11900,12700,11750,12650,111809,139727.0,11045609.0
2019-06-12,12550,12800,12350,12700,47547,140279.0,11045609.0
2019-06-13,12800,13000,12550,13000,37162,143593.0,11045609.0
2019-06-14,12950,13150,12600,12750,42882,140832.0,11045609.0
2019-06-17,12900,13300,12750,13200,56388,145802.0,11045609.0
2019-06-18,13000,13350,12450,12750,70416,140832.0,11045609.0
2019-06-19,12850,12850,12350,12400,36040,136966.0,11045609.0
2019-06-20,12100,12800,12100,12750,24574,140832.0,11045609.0
2019-06-21,12550,12900,12500,12650,28339,139727.0,11045609.0
2019-06-24,12500,13400,12350,13000,129735,143593.0,11045609.0
2019-06-25,13050,13200,12500,12650,53132,139727.0,11045609.0
2019-06-26,12500,12650,12300,12450,40837,137518.0,11045609.0
2019-06-27,12550,12650,11850,12450,100802,137518.0,11045609.0
2019-06-28,12150,12400,11650,11650,100825,128681.0,11045609.0
2019-07-01,11600,11950,11500,11850,64759,130890.0,11045609.0
2019-07-02,12000,12000,10950,11100,190826,122606.0,11045609.0
2019-07-03,11050,11300,10900,11150,42290,123159.0,11045609.0
2019-07-04,11250,11400,9990,10350,192333,114322.0,11045609.0
2019-07-05,10350,10550,10050,10450,55582,115427.0,11045609.0
2019-07-08,10450,10450,9960,9970,91077,110125.0,11045609.0
2019-07-09,10000,10100,9050,9300,119149,102724.0,11045609.0
2019-07-10,9230,10600,9160,10300,106342,113770.0,11045609.0
2019-07-11,10350,10400,9820,10250,76525,113217.0,11045609.0
2019-07-12,10400,10400,9940,10150,46892,112113.0,11045609.0
2019-07-15,10050,10200,9800,9850,23983,108799.0,11045609.0
2019-07-16,9990,10100,9600,9760,59853,107805.0,11045609.0
2019-07-17,9650,9890,9530,9740,31724,107584.0,11045609.0
2019-07-18,9830,10100,9640,9990,29245,110346.0,11045609.0
2019-07-19,10050,10300,9900,10000,44905,110456.0,11045609.0
2019-07-22,10150,10150,9790,9890,26321,109241.0,11045609.0
2019-07-23,9970,9970,9650,9700,32151,107142.0,11045609.0
2019-07-24,9710,9780,9410,9600,30646,106038.0,11045609.0
2019-07-25,9500,9700,9360,9480,18329,104712.0,11045609.0
2019-07-26,9570,9570,9150,9270,50821,102393.0,11045609.0
2019-07-29,9280,9420,8800,8800,58926,97201.0,11045609.0
2019-07-30,8600,8950,8600,8870,24775,97975.0,11045609.0
2019-07-31,8990,8990,8390,8930,52249,98637.0,11045609.0
2019-08-01,8930,9480,8930,9130,29387,100846.0,11045609.0
2019-08-02,8810,9100,8620,9000,36106,99410.0,11045609.0
2019-08-05,8660,8990,7500,7500,129063,82842.0,11045609.0
2019-08-06,6910,7590,6500,7050,149073,77872.0,11045609.0
2019-08-07,6950,7300,6900,6990,89901,77209.0,11045609.0
2019-08-08,7030,7420,7000,7310,94161,80743.0,11045609.0
2019-08-09,7350,7690,7310,7690,54097,84941.0,11045609.0
2019-08-12,7520,8080,7520,7870,35460,86929.0,11045609.0
2019-08-13,7880,8030,7730,7920,34279,87481.0,11045609.0
2019-08-14,8080,8130,7890,7960,29398,87923.0,11045609.0
2019-08-16,7800,7900,7570,7590,38985,83836.0,11045609.0
2019-08-19,7600,7870,7600,7760,22505,85714.0,11045609.0
2019-08-20,7860,8370,7790,8280,44121,91458.0,11045609.0
2019-08-21,8270,8660,8110,8510,34375,93998.0,11045609.0
2019-08-22,8600,8940,8530,8800,58470,97201.0,11045609.0
2019-08-23,8800,8960,8600,8750,45142,96649.0,11045609.0
2019-08-26,8680,8720,8100,8200,59866,90574.0,11045609.0
2019-08-27,8480,8740,8250,8330,34178,92010.0,11045609.0
2019-08-28,8330,8780,8270,8750,49426,96649.0,11045609.0
2019-08-29,8940,9130,8400,8530,60748,94219.0,11045609.0
2019-08-30,8840,8840,8530,8640,22151,95434.0,11045609.0
2019-09-02,8690,9300,8640,9200,76636,101620.0,11045609.0
2019-09-03,9380,9750,9230,9700,79886,107142.0,11045609.0
2019-09-04,9710,9710,9350,9490,39722,104823.0,11045609.0
2019-09-05,9510,9630,9350,9400,34070,103829.0,11045609.0
2019-09-06,9400,9630,9170,9230,25522,101951.0,11045609.0
2019-09-09,9180,9180,8810,8820,53926,97422.0,11045609.0
2019-09-10,8890,9020,8730,8820,9374,97422.0,11045609.0
2019-09-11,8820,8980,8780,8850,31510,97754.0,11045609.0
2019-09-16,9090,9120,8820,8850,30394,97754.0,11045609.0
2019-09-17,8960,9380,8720,9240,63159,102061.0,11045609.0
2019-09-18,9400,9400,9000,9000,33443,99410.0,11045609.0
2019-09-19,9200,9200,8960,9020,26396,99631.0,11045609.0
2019-09-20,9020,9290,8910,9080,23326,100294.0,11045609.0
2019-09-23,9080,9230,8800,8900,17267,98306.0,11045609.0
2019-09-24,8800,8910,8600,8770,20158,96870.0,11045609.0
2019-09-25,8700,8860,8310,8470,56789,93556.0,11045609.0
2019-09-26,8570,8570,8050,8160,51840,90132.0,11045609.0
2019-09-27,8260,8260,7660,7900,49292,87260.0,11045609.0
2019-09-30,7960,8150,7660,7850,31497,86708.0,11045609.0
2019-10-01,7900,9940,7800,8830,383137,97533.0,11045609.0
2019-10-02,8570,8780,8280,8640,75449,95434.0,11045609.0
2019-10-04,8620,9210,8490,9090,72429,100405.0,11045609.0
2019-10-07,9250,10950,9130,10200,441536,112665.0,11045609.0
