아이에스이커머스(069920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-29,3340,3830,3225,3825,3580339,47927.0,12529936.0
2014-09-30,0,0,0,3825,0,47927.0,12529936.0
2014-10-01,4395,4395,4075,4395,946399,55069.0,12529936.0
2014-10-02,4395,4750,3900,4100,1235406,51373.0,12529936.0
2014-10-06,3890,4580,3890,4405,746165,55194.0,12529936.0
2014-10-07,3745,3745,3745,3745,122560,46925.0,12529936.0
2014-10-08,3185,3185,3185,3185,98292,39908.0,12529936.0
2014-10-10,3455,3660,3190,3660,4411488,45860.0,12529936.0
2014-10-13,3550,3850,3115,3115,2440184,39031.0,12529936.0
2014-10-14,2905,3460,2660,3250,5356365,40722.0,12529936.0
2014-10-15,3315,3390,3070,3130,2222136,39219.0,12529936.0
2014-10-16,3180,3595,2870,3595,3681609,51138.0,14224850.0
2014-10-17,3530,3810,3320,3435,3489741,48862.0,14224850.0
2014-10-20,3390,3490,2920,2945,2341426,41892.0,14224850.0
2014-10-21,2945,3385,2945,3385,2765040,48151.0,14224850.0
2014-10-22,3350,3890,3220,3890,2974651,55335.0,14224850.0
2014-10-23,3965,4445,3320,3515,4860572,50000.0,14224850.0
2014-10-24,3640,3890,3350,3615,3579867,51423.0,14224850.0
2014-10-27,3615,3890,3500,3890,2252418,55335.0,14224850.0
2014-10-28,3870,4155,3700,4020,2039976,57184.0,14224850.0
2014-10-29,3965,3990,3450,3450,1820639,49076.0,14224850.0
2014-10-30,3455,3615,3135,3230,1770812,45946.0,14224850.0
2014-10-31,3240,3310,2965,3130,1353961,44524.0,14224850.0
2014-11-03,3120,3250,2980,3015,747818,42888.0,14224850.0
2014-11-04,3060,3330,2950,3135,1711168,44595.0,14224850.0
2014-11-05,3130,3180,2770,2770,664750,39403.0,14224850.0
2014-11-06,2770,2825,2500,2625,1077270,37340.0,14224850.0
2014-11-07,2660,2720,2550,2715,473646,38620.0,14224850.0
2014-11-10,2715,2715,2500,2555,615283,36344.0,14224850.0
2014-11-11,2555,2885,2480,2680,1786768,38123.0,14224850.0
2014-11-12,2750,2750,2510,2570,631223,36558.0,14224850.0
2014-11-13,2675,2880,2630,2650,1493161,37696.0,14224850.0
2014-11-14,2615,2835,2555,2740,1125105,38976.0,14224850.0
2014-11-17,2735,2750,2330,2330,1154796,33144.0,14224850.0
2014-11-18,2280,2465,2255,2335,719844,33215.0,14224850.0
2014-11-19,2340,2380,2250,2305,434880,32788.0,14224850.0
2014-11-20,2315,2345,2125,2220,729184,31579.0,14224850.0
2014-11-21,2255,2270,2160,2190,483548,31152.0,14224850.0
2014-11-24,2255,2355,2180,2230,535880,31721.0,14224850.0
2014-11-25,2235,2470,2175,2270,1490435,32290.0,14224850.0
2014-11-26,2265,2440,2205,2270,886040,32290.0,14224850.0
2014-11-27,2295,2515,2250,2325,924424,33073.0,14224850.0
2014-11-28,2330,2440,2250,2250,443318,32006.0,14224850.0
2014-12-01,2230,2250,2000,2140,721181,30441.0,14224850.0
2014-12-02,2270,2350,2130,2205,582267,31366.0,14224850.0
2014-12-03,2230,2260,2135,2210,352283,31437.0,14224850.0
2014-12-04,2295,2305,2050,2080,888990,29588.0,14224850.0
2014-12-05,2055,2150,2040,2110,381824,30014.0,14224850.0
2014-12-08,2110,2155,2025,2055,184805,29232.0,14224850.0
2014-12-09,2055,2055,1855,1955,544953,27810.0,14224850.0
2014-12-10,1935,1960,1855,1955,265428,27810.0,14224850.0
2014-12-11,1925,1950,1870,1885,155667,26814.0,14224850.0
2014-12-12,1875,2110,1815,1885,989602,26814.0,14224850.0
2014-12-15,1880,1985,1865,1880,207287,26743.0,14224850.0
2014-12-16,1920,1920,1820,1860,163947,26458.0,14224850.0
2014-12-17,1855,1890,1775,1815,179110,25818.0,14224850.0
2014-12-18,1815,1905,1735,1755,257115,24965.0,14224850.0
2014-12-19,1830,2015,1770,2015,638420,28663.0,14224850.0
2014-12-22,2075,2200,1875,1895,1801095,26956.0,14224850.0
2014-12-23,1880,1910,1805,1860,308320,26458.0,14224850.0
2014-12-24,1845,1925,1780,1905,241187,27098.0,14224850.0
2014-12-26,1865,1935,1860,1930,233469,27454.0,14224850.0
2014-12-29,1910,1920,1825,1840,126464,26174.0,14224850.0
2014-12-30,1835,1900,1780,1900,125352,27027.0,14224850.0
2015-01-02,2185,2185,1740,1800,2710799,25605.0,14224850.0
2015-01-05,1790,1815,1750,1805,352579,25676.0,14224850.0
2015-01-06,1790,1855,1740,1830,279954,26031.0,14224850.0
2015-01-07,1805,1940,1780,1920,368369,27312.0,14224850.0
2015-01-08,1910,2000,1870,1975,266318,28094.0,14224850.0
2015-01-09,1975,2270,1950,2270,1456950,32290.0,14224850.0
2015-01-12,2330,2605,2265,2430,1883185,34566.0,14224850.0
2015-01-13,2345,2495,2280,2495,983082,35491.0,14224850.0
2015-01-14,2695,2865,2315,2405,1561553,34211.0,14224850.0
2015-01-15,2350,2465,2220,2455,473367,34922.0,14224850.0
2015-01-16,2410,2415,2220,2310,527572,32859.0,14224850.0
2015-01-19,2380,2380,2240,2275,144982,32362.0,14224850.0
2015-01-20,2285,2405,2220,2360,361499,33571.0,14224850.0
2015-01-21,2365,2520,2300,2430,408243,34566.0,14224850.0
2015-01-22,2420,2470,2260,2260,226840,32148.0,14224850.0
2015-01-23,2300,2345,2255,2285,123256,32504.0,14224850.0
2015-01-26,2285,2440,2270,2415,233534,34353.0,14224850.0
2015-01-27,2455,2465,2365,2430,179056,34566.0,14224850.0
2015-01-28,2430,2715,2340,2515,613859,35775.0,14224850.0
2015-01-29,2515,2615,2385,2435,282942,34638.0,14224850.0
2015-01-30,2435,2465,2295,2295,128087,32646.0,14224850.0
2015-02-02,2280,2400,2270,2380,110965,33855.0,14224850.0
2015-02-03,2380,2405,2195,2255,176145,32077.0,14224850.0
2015-02-04,2245,2245,2110,2200,132182,31295.0,14224850.0
2015-02-05,2250,2350,2170,2265,117703,32219.0,14224850.0
2015-02-06,2330,2330,2140,2160,93290,30726.0,14224850.0
2015-02-09,2200,2200,2085,2200,99268,31295.0,14224850.0
2015-02-10,2285,2285,2130,2190,67194,31152.0,14224850.0
2015-02-11,2195,2515,2150,2515,619272,35775.0,14224850.0
2015-02-12,2620,2730,2455,2530,1247807,35989.0,14224850.0
2015-02-13,2545,2615,2520,2570,290693,36558.0,14224850.0
2015-02-16,2570,2910,2520,2680,1051181,38123.0,14224850.0
2015-02-17,2725,2840,2615,2745,318011,39047.0,14224850.0
2015-02-23,2800,2860,2585,2760,229503,39261.0,14224850.0
2015-02-24,2760,2895,2660,2830,305756,40256.0,14224850.0
2015-02-25,2890,3220,2810,3005,503622,42746.0,14224850.0
2015-02-26,3020,3395,3000,3270,591382,46515.0,14224850.0
2015-02-27,3360,3760,3300,3760,729017,53485.0,14224850.0
2015-03-02,4060,4320,3850,4025,1040933,57255.0,14224850.0
2015-03-03,3935,4045,3570,3710,502480,52774.0,14224850.0
2015-03-04,3710,4265,3665,4265,679165,60669.0,14224850.0
2015-03-05,4350,4650,3960,4000,742453,56899.0,14224850.0
2015-03-06,3930,3970,3430,3550,937793,50498.0,14224850.0
2015-03-09,3455,4080,3360,4080,748077,58037.0,14224850.0
2015-03-10,4260,4275,3850,4105,288981,58393.0,14224850.0
2015-03-11,4105,4720,4060,4720,709647,67141.0,14224850.0
2015-03-12,4850,4850,4180,4660,720431,66288.0,14224850.0
2015-03-13,5140,5350,4700,4915,1269366,69915.0,14224850.0
2015-03-16,4765,4765,4225,4400,513417,62589.0,14224850.0
2015-03-17,4285,5060,4125,5020,854844,71409.0,14224850.0
2015-03-18,5020,5090,4610,4610,468571,65577.0,14224850.0
2015-03-19,4500,4840,4320,4390,452034,62447.0,14224850.0
2015-03-20,4320,4795,4195,4525,318427,64367.0,14224850.0
2015-03-23,4605,4730,4355,4450,166588,63301.0,14224850.0
2015-03-24,4480,4845,4375,4640,416565,66003.0,14224850.0
2015-03-25,4720,4750,4500,4550,268237,64723.0,14224850.0
2015-03-26,4210,4960,4080,4550,984950,64723.0,14224850.0
2015-03-27,4700,4790,4550,4630,217812,65861.0,14224850.0
2015-03-30,4635,4785,4635,4705,169844,66928.0,14224850.0
2015-03-31,4725,4750,4545,4640,145395,66003.0,14224850.0
2015-04-01,4685,4685,4470,4555,151481,64794.0,14224850.0
2015-04-02,4555,4965,4415,4455,337252,63372.0,14224850.0
2015-04-03,4410,4670,4400,4620,114360,65719.0,14224850.0
2015-04-06,4710,4900,4590,4885,195296,69488.0,14224850.0
2015-04-07,4925,5610,4790,5060,1490286,71978.0,14224850.0
2015-04-08,5060,5240,4890,4985,328134,70911.0,14224850.0
2015-04-09,4920,5350,4900,5140,404514,73116.0,14224850.0
2015-04-10,5150,5500,4720,4800,1045361,68279.0,14224850.0
2015-04-13,4875,5360,4610,4875,814003,102397.0,21004510.0
2015-04-14,4995,4995,4500,4800,499539,100822.0,21004510.0
2015-04-15,4800,5220,4790,5120,626976,107543.0,21004510.0
2015-04-16,5120,5220,4800,5040,920930,105863.0,21004510.0
2015-04-17,5600,5790,5600,5790,544984,121616.0,21004510.0
2015-04-20,6650,6650,6650,6650,8468,139680.0,21004510.0
2015-04-21,7640,7640,7640,7640,17596,160474.0,21004510.0
2015-04-22,8780,8780,8780,8780,6713,184420.0,21004510.0
2015-04-23,10050,10050,10050,10050,707437,211095.0,21004510.0
2015-04-24,10600,11450,9550,10150,3483897,213196.0,21004510.0
2015-04-27,9600,10700,9400,10250,1175199,215296.0,21004510.0
2015-04-28,10050,10750,9450,10000,643540,210045.0,21004510.0
2015-04-29,9750,9770,8500,8500,678712,178538.0,21004510.0
2015-04-30,8010,8320,7700,8160,1142964,171397.0,21004510.0
2015-05-04,8160,8160,7210,7810,463620,164045.0,21004510.0
2015-05-06,7900,7960,7220,7590,344299,159424.0,21004510.0
2015-05-07,7600,8720,7500,8020,858939,168456.0,21004510.0
2015-05-08,8130,8550,7690,8320,380982,174758.0,21004510.0
2015-05-11,8370,9210,8250,8890,540254,186730.0,21004510.0
2015-05-12,8800,8800,8370,8420,309456,176858.0,21004510.0
2015-05-13,8220,8400,7790,7960,385659,167196.0,21004510.0
2015-05-14,8060,8390,7800,7850,247998,164885.0,21004510.0
2015-05-15,7930,7930,7370,7530,307862,158164.0,21004510.0
2015-05-18,7200,7270,6790,6800,462753,142831.0,21004510.0
2015-05-19,6980,7200,6820,7020,311809,147452.0,21004510.0
2015-05-20,7200,7270,6900,7190,177440,151022.0,21004510.0
2015-05-21,7530,7700,7280,7350,280387,154383.0,21004510.0
2015-05-22,7350,7650,7290,7600,185763,159634.0,21004510.0
2015-05-26,7700,8690,7620,8150,524313,171187.0,21004510.0
2015-05-27,8250,8310,7910,8100,179622,170137.0,21004510.0
2015-05-28,8060,8400,7960,8150,175029,171187.0,21004510.0
2015-05-29,8230,9370,8010,9370,426508,196812.0,21004510.0
2015-06-01,9420,10550,9400,10450,679877,219497.0,21004510.0
2015-06-02,10450,11150,9930,10550,521988,221598.0,21004510.0
2015-06-03,10950,10950,10000,10550,246750,221598.0,21004510.0
2015-06-04,10600,10750,9250,9520,362222,199963.0,21004510.0
2015-06-05,9330,10100,9000,9970,294968,209415.0,21004510.0
2015-06-08,9980,10700,9820,10600,242375,222648.0,21004510.0
2015-06-09,10550,11200,9500,10300,390080,216346.0,21004510.0
2015-06-10,9630,10300,9490,9710,357108,203954.0,21004510.0
2015-06-11,9950,10950,9750,10300,417096,216346.0,21004510.0
2015-06-12,10500,10850,9950,10600,205688,222648.0,21004510.0
2015-06-15,10600,11700,10000,10300,651087,216346.0,21004510.0
2015-06-16,10500,11300,10150,11250,418932,236301.0,21004510.0
2015-06-17,11800,12000,10150,10350,659336,217397.0,21004510.0
2015-06-18,10200,10200,9210,9550,395877,200593.0,21004510.0
2015-06-19,9640,10450,9570,9840,368866,206684.0,21004510.0
2015-06-22,9800,9800,8960,9250,269700,194292.0,21004510.0
2015-06-23,9400,9410,8950,9270,181599,194712.0,21004510.0
2015-06-24,9270,9280,8500,8570,286623,180009.0,21004510.0
2015-06-25,8690,9250,8400,8580,325722,180219.0,21004510.0
2015-06-26,8530,8700,8250,8480,136793,178118.0,21004510.0
2015-06-29,8210,8680,8120,8150,123076,171187.0,21004510.0
2015-06-30,8160,8190,7920,8110,113929,170347.0,21004510.0
2015-07-01,8150,8420,7980,8270,121100,173707.0,21004510.0
2015-07-02,8120,8340,8020,8250,82257,173287.0,21004510.0
2015-07-03,8140,8510,8140,8290,83013,174127.0,21004510.0
2015-07-06,8090,8230,7560,7560,141856,158794.0,21004510.0
2015-07-07,7740,7770,7200,7200,115895,151232.0,21004510.0
2015-07-08,7200,7680,7200,7550,105490,158584.0,21004510.0
2015-07-09,7300,7590,7140,7390,64522,188549.0,25514093.0
2015-07-10,7300,7390,7090,7260,76644,185232.0,25514093.0
2015-07-13,7260,7780,7260,7600,55080,193907.0,25514093.0
2015-07-14,7720,8320,7580,8300,89177,211767.0,25514093.0
2015-07-15,8320,8520,8130,8400,73491,214318.0,25514093.0
2015-07-16,8250,8400,8040,8050,70282,205388.0,25514093.0
2015-07-17,8190,8190,7730,7730,41939,197224.0,25514093.0
2015-07-20,7700,8300,7700,8200,39906,209216.0,25514093.0
2015-07-21,8130,8310,7900,7970,48291,203347.0,25514093.0
2015-07-22,8000,8000,7750,7820,25847,199520.0,25514093.0
2015-07-23,7700,8010,7650,7700,22253,196459.0,25514093.0
2015-07-24,7650,7910,7520,7700,31748,196459.0,25514093.0
2015-07-27,7700,7890,7350,7590,46923,193652.0,25514093.0
2015-07-28,7450,7800,7150,7280,36957,185743.0,25514093.0
2015-07-29,7200,7700,7200,7290,25210,185998.0,25514093.0
2015-07-30,7030,7470,6730,6760,88070,172475.0,25514093.0
2015-07-31,6930,7190,6710,7100,35126,181150.0,25514093.0
2015-08-03,7110,7220,6810,7160,23381,182681.0,25514093.0
2015-08-04,6880,7150,6880,7100,10930,181150.0,25514093.0
2015-08-05,7210,7210,7000,7200,15989,183701.0,25514093.0
2015-08-06,7210,7260,7070,7160,14285,182681.0,25514093.0
2015-08-07,6980,7250,6980,7250,26968,184977.0,25514093.0
2015-08-10,7000,7230,7000,7040,23643,179619.0,25514093.0
2015-08-11,7230,7250,6800,6980,54316,178088.0,25514093.0
2015-08-12,7050,7050,6330,6580,43688,167883.0,25514093.0
2015-08-13,6580,6900,6500,6590,31874,168138.0,25514093.0
2015-08-17,6590,7480,6320,7090,95237,180895.0,25514093.0
2015-08-18,7100,7460,6550,6840,51203,174516.0,25514093.0
2015-08-19,6990,6990,6110,6390,77108,163035.0,25514093.0
2015-08-20,6300,6420,6010,6350,25664,162014.0,25514093.0
2015-08-21,6300,6300,5500,5990,76340,152829.0,25514093.0
2015-08-24,5640,6040,5640,5680,45230,144920.0,25514093.0
2015-08-25,5680,6040,5680,5940,53029,151554.0,25514093.0
2015-08-26,5820,6510,5820,6310,68300,160994.0,25514093.0
2015-08-27,6760,7150,6380,7150,89439,182426.0,25514093.0
2015-08-28,7350,7760,7200,7450,95648,190080.0,25514093.0
2015-08-31,7300,7740,7160,7290,25020,185998.0,25514093.0
2015-09-01,7110,7530,7000,7000,22598,178599.0,25514093.0
2015-09-02,6860,6990,6690,6900,22819,176047.0,25514093.0
2015-09-03,7000,7190,6950,7050,19440,179874.0,25514093.0
2015-09-04,7100,7100,6790,6980,20900,178088.0,25514093.0
2015-09-07,7280,7280,6730,6920,19996,176558.0,25514093.0
2015-09-08,7100,7100,6660,6740,26835,171965.0,25514093.0
2015-09-09,6800,7200,6740,6960,27414,177578.0,25514093.0
2015-09-10,6990,7030,6800,6900,22311,176047.0,25514093.0
2015-09-11,7070,7070,6650,6720,20038,171455.0,25514093.0
2015-09-14,6870,6870,6200,6200,36513,158187.0,25514093.0
2015-09-15,6200,6700,6180,6500,30505,165842.0,25514093.0
2015-09-16,6500,6640,6350,6490,17724,165586.0,25514093.0
2015-09-17,6590,6590,6290,6530,16450,166607.0,25514093.0
2015-09-18,6400,6530,6400,6470,23025,165076.0,25514093.0
2015-09-21,6580,6580,6170,6230,23214,158953.0,25514093.0
2015-09-22,6210,6500,6180,6270,31776,159973.0,25514093.0
2015-09-23,6180,6280,6100,6280,35630,160229.0,25514093.0
2015-09-24,6380,6380,6180,6300,16868,160739.0,25514093.0
2015-09-25,6340,6340,6160,6210,6054,158443.0,25514093.0
2015-09-30,6180,6300,6100,6220,13234,158698.0,25514093.0
2015-10-01,6240,6500,6140,6160,18087,157167.0,25514093.0
2015-10-02,6180,6340,6070,6170,19766,157422.0,25514093.0
2015-10-05,6190,6470,6140,6230,24830,158953.0,25514093.0
2015-10-06,6230,6340,6120,6300,41074,160739.0,25514093.0
2015-10-07,6300,6350,6180,6290,13016,160484.0,25514093.0
2015-10-08,6340,6340,6090,6280,26627,160229.0,25514093.0
2015-10-12,6330,6340,6120,6120,32621,156146.0,25514093.0
2015-10-13,6100,7950,6060,7950,370580,202837.0,25514093.0
2015-10-14,8200,8660,7370,7750,517221,197734.0,25514093.0
2015-10-15,7850,7910,7250,7310,163257,186508.0,25514093.0
2015-10-16,7500,9500,7450,8600,2608072,219421.0,25514093.0
2015-10-19,8640,9350,8280,8470,499460,216104.0,25514093.0
2015-10-20,8360,8470,7920,7960,215070,203092.0,25514093.0
2015-10-21,8200,8550,7860,8160,218221,208195.0,25514093.0
2015-10-22,8010,8150,7680,7770,109161,198245.0,25514093.0
2015-10-23,7780,8400,7780,7910,91367,201816.0,25514093.0
2015-10-26,7980,8380,7730,8260,169941,210746.0,25514093.0
2015-10-27,8300,8300,7940,7940,99018,202582.0,25514093.0
2015-10-28,7920,8110,7750,7910,83352,201816.0,25514093.0
2015-10-29,8010,8010,7530,7600,90386,193907.0,25514093.0
2015-10-30,7770,7860,7550,7800,49451,199010.0,25514093.0
2015-11-02,7850,7900,7580,7720,61387,196969.0,25514093.0
2015-11-03,7640,7900,7570,7760,59763,197989.0,25514093.0
2015-11-04,7760,7940,7690,7760,44172,197989.0,25514093.0
2015-11-05,7880,8320,7690,8070,149496,205899.0,25514093.0
2015-11-06,8070,8340,7900,8200,91187,209216.0,25514093.0
2015-11-09,8300,8320,7800,7940,64975,202582.0,25514093.0
2015-11-10,7710,7940,7150,7410,67101,189059.0,25514093.0
2015-11-11,7480,7790,7390,7410,42650,189059.0,25514093.0
2015-11-12,7410,7750,7400,7610,35483,194162.0,25514093.0
2015-11-13,7610,7990,7410,7870,63025,200796.0,25514093.0
2015-11-16,7970,8050,7700,7800,59871,199010.0,25514093.0
2015-11-17,7920,8220,7770,8100,98618,206664.0,25514093.0
2015-11-18,8140,8420,7830,8180,99789,208705.0,25514093.0
2015-11-19,8180,8900,8050,8800,255876,224524.0,25514093.0
2015-11-20,8810,9950,8810,9260,1071071,236261.0,25514093.0
2015-11-23,9390,9400,8700,8840,222890,225545.0,25514093.0
2015-11-24,8770,9220,8600,8600,139898,219421.0,25514093.0
2015-11-25,8680,8680,8360,8500,115935,216870.0,25514093.0
2015-11-26,8380,8580,8240,8290,70739,211512.0,25514093.0
2015-11-27,8380,8650,8300,8500,72219,216870.0,25514093.0
2015-11-30,8600,8600,8300,8460,44276,215849.0,25514093.0
2015-12-01,8380,8490,8270,8410,85824,214574.0,25514093.0
2015-12-02,8340,9050,8340,8670,111588,221207.0,25514093.0
2015-12-03,8680,8870,8600,8750,48334,223248.0,25514093.0
2015-12-04,8810,9120,8630,8870,113082,226310.0,25514093.0
2015-12-07,8780,9100,8780,8950,48786,228351.0,25514093.0
2015-12-08,8950,9050,8390,8440,73923,215339.0,25514093.0
2015-12-09,8670,8670,8010,8010,49104,204368.0,25514093.0
2015-12-10,8170,8170,7660,7890,56248,201306.0,25514093.0
2015-12-11,7900,8240,7400,8140,113646,207685.0,25514093.0
2015-12-14,8180,8180,7200,7460,121558,190335.0,25514093.0
2015-12-15,7260,9200,7250,7800,316894,199010.0,25514093.0
2015-12-16,7740,8070,7320,7460,63208,190335.0,25514093.0
2015-12-17,7570,7570,7190,7400,61803,188804.0,25514093.0
2015-12-18,7300,7740,7300,7600,29141,193907.0,25514093.0
2015-12-21,7680,8740,7510,7550,178164,192631.0,25514093.0
2015-12-22,7600,7640,7400,7470,30635,190590.0,25514093.0
2015-12-23,7480,7680,7370,7490,18758,191101.0,25514093.0
2015-12-24,7500,7650,7300,7450,36289,190080.0,25514093.0
2015-12-28,7450,7520,7230,7300,34452,186253.0,25514093.0
2015-12-29,7310,7310,7150,7300,21445,186253.0,25514093.0
2015-12-30,7380,7380,7160,7180,27105,183191.0,25514093.0
2016-01-04,7240,7350,7070,7190,26965,183446.0,25514093.0
2016-01-05,7170,7200,7030,7050,24645,179874.0,25514093.0
2016-01-06,7070,7190,6900,7150,47594,182426.0,25514093.0
2016-01-07,7000,7130,6820,7040,13644,179619.0,25514093.0
2016-01-08,7070,7070,6720,6910,34089,176302.0,25514093.0
2016-01-11,6790,6930,6450,6570,65054,167628.0,25514093.0
2016-01-12,6680,6680,6300,6510,61029,166097.0,25514093.0
2016-01-13,6600,6600,6360,6590,13760,168138.0,25514093.0
2016-01-14,6500,6500,6390,6470,17057,165076.0,25514093.0
2016-01-15,6540,6540,6270,6400,29880,163290.0,25514093.0
2016-01-18,6400,6400,6090,6300,15778,160739.0,25514093.0
2016-01-19,6430,6430,6110,6240,20537,159208.0,25514093.0
2016-01-20,6340,6340,6020,6070,29663,154871.0,25514093.0
2016-01-21,6060,6150,5900,6070,48218,154871.0,25514093.0
2016-01-22,5880,6250,5880,6220,26914,158698.0,25514093.0
2016-01-25,6400,7320,6190,6570,88554,167628.0,25514093.0
2016-01-26,6570,7120,6510,6980,46683,178088.0,25514093.0
2016-01-27,7190,7290,6990,7040,50516,179619.0,25514093.0
2016-01-28,6860,7440,6860,7280,35465,185743.0,25514093.0
2016-01-29,7290,7310,7080,7270,10524,185487.0,25514093.0
2016-02-01,7290,7290,7020,7190,15209,183446.0,25514093.0
2016-02-02,7230,7320,7200,7300,12132,186253.0,25514093.0
2016-02-03,7290,7350,6800,6850,31909,174772.0,25514093.0
2016-02-04,6980,6980,6350,6460,61848,164821.0,25514093.0
2016-02-05,6500,6630,6250,6260,26381,159718.0,25514093.0
2016-02-11,6300,6300,6100,6210,14044,158443.0,25514093.0
2016-02-12,6240,6240,5700,5880,43650,150023.0,25514093.0
2016-02-15,5890,6250,5890,5990,32508,152829.0,25514093.0
2016-02-16,6030,6400,6030,6400,15409,163290.0,25514093.0
2016-02-17,6530,6530,6210,6390,9164,163035.0,25514093.0
2016-02-18,6120,6500,6020,6320,34821,161249.0,25514093.0
2016-02-19,6440,6440,6100,6230,9267,158953.0,25514093.0
2016-02-22,6100,6430,6100,6130,22274,156401.0,25514093.0
2016-02-23,6160,6280,6040,6040,9949,154105.0,25514093.0
2016-02-24,6290,6290,6010,6010,8293,153340.0,25514093.0
2016-02-25,6010,6240,5820,6000,28861,153085.0,25514093.0
2016-02-26,6150,6150,5890,6050,9967,154360.0,25514093.0
2016-02-29,6250,6250,5820,6040,90896,154105.0,25514093.0
2016-03-02,6180,6190,5900,5970,41025,152319.0,25514093.0
2016-03-03,6000,6110,5750,5900,25480,150533.0,25514093.0
2016-03-04,5900,6050,5710,6030,22634,153850.0,25514093.0
2016-03-07,6030,6100,5870,5930,13018,151299.0,25514093.0
2016-03-08,6100,6100,5790,6000,29659,153085.0,25514093.0
2016-03-09,5860,5990,5850,5850,10834,149257.0,25514093.0
2016-03-10,5970,6020,5830,6020,23357,153595.0,25514093.0
2016-03-11,6040,6430,5970,6420,67323,163800.0,25514093.0
2016-03-14,6500,6660,6180,6500,45774,165842.0,25514093.0
2016-03-15,6390,6520,6320,6380,22025,162780.0,25514093.0
2016-03-16,6490,6490,6140,6140,31334,156657.0,25514093.0
2016-03-17,6250,6400,6140,6370,20719,162525.0,25514093.0
2016-03-18,6390,6700,6240,6380,8656,162780.0,25514093.0
2016-03-21,6270,6400,6160,6190,13652,157932.0,25514093.0
2016-03-22,6300,6310,6120,6240,18088,159208.0,25514093.0
2016-03-23,6140,6300,6140,6250,11345,159463.0,25514093.0
2016-03-24,6390,6390,6140,6210,5623,158443.0,25514093.0
2016-03-25,6360,6360,6080,6200,16824,158187.0,25514093.0
2016-03-28,6300,6680,6020,6560,56191,167372.0,25514093.0
2016-03-29,6490,6830,6310,6810,50904,173751.0,25514093.0
2016-03-30,6790,6850,6600,6810,48198,173751.0,25514093.0
2016-03-31,6810,7230,6600,7200,141392,183701.0,25514093.0
2016-04-01,6640,7240,6640,6850,37017,174772.0,25514093.0
2016-04-04,6850,7110,6840,6890,10799,175792.0,25514093.0
2016-04-05,6910,6910,6740,6810,7488,173751.0,25514093.0
2016-04-06,6870,6900,6540,6590,30144,168138.0,25514093.0
2016-04-07,6830,6830,6500,6600,28759,168393.0,25514093.0
2016-04-08,6740,6810,6520,6540,19066,166862.0,25514093.0
2016-04-11,6640,6700,6500,6590,18149,168138.0,25514093.0
2016-04-12,6650,6670,6430,6540,12429,166862.0,25514093.0
2016-04-14,6710,6710,6310,6440,21498,164311.0,25514093.0
2016-04-15,6500,6500,6210,6260,40983,159718.0,25514093.0
2016-04-18,6160,6250,6100,6220,23393,158698.0,25514093.0
2016-04-19,6200,6330,6050,6110,15693,155891.0,25514093.0
2016-04-20,6170,6290,6110,6250,15771,159463.0,25514093.0
2016-04-21,6380,6380,6130,6270,12750,159973.0,25514093.0
2016-04-22,6310,6310,6150,6210,10283,158443.0,25514093.0
2016-04-25,6100,6330,6100,6100,19867,155636.0,25514093.0
2016-04-26,6200,6200,5990,5990,31408,152829.0,25514093.0
2016-04-27,6000,6100,5900,6080,17273,155126.0,25514093.0
2016-04-28,6170,6170,5990,6000,14356,153085.0,25514093.0
2016-04-29,6100,6100,5990,6080,23372,155126.0,25514093.0
2016-05-02,6200,6200,6030,6090,25836,155381.0,25514093.0
2016-05-03,6190,6190,6000,6020,21246,153595.0,25514093.0
2016-05-04,6050,6050,5890,5990,28110,152829.0,25514093.0
2016-05-09,5990,5990,5780,5870,25780,149768.0,25514093.0
2016-05-10,5880,5900,5500,5700,67493,145430.0,25514093.0
2016-05-11,5700,5740,5370,5430,98260,138542.0,25514093.0
2016-05-12,5520,5520,5320,5400,43687,137776.0,25514093.0
2016-05-13,5400,5480,5330,5360,9541,136756.0,25514093.0
2016-05-16,5370,5370,5110,5230,52887,133439.0,25514093.0
2016-05-17,5300,5300,4930,5000,65070,127570.0,25514093.0
2016-05-18,5200,5200,4950,5100,26231,130122.0,25514093.0
2016-05-19,4895,5100,4780,5100,91399,130122.0,25514093.0
2016-05-20,5100,5100,4910,5090,29465,129867.0,25514093.0
2016-05-23,5090,5230,4945,4985,19107,127188.0,25514093.0
2016-05-24,5010,5040,4920,4995,14571,127443.0,25514093.0
2016-05-25,5010,5020,4900,4980,36667,127060.0,25514093.0
2016-05-26,5080,5080,4910,4995,15280,127443.0,25514093.0
2016-05-27,4995,5050,4950,5000,24494,127570.0,25514093.0
2016-05-30,5030,5030,4965,5010,8810,127826.0,25514093.0
2016-05-31,5010,5020,4960,5010,6454,127826.0,25514093.0
2016-06-01,5020,5020,4930,4965,19449,126677.0,25514093.0
2016-06-02,4990,5210,4935,5160,27167,131653.0,25514093.0
2016-06-03,5190,5190,4930,5030,15842,128336.0,25514093.0
2016-06-07,5150,5150,4955,5010,18949,127826.0,25514093.0
2016-06-08,5070,5070,4940,5000,13853,127570.0,25514093.0
2016-06-09,5080,5080,4915,4930,26215,125784.0,25514093.0
2016-06-10,4995,4995,4940,4950,11428,126295.0,25514093.0
2016-06-13,5000,5000,4905,4950,11546,126295.0,25514093.0
2016-06-14,4950,4950,4855,4880,19228,124509.0,25514093.0
