웹젠(069080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-04,30100,30200,28000,28000,678256,988705.0,35310884.0
2015-09-07,27700,28650,27250,28300,445991,999298.0,35310884.0
2015-09-08,28450,28850,26750,27000,617369,953394.0,35310884.0
2015-09-09,27900,29650,27650,29600,831015,1045202.0,35310884.0
2015-09-10,29000,30150,28800,30000,728886,1059327.0,35310884.0
2015-09-11,30000,30300,28900,29150,490026,1029312.0,35310884.0
2015-09-14,29650,29950,29000,29500,382949,1041671.0,35310884.0
2015-09-15,30000,30500,29200,29200,536941,1031078.0,35310884.0
2015-09-16,29800,30900,29650,30400,718955,1073451.0,35310884.0
2015-09-17,30750,30750,29600,29600,380819,1045202.0,35310884.0
2015-09-18,30350,30800,30050,30500,462526,1076982.0,35310884.0
2015-09-21,30050,31450,29900,31400,521665,1108762.0,35310884.0
2015-09-22,31650,31700,31100,31250,377580,1103465.0,35310884.0
2015-09-23,31000,31700,30400,31400,554170,1108762.0,35310884.0
2015-09-24,31900,32250,31100,31400,575204,1108762.0,35310884.0
2015-09-25,31650,32150,31050,31050,380389,1096403.0,35310884.0
2015-09-30,30950,32050,30900,31950,498538,1128183.0,35310884.0
2015-10-01,32250,32350,31550,31550,338185,1114058.0,35310884.0
2015-10-02,31750,31900,31350,31500,206961,1112293.0,35310884.0
2015-10-05,32050,32600,31850,31850,519778,1124652.0,35310884.0
2015-10-06,32500,32650,31450,31750,343208,1121121.0,35310884.0
2015-10-07,31500,31650,30650,30900,348653,1091106.0,35310884.0
2015-10-08,31200,31250,30000,30150,394513,1064623.0,35310884.0
2015-10-12,30150,31500,29700,31500,507821,1112293.0,35310884.0
2015-10-13,31650,34700,31600,33600,3236960,1186446.0,35310884.0
2015-10-14,32400,32700,31500,31500,841965,1112293.0,35310884.0
2015-10-15,31600,32900,31600,32300,540994,1140542.0,35310884.0
2015-10-16,32300,32550,31650,31900,446408,1126417.0,35310884.0
2015-10-19,31950,32750,31950,32150,394044,1135245.0,35310884.0
2015-10-20,32000,32300,31300,31450,371113,1110527.0,35310884.0
2015-10-21,31400,31900,30350,30350,437675,1071685.0,35310884.0
2015-10-22,30400,31100,29750,30400,523248,1073451.0,35310884.0
2015-10-23,30850,31300,30250,30400,273187,1073451.0,35310884.0
2015-10-26,30800,32150,30750,32000,653693,1129948.0,35310884.0
2015-10-27,32350,32400,31700,32150,387928,1135245.0,35310884.0
2015-10-28,32250,32750,31800,32000,434235,1129948.0,35310884.0
2015-10-29,32450,32950,32100,32800,469789,1158197.0,35310884.0
2015-10-30,32500,32650,32050,32550,434104,1149369.0,35310884.0
2015-11-02,32750,33150,32000,32000,349373,1129948.0,35310884.0
2015-11-03,32150,32550,31200,32350,402483,1142307.0,35310884.0
2015-11-04,32500,32550,31950,32050,281284,1131714.0,35310884.0
2015-11-05,32100,32350,31800,32100,196209,1133479.0,35310884.0
2015-11-06,32000,32500,31450,31450,422856,1110527.0,35310884.0
2015-11-09,31350,31450,29550,29600,600120,1045202.0,35310884.0
2015-11-10,28900,29300,27900,28150,601322,994001.0,35310884.0
2015-11-11,28200,28950,28000,28750,406464,1015188.0,35310884.0
2015-11-12,29000,29050,28500,28850,195693,1018719.0,35310884.0
2015-11-13,28100,29550,28100,29550,346425,1043437.0,35310884.0
2015-11-16,28100,28100,24200,24200,1927272,854523.0,35310884.0
2015-11-17,24700,25150,23750,24100,942511,850992.0,35310884.0
2015-11-18,24050,24400,22550,22700,1031651,801557.0,35310884.0
2015-11-19,23100,23350,22700,23300,561796,822744.0,35310884.0
2015-11-20,23250,23500,22850,22850,418754,806854.0,35310884.0
2015-11-23,23200,23700,23200,23600,403255,833337.0,35310884.0
2015-11-24,23500,23550,23050,23250,244453,820978.0,35310884.0
2015-11-25,23300,23500,22750,23250,365806,820978.0,35310884.0
2015-11-26,23250,23750,23200,23550,377191,831571.0,35310884.0
2015-11-27,23700,25150,23600,24500,806917,865117.0,35310884.0
2015-11-30,24200,24700,23850,24450,280272,863351.0,35310884.0
2015-12-01,24700,24900,24200,24250,301863,856289.0,35310884.0
2015-12-02,24250,24400,23350,23600,358348,833337.0,35310884.0
2015-12-03,23700,24000,23500,23750,174853,838633.0,35310884.0
2015-12-04,23250,23700,23200,23300,224158,822744.0,35310884.0
2015-12-07,23650,24200,23200,23350,310469,824509.0,35310884.0
2015-12-08,23200,23550,22600,22800,243186,805088.0,35310884.0
2015-12-09,22700,23000,21400,21400,603252,755653.0,35310884.0
2015-12-10,21400,21800,21250,21750,366533,768012.0,35310884.0
2015-12-11,22000,22600,22000,22100,354865,780371.0,35310884.0
2015-12-14,21700,21800,20050,20150,565862,711514.0,35310884.0
2015-12-15,20400,21150,20150,20800,319217,734466.0,35310884.0
2015-12-16,21200,21650,21150,21250,195270,750356.0,35310884.0
2015-12-17,21650,22650,21450,22450,418560,792729.0,35310884.0
2015-12-18,22300,22800,21950,22250,270471,785667.0,35310884.0
2015-12-21,22200,23000,22050,22600,216436,798026.0,35310884.0
2015-12-22,22900,23250,22750,23150,279422,817447.0,35310884.0
2015-12-23,23300,23400,22700,22850,298762,806854.0,35310884.0
2015-12-24,22900,23100,22000,22050,269793,778605.0,35310884.0
2015-12-28,22150,23550,22150,22850,440408,806854.0,35310884.0
2015-12-29,22650,23250,22650,23000,188169,812150.0,35310884.0
2015-12-30,23300,23750,23200,23650,316860,835102.0,35310884.0
2016-01-04,27200,28500,24100,24250,3424878,856289.0,35310884.0
2016-01-05,23900,25600,23900,24500,1053053,865117.0,35310884.0
2016-01-06,24850,25300,23000,23800,881151,840399.0,35310884.0
2016-01-07,23450,24300,23300,23400,496593,826275.0,35310884.0
2016-01-08,22500,23850,22500,23750,467949,838633.0,35310884.0
2016-01-11,23700,23700,22850,22900,333058,808619.0,35310884.0
2016-01-12,23100,23250,22350,22350,258227,789198.0,35310884.0
2016-01-13,22700,23100,22550,22850,200440,806854.0,35310884.0
2016-01-14,22300,22600,22050,22500,229969,794495.0,35310884.0
2016-01-15,22950,24150,22650,23000,642475,812150.0,35310884.0
2016-01-18,22850,23150,22300,23150,365331,817447.0,35310884.0
2016-01-19,23150,23700,22450,22550,425956,796260.0,35310884.0
2016-01-20,22600,22800,21150,21450,498006,757418.0,35310884.0
2016-01-21,21700,21950,21300,21300,420057,752122.0,35310884.0
2016-01-22,23950,24600,22050,22300,2490982,787433.0,35310884.0
2016-01-25,22600,22700,22100,22350,362210,789198.0,35310884.0
2016-01-26,22300,22300,21650,21650,461715,764481.0,35310884.0
2016-01-27,21900,22100,21600,21650,373427,764481.0,35310884.0
2016-01-28,21800,22550,21800,22300,371941,787433.0,35310884.0
2016-01-29,22300,22950,22250,22700,339781,801557.0,35310884.0
2016-02-01,23200,23300,22200,22300,312919,787433.0,35310884.0
2016-02-02,22450,22800,22300,22400,212993,790964.0,35310884.0
2016-02-03,22250,22500,21850,21950,182468,775074.0,35310884.0
2016-02-04,22100,22200,21850,22000,183194,776839.0,35310884.0
2016-02-05,22200,22550,22000,22350,211082,789198.0,35310884.0
2016-02-11,21600,21800,20450,20450,604151,722108.0,35310884.0
2016-02-12,19950,20400,18050,19100,638208,674438.0,35310884.0
2016-02-15,19150,19900,19100,19650,295970,693859.0,35310884.0
2016-02-16,19800,20250,19700,19900,267861,702687.0,35310884.0
2016-02-17,20050,20150,19500,19600,202091,692093.0,35310884.0
2016-02-18,20000,20200,19800,20150,177298,711514.0,35310884.0
2016-02-19,20150,20800,20050,20700,233037,730935.0,35310884.0
2016-02-22,20850,20950,20000,20600,212058,727404.0,35310884.0
2016-02-23,20800,20950,20400,20650,174273,729170.0,35310884.0
2016-02-24,20400,20800,20250,20650,126844,729170.0,35310884.0
2016-02-25,20850,20950,20350,20350,204385,718576.0,35310884.0
2016-02-26,20400,20600,20300,20400,92497,720342.0,35310884.0
2016-02-29,20450,21250,20350,21250,243879,750356.0,35310884.0
2016-03-02,21350,21750,21300,21650,278169,764481.0,35310884.0
2016-03-03,21800,22100,21250,21600,265593,762715.0,35310884.0
2016-03-04,21650,22000,21650,21700,174233,766246.0,35310884.0
2016-03-07,21950,22600,21800,22350,476919,789198.0,35310884.0
2016-03-08,22450,23400,21700,23350,653803,824509.0,35310884.0
2016-03-09,27150,27650,24550,24800,3250459,875710.0,35310884.0
2016-03-10,24450,25050,23650,23900,956057,843930.0,35310884.0
2016-03-11,24250,25400,24100,24700,1017720,872179.0,35310884.0
2016-03-14,24800,24900,24000,24000,409782,847461.0,35310884.0
2016-03-15,23750,24600,23350,23450,337853,828040.0,35310884.0
2016-03-16,23550,23900,23300,23900,286214,843930.0,35310884.0
2016-03-17,24000,24300,23700,23700,210114,836868.0,35310884.0
2016-03-18,23850,23900,23200,23300,218607,822744.0,35310884.0
2016-03-21,23500,23800,23350,23350,134484,824509.0,35310884.0
2016-03-22,23700,24600,23550,24300,411824,858054.0,35310884.0
2016-03-23,24400,24450,23900,24000,183031,847461.0,35310884.0
2016-03-24,23900,24100,23650,24000,117682,847461.0,35310884.0
2016-03-25,23900,24200,23650,24050,207966,849227.0,35310884.0
2016-03-28,24050,24700,23750,24700,238480,872179.0,35310884.0
2016-03-29,24800,24850,23650,23800,373343,840399.0,35310884.0
2016-03-30,24050,24050,23500,23500,256591,829806.0,35310884.0
2016-03-31,23700,23850,23100,23300,281983,822744.0,35310884.0
2016-04-01,23350,23400,22850,22950,246723,810385.0,35310884.0
2016-04-04,23400,23400,22800,22950,276458,810385.0,35310884.0
2016-04-05,22950,23250,22700,22700,205697,801557.0,35310884.0
2016-04-06,22700,23000,22550,22800,182080,805088.0,35310884.0
2016-04-07,22750,23300,22700,22800,239642,805088.0,35310884.0
2016-04-08,22800,23600,22650,23550,324540,831571.0,35310884.0
2016-04-11,23650,23700,23050,23250,267134,820978.0,35310884.0
2016-04-12,23250,24100,23200,23900,452135,843930.0,35310884.0
2016-04-14,25300,25450,24150,24200,807364,854523.0,35310884.0
2016-04-15,24200,24300,23650,23750,236210,838633.0,35310884.0
2016-04-18,24100,25000,23900,24300,598544,858054.0,35310884.0
2016-04-19,24300,24700,24050,24450,167925,863351.0,35310884.0
2016-04-20,24700,25250,24600,24900,479346,879241.0,35310884.0
2016-04-21,24950,25100,24400,24550,260821,866882.0,35310884.0
2016-04-22,24850,24950,24300,24650,179991,870413.0,35310884.0
2016-04-25,24650,24650,24200,24250,143925,856289.0,35310884.0
2016-04-26,24250,24300,23450,23600,341072,833337.0,35310884.0
2016-04-27,23800,24000,23500,23550,186540,831571.0,35310884.0
2016-04-28,23600,23650,22900,22900,269949,808619.0,35310884.0
2016-04-29,22950,23350,22900,23250,167891,820978.0,35310884.0
2016-05-02,23100,23500,23000,23150,121451,817447.0,35310884.0
2016-05-03,23150,23500,23050,23500,142341,829806.0,35310884.0
2016-05-04,23650,25250,23450,24950,1239874,881007.0,35310884.0
2016-05-09,24300,24400,23150,23200,881866,819213.0,35310884.0
2016-05-10,23100,23400,22900,23300,259037,822744.0,35310884.0
2016-05-11,23450,23550,22800,22850,378052,806854.0,35310884.0
2016-05-12,23100,23200,22700,22700,232996,801557.0,35310884.0
2016-05-13,22700,22850,22050,22200,400498,783902.0,35310884.0
2016-05-16,22300,22850,22200,22600,278427,798026.0,35310884.0
2016-05-17,22550,22650,21800,21800,273205,769777.0,35310884.0
2016-05-18,21800,21950,21100,21700,230097,766246.0,35310884.0
2016-05-19,21850,21850,21300,21300,155653,752122.0,35310884.0
2016-05-20,21150,22000,21150,21650,180492,764481.0,35310884.0
2016-05-23,21600,22100,21600,21700,153020,766246.0,35310884.0
2016-05-24,21600,21850,21000,21100,239422,745060.0,35310884.0
2016-05-25,21200,21350,21050,21100,180037,745060.0,35310884.0
2016-05-26,21100,21300,21000,21200,139128,748591.0,35310884.0
2016-05-27,21350,22400,21300,21950,301497,775074.0,35310884.0
2016-05-30,22100,22150,21550,21650,139209,764481.0,35310884.0
2016-05-31,21700,22000,21250,21900,264779,773308.0,35310884.0
2016-06-01,21850,21850,21600,21650,127540,764481.0,35310884.0
2016-06-02,21600,21650,21250,21300,180564,752122.0,35310884.0
2016-06-03,21300,21450,21050,21100,157113,745060.0,35310884.0
2016-06-07,21150,21200,20650,20950,259387,739763.0,35310884.0
2016-06-08,21000,21050,20650,20650,210025,729170.0,35310884.0
2016-06-09,20800,21400,20700,21250,278531,750356.0,35310884.0
2016-06-10,21250,21500,21100,21400,136080,755653.0,35310884.0
2016-06-13,21400,21400,20650,20650,186034,729170.0,35310884.0
2016-06-14,20450,20750,20100,20100,208071,709749.0,35310884.0
2016-06-15,20200,20350,19850,20150,133035,711514.0,35310884.0
2016-06-16,20150,20400,19250,19250,350425,679735.0,35310884.0
2016-06-17,19200,19700,19100,19250,160428,679735.0,35310884.0
2016-06-20,19350,19700,19150,19600,163929,692093.0,35310884.0
2016-06-21,19500,19650,19250,19350,159536,683266.0,35310884.0
2016-06-22,19300,19550,19100,19350,139298,683266.0,35310884.0
2016-06-23,19400,19450,18800,18950,173405,669141.0,35310884.0
2016-06-24,19250,19450,17400,17550,677608,619706.0,35310884.0
2016-06-27,16500,17900,16500,17450,467234,616175.0,35310884.0
2016-06-28,17300,18100,17200,18000,346489,635596.0,35310884.0
2016-06-29,18200,18950,18150,18800,243947,663845.0,35310884.0
2016-06-30,18900,19050,18600,18700,177780,660314.0,35310884.0
2016-07-01,18950,19150,18800,18950,103371,669141.0,35310884.0
2016-07-04,19150,19250,18800,18950,102639,669141.0,35310884.0
2016-07-05,19600,21650,19600,19750,1156778,697390.0,35310884.0
2016-07-06,19700,20100,19200,19400,308942,685031.0,35310884.0
2016-07-07,19400,19400,18600,18650,473483,658548.0,35310884.0
2016-07-08,18700,19300,18150,18500,451493,653251.0,35310884.0
2016-07-11,18450,18650,18250,18300,142414,646189.0,35310884.0
2016-07-12,18350,18750,18350,18500,162552,653251.0,35310884.0
2016-07-13,18900,19500,18700,18950,457954,669141.0,35310884.0
2016-07-14,19000,19150,18600,19150,182808,676203.0,35310884.0
2016-07-15,19400,19700,18900,18900,334117,667376.0,35310884.0
2016-07-18,18900,19300,18700,19000,164131,670907.0,35310884.0
2016-07-19,19100,19250,18850,18900,118219,667376.0,35310884.0
2016-07-20,18800,19150,18800,18850,102111,665610.0,35310884.0
2016-07-21,19050,19200,18900,19150,173305,676203.0,35310884.0
2016-07-22,19000,19500,19000,19250,161081,679735.0,35310884.0
2016-07-25,19400,19500,18900,19000,155001,670907.0,35310884.0
2016-07-26,18800,19100,18750,19000,99763,670907.0,35310884.0
2016-07-27,18950,19100,18550,18750,165069,662079.0,35310884.0
2016-07-28,18800,19200,18650,19050,142285,672672.0,35310884.0
2016-07-29,19150,19150,18700,18800,96580,663845.0,35310884.0
2016-08-01,18750,18850,17950,18050,295108,637361.0,35310884.0
2016-08-02,18150,18250,17900,18000,125745,635596.0,35310884.0
2016-08-03,18000,18050,17450,17500,176722,617940.0,35310884.0
2016-08-04,17650,18000,17550,17700,120618,625003.0,35310884.0
2016-08-05,17550,17650,17050,17150,264502,605582.0,35310884.0
2016-08-08,17250,17650,17250,17550,140106,619706.0,35310884.0
2016-08-09,17600,18050,17550,17850,133216,630299.0,35310884.0
2016-08-10,17750,18150,17750,18000,128808,635596.0,35310884.0
2016-08-11,17900,18300,17700,17750,126846,626768.0,35310884.0
2016-08-12,17900,18050,17850,17950,69740,633830.0,35310884.0
2016-08-16,18000,18150,17950,18000,80416,635596.0,35310884.0
2016-08-17,17850,18000,17300,17400,188066,614409.0,35310884.0
2016-08-18,17450,17550,17000,17000,174371,600285.0,35310884.0
2016-08-19,17000,17300,17000,17100,97500,603816.0,35310884.0
2016-08-22,17200,17600,17000,17150,118453,605582.0,35310884.0
2016-08-23,17150,17200,16800,16950,140496,598519.0,35310884.0
2016-08-24,16950,17050,16600,16600,153085,586161.0,35310884.0
2016-08-25,16900,16900,16650,16800,103863,593223.0,35310884.0
2016-08-26,16800,16900,16600,16750,102215,591457.0,35310884.0
2016-08-29,16800,17000,16350,16400,182752,579098.0,35310884.0
2016-08-30,16450,17700,16450,17100,378017,603816.0,35310884.0
2016-08-31,17100,17200,16700,16950,182582,598519.0,35310884.0
2016-09-01,16850,17100,16750,16800,123606,593223.0,35310884.0
2016-09-02,16750,16900,16500,16650,163675,587926.0,35310884.0
2016-09-05,16800,17600,16800,17450,280390,616175.0,35310884.0
2016-09-06,17550,17750,17350,17400,180257,614409.0,35310884.0
2016-09-07,17400,17500,17200,17300,124812,610878.0,35310884.0
2016-09-08,17300,17600,16950,17350,208965,612644.0,35310884.0
2016-09-09,17200,17350,16950,16950,115102,598519.0,35310884.0
2016-09-12,16600,16800,16500,16600,96772,586161.0,35310884.0
2016-09-13,16750,16950,16600,16750,92852,591457.0,35310884.0
2016-09-19,16900,16900,16650,16750,73358,591457.0,35310884.0
2016-09-20,16750,17200,16650,17050,133326,602051.0,35310884.0
2016-09-21,17250,17650,17100,17550,146032,619706.0,35310884.0
2016-09-22,17700,17700,17400,17550,119904,619706.0,35310884.0
2016-09-23,17450,18050,17400,17800,199247,628534.0,35310884.0
2016-09-26,18000,18050,17500,17550,117927,619706.0,35310884.0
2016-09-27,17350,17450,17100,17250,122912,609113.0,35310884.0
2016-09-28,17350,17800,17250,17500,137775,617940.0,35310884.0
2016-09-29,17450,17800,17350,17500,102472,617940.0,35310884.0
2016-09-30,17400,17450,17100,17100,104923,603816.0,35310884.0
2016-10-04,17050,17400,17050,17100,116207,603816.0,35310884.0
2016-10-05,16900,17100,16700,16800,134437,593223.0,35310884.0
2016-10-06,16800,16950,16550,16600,117560,586161.0,35310884.0
2016-10-07,16600,16750,16500,16500,106051,582630.0,35310884.0
2016-10-10,16450,16600,16200,16450,75084,580864.0,35310884.0
2016-10-11,16600,16700,16400,16500,78324,582630.0,35310884.0
2016-10-12,16500,16650,16450,16600,53278,586161.0,35310884.0
2016-10-13,16650,16700,16200,16350,96784,577333.0,35310884.0
2016-10-14,16350,16500,16100,16250,94625,573802.0,35310884.0
2016-10-17,16300,16450,16100,16100,78589,568505.0,35310884.0
2016-10-18,15850,16000,15450,15450,261296,545553.0,35310884.0
2016-10-19,15350,15800,15300,15400,131961,543788.0,35310884.0
2016-10-20,15350,15950,15350,15850,137995,559678.0,35310884.0
2016-10-21,15750,16550,15750,16400,216668,579098.0,35310884.0
2016-10-24,16400,16700,15950,16700,147241,589692.0,35310884.0
2016-10-25,16500,17100,16450,17000,252710,600285.0,35310884.0
2016-10-26,17100,17350,16700,17300,244886,610878.0,35310884.0
2016-10-27,17150,17250,16900,17050,110927,602051.0,35310884.0
2016-10-28,17100,17450,17000,17350,163800,612644.0,35310884.0
2016-10-31,17500,17700,16800,17200,160610,607347.0,35310884.0
2016-11-01,17050,17650,17050,17150,187083,605582.0,35310884.0
2016-11-02,17150,17450,16600,16650,170681,587926.0,35310884.0
2016-11-03,16450,17050,16450,16700,103449,589692.0,35310884.0
2016-11-04,16700,16900,16400,16800,87437,593223.0,35310884.0
2016-11-07,16200,16600,16150,16500,175962,582630.0,35310884.0
2016-11-08,16550,17000,16450,16950,142887,598519.0,35310884.0
2016-11-09,16950,17000,14950,15550,509091,549084.0,35310884.0
2016-11-10,15850,16350,15800,15800,217354,557912.0,35310884.0
2016-11-11,15700,15950,15350,15350,180272,542022.0,35310884.0
2016-11-14,15300,15350,14850,14900,170519,526132.0,35310884.0
2016-11-15,14950,15350,14700,14800,193242,522601.0,35310884.0
2016-11-16,14900,15200,14850,15100,150612,533194.0,35310884.0
2016-11-17,15050,15100,14900,15000,77841,529663.0,35310884.0
2016-11-18,15000,15150,14750,14750,137887,520836.0,35310884.0
2016-11-21,14900,14950,14550,14550,112566,513773.0,35310884.0
2016-11-22,14550,14900,14550,14800,145623,522601.0,35310884.0
2016-11-23,14850,14900,14550,14600,133691,515539.0,35310884.0
2016-11-24,14600,14750,14150,14150,165332,499649.0,35310884.0
2016-11-25,14050,14350,13950,14050,183272,496118.0,35310884.0
2016-11-28,14100,14350,14050,14150,100937,499649.0,35310884.0
2016-11-29,14200,14550,14150,14300,103068,504946.0,35310884.0
2016-11-30,14300,14800,14300,14650,141733,517304.0,35310884.0
2016-12-01,14650,14650,14250,14300,80658,504946.0,35310884.0
2016-12-02,14350,14450,13850,13850,133626,489056.0,35310884.0
2016-12-05,13800,13800,13200,13200,226127,466104.0,35310884.0
2016-12-06,13250,13650,13250,13450,133058,474931.0,35310884.0
2016-12-07,13350,13600,13100,13400,125398,473166.0,35310884.0
2016-12-08,13500,13700,13300,13450,180647,474931.0,35310884.0
2016-12-09,13450,13850,13450,13800,104410,487290.0,35310884.0
2016-12-12,13950,14250,13800,14200,150290,501415.0,35310884.0
2016-12-13,14150,14250,13950,14100,117668,497883.0,35310884.0
2016-12-14,14250,14500,14200,14400,172015,508477.0,35310884.0
2016-12-15,14350,14650,14200,14600,132469,515539.0,35310884.0
2016-12-16,14550,14800,14300,14300,82314,504946.0,35310884.0
2016-12-19,14350,14400,14100,14150,83103,499649.0,35310884.0
2016-12-20,14200,14500,14150,14250,78148,503180.0,35310884.0
2016-12-21,14350,14450,14150,14150,73256,499649.0,35310884.0
2016-12-22,14200,14400,14050,14100,99708,497883.0,35310884.0
2016-12-23,14250,14500,14100,14500,85580,512008.0,35310884.0
2016-12-26,14550,14700,14250,14400,82327,508477.0,35310884.0
2016-12-27,14350,14450,14250,14350,74183,506711.0,35310884.0
2016-12-28,14450,15100,14300,15100,323122,533194.0,35310884.0
2016-12-29,14950,15200,14850,14950,137313,527898.0,35310884.0
2017-01-02,15000,15200,14750,14950,63507,527898.0,35310884.0
2017-01-03,15000,15250,14950,15100,132433,533194.0,35310884.0
2017-01-04,15250,15500,15000,15350,123538,542022.0,35310884.0
2017-01-05,15350,15450,14900,15000,126814,529663.0,35310884.0
2017-01-06,14950,15300,14900,14950,124311,527898.0,35310884.0
2017-01-09,15050,15150,14800,14850,68619,524367.0,35310884.0
2017-01-10,14750,14850,14450,14450,132709,510242.0,35310884.0
2017-01-11,14450,14750,14450,14600,89928,515539.0,35310884.0
2017-01-12,14650,15050,14600,14900,130600,526132.0,35310884.0
2017-01-13,14900,15250,14800,15100,107030,533194.0,35310884.0
2017-01-16,15100,15250,14750,14750,71276,520836.0,35310884.0
2017-01-17,14700,14900,14550,14550,82078,513773.0,35310884.0
2017-01-18,14550,14600,14200,14450,107334,510242.0,35310884.0
2017-01-19,14550,14650,14300,14300,88024,504946.0,35310884.0
2017-01-20,14400,14400,14000,14050,138212,496118.0,35310884.0
2017-01-23,14100,14350,14000,14350,80712,506711.0,35310884.0
2017-01-24,14200,14950,14200,14900,165683,526132.0,35310884.0
2017-01-25,14900,15000,14500,14600,113607,515539.0,35310884.0
2017-01-26,14600,15300,14350,15200,191847,536725.0,35310884.0
2017-01-31,15100,15100,14750,14750,119602,520836.0,35310884.0
2017-02-01,14750,16900,14750,16450,1509241,580864.0,35310884.0
2017-02-02,16300,16400,16000,16200,320997,572036.0,35310884.0
2017-02-03,16050,16500,15850,16050,259756,566740.0,35310884.0
2017-02-06,16150,16300,15850,16050,199773,566740.0,35310884.0
2017-02-07,16050,16950,15850,16850,633196,594988.0,35310884.0
2017-02-08,16850,16900,16200,16400,309149,579098.0,35310884.0
2017-02-09,16350,16800,16150,16700,176717,589692.0,35310884.0
2017-02-10,16800,17050,16450,16700,275886,589692.0,35310884.0
2017-02-13,17400,17650,17050,17250,470305,609113.0,35310884.0
2017-02-14,17600,17800,17200,17300,351667,610878.0,35310884.0
2017-02-15,17100,17750,16950,17750,255715,626768.0,35310884.0
2017-02-16,17750,18150,17350,18100,308799,639127.0,35310884.0
2017-02-17,18000,19350,17850,18900,816567,667376.0,35310884.0
2017-02-20,19000,20200,18950,20150,946573,711514.0,35310884.0
2017-02-21,20150,20250,19600,19850,455476,700921.0,35310884.0
2017-02-22,19850,20700,19800,20300,625144,716811.0,35310884.0
2017-02-23,20250,20550,20050,20300,286515,716811.0,35310884.0
2017-02-24,20450,21150,20200,20550,467780,725639.0,35310884.0
2017-02-27,20350,20550,19450,19800,529286,699156.0,35310884.0
2017-02-28,19800,20850,19600,20600,560125,727404.0,35310884.0
2017-03-02,20850,21050,20550,20600,299739,727404.0,35310884.0
2017-03-03,20600,20850,19950,20750,414478,732701.0,35310884.0
2017-03-06,20800,20850,19650,19750,532474,697390.0,35310884.0
2017-03-07,19800,19850,18750,19700,657328,695624.0,35310884.0
2017-03-08,20000,20650,19650,20300,529893,716811.0,35310884.0
2017-03-09,20500,21100,20250,21100,546638,745060.0,35310884.0
2017-03-10,21300,22400,20500,22100,792706,780371.0,35310884.0
2017-03-13,22250,22350,21700,21900,272447,773308.0,35310884.0
2017-03-14,22300,22600,21600,22000,282803,776839.0,35310884.0
2017-03-15,21900,22800,21500,22650,435212,799792.0,35310884.0
2017-03-16,22700,23100,22500,22850,259931,806854.0,35310884.0
2017-03-17,23050,23250,22700,23000,262852,812150.0,35310884.0
2017-03-20,22750,23400,22750,23000,178037,812150.0,35310884.0
2017-03-21,23000,23200,22300,22350,277297,789198.0,35310884.0
2017-03-22,22100,23300,22050,23300,302650,822744.0,35310884.0
2017-03-23,23300,23350,22350,22800,266095,805088.0,35310884.0
2017-03-24,22600,23000,22000,22550,230794,796260.0,35310884.0
2017-03-27,22350,22550,21550,21550,373219,760950.0,35310884.0
2017-03-28,21400,22400,21350,21800,389972,769777.0,35310884.0
2017-03-29,21800,22500,21650,22000,262653,776839.0,35310884.0
2017-03-30,22250,22400,21950,22150,202662,782136.0,35310884.0
2017-03-31,22400,22400,21400,21550,231943,760950.0,35310884.0
2017-04-03,21500,21850,20750,21100,362875,745060.0,35310884.0
2017-04-04,21300,21600,20950,21050,282569,743294.0,35310884.0
2017-04-05,21000,21500,20850,21450,269541,757418.0,35310884.0
2017-04-06,21550,21600,21250,21400,130819,755653.0,35310884.0
2017-04-07,21550,21550,20350,20700,310236,730935.0,35310884.0
2017-04-10,20700,20700,19950,20200,325286,713280.0,35310884.0
2017-04-11,20400,20500,19700,20150,225748,711514.0,35310884.0
2017-04-12,20200,20300,19800,19850,149178,700921.0,35310884.0
2017-04-13,19950,20550,19950,20050,321241,707983.0,35310884.0
2017-04-14,20100,20150,19400,19400,213646,685031.0,35310884.0
2017-04-17,19550,19900,19150,19800,185937,699156.0,35310884.0
2017-04-18,20000,20550,19850,20200,240843,713280.0,35310884.0
2017-04-19,20250,20750,19950,20250,221494,715045.0,35310884.0
2017-04-20,20150,20500,19900,20000,170658,706218.0,35310884.0
2017-04-21,20150,20450,19800,20300,119706,716811.0,35310884.0
2017-04-24,20350,21500,20100,21200,456113,748591.0,35310884.0
2017-04-25,21350,21750,21050,21300,305624,752122.0,35310884.0
2017-04-26,21500,21500,20600,20800,236458,734466.0,35310884.0
2017-04-27,21000,21000,20500,20650,149496,729170.0,35310884.0
2017-04-28,20600,20850,19950,20250,231779,715045.0,35310884.0
2017-05-02,20250,20700,19900,20300,155391,716811.0,35310884.0
2017-05-04,20250,20700,20150,20350,139475,718576.0,35310884.0
2017-05-08,20250,20700,20150,20700,178353,730935.0,35310884.0
2017-05-10,21050,22450,20900,22150,790585,782136.0,35310884.0
2017-05-11,21750,21850,21400,21550,444823,760950.0,35310884.0
2017-05-12,21550,22350,20600,20950,510962,739763.0,35310884.0
2017-05-15,20900,21900,20750,21350,267022,753887.0,35310884.0
2017-05-16,21550,21550,20600,20750,266028,732701.0,35310884.0
2017-05-17,20850,20950,20150,20800,232259,734466.0,35310884.0
2017-05-18,20400,21000,20400,20800,144258,734466.0,35310884.0
2017-05-19,20850,20850,20400,20550,124039,725639.0,35310884.0
2017-05-22,20500,20700,20250,20550,171085,725639.0,35310884.0
2017-05-23,20600,21350,20500,21350,173084,753887.0,35310884.0
