SBS콘텐츠허브(046140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-19,14700,14900,14600,14900,11247,166581.0,11179933.0
2004-10-20,14900,14900,14400,14600,25031,163227.0,11179933.0
2004-10-21,14600,14750,14200,14200,13671,158755.0,11179933.0
2004-10-22,14450,14700,14100,14700,171597,164345.0,11179933.0
2004-10-25,14600,15300,14600,15200,127629,169935.0,11179933.0
2004-10-26,15200,16000,15000,15600,133389,174407.0,11179933.0
2004-10-27,15850,16400,15700,16050,86552,179438.0,11179933.0
2004-10-28,16400,16500,16000,16050,49874,179438.0,11179933.0
2004-10-29,15950,16700,15650,16500,90692,184469.0,11179933.0
2004-11-01,16700,16700,16250,16250,56610,181674.0,11179933.0
2004-11-02,16550,16550,16000,16100,59355,179997.0,11179933.0
2004-11-03,16000,16500,15850,16250,52068,181674.0,11179933.0
2004-11-04,16300,16600,16250,16450,31294,183910.0,11179933.0
2004-11-05,16300,16800,16300,16450,61391,183910.0,11179933.0
2004-11-08,16450,16500,16150,16250,43326,181674.0,11179933.0
2004-11-09,16050,16200,15500,16000,80796,178879.0,11179933.0
2004-11-10,15700,16200,15500,15750,93060,176084.0,11179933.0
2004-11-11,15750,16200,15750,15900,30587,177761.0,11179933.0
2004-11-12,16000,16200,15700,15900,56599,177761.0,11179933.0
2004-11-15,16300,16300,16000,16300,36084,182233.0,11179933.0
2004-11-16,16200,16350,15950,16300,52663,182233.0,11179933.0
2004-11-17,16200,16850,16100,16300,65019,182233.0,11179933.0
2004-11-18,16550,16600,15800,15800,83610,176643.0,11179933.0
2004-11-19,15600,15600,14900,15200,37326,169935.0,11179933.0
2004-11-22,14950,15500,14950,15400,35268,172171.0,11179933.0
2004-11-23,15200,15750,15200,15600,23032,174407.0,11179933.0
2004-11-24,15600,15900,15300,15700,28078,175525.0,11179933.0
2004-11-25,15700,16350,15700,15750,30463,176084.0,11179933.0
2004-11-26,16000,16000,15550,15850,29599,177202.0,11179933.0
2004-11-29,15850,16100,15650,15750,49882,176084.0,11179933.0
2004-11-30,15750,15950,15500,15650,31027,174966.0,11179933.0
2004-12-01,15700,15900,15700,15800,35100,176643.0,11179933.0
2004-12-02,15700,16300,15500,15600,79252,174407.0,11179933.0
2004-12-03,15850,15850,15650,15800,18013,176643.0,11179933.0
2004-12-06,16500,16500,15700,16000,34474,178879.0,11179933.0
2004-12-07,16200,16200,15400,15500,16122,173289.0,11179933.0
2004-12-08,15300,15800,15300,15400,12722,172171.0,11179933.0
2004-12-09,15350,15600,15200,15400,14665,172171.0,11179933.0
2004-12-10,15400,15600,14900,15400,14797,172171.0,11179933.0
2004-12-13,15000,15950,15000,15400,30469,172171.0,11179933.0
2004-12-14,15200,15600,15200,15450,28214,172730.0,11179933.0
2004-12-15,15300,15400,15000,15100,24250,168817.0,11179933.0
2004-12-16,15050,15300,15000,15200,19897,169935.0,11179933.0
2004-12-17,15200,15200,13950,14350,65082,160432.0,11179933.0
2004-12-20,14300,14450,13400,13700,54371,153165.0,11179933.0
2004-12-21,13650,13700,13250,13700,53942,153165.0,11179933.0
2004-12-22,13700,13950,13200,13950,52843,155960.0,11179933.0
2004-12-23,14050,14150,13700,13700,6996,153165.0,11179933.0
2004-12-24,13800,13800,13200,13800,48247,154283.0,11179933.0
2004-12-27,13800,14500,13800,14400,27014,160991.0,11179933.0
2004-12-28,14500,14900,14300,14500,58127,162109.0,11179933.0
2004-12-29,14350,14900,14350,14900,25124,166581.0,11179933.0
2004-12-30,15000,15800,14900,15550,51454,173848.0,11179933.0
2005-01-03,15550,15850,15450,15550,16973,173848.0,11179933.0
2005-01-04,15550,15700,14800,15200,73557,169935.0,11179933.0
2005-01-05,15100,15200,14600,15000,33857,167699.0,11179933.0
2005-01-06,14800,15300,14400,15000,168411,167699.0,11179933.0
2005-01-07,15250,15250,14900,15000,46610,167699.0,11179933.0
2005-01-10,15100,15900,15100,15650,123263,174966.0,11179933.0
2005-01-11,15650,15750,15000,15000,47091,167699.0,11179933.0
2005-01-12,15100,15250,14500,15000,68296,167699.0,11179933.0
2005-01-13,15000,15500,14850,15000,151373,167699.0,11179933.0
2005-01-14,15100,15200,14800,15000,41567,167699.0,11179933.0
2005-01-17,15050,16800,15000,16800,366917,187823.0,11179933.0
2005-01-18,17050,18800,16700,17700,475751,197885.0,11179933.0
2005-01-19,17450,18250,17450,17900,146551,200121.0,11179933.0
2005-01-20,18050,20000,17400,19500,277061,218009.0,11179933.0
2005-01-21,19500,19500,18700,19200,578665,214655.0,11179933.0
2005-01-24,18900,20300,18900,19300,299191,215773.0,11179933.0
2005-01-25,19000,19400,18600,19200,163579,214655.0,11179933.0
2005-01-26,19200,19850,19000,19400,209348,216891.0,11179933.0
2005-01-27,19400,19900,19300,19750,190125,220804.0,11179933.0
2005-01-28,19850,22100,19850,22100,373534,247077.0,11179933.0
2005-01-31,22500,24600,21000,24600,269162,275026.0,11179933.0
2005-02-01,26500,26850,25000,26100,217402,291796.0,11179933.0
2005-02-02,26500,26500,23300,24900,202819,278380.0,11179933.0
2005-02-03,25200,25200,24300,24600,108081,275026.0,11179933.0
2005-02-04,24600,26050,24600,24850,171040,277821.0,11179933.0
2005-02-07,25000,26000,25000,25200,119077,281734.0,11179933.0
2005-02-11,24900,25700,24750,24900,120405,278380.0,11179933.0
2005-02-14,24800,25700,24700,24800,114747,277262.0,11179933.0
2005-02-15,24700,27750,23800,27750,170322,310243.0,11179933.0
2005-02-16,28300,31050,27000,30500,247081,340988.0,11179933.0
2005-02-17,30150,31500,29500,29500,153782,329808.0,11179933.0
2005-02-18,28500,30300,28500,28800,238735,321982.0,11179933.0
2005-02-21,28850,29900,28650,28750,90874,321423.0,11179933.0
2005-02-22,28800,29550,28250,28500,108742,318628.0,11179933.0
2005-02-23,27900,28700,27500,28100,113990,314156.0,11179933.0
2005-02-24,27650,28600,27650,27650,112837,309125.0,11179933.0
2005-02-25,27700,29800,27500,28800,179991,321982.0,11179933.0
2005-02-28,29250,29500,28050,28150,78499,314715.0,11179933.0
2005-03-02,28450,29400,27200,28800,143560,321982.0,11179933.0
2005-03-03,28800,28900,27950,28250,65780,315833.0,11179933.0
2005-03-04,28250,28600,27000,28500,106007,318628.0,11179933.0
2005-03-07,28350,29300,28350,28600,137906,319746.0,11179933.0
2005-03-08,28400,29000,27550,28600,99411,319746.0,11179933.0
2005-03-09,28100,31850,28100,31700,264144,354404.0,11179933.0
2005-03-10,31950,32500,30700,31000,139209,346578.0,11179933.0
2005-03-11,31000,31650,30300,30950,260924,346019.0,11179933.0
2005-03-14,30650,31450,28600,28750,204765,321423.0,11179933.0
2005-03-15,29200,30250,29100,30100,317084,338232.0,11236933.0
2005-03-16,29500,30200,29300,29300,165199,329242.0,11236933.0
2005-03-17,28900,29600,27450,27450,128964,308454.0,11236933.0
2005-03-18,26450,27500,25450,27450,194277,308454.0,11236933.0
2005-03-21,27000,27850,26000,27450,116850,308454.0,11236933.0
2005-03-22,27000,27900,26900,27450,128897,308454.0,11236933.0
2005-03-23,27100,27850,27100,27450,89740,308454.0,11236933.0
2005-03-24,27300,28600,27250,28000,147036,314634.0,11236933.0
2005-03-25,29000,29950,28600,29100,144547,326995.0,11236933.0
2005-03-28,29350,29650,28000,28400,144572,319129.0,11236933.0
2005-03-29,28400,28400,27000,27100,93334,304521.0,11236933.0
2005-03-30,26700,28000,26050,27100,84724,304521.0,11236933.0
2005-03-31,27100,27600,26700,27100,126362,304521.0,11236933.0
2005-04-01,27100,27400,26850,26900,70709,302273.0,11236933.0
2005-04-04,26800,27150,25800,26000,73563,292160.0,11236933.0
2005-04-06,25600,25900,24100,25100,213142,282047.0,11236933.0
2005-04-07,24950,24950,23000,23000,159080,258449.0,11236933.0
2005-04-08,22500,23500,20900,23200,375957,260697.0,11236933.0
2005-04-11,23200,23600,22600,22600,91459,253955.0,11236933.0
2005-04-12,22300,22600,20250,20250,295194,227548.0,11236933.0
2005-04-13,20000,20250,19000,19900,318378,223615.0,11236933.0
2005-04-14,19800,20800,18850,19900,253958,223615.0,11236933.0
2005-04-15,19900,20100,19300,20100,189394,225862.0,11236933.0
2005-04-18,19500,20650,19500,20450,189465,229795.0,11236933.0
2005-04-19,21200,21450,20000,20800,573448,233728.0,11236933.0
2005-04-20,20500,21350,20300,20750,334576,233166.0,11236933.0
2005-04-21,20200,20850,19600,20800,389995,233728.0,11236933.0
2005-04-22,21500,21900,20650,21000,229367,235976.0,11236933.0
2005-04-25,20600,21100,20500,20800,82444,233728.0,11236933.0
2005-04-26,21200,21200,20700,20750,131448,233166.0,11236933.0
2005-04-27,20750,20750,19950,20750,85936,233166.0,11236933.0
2005-04-28,20350,20750,19750,19750,133631,221929.0,11236933.0
2005-04-29,19000,19100,16800,16800,390533,188780.0,11236933.0
2005-05-02,15450,16300,14300,15600,676257,175296.0,11236933.0
2005-05-03,15900,16000,13300,13300,394051,149451.0,11236933.0
2005-05-04,12600,13350,12150,13250,1516786,148889.0,11236933.0
2005-05-06,12850,13050,11950,12350,1666466,138776.0,11236933.0
2005-05-09,12700,13100,12450,12500,1164689,140462.0,11236933.0
2005-05-10,12600,12700,10650,10650,3312524,119673.0,11236933.0
2005-05-11,10400,10850,10100,10500,1945358,117988.0,11236933.0
2005-05-12,10650,10750,9800,9800,1434001,110122.0,11236933.0
2005-05-13,9650,10500,9500,10300,2107979,115740.0,11236933.0
2005-05-16,10400,10650,9800,9800,1224311,110122.0,11236933.0
2005-05-17,9910,10400,9790,10050,1239904,112931.0,11236933.0
2005-05-18,10300,10300,9830,9860,656121,110796.0,11236933.0
2005-05-19,10050,10200,9880,10200,888473,114617.0,11236933.0
2005-05-20,10450,10650,10200,10600,1276073,119111.0,11236933.0
2005-05-23,10750,10850,10450,10600,752664,119111.0,11236933.0
2005-05-24,10600,10750,10150,10350,865804,116302.0,11236933.0
2005-05-25,10500,11400,10400,10900,1971012,122483.0,11236933.0
2005-05-26,11100,11400,11000,11200,1119729,125854.0,11236933.0
2005-05-27,11400,12850,11250,12400,2819998,139338.0,11236933.0
2005-05-30,12650,12800,12200,12450,1107574,139900.0,11236933.0
2005-05-31,12550,12750,12200,12600,1000181,141585.0,11236933.0
2005-06-01,12600,13800,12550,13100,1552461,147204.0,11236933.0
2005-06-02,13250,13350,12800,13200,709378,148328.0,11236933.0
2005-06-03,13200,13350,12600,12850,927043,144395.0,11236933.0
2005-06-07,12650,12800,12300,12550,670574,141024.0,11236933.0
2005-06-08,12550,13300,12550,13200,1166809,148328.0,11236933.0
2005-06-09,13300,13600,12650,12650,1087323,142147.0,11236933.0
2005-06-10,12700,12800,11850,11900,868421,133720.0,11236933.0
2005-06-13,11950,12300,11900,12000,416875,134843.0,11236933.0
2005-06-14,12050,12250,11400,11500,568989,129225.0,11236933.0
2005-06-15,11300,11800,11200,11750,445763,132034.0,11236933.0
2005-06-16,11750,12200,11700,11900,475695,133720.0,11236933.0
2005-06-17,12150,12350,11700,12000,537917,134843.0,11236933.0
2005-06-20,12300,13050,12250,12600,1368314,141585.0,11236933.0
2005-06-21,12700,12750,12050,12250,482336,137652.0,11236933.0
2005-06-22,12300,12750,12300,12400,645877,139338.0,11236933.0
2005-06-23,12300,12600,12100,12250,434442,137652.0,11236933.0
2005-06-24,12000,12100,11700,11800,411227,132596.0,11236933.0
2005-06-27,11500,11750,11350,11600,317288,130348.0,11236933.0
2005-06-28,11600,11750,11450,11450,284800,128663.0,11236933.0
2005-06-29,11600,11850,11500,11600,431000,130348.0,11236933.0
2005-06-30,11500,12150,11500,12050,476026,135405.0,11236933.0
2005-07-01,12050,12300,11950,11950,350015,134281.0,11236933.0
2005-07-04,12000,12150,11900,12100,336852,135967.0,11236933.0
2005-07-05,12250,12550,12200,12350,552772,138776.0,11236933.0
2005-07-06,12550,12550,11900,12050,428775,135405.0,11236933.0
2005-07-07,11900,12100,11800,11850,318220,133158.0,11236933.0
2005-07-08,11800,11900,11500,11600,312977,130348.0,11236933.0
2005-07-11,11750,11900,11650,11750,278361,132034.0,11236933.0
2005-07-12,11900,11950,11600,11650,243785,130910.0,11236933.0
2005-07-13,11750,11800,11400,11450,286975,128663.0,11236933.0
2005-07-14,11500,11700,11400,11500,245773,129225.0,11236933.0
2005-07-15,11500,11650,11400,11650,201167,130910.0,11236933.0
2005-07-18,11750,12400,11600,12200,623293,137091.0,11236933.0
2005-07-19,12400,12700,12200,12700,710294,142709.0,11236933.0
2005-07-20,12950,14600,12900,14600,2987959,164059.0,11236933.0
2005-07-21,15000,15800,14400,14800,1904120,166307.0,11236933.0
2005-07-22,14750,15750,14500,15200,1182324,170801.0,11236933.0
2005-07-25,15500,15800,14600,14700,982220,165183.0,11236933.0
2005-07-26,14600,15150,13800,13950,1108621,156755.0,11236933.0
2005-07-27,14100,14500,13800,14350,617139,161250.0,11236933.0
2005-07-28,14550,14850,14000,14000,630814,157317.0,11236933.0
2005-07-29,14050,14950,13800,14950,751293,167992.0,11236933.0
2005-08-01,15250,15600,14700,15400,782199,173049.0,11236933.0
2005-08-02,15300,16000,14800,15850,778545,178105.0,11236933.0
2005-08-03,16000,16050,14050,14300,676104,160688.0,11236933.0
2005-08-04,14250,14300,13300,13600,674402,152822.0,11236933.0
2005-08-05,13400,13550,12650,12950,381471,145518.0,11236933.0
2005-08-08,12700,13450,12700,13000,319463,146080.0,11236933.0
2005-08-09,12700,13500,12700,13300,340115,149451.0,11236933.0
2005-08-10,13400,14250,13400,13950,437548,156755.0,11236933.0
2005-08-11,14000,14050,13450,14000,191225,157317.0,11236933.0
2005-08-12,14100,14150,13650,13650,185328,153384.0,11236933.0
2005-08-16,13500,13600,12850,12900,348444,144956.0,11236933.0
2005-08-17,12750,12900,12600,12650,211483,142147.0,11236933.0
2005-08-18,12800,12900,11900,11950,393446,134281.0,11236933.0
2005-08-19,11800,12300,11800,12200,215547,137091.0,11236933.0
2005-08-22,12200,12550,12200,12300,202092,138214.0,11236933.0
2005-08-23,12250,12650,12250,12250,168602,137652.0,11236933.0
2005-08-24,12300,12300,11850,11850,172969,133158.0,11236933.0
2005-08-25,11750,12050,11600,11750,167678,132034.0,11236933.0
2005-08-26,11850,12000,11650,11850,149700,133158.0,11236933.0
2005-08-29,11800,11950,11100,11200,250427,125854.0,11236933.0
2005-08-30,11300,11450,10950,11100,191224,124730.0,11236933.0
2005-08-31,11050,11450,11000,11250,153464,126415.0,11236933.0
2005-09-01,11450,11700,11350,11700,165534,131472.0,11236933.0
2005-09-02,11750,11900,11600,11850,122855,133158.0,11236933.0
2005-09-05,12000,12150,11750,11900,118643,133720.0,11236933.0
2005-09-06,11800,12000,11800,11850,94295,133158.0,11236933.0
2005-09-07,12100,12500,11950,12350,206625,138776.0,11236933.0
2005-09-08,12400,12550,11900,12000,125477,135221.0,11268433.0
2005-09-09,11900,12000,11650,11750,127126,132404.0,11268433.0
2005-09-12,11800,11950,11750,11750,126214,132404.0,11268433.0
2005-09-13,11750,11850,11500,11550,159400,130150.0,11268433.0
2005-09-14,11550,11800,11400,11550,131633,130150.0,11268433.0
2005-09-15,11550,12000,11450,12000,144743,135221.0,11268433.0
2005-09-16,12000,12200,11850,12050,186024,135785.0,11268433.0
2005-09-20,12300,12400,11750,11750,268088,132404.0,11268433.0
2005-09-21,11750,11900,11600,11700,155731,131841.0,11268433.0
2005-09-22,11600,11700,11500,11600,154182,130714.0,11268433.0
2005-09-23,11600,12150,11600,11950,257954,134658.0,11268433.0
2005-09-26,12150,12650,12000,12650,384866,142546.0,11268433.0
2005-09-27,12850,13100,12500,12700,412510,143109.0,11268433.0
2005-09-28,12750,12950,12550,12900,276492,145363.0,11268433.0
2005-09-29,13000,13600,12900,13350,406123,150434.0,11268433.0
2005-09-30,13500,13550,12600,12750,331857,143673.0,11268433.0
2005-10-04,12750,13750,12600,13700,597253,154378.0,11268433.0
2005-10-05,13700,14150,13400,14000,606946,157758.0,11268433.0
2005-10-06,13800,13900,13250,13500,349161,152124.0,11268433.0
2005-10-07,13350,13650,13200,13400,204897,150997.0,11268433.0
2005-10-10,13300,14050,13300,13800,421080,155504.0,11268433.0
2005-10-11,13900,14500,13700,14150,402417,159448.0,11268433.0
2005-10-12,14400,14450,13550,13700,416580,154378.0,11268433.0
2005-10-13,13500,13700,13050,13200,262585,148743.0,11268433.0
2005-10-14,13350,13500,12900,13150,221217,148180.0,11268433.0
2005-10-17,13150,13350,12200,12400,352478,139729.0,11268433.0
2005-10-18,12500,12550,12200,12350,183586,139165.0,11268433.0
2005-10-19,12200,12350,11550,11650,244333,131277.0,11268433.0
2005-10-20,11750,12050,11750,11850,153927,133531.0,11268433.0
2005-10-21,11600,12350,11550,12350,173966,139165.0,11268433.0
2005-10-24,12250,12500,12150,12350,108447,139165.0,11268433.0
2005-10-25,12500,12750,12350,12450,176005,140292.0,11268433.0
2005-10-26,12450,12550,11050,11100,423196,125080.0,11268433.0
2005-10-27,11200,11750,11200,11450,257541,129024.0,11268433.0
2005-10-28,11250,11500,11250,11400,129007,128460.0,11268433.0
2005-10-31,11500,11600,11400,11450,96024,129024.0,11268433.0
2005-11-01,11600,12150,11600,12000,119053,135221.0,11268433.0
2005-11-02,12050,12150,11800,12100,112620,136348.0,11268433.0
2005-11-03,12100,12200,11900,11950,113274,134658.0,11268433.0
2005-11-04,12100,13000,12100,13000,288802,146490.0,11268433.0
2005-11-07,13300,13650,12800,13200,387560,148743.0,11268433.0
2005-11-08,13100,13500,12750,13500,241180,152124.0,11268433.0
2005-11-09,13300,13500,13000,13100,196885,147616.0,11268433.0
2005-11-10,13300,14300,13300,13700,885742,154378.0,11268433.0
2005-11-11,13850,13900,13250,13300,253345,149870.0,11268433.0
2005-11-14,13200,13200,12650,12650,427588,142546.0,11268433.0
2005-11-15,12700,13400,12650,13400,422190,150997.0,11268433.0
2005-11-16,13700,14200,13600,13850,601006,156068.0,11268433.0
2005-11-17,13850,14300,13550,13950,386675,157195.0,11268433.0
2005-11-18,14200,14200,13700,13700,208443,154378.0,11268433.0
2005-11-21,13750,14500,13750,14500,551964,163392.0,11268433.0
2005-11-22,14700,15050,14200,14800,578806,166773.0,11268433.0
2005-11-23,15000,15200,14450,14550,544217,163956.0,11268433.0
2005-11-24,14800,14850,14300,14450,325620,162829.0,11268433.0
2005-11-25,14600,14600,14000,14400,380134,162265.0,11268433.0
2005-11-28,14400,16550,14400,16550,1353195,186493.0,11268433.0
2005-11-29,17200,17800,16400,17450,1955428,196634.0,11268433.0
2005-11-30,17750,19000,17150,17200,1673176,193817.0,11268433.0
2005-12-01,17500,18600,16650,18600,979925,209593.0,11268433.0
2005-12-02,18850,19100,17900,18300,918689,206212.0,11268433.0
2005-12-05,18300,18750,17600,18550,609927,209029.0,11268433.0
2005-12-06,18800,19500,17550,18000,1000450,202832.0,11268433.0
2005-12-07,18000,18450,17400,18000,523354,202832.0,11268433.0
2005-12-08,17900,18950,17900,18900,589070,212973.0,11268433.0
2005-12-09,18700,21700,18700,21700,2032571,244525.0,11268433.0
2005-12-12,22300,22600,21300,22000,552453,247906.0,11268433.0
2005-12-13,22450,23700,21650,22500,841821,253540.0,11268433.0
2005-12-14,22500,23000,20100,21900,471808,246779.0,11268433.0
2005-12-15,21600,22200,20900,21000,281956,236637.0,11268433.0
2005-12-16,19800,21350,19300,20100,372655,226496.0,11268433.0
2005-12-19,19550,21700,19550,21550,444368,242835.0,11268433.0
2005-12-20,21150,21900,21050,21550,255227,242835.0,11268433.0
2005-12-21,21650,24750,21650,24750,693377,278894.0,11268433.0
2005-12-22,25650,26650,22900,23300,638700,262554.0,11268433.0
2005-12-23,23600,24450,22150,23000,410266,259174.0,11268433.0
2005-12-26,22700,23550,22150,22400,276978,252413.0,11268433.0
2005-12-27,22000,22600,20900,21350,485053,240581.0,11268433.0
2005-12-28,21100,21700,20200,20350,391634,229313.0,11268433.0
2005-12-29,20350,21200,18850,21000,707793,236637.0,11268433.0
2006-01-02,20500,22350,20450,22350,589524,251849.0,11268433.0
2006-01-03,22550,22800,21350,21550,424924,242835.0,11268433.0
2006-01-04,21800,22200,20500,20500,414466,231003.0,11268433.0
2006-01-05,20500,20500,18950,19100,663150,215227.0,11268433.0
2006-01-06,19100,19750,18550,19300,719270,217481.0,11268433.0
2006-01-09,19300,19800,19000,19000,373741,214100.0,11268433.0
2006-01-10,19200,20950,19200,20100,1202959,226496.0,11268433.0
2006-01-11,19800,20100,19050,19100,404851,215227.0,11268433.0
2006-01-12,19200,19400,17900,18050,784712,203395.0,11268433.0
2006-01-13,17550,18450,17550,17850,457702,201142.0,11268433.0
2006-01-16,18200,19150,18200,18950,660814,213537.0,11268433.0
2006-01-17,19400,20000,18000,18250,896215,205649.0,11268433.0
2006-01-18,18000,18250,15600,16600,751181,187056.0,11268433.0
