케이알피앤이(060900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-05,2838,2874,2730,2862,106637,44418.0,37169482.0
2015-01-06,2826,2934,2826,2874,186037,44603.0,37169482.0
2015-01-07,2814,3017,2814,2874,115722,44603.0,37169482.0
2015-01-08,2944,2944,2800,2826,86623,43860.0,37169482.0
2015-01-09,2812,2872,2800,2826,95030,43860.0,37169482.0
2015-01-12,2826,2969,2754,2886,84387,48836.0,40528027.0
2015-01-13,2874,2886,2790,2862,78556,48431.0,40528027.0
2015-01-14,2741,3040,2741,2826,81570,47823.0,40528027.0
2015-01-15,2922,2922,2754,2838,102851,48026.0,40528027.0
2015-01-16,2800,2872,2705,2754,144361,46607.0,40528027.0
2015-01-19,2800,2836,2693,2730,46686,46202.0,40528027.0
2015-01-20,2706,2826,2562,2563,138382,43365.0,40528027.0
2015-01-21,2561,2752,2513,2754,170031,46607.0,40528027.0
2015-01-22,2740,2776,2585,2635,142975,44581.0,40528027.0
2015-01-23,2609,2776,2597,2778,137805,47013.0,40528027.0
2015-01-26,2993,2993,2586,2587,150924,43770.0,40528027.0
2015-01-27,2585,2645,2513,2599,42181,43973.0,40528027.0
2015-01-28,2538,2598,2467,2467,162693,41744.0,40528027.0
2015-01-29,2467,2742,2443,2539,299777,42960.0,40528027.0
2015-01-30,2538,2658,2514,2563,218289,43365.0,40528027.0
2015-02-02,2562,2634,2383,2503,400948,42352.0,40528027.0
2015-02-03,2562,2682,2455,2575,164513,43568.0,40528027.0
2015-02-04,2562,2718,2550,2575,75377,43568.0,40528027.0
2015-02-05,2551,2922,2503,2874,590177,48634.0,40528027.0
2015-02-06,2850,3017,2826,2838,438718,48026.0,40528027.0
2015-02-09,2934,3065,2874,2910,382993,49242.0,40528027.0
2015-02-10,2946,2946,2826,2898,162574,49039.0,40528027.0
2015-02-11,2874,2922,2754,2850,302246,48228.0,40528027.0
2015-02-12,2850,2898,2778,2862,313924,48431.0,40528027.0
2015-02-13,2850,2922,2790,2886,351643,48836.0,40528027.0
2015-02-16,2874,2934,2802,2874,324743,48634.0,40528027.0
2015-02-17,2874,2898,2790,2874,130158,48634.0,40528027.0
2015-02-23,2872,2956,2812,2814,89553,47620.0,40528027.0
2015-02-24,2848,2848,2657,2730,161103,46202.0,40528027.0
2015-02-25,2717,2872,2585,2754,150563,46607.0,40528027.0
2015-02-26,2826,2862,2670,2850,112191,48228.0,40528027.0
2015-02-27,2850,2874,2790,2850,292331,48228.0,40528027.0
2015-03-02,2848,2872,2741,2790,250558,47215.0,40528027.0
2015-03-03,2836,2836,2729,2790,270681,47215.0,40528027.0
2015-03-04,2788,2812,2585,2599,275466,43973.0,40528027.0
2015-03-05,2681,2693,2525,2599,194063,43973.0,40528027.0
2015-03-06,2586,2622,2490,2491,158242,42149.0,40528027.0
2015-03-09,2501,2800,2393,2599,395661,44691.0,41190275.0
2015-03-10,2501,2549,2214,2216,914865,38101.0,41190275.0
2015-03-11,1938,1962,1885,1885,1506531,32417.0,41190275.0
2015-03-12,0,0,0,1885,0,32417.0,41190275.0
2015-03-13,0,0,0,1885,0,,
2015-03-16,0,0,0,1885,0,,
2015-03-17,0,0,0,1885,0,,
2015-03-18,0,0,0,1885,0,,
2015-03-19,0,0,0,1885,0,33788.0,42932831.0
2015-03-20,0,0,0,1885,0,,
2015-03-23,0,0,0,1885,0,,
2015-03-24,0,0,0,1885,0,,
2015-03-25,0,0,0,1885,0,,
2015-03-26,0,0,0,1885,0,,
2015-03-27,0,0,0,1885,0,,
2015-03-30,0,0,0,1885,0,,
2015-03-31,0,0,0,1885,0,,
2015-04-01,0,0,0,1885,0,,
2015-04-02,0,0,0,1885,0,,
2015-04-03,0,0,0,1885,0,,
2015-04-06,0,0,0,1885,0,,
2015-04-07,0,0,0,1885,0,,
2015-04-08,0,0,0,1885,0,,
2015-04-09,0,0,0,1885,0,,
2015-04-10,0,0,0,1885,0,,
2015-04-13,0,0,0,1885,0,,
2015-04-14,0,0,0,1885,0,34733.0,44132831.0
2015-04-15,0,0,0,1885,0,37240.0,47319499.0
2015-04-16,0,0,0,1885,0,37436.0,47567636.0
2015-04-17,0,0,0,1885,0,,
2015-04-20,0,0,0,1885,0,,
2015-04-21,0,0,0,1885,0,,
2015-04-22,0,0,0,1885,0,,
2015-04-23,0,0,0,1885,0,,
2015-04-24,0,0,0,1885,0,,
2015-04-27,0,0,0,1885,0,,
2015-04-28,0,0,0,1885,0,,
2015-04-29,0,0,0,1885,0,,
2015-04-30,0,0,0,1885,0,,
2015-05-04,0,0,0,1885,0,,
2015-05-06,0,0,0,1885,0,,
2015-05-07,0,0,0,1885,0,,
2015-05-08,0,0,0,1885,0,,
2015-05-11,0,0,0,1885,0,,
2015-05-12,0,0,0,1885,0,,
2015-05-13,0,0,0,1885,0,,
2015-05-14,0,0,0,1885,0,,
2015-05-15,0,0,0,1885,0,,
2015-05-18,0,0,0,1885,0,,
2015-05-19,0,0,0,1885,0,,
2015-05-20,0,0,0,1885,0,,
2015-05-21,0,0,0,1885,0,,
2015-05-22,0,0,0,1885,0,,
2015-05-26,0,0,0,1885,0,,
2015-05-27,0,0,0,1885,0,,
2015-05-28,0,0,0,1885,0,,
2015-05-29,0,0,0,1885,0,,
2015-06-01,0,0,0,1885,0,,
2015-06-02,0,0,0,1885,0,,
2015-06-03,0,0,0,1885,0,,
2015-06-04,0,0,0,1885,0,,
2015-06-05,0,0,0,1885,0,,
2015-06-08,0,0,0,1885,0,,
2015-06-09,0,0,0,1885,0,,
2015-06-10,0,0,0,1885,0,,
2015-06-11,0,0,0,1885,0,,
2015-06-12,0,0,0,1885,0,,
2015-06-15,0,0,0,1885,0,,
2015-06-16,0,0,0,1885,0,,
2015-06-17,0,0,0,1885,0,,
2015-06-18,0,0,0,1885,0,,
2015-06-19,0,0,0,1885,0,,
2015-06-22,0,0,0,1885,0,,
2015-06-23,0,0,0,1885,0,,
2015-06-24,0,0,0,1885,0,,
2015-06-25,0,0,0,1885,0,,
2015-06-26,0,0,0,1885,0,,
2015-06-29,0,0,0,1885,0,,
2015-06-30,0,0,0,1885,0,,
2015-07-01,0,0,0,1885,0,,
2015-07-02,0,0,0,1885,0,,
2015-07-03,0,0,0,1885,0,,
2015-07-06,0,0,0,1885,0,,
2015-07-07,0,0,0,1885,0,,
2015-07-08,0,0,0,1885,0,,
2015-07-09,0,0,0,1885,0,,
2015-07-10,0,0,0,1885,0,,
2015-07-13,0,0,0,1885,0,37460.0,5945954.0
2015-07-14,0,0,0,1885,0,,
2015-07-15,0,0,0,1885,0,,
2015-07-16,0,0,0,1885,0,,
2015-07-17,0,0,0,1885,0,,
2015-07-20,0,0,0,1885,0,,
2015-07-21,0,0,0,1885,0,,
2015-07-22,0,0,0,1885,0,,
2015-07-23,0,0,0,1885,0,,
2015-07-24,0,0,0,1885,0,,
2015-07-27,0,0,0,1885,0,,
2015-07-28,0,0,0,1885,0,,
2015-07-29,0,0,0,1885,0,,
2015-07-30,0,0,0,1885,0,,
2015-07-31,0,0,0,1885,0,,
2015-08-03,0,0,0,1885,0,,
2015-08-04,0,0,0,1885,0,,
2015-08-05,0,0,0,1885,0,,
2015-08-06,0,0,0,1885,0,,
2015-08-07,0,0,0,1885,0,,
2015-08-10,0,0,0,1885,0,,
2015-08-11,0,0,0,1885,0,,
2015-08-12,0,0,0,1885,0,,
2015-08-13,0,0,0,1885,0,,
2015-08-17,0,0,0,1885,0,,
2015-08-18,0,0,0,1885,0,,
2015-08-19,0,0,0,1885,0,,
2015-08-20,0,0,0,1885,0,,
2015-08-21,0,0,0,1885,0,,
2015-08-24,0,0,0,1885,0,,
2015-08-25,0,0,0,1885,0,,
2015-08-26,0,0,0,1885,0,,
2015-08-27,0,0,0,1885,0,,
2015-08-28,0,0,0,1885,0,,
2015-08-31,0,0,0,1885,0,,
2015-09-01,0,0,0,1885,0,,
2015-09-02,0,0,0,1885,0,,
2015-09-03,0,0,0,1885,0,,
2015-09-04,0,0,0,1885,0,,
2015-09-07,0,0,0,1885,0,40917.0,6494725.0
2015-09-08,0,0,0,1885,0,,
2015-09-09,0,0,0,1885,0,,
2015-09-10,0,0,0,1885,0,,
2015-09-11,0,0,0,1885,0,,
2015-09-14,0,0,0,1885,0,,
2015-09-15,0,0,0,1885,0,,
2015-09-16,0,0,0,1885,0,,
2015-09-17,0,0,0,1885,0,,
2015-09-18,0,0,0,1885,0,,
2015-09-21,0,0,0,1885,0,,
2015-09-22,0,0,0,1885,0,,
2015-09-23,0,0,0,1885,0,,
2015-09-24,0,0,0,1885,0,,
2015-09-25,0,0,0,1885,0,,
2015-09-30,0,0,0,1885,0,41159.0,6533187.0
2015-10-01,0,0,0,1885,0,,
2015-10-02,0,0,0,1885,0,,
2015-10-05,0,0,0,1885,0,,
2015-10-06,0,0,0,1885,0,,
2015-10-07,0,0,0,1885,0,,
2015-10-08,0,0,0,1885,0,,
2015-10-12,0,0,0,1885,0,,
2015-10-13,0,0,0,1885,0,,
2015-10-14,0,0,0,1885,0,,
2015-10-15,0,0,0,1885,0,,
2015-10-16,0,0,0,1885,0,,
2015-10-19,0,0,0,1885,0,,
2015-10-20,0,0,0,1885,0,,
2015-10-21,0,0,0,1885,0,,
2015-10-22,0,0,0,1885,0,,
2015-10-23,0,0,0,1885,0,,
2015-10-26,0,0,0,1885,0,,
2015-10-27,0,0,0,1885,0,,
2015-10-28,0,0,0,1885,0,,
2015-10-29,0,0,0,1885,0,,
2015-10-30,0,0,0,1885,0,,
2015-11-02,0,0,0,1885,0,,
2015-11-03,0,0,0,1885,0,,
2015-11-04,0,0,0,1885,0,,
2015-11-05,0,0,0,1885,0,,
2015-11-06,0,0,0,1885,0,,
2015-11-09,0,0,0,1885,0,,
2015-11-10,0,0,0,1885,0,,
2015-11-11,0,0,0,1885,0,,
2015-11-12,0,0,0,1885,0,,
2015-11-13,0,0,0,1885,0,,
2015-11-16,0,0,0,1885,0,,
2015-11-17,0,0,0,1885,0,,
2015-11-18,0,0,0,1885,0,,
2015-11-19,0,0,0,1885,0,,
2015-11-20,0,0,0,1885,0,,
2015-11-23,0,0,0,1885,0,,
2015-11-24,0,0,0,1885,0,,
2015-11-25,0,0,0,1885,0,,
2015-11-26,0,0,0,1885,0,,
2015-11-27,0,0,0,1885,0,,
2015-11-30,0,0,0,1885,0,,
2015-12-01,0,0,0,1885,0,,
2015-12-02,0,0,0,1885,0,,
2015-12-03,0,0,0,1885,0,,
2015-12-04,0,0,0,1885,0,,
2015-12-07,0,0,0,1885,0,,
2015-12-08,0,0,0,1885,0,,
2015-12-09,0,0,0,1885,0,,
2015-12-10,0,0,0,1885,0,,
2015-12-11,0,0,0,1885,0,,
2015-12-14,0,0,0,1885,0,,
2015-12-15,0,0,0,1885,0,,
2015-12-16,0,0,0,1885,0,,
2015-12-17,0,0,0,1885,0,,
2015-12-18,0,0,0,1885,0,,
2015-12-21,0,0,0,1885,0,,
2015-12-22,0,0,0,1885,0,,
2015-12-23,0,0,0,1885,0,,
2015-12-24,0,0,0,1885,0,,
2015-12-28,0,0,0,1885,0,,
2015-12-29,0,0,0,1885,0,42209.0,6699854.0
2015-12-30,0,0,0,1885,0,,
2016-01-04,0,0,0,1885,0,,
2016-01-05,0,0,0,1885,0,,
2016-01-06,0,0,0,1885,0,,
2016-01-07,0,0,0,1885,0,,
2016-01-08,0,0,0,1885,0,,
2016-01-11,0,0,0,1885,0,,
2016-01-12,0,0,0,1885,0,,
2016-01-13,0,0,0,1885,0,,
2016-01-14,0,0,0,1885,0,,
2016-01-15,0,0,0,1885,0,,
2016-01-18,0,0,0,1885,0,,
2016-01-19,0,0,0,1885,0,,
2016-01-20,0,0,0,1885,0,,
2016-01-21,0,0,0,1885,0,,
2016-01-22,0,0,0,1885,0,,
2016-01-25,0,0,0,1885,0,,
2016-01-26,0,0,0,1885,0,,
2016-01-27,0,0,0,1885,0,,
2016-01-28,0,0,0,1885,0,,
2016-01-29,0,0,0,1885,0,,
2016-02-01,0,0,0,1885,0,,
2016-02-02,0,0,0,1885,0,,
2016-02-03,0,0,0,1885,0,,
2016-02-04,0,0,0,1885,0,,
2016-02-05,0,0,0,1885,0,,
2016-02-11,0,0,0,1885,0,,
2016-02-12,0,0,0,1885,0,,
2016-02-15,0,0,0,1885,0,,
2016-02-16,0,0,0,1885,0,,
2016-02-17,0,0,0,1885,0,,
2016-02-18,0,0,0,1885,0,,
2016-02-19,0,0,0,1885,0,,
2016-02-22,0,0,0,1885,0,,
2016-02-23,0,0,0,1885,0,,
2016-02-24,0,0,0,1885,0,,
2016-02-25,0,0,0,1885,0,,
2016-02-26,0,0,0,1885,0,,
2016-02-29,0,0,0,1885,0,,
2016-03-02,0,0,0,1885,0,,
2016-03-03,0,0,0,1885,0,,
2016-03-04,0,0,0,1885,0,,
2016-03-07,0,0,0,1885,0,42209.0,33499270.0
2016-03-08,0,0,0,1885,0,,
2016-03-09,0,0,0,1885,0,,
2016-03-10,0,0,0,1885,0,,
2016-03-11,0,0,0,1885,0,,
2016-03-14,0,0,0,1885,0,,
2016-03-15,0,0,0,1885,0,,
2016-03-16,0,0,0,1885,0,,
2016-03-17,0,0,0,1885,0,,
2016-03-18,0,0,0,1885,0,,
2016-03-21,0,0,0,1885,0,,
2016-03-22,0,0,0,1885,0,,
2016-03-23,0,0,0,1885,0,,
2016-03-24,0,0,0,1885,0,,
2016-03-25,0,0,0,1885,0,,
2016-03-28,0,0,0,1885,0,,
2016-03-29,0,0,0,1885,0,,
2016-03-30,0,0,0,1885,0,,
2016-03-31,0,0,0,1885,0,,
2016-04-01,0,0,0,1885,0,,
2016-04-04,0,0,0,1885,0,,
2016-04-05,0,0,0,1885,0,,
2016-04-06,0,0,0,1885,0,,
2016-04-07,0,0,0,1885,0,,
2016-04-08,0,0,0,1885,0,,
2016-04-11,0,0,0,1885,0,,
2016-04-12,0,0,0,1885,0,,
2016-04-14,0,0,0,1885,0,,
2016-04-15,0,0,0,1885,0,,
2016-04-18,0,0,0,1885,0,,
2016-04-19,0,0,0,1885,0,,
2016-04-20,0,0,0,1885,0,,
2016-04-21,0,0,0,1885,0,,
2016-04-22,0,0,0,1885,0,,
2016-04-25,0,0,0,1885,0,,
2016-04-26,0,0,0,1885,0,,
2016-04-27,0,0,0,1885,0,,
2016-04-28,0,0,0,1885,0,,
2016-04-29,0,0,0,1885,0,,
2016-05-02,0,0,0,1885,0,,
2016-05-03,0,0,0,1885,0,,
2016-05-04,0,0,0,1885,0,,
2016-05-09,0,0,0,1885,0,,
2016-05-10,0,0,0,1885,0,,
2016-05-11,0,0,0,1885,0,,
2016-05-12,0,0,0,1885,0,,
2016-05-13,0,0,0,1885,0,,
2016-05-16,0,0,0,1885,0,,
2016-05-17,0,0,0,1885,0,,
2016-05-18,0,0,0,1885,0,,
2016-05-19,0,0,0,1885,0,,
2016-05-20,0,0,0,1885,0,,
2016-05-23,0,0,0,1885,0,,
2016-05-24,0,0,0,1885,0,,
2016-05-25,0,0,0,1885,0,,
2016-05-26,0,0,0,1885,0,,
2016-05-27,0,0,0,1885,0,,
2016-05-30,0,0,0,1885,0,,
2016-05-31,0,0,0,1885,0,,
2016-06-01,0,0,0,1885,0,,
2016-06-02,0,0,0,1885,0,,
2016-06-03,0,0,0,1885,0,,
2016-06-07,0,0,0,1885,0,,
2016-06-08,0,0,0,1885,0,,
2016-06-09,0,0,0,1885,0,,
2016-06-10,0,0,0,1885,0,,
2016-06-13,0,0,0,1885,0,,
2016-06-14,0,0,0,1885,0,,
2016-06-15,0,0,0,1885,0,,
2016-06-16,0,0,0,1885,0,,
2016-06-17,0,0,0,1885,0,,
2016-06-20,0,0,0,1885,0,,
2016-06-21,0,0,0,1885,0,,
2016-06-22,0,0,0,1885,0,,
2016-06-23,0,0,0,1885,0,,
2016-06-24,0,0,0,1885,0,,
2016-06-27,0,0,0,1885,0,,
2016-06-28,0,0,0,1885,0,,
2016-06-29,0,0,0,1885,0,,
2016-06-30,0,0,0,1885,0,,
2016-07-01,0,0,0,1885,0,,
2016-07-04,0,0,0,1885,0,,
2016-07-05,0,0,0,1885,0,,
2016-07-06,0,0,0,1885,0,,
2016-07-07,0,0,0,1885,0,,
2016-07-08,0,0,0,1885,0,,
2016-07-11,0,0,0,1885,0,,
2016-07-12,0,0,0,1885,0,,
2016-07-13,0,0,0,1885,0,,
2016-07-14,0,0,0,1885,0,,
2016-07-15,0,0,0,1885,0,,
2016-07-18,0,0,0,1885,0,,
2016-07-19,0,0,0,1885,0,,
2016-07-20,0,0,0,1885,0,,
2016-07-21,0,0,0,1885,0,,
2016-07-22,0,0,0,1885,0,,
2016-07-25,0,0,0,1885,0,,
2016-07-26,0,0,0,1885,0,,
2016-07-27,0,0,0,1885,0,,
2016-07-28,0,0,0,1885,0,,
2016-07-29,0,0,0,1885,0,,
2016-08-01,0,0,0,1885,0,,
2016-08-02,0,0,0,1885,0,,
2016-08-03,0,0,0,1885,0,,
2016-08-04,0,0,0,1885,0,,
2016-08-05,0,0,0,1885,0,,
2016-08-08,0,0,0,1885,0,,
2016-08-09,0,0,0,1885,0,,
2016-08-10,0,0,0,1885,0,,
2016-08-11,0,0,0,1885,0,,
2016-08-12,0,0,0,1885,0,,
2016-08-16,0,0,0,1885,0,,
2016-08-17,0,0,0,1885,0,,
2016-08-18,0,0,0,1885,0,,
2016-08-19,0,0,0,1885,0,,
2016-08-22,0,0,0,1885,0,,
2016-08-23,0,0,0,1885,0,,
2016-08-24,0,0,0,1885,0,,
2016-08-25,0,0,0,1885,0,,
2016-08-26,0,0,0,1885,0,,
2016-08-29,0,0,0,1885,0,,
2016-08-30,0,0,0,1885,0,,
2016-08-31,0,0,0,1885,0,,
2016-09-01,0,0,0,1885,0,,
2016-09-02,0,0,0,1885,0,,
2016-09-05,0,0,0,1885,0,,
2016-09-06,0,0,0,1885,0,,
2016-09-07,0,0,0,1885,0,,
2016-09-08,0,0,0,1885,0,,
2016-09-09,0,0,0,1885,0,,
2016-09-12,0,0,0,1885,0,,
2016-09-13,0,0,0,1885,0,,
2016-09-19,0,0,0,1885,0,,
2016-09-20,0,0,0,1885,0,,
2016-09-21,0,0,0,1885,0,,
2016-09-22,0,0,0,1885,0,,
2016-09-23,0,0,0,1885,0,,
2016-09-26,0,0,0,1885,0,,
2016-09-27,0,0,0,1885,0,,
2016-09-28,0,0,0,1885,0,,
2016-09-29,0,0,0,1885,0,,
2016-09-30,0,0,0,1885,0,,
2016-10-04,0,0,0,1885,0,,
2016-10-05,0,0,0,1885,0,,
2016-10-06,0,0,0,1885,0,,
2016-10-07,0,0,0,1885,0,,
2016-10-10,0,0,0,1885,0,,
2016-10-11,0,0,0,1885,0,,
2016-10-12,0,0,0,1885,0,,
2016-10-13,0,0,0,1885,0,,
2016-10-14,0,0,0,1885,0,,
2016-10-17,0,0,0,1885,0,,
2016-10-18,0,0,0,1885,0,,
2016-10-19,0,0,0,1885,0,,
2016-10-20,0,0,0,1885,0,,
2016-10-21,0,0,0,1885,0,,
2016-10-24,0,0,0,1885,0,,
2016-10-25,0,0,0,1885,0,,
2016-10-26,0,0,0,1885,0,,
2016-10-27,0,0,0,1885,0,,
2016-10-28,0,0,0,1885,0,,
2016-10-31,0,0,0,1885,0,,
2016-11-01,0,0,0,1885,0,,
2016-11-02,0,0,0,1885,0,,
2016-11-03,0,0,0,1885,0,,
2016-11-04,0,0,0,1885,0,,
2016-11-07,0,0,0,1885,0,,
2016-11-08,0,0,0,1885,0,,
2016-11-09,0,0,0,1885,0,,
2016-11-10,0,0,0,1885,0,,
2016-11-11,0,0,0,1885,0,,
2016-11-14,0,0,0,1885,0,,
2016-11-15,0,0,0,1885,0,,
2016-11-16,0,0,0,1885,0,,
2016-11-17,0,0,0,1885,0,,
2016-11-18,0,0,0,1885,0,,
2016-11-21,0,0,0,1885,0,,
2016-11-22,0,0,0,1885,0,,
2016-11-23,0,0,0,1885,0,,
2016-11-24,0,0,0,1885,0,,
2016-11-25,0,0,0,1885,0,,
2016-11-28,0,0,0,1885,0,,
2016-11-29,0,0,0,1885,0,,
2016-11-30,0,0,0,1885,0,,
2016-12-01,0,0,0,1885,0,,
2016-12-02,0,0,0,1885,0,,
2016-12-05,0,0,0,1885,0,,
2016-12-06,0,0,0,1885,0,,
2016-12-07,0,0,0,1885,0,,
2016-12-08,0,0,0,1885,0,,
2016-12-09,0,0,0,1885,0,,
2016-12-12,0,0,0,1885,0,,
2016-12-13,0,0,0,1885,0,,
2016-12-14,0,0,0,1885,0,,
2016-12-15,0,0,0,1885,0,,
2016-12-16,0,0,0,1885,0,,
2016-12-19,0,0,0,1885,0,,
2016-12-20,0,0,0,1885,0,,
2016-12-21,0,0,0,1885,0,,
2016-12-22,0,0,0,1885,0,,
2016-12-23,0,0,0,1885,0,,
2016-12-26,0,0,0,1885,0,,
2016-12-27,0,0,0,1885,0,,
2016-12-28,0,0,0,1885,0,,
2016-12-29,0,0,0,1885,0,,
2017-01-02,0,0,0,1885,0,,
2017-01-03,0,0,0,1885,0,,
2017-01-04,0,0,0,1885,0,,
2017-01-05,0,0,0,1885,0,,
2017-01-06,0,0,0,1885,0,,
2017-01-09,0,0,0,1885,0,,
2017-01-10,0,0,0,1885,0,,
2017-01-11,0,0,0,1885,0,,
2017-01-12,0,0,0,1885,0,,
2017-01-13,0,0,0,1885,0,,
2017-01-16,0,0,0,1885,0,,
2017-01-17,0,0,0,1885,0,,
2017-01-18,0,0,0,1885,0,,
2017-01-19,0,0,0,1885,0,,
2017-01-20,0,0,0,1885,0,,
2017-01-23,0,0,0,1885,0,,
2017-01-24,0,0,0,1885,0,,
2017-01-25,0,0,0,1885,0,,
2017-01-26,0,0,0,1885,0,,
2017-01-31,0,0,0,1885,0,,
2017-02-01,0,0,0,1885,0,,
2017-02-02,0,0,0,1885,0,,
2017-02-03,0,0,0,1885,0,,
2017-02-06,0,0,0,1885,0,,
2017-02-07,0,0,0,1885,0,,
2017-02-08,0,0,0,1885,0,,
2017-02-09,0,0,0,1885,0,,
2017-02-10,0,0,0,1885,0,,
2017-02-13,0,0,0,1885,0,,
2017-02-14,0,0,0,1885,0,,
2017-02-15,0,0,0,1885,0,,
2017-02-16,0,0,0,1885,0,,
2017-02-17,0,0,0,1885,0,,
2017-02-20,0,0,0,1885,0,,
2017-02-21,0,0,0,1885,0,43409.0,34451650.0
2017-02-22,0,0,0,1885,0,,
2017-02-23,0,0,0,1885,0,,
2017-02-24,0,0,0,1885,0,,
2017-02-27,0,0,0,1885,0,,
2017-02-28,0,0,0,1885,0,,
2017-03-02,0,0,0,1885,0,,
2017-03-03,0,0,0,1885,0,,
2017-03-06,0,0,0,1885,0,,
2017-03-07,0,0,0,1885,0,,
2017-03-08,0,0,0,1885,0,,
2017-03-09,0,0,0,1885,0,,
2017-03-10,0,0,0,1885,0,,
2017-03-13,0,0,0,1885,0,,
2017-03-14,0,0,0,1885,0,,
2017-03-15,0,0,0,1885,0,,
2017-03-16,0,0,0,1885,0,,
2017-03-17,0,0,0,1885,0,,
2017-03-20,0,0,0,1885,0,,
2017-03-21,0,0,0,1885,0,,
2017-03-22,0,0,0,1885,0,,
2017-03-23,0,0,0,1885,0,,
2017-03-24,0,0,0,1885,0,,
2017-03-27,0,0,0,1885,0,,
2017-03-28,0,0,0,1885,0,,
2017-03-29,0,0,0,1885,0,,
2017-03-30,0,0,0,1885,0,,
2017-03-31,0,0,0,1885,0,,
2017-04-03,0,0,0,1885,0,,
2017-04-04,0,0,0,1885,0,,
2017-04-05,0,0,0,1885,0,,
2017-04-06,0,0,0,1885,0,,
2017-04-07,0,0,0,1885,0,,
2017-04-10,0,0,0,1885,0,,
2017-04-11,0,0,0,1885,0,,
2017-04-12,0,0,0,1885,0,,
2017-04-13,0,0,0,1885,0,,
2017-04-14,0,0,0,1885,0,,
2017-04-17,0,0,0,1885,0,,
2017-04-18,0,0,0,1885,0,,
2017-04-19,0,0,0,1885,0,,
2017-04-20,0,0,0,1885,0,,
2017-04-21,0,0,0,1885,0,,
2017-04-24,0,0,0,1885,0,,
2017-04-25,0,0,0,1885,0,,
2017-04-26,0,0,0,1885,0,,
2017-04-27,0,0,0,1885,0,,
2017-04-28,0,0,0,1885,0,,
2017-05-02,0,0,0,1885,0,,
2017-05-04,0,0,0,1885,0,,
2017-05-08,0,0,0,1885,0,,
2017-05-10,0,0,0,1885,0,,
2017-05-11,0,0,0,1885,0,,
2017-05-12,0,0,0,1885,0,,
2017-05-15,0,0,0,1885,0,,
2017-05-16,0,0,0,1885,0,,
2017-05-17,0,0,0,1885,0,,
2017-05-18,0,0,0,1885,0,,
2017-05-19,0,0,0,1885,0,,
2017-05-22,0,0,0,1885,0,,
2017-05-23,0,0,0,1885,0,,
2017-05-24,0,0,0,1885,0,,
2017-05-25,0,0,0,1885,0,,
2017-05-26,0,0,0,1885,0,,
2017-05-29,0,0,0,1885,0,,
2017-05-30,0,0,0,1885,0,,
2017-05-31,0,0,0,1885,0,,
2017-06-01,0,0,0,1885,0,,
2017-06-02,0,0,0,1885,0,,
2017-06-05,0,0,0,1885,0,,
2017-06-07,0,0,0,1885,0,,
2017-06-08,1885,2450,1710,1800,17325651,62013.0,34451650.0
2017-06-09,1830,2130,1725,1870,17771895,64425.0,34451650.0
2017-06-12,1960,2025,1840,1890,5614358,65114.0,34451650.0
2017-06-13,1840,1840,1720,1745,4619688,60118.0,34451650.0
2017-06-14,1865,2035,1750,1780,13425950,61324.0,34451650.0
2017-06-15,1760,1825,1665,1685,2908643,58051.0,34451650.0
2017-06-16,1695,1705,1615,1620,1759565,55812.0,34451650.0
2017-06-19,1630,1680,1565,1640,2145719,56501.0,34451650.0
2017-06-20,1715,1765,1620,1650,3297383,56845.0,34451650.0
2017-06-21,1650,1655,1525,1585,2140386,54795.0,34570886.0
2017-06-22,1540,1640,1520,1560,2007124,53931.0,34570886.0
2017-06-23,1555,1585,1535,1540,1056225,53239.0,34570886.0
2017-06-26,1540,1570,1390,1430,2107225,50770.0,35503721.0
2017-06-27,1450,1460,1400,1450,997292,51480.0,35503721.0
2017-06-28,1435,1510,1415,1470,1049974,52190.0,35503721.0
2017-06-29,1470,1510,1440,1485,889759,52723.0,35503721.0
2017-06-30,1470,1540,1435,1540,905125,54676.0,35503721.0
2017-07-03,1580,1610,1500,1520,1593068,53966.0,35503721.0
2017-07-04,1510,1520,1435,1445,728494,51303.0,35503721.0
2017-07-05,1445,1560,1445,1515,3235906,53788.0,35503721.0
2017-07-06,1515,1520,1465,1470,771825,52190.0,35503721.0
2017-07-07,1475,1485,1430,1435,447823,50948.0,35503721.0
2017-07-10,1460,1460,1305,1315,671174,46687.0,35503721.0
2017-07-11,1330,1360,1300,1340,373159,47575.0,35503721.0
2017-07-12,1335,1350,1260,1270,716761,45090.0,35503721.0
2017-07-13,1260,1280,1230,1255,486749,44557.0,35503721.0
2017-07-14,1260,1330,1240,1310,978998,46510.0,35503721.0
2017-07-17,1335,1340,1295,1335,285606,47397.0,35503721.0
2017-07-18,1365,1400,1300,1305,947177,46332.0,35503721.0
2017-07-19,1305,1315,1270,1300,252613,46155.0,35503721.0
2017-07-20,1300,1340,1280,1340,343457,47575.0,35503721.0
2017-07-21,1330,1400,1315,1345,851953,48661.0,36179396.0
2017-07-24,1335,1345,1290,1305,334990,47214.0,36179396.0
2017-07-25,1290,1310,1260,1275,437644,46129.0,36179396.0
2017-07-26,1295,1300,1260,1275,215056,46129.0,36179396.0
2017-07-27,1285,1290,1235,1255,210814,45405.0,36179396.0
2017-07-28,1255,1260,1210,1245,288019,45043.0,36179396.0
2017-07-31,1245,1280,1210,1245,214094,45043.0,36179396.0
2017-08-01,1245,1275,1230,1245,210265,45043.0,36179396.0
