다원시스(068240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-28,20074,20269,19619,20140,135041,413557.0,13340559.0
2015-10-29,19879,20431,19814,20075,130731,418308.0,13537486.0
2015-10-30,20074,20275,19071,19406,176168,392587.0,13537486.0
2015-11-02,19071,19974,18970,19673,60294,404371.0,13754105.0
2015-11-03,19673,19874,19071,19171,84510,394055.0,13754105.0
2015-11-04,19171,19606,18736,19406,84121,398869.0,13754105.0
2015-11-05,19706,19740,19171,19740,81141,405746.0,13754105.0
2015-11-06,19639,20074,19539,19606,72104,402995.0,13754105.0
2015-11-09,19439,19505,18502,18502,119492,380301.0,13754105.0
2015-11-10,18134,18870,17465,18670,201476,383740.0,13754105.0
2015-11-11,18569,20175,18268,20041,152252,411935.0,13754105.0
2015-11-12,19974,20743,19874,20476,114114,420876.0,13754105.0
2015-11-13,19940,20777,19874,20409,85077,419500.0,13754105.0
2015-11-16,20242,20242,19606,20075,53403,412623.0,13754105.0
2015-11-17,20175,20308,19673,20008,80062,411248.0,13754105.0
2015-11-18,20041,20041,19238,19305,88711,396806.0,13754105.0
2015-11-19,19472,19673,19004,19339,62091,397494.0,13754105.0
2015-11-20,19405,19606,19338,19473,45158,400244.0,13754105.0
2015-11-23,19472,19907,19004,19673,87560,404371.0,13754105.0
2015-11-24,19673,20375,19505,20342,126973,418125.0,13754105.0
2015-11-25,20543,22048,20208,21948,322544,451135.0,13754105.0
2015-11-26,21948,22483,21781,21982,178610,451822.0,13754105.0
2015-11-27,22216,22851,21981,22751,187077,467640.0,13754105.0
2015-11-30,22885,22885,21981,22885,235205,470390.0,13754105.0
2015-12-01,22885,23253,22517,23019,137060,473141.0,13754105.0
2015-12-02,23019,23152,22182,22183,117527,455949.0,13754105.0
2015-12-03,21747,22115,21346,21948,135312,451135.0,13754105.0
2015-12-04,21647,22048,21480,21580,81621,443570.0,13754105.0
2015-12-07,21613,21914,21546,21681,52258,445633.0,13754105.0
2015-12-08,21680,21747,20978,21513,80672,442194.0,13754105.0
2015-12-09,21513,22416,21279,21781,85113,447696.0,13754105.0
2015-12-10,21680,22216,21346,21447,73530,440819.0,13754105.0
2015-12-11,21647,21647,20308,20744,162421,426377.0,13754105.0
2015-12-14,20342,20342,19338,19506,136101,400932.0,13754105.0
2015-12-15,19539,20141,19505,19874,72734,408497.0,13754105.0
2015-12-16,20208,20242,19572,19740,79080,405746.0,13754105.0
2015-12-17,20007,20208,19706,19841,80623,407809.0,13754105.0
2015-12-18,19807,20543,19472,20543,122821,422251.0,13754105.0
2015-12-21,20576,20576,20074,20209,100633,415374.0,13754105.0
2015-12-22,20175,20175,19405,19740,194184,405746.0,13754105.0
2015-12-23,19740,19740,19271,19439,116756,399557.0,13754105.0
2015-12-24,19405,19606,18870,19205,225260,455013.0,15854105.0
2015-12-28,19004,19171,18401,18937,173490,448671.0,15854105.0
2015-12-29,18937,19874,18736,19874,165067,470867.0,15854105.0
2015-12-30,19874,20375,19706,19874,162961,470867.0,15854105.0
2016-01-04,20342,20509,20007,20041,203273,474830.0,15854105.0
2016-01-05,19740,20409,19673,20142,107530,477209.0,15854105.0
2016-01-06,20409,20409,19505,20075,166453,475623.0,15854105.0
2016-01-07,20041,20141,19472,20008,105021,474038.0,15854105.0
2016-01-08,19606,19840,19238,19774,111267,468489.0,15854105.0
2016-01-11,19405,19639,19004,19038,113769,451049.0,15854105.0
2016-01-12,19037,19405,18736,19138,64516,453427.0,15854105.0
2016-01-13,19238,19405,18836,19138,66974,453427.0,15854105.0
2016-01-14,18636,18970,17063,18168,218338,430439.0,15854105.0
2016-01-15,18234,18401,17163,17231,199351,408243.0,15854105.0
2016-01-18,16695,16963,16126,16327,271163,386840.0,15854105.0
2016-01-19,16260,17766,16227,17632,249666,417756.0,15854105.0
2016-01-20,17766,18268,16561,16796,174150,397938.0,15854105.0
2016-01-21,16795,17163,16327,16461,115073,390011.0,15854105.0
2016-01-22,16294,17398,16260,17331,110937,410621.0,15854105.0
2016-01-25,17331,18201,17331,17933,103829,424890.0,15854105.0
2016-01-26,17866,18602,17732,18603,155204,440744.0,15854105.0
2016-01-27,18602,19171,18033,18435,159089,436781.0,15854105.0
2016-01-28,18435,18937,17833,18870,92059,447086.0,15854105.0
2016-01-29,18870,18970,18401,18870,105516,447086.0,15854105.0
2016-02-01,18903,19071,18669,18904,59589,447878.0,15854105.0
2016-02-02,18769,19071,18636,18904,53124,447878.0,15854105.0
2016-02-03,18535,18803,18435,18502,70159,438366.0,15854105.0
2016-02-04,18736,18870,18201,18268,65914,432817.0,15854105.0
2016-02-05,18067,18602,17966,17967,56185,425683.0,15854105.0
2016-02-11,17197,17398,16595,16863,133861,399523.0,15854105.0
2016-02-12,16528,16862,15725,15725,215603,372571.0,15854105.0
2016-02-15,16059,16595,15925,16227,82932,384462.0,15854105.0
2016-02-16,16227,16929,16193,16930,64658,401109.0,15854105.0
2016-02-17,17264,17264,16595,16662,42030,394767.0,15854105.0
2016-02-18,16795,17030,16628,16796,48030,397938.0,15854105.0
2016-02-19,16829,16929,16561,16762,33491,397145.0,15854105.0
2016-02-22,16795,17398,16595,17331,87173,410621.0,15854105.0
2016-02-23,17331,17465,16327,16629,111599,393975.0,15854105.0
2016-02-24,16427,16595,15959,16060,139713,380499.0,15854105.0
2016-02-25,16327,16427,16026,16127,84878,382084.0,15854105.0
2016-02-26,16260,16728,16059,16662,111824,394767.0,15854105.0
2016-02-29,16695,16963,16561,16863,66959,399523.0,15854105.0
2016-03-02,16963,17197,16896,17064,62870,404280.0,15854105.0
2016-03-03,17063,18301,17030,18168,146617,430439.0,15854105.0
2016-03-04,18167,18602,17766,17900,105038,424097.0,15854105.0
2016-03-07,17900,18334,17799,17900,59527,424097.0,15854105.0
2016-03-08,18000,18067,17163,17933,83809,424890.0,15854105.0
2016-03-09,17766,18368,17632,18000,88045,426475.0,15854105.0
2016-03-10,18167,18167,17833,18067,52039,428061.0,15854105.0
2016-03-11,18100,19171,17732,19171,219020,454220.0,15854105.0
2016-03-14,19472,19472,18769,18770,112153,444708.0,15854105.0
2016-03-15,18769,19137,18702,19004,63118,450257.0,15854105.0
2016-03-16,19104,19439,18836,19038,92157,451049.0,15854105.0
2016-03-17,19137,19137,18602,18971,84714,449464.0,15854105.0
2016-03-18,19171,19171,18602,18670,228142,442330.0,15854105.0
2016-03-21,18535,18736,18401,18502,62532,438366.0,15854105.0
2016-03-22,18502,18769,18268,18335,39215,434402.0,15854105.0
2016-03-23,18334,18803,18201,18736,67127,443915.0,15854105.0
2016-03-24,18535,18903,18334,18335,46138,434402.0,15854105.0
2016-03-25,18334,18535,17465,17666,102406,418548.0,15854105.0
2016-03-28,17632,17632,16929,16963,112282,401902.0,15854105.0
2016-03-29,16963,17465,16862,17465,70931,413792.0,15854105.0
2016-03-30,17498,17833,17398,17599,79883,416963.0,15854105.0
2016-03-31,17531,18167,17531,17933,70334,424890.0,15854105.0
2016-04-01,18067,18100,17465,17499,50250,414585.0,15854105.0
2016-04-04,17665,17732,17331,17699,56504,419341.0,15854105.0
2016-04-05,17699,17732,17097,17197,80730,407450.0,15854105.0
2016-04-06,17063,17465,16795,16963,64783,401902.0,15854105.0
2016-04-07,16963,17097,16561,16729,99610,396353.0,15854105.0
2016-04-08,16728,16896,16427,16662,84562,394767.0,15854105.0
2016-04-11,16662,17063,16662,16762,41717,397145.0,15854105.0
2016-04-12,16728,16795,16427,16495,79877,390804.0,15854105.0
2016-04-14,16360,16662,16294,16394,72893,388426.0,15854105.0
2016-04-15,16461,17130,16260,16562,107833,392389.0,15854105.0
2016-04-18,16494,16929,16461,16696,46672,395560.0,15854105.0
2016-04-19,16695,16929,16595,16696,66548,395560.0,15854105.0
2016-04-20,16829,16996,16662,16863,60269,399523.0,15854105.0
2016-04-21,16695,16795,16561,16729,52008,396353.0,15854105.0
2016-04-22,16628,17665,16595,17398,156993,412207.0,15854105.0
2016-04-25,17398,17598,17163,17432,51592,414845.0,15924967.0
2016-04-26,17465,17465,16294,16829,100645,400513.0,15924967.0
2016-04-27,16829,17398,16595,17365,86525,413253.0,15924967.0
2016-04-28,17331,18234,17264,18034,182742,429178.0,15924967.0
2016-04-29,18067,18100,17665,17699,69601,421215.0,15924967.0
2016-05-02,17732,17866,17097,17130,75758,407679.0,15924967.0
2016-05-03,17097,18368,16929,18335,273189,436344.0,15924967.0
2016-05-04,18368,18769,17933,18636,218925,443510.0,15924967.0
2016-05-09,18836,19004,18736,18904,134467,449880.0,15924967.0
2016-05-10,18937,18970,18401,18971,105380,451473.0,15924967.0
2016-05-11,18836,18937,18502,18536,61277,441122.0,15924967.0
2016-05-12,18301,18736,18033,18469,93255,439529.0,15924967.0
2016-05-13,18435,19271,18033,19205,163495,457047.0,15924967.0
2016-05-16,19171,19606,18970,19171,142547,456250.0,15924967.0
2016-05-17,19171,19405,18836,19071,105959,457612.0,16056572.0
2016-05-18,19071,19104,18368,18435,137623,442359.0,16056572.0
2016-05-19,18502,19606,18401,19372,170733,464838.0,16056572.0
2016-05-20,19539,19940,19137,19339,168674,464035.0,16056572.0
2016-05-23,19572,20041,19405,19907,144459,477683.0,16056572.0
2016-05-24,20074,20476,19740,20075,195129,481697.0,16056572.0
2016-05-25,20342,20342,19840,20008,90874,480092.0,16056572.0
2016-05-26,20175,20175,19773,20008,80659,480092.0,16056572.0
2016-05-27,20074,20409,19907,20242,87736,485711.0,16056572.0
2016-05-30,20242,20375,19907,19941,48095,478486.0,16056572.0
2016-05-31,19807,20509,19639,20510,102051,492134.0,16056572.0
2016-06-01,20509,20543,19840,19974,83239,479289.0,16056572.0
2016-06-02,19807,19974,19539,19573,132426,469655.0,16056572.0
2016-06-03,19472,19673,19171,19171,105886,460021.0,16056572.0
2016-06-07,19204,19940,19204,19774,93590,474472.0,16056572.0
2016-06-08,19773,19874,19572,19707,50568,472866.0,16056572.0
2016-06-09,19740,20275,19673,20175,114759,484106.0,16056572.0
2016-06-10,20275,20509,19907,19907,82136,477683.0,16056572.0
2016-06-13,19773,19773,18937,18971,104647,455204.0,16056572.0
2016-06-14,18602,18937,18201,18435,136112,442359.0,16056572.0
2016-06-15,18468,19472,18401,19372,138133,464838.0,16056572.0
2016-06-16,19439,19439,18301,18603,109382,446373.0,16056572.0
2016-06-17,18535,19004,18167,18235,67555,437542.0,16056572.0
2016-06-20,18368,19071,18368,18569,77584,445570.0,16056572.0
2016-06-21,18870,18970,18368,18368,92602,440753.0,16056572.0
2016-06-22,18368,18535,18067,18301,592537,439147.0,16056572.0
2016-06-23,18368,18836,18201,18469,148919,443161.0,16056572.0
2016-06-24,18636,18702,16528,17666,290490,423894.0,16056572.0
2016-06-27,16829,17531,16728,17064,176177,409443.0,16056572.0
2016-06-28,16728,17297,16728,17298,79020,415062.0,16056572.0
2016-06-29,17431,17665,17297,17465,101826,419077.0,16056572.0
2016-06-30,17531,17665,17297,17398,59799,417471.0,16056572.0
2016-07-01,17632,17632,17264,17331,95256,415865.0,16056572.0
2016-07-04,17565,17565,16996,17030,107231,408640.0,16056572.0
2016-07-05,16963,17331,16795,17264,79102,414260.0,16056572.0
2016-07-06,17130,17297,16862,17097,96944,410245.0,16056572.0
2016-07-07,17130,18234,16929,18134,145937,435133.0,16056572.0
2016-07-08,18334,19037,18301,18569,182326,445570.0,16056572.0
2016-07-11,18502,19271,18502,19171,196159,460021.0,16056572.0
2016-07-12,19137,19238,18903,19071,91575,457612.0,16056572.0
2016-07-13,19137,19639,19004,19573,142230,469655.0,16056572.0
2016-07-14,19472,19472,19037,19272,75197,462429.0,16056572.0
2016-07-15,19439,19439,18368,18670,123584,447978.0,16056572.0
2016-07-18,18736,18836,18234,18301,84523,439147.0,16056572.0
2016-07-19,18334,18870,18334,18803,65564,451190.0,16056572.0
2016-07-20,18903,18903,18368,18536,63707,444767.0,16056572.0
2016-07-21,18602,18736,18201,18201,50793,436739.0,16056572.0
2016-07-22,18167,18401,18167,18235,41443,437542.0,16056572.0
2016-07-25,18234,18334,18000,18101,42042,434330.0,16056572.0
2016-07-26,18000,18000,17565,17666,86279,423894.0,16056572.0
2016-07-27,17699,17799,17230,17331,116582,415865.0,16056572.0
2016-07-28,17197,17498,16896,17197,146896,412654.0,16056572.0
2016-07-29,17197,17598,17030,17432,77339,418274.0,16056572.0
2016-08-01,17264,17465,17030,17231,80546,413457.0,16056572.0
2016-08-02,17230,17331,16795,16863,100029,404626.0,16056572.0
2016-08-03,16862,17063,16294,16562,172835,397400.0,16056572.0
2016-08-04,16561,16762,16260,16261,119321,390175.0,16056572.0
2016-08-05,16294,16862,16260,16662,100601,399809.0,16056572.0
2016-08-08,16728,17130,16528,16863,70603,404626.0,16056572.0
2016-08-09,16862,16929,16394,16528,101992,396597.0,16056572.0
2016-08-10,16394,16595,16260,16461,86168,394992.0,16056572.0
2016-08-11,16528,16695,16360,16461,45699,394992.0,16056572.0
2016-08-12,16595,16728,16394,16595,52045,398203.0,16056572.0
2016-08-16,16695,16728,16260,16294,80924,390978.0,16056572.0
2016-08-17,16394,16461,15892,15926,100183,382146.0,16056572.0
2016-08-18,15892,16093,14922,15056,283122,361273.0,16056572.0
2016-08-19,15089,15624,14989,15391,84735,369301.0,16056572.0
2016-08-22,15156,15992,15156,15692,98549,376527.0,16056572.0
2016-08-23,15725,16494,15725,16261,146249,390175.0,16056572.0
2016-08-24,16427,16461,16126,16227,68322,389372.0,16056572.0
2016-08-25,16327,18736,16126,17432,1311623,418274.0,16056572.0
2016-08-26,17799,17933,17364,17867,266452,428710.0,16056572.0
2016-08-29,17900,18201,17531,17699,255671,424696.0,16056572.0
2016-08-30,17699,17933,17632,17699,118939,424696.0,16056572.0
2016-08-31,17531,17799,17197,17465,144203,419077.0,16056572.0
2016-09-01,17498,17900,17398,17900,90783,429513.0,16056572.0
2016-09-02,18167,18937,17900,18603,235262,446373.0,16056572.0
2016-09-05,18937,18970,18201,18301,175686,439147.0,16056572.0
2016-09-06,18368,18669,18067,18469,204047,443161.0,16056572.0
2016-09-07,18468,18702,17866,17867,198768,428710.0,16056572.0
2016-09-08,17699,18401,17598,17900,243255,429513.0,16056572.0
2016-09-09,18600,20050,16850,16950,375980,272159.0,16056572.0
2016-09-12,16650,16950,16300,16550,99352,265736.0,16056572.0
2016-09-13,16400,16850,16400,16650,104054,267342.0,16056572.0
2016-09-19,16450,17000,16450,16650,73567,267342.0,16056572.0
2016-09-20,16700,16700,16150,16350,86229,262525.0,16056572.0
2016-09-21,16300,16350,16000,16000,73420,256905.0,16056572.0
2016-09-22,15950,16450,15850,16250,77681,260919.0,16056572.0
2016-09-23,16300,16500,16050,16400,54615,263328.0,16056572.0
2016-09-26,16300,16750,16150,16400,43114,263328.0,16056572.0
2016-09-27,16300,16400,16200,16250,30472,260919.0,16056572.0
2016-09-28,16300,16550,16050,16050,40305,257708.0,16056572.0
2016-09-29,16050,20850,15900,17750,1510151,285004.0,16056572.0
2016-09-30,17250,17500,16650,16650,297315,267342.0,16056572.0
2016-10-04,16700,17200,16600,16650,112340,267342.0,16056572.0
2016-10-05,16500,17400,16500,17400,98676,279384.0,16056572.0
2016-10-06,17400,17600,17150,17250,78818,276976.0,16056572.0
2016-10-07,17300,17450,16800,17000,65060,272962.0,16056572.0
2016-10-10,17050,17250,16700,16800,58555,269750.0,16056572.0
2016-10-11,16950,17750,16800,17150,143430,275370.0,16056572.0
2016-10-12,16700,16900,16350,16450,259280,395411.0,24037169.0
2016-10-13,16450,16650,15800,16550,245738,397815.0,24037169.0
2016-10-14,16550,17050,16500,16600,155418,399017.0,24037169.0
2016-10-17,16400,16850,16300,16350,80880,393008.0,24037169.0
2016-10-18,16200,16350,15950,16000,111455,384595.0,24037169.0
2016-10-19,16050,16200,15950,15950,84357,383393.0,24037169.0
2016-10-20,15950,16400,15350,15650,149696,376182.0,24037169.0
2016-10-21,16050,16050,14650,14850,256154,356952.0,24037169.0
2016-10-24,14650,14750,14000,14100,250130,338924.0,24037169.0
2016-10-25,13950,14100,13100,13550,404818,325704.0,24037169.0
2016-10-26,13500,14350,13250,14200,252213,341328.0,24037169.0
2016-10-27,14000,14600,14000,14450,109103,347337.0,24037169.0
2016-10-28,14300,14500,14050,14400,77151,346135.0,24037169.0
2016-10-31,14450,14500,13900,14000,77252,336520.0,24037169.0
2016-11-01,13750,14200,13750,14000,61454,336520.0,24037169.0
2016-11-02,14100,14100,13550,13600,154618,326905.0,24037169.0
2016-11-03,12250,12650,10050,10650,2370307,255996.0,24037169.0
2016-11-04,10350,12450,10250,11600,1364041,278831.0,24037169.0
2016-11-07,11800,12100,11400,11600,293272,278831.0,24037169.0
2016-11-08,11550,12800,11500,12300,592600,295657.0,24037169.0
2016-11-09,12300,12400,11150,11900,487256,286042.0,24037169.0
2016-11-10,12300,12350,11900,12150,194984,292052.0,24037169.0
2016-11-11,12550,15500,12500,13950,2104241,335319.0,24037169.0
2016-11-14,14000,14700,12900,13550,942505,325704.0,24037169.0
2016-11-15,13600,14000,13200,13400,256234,322098.0,24037169.0
2016-11-16,13550,14200,13400,13850,312779,332915.0,24037169.0
2016-11-17,13900,14000,13550,13850,109579,332915.0,24037169.0
2016-11-18,13750,13800,13250,13250,177316,318492.0,24037169.0
2016-11-21,13250,13400,12750,12950,146324,311281.0,24037169.0
2016-11-22,13000,13150,11950,11950,455002,287244.0,24037169.0
2016-11-23,12100,12300,11550,11650,263365,280033.0,24037169.0
2016-11-24,11650,11950,11150,11250,304283,270418.0,24037169.0
2016-11-25,11150,11650,11100,11200,132685,269216.0,24037169.0
2016-11-28,11350,11400,11100,11250,103256,270418.0,24037169.0
2016-11-29,11250,11500,11000,11250,145155,270418.0,24037169.0
2016-11-30,11250,11300,11000,11300,108810,271620.0,24037169.0
2016-12-01,11300,11300,10850,10850,117941,260803.0,24037169.0
2016-12-02,10850,10900,10300,10450,187568,251188.0,24037169.0
2016-12-05,10500,11200,10500,11150,224469,268014.0,24037169.0
2016-12-06,11200,12000,10750,12000,239861,288446.0,24037169.0
2016-12-07,12050,12100,11450,11700,242889,281235.0,24037169.0
2016-12-08,11800,11950,11300,11300,140117,271620.0,24037169.0
2016-12-09,11400,11900,11250,11800,134137,283639.0,24037169.0
2016-12-12,11800,12450,11750,12400,154939,298061.0,24037169.0
2016-12-13,12550,13300,12200,13050,222441,313685.0,24037169.0
2016-12-14,12950,13550,12650,13100,253540,314887.0,24037169.0
2016-12-15,13100,13350,12800,13100,74407,314887.0,24037169.0
2016-12-16,13100,13700,12850,13550,151212,325704.0,24037169.0
2016-12-19,13550,13850,13000,13100,127853,314887.0,24037169.0
2016-12-20,13050,13350,12950,13100,118021,314887.0,24037169.0
2016-12-21,13100,13500,12600,12750,170213,306474.0,24037169.0
2016-12-22,12650,13000,12300,12300,179581,295657.0,24037169.0
2016-12-23,12350,12600,12050,12200,125167,293253.0,24037169.0
2016-12-26,12250,12850,12200,12450,378411,299263.0,24037169.0
2016-12-27,12400,12550,11700,12150,469692,292052.0,24037169.0
2016-12-28,12250,12250,11950,12150,103811,292052.0,24037169.0
2016-12-29,12200,13100,12200,12950,250151,311281.0,24037169.0
2017-01-02,13050,13200,12750,13000,106907,312483.0,24037169.0
2017-01-03,12950,13250,12650,13150,152719,316089.0,24037169.0
2017-01-04,13200,13400,12850,13100,152801,314887.0,24037169.0
2017-01-05,13150,13200,12800,12850,116456,308878.0,24037169.0
2017-01-06,12900,13200,12800,13000,117674,312483.0,24037169.0
2017-01-09,13050,13150,12750,12800,123785,307676.0,24037169.0
2017-01-10,12800,12900,12250,12250,164479,294455.0,24037169.0
2017-01-11,12200,12600,12200,12400,98125,298061.0,24037169.0
2017-01-12,12450,12550,12150,12200,77745,293253.0,24037169.0
2017-01-13,12250,12400,11950,12050,112736,289648.0,24037169.0
2017-01-16,12050,12150,11650,11700,119857,281235.0,24037169.0
2017-01-17,11750,12200,11700,12100,112658,290850.0,24037169.0
2017-01-18,12100,12150,11850,12050,63790,289648.0,24037169.0
2017-01-19,11950,12350,11850,12050,112512,289648.0,24037169.0
2017-01-20,12100,12100,11700,11750,103064,282437.0,24037169.0
2017-01-23,11750,11800,11400,11400,92819,274024.0,24037169.0
2017-01-24,11450,11650,11200,11250,72155,270418.0,24037169.0
2017-01-25,11300,11400,11050,11150,115245,268014.0,24037169.0
2017-01-26,11300,11450,11150,11350,68181,272822.0,24037169.0
2017-01-31,11450,11450,11050,11200,83248,269216.0,24037169.0
2017-02-01,11150,11400,11000,11350,103396,272822.0,24037169.0
2017-02-02,11250,11400,11100,11350,88801,272822.0,24037169.0
2017-02-03,11400,11600,11150,11600,107228,278831.0,24037169.0
2017-02-06,11750,12100,11650,11700,148391,281235.0,24037169.0
2017-02-07,11500,11600,11250,11400,156640,274024.0,24037169.0
2017-02-08,11400,11450,11100,11450,126150,275226.0,24037169.0
2017-02-09,11400,11500,11250,11400,90035,274024.0,24037169.0
2017-02-10,11400,11500,11300,11350,461878,272822.0,24037169.0
2017-02-13,11350,11400,10850,10900,239350,262005.0,24037169.0
2017-02-14,10900,10900,10500,10550,264343,253592.0,24037169.0
2017-02-15,10600,10850,10400,10800,359291,259601.0,24037169.0
2017-02-16,10900,10950,10350,10450,326637,251188.0,24037169.0
2017-02-17,10500,10650,10300,10550,235725,253592.0,24037169.0
2017-02-20,10550,10650,10400,10550,164639,253592.0,24037169.0
2017-02-21,10550,10650,10450,10650,166338,255996.0,24037169.0
2017-02-22,10700,11100,10700,10800,468701,262409.0,24297142.0
2017-02-23,10800,10850,10600,10600,136714,257550.0,24297142.0
2017-02-24,10650,10750,10400,10450,176685,253905.0,24297142.0
2017-02-27,10500,10650,10400,10400,86689,252690.0,24297142.0
2017-02-28,10450,10600,10400,10500,74118,255120.0,24297142.0
2017-03-02,10550,10650,10350,10350,124430,251475.0,24297142.0
2017-03-03,10350,10400,10100,10250,186023,249046.0,24297142.0
2017-03-06,10250,10300,10100,10250,89405,249046.0,24297142.0
2017-03-07,10150,10550,10150,10550,98084,256335.0,24297142.0
2017-03-08,10550,10600,10350,10450,99527,253905.0,24297142.0
2017-03-09,10550,10650,10350,10500,169356,255120.0,24297142.0
2017-03-10,10600,11150,10500,11000,533534,267269.0,24297142.0
2017-03-13,11050,11450,10950,11100,266545,269698.0,24297142.0
2017-03-14,11050,11100,10650,10650,227145,258765.0,24297142.0
2017-03-15,10700,10850,10300,10600,143896,257550.0,24297142.0
2017-03-16,10600,10950,10450,10800,198391,262409.0,24297142.0
2017-03-17,10750,10850,10550,10650,94074,258765.0,24297142.0
2017-03-20,10800,10850,10550,10600,92555,257550.0,24297142.0
2017-03-21,10600,10800,10450,10550,117938,256335.0,24297142.0
2017-03-22,10500,10650,10400,10550,95115,256335.0,24297142.0
2017-03-23,10600,10600,10450,10550,78484,256335.0,24297142.0
2017-03-24,10650,10650,10400,10500,73603,255120.0,24297142.0
2017-03-27,10500,10650,10400,10550,72712,256335.0,24297142.0
2017-03-28,10550,11250,10500,11100,316222,269698.0,24297142.0
2017-03-29,11150,11150,10850,10900,109695,264839.0,24297142.0
2017-03-30,10950,11150,10800,11150,116154,270913.0,24297142.0
2017-03-31,11200,11500,11050,11250,213063,273343.0,24297142.0
2017-04-03,11400,11900,11250,11800,357872,286706.0,24297142.0
2017-04-04,11800,11800,11550,11650,139031,283062.0,24297142.0
2017-04-05,11850,11900,11200,11400,327036,276987.0,24297142.0
2017-04-06,11400,11800,11200,11700,201992,284277.0,24297142.0
2017-04-07,11650,11800,11450,11700,109507,284277.0,24297142.0
2017-04-10,11700,11850,11000,11200,237038,272128.0,24297142.0
2017-04-11,11200,11450,11100,11400,124233,276987.0,24297142.0
2017-04-12,11350,11550,11250,11450,83549,278202.0,24297142.0
2017-04-13,11500,11600,11400,11500,84517,279417.0,24297142.0
2017-04-14,11600,12000,11400,11900,303840,289136.0,24297142.0
2017-04-17,12100,12750,11900,12700,541958,308574.0,24297142.0
2017-04-18,12700,12850,12350,12500,256773,303714.0,24297142.0
2017-04-19,12500,12800,12450,12600,130771,306144.0,24297142.0
2017-04-20,12600,12950,12450,12900,149823,313433.0,24297142.0
2017-04-21,12900,12950,12100,12650,371865,307359.0,24297142.0
2017-04-24,12550,12600,11850,11950,436645,290351.0,24297142.0
2017-04-25,11950,12550,11950,12550,206555,304929.0,24297142.0
2017-04-26,12500,12700,12400,12450,114003,302499.0,24297142.0
2017-04-27,12250,12650,12250,12600,120383,306144.0,24297142.0
2017-04-28,12700,12700,12300,12400,106119,301285.0,24297142.0
2017-05-02,12300,12450,12200,12250,70111,297640.0,24297142.0
2017-05-04,12300,12550,12200,12550,103289,304929.0,24297142.0
2017-05-08,12600,12650,12350,12550,107225,304929.0,24297142.0
2017-05-10,12600,12650,12400,12400,97805,301285.0,24297142.0
2017-05-11,12400,12450,12150,12350,163267,300070.0,24297142.0
2017-05-12,12350,12550,12100,12550,97511,304929.0,24297142.0
2017-05-15,12700,12700,12450,12500,80309,303714.0,24297142.0
2017-05-16,12500,12650,12200,12250,112890,297640.0,24297142.0
2017-05-17,12300,12500,11950,12100,145699,293995.0,24297142.0
2017-05-18,11950,12300,11850,12200,93426,296425.0,24297142.0
2017-05-19,12300,12550,12000,12400,150003,301285.0,24297142.0
2017-05-22,12450,12550,12100,12200,108063,296425.0,24297142.0
2017-05-23,12300,12300,12050,12050,127353,292781.0,24297142.0
2017-05-24,12050,12300,12050,12150,91761,295210.0,24297142.0
2017-05-25,12200,13100,12200,12550,569048,304929.0,24297142.0
2017-05-26,12550,13450,12550,13200,533408,320722.0,24297142.0
2017-05-29,13450,13500,12950,13100,206370,318293.0,24297142.0
2017-05-30,13100,13400,12900,13300,190896,323152.0,24297142.0
2017-05-31,13400,13850,13400,13600,361673,330441.0,24297142.0
2017-06-01,13550,13750,13450,13550,155766,329226.0,24297142.0
2017-06-02,13700,14000,13450,13500,248869,328011.0,24297142.0
2017-06-05,13400,13650,13100,13600,174627,330441.0,24297142.0
2017-06-07,13700,13750,13450,13700,137539,332871.0,24297142.0
2017-06-08,13800,14450,13650,14400,451674,349879.0,24297142.0
2017-06-09,14600,14750,14300,14700,336878,357168.0,24297142.0
2017-06-12,14500,14650,14150,14150,277528,343805.0,24297142.0
2017-06-13,14050,14650,14000,14650,217569,355953.0,24297142.0
2017-06-14,14700,14700,14300,14300,138311,347449.0,24297142.0
2017-06-15,14450,14600,14050,14600,134914,354738.0,24297142.0
2017-06-16,14800,15000,14500,14700,236479,357168.0,24297142.0
2017-06-19,15000,15750,14850,15600,606301,379035.0,24297142.0
2017-06-20,15800,16150,15550,15950,407819,387539.0,24297142.0
2017-06-21,16000,16150,15350,15700,245360,381465.0,24297142.0
2017-06-22,16100,16650,15550,15700,483673,381465.0,24297142.0
2017-06-23,15700,16400,15650,16300,230687,396043.0,24297142.0
2017-06-26,16600,16650,16300,16300,207451,396043.0,24297142.0
2017-06-27,16300,17150,16300,17100,389203,415481.0,24297142.0
2017-06-28,16900,17550,16900,16900,286133,410622.0,24297142.0
2017-06-29,17100,17650,16950,17300,168430,420341.0,24297142.0
2017-06-30,17150,17700,17100,17450,166908,423985.0,24297142.0
2017-07-03,17650,17700,16500,16750,415621,406977.0,24297142.0
2017-07-04,16750,17100,16000,16500,355342,400903.0,24297142.0
2017-07-05,16750,17050,16450,16950,150432,411837.0,24297142.0
2017-07-06,17150,17450,17100,17200,176153,417911.0,24297142.0
2017-07-07,17100,17450,17050,17400,130109,422770.0,24297142.0
2017-07-10,17450,18050,17450,18000,332598,437349.0,24297142.0
2017-07-11,18200,18250,17600,17900,232704,434919.0,24297142.0
2017-07-12,17700,18300,17600,18300,273531,444638.0,24297142.0
2017-07-13,18350,19000,15200,15950,2080825,387539.0,24297142.0
