코스맥스엔비티(222040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-05-30,11950,12250,11800,11950,127298,246505.0,20628000.0
2019-05-31,11950,12150,11900,12000,129345,247536.0,20628000.0
2019-06-03,11900,12100,11650,11950,177744,246505.0,20628000.0
2019-06-04,11900,12150,11800,12000,114905,247536.0,20628000.0
2019-06-05,12100,12200,12000,12100,150091,249599.0,20628000.0
2019-06-07,12200,12200,11800,11800,126139,243410.0,20628000.0
2019-06-10,11900,11950,11550,11700,78253,241348.0,20628000.0
2019-06-11,11700,11750,11450,11550,156996,238253.0,20628000.0
2019-06-12,11500,11700,11350,11400,146160,235159.0,20628000.0
2019-06-13,11350,11450,11000,11000,277731,226908.0,20628000.0
2019-06-14,11050,11200,10600,10800,182883,222782.0,20628000.0
2019-06-17,10800,10800,10550,10600,110070,218657.0,20628000.0
2019-06-18,10650,10750,9990,10100,311971,208343.0,20628000.0
2019-06-19,10300,10350,9990,10000,255451,206280.0,20628000.0
2019-06-20,9990,10300,9960,10150,698250,209374.0,20628000.0
2019-06-21,10200,10250,9800,9800,349384,202154.0,20628000.0
2019-06-24,9810,9950,9740,9900,106315,204217.0,20628000.0
2019-06-25,9910,10850,9910,10700,931509,220720.0,20628000.0
2019-06-26,10650,10850,10500,10700,225491,220720.0,20628000.0
2019-06-27,10750,11200,10600,10900,426853,224845.0,20628000.0
2019-06-28,10800,11100,10150,10250,264822,211437.0,20628000.0
2019-07-01,10350,10550,10050,10150,171604,209374.0,20628000.0
2019-07-02,10200,10300,10000,10200,122304,210406.0,20628000.0
2019-07-03,10150,10300,9900,10050,96784,207311.0,20628000.0
2019-07-04,10000,10100,9810,9970,81702,205661.0,20628000.0
2019-07-05,9970,10350,9850,10150,116480,209374.0,20628000.0
2019-07-08,10250,10350,9880,10000,110863,206280.0,20628000.0
2019-07-09,10100,10100,9400,9410,282872,194109.0,20628000.0
2019-07-10,9410,9630,9320,9600,113487,198029.0,20628000.0
2019-07-11,9590,9650,9380,9500,162851,195966.0,20628000.0
2019-07-12,9490,9560,9250,9290,235100,191634.0,20628000.0
2019-07-15,9340,9340,8790,9020,404206,186065.0,20628000.0
2019-07-16,8990,9250,8860,8900,149905,183589.0,20628000.0
2019-07-17,8950,8970,8420,8460,228707,174513.0,20628000.0
2019-07-18,8380,8900,8340,8830,231865,182145.0,20628000.0
2019-07-19,8780,8890,8720,8790,95603,181320.0,20628000.0
2019-07-22,8790,8840,8570,8690,96632,179257.0,20628000.0
2019-07-23,8620,8910,8560,8580,140051,176988.0,20628000.0
2019-07-24,8560,8590,8240,8240,212492,169975.0,20628000.0
2019-07-25,8200,8530,8110,8460,148487,174513.0,20628000.0
2019-07-26,8460,8580,8040,8170,150788,168531.0,20628000.0
2019-07-29,8220,8220,7650,7700,195222,158836.0,20628000.0
2019-07-30,7700,8430,7680,8360,225087,172450.0,20628000.0
2019-07-31,8180,8400,8070,8130,138667,167706.0,20628000.0
2019-08-01,8010,8300,7980,8190,96571,168943.0,20628000.0
2019-08-02,8180,8560,8010,8270,119303,170594.0,20628000.0
2019-08-05,8190,8390,7650,7680,200861,158423.0,20628000.0
2019-08-06,7290,7800,7150,7200,219681,148522.0,20628000.0
2019-08-07,7030,7970,7030,7950,294896,163993.0,20628000.0
2019-08-08,7950,8350,7810,8350,185281,172244.0,20628000.0
2019-08-09,8350,8400,7980,8090,197311,166881.0,20628000.0
2019-08-12,7980,8060,7660,7790,119810,160692.0,20628000.0
2019-08-13,7760,7760,7470,7560,109183,155948.0,20628000.0
2019-08-14,7610,7840,7370,7540,133954,155535.0,20628000.0
2019-08-16,7420,7590,7340,7400,69036,152647.0,20628000.0
2019-08-19,7400,7590,7360,7560,55933,155948.0,20628000.0
2019-08-20,7510,8180,7500,8060,199731,166262.0,20628000.0
2019-08-21,7950,8140,7880,8100,77512,167087.0,20628000.0
2019-08-22,8150,8180,7840,7890,82650,162755.0,20628000.0
2019-08-23,7810,7860,7540,7580,81690,156360.0,20628000.0
2019-08-26,7450,7450,6970,6980,189900,143983.0,20628000.0
2019-08-27,7150,7270,7030,7080,99183,146046.0,20628000.0
2019-08-28,7080,7240,6950,7240,80520,149347.0,20628000.0
2019-08-29,7250,7340,7040,7140,85636,147284.0,20628000.0
2019-08-30,7230,7620,7210,7600,133879,156773.0,20628000.0
2019-09-02,7440,7770,7440,7730,70052,159454.0,20628000.0
2019-09-03,7680,8120,7640,8030,205624,165643.0,20628000.0
2019-09-04,7950,8100,7890,8030,43443,165643.0,20628000.0
2019-09-05,8030,8600,8000,8190,211061,168943.0,20628000.0
2019-09-06,8200,8280,7870,7910,101362,163167.0,20628000.0
2019-09-09,7910,8040,7550,7640,89432,157598.0,20628000.0
2019-09-10,7580,7680,7420,7550,85966,155741.0,20628000.0
2019-09-11,7550,7760,7480,7630,132390,157392.0,20628000.0
2019-09-16,7670,7920,7600,7820,89254,161311.0,20628000.0
2019-09-17,7850,7940,7670,7870,89491,162342.0,20628000.0
2019-09-18,7860,7920,7720,7740,83041,159661.0,20628000.0
2019-09-19,7750,7870,7460,7540,144651,155535.0,20628000.0
2019-09-20,7550,7630,7490,7550,78516,155741.0,20628000.0
2019-09-23,7550,7590,7430,7440,67438,153472.0,20628000.0
2019-09-24,7470,7770,7440,7600,189098,156773.0,20628000.0
2019-09-25,7580,7580,7330,7340,144985,151410.0,20628000.0
2019-09-26,7360,7530,7200,7330,80483,151203.0,20628000.0
2019-09-27,7260,7410,7200,7280,48250,150172.0,20628000.0
2019-09-30,7300,7320,6980,7070,95656,145840.0,20628000.0
2019-10-01,7120,7190,7050,7150,95906,147490.0,20628000.0
2019-10-02,7100,7100,6930,6940,124920,143158.0,20628000.0
2019-10-04,6930,6970,6430,6500,306895,134082.0,20628000.0
2019-10-07,6590,6630,6400,6500,89865,134082.0,20628000.0
