데코앤이(017680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-16,30661,30661,27364,29514,3878537,200285.0,52022176.0
2015-10-19,28167,34497,27982,34497,3941622,234100.0,52022176.0
2015-10-20,32500,39022,32500,36030,3291188,244504.0,52022176.0
2015-10-21,35642,38554,32465,34190,16207477,232019.0,52022176.0
2015-10-22,32422,32880,25596,26639,20424955,180777.0,52022176.0
2015-10-23,26903,30272,25371,27866,19765085,189101.0,52022176.0
2015-10-26,27364,29128,25374,26754,10400778,181557.0,52022176.0
2015-10-27,24299,26064,23144,26064,12701978,176875.0,52022176.0
2015-10-28,33875,33875,30739,33884,26596414,229938.0,52022176.0
2015-10-29,33031,40932,29013,35302,44822373,239562.0,52022176.0
2015-10-30,35911,36713,32494,35302,10000332,239562.0,52022176.0
2015-11-02,33804,34261,29889,29897,7557430,202886.0,52022176.0
2015-11-03,29388,33992,26629,30319,23907911,205748.0,52022176.0
2015-11-04,30271,31426,27977,28058,8067219,190401.0,52022176.0
2015-11-05,27014,28321,25907,25988,10846511,176355.0,52022176.0
2015-11-06,23993,27747,23761,23841,13426837,161789.0,52022176.0
2015-11-09,23758,26253,22074,24416,19046526,165691.0,52022176.0
2015-11-10,24370,25060,22686,23496,8453996,184086.0,60060752.0
2015-11-11,23764,24647,21542,22385,8197742,175377.0,60060752.0
2015-11-12,21925,22535,21003,21733,7941943,170272.0,60060752.0
2015-11-13,21537,22765,19660,20238,9795773,158560.0,60060752.0
2015-11-16,19539,20886,18392,19395,7204401,151954.0,60060752.0
2015-11-17,19777,21117,19624,20315,9212709,159161.0,60060752.0
2015-11-18,20161,20618,18894,19472,7128401,152554.0,60060752.0
2015-11-19,19771,25289,19234,25298,48741396,198200.0,60060752.0
2015-11-20,24878,25793,22768,23611,16837660,184987.0,60060752.0
2015-11-23,23376,24298,22958,23841,6777705,186789.0,60060752.0
2015-11-24,24106,24259,22077,22270,6853840,174476.0,60060752.0
2015-11-25,21993,22418,20918,21312,5653313,166969.0,60060752.0
2015-11-26,21733,23377,21388,22423,9697401,175678.0,60060752.0
2015-11-27,22495,22992,22110,22768,4537929,178380.0,60060752.0
2015-11-30,22765,22917,20727,21618,2882859,169371.0,60060752.0
2015-12-01,21687,22794,21302,21503,3796340,168470.0,60060752.0
2015-12-02,21154,22189,19774,19855,5221109,155557.0,60060752.0
2015-12-03,20269,22989,19539,22845,7279433,178981.0,60060752.0
2015-12-04,23604,24254,21840,21848,11376698,171173.0,60060752.0
2015-12-07,21581,22768,20891,21886,4572689,171473.0,60060752.0
2015-12-08,22039,23997,21887,22730,10924323,178080.0,60060752.0
2015-12-09,22576,22881,21156,22231,3910805,174176.0,60060752.0
2015-12-10,22767,24146,21652,22615,10321103,177179.0,60060752.0
2015-12-11,22535,23762,22495,23458,6780277,183786.0,60060752.0
2015-12-14,22685,23223,21763,21771,3257722,170573.0,60060752.0
2015-12-15,20998,21880,19081,21312,4610286,166969.0,60060752.0
2015-12-16,21728,22185,20308,20622,3177437,161563.0,60060752.0
2015-12-17,20613,22835,20309,22001,5806739,172374.0,60060752.0
2015-12-18,22073,22450,21576,21656,2551558,169672.0,60060752.0
2015-12-21,21306,21731,20616,20737,2547402,162464.0,60060752.0
2015-12-22,20545,20698,19663,19663,3134917,154056.0,60060752.0
2015-12-23,19347,20077,19195,19548,1963047,153155.0,60060752.0
2015-12-24,19731,20542,19314,19395,2435804,151954.0,60060752.0
2015-12-28,19345,19923,19161,19242,1778779,150752.0,60060752.0
2015-12-29,19239,20081,19239,19472,1500641,152554.0,60060752.0
2015-12-30,19577,20845,19425,20123,2114317,157659.0,60060752.0
2016-01-04,19810,20307,19385,19433,1993856,152254.0,60060752.0
2016-01-05,18775,19344,18470,18743,2051828,146849.0,60060752.0
2016-01-06,18848,19851,18543,18897,2510386,148050.0,60060752.0
2016-01-07,19085,19735,18853,19318,2258983,151353.0,60060752.0
2016-01-08,18972,19084,17937,18820,2289010,147449.0,60060752.0
2016-01-11,18390,21687,18390,20468,11343690,160362.0,60060752.0
2016-01-12,21304,24063,20076,20430,25291833,160062.0,60060752.0
2016-01-13,20806,21304,20381,20775,4252231,162765.0,60060752.0
2016-01-14,21077,22769,20812,21695,8712005,169972.0,60060752.0
2016-01-15,22299,22339,21039,21465,3249817,168170.0,60060752.0
2016-01-18,21415,22490,21383,22346,5512457,175077.0,60060752.0
2016-01-19,23993,24258,20311,20392,12425859,159762.0,60060752.0
2016-01-20,20544,21234,18932,19510,5864830,152855.0,60060752.0
2016-01-21,19351,19624,18781,18782,2435103,147149.0,60060752.0
2016-01-22,18477,19167,17859,18590,2586374,145647.0,60060752.0
2016-01-25,18503,19081,18503,18897,1418334,148050.0,60060752.0
2016-01-26,18697,19082,18128,18168,1657260,142344.0,60060752.0
2016-01-27,18006,18472,17164,17325,3065534,135737.0,60060752.0
2016-01-28,17164,17854,17012,17670,1157524,138440.0,60060752.0
2016-01-29,17662,17935,17205,17479,1435907,136939.0,60060752.0
2016-02-01,17512,17552,15827,16405,2745163,128530.0,60060752.0
2016-02-02,16286,16784,15789,16367,1669854,128230.0,60060752.0
2016-02-03,16402,16402,15247,15600,1728618,122224.0,60060752.0
2016-02-04,15556,16062,15524,16022,1190862,125527.0,60060752.0
2016-02-05,16091,16243,15553,15562,976679,121923.0,60060752.0
2016-02-11,14864,15097,14174,14335,1634124,112314.0,60060752.0
2016-02-12,14019,14252,12415,13186,2235340,103304.0,60060752.0
2016-02-15,13452,13990,13332,13990,1146871,109611.0,60060752.0
2016-02-16,13991,14793,13951,14489,1424704,113515.0,60060752.0
2016-02-17,14558,14710,13988,14029,878575,109911.0,60060752.0
2016-02-18,14103,14865,14103,14834,1083583,116218.0,60060752.0
2016-02-19,14601,15250,14488,15179,1262057,118920.0,60060752.0
2016-02-22,15406,15406,14868,15294,1014218,119821.0,60060752.0
2016-02-23,15250,15868,14905,15869,1870530,124326.0,60060752.0
2016-02-24,16325,17938,15026,15179,6258567,118920.0,60060752.0
2016-02-25,15208,15288,14678,14719,1341680,115317.0,60060752.0
2016-02-26,14716,14908,14563,14604,679404,114416.0,60060752.0
2016-02-29,14602,15100,14338,14450,1101599,113215.0,60060752.0
2016-03-02,13987,14445,13827,14220,995702,111413.0,60060752.0
2016-03-03,14444,14444,13795,13875,1105855,108710.0,60060752.0
2016-03-04,13913,14988,13528,14604,3001176,114416.0,60060752.0
2016-03-07,14561,15404,14449,14642,2552471,114716.0,60060752.0
2016-03-08,14833,14865,14368,14489,871537,113515.0,60060752.0
2016-03-09,14558,15135,14253,15064,1281085,118019.0,60060752.0
2016-03-10,15028,15028,14338,14450,1698140,113215.0,60060752.0
2016-03-11,15253,17211,14948,15639,21618577,122524.0,60060752.0
2016-03-14,15902,16022,15028,15140,4471253,118620.0,60060752.0
2016-03-15,15134,15631,15021,15447,3715850,127352.0,63202112.0
2016-03-16,15327,16819,14942,15600,6383098,128616.0,63202112.0
2016-03-17,15592,15712,15135,15255,2270314,125772.0,63202112.0
2016-03-18,15372,15717,15211,15332,2595142,126404.0,63202112.0
2016-03-21,15330,15675,15250,15370,1419082,126720.0,63202112.0
2016-03-22,15366,15478,15053,15102,2210246,124508.0,63202112.0
2016-03-23,15099,15211,14561,14642,1451195,120716.0,63202112.0
2016-03-24,14519,14864,14487,14680,857392,121032.0,63202112.0
2016-03-25,14868,14868,14491,14604,946795,120400.0,63202112.0
2016-03-28,14596,14676,14059,14067,1180932,115976.0,63202112.0
2016-03-29,14021,15056,13949,14872,1648920,122612.0,63202112.0
2016-03-30,15829,15869,14987,14987,3058771,123560.0,63202112.0
2016-03-31,14903,15825,14831,15409,2032192,127036.0,63202112.0
2016-04-01,15551,16241,15286,15447,2970414,127352.0,63202112.0
2016-04-04,15677,15750,15332,15485,963607,127668.0,63202112.0
2016-04-05,15332,15596,15099,15332,966616,126404.0,63202112.0
2016-04-06,15398,15823,15246,15447,1876793,127352.0,63202112.0
2016-04-07,15595,15635,15178,15179,1575523,125140.0,63202112.0
2016-04-08,15287,15520,14982,15255,1101124,125772.0,63202112.0
2016-04-11,15331,16711,15211,16367,7237637,134937.0,63202112.0
2016-04-12,16747,19193,16627,16980,22031950,139993.0,63202112.0
2016-04-14,16865,16865,16022,16175,3459285,133356.0,63202112.0
2016-04-15,16285,17786,15868,17249,6718932,142205.0,63202112.0
2016-04-18,17515,18358,17058,17708,6256442,145997.0,63202112.0
2016-04-19,17855,18088,17318,17479,3286521,144101.0,63202112.0
2016-04-20,17965,18006,17396,17517,2188113,144417.0,63202112.0
2016-04-21,17436,17853,16473,16827,3052897,138729.0,63202112.0
2016-04-22,16932,17124,16587,16980,1499251,139993.0,63202112.0
2016-04-25,16976,17016,16134,16367,1725131,134937.0,63202112.0
2016-04-26,16401,16899,16169,16827,2224637,138729.0,63202112.0
2016-04-27,16936,17016,16479,16712,1099523,137781.0,63202112.0
2016-04-28,16784,17361,16439,16712,2213666,137781.0,63202112.0
2016-04-29,16557,16822,16172,16405,1185103,135253.0,63202112.0
2016-05-02,16244,16325,15482,15715,1367054,129564.0,63202112.0
2016-05-03,15746,16588,15441,16597,1255946,136833.0,63202112.0
2016-05-04,16668,17093,16170,16789,2141298,138413.0,63202112.0
2016-05-09,16931,16931,16242,16290,682775,134304.0,63202112.0
2016-05-10,16288,16440,15983,16329,625338,134620.0,63202112.0
2016-05-11,16517,17167,16092,17095,2066759,140941.0,63202112.0
2016-05-12,17320,18548,17248,17938,7837553,147893.0,63202112.0
2016-05-13,18238,18848,17436,17517,5266864,144417.0,63202112.0
2016-05-16,17785,17817,16862,17095,2135454,140941.0,63202112.0
2016-05-17,16557,16782,16092,16405,1824971,135253.0,63202112.0
2016-05-18,16057,17204,16017,16635,1910085,137149.0,63202112.0
2016-05-19,16588,18007,16403,17823,4674948,146945.0,63202112.0
2016-05-20,18006,19000,17508,17517,5871918,144417.0,63202112.0
2016-05-23,17510,18545,17510,18513,2360245,152633.0,63202112.0
2016-05-24,18928,19193,18198,18552,6584832,152949.0,63202112.0
2016-05-25,18543,18888,17468,17517,3401423,144417.0,63202112.0
2016-05-26,17509,18351,17164,17670,2298985,145681.0,63202112.0
2016-05-27,17900,18357,17747,18245,1491499,150421.0,63202112.0
2016-05-30,18239,18279,17204,17325,2337961,142837.0,63202112.0
2016-05-31,17359,17745,17207,17440,1155009,143785.0,63202112.0
2016-06-01,17470,18312,17278,18168,2384317,149789.0,63202112.0
2016-06-02,18007,18817,17702,18360,2769391,151369.0,63202112.0
2016-06-03,18390,18967,17965,18743,3334394,154529.0,63202112.0
2016-06-07,18817,19122,18504,18705,2607114,154213.0,63202112.0
2016-06-08,18658,20656,18129,19702,16719764,162429.0,63202112.0
2016-06-09,19856,20466,19006,19472,5591800,160533.0,63202112.0
2016-06-10,19624,20041,19279,19472,3674662,160533.0,63202112.0
2016-06-13,19086,19198,18284,18437,2346778,152001.0,63202112.0
2016-06-14,18392,18585,17703,17823,1469023,146945.0,63202112.0
2016-06-15,17937,18394,17785,18130,1051505,149473.0,63202112.0
2016-06-16,18126,18503,17091,17172,1921349,141573.0,63202112.0
2016-06-17,17553,17858,17015,17249,1183370,142205.0,63202112.0
2016-06-20,17472,17937,17319,17785,693035,146629.0,63202112.0
2016-06-21,17937,18089,17279,17440,1209625,143785.0,63202112.0
2016-06-22,17471,18474,17471,17632,1714341,145365.0,63202112.0
2016-06-23,17552,17664,17014,17095,1046244,140941.0,63202112.0
2016-06-24,17320,17513,14560,15179,3823311,125140.0,63202112.0
2016-06-27,14332,15520,14252,15255,1300783,125772.0,63202112.0
2016-06-28,15140,15870,14755,15485,1236472,127668.0,63202112.0
2016-06-29,15594,16131,15481,15562,1281132,128300.0,63202112.0
2016-06-30,15864,16168,15591,15792,746095,130196.0,63202112.0
2016-07-01,15898,16171,15786,15907,715240,131144.0,63202112.0
2016-07-04,16062,16407,15789,16022,816072,132092.0,63202112.0
2016-07-05,15831,16063,15750,15984,716269,131776.0,63202112.0
2016-07-06,15978,15978,15400,15409,890177,127036.0,63202112.0
2016-07-07,15526,15750,15373,15639,499825,128932.0,63202112.0
2016-07-08,15749,15749,15251,15332,628982,126404.0,63202112.0
2016-07-11,15181,15373,14178,15294,1272245,126088.0,63202112.0
2016-07-12,15288,15328,14943,15064,527871,124192.0,63202112.0
2016-07-13,15177,15290,15025,15025,486088,123876.0,63202112.0
2016-07-14,14948,15101,14523,14949,723273,123244.0,63202112.0
2016-07-15,15099,15099,14561,14642,692637,120716.0,63202112.0
2016-07-18,14643,14988,14298,14949,601574,123244.0,63202112.0
2016-07-19,14981,15021,14676,14757,353318,121664.0,63202112.0
2016-07-20,14794,14946,14521,14642,587337,120716.0,63202112.0
2016-07-21,14715,14715,14370,14450,644431,119136.0,63202112.0
2016-07-22,14449,15717,14337,15332,2479530,126404.0,63202112.0
2016-07-25,15251,15636,14866,14987,736601,123560.0,63202112.0
2016-07-26,15024,15024,14711,14872,372553,122612.0,63202112.0
2016-07-27,14945,15290,14680,15025,583093,123876.0,63202112.0
2016-07-28,15060,15180,14715,14795,366431,121980.0,63202112.0
2016-07-29,14791,14944,14559,14872,603245,122612.0,63202112.0
2016-08-01,14642,14907,14490,14795,429363,121980.0,63202112.0
2016-08-02,14642,14794,14489,14642,390990,120716.0,63202112.0
2016-08-03,14752,14752,14295,14335,487196,118188.0,63202112.0
2016-08-04,14334,14639,14142,14182,364974,116924.0,63202112.0
2016-08-05,14141,14174,13452,13492,1228988,111236.0,63202112.0
2016-08-08,13528,13721,12838,13224,953184,109024.0,63202112.0
2016-08-09,13222,13527,13222,13416,284028,110604.0,63202112.0
2016-08-10,13412,14061,13412,13837,650021,114080.0,63202112.0
2016-08-11,13717,13830,13485,13645,329869,112500.0,63202112.0
2016-08-12,13568,13913,13456,13914,329852,114712.0,63202112.0
2016-08-16,13866,13866,13641,13722,257086,113132.0,63202112.0
2016-08-17,13528,13681,13111,13224,491864,109024.0,63202112.0
2016-08-18,13219,13331,12874,13147,400063,108392.0,63202112.0
2016-08-19,13143,13528,13031,13224,353976,109024.0,63202112.0
2016-08-22,13138,13298,12448,12649,931297,104283.0,63202112.0
2016-08-23,12448,12721,12183,12304,1010940,101439.0,63202112.0
2016-08-24,12266,12418,11953,12074,700807,99543.0,63202112.0
2016-08-25,12103,12416,11381,11614,1739591,95751.0,63202112.0
2016-08-26,11761,11801,10998,11384,1511208,93855.0,63202112.0
2016-08-29,11495,11952,11222,11231,1191528,92591.0,63202112.0
2016-08-30,11302,11880,11222,11576,571213,95435.0,63202112.0
2016-08-31,11726,11910,11220,11269,766931,92907.0,63202112.0
2016-09-01,11224,11609,11112,11537,371826,95119.0,63202112.0
2016-09-02,11566,11799,11342,11767,515110,97015.0,63202112.0
2016-09-05,11647,11951,11494,11767,562315,97015.0,63202112.0
2016-09-06,11760,13412,11607,12611,3923105,103967.0,63202112.0
2016-09-07,12334,12526,11909,11997,807943,98911.0,63202112.0
2016-09-08,11879,12144,11606,11767,484050,97015.0,63202112.0
2016-09-09,11757,11757,11220,11461,461815,94487.0,63202112.0
2016-09-12,11260,11452,11067,11116,482648,91643.0,63202112.0
2016-09-13,11147,11564,11107,11116,325055,91643.0,63202112.0
2016-09-19,11189,11951,11189,11767,567218,97015.0,63202112.0
2016-09-20,11761,11841,11496,11729,297150,96699.0,63202112.0
2016-09-21,11797,12335,11685,12151,610539,100175.0,63202112.0
2016-09-22,12032,12185,11800,11921,442625,98279.0,63202112.0
2016-09-23,11881,12186,11728,12074,639135,99543.0,63202112.0
2016-09-26,12182,12832,12142,12496,1750790,112145.0,68800431.0
2016-09-27,12261,12446,11949,11997,628082,107673.0,68800431.0
2016-09-28,12142,12375,11990,12151,595485,109049.0,68800431.0
2016-09-29,11993,12378,11993,12074,450584,108361.0,68800431.0
2016-09-30,12107,12228,11690,12036,675303,108017.0,68800431.0
2016-10-04,11995,12573,11915,12381,841550,111113.0,68800431.0
2016-10-05,12298,12571,12266,12419,611212,111457.0,68800431.0
2016-10-06,12534,12534,11996,12189,518804,109393.0,68800431.0
2016-10-07,12265,12450,11880,11921,655886,106985.0,68800431.0
2016-10-10,11761,12034,11761,11882,406205,106641.0,68800431.0
2016-10-11,11761,11882,11344,11537,665792,103545.0,68800431.0
2016-10-12,11533,11838,11381,11614,226428,104233.0,68800431.0
2016-10-13,11759,11759,11261,11422,377121,102513.0,68800431.0
2016-10-14,11416,13566,11343,12074,14364225,108361.0,68800431.0
2016-10-17,12070,13105,11565,12496,3833745,112145.0,68800431.0
2016-10-18,12486,12791,12262,12342,1111382,110769.0,68800431.0
2016-10-19,12417,12449,11879,12112,1034306,108705.0,68800431.0
2016-10-20,12181,12221,11564,11652,1078140,104577.0,68800431.0
2016-10-21,11539,11844,11386,11499,688109,103201.0,68800431.0
2016-10-24,11884,11884,11458,11499,470762,103201.0,68800431.0
2016-10-25,11413,11493,10651,10924,1074063,98041.0,68800431.0
2016-10-26,10721,11258,10497,10617,764704,95289.0,68800431.0
2016-10-27,10614,11039,10614,10847,526673,97353.0,68800431.0
2016-10-28,10841,10841,10264,10272,856231,92193.0,68800431.0
2016-10-31,10266,10530,9496,9544,938775,85657.0,68800431.0
2016-11-01,9537,9881,9464,9698,568152,87033.0,68800431.0
2016-11-02,9841,9841,9119,9353,806988,83937.0,68800431.0
2016-11-03,9494,9614,9189,9238,579666,82905.0,68800431.0
2016-11-04,9119,9384,9039,9353,384998,83937.0,68800431.0
2016-11-07,9315,9733,9315,9621,341740,86345.0,68800431.0
2016-11-08,9659,9923,9538,9659,294728,86689.0,68800431.0
2016-11-09,9660,9732,8464,8778,1206600,78776.0,68800431.0
2016-11-10,8969,9659,8969,9659,512609,86689.0,68800431.0
2016-11-11,9658,10155,9465,9851,539151,88409.0,68800431.0
2016-11-14,10000,10072,9575,10081,383167,90473.0,68800431.0
2016-11-15,10031,10031,9534,9583,286055,86001.0,68800431.0
2016-11-16,9579,9964,9579,9812,315429,88065.0,68800431.0
2016-11-17,9730,9923,9658,9851,160402,88409.0,68800431.0
2016-11-18,9843,11151,9578,10004,5471714,89785.0,68800431.0
2016-11-21,9999,10031,9422,9927,749952,89097.0,68800431.0
2016-11-22,9924,10037,9579,9812,441863,88065.0,68800431.0
2016-11-23,9660,9772,9082,9123,772738,81873.0,68800431.0
2016-11-24,9190,9190,8773,9046,322350,81185.0,68800431.0
2016-11-25,9040,9152,8807,8816,316198,79120.0,68800431.0
2016-11-28,8930,9082,8737,8778,169574,78776.0,68800431.0
2016-11-29,8851,9004,8699,8739,257341,78432.0,68800431.0
2016-11-30,8884,8884,8692,8893,155784,79808.0,68800431.0
2016-12-01,8776,9883,8696,8969,1739189,80497.0,68800431.0
2016-12-02,8968,9537,8968,9161,644113,82217.0,68800431.0
2016-12-05,9120,9385,8623,8816,458035,79120.0,68800431.0
2016-12-06,8807,9039,8734,9008,156946,80841.0,68800431.0
2016-12-07,8964,9614,8884,8893,1428319,79808.0,68800431.0
2016-12-08,9003,9389,8931,9084,389110,81529.0,68800431.0
2016-12-09,9119,9536,9038,9199,723890,82561.0,68800431.0
2016-12-12,9341,9534,9117,9238,361513,82905.0,68800431.0
2016-12-13,9231,9383,9038,9199,480949,82561.0,68800431.0
2016-12-14,9189,9574,9189,9583,624331,86001.0,68800431.0
2016-12-15,9534,9614,9269,9583,467353,86001.0,68800431.0
2016-12-16,9540,9620,9275,9276,535315,83249.0,68800431.0
2016-12-19,9421,9494,9117,9238,422115,82905.0,68800431.0
2016-12-20,9342,9495,9230,9391,313118,84281.0,68800431.0
2016-12-21,9467,9467,9122,9123,441492,81873.0,68800431.0
2016-12-22,9193,9193,8929,8969,289038,80497.0,68800431.0
2016-12-23,9002,9082,8777,8778,371207,78776.0,68800431.0
2016-12-26,8886,8966,8693,8854,270785,79464.0,68800431.0
2016-12-27,8807,8928,8695,8816,339187,79120.0,68800431.0
2016-12-28,8846,8926,8621,8854,280835,79464.0,68800431.0
2016-12-29,8848,9731,8776,8969,2224398,80497.0,68800431.0
2017-01-02,8890,9123,8850,8931,201737,80153.0,68800431.0
2017-01-03,8930,9315,8930,9276,605271,83249.0,68800431.0
2017-01-04,9276,9469,9196,9429,482658,84625.0,68800431.0
2017-01-05,9425,9578,9313,9506,474664,85313.0,68800431.0
2017-01-06,9574,9726,9422,9583,446294,86001.0,68800431.0
2017-01-09,9464,9577,9312,9353,262618,83937.0,68800431.0
2017-01-10,9315,9388,9083,9276,398492,83249.0,68800431.0
2017-01-11,9341,9381,9149,9238,237093,82905.0,68800431.0
2017-01-12,9276,9966,9044,9429,2269148,84625.0,68800431.0
2017-01-13,9495,9655,9270,9391,464756,84281.0,68800431.0
2017-01-16,9348,9846,9276,9429,835207,84625.0,68800431.0
2017-01-17,9807,10761,9494,9583,3253939,86001.0,68800431.0
2017-01-18,9579,9732,9315,9468,434706,84969.0,68800431.0
2017-01-19,9579,9660,9427,9468,300000,84969.0,68800431.0
2017-01-20,9384,9496,9232,9353,319092,83937.0,68800431.0
2017-01-23,9310,9342,8805,9046,561775,81185.0,68800431.0
2017-01-24,8997,9686,8965,9583,790965,86001.0,68800431.0
2017-01-25,9497,9537,9000,9161,851672,82217.0,68800431.0
2017-01-26,9124,9236,8971,9084,162502,81529.0,68800431.0
2017-01-31,9000,9233,9000,9161,150377,82217.0,68800431.0
2017-02-01,9081,9346,9081,9314,211873,83593.0,68800431.0
2017-02-02,9347,9347,9002,9123,339067,81873.0,68800431.0
2017-02-03,9271,9271,8653,8854,641613,79464.0,68800431.0
2017-02-06,8735,9000,8623,8816,294742,79120.0,68800431.0
2017-02-07,8804,8924,8652,8893,174213,79808.0,68800431.0
2017-02-08,8778,8930,8625,8931,234191,80153.0,68800431.0
2017-02-09,8928,8968,8543,8816,197752,79120.0,68800431.0
2017-02-10,8885,9150,8845,9046,411396,81185.0,68800431.0
2017-02-13,9042,9499,9042,9468,860073,84969.0,68800431.0
2017-02-14,9462,9686,9382,9583,665408,86001.0,68800431.0
2017-02-15,9581,9846,9581,9774,699641,87721.0,68800431.0
2017-02-16,9812,9924,9619,9812,465747,88065.0,68800431.0
2017-02-17,9657,9841,9496,9698,296643,87033.0,68800431.0
2017-02-20,9661,9814,9429,9429,205239,84625.0,68800431.0
2017-02-21,9386,10036,9274,10004,637522,89785.0,68800431.0
2017-02-22,10034,11454,10002,10732,8466383,96321.0,68800431.0
2017-02-23,10691,11068,10611,10924,1706195,98041.0,68800431.0
2017-02-24,10802,11106,10761,10962,879109,98385.0,68800431.0
2017-02-27,11038,11070,10572,10886,684764,97697.0,68800431.0
2017-02-28,10691,10803,10153,10234,917041,91849.0,68800431.0
2017-03-02,10113,10418,9809,10234,430565,91849.0,68800431.0
2017-03-03,10071,10264,9534,10272,592718,92193.0,68800431.0
2017-03-06,10264,10954,10072,10962,846508,98385.0,68800431.0
2017-03-07,11037,11069,10612,10732,679685,96321.0,68800431.0
2017-03-08,10724,11759,10724,11422,3337026,102513.0,68800431.0
2017-03-09,11458,11570,11153,11346,1116219,101825.0,68800431.0
2017-03-10,11340,11877,10000,11116,1554513,99761.0,68800431.0
2017-03-13,11153,11153,10655,11001,491147,98729.0,68800431.0
2017-03-14,11186,11379,10569,10962,714206,98385.0,68800431.0
2017-03-15,10652,11069,10571,10732,988682,96321.0,68800431.0
2017-03-16,10724,11534,10724,11422,958065,102513.0,68800431.0
2017-03-17,11498,11538,11193,11346,512836,101825.0,68800431.0
2017-03-20,11259,11531,11066,11307,369792,101481.0,68800431.0
2017-03-21,11454,11687,11261,11422,701715,102513.0,68800431.0
2017-03-22,11418,11571,10728,11154,864130,100105.0,68800431.0
2017-03-23,11266,11266,10536,10809,803616,97009.0,68800431.0
2017-03-24,10875,11605,10843,11461,1478602,102857.0,68800431.0
2017-03-27,11149,11342,10531,10732,1199032,96321.0,68800431.0
2017-03-28,10876,11606,10804,11422,2018351,102513.0,68800431.0
2017-03-29,11383,11992,11150,11231,2281830,100793.0,68800431.0
2017-03-30,11107,11260,10843,11116,971861,99761.0,68800431.0
2017-03-31,11194,11651,10808,11499,948628,103201.0,68800431.0
2017-04-03,11570,11843,11385,11691,1657145,104921.0,68800431.0
2017-04-04,11384,11994,11264,11882,2169748,106641.0,68800431.0
2017-04-05,11879,11991,11069,11422,1347114,102513.0,68800431.0
2017-04-06,11413,11413,10611,11269,1643780,101137.0,68800431.0
2017-04-07,11111,11191,10806,11039,521255,99073.0,68800431.0
2017-04-10,10960,10960,10310,10656,960726,95633.0,68800431.0
2017-04-11,10420,10572,9497,9851,2459040,88409.0,68800431.0
2017-04-12,9846,10159,9501,10119,1002588,90817.0,68800431.0
2017-04-13,9922,10002,9689,9698,596195,87033.0,68800431.0
2017-04-14,9692,9924,9347,9812,744265,88065.0,68800431.0
2017-04-17,9690,9963,9578,9851,454401,88409.0,68800431.0
2017-04-18,9922,9922,9424,9698,1055240,89771.0,70965286.0
2017-04-19,9661,9661,9276,9429,921693,87287.0,70965286.0
2017-04-20,9426,9466,9041,9314,671751,86223.0,70965286.0
2017-04-21,9309,9574,9229,9238,544886,85513.0,70965286.0
2017-04-24,9233,9314,8656,8969,1079613,83029.0,70965286.0
2017-04-25,8807,9079,8807,9008,279652,83776.0,71298341.0
2017-04-26,8997,9077,8845,9046,264208,84132.0,71298341.0
2017-04-27,8971,9043,8850,8931,333618,83063.0,71298341.0
2017-04-28,8924,8996,8772,8893,215909,82706.0,71298341.0
2017-05-02,8200,8312,7116,7743,5786585,72011.0,71298341.0
2017-05-04,7772,7933,7652,7781,948143,72368.0,71298341.0
2017-05-08,7742,7967,7662,7743,705917,72011.0,71298341.0
2017-05-10,7737,8691,7657,8548,2183827,79498.0,71298341.0
2017-05-11,8354,9236,8241,8394,2203464,78072.0,71298341.0
2017-05-12,8392,8625,8240,8433,512493,78428.0,71298341.0
2017-05-15,8353,8738,8200,8586,685899,79854.0,71298341.0
2017-05-16,8581,8693,8348,8509,460784,79141.0,71298341.0
2017-05-17,8499,8964,8459,8893,772326,82706.0,71298341.0
2017-05-18,8806,8966,8621,8854,647724,82350.0,71298341.0
2017-05-19,8889,8930,8737,8778,313519,81637.0,71298341.0
2017-05-22,8772,8805,8195,8356,1041431,77715.0,71298341.0
2017-05-23,8121,8506,8089,8394,626812,78072.0,71298341.0
2017-05-24,8388,8428,7963,8164,490408,75933.0,71298341.0
2017-05-25,8158,8238,7893,8126,521721,75576.0,71298341.0
2017-05-26,8117,8238,7853,8126,574337,75576.0,71298341.0
2017-05-29,8116,8541,8084,8509,1184983,79141.0,71298341.0
2017-05-30,8545,9043,8545,8931,1892551,83063.0,71298341.0
2017-05-31,8732,8996,8732,8893,486884,82706.0,71298341.0
2017-06-01,8850,8850,8313,8586,605551,79854.0,71298341.0
2017-06-02,8465,8586,8120,8241,747179,76646.0,71298341.0
2017-06-05,8156,8541,8116,8164,399046,75933.0,71298341.0
2017-06-07,8115,8275,7850,8011,728152,74507.0,71298341.0
2017-06-08,8003,8083,7650,7819,1799048,72724.0,71298341.0
2017-06-09,7964,8157,7812,7973,839437,74150.0,71298341.0
2017-06-12,7936,8088,7855,7896,434268,73437.0,71298341.0
2017-06-13,7891,8308,7891,8164,644604,75933.0,71298341.0
2017-06-14,8201,8354,7936,8049,362584,74863.0,71298341.0
2017-06-15,7962,8115,7850,8011,334703,74507.0,71298341.0
2017-06-16,8007,8007,7662,7743,819844,72011.0,71298341.0
2017-06-19,7774,7814,7662,7743,657357,72011.0,71298341.0
2017-06-20,7774,7774,7662,7743,359711,72011.0,71298341.0
2017-06-21,7698,8043,7626,8011,537012,74507.0,71298341.0
2017-06-22,7968,8088,7775,7896,319802,73437.0,71298341.0
2017-06-23,7936,8313,7936,8241,901833,76646.0,71298341.0
