해성산업(034810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-01-08,2550,2650,2500,2600,52512,25428.0,9780000.0
2001-01-09,2650,2700,2570,2660,60520,26015.0,9780000.0
2001-01-10,2660,2820,2360,2440,210764,23863.0,9780000.0
2001-01-11,2430,2540,2430,2540,61647,24841.0,9780000.0
2001-01-12,2590,2810,2480,2780,252128,27188.0,9780000.0
2001-01-15,3100,3100,2690,2750,383315,26895.0,9780000.0
2001-01-16,2800,2800,2530,2710,199305,26504.0,9780000.0
2001-01-17,2650,2710,2520,2550,109502,24939.0,9780000.0
2001-01-18,2580,2730,2550,2650,154080,25917.0,9780000.0
2001-01-19,2610,2740,2600,2600,86124,25428.0,9780000.0
2001-01-22,2600,2700,2550,2660,134443,26015.0,9780000.0
2001-01-26,2600,2620,2500,2510,76998,24548.0,9780000.0
2001-01-29,2430,2750,2430,2680,175948,26210.0,9780000.0
2001-01-30,2680,2880,2680,2760,230449,26993.0,9780000.0
2001-01-31,2820,2890,2600,2650,139704,25917.0,9780000.0
2001-02-01,2650,2760,2600,2660,123136,26015.0,9780000.0
2001-02-02,2610,2700,2600,2650,76188,25917.0,9780000.0
2001-02-05,2800,2960,2760,2960,133461,28949.0,9780000.0
2001-02-06,3310,3310,2710,2840,1463546,27775.0,9780000.0
2001-02-07,2860,2920,2820,2860,203305,27971.0,9780000.0
2001-02-08,2920,3070,2870,2950,235415,28851.0,9780000.0
2001-02-09,2930,3050,2840,2860,203040,27971.0,9780000.0
2001-02-12,2750,2840,2750,2760,155635,26993.0,9780000.0
2001-02-13,2810,3020,2760,2880,277212,28166.0,9780000.0
2001-02-14,2820,3220,2820,3220,496189,31492.0,9780000.0
2001-02-15,3590,3590,3150,3220,853545,31492.0,9780000.0
2001-02-16,3270,3280,2910,3100,218040,30318.0,9780000.0
2001-02-19,3080,3400,3000,3270,330801,31981.0,9780000.0
2001-02-20,3200,3660,3200,3650,507575,35697.0,9780000.0
2001-02-21,3600,3760,3460,3700,474937,36186.0,9780000.0
2001-02-22,3560,3750,3490,3500,380533,34230.0,9780000.0
2001-02-23,3510,3690,3420,3420,193117,33448.0,9780000.0
2001-02-26,3450,3830,3400,3830,293460,37457.0,9780000.0
2001-02-27,3850,4230,3610,4000,791201,39120.0,9780000.0
2001-02-28,4100,4170,3820,4000,364725,39120.0,9780000.0
2001-03-02,3960,4090,3540,3540,208292,34621.0,9780000.0
2001-03-05,3560,3960,3560,3900,350131,38142.0,9780000.0
2001-03-06,3960,4230,3810,3870,524498,37849.0,9780000.0
2001-03-07,3800,4010,3750,3800,306766,37164.0,9780000.0
2001-03-08,3840,3910,3740,3850,190312,37653.0,9780000.0
2001-03-09,3820,4280,3750,4100,538333,40098.0,9780000.0
2001-03-12,3910,4080,3780,3800,236860,37164.0,9780000.0
2001-03-13,3650,3700,3350,3350,183458,32763.0,9780000.0
2001-03-14,3400,3470,3180,3290,324722,32176.0,9780000.0
2001-03-15,3190,3210,3050,3150,154695,30807.0,9780000.0
2001-03-16,3130,3310,3130,3240,135786,31687.0,9780000.0
2001-03-19,3110,3370,3110,3230,82904,31589.0,9780000.0
2001-03-20,3250,3610,3250,3610,629440,35306.0,9780000.0
2001-03-21,3600,3750,3260,3260,868241,31883.0,9780000.0
2001-03-22,3330,3390,3140,3170,257693,31003.0,9780000.0
2001-03-23,3140,3200,3030,3040,163057,29731.0,9780000.0
2001-03-26,3100,3320,3080,3200,275861,31296.0,9780000.0
2001-03-27,3170,3260,3040,3040,116297,29731.0,9780000.0
2001-03-28,3060,3170,2990,3010,173306,29438.0,9780000.0
2001-03-29,2960,3200,2830,3100,337547,30318.0,9780000.0
2001-03-30,3130,3150,2830,2920,249562,28558.0,9780000.0
2001-04-02,2870,2940,2860,2860,48502,27971.0,9780000.0
2001-04-03,2850,2930,2650,2750,131201,26895.0,9780000.0
2001-04-04,2660,2800,2660,2700,76911,26406.0,9780000.0
2001-04-06,2760,2890,2750,2850,70069,27873.0,9780000.0
2001-04-09,2800,2880,2760,2800,43186,27384.0,9780000.0
2001-04-10,2820,2890,2770,2800,50854,27384.0,9780000.0
2001-04-11,2900,2910,2810,2850,52741,27873.0,9780000.0
2001-04-12,2910,2920,2850,2920,65615,28558.0,9780000.0
2001-04-13,2940,2980,2880,2900,38416,28362.0,9780000.0
2001-04-16,2870,3150,2870,2990,110346,29242.0,9780000.0
2001-04-17,3010,3160,2960,3010,182377,29438.0,9780000.0
2001-04-18,3070,3370,3070,3370,673826,32959.0,9780000.0
2001-04-19,3370,3490,3200,3210,485876,31394.0,9780000.0
2001-04-20,3270,3280,3090,3090,218497,30220.0,9780000.0
2001-04-23,3060,3160,3020,3120,165008,30514.0,9780000.0
2001-04-24,3090,3130,3000,3000,80894,29340.0,9780000.0
2001-04-25,2880,3060,2880,2990,75308,29242.0,9780000.0
2001-04-26,3010,3080,3000,3080,62038,30122.0,9780000.0
2001-04-27,3120,3250,3070,3150,172774,30807.0,9780000.0
2001-04-30,3160,3200,3100,3150,81470,30807.0,9780000.0
2001-05-02,3170,3340,3170,3300,192553,32274.0,9780000.0
2001-05-03,3250,3330,3180,3270,130642,31981.0,9780000.0
2001-05-04,3340,3340,3150,3180,111284,31100.0,9780000.0
2001-05-07,3200,3260,3150,3180,123178,31100.0,9780000.0
2001-05-08,3210,3220,3170,3180,98219,31100.0,9780000.0
2001-05-09,3170,3190,3060,3060,77606,29927.0,9780000.0
2001-05-10,3010,3120,3010,3080,67152,30122.0,9780000.0
2001-05-11,3030,3180,3030,3060,61108,29927.0,9780000.0
2001-05-14,3150,3250,3130,3170,142513,31003.0,9780000.0
2001-05-15,3250,3250,3100,3130,56283,30611.0,9780000.0
2001-05-16,3200,3500,3200,3330,577833,32567.0,9780000.0
2001-05-17,3480,3480,3270,3320,214453,32470.0,9780000.0
2001-05-18,3330,3690,3300,3600,559604,35208.0,9780000.0
2001-05-21,3600,3710,3510,3600,315694,35208.0,9780000.0
2001-05-22,3710,3870,3490,3520,477016,34426.0,9780000.0
2001-05-23,3600,3740,3380,3570,493307,34915.0,9780000.0
2001-05-24,3900,3950,3550,3550,602778,34719.0,9780000.0
2001-05-25,3550,3550,3340,3410,237286,33350.0,9780000.0
2001-05-28,3310,3500,3310,3450,135968,33741.0,9780000.0
2001-05-29,3400,3520,3380,3460,137392,33839.0,9780000.0
2001-05-30,3490,3560,3380,3380,161655,33056.0,9780000.0
2001-05-31,3350,3440,3330,3380,108075,33056.0,9780000.0
2001-06-01,3400,3400,3250,3290,117618,32176.0,9780000.0
2001-06-04,3320,3450,3300,3400,104129,33252.0,9780000.0
2001-06-05,3400,3600,3400,3440,287865,33643.0,9780000.0
2001-06-07,3500,3570,3430,3530,159434,34523.0,9780000.0
2001-06-08,3530,3640,3490,3540,250449,34621.0,9780000.0
2001-06-11,3580,3620,3480,3540,105393,34621.0,9780000.0
2001-06-12,3560,3580,3430,3450,112889,33741.0,9780000.0
2001-06-13,3500,3600,3360,3390,113620,33154.0,9780000.0
2001-06-14,3370,3410,3330,3330,75517,32567.0,9780000.0
2001-06-15,3350,3400,3340,3380,46629,33056.0,9780000.0
2001-06-18,3390,3450,3350,3380,45139,33056.0,9780000.0
2001-06-19,3380,3400,3280,3290,77350,32176.0,9780000.0
2001-06-20,3290,3360,3180,3200,79790,31296.0,9780000.0
2001-06-21,3210,3230,3130,3160,58710,30905.0,9780000.0
2001-06-22,3150,3300,3120,3210,81789,31394.0,9780000.0
2001-06-25,3210,3230,3150,3160,63759,30905.0,9780000.0
2001-06-26,3160,3220,3070,3140,75608,30709.0,9780000.0
2001-06-27,3100,3130,3010,3080,52986,30122.0,9780000.0
2001-06-28,3030,3200,3030,3120,228576,30514.0,9780000.0
2001-06-29,3150,3350,3090,3300,268595,32274.0,9780000.0
2001-07-02,3300,3310,3180,3180,275958,31100.0,9780000.0
2001-07-03,3210,3530,3180,3440,531840,33643.0,9780000.0
2001-07-04,3440,3700,3390,3470,528726,33937.0,9780000.0
2001-07-05,3510,3660,3470,3550,391691,34719.0,9780000.0
2001-07-06,3650,3780,3570,3590,655627,35110.0,9780000.0
2001-07-09,3550,3670,3360,3640,293805,35599.0,9780000.0
2001-07-10,3660,3830,3560,3620,680293,35404.0,9780000.0
2001-07-11,3540,3900,3520,3820,770016,37360.0,9780000.0
2001-07-12,3860,3900,3730,3860,442134,37751.0,9780000.0
2001-07-13,3900,4090,3870,3900,578501,38142.0,9780000.0
2001-07-16,3820,4040,3820,3830,459946,37457.0,9780000.0
2001-07-18,3860,4280,3860,4000,916462,39120.0,9780000.0
2001-07-19,3990,4430,3940,4300,1559013,42054.0,9780000.0
2001-07-20,4300,4440,3970,4150,916499,40587.0,9780000.0
2001-07-23,4310,4640,4080,4640,959749,45379.0,9780000.0
2001-07-24,4680,4970,4090,4090,4306130,40000.0,9780000.0
2001-07-25,3860,3940,3600,3600,2309590,35208.0,9780000.0
2001-07-26,3600,3630,3380,3530,1990859,34523.0,9780000.0
2001-07-27,3560,3680,3480,3500,1361862,34230.0,9780000.0
2001-07-30,3530,3680,3530,3600,1408192,35208.0,9780000.0
2001-07-31,3620,3660,3510,3630,871679,35501.0,9780000.0
2001-08-01,3660,3710,3600,3640,822256,35599.0,9780000.0
2001-08-02,3660,3760,3610,3680,1258181,35990.0,9780000.0
2001-08-03,3710,3720,3560,3620,557084,35404.0,9780000.0
2001-08-06,3610,3740,3490,3610,816771,35306.0,9780000.0
2001-08-07,3610,3700,3560,3560,504993,34817.0,9780000.0
2001-08-08,3560,3610,3410,3450,418125,33741.0,9780000.0
2001-08-09,3400,3400,3250,3330,383864,32567.0,9780000.0
2001-08-10,3300,3390,3300,3320,276428,32470.0,9780000.0
2001-08-13,3330,3480,3330,3420,393900,33448.0,9780000.0
2001-08-14,3440,3450,3260,3310,409174,32372.0,9780000.0
2001-08-16,3270,3310,3190,3250,233645,31785.0,9780000.0
2001-08-17,3300,3330,3250,3280,247902,32078.0,9780000.0
2001-08-20,3140,3310,3140,3230,383595,31589.0,9780000.0
2001-08-21,3230,3300,3200,3260,101883,31883.0,9780000.0
2001-08-22,3250,3260,3180,3190,98718,31198.0,9780000.0
2001-08-23,3200,3280,3160,3160,98968,30905.0,9780000.0
2001-08-24,3170,3200,3070,3070,115029,30025.0,9780000.0
2001-08-27,3080,3200,3080,3110,94550,30416.0,9780000.0
2001-08-28,3290,3370,3200,3280,365908,32078.0,9780000.0
2001-08-29,3200,3280,3070,3070,137614,30025.0,9780000.0
2001-08-30,3070,3140,2980,3120,115450,30514.0,9780000.0
2001-08-31,2950,3050,2940,2940,155161,28753.0,9780000.0
2001-09-03,2950,3010,2930,2940,87749,28753.0,9780000.0
2001-09-04,2950,3010,2930,3010,122673,29438.0,9780000.0
2001-09-05,2990,2990,2940,2990,70444,29242.0,9780000.0
2001-09-06,3010,3060,2970,3030,108836,29633.0,9780000.0
2001-09-07,3030,3180,2960,3150,248373,30807.0,9780000.0
2001-09-10,3140,3400,3140,3250,368747,31785.0,9780000.0
2001-09-11,3300,3330,3130,3200,193298,31296.0,9780000.0
2001-09-12,2820,2820,2820,2820,32217,27580.0,9780000.0
2001-09-13,2500,2800,2500,2640,201961,25819.0,9780000.0
2001-09-14,2570,2690,2330,2330,251646,22787.0,9780000.0
2001-09-17,2250,2300,2060,2060,178461,20147.0,9780000.0
2001-09-18,2080,2250,2080,2170,168859,21223.0,9780000.0
2001-09-19,2150,2370,2150,2200,200479,21516.0,9780000.0
2001-09-20,2260,2280,2030,2060,96056,20147.0,9780000.0
2001-09-21,1970,2040,1870,2010,58464,19658.0,9780000.0
2001-09-24,2010,2250,1980,2250,245901,22005.0,9780000.0
2001-09-25,2260,2330,2060,2080,199250,20342.0,9780000.0
2001-09-26,2150,2200,2080,2110,78767,20636.0,9780000.0
2001-09-27,2140,2180,2090,2160,59139,21125.0,9780000.0
2001-09-28,2200,2310,2170,2240,156194,21907.0,9780000.0
2001-10-04,2400,2430,2340,2380,166817,23276.0,9780000.0
2001-10-05,2410,2420,2340,2400,99946,23472.0,9780000.0
2001-10-08,2310,2400,2260,2330,93347,22787.0,9780000.0
2001-10-09,2360,2480,2360,2460,126785,24059.0,9780000.0
2001-10-10,2460,2520,2420,2480,105549,24254.0,9780000.0
2001-10-11,2600,2610,2550,2560,94681,25037.0,9780000.0
2001-10-12,2620,2640,2470,2490,102085,24352.0,9780000.0
2001-10-15,2490,2520,2430,2460,79137,24059.0,9780000.0
2001-10-16,2500,2750,2470,2620,398269,25624.0,9780000.0
2001-10-17,2690,2740,2610,2700,135898,26406.0,9780000.0
2001-10-18,2670,2780,2640,2640,73376,25819.0,9780000.0
2001-10-19,2660,2740,2660,2720,70513,26602.0,9780000.0
2001-10-22,2720,2790,2680,2750,73290,26895.0,9780000.0
2001-10-23,2710,2810,2630,2650,134870,25917.0,9780000.0
2001-10-24,2650,2750,2630,2740,158640,26797.0,9780000.0
2001-10-25,2800,2980,2650,2700,505185,26406.0,9780000.0
2001-10-26,2800,2800,2680,2700,78422,26406.0,9780000.0
2001-10-29,2710,2710,2610,2610,81220,25526.0,9780000.0
2001-10-30,2610,2640,2510,2550,69675,24939.0,9780000.0
2001-10-31,2510,2600,2500,2570,48483,25135.0,9780000.0
2001-11-01,2600,2800,2550,2700,218795,26406.0,9780000.0
2001-11-02,2710,2790,2690,2780,330621,27188.0,9780000.0
2001-11-05,3110,3110,2900,2950,1011879,28851.0,9780000.0
2001-11-06,2980,3000,2810,2870,312755,28069.0,9780000.0
2001-11-07,2880,2920,2810,2890,319146,28264.0,9780000.0
2001-11-08,2900,2950,2810,2830,231903,27677.0,9780000.0
2001-11-09,2810,2880,2790,2830,144713,27677.0,9780000.0
2001-11-12,2830,2830,2750,2810,195919,27482.0,9780000.0
2001-11-13,2740,2960,2710,2830,315220,27677.0,9780000.0
2001-11-14,2850,2940,2830,2900,224738,28362.0,9780000.0
2001-11-15,2940,3040,2850,2890,313671,28264.0,9780000.0
2001-11-16,2900,2920,2850,2890,124264,28264.0,9780000.0
2001-11-19,2900,2950,2860,2890,211502,28264.0,9780000.0
2001-11-20,2900,2950,2870,2920,170000,28558.0,9780000.0
2001-11-21,2960,3050,2910,2930,285208,28655.0,9780000.0
2001-11-22,2930,3200,2930,3060,576089,29927.0,9780000.0
2001-11-23,3080,3080,2970,3000,171928,29340.0,9780000.0
2001-11-26,3020,3150,2940,3120,290893,30514.0,9780000.0
2001-11-27,3290,3330,3160,3160,506575,30905.0,9780000.0
2001-11-28,3180,3260,2970,2970,229242,29047.0,9780000.0
2001-11-29,2940,3020,2900,2950,98197,28851.0,9780000.0
2001-11-30,2940,3080,2940,3070,170560,30025.0,9780000.0
2001-12-03,3020,3280,3010,3080,381363,30122.0,9780000.0
2001-12-04,3100,3160,3030,3050,153230,29829.0,9780000.0
2001-12-05,3090,3090,3010,3020,120559,29536.0,9780000.0
2001-12-06,3040,3070,2920,2930,159058,28655.0,9780000.0
2001-12-07,2930,2980,2910,2950,76990,28851.0,9780000.0
2001-12-10,2960,3050,2930,2930,86110,28655.0,9780000.0
2001-12-11,2900,2970,2860,2910,76169,28460.0,9780000.0
2001-12-12,2930,2950,2880,2880,92627,28166.0,9780000.0
2001-12-13,2880,2940,2850,2900,106824,28362.0,9780000.0
2001-12-14,2880,3150,2880,2960,326084,28949.0,9780000.0
2001-12-17,2990,3040,2830,2870,97866,28069.0,9780000.0
2001-12-18,2880,2920,2810,2810,83593,27482.0,9780000.0
2001-12-19,2810,2860,2650,2650,116893,25917.0,9780000.0
2001-12-20,2610,2690,2610,2650,48712,25917.0,9780000.0
2001-12-21,2620,2670,2600,2610,35646,25526.0,9780000.0
2001-12-24,2630,2700,2610,2640,43359,25819.0,9780000.0
2001-12-26,2640,2700,2640,2680,35904,26210.0,9780000.0
2001-12-27,2630,2650,2600,2650,61310,25917.0,9780000.0
2001-12-28,2650,2770,2630,2770,64293,27091.0,9780000.0
2002-01-02,2760,2800,2740,2750,82982,26895.0,9780000.0
2002-01-03,2800,2800,2650,2680,92613,26210.0,9780000.0
2002-01-04,2700,2720,2670,2700,100750,26406.0,9780000.0
2002-01-07,2680,2700,2640,2640,115811,25819.0,9780000.0
2002-01-08,2650,2660,2600,2610,72225,25526.0,9780000.0
2002-01-09,2620,2630,2580,2600,62502,25428.0,9780000.0
2002-01-10,2610,2610,2520,2570,127830,25135.0,9780000.0
2002-01-11,2530,2640,2530,2560,76601,25037.0,9780000.0
2002-01-14,2560,2620,2560,2600,56274,25428.0,9780000.0
2002-01-15,2610,2610,2520,2520,45987,24646.0,9780000.0
2002-01-16,2500,2550,2500,2530,26668,24743.0,9780000.0
2002-01-17,2530,2530,2480,2510,59634,24548.0,9780000.0
2002-01-18,2510,2570,2490,2510,106435,24548.0,9780000.0
2002-01-21,2500,2520,2490,2500,32476,24450.0,9780000.0
2002-01-22,2490,2500,2410,2410,76062,23570.0,9780000.0
2002-01-23,2420,2440,2400,2440,44088,23863.0,9780000.0
2002-01-24,2450,2470,2390,2400,64992,23472.0,9780000.0
2002-01-25,2430,2450,2370,2380,66246,23276.0,9780000.0
2002-01-28,2380,2660,2380,2620,243159,25624.0,9780000.0
2002-01-29,2640,2650,2570,2570,78582,25135.0,9780000.0
2002-01-30,2550,2730,2500,2610,110182,25526.0,9780000.0
2002-01-31,2610,2920,2610,2920,445352,28558.0,9780000.0
2002-02-01,2820,3000,2730,2730,170924,26699.0,9780000.0
2002-02-04,2750,2830,2640,2650,78005,25917.0,9780000.0
2002-02-05,2590,2600,2500,2580,110966,25232.0,9780000.0
2002-02-06,2560,2680,2550,2650,64331,25917.0,9780000.0
2002-02-07,2610,2770,2610,2660,165388,26015.0,9780000.0
2002-02-08,2650,2770,2650,2750,86319,26895.0,9780000.0
2002-02-14,2750,2860,2700,2780,76163,27188.0,9780000.0
2002-02-15,2750,2800,2690,2740,96687,26797.0,9780000.0
2002-02-18,2710,2760,2670,2730,74592,26699.0,9780000.0
2002-02-19,2750,2940,2740,2880,199236,28166.0,9780000.0
2002-02-20,2850,3010,2780,2970,262028,29047.0,9780000.0
2002-02-21,3000,3060,2920,2920,211551,28558.0,9780000.0
2002-02-22,2920,2950,2800,2800,156620,27384.0,9780000.0
2002-02-25,2750,2850,2750,2780,119255,27188.0,9780000.0
2002-02-26,2810,2990,2810,2830,620097,27677.0,9780000.0
2002-02-27,2870,2960,2820,2930,206626,28655.0,9780000.0
2002-02-28,2910,2920,2850,2850,84082,27873.0,9780000.0
2002-03-04,2900,2950,2880,2930,179393,28655.0,9780000.0
2002-03-05,2970,2970,2890,2890,141648,28264.0,9780000.0
2002-03-06,2900,2920,2840,2900,84219,28362.0,9780000.0
2002-03-07,2910,2960,2870,2900,125336,28362.0,9780000.0
2002-03-08,2940,2940,2890,2910,59847,28460.0,9780000.0
2002-03-11,2930,3060,2930,3060,206599,29927.0,9780000.0
2002-03-12,3120,3120,3000,3060,125664,29927.0,9780000.0
2002-03-13,3100,3100,2970,2980,120070,29144.0,9780000.0
2002-03-14,2950,3010,2880,2950,117434,28851.0,9780000.0
2002-03-15,2980,2990,2900,2940,138946,28753.0,9780000.0
2002-03-18,3010,3170,2970,3140,319637,30709.0,9780000.0
2002-03-19,3180,3270,3160,3160,389130,30905.0,9780000.0
2002-03-20,3230,3230,3130,3140,173817,30709.0,9780000.0
2002-03-21,3090,3140,3030,3100,98901,30318.0,9780000.0
2002-03-22,3110,3280,3100,3150,179364,30807.0,9780000.0
2002-03-25,3150,3160,3030,3030,108287,29633.0,9780000.0
2002-03-26,3010,3060,2970,3000,61808,29340.0,9780000.0
2002-03-27,3000,3080,2970,2980,80500,29144.0,9780000.0
2002-03-28,3010,3140,3000,3030,162457,29633.0,9780000.0
2002-03-29,3070,3080,2980,3000,82851,29340.0,9780000.0
2002-04-01,2980,3040,2860,2860,1083494,27971.0,9780000.0
2002-04-02,2850,2980,2840,2880,65597,28166.0,9780000.0
2002-04-03,2900,3010,2900,2970,100678,29047.0,9780000.0
2002-04-04,3050,3050,2960,2960,39947,28949.0,9780000.0
2002-04-08,3000,3000,2910,2930,67745,28655.0,9780000.0
2002-04-09,2950,3030,2900,2990,158092,29242.0,9780000.0
2002-04-10,3040,3200,3040,3090,642094,30220.0,9780000.0
2002-04-11,3110,3340,3090,3210,803338,31394.0,9780000.0
2002-04-12,3210,3440,3130,3400,669142,33252.0,9780000.0
2002-04-15,3510,3560,3300,3370,563895,32959.0,9780000.0
2002-04-16,3500,3770,3500,3630,1825030,35501.0,9780000.0
2002-04-17,3530,3530,3350,3440,726826,33643.0,9780000.0
2002-04-18,3470,3470,3250,3360,424605,32861.0,9780000.0
2002-04-19,3300,3580,3300,3460,465556,33839.0,9780000.0
2002-04-22,3600,3800,3320,3480,963656,34034.0,9780000.0
2002-04-23,3450,3500,3150,3190,297862,31198.0,9780000.0
2002-04-24,3250,3300,3060,3060,209723,29927.0,9780000.0
2002-04-25,2880,2990,2800,2980,248185,29144.0,9780000.0
2002-04-26,2920,3120,2910,3000,259896,29340.0,9780000.0
2002-04-29,2910,3140,2910,3000,198144,29340.0,9780000.0
2002-04-30,3050,3110,2960,3010,98866,29438.0,9780000.0
2002-05-02,3120,3250,3050,3250,194153,31785.0,9780000.0
2002-05-03,3300,3560,3200,3550,337886,34719.0,9780000.0
2002-05-06,3460,3630,3360,3400,303969,33252.0,9780000.0
2002-05-07,3400,3550,3250,3310,313158,32372.0,9780000.0
2002-05-08,3330,3400,3270,3350,197659,32763.0,9780000.0
2002-05-09,3400,3400,3100,3150,205955,30807.0,9780000.0
2002-05-10,3130,3150,2950,3010,158212,29438.0,9780000.0
2002-05-13,2920,3080,2920,3080,90521,30122.0,9780000.0
2002-05-14,3050,3430,3030,3080,283571,30122.0,9780000.0
2002-05-15,3130,3160,3100,3130,90066,30611.0,9780000.0
2002-05-16,3160,3190,3080,3080,79428,30122.0,9780000.0
2002-05-17,3100,3250,3090,3100,64257,30318.0,9780000.0
2002-05-20,3130,3140,3100,3120,50012,30514.0,9780000.0
2002-05-21,3100,3120,2950,2950,90040,28851.0,9780000.0
2002-05-22,2960,3020,2930,2970,68212,29047.0,9780000.0
2002-05-23,3020,3020,2940,2940,50383,28753.0,9780000.0
2002-05-24,2920,3000,2890,2940,58482,28753.0,9780000.0
2002-05-27,2910,2990,2840,2900,52277,28362.0,9780000.0
2002-05-28,2900,2930,2800,2810,72484,27482.0,9780000.0
2002-05-29,2750,2830,2700,2750,68579,26895.0,9780000.0
2002-05-30,2710,2750,2680,2750,33621,26895.0,9780000.0
2002-05-31,2720,2780,2670,2670,38252,26113.0,9780000.0
2002-06-03,2650,2690,2580,2610,49925,25526.0,9780000.0
2002-06-04,2580,2640,2570,2610,13675,25526.0,9780000.0
2002-06-05,2610,2690,2610,2640,23907,25819.0,9780000.0
2002-06-07,2640,2660,2570,2640,16563,25819.0,9780000.0
2002-06-10,2640,2720,2630,2680,17399,26210.0,9780000.0
2002-06-11,2680,2690,2640,2650,30149,25917.0,9780000.0
2002-06-12,2620,2680,2620,2680,11596,26210.0,9780000.0
2002-06-14,2680,2770,2640,2740,66882,26797.0,9780000.0
2002-06-17,2760,2800,2710,2710,23446,26504.0,9780000.0
2002-06-18,2730,2750,2690,2690,27816,26308.0,9780000.0
2002-06-19,2710,2730,2560,2600,50608,25428.0,9780000.0
2002-06-20,2590,2640,2520,2560,20155,25037.0,9780000.0
2002-06-21,2560,2650,2510,2540,14535,24841.0,9780000.0
2002-06-24,2510,2580,2470,2540,27717,24841.0,9780000.0
2002-06-25,2460,2550,2420,2480,31992,24254.0,9780000.0
2002-06-26,2430,2430,2200,2230,33572,21809.0,9780000.0
2002-06-27,2250,2390,2200,2360,23133,23081.0,9780000.0
2002-06-28,2400,2510,2390,2480,14153,24254.0,9780000.0
2002-07-02,2220,2520,2220,2500,18465,24450.0,9780000.0
2002-07-03,2450,2500,2450,2460,10610,24059.0,9780000.0
2002-07-04,2520,2540,2470,2510,13466,24548.0,9780000.0
2002-07-05,2570,2620,2520,2590,24535,25330.0,9780000.0
2002-07-08,2600,2640,2420,2480,36633,24254.0,9780000.0
2002-07-09,2420,2510,2420,2500,21353,24450.0,9780000.0
2002-07-10,2450,2550,2450,2530,20912,24743.0,9780000.0
2002-07-11,2590,2590,2470,2500,14329,24450.0,9780000.0
2002-07-12,2510,2580,2500,2550,13879,24939.0,9780000.0
2002-07-15,2550,2610,2530,2600,21455,25428.0,9780000.0
2002-07-16,2550,2600,2460,2520,19686,24646.0,9780000.0
2002-07-18,2470,2550,2470,2470,20101,24157.0,9780000.0
2002-07-19,2410,2480,2410,2440,8647,23863.0,9780000.0
2002-07-22,2400,2400,2300,2300,20521,22494.0,9780000.0
2002-07-23,2310,2400,2230,2390,26457,23374.0,9780000.0
2002-07-24,2290,2370,2260,2260,20355,22103.0,9780000.0
2002-07-25,2370,2490,2320,2390,26818,23374.0,9780000.0
2002-07-26,2390,2390,2260,2290,7957,22396.0,9780000.0
2002-07-29,2400,2400,2300,2340,7606,22885.0,9780000.0
2002-07-30,2340,2450,2340,2410,13207,23570.0,9780000.0
2002-07-31,2410,2470,2380,2430,8442,23765.0,9780000.0
2002-08-01,2470,2470,2340,2400,10640,23472.0,9780000.0
2002-08-02,2400,2680,2350,2450,187144,23961.0,9780000.0
2002-08-05,2440,2440,2310,2390,39446,23374.0,9780000.0
2002-08-06,2320,2430,2300,2420,19346,23668.0,9780000.0
