나인컴플렉스(082660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-28,22670,24643,22439,24450,316256,56362.0,8918000.0
2012-11-29,24680,26696,24680,25922,502633,59751.0,8918000.0
2012-11-30,26882,29785,25184,29791,682905,68669.0,8918000.0
2012-12-03,30557,31138,28821,29402,621771,67777.0,8918000.0
2012-12-04,29395,30674,27074,30487,401210,70274.0,8918000.0
2012-12-05,31026,31837,30558,31606,328896,72860.0,8918000.0
2012-12-06,31182,32805,30290,31339,288515,72236.0,8918000.0
2012-12-07,31993,31993,28741,30951,273378,71344.0,8918000.0
2012-12-10,31025,31331,29864,30875,116089,71166.0,8918000.0
2012-12-11,30404,30909,28625,28631,180313,65993.0,8918000.0
2012-12-12,28586,29204,27505,28979,197767,66796.0,8918000.0
2012-12-13,29012,32108,28276,31490,291403,72593.0,8918000.0
2012-12-14,31488,32224,30951,31026,100165,71522.0,8918000.0
2012-12-17,31721,31721,29168,30179,101801,69560.0,8918000.0
2012-12-18,29784,30171,28742,29135,77784,67153.0,8918000.0
2012-12-20,29084,29783,27848,27854,98769,64210.0,8918000.0
2012-12-21,26693,28085,26300,27198,140150,62694.0,8918000.0
2012-12-24,27112,27891,26494,26618,59782,61356.0,8918000.0
2012-12-26,26612,28198,26532,27854,140583,64210.0,8918000.0
2012-12-27,28044,29941,27662,29947,187123,69025.0,8918000.0
2012-12-28,30366,32027,29206,29443,175074,67866.0,8918000.0
2013-01-02,29433,30631,29008,29750,94568,68579.0,8918000.0
2013-01-03,29202,29820,28778,29170,71970,67242.0,8918000.0
2013-01-04,28779,29166,27968,29135,124447,67153.0,8918000.0
2013-01-07,29008,29475,28546,28938,59239,66707.0,8918000.0
2013-01-08,29008,29008,28083,28202,66073,65012.0,8918000.0
2013-01-09,28584,28584,27461,27934,62979,64388.0,8918000.0
2013-01-10,27661,28972,27306,28167,62322,70438.0,9675575.0
2013-01-11,28550,28550,27077,27314,84164,68310.0,9675575.0
2013-01-14,27847,28003,26880,27702,61060,69277.0,9675575.0
2013-01-15,27695,27775,26534,27082,44079,67729.0,9675575.0
2013-01-16,26496,26883,25916,26502,73497,66278.0,9675575.0
2013-01-17,27000,27000,25533,26038,50214,65117.0,9675575.0
2013-01-18,26653,27663,26035,27314,65322,68310.0,9675575.0
2013-01-21,28003,28003,26804,26810,57873,67052.0,9675575.0
2013-01-22,27389,27389,26497,27314,37322,68310.0,9675575.0
2013-01-23,27464,27582,26653,26658,47702,66665.0,9675575.0
2013-01-24,26653,27308,25610,25922,50921,64826.0,9675575.0
2013-01-25,26188,26650,25140,25726,41747,64343.0,9675575.0
2013-01-28,25840,26302,25222,26270,35797,65697.0,9675575.0
2013-01-29,26691,26691,25719,26310,13310,65794.0,9675575.0
2013-01-30,26696,27465,26035,27470,26579,68697.0,9675575.0
2013-01-31,26696,27465,26696,27470,24724,68697.0,9675575.0
2013-02-01,27616,27691,26418,26966,62429,67439.0,9675575.0
2013-02-04,27305,27305,25064,25650,122450,64149.0,9675575.0
2013-02-05,25681,25681,23634,25574,58555,64587.0,9771103.0
2013-02-06,25914,26189,25334,25958,20327,65564.0,9771103.0
2013-02-07,26455,26611,25606,26230,56175,66248.0,9771103.0
2013-02-08,25762,26612,25607,25650,30585,64782.0,9771103.0
2013-02-12,26266,26266,25224,25342,35693,64001.0,9771103.0
2013-02-13,24982,25681,24982,25418,34350,64196.0,9771103.0
2013-02-14,25256,27384,25256,27390,87775,69179.0,9771103.0
2013-02-15,27461,28660,27037,27854,127555,70352.0,9771103.0
2013-02-18,27776,27969,26577,27894,135468,70450.0,9771103.0
2013-02-19,27849,29165,27736,28747,100340,72599.0,9771103.0
2013-02-20,29362,29980,28625,29599,135551,74749.0,9771103.0
2013-02-21,29864,31525,29552,31531,327517,79634.0,9771103.0
2013-02-22,31527,31683,30753,31415,120839,79341.0,9771103.0
2013-02-25,31412,31912,30601,30951,75447,78169.0,9771103.0
2013-02-26,31028,31721,30366,30835,55444,77876.0,9771103.0
2013-02-27,31525,31525,30558,30951,82340,78169.0,9771103.0
2013-02-28,31025,31256,29784,30794,113641,77778.0,9771103.0
2013-03-04,30951,30951,29709,29791,68847,75237.0,9771103.0
2013-03-05,30168,31098,29357,29675,155044,74944.0,9771103.0
2013-03-06,29709,29897,28935,29715,130551,75042.0,9771103.0
2013-03-07,30053,30053,28623,28822,111605,72795.0,9771103.0
2013-03-08,29588,29588,27535,27546,111056,69570.0,9771103.0
2013-03-11,27539,27775,26883,27738,81872,70059.0,9771103.0
2013-03-12,28243,28243,27351,27894,85495,70450.0,9771103.0
2013-03-13,28240,28503,27074,27622,83538,69766.0,9771103.0
2013-03-14,27852,28900,26809,28863,107365,72892.0,9771103.0
2013-03-15,29707,29782,27659,28358,150403,71622.0,9771103.0
2013-03-18,28355,28355,25915,26850,111044,67811.0,9771103.0
2013-03-19,26496,27464,26496,26502,66502,66932.0,9771103.0
2013-03-20,26534,27506,26147,27082,32142,68398.0,9771103.0
2013-03-21,27267,27267,26375,27042,21679,68300.0,9771103.0
2013-03-22,27000,27156,26302,26850,66324,67811.0,9771103.0
2013-03-25,27074,27230,26343,27042,33635,68300.0,9771103.0
2013-03-26,27233,27540,26809,27314,27452,68984.0,9771103.0
2013-03-27,27461,28584,27074,28590,104127,72208.0,9771103.0
2013-03-28,28506,28586,27619,28318,63169,71524.0,9771103.0
2013-03-29,28626,28626,26535,27470,127966,69375.0,9771103.0
2013-04-01,28043,28161,27463,27506,80172,69473.0,9771103.0
2013-04-02,27508,27814,27002,27470,57506,69375.0,9771103.0
2013-04-03,27462,27580,27037,27274,43963,68886.0,9771103.0
2013-04-04,27076,27351,26346,27082,57909,68398.0,9771103.0
2013-04-05,27426,27426,26346,27158,75222,68593.0,9771103.0
2013-04-08,27157,27813,25996,26346,61835,66541.0,9771103.0
2013-04-09,26343,27112,24484,25806,42576,65173.0,9771103.0
2013-04-10,25453,26071,25453,25690,29481,64880.0,9771103.0
2013-04-11,25683,26881,25683,26618,45110,67225.0,9771103.0
2013-04-12,26615,26847,25723,25842,128369,65271.0,9771103.0
2013-04-15,25377,26533,25334,25958,84934,65564.0,9771103.0
2013-04-16,25763,26301,25532,25726,51543,64978.0,9771103.0
2013-04-17,26115,26884,25916,26658,133312,67323.0,9771103.0
2013-04-18,27076,27308,26496,27082,79659,68398.0,9771103.0
2013-04-19,27233,27233,25723,25766,58608,65076.0,9771103.0
2013-04-22,25916,26114,25142,25690,83854,64880.0,9771103.0
2013-04-23,25377,27000,25377,26850,59932,67811.0,9771103.0
2013-04-24,27039,27270,26378,27082,66727,68398.0,9771103.0
2013-04-25,27234,27234,26379,26734,38556,67518.0,9771103.0
2013-04-26,27073,27073,26492,26890,28978,67909.0,9771103.0
2013-04-29,27386,28004,26650,28010,167733,70743.0,9771103.0
2013-04-30,28241,28241,27268,27854,111684,70352.0,9771103.0
2013-05-02,28044,28824,27539,27894,152601,70450.0,9771103.0
2013-05-03,27894,28200,27039,27158,49116,74191.0,10568551.0
2013-05-06,27153,27503,26342,26890,74475,73451.0,10568551.0
2013-05-07,26725,27305,26725,27198,23446,74297.0,10568551.0
2013-05-08,27658,27658,26842,27390,79511,74825.0,10568551.0
2013-05-09,27505,27505,26726,26774,64031,73134.0,10568551.0
2013-05-10,27231,27231,26457,26694,40232,72923.0,10568551.0
2013-05-13,27115,27115,25723,25766,89030,70387.0,10568551.0
2013-05-14,25914,26113,24909,25882,87399,70704.0,10568551.0
2013-05-15,26186,26374,25530,25998,34348,71021.0,10568551.0
2013-05-16,26227,26496,25840,26270,24353,71760.0,10568551.0
2013-05-20,26113,26226,25333,25882,28259,70704.0,10568551.0
2013-05-21,25643,26224,25530,26154,55866,71443.0,10568551.0
2013-05-22,26455,27153,25993,26890,93244,73451.0,10568551.0
2013-05-23,27076,27425,26302,26926,79584,73557.0,10568551.0
2013-05-24,27193,27193,26188,26774,61010,73134.0,10568551.0
2013-05-27,26768,26881,26301,26618,52877,72712.0,10568551.0
2013-05-28,29436,30603,28550,29286,833989,80004.0,10568551.0
2013-05-29,29055,29399,27969,29286,261653,80004.0,10568551.0
2013-05-30,29593,30329,29087,29443,220445,80427.0,10568551.0
2013-05-31,29397,29665,28273,29402,89247,80321.0,10568551.0
2013-06-03,29362,29480,28626,28863,73339,78841.0,10568551.0
2013-06-04,29011,29204,27925,28318,56101,77362.0,10568551.0
2013-06-05,28315,29051,28159,28938,114173,79053.0,10568551.0
2013-06-07,29204,29204,25141,27006,183774,73768.0,10568551.0
2013-06-10,27001,27738,26958,27082,222362,73980.0,10568551.0
2013-06-11,27232,27581,25721,26114,124454,71338.0,10568551.0
2013-06-12,26111,26530,25375,26310,67516,71866.0,10568551.0
2013-06-13,25839,26495,25645,26038,53202,71126.0,10568551.0
2013-06-14,26300,26300,24951,25494,131616,69647.0,10568551.0
2013-06-17,25682,25682,24215,25070,55930,68484.0,10568551.0
2013-06-18,24448,25722,24448,25534,53130,69752.0,10568551.0
2013-06-19,25531,25531,23204,24994,102940,68273.0,10568551.0
2013-06-20,23827,24751,22822,23290,162822,63623.0,10568551.0
2013-06-21,21814,22475,20846,21782,720394,60792.0,10797817.0
2013-06-24,21931,21931,20727,20970,115399,58524.0,10797817.0
2013-06-25,20419,21462,19318,20506,169613,57228.0,10797817.0
2013-06-26,20883,21194,19996,20658,47063,57660.0,10797817.0
2013-06-27,20885,21583,20885,21358,73126,59604.0,10797817.0
2013-06-28,21580,21580,20769,21162,67560,59064.0,10797817.0
2013-07-01,21388,21388,20808,20894,48844,58308.0,10797817.0
2013-07-02,20885,20928,19805,20778,55393,57984.0,10797817.0
2013-07-03,20771,20771,19916,20234,32582,56473.0,10797817.0
2013-07-04,20226,20613,19318,19926,93408,55609.0,10797817.0
2013-07-05,19916,20384,19685,20234,76677,56473.0,10797817.0
2013-07-08,20496,20496,18390,18395,148488,51344.0,10797817.0
2013-07-09,18917,18917,18138,18418,48759,51398.0,10797817.0
2013-07-10,18525,19261,18525,18917,39779,52801.0,10797817.0
2013-07-11,18992,19917,18874,19810,66290,55285.0,10797817.0
2013-07-12,20499,20542,19843,20274,49866,56581.0,10797817.0
2013-07-15,20118,20311,19613,19694,51187,54961.0,10797817.0
2013-07-16,19685,20035,19492,19654,45860,54853.0,10797817.0
2013-07-17,19574,19961,19284,19462,48201,54313.0,10797817.0
2013-07-18,19533,20189,19415,19926,96214,55609.0,10797817.0
2013-07-19,19914,20113,19296,19613,60846,54745.0,10797817.0
2013-07-22,19415,19727,18990,19190,61785,53557.0,10797817.0
2013-07-23,19238,19609,19045,19422,34956,54205.0,10797817.0
2013-07-24,19334,19533,18737,19323,31164,53935.0,10797817.0
2013-07-25,19537,19537,18682,18882,30534,52693.0,10797817.0
2013-07-26,18948,19147,18738,19056,17645,53179.0,10797817.0
2013-07-29,19298,19298,18218,18262,46452,50966.0,10797817.0
2013-07-30,17849,18741,17559,18569,70978,51830.0,10797817.0
2013-07-31,18488,18601,18048,18569,24510,51830.0,10797817.0
2013-08-01,18451,18719,18101,18569,34826,51830.0,10797817.0
2013-08-02,18935,18935,18602,18801,19947,52477.0,10797817.0
2013-08-05,18919,21278,18720,20118,121354,56149.0,10797817.0
2013-08-06,20383,21195,20308,20814,111458,58092.0,10797817.0
2013-08-07,21002,21120,20578,21046,42105,58740.0,10797817.0
2013-08-08,21003,21659,20498,21278,49417,59388.0,10797817.0
2013-08-09,21079,22046,20966,21590,108813,60252.0,10797817.0
2013-08-12,21276,21856,21120,21706,45726,60576.0,10797817.0
2013-08-13,21932,21932,21276,21626,39421,60360.0,10797817.0
2013-08-14,21700,21969,20964,21626,32613,60360.0,10797817.0
2013-08-16,21002,21539,20696,21126,23858,58956.0,10797817.0
2013-08-19,21003,21621,20385,20466,31439,57222.0,10816922.0
2013-08-20,20844,20844,20146,20426,65723,57113.0,10816922.0
2013-08-21,20929,21047,20150,21010,72389,58736.0,10816922.0
2013-08-22,21005,21123,20731,21086,69283,58952.0,10816922.0
2013-08-23,21235,22128,20967,21666,100312,60575.0,10816922.0
2013-08-26,21658,23555,21507,23174,120907,64793.0,10816922.0
2013-08-27,23246,23826,22548,22634,77333,63279.0,10816922.0
2013-08-28,22007,22593,22007,22518,13992,62954.0,10816922.0
2013-08-29,23132,23132,22438,22826,28279,63820.0,10816922.0
2013-08-30,22826,22826,21703,22402,42416,62630.0,10816922.0
2013-09-02,22437,22437,21464,21782,54990,60899.0,10816922.0
2013-09-03,22085,22085,20070,21162,104607,59169.0,10816922.0
2013-09-04,20928,21278,19961,19961,54549,55815.0,10816922.0
2013-09-05,20467,20467,19887,20350,11012,56897.0,10816922.0
2013-09-06,20618,20618,19301,19694,49950,55058.0,10816922.0
2013-09-09,19730,19843,19263,19381,56960,54193.0,10816922.0
2013-09-10,19415,19915,18948,19845,28473,55491.0,10816922.0
2013-09-11,20227,20264,19453,19845,36171,55491.0,10816922.0
2013-09-12,19494,19844,19167,19694,31721,55058.0,10816922.0
2013-09-13,19572,19572,19201,19497,37290,54517.0,10816922.0
2013-09-16,19452,19645,18947,19114,48017,53436.0,10816922.0
2013-09-17,18644,19493,18181,18940,59478,52949.0,10816922.0
2013-09-23,19046,19148,18234,18552,41189,51867.0,10816922.0
2013-09-24,18526,18720,18258,18726,21421,52354.0,10816922.0
2013-09-25,18718,18718,18137,18552,33044,51867.0,10816922.0
2013-09-26,18545,18545,18158,18476,35032,51651.0,10816922.0
2013-09-27,18467,19128,18338,19016,29053,53165.0,10816922.0
2013-09-30,19149,19337,18488,19306,27887,53976.0,10816922.0
2013-10-01,19300,19687,16629,19462,52324,54409.0,10816922.0
2013-10-02,19494,19612,19128,19462,18522,54409.0,10816922.0
2013-10-04,19320,19884,18971,19654,55382,54950.0,10816922.0
2013-10-07,19688,19844,19070,19694,34539,55058.0,10816922.0
2013-10-08,19729,19917,18837,19886,35413,55599.0,10816922.0
2013-10-10,19321,20848,19284,20698,162050,57871.0,10816922.0
2013-10-11,20883,20964,20115,20970,111015,58628.0,10816922.0
2013-10-14,20964,21045,19685,20390,145581,57005.0,10816922.0
2013-10-15,20575,20693,20070,20506,85000,57330.0,10816922.0
2013-10-16,20500,20500,18952,18958,135167,53003.0,10816922.0
2013-10-17,18858,19379,18390,19207,54255,53706.0,10816922.0
2013-10-18,18754,19335,18738,19346,42068,54085.0,10816922.0
2013-10-21,19417,19417,18310,18784,60252,52516.0,10816922.0
2013-10-22,18702,19164,18487,18998,32966,53111.0,10816922.0
2013-10-23,19224,19224,17601,17601,131474,49217.0,10816922.0
2013-10-24,17598,17770,16335,16986,188360,47486.0,10816922.0
2013-10-25,17175,17175,16551,17003,43864,47540.0,10816922.0
2013-10-28,17253,17366,16963,17119,49551,47865.0,10816922.0
2013-10-29,17386,17386,15994,16000,112172,44728.0,10816922.0
2013-10-30,16052,17207,15525,16557,65552,46296.0,10816922.0
2013-10-31,16551,17405,16357,16481,44434,46080.0,10816922.0
2013-11-01,16531,18547,16499,18494,116994,51705.0,10816922.0
2013-11-04,18256,18718,17756,18262,52530,51056.0,10816922.0
2013-11-05,18254,18448,17755,18163,23264,50785.0,10816922.0
2013-11-06,18019,18309,17481,18186,36874,50840.0,10816922.0
2013-11-07,18353,18353,17638,18337,51760,51272.0,10816922.0
2013-11-08,18308,18308,17787,18320,14494,51218.0,10816922.0
2013-11-11,18447,18447,17346,18088,15760,50569.0,10816922.0
2013-11-12,18079,18159,17020,17682,13339,49433.0,10816922.0
2013-11-13,17555,17888,16975,17798,63464,49758.0,10816922.0
2013-11-14,17656,19031,17656,18726,79070,52354.0,10816922.0
2013-11-15,18815,19105,18568,19074,43426,53327.0,10816922.0
2013-11-18,19146,19146,18366,19114,43758,53436.0,10816922.0
2013-11-19,18935,19010,18467,18882,7517,52787.0,10816922.0
2013-11-20,18875,19090,18295,18859,27845,52732.0,10816922.0
2013-11-21,18856,18888,18179,18743,32561,52408.0,10816922.0
2013-11-22,18642,18814,17943,18685,22519,52246.0,10816922.0
2013-11-25,18295,18875,18198,18569,12581,51921.0,10816922.0
2013-11-26,18718,18718,18369,18708,23481,52300.0,10816922.0
2013-11-27,18780,18780,18049,18511,36145,51759.0,10816922.0
2013-11-28,18754,18915,15739,18900,55211,52841.0,10816922.0
2013-11-29,18931,18931,17636,18378,48250,51380.0,10816922.0
2013-12-02,18567,18567,17810,17815,6434,49812.0,10816922.0
2013-12-03,17808,17963,17362,17641,14273,49325.0,10816922.0
2013-12-04,17559,18994,17022,18882,90070,52787.0,10816922.0
2013-12-05,18798,18873,17713,18105,70905,50623.0,10816922.0
2013-12-06,17985,18232,17808,18088,10447,50569.0,10816922.0
2013-12-09,17926,18507,17867,18163,22518,50785.0,10816922.0
2013-12-10,18159,18159,17675,18105,24024,50623.0,10816922.0
2013-12-11,17602,18370,16747,17833,147684,49866.0,10816922.0
2013-12-12,18219,19181,17445,18784,115474,52516.0,10816922.0
2013-12-13,19068,19068,18488,18784,90411,52516.0,10816922.0
2013-12-16,18973,19887,18936,18958,95309,53003.0,10816922.0
2013-12-17,18951,19338,18295,18569,24800,51921.0,10816922.0
2013-12-18,18934,18934,17870,17914,23751,50082.0,10816922.0
2013-12-19,17905,18217,17755,18030,27985,50407.0,10816922.0
2013-12-20,18370,18569,18064,18569,12820,51921.0,10816922.0
2013-12-23,18487,18659,18180,18552,25199,51867.0,10816922.0
2013-12-24,18740,18799,18181,18708,24766,52300.0,10816922.0
2013-12-26,18756,18815,18568,18708,7405,52300.0,10816922.0
2013-12-27,18701,18835,18335,18766,19080,52462.0,10816922.0
2013-12-30,18566,18915,18544,18900,29354,52841.0,10816922.0
2014-01-02,18950,19031,18338,18650,30844,52138.0,10816922.0
2014-01-03,18860,18860,18371,18511,7498,51759.0,10816922.0
2014-01-06,18932,18948,17943,18320,55387,51218.0,10816922.0
2014-01-07,18567,18567,18137,18262,30417,51056.0,10816922.0
2014-01-08,18548,18569,18005,18279,20857,51110.0,10816922.0
2014-01-09,18463,18522,18135,18378,13882,51380.0,10816922.0
2014-01-10,18507,18507,17518,18163,36080,50785.0,10816922.0
2014-01-13,18507,18507,17207,18030,21632,50407.0,10816922.0
2014-01-14,17989,17989,17210,17856,43656,49920.0,10816922.0
2014-01-15,17988,17988,17037,17757,46757,49650.0,10816922.0
2014-01-16,17909,17909,17270,17276,34381,48298.0,10816922.0
2014-01-17,17250,17578,17035,17583,16442,49163.0,10816922.0
2014-01-20,17636,17636,17233,17508,5722,48947.0,10816922.0
2014-01-21,17598,17598,17033,17485,23826,48892.0,10816922.0
2014-01-22,17711,17711,16943,17218,38631,48135.0,10816922.0
2014-01-23,17153,17362,16804,17137,34390,47919.0,10816922.0
2014-01-24,17096,17096,15995,16232,96778,45377.0,10816922.0
2014-01-27,15889,15889,14288,14487,202426,40509.0,10816922.0
2014-01-28,14288,15002,14288,14487,62650,40509.0,10816922.0
2014-01-29,14776,14991,14485,14991,36610,41916.0,10816922.0
2014-02-03,15003,15181,14676,15165,31766,42402.0,10816922.0
2014-02-04,14760,15431,14641,14991,28772,41916.0,10816922.0
2014-02-05,15314,16067,14868,15669,79671,43809.0,10816922.0
2014-02-06,15815,16841,15659,16638,135633,46513.0,10816922.0
2014-02-07,17173,17324,16437,16905,68489,47270.0,10816922.0
2014-02-10,17018,17056,16357,16928,23970,47324.0,10816922.0
2014-02-11,16863,17207,16826,17003,27404,47540.0,10816922.0
2014-02-12,17251,17251,16531,17079,45180,47757.0,10816922.0
2014-02-13,17095,17347,16627,17079,38481,47757.0,10816922.0
2014-02-14,17327,17327,16747,17177,32982,48027.0,10816922.0
2014-02-17,17115,17115,16594,16928,60224,47324.0,10816922.0
2014-02-18,17038,17210,16828,17044,36954,47649.0,10816922.0
2014-02-19,16918,17154,16746,16789,37691,46945.0,10816922.0
2014-02-20,16788,16788,16261,16267,38579,45485.0,10816922.0
2014-02-21,16901,16998,16321,16870,41498,47162.0,10816922.0
2014-02-24,17178,17210,16710,17119,14415,47865.0,10816922.0
2014-02-25,17133,17364,16708,17079,38662,47757.0,10816922.0
2014-02-26,17268,17268,16827,17021,24765,47594.0,10816922.0
2014-02-27,17178,17178,16769,16963,23531,47432.0,10816922.0
2014-02-28,16959,17056,16551,16928,65794,47324.0,10816922.0
2014-03-03,16611,16945,16531,16789,24397,46945.0,10816922.0
2014-03-04,16865,17037,16532,16812,60868,47000.0,10816922.0
2014-03-05,16843,16886,16628,16812,48485,47000.0,10816922.0
2014-03-06,16803,16803,16297,16696,49624,46675.0,10816922.0
2014-03-07,16670,16687,16224,16580,50038,46351.0,10816922.0
2014-03-10,16572,16668,16282,16615,36528,46459.0,10816922.0
2014-03-11,16594,16627,16439,16557,28704,46296.0,10816922.0
2014-03-12,16530,16627,16224,16267,31519,45485.0,10816922.0
2014-03-13,16284,16687,16284,16499,37072,46134.0,10816922.0
2014-03-14,16496,16609,16238,16249,25216,45431.0,10816922.0
2014-03-17,16533,16533,15662,15861,48562,44349.0,10816922.0
2014-03-18,15970,16260,15761,16035,17688,44836.0,10816922.0
2014-03-19,16222,16415,15857,16249,36760,45431.0,10816922.0
2014-03-20,16104,16357,16104,16325,13024,45647.0,10816922.0
2014-03-21,16456,16456,16149,16290,14788,45539.0,10816922.0
2014-03-24,16439,18465,16224,17949,194823,50191.0,10816922.0
2014-03-25,17944,18293,17654,18105,66233,50623.0,10816922.0
2014-03-26,18124,18720,17640,18146,103020,50731.0,10816922.0
2014-03-27,18296,18296,17791,18012,35359,50353.0,10816922.0
2014-03-28,18180,18858,17944,18262,83361,51056.0,10816922.0
2014-03-31,18644,18660,17849,18070,43265,50515.0,10816922.0
2014-04-01,18338,18371,17640,17989,30715,50299.0,10816922.0
2014-04-02,18280,18280,17619,17856,32229,49920.0,10816922.0
2014-04-03,18181,18181,17789,17891,13731,50028.0,10816922.0
2014-04-04,17966,17988,17601,17601,22163,49217.0,10816922.0
2014-04-07,17788,17788,17234,17369,41572,48568.0,10816922.0
2014-04-08,17253,17447,17210,17409,20060,48676.0,10816922.0
2014-04-09,17408,17580,17037,17177,20651,48027.0,10816922.0
2014-04-10,17175,17175,16611,16713,74482,46729.0,10816922.0
2014-04-11,16594,16669,16336,16481,29243,46080.0,10816922.0
2014-04-14,16360,17097,16360,17044,40103,47649.0,10816922.0
2014-04-15,17152,17174,16787,17061,16781,47703.0,10816922.0
2014-04-16,17017,17324,16281,16986,25816,47486.0,10816922.0
2014-04-17,17021,17021,16672,16887,34587,47216.0,10816922.0
2014-04-18,16807,17210,16688,17044,60208,47649.0,10816922.0
2014-04-21,17363,17363,16745,16847,12849,47108.0,10816922.0
2014-04-22,16689,16979,16555,16829,15176,47054.0,10816922.0
2014-04-23,16862,16975,16298,16406,56284,45864.0,10816922.0
2014-04-24,16398,16613,16151,16441,17036,45972.0,10816922.0
2014-04-25,16732,16732,16070,16307,13679,45593.0,10816922.0
2014-04-28,16210,16554,15974,16307,10406,45593.0,10816922.0
2014-04-29,16501,16501,16033,16174,15665,45215.0,10816922.0
2014-04-30,16168,16168,15862,16093,19613,44998.0,10816922.0
2014-05-02,16106,16208,15660,16133,29009,45107.0,10816922.0
2014-05-07,16128,16321,15703,15843,4393,44295.0,10816922.0
2014-05-08,15681,16068,14698,15977,37065,44674.0,10816922.0
2014-05-09,15858,16165,15718,16058,18323,44890.0,10816922.0
2014-05-12,16240,16240,15391,15977,15680,44674.0,10816922.0
2014-05-13,16050,16050,15776,15959,11371,44620.0,10816922.0
2014-05-14,15800,16149,15660,15843,18975,44295.0,10816922.0
2014-05-15,15836,16051,15642,15826,20588,44241.0,10816922.0
2014-05-16,16241,17134,16241,17021,447792,47594.0,10816922.0
2014-05-19,17055,17055,16104,16116,145614,45052.0,10816922.0
2014-05-20,16129,16226,14989,15339,178651,42889.0,10816922.0
2014-05-21,15181,15859,15181,15478,29141,43268.0,10816922.0
2014-05-22,15392,15661,15027,15339,56464,42889.0,10816922.0
2014-05-23,15645,15645,14946,15339,42290,42889.0,10816922.0
2014-05-26,15336,15605,15003,15089,31133,42186.0,10816922.0
2014-05-27,15080,15080,13962,14817,60988,41429.0,10816922.0
2014-05-28,14448,15109,14313,14335,65079,40077.0,10816922.0
2014-05-29,14238,14528,14238,14469,44631,40455.0,10816922.0
2014-05-30,14465,14637,14288,14643,21274,40942.0,10816922.0
2014-06-02,14497,14771,13342,13385,101089,37427.0,10816922.0
2014-06-03,13384,13636,12690,13153,86396,36778.0,10816922.0
2014-06-05,13301,13301,12838,13059,17633,36507.0,10816922.0
2014-06-09,13092,13302,12861,13211,29671,36940.0,10816922.0
2014-06-10,13210,13382,12861,13135,27570,36723.0,10816922.0
2014-06-11,13191,13191,11605,13019,21257,36399.0,10816922.0
2014-06-12,13093,13093,12765,13077,20510,36561.0,10816922.0
2014-06-13,13068,13261,12530,13095,29600,36615.0,10816922.0
2014-06-16,12921,13244,12819,13153,14617,36778.0,10816922.0
2014-06-17,13068,13455,12874,13095,29205,36615.0,10816922.0
2014-06-18,13090,13439,12950,13327,66582,37264.0,10816922.0
2014-06-19,13303,13502,13072,13309,41616,37210.0,10816922.0
2014-06-20,13299,13379,12799,12805,76013,35804.0,10816922.0
2014-06-23,12763,12839,11989,12323,89127,34452.0,10816922.0
2014-06-24,12184,12243,11604,11975,96456,33478.0,10816922.0
2014-06-25,11965,12277,11600,12283,29660,34344.0,10816922.0
2014-06-26,12142,12341,11873,12207,17117,34127.0,10816922.0
2014-06-27,12079,12181,11832,12149,43128,33965.0,10816922.0
2014-06-30,11951,12370,11908,12381,47784,34614.0,10816922.0
2014-07-01,12296,12490,12183,12479,23101,34885.0,10816922.0
2014-07-02,12474,12587,12221,12399,16709,34668.0,10816922.0
2014-07-03,12489,12532,12242,12457,19585,34830.0,10816922.0
2014-07-04,12488,12644,12354,12537,26959,35047.0,10816922.0
2014-07-07,12606,12606,11988,12069,32290,33749.0,10816922.0
2014-07-08,12048,12048,11484,11877,127595,33208.0,10816922.0
2014-07-09,11848,11929,11558,11935,26991,33370.0,10816922.0
2014-07-10,12048,12048,11559,11877,44206,33208.0,10816922.0
2014-07-11,11908,12139,11483,11645,55817,32559.0,10816922.0
2014-07-14,11467,11527,10903,11065,135887,30936.0,10816922.0
2014-07-15,11270,11270,10963,11007,78859,30774.0,10816922.0
2014-07-16,10940,11252,10822,11199,44906,31315.0,10816922.0
2014-07-17,11214,11558,11134,11489,27671,32126.0,10816922.0
2014-07-18,11387,11559,11253,11511,31513,32180.0,10816922.0
2014-07-21,11557,11579,11251,11257,18972,31477.0,10816922.0
2014-07-22,11370,11677,11349,11645,35888,32559.0,10816922.0
2014-07-23,11560,11893,11560,11587,57952,32397.0,10816922.0
2014-07-24,11679,11738,11588,11685,53364,32667.0,10816922.0
2014-07-25,11816,11832,11542,11779,47474,32938.0,10816922.0
2014-07-28,11680,11761,11331,11471,32844,32072.0,10816922.0
2014-07-29,11527,11527,11296,11511,29150,32180.0,10816922.0
2014-07-30,11543,11543,11215,11511,14557,32180.0,10816922.0
2014-07-31,11485,11485,10808,11007,67607,30774.0,10816922.0
2014-08-01,10791,11039,10791,11007,12676,30774.0,10816922.0
2014-08-04,11000,11871,11000,11877,50237,33208.0,10816922.0
2014-08-05,11818,12140,11640,12033,33522,33641.0,10816922.0
2014-08-06,12029,12126,11819,12051,28737,33695.0,10816922.0
2014-08-07,12025,12122,11310,11703,21774,32721.0,10816922.0
2014-08-08,11701,11851,11620,11685,20210,32667.0,10816922.0
2014-08-11,11717,11717,11427,11605,38959,32451.0,10816922.0
2014-08-12,11470,12475,11352,12417,88684,34722.0,10816922.0
2014-08-13,12534,13458,12340,13077,278824,36561.0,10816922.0
2014-08-14,13108,13129,12280,13135,198067,36723.0,10816922.0
