현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-09,6880,7140,6750,7100,806322,215114.0,30297753.0
2016-06-10,7070,7560,6990,7390,1432573,223900.0,30297753.0
2016-06-13,7340,7510,7240,7350,567689,222688.0,30297753.0
2016-06-14,7320,7370,7020,7150,442943,216629.0,30297753.0
2016-06-15,7100,7240,6930,7180,353202,217538.0,30297753.0
2016-06-16,7200,7260,6750,7080,538976,214508.0,30297753.0
2016-06-17,7310,7490,7220,7220,739887,218750.0,30297753.0
2016-06-20,7220,7270,7060,7230,204790,219053.0,30297753.0
2016-06-21,7290,7370,7210,7320,257235,221780.0,30297753.0
2016-06-22,7350,7830,7320,7650,1025652,231778.0,30297753.0
2016-06-23,7630,7920,7570,7730,804053,234202.0,30297753.0
2016-06-24,7850,7850,6840,7200,1455582,218144.0,30297753.0
2016-06-27,7010,7370,6900,7100,579639,215114.0,30297753.0
2016-06-28,7080,7350,7040,7190,579309,217841.0,30297753.0
2016-06-29,7330,7520,7170,7240,611493,219356.0,30297753.0
2016-06-30,7310,7500,7240,7490,305207,226930.0,30297753.0
2016-07-01,7550,7700,7500,7690,427744,232990.0,30297753.0
2016-07-04,7790,7830,7640,7820,340779,236928.0,30297753.0
2016-07-05,7870,8350,7700,8120,880486,246018.0,30297753.0
2016-07-06,8120,8230,7930,8120,513779,246018.0,30297753.0
2016-07-07,8110,8430,8100,8320,408544,252077.0,30297753.0
2016-07-08,8230,8320,7790,7970,634151,241473.0,30297753.0
2016-07-11,7830,7900,7510,7510,851000,227536.0,30297753.0
2016-07-12,7500,7650,7180,7560,905410,229051.0,30297753.0
2016-07-13,7650,7950,7650,7710,683684,233596.0,30297753.0
2016-07-14,7800,7950,7690,7920,324022,239958.0,30297753.0
2016-07-15,7980,8040,7840,7970,350378,241473.0,30297753.0
2016-07-18,8000,8200,7940,8110,374396,245715.0,30297753.0
2016-07-19,8140,8410,7950,8150,577074,246927.0,30297753.0
2016-07-20,8130,8200,7910,7950,368948,240867.0,30297753.0
2016-07-21,7950,8040,7800,7800,263428,236322.0,30297753.0
2016-07-22,7800,8160,7710,8150,386585,246927.0,30297753.0
2016-07-25,8150,8400,8150,8250,443452,249956.0,30297753.0
2016-07-26,8390,8390,8150,8260,414505,250259.0,30297753.0
2016-07-27,8260,8310,8190,8230,240388,249351.0,30297753.0
2016-07-28,8280,8380,8210,8250,278264,249956.0,30297753.0
2016-07-29,8250,8360,8200,8220,206544,249048.0,30297753.0
2016-08-01,8160,8250,7870,7940,481086,240564.0,30297753.0
2016-08-02,7940,7940,7580,7580,624528,229657.0,30297753.0
2016-08-03,7630,7730,7510,7580,342356,229657.0,30297753.0
2016-08-04,7590,8100,7550,7850,815869,237837.0,30297753.0
2016-08-05,7890,7930,7570,7630,339255,231172.0,30297753.0
2016-08-08,7590,7590,7050,7200,637923,218144.0,30297753.0
2016-08-09,7230,7400,7020,7230,385507,219053.0,30297753.0
2016-08-10,7170,7280,7160,7270,143285,220265.0,30297753.0
2016-08-11,7260,7450,7170,7170,151719,217235.0,30297753.0
2016-08-12,7170,7310,7140,7240,211900,219356.0,30297753.0
2016-08-16,7200,7290,7100,7210,148201,218447.0,30297753.0
2016-08-17,7230,7230,6800,6800,475715,206025.0,30297753.0
2016-08-18,6880,7710,6820,7330,907955,222083.0,30297753.0
2016-08-19,7150,7650,7130,7140,641498,216326.0,30297753.0
2016-08-22,7260,7290,7050,7060,194955,213902.0,30297753.0
2016-08-23,7060,7220,6980,7160,150053,216932.0,30297753.0
2016-08-24,7110,7180,7010,7020,159683,212690.0,30297753.0
2016-08-25,7010,7130,6890,7030,202823,212993.0,30297753.0
2016-08-26,6950,7080,6950,7060,86993,213902.0,30297753.0
2016-08-29,7050,7080,6900,6900,155015,209054.0,30297753.0
2016-08-30,6860,7070,6860,6970,149274,211175.0,30297753.0
2016-08-31,6950,7030,6900,6940,119156,210266.0,30297753.0
2016-09-01,6950,7440,6910,7200,250281,218144.0,30297753.0
2016-09-02,7210,7380,7130,7340,195201,222386.0,30297753.0
2016-09-05,7270,7390,7190,7330,161043,222083.0,30297753.0
2016-09-06,7380,7440,7220,7250,135523,219659.0,30297753.0
2016-09-07,7220,7280,6960,6960,254726,210872.0,30297753.0
2016-09-08,6930,7030,6720,6840,309622,207237.0,30297753.0
2016-09-09,6840,6900,6480,6620,339067,200571.0,30297753.0
2016-09-12,6560,7020,6370,6450,506714,195421.0,30297753.0
2016-09-13,6500,6710,6500,6680,163460,202389.0,30297753.0
2016-09-19,6730,6730,6550,6640,174440,201177.0,30297753.0
2016-09-20,6640,6650,6540,6560,109005,198753.0,30297753.0
2016-09-21,6570,6680,6500,6560,115356,198753.0,30297753.0
2016-09-22,6750,6910,6590,6720,259211,203601.0,30297753.0
2016-09-23,6750,6760,6610,6650,139168,201480.0,30297753.0
2016-09-26,6660,6850,6500,6720,354159,203601.0,30297753.0
2016-09-27,6580,6720,6560,6580,138432,199359.0,30297753.0
2016-09-28,6550,6690,6550,6630,125712,200874.0,30297753.0
2016-09-29,6660,6720,6600,6660,85922,201783.0,30297753.0
2016-09-30,6650,6680,6510,6510,107752,197238.0,30297753.0
2016-10-04,6530,6530,6310,6340,255889,192088.0,30297753.0
2016-10-05,6340,6400,6220,6250,158058,189361.0,30297753.0
2016-10-06,6230,6280,6010,6080,343379,184210.0,30297753.0
2016-10-07,6090,6200,6000,6040,221127,182998.0,30297753.0
2016-10-10,6040,6190,6010,6150,124562,186331.0,30297753.0
2016-10-11,6250,6250,6040,6140,129273,186028.0,30297753.0
2016-10-12,6100,6180,6040,6080,81504,184210.0,30297753.0
2016-10-13,6080,6170,5500,5710,374676,173000.0,30297753.0
2016-10-14,5660,6100,5660,5990,289500,181484.0,30297753.0
2016-10-17,5930,6010,5790,5800,177183,175727.0,30297753.0
2016-10-18,5800,5960,5780,5900,78771,178757.0,30297753.0
2016-10-19,5980,5980,5800,5840,77655,176939.0,30297753.0
2016-10-20,5840,5860,5650,5660,208634,171485.0,30297753.0
2016-10-21,5700,5790,5630,5720,97716,173303.0,30297753.0
2016-10-24,5750,5830,5670,5730,89622,173606.0,30297753.0
2016-10-25,5750,5830,5630,5630,112803,170576.0,30297753.0
2016-10-26,5620,5650,5100,5230,510842,158457.0,30297753.0
2016-10-27,5160,5410,5140,5300,217570,160578.0,30297753.0
2016-10-28,5280,5340,5100,5140,237060,155730.0,30297753.0
2016-10-31,5040,5340,5000,5180,301440,156942.0,30297753.0
2016-11-01,5050,5300,5050,5180,120015,156942.0,30297753.0
2016-11-02,5190,5550,5000,5190,811971,157245.0,30297753.0
2016-11-03,5180,5300,4990,5000,295008,151489.0,30297753.0
2016-11-04,4995,5090,4950,5070,218280,153610.0,30297753.0
2016-11-07,5070,5130,5020,5080,113031,153913.0,30297753.0
2016-11-08,5130,5180,5050,5050,111123,153004.0,30297753.0
2016-11-09,5100,5110,4395,4620,831848,139976.0,30297753.0
2016-11-10,4725,4955,4725,4795,386393,145278.0,30297753.0
2016-11-11,4855,5220,4800,5190,351483,157245.0,30297753.0
2016-11-14,5200,5310,5090,5150,191459,156033.0,30297753.0
2016-11-15,5190,5460,5110,5340,406617,161790.0,30297753.0
2016-11-16,5410,5540,5310,5370,175463,162699.0,30297753.0
2016-11-17,5400,5430,5280,5280,97491,159972.0,30297753.0
2016-11-18,5350,5350,5150,5150,132089,156033.0,30297753.0
2016-11-21,5150,5150,4940,5010,181198,151792.0,30297753.0
2016-11-22,5040,5040,4970,4980,90302,150883.0,30297753.0
2016-11-23,4990,5050,4940,4940,88170,149671.0,30297753.0
2016-11-24,4900,4975,4790,4790,113481,145126.0,30297753.0
2016-11-25,4705,4820,4610,4620,268451,139976.0,30297753.0
2016-11-28,4640,4680,4435,4435,196836,134371.0,30297753.0
2016-11-29,4430,5300,4365,5140,1180087,155730.0,30297753.0
2016-11-30,5370,5600,5100,5120,801788,155124.0,30297753.0
2016-12-01,5120,5150,4910,4920,257263,149065.0,30297753.0
2016-12-02,4905,4905,4625,4635,288650,140430.0,30297753.0
2016-12-05,4635,4640,4485,4485,228853,135885.0,30297753.0
2016-12-06,4465,4610,4460,4485,179742,135885.0,30297753.0
2016-12-07,4525,4610,4310,4485,314803,135885.0,30297753.0
2016-12-08,4520,4785,4495,4765,295073,144369.0,30297753.0
2016-12-09,4795,5070,4710,5020,297691,152095.0,30297753.0
2016-12-12,5040,5160,4960,5090,160837,154216.0,30297753.0
2016-12-13,5100,5140,5000,5040,122104,152701.0,30297753.0
2016-12-14,5050,5100,5020,5040,77614,152701.0,30297753.0
2016-12-15,5050,5240,5010,5240,155882,158760.0,30297753.0
2016-12-16,5240,5240,5150,5160,77063,156336.0,30297753.0
2016-12-19,5100,5230,5060,5110,175288,154822.0,30297753.0
2016-12-20,5130,5220,5100,5100,84937,154519.0,30297753.0
2016-12-21,5140,5150,5060,5150,87317,156033.0,30297753.0
2016-12-22,5140,5170,5040,5060,99526,153307.0,30297753.0
2016-12-23,5080,5310,4990,5210,195176,157851.0,30297753.0
2016-12-26,5250,5330,5190,5320,152286,161184.0,30297753.0
2016-12-27,5320,5380,5250,5320,118874,161184.0,30297753.0
2016-12-28,5370,5420,5290,5290,93027,160275.0,30297753.0
2016-12-29,5270,5330,5220,5300,63921,160578.0,30297753.0
2017-01-02,5230,5340,5140,5250,177245,159063.0,30297753.0
2017-01-03,5300,5310,5180,5210,104323,157851.0,30297753.0
2017-01-04,5200,5240,5100,5160,193137,156336.0,30297753.0
2017-01-05,5200,5220,5010,5080,230358,153913.0,30297753.0
2017-01-06,5080,5130,5000,5030,137033,152398.0,30297753.0
2017-01-09,5020,5050,4835,4855,276624,147096.0,30297753.0
2017-01-10,4840,4910,4590,4645,547993,140733.0,30297753.0
2017-01-11,4690,4740,4630,4695,184922,142248.0,30297753.0
2017-01-12,4665,4740,4610,4660,119769,141188.0,30297753.0
2017-01-13,4690,4745,4620,4720,142130,143005.0,30297753.0
2017-01-16,4745,4765,4570,4650,178658,140885.0,30297753.0
2017-01-17,4720,4780,4590,4590,234633,139067.0,30297753.0
2017-01-18,4625,4630,4550,4580,65994,138764.0,30297753.0
2017-01-19,4610,4630,4565,4600,50784,139370.0,30297753.0
2017-01-20,4635,4635,4505,4590,131623,139067.0,30297753.0
2017-01-23,4580,4620,4470,4470,116104,135431.0,30297753.0
2017-01-24,4495,4550,4345,4350,155667,131795.0,30297753.0
2017-01-25,4390,4450,4370,4400,102540,133310.0,30297753.0
2017-01-26,4445,4655,4430,4605,110997,139521.0,30297753.0
2017-01-31,4580,4650,4575,4600,81622,139370.0,30297753.0
2017-02-01,4605,4650,4570,4615,71656,139824.0,30297753.0
2017-02-02,4615,4635,4500,4500,105921,136340.0,30297753.0
2017-02-03,4500,4580,4470,4505,87199,136491.0,30297753.0
2017-02-06,4505,4575,4400,4470,79998,135431.0,30297753.0
2017-02-07,4450,4510,4420,4505,62869,136491.0,30297753.0
2017-02-08,4535,4575,4430,4465,101492,135279.0,30297753.0
2017-02-09,4475,4500,4425,4480,45261,135734.0,30297753.0
2017-02-10,4490,4670,4490,4630,208951,140279.0,30297753.0
2017-02-13,4690,4690,4555,4570,130574,138461.0,30297753.0
2017-02-14,4540,4595,4505,4550,92042,137855.0,30297753.0
2017-02-15,4515,4595,4515,4570,74350,138461.0,30297753.0
2017-02-16,4570,4590,4535,4585,120282,138915.0,30297753.0
2017-02-17,4640,5030,4640,4875,649993,147702.0,30297753.0
2017-02-20,4940,4975,4860,4900,159685,148459.0,30297753.0
2017-02-21,4880,4930,4820,4820,125688,146035.0,30297753.0
2017-02-22,4490,4550,4385,4410,717648,133613.0,30297753.0
2017-02-23,4450,4570,4410,4510,223183,136643.0,30297753.0
2017-02-24,4485,4535,4460,4500,127557,136340.0,30297753.0
2017-02-27,4500,4525,4380,4410,146041,133613.0,30297753.0
2017-02-28,4425,4500,4350,4385,126710,132856.0,30297753.0
2017-03-02,4385,4450,4320,4320,114301,130886.0,30297753.0
2017-03-03,4250,4315,4050,4050,398354,122706.0,30297753.0
2017-03-06,3960,3995,3790,3905,622323,118313.0,30297753.0
2017-03-07,3960,4175,3900,4090,297964,123918.0,30297753.0
2017-03-08,4135,4240,4095,4155,106790,125887.0,30297753.0
2017-03-09,4200,4450,4150,4365,277915,132250.0,30297753.0
2017-03-10,4350,4485,4310,4465,168208,135279.0,30297753.0
2017-03-13,4510,4615,4445,4465,202840,135279.0,30297753.0
2017-03-14,4535,4535,4380,4465,106198,135279.0,30297753.0
2017-03-15,4410,4495,4365,4365,97491,132250.0,30297753.0
2017-03-16,4365,4485,4340,4450,78582,134825.0,30297753.0
2017-03-17,4440,4485,4350,4400,102309,133310.0,30297753.0
2017-03-20,4420,4430,4205,4205,148295,127402.0,30297753.0
2017-03-21,4205,4270,4170,4190,86095,126948.0,30297753.0
2017-03-22,4160,4230,4030,4030,137779,122100.0,30297753.0
2017-03-23,4060,4180,3950,4110,263050,124524.0,30297753.0
2017-03-24,4160,4170,4075,4080,69917,123615.0,30297753.0
2017-03-27,4125,4125,3820,3835,279266,116192.0,30297753.0
2017-03-28,3890,3980,3850,3885,131405,117707.0,30297753.0
2017-03-29,3935,4075,3900,4050,111691,122706.0,30297753.0
2017-03-30,4070,4135,4000,4010,103452,121494.0,30297753.0
2017-03-31,4010,4090,3975,4005,92720,121343.0,30297753.0
2017-04-03,4045,4110,3985,4080,93373,123615.0,30297753.0
2017-04-04,4110,4180,4035,4065,156270,123160.0,30297753.0
2017-04-05,4035,4150,4015,4120,78761,124827.0,30297753.0
2017-04-06,4075,4120,3990,4000,154174,121191.0,30297753.0
2017-04-07,4010,4050,3990,4010,55897,121494.0,30297753.0
2017-04-10,4010,4010,3780,3835,244234,116192.0,30297753.0
2017-04-11,3885,3885,3810,3825,127563,115889.0,30297753.0
2017-04-12,3830,3865,3800,3810,92451,115434.0,30297753.0
2017-04-13,3805,3850,3670,3850,289298,116646.0,30297753.0
2017-04-14,3840,3970,3800,3805,164018,115283.0,30297753.0
2017-04-17,3855,3975,3820,3955,132645,119828.0,30297753.0
2017-04-18,3980,4060,3940,3960,100976,119979.0,30297753.0
2017-04-19,3995,3995,3915,3935,41052,119222.0,30297753.0
2017-04-20,3990,3995,3895,3940,87992,119373.0,30297753.0
2017-04-21,3940,3975,3880,3905,72707,118313.0,30297753.0
2017-04-24,3925,3945,3825,3945,188073,119525.0,30297753.0
2017-04-25,3945,4055,3890,4000,123913,121191.0,30297753.0
2017-04-26,4045,4175,3940,4035,155920,122251.0,30297753.0
2017-04-27,4005,4060,3950,3965,83756,120131.0,30297753.0
2017-04-28,3950,4000,3860,3900,119555,118161.0,30297753.0
2017-05-02,3950,3960,3800,3835,98101,116192.0,30297753.0
2017-05-04,3835,3875,3785,3825,150284,115889.0,30297753.0
2017-05-08,3845,3890,3825,3840,101125,116343.0,30297753.0
2017-05-10,3880,3880,3825,3835,100411,116192.0,30297753.0
2017-05-11,3855,3880,3845,3880,79027,117555.0,30297753.0
2017-05-12,3900,4065,3870,3930,204857,119070.0,30297753.0
2017-05-15,3965,4000,3925,3975,92584,120434.0,30297753.0
2017-05-16,3980,3980,3825,3860,121923,116949.0,30297753.0
2017-05-17,3860,4000,3830,3930,138732,119070.0,30297753.0
2017-05-18,3930,3985,3850,3855,103203,116798.0,30297753.0
2017-05-19,3935,3935,3855,3875,67193,117404.0,30297753.0
2017-05-22,3880,3950,3850,3855,87709,116798.0,30297753.0
2017-05-23,3860,4030,3805,4000,224745,121191.0,30297753.0
2017-05-24,4055,4160,3995,3995,392021,121040.0,30297753.0
2017-05-25,3965,4030,3895,3915,81882,118616.0,30297753.0
2017-05-26,3970,4365,3970,4225,468417,128008.0,30297753.0
2017-05-29,4225,4250,4125,4135,145512,125281.0,30297753.0
2017-05-30,4190,4190,4090,4150,115853,125736.0,30297753.0
2017-05-31,4150,4320,4150,4240,178460,128462.0,30297753.0
2017-06-01,4245,4280,4150,4195,122365,127099.0,30297753.0
2017-06-02,4240,4275,4195,4250,107644,128765.0,30297753.0
2017-06-05,4195,4250,4175,4175,86875,126493.0,30297753.0
2017-06-07,4345,5420,4270,5420,4960266,164214.0,30297753.0
2017-06-08,5470,6900,5460,6040,10885833,182998.0,30297753.0
2017-06-09,6080,6330,5880,6040,2603531,182998.0,30297753.0
2017-06-12,6100,6260,5970,6200,1455702,187846.0,30297753.0
2017-06-13,6100,6330,6050,6280,1247109,190270.0,30297753.0
2017-06-14,6480,6500,6160,6250,884584,189361.0,30297753.0
2017-06-15,6220,6250,5820,6110,770484,185119.0,30297753.0
2017-06-16,5990,6180,5960,6130,415325,185725.0,30297753.0
2017-06-19,6050,7780,5980,7450,6257541,225718.0,30297753.0
2017-06-20,7490,7660,7150,7480,1925917,228069.0,30490468.0
2017-06-21,7640,9230,7610,7910,9779472,241180.0,30490468.0
2017-06-22,7700,8150,7590,8150,666546,248497.0,30490468.0
2017-06-23,8250,8800,8250,8520,638946,259779.0,30490468.0
2017-06-26,8410,8980,8410,8550,607644,260694.0,30490468.0
2017-06-27,8710,8710,7580,8040,1571884,245143.0,30490468.0
2017-06-28,7850,7980,7380,7400,1136062,225629.0,30490468.0
2017-06-29,7480,7710,7270,7470,838454,227764.0,30490468.0
2017-06-30,7320,7610,7300,7490,472109,228374.0,30490468.0
2017-07-03,7570,7660,6960,7110,1060553,222268.0,31261328.0
2017-07-04,7110,7110,6690,6820,971606,213202.0,31261328.0
2017-07-05,6880,7150,6820,7040,688287,220080.0,31261328.0
2017-07-06,7040,7350,6900,7300,592516,228208.0,31261328.0
2017-07-07,7260,7430,7200,7390,444345,231021.0,31261328.0
2017-07-10,7430,7700,7290,7500,894473,234460.0,31261328.0
2017-07-11,7500,7610,7410,7540,274147,235710.0,31261328.0
2017-07-12,7580,8000,6830,6890,1793985,215391.0,31261328.0
2017-07-13,6830,7100,6680,6950,403015,217266.0,31261328.0
2017-07-14,6950,6960,6620,6720,401553,210076.0,31261328.0
2017-07-17,6720,6890,6670,6700,254270,209451.0,31261328.0
2017-07-18,6720,7040,6720,6960,357600,217579.0,31261328.0
2017-07-19,7020,7200,6870,6900,336520,215703.0,31261328.0
2017-07-20,6870,6930,6640,6700,342925,209451.0,31261328.0
2017-07-21,6770,6960,6710,6930,259390,216641.0,31261328.0
2017-07-24,7000,7170,6940,6950,403899,217266.0,31261328.0
2017-07-25,6820,6890,6640,6680,424452,208826.0,31261328.0
2017-07-26,6750,6850,6160,6290,877917,196634.0,31261328.0
2017-07-27,6390,7140,6230,6530,1860622,208571.0,31940367.0
2017-07-28,6520,6550,6210,6350,496535,202821.0,31940367.0
2017-07-31,6350,6550,6250,6370,269808,203460.0,31940367.0
2017-08-01,6370,6500,6310,6350,217169,202821.0,31940367.0
2017-08-02,6360,6440,6250,6260,281900,199947.0,31940367.0
2017-08-03,6260,6300,5920,6060,487604,193559.0,31940367.0
2017-08-04,6020,6250,5830,6200,418184,198030.0,31940367.0
2017-08-07,6270,6400,6190,6340,231722,202502.0,31940367.0
2017-08-08,6430,6470,6160,6200,332004,198030.0,31940367.0
2017-08-09,6170,6200,5870,5870,328792,187490.0,31940367.0
2017-08-10,5780,5950,5700,5770,304003,184296.0,31940367.0
2017-08-11,5660,5800,5580,5630,304031,179824.0,31940367.0
2017-08-14,5650,6190,5650,5800,466600,185254.0,31940367.0
2017-08-16,5870,6060,5860,5900,170175,188448.0,31940367.0
2017-08-17,5920,7070,5860,6450,2806255,206015.0,31940367.0
2017-08-18,6330,6500,6260,6420,461891,205057.0,31940367.0
2017-08-21,6400,6460,6290,6330,262444,202183.0,31940367.0
2017-08-22,6320,6450,6200,6220,357511,201485.0,32393100.0
2017-08-23,6270,6310,6190,6220,166401,201485.0,32393100.0
2017-08-24,6250,6430,6210,6370,317433,206344.0,32393100.0
2017-08-25,6370,6370,6230,6260,206923,202781.0,32393100.0
2017-08-28,6330,6340,6200,6230,169363,201809.0,32393100.0
2017-08-29,6190,6480,6150,6170,414328,199865.0,32393100.0
2017-08-30,6160,6210,5890,5910,400697,191443.0,32393100.0
2017-08-31,5900,5930,5750,5810,299752,188204.0,32393100.0
2017-09-01,5820,5960,5700,5820,272719,189055.0,32483646.0
2017-09-04,5600,5710,5560,5590,316615,181584.0,32483646.0
2017-09-05,5630,5770,5510,5750,254084,186781.0,32483646.0
2017-09-06,5750,5800,5610,5650,128312,183533.0,32483646.0
2017-09-07,5670,5840,5550,5680,228461,184507.0,32483646.0
2017-09-08,5680,5750,5500,5530,277163,179635.0,32483646.0
2017-09-11,5540,5630,5420,5460,229813,177361.0,32483646.0
2017-09-12,5430,5700,5430,5680,398497,184507.0,32483646.0
2017-09-13,5690,5690,5440,5450,316573,177036.0,32483646.0
2017-09-14,5410,5530,5230,5250,286051,170539.0,32483646.0
2017-09-15,5200,5310,5000,5140,344222,166966.0,32483646.0
2017-09-18,5130,5230,5050,5120,243901,166316.0,32483646.0
2017-09-19,5140,5160,4950,5010,279651,162743.0,32483646.0
2017-09-20,5030,5030,4835,4860,249727,157871.0,32483646.0
2017-09-21,4820,5990,4820,5010,4302544,162743.0,32483646.0
2017-09-22,5050,5080,4765,4770,551504,154947.0,32483646.0
2017-09-25,4770,5300,4700,5130,672899,166641.0,32483646.0
2017-09-26,5130,5640,5020,5190,1137477,168590.0,32483646.0
2017-09-27,5210,5520,5160,5350,472084,173788.0,32483646.0
2017-09-28,5320,5470,5200,5380,398049,174762.0,32483646.0
2017-09-29,5440,5460,5300,5330,231461,173138.0,32483646.0
2017-10-10,5340,5580,5260,5400,225988,175412.0,32483646.0
2017-10-11,5430,5500,5400,5440,141239,176711.0,32483646.0
2017-10-12,5400,5620,5320,5590,238941,181584.0,32483646.0
2017-10-13,5680,5800,5300,5420,391490,176061.0,32483646.0
2017-10-16,5320,5420,5120,5170,225967,167940.0,32483646.0
2017-10-17,5200,5330,5140,5310,162140,172488.0,32483646.0
2017-10-18,5420,5450,5170,5170,201885,167940.0,32483646.0
2017-10-19,5180,5270,5000,5150,182249,167291.0,32483646.0
2017-10-20,5230,5230,5090,5140,79247,166966.0,32483646.0
2017-10-23,5200,5340,5100,5320,176199,172813.0,32483646.0
2017-10-24,5350,5590,5330,5390,445296,175087.0,32483646.0
2017-10-25,5390,5420,5270,5270,151794,171189.0,32483646.0
2017-10-26,5320,5320,5200,5200,155641,168915.0,32483646.0
2017-10-27,5280,5480,5180,5440,328168,176711.0,32483646.0
2017-10-30,5530,5740,5450,5450,489151,177036.0,32483646.0
2017-10-31,5430,5470,5220,5340,339305,173463.0,32483646.0
2017-11-01,5350,5470,5250,5470,201025,177686.0,32483646.0
2017-11-02,5530,5680,5330,5660,560285,183857.0,32483646.0
2017-11-03,5770,5800,5460,5580,574361,181259.0,32483646.0
2017-11-06,5580,5620,5420,5440,258100,176711.0,32483646.0
2017-11-07,5440,5520,5380,5480,153148,178010.0,32483646.0
2017-11-08,5450,6000,5400,5700,1252196,185157.0,32483646.0
2017-11-09,5860,6010,5750,5870,731640,190679.0,32483646.0
2017-11-10,5930,6100,5770,5890,409344,191329.0,32483646.0
2017-11-13,5980,6000,5770,5820,270551,189055.0,32483646.0
2017-11-14,5940,5950,5670,5870,304887,190679.0,32483646.0
2017-11-15,5770,6260,5700,6100,1319136,198150.0,32483646.0
2017-11-16,6130,6230,6010,6190,608188,201074.0,32483646.0
2017-11-17,6120,6450,6110,6280,1044571,203997.0,32483646.0
2017-11-20,6280,6430,6210,6240,504149,202698.0,32483646.0
2017-11-21,6240,6260,5870,5870,693357,190679.0,32483646.0
2017-11-22,5880,6140,5820,6050,485308,196526.0,32483646.0
2017-11-23,6050,6090,5900,5930,256770,192628.0,32483646.0
2017-11-24,5950,6010,5810,5850,253633,190029.0,32483646.0
2017-11-27,5960,5960,5660,5660,345590,183857.0,32483646.0
2017-11-28,5680,5900,5680,5700,206625,185157.0,32483646.0
2017-11-29,5740,6250,5740,6120,2064588,198800.0,32483646.0
2017-11-30,6140,6240,6000,6080,492344,197501.0,32483646.0
2017-12-01,6120,6240,5950,6070,564489,197176.0,32483646.0
2017-12-04,6170,6670,6090,6650,2025760,216016.0,32483646.0
2017-12-05,6780,6940,6450,6510,1328113,211469.0,32483646.0
2017-12-06,6580,6970,6410,6560,1590312,213093.0,32483646.0
2017-12-07,6580,6590,6100,6170,834968,200424.0,32483646.0
2017-12-08,6250,6360,5880,5880,608395,191004.0,32483646.0
2017-12-11,5800,6050,5790,5930,163710,192628.0,32483646.0
2017-12-12,5900,5930,5630,5650,441963,183533.0,32483646.0
2017-12-13,5700,5890,5620,5700,263342,185157.0,32483646.0
2017-12-14,5720,5850,5690,5730,179526,186650.0,32574192.0
2017-12-15,5830,5830,5600,5640,199097,183718.0,32574192.0
2017-12-18,5640,5640,5350,5350,435568,174272.0,32574192.0
2017-12-19,5400,5470,5150,5230,342264,170363.0,32574192.0
2017-12-20,5200,5370,5120,5140,262370,167431.0,32574192.0
2017-12-21,5230,5430,5140,5210,372846,169712.0,32574192.0
2017-12-22,5240,5260,5140,5160,159112,168083.0,32574192.0
2017-12-26,5280,5330,5040,5050,231855,164500.0,32574192.0
2017-12-27,5120,5200,5090,5150,133262,167757.0,32574192.0
2017-12-28,5200,5300,5140,5270,126815,171666.0,32574192.0
2018-01-02,5300,5330,5210,5310,221120,172969.0,32574192.0
2018-01-03,5350,5350,5220,5310,309860,172969.0,32574192.0
2018-01-04,5330,5380,5220,5320,207405,173295.0,32574192.0
2018-01-05,5340,5570,5330,5420,300313,176552.0,32574192.0
2018-01-08,5430,5480,5270,5300,216213,172643.0,32574192.0
2018-01-09,5260,5320,5190,5200,187841,169386.0,32574192.0
2018-01-10,5220,5470,5160,5320,406314,173295.0,32574192.0
2018-01-11,5360,5510,5280,5400,253090,175901.0,32574192.0
2018-01-12,5410,5440,5260,5260,234630,171340.0,32574192.0
2018-01-15,5340,5350,5160,5200,243122,169386.0,32574192.0
2018-01-16,5200,5320,5150,5240,154523,170689.0,32574192.0
2018-01-17,5250,5310,5140,5140,233127,167431.0,32574192.0
2018-01-18,5140,5280,5120,5200,237377,169386.0,32574192.0
2018-01-19,5250,5910,5230,5860,1255291,190885.0,32574192.0
2018-01-22,5900,5990,5600,5760,602020,187627.0,32574192.0
2018-01-23,5810,5810,5670,5790,300830,188605.0,32574192.0
2018-01-24,5810,5910,5720,5790,320310,188605.0,32574192.0
2018-01-25,5800,6170,5790,6080,764608,198051.0,32574192.0
2018-01-26,6150,6150,5900,5930,349264,193165.0,32574192.0
2018-01-29,5860,6060,5850,5980,303850,194794.0,32574192.0
2018-01-30,5980,6020,5860,5930,302663,193165.0,32574192.0
2018-01-31,5870,5950,5770,5780,229199,188279.0,32574192.0
2018-02-01,6190,6650,6100,6390,2707550,208149.0,32574192.0
2018-02-02,6270,6340,5950,6200,788668,201960.0,32574192.0
2018-02-05,5980,6140,5800,5910,440714,192513.0,32574192.0
2018-02-06,5670,5780,5480,5780,556235,188279.0,32574192.0
2018-02-07,5900,6680,5810,6040,2488561,196748.0,32574192.0
2018-02-08,6050,6260,5930,6110,611429,199028.0,32574192.0
2018-02-09,5860,6120,5830,5990,414011,195119.0,32574192.0
2018-02-12,6080,6180,5940,5940,380451,193491.0,32574192.0
2018-02-13,6000,6190,5930,6150,571565,200331.0,32574192.0
2018-02-14,6200,6390,6130,6150,599553,200331.0,32574192.0
2018-02-19,6160,6210,6120,6200,286816,201960.0,32574192.0
2018-02-20,6250,6530,6190,6450,1316215,210104.0,32574192.0
2018-02-21,6410,6510,6250,6490,888406,211407.0,32574192.0
2018-02-22,6470,6470,6180,6180,548760,201309.0,32574192.0
2018-02-23,6190,6390,6150,6240,432526,203263.0,32574192.0
2018-02-26,6300,6330,6180,6230,357302,202937.0,32574192.0
