UCI(038340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-08,7700,8108,7583,7904,80712,12835.0,9472000.0
2010-02-09,7816,7991,7816,7933,22779,12882.0,9472000.0
2010-02-10,8050,8050,7816,7846,19606,12740.0,9472000.0
2010-02-11,8020,8020,7758,7904,4390,12835.0,9472000.0
2010-02-12,7991,7991,7641,7904,8843,12835.0,9472000.0
2010-02-16,7991,8079,7700,7933,14818,12882.0,9472000.0
2010-02-17,8020,8225,7816,8196,14347,13308.0,9472000.0
2010-02-18,8225,8691,8050,8400,75709,13640.0,9472000.0
2010-02-19,8429,8458,7904,8371,19615,13592.0,9472000.0
2010-02-22,8370,8458,8020,8283,17654,13450.0,9472000.0
2010-02-23,8312,8312,8050,8138,11100,13213.0,9472000.0
2010-02-24,8254,8283,7933,8167,7109,13261.0,9472000.0
2010-02-25,8283,8283,7787,7963,3840,12929.0,9472000.0
2010-02-26,7874,7874,7787,7875,3870,12787.0,9472000.0
2010-03-02,7962,7962,7758,7758,5152,12598.0,9472000.0
2010-03-03,7612,8050,7612,8050,6406,13071.0,9472000.0
2010-03-04,8108,8166,7874,7875,3037,12787.0,9472000.0
2010-03-05,8050,8050,7670,8021,11020,13024.0,9472000.0
2010-03-08,7991,8079,7758,8079,17308,13119.0,9472000.0
2010-03-09,7816,8050,7816,7933,2363,12882.0,9472000.0
2010-03-10,8079,8079,7758,7933,5529,12882.0,9472000.0
2010-03-11,7875,8225,7845,8108,18465,13166.0,9472000.0
2010-03-12,8166,8458,7962,8108,4554,13166.0,9472000.0
2010-03-15,8166,8399,8108,8283,1048,13450.0,9472000.0
2010-03-16,8312,8458,8108,8138,16440,13213.0,9472000.0
2010-03-17,7875,8691,7875,8167,2401,13261.0,9472000.0
2010-03-18,8370,8370,7991,8167,4431,13261.0,9472000.0
2010-03-19,8050,8341,7991,8342,823,13545.0,9472000.0
2010-03-22,8312,8458,8108,8371,33123,13592.0,9472000.0
2010-03-23,8662,9625,8487,9625,637218,15629.0,9472000.0
2010-03-24,11053,11053,10033,11054,1114782,17949.0,9472000.0
2010-03-25,10733,10791,9479,9975,567008,16197.0,9472000.0
2010-03-26,9975,10325,9362,9742,155373,15818.0,9472000.0
2010-03-29,9333,9712,8895,9246,153113,15013.0,9472000.0
2010-03-30,9624,9770,8779,9246,148918,15013.0,9472000.0
2010-03-31,9508,9595,8779,9333,91993,15155.0,9472000.0
2010-04-01,9129,9508,8866,9129,61965,14824.0,9472000.0
2010-04-02,9333,9508,8808,9071,123064,14729.0,9472000.0
2010-04-05,9070,9304,8604,8983,207069,14587.0,9472000.0
2010-04-06,9070,9333,8895,9275,163297,15060.0,9472000.0
2010-04-07,9216,9216,8895,9158,134035,14871.0,9472000.0
2010-04-08,9800,9887,9129,9450,240875,15345.0,9472000.0
2010-04-09,9741,9887,9450,9567,146792,15534.0,9472000.0
2010-04-12,9654,9770,9100,9450,121250,15345.0,9472000.0
2010-04-13,9625,10179,9450,9654,285963,15676.0,9472000.0
2010-04-14,9508,9712,8516,8925,149592,14492.0,9472000.0
2010-04-15,8895,9041,8545,8721,61266,14161.0,9472000.0
2010-04-16,8575,8954,8108,8108,98936,13166.0,9472000.0
2010-04-19,7933,8195,7729,7729,93903,12550.0,9472000.0
2010-04-20,7845,8166,7729,7758,107941,12598.0,9472000.0
2010-04-21,8079,8079,7816,7875,54013,12787.0,9472000.0
2010-04-22,8020,8079,7758,7788,49778,12645.0,9472000.0
2010-04-23,7991,7991,7641,7788,71618,12645.0,9472000.0
2010-04-26,7787,8429,7729,7875,202017,12787.0,9472000.0
2010-04-27,7875,7962,7787,7933,42808,12882.0,9472000.0
2010-04-28,7700,7904,7641,7904,27105,12835.0,9472000.0
2010-04-29,7962,8050,7758,8021,11504,13024.0,9472000.0
2010-04-30,8020,8079,7816,7817,26428,12692.0,9472000.0
2010-05-03,7612,7933,7612,7904,5275,12835.0,9472000.0
2010-05-04,7933,8166,7729,8021,11853,13024.0,9472000.0
2010-05-06,7962,7962,6883,7525,26615,12219.0,9472000.0
2010-05-07,7845,7845,6970,7379,22961,11982.0,9472000.0
2010-05-10,7320,8458,7204,7671,72559,12456.0,9472000.0
2010-05-11,8166,8166,7525,7671,5234,12456.0,9472000.0
2010-05-12,7933,7933,7525,7758,10757,12598.0,9472000.0
2010-05-13,8108,8108,7408,7817,16939,12692.0,9472000.0
2010-05-14,7816,8254,7583,8167,35150,13261.0,9472000.0
2010-05-17,8079,8079,7700,8050,4361,13071.0,9472000.0
2010-05-18,8545,8750,7787,8400,24129,13640.0,9472000.0
2010-05-19,8166,8604,7495,7525,47618,12219.0,9472000.0
2010-05-20,7845,7845,7350,7700,18342,12503.0,9472000.0
2010-05-24,7320,7670,7204,7583,4005,12314.0,9472000.0
2010-05-25,8137,8137,6445,6592,44050,10703.0,9472000.0
2010-05-26,6708,7554,6562,6971,21926,11319.0,9472000.0
2010-05-27,7233,7233,6329,6592,46514,10703.0,9472000.0
2010-05-28,6679,6825,6562,6650,10244,10798.0,9472000.0
2010-05-31,6620,6708,6387,6592,16530,10703.0,9472000.0
2010-06-01,6562,6970,6445,6767,15811,10988.0,9472000.0
2010-06-03,6795,7379,6766,7204,19089,11698.0,9472000.0
2010-06-04,7204,7583,6883,7175,22806,11651.0,9472000.0
2010-06-07,6708,7116,6620,6738,14794,10940.0,9472000.0
2010-06-08,6708,7408,6591,6883,34717,11177.0,9472000.0
2010-06-09,7116,7116,6766,6854,6009,11130.0,9472000.0
2010-06-10,7175,7175,6825,6854,890,11130.0,9472000.0
2010-06-11,7320,7320,6708,6883,7446,11177.0,9472000.0
2010-06-14,7145,7174,6824,6942,9329,11272.0,9472000.0
2010-06-15,6883,7058,6883,6942,3049,11272.0,9472000.0
2010-06-16,7000,7379,6912,6942,19254,11272.0,9472000.0
2010-06-17,6591,7175,6591,7000,9123,11366.0,9472000.0
2010-06-18,7145,7466,6737,7117,20956,11556.0,9472000.0
2010-06-21,7116,7583,6883,7058,6623,11461.0,9472000.0
2010-06-22,7000,7233,6941,7233,8719,11745.0,9472000.0
2010-06-23,7175,7408,7000,7233,5039,11745.0,9472000.0
2010-06-24,7058,7408,6912,7117,9508,11556.0,9472000.0
2010-06-25,6970,7845,6970,7000,12172,11366.0,9472000.0
2010-06-28,6970,7000,6650,6825,24805,11082.0,9472000.0
2010-06-29,6795,6795,6445,6446,45072,10467.0,9472000.0
2010-06-30,6475,6883,6445,6621,9683,10751.0,9472000.0
2010-07-01,6620,6620,6504,6621,1864,10751.0,9472000.0
2010-07-02,6445,6708,6445,6533,17383,10609.0,9472000.0
2010-07-05,6649,6766,6241,6679,62497,10845.0,9472000.0
2010-07-06,6416,6562,6241,6533,75283,10609.0,9472000.0
2010-07-07,6358,6562,6358,6475,33453,10514.0,9472000.0
2010-07-08,6562,6649,6416,6504,74395,10561.0,9472000.0
2010-07-09,6533,6591,6358,6533,23192,10609.0,9472000.0
2010-07-12,6533,6650,6445,6533,67241,10609.0,9472000.0
2010-07-13,6445,6708,6358,6592,20421,10703.0,9472000.0
2010-07-14,6562,6766,6562,6738,51438,10940.0,9472000.0
2010-07-15,6766,6825,6562,6650,37859,10798.0,9472000.0
2010-07-16,6679,6737,6562,6679,2126,10845.0,9472000.0
2010-07-19,6766,6825,6504,6533,49434,10609.0,9472000.0
2010-07-20,6620,6766,6533,6650,63447,10798.0,9472000.0
2010-07-21,6970,6970,6620,6679,78538,10845.0,9472000.0
2010-07-22,6591,6737,6475,6650,49822,10798.0,9472000.0
2010-07-23,6708,6708,6416,6504,59588,10561.0,9472000.0
2010-07-26,6620,7000,6475,6913,144903,11224.0,9472000.0
2010-07-27,6970,7933,6883,7467,548482,12124.0,9472000.0
2010-07-28,7466,7466,7145,7350,114672,11935.0,9472000.0
2010-07-29,7350,7641,7291,7467,93068,12124.0,9472000.0
2010-07-30,7554,7583,7204,7350,38443,11935.0,9472000.0
2010-08-02,7554,7583,7174,7292,37869,11840.0,9472000.0
2010-08-03,7350,7350,7058,7146,23288,11603.0,9472000.0
2010-08-04,7116,7262,7029,7263,25217,11793.0,9472000.0
2010-08-05,7525,7554,7145,7263,7193,11793.0,9472000.0
2010-08-06,7437,7466,7116,7292,23375,11840.0,9472000.0
2010-08-09,7379,7408,7204,7263,28086,11793.0,9472000.0
2010-08-10,7612,8050,7145,7321,63779,11887.0,9472000.0
2010-08-11,7495,7495,7204,7292,23799,11840.0,9472000.0
2010-08-12,7087,7320,7087,7204,4743,11698.0,9472000.0
2010-08-13,7175,7291,7145,7263,9424,11793.0,9472000.0
2010-08-16,7291,7291,7116,7204,30676,11698.0,9472000.0
2010-08-17,7145,7525,7116,7467,112907,12124.0,9472000.0
2010-08-18,7466,7554,7116,7146,54344,11603.0,9472000.0
2010-08-19,7145,7583,7145,7496,40565,12172.0,9472000.0
2010-08-20,7495,7495,7349,7379,5522,11982.0,9472000.0
2010-08-23,7466,7495,7233,7467,14057,12124.0,9472000.0
2010-08-24,7525,7525,7291,7438,12732,12077.0,9472000.0
2010-08-25,7466,8050,7320,7817,81565,12692.0,9472000.0
2010-08-26,7991,7991,7408,7438,41087,12077.0,9472000.0
2010-08-27,7583,7583,7174,7379,20710,11982.0,9472000.0
2010-08-30,7379,7583,7350,7496,18202,12172.0,9472000.0
2010-08-31,7875,7875,7320,7467,12349,12124.0,9472000.0
2010-09-01,7466,7583,7320,7467,8832,12124.0,9472000.0
2010-09-02,7466,7525,7291,7408,12495,12029.0,9472000.0
2010-09-03,7437,7495,7349,7379,3940,11982.0,9472000.0
2010-09-06,7350,7466,7233,7321,6103,11887.0,9472000.0
2010-09-07,7320,7525,7291,7467,12562,12124.0,9472000.0
2010-09-08,7554,7583,7437,7525,37168,12219.0,9472000.0
2010-09-09,7583,7612,7000,7292,100911,11840.0,9472000.0
2010-09-10,7320,7583,7204,7496,74075,12172.0,9472000.0
2010-09-13,7554,7700,7408,7467,149412,12124.0,9472000.0
2010-09-14,7554,7554,7466,7525,16828,12219.0,9472000.0
2010-09-15,7495,7612,7262,7379,29002,11982.0,9472000.0
2010-09-16,7525,7845,7466,7700,66247,12503.0,9472000.0
2010-09-17,7583,8050,7466,7700,26132,12503.0,9472000.0
2010-09-20,7875,7875,7466,7583,14231,12314.0,9472000.0
2010-09-24,7962,7962,7524,7642,31777,12408.0,9472000.0
2010-09-27,7583,7670,7233,7379,53719,11982.0,9472000.0
2010-09-28,7320,7670,7291,7525,28673,12219.0,9472000.0
2010-09-29,7554,7554,7408,7496,8811,12172.0,9472000.0
2010-09-30,7525,7525,7291,7379,16579,11982.0,9472000.0
2010-10-01,7320,7583,7320,7467,17101,12124.0,9472000.0
2010-10-04,7466,7554,7408,7438,10832,12077.0,9472000.0
2010-10-05,7437,7524,7408,7525,6932,12219.0,9472000.0
2010-10-06,7554,7583,7437,7554,3635,12266.0,9472000.0
2010-10-07,7583,7583,7408,7554,23345,12266.0,9472000.0
2010-10-08,7554,7583,7408,7525,3618,12219.0,9472000.0
2010-10-11,7583,7583,7349,7379,23668,11982.0,9472000.0
2010-10-12,7554,7554,7349,7438,17996,12077.0,9472000.0
2010-10-13,7525,7525,7291,7467,19428,12124.0,9472000.0
2010-10-14,7466,7583,7408,7583,7366,12314.0,9472000.0
2010-10-15,7583,7583,7437,7554,27315,12266.0,9472000.0
2010-10-18,7466,7554,7320,7438,15433,12077.0,9472000.0
2010-10-19,7408,7525,7262,7379,19183,11982.0,9472000.0
2010-10-20,7379,7583,7291,7379,63092,11982.0,9472000.0
2010-10-21,7350,7554,7291,7292,12222,11840.0,9472000.0
2010-10-22,7291,7495,7291,7467,21549,12124.0,9472000.0
2010-10-25,7583,7583,7320,7408,21553,12029.0,9472000.0
2010-10-26,7379,7466,7320,7408,20842,12029.0,9472000.0
2010-10-27,7466,7554,7408,7467,18663,12124.0,9472000.0
2010-10-28,7466,7583,7320,7350,16274,11935.0,9472000.0
2010-10-29,7349,7379,7320,7379,7950,11982.0,9472000.0
2010-11-01,7525,7525,7291,7379,5499,11982.0,9472000.0
2010-11-02,7379,7583,7350,7467,14243,12124.0,9472000.0
2010-11-03,7408,7495,7350,7408,11008,12029.0,9472000.0
2010-11-04,7525,7525,7320,7408,19533,12029.0,9472000.0
2010-11-05,7379,7525,7379,7496,8817,12172.0,9472000.0
2010-11-08,7466,7583,7408,7525,10582,12219.0,9472000.0
2010-11-09,7554,7554,7408,7496,13977,12172.0,9472000.0
2010-11-10,7495,7554,7408,7467,4215,12124.0,9472000.0
2010-11-11,7495,8575,7174,7175,975614,11651.0,9472000.0
2010-11-12,7175,7291,6708,6913,169471,11224.0,9472000.0
2010-11-15,6912,7116,6766,6825,23920,11082.0,9472000.0
2010-11-16,6650,6825,6358,6475,67346,10514.0,9472000.0
2010-11-17,6241,6620,6241,6504,35013,10561.0,9472000.0
2010-11-18,6620,6620,5541,6388,103081,10372.0,9472000.0
2010-11-19,6620,6620,6008,6067,41620,9851.0,9472000.0
2010-11-22,6270,6270,6066,6067,12380,9851.0,9472000.0
2010-11-23,6037,6125,5920,5979,29169,9709.0,9472000.0
2010-11-24,5570,5804,5110,5699,46615,9254.0,9472000.0
2010-11-25,5705,5920,5687,5699,8404,9254.0,9472000.0
2010-11-26,5763,5775,5384,5542,26167,8998.0,9472000.0
2010-11-29,5512,5541,5314,5378,24524,8733.0,9472000.0
2010-11-30,5337,5570,5267,5559,25812,9027.0,9472000.0
2010-12-01,5471,5687,5471,5623,12076,9131.0,9472000.0
2010-12-02,6008,6008,5541,5565,22814,9036.0,9472000.0
2010-12-03,5565,5658,5565,5629,1310,9140.0,9472000.0
2010-12-06,5629,5629,5495,5530,15265,8979.0,9472000.0
2010-12-07,5430,5640,5430,5548,9088,9008.0,9472000.0
2010-12-08,5547,5547,5483,5548,16140,9008.0,9472000.0
2010-12-09,5547,5652,5547,5653,2393,9178.0,9472000.0
2010-12-10,5716,5804,5600,5676,2646,9216.0,9472000.0
2010-12-13,5675,5675,5553,5641,2863,9159.0,9472000.0
2010-12-14,5553,5658,5547,5658,2983,9188.0,9472000.0
2010-12-15,5565,5705,5541,5542,12265,8998.0,9472000.0
2010-12-16,5565,5780,5559,5647,7654,9169.0,9472000.0
2010-12-17,5769,5775,5629,5775,4989,9377.0,9472000.0
2010-12-20,5617,5804,5617,5629,5443,9140.0,9472000.0
2010-12-21,5716,5827,5623,5641,14111,9159.0,9472000.0
2010-12-22,5687,6066,5629,5682,9413,9226.0,9472000.0
2010-12-23,5769,5769,5600,5740,3501,9320.0,9472000.0
2010-12-24,5734,5740,5623,5728,3395,9302.0,9472000.0
2010-12-27,5687,5827,5576,5583,8429,9065.0,9472000.0
2010-12-28,5605,5775,5582,5775,9868,9377.0,9472000.0
2010-12-29,5775,5775,5605,5775,8607,9377.0,9472000.0
2010-12-30,5775,6125,5675,5892,13045,9567.0,9472000.0
2011-01-03,6037,6066,5833,6008,22282,9756.0,9472000.0
2011-01-04,6037,6125,5833,5979,32667,9709.0,9472000.0
2011-01-05,5979,6854,5891,6563,261167,10656.0,9472000.0
2011-01-06,6416,6620,6008,6038,107448,9804.0,9472000.0
2011-01-07,6183,6941,6066,6738,1855866,10940.0,9472000.0
2011-01-10,6737,6824,6270,6825,378616,11082.0,9472000.0
2011-01-11,6883,6883,6475,6563,116428,10656.0,9472000.0
2011-01-12,6649,6649,6125,6154,211595,9993.0,9472000.0
2011-01-13,6300,6358,6037,6300,96538,10230.0,9472000.0
2011-01-14,6475,6475,6008,6067,69817,9851.0,9472000.0
2011-01-17,6358,6358,5804,5950,62691,9661.0,9472000.0
2011-01-18,5745,5920,5716,5828,35917,9463.0,9472000.0
2011-01-19,5950,5950,5745,5775,20596,9377.0,9472000.0
2011-01-20,5891,5891,5722,5816,7263,9444.0,9472000.0
2011-01-21,5821,5827,5675,5775,9476,9377.0,9472000.0
2011-01-24,5950,5950,5570,5723,5247,9292.0,9472000.0
2011-01-25,5728,5815,5489,5717,25688,9283.0,9472000.0
2011-01-26,5705,5705,5570,5647,2808,9169.0,9472000.0
2011-01-27,5646,5769,5600,5693,7373,9245.0,9472000.0
2011-01-28,5716,5716,5547,5553,21301,9017.0,9472000.0
2011-01-31,5570,5570,5395,5542,4296,8998.0,9472000.0
2011-02-01,5547,6241,5547,5717,23506,9283.0,9472000.0
2011-02-07,5833,6358,5833,6038,30778,9804.0,9472000.0
2011-02-08,6358,6941,6066,6942,328660,11272.0,9472000.0
2011-02-09,7087,7087,6620,6942,139034,11272.0,9472000.0
2011-02-10,6970,6970,6445,6825,39301,11082.0,9472000.0
2011-02-11,6708,6970,6533,6825,25582,11082.0,9472000.0
2011-02-14,6970,7145,5891,6067,56992,9851.0,9472000.0
2011-02-15,6066,6591,5950,6213,41414,10088.0,9472000.0
2011-02-16,6504,6504,5950,6125,21467,9946.0,9472000.0
2011-02-17,6037,6183,5600,5641,41239,9159.0,9472000.0
2011-02-18,5827,5827,5600,5688,10215,9235.0,9472000.0
2011-02-21,5687,6008,5687,5723,7529,9292.0,9472000.0
2011-02-22,5728,6125,5722,6067,57945,9851.0,9472000.0
2011-02-23,6066,6533,5833,6358,93691,10324.0,9472000.0
2011-02-24,6358,6650,6183,6183,89182,10040.0,9472000.0
2011-02-25,6183,6183,5862,6125,31082,9946.0,9472000.0
2011-02-28,6270,6270,5792,5979,19870,9709.0,9472000.0
2011-03-02,6125,6125,5780,5950,13887,9661.0,9472000.0
2011-03-03,6824,6824,6824,6825,63758,11082.0,9472000.0
2011-03-04,7845,7845,7233,7846,1533816,12740.0,9472000.0
2011-03-07,8399,8983,7845,8896,1210245,14445.0,9472000.0
2011-03-08,8575,9595,8370,9042,806926,14682.0,9472000.0
2011-03-09,9041,9829,8429,8517,786153,13829.0,9472000.0
2011-03-10,8633,8720,7816,8079,626051,13119.0,9472000.0
2011-03-11,8020,9275,7787,9275,483976,15060.0,9472000.0
2011-03-14,9566,10645,9333,10646,1513117,17286.0,9472000.0
2011-03-15,11054,12016,9187,11375,1841760,18470.0,9472000.0
2011-03-16,11666,12191,10354,10850,869709,17618.0,9472000.0
2011-03-17,10558,10733,9916,10529,370609,17097.0,9472000.0
2011-03-18,10850,12104,10675,12104,1007349,19654.0,9472000.0
2011-03-21,12833,13708,11812,12075,1242739,19607.0,9472000.0
2011-03-22,12075,12775,11112,12250,692135,19891.0,9472000.0
2011-03-23,12250,13562,11841,12075,537557,19607.0,9472000.0
2011-03-24,12250,12833,11666,12133,257602,19702.0,9472000.0
2011-03-25,12629,13241,11725,12192,292795,19796.0,9472000.0
2011-03-28,12950,13095,11900,12717,306292,20649.0,9472000.0
2011-03-29,13066,13066,11725,12017,300968,19512.0,9472000.0
2011-03-30,11725,11725,11025,11375,369773,18470.0,9472000.0
2011-03-31,11287,11725,11025,11550,208771,18755.0,9472000.0
2011-04-01,11550,11550,11054,11317,102257,18376.0,9472000.0
2011-04-04,11083,12744,11083,11929,401844,19370.0,9472000.0
2011-04-05,11929,11929,11316,11667,92074,18944.0,9472000.0
2011-04-06,11724,12250,11666,11696,108768,18991.0,9472000.0
2011-04-07,11608,11725,10733,10967,149793,17807.0,9472000.0
2011-04-08,11170,11550,10529,10558,123239,17144.0,9472000.0
2011-04-11,10558,11083,10470,10646,80512,17286.0,9472000.0
2011-04-12,10645,10879,10325,10325,46867,16765.0,9472000.0
2011-04-13,10325,10325,9391,9917,233978,16102.0,9472000.0
2011-04-14,9916,10208,9479,10063,130070,16339.0,9472000.0
2011-04-15,10091,10179,9566,9567,97755,15534.0,9472000.0
2011-04-18,9595,9712,9070,9304,88062,15108.0,9472000.0
2011-04-19,9362,10675,9129,10179,505792,16529.0,9472000.0
2011-04-20,10004,10150,9450,9829,133222,15960.0,9472000.0
2011-04-21,9829,10033,9333,9508,65384,15439.0,9472000.0
2011-04-22,9333,9712,8954,9450,80564,15345.0,9472000.0
2011-04-25,9129,10820,9129,10267,190285,16671.0,9472000.0
2011-04-26,10091,10791,9916,10792,90251,17523.0,9472000.0
2011-04-27,10791,11345,10412,10850,72455,17618.0,9472000.0
2011-04-28,11200,11200,10412,10792,56397,17523.0,9472000.0
2011-04-29,11083,11287,10441,11083,69639,17997.0,9472000.0
2011-05-02,10908,12716,10908,12542,182799,20365.0,9472000.0
2011-05-03,12891,12891,11929,12688,85027,20602.0,9472000.0
2011-05-04,12716,12716,11375,12133,153625,19702.0,9472000.0
2011-05-06,11316,11928,11316,11696,63464,18991.0,9472000.0
2011-05-09,11812,12541,11345,12425,76842,20175.0,9472000.0
2011-05-11,12833,14262,12833,14263,667549,23159.0,9472000.0
2011-05-12,14583,14700,12133,12133,916702,19702.0,9472000.0
2011-05-13,12745,12745,11170,11988,236332,19465.0,9472000.0
2011-05-16,12075,12716,11287,11988,274331,19465.0,9472000.0
2011-05-17,11783,12716,11491,12717,352724,20649.0,9472000.0
2011-05-18,13066,13066,12133,12163,186800,19749.0,9472000.0
2011-05-19,12191,12425,10354,10617,256654,17239.0,9472000.0
2011-05-20,10675,10966,10062,10588,128498,17192.0,9472000.0
2011-05-23,10412,10879,9012,9013,172248,14634.0,9472000.0
2011-05-24,8604,9595,8604,9363,147191,15203.0,9472000.0
2011-05-25,9420,9566,8808,9042,111793,14682.0,9472000.0
2011-05-26,8808,9508,8808,9158,107092,14871.0,9472000.0
2011-05-27,9304,10500,9012,9917,177476,16102.0,9472000.0
2011-05-30,9770,10733,9595,10063,180739,16339.0,9472000.0
2011-05-31,10441,10441,9887,10238,30751,16623.0,9472000.0
2011-06-01,10733,10733,10004,10325,41286,16765.0,9472000.0
2011-06-02,10354,10354,9829,9946,36385,16150.0,9472000.0
2011-06-03,9654,10033,8954,9421,114312,15297.0,9472000.0
2011-06-07,9420,9625,8750,9042,32702,14682.0,9472000.0
2011-06-08,8925,9625,8750,9625,58915,15629.0,9472000.0
2011-06-09,9625,9625,9129,9567,22140,15534.0,9472000.0
2011-06-10,9712,10062,9333,9333,34520,15155.0,9472000.0
2011-06-13,9333,9654,8866,9217,30346,14966.0,9472000.0
2011-06-14,9041,9245,8750,9188,35565,14918.0,9472000.0
2011-06-15,9187,9537,8983,9508,35925,15439.0,9472000.0
2011-06-16,9304,9450,8983,9188,44358,14918.0,9472000.0
2011-06-17,9041,9625,8954,9129,22855,14824.0,9472000.0
2011-06-20,9129,9129,8691,8925,48733,14492.0,9472000.0
2011-06-21,8779,9245,8341,8488,63255,13782.0,9472000.0
2011-06-22,8487,8662,7758,8079,127865,13119.0,9472000.0
2011-06-23,8020,9275,8020,8954,320830,14540.0,9472000.0
2011-06-24,8895,10295,8866,10296,614646,16718.0,9472000.0
2011-06-27,11083,11811,11083,11813,871643,19181.0,9472000.0
2011-06-28,12833,12950,10529,12833,1143986,20838.0,9472000.0
2011-06-29,12978,12978,11375,11813,467694,19181.0,9472000.0
2011-06-30,11958,13562,11841,13563,954124,22022.0,9472000.0
2011-07-01,13883,15312,13037,14933,1995906,24248.0,9472000.0
2011-07-04,16100,17150,15749,17150,3310931,27848.0,9472000.0
2011-07-05,17995,18783,15370,16479,7377754,26758.0,9472000.0
2011-07-06,17500,17733,16040,16421,4297608,26664.0,9472000.0
2011-07-07,17500,18258,13970,13971,4614240,22685.0,9472000.0
2011-07-08,13562,13650,11958,12308,2710255,19986.0,9472000.0
2011-07-11,12425,12658,12045,12600,1585065,20460.0,9472000.0
2011-07-12,12250,12337,10733,10908,1764549,17713.0,9472000.0
2011-07-13,11083,11200,10179,10500,864361,17050.0,9472000.0
2011-07-14,10616,10616,9625,10383,570887,16860.0,9472000.0
2011-07-15,10470,10704,10208,10500,714421,17050.0,9472000.0
2011-07-18,10616,10936,10529,10704,847109,17381.0,9472000.0
2011-07-19,10761,10820,10325,10763,454217,17476.0,9472000.0
2011-07-20,10733,10762,10383,10383,420040,16860.0,9472000.0
2011-07-21,10412,10587,9887,9917,459823,16102.0,9472000.0
2011-07-22,9741,9829,9187,9508,700056,15439.0,9472000.0
2011-07-25,9479,9479,8662,8750,746283,14208.0,9472000.0
2011-07-26,8808,8895,8516,8604,377482,13971.0,9472000.0
2011-07-27,8545,9158,8516,8867,621787,14397.0,9472000.0
2011-07-28,8662,8808,8458,8750,305338,14208.0,9472000.0
2011-07-29,8866,8954,8516,8517,303241,13829.0,9472000.0
2011-08-01,8545,8837,8516,8750,202490,14208.0,9472000.0
2011-08-02,8866,9070,8400,8750,343013,14208.0,9472000.0
2011-08-03,8662,8691,8166,8167,198078,13261.0,9472000.0
2011-08-04,8341,8604,8137,8429,364231,13687.0,9472000.0
2011-08-05,7670,8137,7525,7729,228455,12550.0,9472000.0
2011-08-08,7729,7845,6591,6650,393977,10798.0,9472000.0
2011-08-09,5716,6125,5658,5950,462215,9661.0,9472000.0
2011-08-10,6241,6416,6095,6242,264642,10135.0,9472000.0
2011-08-11,5734,6650,5658,6475,443362,10514.0,9472000.0
2011-08-12,6650,6912,6416,6533,538395,10609.0,9472000.0
2011-08-16,6708,6970,6591,6796,286054,11035.0,9472000.0
2011-08-17,6620,7058,6620,6942,483757,11272.0,9472000.0
2011-08-18,6970,7233,6679,6738,364130,10940.0,9472000.0
2011-08-19,6387,6708,5833,6038,272620,9804.0,9472000.0
2011-08-22,6037,6095,5658,5822,303951,9453.0,9472000.0
2011-08-23,5950,6183,5891,6125,194556,9946.0,9472000.0
2011-08-24,6183,6329,5920,5921,189767,9614.0,9472000.0
2011-08-25,5979,6183,5693,5833,239328,9472.0,9472000.0
2011-08-26,5833,6708,5775,6650,876926,10798.0,9472000.0
2011-08-29,6416,6795,6300,6504,471901,10561.0,9472000.0
2011-08-30,6650,6650,6329,6533,202256,10609.0,9472000.0
2011-08-31,6941,7291,6591,7058,808115,11461.0,9472000.0
2011-09-01,7058,7175,6737,6767,344340,10988.0,9472000.0
2011-09-02,6766,6883,6445,6708,160493,10893.0,9472000.0
2011-09-05,6650,6650,6270,6271,112641,10182.0,9472000.0
2011-09-06,6154,6591,5821,5921,398827,9614.0,9472000.0
2011-09-07,5979,6300,5979,6213,127403,10088.0,9472000.0
2011-09-08,6358,6474,6066,6242,191747,10135.0,9472000.0
2011-09-09,6241,6474,6125,6475,195740,10514.0,9472000.0
2011-09-14,6475,6883,6416,6533,336169,10609.0,9472000.0
2011-09-15,6591,7495,6591,7496,1016206,12172.0,9472000.0
2011-09-16,7816,8604,6825,7175,4649824,11651.0,9472000.0
2011-09-19,6125,6125,6125,6125,198292,9946.0,9472000.0
2011-09-20,5220,5220,5220,5221,31778,8477.0,9472000.0
2011-09-21,4783,4783,4520,4597,1919548,7464.0,9472000.0
2011-09-22,4608,4608,4118,4311,509376,7000.0,9472000.0
2011-09-23,4194,4194,3669,3669,503857,5958.0,9472000.0
2011-09-26,3838,3838,3120,3121,379205,5068.0,9472000.0
2011-09-27,3243,3587,2998,3389,429437,5503.0,9472000.0
2011-09-28,3453,3575,3266,3383,175950,5494.0,9472000.0
2011-09-29,3418,3418,3056,3383,182818,5494.0,9472000.0
2011-09-30,3552,3651,3325,3448,166882,5598.0,9472000.0
2011-10-04,3406,3406,3155,3325,127755,5399.0,9472000.0
2011-10-05,3325,3517,3074,3179,164737,5162.0,9472000.0
2011-10-06,3313,3575,3231,3442,221423,5588.0,9472000.0
2011-10-07,3750,3785,3500,3646,142507,5920.0,9472000.0
2011-10-10,3675,3885,3599,3763,132496,6109.0,9472000.0
2011-10-11,3820,3925,3733,3786,146286,6147.0,9472000.0
2011-10-12,3686,3902,3675,3745,101099,6081.0,9472000.0
2011-10-13,3791,4048,3727,3903,179424,6337.0,9472000.0
2011-10-14,3960,3966,3791,3856,123684,6261.0,9472000.0
2011-10-17,3826,3873,3733,3809,139928,6185.0,9472000.0
2011-10-18,3809,3844,3645,3763,45049,6109.0,9472000.0
