게임빌(063080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-23,92600,94900,92600,94200,53521,614408.0,6522376.0
2016-05-24,93700,95000,93000,93600,36318,610494.0,6522376.0
2016-05-25,93700,95000,91500,92800,56687,605276.0,6522376.0
2016-05-26,92800,97600,92800,96000,74147,626148.0,6522376.0
2016-05-27,97100,97100,92800,94200,63857,614408.0,6522376.0
2016-05-30,93800,94300,92800,93600,38216,610494.0,6522376.0
2016-05-31,93000,94100,91800,94100,47156,613756.0,6522376.0
2016-06-01,94000,94300,92500,92800,40557,605276.0,6522376.0
2016-06-02,92900,96100,92700,94700,59116,617669.0,6522376.0
2016-06-03,94800,95000,92500,92600,45316,603972.0,6522376.0
2016-06-07,92800,93600,92300,92900,29744,605929.0,6522376.0
2016-06-08,92500,92900,91500,91700,37298,598102.0,6522376.0
2016-06-09,93000,97500,92300,95000,170996,619626.0,6522376.0
2016-06-10,95700,96600,94500,95100,34968,620278.0,6522376.0
2016-06-13,92900,93400,90000,91800,37297,598754.0,6522376.0
2016-06-14,90500,92600,90300,92200,28137,601363.0,6522376.0
2016-06-15,92900,93400,91200,92400,22245,602668.0,6522376.0
2016-06-16,92500,93200,87800,89000,64809,580491.0,6522376.0
2016-06-17,89800,90500,86800,87000,49065,567447.0,6522376.0
2016-06-20,88200,89500,86900,87500,46766,570708.0,6522376.0
2016-06-21,88800,88800,87200,88000,26073,573969.0,6522376.0
2016-06-22,88800,89200,87100,88000,20940,573969.0,6522376.0
2016-06-23,88000,88300,87200,87300,41688,569403.0,6522376.0
2016-06-24,89000,89100,80400,83400,76758,543966.0,6522376.0
2016-06-27,80900,85400,80400,83700,57308,545923.0,6522376.0
2016-06-28,83000,84800,82700,83900,38126,547227.0,6522376.0
2016-06-29,85000,86400,84300,84500,32688,551141.0,6522376.0
2016-06-30,84700,86900,84700,84800,54125,553097.0,6522376.0
2016-07-01,85400,87600,85300,86800,50706,566142.0,6522376.0
2016-07-04,87400,88300,86000,88200,27226,575274.0,6522376.0
2016-07-05,89000,89600,86600,86800,44190,566142.0,6522376.0
2016-07-06,86800,88400,84300,85600,58167,558315.0,6522376.0
2016-07-07,86000,86900,85300,86100,32987,561577.0,6522376.0
2016-07-08,87100,88100,86100,86500,29739,564186.0,6522376.0
2016-07-11,86000,86600,84700,85300,38208,556359.0,6522376.0
2016-07-12,85500,88900,85500,87400,54577,570056.0,6522376.0
2016-07-13,88600,90400,87400,89900,91228,586362.0,6522376.0
2016-07-14,90700,90700,87000,87500,56775,570708.0,6522376.0
2016-07-15,87400,87500,84300,84900,117314,553750.0,6522376.0
2016-07-18,85500,85700,82600,83700,66168,545923.0,6522376.0
2016-07-19,83800,84400,82700,82900,58431,540705.0,6522376.0
2016-07-20,82900,82900,79600,79700,133098,519833.0,6522376.0
2016-07-21,80500,80500,77000,78400,139600,511354.0,6522376.0
2016-07-22,78400,78400,76700,77400,166049,504832.0,6522376.0
2016-07-25,77700,78000,77000,77000,46525,502223.0,6522376.0
2016-07-26,76900,79300,76900,79300,89368,517224.0,6522376.0
2016-07-27,79300,80100,78100,78800,47506,513963.0,6522376.0
2016-07-28,79000,79800,78100,78800,33397,513963.0,6522376.0
2016-07-29,79000,79300,77900,78000,30236,508745.0,6522376.0
2016-08-01,78000,78800,75800,76200,58164,497005.0,6522376.0
2016-08-02,76300,77500,76200,76700,36012,500266.0,6522376.0
2016-08-03,76700,77000,76100,76800,33671,500918.0,6522376.0
2016-08-04,76700,77400,76100,76200,26335,497005.0,6522376.0
2016-08-05,76100,76100,73100,73200,62171,477438.0,6522376.0
2016-08-08,73400,74100,73100,73800,43986,481351.0,6522376.0
2016-08-09,73800,74800,73000,74600,41094,486569.0,6522376.0
2016-08-10,77000,78700,74400,75600,192147,493092.0,6522376.0
2016-08-11,75300,75300,71000,71600,184511,467002.0,6522376.0
2016-08-12,71700,72200,70000,70600,73372,460480.0,6522376.0
2016-08-16,70400,71300,70000,70200,53053,457871.0,6522376.0
2016-08-17,69400,70700,68700,69000,59677,450044.0,6522376.0
2016-08-18,68600,69800,68600,68800,32270,448739.0,6522376.0
2016-08-19,68900,69500,67200,67500,66383,440260.0,6522376.0
2016-08-22,67700,67800,65600,65700,54929,428520.0,6522376.0
2016-08-23,65700,69100,65700,69000,55869,450044.0,6522376.0
2016-08-24,68700,69300,68000,68200,27541,444826.0,6522376.0
2016-08-25,68500,69500,67400,69200,25267,451348.0,6522376.0
2016-08-26,69500,69600,68400,68500,22954,446783.0,6522376.0
2016-08-29,68600,69000,66900,67000,30066,436999.0,6522376.0
2016-08-30,67100,68000,65700,66300,47371,432434.0,6522376.0
2016-08-31,66300,66300,62800,64400,132719,420041.0,6522376.0
2016-09-01,64400,67800,64100,67200,84710,438304.0,6522376.0
2016-09-02,66700,68500,66500,67500,34277,440260.0,6522376.0
2016-09-05,67600,68400,66800,67500,27363,440260.0,6522376.0
2016-09-06,68400,68700,66900,67500,39152,440260.0,6522376.0
2016-09-07,67500,67600,65800,65800,38468,429172.0,6522376.0
2016-09-08,66000,67200,65500,66600,31653,434390.0,6522376.0
2016-09-09,66000,66100,64800,65000,33977,423954.0,6522376.0
2016-09-12,63100,65200,62200,65000,81761,423954.0,6522376.0
2016-09-13,65100,65400,63100,63600,34226,414823.0,6522376.0
2016-09-19,63000,63500,62000,62300,53060,406344.0,6522376.0
2016-09-20,62000,63100,62000,62500,30364,407648.0,6522376.0
2016-09-21,62700,63600,62700,63100,39281,411562.0,6522376.0
2016-09-22,63400,63600,61800,62300,75199,406344.0,6522376.0
2016-09-23,62500,63000,61600,62300,47715,406344.0,6522376.0
2016-09-26,61900,62600,61600,61700,35637,402431.0,6522376.0
2016-09-27,61300,63300,61200,63100,40736,411562.0,6522376.0
2016-09-28,63200,63400,62200,62600,22367,408301.0,6522376.0
2016-09-29,62500,63100,62300,63100,22422,411562.0,6522376.0
2016-09-30,63100,63100,61500,62400,43984,406996.0,6522376.0
2016-10-04,62100,62200,60700,61000,65143,397865.0,6522376.0
2016-10-05,61100,61900,60800,60900,49290,397213.0,6522376.0
2016-10-06,61500,61800,60300,60300,58011,393299.0,6522376.0
2016-10-07,60300,60800,59000,59100,52047,385472.0,6522376.0
2016-10-10,59300,59700,58700,58800,30679,383516.0,6522376.0
2016-10-11,59200,59500,58500,58700,37397,382863.0,6522376.0
2016-10-12,58700,58700,57900,58000,54764,378298.0,6522376.0
2016-10-13,58100,58300,54900,55000,116612,358731.0,6522376.0
2016-10-14,54600,56300,54600,55600,65364,362644.0,6522376.0
2016-10-17,55700,56000,53800,54300,63130,354165.0,6522376.0
2016-10-18,53800,54500,52600,52600,102686,343077.0,6522376.0
2016-10-19,53300,54500,53100,53100,74962,346338.0,6522376.0
2016-10-20,53600,57000,53600,57000,148622,371775.0,6522376.0
2016-10-21,56500,58700,56500,58700,104876,382863.0,6522376.0
2016-10-24,59200,59300,56600,57400,59803,374384.0,6522376.0
2016-10-25,57800,57900,56600,57000,49066,371775.0,6522376.0
2016-10-26,57000,60000,56500,58200,117231,379602.0,6522376.0
2016-10-27,58100,59300,58000,59300,38292,386777.0,6522376.0
2016-10-28,59400,59400,57800,58000,43077,378298.0,6522376.0
2016-10-31,58000,58600,55500,55600,39768,362644.0,6522376.0
2016-11-01,55500,57800,55300,55300,64237,360687.0,6522376.0
2016-11-02,56000,56200,53800,55000,63204,358731.0,6522376.0
2016-11-03,54500,56700,54100,56200,47491,366558.0,6522376.0
2016-11-04,56200,56600,55100,56500,36649,368514.0,6522376.0
2016-11-07,57000,58800,56600,58000,62489,378298.0,6522376.0
2016-11-08,58600,59900,57200,57700,110127,376341.0,6522376.0
2016-11-09,57800,57800,52600,54500,182039,355469.0,6522376.0
2016-11-10,56000,56300,54200,54300,101085,354165.0,6522376.0
2016-11-11,54400,55300,53500,53900,50254,351556.0,6522376.0
2016-11-14,54000,55900,53400,54900,68370,358078.0,6522376.0
2016-11-15,55000,59100,55000,55500,150600,361992.0,6522376.0
2016-11-16,56200,59200,56100,58100,158270,378950.0,6522376.0
2016-11-17,57200,58800,56800,58100,53876,378950.0,6522376.0
2016-11-18,57700,58000,56000,56000,48048,365253.0,6522376.0
2016-11-21,55300,55400,53600,53700,65416,350252.0,6522376.0
2016-11-22,53800,54500,53300,53800,38718,350904.0,6522376.0
2016-11-23,53900,54400,53100,53600,44280,349599.0,6522376.0
2016-11-24,53600,54300,51800,53600,47526,349599.0,6522376.0
2016-11-25,53800,53900,52700,52900,49326,345034.0,6522376.0
2016-11-28,52600,52900,51200,51900,51410,338511.0,6522376.0
2016-11-29,51600,52500,50900,51400,51142,335250.0,6522376.0
2016-11-30,52200,54100,52200,53400,84075,348295.0,6522376.0
2016-12-01,53300,53300,51600,51900,43778,338511.0,6522376.0
2016-12-02,51700,52300,50600,50600,44996,330032.0,6522376.0
2016-12-05,50000,50300,48500,48500,69023,316335.0,6522376.0
2016-12-06,49000,49400,48450,48750,31336,317966.0,6522376.0
2016-12-07,48400,48800,46650,46850,84008,305573.0,6522376.0
2016-12-08,47100,48250,47100,47250,53434,308182.0,6522376.0
2016-12-09,47250,48450,47050,48200,50264,314379.0,6522376.0
2016-12-12,48550,49250,48250,49050,51984,319923.0,6522376.0
2016-12-13,49050,49450,48450,48650,36704,317314.0,6522376.0
2016-12-14,49250,49700,48700,49500,62536,322858.0,6522376.0
2016-12-15,49500,49800,49000,49650,48213,323836.0,6522376.0
2016-12-16,49750,49900,48850,48900,47055,318944.0,6522376.0
2016-12-19,49250,49400,48300,48700,43901,317640.0,6522376.0
2016-12-20,49200,49450,48650,49100,49225,320249.0,6522376.0
2016-12-21,49800,49800,48800,49000,41814,319596.0,6522376.0
2016-12-22,49000,49300,47700,47700,81042,311117.0,6522376.0
2016-12-23,48000,48100,47100,47300,59338,308508.0,6522376.0
2016-12-26,47800,47850,47250,47350,20025,308835.0,6522376.0
2016-12-27,47300,47600,47100,47100,35625,307204.0,6522376.0
2016-12-28,47100,48300,46650,48200,43525,314379.0,6522376.0
2016-12-29,48300,49000,48100,48700,38095,317640.0,6522376.0
2017-01-02,48600,48600,47200,47900,46092,312422.0,6522376.0
2017-01-03,47900,52200,47400,51800,205032,337859.0,6522376.0
2017-01-04,51500,52400,50800,51900,67942,338511.0,6522376.0
2017-01-05,51900,51900,50400,50400,57592,328728.0,6522376.0
2017-01-06,50700,51600,50400,50900,43890,331989.0,6522376.0
2017-01-09,51200,51300,49200,49200,89417,320901.0,6522376.0
2017-01-10,49650,49850,47850,47850,69447,312096.0,6522376.0
2017-01-11,47700,48200,47600,47750,61121,311443.0,6522376.0
2017-01-12,47350,48800,47350,48700,60209,317640.0,6522376.0
2017-01-13,48050,48500,47000,47700,67111,311117.0,6522376.0
2017-01-16,47800,47950,46400,46600,78626,303943.0,6522376.0
2017-01-17,46650,47350,46100,46200,61250,301334.0,6522376.0
2017-01-18,46100,46400,45300,45850,70615,299051.0,6522376.0
2017-01-19,46300,46550,45600,46000,43965,300029.0,6522376.0
2017-01-20,46100,46550,45350,45500,73346,296768.0,6522376.0
2017-01-23,45750,46150,45050,45050,65482,293833.0,6522376.0
2017-01-24,44800,45300,44300,44500,56200,290246.0,6522376.0
2017-01-25,44550,44750,43200,43250,70578,282093.0,6522376.0
2017-01-26,43100,44200,43100,44200,26788,288289.0,6522376.0
2017-01-31,43750,44450,43750,44450,26358,289920.0,6522376.0
2017-02-01,44200,45450,44200,45400,51969,296116.0,6522376.0
2017-02-02,45400,46600,45200,46200,74832,301334.0,6522376.0
2017-02-03,45650,46100,45300,45500,42184,296768.0,6522376.0
2017-02-06,46000,46000,45100,45500,21903,296768.0,6522376.0
2017-02-07,45350,46850,45350,46450,58628,302964.0,6522376.0
2017-02-08,46300,50900,45850,49200,279380,320901.0,6522376.0
2017-02-09,49200,50200,48750,49200,151802,320901.0,6522376.0
2017-02-10,50000,52700,49300,51400,254796,335250.0,6522376.0
2017-02-13,51700,53500,51100,52700,151449,343729.0,6522376.0
2017-02-14,53200,53300,52100,53100,78117,346338.0,6522376.0
2017-02-15,52400,52700,51500,52200,91624,340468.0,6522376.0
2017-02-16,52200,52300,50600,52000,69814,339164.0,6522376.0
2017-02-17,51800,55200,51800,53600,169157,349599.0,6522376.0
2017-02-20,53600,55400,53000,54200,101942,353513.0,6522376.0
2017-02-21,55000,55000,53600,54500,74292,355469.0,6522376.0
2017-02-22,55600,56000,54700,55900,105722,364601.0,6522376.0
2017-02-23,56200,56600,55500,56500,95117,368514.0,6522376.0
2017-02-24,56500,59900,56200,58700,188642,382863.0,6522376.0
2017-02-27,59200,59300,57000,57100,102814,372428.0,6522376.0
2017-02-28,57400,58200,56900,58000,51322,378298.0,6522376.0
2017-03-02,58000,59800,57700,59200,89379,386125.0,6522376.0
2017-03-03,59100,59300,57500,57900,60918,377646.0,6522376.0
2017-03-06,57500,57500,54700,55700,100709,363296.0,6522376.0
2017-03-07,54300,56000,53100,55600,114317,366693.0,6595192.0
2017-03-08,56000,56900,54900,54900,40184,362076.0,6595192.0
2017-03-09,55300,56800,54700,55200,41028,364055.0,6595192.0
2017-03-10,55500,57800,53500,57800,81678,381202.0,6595192.0
2017-03-13,58500,58500,56700,57100,42727,376585.0,6595192.0
2017-03-14,57000,57700,55600,55700,49446,367352.0,6595192.0
2017-03-15,55500,55700,53900,54000,59145,356140.0,6595192.0
2017-03-16,54100,54900,53900,54700,37453,360757.0,6595192.0
2017-03-17,55000,55200,53100,55200,63161,364055.0,6595192.0
2017-03-20,55600,56200,54400,54800,57041,361417.0,6595192.0
2017-03-21,54800,55400,53600,53900,59246,355481.0,6595192.0
2017-03-22,53000,56000,52900,54800,86236,361417.0,6595192.0
2017-03-23,54800,56700,53700,56300,90981,371309.0,6595192.0
2017-03-24,56400,58100,55300,55400,76237,365374.0,6595192.0
2017-03-27,55500,55500,53700,54200,44742,357459.0,6595192.0
2017-03-28,54300,54400,52700,53300,65415,351524.0,6595192.0
2017-03-29,53900,53900,52700,53700,47435,354162.0,6595192.0
2017-03-30,53700,54200,53400,53800,24498,354821.0,6595192.0
2017-03-31,54000,55300,53900,55000,51840,362736.0,6595192.0
2017-04-03,55100,59300,55000,58900,138681,388457.0,6595192.0
2017-04-04,59400,62700,58300,61800,252624,407583.0,6595192.0
2017-04-05,62500,67500,62300,67000,518062,441878.0,6595192.0
2017-04-06,67600,69100,66100,68000,199185,448473.0,6595192.0
2017-04-07,68000,68400,66500,68000,117180,448473.0,6595192.0
2017-04-10,67700,68100,63600,63900,193303,421433.0,6595192.0
2017-04-11,64300,66900,63800,64500,160623,425390.0,6595192.0
2017-04-12,64400,66600,63400,66200,104528,436602.0,6595192.0
2017-04-13,65600,68000,65600,67500,92750,445175.0,6595192.0
2017-04-14,67000,67400,63400,64100,130603,422752.0,6595192.0
2017-04-17,64300,65600,64200,64700,65460,426709.0,6595192.0
2017-04-18,65400,65500,62600,63100,89052,416157.0,6595192.0
2017-04-19,63100,74700,63100,68800,774630,453749.0,6595192.0
2017-04-20,69800,71600,69400,70800,203615,466940.0,6595192.0
2017-04-21,71900,72500,70600,71400,162474,470897.0,6595192.0
2017-04-24,71500,71900,69300,69800,124695,460344.0,6595192.0
2017-04-25,70300,71100,67900,70500,133374,464961.0,6595192.0
2017-04-26,71700,72800,70000,70000,160821,461663.0,6595192.0
2017-04-27,71900,76300,71800,74300,481188,490023.0,6595192.0
2017-04-28,72600,75200,70500,74900,293401,493980.0,6595192.0
2017-05-02,71500,72000,63300,63300,699539,417476.0,6595192.0
2017-05-04,62400,62900,60000,62500,311609,412200.0,6595192.0
2017-05-08,61500,62900,61100,61800,216507,407583.0,6595192.0
2017-05-10,61500,63100,61500,62200,153958,410221.0,6595192.0
2017-05-11,61700,64600,61100,62400,230484,411540.0,6595192.0
2017-05-12,61500,61600,58700,58800,289234,387797.0,6595192.0
2017-05-15,59200,59200,56300,56900,230083,375266.0,6595192.0
2017-05-16,57000,57300,54400,54700,252737,360757.0,6595192.0
2017-05-17,54800,56400,54700,56400,138074,371969.0,6595192.0
2017-05-18,56000,57400,55200,56900,97513,375266.0,6595192.0
2017-05-19,56700,57400,56100,56700,73397,373947.0,6595192.0
2017-05-22,56500,57300,55400,57000,74628,375926.0,6595192.0
2017-05-23,57100,57200,55400,56800,59774,374607.0,6595192.0
2017-05-24,56800,57100,56200,57100,50142,376585.0,6595192.0
2017-05-25,57500,58600,56900,58000,103889,382521.0,6595192.0
2017-05-26,58400,58500,57000,57800,72001,381202.0,6595192.0
2017-05-29,57300,59700,57300,58900,104980,388457.0,6595192.0
2017-05-30,58900,59400,58400,58800,51340,387797.0,6595192.0
2017-05-31,59200,59700,58200,58700,65100,387138.0,6595192.0
2017-06-01,59000,59700,57800,57900,63197,381862.0,6595192.0
2017-06-02,58200,58200,56700,57600,56015,379883.0,6595192.0
2017-06-05,57300,59600,57300,59300,93566,391095.0,6595192.0
2017-06-07,59700,64400,59600,64100,407968,422752.0,6595192.0
2017-06-08,64500,64600,62000,62600,202675,412859.0,6595192.0
2017-06-09,62900,63700,62200,62300,110723,410880.0,6595192.0
2017-06-12,62000,62500,59700,60400,141474,398350.0,6595192.0
2017-06-13,60400,61600,60400,60600,48291,399669.0,6595192.0
2017-06-14,61400,63800,61100,62900,160534,414838.0,6595192.0
2017-06-15,63400,64200,61300,62000,86150,408902.0,6595192.0
2017-06-16,62300,62700,60700,61100,57262,402966.0,6595192.0
2017-06-19,61700,62000,60800,61200,42044,403626.0,6595192.0
2017-06-20,61900,62200,59000,59000,101009,389116.0,6595192.0
2017-06-21,58600,59600,58000,58200,51915,383840.0,6595192.0
2017-06-22,58200,58700,57100,58100,49193,383181.0,6595192.0
2017-06-23,58100,59300,58000,59300,37187,391095.0,6595192.0
2017-06-26,59800,60100,58200,60000,39681,395712.0,6595192.0
2017-06-27,60200,60700,59400,59900,33879,395052.0,6595192.0
2017-06-28,59700,62000,59600,60800,85485,400988.0,6595192.0
2017-06-29,60400,61800,60300,61100,61134,402966.0,6595192.0
2017-06-30,61000,62400,60900,62300,72824,410880.0,6595192.0
2017-07-03,61000,61500,59000,60000,139147,395712.0,6595192.0
2017-07-04,60000,62200,60000,60500,77512,399009.0,6595192.0
2017-07-05,61100,62600,61100,62500,66441,412200.0,6595192.0
2017-07-06,62400,62900,61500,62100,49279,409561.0,6595192.0
2017-07-07,62300,63000,61200,61900,71639,408242.0,6595192.0
2017-07-10,61300,62100,60500,61300,58195,404285.0,6595192.0
2017-07-11,61400,61800,60500,60700,38860,400328.0,6595192.0
2017-07-12,59800,60400,59400,59900,56743,395052.0,6595192.0
2017-07-13,60000,60400,58900,59900,43833,395052.0,6595192.0
2017-07-14,59000,59600,58700,59000,34627,389116.0,6595192.0
2017-07-17,58500,59500,58100,59400,38284,391754.0,6595192.0
2017-07-18,59400,59500,58600,58900,27408,388457.0,6595192.0
2017-07-19,59100,59600,58200,58600,30078,386478.0,6595192.0
2017-07-20,59100,60700,58500,59900,45369,395052.0,6595192.0
2017-07-21,59700,60500,59400,59400,25945,391754.0,6595192.0
2017-07-24,58900,58900,56500,56600,104199,373288.0,6595192.0
2017-07-25,56100,57200,56000,57000,37692,375926.0,6595192.0
2017-07-26,56500,57300,56200,56900,32870,375266.0,6595192.0
2017-07-27,56500,57000,56200,56800,19524,374607.0,6595192.0
2017-07-28,56400,57100,55900,56500,33135,372628.0,6595192.0
2017-07-31,56600,56700,54800,55100,34888,363395.0,6595192.0
2017-08-01,55100,56300,54700,54700,31610,360757.0,6595192.0
2017-08-02,54700,55100,53000,53400,78871,352183.0,6595192.0
2017-08-03,53400,54100,50200,51000,111204,336355.0,6595192.0
2017-08-04,51200,51800,50900,50900,28974,335695.0,6595192.0
2017-08-07,50900,52100,50900,51900,47289,342290.0,6595192.0
2017-08-08,52100,53900,52100,53000,73442,349545.0,6595192.0
2017-08-09,53000,53800,52000,52400,39406,345588.0,6595192.0
2017-08-10,52500,53800,51300,52300,33869,344929.0,6595192.0
2017-08-11,50900,52200,50900,51500,22997,339652.0,6595192.0
2017-08-14,51600,52100,50800,51100,28382,337014.0,6595192.0
2017-08-16,51500,53000,50600,52800,44611,348226.0,6595192.0
2017-08-17,53800,53800,51800,52200,33622,344269.0,6595192.0
2017-08-18,51200,52200,51200,52200,26324,344269.0,6595192.0
2017-08-21,52800,52800,51000,51200,32704,337674.0,6595192.0
2017-08-22,51300,52100,51100,51700,34507,340971.0,6595192.0
2017-08-23,51900,52400,51700,51900,19907,342290.0,6595192.0
2017-08-24,52100,52500,51500,52000,23529,342950.0,6595192.0
2017-08-25,52300,52600,51900,52400,17915,345588.0,6595192.0
2017-08-28,52800,53500,52500,53400,24000,352183.0,6595192.0
2017-08-29,53600,54300,52900,53800,43257,354821.0,6595192.0
2017-08-30,54300,54300,53100,54000,25466,356140.0,6595192.0
2017-08-31,53700,54500,53300,54000,34514,356140.0,6595192.0
2017-09-01,54400,55400,53000,54700,49934,360757.0,6595192.0
2017-09-04,53700,55300,53600,55000,51641,362736.0,6595192.0
2017-09-05,55000,57400,54900,56500,83580,372628.0,6595192.0
2017-09-06,57100,57400,56400,56400,41158,371969.0,6595192.0
2017-09-07,56900,57400,54800,56400,56485,371969.0,6595192.0
2017-09-08,57000,58500,56700,57200,93171,377245.0,6595192.0
2017-09-11,57700,60100,57700,59600,111276,393073.0,6595192.0
2017-09-12,59500,59600,58300,58700,74107,387138.0,6595192.0
2017-09-13,58800,60000,58000,59300,73111,391095.0,6595192.0
2017-09-14,59900,60700,57700,59900,84807,395052.0,6595192.0
2017-09-15,59700,64900,59600,62600,263602,412859.0,6595192.0
2017-09-18,64400,71500,64000,71500,709814,471556.0,6595192.0
2017-09-19,71100,72100,68600,71400,282417,470897.0,6595192.0
2017-09-20,71000,71100,68700,69400,148292,457706.0,6595192.0
2017-09-21,70900,73600,69500,69600,243847,459025.0,6595192.0
2017-09-22,70800,71200,64600,66400,345623,437921.0,6595192.0
2017-09-25,66000,66100,62000,62600,212780,412859.0,6595192.0
2017-09-26,61100,65500,60100,64300,215282,424071.0,6595192.0
2017-09-27,65100,68100,64100,68100,168489,449133.0,6595192.0
2017-09-28,68100,68400,65200,65600,146582,432645.0,6595192.0
2017-09-29,65800,66700,64300,65900,73617,434623.0,6595192.0
2017-10-10,66000,66000,64000,64000,79751,422092.0,6595192.0
2017-10-11,63800,67000,63600,66600,64759,439240.0,6595192.0
2017-10-12,66300,66400,63900,64200,90133,423411.0,6595192.0
2017-10-13,64200,65600,62500,64100,104994,422752.0,6595192.0
2017-10-16,64500,64500,61900,64000,72295,422092.0,6595192.0
2017-10-17,64000,70100,63800,68500,275414,451771.0,6595192.0
2017-10-18,68400,72200,67700,71200,265603,469578.0,6595192.0
2017-10-19,71100,72000,67800,68000,158416,448473.0,6595192.0
2017-10-20,68500,68700,65400,66500,162837,438580.0,6595192.0
2017-10-23,66900,69100,65400,66000,158791,435283.0,6595192.0
2017-10-24,66000,67600,65900,66100,104177,435942.0,6595192.0
2017-10-25,67100,68500,66500,67500,161449,445175.0,6595192.0
2017-10-26,67000,67000,62600,62600,321639,412859.0,6595192.0
2017-10-27,62400,64000,61300,62800,147856,414178.0,6595192.0
2017-10-30,62000,63900,62000,63500,87701,418795.0,6595192.0
2017-10-31,63300,63800,62700,63300,65000,417476.0,6595192.0
2017-11-01,63700,64500,63300,63900,70623,421433.0,6595192.0
2017-11-02,64000,65800,63600,64100,113736,422752.0,6595192.0
2017-11-03,64400,66100,62800,65700,109278,433304.0,6595192.0
2017-11-06,66000,69400,65700,68800,188106,453749.0,6595192.0
2017-11-07,68800,69900,63400,64000,280329,422092.0,6595192.0
2017-11-08,64600,64900,62800,64200,89119,423411.0,6595192.0
2017-11-09,64500,64700,62400,63700,74993,420114.0,6595192.0
2017-11-10,66000,68400,65100,67700,221606,446494.0,6595192.0
2017-11-13,68400,70500,66500,69900,229160,461004.0,6595192.0
2017-11-14,70800,71800,69400,71200,144748,469578.0,6595192.0
2017-11-15,71000,72100,70200,71900,155542,474194.0,6595192.0
2017-11-16,73000,73500,71100,72300,115229,476832.0,6595192.0
2017-11-17,71500,72300,68800,70000,120623,461663.0,6595192.0
2017-11-20,70800,72900,70300,72300,108632,476832.0,6595192.0
2017-11-21,73400,78500,71500,78400,354270,517063.0,6595192.0
2017-11-22,79600,84100,78600,80200,522818,528934.0,6595192.0
2017-11-23,82400,83200,79500,81300,158054,536189.0,6595192.0
2017-11-24,81400,81900,79100,80900,150099,533551.0,6595192.0
2017-11-27,82100,82500,77800,79000,156177,521020.0,6595192.0
2017-11-28,78700,79200,75300,75900,169676,500575.0,6595192.0
2017-11-29,75900,76800,74500,75900,112935,500575.0,6595192.0
2017-11-30,75300,75600,72500,72500,163652,478151.0,6595192.0
2017-12-01,73200,75300,72500,74000,137796,488044.0,6595192.0
2017-12-04,73500,75000,72500,74400,82227,490682.0,6595192.0
2017-12-05,74600,74600,71700,71700,121255,472875.0,6595192.0
2017-12-06,71400,73000,69700,70300,87378,463642.0,6595192.0
2017-12-07,70300,72700,68300,71900,115780,474194.0,6595192.0
2017-12-08,73400,73900,70800,71300,107840,470237.0,6595192.0
2017-12-11,71300,78500,70700,77200,268969,509149.0,6595192.0
2017-12-12,77400,77500,74500,75200,136903,495958.0,6595192.0
2017-12-13,76200,80100,75200,79500,273437,524318.0,6595192.0
2017-12-14,80500,80500,77000,78500,174071,517723.0,6595192.0
2017-12-15,79400,81200,77500,80300,148688,529594.0,6595192.0
2017-12-18,80300,83300,80000,82800,173515,546082.0,6595192.0
2017-12-19,83500,83800,79800,81600,129104,538168.0,6595192.0
2017-12-20,81300,81300,77600,78200,104682,515744.0,6595192.0
2017-12-21,77900,80700,77300,78700,107911,519042.0,6595192.0
2017-12-22,79000,83500,78500,83200,173385,548720.0,6595192.0
2017-12-26,84000,88900,83600,87200,289817,575101.0,6595192.0
2017-12-27,88200,91700,87500,91400,217237,602801.0,6595192.0
2017-12-28,92300,93800,89700,92300,189729,608736.0,6595192.0
2018-01-02,90600,95000,89600,92500,202669,610055.0,6595192.0
2018-01-03,93000,93000,89000,92200,222654,608077.0,6595192.0
2018-01-04,92000,92000,85700,86600,206805,571144.0,6595192.0
2018-01-05,87700,88000,84000,87700,182081,578398.0,6595192.0
2018-01-08,87700,87700,82500,83400,242710,550039.0,6595192.0
2018-01-09,84100,85100,77400,79300,380052,522999.0,6595192.0
2018-01-10,80300,82200,72100,73500,497141,484747.0,6595192.0
2018-01-11,70600,72000,67700,69700,812173,459685.0,6595192.0
2018-01-12,69700,69700,65500,66700,696924,439899.0,6595192.0
2018-01-15,68000,68800,66500,67300,333845,443856.0,6595192.0
2018-01-16,66500,68700,64700,68700,451290,453090.0,6595192.0
2018-01-17,69800,70000,67800,68800,285749,453749.0,6595192.0
2018-01-18,69000,72000,68300,71300,455514,470237.0,6595192.0
2018-01-19,71700,71700,69200,70100,261841,462323.0,6595192.0
2018-01-22,68000,68800,65500,65700,342353,433304.0,6595192.0
2018-01-23,63200,66400,62800,66400,250792,437921.0,6595192.0
2018-01-24,66400,66600,65000,65500,126049,431985.0,6595192.0
2018-01-25,65500,67000,64900,66000,139104,435283.0,6595192.0
2018-01-26,66600,70000,66300,68900,297715,454409.0,6595192.0
2018-01-29,70100,70300,67300,68600,193153,452430.0,6595192.0
2018-01-30,68200,68400,67300,67400,114605,444516.0,6595192.0
2018-01-31,66600,68700,66600,67900,99306,447814.0,6595192.0
2018-02-01,67900,68800,67400,68200,86970,449792.0,6595192.0
2018-02-02,68000,68000,65700,66500,98204,438580.0,6595192.0
2018-02-05,64700,66900,64200,66000,122346,435283.0,6595192.0
2018-02-06,64000,67200,63700,67000,187298,441878.0,6595192.0
2018-02-07,68000,68200,66000,66000,202259,435283.0,6595192.0
