케이맥(043290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-22,19050,19350,18900,19100,45162,130606.0,6838015.0
2016-11-23,19150,19400,18850,18900,32355,129238.0,6838015.0
2016-11-24,18800,19100,18350,18700,30986,127871.0,6838015.0
2016-11-25,18900,19200,18400,19100,35606,130606.0,6838015.0
2016-11-28,19200,19500,18900,19150,34599,130948.0,6838015.0
2016-11-29,19200,19200,18700,19150,25085,130948.0,6838015.0
2016-11-30,19150,19150,18550,18700,37076,127871.0,6838015.0
2016-12-01,18600,18650,18200,18400,37481,125819.0,6838015.0
2016-12-02,18250,18400,17550,18000,45244,123084.0,6838015.0
2016-12-05,17450,18200,17100,17700,40913,121033.0,6838015.0
2016-12-06,18000,18150,17500,18000,28192,123084.0,6838015.0
2016-12-07,18050,18150,17400,17650,28871,120691.0,6838015.0
2016-12-08,17800,18750,17450,18600,73392,127187.0,6838015.0
2016-12-09,18750,18900,18100,18750,78466,128213.0,6838015.0
2016-12-12,18650,19100,18650,18800,63323,128555.0,6838015.0
2016-12-13,18850,20250,18450,20000,181987,136760.0,6838015.0
2016-12-14,20000,20850,20000,20300,74460,138812.0,6838015.0
2016-12-15,20300,21200,20050,20800,135278,142231.0,6838015.0
2016-12-16,20850,21600,20650,21500,89762,147017.0,6838015.0
2016-12-19,21500,22500,21150,22300,131043,152488.0,6838015.0
2016-12-20,22100,22450,21700,21750,69271,148727.0,6838015.0
2016-12-21,21600,22150,21150,21400,65791,146334.0,6838015.0
2016-12-22,21150,21600,20850,21050,113459,143940.0,6838015.0
2016-12-23,21200,22800,20900,22400,194825,153172.0,6838015.0
2016-12-26,22250,22450,21900,22050,63789,150778.0,6838015.0
2016-12-27,22200,22850,21800,22100,61505,151120.0,6838015.0
2016-12-28,22000,22950,22000,22800,77632,155907.0,6838015.0
2016-12-29,23100,23100,22400,22950,51643,156932.0,6838015.0
2017-01-02,23100,23400,22500,23050,76714,157616.0,6838015.0
2017-01-03,22700,23150,22250,22550,75900,154197.0,6838015.0
2017-01-04,22350,22800,21750,22250,69870,152146.0,6838015.0
2017-01-05,22200,22650,22000,22550,50839,154197.0,6838015.0
2017-01-06,22200,22600,22000,22600,58458,154539.0,6838015.0
2017-01-09,22500,23000,22450,22800,38511,155907.0,6838015.0
2017-01-10,22800,23600,22750,23050,62630,157616.0,6838015.0
2017-01-11,22900,23350,22850,23100,55920,157958.0,6838015.0
2017-01-12,23300,23850,23100,23200,111851,158642.0,6838015.0
2017-01-13,23200,23700,22850,23450,42870,160351.0,6838015.0
2017-01-16,23400,23400,22550,22800,66148,155907.0,6838015.0
2017-01-17,23000,23050,21950,22300,62664,152488.0,6838015.0
2017-01-18,22100,22950,22100,22900,56457,156591.0,6838015.0
2017-01-19,22700,24450,22700,24300,164017,166164.0,6838015.0
2017-01-20,24300,24650,23850,24250,69120,165822.0,6838015.0
2017-01-23,24250,24250,23400,23900,56321,163429.0,6838015.0
2017-01-24,23900,24150,23600,24150,37671,165138.0,6838015.0
2017-01-25,24150,24400,23900,24200,51477,165480.0,6838015.0
2017-01-26,24100,24700,23950,24250,56499,165822.0,6838015.0
2017-01-31,23850,24300,23450,23700,45860,162061.0,6838015.0
2017-02-01,23700,24050,23450,23900,25728,163429.0,6838015.0
2017-02-02,23700,23900,22850,23500,55976,160693.0,6838015.0
2017-02-03,23500,23550,22850,23400,42398,160010.0,6838015.0
2017-02-06,23400,23450,22500,22900,37391,156591.0,6838015.0
2017-02-07,22650,22900,21600,22450,61416,153513.0,6838015.0
2017-02-08,22450,22750,21750,22400,39236,153172.0,6838015.0
2017-02-09,22400,22900,21850,22600,59313,154539.0,6838015.0
2017-02-10,22600,22700,21900,22000,30699,150436.0,6838015.0
2017-02-13,21800,22250,21350,21650,23942,148043.0,6838015.0
2017-02-14,21500,22000,20950,21800,41508,149069.0,6838015.0
2017-02-15,21900,22000,21400,21850,20487,149411.0,6838015.0
2017-02-16,22000,22800,21600,22650,33850,154881.0,6838015.0
2017-02-17,22600,22650,21550,22200,58165,151804.0,6838015.0
2017-02-20,22550,22550,21950,22400,15746,153172.0,6838015.0
2017-02-21,22700,22700,21900,22350,37642,152830.0,6838015.0
2017-02-22,22000,22400,21850,22100,24828,151120.0,6838015.0
2017-02-23,21900,22250,20900,21250,78022,145308.0,6838015.0
2017-02-24,21050,21400,20500,20750,47162,141889.0,6838015.0
2017-02-27,20350,21350,20250,21300,34556,145650.0,6838015.0
2017-02-28,21000,21400,20450,20700,34738,141547.0,6838015.0
2017-03-02,20450,21200,20350,21100,20107,144282.0,6838015.0
2017-03-03,20900,21300,19900,20400,27650,139496.0,6838015.0
2017-03-06,20350,20850,19900,20750,27851,141889.0,6838015.0
2017-03-07,20350,20950,20050,20550,20385,140521.0,6838015.0
2017-03-08,20500,21800,20500,21650,76844,148043.0,6838015.0
2017-03-09,21900,22200,21150,21800,50769,149069.0,6838015.0
2017-03-10,21500,22300,21300,22300,21477,152488.0,6838015.0
2017-03-13,22400,22400,21750,22000,18573,150436.0,6838015.0
2017-03-14,22050,22050,21500,21550,16294,147359.0,6838015.0
2017-03-15,21200,21800,20250,20800,67748,142231.0,6838015.0
2017-03-16,20600,20750,19500,20100,112376,137444.0,6838015.0
2017-03-17,19900,20350,19550,20100,36488,137444.0,6838015.0
2017-03-20,19800,20400,19300,20100,48567,137444.0,6838015.0
2017-03-21,19700,20100,19250,19250,40727,131632.0,6838015.0
2017-03-22,19250,19750,19100,19300,32312,131974.0,6838015.0
2017-03-23,19100,19650,18200,18650,58632,127529.0,6838015.0
2017-03-24,18450,19500,18450,19450,52408,132999.0,6838015.0
2017-03-27,19500,19500,18400,18500,50695,126503.0,6838015.0
2017-03-28,18700,19150,18350,19150,33520,130948.0,6838015.0
2017-03-29,19200,19750,19050,19400,34053,132657.0,6838015.0
2017-03-30,19800,19800,18950,19200,24701,131290.0,6838015.0
2017-03-31,19200,19550,18900,19250,30099,131632.0,6838015.0
2017-04-03,19050,20100,19050,20050,39212,137102.0,6838015.0
2017-04-04,20300,21000,20050,20800,62886,142231.0,6838015.0
2017-04-05,21250,21250,20500,21100,33131,144282.0,6838015.0
2017-04-06,21250,21450,20900,21300,29299,145650.0,6838015.0
2017-04-07,21500,21500,20750,21300,31533,145650.0,6838015.0
2017-04-10,21300,21350,20300,20600,29334,140863.0,6838015.0
2017-04-11,20750,20750,19900,20550,28986,140521.0,6838015.0
2017-04-12,20200,20650,19950,20500,24410,140179.0,6838015.0
2017-04-13,20750,20750,20050,20300,26989,138812.0,6838015.0
2017-04-14,20250,20250,19700,20000,24474,136760.0,6838015.0
2017-04-17,20300,20350,18900,20350,19488,139154.0,6838015.0
2017-04-18,20450,20950,19800,20950,85029,143256.0,6838015.0
2017-04-19,20950,21250,20550,21000,52892,143598.0,6838015.0
2017-04-20,21300,22200,21050,21700,139926,148385.0,6838015.0
2017-04-21,22050,22050,21300,21350,51616,145992.0,6838015.0
2017-04-24,21650,21750,20950,20950,40319,143256.0,6838015.0
2017-04-25,21250,21250,20300,20800,72360,142231.0,6838015.0
2017-04-26,20800,20950,20350,20950,31494,143256.0,6838015.0
2017-04-27,21150,21350,20650,21050,22922,143940.0,6838015.0
2017-04-28,21250,22400,21050,22100,132820,151120.0,6838015.0
2017-05-02,22300,22550,21700,22000,50003,150436.0,6838015.0
2017-05-04,21850,22350,21750,22200,46029,151804.0,6838015.0
2017-05-08,22200,22350,21750,22350,57438,152830.0,6838015.0
2017-05-10,22400,22400,21650,21750,64610,148727.0,6838015.0
2017-05-11,22250,23600,22000,23100,209524,157958.0,6838015.0
2017-05-12,23350,24000,22750,23850,108010,163087.0,6838015.0
2017-05-15,24000,24200,22750,23600,107426,161377.0,6838015.0
2017-05-16,22900,23200,22050,22600,248201,154539.0,6838015.0
2017-05-17,22400,23350,22350,22900,73113,156591.0,6838015.0
2017-05-18,22500,23500,22500,23050,72455,157616.0,6838015.0
2017-05-19,23400,23400,22750,23100,30911,157958.0,6838015.0
2017-05-22,23050,23350,22650,22850,45270,156249.0,6838015.0
2017-05-23,22700,23150,21350,21900,120814,149753.0,6838015.0
2017-05-24,21850,21950,21200,21300,69242,145650.0,6838015.0
2017-05-25,21350,21500,19850,20150,141410,137786.0,6838015.0
2017-05-26,20150,20750,20150,20250,34083,138470.0,6838015.0
2017-05-29,20650,20650,20250,20400,62520,139496.0,6838015.0
2017-05-30,20650,21200,20600,21050,53767,143940.0,6838015.0
2017-05-31,21000,21300,20800,21200,30504,144966.0,6838015.0
2017-06-01,21200,21200,20550,20800,31112,142231.0,6838015.0
2017-06-02,20700,21600,20600,21200,43811,144966.0,6838015.0
2017-06-05,21200,21650,21100,21200,28228,144966.0,6838015.0
2017-06-07,21200,21300,20800,21050,30178,143940.0,6838015.0
2017-06-08,21200,21700,20900,21600,44479,147701.0,6838015.0
2017-06-09,21600,21650,21100,21300,37431,145650.0,6838015.0
2017-06-12,21000,21000,20150,20150,81201,137786.0,6838015.0
2017-06-13,20100,20500,20000,20150,33526,137786.0,6838015.0
2017-06-14,20150,20500,19550,19550,53172,133683.0,6838015.0
2017-06-15,19450,19850,19200,19550,50860,133683.0,6838015.0
2017-06-16,19800,20350,19550,19900,52520,136076.0,6838015.0
2017-06-19,20300,20300,19700,19850,34291,135735.0,6838015.0
2017-06-20,20150,20250,19200,19200,44128,131290.0,6838015.0
2017-06-21,19100,19100,18350,18850,63307,128897.0,6838015.0
2017-06-22,18900,19400,18500,18650,30715,127529.0,6838015.0
2017-06-23,18600,18850,18350,18750,14384,128213.0,6838015.0
2017-06-26,18900,19000,18350,18350,30574,125478.0,6838015.0
2017-06-27,18350,18550,17700,17750,66632,121375.0,6838015.0
2017-06-28,17700,18200,17600,17750,29253,121375.0,6838015.0
2017-06-29,18100,18950,17550,18550,41732,126845.0,6838015.0
2017-06-30,18550,19750,18550,19600,86611,134025.0,6838015.0
2017-07-03,19600,19950,19450,19500,39355,133341.0,6838015.0
2017-07-04,19800,20150,19400,19550,40670,133683.0,6838015.0
2017-07-05,19850,19950,19450,19450,36693,132999.0,6838015.0
2017-07-06,19500,20000,19450,19600,25786,134025.0,6838015.0
2017-07-07,19500,19750,19450,19650,26383,134367.0,6838015.0
2017-07-10,19900,19900,19550,19550,8126,133683.0,6838015.0
2017-07-11,19850,20200,19500,20150,36576,137786.0,6838015.0
2017-07-12,19900,20450,19900,20400,26545,139496.0,6838015.0
2017-07-13,20400,20550,20150,20500,16490,140179.0,6838015.0
2017-07-14,20500,21050,20350,20850,45541,142573.0,6838015.0
2017-07-17,20950,21000,20500,20750,16043,141889.0,6838015.0
2017-07-18,20850,20950,20100,20750,29424,141889.0,6838015.0
2017-07-19,20950,22250,20700,22050,175139,150778.0,6838015.0
2017-07-20,22400,22400,21650,21900,77318,149753.0,6838015.0
2017-07-21,21500,21650,20750,20800,103961,142231.0,6838015.0
2017-07-24,20800,21150,20600,21150,50789,144624.0,6838015.0
2017-07-25,21100,21150,20300,20300,45217,138812.0,6838015.0
2017-07-26,20300,20800,20100,20400,37714,139496.0,6838015.0
2017-07-27,20700,20850,20300,20500,18251,140179.0,6838015.0
2017-07-28,20500,20500,19450,19800,35475,135393.0,6838015.0
2017-07-31,19700,20150,19350,19550,44238,133683.0,6838015.0
2017-08-01,19800,19900,19400,19450,21800,132999.0,6838015.0
2017-08-02,19500,20000,19500,19700,8341,134709.0,6838015.0
2017-08-03,20200,20200,19050,19250,37196,131632.0,6838015.0
2017-08-04,19850,19850,18750,19300,28069,131974.0,6838015.0
2017-08-07,19850,19850,19050,19700,7205,134709.0,6838015.0
2017-08-08,19550,19950,19350,19700,12214,134709.0,6838015.0
2017-08-09,19400,19600,19100,19150,26094,130948.0,6838015.0
2017-08-10,19100,19500,18300,18800,50630,128555.0,6838015.0
2017-08-11,18700,18700,18100,18100,40969,123768.0,6838015.0
2017-08-14,18000,18850,18000,18850,21641,128897.0,6838015.0
2017-08-16,18700,19550,18500,19200,26335,131290.0,6838015.0
2017-08-17,19200,19200,18750,19000,11810,129922.0,6838015.0
2017-08-18,18950,19050,18650,18950,5241,129580.0,6838015.0
2017-08-21,19000,19900,18600,19600,19472,134025.0,6838015.0
2017-08-22,19350,19750,19200,19450,15549,132999.0,6838015.0
2017-08-23,19450,19650,18750,18750,24995,128213.0,6838015.0
2017-08-24,18700,19100,18100,18200,34287,124452.0,6838015.0
2017-08-25,18200,18300,17750,17750,34907,121375.0,6838015.0
2017-08-28,17750,18450,17600,17900,36396,122400.0,6838015.0
2017-08-29,17750,18400,17750,18350,11676,125478.0,6838015.0
2017-08-30,18150,18600,18150,18550,27370,126845.0,6838015.0
2017-08-31,18500,18500,17800,18000,40226,123084.0,6838015.0
2017-09-01,18000,18250,17600,17750,47606,121375.0,6838015.0
2017-09-04,17350,17550,16200,17500,34057,119665.0,6838015.0
2017-09-05,17600,17700,17000,17650,24142,120691.0,6838015.0
2017-09-06,17650,17800,17150,17500,14151,119665.0,6838015.0
2017-09-07,17850,17900,17250,17800,11026,121717.0,6838015.0
2017-09-08,17700,17900,16900,17800,55158,121717.0,6838015.0
2017-09-11,18000,18300,17650,18250,18719,124794.0,6838015.0
2017-09-12,18250,18250,17800,18050,14034,123426.0,6838015.0
2017-09-13,18250,18250,17550,17750,15225,121375.0,6838015.0
2017-09-14,17750,18250,17750,18100,21834,123768.0,6838015.0
2017-09-15,17700,18200,17700,18150,13609,124110.0,6838015.0
2017-09-18,18150,18500,17950,18150,9958,124110.0,6838015.0
2017-09-19,17900,18350,17700,17850,11699,122059.0,6838015.0
2017-09-20,17550,17900,17100,17100,24396,116930.0,6838015.0
2017-09-21,17050,17700,17050,17600,15776,120349.0,6838015.0
2017-09-22,17300,17800,17200,17650,14216,120691.0,6838015.0
2017-09-25,17850,17850,17050,17300,10502,118298.0,6838015.0
2017-09-26,17000,17300,16800,16900,8793,115562.0,6838015.0
2017-09-27,16700,16950,16200,16900,24476,115562.0,6838015.0
2017-09-28,16650,16950,16550,16600,12829,113511.0,6838015.0
2017-09-29,16900,17500,16450,17300,22217,118298.0,6838015.0
2017-10-10,17050,17300,16650,16650,11315,113853.0,6838015.0
2017-10-11,16500,16850,16500,16850,8716,115221.0,6838015.0
2017-10-12,16900,17050,16400,16700,7474,114195.0,6838015.0
2017-10-13,16700,16700,15700,15800,30815,108041.0,6838015.0
2017-10-16,15800,15800,14200,14250,74155,97442.0,6838015.0
2017-10-17,14200,14900,14200,14850,16699,101545.0,6838015.0
2017-10-18,15300,15450,14800,15000,12435,102570.0,6838015.0
2017-10-19,14800,15550,14800,15550,9412,106331.0,6838015.0
2017-10-20,15700,15700,14700,14900,11380,101886.0,6838015.0
2017-10-23,14800,15350,14250,15000,13216,102570.0,6838015.0
2017-10-24,15000,15400,14800,15150,13644,103596.0,6838015.0
2017-10-25,15400,15500,15100,15450,9179,105647.0,6838015.0
2017-10-26,15500,15500,15200,15400,3912,105305.0,6838015.0
2017-10-27,15000,15450,15000,15450,4341,105647.0,6838015.0
2017-10-30,15450,15450,15200,15300,7332,104622.0,6838015.0
2017-10-31,15500,15500,14800,15150,13152,103596.0,6838015.0
2017-11-01,15000,15250,14800,15050,19161,102912.0,6838015.0
2017-11-02,15150,15250,14800,14950,21424,102228.0,6838015.0
2017-11-03,14950,15850,14950,15550,30875,106331.0,6838015.0
2017-11-06,15700,16000,15650,15700,12805,107357.0,6838015.0
2017-11-07,16000,16000,15650,16000,12981,109408.0,6838015.0
2017-11-08,15900,16850,15850,16750,36066,114537.0,6838015.0
2017-11-09,16800,17200,16600,17000,25758,116246.0,6838015.0
2017-11-10,17000,18100,17000,18100,46238,123768.0,6838015.0
2017-11-13,18500,18500,18050,18150,22994,124110.0,6838015.0
2017-11-14,18200,18300,17800,17850,15390,122059.0,6838015.0
2017-11-15,17450,18100,16750,17650,65107,120691.0,6838015.0
2017-11-16,17750,17750,17050,17150,20391,117272.0,6838015.0
2017-11-17,17100,17800,16150,16400,47830,112143.0,6838015.0
2017-11-20,16650,16650,15300,15750,92182,107699.0,6838015.0
2017-11-21,15600,15800,14950,15150,47325,103596.0,6838015.0
2017-11-22,15100,15550,14550,15150,33335,103596.0,6838015.0
2017-11-23,15100,15500,14950,15100,20996,103254.0,6838015.0
2017-11-24,15000,15800,15000,15600,22856,106673.0,6838015.0
2017-11-27,15900,15900,15050,15200,23881,103938.0,6838015.0
2017-11-28,15300,15300,14350,14600,35454,99835.0,6838015.0
2017-11-29,14500,14800,14000,14150,51920,96758.0,6838015.0
2017-11-30,14000,14200,13850,14000,19940,95732.0,6838015.0
2017-12-01,14100,14150,13600,14150,30153,96758.0,6838015.0
2017-12-04,13950,14150,13500,13900,27457,95048.0,6838015.0
2017-12-05,13850,14000,13700,13950,8493,95390.0,6838015.0
2017-12-06,13900,13950,13500,13500,23447,92313.0,6838015.0
2017-12-07,13500,13750,12900,13150,24232,89920.0,6838015.0
2017-12-08,12900,13100,12450,12450,30215,85133.0,6838015.0
2017-12-11,12700,13300,12600,12900,16717,88210.0,6838015.0
2017-12-12,13000,13200,12700,12900,12320,88210.0,6838015.0
2017-12-13,13200,13200,12500,12850,12794,87868.0,6838015.0
2017-12-14,12950,13200,12700,13150,9927,89920.0,6838015.0
2017-12-15,13050,13400,13000,13400,16161,91629.0,6838015.0
2017-12-18,13350,13700,13300,13350,28400,91288.0,6838015.0
2017-12-19,13550,13550,13000,13300,28563,90946.0,6838015.0
2017-12-20,13300,13450,13100,13350,25512,91288.0,6838015.0
2017-12-21,13200,13400,13200,13400,33594,91629.0,6838015.0
2017-12-22,13600,13650,13200,13450,8255,91971.0,6838015.0
2017-12-26,13600,13600,13100,13250,10024,90604.0,6838015.0
2017-12-27,13400,13900,13250,13650,27538,93339.0,6838015.0
2017-12-28,13650,13850,13350,13700,11907,93681.0,6838015.0
2018-01-02,13400,13850,13250,13750,11621,94023.0,6838015.0
2018-01-03,13500,13750,13350,13700,23961,93681.0,6838015.0
2018-01-04,13700,13750,13500,13650,19392,93339.0,6838015.0
2018-01-05,13650,13750,13300,13450,19331,91971.0,6838015.0
2018-01-08,13700,13750,13100,13150,9828,89920.0,6838015.0
2018-01-09,13000,13750,12800,13400,19395,91629.0,6838015.0
2018-01-10,13850,13850,13250,13300,6412,90946.0,6838015.0
2018-01-11,13250,13500,13050,13250,4912,90604.0,6838015.0
2018-01-12,13050,13300,12700,13150,23769,89920.0,6838015.0
2018-01-15,13200,13400,12850,13050,8412,89236.0,6838015.0
2018-01-16,13450,13450,12150,12800,55700,87527.0,6838015.0
2018-01-17,12950,13300,12800,13200,23431,90262.0,6838015.0
2018-01-18,13200,14150,13000,14000,67645,95732.0,6838015.0
2018-01-19,14200,14250,13550,14000,28549,95732.0,6838015.0
2018-01-22,13800,14000,13300,13450,30923,91971.0,6838015.0
2018-01-23,13300,13550,12800,13000,42445,88894.0,6838015.0
2018-01-24,13050,13200,12750,13050,42865,89236.0,6838015.0
2018-01-25,13050,13050,12550,12700,70146,86843.0,6838015.0
2018-01-26,12750,13150,12400,12800,68497,87527.0,6838015.0
2018-01-29,12950,13650,12850,13500,74312,92313.0,6838015.0
2018-01-30,13600,13850,13250,13700,41385,93681.0,6838015.0
2018-01-31,13550,13700,13250,13450,23674,91971.0,6838015.0
2018-02-01,13450,13600,13000,13050,28514,89236.0,6838015.0
2018-02-02,13150,13150,12400,12500,63211,85475.0,6838015.0
2018-02-05,12450,12500,11650,12000,77730,82056.0,6838015.0
2018-02-06,11500,11500,10850,11450,101331,78295.0,6838015.0
2018-02-07,11550,11700,11050,11250,33185,76928.0,6838015.0
2018-02-08,11250,11600,11050,11300,30192,77270.0,6838015.0
2018-02-09,11050,11750,11000,11550,41470,78979.0,6838015.0
2018-02-12,11500,12200,11350,11950,23285,81714.0,6838015.0
2018-02-13,12100,12150,11800,11950,8363,81714.0,6838015.0
2018-02-14,11950,12450,11800,12150,16322,83082.0,6838015.0
2018-02-19,12300,12800,12250,12500,31215,85475.0,6838015.0
2018-02-20,12300,12950,12300,12900,21576,88210.0,6838015.0
2018-02-21,12900,13600,12900,13350,37702,91288.0,6838015.0
2018-02-22,13250,13250,12900,12950,13516,88552.0,6838015.0
2018-02-23,12950,13200,12950,13150,19067,89920.0,6838015.0
2018-02-26,13300,13300,12850,12850,6072,87868.0,6838015.0
2018-02-27,13000,13150,12800,12900,8962,88210.0,6838015.0
2018-02-28,12850,13050,12400,12600,20673,86159.0,6838015.0
2018-03-02,12750,12750,12250,12250,5370,83766.0,6838015.0
2018-03-05,12600,12700,12050,12150,5504,83082.0,6838015.0
2018-03-06,12450,12450,12250,12350,3413,84449.0,6838015.0
2018-03-07,12300,12700,12000,12450,5255,85133.0,6838015.0
2018-03-08,12450,12750,12200,12450,1820,85133.0,6838015.0
2018-03-09,12500,12550,12200,12350,13947,84449.0,6838015.0
2018-03-12,12350,12600,12200,12300,12219,84108.0,6838015.0
2018-03-13,12200,12350,11550,11900,63228,81372.0,6838015.0
2018-03-14,11900,11900,11650,11900,9973,81372.0,6838015.0
2018-03-15,11900,11950,11750,11900,3485,81372.0,6838015.0
2018-03-16,11900,11950,11600,11900,15343,81372.0,6838015.0
2018-03-19,12000,12000,11750,11900,3731,81372.0,6838015.0
2018-03-20,11900,11900,11650,11650,7240,79663.0,6838015.0
2018-03-21,11750,11850,11500,11700,11705,80005.0,6838015.0
2018-03-22,11750,11900,11650,11650,6917,79663.0,6838015.0
2018-03-23,11500,11700,10950,11250,31212,76928.0,6838015.0
2018-03-26,11200,11950,10850,11350,31408,77611.0,6838015.0
2018-03-27,11700,11700,11200,11450,4085,78295.0,6838015.0
2018-03-28,11450,11550,11000,11450,6398,78295.0,6838015.0
2018-03-29,11500,11500,11250,11500,4651,78637.0,6838015.0
2018-03-30,11500,11550,11250,11450,5680,78295.0,6838015.0
2018-04-02,11450,11450,11100,11250,6776,76928.0,6838015.0
2018-04-03,11250,11250,10450,10450,28508,71457.0,6838015.0
2018-04-04,10250,10550,10100,10450,60527,71457.0,6838015.0
2018-04-05,10500,11400,10250,11200,50051,76586.0,6838015.0
2018-04-06,11150,11250,10900,11200,18423,76586.0,6838015.0
2018-04-09,10950,11100,10700,11050,18900,75560.0,6838015.0
2018-04-10,11050,11850,10800,11700,39791,80005.0,6838015.0
2018-04-11,11700,11850,11500,11800,31000,80689.0,6838015.0
2018-04-12,11750,12500,11700,12200,70849,83424.0,6838015.0
2018-04-13,12200,12350,12050,12250,31839,83766.0,6838015.0
2018-04-16,12200,12250,11700,11700,20464,80005.0,6838015.0
2018-04-17,11700,11850,11500,11600,22046,79321.0,6838015.0
2018-04-18,12300,13200,11750,12000,211130,82056.0,6838015.0
2018-04-19,12050,12300,11500,12050,29956,82398.0,6838015.0
2018-04-20,12050,12950,11800,12750,73250,87185.0,6838015.0
2018-04-23,12800,13550,12650,13400,208819,91629.0,6838015.0
2018-04-24,13250,13500,12900,13300,66581,90946.0,6838015.0
2018-04-25,13250,13250,12700,12950,34503,88552.0,6838015.0
2018-04-26,12750,13000,12250,12450,52539,85133.0,6838015.0
2018-04-27,12550,13000,12350,12600,52176,86159.0,6838015.0
2018-04-30,12550,13200,12050,13200,44583,90262.0,6838015.0
2018-05-02,12850,13000,12550,12800,16753,87527.0,6838015.0
2018-05-03,12800,12800,12300,12500,16177,85475.0,6838015.0
2018-05-04,12500,12800,12250,12500,23333,85475.0,6838015.0
2018-05-08,12400,12700,12250,12550,20197,85817.0,6838015.0
2018-05-09,12550,12800,12350,12650,25127,86501.0,6838015.0
2018-05-10,12600,13400,12600,13400,101933,91629.0,6838015.0
2018-05-11,13350,14600,13200,13900,140389,95048.0,6838015.0
2018-05-14,13900,14050,13500,13600,31882,92997.0,6838015.0
2018-05-15,13600,13850,13350,13600,17561,92997.0,6838015.0
2018-05-16,13450,13500,13000,13300,37199,90946.0,6838015.0
2018-05-17,13500,13500,13150,13300,16953,90946.0,6838015.0
2018-05-18,13100,13600,13050,13500,29467,92313.0,6838015.0
2018-05-21,13500,13700,13300,13600,30390,92997.0,6838015.0
2018-05-23,13750,14200,13600,13950,45058,95390.0,6838015.0
2018-05-24,13950,14100,13600,13850,10753,94707.0,6838015.0
2018-05-25,13500,13900,13200,13650,21647,93339.0,6838015.0
2018-05-28,13650,14000,13300,13550,9911,92655.0,6838015.0
2018-05-29,13550,13850,13400,13750,39418,94023.0,6838015.0
2018-05-30,13750,13750,13400,13600,31980,92997.0,6838015.0
2018-05-31,13600,13700,13300,13600,57586,92997.0,6838015.0
2018-06-01,13450,13600,13400,13600,8376,92997.0,6838015.0
2018-06-04,13550,14000,13500,13950,30326,95390.0,6838015.0
2018-06-05,13950,14050,13700,13900,17617,95048.0,6838015.0
2018-06-07,13700,13950,13600,13700,9505,93681.0,6838015.0
2018-06-08,13650,13850,13300,13300,15951,90946.0,6838015.0
2018-06-11,13500,13500,12950,13150,16055,89920.0,6838015.0
2018-06-12,13000,13250,12800,13250,19047,92627.0,6990686.0
2018-06-14,13150,13650,13150,13300,20087,92976.0,6990686.0
2018-06-15,13150,13600,13150,13500,43444,94374.0,6990686.0
2018-06-18,13500,13500,12750,12750,39671,89131.0,6990686.0
2018-06-19,12750,12800,12250,12500,20512,87384.0,6990686.0
2018-06-20,12650,12650,12100,12450,12523,87576.0,7034196.0
2018-06-21,12450,12700,11950,12000,16567,84410.0,7034196.0
2018-06-22,11750,12300,11500,11900,20759,83707.0,7034196.0
2018-06-25,11900,11900,11650,11900,3551,83707.0,7034196.0
2018-06-26,11900,11900,11350,11550,11395,81245.0,7034196.0
2018-06-27,11600,11600,11200,11550,13674,81245.0,7034196.0
2018-06-28,11250,11250,10350,10600,33751,74562.0,7034196.0
2018-06-29,10650,11000,10350,10900,20240,76673.0,7034196.0
2018-07-02,10700,11100,10400,10700,11904,75266.0,7034196.0
2018-07-03,10550,10800,10250,10800,17311,75969.0,7034196.0
2018-07-04,10500,11200,10500,10900,7997,76673.0,7034196.0
2018-07-05,10900,11250,10700,11000,6151,77376.0,7034196.0
2018-07-06,11000,11200,10800,11100,5199,78080.0,7034196.0
2018-07-09,10750,11100,10750,11000,2692,77376.0,7034196.0
2018-07-10,11250,11250,10900,11050,2523,77728.0,7034196.0
2018-07-11,11100,11100,10550,10900,16082,76673.0,7034196.0
2018-07-12,10900,10900,10750,10900,3586,76673.0,7034196.0
2018-07-13,10900,11150,10850,11000,5432,77376.0,7034196.0
2018-07-16,11000,11200,11000,11150,1054,78431.0,7034196.0
2018-07-17,11100,11200,10950,11150,1513,78431.0,7034196.0
2018-07-18,11150,11300,10850,11050,10341,77728.0,7034196.0
2018-07-19,11400,11400,10800,10800,4849,75969.0,7034196.0
2018-07-20,10800,11150,10650,10900,4433,76673.0,7034196.0
2018-07-23,10950,11400,10150,10500,19462,73859.0,7034196.0
2018-07-24,10400,10700,10350,10500,10909,73859.0,7034196.0
2018-07-25,10800,11500,10700,10900,32934,76673.0,7034196.0
2018-07-26,11000,11100,10700,11000,3777,77376.0,7034196.0
2018-07-27,11000,11500,11000,11350,10471,79838.0,7034196.0
2018-07-30,11100,11300,10850,10950,13997,77024.0,7034196.0
2018-07-31,10600,11100,10600,10850,5817,76321.0,7034196.0
2018-08-01,11000,11300,10800,11300,9193,79486.0,7034196.0
2018-08-02,10950,11250,10800,11150,5363,78431.0,7034196.0
2018-08-03,11150,11250,11000,11100,1723,78080.0,7034196.0
2018-08-06,10950,11100,10950,11050,1267,77728.0,7034196.0
2018-08-07,11050,11150,10900,11150,2368,78431.0,7034196.0
2018-08-08,10900,11250,10900,11150,4168,78431.0,7034196.0
2018-08-09,11100,11150,10850,11050,5083,77728.0,7034196.0
2018-08-10,11050,11050,10800,11000,5467,77376.0,7034196.0
2018-08-13,10900,10950,10650,10800,3640,75969.0,7034196.0
