팜스웰바이오(043090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-24,2605,2740,2575,2680,279097,53595.0,19998227.0
2014-11-25,2655,2725,2645,2655,136797,53095.0,19998227.0
2014-11-26,2660,2820,2650,2805,225136,56095.0,19998227.0
2014-11-27,2845,2845,2705,2735,190357,54695.0,19998227.0
2014-11-28,2750,2805,2660,2800,95251,55995.0,19998227.0
2014-12-01,3090,3145,2930,3080,1190379,61595.0,19998227.0
2014-12-02,3020,3320,3015,3285,954011,65694.0,19998227.0
2014-12-03,3285,3400,3160,3250,685175,64994.0,19998227.0
2014-12-04,3265,3390,3200,3325,312606,66494.0,19998227.0
2014-12-05,3300,3520,3250,3520,732662,70394.0,19998227.0
2014-12-08,3600,3700,3500,3680,569848,73593.0,19998227.0
2014-12-09,3700,3780,3605,3700,350899,73993.0,19998227.0
2014-12-10,3730,3760,3525,3650,413591,72994.0,19998227.0
2014-12-11,3560,3630,3415,3440,381576,68794.0,19998227.0
2014-12-12,3410,3570,3300,3440,337331,68794.0,19998227.0
2014-12-15,3530,3560,3315,3400,181589,67994.0,19998227.0
2014-12-16,3400,3490,3030,3130,787495,62594.0,19998227.0
2014-12-17,3100,3235,3020,3130,382986,62594.0,19998227.0
2014-12-18,3595,3595,3595,3595,148280,71894.0,19998227.0
2014-12-19,4105,4130,3700,4000,4035771,79993.0,19998227.0
2014-12-22,4225,4350,3950,4295,2080487,85892.0,19998227.0
2014-12-23,4295,4550,4145,4310,1060097,86192.0,19998227.0
2014-12-24,4235,4280,4160,4220,376631,84393.0,19998227.0
2014-12-26,4150,4445,4100,4275,616796,85492.0,19998227.0
2014-12-29,4360,4770,4310,4710,1231864,94192.0,19998227.0
2014-12-30,4650,4850,4530,4795,515453,95891.0,19998227.0
2015-01-02,4760,5450,4750,5000,531643,99991.0,19998227.0
2015-01-05,5050,5300,4835,5080,519889,101591.0,19998227.0
2015-01-06,5100,5120,4925,4935,300621,98691.0,19998227.0
2015-01-07,4885,5150,4750,5070,560758,101391.0,19998227.0
2015-01-08,5070,5290,5070,5130,346535,102591.0,19998227.0
2015-01-09,5190,5260,5100,5250,281121,104991.0,19998227.0
2015-01-12,5340,5340,5130,5260,258257,105191.0,19998227.0
2015-01-13,5310,5700,5190,5360,539351,107190.0,19998227.0
2015-01-14,5400,5550,5340,5500,207731,109990.0,19998227.0
2015-01-15,5560,5750,5500,5750,350333,114990.0,19998227.0
2015-01-16,5790,6400,5660,6350,789193,126989.0,19998227.0
2015-01-19,6400,6800,6050,6800,582287,135988.0,19998227.0
2015-01-20,6800,7490,6760,7490,794827,149787.0,19998227.0
2015-01-21,7690,8610,7650,8580,1117118,171585.0,19998227.0
2015-01-22,8340,8340,7300,7300,2021949,145987.0,19998227.0
2015-01-23,6800,7770,6230,7200,4696375,143987.0,19998227.0
2015-01-26,7280,7500,6370,6690,1596015,133788.0,19998227.0
2015-01-27,6550,7150,6240,7000,1802664,139988.0,19998227.0
2015-01-28,7050,7510,6850,7300,1067233,145987.0,19998227.0
2015-01-29,7200,7480,6900,7110,852331,142187.0,19998227.0
2015-01-30,7330,7680,7150,7560,843930,151187.0,19998227.0
2015-02-02,7580,8000,7420,7770,573744,155386.0,19998227.0
2015-02-03,7800,7900,7630,7670,231699,153386.0,19998227.0
2015-02-04,7670,7740,7220,7560,361152,151187.0,19998227.0
2015-02-05,7610,7680,7240,7270,305344,145387.0,19998227.0
2015-02-06,7200,7400,7000,7010,531066,140188.0,19998227.0
2015-02-09,6800,6940,5960,5960,1459352,119189.0,19998227.0
2015-02-10,6350,6850,6320,6850,580677,136988.0,19998227.0
2015-02-11,7870,7870,7870,7870,56318,157386.0,19998227.0
2015-02-12,8300,8990,7550,7990,1764014,159786.0,19998227.0
2015-02-13,7990,8260,7560,8080,647656,161586.0,19998227.0
2015-02-16,8150,8180,7700,7700,379962,153986.0,19998227.0
2015-02-17,7350,7690,6550,7100,777272,141987.0,19998227.0
2015-02-23,7270,7280,6790,6930,557502,138588.0,19998227.0
2015-02-24,6940,7210,6490,6690,741971,133788.0,19998227.0
2015-02-25,6750,6860,6600,6630,329217,132588.0,19998227.0
2015-02-26,6130,6990,6020,6760,455998,135188.0,19998227.0
2015-02-27,6660,7570,6650,7420,575798,148387.0,19998227.0
2015-03-02,7300,7450,7180,7220,224171,144387.0,19998227.0
2015-03-03,7230,7510,7050,7220,355042,144387.0,19998227.0
2015-03-04,7230,7430,7100,7240,145511,144787.0,19998227.0
2015-03-05,7120,7260,6910,7010,218655,140188.0,19998227.0
2015-03-06,7000,7210,6940,7130,172706,142587.0,19998227.0
2015-03-09,7130,7250,7010,7030,168723,140588.0,19998227.0
2015-03-10,7090,7090,6700,6990,374420,139788.0,19998227.0
2015-03-11,6870,7020,6800,6860,128340,137188.0,19998227.0
2015-03-12,6810,7140,6750,7050,171651,140988.0,19998227.0
2015-03-13,7050,7500,6970,7300,332658,145987.0,19998227.0
2015-03-16,7310,7450,7170,7390,170347,147787.0,19998227.0
2015-03-17,7570,7570,7030,7070,267092,141387.0,19998227.0
2015-03-18,6890,7150,6570,6840,602315,136788.0,19998227.0
2015-03-19,6860,6930,6600,6720,210142,134388.0,19998227.0
2015-03-20,6720,6840,6580,6720,211301,134388.0,19998227.0
2015-03-23,6690,6730,6220,6340,416087,126789.0,19998227.0
2015-03-24,6290,6580,6250,6520,290297,130388.0,19998227.0
2015-03-25,6640,6640,6310,6310,218907,126189.0,19998227.0
2015-03-26,6340,6670,5990,6520,653197,130388.0,19998227.0
2015-03-27,6520,6600,6230,6360,181271,127189.0,19998227.0
2015-03-30,6380,6610,6120,6610,313488,132188.0,19998227.0
2015-03-31,6690,7500,6500,7140,1300118,142787.0,19998227.0
2015-04-01,7210,7250,6850,7000,455540,139988.0,19998227.0
2015-04-02,7120,7150,6920,6970,330526,139388.0,19998227.0
2015-04-03,7000,7040,6700,6760,273278,135188.0,19998227.0
2015-04-06,6650,6750,6460,6570,389433,131388.0,19998227.0
2015-04-07,6500,6610,6250,6290,492645,125789.0,19998227.0
2015-04-08,6400,6680,6340,6570,422783,131388.0,19998227.0
2015-04-09,6550,6660,6460,6490,229547,129788.0,19998227.0
2015-04-10,6550,6580,6360,6430,293026,128589.0,19998227.0
2015-04-13,6360,6460,6230,6300,280810,125989.0,19998227.0
2015-04-14,6350,6370,6080,6160,373873,123189.0,19998227.0
2015-04-15,6230,6940,6180,6890,864485,137788.0,19998227.0
2015-04-16,7010,7010,6600,6710,350387,134188.0,19998227.0
2015-04-17,6820,7120,6750,6900,400228,137988.0,19998227.0
2015-04-20,6840,7470,6820,7230,573645,144587.0,19998227.0
2015-04-21,7300,7490,7090,7150,386044,142987.0,19998227.0
2015-04-22,7240,7430,6380,6970,623613,139388.0,19998227.0
2015-04-23,7100,7180,6600,6660,345331,133188.0,19998227.0
2015-04-24,6690,6950,6550,6740,272271,134788.0,19998227.0
2015-04-27,6740,6900,6610,6610,146528,132188.0,19998227.0
2015-04-28,6610,6670,6350,6430,207934,128589.0,19998227.0
2015-04-29,6400,6650,6260,6520,216316,130388.0,19998227.0
2015-04-30,6520,6740,6480,6580,135892,131588.0,19998227.0
2015-05-04,6670,6890,6540,6810,224192,136188.0,19998227.0
2015-05-06,6670,6840,6290,6390,218898,127789.0,19998227.0
2015-05-07,6400,6480,6230,6450,167576,128989.0,19998227.0
2015-05-08,6360,6550,6330,6510,137889,130188.0,19998227.0
2015-05-11,6470,6470,6070,6240,432990,124789.0,19998227.0
2015-05-12,6210,7170,6190,6940,1398966,138788.0,19998227.0
2015-05-13,6850,7160,6720,6850,349776,136988.0,19998227.0
2015-05-14,6810,7190,6730,7160,416124,143187.0,19998227.0
2015-05-15,7200,7900,7110,7180,1252182,143587.0,19998227.0
2015-05-18,7000,7800,6600,7590,811622,151787.0,19998227.0
2015-05-19,7590,7870,7340,7630,532765,152586.0,19998227.0
2015-05-20,7670,7860,7590,7610,418614,152187.0,19998227.0
2015-05-21,7700,7710,7270,7270,408023,145387.0,19998227.0
2015-05-22,7300,7300,6770,6990,438539,139788.0,19998227.0
2015-05-26,6850,6990,6580,6680,400499,133588.0,19998227.0
2015-05-27,6540,6740,6330,6560,368271,131188.0,19998227.0
2015-05-28,6610,6730,6470,6530,243726,130588.0,19998227.0
2015-05-29,6410,6800,6410,6700,277410,133988.0,19998227.0
2015-06-01,6860,6860,6450,6560,250312,131188.0,19998227.0
2015-06-02,6500,7220,6500,6820,616747,136388.0,19998227.0
2015-06-03,6910,6960,6430,6600,368199,131988.0,19998227.0
2015-06-04,6690,7060,6600,6800,495013,135988.0,19998227.0
2015-06-05,6670,6730,6370,6670,603588,133388.0,19998227.0
2015-06-08,6700,6900,6590,6810,354856,136188.0,19998227.0
2015-06-09,6860,6860,6470,6590,367759,131788.0,19998227.0
2015-06-10,6620,6730,6500,6570,222748,131388.0,19998227.0
2015-06-11,6690,7230,6550,6850,660951,136988.0,19998227.0
2015-06-12,7010,7010,6550,6550,285556,130988.0,19998227.0
2015-06-15,6480,6620,6350,6410,209414,128189.0,19998227.0
2015-06-16,6300,6540,6210,6470,317552,129389.0,19998227.0
2015-06-17,6420,6470,6240,6350,191313,126989.0,19998227.0
2015-06-18,6370,6530,6330,6350,195678,126989.0,19998227.0
2015-06-19,6430,6970,6360,6700,356664,133988.0,19998227.0
2015-06-22,6770,7020,6710,6860,277882,137188.0,19998227.0
2015-06-23,6900,6950,6610,6900,276045,137988.0,19998227.0
2015-06-24,6960,7140,6800,6910,334632,138188.0,19998227.0
2015-06-25,6920,7060,6300,6550,298455,130988.0,19998227.0
2015-06-26,6600,6890,6500,6580,276280,131588.0,19998227.0
2015-06-29,6510,6510,6330,6400,257966,127989.0,19998227.0
2015-06-30,6230,6530,6230,6320,201180,126389.0,19998227.0
2015-07-01,6340,6420,6200,6380,269120,127589.0,19998227.0
2015-07-02,6340,6580,6200,6440,420059,128789.0,19998227.0
2015-07-03,6540,6580,6260,6290,284123,125789.0,19998227.0
2015-07-06,6240,6330,5970,5970,415784,119389.0,19998227.0
2015-07-07,5910,6050,4970,5000,855606,99991.0,19998227.0
2015-07-08,4940,5240,4640,4830,653665,96591.0,19998227.0
2015-07-09,4670,4670,4000,4435,1194543,88692.0,19998227.0
2015-07-10,4495,4850,4480,4615,420201,92292.0,19998227.0
2015-07-13,4660,4990,4600,4990,268455,99791.0,19998227.0
2015-07-14,5200,5950,5140,5950,972395,118989.0,19998227.0
2015-07-15,5950,6100,5550,6100,524421,121989.0,19998227.0
2015-07-16,6110,6110,5730,5970,388957,119389.0,19998227.0
2015-07-17,6190,6670,5880,5910,1292265,118190.0,19998227.0
2015-07-20,5650,5970,5580,5830,271803,116590.0,19998227.0
2015-07-21,5680,6200,5650,6030,278825,120589.0,19998227.0
2015-07-22,6060,6100,5830,5830,162106,116590.0,19998227.0
2015-07-23,5900,6000,5660,5740,227308,114790.0,19998227.0
2015-07-24,5740,5950,5700,5870,213220,117390.0,19998227.0
2015-07-27,5840,5850,5350,5430,192870,108590.0,19998227.0
2015-07-28,5400,5410,5000,5260,184348,105191.0,19998227.0
2015-07-29,5260,5540,5160,5240,199673,104791.0,19998227.0
2015-07-30,5200,5320,5000,5020,155226,100391.0,19998227.0
2015-07-31,5020,5230,4980,5210,113471,104191.0,19998227.0
2015-08-03,5300,5800,5220,5750,237611,114990.0,19998227.0
2015-08-04,5800,5800,5550,5750,95252,114990.0,19998227.0
2015-08-05,5880,5880,5540,5640,140342,112790.0,19998227.0
2015-08-06,5520,5600,5320,5350,193503,106991.0,19998227.0
2015-08-07,5190,5300,5080,5280,184771,105591.0,19998227.0
2015-08-10,5200,5570,4750,4750,678002,94992.0,19998227.0
2015-08-11,4650,4700,4350,4375,636435,87492.0,19998227.0
2015-08-12,4330,4560,4005,4195,394986,83893.0,19998227.0
2015-08-13,4240,4435,4220,4290,198595,85792.0,19998227.0
2015-08-17,4290,4290,3870,3900,515182,77993.0,19998227.0
2015-08-18,3910,4070,3435,3530,472237,70594.0,19998227.0
2015-08-19,3370,3720,2850,3720,1046025,74393.0,19998227.0
2015-08-20,3690,3690,3300,3300,331162,65994.0,19998227.0
2015-08-21,2795,3000,2750,2760,1011745,55195.0,19998227.0
2015-08-24,2550,3190,2550,2875,569505,57495.0,19998227.0
2015-08-25,2965,3325,2905,3250,336251,64994.0,19998227.0
2015-08-26,3295,3380,3125,3300,223530,65994.0,19998227.0
2015-08-27,3295,3430,3225,3335,168033,66694.0,19998227.0
2015-08-28,3390,3850,3390,3500,541416,69994.0,19998227.0
2015-08-31,3410,3470,3280,3345,246864,66894.0,19998227.0
2015-09-01,3345,3495,3210,3210,166912,64194.0,19998227.0
2015-09-02,3165,3550,3050,3475,232774,69494.0,19998227.0
2015-09-03,3625,3690,3450,3585,335182,71694.0,19998227.0
2015-09-04,3600,3600,3365,3415,137640,68294.0,19998227.0
2015-09-07,3500,3615,3250,3605,191656,72094.0,19998227.0
2015-09-08,3605,3710,3465,3590,132367,71794.0,19998227.0
2015-09-09,3640,3855,3640,3740,256216,74793.0,19998227.0
2015-09-10,3850,4080,3615,3685,547015,73693.0,19998227.0
2015-09-11,3730,4060,3470,3475,849604,69494.0,19998227.0
2015-09-14,3510,3555,3420,3470,161092,69394.0,19998227.0
2015-09-15,3490,3595,3460,3460,161367,69194.0,19998227.0
2015-09-16,3455,3570,3410,3560,203112,71194.0,19998227.0
2015-09-17,3580,3850,3435,3600,543840,71994.0,19998227.0
2015-09-18,3650,3750,3610,3700,239193,73993.0,19998227.0
2015-09-21,3700,3950,3650,3795,405701,75893.0,19998227.0
2015-09-22,3840,3890,3630,3650,291586,72994.0,19998227.0
2015-09-23,3650,3690,3465,3480,170559,69594.0,19998227.0
2015-09-24,3510,3625,3500,3515,156836,70294.0,19998227.0
2015-09-25,3590,3600,3405,3580,163324,71594.0,19998227.0
2015-09-30,3500,3610,3450,3570,88820,71394.0,19998227.0
2015-10-01,3570,3600,3455,3510,124544,70194.0,19998227.0
2015-10-02,3510,3570,3455,3500,142795,69994.0,19998227.0
2015-10-05,3550,3575,3420,3450,93745,68994.0,19998227.0
2015-10-06,3475,3550,3395,3470,113356,69394.0,19998227.0
2015-10-07,3480,3570,3460,3490,131542,69794.0,19998227.0
2015-10-08,3490,3490,3300,3360,221889,67194.0,19998227.0
2015-10-12,3460,4365,3460,4365,3022481,87292.0,19998227.0
2015-10-13,4760,5560,4535,5050,6052757,102486.0,20294279.0
2015-10-14,5070,5330,4815,5140,2100276,104313.0,20294279.0
2015-10-15,5260,5260,4460,4885,1440835,99138.0,20294279.0
2015-10-16,4885,5260,4635,5100,1150415,103501.0,20294279.0
2015-10-19,5090,5790,4840,5300,1672021,107560.0,20294279.0
2015-10-20,5320,5750,5250,5370,1416009,108980.0,20294279.0
2015-10-21,5370,5480,5010,5010,665011,101674.0,20294279.0
2015-10-22,4920,5090,4325,4400,1444493,89295.0,20294279.0
2015-10-23,4520,4960,4460,4620,1117277,93760.0,20294279.0
2015-10-26,4860,5400,4655,5350,1916455,108574.0,20294279.0
2015-10-27,5360,5500,5090,5200,856311,105530.0,20294279.0
2015-10-28,5120,5750,5080,5560,1428026,112836.0,20294279.0
2015-10-29,5560,6000,5560,5980,1258294,121360.0,20294279.0
2015-10-30,5930,5930,5550,5800,826950,117707.0,20294279.0
2015-11-02,5930,6120,5730,5850,504106,118722.0,20294279.0
2015-11-03,5750,5890,5400,5470,620146,111010.0,20294279.0
2015-11-04,5540,5540,5240,5430,629505,110198.0,20294279.0
2015-11-05,5400,5750,5250,5450,543284,110604.0,20294279.0
2015-11-06,5450,5700,5290,5310,535186,107763.0,20294279.0
2015-11-09,5310,5310,4990,5150,476428,112738.0,21890872.0
2015-11-10,5150,5340,4955,5280,459473,115584.0,21890872.0
2015-11-11,5250,5490,5230,5460,521269,119524.0,21890872.0
2015-11-12,5460,5610,5320,5380,504984,117773.0,21890872.0
2015-11-13,5470,5600,5150,5300,1247878,116022.0,21890872.0
2015-11-16,5380,5480,5190,5200,823387,113833.0,21890872.0
2015-11-17,5250,5900,5080,5300,2165770,116022.0,21890872.0
2015-11-18,5330,5400,5230,5360,457110,117335.0,21890872.0
2015-11-19,5320,5500,5290,5350,571392,117116.0,21890872.0
2015-11-20,5300,5450,5150,5270,555667,115365.0,21890872.0
2015-11-23,5270,6840,5230,6700,5991519,146669.0,21890872.0
2015-11-24,6760,6840,6130,6510,3461979,142510.0,21890872.0
2015-11-25,6500,6700,6290,6350,1132581,139007.0,21890872.0
2015-11-26,6480,6640,6040,6200,1636149,135723.0,21890872.0
2015-11-27,6130,6270,5760,5790,966174,126748.0,21890872.0
2015-11-30,5780,5780,5130,5150,1275672,112738.0,21890872.0
2015-12-01,5200,5510,4980,5200,1037855,113833.0,21890872.0
2015-12-02,5200,5360,5140,5190,401882,113614.0,21890872.0
2015-12-03,5190,5190,5040,5110,299332,111862.0,21890872.0
2015-12-04,5110,5400,4930,5360,558293,117335.0,21890872.0
2015-12-07,5600,5620,5160,5440,827260,119086.0,21890872.0
2015-12-08,5400,5470,4985,5160,615066,112957.0,21890872.0
2015-12-09,5150,5150,4800,4800,696895,105076.0,21890872.0
2015-12-10,4790,4835,4500,4540,558472,99385.0,21890872.0
2015-12-11,4535,4730,4210,4250,629680,93036.0,21890872.0
2015-12-14,4290,4680,4230,4305,663818,94240.0,21890872.0
2015-12-15,4325,4460,4140,4275,375132,93583.0,21890872.0
2015-12-16,4265,4755,4210,4715,1336998,103215.0,21890872.0
2015-12-17,4950,5440,4915,4980,3000548,109017.0,21890872.0
2015-12-18,5720,6050,4780,4835,5076133,105842.0,21890872.0
2015-12-21,4775,4935,4540,4800,1044296,105076.0,21890872.0
2015-12-22,4880,4880,4400,4480,804171,101841.0,22732446.0
2015-12-23,4470,4485,4265,4410,633796,100250.0,22732446.0
2015-12-24,4455,4455,4200,4250,471765,96613.0,22732446.0
2015-12-28,4350,4750,4300,4480,554515,101841.0,22732446.0
2015-12-29,4485,4630,4310,4410,389243,100250.0,22732446.0
2015-12-30,4485,4565,4415,4415,269620,100364.0,22732446.0
2016-01-04,4510,4750,4510,4630,531438,105251.0,22732446.0
2016-01-05,4540,4675,4485,4645,289985,105592.0,22732446.0
2016-01-06,4645,4780,4530,4705,383878,106956.0,22732446.0
2016-01-07,4710,4760,4575,4630,352675,105251.0,22732446.0
2016-01-08,0,0,0,4630,0,105251.0,22732446.0
2016-01-11,4500,4550,4300,4410,759888,100250.0,22732446.0
2016-01-12,4410,4485,4340,4340,239408,98659.0,22732446.0
2016-01-13,4350,4400,4285,4360,301762,99113.0,22732446.0
2016-01-14,4280,4360,4240,4300,231651,97750.0,22732446.0
2016-01-15,4290,4325,4180,4230,279579,96158.0,22732446.0
2016-01-18,4190,4355,4070,4350,281097,98886.0,22732446.0
2016-01-19,4395,4395,4145,4230,185286,96158.0,22732446.0
2016-01-20,4260,4260,3855,3990,394274,90702.0,22732446.0
2016-01-21,3910,3980,3720,3720,318873,84565.0,22732446.0
2016-01-22,3780,3825,3610,3720,201117,84565.0,22732446.0
2016-01-25,3760,3815,3720,3785,151927,86042.0,22732446.0
2016-01-26,3800,3970,3780,3930,152107,89339.0,22732446.0
2016-01-27,4000,4000,3780,3800,157979,86383.0,22732446.0
2016-01-28,3855,4120,3855,4030,361593,91612.0,22732446.0
2016-01-29,4035,4255,3970,4250,297029,96613.0,22732446.0
2016-02-01,4390,4700,4335,4610,931730,104797.0,22732446.0
2016-02-02,4555,4615,4380,4435,392879,100818.0,22732446.0
2016-02-03,4385,4425,4085,4190,353650,95249.0,22732446.0
2016-02-04,4190,4230,3970,4185,317131,95135.0,22732446.0
2016-02-05,4180,4195,4050,4160,220700,94567.0,22732446.0
2016-02-11,4015,4025,3865,3875,229502,88088.0,22732446.0
2016-02-12,3875,3895,3600,3675,513718,83542.0,22732446.0
2016-02-15,3685,3790,3685,3720,258833,84565.0,22732446.0
2016-02-16,3800,3975,3795,3875,206969,88088.0,22732446.0
2016-02-17,3875,3900,3500,3710,214825,84337.0,22732446.0
2016-02-18,3755,3835,3710,3775,137134,85815.0,22732446.0
2016-02-19,3775,3810,3670,3805,151935,86497.0,22732446.0
2016-02-22,3815,3830,3700,3790,254604,86156.0,22732446.0
2016-02-23,3825,3880,3715,3865,216786,87861.0,22732446.0
2016-02-24,3905,3990,3810,3840,294809,87293.0,22732446.0
2016-02-25,3810,3895,3785,3815,111500,86724.0,22732446.0
2016-02-26,3795,3810,3655,3690,215031,83883.0,22732446.0
2016-02-29,3690,3735,3530,3530,241081,80246.0,22732446.0
2016-03-02,3530,3640,3520,3610,245893,82064.0,22732446.0
2016-03-03,3605,3625,3510,3555,168522,80814.0,22732446.0
2016-03-04,3540,3585,3430,3485,308277,79223.0,22732446.0
2016-03-07,3500,3920,3500,3850,889004,87520.0,22732446.0
2016-03-08,3950,3950,3600,3785,312072,86042.0,22732446.0
2016-03-09,3800,3830,3680,3725,135873,84678.0,22732446.0
2016-03-10,3725,3760,3690,3750,165757,85247.0,22732446.0
2016-03-11,3750,3915,3700,3870,313218,87975.0,22732446.0
2016-03-14,3900,4045,3850,4040,334349,91839.0,22732446.0
2016-03-15,3920,3965,3840,3950,259651,89793.0,22732446.0
2016-03-16,3950,3950,3800,3805,173035,86497.0,22732446.0
2016-03-17,3795,3870,3785,3860,130693,87747.0,22732446.0
2016-03-18,3860,3865,3795,3845,103316,87406.0,22732446.0
2016-03-21,3850,4075,3790,4050,545681,92066.0,22732446.0
2016-03-22,4085,4175,3980,4035,428898,91725.0,22732446.0
2016-03-23,4020,4085,3955,3990,228117,90702.0,22732446.0
2016-03-24,3990,4885,3990,4590,2632930,104342.0,22732446.0
2016-03-25,4635,4815,4410,4775,861704,108547.0,22732446.0
2016-03-28,4830,4945,4640,4880,558653,110934.0,22732446.0
2016-03-29,4900,5180,4695,4700,936410,106842.0,22732446.0
2016-03-30,4720,4885,4720,4850,339174,110252.0,22732446.0
2016-03-31,4840,5030,4765,5000,403753,113662.0,22732446.0
2016-04-01,5050,5160,4940,5020,362630,114117.0,22732446.0
2016-04-04,5060,5100,4900,5050,296886,114799.0,22732446.0
2016-04-05,5100,5200,4990,5140,374584,116845.0,22732446.0
2016-04-06,5150,5200,5050,5150,223412,117072.0,22732446.0
2016-04-07,5200,5680,5200,5410,765121,122983.0,22732446.0
2016-04-08,5410,5700,5320,5620,600995,127756.0,22732446.0
2016-04-11,5770,5770,5540,5580,411182,126847.0,22732446.0
2016-04-12,5580,5580,5110,5200,930759,118209.0,22732446.0
2016-04-14,5200,5240,4860,5030,700009,114344.0,22732446.0
2016-04-15,5040,5040,4890,4950,289583,112526.0,22732446.0
2016-04-18,4950,4950,4450,4755,831984,108093.0,22732446.0
2016-04-19,4750,4905,4600,4825,390038,109684.0,22732446.0
2016-04-20,4800,4845,4650,4730,203047,107524.0,22732446.0
2016-04-21,4740,4825,4680,4745,126915,107865.0,22732446.0
2016-04-22,4800,4815,4560,4660,299371,105933.0,22732446.0
2016-04-25,4690,4700,4475,4555,269320,103546.0,22732446.0
2016-04-26,4500,4660,4420,4650,216486,105706.0,22732446.0
2016-04-27,4650,4785,4510,4655,181815,105820.0,22732446.0
2016-04-28,4700,4700,4540,4585,161839,104228.0,22732446.0
2016-04-29,4520,4600,4450,4530,192837,102978.0,22732446.0
2016-05-02,4540,4615,4350,4385,263753,99682.0,22732446.0
2016-05-03,4430,4495,4295,4465,237098,101500.0,22732446.0
2016-05-04,4450,4515,4400,4430,94446,100705.0,22732446.0
2016-05-09,4390,4555,4390,4530,106773,102978.0,22732446.0
2016-05-10,4550,4790,4470,4785,234720,108775.0,22732446.0
2016-05-11,4835,5400,4820,5350,1595345,121619.0,22732446.0
2016-05-12,5460,5480,5180,5300,537009,120482.0,22732446.0
2016-05-13,5330,5330,4910,4925,642963,112167.0,22774963.0
2016-05-16,4760,5210,4710,5060,555164,115241.0,22774963.0
2016-05-17,4995,5060,4785,4870,199631,110914.0,22774963.0
2016-05-18,4860,4975,4750,4810,170300,109548.0,22774963.0
2016-05-19,4765,4895,4735,4760,166823,108409.0,22774963.0
2016-05-20,4790,4840,4705,4835,168093,110117.0,22774963.0
2016-05-23,4845,5160,4845,5100,461328,116152.0,22774963.0
2016-05-24,5200,5270,4990,5080,447380,115697.0,22774963.0
2016-05-25,5000,5050,4580,4740,518561,107953.0,22774963.0
2016-05-26,4740,4900,4705,4860,241662,110686.0,22774963.0
2016-05-27,4860,4885,4760,4790,189347,110212.0,23008805.0
2016-05-30,4850,4890,4775,4775,170572,109867.0,23008805.0
2016-05-31,4775,4885,4625,4790,216350,110212.0,23008805.0
2016-06-01,4825,4825,4705,4745,145255,109177.0,23008805.0
2016-06-02,4770,4995,4670,4940,386997,113663.0,23008805.0
2016-06-03,4960,5080,4845,4965,433908,114239.0,23008805.0
2016-06-07,5030,5370,4985,5290,1168101,121717.0,23008805.0
2016-06-08,5400,5400,5130,5200,628846,120088.0,23093838.0
2016-06-09,5230,5470,5140,5200,1356571,120088.0,23093838.0
2016-06-10,5300,5400,5190,5350,471883,123552.0,23093838.0
2016-06-13,5350,5400,5150,5190,371754,119857.0,23093838.0
2016-06-14,5090,5090,4820,5000,351596,115469.0,23093838.0
2016-06-15,5100,5170,4920,5000,198889,115469.0,23093838.0
2016-06-16,5090,5090,4895,4915,266277,113506.0,23093838.0
2016-06-17,4925,5030,4800,4935,230038,113968.0,23093838.0
2016-06-20,4805,5050,4805,5020,253007,115931.0,23093838.0
2016-06-21,5040,5040,4905,4930,146149,113853.0,23093838.0
2016-06-22,4950,4955,4830,4835,165890,111659.0,23093838.0
2016-06-23,4835,4870,4695,4700,179463,109041.0,23200130.0
2016-06-24,4710,4805,4200,4450,387734,103241.0,23200130.0
2016-06-27,4135,4550,4130,4435,231184,102893.0,23200130.0
2016-06-28,4490,4850,4405,4790,289064,111129.0,23200130.0
2016-06-29,4850,4895,4750,4770,128156,110665.0,23200130.0
2016-06-30,4900,4900,4715,4770,119644,110665.0,23200130.0
2016-07-01,4770,4795,4635,4660,232853,108113.0,23200130.0
2016-07-04,4705,4705,4560,4600,239531,106721.0,23200130.0
2016-07-05,4600,4700,4525,4680,155391,108577.0,23200130.0
2016-07-06,4700,4705,4515,4645,140359,107765.0,23200130.0
2016-07-07,4635,4675,4535,4545,188470,105638.0,23242637.0
2016-07-08,4540,4545,4405,4480,176811,104127.0,23242637.0
2016-07-11,4580,4620,4500,4565,111864,106103.0,23242637.0
2016-07-12,4590,4590,4465,4495,112593,104476.0,23242637.0
2016-07-13,4490,4540,4385,4420,295712,102732.0,23242637.0
2016-07-14,4420,4470,4390,4445,99339,103314.0,23242637.0
2016-07-15,4470,4770,4400,4720,303294,109705.0,23242637.0
2016-07-18,4790,4790,4595,4685,229779,108892.0,23242637.0
2016-07-19,4640,4770,4640,4645,150824,107962.0,23242637.0
2016-07-20,4700,4740,4600,4635,143358,107730.0,23242637.0
2016-07-21,4645,4680,4495,4500,185487,104592.0,23242637.0
2016-07-22,4450,4540,4405,4430,214303,102965.0,23242637.0
2016-07-25,4450,4560,4435,4460,86176,103662.0,23242637.0
2016-07-26,4450,4510,4410,4440,103232,103197.0,23242637.0
2016-07-27,4420,4480,4400,4410,121790,102500.0,23242637.0
2016-07-28,4520,4520,4340,4440,143087,103197.0,23242637.0
2016-07-29,4455,4455,4340,4380,127561,101803.0,23242637.0
2016-08-01,4390,4420,4265,4280,122844,99478.0,23242637.0
2016-08-02,4210,4250,4150,4235,173317,98433.0,23242637.0
2016-08-03,4330,4540,4215,4510,251599,104824.0,23242637.0
2016-08-04,4510,4720,4465,4635,396258,107730.0,23242637.0
2016-08-05,4660,4900,4390,4440,984613,103197.0,23242637.0
