이테크건설(016250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-07,186500,187800,179900,187400,13074,524720.0,2800000.0
2015-08-10,187000,188100,179700,182000,15373,509600.0,2800000.0
2015-08-11,183000,184400,178000,182000,9628,509600.0,2800000.0
2015-08-12,178000,183000,169900,182000,19654,509600.0,2800000.0
2015-08-13,182000,184800,176500,184600,7911,516880.0,2800000.0
2015-08-17,187000,188000,180000,180000,6252,504000.0,2800000.0
2015-08-18,176600,180900,173900,175000,10267,490000.0,2800000.0
2015-08-19,172600,176000,161500,171700,27967,480760.0,2800000.0
2015-08-20,166700,173400,156900,159900,19116,447720.0,2800000.0
2015-08-21,153800,159500,149800,151700,23959,424760.0,2800000.0
2015-08-24,147100,158500,144000,148000,25869,414400.0,2800000.0
2015-08-25,148500,156000,143000,150000,26773,420000.0,2800000.0
2015-08-26,150000,159800,145000,159800,15590,447440.0,2800000.0
2015-08-27,160500,169800,160500,166900,18527,467320.0,2800000.0
2015-08-28,170000,182000,170000,177000,16658,495600.0,2800000.0
2015-08-31,178000,178000,170500,174000,6446,487200.0,2800000.0
2015-09-01,174100,178700,164100,165900,14660,464520.0,2800000.0
2015-09-02,162800,168000,157600,165900,7458,464520.0,2800000.0
2015-09-03,168000,168900,162000,165000,7191,462000.0,2800000.0
2015-09-04,165600,166900,155000,157000,12803,439600.0,2800000.0
2015-09-07,155000,160500,152000,156000,3945,436800.0,2800000.0
2015-09-08,156100,162500,155400,161200,6801,451360.0,2800000.0
2015-09-09,163100,169700,163100,167900,6399,470120.0,2800000.0
2015-09-10,166000,172500,165000,171700,4883,480760.0,2800000.0
2015-09-11,173000,173000,165900,168000,4397,470400.0,2800000.0
2015-09-14,165500,168500,160000,160100,6600,448280.0,2800000.0
2015-09-15,160100,163900,159000,160200,4043,448560.0,2800000.0
2015-09-16,161500,165400,160100,160600,6272,449680.0,2800000.0
2015-09-17,163500,163500,158000,160800,5050,450240.0,2800000.0
2015-09-18,162000,166000,155100,165200,4695,462560.0,2800000.0
2015-09-21,168600,169000,165100,165200,5160,462560.0,2800000.0
2015-09-22,165800,166400,164700,164700,3582,461160.0,2800000.0
2015-09-23,165200,165200,160000,161400,4836,451920.0,2800000.0
2015-09-24,161900,161900,158500,159000,5055,445200.0,2800000.0
2015-09-25,160500,160500,155800,156800,3498,439040.0,2800000.0
2015-09-30,156800,156800,147500,153800,7460,430640.0,2800000.0
2015-10-01,153800,156900,153700,156000,2389,436800.0,2800000.0
2015-10-02,156500,159000,154000,158000,3448,442400.0,2800000.0
2015-10-05,159500,162700,158000,159600,2627,446880.0,2800000.0
2015-10-06,161000,162000,159500,160000,2543,448000.0,2800000.0
2015-10-07,158500,160000,156600,159000,3275,445200.0,2800000.0
2015-10-08,159000,161900,153600,159400,7247,446320.0,2800000.0
2015-10-12,159000,160000,155900,157400,2461,440720.0,2800000.0
2015-10-13,157400,158500,153500,155000,3826,434000.0,2800000.0
2015-10-14,156000,159000,154300,155400,3583,435120.0,2800000.0
2015-10-15,156500,158500,154500,158200,5231,442960.0,2800000.0
2015-10-16,158200,161000,158200,160000,5235,448000.0,2800000.0
2015-10-19,160000,161000,157600,158500,4462,443800.0,2800000.0
2015-10-20,157200,160000,157200,159200,5107,445760.0,2800000.0
2015-10-21,160000,162900,157900,162900,6594,456120.0,2800000.0
2015-10-22,162000,168000,162000,167000,8153,467600.0,2800000.0
2015-10-23,167200,169300,166400,168600,6353,472080.0,2800000.0
2015-10-26,169400,170200,165500,169300,8946,474040.0,2800000.0
2015-10-27,168200,168600,163000,166700,4214,466760.0,2800000.0
2015-10-28,166000,166400,156500,161500,5201,452200.0,2800000.0
2015-10-29,158300,161500,157000,160000,4737,448000.0,2800000.0
2015-10-30,160000,160300,153700,156700,7218,438760.0,2800000.0
2015-11-02,156500,159400,155500,156400,2336,437920.0,2800000.0
2015-11-03,159000,159000,155000,156000,12249,436800.0,2800000.0
2015-11-04,156000,156900,154300,156400,6113,437920.0,2800000.0
2015-11-05,156500,156700,154000,155000,4644,434000.0,2800000.0
2015-11-06,154900,156400,152100,154000,5466,431200.0,2800000.0
2015-11-09,156100,157500,124200,128500,71670,359800.0,2800000.0
2015-11-10,128600,137000,128000,136800,42607,383040.0,2800000.0
2015-11-11,137200,146600,137200,140100,17378,392280.0,2800000.0
2015-11-12,142500,142500,138300,140400,5349,393120.0,2800000.0
2015-11-13,139500,139500,134200,134500,5203,376600.0,2800000.0
2015-11-16,134100,134100,130600,133300,3340,373240.0,2800000.0
2015-11-17,133300,141700,131500,133300,7377,373240.0,2800000.0
2015-11-18,132500,132500,129000,130000,12899,364000.0,2800000.0
2015-11-19,130000,133300,127400,127700,9532,357560.0,2800000.0
2015-11-20,127800,132900,125800,132800,8870,371840.0,2800000.0
2015-11-23,133300,135000,131500,132900,3727,372120.0,2800000.0
2015-11-24,132800,137700,132600,134900,6326,377720.0,2800000.0
2015-11-25,135000,135000,130800,132200,4395,370160.0,2800000.0
2015-11-26,132300,133000,129800,129800,4653,363440.0,2800000.0
2015-11-27,129700,131500,127700,127700,6674,357560.0,2800000.0
2015-11-30,129500,129900,119700,122100,18900,341880.0,2800000.0
2015-12-01,122600,123900,113800,116400,34625,325920.0,2800000.0
2015-12-02,118500,123800,116500,122800,10113,343840.0,2800000.0
2015-12-03,123600,129000,121000,127700,9735,357560.0,2800000.0
2015-12-04,125500,127700,123900,124300,3795,348040.0,2800000.0
2015-12-07,125500,126000,118000,119000,4870,333200.0,2800000.0
2015-12-08,119000,120500,111800,117300,13882,328440.0,2800000.0
2015-12-09,116000,118000,113000,115500,8960,323400.0,2800000.0
2015-12-10,114000,115000,112000,113700,5330,318360.0,2800000.0
2015-12-11,113900,115900,113000,114900,5061,321720.0,2800000.0
2015-12-14,111200,119500,111200,116900,5810,327320.0,2800000.0
2015-12-15,116100,118900,115300,117300,2543,328440.0,2800000.0
2015-12-16,115600,120900,115600,117500,3940,329000.0,2800000.0
2015-12-17,119900,127900,118500,125000,6907,350000.0,2800000.0
2015-12-18,125000,128000,124000,124800,8367,349440.0,2800000.0
2015-12-21,124800,125700,121600,123800,4261,346640.0,2800000.0
2015-12-22,123800,124800,121000,122100,3553,341880.0,2800000.0
2015-12-23,122100,123600,119800,119800,5814,335440.0,2800000.0
2015-12-24,120000,122200,118300,121300,3977,339640.0,2800000.0
2015-12-28,120100,124400,120100,121000,8139,338800.0,2800000.0
2015-12-29,121000,130700,121000,130000,8447,364000.0,2800000.0
2015-12-30,130000,132900,128200,132500,5763,371000.0,2800000.0
2016-01-04,131100,136400,128400,128400,8127,359520.0,2800000.0
2016-01-05,127500,129000,120000,124200,12798,347760.0,2800000.0
2016-01-06,124100,124200,116500,116600,14725,326480.0,2800000.0
2016-01-07,116500,116500,104100,105900,62055,296520.0,2800000.0
2016-01-08,100000,109800,99600,109600,22129,306880.0,2800000.0
2016-01-11,106700,109600,103300,105400,10984,295120.0,2800000.0
2016-01-12,103800,106000,98000,99900,26818,279720.0,2800000.0
2016-01-13,99900,104900,99900,103400,7102,289520.0,2800000.0
2016-01-14,100600,101900,99300,100000,9109,280000.0,2800000.0
2016-01-15,100100,102700,98000,98300,8804,275240.0,2800000.0
2016-01-18,98000,99500,96800,98000,7411,274400.0,2800000.0
2016-01-19,100900,100900,95200,97100,6381,271880.0,2800000.0
2016-01-20,98900,98900,86000,89000,35092,249200.0,2800000.0
2016-01-21,88800,90000,84500,84500,26621,236600.0,2800000.0
2016-01-22,87800,89200,85000,89200,15729,249760.0,2800000.0
2016-01-25,91500,99700,90100,99000,14781,277200.0,2800000.0
2016-01-26,95900,97700,94000,95700,7340,267960.0,2800000.0
2016-01-27,96500,98000,94400,94900,9191,265720.0,2800000.0
2016-01-28,96000,97500,91400,93300,2762,261240.0,2800000.0
2016-01-29,93300,98100,90500,96500,5863,270200.0,2800000.0
2016-02-01,97000,97400,92100,94800,6690,265440.0,2800000.0
2016-02-02,97000,104100,94900,102000,18225,285600.0,2800000.0
2016-02-03,100000,100900,96000,99500,5005,278600.0,2800000.0
2016-02-04,100500,104200,99300,101500,7209,284200.0,2800000.0
2016-02-05,102300,103700,99500,103300,5743,289240.0,2800000.0
2016-02-11,100000,100000,95700,95700,6762,267960.0,2800000.0
2016-02-12,95300,95300,85900,89500,25246,250600.0,2800000.0
2016-02-15,92100,94500,89500,93100,12074,260680.0,2800000.0
2016-02-16,95000,95000,91500,94600,6376,264880.0,2800000.0
2016-02-17,94600,94800,92200,92500,4095,259000.0,2800000.0
2016-02-18,93600,98000,93600,95900,13191,268520.0,2800000.0
2016-02-19,96000,100300,94700,100100,12479,280280.0,2800000.0
2016-02-22,98000,99500,96400,98000,12312,274400.0,2800000.0
2016-02-23,102000,102800,98200,100200,19267,280560.0,2800000.0
2016-02-24,99700,100900,98000,99000,12119,277200.0,2800000.0
2016-02-25,99800,101300,98700,99900,8547,279720.0,2800000.0
2016-02-26,101500,101500,99100,100000,6582,280000.0,2800000.0
2016-02-29,101400,101400,98100,99300,6328,278040.0,2800000.0
2016-03-02,100000,100500,99400,99400,9174,278320.0,2800000.0
2016-03-03,100000,106800,99100,105700,17486,295960.0,2800000.0
2016-03-04,107000,109500,104200,108500,10713,303800.0,2800000.0
2016-03-07,111500,116200,109100,115900,25624,324520.0,2800000.0
2016-03-08,118500,120500,115100,116000,25081,324800.0,2800000.0
2016-03-09,115800,118400,113100,115500,6089,323400.0,2800000.0
2016-03-10,116300,117700,114800,117400,6741,328720.0,2800000.0
2016-03-11,117400,117400,113400,115000,7546,322000.0,2800000.0
2016-03-14,116000,116300,113700,114000,4266,319200.0,2800000.0
2016-03-15,112000,114800,111700,111800,8345,313040.0,2800000.0
2016-03-16,111800,114000,108500,110500,10631,309400.0,2800000.0
2016-03-17,112800,115500,112800,114200,9136,319760.0,2800000.0
2016-03-18,115000,115700,112700,114000,4613,319200.0,2800000.0
2016-03-21,114000,114000,110000,110800,7520,310240.0,2800000.0
2016-03-22,113900,113900,109000,110700,8342,309960.0,2800000.0
2016-03-23,112500,112500,108000,108000,6182,302400.0,2800000.0
2016-03-24,109000,109500,104000,104500,7183,292600.0,2800000.0
2016-03-25,106000,107500,104600,105600,5759,295680.0,2800000.0
2016-03-28,105500,107000,103100,104000,4378,291200.0,2800000.0
2016-03-29,105500,106000,102700,104000,7376,291200.0,2800000.0
2016-03-30,104800,104800,100300,101900,17729,285320.0,2800000.0
2016-03-31,103000,106000,101600,105500,7364,295400.0,2800000.0
2016-04-01,106000,106000,103100,106000,9853,296800.0,2800000.0
2016-04-04,104000,106000,102000,104000,9886,291200.0,2800000.0
2016-04-05,103800,104000,101500,102500,5872,287000.0,2800000.0
2016-04-06,105000,105000,101300,102400,4939,286720.0,2800000.0
2016-04-07,104500,106000,102400,102400,9629,286720.0,2800000.0
2016-04-08,102400,103500,100400,103100,6980,288680.0,2800000.0
2016-04-11,103900,104100,101500,101600,4472,284480.0,2800000.0
2016-04-12,102000,103900,101200,103100,5571,288680.0,2800000.0
2016-04-14,104500,105800,103400,104500,7709,292600.0,2800000.0
2016-04-15,103800,106000,103600,105000,9832,294000.0,2800000.0
2016-04-18,105000,105000,100100,103400,7221,289520.0,2800000.0
2016-04-19,103000,107800,103000,107200,12066,300160.0,2800000.0
2016-04-20,107500,112200,107500,109500,14195,306600.0,2800000.0
2016-04-21,111500,111800,108500,109800,6927,307440.0,2800000.0
2016-04-22,111200,111200,106700,108000,6328,302400.0,2800000.0
2016-04-25,109000,109800,104200,106000,7143,296800.0,2800000.0
2016-04-26,105800,106000,102500,104000,9763,291200.0,2800000.0
2016-04-27,106000,106000,102000,103600,7861,290080.0,2800000.0
2016-04-28,104000,105600,102700,104600,7980,292880.0,2800000.0
2016-04-29,104000,106200,103600,104800,11958,293440.0,2800000.0
2016-05-02,104900,107300,103800,104500,15203,292600.0,2800000.0
2016-05-03,106200,108200,104500,108000,8782,302400.0,2800000.0
2016-05-04,104200,105000,102800,103800,18689,290640.0,2800000.0
2016-05-09,103800,103800,98900,99700,14001,279160.0,2800000.0
2016-05-10,99700,101500,97400,101500,7135,284200.0,2800000.0
2016-05-11,101500,101600,99000,99800,4598,279440.0,2800000.0
2016-05-12,100100,103800,100000,102800,5548,287840.0,2800000.0
2016-05-13,103000,103600,101500,102800,8693,287840.0,2800000.0
2016-05-16,102900,103500,102500,102900,4745,288120.0,2800000.0
2016-05-17,102900,103500,101500,103200,5293,288960.0,2800000.0
2016-05-18,102900,103800,102900,103300,5025,289240.0,2800000.0
2016-05-19,103200,103200,100900,101600,14859,284480.0,2800000.0
2016-05-20,100800,102500,100600,100900,4921,282520.0,2800000.0
2016-05-23,102000,102000,99700,100900,4200,282520.0,2800000.0
2016-05-24,100900,100900,99500,99900,2786,279720.0,2800000.0
2016-05-25,100000,101100,98300,99300,14482,278040.0,2800000.0
2016-05-26,99500,100900,99500,100500,6865,281400.0,2800000.0
2016-05-27,100500,103000,100000,100500,8239,281400.0,2800000.0
2016-05-30,100100,101900,100000,101000,6589,282800.0,2800000.0
2016-05-31,101000,104400,101000,102900,11449,288120.0,2800000.0
2016-06-01,102900,104500,101700,102800,10330,287840.0,2800000.0
2016-06-02,102900,102900,100500,100800,5743,282240.0,2800000.0
2016-06-03,100800,102500,100000,101000,8085,282800.0,2800000.0
2016-06-07,101000,103000,100500,102500,4328,287000.0,2800000.0
2016-06-08,103100,109900,102500,109600,23095,306880.0,2800000.0
2016-06-09,109000,112700,108700,111900,15866,313320.0,2800000.0
2016-06-10,111000,114000,104500,112000,9040,313600.0,2800000.0
2016-06-13,110400,112000,106200,107600,6929,301280.0,2800000.0
2016-06-14,109000,109000,106400,107000,6311,299600.0,2800000.0
2016-06-15,107000,108000,105700,106600,7425,298480.0,2800000.0
2016-06-16,109100,109100,105800,106200,9794,297360.0,2800000.0
2016-06-17,105600,108300,104700,105500,4614,295400.0,2800000.0
2016-06-20,107500,108000,105500,108000,2086,302400.0,2800000.0
2016-06-21,109400,113800,107200,113300,6581,317240.0,2800000.0
2016-06-22,113300,114600,112000,112000,5208,313600.0,2800000.0
2016-06-23,113000,113000,109200,111700,7361,312760.0,2800000.0
2016-06-24,114600,114600,103700,106300,16220,297640.0,2800000.0
2016-06-27,101100,105600,101100,104100,9152,291480.0,2800000.0
2016-06-28,103300,108000,102900,107600,8005,301280.0,2800000.0
2016-06-29,106600,112500,106600,111400,9223,311920.0,2800000.0
2016-06-30,112500,112500,109500,112000,4108,313600.0,2800000.0
2016-07-01,110100,112500,110100,111600,2476,312480.0,2800000.0
2016-07-04,112500,112500,108700,109400,4149,306320.0,2800000.0
2016-07-05,111900,111900,107500,109000,3402,305200.0,2800000.0
2016-07-06,110000,110000,106500,107700,5732,301560.0,2800000.0
2016-07-07,107700,111000,107200,109800,5595,307440.0,2800000.0
2016-07-08,109800,111300,107500,108000,3234,302400.0,2800000.0
2016-07-11,106700,110500,106000,106900,5388,299320.0,2800000.0
2016-07-12,109500,122500,107100,122500,48244,343000.0,2800000.0
2016-07-13,124000,127700,119500,120400,15831,337120.0,2800000.0
2016-07-14,120400,121700,118000,120100,7516,336280.0,2800000.0
2016-07-15,120900,130000,118900,128000,24637,358400.0,2800000.0
2016-07-18,128200,134000,127500,127500,13291,357000.0,2800000.0
2016-07-19,126200,131000,126000,130500,8016,365400.0,2800000.0
2016-07-20,132500,132500,130600,132000,8909,369600.0,2800000.0
2016-07-21,132100,134200,130300,132000,7906,369600.0,2800000.0
2016-07-22,130100,132500,127700,131600,8861,368480.0,2800000.0
2016-07-25,132900,132900,125000,127500,10079,357000.0,2800000.0
2016-07-26,128000,129900,127000,127900,7282,358120.0,2800000.0
2016-07-27,129900,129900,126100,126200,4391,353360.0,2800000.0
2016-07-28,126000,126900,123000,124100,6227,347480.0,2800000.0
2016-07-29,123500,125000,120400,122200,11424,342160.0,2800000.0
2016-08-01,120000,124900,119600,124900,4122,349720.0,2800000.0
2016-08-02,125000,125500,121600,121600,3280,340480.0,2800000.0
2016-08-03,118600,119400,114500,114600,13767,320880.0,2800000.0
2016-08-04,114000,116900,111900,114900,15132,321720.0,2800000.0
2016-08-05,116400,117700,113300,115200,4044,322560.0,2800000.0
2016-08-08,117400,117400,113000,113600,2765,318080.0,2800000.0
2016-08-09,115000,115000,112700,113900,3434,318920.0,2800000.0
2016-08-10,114100,115700,111700,112600,7912,315280.0,2800000.0
2016-08-11,112500,113300,111500,113200,5045,316960.0,2800000.0
2016-08-12,113200,114500,112000,113100,4176,316680.0,2800000.0
2016-08-16,115000,115000,112500,112900,4070,316120.0,2800000.0
2016-08-17,112900,115000,111500,112000,5551,313600.0,2800000.0
2016-08-18,112000,113500,111400,112600,4156,315280.0,2800000.0
2016-08-19,113900,114000,111700,112000,5947,313600.0,2800000.0
2016-08-22,112000,112400,108900,110000,7485,308000.0,2800000.0
2016-08-23,109000,110600,108000,108900,8655,304920.0,2800000.0
2016-08-24,110200,110200,106800,107300,6242,300440.0,2800000.0
2016-08-25,108800,112100,105800,110300,8665,308840.0,2800000.0
2016-08-26,110300,110400,107500,108100,3136,302680.0,2800000.0
2016-08-29,108700,108700,104100,105600,6134,295680.0,2800000.0
2016-08-30,104500,107100,103300,104700,2622,293160.0,2800000.0
2016-08-31,104700,104700,102900,103500,4316,289800.0,2800000.0
2016-09-01,103500,105000,102500,103400,2841,289520.0,2800000.0
2016-09-02,103000,103500,101000,102000,6519,285600.0,2800000.0
2016-09-05,102100,102700,100600,101900,4389,285320.0,2800000.0
2016-09-06,102000,103000,99600,100200,12238,280560.0,2800000.0
2016-09-07,100500,100500,99500,99500,12850,278600.0,2800000.0
2016-09-08,99500,101500,99100,101500,8019,284200.0,2800000.0
2016-09-09,101500,101800,99700,100900,7867,282520.0,2800000.0
2016-09-12,101000,101000,98500,99000,11299,277200.0,2800000.0
2016-09-13,99700,100900,99700,100400,2689,281120.0,2800000.0
2016-09-19,100100,100100,97700,99000,6955,277200.0,2800000.0
2016-09-20,97700,99000,97700,98000,3766,274400.0,2800000.0
2016-09-21,98000,98500,97100,98200,4831,274960.0,2800000.0
2016-09-22,98300,98300,96800,96800,6655,271040.0,2800000.0
2016-09-23,97700,98200,96500,97700,4887,273560.0,2800000.0
2016-09-26,98400,98400,96300,97000,3436,271600.0,2800000.0
2016-09-27,97000,97400,95400,96500,3893,270200.0,2800000.0
2016-09-28,96700,98300,96100,97400,4668,272720.0,2800000.0
2016-09-29,97400,101400,97400,101000,19400,282800.0,2800000.0
2016-09-30,101000,105000,100600,104500,20784,292600.0,2800000.0
2016-10-04,104700,106400,103500,103700,6508,290360.0,2800000.0
2016-10-05,102200,104900,101500,103700,9255,290360.0,2800000.0
2016-10-06,104000,105500,103500,104000,6791,291200.0,2800000.0
2016-10-07,104800,107500,104000,106900,11475,299320.0,2800000.0
2016-10-10,106800,108400,106500,108100,5176,302680.0,2800000.0
2016-10-11,109500,112200,108600,110000,20207,308000.0,2800000.0
2016-10-12,108800,112300,108400,109400,3906,306320.0,2800000.0
2016-10-13,110100,112100,109000,111000,12188,310800.0,2800000.0
2016-10-14,112300,112300,107200,109000,7130,305200.0,2800000.0
2016-10-17,110000,110000,105800,106400,3584,297920.0,2800000.0
2016-10-18,106000,107400,104900,105800,2645,296240.0,2800000.0
2016-10-19,105900,110000,105300,106200,3593,297360.0,2800000.0
2016-10-20,107900,108000,103300,105000,4048,294000.0,2800000.0
2016-10-21,105000,107000,103500,103500,5595,289800.0,2800000.0
2016-10-24,103500,105400,102600,103000,7775,288400.0,2800000.0
2016-10-25,104300,104300,101000,102800,3348,287840.0,2800000.0
2016-10-26,103900,103900,99100,100800,6115,282240.0,2800000.0
2016-10-27,102000,102600,100200,102100,3104,285880.0,2800000.0
2016-10-28,102100,103000,99900,100700,2581,281960.0,2800000.0
2016-10-31,101500,101500,98200,98300,4492,275240.0,2800000.0
2016-11-01,97000,99800,94000,94000,10934,263200.0,2800000.0
2016-11-02,93800,94700,90200,92000,16522,257600.0,2800000.0
2016-11-03,91000,94900,91000,94900,3501,265720.0,2800000.0
2016-11-04,93700,96800,93000,95900,3981,268520.0,2800000.0
2016-11-07,97400,98000,95400,97000,5687,271600.0,2800000.0
2016-11-08,97500,97600,94800,95300,3431,266840.0,2800000.0
2016-11-09,95900,95900,90000,93800,14310,262640.0,2800000.0
2016-11-10,93600,96000,93100,93900,6401,262920.0,2800000.0
2016-11-11,94500,94500,91500,94000,4194,263200.0,2800000.0
2016-11-14,93600,94400,92700,93200,1392,260960.0,2800000.0
2016-11-15,92600,93900,91500,91900,4004,257320.0,2800000.0
2016-11-16,91600,94900,91600,92500,3223,259000.0,2800000.0
2016-11-17,92000,94300,91000,93800,2885,262640.0,2800000.0
2016-11-18,93200,96800,93200,96300,4929,269640.0,2800000.0
2016-11-21,96200,96400,94800,95000,2429,266000.0,2800000.0
2016-11-22,96500,97800,96500,97000,4249,271600.0,2800000.0
2016-11-23,97900,97900,94000,97000,2428,271600.0,2800000.0
2016-11-24,96500,97500,95000,96500,3490,270200.0,2800000.0
2016-11-25,95200,96900,95000,95000,1706,266000.0,2800000.0
2016-11-28,95000,97500,94000,96200,6010,269360.0,2800000.0
2016-11-29,98000,100800,97200,100000,9065,280000.0,2800000.0
2016-11-30,99700,105400,99700,105000,12509,294000.0,2800000.0
2016-12-01,107000,110000,105200,106100,6209,297080.0,2800000.0
2016-12-02,107000,108000,101800,106000,4091,296800.0,2800000.0
2016-12-05,106500,108700,104700,107800,5172,301840.0,2800000.0
2016-12-06,106300,111300,106300,110800,12140,310240.0,2800000.0
2016-12-07,111200,114900,111200,114900,11203,321720.0,2800000.0
2016-12-08,117000,118800,115000,117500,8969,329000.0,2800000.0
2016-12-09,116500,119800,115000,118700,10929,332360.0,2800000.0
2016-12-12,120500,123000,120500,121300,12000,339640.0,2800000.0
2016-12-13,122000,122000,117400,117400,11185,328720.0,2800000.0
2016-12-14,117200,119200,114000,114500,12514,320600.0,2800000.0
2016-12-15,115300,125000,115300,123200,18369,344960.0,2800000.0
2016-12-16,123200,126500,121300,124900,7774,349720.0,2800000.0
2016-12-19,125500,126300,122600,126000,6582,352800.0,2800000.0
2016-12-20,126000,126000,123600,123600,3909,346080.0,2800000.0
2016-12-21,125800,125900,123700,125800,4449,352240.0,2800000.0
2016-12-22,125800,127200,124200,126300,6971,353640.0,2800000.0
2016-12-23,125500,129300,125400,129000,8098,361200.0,2800000.0
2016-12-26,129900,129900,127000,128000,8689,358400.0,2800000.0
2016-12-27,126600,130500,126500,128700,16710,360360.0,2800000.0
2016-12-28,130100,135500,129200,135000,15586,378000.0,2800000.0
2016-12-29,134900,138000,133500,137100,7925,383880.0,2800000.0
2017-01-02,138000,138000,132000,134000,9183,375200.0,2800000.0
2017-01-03,132700,135500,132500,133500,4664,373800.0,2800000.0
2017-01-04,134000,135800,132500,134000,4240,375200.0,2800000.0
2017-01-05,134000,135500,132000,132000,4438,369600.0,2800000.0
2017-01-06,131500,132700,131100,131100,6224,367080.0,2800000.0
2017-01-09,131100,133500,130800,131200,5619,367360.0,2800000.0
2017-01-10,130800,133500,128000,131200,9205,367360.0,2800000.0
2017-01-11,131400,131400,129500,130800,4554,366240.0,2800000.0
2017-01-12,131400,131400,126800,126800,9135,355040.0,2800000.0
2017-01-13,125600,129000,120300,122700,23685,343560.0,2800000.0
2017-01-16,126000,129400,124000,127000,10497,355600.0,2800000.0
2017-01-17,127000,129300,127000,128400,3811,359520.0,2800000.0
2017-01-18,129100,129100,123700,126100,5809,353080.0,2800000.0
2017-01-19,123800,128500,123800,126000,6054,352800.0,2800000.0
2017-01-20,127500,128500,125700,126200,4600,353360.0,2800000.0
2017-01-23,126800,129500,126600,128000,5160,358400.0,2800000.0
2017-01-24,128000,129800,126300,127300,2854,356440.0,2800000.0
2017-01-25,127200,128900,126900,127700,3806,357560.0,2800000.0
2017-01-26,127700,129600,127200,129100,4677,361480.0,2800000.0
2017-01-31,131400,131400,128000,129000,4970,361200.0,2800000.0
2017-02-01,129000,130700,128500,129700,5062,363160.0,2800000.0
2017-02-02,129000,129900,128500,129000,4918,361200.0,2800000.0
2017-02-03,129000,141800,128800,139800,29979,391440.0,2800000.0
2017-02-06,139000,150000,139000,147100,34735,411880.0,2800000.0
2017-02-07,148900,150000,142900,144200,12766,403760.0,2800000.0
2017-02-08,144200,144800,142500,143700,3432,402360.0,2800000.0
2017-02-09,143800,146400,142000,144000,5628,403200.0,2800000.0
2017-02-10,144000,145400,140200,143300,4109,401240.0,2800000.0
2017-02-13,143200,143300,139400,141000,4146,394800.0,2800000.0
2017-02-14,141000,144000,138900,140500,4118,393400.0,2800000.0
2017-02-15,140500,143200,140000,141400,1923,395920.0,2800000.0
2017-02-16,140200,143000,139500,141100,3051,395080.0,2800000.0
2017-02-17,141100,143800,139000,141000,3692,394800.0,2800000.0
2017-02-20,141000,142600,139000,140500,3290,393400.0,2800000.0
2017-02-21,140500,143000,139300,143000,5862,400400.0,2800000.0
2017-02-22,143000,147400,143000,146600,8238,410480.0,2800000.0
2017-02-23,146600,146600,143600,145700,3989,407960.0,2800000.0
2017-02-24,145700,147000,141400,141400,4692,395920.0,2800000.0
2017-02-27,140300,142300,137700,138000,3183,386400.0,2800000.0
2017-02-28,138000,141000,137000,139100,2279,389480.0,2800000.0
2017-03-02,139500,140000,135700,137200,3459,384160.0,2800000.0
2017-03-03,137200,138800,132600,134100,7342,375480.0,2800000.0
2017-03-06,134000,135800,133000,135400,2457,379120.0,2800000.0
2017-03-07,136200,139800,136000,138600,2854,388080.0,2800000.0
2017-03-08,140000,140000,136700,137900,1935,386120.0,2800000.0
2017-03-09,137900,137900,133700,136200,5721,381360.0,2800000.0
2017-03-10,137100,137100,132900,135000,4583,378000.0,2800000.0
2017-03-13,135000,136000,132600,132600,4691,371280.0,2800000.0
2017-03-14,132800,134900,128500,130400,6340,365120.0,2800000.0
2017-03-15,130200,130200,125500,126500,13436,354200.0,2800000.0
2017-03-16,129500,130900,127600,130500,6365,365400.0,2800000.0
2017-03-17,130600,131500,130000,130800,1542,366240.0,2800000.0
2017-03-20,130500,131400,128200,129500,2125,362600.0,2800000.0
2017-03-21,130900,131000,127300,127800,3240,357840.0,2800000.0
2017-03-22,126500,128900,126100,127300,4217,356440.0,2800000.0
2017-03-23,128500,133500,127800,133000,6281,372400.0,2800000.0
2017-03-24,135000,135000,131900,133000,3190,372400.0,2800000.0
2017-03-27,135100,135700,132100,135600,3827,379680.0,2800000.0
2017-03-28,136100,136200,134000,135600,1447,379680.0,2800000.0
2017-03-29,136500,136800,133100,134900,1945,377720.0,2800000.0
2017-03-30,136900,136900,132100,132800,2481,371840.0,2800000.0
2017-03-31,133800,135600,131500,135000,3056,378000.0,2800000.0
2017-04-03,135000,135000,129500,129700,8543,363160.0,2800000.0
2017-04-04,130400,133500,129700,133100,5521,372680.0,2800000.0
2017-04-05,133900,134000,131100,133100,1892,372680.0,2800000.0
2017-04-06,134600,134600,130900,132000,2103,369600.0,2800000.0
2017-04-07,132200,134000,132000,133300,3677,373240.0,2800000.0
2017-04-10,134700,134700,131200,131200,3042,367360.0,2800000.0
2017-04-11,134100,134300,131100,133300,4765,373240.0,2800000.0
2017-04-12,135700,137100,134000,136700,9921,382760.0,2800000.0
2017-04-13,136700,144900,136700,144900,13219,405720.0,2800000.0
2017-04-14,144900,146000,143600,144800,5226,405440.0,2800000.0
2017-04-17,144800,149000,144800,148800,10377,416640.0,2800000.0
2017-04-18,148100,148600,145500,147400,5055,412720.0,2800000.0
2017-04-19,148100,148100,144000,146500,3870,410200.0,2800000.0
2017-04-20,145100,145100,142500,142500,4135,399000.0,2800000.0
2017-04-21,143500,143500,141200,141700,4321,396760.0,2800000.0
