싸이맥스(160980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-22,7480,7520,7380,7450,56647,78793.0,10576294.0
2018-11-23,7450,7530,7340,7510,50874,79428.0,10576294.0
2018-11-26,7500,7590,7460,7590,34239,80274.0,10576294.0
2018-11-27,7630,7700,7590,7670,82825,81120.0,10576294.0
2018-11-28,7670,7690,7570,7670,54466,81120.0,10576294.0
2018-11-29,7740,7940,7730,7820,81893,82707.0,10576294.0
2018-11-30,7880,8050,7790,7960,102438,84187.0,10576294.0
2018-12-03,8030,8100,7960,8050,63391,85139.0,10576294.0
2018-12-04,8020,8050,7910,7960,46312,84187.0,10576294.0
2018-12-05,7830,7960,7750,7850,50623,83024.0,10576294.0
2018-12-06,7850,7850,7580,7690,56140,81332.0,10576294.0
2018-12-07,7640,7740,7620,7690,28974,81332.0,10576294.0
2018-12-10,7550,7620,7280,7440,78190,78688.0,10576294.0
2018-12-11,7450,7600,7350,7580,47373,80168.0,10576294.0
2018-12-12,7600,7640,7450,7620,23414,80591.0,10576294.0
2018-12-13,7590,7900,7590,7850,68216,83024.0,10576294.0
2018-12-14,7790,7850,7610,7680,42587,81226.0,10576294.0
2018-12-17,7680,7700,7600,7700,26742,81437.0,10576294.0
2018-12-18,7690,7700,7550,7620,23344,80591.0,10576294.0
2018-12-19,7600,7700,7590,7700,36701,81437.0,10576294.0
2018-12-20,7700,7700,7540,7650,26959,80909.0,10576294.0
2018-12-21,7580,7820,7580,7750,42619,81966.0,10576294.0
2018-12-24,7730,7810,7660,7810,23208,82601.0,10576294.0
2018-12-26,7730,7770,7650,7730,32282,81755.0,10576294.0
2018-12-27,7720,7760,7610,7680,32512,81226.0,10576294.0
2018-12-28,7700,7800,7580,7700,29513,81437.0,10576294.0
2019-01-02,7780,7780,7480,7490,28866,79216.0,10576294.0
2019-01-03,7450,7490,7100,7130,99414,75409.0,10576294.0
2019-01-04,7000,7130,6780,7110,65607,75197.0,10576294.0
2019-01-07,7150,7210,7110,7160,30931,75726.0,10576294.0
2019-01-08,7140,7200,7050,7090,26749,74986.0,10576294.0
2019-01-09,7090,7300,7050,7290,44928,77101.0,10576294.0
2019-01-10,7300,7420,7250,7420,45099,78476.0,10576294.0
2019-01-11,7440,7610,7430,7560,55186,79957.0,10576294.0
2019-01-14,7600,7600,7450,7560,20648,79957.0,10576294.0
2019-01-15,7520,7620,7490,7620,25548,80591.0,10576294.0
2019-01-16,7600,7660,7560,7650,31779,80909.0,10576294.0
2019-01-17,7650,7650,7500,7600,51803,80380.0,10576294.0
2019-01-18,7570,7660,7570,7650,43777,80909.0,10576294.0
2019-01-21,7690,7940,7680,7930,92436,83870.0,10576294.0
2019-01-22,7990,8010,7780,7860,58147,83130.0,10576294.0
2019-01-23,7710,7880,7650,7810,32288,82601.0,10576294.0
2019-01-24,7800,7890,7700,7890,47337,83447.0,10576294.0
2019-01-25,7900,8200,7830,8100,137283,85668.0,10576294.0
2019-01-28,8150,8250,8060,8200,105192,86726.0,10576294.0
2019-01-29,8100,8380,8090,8370,106790,88524.0,10576294.0
2019-01-30,8370,8400,8280,8340,69123,88206.0,10576294.0
2019-01-31,8460,8460,8200,8220,52798,86937.0,10576294.0
2019-02-01,8360,8360,8040,8140,39354,86091.0,10576294.0
2019-02-07,8140,8250,8050,8250,46755,87254.0,10576294.0
2019-02-08,8240,8240,8050,8180,36603,86514.0,10576294.0
2019-02-11,8260,8260,8020,8100,37464,85668.0,10576294.0
2019-02-12,8120,8190,8050,8140,35810,86091.0,10576294.0
2019-02-13,8140,8720,8140,8710,209500,92120.0,10576294.0
2019-02-14,8710,9350,8670,9270,281442,98042.0,10576294.0
2019-02-15,9250,9270,8860,9030,107986,95504.0,10576294.0
2019-02-18,9030,9180,8840,9000,64438,95187.0,10576294.0
2019-02-19,8930,9030,8850,9030,45172,95504.0,10576294.0
2019-02-20,9030,9050,8900,9050,46617,95715.0,10576294.0
2019-02-21,9050,9170,8900,9120,80599,96456.0,10576294.0
2019-02-22,9080,9230,8970,9050,48126,95715.0,10576294.0
2019-02-25,9060,9060,8950,9040,39732,95610.0,10576294.0
2019-02-26,9090,9090,8790,8850,66906,93600.0,10576294.0
2019-02-27,8900,8960,8680,8800,46151,93071.0,10576294.0
2019-02-28,8800,8880,8250,8300,113868,87783.0,10576294.0
2019-03-04,8310,8490,8260,8380,60983,88629.0,10576294.0
2019-03-05,8430,8430,8020,8120,59254,85880.0,10576294.0
2019-03-06,8140,8180,8090,8140,38165,86091.0,10576294.0
2019-03-07,8140,8200,8010,8160,32397,86303.0,10576294.0
2019-03-08,8140,8140,8020,8090,21258,85562.0,10576294.0
2019-03-11,8000,8160,7930,8050,35617,85139.0,10576294.0
2019-03-12,8070,8190,8050,8080,51225,85456.0,10576294.0
2019-03-13,8130,8130,8040,8090,23490,85562.0,10576294.0
2019-03-14,8100,8900,8100,8800,286227,93071.0,10576294.0
2019-03-15,8800,8870,8560,8710,93002,92120.0,10576294.0
2019-03-18,8710,8890,8670,8890,83723,94023.0,10576294.0
2019-03-19,8810,9570,8770,9470,364214,100158.0,10576294.0
2019-03-20,9470,9890,9270,9490,324422,100369.0,10576294.0
2019-03-21,9390,9860,9360,9490,274253,100369.0,10576294.0
2019-03-22,9660,9940,9450,9610,172495,101638.0,10576294.0
2019-03-25,9500,10100,9220,9700,458058,102590.0,10576294.0
2019-03-26,9860,9890,9630,9670,136458,102273.0,10576294.0
2019-03-27,9730,9750,9410,9530,136267,100792.0,10576294.0
2019-03-28,9520,10450,9420,10100,813975,106821.0,10576294.0
2019-03-29,10600,11100,10000,10500,1277956,111051.0,10576294.0
2019-04-01,10750,11650,10500,11550,812251,122156.0,10576294.0
2019-04-02,11550,11800,11400,11700,319836,123743.0,10576294.0
2019-04-03,11600,11650,10900,11050,576626,116868.0,10576294.0
2019-04-04,11500,12100,11300,11450,1012667,121099.0,10576294.0
2019-04-05,11650,11800,11300,11800,304003,124800.0,10576294.0
2019-04-08,11800,11800,11100,11200,284640,118454.0,10576294.0
2019-04-09,11350,11600,10900,11100,327345,117397.0,10576294.0
2019-04-10,11050,11200,10750,10950,217769,115810.0,10576294.0
2019-04-11,10950,11100,10700,10800,216309,114224.0,10576294.0
2019-04-12,10850,11050,10650,10850,188184,114753.0,10576294.0
2019-04-15,10850,10900,10350,10500,242641,111051.0,10576294.0
2019-04-16,10500,10550,10100,10400,177556,109993.0,10576294.0
2019-04-17,10500,11300,10400,11250,475564,118983.0,10576294.0
2019-04-18,11200,11200,10700,10750,270297,113695.0,10576294.0
2019-04-19,10800,11500,10750,11150,337255,117926.0,10576294.0
2019-04-22,11300,11600,11050,11450,332118,121099.0,10576294.0
2019-04-23,11500,11700,11200,11500,314264,121627.0,10576294.0
2019-04-24,11400,11400,10950,11000,240675,116339.0,10576294.0
2019-04-25,11100,11300,10800,10900,116272,115282.0,10576294.0
2019-04-26,11050,11150,10500,10650,119084,112638.0,10576294.0
2019-04-29,10600,10850,10600,10650,59452,112638.0,10576294.0
2019-04-30,10750,11350,10650,11300,257533,119512.0,10576294.0
2019-05-02,11250,11500,11100,11200,155760,118454.0,10576294.0
2019-05-03,11100,11300,11000,11250,53331,118983.0,10576294.0
2019-05-07,10850,11050,10500,10700,143056,113166.0,10576294.0
2019-05-08,10600,10700,10350,10450,156288,110522.0,10576294.0
2019-05-09,10400,10500,9790,9800,303625,103648.0,10576294.0
2019-05-10,9790,10150,9600,9930,128070,105023.0,10576294.0
2019-05-13,10000,10400,9890,9890,243287,104600.0,10576294.0
2019-05-14,9630,10100,9630,9920,123630,104917.0,10576294.0
2019-05-15,10000,10400,9920,10250,185160,108407.0,10576294.0
2019-05-16,10250,10600,10000,10050,204058,106292.0,10576294.0
2019-05-17,10100,10500,10050,10100,149648,106821.0,10576294.0
2019-05-20,10200,10350,9850,9880,134098,104494.0,10576294.0
2019-05-21,9800,10100,9650,9950,79789,105234.0,10576294.0
2019-05-22,9960,10100,9830,10000,49558,105763.0,10576294.0
2019-05-23,9990,10100,9730,9750,52294,103119.0,10576294.0
2019-05-24,9750,9750,9270,9400,127701,99417.0,10576294.0
2019-05-27,9440,9440,8830,8970,196790,94869.0,10576294.0
2019-05-28,9000,9000,8610,8980,202279,94975.0,10576294.0
2019-05-29,8980,8980,8550,8760,172670,92648.0,10576294.0
2019-05-30,8660,8860,8500,8640,108859,91379.0,10576294.0
2019-05-31,8630,8720,8510,8680,78750,91802.0,10576294.0
2019-06-03,8600,8740,8590,8660,49295,91591.0,10576294.0
2019-06-04,8730,8860,8620,8860,39600,93706.0,10576294.0
2019-06-05,8940,9200,8890,9170,88852,96985.0,10576294.0
2019-06-07,9130,9230,8980,9130,83604,96562.0,10576294.0
2019-06-10,9130,9180,8920,9000,72730,95187.0,10576294.0
2019-06-11,9050,9890,9020,9700,294706,102590.0,10576294.0
2019-06-12,9710,9710,9450,9570,81671,101215.0,10576294.0
2019-06-13,9540,9540,9250,9430,71905,99734.0,10576294.0
2019-06-14,9430,9430,8960,9160,91294,96879.0,10576294.0
2019-06-17,9160,9270,9000,9190,33095,97196.0,10576294.0
2019-06-18,9360,9540,9180,9450,129229,99946.0,10576294.0
2019-06-19,9560,9720,9420,9460,93403,100052.0,10576294.0
2019-06-20,9590,9850,9380,9740,130602,103013.0,10576294.0
2019-06-21,9850,9920,9380,9400,104672,99417.0,10576294.0
2019-06-24,9400,9530,9230,9310,49437,98465.0,10576294.0
2019-06-25,9390,9520,9220,9310,53304,98465.0,10576294.0
2019-06-26,9300,9310,9000,9120,64913,96456.0,10576294.0
2019-06-27,9110,9260,8980,9110,46100,96350.0,10576294.0
2019-06-28,9110,9190,8840,9110,78238,96350.0,10576294.0
2019-07-01,9120,9230,9020,9140,53505,96667.0,10576294.0
2019-07-02,9160,9210,9050,9160,28525,96879.0,10576294.0
2019-07-03,9180,9220,8970,9060,38803,95821.0,10576294.0
2019-07-04,9020,9050,8510,8700,136887,92014.0,10576294.0
2019-07-05,8800,8950,8700,8780,64152,92860.0,10576294.0
2019-07-08,8830,8860,7910,8090,141576,85562.0,10576294.0
2019-07-09,8090,8240,7950,8050,79781,85139.0,10576294.0
2019-07-10,7970,8230,7970,8140,34266,86091.0,10576294.0
2019-07-11,8110,8420,8110,8400,38056,88841.0,10576294.0
2019-07-12,8420,8500,8200,8380,63689,88629.0,10576294.0
2019-07-15,8400,8400,8100,8320,29250,87995.0,10576294.0
2019-07-16,8320,8380,8130,8210,32691,86831.0,10576294.0
2019-07-17,8210,8310,8080,8180,31258,86514.0,10576294.0
2019-07-18,8280,8590,8150,8330,58836,88101.0,10576294.0
2019-07-19,8320,8550,8320,8470,50272,89581.0,10576294.0
2019-07-22,8370,8510,8360,8460,22762,89475.0,10576294.0
2019-07-23,8530,8630,8200,8350,39974,88312.0,10576294.0
2019-07-24,8350,8390,8030,8130,48809,85985.0,10576294.0
2019-07-25,8030,8170,7700,8000,53958,84610.0,10576294.0
2019-07-26,7960,7990,7700,7880,67352,83341.0,10576294.0
2019-07-29,7870,7870,7310,7320,79248,77418.0,10576294.0
2019-07-30,7320,7550,7320,7480,28172,79111.0,10576294.0
2019-07-31,7360,7510,7220,7440,55925,78688.0,10576294.0
2019-08-01,7340,7540,7340,7440,30052,78688.0,10576294.0
2019-08-02,7330,7490,7220,7480,26107,79111.0,10576294.0
2019-08-05,7480,7480,6720,6830,132916,72236.0,10576294.0
2019-08-06,6500,6910,6040,6750,114650,71390.0,10576294.0
2019-08-07,6730,6900,6580,6760,61854,71496.0,10576294.0
2019-08-08,6770,7080,6770,7000,45914,74034.0,10576294.0
2019-08-09,7090,7120,6960,7070,18461,74774.0,10576294.0
2019-08-12,7070,7090,6890,7070,12477,74774.0,10576294.0
2019-08-13,6930,7340,6930,7110,55970,75197.0,10576294.0
2019-08-14,7160,7320,7140,7220,35535,76361.0,10576294.0
2019-08-16,7100,7210,6930,7060,63011,74669.0,10576294.0
2019-08-19,7020,7120,7000,7100,20748,75092.0,10576294.0
2019-08-20,7080,7330,7080,7310,26597,77313.0,10576294.0
2019-08-21,7250,7730,7250,7700,61034,81437.0,10576294.0
2019-08-22,7730,7730,7560,7630,24360,80697.0,10576294.0
2019-08-23,7510,7680,7510,7570,33801,80063.0,10576294.0
2019-08-26,7450,7470,7190,7400,34955,78265.0,10576294.0
2019-08-27,7550,8510,7340,8030,758071,84928.0,10576294.0
2019-08-28,7970,8580,7910,8290,213649,87677.0,10576294.0
2019-08-29,8250,8410,7850,8070,85687,85351.0,10576294.0
2019-08-30,8070,8390,8070,8270,55141,87466.0,10576294.0
2019-09-02,8300,8740,8300,8650,187462,91485.0,10576294.0
2019-09-03,8600,8740,8440,8470,70434,89581.0,10576294.0
2019-09-04,8520,8660,8400,8620,32367,91168.0,10576294.0
2019-09-05,8700,9100,8620,8960,171586,94764.0,10576294.0
2019-09-06,8960,8980,8700,8800,59815,93071.0,10576294.0
2019-09-09,8750,8780,8480,8570,60362,90639.0,10576294.0
2019-09-10,8740,8740,8560,8650,15489,91485.0,10576294.0
2019-09-11,8610,8850,8610,8690,26593,91908.0,10576294.0
2019-09-16,8690,8710,8550,8610,20193,91062.0,10576294.0
2019-09-17,8660,8870,8550,8800,35129,93071.0,10576294.0
2019-09-18,9200,9600,8650,8790,307977,92966.0,10576294.0
2019-09-19,8710,9050,8710,8830,68442,93389.0,10576294.0
2019-09-20,8990,9010,8810,8860,40143,93706.0,10576294.0
2019-09-23,8880,8970,8800,8800,52138,93071.0,10576294.0
2019-09-24,8800,8990,8710,8880,39942,93917.0,10576294.0
2019-09-25,8880,9350,8830,9260,129390,97936.0,10576294.0
2019-09-26,9270,9390,9070,9310,87600,98465.0,10576294.0
2019-09-27,9310,9550,9270,9470,131142,100158.0,10576294.0
2019-09-30,9480,9510,9080,9360,95226,98994.0,10576294.0
2019-10-01,9300,9430,9200,9350,45521,98888.0,10576294.0
2019-10-02,9330,9330,9190,9200,45060,97302.0,10576294.0
2019-10-04,9130,9240,9030,9070,45476,95927.0,10576294.0
2019-10-07,8950,9180,8850,9010,60259,95292.0,10576294.0
