인트론바이오(048530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-10,45409,46412,43705,45861,298665,1376019.0,15038462.0
2016-03-11,44106,44858,42452,43505,311800,1305339.0,15038462.0
2016-03-14,43154,43354,39846,41099,454037,1233154.0,15038462.0
2016-03-15,41099,44106,39996,43204,505297,1296315.0,15038462.0
2016-03-16,42602,43354,41750,43204,251576,1296315.0,15038462.0
2016-03-17,43404,43805,40297,40398,574902,1212100.0,15038462.0
2016-03-18,39244,39395,37691,39145,674650,1174504.0,15038462.0
2016-03-21,40096,40798,39244,39646,305811,1189542.0,15038462.0
2016-03-22,40247,40347,38893,39946,208782,1198565.0,15038462.0
2016-03-23,39595,39946,35736,35736,836074,1072242.0,15038462.0
2016-03-24,35886,36788,35435,36087,245584,1082769.0,15038462.0
2016-03-25,36137,37991,36137,37541,320229,1126381.0,15038462.0
2016-03-28,37590,37841,35285,35937,295763,1078258.0,15038462.0
2016-03-29,35986,37891,35986,37691,295751,1130892.0,15038462.0
2016-03-30,37891,37891,36287,36789,171599,1103823.0,15038462.0
2016-03-31,37089,37340,35636,37039,146808,1111342.0,15038462.0
2016-04-01,37089,37239,36137,36338,147297,1090288.0,15038462.0
2016-04-04,36387,36588,35084,36288,211460,1088785.0,15038462.0
2016-04-05,36588,37540,35886,36939,180379,1108335.0,15038462.0
2016-04-06,36939,37239,35686,35937,142823,1078258.0,15038462.0
2016-04-07,36387,36588,35485,36137,109707,1084273.0,15038462.0
2016-04-08,35936,35986,33831,35335,343718,1060212.0,15038462.0
2016-04-11,35585,36337,34733,35636,152698,1069235.0,15038462.0
2016-04-12,35686,36037,34784,35686,159631,1070738.0,15038462.0
2016-04-14,36137,36538,35084,35385,115793,1061715.0,15038462.0
2016-04-15,35385,36588,34934,36538,178876,1096304.0,15038462.0
2016-04-18,36939,37490,36137,36538,204194,1096304.0,15038462.0
2016-04-19,37139,37290,36438,36989,111444,1109838.0,15038462.0
2016-04-20,37239,37841,36989,37541,157223,1126381.0,15038462.0
2016-04-21,37791,37791,36889,37541,127701,1126381.0,15038462.0
2016-04-22,37540,37791,36337,36689,131703,1100815.0,15038462.0
2016-04-25,36788,37290,36538,36538,74590,1096304.0,15038462.0
2016-04-26,36989,37089,35335,35586,182704,1067731.0,15038462.0
2016-04-27,35435,35836,33079,33832,346546,1015096.0,15038462.0
2016-04-28,33230,34182,32879,33531,226301,1006073.0,15038462.0
2016-04-29,33280,33731,32077,33080,246255,992538.0,15038462.0
2016-05-02,33079,33530,31576,31576,197622,947423.0,15038462.0
2016-05-03,31576,33180,31576,32629,136865,979004.0,15038462.0
2016-05-04,32628,32678,31876,32128,73926,963965.0,15038462.0
2016-05-09,32127,32478,31225,32178,99665,965469.0,15038462.0
2016-05-10,32879,33530,32428,33280,148324,998554.0,15038462.0
2016-05-11,33681,33731,32428,32579,82328,977500.0,15038462.0
2016-05-12,32628,32628,31927,32478,98875,974492.0,15038462.0
2016-05-13,32478,32478,31977,32077,73222,962462.0,15038462.0
2016-05-16,32077,32378,30924,31426,121508,942912.0,15038462.0
2016-05-17,31776,32077,31125,32077,111802,962462.0,15038462.0
2016-05-18,32077,32077,31125,31125,118604,933888.0,15038462.0
2016-05-19,31125,31325,30523,30574,98690,917346.0,15038462.0
2016-05-20,30573,32979,30573,32077,161654,962462.0,15038462.0
2016-05-23,32628,33079,32077,33080,122969,992538.0,15038462.0
2016-05-24,33180,33430,32277,32328,105452,969981.0,15038462.0
2016-05-25,33781,33831,31576,31677,186609,950431.0,15038462.0
2016-05-26,32227,32277,30573,31075,109267,932385.0,15038462.0
2016-05-27,31075,31375,29822,30674,255670,920354.0,15038462.0
2016-05-30,30523,31175,29922,30574,143740,917346.0,15038462.0
2016-05-31,30423,31024,30122,30123,123723,903812.0,15038462.0
2016-06-01,30323,32328,30022,31376,254517,941408.0,15038462.0
2016-06-02,31676,32328,31075,32328,131263,969981.0,15038462.0
2016-06-03,32578,32678,31425,31827,90770,954942.0,15038462.0
2016-06-07,31876,32528,31576,32228,78205,966973.0,15038462.0
2016-06-08,31977,32378,31225,32228,128910,966973.0,15038462.0
2016-06-09,32729,34433,32077,34032,403939,1021112.0,15038462.0
2016-06-10,34082,34633,33380,34132,167662,1024119.0,15038462.0
2016-06-13,33781,34032,32678,32679,125943,980508.0,15038462.0
2016-06-14,32077,32729,30924,31376,169839,941408.0,15038462.0
2016-06-15,31024,31876,31024,31526,77422,945919.0,15038462.0
2016-06-16,31225,31776,29972,29972,148313,899300.0,15038462.0
2016-06-17,30323,30774,29922,30223,89118,906819.0,15038462.0
2016-06-20,30724,31024,30323,30323,58726,909827.0,15038462.0
2016-06-21,30674,30724,30022,30073,70628,902308.0,15038462.0
2016-06-22,30172,30172,29421,29972,88223,899300.0,15038462.0
2016-06-23,29521,29822,28168,28669,190882,860200.0,15038462.0
2016-06-24,29020,29220,25060,26765,453068,803054.0,15038462.0
2016-06-27,25511,26714,25511,25963,174077,778992.0,15038462.0
2016-06-28,25712,27115,25511,26514,175226,795535.0,15038462.0
2016-06-29,26965,27215,26213,26314,201399,789519.0,15038462.0
2016-06-30,26664,27666,26363,27216,257508,816588.0,15038462.0
2016-07-01,27566,28769,27416,27416,215644,822604.0,15038462.0
2016-07-04,27566,27817,26965,27065,114033,812077.0,15038462.0
2016-07-05,27215,28268,26764,28218,137582,846665.0,15038462.0
2016-07-06,27867,28268,27516,27667,137661,830123.0,15038462.0
2016-07-07,27917,30423,27867,30423,320992,912835.0,15038462.0
2016-07-08,30774,31425,29922,30474,199869,914338.0,15038462.0
2016-07-11,30423,30774,29621,29972,103007,899300.0,15038462.0
2016-07-12,30072,30473,29270,29321,91857,879750.0,15038462.0
2016-07-13,29671,29721,28518,29170,113484,875238.0,15038462.0
2016-07-14,29220,29320,27917,28469,132552,854185.0,15038462.0
2016-07-15,28368,28569,27265,28168,132452,845162.0,15038462.0
2016-07-18,27967,28468,27716,27867,53206,836138.0,15038462.0
2016-07-19,27867,29571,27817,28469,113298,854185.0,15038462.0
2016-07-20,28468,28719,27666,27767,87834,833131.0,15038462.0
2016-07-21,27917,28067,26514,26514,156193,795535.0,15038462.0
2016-07-22,26413,27315,26012,26614,106157,798542.0,15038462.0
2016-07-25,27065,27215,26163,26163,65249,785008.0,15038462.0
2016-07-26,26313,26413,25511,25662,123056,769969.0,15038462.0
2016-07-27,25661,25661,24709,24910,185750,747412.0,15038462.0
2016-07-28,24910,26263,24258,26263,139697,788015.0,15038462.0
2016-07-29,26012,26564,25611,25812,77713,774481.0,15038462.0
2016-08-01,25812,25812,24834,24960,82929,748915.0,15038462.0
2016-08-02,24985,25110,24183,24208,106904,726358.0,15038462.0
2016-08-03,24058,24308,22905,22905,233109,687258.0,15038462.0
2016-08-04,23080,23807,22955,23131,131326,694025.0,15038462.0
2016-08-05,23180,23356,21978,23081,186780,692521.0,15038462.0
2016-08-08,23155,23857,23130,23557,85907,706808.0,15038462.0
2016-08-09,23556,25411,23281,24985,181958,749667.0,15038462.0
2016-08-10,24960,25912,24709,25311,151096,759442.0,15038462.0
2016-08-11,25311,25712,24684,24960,75628,748915.0,15038462.0
2016-08-12,25311,25812,24809,25211,89682,756435.0,15038462.0
2016-08-16,25561,25862,25160,25712,50134,771473.0,15038462.0
2016-08-17,25561,25611,24985,25562,57875,766962.0,15038462.0
2016-08-18,25611,25962,25160,25361,54907,760946.0,15038462.0
2016-08-19,25361,25712,25210,25311,42734,759442.0,15038462.0
2016-08-22,25110,25712,25110,25411,48681,762450.0,15038462.0
2016-08-23,25712,26313,25461,26113,102651,783504.0,15038462.0
2016-08-24,26363,26363,25762,25862,75310,775985.0,15038462.0
2016-08-25,25912,25912,25060,25462,64496,763954.0,15038462.0
2016-08-26,25411,25411,24734,24760,54982,742900.0,15038462.0
2016-08-29,24709,24709,23556,23557,77416,706808.0,15038462.0
2016-08-30,23657,24133,23356,23557,56816,706808.0,15038462.0
2016-08-31,23581,23782,22704,22930,66885,688010.0,15038462.0
2016-09-01,23381,23456,23155,23457,55763,703800.0,15038462.0
2016-09-02,23506,24033,23130,23782,71808,713575.0,15038462.0
2016-09-05,23907,24383,23907,24334,39074,730117.0,15038462.0
2016-09-06,24484,25010,24083,24810,65382,744404.0,15038462.0
2016-09-07,24809,24985,24358,24609,55426,738388.0,15038462.0
2016-09-08,24408,25561,24033,24760,119288,742900.0,15038462.0
2016-09-09,25010,27315,24759,25812,348660,774481.0,15038462.0
2016-09-12,25160,27015,24910,25311,148983,759442.0,15038462.0
2016-09-13,25712,25912,24459,24509,98129,735381.0,15038462.0
2016-09-19,24459,24659,23807,23808,75039,714327.0,15038462.0
2016-09-20,23957,23982,23632,23808,65839,714327.0,15038462.0
2016-09-21,23682,24258,23331,23858,55166,715831.0,15038462.0
2016-09-22,24258,24258,23556,24008,48032,720342.0,15038462.0
2016-09-23,24108,24809,23682,24685,78111,740644.0,15038462.0
2016-09-26,24634,25361,24308,24309,63919,729365.0,15038462.0
2016-09-27,23982,24183,23707,24183,65673,725606.0,15038462.0
2016-09-28,24183,24183,23556,23557,77502,706808.0,15038462.0
2016-09-29,23581,23782,23331,23356,52107,700792.0,15038462.0
2016-09-30,23356,23381,21201,22755,162668,682746.0,15038462.0
2016-10-04,22253,22504,21953,21953,69516,658685.0,15038462.0
2016-10-05,21852,22203,19998,20750,297921,622592.0,15038462.0
2016-10-06,20975,21050,19321,19698,338222,591012.0,15038462.0
2016-10-07,19647,19672,18444,18545,405338,556423.0,15038462.0
2016-10-10,18770,19622,18519,18996,312296,569958.0,15038462.0
2016-10-11,18945,19797,18870,19647,164968,589508.0,15038462.0
2016-10-12,19547,19772,19371,19622,53379,588756.0,15038462.0
2016-10-13,19547,19797,18168,18294,159687,548904.0,15038462.0
2016-10-14,18519,18795,18219,18770,67985,563190.0,15038462.0
2016-10-17,18770,18770,17542,17693,112478,530858.0,15038462.0
2016-10-18,17592,18168,17442,17542,84030,526346.0,15038462.0
2016-10-19,17542,18168,17542,18094,87523,542888.0,15038462.0
2016-10-20,18319,18645,18093,18294,79430,548904.0,15038462.0
2016-10-21,18444,18469,17467,17567,74692,527098.0,15038462.0
2016-10-24,17692,17717,16464,16690,180629,500781.0,15038462.0
2016-10-25,16690,16740,15938,16515,158984,495517.0,15038462.0
2016-10-26,16189,19421,16164,19021,419372,570710.0,15038462.0
2016-10-27,19321,19622,18670,19297,200790,578981.0,15038462.0
2016-10-28,19271,19271,18043,18069,120425,542137.0,15038462.0
2016-10-31,17417,17792,15286,15538,316021,466192.0,15038462.0
2016-11-01,15387,16690,15387,15788,168603,473712.0,15038462.0
2016-11-02,15562,16138,15286,15412,110908,462433.0,15038462.0
2016-11-03,15136,15838,14359,14635,235021,439123.0,15038462.0
2016-11-04,14660,14936,14033,14535,164415,436115.0,15038462.0
2016-11-07,14610,15337,14610,15337,108634,460177.0,15038462.0
2016-11-08,15462,16389,15111,16039,143724,481231.0,15038462.0
2016-11-09,15938,16289,14284,14811,291077,444387.0,15038462.0
2016-11-10,15888,16765,15863,16490,260414,494765.0,15038462.0
2016-11-11,16865,17041,16214,16264,133868,487998.0,15038462.0
2016-11-14,16414,16439,15712,16039,78840,481231.0,15038462.0
2016-11-15,16038,16038,14585,15137,99249,454162.0,15038462.0
2016-11-16,15412,16339,15136,16064,148749,481983.0,15038462.0
2016-11-17,16113,16138,15487,15538,67599,466192.0,15038462.0
2016-11-18,15687,15687,15011,15187,83795,455665.0,15038462.0
2016-11-21,14961,15036,14459,14485,122468,434612.0,15038462.0
2016-11-22,14685,14885,14510,14736,53125,442131.0,15038462.0
2016-11-23,14835,14961,14209,14285,79173,428596.0,15038462.0
2016-11-24,14284,14459,13733,14259,63665,427844.0,15038462.0
2016-11-25,14284,14835,14109,14510,78350,435363.0,15038462.0
2016-11-28,14510,14961,14134,14259,63064,427844.0,15038462.0
2016-11-29,14284,14660,14058,14285,72806,428596.0,15038462.0
2016-11-30,14384,14384,13557,14285,117011,428596.0,15038462.0
2016-12-01,14309,14434,13683,13683,78332,410550.0,15038462.0
2016-12-02,13657,13983,13056,13282,110404,398519.0,15038462.0
2016-12-05,13231,13282,12404,12631,174505,378969.0,15038462.0
2016-12-06,12680,13056,12480,12505,133105,375210.0,15038462.0
2016-12-07,12555,12755,11527,12054,167789,361675.0,15038462.0
2016-12-08,12605,14735,12605,12856,717645,385737.0,15038462.0
2016-12-09,12856,14134,12680,13984,251196,419573.0,15038462.0
2016-12-12,14184,14535,13883,14084,142354,422581.0,15038462.0
2016-12-13,14184,14911,13933,14786,122249,443635.0,15038462.0
2016-12-14,14785,15738,14635,15538,182350,466192.0,15038462.0
2016-12-15,15286,16214,15111,16139,151185,484238.0,15038462.0
2016-12-16,16138,16138,15286,15538,179915,466192.0,15038462.0
2016-12-19,15311,15362,14835,15137,115252,454162.0,15038462.0
2016-12-20,15161,15337,14735,14761,103366,442883.0,15038462.0
2016-12-21,14785,14911,14259,14861,103666,445890.0,15038462.0
2016-12-22,14860,14885,14033,14535,126375,436115.0,15038462.0
2016-12-23,14535,15011,14259,14610,118235,438371.0,15038462.0
2016-12-26,14735,15161,14635,14635,151026,439123.0,15038462.0
2016-12-27,14735,14860,14510,14786,81704,443635.0,15038462.0
2016-12-28,14785,15562,14760,15487,181238,464688.0,15038462.0
2016-12-29,15211,15387,15061,15337,85513,460177.0,15038462.0
2017-01-02,15337,15788,15086,15613,80448,468448.0,15038462.0
2017-01-03,15637,16239,15562,16164,151042,484990.0,15038462.0
2017-01-04,16189,16890,15988,16189,285523,485742.0,15038462.0
2017-01-05,16389,16790,16314,16765,154223,503037.0,15038462.0
2017-01-06,16790,16840,16289,16289,113084,488750.0,15038462.0
2017-01-09,16214,16414,15788,15788,85207,473712.0,15038462.0
2017-01-10,15813,16038,15587,15813,67781,474463.0,15038462.0
2017-01-11,15888,16088,15286,15437,120274,463185.0,15038462.0
2017-01-12,15211,15286,14484,14610,200320,438371.0,15038462.0
2017-01-13,14635,15186,14610,14711,98977,441379.0,15038462.0
2017-01-16,14710,14810,14084,14285,104974,428596.0,15038462.0
2017-01-17,14284,14585,14259,14485,79917,434612.0,15038462.0
2017-01-18,14635,14710,14259,14385,66807,431604.0,15038462.0
2017-01-19,14434,14961,14209,14310,74986,429348.0,15038462.0
2017-01-20,14184,14384,13758,14009,140895,420325.0,15038462.0
2017-01-23,14184,14184,13206,13207,162984,396263.0,15038462.0
2017-01-24,13106,13332,12730,12881,118460,386488.0,15038462.0
2017-01-25,12981,13206,12630,12856,101646,385737.0,15038462.0
2017-01-26,13106,13432,12755,13182,92357,395512.0,15038462.0
2017-01-31,13081,13532,13056,13407,50217,402279.0,15038462.0
2017-02-01,13457,14058,13457,14009,77290,420325.0,15038462.0
2017-02-02,14084,14184,13833,14034,64739,421077.0,15038462.0
2017-02-03,13908,14234,13557,13683,69139,410550.0,15038462.0
2017-02-06,13758,14109,13683,14084,46763,422581.0,15038462.0
2017-02-07,13933,14309,13858,14184,57111,425588.0,15038462.0
2017-02-08,14359,14359,13407,13432,89001,403031.0,15038462.0
2017-02-09,13457,13582,13081,13232,66464,397015.0,15038462.0
2017-02-10,13332,13582,12780,12956,120943,388744.0,15038462.0
2017-02-13,12956,13006,12630,12831,85049,384985.0,15038462.0
2017-02-14,12856,12981,12705,12981,88155,389496.0,15038462.0
2017-02-15,12981,14008,12981,13808,210422,414310.0,15038462.0
2017-02-16,14033,14109,13683,13833,100128,415062.0,15038462.0
2017-02-17,13833,14209,13632,14134,98433,424085.0,15038462.0
2017-02-20,14134,14134,13783,13884,61148,416565.0,15038462.0
2017-02-21,13883,13933,13532,13633,86283,409046.0,15038462.0
2017-02-22,13607,13783,13307,13432,68311,403031.0,15038462.0
2017-02-23,13382,13683,13181,13182,66366,395512.0,15038462.0
2017-02-24,13231,13432,12956,12956,93938,388744.0,15038462.0
2017-02-27,13031,13357,12830,12856,93384,385737.0,15038462.0
2017-02-28,12906,13206,12805,13031,83845,391000.0,15038462.0
2017-03-02,13282,13282,12906,13006,71566,390248.0,15038462.0
2017-03-03,12881,12981,12254,12781,182911,383481.0,15038462.0
2017-03-06,12580,12755,12505,12580,55769,377465.0,15038462.0
2017-03-07,12555,13282,12430,12580,132065,377465.0,15038462.0
2017-03-08,12580,12705,12179,12480,66495,374458.0,15038462.0
2017-03-09,12480,12755,12304,12430,63996,372954.0,15038462.0
2017-03-10,12530,12906,12279,12906,68216,387240.0,15038462.0
2017-03-13,12906,13181,12555,12656,120894,379721.0,15038462.0
2017-03-14,12655,12705,12329,12330,74078,369946.0,15038462.0
2017-03-15,12379,12430,11928,12079,98554,362427.0,15038462.0
2017-03-16,12204,12279,11953,12029,55119,360923.0,15038462.0
2017-03-17,12054,12154,11678,11678,93969,350396.0,15038462.0
2017-03-20,11678,11703,11026,11227,197168,336862.0,15038462.0
2017-03-21,11202,11527,11126,11127,111093,333854.0,15038462.0
2017-03-22,10901,11327,10600,10801,228726,324079.0,15038462.0
2017-03-23,10700,10826,10149,10300,265222,309040.0,15038462.0
2017-03-24,10299,10600,10224,10375,123995,311296.0,15038462.0
2017-03-27,10350,10675,10249,10300,123008,309040.0,15038462.0
2017-03-28,10400,10976,10299,10926,200315,327838.0,15038462.0
2017-03-29,10801,10901,10500,10751,166393,322575.0,15038462.0
2017-03-30,10801,10851,10500,10776,117495,323327.0,15038462.0
2017-03-31,10776,11953,10750,11829,422535,354908.0,15038462.0
2017-04-03,12003,12805,11903,12605,398425,378217.0,15038462.0
2017-04-04,12630,12830,12279,12580,161382,377465.0,15038462.0
2017-04-05,12555,12780,12104,12330,179834,369946.0,15038462.0
2017-04-06,12329,13006,11853,13006,321807,390248.0,15038462.0
2017-04-07,13006,13632,12906,13382,270595,401527.0,15038462.0
2017-04-10,13282,13507,12931,13332,175352,400023.0,15038462.0
2017-04-11,13231,13783,12881,13483,181733,404535.0,15038462.0
2017-04-12,13407,13607,13031,13031,105832,391000.0,15038462.0
2017-04-13,13106,13156,12830,13031,91317,391000.0,15038462.0
2017-04-14,12931,13407,12630,12781,92092,383481.0,15038462.0
2017-04-17,12931,13683,12805,13583,195648,407542.0,15038462.0
2017-04-18,13607,13683,13181,13307,124216,399271.0,15038462.0
2017-04-19,13231,13231,12830,13107,118631,393256.0,15038462.0
2017-04-20,13206,13382,12931,13057,102490,391752.0,15038462.0
2017-04-21,13156,13156,12805,13031,82232,391000.0,15038462.0
2017-04-24,13031,13106,12480,12480,100244,374458.0,15038462.0
2017-04-25,12480,12805,12254,12455,94506,373706.0,15038462.0
2017-04-26,12480,12780,12480,12681,66685,380473.0,15038462.0
2017-04-27,12705,12755,12029,12280,105470,368442.0,15038462.0
2017-04-28,12279,12354,11928,12029,63813,360923.0,15038462.0
2017-05-02,12079,12154,11778,11778,79550,353404.0,15038462.0
2017-05-04,11803,12404,11803,12305,78701,369194.0,15038462.0
2017-05-08,12430,13131,12404,13031,166879,391000.0,15038462.0
2017-05-10,13081,13081,12680,12831,82090,384985.0,15038462.0
2017-05-11,12730,12956,12605,12881,131661,386488.0,15038462.0
2017-05-12,12881,13006,12530,12580,73217,377465.0,15038462.0
2017-05-15,12455,12931,12354,12605,99919,378217.0,15038462.0
2017-05-16,12705,12705,12154,12280,96061,368442.0,15038462.0
2017-05-17,12279,12354,11903,12104,103431,363179.0,15038462.0
2017-05-18,11878,12029,11628,11728,130632,351900.0,15038462.0
2017-05-19,11828,11878,11603,11804,75552,354156.0,15038462.0
2017-05-22,11778,11828,11352,11403,133501,342125.0,15038462.0
2017-05-23,11427,11577,11302,11503,91265,345133.0,15038462.0
2017-05-24,11577,12054,11477,11703,163451,351148.0,15038462.0
2017-05-25,11678,11803,11477,11503,87021,345133.0,15038462.0
2017-05-26,11502,11703,11477,11678,68615,350396.0,15038462.0
2017-05-29,11603,11753,11477,11528,84006,345885.0,15038462.0
2017-05-30,11703,12054,11502,11954,173406,358667.0,15038462.0
2017-05-31,11878,12730,11853,12505,306292,375210.0,15038462.0
2017-06-01,12404,12931,12354,12906,211384,387240.0,15038462.0
2017-06-02,12956,13081,12655,12931,156804,387992.0,15038462.0
2017-06-05,12981,13582,12956,13508,300564,405287.0,15038462.0
2017-06-07,13582,13657,13156,13558,183232,406790.0,15038462.0
2017-06-08,13582,13657,13382,13658,149117,409798.0,15038462.0
2017-06-09,13657,14234,13557,14034,280885,421077.0,15038462.0
2017-06-12,14084,14184,13282,13282,228702,398519.0,15038462.0
2017-06-13,13282,14860,13282,14610,631226,438371.0,15038462.0
2017-06-14,14810,15437,14560,15237,540988,457169.0,15038462.0
2017-06-15,15412,15412,14660,15287,318369,458673.0,15038462.0
2017-06-16,15362,15362,14384,14786,335234,443635.0,15038462.0
2017-06-19,14685,14936,14359,14886,190107,446642.0,15038462.0
2017-06-20,15036,15211,14409,14410,241544,432356.0,15038462.0
2017-06-21,14334,14660,13958,13984,171386,419573.0,15038462.0
2017-06-22,14184,15913,14109,15913,680361,477471.0,15038462.0
2017-06-23,16138,16264,15487,15989,431261,479727.0,15038462.0
2017-06-26,16088,16164,15437,15487,185983,464688.0,15038462.0
2017-06-27,15587,16565,15587,16089,386374,482735.0,15038462.0
2017-06-28,15763,16940,15337,16740,526778,502285.0,15038462.0
2017-06-29,16890,18394,16539,18294,742972,548904.0,15038462.0
2017-06-30,17993,19923,17968,19196,895582,575973.0,15038462.0
2017-07-03,19547,20098,18544,19472,478267,584244.0,15038462.0
2017-07-04,19597,19597,18294,18520,418715,555671.0,15038462.0
2017-07-05,18469,18670,17742,17918,425535,537625.0,15038462.0
2017-07-06,18193,18895,17792,17943,370564,538377.0,15038462.0
2017-07-07,17742,17943,16915,17116,341930,513563.0,15038462.0
2017-07-10,17191,17767,16965,17041,231772,511308.0,15038462.0
2017-07-11,17066,17442,16991,17217,131684,516571.0,15038462.0
2017-07-12,17392,18143,17291,17618,309878,528602.0,15038462.0
2017-07-13,17792,17792,15988,16440,567562,493262.0,15038462.0
2017-07-14,16590,16665,15587,15964,280886,478975.0,15038462.0
2017-07-17,16113,16264,15637,15688,159630,470704.0,15038462.0
2017-07-18,15788,16214,15687,16039,139903,481231.0,15038462.0
2017-07-19,16088,16815,15888,16765,157146,503037.0,15038462.0
2017-07-20,16915,17717,16640,17467,264559,524090.0,15038462.0
2017-07-21,17567,17843,17141,17492,182843,524842.0,15038462.0
2017-07-24,17742,17943,17366,17417,114776,522587.0,15038462.0
2017-07-25,17492,17717,16890,16891,95930,506796.0,15038462.0
2017-07-26,17116,18494,16991,18044,394353,541385.0,15038462.0
2017-07-27,18219,18219,17392,17618,179300,528602.0,15038462.0
2017-07-28,17492,17642,16289,16390,268736,491758.0,15038462.0
2017-07-31,16063,16514,15888,16264,113880,487998.0,15038462.0
2017-08-01,16314,16715,16138,16289,85278,488750.0,15038462.0
2017-08-02,16314,16715,16164,16289,77013,488750.0,15038462.0
2017-08-03,16439,16590,15111,15462,248615,463937.0,15038462.0
2017-08-04,15537,15788,15211,15287,86273,458673.0,15038462.0
2017-08-07,15412,16239,15412,16114,127332,483487.0,15038462.0
2017-08-08,16189,16239,15738,16089,76585,482735.0,15038462.0
2017-08-09,15888,16038,15512,15638,105943,469200.0,15038462.0
2017-08-10,15512,16239,15487,15738,124055,472208.0,15038462.0
2017-08-11,15286,15612,14936,15036,151754,451154.0,15038462.0
2017-08-14,15086,15337,15061,15287,60266,458673.0,15038462.0
2017-08-16,15487,15662,15186,15287,66243,458673.0,15038462.0
2017-08-17,15462,16189,15286,15663,148374,469952.0,15038462.0
2017-08-18,15462,16038,15462,15788,65902,473712.0,15038462.0
2017-08-21,15913,16113,15687,15938,56679,478223.0,15038462.0
2017-08-22,15938,16164,15437,15638,84162,469200.0,15038462.0
2017-08-23,15687,15712,15136,15337,92084,460177.0,15038462.0
2017-08-24,15236,15462,14535,14585,246729,437619.0,15038462.0
2017-08-25,14685,14860,14585,14685,75730,440627.0,15038462.0
2017-08-28,14685,16038,14685,15913,257999,477471.0,15038462.0
2017-08-29,15813,16214,15286,15738,194879,472208.0,15038462.0
2017-08-30,15738,16038,15362,15387,108626,461681.0,15038462.0
2017-08-31,15637,15662,15186,15663,104955,469952.0,15038462.0
2017-09-01,15738,17041,15587,16966,533725,509052.0,15038462.0
2017-09-04,16389,17341,16339,16891,394335,506796.0,15038462.0
2017-09-05,17116,17216,16389,16690,210029,500781.0,15038462.0
2017-09-06,16640,16890,16314,16465,131072,494013.0,15038462.0
2017-09-07,16640,17542,16389,17242,432911,517323.0,15038462.0
2017-09-08,17392,17667,16915,16991,217693,509804.0,15038462.0
2017-09-11,17141,17417,16539,16866,193295,506044.0,15038462.0
2017-09-12,16865,16965,16339,16665,209360,500029.0,15038462.0
2017-09-13,16665,16665,15788,15838,290561,475215.0,15038462.0
2017-09-14,15863,16314,15788,16189,168368,485742.0,15038462.0
2017-09-15,15988,16364,15813,16264,164111,487998.0,15038462.0
2017-09-18,16389,16489,15813,15888,131280,476719.0,15038462.0
2017-09-19,15938,15988,15337,15663,180094,469952.0,15038462.0
2017-09-20,15712,16565,15537,15688,378551,470704.0,15038462.0
2017-09-21,15913,16113,15437,15437,137238,463185.0,15038462.0
2017-09-22,15236,15462,14810,15137,181782,454162.0,15038462.0
2017-09-25,15036,15387,14660,14660,89429,439875.0,15038462.0
2017-09-26,14309,14911,14259,14811,106830,444387.0,15038462.0
2017-09-27,14810,14961,14284,14285,137482,428596.0,15038462.0
2017-09-28,14334,14660,14209,14310,90069,429348.0,15038462.0
2017-09-29,14434,14685,14359,14385,85776,431604.0,15038462.0
2017-10-10,14510,14685,14359,14485,56461,434612.0,15038462.0
2017-10-11,14459,15462,14459,15036,192549,451154.0,15038462.0
2017-10-12,15086,15362,14986,15237,74866,457169.0,15038462.0
2017-10-13,15211,15337,14610,14685,110412,440627.0,15038462.0
2017-10-16,14710,14885,14008,14285,115528,428596.0,15038462.0
2017-10-17,14284,14434,13933,14259,124083,427844.0,15038462.0
2017-10-18,14284,14685,14033,14259,134977,427844.0,15038462.0
2017-10-19,14284,14535,13783,13884,139074,416565.0,15038462.0
2017-10-20,13858,14159,13808,13934,66157,418069.0,15038462.0
2017-10-23,14109,14409,13983,14184,104261,425588.0,15038462.0
2017-10-24,14209,14885,14159,14836,188638,445138.0,15038462.0
2017-10-25,14885,15036,14610,15036,101238,451154.0,15038462.0
2017-10-26,15011,15337,14610,14685,98762,440627.0,15038462.0
2017-10-27,14685,15512,14685,15487,183620,464688.0,15038462.0
2017-10-30,15687,15938,15412,15538,203853,466192.0,15038462.0
2017-10-31,15712,16214,15512,16039,227892,481231.0,15038462.0
2017-11-01,16138,16590,15712,16014,259014,480479.0,15038462.0
2017-11-02,16088,16088,15412,15638,151322,469200.0,15038462.0
2017-11-03,15687,16690,15612,16690,344538,500781.0,15038462.0
2017-11-06,16890,17366,16615,17141,379121,514315.0,15038462.0
2017-11-07,17066,17316,16164,16991,327899,509804.0,15038462.0
2017-11-08,17166,17617,16790,17618,293931,528602.0,15038462.0
2017-11-09,17767,18093,17191,17367,282276,521083.0,15038462.0
2017-11-10,17366,18269,17266,17793,268667,533865.0,15038462.0
2017-11-13,17818,18143,17417,18119,201554,543640.0,15038462.0
2017-11-14,18344,19797,18118,19798,574314,594019.0,15038462.0
2017-11-15,20048,21050,19296,20199,804439,606050.0,15038462.0
2017-11-16,20449,20624,19221,20249,381734,607554.0,15038462.0
2017-11-17,19873,21100,19497,20424,411738,612817.0,15038462.0
2017-11-20,20524,21025,20299,20575,187328,617329.0,15038462.0
2017-11-21,21075,21075,19873,20048,409093,601538.0,15038462.0
2017-11-22,20048,20574,18870,18871,429351,566198.0,15038462.0
2017-11-23,18995,23055,18820,22103,1420553,663196.0,15038462.0
