인프라웨어(041020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-07-09,11421,11878,11421,11735,112473,217411.0,7695950.0
2007-07-10,11836,11857,11400,11714,162018,217026.0,7695950.0
2007-07-11,11712,12668,11630,11963,325188,221643.0,7695950.0
2007-07-12,12128,12253,11879,11963,111475,221643.0,7695950.0
2007-07-13,12127,12169,11524,11755,155059,217795.0,7695950.0
2007-07-16,11753,11836,11462,11755,98895,217795.0,7695950.0
2007-07-18,11753,11940,11566,11880,91365,220104.0,7695950.0
2007-07-19,11775,11899,11505,11547,53569,213947.0,7695950.0
2007-07-20,11671,11754,11255,11402,120020,211254.0,7695950.0
2007-07-23,11484,11609,11069,11069,79831,205097.0,7695950.0
2007-07-24,11047,11068,10590,10738,141966,198940.0,7695950.0
2007-07-25,10507,10839,10445,10613,108488,196632.0,7695950.0
2007-07-26,10923,11711,10902,11361,183990,210484.0,7695950.0
2007-07-27,11213,11649,11005,11361,112994,210484.0,7695950.0
2007-07-30,11359,11566,11213,11319,33701,209715.0,7695950.0
2007-07-31,11504,11566,11317,11568,52494,214332.0,7695950.0
2007-08-01,11711,11920,11317,11319,111281,209715.0,7695950.0
2007-08-02,11462,11774,11275,11631,54432,215487.0,7695950.0
2007-08-03,11795,11816,11297,11339,71887,210099.0,7695950.0
2007-08-06,11213,11504,11005,11174,58889,207021.0,7695950.0
2007-08-07,11297,11775,11255,11609,75180,215102.0,7695950.0
2007-08-08,11650,11775,11380,11381,45838,210869.0,7695950.0
2007-08-09,11546,11546,11048,11132,50646,206251.0,7695950.0
2007-08-10,10881,10944,10299,10717,66544,198556.0,7695950.0
2007-08-13,10799,11006,10384,10841,51771,200864.0,7695950.0
2007-08-14,10715,10818,9967,10011,68194,185472.0,7695950.0
2007-08-16,9262,9386,8515,8515,125391,157767.0,7695950.0
2007-08-17,8182,8535,7434,7788,154152,144299.0,7695950.0
2007-08-20,8182,8452,7974,8058,185323,149301.0,7695950.0
2007-08-21,8286,8887,8057,8224,100430,152380.0,7695950.0
2007-08-22,8201,8679,8160,8557,47915,158537.0,7695950.0
2007-08-23,8867,9034,8617,8972,79640,166233.0,7695950.0
2007-08-24,8949,9095,8721,8951,35674,165848.0,7695950.0
2007-08-27,9262,9843,9200,9346,95855,173159.0,7695950.0
2007-08-28,9219,9676,9219,9429,33071,174698.0,7695950.0
2007-08-29,8805,9179,8805,9076,52187,168157.0,7695950.0
2007-08-30,9323,9385,9054,9221,51441,170850.0,7695950.0
2007-08-31,9240,9635,9033,9429,93511,174698.0,7695950.0
2007-09-03,9552,9655,9385,9637,36191,178546.0,7695950.0
2007-09-04,9511,9801,9449,9470,37273,175468.0,7695950.0
2007-09-05,9697,9697,9261,9284,22977,172004.0,7695950.0
2007-09-06,9054,9283,8887,9055,62950,167772.0,7695950.0
2007-09-07,8992,9220,8971,8972,38198,166233.0,7695950.0
2007-09-10,8576,8742,8514,8536,31354,158152.0,7695950.0
2007-09-11,8597,8805,8472,8640,38566,160076.0,7695950.0
2007-09-12,8763,8804,8264,8308,43497,153919.0,7695950.0
2007-09-13,8285,8430,8139,8391,26313,155458.0,7695950.0
2007-09-14,8388,8825,8388,8723,54563,161615.0,7695950.0
2007-09-17,8804,9240,8721,8951,80855,165848.0,7695950.0
2007-09-18,8846,9075,8389,8515,52596,157767.0,7695950.0
2007-09-19,8722,8846,8515,8619,52728,159691.0,7695950.0
2007-09-20,8742,9033,8679,8848,63513,163924.0,7695950.0
2007-09-21,9095,9095,8679,8848,43882,163924.0,7695950.0
2007-09-27,8866,8970,8597,8681,32391,160845.0,7695950.0
2007-09-28,8721,8784,8471,8599,35375,159306.0,7695950.0
2007-10-01,8825,8970,8576,8723,53922,161615.0,7695950.0
2007-10-02,8804,8929,8597,8806,71489,163154.0,7695950.0
2007-10-04,8659,8971,8597,8619,79032,159691.0,7695950.0
2007-10-05,8638,9842,8617,9408,217080,174313.0,7695950.0
2007-10-08,9491,9740,9034,9055,111433,167772.0,7695950.0
2007-10-09,9054,10030,9012,9554,152425,177007.0,7695950.0
2007-10-10,9719,9801,9365,9470,78488,175468.0,7695950.0
2007-10-11,9427,9780,9364,9720,71728,180085.0,7695950.0
2007-10-12,9719,9719,9158,9200,52297,170465.0,7695950.0
2007-10-15,9386,9386,8887,9034,45152,167387.0,7695950.0
2007-10-16,8970,9033,8264,8308,145299,153919.0,7695950.0
2007-10-17,8307,8431,8016,8432,46638,156228.0,7695950.0
2007-10-18,8431,8515,8202,8473,49819,156997.0,7695950.0
2007-10-19,8846,8971,8515,8640,75368,160076.0,7695950.0
2007-10-22,7891,8576,7746,8349,45390,154689.0,7695950.0
2007-10-23,8430,8555,8243,8453,32436,156613.0,7695950.0
2007-10-24,8452,8472,7995,8286,83284,153534.0,7695950.0
2007-10-25,8222,8721,7765,8723,113419,161615.0,7695950.0
2007-10-26,8825,8825,8389,8494,44970,157382.0,7695950.0
2007-10-29,8514,8825,8430,8453,65611,156613.0,7695950.0
2007-10-30,8452,8493,8140,8141,41216,150841.0,7695950.0
2007-10-31,8057,8307,8057,8286,34065,153534.0,7695950.0
2007-11-01,8243,8306,8036,8245,51527,152765.0,7695950.0
2007-11-02,7953,8099,7683,7726,86181,143145.0,7695950.0
2007-11-05,7641,7870,7372,7477,64149,138527.0,7695950.0
2007-11-06,7476,7476,6894,7040,162409,130446.0,7695950.0
2007-11-07,6976,7163,6768,6999,72187,129677.0,7695950.0
2007-11-08,6707,6956,6686,6958,68705,128907.0,7695950.0
2007-11-09,6603,6894,6541,6562,78159,121596.0,7695950.0
2007-11-12,6561,6623,6187,6376,66273,118133.0,7695950.0
2007-11-13,6396,6520,6292,6480,31129,120057.0,7695950.0
2007-11-14,6561,6644,6229,6252,53971,115824.0,7695950.0
2007-11-15,6250,6333,6063,6293,46389,116594.0,7695950.0
2007-11-16,6229,7226,6126,7165,120518,132755.0,7695950.0
2007-11-19,7683,7891,7310,7331,108265,135834.0,7695950.0
2007-11-20,7225,7225,6810,7228,58067,133910.0,7695950.0
2007-11-21,7538,7601,6790,7020,61418,130062.0,7695950.0
2007-11-22,6915,7061,6645,7061,39383,130831.0,7695950.0
2007-11-23,6893,7184,6540,6646,33383,123135.0,7695950.0
2007-11-26,6727,6831,6478,6812,22535,126214.0,7695950.0
2007-11-27,6645,6769,6417,6771,30023,125444.0,7695950.0
2007-11-28,6769,6853,6478,6480,23503,120057.0,7695950.0
2007-11-29,6583,6769,6458,6750,36470,125059.0,7695950.0
2007-11-30,6915,7039,6644,6979,89226,129292.0,7695950.0
2007-12-03,7122,7122,6727,6730,40434,124674.0,7695950.0
2007-12-04,6623,6810,6602,6730,22851,124674.0,7695950.0
2007-12-05,6623,6810,6602,6688,35412,123905.0,7695950.0
2007-12-06,6769,6853,6603,6750,65566,125059.0,7695950.0
2007-12-07,6747,6747,6561,6730,34886,124674.0,7695950.0
2007-12-10,6935,7310,6769,6771,117904,125444.0,7695950.0
2007-12-11,6707,6893,6437,6646,96260,123135.0,7695950.0
2007-12-12,6623,6644,6395,6584,38159,121981.0,7695950.0
2007-12-13,6583,6707,6458,6501,23717,120442.0,7695950.0
2007-12-14,6499,6728,6437,6480,22375,120057.0,7695950.0
2007-12-17,6332,6457,6229,6231,33387,115439.0,7695950.0
2007-12-18,6063,6229,6042,6147,44651,113900.0,7695950.0
2007-12-20,6271,6271,5793,5877,70015,108898.0,7695950.0
2007-12-21,5855,5917,5543,5670,75937,105050.0,7695950.0
2007-12-24,5731,5918,5731,5877,51168,108898.0,7695950.0
2007-12-26,6021,6332,5980,6314,65014,116978.0,7695950.0
2007-12-27,6249,6602,6146,6584,46100,121981.0,7695950.0
2007-12-28,6645,6790,6583,6625,40666,122750.0,7695950.0
2008-01-02,6728,7018,6541,6625,28645,122750.0,7695950.0
2008-01-03,6603,6624,6250,6355,30888,117748.0,7695950.0
2008-01-04,6353,6976,6249,6730,75749,124674.0,7695950.0
2008-01-07,6562,6769,6396,6562,18335,121596.0,7695950.0
2008-01-08,6478,6562,6147,6168,51498,114285.0,7695950.0
2008-01-09,6001,6084,5939,5940,55178,110052.0,7695950.0
2008-01-10,6021,6208,5959,6106,31704,113130.0,7695950.0
2008-01-11,6312,6312,5834,5982,28217,110822.0,7695950.0
2008-01-14,5980,5980,5772,5940,25165,110052.0,7695950.0
2008-01-15,5877,6001,5711,5711,31512,105819.0,7695950.0
2008-01-16,5482,5731,5482,5587,34784,103511.0,7695950.0
2008-01-17,5563,5917,5398,5815,51863,107743.0,7695950.0
2008-01-18,5647,6041,5647,5961,32022,110437.0,7695950.0
2008-01-21,6021,6270,5751,5815,55713,107743.0,7695950.0
2008-01-22,5564,5731,5253,5462,46487,101202.0,7695950.0
2008-01-23,5523,5689,5253,5400,83261,100047.0,7695950.0
2008-01-24,5482,5607,5440,5441,67186,100817.0,7695950.0
2008-01-25,5586,5814,5523,5711,49696,105819.0,7695950.0
2008-01-28,5689,5689,5439,5504,30153,101971.0,7695950.0
2008-01-29,5585,5710,5419,5483,21266,101587.0,7695950.0
2008-01-30,5606,5606,4983,5276,51110,97739.0,7695950.0
2008-01-31,5108,5274,5087,5150,30762,95430.0,7695950.0
2008-02-01,5294,5294,5107,5130,30307,95045.0,7695950.0
2008-02-04,5148,5191,4983,5130,52099,95045.0,7695950.0
2008-02-05,5087,5253,4900,5026,73353,93121.0,7695950.0
2008-02-11,4858,5065,4858,4985,31156,92351.0,7695950.0
2008-02-12,4983,5065,4899,4985,40454,92351.0,7695950.0
2008-02-13,5025,5170,4984,5171,100340,95815.0,7695950.0
2008-02-14,5253,5336,5149,5296,68069,98123.0,7695950.0
2008-02-15,5211,6083,5191,6085,267476,112746.0,7695950.0
2008-02-18,6271,6437,5877,6064,237167,112361.0,7695950.0
2008-02-19,6147,6417,6022,6293,117651,116594.0,7695950.0
2008-02-20,6249,6291,5980,5982,79067,110822.0,7695950.0
2008-02-21,5980,6168,5711,5711,99406,105819.0,7695950.0
2008-02-22,5710,5772,5626,5628,46461,104280.0,7695950.0
2008-02-25,5647,6187,5647,6127,116672,113515.0,7695950.0
2008-02-26,6062,6167,5938,6085,104671,112746.0,7695950.0
2008-02-27,6147,6250,5690,5732,433406,106204.0,7695950.0
2008-02-28,5917,6083,5813,5898,130191,109282.0,7695950.0
2008-02-29,5814,6022,5731,5877,68492,108898.0,7695950.0
2008-03-03,5751,6000,5668,5774,37410,106974.0,7695950.0
2008-03-04,5813,5896,5647,5774,50318,106974.0,7695950.0
2008-03-05,5835,6022,5711,5711,57517,105819.0,7695950.0
2008-03-06,5793,6375,5752,6168,206486,114285.0,7695950.0
2008-03-07,5980,6375,5980,6272,143933,116209.0,7695950.0
2008-03-10,6126,6250,5939,6002,74169,111206.0,7695950.0
2008-03-11,5876,6249,5876,6231,55794,115439.0,7695950.0
2008-03-12,6437,6748,6333,6334,178133,117363.0,7695950.0
2008-03-13,6353,6437,6062,6127,77541,113515.0,7695950.0
2008-03-14,6270,6312,6021,6127,90310,113515.0,7695950.0
2008-03-17,6062,6146,5813,5815,72748,107743.0,7695950.0
2008-03-18,5835,5856,5544,5607,69799,103895.0,7695950.0
2008-03-19,5772,5855,5647,5691,48098,105435.0,7695950.0
2008-03-20,5564,5772,5523,5732,28785,106204.0,7695950.0
2008-03-21,5814,5939,5669,5877,51100,108898.0,7695950.0
2008-03-24,5959,5959,5813,5836,22741,108128.0,7695950.0
2008-03-25,5980,6104,5772,5961,77672,110437.0,7695950.0
2008-03-26,5980,6374,5980,6231,88764,115439.0,7695950.0
2008-03-27,6188,6188,6001,6002,51105,111206.0,7695950.0
2008-03-28,5918,6188,5856,6189,67247,114670.0,7695950.0
2008-03-31,6229,6416,6083,6231,127627,115439.0,7695950.0
2008-04-01,6270,6437,6104,6106,126299,113130.0,7695950.0
2008-04-02,6292,6437,6188,6334,138400,117363.0,7695950.0
2008-04-03,6333,6417,6168,6189,81492,114670.0,7695950.0
2008-04-04,6271,6292,6147,6210,65381,115054.0,7695950.0
2008-04-07,6271,6271,6063,6064,91348,112361.0,7695950.0
2008-04-08,6146,6146,5959,5982,52982,110822.0,7695950.0
2008-04-10,5980,6126,5897,6064,56732,112361.0,7695950.0
2008-04-11,6125,6146,6021,6106,41982,113130.0,7695950.0
2008-04-14,6022,6022,5877,5877,52992,108898.0,7695950.0
2008-04-15,5876,5980,5834,5898,28266,109282.0,7695950.0
2008-04-16,6021,6021,5876,5898,33248,109282.0,7695950.0
2008-04-17,5938,6249,5938,6252,116857,115824.0,7695950.0
2008-04-18,6271,7185,6250,7186,1117542,133140.0,7695950.0
2008-04-21,7351,7455,7040,7310,604131,135449.0,7695950.0
2008-04-22,7331,7601,7040,7040,488036,130446.0,7695950.0
2008-04-23,7101,7558,6915,7560,337732,140066.0,7695950.0
2008-04-24,7559,7932,7268,7310,379580,135449.0,7695950.0
2008-04-25,7289,7641,7164,7477,168370,138527.0,7695950.0
2008-04-28,7538,7787,7372,7477,142393,138527.0,7695950.0
2008-04-29,7433,7537,7122,7207,94233,133525.0,7695950.0
2008-04-30,7267,7433,6976,6979,157584,129292.0,7695950.0
2008-05-02,7061,7247,6769,6895,258164,127753.0,7695950.0
2008-05-06,6977,7559,6977,7394,267833,136988.0,7695950.0
2008-05-07,7475,7765,7309,7767,215692,143914.0,7695950.0
2008-05-08,7683,7850,7559,7809,176260,144684.0,7695950.0
2008-05-09,7870,7870,7558,7560,90287,140066.0,7695950.0
2008-05-13,7517,7662,7268,7518,100446,139297.0,7695950.0
2008-05-14,7621,7621,6810,7124,310552,131986.0,7695950.0
2008-05-15,7040,7351,6832,7310,156384,135449.0,7695950.0
2008-05-16,7372,7413,7123,7165,79950,132755.0,7695950.0
2008-05-19,7164,7164,6874,6895,96366,127753.0,7695950.0
2008-05-20,6976,7080,6768,6937,54780,128522.0,7695950.0
2008-05-21,6811,7081,6769,6771,64552,125444.0,7695950.0
2008-05-22,6811,6853,6645,6750,65584,125059.0,7695950.0
2008-05-23,6768,6893,6457,6584,57437,121981.0,7695950.0
2008-05-26,6499,6686,6313,6334,66689,117363.0,7695950.0
2008-05-27,6271,6417,6168,6417,73651,118902.0,7695950.0
2008-05-28,6458,6728,6396,6438,82872,119287.0,7695950.0
2008-05-29,6498,6810,6437,6812,110529,126214.0,7695950.0
2008-05-30,6810,6976,6686,6979,78580,129292.0,7695950.0
2008-06-02,6935,6956,6561,6584,95904,121981.0,7695950.0
2008-06-03,6541,6832,6541,6832,126191,126598.0,7695950.0
2008-06-04,6831,6852,6644,6667,59995,123520.0,7695950.0
2008-06-05,6666,6769,6499,6501,46371,120442.0,7695950.0
2008-06-09,6271,6811,6271,6750,93425,125059.0,7695950.0
2008-06-10,6811,6874,6499,6562,78295,121596.0,7695950.0
2008-06-11,6561,6747,6498,6542,71217,121211.0,7695950.0
2008-06-12,6520,6583,6417,6501,44114,120442.0,7695950.0
2008-06-13,6727,7392,6644,7207,290630,133525.0,7695950.0
2008-06-16,7392,7495,7122,7290,134357,135064.0,7695950.0
2008-06-17,7288,7516,7080,7497,184313,138912.0,7695950.0
2008-06-18,7475,7621,7330,7415,112057,137373.0,7695950.0
2008-06-19,7725,8327,7641,8058,1020604,149301.0,7695950.0
2008-06-20,7974,8057,7559,7580,275713,140451.0,7695950.0
2008-06-23,7621,7621,7225,7290,172353,135064.0,7695950.0
2008-06-24,7267,7621,7267,7560,265506,140066.0,7695950.0
2008-06-25,7454,7558,6997,7145,226006,132370.0,7695950.0
2008-06-26,7164,7268,6853,6895,168609,127753.0,7695950.0
2008-06-27,6707,6894,6562,6562,156411,121596.0,7695950.0
2008-06-30,6686,6789,6540,6542,72620,121211.0,7695950.0
2008-07-01,6562,6686,6147,6189,145818,114670.0,7695950.0
2008-07-02,6168,6250,5316,5856,239190,108513.0,7695950.0
2008-07-03,5586,6209,5523,6168,116278,114285.0,7695950.0
2008-07-04,6062,6229,5896,5898,60066,109282.0,7695950.0
2008-07-07,5835,6209,5814,6023,57531,111591.0,7695950.0
2008-07-08,6146,6208,5585,5774,111160,106974.0,7695950.0
2008-07-09,5938,6125,5855,5898,78179,109282.0,7695950.0
2008-07-10,5897,6209,5731,6044,90728,111976.0,7695950.0
2008-07-11,6041,6602,6041,6542,149206,121211.0,7695950.0
2008-07-14,6396,6790,6375,6750,155678,125059.0,7695950.0
2008-07-15,6644,6935,6437,6709,143288,124290.0,7695950.0
2008-07-16,6874,7018,6645,7020,174728,130062.0,7695950.0
2008-07-17,7144,7144,6935,7040,60454,130446.0,7695950.0
2008-07-18,7060,7060,6707,6709,61343,124290.0,7695950.0
2008-07-21,6810,6956,6747,6791,58138,125829.0,7695950.0
2008-07-22,6583,7018,6583,7020,93475,130062.0,7695950.0
2008-07-23,7102,7496,7018,7456,220943,138142.0,7695950.0
2008-07-24,7351,7683,7351,7601,164265,140836.0,7695950.0
2008-07-25,7434,7559,7331,7477,64731,138527.0,7695950.0
2008-07-28,7517,7517,7331,7394,32770,136988.0,7695950.0
2008-07-29,7310,7392,7061,7186,42457,133140.0,7695950.0
2008-07-30,7268,7392,6956,7020,54230,130062.0,7695950.0
2008-07-31,6873,7392,6873,7269,78397,134679.0,7695950.0
2008-08-01,7184,7350,7101,7207,22130,133525.0,7695950.0
2008-08-04,7061,7247,7018,7040,34476,130446.0,7695950.0
2008-08-05,6998,7351,6977,7248,69792,134294.0,7695950.0
2008-08-06,7413,7641,7330,7539,78301,139681.0,7695950.0
2008-08-07,7600,7952,7413,7560,286425,140066.0,7695950.0
2008-08-08,7517,7704,7372,7477,73033,138527.0,7695950.0
2008-08-11,7641,7641,7246,7415,96357,137373.0,7695950.0
2008-08-12,7309,7433,6976,7103,75009,131601.0,7695950.0
2008-08-13,7040,7144,6977,7061,32934,130831.0,7695950.0
2008-08-14,7017,7204,7017,7082,29418,131216.0,7695950.0
2008-08-18,7080,7184,6873,6875,40108,127368.0,7695950.0
2008-08-19,6727,6831,6644,6730,50518,124674.0,7695950.0
2008-08-20,6666,6874,6666,6771,39107,125444.0,7695950.0
2008-08-21,6747,7060,6686,6937,67561,128522.0,7695950.0
2008-08-22,6852,6997,6519,6646,37635,123135.0,7695950.0
2008-08-25,6561,6831,6561,6688,26493,123905.0,7695950.0
2008-08-26,6519,6707,6498,6584,25947,121981.0,7695950.0
2008-08-27,6583,6728,6499,6625,25723,122750.0,7695950.0
2008-08-28,6624,6686,6583,6604,14443,122366.0,7695950.0
2008-08-29,6623,6707,6229,6709,100684,124290.0,7695950.0
2008-09-01,6603,6666,6188,6189,50630,114670.0,7695950.0
2008-09-02,5855,6291,5274,5276,121037,97739.0,7695950.0
2008-09-03,5294,5772,5107,5421,142527,100432.0,7695950.0
2008-09-04,5419,5731,5315,5483,74614,101587.0,7695950.0
2008-09-05,5253,5711,5233,5462,84685,101202.0,7695950.0
2008-09-08,5586,5918,5564,5795,97032,107359.0,7695950.0
2008-09-09,5877,5877,5586,5587,45590,103511.0,7695950.0
2008-09-10,5398,5626,5398,5483,58594,101587.0,7695950.0
2008-09-11,5563,5813,5543,5691,75000,105435.0,7695950.0
2008-09-12,5792,6021,5751,5815,70471,107743.0,7695950.0
2008-09-16,5274,5398,4962,5358,105812,99278.0,7695950.0
2008-09-17,5461,5606,5461,5546,66326,102741.0,7695950.0
2008-09-18,5294,5523,5232,5338,63094,98893.0,7695950.0
2008-09-19,5669,6063,5544,5649,182793,104665.0,7695950.0
2008-09-22,5752,5856,5586,5587,50854,103511.0,7695950.0
2008-09-23,5398,5689,5398,5691,41587,105435.0,7695950.0
2008-09-24,5606,5938,5585,5836,61025,108128.0,7695950.0
2008-09-25,5876,6187,5772,5961,138487,110437.0,7695950.0
2008-09-26,6000,6021,5792,5815,43612,107743.0,7695950.0
2008-09-29,5980,5980,5668,5670,36782,105050.0,7695950.0
2008-09-30,5192,5648,4984,5649,47904,104665.0,7695950.0
2008-10-01,5792,5792,5523,5525,30402,102356.0,7695950.0
2008-10-02,5543,5689,5439,5483,36726,101587.0,7695950.0
2008-10-06,5316,5399,4776,4963,110517,91967.0,7695950.0
2008-10-07,4817,5192,4693,5109,74324,94660.0,7695950.0
2008-10-08,4817,5170,4817,4963,78161,91967.0,7695950.0
2008-10-09,4920,5128,4816,4860,47033,90043.0,7695950.0
2008-10-10,4568,4672,4145,4423,203314,81962.0,7695950.0
2008-10-13,4650,4920,4588,4777,77274,88503.0,7695950.0
2008-10-14,5046,5336,5046,5171,125427,95815.0,7695950.0
2008-10-15,5004,5170,4963,5171,34136,95815.0,7695950.0
2008-10-16,4672,4838,4402,4423,120672,81962.0,7695950.0
2008-10-17,4693,4693,4153,4465,60756,82731.0,7695950.0
2008-10-20,4484,4608,4256,4444,79248,82347.0,7695950.0
2008-10-21,4567,4692,4214,4216,75312,78114.0,7695950.0
2008-10-22,4172,4547,4090,4174,130498,77344.0,7695950.0
2008-10-23,3998,4144,3550,3552,142197,65800.0,7695950.0
2008-10-24,3455,3587,3018,3020,147651,55950.0,7695950.0
2008-10-27,2785,3093,2565,2762,206161,51178.0,7695950.0
2008-10-28,2581,3101,2581,3091,96360,57258.0,7695950.0
2008-10-29,3267,3350,2627,3070,107968,56873.0,7695950.0
2008-10-30,3201,3470,3068,3407,259529,63107.0,7695950.0
2008-10-31,3363,3579,3239,3456,120749,64030.0,7695950.0
2008-11-03,3446,3820,3446,3738,151763,69264.0,7695950.0
2008-11-04,3820,3932,3658,3884,114185,71957.0,7695950.0
2008-11-05,4049,4339,3949,4149,211149,76883.0,7695950.0
2008-11-06,3944,3944,3529,3614,102973,66955.0,7695950.0
2008-11-07,3445,3778,3325,3714,115348,68802.0,7695950.0
2008-11-10,3778,3845,3653,3706,78839,68648.0,7695950.0
2008-11-11,3663,3800,3571,3593,133116,66570.0,7695950.0
2008-11-12,3550,3570,3321,3527,55304,65339.0,7695950.0
2008-11-13,3321,3350,3114,3323,53296,61568.0,7695950.0
2008-11-14,3480,3484,3288,3290,71787,60952.0,7695950.0
2008-11-17,3247,3313,3160,3194,63664,59182.0,7695950.0
2008-11-18,3102,3210,2931,2970,98775,55026.0,7695950.0
2008-11-19,3002,3035,2803,2878,79873,53333.0,7695950.0
2008-11-20,2673,2702,2511,2513,100332,46560.0,7695950.0
2008-11-21,2345,2677,2283,2659,112242,49254.0,7695950.0
2008-11-24,2657,2719,2549,2550,67869,47253.0,7695950.0
2008-11-25,2739,2864,2573,2575,120980,47715.0,7695950.0
2008-11-26,2616,2957,2616,2957,166278,54795.0,7695950.0
2008-11-27,3093,3114,2977,3036,119157,56257.0,7695950.0
2008-11-28,3171,3201,3014,3074,85698,56950.0,7695950.0
2008-12-01,3152,3277,3043,3102,73435,57489.0,7695950.0
2008-12-02,2927,3002,2906,3003,39384,55642.0,7695950.0
2008-12-03,3043,3093,2956,3036,43228,56257.0,7695950.0
2008-12-04,3051,3146,2926,3066,86113,56796.0,7695950.0
2008-12-05,3035,3268,2964,3269,108211,60567.0,7695950.0
2008-12-08,3393,3695,3347,3663,129463,67878.0,7695950.0
2008-12-09,3671,3713,3612,3671,120599,68032.0,7695950.0
2008-12-10,3674,3828,3670,3793,88202,70264.0,7695950.0
2008-12-11,3861,3915,3715,3780,82831,70033.0,7695950.0
2008-12-12,3700,3816,3571,3738,65997,69264.0,7695950.0
2008-12-15,3738,3916,3738,3850,60121,71341.0,7695950.0
2008-12-16,3848,3932,3845,3913,20921,72496.0,7695950.0
2008-12-17,4082,4082,3862,3892,58668,72111.0,7695950.0
