이엠넷(123570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-06,2737,2775,2662,2700,11767,59400.0,5500000.0
2013-08-07,2650,2675,2500,2525,111260,55550.0,5500000.0
2013-08-08,2525,2562,2470,2500,62325,55000.0,5500000.0
2013-08-09,2525,2612,2492,2563,33187,56375.0,5500000.0
2013-08-12,2537,2587,2537,2563,8342,56375.0,5500000.0
2013-08-13,2562,2562,2497,2500,28365,55000.0,5500000.0
2013-08-14,2512,2612,2512,2588,12249,56925.0,5500000.0
2013-08-16,2525,2600,2497,2550,12382,56100.0,5500000.0
2013-08-19,2600,2600,2537,2588,4112,56925.0,5500000.0
2013-08-20,2600,2600,2500,2525,16520,55550.0,5500000.0
2013-08-21,2550,2562,2412,2415,42106,53130.0,5500000.0
2013-08-22,2407,2470,2280,2280,44382,50160.0,5500000.0
2013-08-23,2305,2422,2305,2358,20557,51865.0,5500000.0
2013-08-26,2357,2375,2345,2360,18800,51920.0,5500000.0
2013-08-27,2347,2362,2287,2288,15935,50325.0,5500000.0
2013-08-28,2277,2277,2175,2215,32018,48730.0,5500000.0
2013-08-29,2205,2207,2112,2115,61517,46530.0,5500000.0
2013-08-30,2135,2137,2112,2115,28782,46530.0,5500000.0
2013-09-02,2115,2122,2050,2065,19878,45430.0,5500000.0
2013-09-03,2065,2135,2065,2125,21853,46750.0,5500000.0
2013-09-04,2140,2140,2105,2120,15417,46640.0,5500000.0
2013-09-05,2125,2137,2080,2125,28006,46750.0,5500000.0
2013-09-06,2140,2142,2077,2123,7685,46695.0,5500000.0
2013-09-09,2120,2120,2070,2075,8201,45650.0,5500000.0
2013-09-10,2100,2115,2072,2103,10060,46255.0,5500000.0
2013-09-11,2112,2247,2112,2225,26604,48950.0,5500000.0
2013-09-12,2255,2255,2187,2225,10773,48950.0,5500000.0
2013-09-13,2255,2280,2232,2268,11044,49885.0,5500000.0
2013-09-16,2217,2295,2217,2225,7124,48950.0,5500000.0
2013-09-17,2210,2255,2200,2235,7901,49170.0,5500000.0
2013-09-23,2277,2297,2217,2260,5880,49720.0,5500000.0
2013-09-24,2295,2347,2212,2293,8618,50435.0,5500000.0
2013-09-25,2345,2345,2257,2345,12104,51590.0,5500000.0
2013-09-26,2345,2345,2297,2345,5672,51590.0,5500000.0
2013-09-27,2345,2345,2280,2303,3567,50655.0,5500000.0
2013-09-30,2327,2327,2275,2280,6373,50160.0,5500000.0
2013-10-01,2237,2315,2237,2250,6008,49500.0,5500000.0
2013-10-02,2262,2297,2257,2273,6080,49995.0,5500000.0
2013-10-04,2260,2260,2212,2228,6407,49005.0,5500000.0
2013-10-07,2190,2277,2190,2225,5414,48950.0,5500000.0
2013-10-08,2235,2235,2190,2205,11217,48510.0,5500000.0
2013-10-10,2120,2210,2120,2188,3414,48125.0,5500000.0
2013-10-11,2200,2200,2150,2170,4703,47740.0,5500000.0
2013-10-14,2125,2187,2100,2113,10237,46475.0,5500000.0
2013-10-15,2147,2147,2077,2118,8434,46585.0,5500000.0
2013-10-16,2105,2130,2075,2078,13205,45705.0,5500000.0
2013-10-17,2130,2130,2085,2098,4619,46145.0,5500000.0
2013-10-18,2077,2102,2077,2098,4280,46145.0,5500000.0
2013-10-21,2097,2225,2097,2175,22085,47850.0,5500000.0
2013-10-22,2275,2275,2205,2218,10317,48785.0,5500000.0
2013-10-23,2240,2240,2180,2180,3661,47960.0,5500000.0
2013-10-24,2180,2245,2177,2185,4765,48070.0,5500000.0
2013-10-25,2180,2235,2180,2210,3100,48620.0,5500000.0
2013-10-28,2200,2242,2200,2203,3498,48455.0,5500000.0
2013-10-29,2237,2237,2202,2210,1623,48620.0,5500000.0
2013-10-30,2210,2210,2142,2198,12883,48345.0,5500000.0
2013-10-31,2177,2200,2162,2188,4912,48125.0,5500000.0
2013-11-01,2175,2205,2057,2163,34527,47575.0,5500000.0
2013-11-04,2162,2162,2102,2133,4460,46915.0,5500000.0
2013-11-05,2162,2162,2112,2160,3390,47520.0,5500000.0
2013-11-06,2162,2267,2155,2248,15418,49445.0,5500000.0
2013-11-07,2265,2322,2252,2283,22462,50215.0,5500000.0
2013-11-08,2315,2315,2225,2225,4195,48950.0,5500000.0
2013-11-11,2300,2300,2227,2250,14044,49500.0,5500000.0
2013-11-12,2250,2300,2200,2250,7945,49500.0,5500000.0
2013-11-13,2250,2317,2197,2285,13509,50270.0,5500000.0
2013-11-14,2285,2285,2240,2258,1973,49665.0,5500000.0
2013-11-15,2257,2292,2252,2253,1563,49555.0,5500000.0
2013-11-18,2220,2262,2212,2245,3511,49390.0,5500000.0
2013-11-19,2210,2277,2200,2213,3527,48675.0,5500000.0
2013-11-20,2195,2212,2182,2188,8687,48125.0,5500000.0
2013-11-21,2175,2197,2142,2165,4308,47630.0,5500000.0
2013-11-22,2165,2165,2100,2100,6712,46200.0,5500000.0
2013-11-25,2100,2122,2085,2088,5355,45925.0,5500000.0
2013-11-26,2087,2122,2080,2120,4555,46640.0,5500000.0
2013-11-27,2142,2142,2102,2133,4026,46915.0,5500000.0
2013-11-28,2132,2230,2132,2218,4983,48785.0,5500000.0
2013-11-29,2217,2275,2177,2223,7640,48895.0,5500000.0
2013-12-02,2240,2297,2212,2245,6262,49390.0,5500000.0
2013-12-03,2210,2262,2180,2180,2441,47960.0,5500000.0
2013-12-04,2160,2180,2100,2158,6718,47465.0,5500000.0
2013-12-05,2100,2157,2100,2103,4861,46255.0,5500000.0
2013-12-06,2102,2122,2070,2105,2265,46310.0,5500000.0
2013-12-09,2105,2125,2105,2125,4549,46750.0,5500000.0
2013-12-10,2125,2142,2087,2120,323,46640.0,5500000.0
2013-12-11,2040,2115,2040,2088,3341,45925.0,5500000.0
2013-12-12,2075,2110,2037,2105,5058,46310.0,5500000.0
2013-12-13,2087,2102,2050,2103,913,46255.0,5500000.0
2013-12-16,2037,2100,2037,2038,6110,44825.0,5500000.0
2013-12-17,1952,2035,1952,2020,5558,44440.0,5500000.0
2013-12-18,1975,1977,1955,1958,6574,43065.0,5500000.0
2013-12-19,1950,1982,1945,1983,11024,43615.0,5500000.0
2013-12-20,1945,2022,1945,2023,2615,44495.0,5500000.0
2013-12-23,2032,2060,2015,2060,4963,45320.0,5500000.0
2013-12-24,2017,2087,2017,2083,5872,45815.0,5500000.0
2013-12-26,2082,2100,2002,2098,4758,46145.0,5500000.0
2013-12-27,2115,2115,2062,2115,1639,46530.0,5500000.0
2013-12-30,2115,2225,2115,2200,7685,48400.0,5500000.0
2014-01-02,2152,2200,2122,2123,468,46695.0,5500000.0
2014-01-03,2122,2165,2122,2160,584,47520.0,5500000.0
2014-01-06,2100,2100,2067,2073,7623,45595.0,5500000.0
2014-01-07,2072,2095,2060,2090,936,45980.0,5500000.0
2014-01-08,2090,2105,2080,2080,2052,45760.0,5500000.0
2014-01-09,2077,2087,2050,2085,3577,45870.0,5500000.0
2014-01-10,2092,2107,2052,2105,1283,46310.0,5500000.0
2014-01-13,2102,2102,2092,2100,161,46200.0,5500000.0
2014-01-14,2100,2100,2057,2058,1696,45265.0,5500000.0
2014-01-15,2037,2100,2022,2063,2529,45375.0,5500000.0
2014-01-16,2062,2105,2040,2093,782,46035.0,5500000.0
2014-01-17,2105,2105,2037,2078,4990,45705.0,5500000.0
2014-01-20,2075,2075,2017,2063,3681,45375.0,5500000.0
2014-01-21,2062,2062,1987,1990,7651,43780.0,5500000.0
2014-01-22,1990,2010,1985,2008,2436,44165.0,5500000.0
2014-01-23,2007,2027,1980,2008,2963,44165.0,5500000.0
2014-01-24,2007,2007,1950,1975,10955,43450.0,5500000.0
2014-01-27,1965,1965,1910,1923,7735,42295.0,5500000.0
2014-01-28,1922,1962,1877,1878,19688,41305.0,5500000.0
2014-01-29,1877,1902,1877,1880,6745,41360.0,5500000.0
2014-02-03,1892,1897,1845,1898,4473,41745.0,5500000.0
2014-02-04,1887,1892,1850,1860,5278,40920.0,5500000.0
2014-02-05,1860,1877,1850,1850,3666,40700.0,5500000.0
2014-02-06,1850,1860,1812,1825,10250,40150.0,5500000.0
2014-02-07,1862,1862,1777,1778,7145,39105.0,5500000.0
2014-02-10,1765,1812,1765,1813,2669,39875.0,5500000.0
2014-02-11,1812,1812,1790,1813,6296,39875.0,5500000.0
2014-02-12,1802,1807,1775,1800,4962,39600.0,5500000.0
2014-02-13,1800,1817,1790,1803,3089,39655.0,5500000.0
2014-02-14,1817,1912,1817,1913,22458,42075.0,5500000.0
2014-02-17,1927,2107,1927,2030,41165,44660.0,5500000.0
2014-02-18,2045,2100,2000,2078,14992,45705.0,5500000.0
2014-02-19,2035,2115,2035,2080,3112,45760.0,5500000.0
2014-02-20,2147,2147,2050,2080,1613,45760.0,5500000.0
2014-02-21,2080,2080,2042,2043,1171,44935.0,5500000.0
2014-02-24,2042,2047,1940,1975,8850,43450.0,5500000.0
2014-02-25,1975,1975,1925,1963,4647,43175.0,5500000.0
2014-02-26,1955,1982,1955,1983,1489,43615.0,5500000.0
2014-02-27,1967,1992,1952,1983,4493,43615.0,5500000.0
2014-02-28,1982,2090,1975,2090,7893,45980.0,5500000.0
2014-03-03,2045,2085,2035,2060,3757,45320.0,5500000.0
2014-03-04,2065,2075,2035,2063,2206,45375.0,5500000.0
2014-03-05,2075,2075,2002,2055,3502,45210.0,5500000.0
2014-03-06,2065,2065,1992,2045,1483,44990.0,5500000.0
2014-03-07,2045,2065,1925,1988,17210,43725.0,5500000.0
2014-03-10,1977,1990,1922,1935,2890,42570.0,5500000.0
2014-03-11,1935,1952,1910,1935,4633,42570.0,5500000.0
2014-03-12,1935,1975,1935,1950,964,42900.0,5500000.0
2014-03-13,1950,1967,1885,1913,13691,42075.0,5500000.0
2014-03-14,1912,1920,1875,1900,10534,41800.0,5500000.0
2014-03-17,1900,1900,1842,1845,2117,40590.0,5500000.0
2014-03-18,1845,1925,1845,1918,6466,42185.0,5500000.0
2014-03-19,1907,1932,1855,1925,1442,42350.0,5500000.0
2014-03-20,1932,1932,1900,1925,3242,42350.0,5500000.0
2014-03-21,1935,1942,1867,1925,7961,42350.0,5500000.0
2014-03-24,1925,1930,1902,1903,3787,41855.0,5500000.0
2014-03-25,1902,1922,1895,1895,1587,41690.0,5500000.0
2014-03-26,1890,1912,1862,1888,4829,41525.0,5500000.0
2014-03-27,1875,1895,1852,1895,4923,41690.0,5500000.0
2014-03-28,1895,1932,1877,1908,4883,41965.0,5500000.0
2014-03-31,1922,1950,1905,1935,2020,42570.0,5500000.0
2014-04-01,1935,1935,1875,1895,2627,41690.0,5500000.0
2014-04-02,1895,1915,1867,1898,11265,41745.0,5500000.0
2014-04-03,1885,1910,1837,1838,23662,40425.0,5500000.0
2014-04-04,1837,1872,1837,1860,4172,40920.0,5500000.0
2014-04-07,1857,1867,1845,1865,2130,41030.0,5500000.0
2014-04-08,1865,1910,1857,1900,7572,41800.0,5500000.0
2014-04-09,1912,1975,1875,1975,18071,43450.0,5500000.0
2014-04-10,1990,1990,1955,1968,13509,43285.0,5500000.0
2014-04-11,1967,1982,1915,1968,10030,43285.0,5500000.0
2014-04-14,1967,2017,1947,2000,11840,44000.0,5500000.0
2014-04-15,2000,2037,1975,1998,10881,43945.0,5500000.0
2014-04-16,1997,2010,1975,1975,1229,43450.0,5500000.0
2014-04-17,1975,1992,1962,1975,4080,43450.0,5500000.0
2014-04-18,1972,1992,1955,1988,4983,43725.0,5500000.0
2014-04-21,1975,1987,1967,1988,4007,43725.0,5500000.0
2014-04-22,1965,1990,1957,1983,2645,43615.0,5500000.0
2014-04-23,1987,1992,1957,1990,4215,43780.0,5500000.0
2014-04-24,1995,2025,1962,1998,3936,43945.0,5500000.0
2014-04-25,1997,1997,1937,1955,8607,43010.0,5500000.0
2014-04-28,1995,1995,1925,1950,8435,42900.0,5500000.0
2014-04-29,1942,1950,1927,1950,615,42900.0,5500000.0
2014-04-30,1970,1970,1970,1970,235,43340.0,5500000.0
2014-05-02,1952,1957,1925,1958,3316,43065.0,5500000.0
2014-05-07,1950,1950,1905,1938,1618,42625.0,5500000.0
2014-05-08,1937,1957,1897,1950,3763,42900.0,5500000.0
2014-05-09,1950,1990,1945,1985,5645,43670.0,5500000.0
2014-05-12,1992,2015,1970,2008,3256,44165.0,5500000.0
2014-05-13,1997,2000,1962,1970,5178,43340.0,5500000.0
2014-05-14,1980,2000,1965,1995,1837,43890.0,5500000.0
2014-05-15,1995,2010,1947,1963,7893,43175.0,5500000.0
2014-05-16,1940,1962,1937,1940,2227,42680.0,5500000.0
2014-05-19,1940,1950,1915,1950,2679,42900.0,5500000.0
2014-05-20,1950,1950,1920,1920,613,42240.0,5500000.0
2014-05-21,1915,1950,1915,1950,1989,42900.0,5500000.0
2014-05-22,1950,1965,1922,1923,4130,42295.0,5500000.0
2014-05-23,1922,1942,1902,1923,3213,42295.0,5500000.0
2014-05-26,1922,1925,1897,1923,595,42295.0,5500000.0
2014-05-27,1922,1957,1900,1933,3238,42515.0,5500000.0
2014-05-28,1945,1945,1897,1928,1969,42405.0,5500000.0
2014-05-29,1925,1925,1875,1925,5554,42350.0,5500000.0
2014-05-30,1917,1925,1800,1905,1843,41910.0,5500000.0
2014-06-02,1905,1920,1877,1878,2654,41305.0,5500000.0
2014-06-03,1775,1872,1775,1800,5918,39600.0,5500000.0
2014-06-05,1800,1817,1762,1800,2011,39600.0,5500000.0
2014-06-09,1705,1752,1705,1745,8275,38390.0,5500000.0
2014-06-10,1730,1750,1692,1750,6278,38500.0,5500000.0
2014-06-11,1762,1762,1700,1728,3616,38005.0,5500000.0
2014-06-12,1727,1727,1712,1718,4310,37785.0,5500000.0
2014-06-13,1717,1735,1717,1728,265,38005.0,5500000.0
2014-06-16,1745,1762,1725,1750,2544,38500.0,5500000.0
2014-06-17,1770,1842,1737,1843,5319,40535.0,5500000.0
2014-06-18,1842,1842,1800,1825,708,40150.0,5500000.0
2014-06-19,1837,1862,1790,1860,688,40920.0,5500000.0
2014-06-20,1787,1850,1785,1798,870,39545.0,5500000.0
2014-06-23,1797,1850,1782,1783,897,39215.0,5500000.0
2014-06-24,1850,1850,1725,1755,4838,38610.0,5500000.0
2014-06-25,1755,1755,1702,1745,1570,38390.0,5500000.0
2014-06-26,1730,1755,1700,1755,4813,38610.0,5500000.0
2014-06-27,1762,1832,1727,1773,2640,38995.0,5500000.0
2014-06-30,1780,1780,1747,1763,442,38775.0,5500000.0
2014-07-01,1762,1900,1750,1765,1127,38830.0,5500000.0
2014-07-02,1780,1817,1762,1803,240,39655.0,5500000.0
2014-07-03,1817,1837,1785,1838,1341,40425.0,5500000.0
2014-07-04,1852,1852,1752,1833,956,40315.0,5500000.0
2014-07-07,1837,1837,1815,1830,173,40260.0,5500000.0
2014-07-08,1775,1837,1750,1755,6403,38610.0,5500000.0
2014-07-09,1755,1755,1695,1738,9100,38225.0,5500000.0
2014-07-10,1737,1755,1700,1725,2588,37950.0,5500000.0
2014-07-11,1705,1710,1650,1688,10787,37125.0,5500000.0
2014-07-14,1687,1700,1675,1690,3470,37180.0,5500000.0
2014-07-15,1690,1705,1627,1670,4753,36740.0,5500000.0
2014-07-16,1667,1675,1657,1670,4317,36740.0,5500000.0
2014-07-17,1670,1687,1637,1680,1069,36960.0,5500000.0
2014-07-18,1687,1687,1680,1680,146,36960.0,5500000.0
2014-07-21,1687,1687,1635,1643,2579,36135.0,5500000.0
2014-07-22,1642,1650,1602,1613,6840,35475.0,5500000.0
2014-07-23,1612,1612,1522,1528,41291,33605.0,5500000.0
2014-07-24,1507,1535,1492,1530,22838,33660.0,5500000.0
2014-07-25,1545,1575,1507,1515,31782,33330.0,5500000.0
2014-07-28,1510,1547,1505,1508,7503,33165.0,5500000.0
2014-07-29,1507,1522,1492,1513,6656,33275.0,5500000.0
2014-07-30,1512,1530,1500,1525,2936,33550.0,5500000.0
2014-07-31,1520,1530,1497,1520,3663,33440.0,5500000.0
2014-08-01,1490,1537,1490,1535,5535,33770.0,5500000.0
2014-08-04,1545,1557,1522,1553,5568,34155.0,5500000.0
2014-08-05,1565,1565,1527,1533,809,33715.0,5500000.0
2014-08-06,1547,1547,1512,1535,4178,33770.0,5500000.0
2014-08-07,1540,1567,1502,1530,3465,33660.0,5500000.0
2014-08-08,1542,1542,1475,1475,6607,32450.0,5500000.0
2014-08-11,1475,1512,1475,1500,1373,33000.0,5500000.0
2014-08-12,1532,1532,1472,1518,1738,33385.0,5500000.0
2014-08-13,1532,1532,1502,1518,983,33385.0,5500000.0
2014-08-14,1530,1530,1487,1515,3786,33330.0,5500000.0
2014-08-18,1527,1527,1450,1488,6408,32725.0,5500000.0
2014-08-19,1490,1500,1475,1498,4705,32945.0,5500000.0
2014-08-20,1512,1552,1502,1543,10633,33935.0,5500000.0
2014-08-21,1550,1550,1520,1538,8339,33825.0,5500000.0
2014-08-22,1525,1545,1525,1545,3001,33990.0,5500000.0
2014-08-25,1545,1570,1517,1540,5511,33880.0,5500000.0
2014-08-26,1557,1557,1520,1553,9418,34155.0,5500000.0
2014-08-27,1527,1565,1502,1550,9829,34100.0,5500000.0
2014-08-28,1550,1550,1527,1548,2623,34045.0,5500000.0
2014-08-29,1555,1555,1520,1545,4716,33990.0,5500000.0
2014-09-01,1545,1545,1512,1540,8151,33880.0,5500000.0
2014-09-02,1557,1557,1515,1545,3000,33990.0,5500000.0
2014-09-03,1557,1557,1527,1530,3807,33660.0,5500000.0
2014-09-04,1545,1545,1527,1540,2302,33880.0,5500000.0
2014-09-05,1522,1550,1522,1550,4215,34100.0,5500000.0
2014-09-11,1550,1562,1537,1563,4503,34375.0,5500000.0
2014-09-12,1562,1582,1547,1580,6190,34760.0,5500000.0
2014-09-15,1585,1600,1552,1600,9448,35200.0,5500000.0
2014-09-16,1607,1625,1587,1623,3635,35695.0,5500000.0
2014-09-17,1630,1642,1600,1620,7375,35640.0,5500000.0
2014-09-18,1600,1632,1595,1630,2223,35860.0,5500000.0
2014-09-19,1630,1642,1627,1638,1912,36025.0,5500000.0
2014-09-22,1647,1655,1625,1628,3261,35805.0,5500000.0
2014-09-23,1640,1640,1615,1630,3733,35860.0,5500000.0
2014-09-24,1627,1630,1595,1623,2844,35695.0,5500000.0
2014-09-25,1630,1640,1615,1633,752,35915.0,5500000.0
2014-09-26,1642,1642,1605,1623,1589,35695.0,5500000.0
2014-09-29,1632,1635,1620,1623,2896,35695.0,5500000.0
2014-09-30,1600,1632,1600,1625,2284,35750.0,5500000.0
2014-10-01,1625,1625,1592,1608,4205,35365.0,5500000.0
2014-10-02,1607,1622,1605,1610,716,35420.0,5500000.0
2014-10-06,1622,1622,1610,1615,3717,35530.0,5500000.0
2014-10-07,1615,1625,1592,1623,3619,35695.0,5500000.0
2014-10-08,1625,1627,1615,1623,4618,35695.0,5500000.0
2014-10-10,1612,1615,1572,1593,6048,35035.0,5500000.0
2014-10-13,1592,1597,1552,1598,12962,35145.0,5500000.0
2014-10-14,1542,1600,1542,1600,4465,35200.0,5500000.0
2014-10-15,1605,1605,1525,1545,16027,33990.0,5500000.0
2014-10-16,1555,1555,1465,1520,8749,33440.0,5500000.0
2014-10-17,1537,1537,1450,1518,16942,33385.0,5500000.0
2014-10-20,1525,1545,1507,1530,5566,33660.0,5500000.0
2014-10-21,1530,1537,1512,1530,2103,33660.0,5500000.0
2014-10-22,1522,1530,1472,1488,13405,32725.0,5500000.0
2014-10-23,1487,1500,1462,1485,26577,32670.0,5500000.0
2014-10-24,1482,1482,1375,1420,29393,31240.0,5500000.0
2014-10-27,1447,1470,1422,1458,7145,32065.0,5500000.0
2014-10-28,1500,1500,1432,1465,7400,32230.0,5500000.0
2014-10-29,1475,1480,1450,1470,5072,32340.0,5500000.0
2014-10-30,1470,1470,1445,1458,3134,32065.0,5500000.0
2014-10-31,1450,1470,1450,1463,7865,32175.0,5500000.0
2014-11-03,1460,1460,1427,1443,2381,31735.0,5500000.0
2014-11-04,1435,1435,1375,1413,4453,31075.0,5500000.0
2014-11-05,1435,1435,1325,1325,13806,29150.0,5500000.0
2014-11-06,1337,1375,1325,1335,2112,29370.0,5500000.0
2014-11-07,1355,1355,1302,1335,3140,29370.0,5500000.0
2014-11-10,1350,1375,1332,1370,1741,30140.0,5500000.0
2014-11-11,1415,1415,1360,1385,5489,30470.0,5500000.0
2014-11-12,1410,1410,1377,1393,6297,30635.0,5500000.0
2014-11-13,1415,1415,1362,1393,7208,30635.0,5500000.0
2014-11-14,1402,1402,1362,1393,8122,30635.0,5500000.0
2014-11-17,1412,1412,1352,1390,9081,30580.0,5500000.0
2014-11-18,1390,1402,1375,1393,3631,30635.0,5500000.0
2014-11-19,1400,1400,1355,1398,5418,30745.0,5500000.0
2014-11-20,1395,1395,1340,1360,18713,29920.0,5500000.0
2014-11-21,1355,1380,1347,1365,4750,30030.0,5500000.0
2014-11-24,1365,1375,1337,1350,10991,29700.0,5500000.0
2014-11-25,1380,1395,1370,1393,16993,30635.0,5500000.0
2014-11-26,1425,1452,1412,1445,29555,31790.0,5500000.0
2014-11-27,1502,1502,1412,1455,18108,32010.0,5500000.0
2014-11-28,1472,1477,1427,1440,6363,31680.0,5500000.0
2014-12-01,1440,1475,1440,1463,8259,32175.0,5500000.0
2014-12-02,1487,1490,1437,1460,8318,32120.0,5500000.0
2014-12-03,1480,1480,1427,1465,5799,32230.0,5500000.0
2014-12-04,1475,1475,1460,1468,4548,32285.0,5500000.0
2014-12-05,1470,1470,1450,1465,2250,32230.0,5500000.0
2014-12-08,1472,1487,1427,1465,2161,32230.0,5500000.0
2014-12-09,1485,1485,1465,1470,3266,32340.0,5500000.0
2014-12-10,1467,1477,1460,1475,4391,32450.0,5500000.0
2014-12-11,1477,1477,1450,1478,4179,32505.0,5500000.0
2014-12-12,1477,1477,1452,1470,5468,32340.0,5500000.0
2014-12-15,1467,1475,1382,1470,5253,32340.0,5500000.0
2014-12-16,1470,1470,1450,1468,7191,32285.0,5500000.0
2014-12-17,1462,1462,1422,1458,3042,32065.0,5500000.0
2014-12-18,1472,1475,1430,1463,5474,32175.0,5500000.0
2014-12-19,1475,1475,1450,1450,2153,31900.0,5500000.0
2014-12-22,1475,1475,1430,1465,2660,32230.0,5500000.0
2014-12-23,1462,1462,1437,1463,5576,32175.0,5500000.0
2014-12-24,1465,1500,1430,1498,5523,32945.0,5500000.0
2014-12-26,1547,1587,1462,1530,18367,33660.0,5500000.0
2014-12-29,1522,1525,1475,1505,7013,33110.0,5500000.0
2014-12-30,1500,1500,1467,1488,3507,32725.0,5500000.0
2015-01-02,1500,1500,1457,1488,4684,32725.0,5500000.0
2015-01-05,1502,1502,1450,1470,8555,32340.0,5500000.0
2015-01-06,1492,1492,1447,1455,2351,32010.0,5500000.0
2015-01-07,1500,1500,1400,1465,13511,32230.0,5500000.0
2015-01-08,1495,1495,1437,1468,8801,32285.0,5500000.0
2015-01-09,1467,1467,1425,1425,15469,31350.0,5500000.0
2015-01-12,1467,1467,1382,1398,13015,30745.0,5500000.0
2015-01-13,1410,1425,1400,1418,4748,31185.0,5500000.0
2015-01-14,1430,1435,1407,1435,4072,31570.0,5500000.0
2015-01-15,1440,1470,1400,1463,9065,32175.0,5500000.0
2015-01-16,1470,1470,1437,1460,4457,32120.0,5500000.0
2015-01-19,1472,1475,1457,1475,3055,32450.0,5500000.0
2015-01-20,1477,1477,1465,1473,4050,32395.0,5500000.0
2015-01-21,1520,1520,1450,1475,4596,32450.0,5500000.0
2015-01-22,1497,1497,1437,1480,3549,32560.0,5500000.0
2015-01-23,1500,1500,1477,1488,6903,32725.0,5500000.0
2015-01-26,1495,1495,1475,1490,4457,32780.0,5500000.0
2015-01-27,1542,1542,1490,1513,18534,33275.0,5500000.0
2015-01-28,1550,1555,1512,1513,13127,33275.0,5500000.0
2015-01-29,1525,1537,1505,1530,6844,33660.0,5500000.0
2015-01-30,1532,1557,1530,1548,9528,34045.0,5500000.0
2015-02-02,1567,1567,1527,1548,4924,34045.0,5500000.0
2015-02-03,1562,1562,1517,1545,2619,33990.0,5500000.0
2015-02-04,1562,1562,1512,1530,9695,33660.0,5500000.0
2015-02-05,1520,1550,1490,1498,14259,32945.0,5500000.0
2015-02-06,1487,1497,1465,1488,9701,32725.0,5500000.0
2015-02-09,1475,1477,1462,1470,4338,32340.0,5500000.0
2015-02-10,1455,1477,1447,1465,11542,32230.0,5500000.0
2015-02-11,1472,1490,1457,1475,3091,32450.0,5500000.0
2015-02-12,1465,1502,1465,1503,4182,33055.0,5500000.0
2015-02-13,1485,1620,1485,1575,38215,34650.0,5500000.0
2015-02-16,1582,1662,1560,1658,34451,36465.0,5500000.0
2015-02-17,1632,1655,1600,1638,23358,36025.0,5500000.0
2015-02-23,1637,1637,1570,1600,15570,35200.0,5500000.0
2015-02-24,1600,1600,1562,1598,16534,35145.0,5500000.0
2015-02-25,1595,1607,1582,1588,7934,34925.0,5500000.0
2015-02-26,1577,1615,1552,1588,14034,34925.0,5500000.0
2015-02-27,1590,1620,1590,1613,7464,35475.0,5500000.0
2015-03-02,1622,1622,1587,1610,13849,35420.0,5500000.0
2015-03-03,1610,1610,1570,1573,23662,34595.0,5500000.0
2015-03-04,1572,1610,1570,1588,11724,34925.0,5500000.0
2015-03-05,1587,1607,1585,1608,24189,35365.0,5500000.0
2015-03-06,1617,1625,1577,1613,22717,35475.0,5500000.0
2015-03-09,1627,1627,1592,1613,14454,35475.0,5500000.0
2015-03-10,1622,1622,1565,1573,11537,34595.0,5500000.0
2015-03-11,1572,1577,1555,1575,10520,34650.0,5500000.0
2015-03-12,1575,1610,1562,1600,2405,35200.0,5500000.0
2015-03-13,1612,1612,1562,1565,16169,34430.0,5500000.0
2015-03-16,1565,1595,1565,1590,5588,34980.0,5500000.0
2015-03-17,1590,1610,1580,1590,7151,34980.0,5500000.0
2015-03-18,1590,1600,1570,1600,8820,35200.0,5500000.0
2015-03-19,1605,1617,1590,1598,13808,35145.0,5500000.0
2015-03-20,1607,1607,1562,1598,4833,35145.0,5500000.0
2015-03-23,1607,1607,1582,1590,529,34980.0,5500000.0
2015-03-24,1590,1600,1575,1598,6573,35145.0,5500000.0
2015-03-25,1600,1605,1580,1598,7080,35145.0,5500000.0
2015-03-26,1587,1675,1587,1608,29961,35365.0,5500000.0
2015-03-27,1615,1615,1572,1585,8241,34870.0,5500000.0
2015-03-30,1585,1610,1575,1593,10492,35035.0,5500000.0
2015-03-31,1592,1610,1570,1578,14175,34705.0,5500000.0
2015-04-01,1592,1605,1560,1580,12797,34760.0,5500000.0
2015-04-02,1580,1595,1557,1560,13638,34320.0,5500000.0
2015-04-03,1560,1602,1560,1595,16595,35090.0,5500000.0
2015-04-06,1600,1620,1595,1600,14092,35200.0,5500000.0
2015-04-07,1625,1625,1595,1600,13837,35200.0,5500000.0
2015-04-08,1615,1637,1600,1633,31577,35915.0,5500000.0
2015-04-09,1632,1650,1617,1618,18278,35585.0,5500000.0
2015-04-10,1635,1725,1602,1725,53145,37950.0,5500000.0
2015-04-13,1752,1755,1695,1725,23205,37950.0,5500000.0
2015-04-14,1725,1725,1665,1670,20824,36740.0,5500000.0
2015-04-15,1670,1687,1650,1675,10053,36850.0,5500000.0
2015-04-16,1675,1700,1650,1690,6982,37180.0,5500000.0
2015-04-17,1717,1717,1682,1693,4105,37235.0,5500000.0
2015-04-20,1692,1697,1652,1690,12629,37180.0,5500000.0
2015-04-21,1667,1690,1642,1675,5232,36850.0,5500000.0
2015-04-22,1675,1692,1597,1650,17158,36300.0,5500000.0
2015-04-23,1637,1750,1625,1725,53097,37950.0,5500000.0
2015-04-24,1725,1737,1672,1733,37426,38115.0,5500000.0
2015-04-27,1732,1735,1702,1735,5594,38170.0,5500000.0
2015-04-28,1752,1752,1705,1740,5155,38280.0,5500000.0
