인화정공(101930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-23,4935,4950,4910,4950,3324,46192.0,9331705.0
2017-08-24,4955,5000,4940,4940,3104,46099.0,9331705.0
2017-08-25,4940,5060,4940,5040,2838,47032.0,9331705.0
2017-08-28,5040,5120,4930,4990,15759,46565.0,9331705.0
2017-08-29,4990,5070,4950,5030,2356,46938.0,9331705.0
2017-08-30,5000,5090,4960,5070,6170,47312.0,9331705.0
2017-08-31,5090,5090,4980,5020,1705,46845.0,9331705.0
2017-09-01,5050,5050,4975,5040,1308,47032.0,9331705.0
2017-09-04,5040,5040,4750,4910,10213,45819.0,9331705.0
2017-09-05,4910,5000,4885,4930,10041,46005.0,9331705.0
2017-09-06,4930,4950,4870,4885,2596,45585.0,9331705.0
2017-09-07,5020,5020,4855,4855,4108,45305.0,9331705.0
2017-09-08,4865,4990,4815,4850,13713,45259.0,9331705.0
2017-09-11,4905,4990,4775,4775,9707,44559.0,9331705.0
2017-09-12,4775,4890,4730,4770,28379,44512.0,9331705.0
2017-09-13,4880,4880,4735,4825,21438,45025.0,9331705.0
2017-09-14,4850,4850,4745,4785,6129,44652.0,9331705.0
2017-09-15,4850,4850,4730,4800,19980,44792.0,9331705.0
2017-09-18,4850,4850,4725,4755,24390,44372.0,9331705.0
2017-09-19,4730,4825,4720,4765,13616,44466.0,9331705.0
2017-09-20,4855,4855,4735,4780,6689,44606.0,9331705.0
2017-09-21,4710,4780,4690,4690,10388,43766.0,9331705.0
2017-09-22,4650,4695,4530,4600,30146,42926.0,9331705.0
2017-09-25,4600,4690,4515,4520,13241,42179.0,9331705.0
2017-09-26,4650,4650,4510,4560,4168,42553.0,9331705.0
2017-09-27,4635,4635,4560,4570,4699,42646.0,9331705.0
2017-09-28,4640,4650,4530,4645,9226,43346.0,9331705.0
2017-09-29,4685,4685,4550,4635,4346,43252.0,9331705.0
2017-10-10,4800,4800,4640,4645,4556,43346.0,9331705.0
2017-10-11,4650,4800,4650,4800,9181,44792.0,9331705.0
2017-10-12,4800,4900,4795,4890,7324,45632.0,9331705.0
2017-10-13,4895,4895,4735,4850,9029,45259.0,9331705.0
2017-10-16,5020,5020,4710,4795,6708,44746.0,9331705.0
2017-10-17,4740,4835,4720,4795,8357,44746.0,9331705.0
2017-10-18,4795,4890,4640,4865,6243,45399.0,9331705.0
2017-10-19,4880,4890,4775,4850,5631,45259.0,9331705.0
2017-10-20,4850,4850,4700,4790,9534,44699.0,9331705.0
2017-10-23,4715,4810,4700,4750,3898,44326.0,9331705.0
2017-10-24,4800,4800,4700,4725,6212,44092.0,9331705.0
2017-10-25,4725,4725,4665,4715,10048,43999.0,9331705.0
2017-10-26,4780,4780,4615,4620,14125,43112.0,9331705.0
2017-10-27,4600,4680,4560,4585,13852,42786.0,9331705.0
2017-10-30,4680,4680,4590,4675,2572,43626.0,9331705.0
2017-10-31,4625,4705,4610,4705,2904,43906.0,9331705.0
2017-11-01,4740,4805,4650,4780,1970,44606.0,9331705.0
2017-11-02,4715,4780,4685,4780,2613,44606.0,9331705.0
2017-11-03,4790,4790,4640,4685,5198,43719.0,9331705.0
2017-11-06,4680,4690,4625,4685,2071,43719.0,9331705.0
2017-11-07,4800,4800,4600,4700,14423,43859.0,9331705.0
2017-11-08,4770,4770,4680,4740,4686,44232.0,9331705.0
2017-11-09,4785,4785,4680,4745,5163,44279.0,9331705.0
2017-11-10,4745,4800,4720,4800,4483,44792.0,9331705.0
2017-11-13,4800,4835,4740,4805,5045,44839.0,9331705.0
2017-11-14,4765,4840,4750,4750,4989,44326.0,9331705.0
2017-11-15,4750,4750,4570,4625,13598,43159.0,9331705.0
2017-11-16,4610,4615,4515,4590,24661,42833.0,9331705.0
2017-11-17,4550,4635,4540,4560,21497,42553.0,9331705.0
2017-11-20,4560,4595,4510,4595,23385,42879.0,9331705.0
2017-11-21,4550,4590,4500,4505,38993,42039.0,9331705.0
2017-11-22,4610,4610,4505,4530,7627,42273.0,9331705.0
2017-11-23,4515,4615,4515,4610,1654,43019.0,9331705.0
2017-11-24,4550,4645,4515,4520,19556,42179.0,9331705.0
2017-11-27,4525,4595,4510,4535,8452,42319.0,9331705.0
2017-11-28,4580,4580,4500,4500,12057,41993.0,9331705.0
2017-11-29,4520,4565,4515,4550,2224,42459.0,9331705.0
2017-11-30,4580,4580,4515,4525,1440,42226.0,9331705.0
2017-12-01,4525,4580,4500,4525,2637,42226.0,9331705.0
2017-12-04,4525,4570,4410,4435,16537,41386.0,9331705.0
2017-12-05,4435,4535,4420,4525,3334,42226.0,9331705.0
2017-12-06,4525,4545,4465,4485,4475,41853.0,9331705.0
2017-12-07,4520,4520,4460,4460,3749,41619.0,9331705.0
2017-12-08,4515,4515,4420,4480,3778,41806.0,9331705.0
2017-12-11,4480,4480,4420,4430,3701,41339.0,9331705.0
2017-12-12,4430,4540,4415,4465,6567,41666.0,9331705.0
2017-12-13,4510,4510,4425,4430,3926,41339.0,9331705.0
2017-12-14,4425,4510,4400,4400,11214,41060.0,9331705.0
2017-12-15,4390,4545,4380,4480,25272,41806.0,9331705.0
2017-12-18,4480,4505,4470,4485,4931,41853.0,9331705.0
2017-12-19,4490,4490,4410,4425,2595,41293.0,9331705.0
2017-12-20,4425,4465,4390,4465,4019,41666.0,9331705.0
2017-12-21,4465,4500,4415,4415,3615,41199.0,9331705.0
2017-12-22,4400,4460,4385,4415,6801,41199.0,9331705.0
2017-12-26,4400,4515,4400,4460,18417,41619.0,9331705.0
2017-12-27,4420,4510,4420,4500,8213,41993.0,9331705.0
2017-12-28,4500,4505,4485,4505,3151,42039.0,9331705.0
2018-01-02,4505,4540,4415,4415,7355,41199.0,9331705.0
2018-01-03,4415,4450,4415,4420,3738,41246.0,9331705.0
2018-01-04,4400,4435,4360,4430,8787,41339.0,9331705.0
2018-01-05,4375,4460,4375,4450,12957,41526.0,9331705.0
2018-01-08,4400,4495,4395,4400,3012,41060.0,9331705.0
2018-01-09,4360,4475,4360,4390,2482,40966.0,9331705.0
2018-01-10,4390,4480,4375,4480,3358,41806.0,9331705.0
2018-01-11,4460,4550,4460,4485,5101,41853.0,9331705.0
2018-01-12,4475,4550,4400,4500,9849,41993.0,9331705.0
2018-01-15,4500,4540,4450,4460,6435,41619.0,9331705.0
2018-01-16,4460,4550,4435,4510,9748,42086.0,9331705.0
2018-01-17,4455,4545,4455,4515,23473,42133.0,9331705.0
2018-01-18,4515,4530,4465,4530,6276,42273.0,9331705.0
2018-01-19,4530,4680,4530,4670,18177,43579.0,9331705.0
2018-01-22,4670,4670,4530,4580,2940,42739.0,9331705.0
2018-01-23,4570,4670,4545,4650,4481,43392.0,9331705.0
2018-01-24,4685,4685,4565,4650,5363,43392.0,9331705.0
2018-01-25,4670,4680,4615,4650,7995,43392.0,9331705.0
2018-01-26,4650,4675,4545,4670,6513,43579.0,9331705.0
2018-01-29,4670,4870,4660,4805,23378,44839.0,9331705.0
2018-01-30,4825,4895,4800,4885,9652,45585.0,9331705.0
2018-01-31,4830,4985,4820,4885,13344,45585.0,9331705.0
2018-02-01,4895,4935,4835,4930,2161,46005.0,9331705.0
2018-02-02,4930,4960,4865,4930,9663,46005.0,9331705.0
2018-02-05,4860,4960,4760,4900,17237,45725.0,9331705.0
2018-02-06,4800,4900,4710,4835,18749,45119.0,9331705.0
2018-02-07,4840,4985,4815,4900,15709,45725.0,9331705.0
2018-02-08,4960,4975,4750,4865,5785,45399.0,9331705.0
2018-02-09,4870,4870,4770,4860,3336,45352.0,9331705.0
2018-02-12,4875,4960,4805,4880,3891,45539.0,9331705.0
2018-02-13,4880,4935,4820,4890,2358,45632.0,9331705.0
2018-02-14,4900,4900,4795,4800,7254,44792.0,9331705.0
2018-02-19,4910,4910,4730,4800,9960,44792.0,9331705.0
2018-02-20,4800,4800,4620,4740,17076,44232.0,9331705.0
2018-02-21,4720,4725,4630,4700,9266,43859.0,9331705.0
2018-02-22,4695,4700,4635,4680,2961,43672.0,9331705.0
2018-02-23,4680,4755,4610,4700,6167,43859.0,9331705.0
2018-02-26,4705,4850,4610,4850,23207,45259.0,9331705.0
2018-02-27,4855,4990,4850,4935,33744,46052.0,9331705.0
2018-02-28,4930,4960,4765,4765,10227,44466.0,9331705.0
2018-03-02,4770,4770,4610,4695,19433,43812.0,9331705.0
2018-03-05,4690,4820,4640,4720,13921,44046.0,9331705.0
2018-03-06,4720,4800,4665,4715,6059,43999.0,9331705.0
2018-03-07,4715,4715,4595,4670,17682,43579.0,9331705.0
2018-03-08,4610,4660,4575,4615,22942,43066.0,9331705.0
2018-03-09,4615,4650,4560,4620,27180,43112.0,9331705.0
2018-03-12,4670,4670,4500,4575,17419,42693.0,9331705.0
2018-03-13,4575,4630,4550,4630,10159,43206.0,9331705.0
2018-03-14,4625,4750,4585,4750,11044,44326.0,9331705.0
2018-03-15,4745,4750,4655,4710,10411,43952.0,9331705.0
2018-03-16,4730,4750,4690,4750,4650,44326.0,9331705.0
2018-03-19,4750,4805,4710,4775,6408,44559.0,9331705.0
2018-03-20,4780,6000,4780,5500,551155,51324.0,9331705.0
2018-03-21,5510,5680,5380,5670,250068,52911.0,9331705.0
2018-03-22,5600,5640,5350,5400,91418,50391.0,9331705.0
2018-03-23,5160,5590,5150,5400,223079,50391.0,9331705.0
2018-03-26,5400,6180,5350,5460,706495,50951.0,9331705.0
2018-03-27,5470,5600,5250,5600,163232,52258.0,9331705.0
2018-03-28,5530,5850,5510,5580,100240,52071.0,9331705.0
2018-03-29,5750,5750,5510,5600,66860,52258.0,9331705.0
2018-03-30,5650,5770,5580,5770,84251,53844.0,9331705.0
2018-04-02,5770,6080,5650,5920,110486,55244.0,9331705.0
2018-04-03,5900,5900,5740,5820,44110,54311.0,9331705.0
2018-04-04,5860,5860,5660,5660,31104,52817.0,9331705.0
2018-04-05,5660,6110,5660,5850,75025,54590.0,9331705.0
2018-04-06,5850,6070,5830,5970,56895,55710.0,9331705.0
2018-04-09,5910,6050,5840,5860,40620,54684.0,9331705.0
2018-04-10,5860,5860,5540,5600,61402,52258.0,9331705.0
2018-04-11,5600,5610,5300,5450,88926,50858.0,9331705.0
2018-04-12,5450,5510,5280,5380,71108,50205.0,9331705.0
2018-04-13,5410,5460,5320,5390,20449,50298.0,9331705.0
2018-04-16,5400,5550,5350,5550,23353,51791.0,9331705.0
2018-04-17,5670,5960,5500,5620,54232,52444.0,9331705.0
2018-04-18,5670,5680,5490,5570,23412,51978.0,9331705.0
2018-04-19,5670,5690,5480,5570,27517,51978.0,9331705.0
2018-04-20,5630,5890,5500,5800,54675,54124.0,9331705.0
2018-04-23,7200,7450,6170,6670,778893,62242.0,9331705.0
2018-04-24,6600,6950,6380,6790,207717,63362.0,9331705.0
2018-04-25,6740,7090,6580,6900,153582,64389.0,9331705.0
2018-04-26,6900,7390,6900,7200,195736,67188.0,9331705.0
2018-04-27,7500,7550,7210,7230,133758,67468.0,9331705.0
2018-04-30,7000,7140,6770,7030,117017,65602.0,9331705.0
2018-05-02,7030,7030,6550,6630,178144,61869.0,9331705.0
2018-05-03,6610,6760,6480,6620,75081,61776.0,9331705.0
2018-05-04,6480,6710,6480,6670,35955,62242.0,9331705.0
2018-05-08,6720,6720,6300,6400,77428,59723.0,9331705.0
2018-05-09,6400,6510,6210,6450,72147,60189.0,9331705.0
2018-05-10,6450,6600,6390,6600,51339,61589.0,9331705.0
2018-05-11,6600,6670,6470,6590,29014,61496.0,9331705.0
2018-05-14,6590,6910,6590,6890,63360,64295.0,9331705.0
2018-05-15,6890,7160,6820,6960,76758,64949.0,9331705.0
2018-05-16,6710,7040,6710,6890,51067,64295.0,9331705.0
2018-05-17,6810,7000,6760,6900,18819,64389.0,9331705.0
2018-05-18,6800,7290,6650,7210,99380,67282.0,9331705.0
2018-05-21,7190,7310,6880,7230,82411,67468.0,9331705.0
2018-05-23,7140,7290,6900,7060,32428,65882.0,9331705.0
2018-05-24,7200,7200,6740,6740,24224,62896.0,9331705.0
2018-05-25,6560,6700,6420,6680,44057,62336.0,9331705.0
2018-05-28,6650,6950,6510,6790,45995,63362.0,9331705.0
2018-05-29,6900,6900,6520,6750,28670,62989.0,9331705.0
2018-05-30,6650,6900,6390,6500,95152,60656.0,9331705.0
2018-05-31,6480,6600,6360,6500,27455,60656.0,9331705.0
2018-06-01,6500,6620,6460,6460,16299,60283.0,9331705.0
2018-06-04,6460,6590,6400,6460,15386,60283.0,9331705.0
2018-06-05,6400,6400,5990,6050,98663,56457.0,9331705.0
2018-06-07,6000,6050,5890,6010,36519,56084.0,9331705.0
2018-06-08,6010,6180,5780,6130,74454,57203.0,9331705.0
2018-06-11,6050,6130,5800,5830,52489,54404.0,9331705.0
2018-06-12,5830,5850,5620,5790,68865,54031.0,9331705.0
2018-06-14,5790,5860,5760,5820,15959,54311.0,9331705.0
2018-06-15,5750,5900,5740,5890,10081,54964.0,9331705.0
2018-06-18,5890,5980,5440,5730,36122,53471.0,9331705.0
2018-06-19,5620,5730,5190,5280,74521,49271.0,9331705.0
2018-06-20,5210,5350,5000,5120,106920,47778.0,9331705.0
2018-06-21,5120,5180,5050,5120,13732,47778.0,9331705.0
2018-06-22,5100,5440,5050,5210,41326,48618.0,9331705.0
2018-06-25,5190,5570,5190,5350,24840,49925.0,9331705.0
2018-06-26,5350,5650,5340,5540,19216,51698.0,9331705.0
2018-06-27,5450,5550,5280,5390,7910,50298.0,9331705.0
2018-06-28,5540,5540,5180,5300,9686,49458.0,9331705.0
2018-06-29,5150,5300,5110,5300,11744,49458.0,9331705.0
2018-07-02,5220,5350,4860,4970,33788,46379.0,9331705.0
2018-07-03,4970,5200,4810,4830,42635,45072.0,9331705.0
2018-07-04,4830,5070,4830,4965,7232,46332.0,9331705.0
2018-07-05,4950,5100,4700,4850,28193,45259.0,9331705.0
2018-07-06,4795,5100,4730,4830,14557,45072.0,9331705.0
2018-07-09,4885,4885,4765,4795,8859,44746.0,9331705.0
2018-07-10,4800,4885,4795,4810,6324,44886.0,9331705.0
2018-07-11,4765,4860,4650,4750,49675,44326.0,9331705.0
2018-07-12,4750,4795,4660,4780,11136,44606.0,9331705.0
2018-07-13,4800,4880,4740,4875,14383,45492.0,9331705.0
2018-07-16,4900,4930,4800,4800,24006,44792.0,9331705.0
2018-07-17,4780,4895,4770,4780,11946,44606.0,9331705.0
2018-07-18,4800,4925,4760,4810,10259,44886.0,9331705.0
2018-07-19,4885,4890,4645,4755,18263,44372.0,9331705.0
2018-07-20,4755,4755,4600,4740,21388,44232.0,9331705.0
2018-07-23,4740,4740,4625,4670,17224,43579.0,9331705.0
2018-07-24,4670,4745,4640,4725,22155,44092.0,9331705.0
2018-07-25,4700,4750,4695,4730,1955,44139.0,9331705.0
2018-07-26,4730,4840,4720,4800,4117,44792.0,9331705.0
2018-07-27,4840,4860,4745,4860,14641,45352.0,9331705.0
2018-07-30,4870,4995,4860,4990,10022,46565.0,9331705.0
2018-07-31,4990,5120,4960,5030,10767,46938.0,9331705.0
2018-08-01,5000,5090,4965,4975,16944,46425.0,9331705.0
2018-08-02,4965,5050,4820,4975,11692,46425.0,9331705.0
2018-08-03,4975,5040,4925,5020,11720,46845.0,9331705.0
2018-08-06,5100,5270,5000,5180,25476,48338.0,9331705.0
2018-08-07,5110,5400,5110,5390,29276,50298.0,9331705.0
2018-08-08,5390,5550,5310,5460,23448,50951.0,9331705.0
2018-08-09,5520,5520,5370,5450,7405,50858.0,9331705.0
2018-08-10,5500,5500,5370,5480,5451,51138.0,9331705.0
2018-08-13,5480,5480,5220,5300,8541,49458.0,9331705.0
2018-08-14,5300,5400,5160,5280,11127,49271.0,9331705.0
2018-08-16,5290,5320,5210,5310,6101,49551.0,9331705.0
2018-08-17,5240,5400,5240,5270,4695,49178.0,9331705.0
2018-08-20,5390,5520,5280,5500,15656,51324.0,9331705.0
2018-08-21,5390,5530,5390,5520,13588,51511.0,9331705.0
2018-08-22,5540,5690,5540,5650,20679,52724.0,9331705.0
2018-08-23,5690,5690,5390,5510,28558,51418.0,9331705.0
2018-08-24,5520,5600,5380,5490,20813,51231.0,9331705.0
2018-08-27,5450,5490,5360,5480,12851,51138.0,9331705.0
2018-08-28,5420,5510,5300,5390,17704,50298.0,9331705.0
2018-08-29,5390,5460,5280,5280,12229,49271.0,9331705.0
2018-08-30,5400,5470,5280,5400,16705,50391.0,9331705.0
2018-08-31,5400,5430,5310,5400,2032,50391.0,9331705.0
2018-09-03,5400,5450,5280,5450,5000,50858.0,9331705.0
2018-09-04,5310,5420,5290,5400,5097,50391.0,9331705.0
2018-09-05,5330,5570,5330,5530,15834,51604.0,9331705.0
2018-09-06,5550,5590,5450,5550,12705,51791.0,9331705.0
2018-09-07,5550,5600,5480,5520,16042,51511.0,9331705.0
2018-09-10,5450,5540,5450,5520,2733,51511.0,9331705.0
2018-09-11,5560,5560,5420,5520,3988,51511.0,9331705.0
2018-09-12,5470,5600,5470,5590,5673,52164.0,9331705.0
2018-09-13,5620,5660,5580,5650,4637,52724.0,9331705.0
2018-09-14,5640,5740,5580,5720,14068,53377.0,9331705.0
2018-09-17,5640,5810,5640,5790,16784,54031.0,9331705.0
2018-09-18,5800,5930,5720,5890,17382,54964.0,9331705.0
2018-09-19,5900,5900,5830,5880,6406,54870.0,9331705.0
2018-09-20,5890,5970,5800,5820,16836,54311.0,9331705.0
2018-09-21,5840,5970,5830,5930,8678,55337.0,9331705.0
2018-09-27,5860,6050,5850,6040,13036,56363.0,9331705.0
2018-09-28,6020,6020,5650,5650,75747,52724.0,9331705.0
2018-10-01,5670,5770,5370,5490,47191,51231.0,9331705.0
2018-10-02,5490,5670,5420,5650,24610,52724.0,9331705.0
2018-10-04,5580,5780,5580,5690,23498,53097.0,9331705.0
2018-10-05,5620,5730,5620,5700,8860,53191.0,9331705.0
2018-10-08,5750,5780,5620,5630,13666,52537.0,9331705.0
2018-10-10,5600,5610,5440,5510,10067,51418.0,9331705.0
2018-10-11,5330,5500,5300,5300,24660,49458.0,9331705.0
2018-10-12,5110,5440,5110,5250,27805,48991.0,9331705.0
2018-10-15,5380,5390,5120,5180,24244,48338.0,9331705.0
2018-10-16,5080,5280,5080,5240,20218,48898.0,9331705.0
2018-10-17,5240,5290,5210,5250,3652,48991.0,9331705.0
2018-10-18,5350,5350,5110,5110,3574,47685.0,9331705.0
2018-10-19,5110,5310,5050,5230,11136,48805.0,9331705.0
2018-10-22,5160,5300,5160,5270,2282,49178.0,9331705.0
2018-10-23,5250,5260,5040,5190,6125,48432.0,9331705.0
2018-10-24,5150,5300,5030,5210,22375,48618.0,9331705.0
2018-10-25,5090,5150,4995,5090,12852,47498.0,9331705.0
2018-10-26,5090,5120,4945,5080,6966,47405.0,9331705.0
2018-10-29,5250,5250,4780,5000,15300,46659.0,9331705.0
2018-10-30,4995,5090,4900,5090,12193,47498.0,9331705.0
2018-10-31,5220,5220,4980,5180,8562,48338.0,9331705.0
2018-11-01,5180,5270,5160,5170,1876,48245.0,9331705.0
2018-11-02,5180,5260,5130,5260,6580,49085.0,9331705.0
2018-11-05,5180,5230,5020,5220,5637,48712.0,9331705.0
2018-11-06,5150,5480,5130,5470,10759,51044.0,9331705.0
2018-11-07,5390,5500,5250,5390,7094,50298.0,9331705.0
2018-11-08,5390,5550,5390,5390,2931,50298.0,9331705.0
2018-11-09,5440,5440,5330,5400,2327,50391.0,9331705.0
2018-11-12,5350,5490,5350,5360,3686,50018.0,9331705.0
2018-11-13,5380,5400,5260,5280,1099,49271.0,9331705.0
2018-11-14,5310,5450,5270,5310,1692,49551.0,9331705.0
2018-11-15,5310,5310,5200,5280,3046,49271.0,9331705.0
2018-11-16,5270,5510,5250,5470,5516,51044.0,9331705.0
2018-11-19,5590,5600,5400,5510,6628,51418.0,9331705.0
2018-11-20,5450,5680,5450,5670,24780,52911.0,9331705.0
2018-11-21,5670,5720,5580,5670,7108,52911.0,9331705.0
2018-11-22,5800,5800,5620,5700,6017,53191.0,9331705.0
2018-11-23,5760,5760,5500,5720,4644,53377.0,9331705.0
2018-11-26,5640,5710,5640,5710,1791,53284.0,9331705.0
2018-11-27,5700,5750,5680,5720,4639,53377.0,9331705.0
2018-11-28,5710,5790,5700,5720,6826,53377.0,9331705.0
2018-11-29,5720,5720,5650,5660,1874,52817.0,9331705.0
2018-11-30,5570,5730,5560,5640,8609,52631.0,9331705.0
2018-12-03,5640,5790,5550,5780,14586,53937.0,9331705.0
2018-12-04,5720,5920,5710,5900,14534,55057.0,9331705.0
2018-12-05,5790,6010,5790,5960,15186,55617.0,9331705.0
2018-12-06,5960,5970,5840,5950,9316,55524.0,9331705.0
2018-12-07,5930,6080,5860,5940,3707,55430.0,9331705.0
2018-12-10,5800,6000,5780,5940,17259,55430.0,9331705.0
2018-12-11,5920,6130,5870,6070,14516,56643.0,9331705.0
2018-12-12,6070,6230,6070,6190,14494,57763.0,9331705.0
2018-12-13,6190,6330,6160,6310,15903,58883.0,9331705.0
2018-12-14,6340,6940,6310,6780,184445,63269.0,9331705.0
2018-12-17,6780,7160,6780,6880,44822,64202.0,9331705.0
2018-12-18,6780,6880,6610,6760,25951,63082.0,9331705.0
2018-12-19,6760,6850,6570,6690,14334,62429.0,9331705.0
2018-12-20,6610,6750,6600,6660,6281,62149.0,9331705.0
2018-12-21,6660,6720,6570,6640,4188,61963.0,9331705.0
2018-12-24,6640,6640,6350,6450,9974,60189.0,9331705.0
2018-12-26,6300,6450,6100,6200,17169,57857.0,9331705.0
2018-12-27,6180,6300,6120,6190,10890,57763.0,9331705.0
2018-12-28,6190,6400,6190,6280,5340,58603.0,9331705.0
2019-01-02,6280,6380,6250,6340,7959,59163.0,9331705.0
2019-01-03,6250,6390,6250,6350,12743,59256.0,9331705.0
2019-01-04,6290,6650,6010,6620,35718,61776.0,9331705.0
2019-01-07,6590,6820,6590,6690,27486,62429.0,9331705.0
2019-01-08,6850,6850,6480,6690,18766,62429.0,9331705.0
2019-01-09,6620,6770,6600,6720,9615,62709.0,9331705.0
2019-01-10,6650,6800,6640,6750,7200,62989.0,9331705.0
2019-01-11,6720,6850,6630,6700,10086,62522.0,9331705.0
2019-01-14,6610,6810,6610,6710,2411,62616.0,9331705.0
2019-01-15,6890,6890,6620,6800,10717,63456.0,9331705.0
2019-01-16,6750,6840,6650,6830,8726,63736.0,9331705.0
2019-01-17,6820,6870,6630,6810,9215,63549.0,9331705.0
2019-01-18,6750,6880,6710,6740,5129,62896.0,9331705.0
2019-01-21,6740,6880,6720,6790,16826,63362.0,9331705.0
2019-01-22,6760,6880,6570,6700,8902,62522.0,9331705.0
2019-01-23,6670,6700,6520,6660,2561,62149.0,9331705.0
2019-01-24,6570,6790,6570,6720,18182,62709.0,9331705.0
2019-01-25,6690,6920,6690,6890,33388,64295.0,9331705.0
2019-01-28,6970,7140,6890,7060,58548,65882.0,9331705.0
2019-01-29,7360,7360,7070,7210,61555,67282.0,9331705.0
2019-01-30,7210,7340,7150,7250,20560,67655.0,9331705.0
2019-01-31,7050,7050,6060,6150,332718,57390.0,9331705.0
2019-02-01,6110,6200,5650,5910,100092,55150.0,9331705.0
2019-02-07,6000,6120,5930,5950,44845,55524.0,9331705.0
2019-02-08,6110,6110,5900,5960,24249,55617.0,9331705.0
2019-02-11,6030,6030,5940,5990,35188,55897.0,9331705.0
2019-02-12,6040,6050,5950,5980,16019,55804.0,9331705.0
2019-02-13,5940,6030,5730,5980,22972,55804.0,9331705.0
2019-02-14,6080,6080,5650,5750,57969,53657.0,9331705.0
2019-02-15,5740,5810,5500,5600,36235,52258.0,9331705.0
2019-02-18,5680,5680,5500,5570,24127,51978.0,9331705.0
2019-02-19,5570,5680,5550,5630,24940,52537.0,9331705.0
2019-02-20,5640,5850,5620,5800,21248,54124.0,9331705.0
2019-02-21,5790,5850,5740,5850,11091,54590.0,9331705.0
2019-02-22,5900,5900,5770,5820,11168,54311.0,9331705.0
2019-02-25,5840,5850,5760,5820,11519,54311.0,9331705.0
2019-02-26,5790,5900,5680,5800,23106,54124.0,9331705.0
2019-02-27,5880,5880,5750,5870,10152,54777.0,9331705.0
2019-02-28,5870,5870,5610,5610,14320,52351.0,9331705.0
2019-03-04,5610,5840,5580,5750,18690,53657.0,9331705.0
2019-03-05,5750,5830,5730,5750,4616,53657.0,9331705.0
2019-03-06,5750,5750,5630,5730,13203,53471.0,9331705.0
2019-03-07,5730,5730,5400,5470,29978,51044.0,9331705.0
2019-03-08,5450,5450,5350,5400,4298,50391.0,9331705.0
2019-03-11,5400,5400,5190,5300,14743,49458.0,9331705.0
2019-03-12,5300,5440,5300,5420,3707,50578.0,9331705.0
2019-03-13,5420,5500,5300,5500,8717,51324.0,9331705.0
2019-03-14,5550,5640,5510,5590,4202,52164.0,9331705.0
2019-03-15,5570,5570,5450,5560,8445,51884.0,9331705.0
2019-03-18,5560,5700,5510,5700,6044,53191.0,9331705.0
2019-03-19,5680,5700,5000,5130,163954,47872.0,9331705.0
2019-03-20,5130,5240,5080,5230,39344,48805.0,9331705.0
2019-03-21,5230,5410,5230,5360,30810,50018.0,9331705.0
2019-03-22,5330,5450,5310,5420,13440,50578.0,9331705.0
2019-03-25,5340,5420,5200,5290,25002,49365.0,9331705.0
2019-03-26,5290,5360,5280,5330,20510,49738.0,9331705.0
2019-03-27,5330,5500,5330,5330,7055,49738.0,9331705.0
2019-03-28,5330,5390,5250,5330,6148,49738.0,9331705.0
2019-03-29,5330,5350,5310,5340,9723,49831.0,9331705.0
2019-04-01,5400,5480,5340,5480,18994,51138.0,9331705.0
2019-04-02,5480,5480,5290,5440,27070,50764.0,9331705.0
2019-04-03,5440,5480,5320,5470,9004,51044.0,9331705.0
2019-04-04,5480,5610,5480,5590,15526,52164.0,9331705.0
2019-04-05,5590,5690,5410,5630,13237,52537.0,9331705.0
2019-04-08,5630,5670,5590,5600,5446,52258.0,9331705.0
2019-04-09,5600,5650,5590,5630,4716,52537.0,9331705.0
2019-04-10,5580,5670,5570,5640,7921,52631.0,9331705.0
2019-04-11,5640,5750,5630,5750,8849,53657.0,9331705.0
2019-04-12,5690,5820,5690,5810,12260,54217.0,9331705.0
2019-04-15,5810,5950,5810,5900,12082,55057.0,9331705.0
2019-04-16,5860,5920,5710,5850,9147,54590.0,9331705.0
2019-04-17,5810,5870,5560,5680,35767,53004.0,9331705.0
2019-04-18,5660,5800,5560,5740,11393,53564.0,9331705.0
2019-04-19,5650,5780,5610,5720,8088,53377.0,9331705.0
2019-04-22,5720,5770,5590,5590,13672,52164.0,9331705.0
2019-04-23,5780,5780,5600,5700,12623,53191.0,9331705.0
2019-04-24,5630,5840,5630,5780,8617,53937.0,9331705.0
2019-04-25,5780,5780,5610,5640,4561,52631.0,9331705.0
2019-04-26,5570,5690,5530,5560,4142,51884.0,9331705.0
2019-04-29,5530,5790,5500,5650,2313,52724.0,9331705.0
2019-04-30,5550,5700,5540,5640,3340,52631.0,9331705.0
2019-05-02,5640,5750,5600,5690,8674,53097.0,9331705.0
2019-05-03,5660,5740,5640,5670,7366,52911.0,9331705.0
2019-05-07,5670,5710,5630,5630,8302,52537.0,9331705.0
2019-05-08,5620,5700,5590,5700,1879,53191.0,9331705.0
2019-05-09,5600,5600,5430,5530,7950,51604.0,9331705.0
2019-05-10,5530,5650,5430,5570,3595,51978.0,9331705.0
2019-05-13,5580,5580,5460,5500,1868,51324.0,9331705.0
2019-05-14,5420,5600,5300,5350,2826,49925.0,9331705.0
2019-05-15,5350,5500,5350,5490,3272,51231.0,9331705.0
2019-05-16,5490,5600,5390,5540,3564,51698.0,9331705.0
2019-05-17,5590,5590,5350,5450,6044,50858.0,9331705.0
2019-05-20,5310,5540,5310,5410,4116,50485.0,9331705.0
2019-05-21,5410,5490,5390,5440,1275,50764.0,9331705.0
