우리산업(215360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-12,30150,32000,30150,32000,209719,292229.0,9132163.0
2018-10-15,32100,32700,30600,30600,214231,279444.0,9132163.0
2018-10-16,31000,32300,31000,31800,244663,290403.0,9132163.0
2018-10-17,32300,32450,31600,32350,147208,295425.0,9132163.0
2018-10-18,32400,32400,31400,31900,102959,291316.0,9132163.0
2018-10-19,31400,32750,31200,32700,164969,298622.0,9132163.0
2018-10-22,32400,33200,31900,33100,158203,302275.0,9132163.0
2018-10-23,32600,33700,31900,32100,240641,293142.0,9132163.0
2018-10-24,33000,33250,31600,32100,246805,293142.0,9132163.0
2018-10-25,31800,32800,31550,32350,261109,295425.0,9132163.0
2018-10-26,32750,32900,30400,30800,332403,281271.0,9132163.0
2018-10-29,30900,31450,26700,27200,508926,248395.0,9132163.0
2018-10-30,27200,28800,26750,28500,243082,260267.0,9132163.0
2018-10-31,28650,28900,27650,28100,131356,256614.0,9132163.0
2018-11-01,28250,29350,28050,28200,193513,257527.0,9132163.0
2018-11-02,28550,29500,28250,29250,180162,267116.0,9132163.0
2018-11-05,29050,29350,28450,29100,102778,265746.0,9132163.0
2018-11-06,29400,30350,29100,29850,170233,272595.0,9132163.0
2018-11-07,29800,30100,28000,28300,265568,258440.0,9132163.0
2018-11-08,28800,29250,28350,28500,199831,260267.0,9132163.0
2018-11-09,28700,28750,28100,28200,84534,257527.0,9132163.0
2018-11-12,28100,28700,28050,28200,96243,257527.0,9132163.0
2018-11-13,27600,29950,26650,29550,306571,269855.0,9132163.0
2018-11-14,29850,32500,29050,31750,625382,289946.0,9132163.0
2018-11-15,31750,32850,31450,32400,274495,295882.0,9132163.0
2018-11-16,32350,33200,31950,32700,187901,298622.0,9132163.0
2018-11-19,32950,34100,32550,32950,234452,300905.0,9132163.0
2018-11-20,32450,33400,32100,33050,126093,301818.0,9132163.0
2018-11-21,32550,32850,31650,32850,136267,299992.0,9132163.0
2018-11-22,32800,33750,32200,32400,202549,295882.0,9132163.0
2018-11-23,32300,32800,30850,31150,250245,284467.0,9132163.0
2018-11-26,31500,32350,31250,31800,218112,290403.0,9132163.0
2018-11-27,32000,32050,31250,31850,105566,290859.0,9132163.0
2018-11-28,31800,32350,31300,31600,145524,288576.0,9132163.0
2018-11-29,32100,32100,31300,31300,79206,285837.0,9132163.0
2018-11-30,31500,32350,31100,31650,97815,289033.0,9132163.0
2018-12-03,32150,32700,31150,32600,219227,297709.0,9132163.0
2018-12-04,32350,32400,29950,30800,377204,281271.0,9132163.0
2018-12-05,30000,30800,29900,30050,165122,274421.0,9132163.0
2018-12-06,29900,30150,28500,28600,212615,261180.0,9132163.0
2018-12-07,29000,30000,29000,29800,157167,272138.0,9132163.0
2018-12-10,29250,30350,29250,29900,159053,273052.0,9132163.0
2018-12-11,29950,30100,28700,28700,96704,262093.0,9132163.0
2018-12-12,29250,32150,29200,32100,453887,293142.0,9132163.0
2018-12-13,32250,32250,31650,32050,163600,292686.0,9132163.0
2018-12-14,32000,33100,31750,32500,220693,296795.0,9132163.0
2018-12-17,32550,33400,32200,32350,228881,295425.0,9132163.0
2018-12-18,31800,34000,31650,33300,343252,304101.0,9132163.0
2018-12-19,34200,38400,33850,34850,1536084,318256.0,9132163.0
2018-12-20,34850,35900,33750,34900,368094,318712.0,9132163.0
2018-12-21,34750,35550,34100,35200,284425,321452.0,9132163.0
2018-12-24,35500,36500,34950,35150,350448,320996.0,9132163.0
2018-12-26,34450,36200,34300,36200,301920,330584.0,9132163.0
2018-12-27,36850,36850,35550,35850,320126,327388.0,9132163.0
2018-12-28,35850,36650,35200,36350,250289,331954.0,9132163.0
2019-01-02,37400,37600,36400,36550,432556,333781.0,9132163.0
2019-01-03,36750,36800,33750,33750,420711,308211.0,9132163.0
2019-01-04,33700,35300,33700,35300,240739,322365.0,9132163.0
2019-01-07,35800,35850,35100,35600,129653,325105.0,9132163.0
2019-01-08,35700,35850,34400,35600,149461,325105.0,9132163.0
2019-01-09,35600,35800,34950,35550,109812,324648.0,9132163.0
2019-01-10,35700,36550,35400,36250,221223,331041.0,9132163.0
2019-01-11,36600,36750,35350,35500,150511,324192.0,9132163.0
2019-01-14,35600,36100,35300,35550,92259,324648.0,9132163.0
2019-01-15,35750,36400,35450,36000,121120,328758.0,9132163.0
2019-01-16,36200,37450,36100,37200,275082,339716.0,9132163.0
2019-01-17,37250,37750,35900,36300,357116,331498.0,9132163.0
2019-01-18,36700,38500,36500,37150,638451,339260.0,9132163.0
2019-01-21,37100,40200,36000,39100,800596,357068.0,9132163.0
2019-01-22,39150,39500,36450,36550,500766,333781.0,9132163.0
2019-01-23,37050,37750,36400,36950,269728,337433.0,9132163.0
2019-01-24,37000,37050,35750,35850,351540,327388.0,9132163.0
2019-01-25,35550,37350,35450,36500,368971,333324.0,9132163.0
2019-01-28,37000,37400,36250,36400,124180,332411.0,9132163.0
2019-01-29,36500,37150,35750,36150,172284,330128.0,9132163.0
2019-01-30,36150,36150,34650,35100,296364,320539.0,9132163.0
2019-01-31,35300,35400,34250,34650,185361,316429.0,9132163.0
2019-02-01,34750,34750,34050,34300,136263,313233.0,9132163.0
2019-02-07,34100,35700,34000,35450,214972,323735.0,9132163.0
2019-02-08,35100,35950,34800,34850,103565,318256.0,9132163.0
2019-02-11,35000,35450,34300,35050,91528,320082.0,9132163.0
2019-02-12,35800,35800,34750,34850,114902,318256.0,9132163.0
2019-02-13,34900,35150,34550,34850,109271,318256.0,9132163.0
2019-02-14,35000,35000,33800,34100,205309,311407.0,9132163.0
2019-02-15,34000,34300,32850,33050,256361,301818.0,9132163.0
2019-02-18,33200,33800,33000,33450,126564,305471.0,9132163.0
2019-02-19,33600,34950,33200,34450,215809,314603.0,9132163.0
2019-02-20,34400,34550,33750,33850,130380,309124.0,9132163.0
2019-02-21,33850,34700,33450,34050,100817,310950.0,9132163.0
2019-02-22,33950,34150,33100,33500,107478,305927.0,9132163.0
2019-02-25,33500,34000,33300,33900,107779,309580.0,9132163.0
2019-02-26,34000,34000,33500,33650,54172,307297.0,9132163.0
2019-02-27,33600,34350,33550,34100,86192,311407.0,9132163.0
2019-02-28,34400,34450,32800,32850,138167,299992.0,9132163.0
2019-03-04,32900,33400,32300,32950,136313,300905.0,9132163.0
2019-03-05,32700,33300,32700,32850,51619,299992.0,9132163.0
2019-03-06,33000,33800,32900,33800,139335,308667.0,9132163.0
2019-03-07,33650,34050,32800,32850,89500,299992.0,9132163.0
2019-03-08,32700,33050,31450,31950,163505,291773.0,9132163.0
2019-03-11,31800,32400,30800,31500,105898,287663.0,9132163.0
2019-03-12,31850,32200,31550,31900,87857,291316.0,9132163.0
2019-03-13,32100,32100,31000,31300,92193,285837.0,9132163.0
2019-03-14,31400,31950,31300,31650,79395,289033.0,9132163.0
2019-03-15,31600,31700,30750,30850,120137,281727.0,9132163.0
2019-03-18,30950,31350,30750,30850,54501,281727.0,9132163.0
2019-03-19,30950,31500,30950,31000,75743,283097.0,9132163.0
2019-03-20,31300,31950,31250,31800,157125,290403.0,9132163.0
2019-03-21,31800,32050,31300,31450,95777,287207.0,9132163.0
2019-03-22,31500,31950,30800,31000,88160,283097.0,9132163.0
2019-03-25,30400,31850,30350,31500,149841,287663.0,9132163.0
2019-03-26,31600,31900,30600,30800,117712,281271.0,9132163.0
2019-03-27,30800,30900,29450,29450,199999,268942.0,9132163.0
2019-03-28,29350,30100,28650,29100,135692,265746.0,9132163.0
2019-03-29,29250,29500,28500,29450,83370,268942.0,9132163.0
2019-04-01,29600,30350,29600,30300,76837,276705.0,9132163.0
2019-04-02,30500,30500,29800,30100,47374,274878.0,9132163.0
2019-04-03,30000,30600,29950,30500,65383,278531.0,9132163.0
2019-04-04,30400,30800,30300,30600,60801,279444.0,9132163.0
2019-04-05,30650,30800,30200,30700,91636,280357.0,9132163.0
2019-04-08,30700,31300,30500,31100,75652,284010.0,9132163.0
2019-04-09,31200,31300,30850,31300,43121,285837.0,9132163.0
2019-04-10,31000,31250,30650,30950,49598,282640.0,9132163.0
2019-04-11,31150,32100,31150,32100,142810,293142.0,9132163.0
2019-04-12,32100,32350,31750,32300,104916,294969.0,9132163.0
2019-04-15,32300,32350,31300,31600,81259,288576.0,9132163.0
2019-04-16,31600,31850,31150,31600,41736,288576.0,9132163.0
2019-04-17,31450,31850,31400,31600,41209,288576.0,9132163.0
2019-04-18,31900,32750,31300,31650,195677,289033.0,9132163.0
2019-04-19,31700,32200,31600,31800,39801,290403.0,9132163.0
2019-04-22,32000,32300,31300,31650,65756,289033.0,9132163.0
2019-04-23,31300,31600,31150,31150,33313,284467.0,9132163.0
2019-04-24,31200,31650,30800,30900,40974,282184.0,9132163.0
2019-04-25,30500,30900,29950,29950,97508,273508.0,9132163.0
2019-04-26,29700,29950,29050,29300,83209,267572.0,9132163.0
2019-04-29,29500,30050,29100,29850,52942,272595.0,9132163.0
2019-04-30,29850,29900,29300,29700,68567,271225.0,9132163.0
2019-05-02,29350,30000,29250,29300,74493,267572.0,9132163.0
2019-05-03,29300,29800,28850,29050,88047,265289.0,9132163.0
2019-05-07,28750,29150,28450,28500,75763,260267.0,9132163.0
2019-05-08,27850,28750,27850,28350,52942,258897.0,9132163.0
2019-05-09,28250,28750,27250,27250,112954,248851.0,9132163.0
2019-05-10,27250,27700,26900,27250,63551,248851.0,9132163.0
2019-05-13,27100,27250,26250,26250,54006,239719.0,9132163.0
2019-05-14,25800,26950,25800,26600,72671,242916.0,9132163.0
2019-05-15,27000,27300,26600,27200,39844,248395.0,9132163.0
2019-05-16,27250,27400,26100,26100,79661,238349.0,9132163.0
2019-05-17,26500,26550,25850,25850,66835,236066.0,9132163.0
2019-05-20,25850,26000,25050,25100,65089,229217.0,9132163.0
2019-05-21,25100,25650,25000,25100,64448,229217.0,9132163.0
2019-05-22,25100,25300,24750,24850,64933,226934.0,9132163.0
2019-05-23,24700,24700,23600,24350,139092,222368.0,9132163.0
2019-05-24,24000,24650,23950,24150,44864,220542.0,9132163.0
2019-05-27,24050,24800,23900,24300,48429,221912.0,9132163.0
2019-05-28,24250,25250,24250,25250,61321,230587.0,9132163.0
2019-05-29,25300,26100,24900,25750,100734,235153.0,9132163.0
2019-05-30,25450,26250,25450,25950,63841,236980.0,9132163.0
2019-05-31,25600,25850,25100,25100,73559,229217.0,9132163.0
2019-06-03,24800,25950,24350,25450,53512,232414.0,9132163.0
2019-06-04,25600,26300,25600,25900,48989,236523.0,9132163.0
2019-06-05,26700,26700,26000,26200,44495,239263.0,9132163.0
2019-06-07,26450,26800,26200,26300,45442,240176.0,9132163.0
2019-06-10,26400,26550,26100,26350,30710,240632.0,9132163.0
2019-06-11,26600,26700,26250,26350,34106,240632.0,9132163.0
2019-06-12,26250,26300,25600,25600,50751,233783.0,9132163.0
2019-06-13,25550,26350,25300,25300,99690,231044.0,9132163.0
2019-06-14,25400,25800,25300,25500,25485,232870.0,9132163.0
2019-06-17,25650,26950,25450,26650,146535,243372.0,9132163.0
2019-06-18,26500,26650,25600,25650,82308,234240.0,9132163.0
2019-06-19,25950,26150,25700,25700,37446,234697.0,9132163.0
2019-06-20,25600,26350,25600,26350,48030,240632.0,9132163.0
2019-06-21,26350,26450,25950,26100,27136,238349.0,9132163.0
2019-06-24,26300,26300,25800,26000,22441,237436.0,9132163.0
2019-06-25,26250,26500,25600,25700,52280,234697.0,9132163.0
2019-06-26,25500,25750,25300,25350,26611,231500.0,9132163.0
2019-06-27,25400,25950,25100,25250,57567,230587.0,9132163.0
2019-06-28,25250,25550,24750,24850,48881,226934.0,9132163.0
2019-07-01,25300,25300,24700,25050,42478,228761.0,9132163.0
2019-07-02,25000,25550,24850,25400,33135,231957.0,9132163.0
2019-07-03,26400,26700,25800,25900,126031,236523.0,9132163.0
2019-07-04,25950,26500,25300,25500,55538,232870.0,9132163.0
2019-07-05,25300,25600,25100,25350,22281,231500.0,9132163.0
2019-07-08,25200,25250,23650,23750,92605,216889.0,9132163.0
2019-07-09,23650,24300,23250,23300,51915,212779.0,9132163.0
2019-07-10,23150,23500,22850,23100,55347,210953.0,9132163.0
2019-07-11,23400,23650,23000,23400,30593,213693.0,9132163.0
2019-07-12,23400,24650,23400,24300,75833,221912.0,9132163.0
2019-07-15,24250,24750,23850,24500,50945,223738.0,9132163.0
2019-07-16,24350,24850,24200,24500,37474,223738.0,9132163.0
2019-07-17,24200,24650,23050,23350,89396,213236.0,9132163.0
2019-07-18,23100,24300,23100,23850,50842,217802.0,9132163.0
2019-07-19,24200,24400,23900,24150,25670,220542.0,9132163.0
2019-07-22,23850,23950,23150,23450,51053,214149.0,9132163.0
2019-07-23,23500,23700,23200,23200,34205,211866.0,9132163.0
2019-07-24,23150,23700,23100,23250,28176,212323.0,9132163.0
2019-07-25,23250,23350,21650,21850,88989,199538.0,9132163.0
2019-07-26,21400,21900,21400,21600,41844,197255.0,9132163.0
2019-07-29,21350,21750,20250,20900,79507,190862.0,9132163.0
2019-07-30,20400,21100,20400,20550,78817,187666.0,9132163.0
2019-07-31,20350,21150,20050,21100,73935,192689.0,9132163.0
2019-08-01,20750,21200,20350,20350,43245,185840.0,9132163.0
2019-08-02,19900,20600,19850,20250,53408,184926.0,9132163.0
2019-08-05,20000,20500,18400,18400,94077,168032.0,9132163.0
2019-08-06,17100,19200,17100,18050,132431,164836.0,9132163.0
2019-08-07,18000,18650,18000,18550,66932,169402.0,9132163.0
2019-08-08,18550,19250,18550,19150,48597,174881.0,9132163.0
2019-08-09,19200,19350,18700,18900,42752,172598.0,9132163.0
2019-08-12,18950,19100,18050,19000,47624,173511.0,9132163.0
2019-08-13,18800,19250,18400,19050,71502,173968.0,9132163.0
2019-08-14,19250,19450,18950,19100,31513,174424.0,9132163.0
2019-08-16,18600,18800,17650,17800,133435,162553.0,9132163.0
2019-08-19,18000,18050,17550,17750,57425,162096.0,9132163.0
2019-08-20,17850,18600,17850,18600,84768,169858.0,9132163.0
2019-08-21,18600,19350,18450,19200,82774,175338.0,9132163.0
2019-08-22,19300,19300,18550,18550,47206,169402.0,9132163.0
2019-08-23,18550,18850,18150,18500,40756,168945.0,9132163.0
2019-08-26,18150,18500,17300,17400,68965,158900.0,9132163.0
2019-08-27,17500,18850,17500,18600,73110,169858.0,9132163.0
2019-08-28,18350,19650,18350,19250,116139,175794.0,9132163.0
2019-08-29,19300,19900,19000,19850,102884,181273.0,9132163.0
2019-08-30,19950,22200,19950,21950,343570,200451.0,9132163.0
2019-09-02,21850,23100,21700,22850,210781,208670.0,9132163.0
2019-09-03,22700,23050,22050,22950,157831,209583.0,9132163.0
2019-09-04,22850,23300,22500,23000,91262,210040.0,9132163.0
2019-09-05,23250,23700,22800,22900,96300,209127.0,9132163.0
2019-09-06,23250,23250,22500,22950,34973,209583.0,9132163.0
2019-09-09,23450,23700,22000,22600,170442,206387.0,9132163.0
2019-09-10,22500,23250,22250,22850,68928,208670.0,9132163.0
2019-09-11,22850,23950,22600,23950,125929,218715.0,9132163.0
2019-09-16,24000,24650,23000,24050,231485,219629.0,9132163.0
2019-09-17,24100,24100,23250,23850,100384,217802.0,9132163.0
2019-09-18,24000,24000,23100,23100,59616,210953.0,9132163.0
2019-09-19,22900,23600,22900,23150,46230,211410.0,9132163.0
2019-09-20,23500,23650,22800,23450,56052,214149.0,9132163.0
2019-09-23,23200,23500,23000,23500,29177,214606.0,9132163.0
2019-09-24,23200,23700,23200,23500,31085,214606.0,9132163.0
2019-09-25,23500,24150,22850,23300,97151,212779.0,9132163.0
2019-09-26,23500,23950,23350,23750,48771,216889.0,9132163.0
2019-09-27,23750,23950,23400,23900,28745,218259.0,9132163.0
2019-09-30,23700,23800,23100,23250,35480,212323.0,9132163.0
2019-10-01,23300,23600,22750,22900,44047,209127.0,9132163.0
2019-10-02,22750,23000,22350,22400,35652,204560.0,9132163.0
2019-10-04,22000,22400,21600,22000,38528,200908.0,9132163.0
2019-10-07,21800,22300,21000,21700,59577,198168.0,9132163.0
