레고켐바이오(141080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-17,37000,38000,36000,36250,35162,360006.0,9931207.0
2016-10-18,36000,37150,35850,36200,37991,359510.0,9931207.0
2016-10-19,35900,36950,35700,36200,37720,359510.0,9931207.0
2016-10-20,36200,36650,33700,34550,76620,343469.0,9941207.0
2016-10-21,34800,35200,34050,34200,34013,339989.0,9941207.0
2016-10-24,34000,34900,31700,31850,125440,316627.0,9941207.0
2016-10-25,31850,32400,29500,30000,176606,298236.0,9941207.0
2016-10-26,29350,30800,28950,30800,80449,306189.0,9941207.0
2016-10-27,30900,34050,30600,33500,99181,333030.0,9941207.0
2016-10-28,33100,33150,31650,31850,54268,316627.0,9941207.0
2016-10-31,31450,31550,30050,31300,53046,311160.0,9941207.0
2016-11-01,31000,31700,30650,30800,52728,306189.0,9941207.0
2016-11-02,30800,31000,29400,29400,48311,292271.0,9941207.0
2016-11-03,29000,31450,29000,31250,61130,310663.0,9941207.0
2016-11-04,30600,32850,30300,32300,45201,321101.0,9941207.0
2016-11-07,32300,32600,31700,32000,37495,318119.0,9941207.0
2016-11-08,33000,33400,32000,33100,49991,329054.0,9941207.0
2016-11-09,33100,33300,29700,31000,73853,308177.0,9941207.0
2016-11-10,32950,36500,32700,35950,158381,357386.0,9941207.0
2016-11-11,35950,37400,35200,36000,76724,357883.0,9941207.0
2016-11-14,36000,36400,34400,34800,66380,345954.0,9941207.0
2016-11-15,35200,35200,33700,34750,46656,345457.0,9941207.0
2016-11-16,34800,36200,34650,36000,59422,357883.0,9941207.0
2016-11-17,36200,36200,34650,35850,35540,356392.0,9941207.0
2016-11-18,35650,36450,34900,36000,38113,357883.0,9941207.0
2016-11-21,35450,35700,34800,35050,18852,348439.0,9941207.0
2016-11-22,35000,35800,34900,34950,16298,347445.0,9941207.0
2016-11-23,34900,34900,33650,34300,18258,340983.0,9941207.0
2016-11-24,33900,34900,33500,34600,17909,343966.0,9941207.0
2016-11-25,34050,35200,33800,35000,22164,347942.0,9941207.0
2016-11-28,34550,35150,34500,34800,14680,345954.0,9941207.0
2016-11-29,34900,35150,34200,34800,23944,345954.0,9941207.0
2016-11-30,35100,35950,34800,35950,44980,357386.0,9941207.0
2016-12-01,36200,37650,35750,37600,65164,373789.0,9941207.0
2016-12-02,37600,37800,36800,37100,38899,368819.0,9941207.0
2016-12-05,37050,37350,35650,35700,44061,354901.0,9941207.0
2016-12-06,35950,36700,34700,36300,31162,360866.0,9941207.0
2016-12-07,36350,36350,34050,35700,50190,354901.0,9941207.0
2016-12-08,35700,38500,35450,38500,156952,382736.0,9941207.0
2016-12-09,38950,38950,37050,38200,50026,379754.0,9941207.0
2016-12-12,38300,39850,37250,37550,59405,373292.0,9941207.0
2016-12-13,37950,38050,36750,37300,24485,370807.0,9941207.0
2016-12-14,37800,37900,36900,37300,17988,370807.0,9941207.0
2016-12-15,37300,37300,36800,37250,29099,370310.0,9941207.0
2016-12-16,37250,37650,36650,37350,16482,371304.0,9941207.0
2016-12-19,37350,38000,36200,36350,30423,361363.0,9941207.0
2016-12-20,36500,36700,34800,35100,40220,348936.0,9941207.0
2016-12-21,34850,35000,33800,34650,57755,344463.0,9941207.0
2016-12-22,35000,35000,33450,33700,37713,335019.0,9941207.0
2016-12-23,33300,35250,33300,33850,24411,336510.0,9941207.0
2016-12-26,34200,34200,32450,32700,41763,325077.0,9941207.0
2016-12-27,33000,33600,32000,33550,64898,333527.0,9941207.0
2016-12-28,33550,35750,33100,35350,65366,351422.0,9941207.0
2016-12-29,35000,35950,34700,35450,28113,352416.0,9941207.0
2017-01-02,34500,35850,34500,35250,18791,350428.0,9941207.0
2017-01-03,35150,35500,34050,34100,39041,338995.0,9941207.0
2017-01-04,34200,35200,34100,34850,33901,346451.0,9941207.0
2017-01-05,34700,36100,34650,35950,48731,357386.0,9941207.0
2017-01-06,36100,36150,35250,36000,32237,357883.0,9941207.0
2017-01-09,36050,36200,34200,34600,59299,343966.0,9941207.0
2017-01-10,34400,34800,33850,34600,29773,343966.0,9941207.0
2017-01-11,34650,35800,34300,34850,53240,346451.0,9941207.0
2017-01-12,35500,35500,33450,33450,64231,332533.0,9941207.0
2017-01-13,33050,34100,33000,33650,35066,334522.0,9941207.0
2017-01-16,33800,33800,32450,32500,40095,323089.0,9941207.0
2017-01-17,32150,32800,31000,31100,58504,309172.0,9941207.0
2017-01-18,31050,31650,30100,31550,51631,313645.0,9941207.0
2017-01-19,31100,32000,30550,31100,26443,309172.0,9941207.0
2017-01-20,31100,31150,30450,30800,20576,306189.0,9941207.0
2017-01-23,30350,30800,30000,30150,35697,299727.0,9941207.0
2017-01-24,30200,31850,29950,31000,36879,308177.0,9941207.0
2017-01-25,31000,31600,30500,31050,22759,308674.0,9941207.0
2017-01-26,31050,31200,30650,31000,11463,308177.0,9941207.0
2017-01-31,31000,31050,30300,30650,12178,304698.0,9941207.0
2017-02-01,30200,31200,30150,30350,22965,301716.0,9941207.0
2017-02-02,30350,30950,30200,30400,19862,302213.0,9941207.0
2017-02-03,30500,30750,30150,30700,22074,305195.0,9941207.0
2017-02-06,30700,30700,30050,30350,14212,301716.0,9941207.0
2017-02-07,30150,30700,28900,29350,51595,291774.0,9941207.0
2017-02-08,28750,29800,28400,29700,39307,295254.0,9941207.0
2017-02-09,29700,29700,28750,29000,18567,288295.0,9941207.0
2017-02-10,28650,29200,28450,29050,18912,288792.0,9941207.0
2017-02-13,29050,29100,27500,27950,59158,277857.0,9941207.0
2017-02-14,27950,28350,26700,27000,35567,268413.0,9941207.0
2017-02-15,27500,28300,27000,27950,49071,277857.0,9941207.0
2017-02-16,27700,28100,27100,27400,25471,272389.0,9941207.0
2017-02-17,27300,27700,26800,27600,26653,274377.0,9941207.0
2017-02-20,27400,28050,27400,27900,26392,277360.0,9941207.0
2017-02-21,27800,29050,27500,28950,39692,287798.0,9941207.0
2017-02-22,28900,29300,28550,28950,28359,287798.0,9941207.0
2017-02-23,29250,29250,28600,28900,19137,287301.0,9941207.0
2017-02-24,28600,29900,27850,27900,37695,277360.0,9941207.0
2017-02-27,27900,28600,27500,27900,24154,277360.0,9941207.0
2017-02-28,27900,27900,26600,27550,35726,273880.0,9941207.0
2017-03-02,27800,27800,26300,26300,41950,261454.0,9941207.0
2017-03-03,26000,26500,25050,25100,35985,249524.0,9941207.0
2017-03-06,25000,25850,24500,25600,38151,254495.0,9941207.0
2017-03-07,25750,25750,24800,25400,20120,252507.0,9941207.0
2017-03-08,25400,26250,24950,26250,34088,260957.0,9941207.0
2017-03-09,26250,26800,25800,26450,19439,262945.0,9941207.0
2017-03-10,26450,26800,25450,26750,22595,265927.0,9941207.0
2017-03-13,26750,26900,26350,26900,11516,267418.0,9941207.0
2017-03-14,26600,26900,25800,26250,25485,260957.0,9941207.0
2017-03-15,25800,26250,25300,25950,24217,257974.0,9941207.0
2017-03-16,25950,26350,25350,25700,13645,255489.0,9941207.0
2017-03-17,26300,26300,25150,25350,12809,252010.0,9941207.0
2017-03-20,25250,25400,24100,24300,44162,241571.0,9941207.0
2017-03-21,24400,25050,24150,24750,25766,246045.0,9941207.0
2017-03-22,24500,24800,23950,24250,28791,241074.0,9941207.0
2017-03-23,24700,24700,23800,24000,17646,238589.0,9941207.0
2017-03-24,24000,24450,23900,24300,14466,241571.0,9941207.0
2017-03-27,24150,24300,23050,23500,42469,233618.0,9941207.0
2017-03-28,23300,24400,23250,24350,23161,242068.0,9941207.0
2017-03-29,24200,25150,24200,24500,21134,243560.0,9941207.0
2017-03-30,24500,25550,24500,25400,36061,252507.0,9941207.0
2017-03-31,25500,26100,24800,26000,38506,258471.0,9941207.0
2017-04-03,26050,28200,26000,28000,90353,278354.0,9941207.0
2017-04-04,28400,29400,27800,28800,94613,286307.0,9941207.0
2017-04-05,29000,29200,28500,28900,24115,287301.0,9941207.0
2017-04-06,28900,29250,28250,29150,39206,289786.0,9941207.0
2017-04-07,29150,30650,29000,30100,70148,299230.0,9941207.0
2017-04-10,29700,30300,29100,29500,57821,293266.0,9941207.0
2017-04-11,29300,29600,27700,29500,34029,293266.0,9941207.0
2017-04-12,30200,30200,28500,30200,33530,300224.0,9941207.0
2017-04-13,30350,31000,30000,30600,40839,304201.0,9941207.0
2017-04-14,30600,31250,29950,29950,28679,297739.0,9941207.0
2017-04-17,30600,30600,29500,29900,17144,297242.0,9941207.0
2017-04-18,30250,30250,28700,29100,27892,289678.0,9954587.0
2017-04-19,28850,29500,28800,29250,17383,291172.0,9954587.0
2017-04-20,29250,29250,28600,29000,19872,288683.0,9954587.0
2017-04-21,28750,29250,28500,29000,15363,288683.0,9954587.0
2017-04-24,29000,29350,28100,28900,25022,287688.0,9954587.0
2017-04-25,28800,29800,28800,29750,27164,296149.0,9954587.0
2017-04-26,29800,30050,29500,29600,14592,294656.0,9954587.0
2017-04-27,29450,29800,29050,29400,15653,292665.0,9954587.0
2017-04-28,29500,29500,28500,28950,8928,288185.0,9954587.0
2017-05-02,28350,29000,27800,28300,16868,281715.0,9954587.0
2017-05-04,28200,28900,28150,28400,13055,282710.0,9954587.0
2017-05-08,28200,30000,28200,30000,37808,298638.0,9954587.0
2017-05-10,29600,30400,29600,29950,18793,298140.0,9954587.0
2017-05-11,29800,30600,29650,30450,24829,303117.0,9954587.0
2017-05-12,30300,30650,29600,29850,16915,297144.0,9954587.0
2017-05-15,30200,30700,29650,30150,10886,300131.0,9954587.0
2017-05-16,30250,30650,28900,29200,26958,290674.0,9954587.0
2017-05-17,29350,29700,28600,29000,19618,288683.0,9954587.0
2017-05-18,28600,30000,28200,29900,14687,297642.0,9954587.0
2017-05-19,29450,29700,28600,29200,27644,290674.0,9954587.0
2017-05-22,29200,29700,28800,29400,17108,292665.0,9954587.0
2017-05-23,29400,30500,29350,30400,42639,302619.0,9954587.0
2017-05-24,30150,32100,30150,32100,102558,319542.0,9954587.0
2017-05-25,32350,32600,31750,32300,48504,321533.0,9954587.0
2017-05-26,32600,33050,31750,33000,42469,328501.0,9954587.0
2017-05-29,33050,33550,32150,32450,35421,323026.0,9954587.0
2017-05-30,32800,33350,31400,31900,51091,317551.0,9954587.0
2017-05-31,32500,34500,32200,34150,167083,339949.0,9954587.0
2017-06-01,34550,34700,33600,34100,72649,339451.0,9954587.0
2017-06-02,34350,34650,33700,34650,49050,344926.0,9954587.0
2017-06-05,34650,35300,34400,34800,42214,346420.0,9954587.0
2017-06-07,34500,35250,33600,35150,46508,349904.0,9954587.0
2017-06-08,35200,36400,34750,35650,68399,354881.0,9954587.0
2017-06-09,35500,36500,35300,35900,55959,357370.0,9954587.0
2017-06-12,35850,36350,34400,34650,44578,344926.0,9954587.0
2017-06-13,34800,36600,34450,36250,56578,360854.0,9954587.0
2017-06-14,36450,37450,35900,37100,120803,369315.0,9954587.0
2017-06-15,37600,37800,36300,37250,77457,370808.0,9954587.0
2017-06-16,37050,37500,36100,36100,46484,359361.0,9954587.0
2017-06-19,36200,36950,35200,36500,41247,363342.0,9954587.0
2017-06-20,36350,36900,35500,35800,31366,356374.0,9954587.0
2017-06-21,35500,36450,35450,36000,26518,358365.0,9954587.0
2017-06-22,36400,37700,36300,37350,85675,371804.0,9954587.0
2017-06-23,37450,37450,36200,37050,44481,368817.0,9954587.0
2017-06-26,36700,37050,36100,36350,18844,361849.0,9954587.0
2017-06-27,36600,37250,36400,37100,31192,369315.0,9954587.0
2017-06-28,36800,37050,36200,36550,22455,363840.0,9954587.0
2017-06-29,36550,36950,35500,35550,24496,353886.0,9954587.0
2017-06-30,35200,35900,34950,35900,18490,357370.0,9954587.0
2017-07-03,36700,36700,35000,35400,19907,352392.0,9954587.0
2017-07-04,35400,35700,34400,35550,24790,353886.0,9954587.0
2017-07-05,35600,36500,35400,35900,19934,357370.0,9954587.0
2017-07-06,35750,37000,35750,36600,44545,364338.0,9954587.0
2017-07-07,36600,37000,35900,36700,24742,365333.0,9954587.0
2017-07-10,36700,37250,36000,36200,34221,360356.0,9954587.0
2017-07-11,36200,36900,35150,35500,22352,353388.0,9954587.0
2017-07-12,35550,36150,34800,35300,35194,351397.0,9954587.0
2017-07-13,35050,35400,33450,34000,52845,338456.0,9954587.0
2017-07-14,33650,34350,33100,33800,26563,336465.0,9954587.0
2017-07-17,34200,34200,33400,33650,30721,334972.0,9954587.0
2017-07-18,33300,33950,32700,33100,34778,329497.0,9954587.0
2017-07-19,32850,33800,32800,33800,27878,336465.0,9954587.0
2017-07-20,33800,35150,33600,34550,34248,343931.0,9954587.0
2017-07-21,34350,35550,34350,34850,29337,346917.0,9954587.0
2017-07-24,34850,36100,33850,35000,40921,348411.0,9954587.0
2017-07-25,35000,35450,34100,34600,34170,344429.0,9954587.0
2017-07-26,34200,35150,34200,34950,25147,347913.0,9954587.0
2017-07-27,34900,35200,34350,35000,19373,348411.0,9954587.0
2017-07-28,34300,35000,33350,33450,47359,332981.0,9954587.0
2017-07-31,33450,33900,30950,32850,54565,327008.0,9954587.0
2017-08-01,32850,33900,32050,32800,26321,326510.0,9954587.0
2017-08-02,32500,33700,32000,32500,28073,323524.0,9954587.0
2017-08-03,32200,32550,31650,31700,25564,315560.0,9954587.0
2017-08-04,31500,32450,31100,32450,19507,323026.0,9954587.0
2017-08-07,32550,34250,32500,33750,34960,335967.0,9954587.0
2017-08-08,33550,35200,33550,34750,63389,345922.0,9954587.0
2017-08-09,34500,34750,33850,33850,22503,336963.0,9954587.0
2017-08-10,33800,34500,33500,34150,20423,339949.0,9954587.0
2017-08-11,32650,34100,32650,33250,17092,330990.0,9954587.0
2017-08-14,33100,34250,33100,34000,15084,338456.0,9954587.0
2017-08-16,34650,34650,33550,34200,14339,340447.0,9954587.0
2017-08-17,34500,34750,33700,34400,15600,342438.0,9954587.0
2017-08-18,34500,34500,33900,34100,12390,339451.0,9954587.0
2017-08-21,34050,34450,33200,33250,18629,330990.0,9954587.0
2017-08-22,33400,34250,33150,34200,16897,340447.0,9954587.0
2017-08-23,34200,34450,33750,34350,19466,341940.0,9954587.0
2017-08-24,34000,34400,33700,34000,20325,338456.0,9954587.0
2017-08-25,34000,34400,33300,33450,23641,332981.0,9954587.0
2017-08-28,33150,35800,33150,35600,92077,354383.0,9954587.0
2017-08-29,35300,36800,35300,36400,62876,362347.0,9954587.0
2017-08-30,36500,37550,35700,36450,87902,362845.0,9954587.0
2017-08-31,36450,36950,35400,35600,36938,354383.0,9954587.0
2017-09-01,35650,37500,35500,37500,108472,373297.0,9954587.0
2017-09-04,36750,38050,36500,37800,89411,376283.0,9954587.0
2017-09-05,37800,37900,35100,35200,105282,350401.0,9954587.0
2017-09-06,35200,35600,32700,33100,147109,329497.0,9954587.0
2017-09-07,33100,34500,33100,33950,47478,337958.0,9954587.0
2017-09-08,33700,34250,33000,33600,26074,334474.0,9954587.0
2017-09-11,33700,34250,33400,33750,37726,335967.0,9954587.0
2017-09-12,33600,33950,33200,33200,32608,330492.0,9954587.0
2017-09-13,33500,34300,32700,33850,31366,336963.0,9954587.0
2017-09-14,34900,35850,34350,35850,84821,356872.0,9954587.0
2017-09-15,35400,36100,35150,35900,41501,357370.0,9954587.0
2017-09-18,36350,36800,35050,35550,77376,353886.0,9954587.0
2017-09-19,35800,36200,33900,34350,62234,341940.0,9954587.0
2017-09-20,35000,35300,33900,34500,44650,343433.0,9954587.0
2017-09-21,35000,35000,33700,33750,24336,335967.0,9954587.0
2017-09-22,33900,34200,33700,34150,24925,339949.0,9954587.0
2017-09-25,34600,34600,33700,33900,18225,337460.0,9954587.0
2017-09-26,34250,34250,33150,33150,26334,329995.0,9954587.0
2017-09-27,33200,36500,33000,34400,81738,342438.0,9954587.0
2017-09-28,34400,34600,33550,34000,21515,338456.0,9954587.0
2017-09-29,33850,34400,33500,33950,11399,337958.0,9954587.0
2017-10-10,34000,34400,33500,33600,12387,334474.0,9954587.0
2017-10-11,34350,34350,33150,33350,24583,331985.0,9954587.0
2017-10-12,33950,35200,33000,35050,64629,348908.0,9954587.0
2017-10-13,35100,35100,32700,32750,74076,326013.0,9954587.0
2017-10-16,32750,32750,29750,30200,82364,300629.0,9954587.0
2017-10-17,30200,30900,29500,30100,56397,299633.0,9954587.0
2017-10-18,29850,31050,28750,29300,84425,291669.0,9954587.0
2017-10-19,29300,29400,28100,28350,80987,282213.0,9954587.0
2017-10-20,28650,28850,27550,28300,68569,281715.0,9954587.0
2017-10-23,28650,29200,28000,28300,61395,281715.0,9954587.0
2017-10-24,28500,29700,28500,29650,93190,295154.0,9954587.0
2017-10-25,29600,30550,29450,30400,47309,302619.0,9954587.0
2017-10-26,29900,30550,29100,29550,53014,294158.0,9954587.0
2017-10-27,29900,30800,29100,30750,35552,306104.0,9954587.0
2017-10-30,30950,31700,30500,30950,60099,308094.0,9954587.0
2017-10-31,31000,31450,30650,31450,31534,313072.0,9954587.0
2017-11-01,31450,32100,31000,31800,38339,316556.0,9954587.0
2017-11-02,31800,32300,31150,31400,23675,312574.0,9954587.0
2017-11-03,31450,31950,30500,30850,34036,307099.0,9954587.0
2017-11-06,30850,31650,30600,31400,23510,312574.0,9954587.0
2017-11-07,31050,32050,31000,31850,41768,317054.0,9954587.0
2017-11-08,32300,32300,31400,31900,40025,317551.0,9954587.0
2017-11-09,32300,32850,31850,32250,61207,321035.0,9954587.0
2017-11-10,32600,34400,32350,33950,104997,337958.0,9954587.0
2017-11-13,33550,34450,33350,34350,46356,341940.0,9954587.0
2017-11-14,34100,35600,34100,35600,142579,354383.0,9954587.0
2017-11-15,35850,37500,35150,36900,243337,367324.0,9954587.0
2017-11-16,37000,37400,35400,36950,104312,367822.0,9954587.0
2017-11-17,36350,37600,35100,37100,120221,369315.0,9954587.0
2017-11-20,37100,38250,36550,36900,124580,367324.0,9954587.0
2017-11-21,37400,37650,35500,36400,128608,362347.0,9954587.0
2017-11-22,37500,37500,35000,35900,105171,357370.0,9954587.0
2017-11-23,35800,39300,35300,39300,248029,391215.0,9954587.0
2017-11-24,39300,39350,37300,37750,163804,375786.0,9954587.0
2017-11-27,37700,38650,36200,36900,96685,367324.0,9954587.0
2017-11-28,37200,37400,36350,36900,74386,367324.0,9954587.0
2017-11-29,37000,37800,36250,36650,105307,364836.0,9954587.0
2017-11-30,37000,37650,35850,36100,101466,359361.0,9954587.0
2017-12-01,36350,38050,36350,37550,131691,373795.0,9954587.0
2017-12-04,37500,39600,37350,39100,236192,389224.0,9954587.0
2017-12-05,39050,39150,36900,37450,119065,372799.0,9954587.0
2017-12-06,37300,38100,35400,36500,136002,363342.0,9954587.0
2017-12-07,36650,36800,34000,34700,126253,345424.0,9954587.0
2017-12-08,34800,35400,34100,34250,60990,340945.0,9954587.0
2017-12-11,34900,36050,34250,36050,65605,358863.0,9954587.0
2017-12-12,36100,36100,34650,35050,48849,348908.0,9954587.0
2017-12-13,35500,35800,34450,35250,77380,350899.0,9954587.0
2017-12-14,35450,35450,33500,33600,128686,334474.0,9954587.0
2017-12-15,33550,34800,32600,33450,124456,332981.0,9954587.0
2017-12-18,33450,35000,32550,34850,182074,346917.0,9954587.0
2017-12-19,34550,34850,32400,33300,116732,331488.0,9954587.0
2017-12-20,32500,34300,32500,33950,86967,337958.0,9954587.0
2017-12-21,34050,34850,33300,33300,68764,331488.0,9954587.0
2017-12-22,33150,35500,32900,35500,102575,353388.0,9954587.0
2017-12-26,35400,38100,35300,37450,213784,372799.0,9954587.0
2017-12-27,37450,40850,36900,40600,383140,404156.0,9954587.0
2017-12-28,40500,41900,40200,40250,255473,400672.0,9954587.0
2018-01-02,40800,42550,40250,42350,204233,421577.0,9954587.0
2018-01-03,42350,43650,41000,42550,302056,423568.0,9954587.0
2018-01-04,42800,44400,40200,40800,295362,406147.0,9954587.0
2018-01-05,42000,42900,40500,41700,165506,415106.0,9954587.0
2018-01-08,42050,43550,40400,43000,208304,428047.0,9954587.0
2018-01-09,42500,42600,39550,39850,253069,396690.0,9954587.0
2018-01-10,39700,40550,38500,40150,188934,399677.0,9954587.0
2018-01-11,40150,41550,39450,41550,122230,413613.0,9954587.0
2018-01-12,41300,44200,40650,41950,366727,417595.0,9954587.0
2018-01-15,41900,44500,40850,44300,380717,440988.0,9954587.0
2018-01-16,44000,44650,42150,44200,210970,439993.0,9954587.0
2018-01-17,43950,49750,43400,48500,621090,482797.0,9954587.0
2018-01-18,48650,63000,47100,59200,1544408,589312.0,9954587.0
2018-01-19,60400,62500,56100,59300,654867,590307.0,9954587.0
2018-01-22,58000,59400,55500,59300,271242,590307.0,9954587.0
2018-01-23,60000,61500,57500,60500,261517,602253.0,9954587.0
2018-01-24,60300,64400,58800,61200,342648,609221.0,9954587.0
2018-01-25,61000,68000,60700,64400,448065,641075.0,9954587.0
2018-01-26,64000,68800,63800,66500,298330,661980.0,9954587.0
2018-01-29,67200,69600,64100,69000,282352,686867.0,9954587.0
2018-01-30,68500,69100,66700,67500,194030,671935.0,9954587.0
2018-01-31,62900,65300,60100,61500,442521,612207.0,9954587.0
2018-02-01,61500,61800,56300,57500,527263,572389.0,9954587.0
2018-02-02,57300,60200,55500,60200,288940,599266.0,9954587.0
2018-02-05,58300,59600,55300,55300,240182,550489.0,9954587.0
2018-02-06,51500,55000,50500,55000,417750,547502.0,9954587.0
2018-02-07,56700,57000,52000,52000,258298,517639.0,9954587.0
2018-02-08,52900,58900,51800,57200,377704,569402.0,9954587.0
2018-02-09,54000,61600,53900,60900,463103,606234.0,9954587.0
2018-02-12,60800,66800,60800,64700,374342,644062.0,9954587.0
2018-02-13,65800,67000,60400,60900,409014,606234.0,9954587.0
2018-02-14,61000,65200,59200,65200,271904,688791.0,10564282.0
2018-02-19,64500,67900,64100,67100,221469,708863.0,10564282.0
2018-02-20,66700,67000,62400,63200,204730,667663.0,10564282.0
2018-02-21,63200,66000,62000,65100,141196,687735.0,10564282.0
2018-02-22,64300,67500,63600,67200,209108,709920.0,10564282.0
2018-02-23,67900,67900,66000,67600,144886,714145.0,10564282.0
2018-02-26,68500,72000,67900,69600,319643,735274.0,10564282.0
2018-02-27,70200,70200,61700,62300,517461,658155.0,10564282.0
2018-02-28,60900,63500,57600,59400,314412,627518.0,10564282.0
2018-03-02,58900,60500,57900,60200,139290,635970.0,10564282.0
2018-03-05,59500,60300,54200,54800,229706,578923.0,10564282.0
2018-03-06,55800,59100,55700,58800,148094,621180.0,10564282.0
2018-03-07,58500,60000,56600,57000,108021,602164.0,10564282.0
2018-03-08,58200,60500,58100,60300,88841,637026.0,10564282.0
2018-03-09,60900,61700,59300,59600,87869,629631.0,10564282.0
2018-03-12,60600,63900,59900,63800,131897,674001.0,10564282.0
2018-03-13,63200,63400,61400,63200,131053,667663.0,10564282.0
2018-03-14,62300,62900,60000,61500,100801,649703.0,10564282.0
2018-03-15,61600,63300,60800,62400,88510,660809.0,10589882.0
2018-03-16,62400,66600,62100,65100,251221,689401.0,10589882.0
2018-03-19,64300,66200,63000,65400,121836,692578.0,10589882.0
2018-03-20,64000,65800,63900,65100,91161,689401.0,10589882.0
2018-03-21,64600,69600,63100,65000,359376,688342.0,10589882.0
2018-03-22,65500,66600,60500,60900,205673,644924.0,10589882.0
2018-03-23,56600,60900,55800,55800,267176,590915.0,10589882.0
2018-03-26,55900,60100,55800,60000,173151,635393.0,10589882.0
2018-03-27,61000,61300,59200,60300,96917,638570.0,10589882.0
2018-03-28,59200,60100,55500,58800,168522,622685.0,10589882.0
2018-03-29,58900,60600,56100,59700,89999,632216.0,10589882.0
2018-03-30,60100,62700,59200,62600,151869,662927.0,10589882.0
2018-04-02,63300,64500,61300,62700,191523,663986.0,10589882.0
2018-04-03,61200,62800,60300,62500,103296,661868.0,10589882.0
2018-04-04,63100,65200,60300,61500,253710,651278.0,10589882.0
2018-04-05,63100,64400,61400,63500,256999,672458.0,10589882.0
2018-04-06,63200,64400,61900,64200,141664,679870.0,10589882.0
2018-04-09,66100,67700,64300,65500,337818,693637.0,10589882.0
2018-04-10,65500,68000,64000,67900,273907,719053.0,10589882.0
2018-04-11,67500,73000,66800,72000,613833,762472.0,10589882.0
2018-04-12,73000,73000,65500,65700,569206,695755.0,10589882.0
2018-04-13,64500,69700,62000,69300,405654,733879.0,10589882.0
2018-04-16,69700,70400,67500,67600,162702,715876.0,10589882.0
2018-04-17,67700,67700,64300,65700,223331,695755.0,10589882.0
2018-04-18,66100,67000,61000,61800,229070,654455.0,10589882.0
2018-04-19,60800,60800,56500,56800,284694,601505.0,10589882.0
2018-04-20,57600,60700,57400,60200,140974,637511.0,10589882.0
2018-04-23,59700,62600,56700,61100,180042,647042.0,10589882.0
2018-04-24,61300,63500,57100,57700,151031,611036.0,10589882.0
2018-04-25,57000,59700,55200,59300,122316,627980.0,10589882.0
2018-04-26,60700,60700,58600,60200,94038,637511.0,10589882.0
2018-04-27,60500,61600,57500,59200,90707,626921.0,10589882.0
2018-04-30,59400,59400,55400,59000,136364,624803.0,10589882.0
2018-05-02,57200,60000,56200,56900,120278,602564.0,10589882.0
2018-05-03,57000,57500,47550,47550,654665,503549.0,10589882.0
2018-05-04,47400,48250,42500,43100,491620,456424.0,10589882.0
2018-05-08,44250,44750,41050,41050,263644,434715.0,10589882.0
2018-05-09,41900,44600,40900,44300,209530,469132.0,10589882.0
2018-05-10,44300,44850,42500,44200,116797,468073.0,10589882.0
2018-05-11,44450,46150,43400,45350,175758,480251.0,10589882.0
2018-05-14,46000,47700,44500,46050,152217,487664.0,10589882.0
2018-05-15,46550,48150,45900,48150,114098,509903.0,10589882.0
2018-05-16,48150,48150,46300,46750,82999,495077.0,10589882.0
2018-05-17,46750,46750,44500,46350,70021,490841.0,10589882.0
2018-05-18,46400,48900,46350,48550,115866,514139.0,10589882.0
2018-05-21,49000,49700,48050,48400,82250,512550.0,10589882.0
2018-05-23,48450,48750,47150,47950,55189,507785.0,10589882.0
2018-05-24,48000,49750,47650,48600,80222,514668.0,10589882.0
2018-05-25,48400,48500,47400,47950,72643,507785.0,10589882.0
2018-05-28,47300,51200,47000,50500,126409,534789.0,10589882.0
2018-05-29,50000,50900,48600,48600,81560,514668.0,10589882.0
2018-05-30,48200,48550,46950,48150,89154,509903.0,10589882.0
2018-05-31,48500,48550,46050,46800,185208,495606.0,10589882.0
2018-06-01,46900,48800,46600,48800,100741,516786.0,10589882.0
2018-06-04,48800,49000,47050,47050,53202,498254.0,10589882.0
2018-06-05,47800,48150,46750,46750,55049,495077.0,10589882.0
2018-06-07,46750,48650,46200,48550,66758,514139.0,10589882.0
2018-06-08,47800,48550,46950,47150,32244,499313.0,10589882.0
2018-06-11,47450,48450,46500,47100,29602,498783.0,10589882.0
2018-06-12,47100,48350,46150,46550,58440,492959.0,10589882.0
2018-06-14,47000,47150,45200,45200,71364,478663.0,10589882.0
2018-06-15,45200,46650,45050,46650,39941,494018.0,10589882.0
2018-06-18,46000,47300,42850,43950,61660,465425.0,10589882.0
2018-06-19,43500,45000,41050,41050,55747,434715.0,10589882.0
2018-06-20,41950,44400,41250,43000,87043,455365.0,10589882.0
2018-06-21,43000,43000,41200,41200,41051,436303.0,10589882.0
2018-06-22,42150,42300,40700,42250,37155,447423.0,10589882.0
2018-06-25,41350,43150,41300,42950,35919,454835.0,10589882.0
2018-06-26,42700,42950,41650,42600,30327,451129.0,10589882.0
2018-06-27,43250,43800,42250,42250,44786,447423.0,10589882.0
2018-06-28,41800,42250,40550,40550,42509,429420.0,10589882.0
2018-06-29,41400,41400,38450,39350,47929,416712.0,10589882.0
2018-07-02,39350,40200,36350,36550,56711,387060.0,10589882.0
2018-07-03,37500,39800,36950,37550,114296,397650.0,10589882.0
2018-07-04,38350,39000,37000,37950,55008,401886.0,10589882.0
2018-07-05,37950,38700,37000,38250,47286,405063.0,10589882.0
