로보스타(090360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-21,30700,31550,30700,31450,53957,306638.0,9750000.0
2018-08-22,31500,31500,30650,30650,89319,298838.0,9750000.0
2018-08-23,30500,30950,30000,30150,126150,293962.0,9750000.0
2018-08-24,30050,32450,30000,32100,220425,312975.0,9750000.0
2018-08-27,32100,33400,31700,33000,169301,321750.0,9750000.0
2018-08-28,33050,33700,32550,32700,142361,318825.0,9750000.0
2018-08-29,33400,34300,32800,34300,163793,334425.0,9750000.0
2018-08-30,33900,34700,33400,33700,123468,328575.0,9750000.0
2018-08-31,33450,33550,32500,33100,101616,322725.0,9750000.0
2018-09-03,33250,33350,32650,33000,70171,321750.0,9750000.0
2018-09-04,32950,33400,32850,32950,48252,321262.0,9750000.0
2018-09-05,32950,33250,31850,31950,107264,311512.0,9750000.0
2018-09-06,31950,32400,31350,32150,68307,313462.0,9750000.0
2018-09-07,31900,32150,31550,31650,64719,308588.0,9750000.0
2018-09-10,31700,31800,30700,31100,100105,303225.0,9750000.0
2018-09-11,30850,31550,30800,31000,74415,302250.0,9750000.0
2018-09-12,30950,31550,30250,30400,98136,296400.0,9750000.0
2018-09-13,30350,31050,30350,30750,59683,299812.0,9750000.0
2018-09-14,31200,31200,30400,30650,66496,298838.0,9750000.0
2018-09-17,30450,30750,30000,30100,70709,293475.0,9750000.0
2018-09-18,29850,31500,29300,30600,140992,298350.0,9750000.0
2018-09-19,31100,31100,29800,29850,73080,291038.0,9750000.0
2018-09-20,29950,30100,28350,29100,205445,283725.0,9750000.0
2018-09-21,29150,33550,29100,32550,620782,317362.0,9750000.0
2018-09-27,32550,33200,31800,33200,163601,323700.0,9750000.0
2018-09-28,33300,33300,31900,32000,82747,312000.0,9750000.0
2018-10-01,31950,31950,30700,30900,86949,301275.0,9750000.0
2018-10-02,30600,31250,29950,30200,83374,294450.0,9750000.0
2018-10-04,29900,31100,29450,30850,101903,300788.0,9750000.0
2018-10-05,30800,30900,29300,29600,94030,288600.0,9750000.0
2018-10-08,29400,30000,28500,28500,81981,277875.0,9750000.0
2018-10-10,28100,28550,26350,27000,155862,263250.0,9750000.0
2018-10-11,25350,26700,25100,25150,160063,245212.0,9750000.0
2018-10-12,24700,26750,24700,26500,106091,258375.0,9750000.0
2018-10-15,26050,27100,26000,26550,67323,258862.0,9750000.0
2018-10-16,26350,27300,26350,26700,34254,260325.0,9750000.0
2018-10-17,27550,27550,26550,26550,33751,258862.0,9750000.0
2018-10-18,26600,28600,26600,27400,107598,267150.0,9750000.0
2018-10-19,27000,27400,26350,27400,51847,267150.0,9750000.0
2018-10-22,27050,27250,26500,26850,41652,261788.0,9750000.0
2018-10-23,27150,27150,25500,25550,60037,249112.0,9750000.0
2018-10-24,25600,26400,24950,25100,68392,244725.0,9750000.0
2018-10-25,23950,24650,23650,24550,118956,239362.0,9750000.0
2018-10-26,24550,24800,22650,23100,103064,225225.0,9750000.0
2018-10-29,22550,23400,21800,21800,105631,212550.0,9750000.0
2018-10-30,21350,22800,21350,22800,116617,222300.0,9750000.0
2018-10-31,23200,25050,22250,24600,153177,239850.0,9750000.0
2018-11-01,24350,26400,24350,25850,119770,252038.0,9750000.0
2018-11-02,25900,27250,25900,26850,106080,261788.0,9750000.0
2018-11-05,27150,27250,26050,27200,34418,265200.0,9750000.0
2018-11-06,27200,27300,26100,27000,32417,263250.0,9750000.0
2018-11-07,27000,27300,25700,26000,40693,253500.0,9750000.0
2018-11-08,26700,27150,26200,26550,33382,258862.0,9750000.0
2018-11-09,26250,26500,25700,26100,30790,254475.0,9750000.0
2018-11-12,25950,26600,25500,26000,33421,253500.0,9750000.0
2018-11-13,25300,25650,25000,25550,30321,249112.0,9750000.0
2018-11-14,25800,26500,25450,25450,29182,248138.0,9750000.0
2018-11-15,25450,26600,25100,26400,26431,257400.0,9750000.0
2018-11-16,26700,26950,26150,26350,39987,256912.0,9750000.0
2018-11-19,26550,26600,25700,25750,32126,251062.0,9750000.0
2018-11-20,25250,26000,25200,25950,24384,253012.0,9750000.0
2018-11-21,25650,26200,25250,25850,34186,252038.0,9750000.0
2018-11-22,25650,27400,25650,26650,98015,259838.0,9750000.0
2018-11-23,26650,27050,25850,26200,44110,255450.0,9750000.0
2018-11-26,26300,27150,26200,26650,42837,259838.0,9750000.0
2018-11-27,26750,26950,26300,26550,36228,258862.0,9750000.0
2018-11-28,26750,27150,26300,26650,43138,259838.0,9750000.0
2018-11-29,26900,28700,26850,28250,162274,275438.0,9750000.0
2018-11-30,28250,28250,27250,27450,69900,267638.0,9750000.0
2018-12-03,27500,28150,27400,27600,41665,269100.0,9750000.0
2018-12-04,27600,27900,27150,27500,39298,268125.0,9750000.0
2018-12-05,26900,27400,26750,27150,42985,264712.0,9750000.0
2018-12-06,27400,27400,26000,26000,59559,253500.0,9750000.0
2018-12-07,26100,26400,25650,26000,21441,253500.0,9750000.0
2018-12-10,25900,25900,25150,25250,31711,246188.0,9750000.0
2018-12-11,25700,25700,24850,24850,24038,242288.0,9750000.0
2018-12-12,24700,25600,24700,25200,37561,245700.0,9750000.0
2018-12-13,25250,26000,25250,25550,18512,249112.0,9750000.0
2018-12-14,25300,25550,24800,24950,26588,243262.0,9750000.0
2018-12-17,24750,24800,23900,24250,36736,236438.0,9750000.0
2018-12-18,23600,24550,23500,23600,27341,230100.0,9750000.0
2018-12-19,23250,24200,23250,23950,40373,233512.0,9750000.0
2018-12-20,23600,24400,23200,23600,43317,230100.0,9750000.0
2018-12-21,23350,23550,23050,23300,35423,227175.0,9750000.0
2018-12-24,23050,23250,22700,22950,38080,223762.0,9750000.0
2018-12-26,22450,22800,21500,22550,44509,219862.0,9750000.0
2018-12-27,22850,24100,22850,23150,44443,225712.0,9750000.0
2018-12-28,23200,24500,23000,24000,50508,234000.0,9750000.0
2019-01-02,24100,24350,22400,22850,73044,222788.0,9750000.0
2019-01-03,22550,22950,21100,21500,108393,209625.0,9750000.0
2019-01-04,21700,22000,20350,20750,121389,202312.0,9750000.0
2019-01-07,21100,22300,21100,22100,90640,215475.0,9750000.0
2019-01-08,21950,22750,21900,22100,51436,215475.0,9750000.0
2019-01-09,22300,23000,22150,22850,42198,222788.0,9750000.0
2019-01-10,23100,24600,22500,22850,174114,222788.0,9750000.0
2019-01-11,23050,23450,22400,22900,59997,223275.0,9750000.0
2019-01-14,22800,22900,22150,22200,37014,216450.0,9750000.0
2019-01-15,22700,22700,22050,22100,43317,215475.0,9750000.0
2019-01-16,22200,22600,21750,22300,63930,217425.0,9750000.0
2019-01-17,22350,22350,21600,21600,54262,210600.0,9750000.0
2019-01-18,21500,22300,21250,22300,66469,217425.0,9750000.0
2019-01-21,22550,23250,22150,23200,95781,226200.0,9750000.0
2019-01-22,23300,23650,22800,22850,51068,222788.0,9750000.0
2019-01-23,22350,23150,22300,23000,30716,224250.0,9750000.0
2019-01-24,23400,23500,22900,23450,75138,228638.0,9750000.0
2019-01-25,23500,24000,23400,23850,62132,232538.0,9750000.0
2019-01-28,23850,24150,23500,23850,56157,232538.0,9750000.0
2019-01-29,23850,23850,22850,23100,64697,225225.0,9750000.0
2019-01-30,22950,23450,22700,23150,56443,225712.0,9750000.0
2019-01-31,23200,23350,22650,22800,41080,222300.0,9750000.0
2019-02-01,22750,23350,22550,22700,49605,221325.0,9750000.0
2019-02-07,22650,23200,22650,23050,39245,224738.0,9750000.0
2019-02-08,22850,23250,22650,22800,41309,222300.0,9750000.0
2019-02-11,23000,23000,22000,22200,77571,216450.0,9750000.0
2019-02-12,22250,23100,22250,22700,83823,221325.0,9750000.0
2019-02-13,22700,22950,22300,22700,58243,221325.0,9750000.0
2019-02-14,22950,24750,22750,24450,352321,238388.0,9750000.0
2019-02-15,24500,24750,23600,23850,107960,232538.0,9750000.0
2019-02-18,24050,24500,23600,24400,134318,237900.0,9750000.0
2019-02-19,24300,25450,24000,25200,215973,245700.0,9750000.0
2019-02-20,25250,25300,24600,24950,104299,243262.0,9750000.0
2019-02-21,25000,25000,24200,24350,79139,237412.0,9750000.0
2019-02-22,24350,24450,23600,23800,98528,232050.0,9750000.0
2019-02-25,23850,24700,23800,24600,80243,239850.0,9750000.0
2019-02-26,24750,24800,23850,24100,78596,234975.0,9750000.0
2019-02-27,24100,24650,23700,23900,74670,233025.0,9750000.0
2019-02-28,23950,24250,23200,23200,66861,226200.0,9750000.0
2019-03-04,23450,23850,23400,23600,53684,230100.0,9750000.0
2019-03-05,23300,23550,22750,22900,107931,223275.0,9750000.0
2019-03-06,22900,23400,22900,23150,51809,225712.0,9750000.0
2019-03-07,22950,23650,22650,22750,74825,221812.0,9750000.0
2019-03-08,22600,23000,22350,22550,30570,219862.0,9750000.0
2019-03-11,22250,22700,22050,22200,50896,216450.0,9750000.0
2019-03-12,22450,24300,22400,24050,237527,234488.0,9750000.0
2019-03-13,24500,25350,24250,24900,366559,242775.0,9750000.0
2019-03-14,24800,26400,24550,26050,281403,253988.0,9750000.0
2019-03-15,26000,26300,25100,25200,151011,245700.0,9750000.0
2019-03-18,25650,26500,25200,26250,165694,255938.0,9750000.0
2019-03-19,26250,27150,26000,26900,213771,262275.0,9750000.0
2019-03-20,27250,27900,26700,27400,248643,267150.0,9750000.0
2019-03-21,27050,27350,26400,26800,117067,261300.0,9750000.0
2019-03-22,26550,28600,26300,28600,287707,278850.0,9750000.0
2019-03-25,29400,33700,28600,31450,2332270,306638.0,9750000.0
2019-03-26,31650,32250,30300,32000,660256,312000.0,9750000.0
2019-03-27,31850,32700,29850,29850,563027,291038.0,9750000.0
2019-03-28,30250,30900,28500,28850,412030,281288.0,9750000.0
2019-03-29,28850,29800,28050,28650,299116,279338.0,9750000.0
2019-04-01,28850,30400,28700,29850,299775,291038.0,9750000.0
2019-04-02,29950,30900,29600,29950,367504,292012.0,9750000.0
2019-04-03,30400,30400,29150,29300,196051,285675.0,9750000.0
2019-04-04,29600,30550,28950,29300,291142,285675.0,9750000.0
2019-04-05,29500,29500,28500,28800,151995,280800.0,9750000.0
2019-04-08,29100,29250,28050,28300,183893,275925.0,9750000.0
2019-04-09,28450,29800,28400,29550,292134,288112.0,9750000.0
2019-04-10,29600,29800,29100,29100,158065,283725.0,9750000.0
2019-04-11,29400,30200,29200,29250,217354,285188.0,9750000.0
2019-04-12,29250,29450,28900,29100,106760,283725.0,9750000.0
2019-04-15,29100,29800,28850,28900,174511,281775.0,9750000.0
2019-04-16,29050,29550,28150,28950,180894,282262.0,9750000.0
2019-04-17,29250,29450,28350,28600,116899,278850.0,9750000.0
2019-04-18,28350,28750,27250,27400,186641,267150.0,9750000.0
2019-04-19,27100,27900,27100,27450,90618,267638.0,9750000.0
2019-04-22,27600,27600,26750,26850,130248,261788.0,9750000.0
2019-04-23,26850,27800,26550,27700,121053,270075.0,9750000.0
2019-04-24,27750,27950,27150,27250,87435,265688.0,9750000.0
2019-04-25,27300,27750,26750,27100,84478,264225.0,9750000.0
2019-04-26,26800,27100,26300,26800,66918,261300.0,9750000.0
2019-04-29,26850,27750,26850,27400,73114,267150.0,9750000.0
2019-04-30,27600,27600,26850,27250,53193,265688.0,9750000.0
2019-05-02,27250,27650,26900,27600,69790,269100.0,9750000.0
2019-05-03,27450,27750,27050,27300,50004,266175.0,9750000.0
2019-05-07,26700,26950,26300,26400,72115,257400.0,9750000.0
2019-05-08,26300,26400,25850,26000,70675,253500.0,9750000.0
2019-05-09,25750,26250,24600,24800,124713,241800.0,9750000.0
2019-05-10,24600,25600,24350,24850,88766,242288.0,9750000.0
2019-05-13,24900,25750,24400,24450,93185,238388.0,9750000.0
2019-05-14,23900,25150,23600,24700,77668,240825.0,9750000.0
2019-05-15,24750,25300,24750,25100,57504,244725.0,9750000.0
2019-05-16,24600,24800,23000,23500,195499,229125.0,9750000.0
2019-05-17,23900,24300,23000,23150,112142,225712.0,9750000.0
2019-05-20,23050,23350,22650,23250,71373,226688.0,9750000.0
2019-05-21,23250,23500,22950,23250,45412,226688.0,9750000.0
2019-05-22,23300,23800,22950,23700,37115,231075.0,9750000.0
2019-05-23,23700,23700,22600,22600,49550,220350.0,9750000.0
2019-05-24,22500,24700,22100,22650,351551,220838.0,9750000.0
2019-05-27,22400,22850,22300,22350,61377,217912.0,9750000.0
2019-05-28,22400,22800,22300,22600,47482,220350.0,9750000.0
2019-05-29,22900,23000,22100,22450,64203,218888.0,9750000.0
2019-05-30,22200,22750,22050,22450,47792,218888.0,9750000.0
2019-05-31,22350,22900,22300,22400,42715,218400.0,9750000.0
2019-06-03,22150,22700,22150,22450,38787,218888.0,9750000.0
2019-06-04,22150,23050,22150,22800,59694,222300.0,9750000.0
2019-06-05,22900,23350,22500,22600,67241,220350.0,9750000.0
2019-06-07,22800,23500,22600,23200,69960,226200.0,9750000.0
2019-06-10,23300,23750,23000,23400,77563,228150.0,9750000.0
2019-06-11,23650,23700,23250,23450,59737,228638.0,9750000.0
2019-06-12,23500,23500,23000,23100,54307,225225.0,9750000.0
2019-06-13,23000,23450,23000,23000,27161,224250.0,9750000.0
2019-06-14,23050,23050,22450,22800,58352,222300.0,9750000.0
2019-06-17,22800,23200,22650,22950,39296,223762.0,9750000.0
2019-06-18,22800,23050,22250,22250,79230,216938.0,9750000.0
2019-06-19,22400,23600,22300,23550,168733,229612.0,9750000.0
2019-06-20,23650,24700,23400,24050,313561,234488.0,9750000.0
2019-06-21,24250,24250,23300,23300,73800,227175.0,9750000.0
2019-06-24,23150,23800,22950,23500,59824,229125.0,9750000.0
2019-06-25,23500,24300,23150,23250,143796,226688.0,9750000.0
2019-06-26,23100,23700,22800,22950,80280,223762.0,9750000.0
2019-06-27,22900,24400,22900,24100,206351,234975.0,9750000.0
2019-06-28,23900,24250,23400,23500,98144,229125.0,9750000.0
2019-07-01,23550,23600,23000,23150,79452,225712.0,9750000.0
2019-07-02,23150,23950,23150,23300,66048,227175.0,9750000.0
2019-07-03,23350,23650,22750,22900,65273,223275.0,9750000.0
2019-07-04,22900,23150,22550,22950,52611,223762.0,9750000.0
2019-07-05,23500,24650,23450,24150,347025,235462.0,9750000.0
2019-07-08,24150,24650,23250,23650,165989,230588.0,9750000.0
2019-07-09,23450,23850,22400,22500,136553,219375.0,9750000.0
2019-07-10,22500,22800,22350,22500,50012,219375.0,9750000.0
2019-07-11,22500,22850,22350,22750,48736,221812.0,9750000.0
2019-07-12,22900,23000,22450,22650,46076,220838.0,9750000.0
2019-07-15,22700,22700,21450,21650,148934,211088.0,9750000.0
2019-07-16,21650,22150,21500,21900,56653,213525.0,9750000.0
2019-07-17,21650,21950,21000,21200,73714,206700.0,9750000.0
2019-07-18,21050,21500,20900,21300,38705,207675.0,9750000.0
2019-07-19,21100,21700,21100,21650,42336,211088.0,9750000.0
2019-07-22,21700,21950,21100,21400,40631,208650.0,9750000.0
2019-07-23,21650,21800,21250,21350,35112,208162.0,9750000.0
2019-07-24,21250,21750,20950,20950,42555,204262.0,9750000.0
2019-07-25,21000,21400,20200,20700,59453,201825.0,9750000.0
2019-07-26,20350,21000,19850,20100,60145,195975.0,9750000.0
2019-07-29,19900,20300,18850,18950,69942,184762.0,9750000.0
2019-07-30,18500,19450,18500,18950,62364,184762.0,9750000.0
2019-07-31,18650,19300,18350,19000,52111,185250.0,9750000.0
2019-08-01,18650,19850,18650,19100,47070,186225.0,9750000.0
2019-08-02,18550,19550,18150,19150,67731,186712.0,9750000.0
2019-08-05,18850,19200,16650,16800,136808,163800.0,9750000.0
2019-08-06,15650,17500,15000,15900,246317,155025.0,9750000.0
2019-08-07,15850,17700,15850,17400,134814,169650.0,9750000.0
2019-08-08,17800,18350,17700,17750,97305,173062.0,9750000.0
2019-08-09,18000,18550,17700,18050,88494,175988.0,9750000.0
2019-08-12,18050,18700,17700,18550,56048,180862.0,9750000.0
2019-08-13,18300,19800,18200,19100,204327,186225.0,9750000.0
2019-08-14,19500,19500,18750,18850,45761,183788.0,9750000.0
2019-08-16,18500,18700,18050,18600,53356,181350.0,9750000.0
2019-08-19,18600,19400,18600,18700,33244,182325.0,9750000.0
2019-08-20,18750,19000,18600,18700,31945,182325.0,9750000.0
2019-08-21,18550,19150,18500,18900,23992,184275.0,9750000.0
2019-08-22,19000,19150,18400,18500,39471,180375.0,9750000.0
2019-08-23,18150,18550,18050,18400,41136,179400.0,9750000.0
2019-08-26,17900,18200,17300,17300,34254,168675.0,9750000.0
2019-08-27,17800,18150,17550,17900,25643,174525.0,9750000.0
2019-08-28,18000,18350,17950,18250,18769,177938.0,9750000.0
2019-08-29,18250,18400,17750,18100,21605,176475.0,9750000.0
2019-08-30,18350,19200,18350,18800,37712,183300.0,9750000.0
2019-09-02,18600,18950,18450,18900,23907,184275.0,9750000.0
2019-09-03,19100,19400,19000,19250,35612,187688.0,9750000.0
2019-09-04,19200,19400,19000,19200,19611,187200.0,9750000.0
2019-09-05,19300,19850,19150,19700,42175,192075.0,9750000.0
2019-09-06,19950,19950,19150,19400,26952,189150.0,9750000.0
2019-09-09,19100,19350,18950,19000,24910,185250.0,9750000.0
2019-09-10,18950,19300,18950,19150,13036,186712.0,9750000.0
2019-09-11,19150,19500,19050,19500,22792,190125.0,9750000.0
2019-09-16,19600,19650,19200,19600,36214,191100.0,9750000.0
2019-09-17,19500,19750,19300,19650,29472,191588.0,9750000.0
2019-09-18,19700,19700,19400,19550,24874,190612.0,9750000.0
2019-09-19,19650,21150,19550,20900,180764,203775.0,9750000.0
2019-09-20,21050,21250,20650,20750,91536,202312.0,9750000.0
2019-09-23,20800,20800,20000,20300,52643,197925.0,9750000.0
2019-09-24,20050,20450,20000,20350,31186,198412.0,9750000.0
2019-09-25,20250,20350,19400,19400,61297,189150.0,9750000.0
2019-09-26,19700,19800,18950,19150,41852,186712.0,9750000.0
2019-09-27,19050,19550,19050,19300,30694,188175.0,9750000.0
2019-09-30,19000,19250,18800,19050,28525,185738.0,9750000.0
2019-10-01,19100,19450,18950,19150,38443,186712.0,9750000.0
2019-10-02,19200,19250,18800,18950,20340,184762.0,9750000.0
2019-10-04,18700,18950,18200,18400,35101,179400.0,9750000.0
2019-10-07,18800,18800,17900,18000,35523,175500.0,9750000.0
