인터로조(119610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-30,34785,35213,34594,35215,33495,398173.0,10776000.0
2017-05-31,35070,35595,33212,35453,39309,400867.0,10776000.0
2017-06-01,35451,37215,35166,36596,42535,413798.0,10776000.0
2017-06-02,37215,37215,35976,36311,24284,410566.0,10776000.0
2017-06-05,36309,36929,36119,36739,21069,415415.0,10776000.0
2017-06-07,36452,36452,35595,35929,23305,406255.0,10776000.0
2017-06-08,35595,36023,35070,35548,25701,401945.0,10776000.0
2017-06-09,35451,35738,35166,35738,22587,404100.0,10776000.0
2017-06-12,35690,35690,34785,34833,29902,393863.0,10776000.0
2017-06-13,34832,36976,34642,34880,34329,394402.0,10776000.0
2017-06-14,35166,35738,34689,35738,30673,404100.0,10776000.0
2017-06-15,35643,36071,35404,35786,28606,404639.0,10776000.0
2017-06-16,35451,35785,34928,34928,27094,394940.0,10776000.0
2017-06-19,34928,35595,34785,35595,18479,402484.0,10776000.0
2017-06-20,35643,35643,34499,34690,37664,392246.0,10776000.0
2017-06-21,34689,34785,34165,34404,20190,389014.0,10776000.0
2017-06-22,34260,34737,34165,34452,16564,389552.0,10776000.0
2017-06-23,34832,34832,34260,34309,24399,387936.0,10776000.0
2017-06-26,34355,34499,33736,33976,28540,384164.0,10776000.0
2017-06-27,33784,34165,33736,33832,24668,382548.0,10776000.0
2017-06-28,33641,33832,33355,33404,35117,377699.0,10776000.0
2017-06-29,33451,33689,33307,33546,19630,379315.0,10776000.0
2017-06-30,33594,34212,33355,33737,13485,381470.0,10776000.0
2017-07-03,33594,33641,32926,33118,36444,374466.0,10776000.0
2017-07-04,32974,33355,32211,32975,39184,372850.0,10776000.0
2017-07-05,32974,33879,32974,33499,20384,378776.0,10776000.0
2017-07-06,33498,33641,33259,33308,8776,376621.0,10776000.0
2017-07-07,33307,33974,33212,33832,14615,382548.0,10776000.0
2017-07-10,34070,34070,33117,33499,12794,378776.0,10776000.0
2017-07-11,32879,32974,32163,32308,64784,365306.0,10776000.0
2017-07-12,32306,32593,30544,30592,128350,345910.0,10776000.0
2017-07-13,30639,31068,30305,30354,76323,343216.0,10776000.0
2017-07-14,30496,31973,30305,31688,60089,358302.0,10776000.0
2017-07-17,31687,32354,31401,32070,42119,362612.0,10776000.0
2017-07-18,32211,32926,31878,32641,33174,369078.0,10776000.0
2017-07-19,32926,33736,32879,33689,30339,380932.0,10776000.0
2017-07-20,33641,34022,33498,33784,34356,382009.0,10776000.0
2017-07-21,33498,34022,33498,33784,13218,382009.0,10776000.0
2017-07-24,34117,35356,33784,35167,36354,397634.0,10776000.0
2017-07-25,35166,35261,34117,34166,19395,386320.0,10776000.0
2017-07-26,34070,34785,33594,34547,17667,390630.0,10776000.0
2017-07-27,34594,34785,34165,34357,29935,388475.0,10776000.0
2017-07-28,34165,34689,33974,34023,25795,384703.0,10776000.0
2017-07-31,34117,34450,33832,34071,14215,385242.0,10776000.0
2017-08-01,34070,34165,33355,33594,14075,379854.0,10776000.0
2017-08-02,33641,33879,33641,33784,4983,382009.0,10776000.0
2017-08-03,33736,33784,33164,33689,16511,380932.0,10776000.0
2017-08-04,33259,33689,33069,33642,12140,380393.0,10776000.0
2017-08-07,33736,33879,33498,33642,13141,380393.0,10776000.0
2017-08-08,33212,33689,33164,33356,12716,377160.0,10776000.0
2017-08-09,33498,33594,33069,33451,11436,378238.0,10776000.0
2017-08-10,33451,33451,32926,33261,20150,376082.0,10776000.0
2017-08-11,33259,33259,32401,32927,14977,372311.0,10776000.0
2017-08-14,32926,33355,32450,32546,10348,368000.0,10776000.0
2017-08-16,33212,33355,32688,33166,9616,375005.0,10776000.0
2017-08-17,33164,33355,32974,33023,11401,373388.0,10776000.0
2017-08-18,33355,34547,33164,34404,18070,389014.0,10776000.0
2017-08-21,34403,34403,33498,33594,9947,379854.0,10776000.0
2017-08-22,33784,33784,32879,33213,9358,375544.0,10776000.0
2017-08-23,33451,33451,32974,33070,6303,373927.0,10776000.0
2017-08-24,33021,33117,31878,32165,37749,363690.0,10776000.0
2017-08-25,32163,32879,32163,32355,14785,365845.0,10776000.0
2017-08-28,32640,32831,32211,32403,12035,366384.0,10776000.0
2017-08-29,32640,32640,32021,32403,11628,366384.0,10776000.0
2017-08-30,32401,32450,31973,32403,16861,366384.0,10776000.0
2017-08-31,32401,32688,32021,32213,14196,364229.0,10776000.0
2017-09-01,32116,32736,32021,32498,12990,367462.0,10776000.0
2017-09-04,31448,32449,31448,31926,15198,360996.0,10776000.0
2017-09-05,31925,32736,31783,32451,18776,366923.0,10776000.0
2017-09-06,32450,32736,32116,32451,6560,366923.0,10776000.0
2017-09-07,32498,32736,32211,32593,14264,368539.0,10776000.0
2017-09-08,32498,32593,30972,31259,51587,353453.0,10776000.0
2017-09-11,30877,31783,30877,31259,21042,353453.0,10776000.0
2017-09-12,31163,31449,31020,31021,41451,350759.0,10776000.0
2017-09-13,31449,31973,31115,31450,29294,355608.0,10776000.0
2017-09-14,31401,32926,31353,32689,24704,369617.0,10776000.0
2017-09-15,32021,32879,32021,32879,25618,371772.0,10776000.0
2017-09-18,32498,32593,32116,32308,24167,365306.0,10776000.0
2017-09-19,32306,32545,31878,32403,24985,366384.0,10776000.0
2017-09-20,32544,32973,31924,31926,26082,360996.0,10776000.0
2017-09-21,31878,32401,31735,32022,16654,362074.0,10776000.0
2017-09-22,32498,32688,31925,32498,21916,367462.0,10776000.0
2017-09-25,32736,32783,32211,32593,17519,368539.0,10776000.0
2017-09-26,31925,32736,31925,32403,20291,366384.0,10776000.0
2017-09-27,32401,32498,32068,32403,8460,366384.0,10776000.0
2017-09-28,32401,33164,32306,33118,34264,374466.0,10776000.0
2017-09-29,33164,34308,33164,34262,45859,387397.0,10776000.0
2017-10-10,34308,35023,33355,34595,37224,391169.0,10776000.0
2017-10-11,34975,35261,34355,35262,24276,398712.0,10776000.0
2017-10-12,35261,35261,34594,34595,16142,391169.0,10776000.0
2017-10-13,34403,36166,34403,36120,60832,408410.0,10776000.0
2017-10-16,36214,36452,35500,36263,30873,410027.0,10776000.0
2017-10-17,36309,36309,34975,35024,21393,396018.0,10776000.0
2017-10-18,34832,35404,34403,34500,19728,390091.0,10776000.0
2017-10-19,34499,35643,34403,35548,16952,401945.0,10776000.0
2017-10-20,35738,35785,34785,35215,9892,398173.0,10776000.0
2017-10-23,35213,35451,34785,35119,6780,397096.0,10776000.0
2017-10-24,35118,35785,34499,35167,20010,397634.0,10776000.0
2017-10-25,35213,35738,35166,35453,12733,400867.0,10776000.0
2017-10-26,35738,35738,35118,35453,14231,400867.0,10776000.0
2017-10-27,35404,35738,35118,35500,14869,401406.0,10776000.0
2017-10-30,35547,36071,35404,36025,22522,407333.0,10776000.0
2017-10-31,36119,36119,35547,35738,8799,404100.0,10776000.0
2017-11-01,35547,36023,35213,35738,13433,404100.0,10776000.0
2017-11-02,35261,36023,35261,35738,21650,404100.0,10776000.0
2017-11-03,35833,35928,35118,35405,21201,400328.0,10776000.0
2017-11-06,35166,35738,35166,35595,8228,402484.0,10776000.0
2017-11-07,35595,36166,35595,36120,38547,408410.0,10776000.0
2017-11-08,36071,37119,35833,36739,27394,415415.0,10776000.0
2017-11-09,36738,37024,36261,36882,21627,417031.0,10776000.0
2017-11-10,37072,37072,36261,36691,13223,414876.0,10776000.0
2017-11-13,36881,37119,36119,37121,32710,419725.0,10776000.0
2017-11-14,36786,38692,36691,38645,132017,436967.0,10776000.0
2017-11-15,38740,39406,37930,38693,68067,437506.0,10776000.0
2017-11-16,38215,38692,37310,37597,32137,425113.0,10776000.0
2017-11-17,37357,38168,37310,37835,16144,427807.0,10776000.0
2017-11-20,37644,38406,37644,38169,15769,431579.0,10776000.0
2017-11-21,38358,38358,37262,37264,25249,421342.0,10776000.0
2017-11-22,37167,38120,37167,37787,27271,427268.0,10776000.0
2017-11-23,37739,38215,37119,38121,19481,431040.0,10776000.0
2017-11-24,38120,38120,36929,37264,20130,421342.0,10776000.0
2017-11-27,37262,38120,36976,37882,21793,428346.0,10776000.0
2017-11-28,37453,37834,36738,37026,21875,418648.0,10776000.0
2017-11-29,36976,37596,36738,37121,16287,419725.0,10776000.0
2017-11-30,36691,37167,36119,36263,26161,410027.0,10776000.0
2017-12-01,36309,37882,35833,37835,30760,427807.0,10776000.0
2017-12-04,37834,39550,37739,38407,95463,434273.0,10776000.0
2017-12-05,38358,38358,37215,37930,31042,428885.0,10776000.0
2017-12-06,37930,37930,36309,36406,32907,411643.0,10776000.0
2017-12-07,36309,37072,35785,36025,51902,407333.0,10776000.0
2017-12-08,36071,37024,35451,36120,32230,408410.0,10776000.0
2017-12-11,36119,37072,35166,37073,38671,419186.0,10776000.0
2017-12-12,37072,37167,35881,36311,19008,410566.0,10776000.0
2017-12-13,36452,37024,35500,35643,47737,403022.0,10776000.0
2017-12-14,35547,35595,34212,34404,105140,389014.0,10776000.0
2017-12-15,35023,35213,34450,35215,16051,398173.0,10776000.0
2017-12-18,35261,35547,34594,34977,16706,395479.0,10776000.0
2017-12-19,35261,36261,35213,36215,39353,409488.0,10776000.0
2017-12-20,36309,36452,35833,36311,29264,410566.0,10776000.0
2017-12-21,36214,36643,35500,35500,35268,401406.0,10776000.0
2017-12-22,35500,36214,35500,36120,40678,408410.0,10776000.0
2017-12-26,36786,37549,36214,37502,62616,424036.0,10776000.0
2017-12-27,37598,37793,36335,37793,33839,419186.0,10776000.0
2017-12-28,37501,37744,36675,37745,23329,418648.0,10776000.0
2018-01-02,37113,37938,36772,37210,18508,412721.0,10776000.0
2018-01-03,37210,37210,36481,36870,31501,408949.0,10776000.0
2018-01-04,36821,37744,36432,36433,46912,404100.0,10776000.0
2018-01-05,36432,37938,36432,37647,40783,417570.0,10776000.0
2018-01-08,37890,37890,36967,37162,57800,412182.0,10776000.0
2018-01-09,37113,37550,36724,37404,41741,414876.0,10776000.0
2018-01-10,37404,38667,37113,38667,49990,428885.0,10776000.0
2018-01-11,38667,39639,38230,39542,86432,438583.0,10776000.0
2018-01-12,39444,40270,38910,40271,63717,446665.0,10776000.0
2018-01-15,40221,44545,40173,43671,196965,484381.0,10776000.0
2018-01-16,43622,45419,43476,44400,120373,492463.0,10776000.0
2018-01-17,44642,45031,44010,44691,87038,495696.0,10776000.0
2018-01-18,44788,45176,44010,44837,48031,497312.0,10776000.0
2018-01-19,44885,46099,44642,45371,68927,503239.0,10776000.0
2018-01-22,45419,46731,45419,46440,61801,515093.0,10776000.0
2018-01-23,46828,46828,45176,45663,51406,506472.0,10776000.0
2018-01-24,46148,46439,45273,45371,43568,503239.0,10776000.0
2018-01-25,45273,47022,45273,46246,57100,512938.0,10776000.0
2018-01-26,46245,46779,45856,46488,68704,515632.0,10776000.0
2018-01-29,46488,46925,46099,46488,44413,515632.0,10776000.0
2018-01-30,45662,46148,44010,44885,55153,497851.0,10776000.0
2018-01-31,44496,45662,44108,44837,41939,497312.0,10776000.0
2018-02-01,44545,46099,44545,45080,39539,500006.0,10776000.0
2018-02-02,45273,45273,42407,42991,59579,476838.0,10776000.0
2018-02-05,40853,42262,40756,40805,69288,452592.0,10776000.0
2018-02-06,40707,42262,39639,41582,76999,461213.0,10776000.0
2018-02-07,42067,43379,41436,42359,100793,469834.0,10776000.0
2018-02-08,42359,43088,40707,41145,113655,456364.0,10776000.0
2018-02-09,40076,41144,39201,39493,68508,438044.0,10776000.0
2018-02-12,39639,42845,39639,42408,67738,470372.0,10776000.0
2018-02-13,42407,42456,40610,40611,84442,450437.0,10776000.0
2018-02-14,40853,41727,39347,41728,37096,462829.0,10776000.0
2018-02-19,41825,42553,41387,42554,32823,471989.0,10776000.0
2018-02-20,41873,42505,40902,41096,19329,455825.0,10776000.0
2018-02-21,40902,42165,40756,42116,28178,467140.0,10776000.0
2018-02-22,41630,41630,40124,40222,352294,446126.0,10776000.0
2018-02-23,40950,40999,40367,40708,27466,451514.0,10776000.0
2018-02-26,40950,42019,40173,40805,33262,452592.0,10776000.0
2018-02-27,40756,40804,39930,40076,21582,444510.0,10776000.0
2018-02-28,40416,40416,38861,39153,23109,434273.0,10776000.0
2018-03-02,38910,40319,38376,40222,35675,446126.0,10776000.0
2018-03-05,40221,40756,39153,39202,26229,434812.0,10776000.0
2018-03-06,40270,40804,39298,40319,29014,447204.0,10776000.0
2018-03-07,40756,40756,39881,40028,35675,443971.0,10776000.0
2018-03-08,40027,40707,39833,40173,30787,445588.0,10776000.0
2018-03-09,40804,41096,40367,40951,46279,454208.0,10776000.0
2018-03-12,41290,41290,40124,40951,27529,454208.0,10776000.0
2018-03-13,40902,40902,39930,40416,18623,448282.0,10776000.0
2018-03-14,39881,40319,39347,39736,33671,440738.0,10776000.0
2018-03-15,39736,40173,38861,39348,18437,436428.0,10776000.0
2018-03-16,39056,39833,38910,39833,26473,441816.0,10776000.0
2018-03-19,40124,40610,39444,39445,12232,437506.0,10776000.0
2018-03-20,39444,39979,39153,39979,16348,443432.0,10776000.0
2018-03-21,39396,39881,39104,39688,44634,440200.0,10776000.0
2018-03-22,39687,40076,38861,38910,25735,431579.0,10776000.0
2018-03-23,39056,39444,38230,38230,41870,424036.0,10776000.0
2018-03-26,37695,39493,37695,39493,28858,438044.0,10776000.0
2018-03-27,39056,39784,38958,39348,19050,436428.0,10776000.0
2018-03-28,38764,39396,38424,38862,14086,431040.0,10776000.0
2018-03-29,38861,39396,38278,39396,13162,436967.0,10776000.0
2018-03-30,39396,39396,38910,39056,11298,433195.0,10776000.0
2018-04-02,39396,39590,38667,39250,24254,435350.0,10776000.0
2018-04-03,39444,39736,38376,39688,22474,440200.0,10776000.0
2018-04-04,39056,39881,38861,39250,25116,435350.0,10776000.0
2018-04-05,39493,39784,39201,39396,24941,436967.0,10776000.0
2018-04-06,39007,39298,38376,38376,19779,425652.0,10776000.0
2018-04-09,38521,38521,37404,37939,18057,420803.0,10776000.0
2018-04-10,37890,38084,37015,37356,23311,414337.0,10776000.0
2018-04-11,37355,37841,36772,37647,24735,417570.0,10776000.0
2018-04-12,37404,37404,36432,36676,25126,406794.0,10776000.0
2018-04-13,36432,36967,34829,35121,49478,389552.0,10776000.0
2018-04-16,35607,35607,34101,34927,50032,387397.0,10776000.0
2018-04-17,34489,34586,34246,34490,30663,382548.0,10776000.0
2018-04-18,34635,35558,34441,34830,38167,386320.0,10776000.0
2018-04-19,35218,36918,34927,36190,52186,401406.0,10776000.0
2018-04-20,35995,37647,34878,37016,55642,418595.0,10986749.0
2018-04-23,37210,37501,35898,36044,24582,407608.0,10986749.0
2018-04-24,36044,36821,35315,36773,30214,415848.0,10986749.0
2018-04-25,36724,36724,35024,35170,46336,397720.0,10986749.0
2018-04-26,35509,35704,34538,34927,24031,394974.0,10986749.0
2018-04-27,34538,35267,34101,34538,29756,390579.0,10986749.0
2018-04-30,35169,35412,34198,34441,25936,389480.0,10986749.0
2018-05-02,34489,35655,33712,34830,30613,393875.0,10986749.0
2018-05-03,34635,35121,34101,34344,20642,388382.0,10986749.0
2018-05-04,33906,34732,33615,33615,26075,380142.0,10986749.0
2018-05-08,33712,34586,32012,32012,42664,362013.0,10986749.0
2018-05-09,32838,34344,32012,34053,36110,385086.0,10986749.0
2018-05-10,33518,34198,33032,33615,15442,380142.0,10986749.0
2018-05-11,33858,34586,33518,34587,15712,391128.0,10986749.0
2018-05-14,33906,34878,33858,34344,14181,388382.0,10986749.0
2018-05-15,33906,34781,33906,34684,12172,392227.0,10986749.0
2018-05-16,34198,34635,33858,34150,11910,386184.0,10986749.0
2018-05-17,34101,34586,33906,34490,15306,390030.0,10986749.0
2018-05-18,34489,34878,34004,34878,16843,394424.0,10986749.0
2018-05-21,34489,35898,34052,35364,35245,399918.0,10986749.0
2018-05-23,34781,35364,34781,35073,17998,396622.0,10986749.0
2018-05-24,34392,35412,34392,35170,6744,397720.0,10986749.0
2018-05-25,35315,35364,34392,34781,13994,393326.0,10986749.0
2018-05-28,34878,35267,34101,34150,20240,386184.0,10986749.0
2018-05-29,34052,34295,33275,33275,22788,376296.0,10986749.0
2018-05-30,33275,33809,32206,33810,18364,382339.0,10986749.0
2018-05-31,34198,34198,32886,32887,18675,371901.0,10986749.0
2018-06-01,33129,33906,32692,33373,8750,377395.0,10986749.0
2018-06-04,33032,33566,32789,32790,10762,370803.0,10986749.0
2018-06-05,33712,34052,33081,33615,10348,380142.0,10986749.0
2018-06-07,32935,34101,32935,34101,10568,385635.0,10986749.0
2018-06-08,33858,34344,33129,33324,12521,376845.0,10986749.0
2018-06-11,33323,35995,33323,35656,44778,403214.0,10986749.0
2018-06-12,35655,35655,34635,34878,22975,394424.0,10986749.0
2018-06-14,34732,34927,34149,34538,38580,390579.0,10986749.0
2018-06-15,34538,35655,34198,35121,23325,397171.0,10986749.0
2018-06-18,35121,35412,32838,33567,20941,379592.0,10986749.0
2018-06-19,33858,34489,32838,32838,20705,371352.0,10986749.0
2018-06-20,34781,34927,32886,33810,11153,382339.0,10986749.0
2018-06-21,33081,33809,32935,32935,13840,372451.0,10986749.0
2018-06-22,34392,34392,32838,34393,19233,388931.0,10986749.0
2018-06-25,34295,34392,33566,34393,8200,388931.0,10986749.0
2018-06-26,34004,34781,33615,34441,10973,389480.0,10986749.0
2018-06-27,34344,34489,33615,33615,10632,380142.0,10986749.0
2018-06-28,33081,34635,33081,33324,16779,376845.0,10986749.0
2018-06-29,34052,34198,33081,33664,9519,380691.0,10986749.0
2018-07-02,33712,33809,32983,33421,17365,377944.0,10986749.0
2018-07-03,34586,34635,33081,34344,20058,388382.0,10986749.0
2018-07-04,34732,34732,33809,34296,13285,387832.0,10986749.0
2018-07-05,34295,34781,34198,34781,15368,393326.0,10986749.0
2018-07-06,34975,35461,34344,35364,14936,399918.0,10986749.0
2018-07-09,35364,35364,34246,34878,9959,394424.0,10986749.0
2018-07-10,34878,35267,34295,34587,14501,391128.0,10986749.0
2018-07-11,34392,34781,33712,33810,14871,382339.0,10986749.0
2018-07-12,33615,34198,33421,33907,18946,383438.0,10986749.0
2018-07-13,33858,34684,33712,34150,15543,386184.0,10986749.0
2018-07-16,34586,34586,33809,33907,21710,383438.0,10986749.0
2018-07-17,33955,34198,33081,33081,12270,374099.0,10986749.0
2018-07-18,33518,34004,33032,33033,14973,373549.0,10986749.0
2018-07-19,33712,33955,32546,33275,14497,376296.0,10986749.0
2018-07-20,33323,34052,33032,33567,13465,379592.0,10986749.0
2018-07-23,33372,34586,33032,33081,35191,374099.0,10986749.0
2018-07-24,33858,34198,32838,34004,18250,384536.0,10986749.0
2018-07-25,33858,34004,33372,33858,18027,382888.0,10986749.0
2018-07-26,34004,35072,33906,35073,28612,396622.0,10986749.0
2018-07-27,35267,35267,34149,34490,10606,390030.0,10986749.0
2018-07-30,34392,34586,33809,34296,13878,387832.0,10986749.0
2018-07-31,33761,34441,33372,34101,15052,385635.0,10986749.0
2018-08-01,34295,34538,33518,34538,7875,390579.0,10986749.0
2018-08-02,34538,34927,33664,33713,8093,381240.0,10986749.0
2018-08-03,33566,34198,33566,33761,7327,381790.0,10986749.0
2018-08-06,34004,34004,33226,33373,9635,377395.0,10986749.0
2018-08-07,33372,33906,33323,33907,7846,383438.0,10986749.0
2018-08-08,33275,33858,33226,33470,9675,378494.0,10986749.0
2018-08-09,33081,33323,32886,33227,9471,375747.0,10986749.0
2018-08-10,33226,33226,32449,32644,19482,369155.0,10986749.0
2018-08-13,32595,33323,32546,32547,11476,368056.0,10986749.0
2018-08-14,33032,33032,32255,32838,15351,371352.0,10986749.0
2018-08-16,32838,33323,32206,32644,21653,369155.0,10986749.0
2018-08-17,33129,33178,32352,32935,7952,372451.0,10986749.0
2018-08-20,33323,33323,32546,32644,7977,369155.0,10986749.0
2018-08-21,32352,34246,32352,34053,29074,385086.0,10986749.0
2018-08-22,33809,34052,33032,33373,11214,377395.0,10986749.0
2018-08-23,32935,33858,32643,33130,13893,374648.0,10986749.0
2018-08-24,32643,33081,32595,32790,15049,370803.0,10986749.0
2018-08-27,32789,33372,32449,33130,11718,374648.0,10986749.0
2018-08-28,33809,33809,32789,32838,11306,371352.0,10986749.0
2018-08-29,32546,33032,32449,32498,20467,367507.0,10986749.0
2018-08-30,32498,32983,32352,32547,17150,368056.0,10986749.0
2018-08-31,32255,32886,32012,32547,25495,368056.0,10986749.0
2018-09-03,32303,32838,32255,32692,10101,369704.0,10986749.0
2018-09-04,32546,32741,32255,32255,24124,364760.0,10986749.0
2018-09-05,32255,32449,31720,31721,21872,358717.0,10986749.0
2018-09-06,31720,32449,31720,31818,13324,359816.0,10986749.0
2018-09-07,32060,32352,31720,32207,10849,364211.0,10986749.0
2018-09-10,32206,32255,31623,31964,12173,361464.0,10986749.0
2018-09-11,31769,32303,31769,31867,12077,360365.0,10986749.0
2018-09-12,32449,32449,31089,31332,29801,354323.0,10986749.0
2018-09-13,31526,31575,30263,31527,47223,356520.0,10986749.0
2018-09-14,31526,32449,31089,32255,20676,364760.0,10986749.0
2018-09-17,32255,32401,31672,31964,11630,361464.0,10986749.0
2018-09-18,32109,32449,31283,31575,18056,357069.0,10986749.0
2018-09-19,31963,31963,30943,31041,7224,351027.0,10986749.0
2018-09-20,31186,31380,30166,30749,21046,347731.0,10986749.0
2018-09-21,30506,30943,29826,30264,21342,342237.0,10986749.0
2018-09-27,30020,30215,29486,29924,13289,338392.0,10986749.0
2018-09-28,29632,30603,29632,30361,22377,343336.0,10986749.0
2018-10-01,30360,30749,29972,30021,9088,339491.0,10986749.0
2018-10-02,30312,30312,29194,29292,18310,331250.0,10986749.0
2018-10-04,29292,29292,27348,27543,41059,311474.0,10986749.0
2018-10-05,27689,28077,26426,26960,53710,304882.0,10986749.0
2018-10-08,26717,28077,24774,25649,83298,290050.0,10986749.0
2018-10-10,25357,26717,25357,26377,57808,298290.0,10986749.0
2018-10-11,26231,28417,25454,26815,58466,303234.0,10986749.0
2018-10-12,27591,27591,25843,26620,25001,301037.0,10986749.0
2018-10-15,26183,26571,25357,26135,23429,295544.0,10986749.0
2018-10-16,26085,27446,25988,26377,13091,298290.0,10986749.0
2018-10-17,26474,26620,25940,26475,11003,299389.0,10986749.0
2018-10-18,27980,27980,24822,25212,37624,285106.0,10986749.0
2018-10-19,25211,25745,23657,25114,39621,284007.0,10986749.0
2018-10-22,24580,24580,23462,23706,74869,268077.0,10986749.0
2018-10-23,23899,23899,22345,22783,51858,257639.0,10986749.0
2018-10-24,22636,23268,22636,23220,33135,262583.0,10986749.0
2018-10-25,22831,23365,21908,23268,49757,263133.0,10986749.0
2018-10-26,23268,24337,22491,24191,50019,273570.0,10986749.0
2018-10-29,24774,25163,21908,22637,55365,255991.0,10986749.0
2018-10-30,23219,23997,22394,22394,31676,253245.0,10986749.0
2018-10-31,21762,22345,19090,19431,144865,219735.0,10986749.0
2018-11-01,19673,20208,19139,19528,69084,220834.0,10986749.0
2018-11-02,19673,20985,19479,20062,128629,226876.0,10986749.0
2018-11-05,19819,20013,19382,19625,59766,221932.0,10986749.0
2018-11-06,19722,19965,19333,19625,34353,221932.0,10986749.0
2018-11-07,19673,20208,18945,19528,70186,220834.0,10986749.0
2018-11-08,19625,20013,18653,18897,107710,213692.0,10986749.0
2018-11-09,19139,19139,18605,18799,54825,212594.0,10986749.0
2018-11-12,18750,19042,18556,18605,48800,210396.0,10986749.0
2018-11-13,18362,18653,17973,18605,56175,210396.0,10986749.0
2018-11-14,18556,19090,18313,18654,72304,210946.0,10986749.0
2018-11-15,18362,18653,18022,18411,66596,208199.0,10986749.0
2018-11-16,18507,18993,18362,18897,61512,213692.0,10986749.0
2018-11-19,18896,19770,18653,19625,123522,221932.0,10986749.0
2018-11-20,19333,19625,18847,19091,83798,215890.0,10986749.0
2018-11-21,18945,18945,18265,18654,95584,210946.0,10986749.0
2018-11-22,19042,21179,18702,19042,390880,215340.0,10986749.0
2018-11-23,19042,19236,18507,18994,48537,214791.0,10986749.0
2018-11-26,19285,19479,18556,19431,60107,219735.0,10986749.0
2018-11-27,19430,20985,19430,20840,146250,235666.0,10986749.0
2018-11-28,21131,21131,20402,20791,82123,235116.0,10986749.0
2018-11-29,21519,21519,20402,20500,66953,231820.0,10986749.0
2018-11-30,20936,20936,19916,20500,142662,232453.0,11016749.0
2018-12-03,20645,21033,20305,20742,80212,235208.0,11016749.0
2018-12-04,20596,21325,20208,21277,75413,241267.0,11016749.0
2018-12-05,20839,21033,20451,20645,60187,234106.0,11016749.0
2018-12-06,20645,20645,19868,20305,44450,230250.0,11016749.0
2018-12-07,20305,20645,19965,20305,39983,230250.0,11016749.0
2018-12-10,20110,20110,19382,19528,53451,221437.0,11016749.0
2018-12-11,19770,22296,19528,21714,206898,246224.0,11016749.0
2018-12-12,21956,24337,21859,23949,420723,271563.0,11016749.0
2018-12-13,24191,24677,23462,23463,200462,266054.0,11016749.0
2018-12-14,23268,23802,22734,22880,131210,259444.0,11016749.0
2018-12-17,23462,23462,22102,22248,130583,252284.0,11016749.0
2018-12-18,21908,23365,21762,23171,130010,262749.0,11016749.0
2018-12-19,23317,24677,23025,23900,132145,271012.0,11016749.0
2018-12-20,24142,24288,23219,24046,77044,272665.0,11016749.0
2018-12-21,23754,25211,23559,25212,118903,285885.0,11016749.0
2018-12-24,24968,25017,24045,24386,66009,276520.0,11016749.0
2018-12-26,24045,24774,23074,23900,102836,271012.0,11016749.0
2018-12-27,24600,25100,23900,24700,68555,272114.0,11016749.0
2018-12-28,24600,25050,23650,24650,69624,271563.0,11016749.0
2019-01-02,25000,25050,23900,24300,64442,267707.0,11016749.0
2019-01-03,24300,24600,23200,23450,56712,258343.0,11016749.0
2019-01-04,23450,23900,23150,23850,39892,262749.0,11016749.0
2019-01-07,23900,24250,23350,23750,30259,261648.0,11016749.0
2019-01-08,24000,24000,22900,22900,55595,252284.0,11016749.0
2019-01-09,22950,23750,22900,23400,49118,257792.0,11016749.0
2019-01-10,23250,24400,23000,23650,52593,260546.0,11016749.0
2019-01-11,23900,23900,23100,23350,36459,257241.0,11016749.0
2019-01-14,23400,23400,22550,22800,46529,251182.0,11016749.0
2019-01-15,23000,25350,22850,25350,174588,279275.0,11016749.0
2019-01-16,25150,25600,24700,25050,75089,275970.0,11016749.0
2019-01-17,24900,24900,24050,24050,68436,264953.0,11016749.0
2019-01-18,23900,24450,23650,24250,43964,267156.0,11016749.0
2019-01-21,24050,24450,23400,24050,36489,264953.0,11016749.0
2019-01-22,23800,23850,23050,23600,49281,259995.0,11016749.0
2019-01-23,23400,24400,23100,23750,47202,261648.0,11016749.0
2019-01-24,23450,23900,23200,23550,57651,259444.0,11016749.0
2019-01-25,23500,23850,23250,23550,25318,259444.0,11016749.0
2019-01-28,23350,23600,22900,23100,64096,254487.0,11016749.0
2019-01-29,23100,23100,22450,22950,70744,252834.0,11016749.0
2019-01-30,23000,23250,22850,22900,37050,252284.0,11016749.0
2019-01-31,22950,23000,22400,22700,49489,250080.0,11016749.0
2019-02-01,22700,22750,22000,22150,75131,244021.0,11016749.0
2019-02-07,22550,23400,22300,23050,53162,253936.0,11016749.0
2019-02-08,23100,23100,22600,22850,19912,251733.0,11016749.0
2019-02-11,22650,22700,22100,22100,52814,243470.0,11016749.0
2019-02-12,21700,22300,21550,21550,59358,237411.0,11016749.0
2019-02-13,21600,22850,21550,22700,74079,250080.0,11016749.0
2019-02-14,22450,23450,22450,23450,67034,258343.0,11016749.0
2019-02-15,23500,24650,23000,23950,163068,263851.0,11016749.0
2019-02-18,23950,25900,23900,25450,158756,280376.0,11016749.0
2019-02-19,25500,25500,24000,24400,127426,268809.0,11016749.0
2019-02-20,24450,25350,24050,24550,89304,270461.0,11016749.0
2019-02-21,24550,24800,23550,24150,126095,266054.0,11016749.0
2019-02-22,24150,24200,23550,23900,60674,263300.0,11016749.0
