엔에스엔(031860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-17,1883,1883,1831,1847,626495,22065.0,61980959.0
2011-08-18,1836,1873,1707,1759,726183,21012.0,61980959.0
2011-08-19,1753,1862,1670,1759,1036864,21012.0,61980959.0
2011-08-22,1758,1997,1758,1925,2824257,22995.0,61980959.0
2011-08-23,1930,1976,1769,1832,1387054,21879.0,61980959.0
2011-08-24,1841,1857,1790,1821,722426,21755.0,61980959.0
2011-08-25,1836,1836,1748,1790,758293,21383.0,61980959.0
2011-08-26,1795,1945,1769,1873,2028629,22375.0,61980959.0
2011-08-29,1852,1883,1795,1832,700622,21879.0,61980959.0
2011-08-30,1841,1893,1831,1847,442209,22065.0,61980959.0
2011-08-31,1805,1857,1795,1832,326452,21879.0,61980959.0
2011-09-01,1841,1883,1810,1852,472030,22127.0,61980959.0
2011-09-02,1857,1862,1774,1816,428835,21693.0,61980959.0
2011-09-05,1795,1857,1748,1775,548517,21197.0,61980959.0
2011-09-06,1758,1800,1707,1723,505423,20578.0,61980959.0
2011-09-07,1727,1784,1727,1759,300012,21012.0,61980959.0
2011-09-08,1769,1873,1769,1837,737582,21941.0,61980959.0
2011-09-09,1831,1831,1774,1775,232532,21197.0,61980959.0
2011-09-14,1743,1790,1712,1717,269769,20516.0,61980959.0
2011-09-15,1779,1779,1608,1614,514396,19276.0,61980959.0
2011-09-16,1644,1686,1644,1686,362975,20144.0,61980959.0
2011-09-19,1701,1701,1650,1655,271884,19772.0,61980959.0
2011-09-20,1639,1686,1618,1676,117642,20020.0,61980959.0
2011-09-21,1675,1712,1675,1697,129370,20268.0,61980959.0
2011-09-22,1686,1691,1634,1650,371282,19710.0,61980959.0
2011-09-23,1618,1634,1556,1557,506733,18594.0,61980959.0
2011-09-26,1577,1603,1426,1458,707370,17417.0,61980959.0
2011-09-27,1525,1530,1458,1505,501058,17974.0,61980959.0
2011-09-28,1504,1530,1478,1505,171412,17974.0,61980959.0
2011-09-29,1509,1592,1437,1515,267419,18098.0,61980959.0
2011-09-30,1551,1582,1530,1557,257374,18594.0,61980959.0
2011-10-04,1541,1551,1452,1551,187507,18532.0,61980959.0
2011-10-05,1535,1566,1452,1505,421779,17974.0,61980959.0
2011-10-06,1504,1660,1504,1577,1698346,18842.0,61980959.0
2011-10-07,1577,1608,1530,1557,516469,18594.0,61980959.0
2011-10-10,1582,1603,1551,1572,574424,18780.0,61980959.0
2011-10-11,1598,1603,1561,1577,595555,18842.0,61980959.0
2011-10-12,1598,1608,1551,1562,499892,18656.0,61980959.0
2011-10-13,1582,1655,1561,1634,1009390,19524.0,61980959.0
2011-10-14,1634,1644,1592,1634,345017,19524.0,61980959.0
2011-10-17,1634,1686,1618,1619,571124,19338.0,61980959.0
2011-10-18,1598,1613,1546,1583,773353,18904.0,61980959.0
2011-10-19,1816,1816,1686,1816,5662053,21693.0,61980959.0
2011-10-20,1800,1805,1670,1697,1770933,20268.0,61980959.0
2011-10-21,1691,1758,1613,1660,1255994,19834.0,61980959.0
2011-10-24,1686,1701,1644,1671,639841,19958.0,61980959.0
2011-10-25,1681,1919,1670,1920,5147981,22933.0,61980959.0
2011-10-26,1841,1966,1805,1842,4256958,22003.0,61980959.0
2011-10-27,1857,1857,1753,1800,2344760,21507.0,61980959.0
2011-10-28,1816,1831,1738,1790,1284645,21383.0,61980959.0
2011-10-31,1790,1847,1753,1832,1190898,21879.0,61980959.0
2011-11-01,1816,1857,1779,1780,815018,21259.0,61980959.0
2011-11-02,1722,1841,1712,1816,835243,21693.0,61980959.0
2011-11-03,1816,1950,1774,1904,1644653,22747.0,61980959.0
2011-11-04,1909,2044,1899,1998,2426514,23863.0,61980959.0
2011-11-07,2002,2293,1997,2231,13984523,26652.0,61980959.0
2011-11-08,2277,2340,2158,2179,5350392,26032.0,61980959.0
2011-11-09,2220,2308,2142,2247,2768281,26838.0,61980959.0
2011-11-10,2205,2210,2085,2086,1658701,24916.0,61980959.0
2011-11-11,2116,2205,2085,2143,1030984,25598.0,61980959.0
2011-11-14,2163,2246,2158,2184,1387607,26094.0,61980959.0
2011-11-15,2179,2267,2127,2148,2088513,25660.0,61980959.0
2011-11-16,2189,2189,2116,2117,1078196,25288.0,61980959.0
2011-11-17,2116,2184,2070,2101,1057415,25102.0,61980959.0
2011-11-18,2070,2132,2070,2107,752799,25164.0,61980959.0
2011-11-21,2106,2174,2091,2101,704831,25102.0,61980959.0
2011-11-22,2096,2148,2054,2127,688105,25412.0,61980959.0
2011-11-23,2127,2148,2039,2039,683432,24359.0,61980959.0
2011-11-24,2028,2065,1950,2055,485758,24544.0,61980959.0
2011-11-25,2023,2075,1940,1998,537924,23863.0,61980959.0
2011-11-28,2018,2065,1992,2008,287542,23987.0,61980959.0
2011-11-29,2008,2106,1956,2029,973635,24235.0,61980959.0
2011-11-30,2033,2111,2008,2029,546671,24235.0,61980959.0
2011-12-01,2096,2096,1971,2029,603018,24235.0,61980959.0
2011-12-02,2039,2044,1982,2029,314919,24235.0,61980959.0
2011-12-05,2059,2059,1982,2029,394596,24235.0,61980959.0
2011-12-06,2039,2044,1987,1992,399077,23801.0,61980959.0
2011-12-07,1992,2008,1945,1946,538789,23243.0,61980959.0
2011-12-08,1930,1982,1888,1920,395216,22933.0,61980959.0
2011-12-09,1930,1930,1816,1909,612188,22809.0,61980959.0
2011-12-12,1930,1940,1764,1878,602694,22437.0,61980959.0
2011-12-13,1841,1883,1805,1883,558558,22499.0,61980959.0
2011-12-14,1852,1888,1816,1837,330890,21941.0,61980959.0
2011-12-15,1810,1836,1774,1800,394158,21507.0,61980959.0
2011-12-16,1805,1816,1748,1769,432389,21136.0,61980959.0
2011-12-19,1743,1779,1566,1629,769565,19462.0,61980959.0
2011-12-20,1592,1675,1592,1655,698306,19772.0,61980959.0
2011-12-21,1655,1753,1655,1686,690141,20144.0,61980959.0
2011-12-22,1722,1722,1681,1702,193178,20330.0,61980959.0
2011-12-23,1717,1764,1696,1738,398870,20764.0,61980959.0
2011-12-26,1738,1758,1701,1743,220919,20826.0,61980959.0
2011-12-27,1753,1753,1660,1743,457004,20826.0,61980959.0
2011-12-28,1712,2002,1634,2003,3534176,23925.0,61980959.0
2011-12-29,2008,2033,1841,1863,3187080,22251.0,61980959.0
2012-01-02,1867,1971,1790,1873,1061313,22375.0,61980959.0
2012-01-03,1893,1966,1862,1904,1175731,22747.0,61980959.0
2012-01-04,1909,1925,1862,1894,506242,22623.0,61980959.0
2012-01-05,1909,1925,1867,1899,485343,22685.0,61980959.0
2012-01-06,1909,1909,1841,1873,549425,22375.0,61980959.0
2012-01-09,1873,1945,1831,1878,733629,22437.0,61980959.0
2012-01-10,1862,1904,1847,1878,318526,22437.0,61980959.0
2012-01-11,1909,1961,1878,1904,833107,22747.0,61980959.0
2012-01-12,1893,1940,1883,1915,548116,22871.0,61980959.0
2012-01-13,1904,2142,1904,2065,3091702,24668.0,61980959.0
2012-01-16,2075,2091,1961,1977,974510,23615.0,61980959.0
2012-01-17,2002,2231,1976,2143,5272160,25598.0,61980959.0
2012-01-18,2142,2225,2111,2148,1736270,25660.0,61980959.0
2012-01-19,2168,2272,2137,2169,2831007,25908.0,61980959.0
2012-01-20,2189,2225,2065,2117,1802469,25288.0,61980959.0
2012-01-25,2096,2189,2091,2117,822357,25288.0,61980959.0
2012-01-26,2127,2194,2091,2190,1032678,26156.0,61980959.0
2012-01-27,2194,2257,2163,2195,1740282,26218.0,61980959.0
2012-01-30,2194,2236,2163,2184,1026891,26094.0,61980959.0
2012-01-31,2168,2194,2127,2174,1010250,25970.0,61980959.0
2012-02-01,2174,2200,2142,2164,704148,25846.0,61980959.0
2012-02-02,2153,2199,2122,2127,1467186,25412.0,61980959.0
2012-02-03,2142,2142,2065,2101,1053809,25102.0,61980959.0
2012-02-06,2111,2111,2008,2024,873979,24173.0,61980959.0
2012-02-07,2023,2033,1992,2024,484168,24173.0,61980959.0
2012-02-08,2033,2111,2013,2081,1012378,24854.0,61980959.0
2012-02-09,2070,2111,2044,2050,894762,24482.0,61980959.0
2012-02-10,2065,2293,2059,2153,9287047,25722.0,61980959.0
2012-02-13,2116,2137,2008,2039,2402092,24359.0,61980959.0
2012-02-14,2049,2065,1982,2024,1271801,24173.0,61980959.0
2012-02-15,2044,2059,1987,2013,1014249,24049.0,61980959.0
2012-02-16,2013,2028,1982,1987,873819,23739.0,61980959.0
2012-02-17,1987,2008,1982,1998,606852,23863.0,61980959.0
2012-02-20,2023,2028,1992,2018,966729,24111.0,61980959.0
2012-02-21,2018,2116,2002,2075,1924420,24792.0,61980959.0
2012-02-22,2091,2251,2075,2148,3889084,25660.0,61980959.0
2012-02-23,2132,2236,2116,2127,1856307,25412.0,61980959.0
2012-02-24,2153,2158,2054,2091,1634097,24978.0,61980959.0
2012-02-27,2106,2116,2033,2101,672971,25102.0,61980959.0
2012-02-28,2101,2148,2065,2133,942409,25474.0,61980959.0
2012-02-29,2132,2215,2132,2195,1603888,26218.0,61980959.0
2012-03-02,2194,2205,2137,2179,449800,26032.0,61980959.0
2012-03-05,2158,2231,2142,2179,677604,26032.0,61980959.0
2012-03-06,2179,2194,2070,2117,791574,25288.0,61980959.0
2012-03-07,2075,2101,2054,2091,648252,24978.0,61980959.0
2012-03-08,2096,2334,1992,2050,6719790,24482.0,61980959.0
2012-03-09,2111,2132,2049,2070,1234235,24730.0,61980959.0
2012-03-12,2070,2075,1987,2008,1122902,23987.0,61980959.0
2012-03-13,2008,2044,1987,2024,378767,24173.0,61980959.0
2012-03-14,2049,2054,2002,2013,395381,24049.0,61980959.0
2012-03-15,2013,2080,2013,2013,612860,24049.0,61980959.0
2012-03-16,2013,2054,2002,2024,573993,24173.0,61980959.0
2012-03-19,2044,2091,2018,2034,637287,24297.0,61980959.0
2012-03-20,2075,2075,2013,2055,956786,24544.0,61980959.0
2012-03-21,2054,2085,2028,2065,627773,24668.0,61980959.0
2012-03-22,2070,2075,2002,2024,636155,24173.0,61980959.0
2012-03-23,2002,2028,1945,2013,633767,24049.0,61980959.0
2012-03-26,2018,2127,2002,2081,987065,24854.0,61980959.0
2012-03-27,2075,2137,2075,2107,785963,25164.0,61980959.0
2012-03-28,2122,2137,2075,2096,752360,25040.0,61980959.0
2012-03-29,2080,2101,2018,2044,567603,24420.0,61980959.0
2012-03-30,2044,2059,2002,2024,380121,24173.0,61980959.0
2012-04-02,2039,2075,2008,2050,386652,24482.0,61980959.0
2012-04-03,2065,2065,2018,2024,430785,24173.0,61980959.0
2012-04-04,2018,2049,1945,1972,569394,23553.0,61980959.0
2012-04-05,1997,2065,1940,2060,627387,24606.0,61980959.0
2012-04-06,2059,2091,2023,2039,640485,24359.0,61980959.0
2012-04-09,2049,2340,2049,2247,8811489,26838.0,61980959.0
2012-04-10,2277,2366,2122,2179,3943424,26032.0,61980959.0
2012-04-12,2184,2200,1852,1977,2719007,23615.0,61980959.0
2012-04-13,1982,2142,1971,2018,1168660,24111.0,61980959.0
2012-04-16,1997,2091,1987,2029,995008,24235.0,61980959.0
2012-04-17,2044,2054,1997,2008,929457,23987.0,61980959.0
2012-04-18,2023,2065,1997,2008,606023,23987.0,61980959.0
2012-04-19,2002,2106,2002,2034,1054518,24297.0,61980959.0
2012-04-20,2054,2065,1997,2024,861818,24173.0,61980959.0
2012-04-23,2028,2116,2002,2003,1212941,23925.0,61980959.0
2012-04-24,2023,2028,1945,1951,1214632,23305.0,61980959.0
2012-04-25,1867,1971,1670,1749,2988365,20888.0,61980959.0
2012-04-26,1733,1909,1733,1894,923043,22623.0,61980959.0
2012-04-27,0,0,0,1894,0,22623.0,61980959.0
2012-04-30,0,0,0,1894,0,,
2012-05-02,0,0,0,1894,0,,
2012-05-03,0,0,0,1894,0,,
2012-05-04,0,0,0,1894,0,,
2012-05-07,0,0,0,1894,0,,
2012-05-08,0,0,0,1894,0,,
2012-05-09,0,0,0,1894,0,,
2012-05-10,0,0,0,1894,0,,
2012-05-11,0,0,0,1894,0,,
2012-05-14,0,0,0,1894,0,,
2012-05-15,0,0,0,1894,0,,
2012-05-16,0,0,0,1894,0,,
2012-05-17,1727,2075,1681,1946,706169,23243.0,12396191.0
2012-05-18,1841,2049,1826,1925,223847,22995.0,12396191.0
2012-05-21,1925,2049,1914,2044,251944,24420.0,12396191.0
2012-05-22,1997,2054,1992,2024,165642,24173.0,12396191.0
2012-05-23,2023,2179,2018,2075,272897,24792.0,12396191.0
2012-05-24,2096,2153,2059,2143,158399,25598.0,12396191.0
2012-05-25,2168,2179,2111,2158,119836,25784.0,12396191.0
2012-05-29,2179,2205,2153,2158,120719,25784.0,12396191.0
2012-05-30,2158,2179,2065,2065,82457,24668.0,12396191.0
2012-05-31,2054,2075,2028,2060,45056,24606.0,12396191.0
2012-06-01,2106,2106,2039,2044,35032,24420.0,12396191.0
2012-06-04,1982,2059,1743,2013,110074,24049.0,12396191.0
2012-06-05,2023,2044,1971,2018,53070,24111.0,12396191.0
2012-06-07,1987,2033,1940,1967,117792,23491.0,12396191.0
2012-06-08,1919,1992,1919,1967,20302,23491.0,12396191.0
2012-06-11,1966,2013,1935,1951,88697,23305.0,12396191.0
2012-06-12,1961,1961,1919,1951,21390,23305.0,12396191.0
2012-06-13,1956,1956,1873,1904,73142,22747.0,12396191.0
2012-06-14,1909,1909,1852,1852,40788,22127.0,12396191.0
2012-06-15,1841,1888,1805,1863,44226,22251.0,12396191.0
2012-06-18,1873,1893,1816,1826,38094,21817.0,12396191.0
2012-06-19,1857,1971,1810,1935,148689,23119.0,12396191.0
2012-06-20,1930,2122,1899,1987,155049,23739.0,12396191.0
2012-06-21,1997,2023,1930,2024,110088,24173.0,12396191.0
2012-06-22,1961,2106,1956,2086,128687,24916.0,12396191.0
2012-06-25,2085,2085,1997,2018,49392,24111.0,12396191.0
2012-06-26,1982,2070,1982,2029,44370,24235.0,12396191.0
2012-06-27,2028,2028,1966,1967,52598,23491.0,12396191.0
2012-06-28,2008,2008,1956,1956,39471,23367.0,12396191.0
2012-06-29,1925,1976,1925,1977,60923,23615.0,12396191.0
2012-07-02,1976,2028,1940,2003,34160,23925.0,12396191.0
2012-07-03,2013,2033,1976,2024,61974,24173.0,12396191.0
2012-07-04,2023,2033,1982,2013,79269,24049.0,12396191.0
2012-07-05,1987,2075,1987,2039,110244,24359.0,12396191.0
2012-07-06,2059,2179,2059,2133,300424,25474.0,12396191.0
2012-07-09,2194,2449,2148,2174,1495539,25970.0,12396191.0
2012-07-10,2116,2246,2080,2127,337356,25412.0,12396191.0
2012-07-11,2174,2215,2096,2138,141304,25536.0,12396191.0
2012-07-12,2111,2163,2111,2127,90976,25412.0,12396191.0
2012-07-13,2163,2246,2101,2174,133654,25970.0,12396191.0
2012-07-16,2210,2267,2163,2179,144139,26032.0,12396191.0
2012-07-17,2215,2215,2127,2133,65189,25474.0,12396191.0
2012-07-18,2132,2168,2106,2122,103298,25350.0,12396191.0
2012-07-19,2142,2158,2075,2081,134363,24854.0,12396191.0
2012-07-20,2065,2111,2059,2096,63994,25040.0,12396191.0
2012-07-23,2070,2132,2065,2122,64386,25350.0,12396191.0
2012-07-24,2070,2132,2065,2117,54456,25288.0,12396191.0
2012-07-25,2075,2205,2075,2096,37939,25040.0,12396191.0
2012-07-26,2127,2127,2080,2107,22219,25164.0,12396191.0
2012-07-27,2153,2194,2096,2195,175152,26218.0,12396191.0
2012-07-30,2194,2241,2153,2184,118468,26094.0,12396191.0
2012-07-31,2225,2225,2158,2179,46140,26032.0,12396191.0
2012-08-01,2210,2283,2158,2252,116546,26900.0,12396191.0
2012-08-02,2283,2366,2215,2278,70081,27210.0,12396191.0
2012-08-03,2298,2298,2200,2283,33377,27272.0,12396191.0
2012-08-06,2298,2298,2220,2242,46303,26776.0,12396191.0
2012-08-07,2283,2283,2225,2247,50447,26838.0,12396191.0
2012-08-08,2251,2257,2106,2247,45008,26838.0,12396191.0
2012-08-09,2210,2293,2210,2226,53693,26590.0,12396191.0
2012-08-10,2267,2267,2210,2242,31898,26776.0,12396191.0
2012-08-13,2225,2262,2220,2221,22340,26528.0,12396191.0
2012-08-14,2205,2257,2205,2231,58562,26652.0,12396191.0
2012-08-16,2241,2241,2194,2210,34271,26404.0,12396191.0
2012-08-17,2179,2272,2179,2247,32220,26838.0,12396191.0
2012-08-20,2251,2272,2225,2231,84848,26652.0,12396191.0
2012-08-21,2220,2257,2200,2252,34665,26900.0,12396191.0
2012-08-22,2262,2262,2205,2252,45599,26900.0,12396191.0
2012-08-23,2210,2257,2205,2242,83859,26776.0,12396191.0
2012-08-24,2215,2241,2200,2231,38653,26652.0,12396191.0
2012-08-27,2220,2251,2163,2205,39061,26342.0,12396191.0
2012-08-28,2168,2246,2168,2179,33985,26032.0,12396191.0
2012-08-29,2163,2220,2163,2221,67009,26528.0,12396191.0
2012-08-30,2231,2246,2163,2216,69335,26466.0,12396191.0
2012-08-31,2231,2231,2163,2195,26354,26218.0,12396191.0
2012-09-03,2184,2200,2163,2174,18697,25970.0,12396191.0
2012-09-04,2184,2200,2168,2195,61837,26218.0,12396191.0
2012-09-05,2215,2215,2163,2190,33409,26156.0,12396191.0
2012-09-06,2189,2194,2148,2153,32470,25722.0,12396191.0
2012-09-07,2158,2184,2132,2143,27154,25598.0,12396191.0
2012-09-10,2137,2158,2111,2112,33302,25226.0,12396191.0
2012-09-11,2122,2122,2080,2101,25415,25102.0,12396191.0
2012-09-12,2106,2231,2070,2070,145719,24730.0,12396191.0
2012-09-13,2101,2101,2028,2070,47926,24730.0,12396191.0
2012-09-14,2065,2101,2033,2096,45428,25040.0,12396191.0
2012-09-17,2122,2122,2065,2086,32511,24916.0,12396191.0
2012-09-18,2096,2096,2054,2060,23759,24606.0,12396191.0
2012-09-19,2059,2111,2059,2060,51803,24606.0,12396191.0
2012-09-20,2054,2085,2054,2065,14913,24668.0,12396191.0
2012-09-21,2065,2075,2023,2029,48174,24235.0,12396191.0
2012-09-24,2039,2096,2033,2081,65236,24854.0,12396191.0
2012-09-25,2091,2101,2044,2091,24034,24978.0,12396191.0
2012-09-26,2096,2111,2070,2101,62588,25102.0,12396191.0
2012-09-27,2085,2153,2075,2148,59628,25660.0,12396191.0
2012-09-28,2158,2158,2106,2133,31488,25474.0,12396191.0
2012-10-02,2132,2142,2075,2122,43846,25350.0,12396191.0
2012-10-04,2127,2153,2065,2081,30024,24854.0,12396191.0
2012-10-05,2116,2122,2054,2086,58090,24916.0,12396191.0
2012-10-08,2101,2101,2059,2086,35182,24916.0,12396191.0
2012-10-09,2106,2122,2065,2086,23105,24916.0,12396191.0
2012-10-10,2065,2085,2054,2081,32327,24854.0,12396191.0
2012-10-11,2059,2106,2059,2081,25492,24854.0,12396191.0
2012-10-12,2085,2085,2049,2055,46613,24544.0,12396191.0
2012-10-15,2085,2085,2018,2018,29773,24111.0,12396191.0
2012-10-16,2018,2054,1976,2024,38418,24173.0,12396191.0
2012-10-17,1982,2054,1976,2055,40702,24544.0,12396191.0
2012-10-18,2054,2065,2002,2055,10660,24544.0,12396191.0
2012-10-19,2054,2054,1982,2050,42018,24482.0,12396191.0
2012-10-22,2023,2054,2002,2050,20733,24482.0,12396191.0
2012-10-23,2023,2065,2013,2039,24830,24359.0,12396191.0
2012-10-24,2018,2033,2002,2003,22452,23925.0,12396191.0
2012-10-25,2054,2054,1966,2003,33900,23925.0,12396191.0
2012-10-26,2002,2002,1888,1982,40960,23677.0,12396191.0
2012-10-29,2054,2054,1888,1951,50497,23305.0,12396191.0
2012-10-30,1909,1971,1867,1909,38128,22809.0,12396191.0
2012-10-31,1899,1950,1899,1920,22088,22933.0,12396191.0
2012-11-01,1899,2018,1899,1946,47360,23243.0,12396191.0
2012-11-02,1930,1987,1930,1951,17154,23305.0,12396191.0
2012-11-05,1925,2023,1925,1951,10974,23305.0,12396191.0
2012-11-06,1930,1982,1836,1878,47792,22437.0,12396191.0
2012-11-07,1873,1893,1857,1883,19569,22499.0,12396191.0
2012-11-08,1878,1909,1836,1878,13193,22437.0,12396191.0
2012-11-09,1940,1940,1826,1915,23028,22871.0,12396191.0
2012-11-12,1950,1950,1862,1878,15963,22437.0,12396191.0
2012-11-13,1867,1893,1836,1868,15979,22313.0,12396191.0
2012-11-14,1836,1862,1800,1842,29707,22003.0,12396191.0
2012-11-15,1805,1805,1722,1723,32076,20578.0,12396191.0
2012-11-16,1712,1774,1624,1624,39416,19400.0,12396191.0
2012-11-19,1847,1847,1629,1697,21364,20268.0,12396191.0
2012-11-20,1790,1790,1644,1666,35160,19896.0,12396191.0
2012-11-21,1701,1701,1650,1660,29637,19834.0,12396191.0
2012-11-22,1650,1733,1650,1728,22061,20640.0,12396191.0
2012-11-23,1743,1847,1686,1811,35774,21631.0,12396191.0
2012-11-26,1841,1878,1743,1816,37883,21693.0,12396191.0
2012-11-27,1867,1888,1779,1863,24895,22251.0,12396191.0
2012-11-28,1826,1883,1800,1858,5717,22189.0,12396191.0
2012-11-29,1883,1883,1769,1868,23950,22313.0,12396191.0
2012-11-30,1878,1878,1800,1806,7871,21569.0,12396191.0
2012-12-03,1790,1862,1764,1780,6234,21259.0,12396191.0
2012-12-04,1790,1847,1753,1837,19865,21941.0,12396191.0
2012-12-05,1841,1847,1748,1832,22514,21879.0,12396191.0
2012-12-06,1826,1904,1826,1863,57094,22251.0,12396191.0
2012-12-07,1821,1909,1821,1858,38681,22189.0,12396191.0
2012-12-10,1784,1914,1784,1873,7123,22375.0,12396191.0
2012-12-11,1878,1930,1810,1868,9154,22313.0,12396191.0
2012-12-12,1805,1914,1805,1883,3500,22499.0,12396191.0
2012-12-13,1909,1909,1821,1889,3585,22561.0,12396191.0
2012-12-14,1888,1893,1821,1878,2613,22437.0,12396191.0
2012-12-17,1904,1904,1722,1826,32293,21817.0,12396191.0
2012-12-18,1831,1847,1748,1754,16053,20950.0,12396191.0
2012-12-20,1857,1857,1738,1769,11451,21136.0,12396191.0
2012-12-21,1748,1847,1727,1728,1247177,20640.0,12396191.0
2012-12-24,1852,1982,1748,1982,187090,23677.0,12396191.0
2012-12-26,2075,2179,1982,2029,255022,24235.0,12396191.0
2012-12-27,2075,2075,1914,1941,51955,23181.0,12396191.0
2012-12-28,1914,1971,1909,1925,29200,22995.0,12396191.0
2013-01-02,1940,1940,1847,1868,43091,22313.0,12396191.0
2013-01-03,1966,1966,1821,1878,33812,22437.0,12396191.0
2013-01-04,1904,1904,1826,1878,18647,22437.0,12396191.0
2013-01-07,1841,1888,1795,1847,32803,22065.0,12396191.0
2013-01-08,1862,1862,1722,1775,89683,21197.0,12396191.0
2013-01-09,1800,1800,1758,1775,12373,21197.0,12396191.0
2013-01-10,1774,1800,1758,1764,29755,21074.0,12396191.0
2013-01-11,1784,1784,1748,1764,19287,21074.0,12396191.0
2013-01-14,1779,1779,1743,1775,9569,21197.0,12396191.0
2013-01-15,1743,1790,1733,1775,16637,21197.0,12396191.0
2013-01-16,1779,1779,1748,1780,23567,21259.0,12396191.0
2013-01-17,1774,1779,1748,1775,11028,21197.0,12396191.0
2013-01-18,1774,1847,1753,1821,33819,21755.0,12396191.0
2013-01-21,1888,1930,1800,1811,52057,21631.0,12396191.0
2013-01-22,1816,1816,1774,1800,10581,21507.0,12396191.0
2013-01-23,1810,1841,1795,1806,17078,21569.0,12396191.0
2013-01-24,1805,1816,1774,1800,12989,21507.0,12396191.0
2013-01-25,1821,1821,1764,1775,9855,21197.0,12396191.0
2013-01-28,1805,1805,1764,1790,6224,21383.0,12396191.0
2013-01-29,1790,1816,1753,1764,16431,21074.0,12396191.0
2013-01-30,1800,1800,1758,1775,14554,21197.0,12396191.0
2013-01-31,1800,1800,1758,1775,10705,21197.0,12396191.0
2013-02-01,1774,1810,1753,1811,23329,21631.0,12396191.0
2013-02-04,1805,1816,1774,1811,7076,21631.0,12396191.0
2013-02-05,1816,1816,1727,1754,10067,20950.0,12396191.0
2013-02-06,1764,1805,1727,1749,15744,20888.0,12396191.0
2013-02-07,1800,1805,1738,1759,3961,21012.0,12396191.0
2013-02-08,1774,1774,1743,1769,18635,21136.0,12396191.0
2013-02-12,1769,1800,1769,1800,11827,21507.0,12396191.0
2013-02-13,1800,1810,1774,1800,7956,21507.0,12396191.0
2013-02-14,1800,1852,1784,1816,25230,21693.0,12396191.0
2013-02-15,1826,1852,1800,1852,19007,22127.0,12396191.0
2013-02-18,1867,1867,1733,1780,51350,21259.0,12396191.0
2013-02-19,1805,1878,1769,1785,69125,21321.0,12396191.0
2013-02-20,1790,1816,1779,1795,13349,21445.0,12396191.0
2013-02-21,1826,2059,1784,1920,701845,22933.0,12396191.0
2013-02-22,1930,1961,1857,1909,187240,22809.0,12396191.0
