이라이콤(041520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-03-21,2862,2944,2846,2846,12131,33930.0,9750000.0
2005-03-22,2829,2887,2789,2813,27394,33540.0,9750000.0
2005-03-23,2784,2878,2784,2858,63431,34076.0,9750000.0
2005-03-24,2862,2887,2772,2776,19600,33101.0,9750000.0
2005-03-25,2752,2801,2744,2784,32618,33199.0,9750000.0
2005-03-28,2756,2846,2756,2805,26947,33442.0,9750000.0
2005-03-29,2784,2833,2719,2756,35719,32858.0,9750000.0
2005-03-30,2707,2797,2682,2797,37670,33345.0,9750000.0
2005-03-31,2784,2846,2727,2772,27138,33052.0,9750000.0
2005-04-01,2715,2825,2715,2793,27082,33296.0,9750000.0
2005-04-04,2764,2883,2739,2833,23957,33784.0,9750000.0
2005-04-06,2874,2899,2821,2854,24438,34028.0,9750000.0
2005-04-07,2862,2862,2821,2825,22274,33686.0,9750000.0
2005-04-08,2833,2981,2833,2944,38756,35100.0,9750000.0
2005-04-11,3107,3197,3046,3095,194050,36904.0,9750000.0
2005-04-12,3095,3148,2968,2968,41536,35392.0,9750000.0
2005-04-13,2968,3022,2903,2956,34585,35246.0,9750000.0
2005-04-14,2866,2899,2817,2862,51716,34125.0,9750000.0
2005-04-15,2862,2862,2731,2748,48759,32760.0,9750000.0
2005-04-18,2724,2740,2498,2531,71132,30176.0,9750000.0
2005-04-19,2535,2617,2527,2551,41348,30420.0,9750000.0
2005-04-20,2576,2641,2572,2605,42580,31054.0,9750000.0
2005-04-21,2560,2666,2519,2666,30512,31785.0,9750000.0
2005-04-22,2666,2731,2617,2650,22491,31590.0,9750000.0
2005-04-25,2596,2633,2584,2605,13226,31054.0,9750000.0
2005-04-26,2576,2613,2551,2592,30465,30908.0,9750000.0
2005-04-27,2543,2580,2543,2551,19340,30420.0,9750000.0
2005-04-28,2551,2576,2510,2551,17932,30420.0,9750000.0
2005-04-29,2478,2555,2371,2486,74411,29640.0,9750000.0
2005-05-02,2531,2858,2527,2641,54680,31492.0,9750000.0
2005-05-03,2617,2674,2551,2551,18759,30420.0,9750000.0
2005-05-04,2515,2592,2515,2568,26124,30615.0,9750000.0
2005-05-06,2535,2617,2535,2568,28709,30615.0,9750000.0
2005-05-09,2555,2609,2502,2535,19176,30225.0,9750000.0
2005-05-10,2539,2576,2535,2551,22092,30420.0,9750000.0
2005-05-11,2502,2568,2494,2535,28973,30225.0,9750000.0
2005-05-12,2510,2641,2510,2625,35369,31298.0,9750000.0
2005-05-13,2572,2780,2551,2735,22482,32614.0,9750000.0
2005-05-16,2813,2813,2617,2707,23836,32272.0,9750000.0
2005-05-17,2711,2756,2666,2682,22150,31980.0,9750000.0
2005-05-18,2764,2764,2674,2682,12327,31980.0,9750000.0
2005-05-19,2699,2739,2682,2723,38926,32468.0,9750000.0
2005-05-20,2739,2813,2723,2789,190897,33248.0,9750000.0
2005-05-23,2789,2789,2735,2744,28780,32711.0,9750000.0
2005-05-24,2731,2748,2707,2739,137565,32662.0,9750000.0
2005-05-25,2723,2756,2666,2731,34719,32565.0,9750000.0
2005-05-26,2731,2793,2678,2784,53722,33199.0,9750000.0
2005-05-27,2780,2911,2780,2903,105590,34612.0,9750000.0
2005-05-30,2936,3058,2866,3050,171587,36368.0,9750000.0
2005-05-31,3067,3067,2932,2985,56990,35588.0,9750000.0
2005-06-01,2968,2977,2923,2928,26242,34905.0,9750000.0
2005-06-02,2936,2981,2903,2977,51869,35490.0,9750000.0
2005-06-03,2985,3009,2936,3009,71197,35880.0,9750000.0
2005-06-07,3009,3009,2948,2993,72305,35685.0,9750000.0
2005-06-08,2985,3067,2936,3001,112208,35782.0,9750000.0
2005-06-09,3009,3083,2952,3022,66104,36026.0,9750000.0
2005-06-10,3038,3038,2968,2968,94289,35392.0,9750000.0
2005-06-13,2968,2977,2923,2973,64693,35441.0,9750000.0
2005-06-14,2973,2973,2899,2923,52463,34856.0,9750000.0
2005-06-15,2923,2932,2846,2878,46997,34320.0,9750000.0
2005-06-16,2878,2919,2850,2887,40385,34418.0,9750000.0
2005-06-17,2919,2977,2887,2977,71807,35490.0,9750000.0
2005-06-20,2977,2977,2874,2878,17488,34320.0,9750000.0
2005-06-21,2854,2911,2829,2903,17504,34612.0,9750000.0
2005-06-22,2878,2919,2862,2870,14681,34222.0,9750000.0
2005-06-23,2870,3226,2829,3091,98064,36855.0,9750000.0
2005-06-24,3026,3107,2985,3091,109231,36855.0,9750000.0
2005-06-27,3091,3091,3026,3083,59118,36758.0,9750000.0
2005-06-28,3087,3087,2960,3071,85829,36611.0,9750000.0
2005-06-29,3009,3083,3001,3058,66112,36465.0,9750000.0
2005-06-30,3067,3087,3042,3079,53699,36709.0,9750000.0
2005-07-01,3079,3230,3079,3222,136943,38415.0,9750000.0
2005-07-04,3222,3267,3185,3238,60395,38610.0,9750000.0
2005-07-05,3238,3271,3189,3263,66284,38902.0,9750000.0
2005-07-06,3263,3263,3189,3259,72599,38854.0,9750000.0
2005-07-07,3259,3259,3140,3222,44518,38415.0,9750000.0
2005-07-08,2739,3271,2739,3124,74969,37245.0,9750000.0
2005-07-11,3107,3107,2948,3034,35212,36172.0,9750000.0
2005-07-12,3067,3067,2956,2956,28869,35246.0,9750000.0
2005-07-13,2919,3009,2919,2968,27675,35392.0,9750000.0
2005-07-14,3013,3190,3013,3087,24997,36806.0,9750000.0
2005-07-15,3075,3075,3001,3042,6639,36270.0,9750000.0
2005-07-18,3001,3042,2964,3042,13417,36270.0,9750000.0
2005-07-19,3075,3075,2985,3042,4941,36270.0,9750000.0
2005-07-20,3026,3067,2977,3017,13593,35978.0,9750000.0
2005-07-21,2948,3046,2948,2968,15969,35392.0,9750000.0
2005-07-22,3023,3023,2944,2948,13533,35149.0,9750000.0
2005-07-25,2911,2981,2911,2923,2711,34856.0,9750000.0
2005-07-26,2915,3206,2870,3046,100904,36319.0,9750000.0
2005-07-27,3046,3067,2952,3067,23550,36562.0,9750000.0
2005-07-28,2989,3181,2989,2989,62662,35636.0,9750000.0
2005-07-29,2944,3067,2923,2940,28868,35051.0,9750000.0
2005-08-01,2940,2985,2780,2805,40498,33442.0,9750000.0
2005-08-02,2903,2944,2805,2862,23283,34125.0,9750000.0
2005-08-03,2895,2903,2825,2833,15844,33784.0,9750000.0
2005-08-04,2784,2878,2752,2862,6460,34125.0,9750000.0
2005-08-05,2723,2944,2658,2699,20024,32175.0,9750000.0
2005-08-08,2699,3062,2543,2821,30212,33638.0,9750000.0
2005-08-09,2928,2964,2793,2948,271396,35149.0,9750000.0
2005-08-10,2973,3157,2829,2842,142347,33881.0,9750000.0
2005-08-11,2854,2862,2666,2829,150422,33735.0,9750000.0
2005-08-12,2838,2985,2739,2911,189301,34710.0,9750000.0
2005-08-16,2944,3030,2850,2850,320458,33979.0,9750000.0
2005-08-17,2780,2838,2735,2780,42711,33150.0,9750000.0
2005-08-18,2793,2842,2555,2739,112780,32662.0,9750000.0
2005-08-19,2625,2760,2576,2682,78421,31980.0,9750000.0
2005-08-22,2629,2694,2592,2674,74533,31882.0,9750000.0
2005-08-23,2645,2707,2629,2674,43988,31882.0,9750000.0
2005-08-24,2625,2699,2551,2699,47409,32175.0,9750000.0
2005-08-25,2625,2764,2596,2735,100115,32614.0,9750000.0
2005-08-26,2707,2756,2645,2690,27542,32078.0,9750000.0
2005-08-29,2633,2674,2564,2629,57822,31346.0,9750000.0
2005-08-30,2629,2690,2584,2625,12889,31298.0,9750000.0
2005-08-31,2547,2633,2547,2633,15260,31395.0,9750000.0
2005-09-01,2600,2641,2600,2641,32662,31492.0,9750000.0
2005-09-02,2600,2764,2600,2764,28187,32955.0,9750000.0
2005-09-05,2842,2842,2650,2678,30219,31931.0,9750000.0
2005-09-06,2662,2690,2617,2645,13735,31541.0,9750000.0
2005-09-07,2641,2662,2625,2625,14387,31298.0,9750000.0
2005-09-08,2609,2658,2605,2625,14304,31298.0,9750000.0
2005-09-09,2600,2650,2576,2617,30079,31200.0,9750000.0
2005-09-12,2584,2686,2584,2674,37969,31882.0,9750000.0
2005-09-13,2617,2694,2613,2658,40366,31688.0,9750000.0
2005-09-14,2690,2739,2605,2739,10525,32662.0,9750000.0
2005-09-15,2658,2731,2617,2678,26869,31931.0,9750000.0
2005-09-16,2658,2985,2641,2748,206844,32760.0,9750000.0
2005-09-20,2760,2838,2744,2809,101350,33491.0,9750000.0
2005-09-21,2784,2817,2739,2817,81567,33589.0,9750000.0
2005-09-22,2780,2903,2780,2797,61816,33345.0,9750000.0
2005-09-23,2801,2878,2748,2801,55486,33394.0,9750000.0
2005-09-26,2805,2821,2772,2813,49778,33540.0,9750000.0
2005-09-27,2776,2833,2744,2780,69989,33150.0,9750000.0
2005-09-28,2789,2805,2760,2805,40885,33442.0,9750000.0
2005-09-29,2805,2805,2723,2797,72979,33345.0,9750000.0
2005-09-30,2817,2817,2739,2744,39431,32711.0,9750000.0
2005-10-04,2768,2825,2748,2817,43509,33589.0,9750000.0
2005-10-05,2862,2936,2846,2903,82116,34612.0,9750000.0
2005-10-06,2928,2928,2821,2895,32833,34515.0,9750000.0
2005-10-07,2866,2968,2866,2911,26338,34710.0,9750000.0
2005-10-10,2923,2940,2878,2911,18150,34710.0,9750000.0
2005-10-11,2866,2911,2846,2862,61325,34125.0,9750000.0
2005-10-12,2854,2895,2854,2883,19208,34369.0,9750000.0
2005-10-13,2883,2883,2821,2854,19581,34028.0,9750000.0
2005-10-14,2838,2973,2833,2936,32549,35002.0,9750000.0
2005-10-17,2944,3046,2862,2862,36043,34125.0,9750000.0
2005-10-18,2797,2903,2797,2858,42582,34076.0,9750000.0
2005-10-19,2858,2870,2846,2858,24945,34076.0,9750000.0
2005-10-20,2825,2870,2780,2780,7547,33150.0,9750000.0
2005-10-21,2719,2854,2719,2854,17439,34028.0,9750000.0
2005-10-24,2903,2903,2821,2821,6236,33638.0,9750000.0
2005-10-25,2825,2870,2797,2797,32742,33345.0,9750000.0
2005-10-26,2780,2903,2780,2805,3665,33442.0,9750000.0
2005-10-27,2903,2903,2739,2821,12074,33638.0,9750000.0
2005-10-28,2805,3238,2739,2915,231729,34759.0,9750000.0
2005-10-31,3026,3107,2919,3017,62509,35978.0,9750000.0
2005-11-01,3017,3058,2923,3017,65604,35978.0,9750000.0
2005-11-02,2977,3050,2952,2993,52711,35685.0,9750000.0
2005-11-03,3001,3058,2981,2989,7282,35636.0,9750000.0
2005-11-04,2989,3050,2989,3030,45060,36124.0,9750000.0
2005-11-07,3067,3067,2928,2928,22444,34905.0,9750000.0
2005-11-08,2903,2981,2903,2981,17814,35539.0,9750000.0
2005-11-09,3013,3013,2948,2985,23075,35588.0,9750000.0
2005-11-10,2985,2985,2944,2968,29635,35392.0,9750000.0
2005-11-11,3001,3001,2903,2915,17821,34759.0,9750000.0
2005-11-14,2944,2944,2874,2878,7652,34320.0,9750000.0
2005-11-15,2878,2903,2858,2858,39509,34076.0,9750000.0
2005-11-16,2870,2903,2776,2805,41049,33442.0,9750000.0
2005-11-17,2805,2862,2789,2858,22085,34076.0,9750000.0
2005-11-18,2870,2895,2850,2854,15466,34028.0,9750000.0
2005-11-21,2903,3050,2862,3022,113327,36026.0,9750000.0
2005-11-22,2989,3091,2989,3034,34127,36172.0,9750000.0
2005-11-23,3034,3107,3017,3075,126959,36660.0,9750000.0
2005-11-24,3046,3197,3026,3197,181242,38122.0,9750000.0
2005-11-25,3124,3238,3124,3181,39125,37928.0,9750000.0
2005-11-28,3120,3222,3107,3148,47778,37538.0,9750000.0
2005-11-29,3132,3268,3083,3132,82480,37342.0,9750000.0
2005-11-30,3173,3279,3132,3279,66373,39098.0,9750000.0
2005-12-01,3218,3320,3214,3214,56070,38318.0,9750000.0
2005-12-02,3214,3263,3189,3242,47892,38659.0,9750000.0
2005-12-05,3242,3296,3222,3251,122610,38756.0,9750000.0
2005-12-06,3598,3737,3598,3737,677656,44558.0,9750000.0
2005-12-07,3737,3917,3439,3635,396579,43339.0,9750000.0
2005-12-08,3623,3623,3394,3594,181550,42851.0,9750000.0
2005-12-09,3492,3696,3484,3586,159117,42754.0,9750000.0
2005-12-12,3590,3664,3516,3537,75900,42169.0,9750000.0
2005-12-13,3537,3762,3463,3721,119206,44362.0,9750000.0
2005-12-14,3762,3803,3623,3643,72034,43436.0,9750000.0
2005-12-15,3749,3749,3582,3647,33066,43485.0,9750000.0
2005-12-16,3647,3647,3435,3443,51366,41048.0,9750000.0
2005-12-19,3435,3516,3435,3500,26565,41730.0,9750000.0
2005-12-20,3500,3512,3443,3492,42630,41632.0,9750000.0
2005-12-21,3439,3537,3439,3516,24258,41925.0,9750000.0
2005-12-22,3610,3610,3353,3459,44357,41242.0,9750000.0
2005-12-23,3369,3435,3263,3341,45143,39829.0,9750000.0
2005-12-26,3353,3381,3263,3381,31648,40316.0,9750000.0
2005-12-27,3316,3414,3308,3414,15923,40706.0,9750000.0
2005-12-28,3353,3451,3275,3410,12988,40658.0,9750000.0
2005-12-29,3394,3435,3320,3435,25634,40950.0,9750000.0
2006-01-02,3435,3435,3271,3418,18919,40755.0,9750000.0
2006-01-03,3373,3475,3373,3418,14018,40755.0,9750000.0
2006-01-04,3508,3508,3357,3402,41288,40560.0,9750000.0
2006-01-05,3385,3385,3263,3349,33582,39926.0,9750000.0
2006-01-06,3369,3418,3283,3361,27302,40072.0,9750000.0
2006-01-09,3361,3406,3255,3336,31838,39780.0,9750000.0
2006-01-10,3296,3349,3263,3308,24612,39439.0,9750000.0
2006-01-11,3312,3345,3234,3308,29134,39439.0,9750000.0
2006-01-12,3312,3332,3267,3308,10361,39439.0,9750000.0
2006-01-13,3308,3385,3246,3308,39934,39439.0,9750000.0
2006-01-16,3291,3803,3271,3803,367642,45338.0,9750000.0
2006-01-17,3647,4048,3647,3749,348040,44704.0,9750000.0
2006-01-18,3749,3749,3557,3631,77802,43290.0,9750000.0
2006-01-19,3475,3655,3475,3598,46287,42900.0,9750000.0
2006-01-20,3602,4048,3598,3733,169373,44509.0,9750000.0
2006-01-23,3669,3754,3296,3500,60036,41730.0,9750000.0
2006-01-24,3516,3655,2985,3639,158515,43388.0,9750000.0
2006-01-25,3569,3925,3569,3651,137063,43534.0,9750000.0
2006-01-26,3762,3925,3651,3892,172881,46410.0,9750000.0
2006-01-27,3991,4195,3950,4081,326818,48652.0,9750000.0
2006-01-31,4154,4228,4031,4162,192852,49628.0,9750000.0
2006-02-01,4076,4113,3762,3876,110852,46215.0,9750000.0
2006-02-02,3876,4007,3843,4007,102367,47775.0,9750000.0
2006-02-03,3852,4040,3794,4040,108250,48165.0,9750000.0
2006-02-06,4027,4040,3843,3958,96134,47190.0,9750000.0
2006-02-07,3897,3987,3659,3803,112572,45338.0,9750000.0
2006-02-08,3794,4023,3762,3909,337758,46605.0,9750000.0
2006-02-09,3987,4171,3925,4138,489079,49335.0,9750000.0
2006-02-10,4196,4196,3966,4007,157352,47775.0,9750000.0
2006-02-13,3950,4023,3803,3966,234323,47288.0,9750000.0
2006-02-14,3884,4040,3811,3819,99870,45532.0,9750000.0
2006-02-15,3868,3987,3852,3925,211639,46800.0,9750000.0
2006-02-16,3925,3958,3819,3933,143416,46898.0,9750000.0
2006-02-17,3933,4113,3856,4113,263029,49042.0,9750000.0
2006-02-20,4097,4301,4060,4187,388090,49920.0,9750000.0
2006-02-21,4293,4293,4015,4089,201770,48750.0,9750000.0
2006-02-22,3982,4060,3913,4048,296862,48262.0,9750000.0
2006-02-23,4097,4138,4031,4113,228169,49042.0,9750000.0
2006-02-24,4048,4113,4023,4048,287526,48262.0,9750000.0
2006-02-27,4019,4081,3917,4040,173603,48165.0,9750000.0
2006-02-28,4007,4326,3843,4326,346124,51578.0,9750000.0
2006-03-02,4293,4539,4228,4301,521458,51285.0,9750000.0
2006-03-03,4301,4391,4220,4326,328894,51578.0,9750000.0
2006-03-06,4326,4612,4269,4408,235070,52552.0,9750000.0
2006-03-07,4416,4906,4375,4743,668408,56550.0,9750000.0
2006-03-08,4710,4874,4645,4776,292498,56940.0,9750000.0
2006-03-09,4866,5144,4800,4988,425123,59475.0,9750000.0
2006-03-10,4988,5193,4874,4996,227011,59572.0,9750000.0
2006-03-13,5005,5225,4906,5046,624416,60158.0,9750000.0
2006-03-14,5086,5193,4718,4841,248589,57720.0,9750000.0
2006-03-15,4906,4906,4489,4498,661767,53625.0,9750000.0
2006-03-16,4506,4702,4506,4579,120439,54600.0,9750000.0
2006-03-17,4465,4678,4457,4661,174870,55575.0,9750000.0
2006-03-20,4661,4776,4620,4727,205290,56355.0,9750000.0
2006-03-21,4686,4776,4686,4735,174334,56452.0,9750000.0
2006-03-22,4612,4784,4579,4645,98632,55380.0,9750000.0
2006-03-23,4620,4702,4539,4620,290654,55088.0,9750000.0
2006-03-24,4645,4662,4391,4514,133496,53820.0,9750000.0
2006-03-27,4334,4563,4334,4530,211559,54015.0,9750000.0
2006-03-28,4465,4596,4424,4514,136059,53820.0,9750000.0
2006-03-29,4522,4522,4293,4293,166283,51188.0,9750000.0
2006-03-30,4293,4424,4171,4277,143801,50992.0,9750000.0
2006-03-31,4179,4383,4113,4318,200034,51480.0,9750000.0
2006-04-03,4326,4539,4326,4391,122323,52358.0,9750000.0
2006-04-04,4424,4620,4391,4522,161256,53918.0,9750000.0
2006-04-05,4579,4661,4522,4661,96328,55575.0,9750000.0
2006-04-06,4702,4784,4620,4718,118078,56258.0,9750000.0
2006-04-07,4735,4784,4686,4727,69463,56355.0,9750000.0
2006-04-10,4784,4784,4620,4678,74921,55770.0,9750000.0
2006-04-11,4678,4800,4596,4686,73178,55868.0,9750000.0
2006-04-12,4686,5070,4661,5070,317454,60450.0,9750000.0
2006-04-13,5144,5217,4956,5054,175771,60255.0,9750000.0
2006-04-14,5086,5373,5029,5266,221601,62790.0,9750000.0
2006-04-17,5324,5397,5201,5217,144684,62205.0,9750000.0
2006-04-18,5348,5381,5160,5299,126610,63180.0,9750000.0
2006-04-19,5356,5397,4988,5144,211411,61328.0,9750000.0
2006-04-20,5070,5144,4784,5070,211914,60450.0,9750000.0
2006-04-21,5029,5111,4751,4751,78602,56648.0,9750000.0
2006-04-24,4678,4866,4579,4669,123638,55672.0,9750000.0
2006-04-25,4792,4866,4776,4825,217492,57525.0,9750000.0
2006-04-26,4906,5029,4825,4996,104540,59572.0,9750000.0
2006-04-27,5152,5479,5103,5324,245492,63472.0,9750000.0
2006-04-28,5413,5438,5217,5381,163053,64155.0,9750000.0
2006-05-02,5413,5430,5201,5315,88102,63375.0,9750000.0
2006-05-03,5299,5315,5152,5234,144720,62400.0,9750000.0
2006-05-04,5307,5397,5201,5315,101216,63375.0,9750000.0
2006-05-08,5274,5348,5152,5234,93260,62400.0,9750000.0
2006-05-09,5160,5315,5160,5234,71960,62400.0,9750000.0
2006-05-10,5152,5315,5152,5258,65233,62692.0,9750000.0
2006-05-11,5234,5324,5217,5299,48465,63180.0,9750000.0
2006-05-12,5291,5430,5217,5332,74121,63570.0,9750000.0
2006-05-15,5315,5389,5209,5332,51693,63570.0,9750000.0
2006-05-16,5274,5438,5152,5266,108842,62790.0,9750000.0
2006-05-17,5193,5315,5176,5258,128184,62692.0,9750000.0
2006-05-18,5152,5250,5037,5168,88027,61620.0,9750000.0
2006-05-19,5168,5937,5095,5937,247954,70785.0,9750000.0
2006-05-22,6035,6133,5765,5970,195675,71175.0,9750000.0
2006-05-23,5953,6338,5814,6338,291342,75562.0,9750000.0
2006-05-24,6297,6460,6231,6419,294899,76538.0,9750000.0
2006-05-25,6427,6665,6199,6338,221770,75562.0,9750000.0
2006-05-26,6338,6485,6272,6338,250229,75562.0,9750000.0
2006-05-29,6231,6346,6174,6313,250183,75270.0,9750000.0
2006-05-30,6378,6640,6297,6534,373475,77902.0,9750000.0
2006-06-01,6568,6731,6149,6174,245736,73612.0,9750000.0
2006-06-02,6174,6288,5929,6166,314819,73515.0,9750000.0
2006-06-05,6215,6297,5242,5242,94721,62498.0,9750000.0
2006-06-07,4702,4857,4514,4849,292237,57818.0,9750000.0
2006-06-08,4628,4866,4547,4759,158550,56745.0,9750000.0
2006-06-09,4784,5070,4743,5070,121466,60450.0,9750000.0
2006-06-12,5070,5193,4980,5086,143025,60645.0,9750000.0
2006-06-13,5070,5176,5013,5095,69374,60742.0,9750000.0
2006-06-14,5070,5340,5070,5315,88075,63375.0,9750000.0
2006-06-15,5283,5430,5234,5324,58703,63472.0,9750000.0
2006-06-16,5397,5528,5348,5413,69610,64545.0,9750000.0
2006-06-19,5364,5634,5274,5634,209071,67178.0,9750000.0
2006-06-20,5577,5659,5520,5626,62957,67080.0,9750000.0
2006-06-21,5593,5692,5520,5561,75940,66300.0,9750000.0
2006-06-22,5569,5970,5569,5880,212718,70102.0,9750000.0
2006-06-23,5839,5871,5724,5863,43379,69908.0,9750000.0
2006-06-26,5929,5929,5732,5806,75332,69225.0,9750000.0
2006-06-27,5659,5790,5520,5634,69774,67178.0,9750000.0
2006-06-28,5642,5642,5397,5536,50986,66008.0,9750000.0
2006-06-29,5642,5642,5364,5397,39814,64350.0,9750000.0
2006-06-30,5397,5602,5291,5602,71218,66788.0,9750000.0
2006-07-03,5602,5847,5422,5422,23239,64642.0,9750000.0
2006-07-04,5405,5585,5185,5283,71819,62985.0,9750000.0
2006-07-05,5242,5389,5160,5274,35818,62888.0,9750000.0
2006-07-06,5209,5356,4988,5135,37072,61230.0,9750000.0
2006-07-07,5078,5299,5078,5168,54065,61620.0,9750000.0
2006-07-10,5103,5193,4906,5111,47057,60938.0,9750000.0
2006-07-11,4988,5111,4530,4645,135910,55380.0,9750000.0
2006-07-12,4645,4817,4579,4604,59674,54892.0,9750000.0
2006-07-13,4579,4653,4440,4522,64604,53918.0,9750000.0
2006-07-14,4424,4743,4424,4522,70959,53918.0,9750000.0
2006-07-18,4522,4669,4220,4310,51227,51382.0,9750000.0
2006-07-19,4260,4260,3925,4048,74820,48262.0,9750000.0
2006-07-20,4162,4293,4089,4293,64839,51188.0,9750000.0
2006-07-21,4195,4620,4195,4547,39347,54210.0,9750000.0
2006-07-24,4498,4620,4350,4350,34180,51870.0,9750000.0
2006-07-25,4391,4498,4367,4383,29321,52260.0,9750000.0
2006-07-26,4391,4759,4383,4727,53440,56355.0,9750000.0
2006-07-27,4825,5078,4727,5062,75948,60352.0,9750000.0
2006-07-28,5152,5193,4947,5127,42270,61132.0,9750000.0
2006-07-31,5127,5127,4890,4947,33496,58988.0,9750000.0
2006-08-01,4906,4939,4866,4906,20930,58500.0,9750000.0
2006-08-02,5062,5062,4743,4792,23191,57135.0,9750000.0
2006-08-03,4792,4841,4579,4735,35887,56452.0,9750000.0
2006-08-04,4735,4735,4555,4702,39617,56062.0,9750000.0
2006-08-07,4825,4825,4571,4686,26467,55868.0,9750000.0
2006-08-08,4686,4882,4579,4776,26544,56940.0,9750000.0
2006-08-09,4628,5062,4628,5054,33892,60255.0,9750000.0
2006-08-10,5005,5225,4939,5062,41054,60352.0,9750000.0
2006-08-11,5070,5373,4825,4988,59168,59475.0,9750000.0
2006-08-14,4988,4988,4759,4825,26044,57525.0,9750000.0
2006-08-16,4825,4906,4759,4784,46171,57038.0,9750000.0
2006-08-17,4825,4890,4743,4759,20740,56745.0,9750000.0
2006-08-18,4906,4906,4686,4767,10697,56842.0,9750000.0
2006-08-21,4743,4808,4702,4710,21541,56160.0,9750000.0
2006-08-22,4702,4890,4522,4637,38906,55282.0,9750000.0
2006-08-23,4620,4784,4539,4547,68628,54210.0,9750000.0
2006-08-24,4547,4579,4481,4498,41744,53625.0,9750000.0
2006-08-25,4498,4498,4326,4375,55064,52162.0,9750000.0
2006-08-28,4342,4498,4342,4383,93883,52260.0,9750000.0
2006-08-29,4424,4686,4424,4661,62129,55575.0,9750000.0
2006-08-30,4645,4767,4588,4620,37131,55088.0,9750000.0
2006-08-31,4620,4743,4596,4694,35004,55965.0,9750000.0
2006-09-01,4694,4947,4637,4866,53351,58012.0,9750000.0
2006-09-04,4882,4931,4784,4866,29831,58012.0,9750000.0
2006-09-05,4906,4906,4645,4686,61688,55868.0,9750000.0
2006-09-06,4743,4743,4628,4661,36827,55575.0,9750000.0
2006-09-07,4661,4661,4498,4637,21757,55282.0,9750000.0
2006-09-08,4637,4825,4579,4784,40712,57038.0,9750000.0
2006-09-11,4833,4833,4718,4759,24329,56745.0,9750000.0
2006-09-12,4857,5021,4759,4947,61001,58988.0,9750000.0
2006-09-13,4988,4988,4833,4939,33138,58890.0,9750000.0
2006-09-14,4906,4956,4866,4923,36122,58695.0,9750000.0
2006-09-15,4906,4923,4833,4866,24276,58012.0,9750000.0
2006-09-18,4866,4906,4784,4866,35109,58012.0,9750000.0
2006-09-19,4890,5258,4866,5250,97046,62595.0,9750000.0
2006-09-20,5299,5471,5152,5340,159271,63668.0,9750000.0
2006-09-21,5340,5471,5250,5381,43782,64155.0,9750000.0
2006-09-22,5389,5479,5274,5479,74281,65325.0,9750000.0
2006-09-25,5479,5634,5463,5626,147981,67080.0,9750000.0
2006-09-26,5626,5660,5520,5528,59144,65910.0,9750000.0
2006-09-27,5528,5585,5471,5479,79885,65325.0,9750000.0
2006-09-28,5479,5585,5479,5520,45884,65812.0,9750000.0
2006-09-29,5520,5839,5520,5749,78912,68542.0,9750000.0
2006-10-02,5749,5806,5692,5765,26500,68738.0,9750000.0
2006-10-04,5765,5929,5683,5773,80447,68835.0,9750000.0
2006-10-09,5773,5773,5070,5144,126866,61328.0,9750000.0
2006-10-10,5144,5642,5144,5642,84549,67275.0,9750000.0
2006-10-11,5405,5700,5397,5561,66760,66300.0,9750000.0
