웨이브일렉트로(095270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-11,4000,4050,3940,4000,109293,42314.0,10578500.0
2012-10-12,3995,3995,3830,3900,171686,41256.0,10578500.0
2012-10-15,3825,3950,3655,3870,197752,40939.0,10578500.0
2012-10-16,3840,3840,3630,3790,125516,40093.0,10578500.0
2012-10-17,3795,3800,3680,3735,89043,39511.0,10578500.0
2012-10-18,3830,3890,3615,3745,85118,39616.0,10578500.0
2012-10-19,3750,4085,3650,3965,209237,41944.0,10578500.0
2012-10-22,3865,4080,3865,4000,110380,42314.0,10578500.0
2012-10-23,3995,4195,3920,4045,171450,42790.0,10578500.0
2012-10-24,4010,4650,4010,4650,350426,49190.0,10578500.0
2012-10-25,4870,5080,4550,4550,396143,48132.0,10578500.0
2012-10-26,4615,4615,4450,4525,89979,47868.0,10578500.0
2012-10-29,4590,4595,4210,4345,118344,45964.0,10578500.0
2012-10-30,4340,4500,4245,4260,66157,45064.0,10578500.0
2012-10-31,4300,4635,4265,4410,110176,46651.0,10578500.0
2012-11-01,4415,4450,4215,4375,68351,46281.0,10578500.0
2012-11-02,4350,4790,4345,4790,200353,50671.0,10578500.0
2012-11-05,4790,4875,4475,4525,200091,47868.0,10578500.0
2012-11-06,4525,4545,4205,4385,120505,46387.0,10578500.0
2012-11-07,4250,4590,4240,4495,154542,47550.0,10578500.0
2012-11-08,4500,4700,4340,4640,142285,49084.0,10578500.0
2012-11-09,4655,5050,4640,5000,401049,52892.0,10578500.0
2012-11-12,4950,5330,4950,5300,254687,56066.0,10578500.0
2012-11-13,5300,5550,5230,5270,178179,55749.0,10578500.0
2012-11-14,5260,5440,5110,5270,69810,55749.0,10578500.0
2012-11-15,5280,5430,5090,5110,94480,54056.0,10578500.0
2012-11-16,5250,5250,4740,4890,119371,51729.0,10578500.0
2012-11-19,5200,5200,4925,5100,58361,53950.0,10578500.0
2012-11-20,5070,5200,4960,4960,56407,52469.0,10578500.0
2012-11-21,4955,5240,4950,5130,79717,54268.0,10578500.0
2012-11-22,5100,5400,5060,5220,82522,55220.0,10578500.0
2012-11-23,5220,5390,5040,5190,96482,54902.0,10578500.0
2012-11-26,5060,5320,5050,5180,95904,54797.0,10578500.0
2012-11-27,5270,5280,5080,5130,49271,54268.0,10578500.0
2012-11-28,5140,5140,5000,5050,50104,53421.0,10578500.0
2012-11-29,4990,5250,4990,5240,73853,55431.0,10578500.0
2012-11-30,5120,5430,5120,5360,103941,56701.0,10578500.0
2012-12-03,5440,5450,5260,5340,31482,56489.0,10578500.0
2012-12-04,5430,5430,5210,5340,75536,56489.0,10578500.0
2012-12-05,5250,5610,5250,5590,114940,59134.0,10578500.0
2012-12-06,5600,6060,5460,5870,302820,62096.0,10578500.0
2012-12-07,5900,6140,5860,6000,164444,63471.0,10578500.0
2012-12-10,6060,6060,5850,5950,84137,62942.0,10578500.0
2012-12-11,5900,6600,5900,6300,362260,66645.0,10578500.0
2012-12-12,6330,6710,6320,6700,268095,70876.0,10578500.0
2012-12-13,6750,7450,6720,7390,438831,78175.0,10578500.0
2012-12-14,7450,7550,7320,7490,165613,79233.0,10578500.0
2012-12-17,7430,7500,7200,7420,85793,78492.0,10578500.0
2012-12-18,7370,7540,7260,7490,94671,79233.0,10578500.0
2012-12-20,7490,8270,7490,8190,259373,86638.0,10578500.0
2012-12-21,8200,8580,7930,8240,127056,87167.0,10578500.0
2012-12-24,8120,8230,7960,8030,127522,84945.0,10578500.0
2012-12-26,7930,8500,7930,8400,163885,88859.0,10578500.0
2012-12-27,8300,8640,8200,8400,110723,88859.0,10578500.0
2012-12-28,8400,8450,8080,8400,122429,88859.0,10578500.0
2013-01-02,8400,8510,8300,8500,75750,89917.0,10578500.0
2013-01-03,8540,8580,8260,8490,66231,89811.0,10578500.0
2013-01-04,8520,8530,8340,8480,32755,89706.0,10578500.0
2013-01-07,8470,8510,8340,8480,40166,89706.0,10578500.0
2013-01-08,8480,8990,8350,8800,145107,93091.0,10578500.0
2013-01-09,8970,9490,8810,9480,135605,100284.0,10578500.0
2013-01-10,9590,9640,9200,9550,110122,101025.0,10578500.0
2013-01-11,9600,9850,9420,9550,107255,101025.0,10578500.0
2013-01-14,9510,9670,9250,9250,53764,97851.0,10578500.0
2013-01-15,9250,9400,8510,8930,212600,94466.0,10578500.0
2013-01-16,8820,9150,8790,8970,48798,94889.0,10578500.0
2013-01-17,9120,9370,8900,9000,47517,95206.0,10578500.0
2013-01-18,9050,9500,9020,9500,114893,100496.0,10578500.0
2013-01-21,9700,9800,9540,9690,60766,102506.0,10578500.0
2013-01-22,9690,9780,9470,9700,39825,102611.0,10578500.0
2013-01-23,9700,10200,9700,10200,159122,107901.0,10578500.0
2013-01-24,10250,10700,10100,10550,153586,111603.0,10578500.0
2013-01-25,10500,10550,10200,10400,74346,110016.0,10578500.0
2013-01-28,10400,10700,10200,10450,72697,110545.0,10578500.0
2013-01-29,10400,10550,9990,10100,76068,106843.0,10578500.0
2013-01-30,9970,10100,9850,10100,72978,106843.0,10578500.0
2013-01-31,10000,10400,9940,10300,66866,108959.0,10578500.0
2013-02-01,10200,10300,9950,10000,65422,105785.0,10578500.0
2013-02-04,10000,10200,9770,9860,74555,104304.0,10578500.0
2013-02-05,9770,9770,8980,9040,172325,95630.0,10578500.0
2013-02-06,8900,9480,8900,9100,102940,96264.0,10578500.0
2013-02-07,9000,9300,8940,9290,36623,98274.0,10578500.0
2013-02-08,9240,9790,9240,9640,67407,101977.0,10578500.0
2013-02-12,9640,9700,9310,9460,42716,100073.0,10578500.0
2013-02-13,9350,9580,9200,9550,29135,101025.0,10578500.0
2013-02-14,9320,9900,9320,9790,58100,103564.0,10578500.0
2013-02-15,9890,11250,9800,11250,343213,119008.0,10578500.0
2013-02-18,12100,12300,11100,11450,286372,121124.0,10578500.0
2013-02-19,11500,11850,11400,11800,126319,124826.0,10578500.0
2013-02-20,11700,13250,11600,12800,322110,135405.0,10578500.0
2013-02-21,12850,13900,12800,13450,293010,142281.0,10578500.0
2013-02-22,13600,14150,13200,14100,218972,149157.0,10578500.0
2013-02-25,14150,14450,13000,13600,230860,143868.0,10578500.0
2013-02-26,13650,14500,13550,14400,141644,152330.0,10578500.0
2013-02-27,14450,14450,13650,14000,157305,148099.0,10578500.0
2013-02-28,13950,14350,13550,14150,121825,149686.0,10578500.0
2013-03-04,14050,14300,13800,13800,51438,145983.0,10578500.0
2013-03-05,13850,13950,13550,13950,47928,147570.0,10578500.0
2013-03-06,14000,14050,13300,13500,79739,142810.0,10578500.0
2013-03-07,13300,13350,11500,11500,609231,121653.0,10578500.0
2013-03-08,11200,13200,11200,13200,477622,139636.0,10578500.0
2013-03-11,13350,13550,12350,13150,363239,139107.0,10578500.0
2013-03-12,13400,14950,13100,14700,296081,155504.0,10578500.0
2013-03-13,14900,16050,14050,14650,289778,154975.0,10578500.0
2013-03-14,14500,14550,13050,14200,335767,150215.0,10578500.0
2013-03-15,14500,14500,13800,14300,120923,151273.0,10578500.0
2013-03-18,13850,14550,13350,13600,101242,143868.0,10578500.0
2013-03-19,13600,14200,13600,14050,91523,148628.0,10578500.0
2013-03-20,14050,14650,13600,13600,113437,143868.0,10578500.0
2013-03-21,13800,13850,12950,13250,89618,140165.0,10578500.0
2013-03-22,13450,14900,13200,14800,265321,156562.0,10578500.0
2013-03-25,15400,15700,14700,14950,141283,158149.0,10578500.0
2013-03-26,16500,16600,14700,15200,595164,160793.0,10578500.0
2013-03-27,15300,16250,14650,16100,228452,170314.0,10578500.0
2013-03-28,16000,17100,15650,16300,262598,172430.0,10578500.0
2013-03-29,16300,16850,16100,16600,93140,175603.0,10578500.0
2013-04-01,16500,16500,15500,15900,155821,168198.0,10578500.0
2013-04-02,15950,16650,15450,15800,155966,167140.0,10578500.0
2013-04-03,15800,16000,15150,15750,137925,166611.0,10578500.0
2013-04-04,15600,16100,15100,16000,167487,169256.0,10578500.0
2013-04-05,16300,17250,16200,16850,313993,178248.0,10578500.0
2013-04-08,16700,17450,16700,17400,127006,184066.0,10578500.0
2013-04-09,17150,18250,16500,18000,224680,190413.0,10578500.0
2013-04-10,18150,18650,18000,18450,141543,195173.0,10578500.0
2013-04-11,18650,19400,18450,19000,129803,200992.0,10578500.0
2013-04-12,19150,19200,17100,18050,363419,190942.0,10578500.0
2013-04-15,18200,18750,18000,18300,113146,193587.0,10578500.0
2013-04-16,17850,18550,17800,18250,93047,193058.0,10578500.0
2013-04-17,18350,18900,17650,18700,167385,197818.0,10578500.0
2013-04-18,18500,19150,18350,19000,97655,200992.0,10578500.0
2013-04-19,19250,19550,18650,18750,123463,198347.0,10578500.0
2013-04-22,18800,19200,18350,18750,63094,198347.0,10578500.0
2013-04-23,19000,19000,18300,18500,103794,195702.0,10578500.0
2013-04-24,18550,19200,18250,18600,147445,196760.0,10578500.0
2013-04-25,18600,18700,17900,18600,87576,196760.0,10578500.0
2013-04-26,18600,18700,18250,18550,120911,196231.0,10578500.0
2013-04-29,18650,18650,18000,18100,62529,191471.0,10578500.0
2013-04-30,18200,18250,17150,17650,137488,186711.0,10578500.0
2013-05-02,18000,18450,17550,18450,76008,195173.0,10578500.0
2013-05-03,18600,18750,18250,18700,60071,197818.0,10578500.0
2013-05-06,18350,18550,17200,17750,116580,187768.0,10578500.0
2013-05-07,17450,17450,15950,16500,277179,174545.0,10578500.0
2013-05-08,16550,18300,16450,17950,208111,189884.0,10578500.0
2013-05-09,18350,18650,17800,18600,141480,196760.0,10578500.0
2013-05-10,18600,19950,18150,19400,225797,205223.0,10578500.0
2013-05-13,19450,19950,18850,18850,84483,199405.0,10578500.0
2013-05-14,19000,19400,18250,18450,59985,195173.0,10578500.0
2013-05-15,19000,19550,18750,18750,113223,198347.0,10578500.0
2013-05-16,18650,18900,17900,18750,147981,198347.0,10578500.0
2013-05-20,18400,19250,18000,18750,104154,198347.0,10578500.0
2013-05-21,18750,18750,18300,18400,37811,194644.0,10578500.0
2013-05-22,18300,18900,18200,18650,41090,197289.0,10578500.0
2013-05-23,18550,18700,18400,18550,39878,196231.0,10578500.0
2013-05-24,18600,19200,18100,19100,75887,202049.0,10578500.0
2013-05-27,19000,19250,18700,19000,40462,200992.0,10578500.0
2013-05-28,19000,19050,18300,19000,52874,200992.0,10578500.0
2013-05-29,19000,19000,18350,18600,29813,196760.0,10578500.0
2013-05-30,18400,18650,17800,18650,68098,197289.0,10578500.0
2013-05-31,18800,18900,18300,18900,37013,199934.0,10578500.0
2013-06-03,18750,19000,18200,19000,52815,200992.0,10578500.0
2013-06-04,18950,19750,18650,19400,110566,205223.0,10578500.0
2013-06-05,19500,19500,19000,19450,66483,205752.0,10578500.0
2013-06-07,19450,19500,18500,19300,58960,204165.0,10578500.0
2013-06-10,19100,19900,19000,19900,83677,210512.0,10578500.0
2013-06-11,20100,20500,19700,20450,135981,216330.0,10578500.0
2013-06-12,20450,20600,20000,20000,55128,211570.0,10578500.0
2013-06-13,19900,20000,18950,20000,69661,211570.0,10578500.0
2013-06-14,20000,20200,19800,20000,37344,211570.0,10578500.0
2013-06-17,19950,20150,19300,19650,35169,207868.0,10578500.0
2013-06-18,19250,20450,18850,20300,94861,214744.0,10578500.0
2013-06-19,20400,20400,19900,19900,40019,210512.0,10578500.0
2013-06-20,19400,19750,19000,19400,79945,205223.0,10578500.0
2013-06-21,18800,19100,18600,18700,41485,197818.0,10578500.0
2013-06-24,18650,19000,17900,17900,42520,189355.0,10578500.0
2013-06-25,17700,17700,15250,15250,346573,161322.0,10578500.0
2013-06-26,15600,17300,15600,16900,364045,178777.0,10578500.0
2013-06-27,17200,18200,17150,17950,212731,189884.0,10578500.0
2013-06-28,18300,18850,17450,18150,178803,192000.0,10578500.0
2013-07-01,18000,18450,17550,18000,124252,190413.0,10578500.0
2013-07-02,18050,18050,17500,17750,52494,187768.0,10578500.0
2013-07-03,17600,17800,16700,16700,80243,176661.0,10578500.0
2013-07-04,16850,17850,16850,17550,86961,185653.0,10578500.0
2013-07-05,17650,17650,17300,17650,49656,186711.0,10578500.0
2013-07-08,17500,17650,16300,16400,95590,173487.0,10578500.0
2013-07-09,16500,17100,16400,17000,46806,179834.0,10578500.0
2013-07-10,17100,17150,16350,16600,46528,175603.0,10578500.0
2013-07-11,15100,16600,14150,16050,471544,169785.0,10578500.0
2013-07-12,16300,16450,15450,15700,61181,166082.0,10578500.0
2013-07-15,15900,15900,14700,15000,107916,158678.0,10578500.0
2013-07-16,14950,15900,14950,15700,57806,166082.0,10578500.0
2013-07-17,15900,18050,15900,18050,358932,190942.0,10578500.0
2013-07-18,18500,18900,18050,18150,236920,192000.0,10578500.0
2013-07-19,18150,18500,17750,17800,59536,188297.0,10578500.0
2013-07-22,17800,18000,17100,17300,55510,183008.0,10578500.0
2013-07-23,17500,17950,17200,17200,59951,181950.0,10578500.0
2013-07-24,17350,17550,17000,17350,31670,183537.0,10578500.0
2013-07-25,17350,17350,16550,17100,42964,180892.0,10578500.0
2013-07-26,16900,17300,16800,17250,36740,182479.0,10578500.0
2013-07-29,17250,17400,16700,16850,36819,178248.0,10578500.0
2013-07-30,16650,17700,16500,17650,111455,186711.0,10578500.0
2013-07-31,17750,17800,17250,17600,56135,186182.0,10578500.0
2013-08-01,17600,17700,17200,17200,31036,181950.0,10578500.0
2013-08-02,17200,17350,16700,16950,46511,179306.0,10578500.0
2013-08-05,17050,17150,16400,16600,35058,175603.0,10578500.0
2013-08-06,16600,16900,16400,16600,35288,175603.0,10578500.0
2013-08-07,16600,16900,15900,16750,103320,177190.0,10578500.0
2013-08-08,16500,16750,16250,16500,29168,174545.0,10578500.0
2013-08-09,16500,16500,16050,16050,91446,169785.0,10578500.0
2013-08-12,16000,16200,15700,15950,32636,168727.0,10578500.0
2013-08-13,16000,17350,15900,17250,177436,182479.0,10578500.0
2013-08-14,17450,17500,16800,17200,140337,181950.0,10578500.0
2013-08-16,17000,17400,16800,17150,35891,181421.0,10578500.0
2013-08-19,16900,17150,16500,16900,46758,178777.0,10578500.0
2013-08-20,16800,17000,16500,16700,28339,176661.0,10578500.0
2013-08-21,16450,16750,16200,16550,25868,175074.0,10578500.0
2013-08-22,16450,16500,15900,16200,33599,171372.0,10578500.0
2013-08-23,16300,16400,16000,16150,21209,170843.0,10578500.0
2013-08-26,16200,16950,15950,16500,48248,174545.0,10578500.0
2013-08-27,16400,16700,15900,16300,36012,172430.0,10578500.0
2013-08-28,16000,16800,15750,16300,43804,172430.0,10578500.0
2013-08-29,16100,16400,15900,16350,11419,172958.0,10578500.0
2013-08-30,16350,17950,16000,17900,194946,189355.0,10578500.0
2013-09-02,18000,18000,17100,17100,52552,180892.0,10578500.0
2013-09-03,17150,17250,16550,16850,39628,178248.0,10578500.0
2013-09-04,16700,17600,16700,17450,109235,184595.0,10578500.0
2013-09-05,17250,17500,16900,17350,24484,183537.0,10578500.0
2013-09-06,17350,17350,16100,17150,70260,181421.0,10578500.0
2013-09-09,17000,17000,16450,16750,37194,177190.0,10578500.0
2013-09-10,16650,16950,16400,16400,22665,173487.0,10578500.0
2013-09-11,16500,17200,16450,16950,78420,179306.0,10578500.0
2013-09-12,16900,17800,16900,17300,63584,183008.0,10578500.0
2013-09-13,17400,17400,17100,17300,25022,183008.0,10578500.0
2013-09-16,17300,17400,17000,17300,17079,183008.0,10578500.0
2013-09-17,17200,17500,17000,17500,31659,185124.0,10578500.0
2013-09-23,17650,17800,16600,17000,117434,179834.0,10578500.0
2013-09-24,17000,17000,16500,17000,34574,179834.0,10578500.0
2013-09-25,16950,16950,16350,16700,35262,176661.0,10578500.0
2013-09-26,16500,16700,16300,16700,55871,176661.0,10578500.0
2013-09-27,16600,16750,16200,16600,50117,175603.0,10578500.0
2013-09-30,16500,16850,16000,16850,57036,178248.0,10578500.0
2013-10-01,16850,17850,16800,17800,224476,188297.0,10578500.0
2013-10-02,17800,18200,17350,17700,59001,187239.0,10578500.0
2013-10-04,17700,19000,17500,18750,86331,198347.0,10578500.0
2013-10-07,18950,19500,18500,19350,82109,204694.0,10578500.0
2013-10-08,19350,19750,19000,19100,47844,202049.0,10578500.0
2013-10-10,19100,20500,19000,19500,90872,206281.0,10578500.0
2013-10-11,19850,21850,19800,21800,248450,230611.0,10578500.0
2013-10-14,21950,22200,21200,22200,131416,234843.0,10578500.0
2013-10-15,22700,22750,22200,22500,79047,238016.0,10578500.0
2013-10-16,22750,22750,21500,21650,95409,229025.0,10578500.0
2013-10-17,22050,23200,21850,23200,81887,245421.0,10578500.0
2013-10-18,23250,23700,21100,22450,118152,237487.0,10578500.0
2013-10-21,22150,22500,21500,22000,59482,232727.0,10578500.0
2013-10-22,22100,22250,21500,21800,34151,230611.0,10578500.0
2013-10-23,21750,22000,20450,21050,138231,222677.0,10578500.0
2013-10-24,20700,23100,20400,22700,131339,240132.0,10578500.0
2013-10-25,23000,23550,22500,23000,282672,243306.0,10578500.0
2013-10-28,23300,23850,22700,23500,59607,248595.0,10578500.0
2013-10-29,23150,23750,23150,23550,64110,249124.0,10578500.0
2013-10-30,23700,24550,23550,23550,106052,249124.0,10578500.0
2013-10-31,23950,23950,22550,23250,56001,245950.0,10578500.0
2013-11-01,22950,23400,22600,23000,33880,243306.0,10578500.0
2013-11-04,23000,23350,21900,22050,44650,233256.0,10578500.0
2013-11-05,21950,22400,21600,22050,64812,233256.0,10578500.0
2013-11-06,22500,23550,22000,23400,76336,247537.0,10578500.0
2013-11-07,23200,23550,22950,23500,26824,248595.0,10578500.0
2013-11-08,23000,24500,23000,23750,47428,251239.0,10578500.0
2013-11-11,23750,24050,22450,23500,41776,248595.0,10578500.0
2013-11-12,23350,23350,22500,22850,38757,241719.0,10578500.0
2013-11-13,22850,23250,22200,22850,17930,241719.0,10578500.0
2013-11-14,22850,23050,22000,22700,31254,240132.0,10578500.0
2013-11-15,22350,23600,22250,23350,36236,247008.0,10578500.0
2013-11-18,23350,23500,22700,23500,22772,248595.0,10578500.0
2013-11-19,23900,23900,22650,23250,25469,245950.0,10578500.0
2013-11-20,23650,23650,22700,23000,9437,243306.0,10578500.0
2013-11-21,23000,23100,22350,22850,213924,241719.0,10578500.0
2013-11-22,22950,22950,22350,22900,49345,242248.0,10578500.0
2013-11-25,23100,23100,21900,22350,40661,236429.0,10578500.0
2013-11-26,22500,22500,21000,21300,113024,225322.0,10578500.0
2013-11-27,21350,21550,20350,21200,84201,224264.0,10578500.0
2013-11-28,21500,21500,18050,18050,465510,190942.0,10578500.0
2013-11-29,18450,20000,17900,19850,328568,209983.0,10578500.0
2013-12-02,20100,20100,16900,16900,548730,178777.0,10578500.0
2013-12-03,17000,17000,14400,14400,1740048,152330.0,10578500.0
2013-12-04,14300,14600,12250,12250,1622508,129587.0,10578500.0
2013-12-05,11800,12250,10900,12150,2504067,128529.0,10578500.0
2013-12-06,12100,12400,10350,10350,1417301,109487.0,10578500.0
2013-12-09,9860,10450,8800,9150,4186789,96793.0,10578500.0
2013-12-10,9390,10500,9140,10500,4245997,111074.0,10578500.0
2013-12-11,11000,12050,10800,12050,3367669,127471.0,10578500.0
2013-12-12,13850,13850,12750,13850,3078159,146512.0,10578500.0
2013-12-13,13900,14400,13150,14250,1837021,150744.0,10578500.0
2013-12-16,14100,14400,12150,13650,2496693,144397.0,10578500.0
2013-12-17,13800,14100,13050,13200,558889,139636.0,10578500.0
2013-12-18,13200,13450,12550,13400,725712,141752.0,10578500.0
2013-12-19,13400,13400,12500,12550,478808,132760.0,10578500.0
2013-12-20,12250,12850,11750,12750,597722,134876.0,10578500.0
2013-12-23,12400,12800,12200,12500,200893,132231.0,10578500.0
2013-12-24,12700,14350,12600,14350,1095770,151801.0,10578500.0
2013-12-26,14800,16450,14400,15950,1289714,168727.0,10578500.0
2013-12-27,15450,16200,14750,15600,901488,165025.0,10578500.0
2013-12-30,15750,15950,15150,15600,355104,165025.0,10578500.0
2014-01-02,15950,16250,15300,15400,177643,162909.0,10578500.0
2014-01-03,15150,16450,15050,15650,331805,165554.0,10578500.0
2014-01-06,15700,15850,14800,14950,265345,158149.0,10578500.0
2014-01-07,14700,15100,14300,14700,241881,155504.0,10578500.0
2014-01-08,14950,14950,14300,14300,264917,151273.0,10578500.0
2014-01-09,14450,15650,14050,15400,229283,162909.0,10578500.0
2014-01-10,15150,15700,14800,14800,176106,156562.0,10578500.0
2014-01-13,14750,14900,14300,14550,149931,153917.0,10578500.0
2014-01-14,14550,15350,14200,14800,170036,156562.0,10578500.0
2014-01-15,14900,15000,14350,14400,168858,152330.0,10578500.0
2014-01-16,14000,14350,13300,13900,258877,147041.0,10578500.0
2014-01-17,13950,14150,13300,13500,104337,142810.0,10578500.0
2014-01-20,13200,13600,13050,13300,97656,140694.0,10578500.0
2014-01-21,13350,13650,12850,13000,107903,137520.0,10578500.0
2014-01-22,13000,13450,12600,13300,174252,140694.0,10578500.0
2014-01-23,13200,13300,12000,12000,194424,126942.0,10578500.0
2014-01-24,12000,13800,11950,13800,840790,145983.0,10578500.0
2014-01-27,13500,13650,12700,13050,397657,138049.0,10578500.0
2014-01-28,13100,13250,11900,12100,305930,128000.0,10578500.0
2014-01-29,12250,13750,12200,12950,451599,136992.0,10578500.0
2014-02-03,12900,13150,12500,12700,142823,134347.0,10578500.0
2014-02-04,12400,12600,12000,12200,126053,129058.0,10578500.0
2014-02-05,12400,12650,12000,12150,109470,128529.0,10578500.0
2014-02-06,12150,12550,12050,12250,95125,129587.0,10578500.0
2014-02-07,12350,12450,11800,11850,109617,125355.0,10578500.0
2014-02-10,12000,13100,11900,12300,253651,130116.0,10578500.0
2014-02-11,12400,13100,12150,13100,219971,138578.0,10578500.0
2014-02-12,13100,13900,13000,13450,175985,142281.0,10578500.0
2014-02-13,13300,14550,13200,13800,166477,145983.0,10578500.0
2014-02-14,13800,14250,13600,13600,81051,143868.0,10578500.0
2014-02-17,13600,14000,13500,13600,47205,143868.0,10578500.0
2014-02-18,13550,13950,13350,13550,66927,143339.0,10578500.0
2014-02-19,13400,13750,13100,13500,63890,142810.0,10578500.0
2014-02-20,13500,14000,13000,13500,92384,142810.0,10578500.0
2014-02-21,13650,13750,13300,13400,39606,141752.0,10578500.0
2014-02-24,13500,13500,13050,13100,58205,138578.0,10578500.0
2014-02-25,13050,13850,12950,13850,159793,146512.0,10578500.0
2014-02-26,13800,15000,13550,14900,255634,157620.0,10578500.0
2014-02-27,15300,15900,14950,15250,300073,161322.0,10578500.0
2014-02-28,15200,15200,13600,14150,240400,149686.0,10578500.0
2014-03-03,14300,14750,13800,14000,68235,148099.0,10578500.0
2014-03-04,14200,14250,13850,14000,30952,148099.0,10578500.0
2014-03-05,14150,14200,13700,13750,56578,145454.0,10578500.0
2014-03-06,13700,14300,13550,14300,86433,151273.0,10578500.0
2014-03-07,14350,14650,14000,14200,67857,150215.0,10578500.0
2014-03-10,14300,14300,13750,13800,43673,145983.0,10578500.0
2014-03-11,13700,13950,13250,13350,73877,141223.0,10578500.0
2014-03-12,13350,13550,12600,12950,80424,136992.0,10578500.0
2014-03-13,12950,13600,12700,13550,50429,143339.0,10578500.0
2014-03-14,13200,13550,12600,13400,157785,141752.0,10578500.0
2014-03-17,13450,13450,12900,13000,24206,137520.0,10578500.0
2014-03-18,13200,13300,12750,12850,39557,135934.0,10578500.0
2014-03-19,12700,13400,12400,13250,92321,140165.0,10578500.0
2014-03-20,13250,13550,12800,13350,70216,141223.0,10578500.0
2014-03-21,13100,13350,12950,13200,54455,139636.0,10578500.0
2014-03-24,13000,13200,12700,13150,42494,139107.0,10578500.0
2014-03-25,13100,13250,12850,13200,34297,139636.0,10578500.0
2014-03-26,13250,13900,13150,13900,137418,147041.0,10578500.0
2014-03-27,13850,14450,13650,14100,164071,149157.0,10578500.0
2014-03-28,13950,14100,13600,13950,74041,147570.0,10578500.0
2014-03-31,14050,15300,13800,15250,223589,161322.0,10578500.0
2014-04-01,15450,15650,15000,15350,158465,162380.0,10578500.0
2014-04-02,15300,15350,14500,14500,165607,153388.0,10578500.0
2014-04-03,14500,14700,13950,13950,92048,147570.0,10578500.0
2014-04-04,13800,14250,13800,14000,53848,148099.0,10578500.0
2014-04-07,13750,14150,13750,14150,79913,149686.0,10578500.0
2014-04-08,14000,14550,14000,14400,117399,152330.0,10578500.0
2014-04-09,14600,14600,14150,14400,83314,152330.0,10578500.0
2014-04-10,14500,14500,14050,14300,36450,151273.0,10578500.0
2014-04-11,14050,14250,14000,14150,20917,149686.0,10578500.0
2014-04-14,14150,14250,13800,14000,50002,148099.0,10578500.0
2014-04-15,14000,14250,13850,14000,31078,148099.0,10578500.0
2014-04-16,13900,14650,13900,14500,117905,153388.0,10578500.0
2014-04-17,14600,14700,14200,14500,54306,153388.0,10578500.0
2014-04-18,14600,14700,14250,14300,18835,151273.0,10578500.0
2014-04-21,14250,14400,14000,14000,31237,148099.0,10578500.0
2014-04-22,14000,14250,13900,14000,26887,148099.0,10578500.0
2014-04-23,14200,14200,13900,14050,33684,148628.0,10578500.0
2014-04-24,13900,14200,13550,13900,32857,147041.0,10578500.0
2014-04-25,13900,14350,13650,14350,58362,151801.0,10578500.0
2014-04-28,14500,15400,14400,15200,233129,160793.0,10578500.0
2014-04-29,15500,15650,14950,15500,126277,163967.0,10578500.0
2014-04-30,15700,15900,15250,15900,176330,168198.0,10578500.0
2014-05-02,16000,17500,16000,17350,312104,183537.0,10578500.0
2014-05-07,17100,17500,14750,15900,1004736,168198.0,10578500.0
2014-05-08,16000,16300,15050,16050,145589,169785.0,10578500.0
2014-05-09,15750,16100,15450,16000,99116,169256.0,10578500.0
2014-05-12,16050,16350,15600,16000,222336,169256.0,10578500.0
2014-05-13,16000,16000,15400,15750,105570,166611.0,10578500.0
2014-05-14,15600,15850,15300,15850,88965,167669.0,10578500.0
2014-05-15,15600,15900,15500,15800,48386,167140.0,10578500.0
2014-05-16,15750,15900,15200,15700,80354,166082.0,10578500.0
2014-05-19,15550,15700,14950,15250,42845,161322.0,10578500.0
2014-05-20,15150,15500,14500,15350,50963,162380.0,10578500.0
2014-05-21,15400,15800,15100,15700,132966,166082.0,10578500.0
2014-05-22,15900,16400,15550,16000,51255,169256.0,10578500.0
2014-05-23,16400,16400,15950,16200,38855,171372.0,10578500.0
2014-05-26,16350,16450,16000,16450,46634,174016.0,10578500.0
2014-05-27,16450,16850,16000,16800,53172,177719.0,10578500.0
2014-05-28,16950,17250,16650,17150,65910,181421.0,10578500.0
2014-05-29,17100,17450,16800,17450,59293,184595.0,10578500.0
2014-05-30,17300,17750,17250,17700,86272,187239.0,10578500.0
2014-06-02,17700,17800,17250,17300,44920,183008.0,10578500.0
2014-06-03,17000,17300,16700,16950,44036,179306.0,10578500.0
2014-06-05,17000,17000,16500,16950,22392,179306.0,10578500.0
2014-06-09,17050,18000,16750,17300,66724,183008.0,10578500.0
2014-06-10,17400,17550,17200,17450,140872,184595.0,10578500.0
2014-06-11,17650,18100,17300,18050,54542,190942.0,10578500.0
2014-06-12,18050,18200,17850,18000,35950,190413.0,10578500.0
2014-06-13,18050,18100,17700,18000,73495,190413.0,10578500.0
2014-06-16,17950,18250,17800,17950,44372,189884.0,10578500.0
2014-06-17,17900,18050,17500,17900,47407,189355.0,10578500.0
2014-06-18,18000,18000,17500,17700,20544,187239.0,10578500.0
2014-06-19,17550,17800,17350,17550,18509,185653.0,10578500.0
2014-06-20,17400,17600,17150,17600,30497,186182.0,10578500.0
2014-06-23,17450,17600,16850,17350,45396,183537.0,10578500.0
2014-06-24,17400,17800,17150,17600,41318,186182.0,10578500.0
2014-06-25,17600,17750,17300,17500,33275,185124.0,10578500.0
2014-06-26,17350,18900,17350,18650,159573,197289.0,10578500.0
2014-06-27,18700,18800,18300,18450,38685,195173.0,10578500.0
