피앤텔(054340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-09,83922,86802,83722,85713,103597,144984.0,16800000.0
2010-03-10,85711,86601,84121,84422,56902,142800.0,16800000.0
2010-03-11,84416,85606,83616,83727,45509,141624.0,16800000.0
2010-03-12,83722,83922,82132,82833,69591,140112.0,16800000.0
2010-03-15,82634,83324,82134,82535,43628,139608.0,16800000.0
2010-03-16,82533,83623,82233,82733,46403,139944.0,16800000.0
2010-03-17,83716,84116,82626,83727,83520,141624.0,16800000.0
2010-03-18,83615,86395,83615,83826,108654,141792.0,16800000.0
2010-03-19,84807,84807,83617,83627,46720,141456.0,16800000.0
2010-03-22,83918,84808,83418,83429,58502,141120.0,16800000.0
2010-03-23,83424,84324,82634,82634,74765,139776.0,16800000.0
2010-03-24,83126,83316,81926,82336,68261,139272.0,16800000.0
2010-03-25,82430,82730,81240,81641,63280,138096.0,16800000.0
2010-03-26,81927,82827,81827,82137,53402,138936.0,16800000.0
2010-03-29,82025,82225,80045,80946,182696,136920.0,16800000.0
2010-03-30,80943,81043,79353,79853,146438,135072.0,16800000.0
2010-03-31,79745,80245,77265,79456,174083,134400.0,16800000.0
2010-04-01,79454,79454,77863,78264,91609,132384.0,16800000.0
2010-04-02,78455,80245,77655,78065,84028,132048.0,16800000.0
2010-04-05,78463,78463,73092,75483,162499,127680.0,16800000.0
2010-04-06,75679,77069,75079,75980,96571,128520.0,16800000.0
2010-04-07,76469,76869,74579,75980,100733,128520.0,16800000.0
2010-04-08,74579,76069,74579,75980,78579,128520.0,16800000.0
2010-04-09,75881,77961,73991,74291,148022,125664.0,16800000.0
2010-04-12,74094,74194,71114,72404,232157,122472.0,16800000.0
2010-04-13,72396,72496,70906,72106,168140,121968.0,16800000.0
2010-04-14,72796,73186,71896,72007,65803,121800.0,16800000.0
2010-04-15,72902,73392,72302,72702,76620,122976.0,16800000.0
2010-04-16,74092,76673,74092,75483,215501,127680.0,16800000.0
2010-04-19,75377,75377,73587,74887,51455,126672.0,16800000.0
2010-04-20,74581,76471,74481,75682,70301,128016.0,16800000.0
2010-04-21,75972,77462,75682,76973,111406,130200.0,16800000.0
2010-04-22,76468,77268,75478,76079,58102,128688.0,16800000.0
2010-04-23,75969,76669,73189,75980,154469,128520.0,16800000.0
2010-04-26,75974,76174,74684,75284,80343,127344.0,16800000.0
2010-04-27,74784,78464,74784,78165,123201,132216.0,16800000.0
2010-04-28,76773,78953,76573,78264,122769,132384.0,16800000.0
2010-04-29,79746,82926,79646,80747,313775,136584.0,16800000.0
2010-04-30,81928,82128,78848,80449,141088,136080.0,16800000.0
2010-05-03,80438,80838,79448,80548,99839,136248.0,16800000.0
2010-05-04,81341,81831,79951,80151,80660,135576.0,16800000.0
2010-05-06,77558,78158,75968,76079,148596,128688.0,16800000.0
2010-05-07,72096,74976,70406,74986,146525,126840.0,16800000.0
2010-05-10,74676,76366,74186,76377,103579,129192.0,16800000.0
2010-05-11,76764,76864,73985,75185,108257,127176.0,16800000.0
2010-05-12,75182,75182,73092,74093,64161,125328.0,16800000.0
2010-05-13,74289,74779,73489,74589,85208,126168.0,16800000.0
2010-05-14,74683,74983,73993,73993,54523,125160.0,16800000.0
2010-05-17,72901,73691,71211,71312,57366,120624.0,16800000.0
2010-05-18,71306,73486,69716,73497,87113,124320.0,16800000.0
2010-05-19,73187,73787,71598,73298,45963,123984.0,16800000.0
2010-05-20,73288,74978,71898,73199,110648,123816.0,16800000.0
2010-05-24,73392,73792,70811,72702,57072,122976.0,16800000.0
2010-05-25,71009,71509,64549,68729,65917,116256.0,16800000.0
2010-05-26,67931,74392,67041,72702,95230,122976.0,16800000.0
2010-05-27,73187,73487,71997,73397,38922,124152.0,16800000.0
2010-05-28,74093,75183,72503,73894,43139,124992.0,16800000.0
2010-05-31,73786,74976,73386,74986,57275,126840.0,16800000.0
2010-06-01,75077,75477,73787,74887,27353,126672.0,16800000.0
2010-06-03,74480,75880,74190,75880,66420,128352.0,16800000.0
2010-06-04,75480,76770,75280,75880,36345,128352.0,16800000.0
2010-06-07,74479,74879,72999,74490,46211,126000.0,16800000.0
2010-06-08,75775,75965,74775,75086,50592,127008.0,16800000.0
2010-06-09,75081,75781,73291,74192,41495,125496.0,16800000.0
2010-06-10,74193,74483,72603,73993,51705,125160.0,16800000.0
2010-06-11,74483,74983,73493,73993,49797,125160.0,16800000.0
2010-06-14,74294,75084,73594,73795,30747,124824.0,16800000.0
2010-06-15,73487,74387,72897,73397,33428,124152.0,16800000.0
2010-06-16,73892,74482,72502,72702,109388,122976.0,16800000.0
2010-06-17,72497,72797,71597,71907,99802,121632.0,16800000.0
2010-06-18,71596,72496,71406,72106,24808,121968.0,16800000.0
2010-06-21,71803,72803,71603,72503,81719,122640.0,16800000.0
2010-06-22,71696,73585,71696,73596,117899,124488.0,16800000.0
2010-06-23,72596,74186,72596,73497,23372,124320.0,16800000.0
2010-06-24,72701,73391,72401,72801,30298,123144.0,16800000.0
2010-06-25,71697,72697,71597,71907,68135,121632.0,16800000.0
2010-06-28,71406,72396,71406,72106,30887,121968.0,16800000.0
2010-06-29,71515,72105,70814,70815,75830,119784.0,16800000.0
2010-06-30,69021,70211,68821,69822,26680,118104.0,16800000.0
2010-07-01,69717,70507,68527,68928,57187,116592.0,16800000.0
2010-07-02,68330,69320,68330,68531,39017,115920.0,16800000.0
2010-07-05,68530,69220,66840,67041,73975,113400.0,16800000.0
2010-07-06,67140,69920,67140,68531,101191,115920.0,16800000.0
2010-07-07,68716,70015,67726,67736,128702,114576.0,16800000.0
2010-07-08,68534,68924,67434,67935,66482,114912.0,16800000.0
2010-07-09,67926,68526,67136,67637,41982,114408.0,16800000.0
2010-07-12,67431,67931,66841,66942,48708,113232.0,16800000.0
2010-07-13,66838,67528,65148,65948,123285,111552.0,16800000.0
2010-07-14,65943,66843,64453,65154,255608,110208.0,16800000.0
2010-07-15,64751,66141,64751,65452,94093,110712.0,16800000.0
2010-07-16,65740,67230,65150,65650,93106,111048.0,16800000.0
2010-07-19,64951,65941,64851,65551,54006,110880.0,16800000.0
2010-07-20,65651,66141,64851,65452,65847,110712.0,16800000.0
2010-07-21,65651,66241,64851,65551,94186,110880.0,16800000.0
2010-07-22,65550,65650,64060,64161,75616,108528.0,16800000.0
2010-07-23,64650,65050,62670,62671,60179,106008.0,16800000.0
2010-07-26,62668,63158,60678,61578,103709,104160.0,16800000.0
2010-07-27,61672,62072,60482,60982,124871,103152.0,16800000.0
2010-07-28,60684,61574,60684,60684,66513,102648.0,16800000.0
2010-07-29,60681,62861,60481,62571,142385,105840.0,16800000.0
2010-07-30,62270,64350,62270,62770,132654,106176.0,16800000.0
2010-08-02,62769,64549,62169,62869,142023,106344.0,16800000.0
2010-08-03,63158,65147,62768,63068,207527,106680.0,16800000.0
2010-08-04,63863,64754,62573,63664,167093,107688.0,16800000.0
2010-08-05,64060,64850,62470,62671,155234,106008.0,16800000.0
2010-08-06,62772,63462,61572,62373,51819,105504.0,16800000.0
2010-08-09,62572,63762,61872,62373,131689,105504.0,16800000.0
2010-08-10,62373,62863,60683,60784,120315,102816.0,16800000.0
2010-08-11,61179,61669,59879,59890,178203,101304.0,16800000.0
2010-08-12,59086,59976,58786,58897,181572,99624.0,16800000.0
2010-08-13,59186,60476,58886,58897,243961,99624.0,16800000.0
2010-08-16,60075,60875,59385,60585,147885,102480.0,16800000.0
2010-08-17,61078,63358,60978,63068,212119,106680.0,16800000.0
2010-08-18,62862,64162,62072,62472,148394,105672.0,16800000.0
2010-08-19,62073,63263,62073,62273,62037,105336.0,16800000.0
2010-08-20,61969,64649,61969,64359,157008,108864.0,16800000.0
2010-08-23,65053,66343,64953,65253,106109,110376.0,16800000.0
2010-08-24,65943,66843,64553,65154,145163,110208.0,16800000.0
2010-08-25,65153,66143,64353,65253,88922,110376.0,16800000.0
2010-08-26,65454,66544,63564,63565,69949,107520.0,16800000.0
2010-08-27,63261,64351,63161,64061,50903,108360.0,16800000.0
2010-08-30,65147,65247,63957,64558,76375,109200.0,16800000.0
2010-08-31,63963,64453,60783,62273,58993,105336.0,16800000.0
2010-09-01,63061,64451,62271,62571,64759,105840.0,16800000.0
2010-09-02,63164,64754,63164,63565,126833,107520.0,16800000.0
2010-09-03,63261,65551,63261,65452,126907,110712.0,16800000.0
2010-09-06,65553,66943,64753,65253,77377,110376.0,16800000.0
2010-09-07,65254,65554,62174,62174,118002,105168.0,16800000.0
2010-09-08,62174,64064,62074,63565,56267,107520.0,16800000.0
2010-09-09,63763,64853,63563,63763,72646,107856.0,16800000.0
2010-09-10,64064,69324,64064,67935,475638,114912.0,16800000.0
2010-09-13,68131,69521,67141,68431,232547,115752.0,16800000.0
2010-09-14,68132,68722,66442,66842,127151,113064.0,16800000.0
2010-09-15,66534,66834,64055,64955,234025,109872.0,16800000.0
2010-09-16,64954,67234,64954,66544,309309,112560.0,16800000.0
2010-09-17,67728,69018,67428,67438,256975,114072.0,16800000.0
2010-09-20,66442,67042,65452,66842,162439,113064.0,16800000.0
2010-09-24,66736,68126,66736,67736,115813,114576.0,16800000.0
2010-09-27,67732,68822,67632,68233,133897,115416.0,16800000.0
2010-09-28,68133,68233,66143,66644,95850,112728.0,16800000.0
2010-09-29,66744,67234,65654,66544,78286,112560.0,16800000.0
2010-09-30,66736,67036,65346,66147,94048,111888.0,16800000.0
2010-10-01,66344,68334,66144,67935,121177,114912.0,16800000.0
2010-10-04,69020,69020,67330,68531,73481,115920.0,16800000.0
2010-10-05,68429,68429,66839,67239,75432,113736.0,16800000.0
2010-10-06,67833,69323,67233,68133,200233,115248.0,16800000.0
2010-10-07,68130,69020,66840,67140,132355,113568.0,16800000.0
2010-10-08,67134,67824,64745,64955,207303,109872.0,16800000.0
2010-10-11,65844,65944,62774,63565,159979,107520.0,16800000.0
2010-10-12,63556,64056,62566,63267,64550,107016.0,16800000.0
2010-10-13,63659,64249,63259,64260,58897,108696.0,16800000.0
2010-10-14,64647,65247,63557,64657,81951,109368.0,16800000.0
2010-10-15,65049,65049,63459,64359,105477,108864.0,16800000.0
2010-10-18,64554,64654,63464,63565,139214,107520.0,16800000.0
2010-10-19,63557,63957,62957,63167,89748,106848.0,16800000.0
2010-10-20,62572,65652,62472,65352,188664,110544.0,16800000.0
2010-10-21,65049,66039,64849,65750,106513,111216.0,16800000.0
2010-10-22,66044,67634,65054,65054,109605,110040.0,16800000.0
2010-10-25,65649,67729,65049,67239,207151,113736.0,16800000.0
2010-10-26,67233,68923,66743,68133,185147,115248.0,16800000.0
2010-10-27,68127,72597,68127,71907,409302,121632.0,16800000.0
2010-10-28,71511,72801,70111,71312,198072,120624.0,16800000.0
2010-10-29,72101,72401,70021,71312,97822,120624.0,16800000.0
2010-11-01,71696,72196,68526,69127,200644,116928.0,16800000.0
2010-11-02,69715,69715,67225,67835,142058,114744.0,16800000.0
2010-11-03,68126,70606,67036,70616,196972,119448.0,16800000.0
2010-11-04,70810,73490,69420,70020,251042,118440.0,16800000.0
2010-11-05,71209,71999,69719,70120,156472,118608.0,16800000.0
2010-11-08,71307,71307,70017,70418,77214,119112.0,16800000.0
2010-11-09,70606,72196,70406,72007,124246,121800.0,16800000.0
2010-11-10,71901,72601,68821,69921,149722,118272.0,16800000.0
2010-11-11,69919,70409,68229,68729,102411,116256.0,16800000.0
2010-11-12,68715,70105,64155,66346,117721,112224.0,16800000.0
2010-11-15,65045,67425,64245,64856,58088,109704.0,16800000.0
2010-11-16,64852,67432,64252,66743,46395,112896.0,16800000.0
2010-11-17,65554,67234,64954,66544,45006,112560.0,16800000.0
2010-11-18,67434,67734,66544,66544,55019,112560.0,16800000.0
2010-11-19,66844,68234,66844,67935,36061,114912.0,16800000.0
2010-11-22,67534,68824,67234,67935,40062,114912.0,16800000.0
2010-11-23,68430,68530,67140,67140,52695,113568.0,16800000.0
2010-11-24,62266,65346,62266,64756,76597,109536.0,16800000.0
2010-11-25,65841,65841,63961,64061,53012,108360.0,16800000.0
2010-11-26,64058,64648,61078,61578,150868,104160.0,16800000.0
2010-11-29,61574,62274,60184,60684,97525,102648.0,16800000.0
2010-11-30,60977,61467,59487,60287,144477,101976.0,16800000.0
2010-12-01,60484,62274,59794,62075,93802,105000.0,16800000.0
2010-12-02,63161,63761,62071,62571,60396,105840.0,16800000.0
2010-12-03,62370,63060,61080,61280,100946,103656.0,16800000.0
2010-12-06,61866,62066,61566,61777,22918,104496.0,16800000.0
2010-12-07,61874,62774,61874,62075,57491,105000.0,16800000.0
2010-12-08,62067,62767,61367,61678,38461,104328.0,16800000.0
2010-12-09,61671,62861,61371,62571,20912,105840.0,16800000.0
2010-12-10,62570,63260,62370,62671,19796,106008.0,16800000.0
2010-12-13,62673,64253,62573,63664,41105,107688.0,16800000.0
2010-12-14,63659,64449,63659,64260,24970,108696.0,16800000.0
2010-12-15,64945,65045,63655,64856,55557,109704.0,16800000.0
2010-12-16,64750,64950,63960,64161,25675,108528.0,16800000.0
2010-12-17,63958,64947,62958,63068,33187,106680.0,16800000.0
2010-12-20,61571,62371,61081,61082,38515,103320.0,16800000.0
2010-12-21,62372,62772,61282,62472,28894,105672.0,16800000.0
2010-12-22,62857,62957,61667,61678,19645,104328.0,16800000.0
2010-12-23,61666,62466,61666,61876,11924,104664.0,16800000.0
2010-12-24,61672,62962,61672,62373,23788,105504.0,16800000.0
2010-12-27,61867,62857,61667,61678,31799,104328.0,16800000.0
2010-12-28,61470,62670,61470,62671,28525,106008.0,16800000.0
2010-12-29,62670,63760,62070,62770,27918,106176.0,16800000.0
2010-12-30,63362,65743,62862,65253,66489,110376.0,16800000.0
2011-01-03,65247,67827,65247,67537,151373,114240.0,16800000.0
2011-01-04,67533,73003,67533,72503,394118,122640.0,16800000.0
2011-01-05,72702,73092,70511,72702,167869,122976.0,16800000.0
2011-01-06,72900,75680,71800,73000,214635,123480.0,16800000.0
2011-01-07,72999,76469,72999,74490,205623,126000.0,16800000.0
2011-01-10,74782,76173,74682,75483,109074,127680.0,16800000.0
2011-01-11,75974,78854,74684,78165,163056,132216.0,16800000.0
2011-01-12,78164,78954,76474,76675,147211,129696.0,16800000.0
2011-01-13,76667,77457,75877,76278,76991,129024.0,16800000.0
2011-01-14,75276,79446,75276,79356,109644,134232.0,16800000.0
2011-01-17,79445,79745,77066,77966,37025,131880.0,16800000.0
2011-01-18,77270,78260,76570,77370,59598,130872.0,16800000.0
2011-01-19,77366,80245,76266,77966,71960,131880.0,16800000.0
2011-01-20,77069,78159,73789,74589,158247,126168.0,16800000.0
2011-01-21,74583,75483,72103,72503,151212,122640.0,16800000.0
2011-01-24,72696,72896,71306,72007,32032,121800.0,16800000.0
2011-01-25,71600,74290,71600,72901,78546,123312.0,16800000.0
2011-01-26,72200,76270,72200,75880,77850,128352.0,16800000.0
2011-01-27,75881,76471,73191,74192,72842,125496.0,16800000.0
2011-01-28,73690,74190,71110,72901,119969,123312.0,16800000.0
2011-01-31,71507,72897,70707,71907,38299,121632.0,16800000.0
2011-02-01,71898,73088,71008,71709,57561,121296.0,16800000.0
2011-02-07,72395,74775,71695,72205,83621,122136.0,16800000.0
2011-02-08,72495,73685,71695,73695,48197,124656.0,16800000.0
2011-02-09,73085,73685,71506,73596,34275,124488.0,16800000.0
2011-02-10,72496,73486,71506,72106,63146,121968.0,16800000.0
2011-02-11,72100,73000,71110,71510,42212,120960.0,16800000.0
2011-02-14,71996,72496,70506,72106,29991,121968.0,16800000.0
2011-02-15,72504,72804,71704,72404,42912,122472.0,16800000.0
2011-02-16,72501,72501,70611,71312,58072,120624.0,16800000.0
2011-02-17,71506,71796,70407,70517,27342,119280.0,16800000.0
2011-02-18,70514,72804,70414,72305,40171,122304.0,16800000.0
2011-02-21,72800,73490,71310,71510,57338,120960.0,16800000.0
2011-02-22,71795,71795,69715,70716,28431,119616.0,16800000.0
2011-02-23,66742,70712,66742,66842,84692,113064.0,16800000.0
2011-02-24,67039,67729,64059,65750,45446,111216.0,16800000.0
2011-02-25,64854,66644,64854,66544,27670,112560.0,16800000.0
2011-02-28,65843,66843,63762,65253,34167,110376.0,16800000.0
2011-03-02,64551,65941,64351,65452,21215,110712.0,16800000.0
2011-03-03,65048,67328,65048,67339,27044,113904.0,16800000.0
2011-03-04,67434,68724,67434,67935,13784,114912.0,16800000.0
2011-03-07,68325,72895,67135,70716,95635,119616.0,16800000.0
2011-03-08,71107,72097,70207,71907,36573,121632.0,16800000.0
2011-03-09,71896,72696,70706,72007,37764,121800.0,16800000.0
2011-03-10,71700,71900,70810,71411,22933,120792.0,16800000.0
2011-03-11,70507,70507,69017,70517,14009,119280.0,16800000.0
2011-03-14,69524,69524,66543,68034,34731,115080.0,16800000.0
2011-03-15,68034,68534,64164,66544,32988,112560.0,16800000.0
2011-03-16,66644,66644,61974,62174,99500,105168.0,16800000.0
2011-03-17,62168,62168,59388,61578,76746,104160.0,16800000.0
2011-03-18,61668,62958,61468,61479,29269,103992.0,16800000.0
2011-03-21,61874,62374,61284,62075,60728,105000.0,16800000.0
2011-03-22,63355,63355,60375,60486,80582,102312.0,16800000.0
2011-03-23,60475,61075,59585,60486,40589,102312.0,16800000.0
2011-03-24,60877,60977,59687,60188,41239,101808.0,16800000.0
2011-03-25,60177,60777,59387,60188,39043,101808.0,16800000.0
2011-03-28,60176,60676,59686,60386,27345,102144.0,16800000.0
2011-03-29,60378,60877,51338,51348,1228440,86856.0,16800000.0
2011-03-30,51635,53525,50845,53235,303284,90048.0,16800000.0
2011-03-31,53628,53628,52038,52739,110566,89208.0,16800000.0
2011-04-01,52244,53834,51844,53335,76975,90216.0,16800000.0
2011-04-04,53931,57601,53231,56712,260789,95928.0,16800000.0
2011-04-05,56712,57602,55512,56612,97527,95760.0,16800000.0
2011-04-06,56709,56709,54119,55619,194357,94080.0,16800000.0
2011-04-07,55508,55508,53028,54229,182260,91728.0,16800000.0
2011-04-08,53632,55322,53632,55122,62341,93240.0,16800000.0
2011-04-11,54619,57699,54619,57010,269610,96432.0,16800000.0
2011-04-12,56607,57297,54617,57307,149116,96936.0,16800000.0
2011-04-13,57296,61966,57296,60386,290559,102144.0,16800000.0
2011-04-14,61570,65651,60780,65551,517019,110880.0,16800000.0
2011-04-15,66544,66544,63564,66445,168545,112392.0,16800000.0
2011-04-18,64946,67526,64946,66246,151466,112056.0,16800000.0
2011-04-19,65451,66541,63961,65452,123473,110712.0,16800000.0
2011-04-20,65447,66337,64547,66048,86036,111720.0,16800000.0
2011-04-21,66039,66239,63159,64260,112291,108696.0,16800000.0
2011-04-22,63462,64352,62962,63863,62527,108024.0,16800000.0
2011-04-25,64649,66039,62669,65750,58958,111216.0,16800000.0
2011-04-26,65938,65938,64058,65948,74482,111552.0,16800000.0
2011-04-27,65938,66438,64058,65948,56655,111552.0,16800000.0
2011-04-28,64549,65739,63559,64359,48980,108864.0,16800000.0
2011-04-29,64849,64949,62169,64359,54180,108864.0,16800000.0
2011-05-02,64748,65348,63058,64459,37568,109032.0,16800000.0
2011-05-03,63458,64348,61468,61578,49409,104160.0,16800000.0
2011-05-04,62266,62266,57396,58897,90442,99624.0,16800000.0
2011-05-06,57799,59089,56609,57010,33735,96432.0,16800000.0
2011-05-09,58486,58586,56306,57407,20865,97104.0,16800000.0
2011-05-11,57495,57795,55705,56116,23168,94920.0,16800000.0
2011-05-12,55021,59091,55021,58201,59004,98448.0,16800000.0
2011-05-13,58991,60881,57601,59592,77913,100800.0,16800000.0
2011-05-16,59085,60575,59085,59095,23074,99960.0,16800000.0
2011-05-17,60079,60079,56109,57010,48284,96432.0,16800000.0
2011-05-18,56105,57495,54515,54626,41202,92400.0,16800000.0
2011-05-19,54617,54717,51337,51448,45574,87024.0,16800000.0
2011-05-20,51941,52441,46181,48021,221638,81228.0,16800000.0
2011-05-23,48173,49954,47673,49064,76642,82992.0,16800000.0
2011-05-24,48513,49613,48263,49064,13043,82992.0,16800000.0
2011-05-25,49505,49505,47666,48766,10512,82488.0,16800000.0
2011-05-26,47867,48857,47017,48567,34343,82152.0,16800000.0
2011-05-27,49646,49646,46076,47276,76726,79968.0,16800000.0
2011-05-30,47670,47670,44690,45190,53225,76440.0,16800000.0
2011-05-31,44993,46384,44693,44694,87986,75600.0,16800000.0
2011-06-01,44887,45577,42107,42707,107032,72240.0,16800000.0
2011-06-02,42503,42703,39923,40373,137014,68292.0,16800000.0
2011-06-03,40367,41957,39617,39827,80111,67368.0,16800000.0
2011-06-07,39331,40911,39331,40721,47275,68880.0,16800000.0
2011-06-08,40716,41656,39716,41416,52197,70056.0,16800000.0
2011-06-09,42057,42057,40768,41168,50032,69636.0,16800000.0
2011-06-10,41906,41906,38026,39927,94811,67536.0,16800000.0
2011-06-13,40065,40065,35446,37046,145993,62664.0,16800000.0
2011-06-14,36994,37794,35854,37245,84877,63000.0,16800000.0
2011-06-15,37343,37983,36303,37444,72631,63336.0,16800000.0
2011-06-16,37240,38230,37040,37841,21926,64008.0,16800000.0
2011-06-17,38335,38435,35054,35805,90709,60564.0,16800000.0
2011-06-20,35848,36588,33118,33769,155876,57120.0,16800000.0
2011-06-21,33807,35247,33807,33918,132409,57372.0,16800000.0
2011-06-22,34114,36454,34114,35854,68199,60648.0,16800000.0
2011-06-23,36447,36637,35247,35358,40754,59808.0,16800000.0
2011-06-24,35946,37235,35496,37096,62714,62748.0,16800000.0
2011-06-27,36789,37489,35449,36550,170984,61824.0,16800000.0
2011-06-28,36744,36894,35554,35854,103046,60648.0,16800000.0
2011-06-29,36046,36246,33956,34067,95086,57624.0,16800000.0
2011-06-30,34058,34508,33118,33769,145784,57120.0,16800000.0
2011-07-01,33760,34660,33520,33520,125752,56700.0,16800000.0
2011-07-04,33911,34961,33911,34861,92506,58968.0,16800000.0
2011-07-05,35150,36690,34760,36450,152112,61656.0,16800000.0
2011-07-06,37036,38176,36636,37046,208765,62664.0,16800000.0
2011-07-07,37736,39126,36936,36947,151136,62496.0,16800000.0
2011-07-08,37393,39184,36943,38834,164496,65688.0,16800000.0
2011-07-11,39623,39623,37943,38884,138604,65772.0,16800000.0
2011-07-12,38029,38979,37939,38089,104411,64428.0,16800000.0
2011-07-13,38028,38128,36348,36649,115200,61992.0,16800000.0
2011-07-14,36744,36894,34764,35854,77675,60648.0,16800000.0
2011-07-15,35852,36692,35352,36152,32480,61152.0,16800000.0
2011-07-18,36589,37489,36249,36599,90494,61908.0,16800000.0
2011-07-19,36540,38480,36450,37940,140962,64176.0,16800000.0
2011-07-20,38231,38831,37741,37791,179067,63924.0,16800000.0
2011-07-21,37889,38579,36399,36599,200664,61908.0,16800000.0
2011-07-22,37085,37435,36735,37146,67605,62832.0,16800000.0
2011-07-25,37392,37642,36792,37642,92528,63672.0,16800000.0
2011-07-26,37593,39234,37093,38834,280703,65688.0,16800000.0
2011-07-27,38633,40323,38433,38933,220954,65856.0,16800000.0
2011-07-28,38227,39327,38227,38288,88169,64764.0,16800000.0
2011-07-29,38330,39470,37890,37890,136369,64092.0,16800000.0
2011-08-01,37889,38029,37439,37990,99341,64260.0,16800000.0
2011-08-02,37743,37943,35453,36003,186414,60900.0,16800000.0
2011-08-03,35295,35745,33755,34265,197449,57960.0,16800000.0
2011-08-04,34908,35348,33708,33769,72754,57120.0,16800000.0
2011-08-05,32084,32574,30194,31435,99627,53172.0,16800000.0
2011-08-08,30285,31225,27155,28356,163483,47964.0,16800000.0
2011-08-09,25021,28301,24131,24631,287393,41664.0,16800000.0
2011-08-10,24921,27711,24921,26121,131603,44184.0,16800000.0
2011-08-11,23476,26905,23476,26916,138975,45528.0,16800000.0
2011-08-12,27360,27950,27010,27611,130721,46704.0,16800000.0
2011-08-16,29790,29790,28450,29200,46103,49392.0,16800000.0
2011-08-17,29740,30590,28800,30590,80223,51744.0,16800000.0
2011-08-18,30586,31276,29686,31186,77030,52752.0,16800000.0
2011-08-19,29589,30779,28899,30789,70205,52080.0,16800000.0
2011-08-22,31075,31075,29146,29796,14398,50400.0,16800000.0
2011-08-23,29485,30285,29485,29846,22681,50484.0,16800000.0
2011-08-24,30086,31576,28896,29746,21062,50316.0,16800000.0
2011-08-25,29839,30389,28999,29250,111523,49476.0,16800000.0
2011-08-26,28549,29199,27559,27810,65227,47040.0,16800000.0
2011-08-29,28301,28951,27851,28952,30028,48972.0,16800000.0
2011-08-30,29793,29793,28603,28753,29399,48636.0,16800000.0
2011-08-31,28996,28996,27796,28256,17294,47796.0,16800000.0
2011-09-01,28902,29492,28452,28803,43958,48720.0,16800000.0
2011-09-02,28398,29098,27998,28008,26195,47376.0,16800000.0
2011-09-05,27712,28353,27012,27313,31137,46200.0,16800000.0
2011-09-06,26411,27111,25521,26071,48156,44100.0,16800000.0
2011-09-07,26356,27306,26306,26816,40263,45360.0,16800000.0
2011-09-08,27005,27745,26705,26916,45751,45528.0,16800000.0
2011-09-09,26355,27655,26355,26916,31111,45528.0,16800000.0
2011-09-14,27255,27305,25415,25426,51588,43008.0,16800000.0
2011-09-15,25470,26910,25470,26220,34043,44352.0,16800000.0
2011-09-16,26363,27163,26173,27164,33510,45948.0,16800000.0
2011-09-19,27109,28199,26909,27760,43011,46956.0,16800000.0
2011-09-20,27507,30777,27107,29597,157545,50064.0,16800000.0
2011-09-21,30343,30443,28853,30193,192932,51072.0,16800000.0
2011-09-22,29791,29791,28551,29051,105710,49140.0,16800000.0
2011-09-23,27899,28599,27309,27760,43904,46956.0,16800000.0
2011-09-26,27803,28053,24432,24433,60070,41328.0,16800000.0
2011-09-27,24482,25973,24482,25823,37399,43680.0,16800000.0
2011-09-28,25819,29439,25519,27810,87146,47040.0,16800000.0
2011-09-29,27006,28296,26956,28306,106551,47880.0,16800000.0
2011-09-30,29743,31533,28453,30193,281382,51072.0,16800000.0
2011-10-04,28745,28845,26066,28356,75006,47964.0,16800000.0
2011-10-05,28804,29244,26173,27164,77026,45948.0,16800000.0
2011-10-06,28146,29786,27606,28207,171492,47712.0,16800000.0
2011-10-07,28699,28799,27659,27810,176596,47040.0,16800000.0
2011-10-10,27797,31127,27797,31087,314842,52584.0,16800000.0
2011-10-11,31081,31231,29941,30441,277205,51492.0,16800000.0
2011-10-12,30979,33909,30679,32180,815547,54432.0,16800000.0
2011-10-13,32665,33265,31975,32825,225257,55524.0,16800000.0
2011-10-14,32870,32870,31330,31981,117284,54096.0,16800000.0
2011-10-17,32081,32571,30981,31882,187764,53928.0,16800000.0
2011-10-18,31631,31831,30291,30441,141837,51492.0,16800000.0
2011-10-19,31180,32030,30290,31981,151348,54096.0,16800000.0
2011-10-20,31434,33864,31184,32875,301746,55608.0,16800000.0
2011-10-21,34658,35848,32918,33769,648701,57120.0,16800000.0
2011-10-24,34960,35150,32770,33570,221983,56784.0,16800000.0
2011-10-25,33613,34113,32773,33073,108538,55944.0,16800000.0
2011-10-26,32622,32622,31582,31782,186736,53760.0,16800000.0
2011-10-27,31984,32574,31133,31534,164194,53340.0,16800000.0
2011-10-28,33168,33218,30878,30888,174837,52248.0,16800000.0
2011-10-31,31279,31729,30539,30789,65618,52080.0,16800000.0
2011-11-01,29944,30644,29744,30044,106833,50820.0,16800000.0
2011-11-02,29195,29285,28096,28306,174603,47880.0,16800000.0
2011-11-03,28799,29289,27849,27859,130246,47124.0,16800000.0
2011-11-04,28151,29002,28151,28902,64034,48888.0,16800000.0
2011-11-07,29052,29292,28502,28902,44517,48888.0,16800000.0
2011-11-08,28954,29394,28554,28554,64039,48300.0,16800000.0
2011-11-09,28696,28696,27606,28207,79163,47712.0,16800000.0
2011-11-10,27414,27414,25624,25624,160529,43344.0,16800000.0
2011-11-11,26121,26761,26121,26121,65098,44184.0,16800000.0
2011-11-14,26413,27463,26413,27214,63448,46032.0,16800000.0
