이오테크닉스(039030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-26,92400,95000,92000,93700,73969,1149758.0,12270626.0
2015-06-29,91300,94500,90900,91300,61661,1120308.0,12270626.0
2015-06-30,91300,94000,87500,93900,169552,1152212.0,12270626.0
2015-07-01,93900,98700,92300,96900,100116,1189024.0,12270626.0
2015-07-02,98000,105900,98000,101900,191082,1250377.0,12270626.0
2015-07-03,102000,108200,102000,106500,149516,1306822.0,12270626.0
2015-07-06,103300,112600,103300,104800,205318,1285962.0,12270626.0
2015-07-07,106800,109200,103500,106500,174298,1306822.0,12270626.0
2015-07-08,108000,110200,105900,107300,111463,1316638.0,12270626.0
2015-07-09,107000,109100,100200,105000,221851,1288416.0,12270626.0
2015-07-10,106400,112100,105700,111500,126476,1368175.0,12270626.0
2015-07-13,113800,118300,113000,116000,196608,1423393.0,12270626.0
2015-07-14,116200,117700,113700,116000,88632,1423393.0,12270626.0
2015-07-15,116000,120100,114600,118000,83181,1447934.0,12270626.0
2015-07-16,119300,127400,118100,124000,161713,1521558.0,12270626.0
2015-07-17,125300,130700,124500,126200,150585,1548553.0,12270626.0
2015-07-20,126200,126800,122900,125000,108348,1533828.0,12270626.0
2015-07-21,128700,128700,125200,127500,76877,1564505.0,12270626.0
2015-07-22,127100,133000,126000,129500,111727,1589046.0,12270626.0
2015-07-23,130200,133100,124600,125100,93595,1535055.0,12270626.0
2015-07-24,125400,128000,120000,125300,82102,1537509.0,12270626.0
2015-07-27,123000,124400,118400,119000,86707,1460204.0,12270626.0
2015-07-28,116100,118900,111000,118500,111556,1454069.0,12270626.0
2015-07-29,120000,121700,117000,117000,54424,1435663.0,12270626.0
2015-07-30,119000,119400,107300,107700,104504,1321546.0,12270626.0
2015-07-31,109200,114400,104700,114100,86650,1400078.0,12270626.0
2015-08-03,114100,114100,107900,108800,68403,1335044.0,12270626.0
2015-08-04,109100,118700,108500,116700,96420,1431982.0,12270626.0
2015-08-05,117200,118900,114600,118900,52401,1458977.0,12270626.0
2015-08-06,119900,120300,117900,119700,51329,1468794.0,12270626.0
2015-08-07,118500,124000,117300,122600,69452,1504379.0,12270626.0
2015-08-10,123900,123900,120500,120500,52051,1478610.0,12270626.0
2015-08-11,122200,122400,116200,119000,52885,1460204.0,12270626.0
2015-08-12,118900,118900,110900,117000,58714,1435663.0,12270626.0
2015-08-13,116100,124700,115500,123500,76399,1515422.0,12270626.0
2015-08-17,122900,124500,120600,123400,36279,1514195.0,12270626.0
2015-08-18,123400,129000,121200,124000,103869,1521558.0,12270626.0
2015-08-19,122400,124000,114100,118700,94593,1456523.0,12270626.0
2015-08-20,116300,120000,113000,113000,72880,1386581.0,12270626.0
2015-08-21,105500,112000,102700,109000,139531,1337498.0,12270626.0
2015-08-24,106000,109400,93600,94200,207139,1155893.0,12270626.0
2015-08-25,96000,101800,94200,100100,134663,1228290.0,12270626.0
2015-08-26,99700,103500,99500,102600,59692,1258966.0,12270626.0
2015-08-27,105000,107700,103600,107200,80440,1315411.0,12270626.0
2015-08-28,107800,110600,107000,107700,76884,1321546.0,12270626.0
2015-08-31,107100,108300,106400,107900,19970,1324001.0,12270626.0
2015-09-01,106500,108500,104900,105600,30657,1295778.0,12270626.0
2015-09-02,102800,106500,101000,105900,37914,1299459.0,12270626.0
2015-09-03,107900,110500,106300,109000,57705,1337498.0,12270626.0
2015-09-04,109800,112100,103200,105000,58660,1288416.0,12270626.0
2015-09-07,105000,105000,97300,97300,95720,1193932.0,12270626.0
2015-09-08,97400,100300,89900,92500,123334,1135033.0,12270626.0
2015-09-09,95000,102800,95000,101700,117893,1247923.0,12270626.0
2015-09-10,101000,106700,101000,104000,93712,1276145.0,12270626.0
2015-09-11,106000,130900,105900,123000,447883,1509287.0,12270626.0
2015-09-14,125000,129200,120800,125400,172231,1538737.0,12270626.0
2015-09-15,124100,129300,124000,128400,81454,1575548.0,12270626.0
2015-09-16,128400,130600,126700,127000,71949,1558370.0,12270626.0
2015-09-17,126600,129400,124000,124300,55019,1525239.0,12270626.0
2015-09-18,126300,128500,124600,125600,62315,1541191.0,12270626.0
2015-09-21,125200,125200,121000,123000,54683,1509287.0,12270626.0
2015-09-22,123700,124500,120000,121000,47519,1484746.0,12270626.0
2015-09-23,120000,121000,117800,117800,35239,1445480.0,12270626.0
2015-09-24,118700,119000,113600,114700,95647,1407441.0,12270626.0
2015-09-25,115500,116200,109600,111100,91820,1363267.0,12270626.0
2015-09-30,109800,113200,108800,109900,116210,1348542.0,12270626.0
2015-10-01,112500,114300,110000,112500,121318,1380445.0,12270626.0
2015-10-02,108400,108500,99800,102200,269228,1254058.0,12270626.0
2015-10-05,105000,106800,103300,105800,90782,1298232.0,12270626.0
2015-10-06,106800,107500,101200,102200,100441,1254058.0,12270626.0
2015-10-07,102400,106600,100900,104200,63834,1278599.0,12270626.0
2015-10-08,105900,107500,101100,102000,55883,1251604.0,12270626.0
2015-10-12,102000,103800,100500,101700,37209,1247923.0,12270626.0
2015-10-13,101000,102200,99200,100400,47897,1231971.0,12270626.0
2015-10-14,101000,101000,98800,100000,37480,1227063.0,12270626.0
2015-10-15,99800,104200,99800,103500,52872,1270010.0,12270626.0
2015-10-16,103800,105200,102700,103500,36551,1270010.0,12270626.0
2015-10-19,104500,106100,103300,104300,49400,1279826.0,12270626.0
2015-10-20,104300,105100,102500,104300,49445,1279826.0,12270626.0
2015-10-21,102600,103900,99900,101800,65378,1249150.0,12270626.0
2015-10-22,102600,102600,99000,100000,41876,1227063.0,12270626.0
2015-10-23,101000,102200,99500,100200,46139,1229517.0,12270626.0
2015-10-26,100200,101000,97900,98000,79920,1202521.0,12270626.0
2015-10-27,97700,99200,91600,93700,153055,1149758.0,12270626.0
2015-10-28,94500,95900,92700,94500,71536,1159574.0,12270626.0
2015-10-29,95000,101200,94000,100000,111020,1227063.0,12270626.0
2015-10-30,100000,100800,97600,99800,48719,1224608.0,12270626.0
2015-11-02,100000,105200,99800,105000,108107,1288416.0,12270626.0
2015-11-03,104900,105800,101000,104900,84919,1287189.0,12270626.0
2015-11-04,104900,105300,101500,102700,49364,1260193.0,12270626.0
2015-11-05,102100,104000,101400,103000,49026,1263874.0,12270626.0
2015-11-06,101900,102400,98900,100000,92723,1227063.0,12270626.0
2015-11-09,100300,100600,97200,99600,47356,1222154.0,12270626.0
2015-11-10,98000,98700,95900,98700,42425,1211111.0,12270626.0
2015-11-11,97700,100000,94900,99300,44627,1218473.0,12270626.0
2015-11-12,98200,105200,98200,103800,76032,1273691.0,12270626.0
2015-11-13,102900,105000,100700,101200,74825,1241787.0,12270626.0
2015-11-16,98000,106000,97500,104600,116042,1283507.0,12270626.0
2015-11-17,101300,111000,101300,109300,179303,1341179.0,12270626.0
2015-11-18,108500,113400,108100,109800,91325,1347315.0,12270626.0
2015-11-19,110300,115300,110300,115300,109570,1414803.0,12270626.0
2015-11-20,115000,119000,113100,116100,112088,1424620.0,12270626.0
2015-11-23,116100,116400,112700,112700,60532,1382900.0,12270626.0
2015-11-24,112700,113600,108400,111600,67921,1369402.0,12270626.0
2015-11-25,111600,112500,109200,111900,36924,1373083.0,12270626.0
2015-11-26,111900,120000,111900,119200,160984,1462659.0,12270626.0
2015-11-27,119500,121200,116500,117400,66495,1440571.0,12270626.0
2015-11-30,117700,118500,112500,115000,42573,1411122.0,12270626.0
2015-12-01,114100,115200,112000,114100,43667,1400078.0,12270626.0
2015-12-02,114000,115500,110200,110800,71655,1359585.0,12270626.0
2015-12-03,112900,112900,109500,111200,93523,1364494.0,12270626.0
2015-12-04,110200,112400,106400,111200,125220,1364494.0,12270626.0
2015-12-07,112700,114000,110100,113800,66082,1396397.0,12270626.0
2015-12-08,113800,113900,110900,112700,59687,1382900.0,12270626.0
2015-12-09,111600,113000,110800,112000,34832,1374310.0,12270626.0
2015-12-10,112100,112300,108200,110700,56175,1358358.0,12270626.0
2015-12-11,110700,111700,108600,109500,43029,1343634.0,12270626.0
2015-12-14,107400,109400,105000,105000,65012,1288416.0,12270626.0
2015-12-15,106600,106900,102800,106900,56314,1311730.0,12270626.0
2015-12-16,106900,110100,106700,108700,74731,1333817.0,12270626.0
2015-12-17,109500,112300,109500,109800,75971,1347315.0,12270626.0
2015-12-18,108700,112200,108700,111500,63439,1368175.0,12270626.0
2015-12-21,111500,112000,109800,111500,50066,1368175.0,12270626.0
2015-12-22,111800,114000,111200,113100,121279,1387808.0,12270626.0
2015-12-23,114500,116800,113600,114900,117574,1409895.0,12270626.0
2015-12-24,115700,115700,112600,114700,133733,1407441.0,12270626.0
2015-12-28,114500,117500,114500,117500,225085,1441799.0,12270626.0
2015-12-29,120500,125500,120000,125300,292691,1537509.0,12270626.0
2015-12-30,125300,126700,124300,124800,116034,1531374.0,12270626.0
2016-01-04,124100,125200,121000,121000,95779,1484746.0,12270626.0
2016-01-05,118300,124300,118300,122500,81937,1503152.0,12270626.0
2016-01-06,122700,128000,122700,127800,162707,1568186.0,12270626.0
2016-01-07,126200,128000,121200,121600,97098,1492108.0,12270626.0
2016-01-08,120000,123400,119000,123000,49516,1509287.0,12270626.0
2016-01-11,121800,122700,116000,118100,76732,1449161.0,12270626.0
2016-01-12,118100,119400,116400,117800,40734,1445480.0,12270626.0
2016-01-13,118900,122500,116500,122500,66956,1503152.0,12270626.0
2016-01-14,120100,127700,118500,125400,150093,1538737.0,12270626.0
2016-01-15,126000,129400,123400,125300,94094,1537509.0,12270626.0
2016-01-18,124400,126800,121600,126500,62756,1552234.0,12270626.0
2016-01-19,127800,127800,122000,124600,58565,1528920.0,12270626.0
2016-01-20,123700,127300,118200,120800,94563,1482292.0,12270626.0
2016-01-21,119100,121700,118100,121000,49191,1484746.0,12270626.0
2016-01-22,121000,121100,117200,119200,84604,1462659.0,12270626.0
2016-01-25,122500,126200,120500,126200,100527,1548553.0,12270626.0
2016-01-26,126200,129200,124900,128700,71097,1579230.0,12270626.0
2016-01-27,128800,130000,125100,127300,62946,1562051.0,12270626.0
2016-01-28,125700,126600,122500,126200,79309,1548553.0,12270626.0
2016-01-29,126200,126200,121100,124900,66565,1532601.0,12270626.0
2016-02-01,126000,135200,124000,133800,192349,1641810.0,12270626.0
2016-02-02,134800,135400,131800,134200,74436,1646718.0,12270626.0
2016-02-03,134900,134900,131000,133600,49561,1639356.0,12270626.0
2016-02-04,133500,136200,132100,135500,62728,1662670.0,12270626.0
2016-02-05,128500,132000,127000,132000,186840,1619723.0,12270626.0
2016-02-11,123200,126600,110900,110900,307687,1360812.0,12270626.0
2016-02-12,107100,109900,102200,106000,216694,1300686.0,12270626.0
2016-02-15,108000,111800,104500,109500,106928,1343634.0,12270626.0
2016-02-16,107500,112800,107500,112700,62028,1382900.0,12270626.0
2016-02-17,112700,113400,106000,107300,79884,1316638.0,12270626.0
2016-02-18,108500,111800,102500,109800,109666,1347315.0,12270626.0
2016-02-19,110500,115000,108400,115000,88806,1411122.0,12270626.0
2016-02-22,115000,116800,113800,115900,59595,1422166.0,12270626.0
2016-02-23,116300,116300,112800,114400,35989,1403760.0,12270626.0
2016-02-24,115800,120900,115800,119900,104487,1471248.0,12270626.0
2016-02-25,121000,125500,118400,123700,122215,1517876.0,12270626.0
2016-02-26,124900,128400,122400,126300,97486,1549780.0,12270626.0
2016-02-29,127300,128300,123000,125500,70152,1539964.0,12270626.0
2016-03-02,127000,130800,126800,129300,83429,1586592.0,12270626.0
2016-03-03,130000,130000,125700,128000,77804,1570640.0,12270626.0
2016-03-04,128000,130100,127300,129000,38098,1582911.0,12270626.0
2016-03-07,129000,129000,123800,124400,51237,1526466.0,12270626.0
2016-03-08,124800,125500,122300,124700,29825,1530147.0,12270626.0
2016-03-09,124500,124500,119500,121800,50711,1494562.0,12270626.0
2016-03-10,122500,124800,121700,124800,49694,1531374.0,12270626.0
2016-03-11,123600,124400,120700,120700,54482,1481065.0,12270626.0
2016-03-14,121500,121600,118300,119300,46613,1463886.0,12270626.0
2016-03-15,119500,121300,118900,119900,32199,1471248.0,12270626.0
2016-03-16,119600,120000,115000,115800,72966,1420938.0,12270626.0
2016-03-17,116000,118700,115600,118500,54296,1454069.0,12270626.0
2016-03-18,118800,119000,114500,115700,62860,1419711.0,12270626.0
2016-03-21,116000,117700,115100,116400,28370,1428301.0,12270626.0
2016-03-22,117000,117300,115400,116800,32043,1433209.0,12270626.0
2016-03-23,117000,118600,114300,114800,45697,1408668.0,12270626.0
2016-03-24,114000,114900,109000,111000,84889,1362039.0,12270626.0
2016-03-25,111100,113500,109700,112500,32904,1381570.0,12280626.0
2016-03-28,111300,117100,111300,116400,61094,1429465.0,12280626.0
2016-03-29,118000,118800,116000,116700,49036,1433149.0,12280626.0
2016-03-30,117800,118000,115000,116400,53936,1429465.0,12280626.0
2016-03-31,117000,121000,117000,119600,70299,1468763.0,12280626.0
2016-04-01,119700,120800,117900,120200,38625,1476131.0,12280626.0
2016-04-04,120300,121100,118800,120600,33056,1481043.0,12280626.0
2016-04-05,119900,121100,119100,119900,31292,1472447.0,12280626.0
2016-04-06,120700,120700,116800,117000,59246,1436833.0,12280626.0
2016-04-07,117300,118600,116400,118600,60998,1456482.0,12280626.0
2016-04-08,118000,119800,116100,118800,38972,1458938.0,12280626.0
2016-04-11,118800,118800,115500,117000,40501,1436833.0,12280626.0
2016-04-12,116200,119700,116200,119700,38296,1469991.0,12280626.0
2016-04-14,120000,120900,118600,120100,33980,1474903.0,12280626.0
2016-04-15,120800,121800,118100,121000,55396,1485956.0,12280626.0
2016-04-18,119100,120700,117900,118200,35662,1451570.0,12280626.0
2016-04-19,118200,119100,117100,119100,38020,1462623.0,12280626.0
2016-04-20,119100,119100,116800,117500,49811,1442974.0,12280626.0
2016-04-21,117500,117500,115000,116000,36292,1424553.0,12280626.0
2016-04-22,115100,116900,114100,114900,32734,1411044.0,12280626.0
2016-04-25,114200,116000,113600,114400,22612,1404904.0,12280626.0
2016-04-26,114000,115100,112000,114400,24686,1404904.0,12280626.0
2016-04-27,114500,114900,110300,112400,44749,1380342.0,12280626.0
2016-04-28,112700,116100,110500,115600,51298,1419640.0,12280626.0
2016-04-29,116300,116300,113000,113400,36428,1392623.0,12280626.0
2016-05-02,113500,114000,109600,111600,34354,1370518.0,12280626.0
2016-05-03,112300,116100,111600,116100,47392,1425781.0,12280626.0
2016-05-04,116200,117900,115500,117000,39163,1436833.0,12280626.0
2016-05-09,115500,116000,113000,113900,27684,1398763.0,12280626.0
2016-05-10,114000,114400,110900,113200,42081,1390167.0,12280626.0
2016-05-11,114100,114100,110000,110100,64461,1352097.0,12280626.0
2016-05-12,110100,110800,100700,102000,221814,1252624.0,12280626.0
2016-05-13,102000,107300,102000,105800,101477,1299290.0,12280626.0
2016-05-16,106500,107600,102200,102800,80221,1262448.0,12280626.0
2016-05-17,101700,103700,99300,101500,69050,1246484.0,12280626.0
2016-05-18,101300,101300,98500,100000,81293,1228063.0,12280626.0
2016-05-19,99900,99900,94400,94400,111609,1159291.0,12280626.0
2016-05-20,94400,96500,94400,96300,58046,1182624.0,12280626.0
2016-05-23,96500,101200,96400,96900,86614,1189993.0,12280626.0
2016-05-24,97000,98600,95200,96300,54696,1182624.0,12280626.0
2016-05-25,97100,97500,94800,95500,50206,1172800.0,12280626.0
2016-05-26,95000,96200,94800,95200,40565,1169116.0,12280626.0
2016-05-27,94600,95200,91600,93000,92465,1142098.0,12280626.0
2016-05-30,93400,97400,93400,97400,79997,1196133.0,12280626.0
2016-05-31,98900,99100,97300,98300,65064,1207186.0,12280626.0
2016-06-01,98200,101300,98200,100000,68339,1228063.0,12280626.0
2016-06-02,100200,100500,98300,99900,30969,1226835.0,12280626.0
2016-06-03,100000,100000,96500,97000,68753,1191221.0,12280626.0
2016-06-07,97000,98000,95500,97100,52287,1192449.0,12280626.0
2016-06-08,97600,97600,95600,96000,57035,1178940.0,12280626.0
2016-06-09,96800,99700,96100,99700,61671,1224378.0,12280626.0
2016-06-10,99400,99400,97600,98300,47699,1207186.0,12280626.0
2016-06-13,98500,98500,96300,96900,45346,1189993.0,12280626.0
2016-06-14,95500,96900,94200,94500,48043,1160519.0,12280626.0
2016-06-15,95500,96000,94500,95700,29131,1175256.0,12280626.0
2016-06-16,96500,96700,93000,94700,28705,1162975.0,12280626.0
2016-06-17,94100,95600,93500,93800,27670,1151923.0,12280626.0
2016-06-20,93800,94900,92600,92900,44266,1140870.0,12280626.0
2016-06-21,92600,97100,92300,96000,47692,1178940.0,12280626.0
2016-06-22,95500,96600,94800,95700,28274,1175256.0,12280626.0
2016-06-23,95300,96100,92800,94900,38439,1165431.0,12280626.0
2016-06-24,95100,95300,85600,89900,94990,1104028.0,12280626.0
2016-06-27,86100,90800,86100,90400,52544,1110169.0,12280626.0
2016-06-28,89000,92000,89000,90000,48482,1105256.0,12280626.0
2016-06-29,90500,98500,90500,97200,111392,1193677.0,12280626.0
2016-06-30,98000,98000,96000,97400,42273,1196133.0,12280626.0
2016-07-01,97500,99400,97200,98900,40007,1214554.0,12280626.0
2016-07-04,98400,99700,96500,98200,33990,1205957.0,12280626.0
2016-07-05,98200,102600,97000,102000,79727,1252624.0,12280626.0
2016-07-06,101300,102900,99300,101700,48788,1248940.0,12280626.0
2016-07-07,101700,104500,101700,103600,56086,1272273.0,12280626.0
2016-07-08,103600,103900,101300,102900,22051,1263676.0,12280626.0
2016-07-11,104000,104000,101200,101500,29582,1246484.0,12280626.0
2016-07-12,101500,102800,100000,102100,24452,1253852.0,12280626.0
2016-07-13,101300,102500,100400,101000,21640,1240343.0,12280626.0
2016-07-14,100800,100900,99100,100500,24861,1234203.0,12280626.0
2016-07-15,100400,101900,99000,101500,33855,1246484.0,12280626.0
2016-07-18,102000,102600,101000,101400,34143,1245255.0,12280626.0
2016-07-19,102000,104500,101300,102800,56575,1262448.0,12280626.0
2016-07-20,101800,104000,101800,103400,23330,1269817.0,12280626.0
2016-07-21,104000,104000,101000,102600,41561,1259992.0,12280626.0
2016-07-22,101700,105200,101400,103700,42548,1273501.0,12280626.0
2016-07-25,103700,104500,101600,102600,21435,1259992.0,12280626.0
2016-07-26,102000,103200,101500,102500,25818,1258764.0,12280626.0
2016-07-27,101500,102800,101000,101700,24320,1248940.0,12280626.0
2016-07-28,101700,102200,99800,99800,28876,1225606.0,12280626.0
2016-07-29,100100,107800,99400,107800,119280,1323851.0,12280626.0
2016-08-01,108200,111000,106800,109600,60226,1345957.0,12280626.0
2016-08-02,110400,112700,108000,112000,62381,1375430.0,12280626.0
2016-08-03,111900,111900,109100,111400,46793,1368062.0,12280626.0
2016-08-04,111400,111400,107800,107800,48834,1323851.0,12280626.0
2016-08-05,108800,111800,107900,109000,41686,1338588.0,12280626.0
2016-08-08,110000,110900,108100,109500,31468,1344729.0,12280626.0
2016-08-09,110700,110700,106900,107500,40483,1320167.0,12280626.0
2016-08-10,108000,108500,106300,107500,29906,1320167.0,12280626.0
2016-08-11,108000,108000,95500,95500,223381,1172800.0,12280626.0
2016-08-12,96200,97700,91800,97600,136307,1198589.0,12280626.0
2016-08-16,97100,98200,95300,95500,72520,1172800.0,12280626.0
2016-08-17,93900,95400,92100,92800,67701,1139642.0,12280626.0
2016-08-18,93000,95700,91300,95700,67271,1175256.0,12280626.0
2016-08-19,94200,95200,93200,94500,55485,1160519.0,12280626.0
2016-08-22,94800,94800,91300,92200,54982,1132274.0,12280626.0
2016-08-23,91200,93600,90600,92500,82904,1135958.0,12280626.0
2016-08-24,92500,94500,92000,92400,50815,1134730.0,12280626.0
2016-08-25,95500,97200,93400,95200,113224,1169116.0,12280626.0
2016-08-26,96000,96000,92700,93900,46013,1153151.0,12280626.0
2016-08-29,92200,93200,91500,92600,41494,1137186.0,12280626.0
2016-08-30,92500,93200,89600,89800,84726,1102800.0,12280626.0
2016-08-31,89800,89900,85300,87300,120794,1072099.0,12280626.0
2016-09-01,87900,88300,85700,86800,55210,1065958.0,12280626.0
2016-09-02,86500,88900,86500,88600,42235,1088063.0,12280626.0
2016-09-05,88600,89500,86500,86600,45570,1063502.0,12280626.0
2016-09-06,86300,87500,85900,87200,35214,1070871.0,12280626.0
2016-09-07,87300,88600,84400,84500,94104,1037713.0,12280626.0
2016-09-08,85300,85300,76500,77100,276673,946836.0,12280626.0
2016-09-09,77000,77200,71900,73000,226990,896486.0,12280626.0
2016-09-12,71900,72600,68800,69600,204430,854732.0,12280626.0
2016-09-13,70500,71300,68800,70600,119711,867012.0,12280626.0
2016-09-19,70700,73900,70700,73700,118366,905082.0,12280626.0
2016-09-20,73700,75200,73200,73400,93517,901398.0,12280626.0
2016-09-21,73400,74500,73300,73800,49457,906310.0,12280626.0
2016-09-22,74500,75600,73800,74300,59402,912451.0,12280626.0
2016-09-23,74600,74600,69800,70000,153302,859644.0,12280626.0
2016-09-26,70000,70000,66000,66300,241463,814206.0,12280626.0
2016-09-27,66300,66300,61700,62200,435082,763855.0,12280626.0
2016-09-28,61800,63600,61800,62600,213003,768767.0,12280626.0
2016-09-29,62700,65100,62400,64800,190421,795785.0,12280626.0
2016-09-30,64800,65100,62600,64800,112502,795785.0,12280626.0
2016-10-04,65000,66500,64400,65900,141520,809293.0,12280626.0
2016-10-05,65700,66600,64300,65900,122540,809293.0,12280626.0
2016-10-06,65900,69400,65600,68600,173963,842451.0,12280626.0
2016-10-07,69000,69100,67600,67800,85716,832626.0,12280626.0
2016-10-10,67300,68400,65400,65800,63434,808065.0,12280626.0
2016-10-11,65400,67800,65400,66300,68031,814206.0,12280626.0
2016-10-12,65500,68400,65500,67100,64612,824030.0,12280626.0
2016-10-13,67200,67500,66000,67000,30608,822802.0,12280626.0
2016-10-14,67400,68200,66400,67400,50623,827714.0,12280626.0
2016-10-17,68000,70100,67400,69200,87026,849819.0,12280626.0
2016-10-18,69300,72400,69300,71800,107183,881749.0,12280626.0
2016-10-19,71300,71800,69600,69600,52388,854732.0,12280626.0
2016-10-20,69900,70500,67500,67900,58334,833855.0,12280626.0
2016-10-21,67000,68100,63700,63700,114000,782276.0,12280626.0
2016-10-24,63700,66000,63100,65700,69459,806837.0,12280626.0
2016-10-25,65400,65800,63500,63700,53050,782276.0,12280626.0
2016-10-26,63400,63400,59300,62000,128329,761399.0,12280626.0
2016-10-27,61200,65800,61200,64900,69305,797013.0,12280626.0
2016-10-28,65200,65300,63600,64900,32215,797013.0,12280626.0
2016-10-31,65000,66400,62900,63000,53021,773679.0,12280626.0
2016-11-01,62600,64600,62100,64200,37451,788416.0,12280626.0
2016-11-02,63500,64900,62400,62900,55405,772451.0,12280626.0
2016-11-03,61500,64400,61500,64000,46335,785960.0,12280626.0
2016-11-04,64600,65300,63000,63400,34443,778592.0,12280626.0
2016-11-07,63500,65700,63400,65400,46646,803153.0,12280626.0
2016-11-08,65800,68700,65800,68700,96715,843679.0,12280626.0
2016-11-09,69300,70700,62700,66000,154555,810521.0,12280626.0
2016-11-10,67800,69200,67200,68300,62907,838767.0,12280626.0
2016-11-11,68200,68300,66200,68200,30857,837539.0,12280626.0
2016-11-14,68000,70300,67200,69500,46700,853504.0,12280626.0
2016-11-15,69500,69500,66400,66700,45648,819118.0,12280626.0
2016-11-16,66900,67100,66000,66700,27621,819118.0,12280626.0
2016-11-17,67000,68600,66100,68600,34306,842451.0,12280626.0
2016-11-18,68800,68800,66000,66300,37804,814206.0,12280626.0
2016-11-21,66300,66400,65200,66300,19126,814206.0,12280626.0
2016-11-22,67000,70400,67000,70400,111435,864556.0,12280626.0
2016-11-23,70900,73500,70500,73400,158651,901398.0,12280626.0
2016-11-24,73400,75800,72400,72400,108292,889117.0,12280626.0
2016-11-25,71800,78900,71800,78700,144231,966485.0,12280626.0
2016-11-28,78800,81900,77300,78000,123935,957889.0,12280626.0
2016-11-29,77700,81200,76500,78900,75437,968941.0,12280626.0
2016-11-30,79200,80700,78400,79500,58464,976310.0,12280626.0
2016-12-01,79500,80500,77100,77100,50536,946836.0,12280626.0
2016-12-02,76600,78500,75900,77400,54794,950520.0,12280626.0
2016-12-05,77400,80300,76500,79000,61071,970169.0,12280626.0
2016-12-06,79200,80700,78000,79000,49853,970169.0,12280626.0
2016-12-07,79500,79900,78000,79800,39951,979994.0,12280626.0
2016-12-08,80500,80900,78400,79200,60617,972626.0,12280626.0
2016-12-09,79700,79700,77900,78300,45399,961573.0,12280626.0
2016-12-12,78300,83600,78300,83500,133082,1025432.0,12280626.0
2016-12-13,83300,85500,83000,84700,68434,1040169.0,12280626.0
2016-12-14,85000,85400,83000,84600,48247,1038941.0,12280626.0
2016-12-15,83400,89500,83400,88900,131596,1091748.0,12280626.0
2016-12-16,89000,89900,88000,88500,72922,1086835.0,12280626.0
2016-12-19,88500,90100,87800,88200,60520,1083151.0,12280626.0
2016-12-20,89100,89100,84600,84900,73428,1042625.0,12280626.0
2016-12-21,85300,87500,82400,87500,83588,1074555.0,12280626.0
2016-12-22,87500,87900,85100,85100,46811,1045081.0,12280626.0
2016-12-23,84900,87300,83100,85300,102088,1047537.0,12280626.0
2016-12-26,87200,87200,83600,83800,70109,1029116.0,12280626.0
2016-12-27,83400,87900,83400,85900,110281,1054906.0,12280626.0
2016-12-28,90000,92200,89500,90000,177885,1105256.0,12280626.0
2016-12-29,89700,92700,89500,89800,69037,1102800.0,12280626.0
2017-01-02,89900,90900,88600,89300,45156,1096660.0,12280626.0
2017-01-03,89300,92200,89200,91600,92568,1124905.0,12280626.0
2017-01-04,91800,91900,87600,88900,82427,1091748.0,12280626.0
2017-01-05,89000,89100,86300,88000,88276,1080695.0,12280626.0
2017-01-06,88000,90700,88000,90000,73533,1105256.0,12280626.0
2017-01-09,91300,93700,90000,92300,84061,1133502.0,12280626.0
2017-01-10,92500,92800,89300,90100,91632,1106484.0,12280626.0
2017-01-11,90800,91400,89400,90400,70352,1110169.0,12280626.0
2017-01-12,91300,92500,89700,90000,56522,1105256.0,12280626.0
2017-01-13,89200,90900,88200,89500,61594,1099116.0,12280626.0
2017-01-16,90000,90000,85000,85400,84481,1048765.0,12280626.0
2017-01-17,85400,87600,84100,84200,68374,1034029.0,12280626.0
2017-01-18,84200,87100,84200,86300,72792,1059818.0,12280626.0
2017-01-19,87300,87600,84200,85100,54664,1045081.0,12280626.0
2017-01-20,85100,85100,80800,81000,126474,994731.0,12280626.0
2017-01-23,80600,83300,79200,81700,159455,1003327.0,12280626.0
2017-01-24,80800,81700,77400,78500,118178,964029.0,12280626.0
2017-01-25,78200,80600,77500,79400,56535,975082.0,12280626.0
2017-01-26,78900,85600,78600,85500,96389,1049994.0,12280626.0
2017-01-31,84900,86500,83500,85000,44427,1043853.0,12280626.0
2017-02-01,85200,85700,82200,83400,49309,1024204.0,12280626.0
2017-02-02,83000,84200,82300,82500,47164,1013152.0,12280626.0
2017-02-03,82200,83700,80400,82100,54145,1008239.0,12280626.0
2017-02-06,82000,82200,79000,79000,59993,970169.0,12280626.0
2017-02-07,78700,79600,71700,72000,183629,884205.0,12280626.0
2017-02-08,73000,74600,71300,73600,114996,903854.0,12280626.0
2017-02-09,72500,73000,70100,71400,136891,876837.0,12280626.0
2017-02-10,71400,72100,67700,68900,184712,846135.0,12280626.0
2017-02-13,68800,71100,67700,71000,123573,871924.0,12280626.0
2017-02-14,71000,72700,70100,71500,122895,878065.0,12280626.0
2017-02-15,71500,71600,69900,69900,90639,858416.0,12280626.0
2017-02-16,70000,72000,69300,71800,129681,881749.0,12280626.0
2017-02-17,71900,78300,70700,76800,294005,943152.0,12280626.0
2017-02-20,77000,80900,77000,80500,168169,988590.0,12280626.0
2017-02-21,81500,85900,81300,83800,239751,1029116.0,12280626.0
2017-02-22,83900,86200,82000,82100,166643,1008239.0,12280626.0
2017-02-23,83000,84900,81500,83000,146492,1019292.0,12280626.0
