오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-08,744000,773000,744000,771000,7194,2652240.0,3440000.0
2016-08-09,772000,781000,767000,778000,3851,2676320.0,3440000.0
2016-08-10,775000,803000,775000,802000,7932,2758880.0,3440000.0
2016-08-11,797000,805000,788000,801000,3969,2755440.0,3440000.0
2016-08-12,804000,804000,790000,798000,3393,2745120.0,3440000.0
2016-08-16,805000,822000,803000,821000,7559,2824240.0,3440000.0
2016-08-17,821000,823000,801000,809000,5354,2782960.0,3440000.0
2016-08-18,805000,813000,779000,780000,5631,2683200.0,3440000.0
2016-08-19,775000,790000,759000,760000,7807,2614400.0,3440000.0
2016-08-22,760000,761000,739000,740000,6404,2545600.0,3440000.0
2016-08-23,731000,756000,726000,727000,8629,2500880.0,3440000.0
2016-08-24,731000,734000,715000,717000,7714,2466480.0,3440000.0
2016-08-25,724000,724000,715000,718000,5934,2469920.0,3440000.0
2016-08-26,718000,722000,709000,717000,7457,2466480.0,3440000.0
2016-08-29,718000,721000,705000,710000,6068,2442400.0,3440000.0
2016-08-30,720000,720000,702000,702000,6255,2414880.0,3440000.0
2016-08-31,700000,708000,685000,699000,12638,2404560.0,3440000.0
2016-09-01,700000,703000,692000,701000,4813,2411440.0,3440000.0
2016-09-02,702000,716000,697000,714000,6385,2456160.0,3440000.0
2016-09-05,717000,722000,714000,719000,3573,2473360.0,3440000.0
2016-09-06,723000,723000,710000,710000,3572,2442400.0,3440000.0
2016-09-07,708000,710000,680000,680000,11695,2339200.0,3440000.0
2016-09-08,688000,692000,681000,687000,6601,2363280.0,3440000.0
2016-09-09,694000,694000,664000,665000,7735,2287600.0,3440000.0
2016-09-12,673000,674000,663000,664000,3402,2284160.0,3440000.0
2016-09-13,668000,692000,664000,683000,9793,2349520.0,3440000.0
2016-09-19,678000,700000,678000,697000,5613,2397680.0,3440000.0
2016-09-20,699000,737000,696000,737000,14282,2535280.0,3440000.0
2016-09-21,739000,746000,726000,734000,4321,2524960.0,3440000.0
2016-09-22,734000,749000,734000,743000,6131,2555920.0,3440000.0
2016-09-23,753000,754000,731000,740000,5394,2545600.0,3440000.0
2016-09-26,747000,758000,740000,755000,7472,2597200.0,3440000.0
2016-09-27,760000,761000,747000,757000,4566,2604080.0,3440000.0
2016-09-28,757000,762000,751000,758000,4750,2607520.0,3440000.0
2016-09-29,754000,764000,750000,755000,3543,2597200.0,3440000.0
2016-09-30,752000,754000,741000,750000,4060,2580000.0,3440000.0
2016-10-04,746000,752000,740000,742000,2555,2552480.0,3440000.0
2016-10-05,729000,748000,728000,744000,3326,2559360.0,3440000.0
2016-10-06,733000,744000,726000,732000,3785,2518080.0,3440000.0
2016-10-07,730000,734000,717000,721000,2998,2480240.0,3440000.0
2016-10-10,740000,743000,725000,728000,2627,2504320.0,3440000.0
2016-10-11,740000,746000,731000,736000,3049,2531840.0,3440000.0
2016-10-12,745000,745000,736000,745000,2601,2562800.0,3440000.0
2016-10-13,747000,747000,717000,720000,5223,2476800.0,3440000.0
2016-10-14,720000,730000,710000,710000,3459,2442400.0,3440000.0
2016-10-17,719000,719000,691000,695000,4961,2390800.0,3440000.0
2016-10-18,696000,703000,685000,703000,3677,2418320.0,3440000.0
2016-10-19,698000,703000,690000,691000,2939,2377040.0,3440000.0
2016-10-20,691000,691000,680000,683000,2901,2349520.0,3440000.0
2016-10-21,688000,688000,680000,680000,1875,2339200.0,3440000.0
2016-10-24,680000,689000,675000,684000,2224,2352960.0,3440000.0
2016-10-25,678000,688000,672000,675000,3331,2322000.0,3440000.0
2016-10-26,675000,677000,658000,662000,6315,2277280.0,3440000.0
2016-10-27,651000,684000,650000,683000,4489,2349520.0,3440000.0
2016-10-28,683000,683000,667000,674000,3633,2318560.0,3440000.0
2016-10-31,670000,678000,651000,658000,4081,2263520.0,3440000.0
2016-11-01,656000,657000,630000,644000,5812,2215360.0,3440000.0
2016-11-02,643000,643000,604000,615000,6364,2115600.0,3440000.0
2016-11-03,606000,658000,606000,656000,6394,2256640.0,3440000.0
2016-11-04,660000,675000,647000,660000,3121,2270400.0,3440000.0
2016-11-07,673000,675000,661000,663000,2881,2280720.0,3440000.0
2016-11-08,660000,669000,657000,667000,1411,2294480.0,3440000.0
2016-11-09,661000,672000,634000,660000,4551,2270400.0,3440000.0
2016-11-10,664000,672000,650000,659000,4567,2266960.0,3440000.0
2016-11-11,662000,663000,642000,650000,3331,2236000.0,3440000.0
2016-11-14,644000,649000,621000,646000,3241,2222240.0,3440000.0
2016-11-15,653000,724000,653000,716000,16922,2463040.0,3440000.0
2016-11-16,719000,740000,715000,722000,7594,2483680.0,3440000.0
2016-11-17,724000,734000,722000,731000,4572,2514640.0,3440000.0
2016-11-18,726000,737000,709000,715000,3455,2459600.0,3440000.0
2016-11-21,712000,717000,693000,694000,3230,2387360.0,3440000.0
2016-11-22,694000,709000,694000,702000,2907,2414880.0,3440000.0
2016-11-23,698000,710000,683000,691000,3719,2377040.0,3440000.0
2016-11-24,691000,694000,670000,673000,4225,2315120.0,3440000.0
2016-11-25,679000,688000,670000,675000,3546,2322000.0,3440000.0
2016-11-28,670000,673000,659000,662000,3825,2277280.0,3440000.0
2016-11-29,662000,699000,657000,691000,5523,2377040.0,3440000.0
2016-11-30,696000,698000,679000,692000,4778,2380480.0,3440000.0
2016-12-01,687000,692000,667000,687000,3131,2363280.0,3440000.0
2016-12-02,680000,692000,669000,670000,3302,2304800.0,3440000.0
2016-12-05,671000,674000,659000,663000,2376,2280720.0,3440000.0
2016-12-06,675000,685000,661000,662000,3816,2277280.0,3440000.0
2016-12-07,668000,669000,653000,655000,3776,2253200.0,3440000.0
2016-12-08,662000,673000,656000,673000,4226,2315120.0,3440000.0
2016-12-09,667000,675000,661000,663000,2767,2280720.0,3440000.0
2016-12-12,665000,682000,665000,672000,2873,2311680.0,3440000.0
2016-12-13,679000,689000,676000,688000,5431,2366720.0,3440000.0
2016-12-14,693000,694000,685000,688000,2422,2366720.0,3440000.0
2016-12-15,689000,692000,678000,687000,2364,2363280.0,3440000.0
2016-12-16,682000,727000,682000,713000,10273,2452720.0,3440000.0
2016-12-19,713000,725000,701000,702000,5140,2414880.0,3440000.0
2016-12-20,702000,709000,691000,693000,2534,2383920.0,3440000.0
2016-12-21,694000,697000,679000,681000,3933,2342640.0,3440000.0
2016-12-22,681000,684000,667000,668000,4438,2297920.0,3440000.0
2016-12-23,669000,675000,648000,666000,5141,2291040.0,3440000.0
2016-12-26,666000,672000,657000,664000,3949,2284160.0,3440000.0
2016-12-27,664000,674000,660000,670000,2504,2304800.0,3440000.0
2016-12-28,663000,670000,662000,664000,2539,2284160.0,3440000.0
2016-12-29,664000,668000,660000,662000,2136,2277280.0,3440000.0
2017-01-02,666000,666000,652000,653000,2109,2246320.0,3440000.0
2017-01-03,653000,664000,648000,649000,2922,2232560.0,3440000.0
2017-01-04,648000,657000,640000,643000,6235,2211920.0,3440000.0
2017-01-05,641000,656000,640000,644000,5801,2215360.0,3440000.0
2017-01-06,655000,655000,646000,647000,2491,2225680.0,3440000.0
2017-01-09,646000,653000,641000,641000,2697,2205040.0,3440000.0
2017-01-10,638000,638000,625000,627000,5711,2156880.0,3440000.0
2017-01-11,627000,635000,622000,630000,5497,2167200.0,3440000.0
2017-01-12,629000,639000,629000,637000,3272,2191280.0,3440000.0
2017-01-13,639000,650000,637000,649000,3393,2232560.0,3440000.0
2017-01-16,650000,656000,644000,652000,4256,2242880.0,3440000.0
2017-01-17,653000,657000,635000,641000,6232,2205040.0,3440000.0
2017-01-18,643000,644000,635000,640000,2687,2201600.0,3440000.0
2017-01-19,640000,656000,639000,652000,4572,2242880.0,3440000.0
2017-01-20,655000,675000,652000,664000,6306,2284160.0,3440000.0
2017-01-23,672000,674000,660000,661000,4259,2273840.0,3440000.0
2017-01-24,658000,664000,653000,657000,1932,2260080.0,3440000.0
2017-01-25,650000,663000,637000,637000,6119,2191280.0,3440000.0
2017-01-26,641000,643000,628000,635000,2692,2184400.0,3440000.0
2017-01-31,643000,656000,638000,650000,5890,2236000.0,3440000.0
2017-02-01,655000,659000,645000,649000,3092,2232560.0,3440000.0
2017-02-02,649000,672000,648000,669000,9277,2301360.0,3440000.0
2017-02-03,675000,700000,672000,696000,15101,2394240.0,3440000.0
2017-02-06,704000,767000,700000,765000,29577,2631600.0,3440000.0
2017-02-07,767000,780000,749000,751000,14087,2583440.0,3440000.0
2017-02-08,751000,756000,726000,739000,8852,2542160.0,3440000.0
2017-02-09,739000,740000,725000,732000,6996,2518080.0,3440000.0
2017-02-10,740000,750000,725000,736000,6877,2531840.0,3440000.0
2017-02-13,739000,746000,720000,728000,9533,2504320.0,3440000.0
2017-02-14,732000,740000,718000,738000,7864,2538720.0,3440000.0
2017-02-15,740000,758000,731000,752000,10878,2586880.0,3440000.0
2017-02-16,758000,758000,734000,744000,5591,2559360.0,3440000.0
2017-02-17,748000,750000,738000,740000,3859,2545600.0,3440000.0
2017-02-20,740000,742000,722000,732000,5989,2518080.0,3440000.0
2017-02-21,735000,744000,722000,725000,7058,2494000.0,3440000.0
2017-02-22,726000,732000,721000,724000,7198,2490560.0,3440000.0
2017-02-23,729000,749000,724000,749000,16663,2576560.0,3440000.0
2017-02-24,753000,760000,744000,756000,12749,2600640.0,3440000.0
2017-02-27,758000,760000,742000,744000,5733,2559360.0,3440000.0
2017-02-28,751000,751000,738000,748000,8985,2573120.0,3440000.0
2017-03-02,757000,758000,722000,727000,8432,2500880.0,3440000.0
2017-03-03,727000,730000,707000,719000,4894,2473360.0,3440000.0
2017-03-06,708000,723000,696000,709000,5237,2438960.0,3440000.0
2017-03-07,709000,724000,706000,711000,3794,2445840.0,3440000.0
2017-03-08,711000,711000,697000,699000,5458,2404560.0,3440000.0
2017-03-09,695000,713000,694000,698000,6185,2401120.0,3440000.0
2017-03-10,695000,712000,695000,709000,4557,2438960.0,3440000.0
2017-03-13,709000,716000,709000,712000,2576,2449280.0,3440000.0
2017-03-14,714000,719000,704000,706000,4642,2428640.0,3440000.0
2017-03-15,706000,713000,702000,713000,3073,2452720.0,3440000.0
2017-03-16,719000,719000,696000,696000,5652,2394240.0,3440000.0
2017-03-17,701000,701000,693000,700000,5062,2408000.0,3440000.0
2017-03-20,697000,707000,697000,706000,3130,2428640.0,3440000.0
2017-03-21,711000,720000,704000,715000,5387,2459600.0,3440000.0
2017-03-22,722000,724000,708000,714000,3242,2456160.0,3440000.0
2017-03-23,714000,715000,700000,700000,8151,2408000.0,3440000.0
2017-03-24,700000,736000,700000,736000,12663,2531840.0,3440000.0
2017-03-27,742000,755000,740000,752000,10983,2586880.0,3440000.0
2017-03-28,755000,769000,748000,762000,8458,2621280.0,3440000.0
2017-03-29,764000,765000,749000,762000,4269,2621280.0,3440000.0
2017-03-30,760000,761000,744000,752000,3702,2586880.0,3440000.0
2017-03-31,752000,760000,748000,760000,3141,2614400.0,3440000.0
2017-04-03,764000,770000,753000,759000,4235,2610960.0,3440000.0
2017-04-04,762000,765000,753000,759000,3124,2610960.0,3440000.0
2017-04-05,759000,767000,756000,764000,3231,2628160.0,3440000.0
2017-04-06,757000,763000,751000,763000,2643,2624720.0,3440000.0
2017-04-07,767000,767000,760000,765000,2513,2631600.0,3440000.0
2017-04-10,758000,769000,749000,757000,4417,2604080.0,3440000.0
2017-04-11,752000,757000,739000,745000,1982,2562800.0,3440000.0
2017-04-12,745000,752000,740000,748000,2890,2573120.0,3440000.0
2017-04-13,755000,759000,748000,754000,2768,2593760.0,3440000.0
2017-04-14,760000,760000,742000,751000,2038,2583440.0,3440000.0
2017-04-17,757000,757000,742000,754000,2420,2593760.0,3440000.0
2017-04-18,753000,753000,738000,744000,3411,2559360.0,3440000.0
2017-04-19,738000,754000,738000,752000,2606,2586880.0,3440000.0
2017-04-20,756000,775000,749000,773000,8302,2659120.0,3440000.0
2017-04-21,775000,779000,759000,766000,3533,2635040.0,3440000.0
2017-04-24,766000,768000,753000,756000,1827,2600640.0,3440000.0
2017-04-25,751000,758000,746000,746000,4319,2566240.0,3440000.0
2017-04-26,747000,758000,744000,754000,4397,2593760.0,3440000.0
2017-04-27,757000,759000,741000,743000,4126,2555920.0,3440000.0
2017-04-28,740000,747000,736000,737000,4605,2535280.0,3440000.0
2017-05-02,737000,744000,731000,735000,2927,2528400.0,3440000.0
2017-05-04,730000,739000,730000,738000,3602,2538720.0,3440000.0
2017-05-08,738000,764000,738000,764000,6960,2628160.0,3440000.0
2017-05-10,774000,807000,769000,795000,13768,2734800.0,3440000.0
2017-05-11,797000,806000,793000,800000,7301,2752000.0,3440000.0
2017-05-12,802000,802000,791000,794000,4084,2731360.0,3440000.0
2017-05-15,794000,803000,790000,803000,4865,2762320.0,3440000.0
2017-05-16,803000,813000,799000,811000,8378,2789840.0,3440000.0
2017-05-17,803000,809000,792000,795000,6769,2734800.0,3440000.0
2017-05-18,795000,799000,780000,795000,4897,2734800.0,3440000.0
2017-05-19,795000,802000,793000,797000,3200,2741680.0,3440000.0
2017-05-22,803000,803000,786000,798000,4239,2745120.0,3440000.0
2017-05-23,799000,821000,798000,820000,8705,2820800.0,3440000.0
2017-05-24,822000,824000,818000,820000,5430,2820800.0,3440000.0
2017-05-25,820000,825000,814000,820000,7104,2820800.0,3440000.0
2017-05-26,819000,825000,814000,825000,4017,2838000.0,3440000.0
2017-05-29,825000,828000,817000,819000,3345,2817360.0,3440000.0
2017-05-30,820000,846000,819000,843000,5428,2899920.0,3440000.0
2017-05-31,840000,851000,835000,851000,6580,2927440.0,3440000.0
2017-06-01,850000,850000,834000,840000,4349,2889600.0,3440000.0
2017-06-02,839000,848000,834000,840000,4452,2889600.0,3440000.0
2017-06-05,841000,849000,837000,837000,3246,2879280.0,3440000.0
2017-06-07,830000,837000,825000,830000,5560,2855200.0,3440000.0
2017-06-08,832000,898000,829000,864000,20808,2972160.0,3440000.0
2017-06-09,873000,900000,871000,884000,10517,3040960.0,3440000.0
2017-06-12,880000,888000,866000,871000,5170,2996240.0,3440000.0
2017-06-13,871000,894000,869000,885000,5334,3044400.0,3440000.0
2017-06-14,886000,893000,861000,863000,8482,2968720.0,3440000.0
2017-06-15,863000,874000,848000,855000,7374,2941200.0,3440000.0
2017-06-16,857000,860000,839000,850000,5158,2924000.0,3440000.0
2017-06-19,840000,857000,835000,848000,3024,2917120.0,3440000.0
2017-06-20,839000,842000,814000,816000,8207,2807040.0,3440000.0
2017-06-21,817000,852000,816000,836000,8459,2875840.0,3440000.0
2017-06-22,835000,835000,809000,813000,5692,2796720.0,3440000.0
2017-06-23,813000,829000,812000,815000,4502,2803600.0,3440000.0
2017-06-26,815000,815000,799000,802000,6432,2758880.0,3440000.0
2017-06-27,802000,817000,802000,806000,4384,2772640.0,3440000.0
2017-06-28,809000,809000,790000,796000,5915,2738240.0,3440000.0
2017-06-29,795000,796000,781000,781000,6708,2686640.0,3440000.0
2017-06-30,789000,793000,785000,790000,3252,2717600.0,3440000.0
2017-07-03,799000,801000,790000,795000,3424,2734800.0,3440000.0
2017-07-04,797000,798000,788000,796000,2869,2738240.0,3440000.0
2017-07-05,793000,798000,791000,795000,2054,2734800.0,3440000.0
2017-07-06,792000,797000,790000,790000,2412,2717600.0,3440000.0
2017-07-07,786000,795000,767000,772000,5441,2655680.0,3440000.0
2017-07-10,770000,770000,747000,749000,10825,2576560.0,3440000.0
2017-07-11,753000,768000,753000,764000,5908,2628160.0,3440000.0
2017-07-12,760000,772000,748000,750000,4396,2580000.0,3440000.0
2017-07-13,751000,757000,747000,747000,3994,2569680.0,3440000.0
2017-07-14,747000,753000,742000,747000,4609,2569680.0,3440000.0
2017-07-17,743000,754000,741000,745000,4345,2562800.0,3440000.0
2017-07-18,748000,750000,733000,738000,6290,2538720.0,3440000.0
2017-07-19,738000,746000,734000,742000,5892,2552480.0,3440000.0
2017-07-20,743000,758000,743000,753000,3408,2590320.0,3440000.0
2017-07-21,749000,754000,743000,745000,4485,2562800.0,3440000.0
2017-07-24,819000,884000,787000,799000,53654,2748560.0,3440000.0
2017-07-25,825000,826000,791000,795000,25585,2734800.0,3440000.0
2017-07-26,798000,803000,780000,794000,11336,2731360.0,3440000.0
2017-07-27,790000,817000,789000,804000,14020,2765760.0,3440000.0
2017-07-28,811000,816000,797000,798000,10758,2745120.0,3440000.0
2017-07-31,790000,805000,778000,783000,7593,2693520.0,3440000.0
2017-08-01,773000,803000,773000,792000,8430,2724480.0,3440000.0
2017-08-02,791000,794000,782000,783000,6871,2693520.0,3440000.0
2017-08-03,780000,783000,772000,777000,5487,2672880.0,3440000.0
2017-08-04,777000,783000,763000,764000,7005,2628160.0,3440000.0
2017-08-07,764000,774000,763000,765000,3211,2631600.0,3440000.0
2017-08-08,768000,771000,751000,754000,7856,2593760.0,3440000.0
2017-08-09,754000,761000,748000,750000,4040,2580000.0,3440000.0
2017-08-10,748000,763000,746000,756000,5196,2600640.0,3440000.0
2017-08-11,744000,754000,740000,746000,5122,2566240.0,3440000.0
2017-08-14,749000,759000,746000,756000,3249,2600640.0,3440000.0
2017-08-16,754000,765000,750000,764000,5666,2628160.0,3440000.0
2017-08-17,763000,765000,756000,762000,3493,2621280.0,3440000.0
2017-08-18,754000,774000,754000,773000,4060,2659120.0,3440000.0
2017-08-21,772000,774000,765000,767000,2729,2638480.0,3440000.0
2017-08-22,770000,771000,752000,752000,5431,2586880.0,3440000.0
2017-08-23,753000,760000,752000,755000,2405,2597200.0,3440000.0
2017-08-24,753000,764000,753000,761000,2431,2617840.0,3440000.0
2017-08-25,761000,765000,754000,762000,2148,2621280.0,3440000.0
2017-08-28,757000,766000,757000,766000,1589,2635040.0,3440000.0
2017-08-29,766000,767000,756000,766000,2567,2635040.0,3440000.0
2017-08-30,766000,769000,763000,767000,1859,2638480.0,3440000.0
2017-08-31,766000,768000,761000,761000,2455,2617840.0,3440000.0
2017-09-01,760000,765000,750000,751000,4422,2583440.0,3440000.0
2017-09-04,742000,750000,742000,744000,2521,2559360.0,3440000.0
2017-09-05,748000,750000,744000,747000,2178,2569680.0,3440000.0
2017-09-06,753000,753000,743000,744000,2509,2559360.0,3440000.0
2017-09-07,748000,750000,744000,744000,2669,2559360.0,3440000.0
2017-09-08,745000,748000,740000,748000,3040,2573120.0,3440000.0
2017-09-11,748000,761000,748000,759000,3903,2610960.0,3440000.0
2017-09-12,754000,760000,751000,755000,1623,2597200.0,3440000.0
2017-09-13,753000,756000,741000,741000,4231,2549040.0,3440000.0
2017-09-14,740000,745000,730000,739000,7294,2542160.0,3440000.0
2017-09-15,738000,749000,732000,749000,4138,2576560.0,3440000.0
2017-09-18,745000,748000,739000,740000,3759,2545600.0,3440000.0
2017-09-19,747000,753000,737000,751000,4608,2583440.0,3440000.0
2017-09-20,749000,758000,745000,746000,2568,2566240.0,3440000.0
2017-09-21,742000,747000,737000,737000,3161,2535280.0,3440000.0
2017-09-22,736000,742000,733000,736000,3230,2531840.0,3440000.0
2017-09-25,731000,736000,722000,722000,3926,2483680.0,3440000.0
2017-09-26,722000,733000,716000,729000,3655,2507760.0,3440000.0
2017-09-27,726000,735000,722000,728000,2219,2504320.0,3440000.0
2017-09-28,721000,730000,719000,729000,2519,2507760.0,3440000.0
2017-09-29,734000,735000,727000,734000,2046,2524960.0,3440000.0
2017-10-10,734000,754000,727000,743000,5639,2555920.0,3440000.0
2017-10-11,744000,753000,743000,753000,5489,2590320.0,3440000.0
2017-10-12,747000,753000,745000,753000,3954,2590320.0,3440000.0
2017-10-13,753000,759000,748000,753000,3771,2590320.0,3440000.0
2017-10-16,757000,758000,744000,753000,3246,2590320.0,3440000.0
2017-10-17,749000,752000,745000,750000,3585,2580000.0,3440000.0
2017-10-18,750000,786000,750000,780000,11702,2683200.0,3440000.0
2017-10-19,785000,788000,773000,784000,7874,2696960.0,3440000.0
2017-10-20,783000,783000,770000,771000,3093,2652240.0,3440000.0
2017-10-23,767000,776000,760000,760000,2417,2614400.0,3440000.0
2017-10-24,761000,784000,760000,780000,3402,2683200.0,3440000.0
2017-10-25,774000,774000,762000,765000,5201,2631600.0,3440000.0
2017-10-26,765000,775000,760000,770000,2935,2648800.0,3440000.0
2017-10-27,769000,788000,766000,783000,5871,2693520.0,3440000.0
2017-10-30,778000,782000,763000,765000,5024,2631600.0,3440000.0
2017-10-31,760000,767000,758000,759000,4602,2610960.0,3440000.0
2017-11-01,751000,762000,750000,751000,6322,2583440.0,3440000.0
2017-11-02,751000,757000,749000,751000,3632,2583440.0,3440000.0
2017-11-03,757000,759000,748000,757000,2697,2604080.0,3440000.0
2017-11-06,756000,759000,753000,758000,1928,2607520.0,3440000.0
2017-11-07,755000,762000,748000,749000,4402,2576560.0,3440000.0
2017-11-08,747000,753000,742000,752000,2979,2586880.0,3440000.0
2017-11-09,755000,775000,752000,770000,8483,2648800.0,3440000.0
2017-11-10,771000,773000,758000,761000,2593,2617840.0,3440000.0
2017-11-13,761000,767000,756000,757000,2397,2604080.0,3440000.0
2017-11-14,757000,761000,753000,759000,2421,2610960.0,3440000.0
2017-11-15,760000,760000,749000,753000,3013,2590320.0,3440000.0
2017-11-16,760000,760000,748000,752000,2176,2586880.0,3440000.0
2017-11-17,754000,789000,754000,789000,17901,2714160.0,3440000.0
2017-11-20,795000,832000,793000,826000,22021,2841440.0,3440000.0
2017-11-21,830000,844000,817000,826000,9426,2841440.0,3440000.0
2017-11-22,826000,826000,802000,804000,6265,2765760.0,3440000.0
2017-11-23,807000,814000,806000,810000,2785,2786400.0,3440000.0
2017-11-24,810000,815000,800000,800000,3308,2752000.0,3440000.0
2017-11-27,800000,818000,800000,808000,4257,2779520.0,3440000.0
2017-11-28,810000,830000,809000,828000,6571,2848320.0,3440000.0
2017-11-29,828000,828000,808000,809000,4559,2782960.0,3440000.0
2017-11-30,818000,818000,794000,794000,7751,2731360.0,3440000.0
2017-12-01,794000,797000,783000,791000,4244,2721040.0,3440000.0
2017-12-04,791000,807000,785000,792000,5899,2724480.0,3440000.0
2017-12-05,794000,820000,793000,820000,7556,2820800.0,3440000.0
2017-12-06,819000,820000,793000,795000,5298,2734800.0,3440000.0
2017-12-07,796000,805000,794000,800000,4749,2752000.0,3440000.0
2017-12-08,798000,804000,775000,778000,6349,2676320.0,3440000.0
2017-12-11,776000,792000,776000,791000,2209,2721040.0,3440000.0
2017-12-12,785000,795000,781000,792000,2944,2724480.0,3440000.0
2017-12-13,805000,805000,796000,804000,4146,2765760.0,3440000.0
2017-12-14,803000,814000,792000,794000,6606,2731360.0,3440000.0
2017-12-15,802000,824000,795000,821000,12426,2824240.0,3440000.0
2017-12-18,828000,832000,818000,821000,5558,2824240.0,3440000.0
2017-12-19,823000,827000,802000,812000,3333,2793280.0,3440000.0
2017-12-20,812000,820000,809000,817000,2778,2810480.0,3440000.0
2017-12-21,811000,812000,781000,788000,5931,2710720.0,3440000.0
2017-12-22,787000,799000,786000,798000,2471,2745120.0,3440000.0
2017-12-26,798000,811000,798000,802000,3527,2758880.0,3440000.0
2017-12-27,793000,802000,787000,800000,3034,2752000.0,3440000.0
2017-12-28,802000,809000,796000,806000,2988,2772640.0,3440000.0
2018-01-02,806000,811000,793000,807000,3863,2776080.0,3440000.0
2018-01-03,794000,806000,794000,800000,3843,2752000.0,3440000.0
2018-01-04,801000,805000,782000,784000,5273,2696960.0,3440000.0
2018-01-05,783000,793000,775000,792000,4884,2724480.0,3440000.0
2018-01-08,795000,797000,781000,792000,3365,2724480.0,3440000.0
2018-01-09,790000,797000,782000,788000,3522,2710720.0,3440000.0
2018-01-10,789000,798000,788000,796000,3719,2738240.0,3440000.0
2018-01-11,791000,796000,781000,783000,5328,2693520.0,3440000.0
2018-01-12,791000,791000,777000,778000,4149,2676320.0,3440000.0
2018-01-15,776000,785000,776000,778000,3082,2676320.0,3440000.0
2018-01-16,783000,793000,779000,791000,2994,2721040.0,3440000.0
2018-01-17,787000,791000,777000,778000,3328,2676320.0,3440000.0
2018-01-18,778000,784000,775000,775000,2659,2666000.0,3440000.0
2018-01-19,775000,785000,775000,779000,2792,2679760.0,3440000.0
2018-01-22,779000,787000,777000,784000,2169,2696960.0,3440000.0
2018-01-23,782000,786000,777000,779000,5013,2679760.0,3440000.0
2018-01-24,779000,786000,777000,784000,3150,2696960.0,3440000.0
2018-01-25,787000,787000,781000,785000,3402,2700400.0,3440000.0
2018-01-26,786000,803000,786000,796000,8225,2738240.0,3440000.0
2018-01-29,801000,803000,790000,791000,6572,2721040.0,3440000.0
2018-01-30,794000,800000,778000,780000,6416,2683200.0,3440000.0
2018-01-31,777000,781000,756000,770000,10050,2648800.0,3440000.0
2018-02-01,768000,776000,767000,769000,4917,2645360.0,3440000.0
2018-02-02,769000,776000,753000,759000,6662,2610960.0,3440000.0
2018-02-05,753000,757000,727000,730000,11918,2511200.0,3440000.0
2018-02-06,707000,723000,705000,721000,6410,2480240.0,3440000.0
2018-02-07,727000,736000,712000,713000,5590,2452720.0,3440000.0
2018-02-08,713000,723000,710000,712000,5011,2449280.0,3440000.0
2018-02-09,707000,712000,699000,711000,6590,2445840.0,3440000.0
2018-02-12,711000,712000,695000,697000,7474,2397680.0,3440000.0
2018-02-13,697000,701000,684000,684000,8804,2352960.0,3440000.0
2018-02-14,680000,700000,680000,684000,8139,2352960.0,3440000.0
2018-02-19,686000,703000,686000,699000,4110,2404560.0,3440000.0
2018-02-20,700000,700000,693000,694000,2774,2387360.0,3440000.0
2018-02-21,695000,702000,695000,697000,2712,2397680.0,3440000.0
2018-02-22,697000,700000,693000,700000,2604,2408000.0,3440000.0
2018-02-23,702000,729000,700000,726000,7363,2497440.0,3440000.0
2018-02-26,727000,733000,712000,716000,5716,2463040.0,3440000.0
2018-02-27,716000,730000,716000,723000,5712,2487120.0,3440000.0
2018-02-28,723000,726000,707000,707000,4200,2432080.0,3440000.0
2018-03-02,704000,707000,697000,698000,5295,2401120.0,3440000.0
2018-03-05,696000,705000,695000,696000,2616,2394240.0,3440000.0
2018-03-06,696000,703000,695000,695000,2665,2390800.0,3440000.0
2018-03-07,690000,700000,684000,691000,3986,2377040.0,3440000.0
2018-03-08,701000,740000,695000,738000,15307,2538720.0,3440000.0
2018-03-09,739000,755000,733000,735000,5894,2528400.0,3440000.0
2018-03-12,741000,743000,732000,733000,3773,2521520.0,3440000.0
2018-03-13,726000,734000,719000,725000,4522,2494000.0,3440000.0
2018-03-14,724000,725000,714000,723000,3612,2487120.0,3440000.0
2018-03-15,724000,737000,716000,733000,3922,2521520.0,3440000.0
2018-03-16,729000,733000,720000,727000,3049,2500880.0,3440000.0
2018-03-19,730000,730000,720000,723000,1426,2487120.0,3440000.0
2018-03-20,729000,729000,721000,722000,2755,2483680.0,3440000.0
2018-03-21,723000,727000,722000,723000,2167,2487120.0,3440000.0
2018-03-22,723000,729000,721000,727000,2341,2500880.0,3440000.0
2018-03-23,717000,718000,703000,704000,4120,2421760.0,3440000.0
2018-03-26,701000,714000,696000,711000,2042,2445840.0,3440000.0
2018-03-27,711000,717000,708000,708000,2558,2435520.0,3440000.0
2018-03-28,710000,717000,701000,712000,1537,2449280.0,3440000.0
2018-03-29,709000,714000,704000,711000,1947,2445840.0,3440000.0
2018-03-30,714000,719000,709000,712000,6508,2449280.0,3440000.0
2018-04-02,714000,740000,714000,737000,7330,2535280.0,3440000.0
2018-04-03,729000,769000,728000,767000,13330,2638480.0,3440000.0
2018-04-04,777000,780000,750000,762000,7712,2621280.0,3440000.0
2018-04-05,762000,775000,761000,764000,4462,2628160.0,3440000.0
2018-04-06,762000,770000,755000,765000,3474,2631600.0,3440000.0
2018-04-09,762000,775000,762000,774000,4121,2662560.0,3440000.0
2018-04-10,768000,782000,766000,778000,4596,2676320.0,3440000.0
