한국종합기술(023350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-25,5660,5990,5580,5730,15429,62744.0,10950000.0
2014-09-26,5820,5820,5700,5750,12080,62962.0,10950000.0
2014-09-29,5700,6000,5620,5820,26528,63729.0,10950000.0
2014-09-30,5860,5870,5660,5740,7809,62853.0,10950000.0
2014-10-01,5740,5800,5490,5550,15817,60772.0,10950000.0
2014-10-02,5400,5550,5400,5460,15931,59787.0,10950000.0
2014-10-06,5490,5490,5380,5450,12725,59678.0,10950000.0
2014-10-07,5340,5490,5310,5310,32318,58144.0,10950000.0
2014-10-08,5230,5390,5230,5380,9579,58911.0,10950000.0
2014-10-10,5300,5440,5280,5310,11023,58144.0,10950000.0
2014-10-13,5310,5310,4985,5050,42931,55298.0,10950000.0
2014-10-14,4915,5100,4915,5050,31298,55298.0,10950000.0
2014-10-15,5050,5110,4895,4900,55412,53655.0,10950000.0
2014-10-16,4860,5100,4810,5100,25088,55845.0,10950000.0
2014-10-17,5040,5160,5000,5010,22234,54860.0,10950000.0
2014-10-20,5000,5060,4945,5010,14994,54860.0,10950000.0
2014-10-21,4975,5050,4955,5020,7351,54969.0,10950000.0
2014-10-22,4975,5080,4975,5020,10438,54969.0,10950000.0
2014-10-23,4960,5020,4945,4990,20264,54640.0,10950000.0
2014-10-24,4990,5010,4845,4865,34259,53272.0,10950000.0
2014-10-27,4915,4915,4640,4680,99418,51246.0,10950000.0
2014-10-28,4680,4770,4680,4685,22471,51301.0,10950000.0
2014-10-29,4695,4810,4695,4740,33120,51903.0,10950000.0
2014-10-30,4700,4795,4680,4760,29902,52122.0,10950000.0
2014-10-31,4785,4935,4735,4930,34292,53984.0,10950000.0
2014-11-03,4930,4965,4850,4950,24631,54202.0,10950000.0
2014-11-04,4970,4980,4630,4675,47949,51191.0,10950000.0
2014-11-05,4725,4755,4630,4630,32380,50698.0,10950000.0
2014-11-06,4635,4675,4600,4675,20828,51191.0,10950000.0
2014-11-07,4675,4735,4625,4730,7006,51794.0,10950000.0
2014-11-10,4780,4780,4680,4700,18311,51465.0,10950000.0
2014-11-11,4735,4860,4710,4850,21089,53108.0,10950000.0
2014-11-12,4885,5000,4875,4915,34127,53819.0,10950000.0
2014-11-13,4915,4975,4860,4925,10605,53929.0,10950000.0
2014-11-14,5160,5380,5010,5150,114004,56392.0,10950000.0
2014-11-17,5150,5150,4950,4970,26731,54422.0,10950000.0
2014-11-18,4995,5050,4860,4935,29927,54038.0,10950000.0
2014-11-19,4965,4975,4830,4880,35631,53436.0,10950000.0
2014-11-20,4875,5030,4805,4995,35258,54695.0,10950000.0
2014-11-21,4955,5070,4945,5020,16561,54969.0,10950000.0
2014-11-24,4960,5060,4960,5000,22926,54750.0,10950000.0
2014-11-25,5000,5030,4955,5030,7934,55078.0,10950000.0
2014-11-26,5040,5040,4960,5010,11696,54860.0,10950000.0
2014-11-27,5010,5060,4965,5000,18138,54750.0,10950000.0
2014-11-28,5000,5070,4930,5000,13140,54750.0,10950000.0
2014-12-01,5030,5030,4885,4885,11291,53491.0,10950000.0
2014-12-02,4880,5040,4880,5000,14654,54750.0,10950000.0
2014-12-03,4985,5050,4920,5010,19084,54860.0,10950000.0
2014-12-04,4960,5010,4920,4995,15348,54695.0,10950000.0
2014-12-05,5000,5010,4920,4950,15708,54202.0,10950000.0
2014-12-08,4950,4980,4935,4945,12151,54148.0,10950000.0
2014-12-09,4920,4990,4920,4945,5201,54148.0,10950000.0
2014-12-10,4950,4960,4905,4950,16517,54202.0,10950000.0
2014-12-11,4920,4945,4890,4910,9024,53764.0,10950000.0
2014-12-12,4870,4940,4825,4850,14398,53108.0,10950000.0
2014-12-15,4765,4850,4745,4800,15842,52560.0,10950000.0
2014-12-16,4770,4770,4690,4760,28629,52122.0,10950000.0
2014-12-17,4700,4760,4630,4640,72153,50808.0,10950000.0
2014-12-18,4675,4710,4615,4670,26584,51136.0,10950000.0
2014-12-19,4700,4865,4665,4790,14674,52450.0,10950000.0
2014-12-22,4840,4840,4750,4750,9984,52012.0,10950000.0
2014-12-23,4800,4820,4750,4780,8166,52341.0,10950000.0
2014-12-24,4755,4830,4755,4770,19872,52232.0,10950000.0
2014-12-26,4770,4850,4770,4835,12147,52943.0,10950000.0
2014-12-29,4835,4835,4750,4805,10558,52615.0,10950000.0
2014-12-30,4715,4830,4715,4785,12012,52396.0,10950000.0
2015-01-02,4750,4900,4750,4855,5758,53162.0,10950000.0
2015-01-05,4780,4895,4780,4860,14905,53217.0,10950000.0
2015-01-06,4845,4860,4725,4795,18976,52505.0,10950000.0
2015-01-07,4795,4860,4725,4845,4127,53053.0,10950000.0
2015-01-08,4885,4885,4820,4870,10168,53326.0,10950000.0
2015-01-09,4910,4910,4800,4850,11540,53108.0,10950000.0
2015-01-12,4820,4870,4820,4850,11821,53108.0,10950000.0
2015-01-13,4850,4850,4770,4790,20073,52450.0,10950000.0
2015-01-14,4790,4790,4715,4785,18690,52396.0,10950000.0
2015-01-15,4785,4895,4710,4855,13436,53162.0,10950000.0
2015-01-16,4885,4885,4785,4815,7597,52724.0,10950000.0
2015-01-19,4850,4850,4795,4835,6487,52943.0,10950000.0
2015-01-20,4835,4945,4820,4930,34466,53984.0,10950000.0
2015-01-21,4950,5150,4950,5150,52500,56392.0,10950000.0
2015-01-22,5090,5240,4950,5000,32312,54750.0,10950000.0
2015-01-23,5050,5120,5020,5060,16805,55407.0,10950000.0
2015-01-26,5060,5060,4960,5020,26921,54969.0,10950000.0
2015-01-27,5020,5080,4985,5000,12159,54750.0,10950000.0
2015-01-28,5010,5070,4950,5060,8336,55407.0,10950000.0
2015-01-29,5090,5270,5030,5270,48751,57706.0,10950000.0
2015-01-30,5310,5430,5250,5300,36175,58035.0,10950000.0
2015-02-02,5260,5280,5130,5200,13153,56940.0,10950000.0
2015-02-03,5300,5300,5110,5200,18049,56940.0,10950000.0
2015-02-04,5220,5370,5200,5370,32914,58802.0,10950000.0
2015-02-05,5340,5430,5260,5360,19614,58692.0,10950000.0
2015-02-06,5360,5360,5230,5250,10588,57488.0,10950000.0
2015-02-09,5290,5300,5100,5190,16077,56830.0,10950000.0
2015-02-10,5190,5200,5100,5170,12642,56612.0,10950000.0
2015-02-11,5170,5180,5120,5160,17000,56502.0,10950000.0
2015-02-12,5220,5220,5070,5170,6775,56612.0,10950000.0
2015-02-13,5200,5200,5080,5160,25627,56502.0,10950000.0
2015-02-16,5220,5220,5100,5180,5472,56721.0,10950000.0
2015-02-17,5230,5230,4970,5010,81987,54860.0,10950000.0
2015-02-23,5010,5080,4950,5070,11626,55516.0,10950000.0
2015-02-24,5090,5140,5030,5080,15224,55626.0,10950000.0
2015-02-25,5090,5210,5070,5140,15319,56283.0,10950000.0
2015-02-26,5140,5330,5080,5310,43671,58144.0,10950000.0
2015-02-27,5370,5370,5230,5290,20488,57926.0,10950000.0
2015-03-02,5300,5410,5250,5400,27005,59130.0,10950000.0
2015-03-03,5310,5500,5310,5440,43069,59568.0,10950000.0
2015-03-04,5430,5480,5430,5470,17583,59896.0,10950000.0
2015-03-05,5480,5690,5450,5540,37387,60663.0,10950000.0
2015-03-06,5520,5760,5470,5630,50466,61648.0,10950000.0
2015-03-09,5720,5720,5510,5510,17065,60334.0,10950000.0
2015-03-10,5580,5970,5510,5860,162830,64167.0,10950000.0
2015-03-11,5710,6020,5700,5850,83519,64058.0,10950000.0
2015-03-12,5930,5930,5590,5660,37772,61977.0,10950000.0
2015-03-13,5700,5710,5520,5570,26690,60992.0,10950000.0
2015-03-16,5640,5690,5500,5650,34753,61868.0,10950000.0
2015-03-17,5740,5740,5580,5640,10200,61758.0,10950000.0
2015-03-18,5610,5680,5560,5570,22516,60992.0,10950000.0
2015-03-19,5570,5630,5550,5620,16711,61539.0,10950000.0
2015-03-20,5620,5720,5580,5700,16392,62415.0,10950000.0
2015-03-23,5650,5760,5650,5750,18728,62962.0,10950000.0
2015-03-24,5750,5780,5690,5690,15973,62306.0,10950000.0
2015-03-25,5650,5690,5570,5680,18574,62196.0,10950000.0
2015-03-26,5680,5680,5540,5570,19220,60992.0,10950000.0
2015-03-27,5620,5630,5480,5560,14021,60882.0,10950000.0
2015-03-30,5520,5790,5520,5790,44817,63400.0,10950000.0
2015-03-31,5800,5990,5750,5840,70226,63948.0,10950000.0
2015-04-01,5890,5900,5740,5770,32653,63182.0,10950000.0
2015-04-02,5830,5930,5780,5900,36880,64605.0,10950000.0
2015-04-03,5900,5950,5850,5850,23032,64058.0,10950000.0
2015-04-06,5870,5990,5810,5900,22675,64605.0,10950000.0
2015-04-07,5950,6100,5940,5970,55480,65372.0,10950000.0
2015-04-08,6150,6300,6020,6080,114048,66576.0,10950000.0
2015-04-09,6130,6150,5890,5920,46546,64824.0,10950000.0
2015-04-10,5890,5920,5720,5750,72572,62962.0,10950000.0
2015-04-13,5820,5940,5760,5820,42190,63729.0,10950000.0
2015-04-14,5770,5880,5760,5840,51034,63948.0,10950000.0
2015-04-15,5840,6010,5790,5960,60260,65262.0,10950000.0
2015-04-16,6000,6000,5800,5870,26862,64276.0,10950000.0
2015-04-17,5920,5920,5730,5750,44431,62962.0,10950000.0
2015-04-20,5730,5750,5570,5740,40468,62853.0,10950000.0
2015-04-21,5740,5790,5680,5750,14554,62962.0,10950000.0
2015-04-22,5750,5800,5630,5780,51797,63291.0,10950000.0
2015-04-23,5800,5820,5640,5640,25708,61758.0,10950000.0
2015-04-24,5700,5730,5590,5660,20600,61977.0,10950000.0
2015-04-27,5660,5710,5590,5670,2948,62086.0,10950000.0
2015-04-28,5700,5700,5510,5580,37035,61101.0,10950000.0
2015-04-29,5580,5620,5440,5620,28492,61539.0,10950000.0
2015-04-30,5620,5760,5530,5640,16807,61758.0,10950000.0
2015-05-04,5670,5670,5500,5630,5537,61648.0,10950000.0
2015-05-06,5550,5660,5400,5480,27509,60006.0,10950000.0
2015-05-07,5470,5500,5380,5460,28560,59787.0,10950000.0
2015-05-08,5490,5490,5200,5420,14216,59349.0,10950000.0
2015-05-11,5480,5570,5450,5520,16205,60444.0,10950000.0
2015-05-12,5550,5580,5430,5520,9253,60444.0,10950000.0
2015-05-13,5530,5620,5450,5570,13111,60992.0,10950000.0
2015-05-14,5570,5570,5450,5560,6575,60882.0,10950000.0
2015-05-15,5560,5560,5440,5540,10607,60663.0,10950000.0
2015-05-18,5540,5540,5270,5280,23702,57816.0,10950000.0
2015-05-19,5330,5330,5140,5190,29922,56830.0,10950000.0
2015-05-20,5240,5270,5150,5180,17521,56721.0,10950000.0
2015-05-21,5150,5290,5100,5160,29495,56502.0,10950000.0
2015-05-22,5160,5220,5060,5180,61943,56721.0,10950000.0
2015-05-26,5250,5350,5150,5280,33053,57816.0,10950000.0
2015-05-27,5330,5330,5150,5210,27616,57050.0,10950000.0
2015-05-28,5300,5300,4970,5120,64904,56064.0,10950000.0
2015-05-29,5130,5880,5120,5350,954696,58582.0,10950000.0
2015-06-01,5350,5350,5160,5230,83302,57268.0,10950000.0
2015-06-02,5260,5320,5140,5210,61439,57050.0,10950000.0
2015-06-03,5200,5510,5200,5330,56348,58364.0,10950000.0
2015-06-04,5270,5370,5250,5310,27318,58144.0,10950000.0
2015-06-05,5310,5400,5240,5300,28017,58035.0,10950000.0
2015-06-08,5260,5590,5250,5550,76665,60772.0,10950000.0
2015-06-09,5590,5610,5460,5530,27966,60554.0,10950000.0
2015-06-10,5530,5580,5410,5460,16457,59787.0,10950000.0
2015-06-11,5500,5520,5410,5460,29569,59787.0,10950000.0
2015-06-12,5510,5640,5480,5540,49558,60663.0,10950000.0
2015-06-15,5560,5830,5470,5790,98897,63400.0,10950000.0
2015-06-16,5770,5800,5560,5610,45853,61430.0,10950000.0
2015-06-17,5750,5750,5100,5270,214444,57706.0,10950000.0
2015-06-18,5270,5390,5200,5230,36450,57268.0,10950000.0
2015-06-19,5230,5250,5150,5210,20809,57050.0,10950000.0
2015-06-22,5240,5310,5140,5260,23635,57597.0,10950000.0
2015-06-23,5310,5330,5200,5230,25239,57268.0,10950000.0
2015-06-24,5310,5350,5220,5340,32129,58473.0,10950000.0
2015-06-25,5380,5480,5300,5450,36671,59678.0,10950000.0
2015-06-26,5520,5540,5300,5430,21131,59458.0,10950000.0
2015-06-29,5340,5340,5150,5150,32667,56392.0,10950000.0
2015-06-30,5210,5210,5120,5190,7996,56830.0,10950000.0
2015-07-01,5220,5330,5160,5250,18416,57488.0,10950000.0
2015-07-02,5340,5500,5250,5430,68769,59458.0,10950000.0
2015-07-03,5540,5540,5400,5460,18113,59787.0,10950000.0
2015-07-06,5490,5540,5330,5400,57420,59130.0,10950000.0
2015-07-07,5470,5470,5320,5400,44340,59130.0,10950000.0
2015-07-08,5430,5580,5390,5520,69069,60444.0,10950000.0
2015-07-09,5510,5570,5340,5540,24145,60663.0,10950000.0
2015-07-10,5510,5580,5470,5480,27959,60006.0,10950000.0
2015-07-13,5570,5570,5410,5570,33859,60992.0,10950000.0
2015-07-14,5600,5600,5450,5510,21976,60334.0,10950000.0
2015-07-15,5590,5590,5400,5520,38154,60444.0,10950000.0
2015-07-16,5500,5570,5250,5440,40739,59568.0,10950000.0
2015-07-17,5560,5560,5400,5440,12153,59568.0,10950000.0
2015-07-20,5540,5540,5300,5400,24396,59130.0,10950000.0
2015-07-21,5480,5480,5360,5370,35310,58802.0,10950000.0
2015-07-22,5370,6150,5370,5870,395693,64276.0,10950000.0
2015-07-23,5850,5920,5670,5730,121420,62744.0,10950000.0
2015-07-24,5680,5720,5570,5660,75720,61977.0,10950000.0
2015-07-27,5640,5700,5380,5470,82993,59896.0,10950000.0
2015-07-28,5460,5470,5300,5360,40848,58692.0,10950000.0
2015-07-29,5420,5440,5290,5290,24258,57926.0,10950000.0
2015-07-30,5300,5340,5210,5250,29064,57488.0,10950000.0
2015-07-31,5270,5360,5230,5340,14177,58473.0,10950000.0
2015-08-03,5410,5410,5290,5290,6719,57926.0,10950000.0
2015-08-04,5350,5390,5230,5360,11429,58692.0,10950000.0
2015-08-05,5430,5430,5330,5400,10680,59130.0,10950000.0
2015-08-06,5390,5500,5230,5290,46765,57926.0,10950000.0
2015-08-07,5290,5340,5240,5250,13819,57488.0,10950000.0
2015-08-10,5270,5300,5240,5240,19002,57378.0,10950000.0
2015-08-11,5240,5340,5200,5250,16191,57488.0,10950000.0
2015-08-12,5250,5350,5110,5180,24499,56721.0,10950000.0
2015-08-13,5180,5280,5140,5230,11182,57268.0,10950000.0
2015-08-17,5290,5290,5010,5060,14922,55407.0,10950000.0
2015-08-18,5110,5150,4900,4905,32314,53710.0,10950000.0
2015-08-19,4900,4900,4610,4850,72683,53108.0,10950000.0
2015-08-20,4895,4895,4715,4740,21439,51903.0,10950000.0
2015-08-21,4550,4750,4500,4750,84091,52012.0,10950000.0
2015-08-24,4500,4800,4500,4580,25554,50151.0,10950000.0
2015-08-25,4580,4620,4500,4605,70095,50425.0,10950000.0
2015-08-26,4605,4760,4605,4750,23241,52012.0,10950000.0
2015-08-27,4880,4880,4750,4755,12236,52067.0,10950000.0
2015-08-28,4830,4945,4825,4870,10598,53326.0,10950000.0
2015-08-31,4870,4900,4830,4870,10536,53326.0,10950000.0
2015-09-01,4950,4950,4820,4870,8282,53326.0,10950000.0
2015-09-02,4910,4910,4765,4860,9030,53217.0,10950000.0
2015-09-03,4915,4915,4825,4840,5250,52998.0,10950000.0
2015-09-04,4885,5050,4870,4950,56363,54202.0,10950000.0
2015-09-07,5030,5030,4825,4990,7005,54640.0,10950000.0
2015-09-08,5030,5040,4870,4920,10548,53874.0,10950000.0
2015-09-09,4990,4990,4830,4930,19612,53984.0,10950000.0
2015-09-10,4980,4980,4800,4900,18737,53655.0,10950000.0
2015-09-11,4940,4940,4825,4900,3921,53655.0,10950000.0
2015-09-14,4990,4990,4830,4880,8826,53436.0,10950000.0
2015-09-15,4890,4890,4810,4885,9679,53491.0,10950000.0
2015-09-16,4925,4925,4810,4890,6161,53546.0,10950000.0
2015-09-17,4970,4970,4830,4880,11519,53436.0,10950000.0
2015-09-18,4980,4980,4890,4925,10880,53929.0,10950000.0
2015-09-21,4990,4990,4835,4905,8009,53710.0,10950000.0
2015-09-22,4970,4970,4855,4935,11403,54038.0,10950000.0
2015-09-23,4970,4970,4800,4915,12796,53819.0,10950000.0
2015-09-24,4915,4950,4805,4895,24791,53600.0,10950000.0
2015-09-25,4895,4915,4835,4880,7037,53436.0,10950000.0
2015-09-30,4875,5040,4800,4985,15213,54586.0,10950000.0
2015-10-01,5040,5070,4985,5010,20135,54860.0,10950000.0
2015-10-02,5050,5050,4905,4905,14664,53710.0,10950000.0
2015-10-05,4970,5070,4905,5000,22684,54750.0,10950000.0
2015-10-06,5050,5050,4960,5000,12994,54750.0,10950000.0
2015-10-07,5000,5040,4960,4970,46401,54422.0,10950000.0
2015-10-08,5030,5050,4965,5000,16041,54750.0,10950000.0
2015-10-12,5000,5040,4980,4995,9888,54695.0,10950000.0
2015-10-13,5000,5060,4910,5060,27461,55407.0,10950000.0
2015-10-14,5050,5150,5030,5100,37890,55845.0,10950000.0
2015-10-15,5090,5190,5080,5150,35025,56392.0,10950000.0
2015-10-16,5180,5280,5130,5270,55848,57706.0,10950000.0
2015-10-19,5310,5450,5310,5370,54698,58802.0,10950000.0
2015-10-20,5370,5400,5290,5370,41712,58802.0,10950000.0
2015-10-21,5350,5360,5150,5240,41330,57378.0,10950000.0
2015-10-22,5240,5280,5050,5090,28676,55736.0,10950000.0
2015-10-23,5040,5150,4975,5090,9995,55736.0,10950000.0
2015-10-26,5190,5200,5070,5190,18708,56830.0,10950000.0
2015-10-27,5180,5240,5100,5110,21267,55954.0,10950000.0
2015-10-28,5110,5210,5070,5070,18274,55516.0,10950000.0
2015-10-29,5070,5180,5040,5120,21485,56064.0,10950000.0
2015-10-30,5150,5290,5030,5040,47146,55188.0,10950000.0
2015-11-02,5140,5200,5060,5150,11213,56392.0,10950000.0
2015-11-03,5150,5200,5070,5090,25315,55736.0,10950000.0
2015-11-04,5110,5150,5050,5080,14658,55626.0,10950000.0
2015-11-05,5090,5120,5020,5080,8625,55626.0,10950000.0
2015-11-06,4980,5200,4975,5190,58218,56830.0,10950000.0
2015-11-09,5460,6700,5270,6700,1930379,73365.0,10950000.0
2015-11-10,6800,7950,5670,5740,4155160,62853.0,10950000.0
2015-11-11,6000,6430,5460,5510,1465274,60334.0,10950000.0
2015-11-12,5660,5720,5400,5550,520264,60772.0,10950000.0
2015-11-13,5750,5780,5340,5370,385137,58802.0,10950000.0
2015-11-16,5230,5430,5120,5420,255891,59349.0,10950000.0
2015-11-17,5450,5470,5320,5410,179427,59240.0,10950000.0
2015-11-18,5400,5440,5180,5210,231775,57050.0,10950000.0
2015-11-19,5300,5350,5210,5250,98298,57488.0,10950000.0
2015-11-20,5230,5290,5160,5250,118270,57488.0,10950000.0
2015-11-23,5220,5430,5210,5430,151912,59458.0,10950000.0
2015-11-24,5490,5640,5400,5550,189732,60772.0,10950000.0
2015-11-25,5550,5550,5400,5490,80215,60116.0,10950000.0
2015-11-26,5670,5670,5400,5430,96479,59458.0,10950000.0
2015-11-27,5470,5470,5320,5470,55608,59896.0,10950000.0
2015-11-30,5470,5500,5330,5380,83001,58911.0,10950000.0
2015-12-01,5380,5450,5300,5420,41130,59349.0,10950000.0
2015-12-02,5490,5490,5380,5400,108382,59130.0,10950000.0
2015-12-03,5400,5470,5310,5430,70745,59458.0,10950000.0
2015-12-04,5410,5700,5370,5640,134901,61758.0,10950000.0
2015-12-07,5740,5760,5520,5620,86982,61539.0,10950000.0
2015-12-08,5580,5650,5490,5500,82941,60225.0,10950000.0
2015-12-09,5550,6050,5500,5890,288379,64496.0,10950000.0
2015-12-10,5920,5980,5380,5580,171673,61101.0,10950000.0
2015-12-11,5650,5740,5470,5580,70727,61101.0,10950000.0
2015-12-14,5570,5570,5320,5340,82726,58473.0,10950000.0
2015-12-15,5350,5430,5350,5430,45517,59458.0,10950000.0
2015-12-16,5370,5580,5370,5390,53411,59020.0,10950000.0
2015-12-17,5460,5700,5440,5590,103402,61210.0,10950000.0
2015-12-18,5520,5700,5480,5680,48782,62196.0,10950000.0
2015-12-21,5600,5680,5410,5540,53299,60663.0,10950000.0
2015-12-22,5600,5600,5430,5530,41109,60554.0,10950000.0
2015-12-23,5530,5590,5440,5490,32165,60116.0,10950000.0
2015-12-24,5490,5660,5390,5660,74274,61977.0,10950000.0
2015-12-28,5780,5780,5560,5600,37582,61320.0,10950000.0
2015-12-29,5530,5650,5520,5590,25088,61210.0,10950000.0
2015-12-30,5690,5690,5430,5430,29518,59458.0,10950000.0
2016-01-04,5440,5590,5370,5430,47214,59458.0,10950000.0
2016-01-05,5350,5430,5340,5400,65412,59130.0,10950000.0
2016-01-06,5400,5460,5260,5320,87915,58254.0,10950000.0
2016-01-07,5360,5360,5120,5210,110882,57050.0,10950000.0
2016-01-08,5080,5320,4985,5290,68605,57926.0,10950000.0
2016-01-11,5160,5300,5150,5290,19674,57926.0,10950000.0
2016-01-12,5190,5300,5140,5260,19971,57597.0,10950000.0
2016-01-13,5170,5390,5170,5320,28780,58254.0,10950000.0
2016-01-14,5290,5350,5250,5350,13522,58582.0,10950000.0
2016-01-15,5390,5410,5000,5340,31424,58473.0,10950000.0
2016-01-18,5260,5390,5210,5300,10017,58035.0,10950000.0
2016-01-19,5300,5330,5130,5200,16618,56940.0,10950000.0
2016-01-20,5200,5210,5050,5170,51056,56612.0,10950000.0
2016-01-21,5050,5230,5000,5150,22371,56392.0,10950000.0
2016-01-22,5240,5240,5080,5150,6629,56392.0,10950000.0
2016-01-25,5210,5270,5070,5270,74866,57706.0,10950000.0
2016-01-26,5650,5650,5200,5200,207382,56940.0,10950000.0
2016-01-27,5160,5240,5120,5170,31361,56612.0,10950000.0
2016-01-28,5190,5230,5140,5210,24245,57050.0,10950000.0
2016-01-29,5200,5260,5150,5250,22890,57488.0,10950000.0
2016-02-01,5250,5250,5150,5200,34129,56940.0,10950000.0
2016-02-02,5200,5200,5100,5130,25968,56174.0,10950000.0
2016-02-03,5070,5110,4980,5030,49448,55078.0,10950000.0
2016-02-04,5030,5080,4990,5000,50177,54750.0,10950000.0
2016-02-05,5010,5100,4995,5050,30798,55298.0,10950000.0
2016-02-11,5080,5080,4840,4990,38635,54640.0,10950000.0
2016-02-12,4905,4995,4760,4905,77630,53710.0,10950000.0
2016-02-15,4900,5000,4900,4995,19161,54695.0,10950000.0
2016-02-16,4995,5090,4970,5020,11456,54969.0,10950000.0
2016-02-17,5190,5190,4990,5030,20536,55078.0,10950000.0
2016-02-18,5060,5170,4960,5000,15451,54750.0,10950000.0
2016-02-19,5050,5100,5010,5050,15288,55298.0,10950000.0
2016-02-22,5050,5080,4920,5050,17129,55298.0,10950000.0
2016-02-23,5050,5100,4995,5020,16392,54969.0,10950000.0
2016-02-24,4965,5170,4960,5170,30483,56612.0,10950000.0
2016-02-25,5170,5320,5160,5200,167743,56940.0,10950000.0
2016-02-26,5200,5250,5150,5160,49982,56502.0,10950000.0
2016-02-29,5170,5290,5160,5220,45529,57159.0,10950000.0
2016-03-02,5390,5460,5250,5410,143514,59240.0,10950000.0
2016-03-03,5450,5460,5300,5400,44271,59130.0,10950000.0
2016-03-04,5430,5500,5370,5440,79854,59568.0,10950000.0
2016-03-07,5440,5500,5400,5440,39984,59568.0,10950000.0
2016-03-08,5440,5500,5420,5480,51005,60006.0,10950000.0
2016-03-09,5470,5520,5430,5460,38243,59787.0,10950000.0
2016-03-10,5460,5490,5420,5470,34601,59896.0,10950000.0
2016-03-11,5470,5550,5450,5540,56373,60663.0,10950000.0
2016-03-14,5590,5590,5450,5470,48065,59896.0,10950000.0
2016-03-15,5480,5540,5400,5450,34383,59678.0,10950000.0
2016-03-16,5500,5500,5380,5440,34568,59568.0,10950000.0
2016-03-17,5490,5490,5400,5440,29360,59568.0,10950000.0
2016-03-18,5420,5480,5410,5470,35554,59896.0,10950000.0
2016-03-21,5550,5580,5470,5510,33702,60334.0,10950000.0
2016-03-22,5510,5540,5440,5480,31483,60006.0,10950000.0
2016-03-23,5500,5740,5500,5600,168870,61320.0,10950000.0
2016-03-24,5720,5860,5630,5820,118779,63729.0,10950000.0
2016-03-25,5850,5980,5730,5800,86988,63510.0,10950000.0
2016-03-28,5800,5870,5670,5840,80223,63948.0,10950000.0
2016-03-29,5840,5950,5820,5870,54088,64276.0,10950000.0
2016-03-30,5930,5930,5840,5910,31872,64714.0,10950000.0
2016-03-31,5920,5940,5840,5900,26575,64605.0,10950000.0
2016-04-01,6000,6000,5600,5770,124426,63182.0,10950000.0
2016-04-04,5770,5850,5680,5830,60437,63838.0,10950000.0
2016-04-05,5830,5910,5800,5900,30112,64605.0,10950000.0
2016-04-06,5950,5950,5850,5860,50865,64167.0,10950000.0
2016-04-07,5860,5920,5820,5900,62069,64605.0,10950000.0
2016-04-08,5910,6080,5800,6050,83233,66248.0,10950000.0
2016-04-11,6050,6480,6000,6100,149852,66795.0,10950000.0
2016-04-12,6100,6150,6050,6140,33985,67233.0,10950000.0
2016-04-14,6200,6200,5860,5940,91065,65043.0,10950000.0
2016-04-15,5940,5970,5700,5940,78575,65043.0,10950000.0
2016-04-18,5940,5960,5780,5890,44678,64496.0,10950000.0
2016-04-19,5890,5890,5700,5700,74306,62415.0,10950000.0
2016-04-20,5690,5800,5670,5790,58737,63400.0,10950000.0
2016-04-21,5770,5790,5660,5710,41820,62524.0,10950000.0
2016-04-22,5690,5710,5580,5640,80696,61758.0,10950000.0
2016-04-25,5660,5760,5500,5620,96951,61539.0,10950000.0
2016-04-26,5570,5670,5550,5630,39301,61648.0,10950000.0
2016-04-27,5620,5700,5600,5700,34400,62415.0,10950000.0
2016-04-28,5700,5730,5660,5690,14810,62306.0,10950000.0
2016-04-29,5680,5690,5520,5570,42483,60992.0,10950000.0
2016-05-02,5600,5600,5460,5500,28450,60225.0,10950000.0
2016-05-03,5560,6770,5500,5910,719437,64714.0,10950000.0
2016-05-04,5910,5910,5630,5750,139534,62962.0,10950000.0
2016-05-09,5800,5800,5570,5640,44482,61758.0,10950000.0
2016-05-10,5540,5620,5500,5570,73514,60992.0,10950000.0
2016-05-11,5530,5630,5450,5600,37026,61320.0,10950000.0
2016-05-12,5600,5640,5490,5570,38184,60992.0,10950000.0
2016-05-13,5570,5610,5480,5530,44626,60554.0,10950000.0
2016-05-16,5530,5540,5250,5350,78760,58582.0,10950000.0
2016-05-17,5300,5510,5300,5470,46353,59896.0,10950000.0
2016-05-18,5500,5540,5400,5510,44292,60334.0,10950000.0
2016-05-19,5440,5520,5330,5340,46020,58473.0,10950000.0
2016-05-20,5320,5500,5260,5330,24253,58364.0,10950000.0
2016-05-23,5420,5690,5360,5540,97472,60663.0,10950000.0
2016-05-24,5600,5670,5470,5620,71259,61539.0,10950000.0
2016-05-25,5650,5710,5550,5640,69966,61758.0,10950000.0
2016-05-26,5600,5720,5600,5650,43629,61868.0,10950000.0
2016-05-27,5710,5800,5650,5790,64829,63400.0,10950000.0
2016-05-30,5810,5850,5710,5790,60077,63400.0,10950000.0
2016-05-31,5790,5840,5730,5840,44764,63948.0,10950000.0
2016-06-01,5840,5890,5650,5780,64945,63291.0,10950000.0
2016-06-02,5790,5850,5740,5770,46079,63182.0,10950000.0
2016-06-03,5770,5770,5610,5680,68311,62196.0,10950000.0
2016-06-07,5680,5840,5650,5800,38621,63510.0,10950000.0
2016-06-08,5800,5830,5720,5800,46418,63510.0,10950000.0
2016-06-09,5840,6060,5810,6000,164807,65700.0,10950000.0
2016-06-10,6050,6050,5870,5920,63862,64824.0,10950000.0
2016-06-13,5950,6510,5920,5940,275524,65043.0,10950000.0
