현대해상(001450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-11-17,8900,9150,8860,9150,2372784,818010.0,89400000.0
2005-11-18,9300,9320,9000,9030,1949420,807282.0,89400000.0
2005-11-21,9010,9160,9010,9050,1552760,809070.0,89400000.0
2005-11-22,9120,9150,8900,9100,1510882,813540.0,89400000.0
2005-11-23,9220,10450,9220,10450,4377733,934230.0,89400000.0
2005-11-24,10700,11350,10250,10750,5021181,961050.0,89400000.0
2005-11-25,10800,12350,10450,11500,3672949,1028100.0,89400000.0
2005-11-28,11650,11700,10750,10950,2057737,978930.0,89400000.0
2005-11-29,10850,11200,10650,11100,2117520,992340.0,89400000.0
2005-11-30,11100,11150,10600,10950,3261520,978930.0,89400000.0
2005-12-01,10700,11500,10700,11000,3300040,983400.0,89400000.0
2005-12-02,11200,11300,10400,10550,1825583,943170.0,89400000.0
2005-12-05,10550,10950,10300,10900,1420876,974460.0,89400000.0
2005-12-06,10750,11050,10550,11000,1525502,983400.0,89400000.0
2005-12-07,11000,11450,10550,10550,2733382,943170.0,89400000.0
2005-12-08,10700,11050,10550,11050,2253071,987870.0,89400000.0
2005-12-09,11100,12100,11000,11950,3979230,1068330.0,89400000.0
2005-12-12,12250,12300,11700,11800,1838096,1054920.0,89400000.0
2005-12-13,12000,12900,11950,12650,3380248,1130910.0,89400000.0
2005-12-14,12950,13250,12700,13200,2186104,1180080.0,89400000.0
2005-12-15,13350,13450,12750,13100,1786408,1171140.0,89400000.0
2005-12-16,12700,12900,12400,12600,1094110,1126440.0,89400000.0
2005-12-19,12500,13750,12500,13600,2218723,1215840.0,89400000.0
2005-12-20,13500,14400,13500,13700,1758908,1224780.0,89400000.0
2005-12-21,13900,14150,13500,14100,1031079,1260540.0,89400000.0
2005-12-22,14150,14250,13300,13500,1243490,1206900.0,89400000.0
2005-12-23,13550,13550,12750,12900,1054120,1153260.0,89400000.0
2005-12-26,12800,13300,12600,12800,1344627,1144320.0,89400000.0
2005-12-27,12800,13100,12650,13000,1040679,1162200.0,89400000.0
2005-12-28,13000,13550,12800,13450,1893932,1202430.0,89400000.0
2005-12-29,13800,15150,13800,14600,3360370,1305240.0,89400000.0
2006-01-02,15250,15350,14750,14950,1385548,1336530.0,89400000.0
2006-01-03,14950,15000,14200,15000,1253603,1341000.0,89400000.0
2006-01-04,15200,15400,14600,14600,1708103,1305240.0,89400000.0
2006-01-05,14500,14550,13900,14300,863405,1278420.0,89400000.0
2006-01-06,14400,14950,14050,14750,822762,1318650.0,89400000.0
2006-01-09,14750,15250,14200,14900,1060596,1332060.0,89400000.0
2006-01-10,15000,15100,13450,13500,1829703,1206900.0,89400000.0
2006-01-11,13200,13450,12650,13400,1641299,1197960.0,89400000.0
2006-01-12,13650,13900,13250,13500,1408037,1206900.0,89400000.0
2006-01-13,13000,13750,13000,13700,789199,1224780.0,89400000.0
2006-01-16,13700,13950,13400,13700,972825,1224780.0,89400000.0
2006-01-17,13750,13800,12500,12550,1284239,1121970.0,89400000.0
2006-01-18,12550,12650,11300,12000,1765910,1072800.0,89400000.0
2006-01-19,12150,12900,11950,12600,1411071,1126440.0,89400000.0
2006-01-20,12600,12900,11500,11500,954436,1028100.0,89400000.0
2006-01-23,11150,11800,10750,11300,1128410,1010220.0,89400000.0
2006-01-24,11600,12050,11000,12050,1224376,1077270.0,89400000.0
2006-01-25,12000,12350,11650,11750,1002707,1050450.0,89400000.0
2006-01-26,12000,12200,11400,12100,1624335,1081740.0,89400000.0
2006-01-27,12350,12900,12100,12900,1397364,1153260.0,89400000.0
2006-01-31,13100,13450,12650,13200,1247805,1180080.0,89400000.0
2006-02-01,13200,13200,11900,12350,2014065,1104090.0,89400000.0
2006-02-02,12500,12700,11450,11800,2600716,1054920.0,89400000.0
2006-02-03,11350,11650,10750,11000,1459619,983400.0,89400000.0
2006-02-06,10750,11300,10600,11300,872359,1010220.0,89400000.0
2006-02-07,11100,11450,10900,11300,924279,1010220.0,89400000.0
2006-02-08,11250,11700,11150,11300,832904,1010220.0,89400000.0
2006-02-09,11500,11750,11200,11700,1246528,1045980.0,89400000.0
2006-02-10,11700,11950,11300,11950,619810,1068330.0,89400000.0
2006-02-13,11900,11950,11300,11300,738657,1010220.0,89400000.0
2006-02-14,11150,11900,10950,11900,908860,1063860.0,89400000.0
2006-02-15,12200,12250,11700,11900,1008812,1063860.0,89400000.0
2006-02-16,11900,12300,11600,12250,730663,1095150.0,89400000.0
2006-02-17,12400,12800,12200,12750,1030098,1139850.0,89400000.0
2006-02-20,13000,13250,12800,13100,1173252,1171140.0,89400000.0
2006-02-21,13200,13200,12550,12800,675168,1144320.0,89400000.0
2006-02-22,12650,12950,12350,12800,561460,1144320.0,89400000.0
2006-02-23,12800,13050,12300,13050,1403078,1166670.0,89400000.0
2006-02-24,12850,13100,12600,12850,556644,1148790.0,89400000.0
2006-02-27,12850,13350,12750,13150,1220164,1175610.0,89400000.0
2006-02-28,13200,13500,13100,13350,985846,1193490.0,89400000.0
2006-03-02,13700,13950,13450,13500,1487597,1206900.0,89400000.0
2006-03-03,13500,13600,13000,13100,999074,1171140.0,89400000.0
2006-03-06,13300,13650,13200,13600,897111,1215840.0,89400000.0
2006-03-07,13400,13500,12850,13000,806479,1162200.0,89400000.0
2006-03-08,12800,13000,12450,12600,726007,1126440.0,89400000.0
2006-03-09,12650,12800,12250,12300,1252895,1099620.0,89400000.0
2006-03-10,12300,12400,11950,12300,1375561,1099620.0,89400000.0
2006-03-13,12350,12450,12100,12200,899174,1090680.0,89400000.0
2006-03-14,12350,12600,12200,12500,1108692,1117500.0,89400000.0
2006-03-15,12850,13250,12800,13250,1206351,1184550.0,89400000.0
2006-03-16,13300,13400,12900,13400,1061770,1197960.0,89400000.0
2006-03-17,13250,13350,12850,13100,831620,1171140.0,89400000.0
2006-03-20,13000,13150,12850,13000,471005,1162200.0,89400000.0
2006-03-21,12900,13100,12850,12900,587181,1153260.0,89400000.0
2006-03-22,12500,12750,12300,12300,551820,1099620.0,89400000.0
2006-03-23,12500,12550,11900,11950,889894,1068330.0,89400000.0
2006-03-24,11950,12100,11150,11850,1201781,1059390.0,89400000.0
2006-03-27,11750,11900,11550,11550,664084,1032570.0,89400000.0
2006-03-28,11350,11650,11300,11350,885503,1014690.0,89400000.0
2006-03-29,11200,11700,11150,11550,758179,1032570.0,89400000.0
2006-03-30,11700,11900,11500,11900,581330,1063860.0,89400000.0
2006-03-31,11800,12200,11750,12150,803157,1086210.0,89400000.0
2006-04-03,12200,12500,12100,12450,1441274,1113030.0,89400000.0
2006-04-04,12550,12750,12400,12600,1246040,1126440.0,89400000.0
2006-04-05,12800,13100,12550,12550,1321127,1121970.0,89400000.0
2006-04-06,12650,12800,12200,12250,1192083,1095150.0,89400000.0
2006-04-07,12250,12450,12000,12350,1340004,1104090.0,89400000.0
2006-04-10,12100,12600,12100,12600,872153,1126440.0,89400000.0
2006-04-11,12700,12950,12450,12900,1289851,1153260.0,89400000.0
2006-04-12,12700,13150,12600,13000,876911,1162200.0,89400000.0
2006-04-13,13200,13400,13000,13200,1208625,1180080.0,89400000.0
2006-04-14,13350,13600,13050,13600,1458541,1215840.0,89400000.0
2006-04-17,13650,13800,13400,13650,1186451,1220310.0,89400000.0
2006-04-18,13550,13750,13350,13600,966172,1215840.0,89400000.0
2006-04-19,14200,14200,13850,14050,2007403,1256070.0,89400000.0
2006-04-20,14100,14650,14100,14450,1955197,1291830.0,89400000.0
2006-04-21,14600,14600,14250,14550,1032770,1300770.0,89400000.0
2006-04-24,14400,14750,14100,14600,1045854,1305240.0,89400000.0
2006-04-25,14600,14750,13850,14000,855546,1251600.0,89400000.0
2006-04-26,13850,14300,13750,14300,852323,1278420.0,89400000.0
2006-04-27,14200,14350,13800,13950,1229269,1247130.0,89400000.0
2006-04-28,13750,13900,13000,13050,1539975,1166670.0,89400000.0
2006-05-02,13050,13750,12850,13750,1355936,1229250.0,89400000.0
2006-05-03,13600,14200,13550,13750,1421086,1229250.0,89400000.0
2006-05-04,13750,14250,13700,13900,1428765,1242660.0,89400000.0
2006-05-08,14100,14250,13550,13550,1181000,1211370.0,89400000.0
2006-05-09,13750,13950,13450,13550,1134133,1211370.0,89400000.0
2006-05-10,13600,13950,13500,13750,890677,1229250.0,89400000.0
2006-05-11,13900,14700,13850,14650,1789715,1309710.0,89400000.0
2006-05-12,14400,15100,14300,14950,2000100,1336530.0,89400000.0
2006-05-15,14750,14800,14200,14500,1296143,1296300.0,89400000.0
2006-05-16,14750,14900,13500,13950,2474958,1247130.0,89400000.0
2006-05-17,14000,14650,13950,14600,1362771,1305240.0,89400000.0
2006-05-18,13750,14100,13600,13750,1011483,1229250.0,89400000.0
2006-05-19,13700,13900,13250,13700,821919,1224780.0,89400000.0
2006-05-22,13700,13800,12600,12600,840363,1126440.0,89400000.0
2006-05-23,12400,12500,11900,12400,819457,1108560.0,89400000.0
2006-05-24,12350,12700,12150,12500,977315,1117500.0,89400000.0
2006-05-25,12550,12700,12150,12150,588010,1086210.0,89400000.0
2006-05-26,12450,13100,12350,13050,582179,1166670.0,89400000.0
2006-05-29,13200,13450,12900,13400,528910,1197960.0,89400000.0
2006-05-30,13500,13800,13300,13800,1138830,1233720.0,89400000.0
2006-06-01,13600,13900,13200,13250,1052193,1184550.0,89400000.0
2006-06-02,13700,13750,13000,13350,496493,1193490.0,89400000.0
2006-06-05,13400,13550,12900,13050,432901,1166670.0,89400000.0
2006-06-07,12600,12800,12350,12500,467500,1117500.0,89400000.0
2006-06-08,12350,12800,12150,12600,744569,1126440.0,89400000.0
2006-06-09,12750,12900,12300,12650,599091,1130910.0,89400000.0
2006-06-12,12600,12900,12400,12850,536431,1148790.0,89400000.0
2006-06-13,12500,12900,12450,12700,520292,1135380.0,89400000.0
2006-06-14,12600,13300,12500,13150,459121,1175610.0,89400000.0
2006-06-15,13400,13400,12850,12850,410316,1148790.0,89400000.0
2006-06-16,13200,13650,13100,13600,570022,1215840.0,89400000.0
2006-06-19,13500,13700,13300,13600,216023,1215840.0,89400000.0
2006-06-20,13400,13550,13000,13400,346487,1197960.0,89400000.0
2006-06-21,13400,13400,12650,12900,417797,1153260.0,89400000.0
2006-06-22,13250,13400,12850,13050,691510,1166670.0,89400000.0
2006-06-23,12850,12900,12250,12450,574784,1113030.0,89400000.0
2006-06-26,12300,12450,11900,12200,359274,1090680.0,89400000.0
2006-06-27,12400,12450,12200,12200,585150,1090680.0,89400000.0
2006-06-28,11900,12350,11800,12300,241316,1099620.0,89400000.0
2006-06-29,12500,13000,12400,12900,445978,1153260.0,89400000.0
2006-06-30,13150,13500,12950,13300,750782,1189020.0,89400000.0
2006-07-03,13350,13450,13050,13300,511512,1189020.0,89400000.0
2006-07-04,13300,13350,12550,13200,1435335,1180080.0,89400000.0
2006-07-05,12500,12900,12500,12700,931607,1135380.0,89400000.0
2006-07-06,12500,12700,12200,12250,542754,1095150.0,89400000.0
2006-07-07,12400,12450,12200,12450,703129,1113030.0,89400000.0
2006-07-10,12300,12750,12050,12750,484890,1139850.0,89400000.0
2006-07-11,12700,12700,12300,12300,641386,1099620.0,89400000.0
2006-07-12,12550,12600,12200,12400,683150,1108560.0,89400000.0
2006-07-13,12200,12450,12100,12200,785831,1090680.0,89400000.0
2006-07-14,11900,12000,11700,11800,615545,1054920.0,89400000.0
2006-07-18,11400,11500,10750,11100,1314566,992340.0,89400000.0
2006-07-19,11100,11250,10850,11100,823142,992340.0,89400000.0
2006-07-20,11500,11550,11350,11500,897920,1028100.0,89400000.0
2006-07-21,11300,11500,11250,11400,400407,1019160.0,89400000.0
2006-07-24,11300,12100,11250,11950,987677,1068330.0,89400000.0
2006-07-25,12100,12100,11800,12000,665390,1072800.0,89400000.0
2006-07-26,12000,12050,11650,11850,423375,1059390.0,89400000.0
2006-07-27,11900,12250,11700,12150,682771,1086210.0,89400000.0
2006-07-28,12150,12500,12150,12450,453360,1113030.0,89400000.0
2006-07-31,12550,12550,11950,12200,553521,1090680.0,89400000.0
2006-08-01,11950,12100,11600,12100,845840,1081740.0,89400000.0
2006-08-02,11950,12200,11750,12200,446761,1090680.0,89400000.0
2006-08-03,12200,12200,11700,11750,464856,1050450.0,89400000.0
2006-08-04,11800,11850,11500,11700,467936,1045980.0,89400000.0
2006-08-07,11700,11750,11300,11450,287701,1023630.0,89400000.0
2006-08-08,11300,11400,11100,11200,1219334,1001280.0,89400000.0
2006-08-09,11200,11650,11200,11650,999589,1041510.0,89400000.0
2006-08-10,11600,11800,11500,11650,1098293,1041510.0,89400000.0
2006-08-11,11850,12150,11800,12050,1002493,1077270.0,89400000.0
2006-08-14,12000,12100,11650,11950,354190,1068330.0,89400000.0
2006-08-16,12050,12050,11800,11900,302619,1063860.0,89400000.0
2006-08-17,11950,12200,11900,12100,650779,1081740.0,89400000.0
2006-08-18,12050,12100,11850,12100,349930,1081740.0,89400000.0
2006-08-21,12100,12100,11700,11750,274470,1050450.0,89400000.0
2006-08-22,11750,11850,11550,11700,465681,1045980.0,89400000.0
2006-08-23,11650,11900,11550,11550,353365,1032570.0,89400000.0
2006-08-24,11450,11550,11250,11400,531681,1019160.0,89400000.0
2006-08-25,11500,11800,11400,11700,695573,1045980.0,89400000.0
2006-08-28,11750,12200,11600,12150,916046,1086210.0,89400000.0
2006-08-29,12200,12350,11950,12300,828925,1099620.0,89400000.0
2006-08-30,12350,12400,12100,12350,348932,1104090.0,89400000.0
2006-08-31,12350,13050,12250,12800,1203886,1144320.0,89400000.0
2006-09-01,12900,12900,12600,12900,304102,1153260.0,89400000.0
2006-09-04,12950,12950,12650,12900,215117,1153260.0,89400000.0
2006-09-05,12850,12850,12150,12500,473310,1117500.0,89400000.0
2006-09-06,12450,12550,12250,12400,702934,1108560.0,89400000.0
2006-09-07,12300,12600,12250,12500,394985,1117500.0,89400000.0
2006-09-08,12450,12850,12350,12700,404844,1135380.0,89400000.0
2006-09-11,12700,12900,12550,12550,387182,1121970.0,89400000.0
2006-09-12,12600,12600,12250,12450,304098,1113030.0,89400000.0
2006-09-13,12600,12800,12500,12700,437440,1135380.0,89400000.0
2006-09-14,12950,13000,12800,12850,428235,1148790.0,89400000.0
2006-09-15,12850,13000,12650,12800,237526,1144320.0,89400000.0
2006-09-18,12800,12950,12750,12950,347194,1157730.0,89400000.0
2006-09-19,12950,13150,12850,12900,286060,1153260.0,89400000.0
2006-09-20,12850,12850,12500,12550,396924,1121970.0,89400000.0
2006-09-21,12700,13150,12700,13000,477223,1162200.0,89400000.0
2006-09-22,12900,13000,12700,12850,517717,1148790.0,89400000.0
2006-09-25,12950,12950,12500,12950,495350,1157730.0,89400000.0
2006-09-26,13000,13050,12350,12650,499652,1130910.0,89400000.0
2006-09-27,12700,12750,12450,12500,367410,1117500.0,89400000.0
2006-09-28,12500,12700,12400,12550,550452,1121970.0,89400000.0
2006-09-29,12600,12650,12350,12500,354903,1117500.0,89400000.0
2006-10-02,12400,12650,12400,12450,228400,1113030.0,89400000.0
2006-10-04,12250,12450,12000,12450,441080,1113030.0,89400000.0
2006-10-09,12150,12300,11300,11450,617189,1023630.0,89400000.0
2006-10-10,11350,11850,11350,11750,482086,1050450.0,89400000.0
2006-10-11,11450,11850,11400,11700,556771,1045980.0,89400000.0
2006-10-12,11800,12050,11750,11950,561477,1068330.0,89400000.0
2006-10-13,12150,12150,11800,11900,417550,1063860.0,89400000.0
2006-10-16,11950,11950,11750,11850,290792,1059390.0,89400000.0
2006-10-17,11900,11900,11550,11600,301270,1037040.0,89400000.0
2006-10-18,11500,11650,11400,11600,270528,1037040.0,89400000.0
2006-10-19,11700,12000,11600,11950,425007,1068330.0,89400000.0
2006-10-20,12000,12300,11850,12250,486357,1095150.0,89400000.0
2006-10-23,12250,12300,12150,12200,204006,1090680.0,89400000.0
2006-10-24,12200,12400,12050,12200,949664,1090680.0,89400000.0
2006-10-25,12200,12200,11550,11750,1166334,1050450.0,89400000.0
2006-10-26,11800,11850,11550,11600,407470,1037040.0,89400000.0
2006-10-27,11650,11750,11550,11650,619649,1041510.0,89400000.0
2006-10-30,11550,11850,11500,11800,487548,1054920.0,89400000.0
2006-10-31,11850,12350,11700,12200,717660,1090680.0,89400000.0
2006-11-01,12300,12450,12150,12450,674864,1113030.0,89400000.0
2006-11-02,12300,12400,12150,12300,238183,1099620.0,89400000.0
2006-11-03,12400,12650,12300,12650,678950,1130910.0,89400000.0
2006-11-06,12550,12600,12300,12600,293713,1126440.0,89400000.0
2006-11-07,12650,12750,12300,12400,398227,1108560.0,89400000.0
2006-11-08,12400,12400,12050,12150,432894,1086210.0,89400000.0
2006-11-09,12150,12300,12050,12100,365327,1081740.0,89400000.0
2006-11-10,12050,12300,12000,12250,525869,1095150.0,89400000.0
2006-11-13,12300,12350,12150,12200,268980,1090680.0,89400000.0
2006-11-14,12200,12700,12150,12700,901126,1135380.0,89400000.0
2006-11-15,12850,12900,12650,12800,734876,1144320.0,89400000.0
2006-11-16,12650,12800,12500,12700,450153,1135380.0,89400000.0
2006-11-17,12850,12850,12600,12800,289554,1144320.0,89400000.0
2006-11-20,12700,12750,12100,12550,505771,1121970.0,89400000.0
2006-11-21,12450,12500,12200,12500,294615,1117500.0,89400000.0
2006-11-22,12450,12600,12350,12600,531856,1126440.0,89400000.0
2006-11-23,12400,12550,12150,12250,694777,1095150.0,89400000.0
2006-11-24,12200,12300,11950,12300,1383371,1099620.0,89400000.0
2006-11-27,12200,12200,12000,12100,625770,1081740.0,89400000.0
2006-11-28,11900,11900,11600,11700,1165681,1045980.0,89400000.0
2006-11-29,11700,12200,11700,12200,1234389,1090680.0,89400000.0
2006-11-30,12250,12400,12100,12300,694581,1099620.0,89400000.0
2006-12-01,12250,12300,12000,12050,487686,1077270.0,89400000.0
2006-12-04,11950,12050,11600,11600,880396,1037040.0,89400000.0
2006-12-05,11750,11800,11400,11450,797050,1023630.0,89400000.0
2006-12-06,11500,11550,11200,11500,1132950,1028100.0,89400000.0
2006-12-07,11400,11550,11150,11150,635162,996810.0,89400000.0
2006-12-08,11100,11100,10700,10950,755890,978930.0,89400000.0
2006-12-11,10800,11050,10750,10750,554260,961050.0,89400000.0
2006-12-12,10750,10850,10300,10450,1064705,934230.0,89400000.0
2006-12-13,10450,11000,10450,10950,749030,978930.0,89400000.0
2006-12-14,11000,11450,10850,11300,812512,1010220.0,89400000.0
2006-12-15,11450,11600,11250,11350,780507,1014690.0,89400000.0
2006-12-18,11550,11800,11350,11650,793421,1041510.0,89400000.0
2006-12-19,11650,11700,11450,11450,636422,1023630.0,89400000.0
2006-12-20,11500,11650,11400,11650,365171,1041510.0,89400000.0
2006-12-21,11700,11800,11350,11500,512587,1028100.0,89400000.0
2006-12-22,11450,11450,11250,11300,571601,1010220.0,89400000.0
2006-12-26,11300,11400,10950,11050,523554,987870.0,89400000.0
2006-12-27,11050,11400,11050,11300,452335,1010220.0,89400000.0
2006-12-28,11450,11800,11350,11800,842081,1054920.0,89400000.0
2007-01-02,11850,11850,11600,11600,366924,1037040.0,89400000.0
2007-01-03,11700,11800,11550,11600,487609,1037040.0,89400000.0
2007-01-04,11600,11700,11350,11450,519811,1023630.0,89400000.0
2007-01-05,11450,11550,11150,11250,329771,1005750.0,89400000.0
2007-01-08,11300,11300,10850,10850,575667,969990.0,89400000.0
2007-01-09,10950,11100,10800,10900,683292,974460.0,89400000.0
2007-01-10,10900,10900,10650,10800,367700,965520.0,89400000.0
2007-01-11,10900,11350,10850,11300,691690,1010220.0,89400000.0
2007-01-12,11450,11450,11300,11400,378018,1019160.0,89400000.0
2007-01-15,11400,11450,11150,11400,384744,1019160.0,89400000.0
2007-01-16,11500,11800,11250,11750,925250,1050450.0,89400000.0
2007-01-17,11650,11750,11400,11700,631600,1045980.0,89400000.0
2007-01-18,11600,11750,11450,11700,465200,1045980.0,89400000.0
2007-01-19,11500,11550,11200,11500,598000,1028100.0,89400000.0
2007-01-22,11450,11550,11100,11400,381039,1019160.0,89400000.0
2007-01-23,11300,11500,11200,11300,249488,1010220.0,89400000.0
2007-01-24,11300,11600,11300,11550,340847,1032570.0,89400000.0
2007-01-25,11650,11700,11400,11550,568010,1032570.0,89400000.0
2007-01-26,11350,11550,11250,11500,261568,1028100.0,89400000.0
2007-01-29,11500,11600,11400,11500,181610,1028100.0,89400000.0
2007-01-30,11500,12100,11400,12050,1569934,1077270.0,89400000.0
2007-01-31,12100,12150,11900,12050,700641,1077270.0,89400000.0
2007-02-01,12200,12450,12100,12450,811554,1113030.0,89400000.0
2007-02-02,12400,12800,12300,12750,1090321,1139850.0,89400000.0
2007-02-05,12750,12850,12500,12750,712060,1139850.0,89400000.0
2007-02-06,12750,12850,12450,12700,446830,1135380.0,89400000.0
2007-02-07,12600,12750,12350,12750,718741,1139850.0,89400000.0
2007-02-08,12800,12800,12300,12600,665038,1126440.0,89400000.0
2007-02-09,12400,12550,12300,12550,592850,1121970.0,89400000.0
2007-02-12,12350,12700,12250,12700,523430,1135380.0,89400000.0
2007-02-13,12650,13050,12650,13050,956083,1166670.0,89400000.0
2007-02-14,13150,13200,12850,13050,913159,1166670.0,89400000.0
2007-02-15,13100,13150,12600,12700,1054041,1135380.0,89400000.0
2007-02-16,12600,12800,12500,12800,947480,1144320.0,89400000.0
2007-02-20,12800,12900,12400,12600,892488,1126440.0,89400000.0
2007-02-21,12600,12650,12400,12500,1323599,1117500.0,89400000.0
2007-02-22,12550,12700,12450,12600,2092330,1126440.0,89400000.0
2007-02-23,12650,12750,12350,12700,1386937,1135380.0,89400000.0
2007-02-26,12700,13500,12600,13500,3047173,1206900.0,89400000.0
2007-02-27,13400,13700,13150,13250,1267374,1184550.0,89400000.0
2007-02-28,12450,12850,12400,12800,949600,1144320.0,89400000.0
2007-03-02,12700,12950,12300,12450,1294010,1113030.0,89400000.0
2007-03-05,12300,12450,11900,12050,803360,1077270.0,89400000.0
2007-03-06,12050,12400,12050,12400,1007718,1108560.0,89400000.0
2007-03-07,12500,12700,12300,12600,802320,1126440.0,89400000.0
2007-03-08,12650,12750,12450,12550,497675,1121970.0,89400000.0
2007-03-09,12700,12700,12200,12300,976322,1099620.0,89400000.0
2007-03-12,12350,12500,12250,12400,909308,1108560.0,89400000.0
2007-03-13,12400,12500,12300,12400,610329,1108560.0,89400000.0
2007-03-14,12200,12350,12100,12250,485824,1095150.0,89400000.0
