JB금융지주(175330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-21,5920,5920,5850,5890,136804,915538.0,155439423.0
2016-12-22,5890,5900,5850,5880,187043,913984.0,155439423.0
2016-12-23,5880,5890,5830,5860,156943,910875.0,155439423.0
2016-12-26,5840,5880,5800,5830,175663,906212.0,155439423.0
2016-12-27,5820,5870,5780,5850,324647,909321.0,155439423.0
2016-12-28,5840,5840,5790,5840,173740,907766.0,155439423.0
2016-12-29,5840,5840,5740,5780,213518,898440.0,155439423.0
2017-01-02,5780,5780,5700,5720,124515,889113.0,155439423.0
2017-01-03,5720,5720,5640,5660,386147,879787.0,155439423.0
2017-01-04,5670,5730,5640,5700,265264,886005.0,155439423.0
2017-01-05,5730,5730,5670,5720,221757,889113.0,155439423.0
2017-01-06,5730,5820,5700,5820,422152,904657.0,155439423.0
2017-01-09,5810,5810,5680,5680,146545,882896.0,155439423.0
2017-01-10,5690,5740,5640,5690,247585,884450.0,155439423.0
2017-01-11,5640,5730,5640,5690,230707,884450.0,155439423.0
2017-01-12,5690,5750,5650,5670,208225,881342.0,155439423.0
2017-01-13,5690,5690,5630,5670,177311,881342.0,155439423.0
2017-01-16,5640,5690,5620,5660,284616,879787.0,155439423.0
2017-01-17,5660,5660,5580,5600,339846,870461.0,155439423.0
2017-01-18,5600,5640,5570,5640,273240,876678.0,155439423.0
2017-01-19,5640,5680,5620,5650,212576,878233.0,155439423.0
2017-01-20,5650,5670,5640,5670,83503,881342.0,155439423.0
2017-01-23,5670,5670,5560,5580,184565,867352.0,155439423.0
2017-01-24,5580,5600,5520,5570,228984,865798.0,155439423.0
2017-01-25,5580,5710,5550,5690,389538,884450.0,155439423.0
2017-01-26,5660,5730,5630,5700,142066,886005.0,155439423.0
2017-01-31,5720,5720,5590,5600,196222,870461.0,155439423.0
2017-02-01,5600,5660,5580,5660,193072,879787.0,155439423.0
2017-02-02,5640,5660,5610,5650,130074,878233.0,155439423.0
2017-02-03,5620,5650,5550,5620,110110,873570.0,155439423.0
2017-02-06,5630,5650,5550,5560,256367,864243.0,155439423.0
2017-02-07,5550,5580,5530,5560,190402,864243.0,155439423.0
2017-02-08,5560,5570,5500,5500,160470,854917.0,155439423.0
2017-02-09,5520,5530,5480,5530,326567,859580.0,155439423.0
2017-02-10,5520,5600,5510,5590,316356,868906.0,155439423.0
2017-02-13,5670,5800,5670,5720,719498,889113.0,155439423.0
2017-02-14,5710,5760,5700,5740,426314,892222.0,155439423.0
2017-02-15,5740,5750,5680,5680,470901,882896.0,155439423.0
2017-02-16,5700,5720,5650,5690,283481,884450.0,155439423.0
2017-02-17,5690,5820,5680,5690,367767,884450.0,155439423.0
2017-02-20,5700,5720,5670,5700,463895,886005.0,155439423.0
2017-02-21,5690,5730,5690,5720,434407,889113.0,155439423.0
2017-02-22,5730,5740,5690,5730,387840,890668.0,155439423.0
2017-02-23,5740,5740,5680,5710,221868,887559.0,155439423.0
2017-02-24,5700,5720,5670,5710,277366,887559.0,155439423.0
2017-02-27,5720,5740,5680,5690,280261,884450.0,155439423.0
2017-02-28,5700,5700,5670,5680,387538,882896.0,155439423.0
2017-03-02,5700,5770,5700,5750,491398,893777.0,155439423.0
2017-03-03,5740,5750,5680,5740,342981,892222.0,155439423.0
2017-03-06,5750,5760,5710,5740,284194,892222.0,155439423.0
2017-03-07,5760,5820,5740,5790,466853,899994.0,155439423.0
2017-03-08,5800,5840,5780,5820,423255,904657.0,155439423.0
2017-03-09,5820,5840,5730,5830,362638,906212.0,155439423.0
2017-03-10,5820,5830,5740,5780,494802,898440.0,155439423.0
2017-03-13,5780,5880,5780,5840,477767,907766.0,155439423.0
2017-03-14,5870,5900,5830,5840,387908,907766.0,155439423.0
2017-03-15,5860,5860,5790,5850,162789,909321.0,155439423.0
2017-03-16,5880,5890,5790,5850,446034,909321.0,155439423.0
2017-03-17,5850,6050,5810,6050,780169,940409.0,155439423.0
2017-03-20,6020,6060,5950,5990,324498,931082.0,155439423.0
2017-03-21,5990,5990,5930,5970,278143,927973.0,155439423.0
2017-03-22,5890,5920,5860,5870,323493,912429.0,155439423.0
2017-03-23,5860,6030,5860,6000,389257,932637.0,155439423.0
2017-03-24,5970,6030,5970,6020,422776,935745.0,155439423.0
2017-03-27,5980,6000,5830,5830,273145,906212.0,155439423.0
2017-03-28,5840,5880,5810,5830,154067,906212.0,155439423.0
2017-03-29,5860,5920,5840,5890,181841,915538.0,155439423.0
2017-03-30,5890,5910,5850,5890,205100,915538.0,155439423.0
2017-03-31,5930,6010,5900,5960,1886733,926419.0,155439423.0
2017-04-03,5920,5990,5920,5990,242482,931082.0,155439423.0
2017-04-04,5960,5990,5920,5940,215968,923310.0,155439423.0
2017-04-05,5940,5980,5900,5930,232767,921756.0,155439423.0
2017-04-06,5910,5910,5800,5840,287004,907766.0,155439423.0
2017-04-07,5830,5860,5800,5830,200903,906212.0,155439423.0
2017-04-10,5810,5840,5710,5770,245174,896885.0,155439423.0
2017-04-11,5700,5740,5670,5720,264776,889113.0,155439423.0
2017-04-12,5680,5720,5670,5680,225292,882896.0,155439423.0
2017-04-13,5680,5800,5680,5800,317680,901549.0,155439423.0
2017-04-14,5790,5810,5730,5730,104580,890668.0,155439423.0
2017-04-17,5770,5820,5720,5770,97747,896885.0,155439423.0
2017-04-18,5820,5830,5760,5830,127121,906212.0,155439423.0
2017-04-19,5810,5870,5770,5850,163366,909321.0,155439423.0
2017-04-20,5860,5870,5780,5830,177329,906212.0,155439423.0
2017-04-21,5860,5900,5820,5860,225444,910875.0,155439423.0
2017-04-24,5860,5990,5850,5970,380223,927973.0,155439423.0
2017-04-25,5980,6020,5930,6020,359659,935745.0,155439423.0
2017-04-26,6020,6040,5970,6020,291564,935745.0,155439423.0
2017-04-27,6020,6050,6000,6030,330845,937300.0,155439423.0
2017-04-28,6040,6050,5950,6050,245778,940409.0,155439423.0
2017-05-02,6060,6170,6060,6090,408673,946626.0,155439423.0
2017-05-04,6140,6170,6070,6150,375278,955952.0,155439423.0
2017-05-08,6150,6180,6100,6170,502283,959061.0,155439423.0
2017-05-10,6210,6230,6120,6150,437645,955952.0,155439423.0
2017-05-11,6170,6250,6140,6250,598167,971496.0,155439423.0
2017-05-12,6250,6280,6210,6280,255294,976160.0,155439423.0
2017-05-15,6290,6290,6170,6210,181667,965279.0,155439423.0
2017-05-16,6220,6260,6140,6160,266089,957507.0,155439423.0
2017-05-17,6160,6160,6070,6110,275279,949735.0,155439423.0
2017-05-18,6030,6100,6020,6070,294555,943517.0,155439423.0
2017-05-19,6080,6190,6070,6170,333621,959061.0,155439423.0
2017-05-22,6190,6190,6080,6130,272783,952844.0,155439423.0
2017-05-23,6140,6230,6110,6190,345874,962170.0,155439423.0
2017-05-24,6210,6240,6170,6200,186217,963724.0,155439423.0
2017-05-25,6220,6220,6150,6160,275131,957507.0,155439423.0
2017-05-26,6160,6210,6140,6170,205355,959061.0,155439423.0
2017-05-29,6200,6210,6150,6170,174514,959061.0,155439423.0
2017-05-30,6180,6230,6140,6200,234184,963724.0,155439423.0
2017-05-31,6150,6190,6120,6190,365653,962170.0,155439423.0
2017-06-01,6190,6200,6130,6160,233100,957507.0,155439423.0
2017-06-02,6160,6270,6140,6270,305905,974605.0,155439423.0
2017-06-05,6270,6270,6140,6170,345105,959061.0,155439423.0
2017-06-07,6170,6320,6150,6270,404782,974605.0,155439423.0
2017-06-08,6260,6380,6230,6380,474394,991704.0,155439423.0
2017-06-09,6380,6390,6300,6360,378268,988595.0,155439423.0
2017-06-12,6320,6490,6320,6370,330716,990149.0,155439423.0
2017-06-13,6370,6400,6340,6370,414669,990149.0,155439423.0
2017-06-14,6420,6430,6350,6390,218625,993258.0,155439423.0
2017-06-15,6390,6440,6230,6330,249736,983932.0,155439423.0
2017-06-16,6300,6390,6280,6390,249349,993258.0,155439423.0
2017-06-19,6390,6430,6310,6350,167390,987040.0,155439423.0
2017-06-20,6380,6380,6220,6270,186430,974605.0,155439423.0
2017-06-21,6250,6260,6110,6160,247518,957507.0,155439423.0
2017-06-22,6160,6160,6070,6100,294334,948180.0,155439423.0
2017-06-23,6100,6200,6080,6200,159013,963724.0,155439423.0
2017-06-26,6190,6190,6030,6060,280448,941963.0,155439423.0
2017-06-27,6080,6120,6040,6110,287421,949735.0,155439423.0
2017-06-28,6100,6270,6080,6160,243204,957507.0,155439423.0
2017-06-29,6190,6350,6190,6350,381367,987040.0,155439423.0
2017-06-30,6380,6390,6300,6360,392852,988595.0,155439423.0
2017-07-03,6360,6420,6320,6400,539802,994812.0,155439423.0
2017-07-04,6490,6730,6490,6620,1090537,1029009.0,155439423.0
2017-07-05,6640,6690,6540,6610,500625,1027455.0,155439423.0
2017-07-06,6620,6640,6560,6610,292257,1027455.0,155439423.0
2017-07-07,6570,6630,6540,6610,173417,1027455.0,155439423.0
2017-07-10,6610,6730,6590,6710,504035,1042999.0,155439423.0
2017-07-11,6740,6840,6700,6770,582980,1052325.0,155439423.0
2017-07-12,6780,6800,6660,6750,360434,1049216.0,155439423.0
2017-07-13,6830,6910,6680,6780,509126,1053879.0,155439423.0
2017-07-14,6800,6810,6750,6780,290254,1053879.0,155439423.0
2017-07-17,6790,6800,6710,6790,215320,1055434.0,155439423.0
2017-07-18,6760,6800,6680,6680,201051,1038335.0,155439423.0
2017-07-19,6630,6720,6620,6720,212626,1044553.0,155439423.0
2017-07-20,6670,6760,6660,6720,255328,1044553.0,155439423.0
2017-07-21,6750,6870,6710,6850,647263,1064760.0,155439423.0
2017-07-24,6890,6890,6740,6830,291505,1061651.0,155439423.0
2017-07-25,6830,6840,6710,6730,360764,1046107.0,155439423.0
2017-07-26,6770,6840,6730,6800,494635,1056988.0,155439423.0
2017-07-27,6740,6780,6670,6770,291999,1052325.0,155439423.0
2017-07-28,6730,6730,6570,6630,326196,1030563.0,155439423.0
2017-07-31,6610,6930,6610,6930,1408344,1077195.0,155439423.0
2017-08-01,6900,6940,6790,6890,666523,1070978.0,155439423.0
2017-08-02,6920,7000,6920,6970,759664,1083413.0,155439423.0
2017-08-03,6980,6980,6840,6900,363515,1072532.0,155439423.0
2017-08-04,6900,6930,6740,6830,337215,1061651.0,155439423.0
2017-08-07,6780,6900,6780,6820,316297,1060097.0,155439423.0
2017-08-08,6870,6900,6790,6890,256510,1070978.0,155439423.0
2017-08-09,6810,6900,6760,6800,166826,1056988.0,155439423.0
2017-08-10,6790,6790,6600,6760,506242,1050770.0,155439423.0
2017-08-11,6630,6650,6550,6600,358440,1025900.0,155439423.0
2017-08-14,6560,6630,6530,6560,172703,1019683.0,155439423.0
2017-08-16,6620,6650,6550,6590,263162,1024346.0,155439423.0
2017-08-17,6590,6610,6480,6520,224451,1013465.0,155439423.0
2017-08-18,6480,6630,6450,6570,245970,1021237.0,155439423.0
2017-08-21,6550,6550,6410,6430,289965,999475.0,155439423.0
2017-08-22,6440,6540,6430,6460,139294,1004139.0,155439423.0
2017-08-23,6510,6510,6360,6390,196147,993258.0,155439423.0
2017-08-24,6390,6460,6280,6340,284122,985486.0,155439423.0
2017-08-25,6340,6370,6260,6340,341726,985486.0,155439423.0
2017-08-28,6340,6340,6210,6250,322452,971496.0,155439423.0
2017-08-29,6240,6240,6120,6230,440947,968388.0,155439423.0
2017-08-30,6220,6240,6160,6200,165487,963724.0,155439423.0
2017-08-31,6230,6240,6150,6220,438188,966833.0,155439423.0
2017-09-01,6220,6230,6180,6230,298517,968388.0,155439423.0
2017-09-04,6160,6170,6100,6130,273181,952844.0,155439423.0
2017-09-05,6120,6130,5900,5900,361466,917093.0,155439423.0
2017-09-06,5900,5910,5760,5850,392214,909321.0,155439423.0
2017-09-07,5890,6030,5880,6000,299133,932637.0,155439423.0
2017-09-08,5940,5990,5830,5880,349526,913984.0,155439423.0
2017-09-11,5900,5950,5790,5840,412859,907766.0,155439423.0
2017-09-12,5870,5990,5860,5970,224001,927973.0,155439423.0
2017-09-13,5980,5980,5870,5930,228188,921756.0,155439423.0
2017-09-14,5980,5990,5880,5980,142026,929528.0,155439423.0
2017-09-15,5940,6040,5900,6040,190122,938854.0,155439423.0
2017-09-18,6040,6140,5980,6100,291722,948180.0,155439423.0
2017-09-19,6140,6150,6030,6070,234150,943517.0,155439423.0
2017-09-20,6070,6090,5910,5950,249241,924865.0,155439423.0
2017-09-21,5980,6010,5910,6000,173390,932637.0,155439423.0
2017-09-22,6020,6030,5900,5970,192229,927973.0,155439423.0
2017-09-25,5970,5980,5770,5860,313758,910875.0,155439423.0
2017-09-26,5810,5870,5750,5870,257419,912429.0,155439423.0
2017-09-27,5890,5900,5800,5800,318038,901549.0,155439423.0
2017-09-28,5820,5970,5810,5970,267467,927973.0,155439423.0
2017-09-29,6000,6030,5940,6000,238536,932637.0,155439423.0
2017-10-10,6040,6040,5990,6030,308430,937300.0,155439423.0
2017-10-11,6040,6040,5880,5940,394252,923310.0,155439423.0
2017-10-12,5960,6000,5940,5990,404918,931082.0,155439423.0
2017-10-13,5990,5990,5790,5840,669469,907766.0,155439423.0
2017-10-16,5860,5870,5770,5830,190804,906212.0,155439423.0
2017-10-17,5840,5860,5750,5770,377949,896885.0,155439423.0
2017-10-18,5770,5830,5750,5760,154332,895331.0,155439423.0
2017-10-19,5770,5810,5750,5780,195563,898440.0,155439423.0
2017-10-20,5780,5830,5750,5760,241561,895331.0,155439423.0
2017-10-23,5800,5810,5750,5800,196541,901549.0,155439423.0
2017-10-24,5790,5810,5750,5760,353942,895331.0,155439423.0
2017-10-25,5790,5860,5780,5860,300943,910875.0,155439423.0
2017-10-26,5860,5870,5740,5800,424740,901549.0,155439423.0
2017-10-27,5820,5850,5770,5830,413583,906212.0,155439423.0
2017-10-30,5840,5870,5820,5850,300770,909321.0,155439423.0
2017-10-31,5870,5890,5800,5890,268648,915538.0,155439423.0
2017-11-01,5880,5890,5810,5880,282364,913984.0,155439423.0
2017-11-02,5880,5880,5800,5810,213932,903103.0,155439423.0
2017-11-03,5830,6030,5800,5950,633422,924865.0,155439423.0
2017-11-06,5980,6030,5910,5980,375156,929528.0,155439423.0
2017-11-07,5970,5980,5870,5920,227038,920201.0,155439423.0
2017-11-08,5900,5900,5810,5820,254195,904657.0,155439423.0
2017-11-09,5840,5860,5770,5860,285665,910875.0,155439423.0
2017-11-10,5850,5850,5760,5790,239694,899994.0,155439423.0
2017-11-13,5780,5780,5710,5740,376704,892222.0,155439423.0
2017-11-14,5740,5750,5630,5650,727391,878233.0,155439423.0
2017-11-15,5630,5730,5620,5700,304465,886005.0,155439423.0
2017-11-16,5730,5830,5720,5800,317230,901549.0,155439423.0
2017-11-17,5820,5940,5750,5900,469253,917093.0,155439423.0
2017-11-20,5930,5960,5850,5890,353687,915538.0,155439423.0
2017-11-21,5900,5900,5750,5840,275227,907766.0,155439423.0
2017-11-22,5850,5970,5830,5940,270111,923310.0,155439423.0
2017-11-23,5960,5970,5860,5940,13282646,923310.0,155439423.0
2017-11-24,5950,5960,5860,5900,292379,917093.0,155439423.0
2017-11-27,5940,5970,5900,5930,188174,921756.0,155439423.0
2017-11-28,5890,5990,5880,5990,224622,931082.0,155439423.0
2017-11-29,5980,5980,5900,5940,164366,923310.0,155439423.0
2017-11-30,5960,5970,5910,5970,372038,927973.0,155439423.0
2017-12-01,5970,5980,5890,5900,247521,917093.0,155439423.0
2017-12-04,5910,5940,5870,5900,222663,917093.0,155439423.0
2017-12-05,5900,6010,5870,5980,374249,929528.0,155439423.0
2017-12-06,5960,5980,5920,5940,151931,923310.0,155439423.0
2017-12-07,5940,5970,5890,5900,278108,917093.0,155439423.0
2017-12-08,5910,5930,5830,5850,273447,909321.0,155439423.0
2017-12-11,5870,5990,5860,5970,270555,927973.0,155439423.0
2017-12-12,5970,5970,5870,5910,248659,918647.0,155439423.0
2017-12-13,5930,5990,5900,5980,308016,929528.0,155439423.0
2017-12-14,5980,6030,5890,5970,735447,927973.0,155439423.0
2017-12-15,5980,6050,5920,6050,484347,940409.0,155439423.0
2017-12-18,6050,6050,5960,5960,366234,926419.0,155439423.0
2017-12-19,5970,6000,5930,5950,360505,924865.0,155439423.0
2017-12-20,5930,6000,5920,5990,322707,931082.0,155439423.0
2017-12-21,5970,6030,5960,5990,249960,931082.0,155439423.0
2017-12-22,6000,6180,5990,6150,840156,955952.0,155439423.0
2017-12-26,6140,6200,6070,6120,269493,951289.0,155439423.0
2017-12-27,6090,6100,5990,6090,346223,946626.0,155439423.0
2017-12-28,6070,6080,6020,6070,221305,943517.0,155439423.0
2018-01-02,6080,6170,6030,6150,421947,955952.0,155439423.0
2018-01-03,6170,6200,6130,6160,380830,957507.0,155439423.0
2018-01-04,6190,6270,6170,6220,533902,966833.0,155439423.0
2018-01-05,6220,6340,6220,6340,528953,985486.0,155439423.0
2018-01-08,6350,6410,6350,6410,579666,996367.0,155439423.0
2018-01-09,6390,6420,6290,6330,563862,983932.0,155439423.0
2018-01-10,6370,6390,6290,6380,320789,991704.0,155439423.0
2018-01-11,6390,6430,6320,6430,258341,999475.0,155439423.0
2018-01-12,6430,6430,6360,6400,190506,994812.0,155439423.0
2018-01-15,6400,6400,6280,6300,376544,979268.0,155439423.0
2018-01-16,6260,6290,6160,6230,410166,968388.0,155439423.0
2018-01-17,6190,6240,6140,6200,319702,963724.0,155439423.0
2018-01-18,6220,6400,6220,6320,349013,982377.0,155439423.0
2018-01-19,6300,6430,6300,6380,360933,991704.0,155439423.0
2018-01-22,6350,6410,6320,6400,202104,994812.0,155439423.0
2018-01-23,6430,6450,6320,6410,1029273,996367.0,155439423.0
2018-01-24,6430,6520,6390,6520,774434,1013465.0,155439423.0
2018-01-25,6550,6610,6500,6580,500743,1022791.0,155439423.0
2018-01-26,6590,6610,6500,6580,277262,1022791.0,155439423.0
2018-01-29,6580,6730,6580,6710,605020,1042999.0,155439423.0
2018-01-30,6730,6730,6620,6620,387179,1029009.0,155439423.0
2018-01-31,6570,6650,6480,6600,661667,1025900.0,155439423.0
2018-02-01,6610,6700,6550,6650,226477,1033672.0,155439423.0
2018-02-02,6650,6720,6610,6690,302161,1039890.0,155439423.0
2018-02-05,6570,6980,6540,6860,1503961,1066314.0,155439423.0
2018-02-06,6780,6840,6510,6740,1195661,1047662.0,155439423.0
2018-02-07,6820,6860,6410,6430,599624,999475.0,155439423.0
2018-02-08,6490,6510,6390,6480,367333,1007247.0,155439423.0
2018-02-09,6310,6450,6240,6420,440057,997921.0,155439423.0
2018-02-12,6510,6620,6210,6620,396102,1029009.0,155439423.0
2018-02-13,6630,6690,6490,6510,366418,1011911.0,155439423.0
2018-02-14,6470,6480,6400,6450,243240,1002584.0,155439423.0
2018-02-19,6470,6590,6450,6590,327545,1024346.0,155439423.0
2018-02-20,6540,6560,6480,6500,151949,1010356.0,155439423.0
2018-02-21,6490,6500,6410,6460,469440,1004139.0,155439423.0
2018-02-22,6460,6610,6450,6500,272629,1010356.0,155439423.0
2018-02-23,6560,6670,6510,6660,453729,1035227.0,155439423.0
2018-02-26,6690,6700,6630,6670,442079,1036781.0,155439423.0
2018-02-27,6680,6740,6450,6450,688218,1002584.0,155439423.0
2018-02-28,6450,6480,6230,6350,822182,987040.0,155439423.0
2018-03-02,6260,6330,6210,6330,461985,983932.0,155439423.0
2018-03-05,6360,6380,6250,6270,249878,974605.0,155439423.0
2018-03-06,6350,6370,6250,6290,171649,977714.0,155439423.0
2018-03-07,6310,6350,6260,6280,446270,976160.0,155439423.0
2018-03-08,6290,6340,6250,6320,219926,982377.0,155439423.0
2018-03-09,6320,6360,6300,6340,415454,985486.0,155439423.0
2018-03-12,6350,6570,6290,6570,385536,1021237.0,155439423.0
2018-03-13,6540,6540,6430,6490,259949,1008802.0,155439423.0
2018-03-14,6430,6460,6340,6350,215635,987040.0,155439423.0
2018-03-15,6380,6380,6250,6340,285584,985486.0,155439423.0
2018-03-16,6340,6410,6300,6410,207736,996367.0,155439423.0
2018-03-19,6440,6450,6310,6350,116982,987040.0,155439423.0
2018-03-20,6330,6400,6260,6270,213278,974605.0,155439423.0
2018-03-21,6290,6360,6280,6320,152076,982377.0,155439423.0
2018-03-22,6380,6450,6330,6380,167021,991704.0,155439423.0
2018-03-23,6280,6290,6150,6180,293706,960616.0,155439423.0
2018-03-26,6140,6240,6090,6170,194156,959061.0,155439423.0
2018-03-27,6240,6260,6180,6210,158968,965279.0,155439423.0
2018-03-28,6160,6170,6090,6100,282456,948180.0,155439423.0
2018-03-29,6100,6130,6040,6080,217171,945072.0,155439423.0
2018-03-30,6130,6200,6100,6190,248874,962170.0,155439423.0
2018-04-02,6190,6190,6100,6110,114447,949735.0,155439423.0
2018-04-03,6060,6080,5990,6010,276742,934191.0,155439423.0
2018-04-04,6020,6060,5960,6020,241874,935745.0,155439423.0
2018-04-05,6050,6080,5970,6070,123816,943517.0,155439423.0
2018-04-06,6100,6100,5970,6020,230126,935745.0,155439423.0
2018-04-09,6000,6070,5930,5990,211835,931082.0,155439423.0
2018-04-10,6030,6060,5910,6030,267296,937300.0,155439423.0
2018-04-11,6060,6090,5990,6040,144280,938854.0,155439423.0
2018-04-12,6050,6090,6000,6050,243221,940409.0,155439423.0
2018-04-13,6050,6130,6050,6120,175186,951289.0,155439423.0
2018-04-16,6130,6140,6010,6080,131435,945072.0,155439423.0
2018-04-17,6080,6100,6010,6010,157113,934191.0,155439423.0
2018-04-18,6060,6080,5990,6030,359654,937300.0,155439423.0
2018-04-19,6050,6120,5990,6100,195533,948180.0,155439423.0
2018-04-20,6100,6150,6070,6130,110423,952844.0,155439423.0
2018-04-23,6130,6220,6110,6140,172594,954398.0,155439423.0
2018-04-24,6180,6290,6140,6250,289924,971496.0,155439423.0
2018-04-25,6270,6290,6080,6120,414849,951289.0,155439423.0
2018-04-26,6170,6200,6130,6200,117129,963724.0,155439423.0
2018-04-27,6210,6330,6160,6210,225697,965279.0,155439423.0
2018-04-30,6210,6270,6140,6150,168488,955952.0,155439423.0
2018-05-02,6160,6270,6160,6220,249555,966833.0,155439423.0
2018-05-03,6270,6300,6220,6270,259093,974605.0,155439423.0
2018-05-04,6280,6310,6160,6240,222558,969942.0,155439423.0
2018-05-08,6260,6300,6180,6210,419994,965279.0,155439423.0
2018-05-09,6200,6240,6060,6070,461114,943517.0,155439423.0
2018-05-10,6110,6160,6080,6100,185749,948180.0,155439423.0
2018-05-11,6110,6230,6110,6210,243227,965279.0,155439423.0
2018-05-14,6270,6320,6230,6320,269805,982377.0,155439423.0
2018-05-15,6320,6350,6230,6270,147822,974605.0,155439423.0
2018-05-16,6280,6340,6180,6280,269247,976160.0,155439423.0
2018-05-17,6280,6330,6220,6320,204229,982377.0,155439423.0
2018-05-18,6350,6350,6200,6280,274897,976160.0,155439423.0
2018-05-21,6280,6320,6240,6300,182200,979268.0,155439423.0
2018-05-23,6310,6320,6180,6180,268098,960616.0,155439423.0
2018-05-24,6240,6240,6110,6140,164947,954398.0,155439423.0
2018-05-25,6100,6200,6090,6150,212743,955952.0,155439423.0
2018-05-28,6130,6190,6090,6120,148236,951289.0,155439423.0
2018-05-29,6170,6170,6070,6090,228082,946626.0,155439423.0
2018-05-30,6060,6100,5890,6000,623431,932637.0,155439423.0
2018-05-31,6020,6060,5960,6060,253013,941963.0,155439423.0
2018-06-01,6060,6100,5940,5970,212991,927973.0,155439423.0
2018-06-04,5980,6120,5970,6110,180656,949735.0,155439423.0
2018-06-05,6140,6140,6000,6040,133324,938854.0,155439423.0
2018-06-07,6100,6270,6070,6180,301026,960616.0,155439423.0
2018-06-08,6170,6260,6100,6200,248710,963724.0,155439423.0
2018-06-11,6160,6310,6160,6270,275611,974605.0,155439423.0
2018-06-12,6270,6290,6170,6260,110560,973051.0,155439423.0
2018-06-14,6260,6260,6090,6170,227809,959061.0,155439423.0
2018-06-15,6170,6170,5950,5950,463530,924865.0,155439423.0
2018-06-18,5960,5990,5890,5920,252321,920201.0,155439423.0
2018-06-19,5940,5960,5840,5880,206293,913984.0,155439423.0
2018-06-20,5910,5930,5830,5880,155436,913984.0,155439423.0
2018-06-21,5900,5900,5680,5720,265191,889113.0,155439423.0
2018-06-22,5720,5760,5690,5710,195781,887559.0,155439423.0
2018-06-25,5770,5780,5690,5760,117502,895331.0,155439423.0
2018-06-26,5750,5840,5700,5780,133528,898440.0,155439423.0
2018-06-27,5780,5800,5630,5640,239500,876678.0,155439423.0
2018-06-28,5640,5670,5520,5520,185626,858026.0,155439423.0
2018-06-29,5600,5650,5420,5570,251187,865798.0,155439423.0
2018-07-02,5600,5610,5480,5520,123342,858026.0,155439423.0
2018-07-03,5520,5560,5410,5520,174264,858026.0,155439423.0
2018-07-04,5520,5550,5450,5500,72063,854917.0,155439423.0
2018-07-05,5480,5520,5390,5490,237919,853362.0,155439423.0
2018-07-06,5510,5580,5470,5510,135156,856471.0,155439423.0
2018-07-09,5520,5640,5520,5570,211745,865798.0,155439423.0
2018-07-10,5610,5670,5590,5670,135948,881342.0,155439423.0
2018-07-11,5610,5730,5580,5720,211273,889113.0,155439423.0
2018-07-12,5720,5730,5650,5660,120698,879787.0,155439423.0
2018-07-13,5730,6050,5650,6050,960454,940409.0,155439423.0
2018-07-16,6060,6090,5960,6080,365794,945072.0,155439423.0
2018-07-17,6110,6110,6010,6070,265259,943517.0,155439423.0
2018-07-18,6070,6070,5950,6060,240211,941963.0,155439423.0
2018-07-19,6060,6070,5840,5870,125144,912429.0,155439423.0
2018-07-20,5900,5910,5800,5820,149818,904657.0,155439423.0
2018-07-23,5820,5870,5760,5790,285047,899994.0,155439423.0
2018-07-24,5800,5950,5760,5950,314305,924865.0,155439423.0
2018-07-25,5950,6020,5910,5990,292498,931082.0,155439423.0
2018-07-26,5990,6020,5870,5960,238518,926419.0,155439423.0
2018-07-27,5930,5960,5890,5950,141148,924865.0,155439423.0
2018-07-30,5950,6010,5860,6000,208969,932637.0,155439423.0
2018-07-31,5970,6020,5930,5950,259252,924865.0,155439423.0
2018-08-01,6000,6070,5960,6030,295223,937300.0,155439423.0
2018-08-02,6090,6200,6060,6100,789609,948180.0,155439423.0
2018-08-03,6150,6300,6130,6290,957606,977714.0,155439423.0
2018-08-06,6270,6300,6180,6260,267053,973051.0,155439423.0
2018-08-07,6280,6300,6150,6200,234755,963724.0,155439423.0
2018-08-08,6240,6310,6180,6290,308051,977714.0,155439423.0
2018-08-09,6310,6320,6140,6160,259357,957507.0,155439423.0
2018-08-10,6150,6210,6060,6200,270741,963724.0,155439423.0
2018-08-13,6150,6150,5960,6020,231856,935745.0,155439423.0
2018-08-14,5990,6090,5970,6060,135921,941963.0,155439423.0
2018-08-16,6070,6070,5940,6030,362257,937300.0,155439423.0
2018-08-17,6030,6070,5960,6010,107130,934191.0,155439423.0
2018-08-20,6020,6060,5980,6050,158301,940409.0,155439423.0
2018-08-21,6090,6210,6080,6200,431271,963724.0,155439423.0
2018-08-22,6220,6220,6150,6200,385603,963724.0,155439423.0
2018-08-23,6210,6230,6080,6140,421887,954398.0,155439423.0
2018-08-24,6100,6150,6060,6100,111575,948180.0,155439423.0
2018-08-27,6120,6140,6050,6130,120898,952844.0,155439423.0
2018-08-28,6150,6200,6090,6190,245752,962170.0,155439423.0
2018-08-29,6190,6190,6110,6180,69860,960616.0,155439423.0
2018-08-30,6190,6220,6140,6210,224344,965279.0,155439423.0
2018-08-31,6180,6240,6130,6210,189659,965279.0,155439423.0
2018-09-03,6190,6190,6030,6060,92159,941963.0,155439423.0
2018-09-04,6060,6180,6050,6160,152793,957507.0,155439423.0
2018-09-05,6110,6180,6080,6160,149203,957507.0,155439423.0
2018-09-06,6140,6150,6070,6150,66932,955952.0,155439423.0
2018-09-07,6110,6120,6070,6100,105215,948180.0,155439423.0
2018-09-10,6100,6110,6060,6080,179250,945072.0,155439423.0
