현대로템(064350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-26,24800,25000,22400,22500,2878225,1912500.0,85000000.0
2018-10-29,22150,22750,20700,20750,2677472,1763750.0,85000000.0
2018-10-30,20150,23700,19750,22900,6250226,1946500.0,85000000.0
2018-10-31,22650,22950,21700,21850,2023114,1857250.0,85000000.0
2018-11-01,22450,23350,22350,22450,1893452,1908250.0,85000000.0
2018-11-02,23100,24250,23100,24100,2107592,2048500.0,85000000.0
2018-11-05,24050,24950,23500,24250,1693774,2061250.0,85000000.0
2018-11-06,24600,24650,23600,24000,1056444,2040000.0,85000000.0
2018-11-07,24300,25050,21850,22500,3366815,1912500.0,85000000.0
2018-11-08,23000,23750,22750,23200,1531860,1972000.0,85000000.0
2018-11-09,23200,23200,22350,22650,799216,1925250.0,85000000.0
2018-11-12,22200,23050,22100,22500,818208,1912500.0,85000000.0
2018-11-13,21850,22300,21700,22200,892750,1887000.0,85000000.0
2018-11-14,22900,22950,22150,22250,864041,1891250.0,85000000.0
2018-11-15,22150,23550,22100,23450,1257600,1993250.0,85000000.0
2018-11-16,23500,23700,23050,23350,826930,1984750.0,85000000.0
2018-11-19,24050,25100,23750,24600,1918888,2091000.0,85000000.0
2018-11-20,24350,25250,24250,25100,1581734,2133500.0,85000000.0
2018-11-21,24950,26500,24650,25800,2766285,2193000.0,85000000.0
2018-11-22,26250,26400,25200,26000,1245149,2210000.0,85000000.0
2018-11-23,26700,28700,26400,26850,4666816,2282250.0,85000000.0
2018-11-26,28750,29100,26450,26700,3878094,2269500.0,85000000.0
2018-11-27,26400,27000,25900,26700,1679592,2269500.0,85000000.0
2018-11-28,26600,26800,26000,26250,1295157,2231250.0,85000000.0
2018-11-29,26950,27150,26550,26650,1278088,2265250.0,85000000.0
2018-11-30,26850,27300,26300,27100,1128193,2303500.0,85000000.0
2018-12-03,28000,29250,27550,29050,3583199,2469250.0,85000000.0
2018-12-04,28850,29500,28650,29200,1912760,2482000.0,85000000.0
2018-12-05,28750,30500,28700,29850,3238959,2537250.0,85000000.0
2018-12-06,29450,30000,28600,28800,1697654,2448000.0,85000000.0
2018-12-07,29500,30350,29150,30150,2463205,2562750.0,85000000.0
2018-12-10,29050,29850,28200,28800,2254414,2448000.0,85000000.0
2018-12-11,28650,29200,27550,28650,2237774,2435250.0,85000000.0
2018-12-12,28300,29000,27000,27200,2568205,2312000.0,85000000.0
2018-12-13,27150,28600,27150,28250,2355896,2401250.0,85000000.0
2018-12-14,28550,28750,27400,28450,1841602,2418250.0,85000000.0
2018-12-17,28100,28200,26950,27050,1514710,2299250.0,85000000.0
2018-12-18,26500,28000,26250,27300,1355133,2320500.0,85000000.0
2018-12-19,27400,27800,27200,27250,794436,2316250.0,85000000.0
2018-12-20,27550,28450,27400,28050,1513769,2384250.0,85000000.0
2018-12-21,28250,28650,27800,28400,1490526,2414000.0,85000000.0
2018-12-24,28400,28850,27700,28400,1753330,2414000.0,85000000.0
2018-12-26,28100,28550,26850,26950,1892995,2290750.0,85000000.0
2018-12-27,27350,28150,27100,27350,1557744,2324750.0,85000000.0
2018-12-28,27650,28200,27300,27850,1142262,2367250.0,85000000.0
2019-01-02,28350,28550,26650,26750,1621370,2273750.0,85000000.0
2019-01-03,27000,29150,26650,28450,2698290,2418250.0,85000000.0
2019-01-04,28200,28300,27600,28100,1072464,2388500.0,85000000.0
2019-01-07,28600,28850,28200,28250,1105569,2401250.0,85000000.0
2019-01-08,28450,29450,28350,28700,2009963,2439500.0,85000000.0
2019-01-09,29050,29100,28600,28700,982343,2439500.0,85000000.0
2019-01-10,28850,29000,27700,27800,1383820,2363000.0,85000000.0
2019-01-11,27850,28600,27650,28300,1064494,2405500.0,85000000.0
2019-01-14,28600,29650,28400,29650,2351486,2520250.0,85000000.0
2019-01-15,29500,30050,29200,29650,1728082,2520250.0,85000000.0
2019-01-16,30000,30350,29600,29650,1413622,2520250.0,85000000.0
2019-01-17,29850,30000,28350,28750,1427278,2443750.0,85000000.0
2019-01-18,28850,29350,28500,28750,1097437,2443750.0,85000000.0
2019-01-21,28900,29150,28000,28100,978644,2388500.0,85000000.0
2019-01-22,28100,28650,28000,28100,665295,2388500.0,85000000.0
2019-01-23,28100,28450,28050,28350,604331,2409750.0,85000000.0
2019-01-24,28550,28800,27800,27850,979657,2367250.0,85000000.0
2019-01-25,26950,28050,26750,27950,1730662,2375750.0,85000000.0
2019-01-28,28000,28000,27350,27450,840192,2333250.0,85000000.0
2019-01-29,27250,27550,26050,26150,1766229,2222750.0,85000000.0
2019-01-30,26550,27050,26350,26500,1095945,2252500.0,85000000.0
2019-01-31,26700,26900,26150,26450,673701,2248250.0,85000000.0
2019-02-01,26950,28950,26750,28400,3329269,2414000.0,85000000.0
2019-02-07,29450,29900,28750,29400,2306251,2499000.0,85000000.0
2019-02-08,29000,29800,28750,29550,1306581,2511750.0,85000000.0
2019-02-11,29750,29750,28650,28800,1152826,2448000.0,85000000.0
2019-02-12,28700,29250,28150,28500,927003,2422500.0,85000000.0
2019-02-13,28650,28750,28100,28200,834767,2397000.0,85000000.0
2019-02-14,28100,28300,27350,27850,950687,2367250.0,85000000.0
2019-02-15,27700,28250,27600,28100,725743,2388500.0,85000000.0
2019-02-18,28450,28500,28050,28300,530152,2405500.0,85000000.0
2019-02-19,28650,29250,28550,28850,1250779,2452250.0,85000000.0
2019-02-20,29500,29550,28550,28600,1040220,2431000.0,85000000.0
2019-02-21,28700,28900,27650,28050,969730,2384250.0,85000000.0
2019-02-22,28050,28750,28050,28450,716084,2418250.0,85000000.0
2019-02-25,28500,28650,27800,27950,1036448,2375750.0,85000000.0
2019-02-26,28300,29650,28300,29200,2774389,2482000.0,85000000.0
2019-02-27,29600,29750,29050,29500,1872443,2507500.0,85000000.0
2019-02-28,29800,29800,23750,25900,4488599,2201500.0,85000000.0
2019-03-04,24300,25200,24000,24050,4811634,2044250.0,85000000.0
2019-03-05,24000,24350,23500,24150,1877566,2052750.0,85000000.0
2019-03-06,23950,24300,23050,23150,1732762,1967750.0,85000000.0
2019-03-07,22900,23050,22250,22350,1813103,1899750.0,85000000.0
2019-03-08,22350,22500,21850,21950,1350211,1865750.0,85000000.0
2019-03-11,21950,22150,21450,21900,1012947,1861500.0,85000000.0
2019-03-12,22150,22900,22050,22500,1168725,1912500.0,85000000.0
2019-03-13,22500,22850,22450,22550,533584,1916750.0,85000000.0
2019-03-14,22700,23100,22550,22550,761677,1916750.0,85000000.0
2019-03-15,22550,22950,20850,21300,2406980,1810500.0,85000000.0
2019-03-18,21600,22250,21600,22100,874686,1878500.0,85000000.0
2019-03-19,22450,22450,22050,22300,588224,1895500.0,85000000.0
2019-03-20,22250,22350,21850,22250,682111,1891250.0,85000000.0
2019-03-21,22000,22350,21650,21700,592293,1844500.0,85000000.0
2019-03-22,21650,22150,21500,21850,601831,1857250.0,85000000.0
2019-03-25,21550,22750,21550,22550,1036302,1916750.0,85000000.0
2019-03-26,22850,22850,22200,22350,467469,1899750.0,85000000.0
2019-03-27,22450,22500,22000,22050,388953,1874250.0,85000000.0
2019-03-28,22050,22300,21900,21900,291787,1861500.0,85000000.0
2019-03-29,22100,23300,22100,23250,1547241,1976250.0,85000000.0
2019-04-01,23650,23850,23150,23450,870487,1993250.0,85000000.0
2019-04-02,23500,23600,23100,23350,495813,1984750.0,85000000.0
2019-04-03,23400,23700,23400,23650,538109,2010250.0,85000000.0
2019-04-04,23750,23750,23150,23350,417816,1984750.0,85000000.0
2019-04-05,23450,24100,23400,23950,700574,2035750.0,85000000.0
2019-04-08,24050,24100,23700,23800,425404,2023000.0,85000000.0
2019-04-09,23800,23900,23350,23700,455464,2014500.0,85000000.0
2019-04-10,23750,24100,23750,23850,413974,2027250.0,85000000.0
2019-04-11,24000,24300,23850,24100,736122,2048500.0,85000000.0
2019-04-12,23450,23550,23200,23350,771697,1984750.0,85000000.0
2019-04-15,23650,23700,23350,23400,489575,1989000.0,85000000.0
2019-04-16,23250,23900,22900,23450,621412,1993250.0,85000000.0
2019-04-17,23250,23450,22950,22950,454540,1950750.0,85000000.0
2019-04-18,23050,23300,22700,22750,389295,1933750.0,85000000.0
2019-04-19,23000,23100,22750,22800,218256,1938000.0,85000000.0
2019-04-22,22900,23100,22650,22750,299191,1933750.0,85000000.0
2019-04-23,22800,22850,22450,22800,276527,1938000.0,85000000.0
2019-04-24,22850,23000,22500,22550,348983,1916750.0,85000000.0
2019-04-25,22600,22600,22050,22100,396562,1878500.0,85000000.0
2019-04-26,21900,22700,21900,22350,411934,1899750.0,85000000.0
2019-04-29,22050,22350,21650,21800,553780,1853000.0,85000000.0
2019-04-30,21850,21950,21550,21700,385959,1844500.0,85000000.0
2019-05-02,21400,21800,21350,21450,558170,1823250.0,85000000.0
2019-05-03,21450,21500,20850,20900,718132,1776500.0,85000000.0
2019-05-07,20150,20550,20100,20300,815056,1725500.0,85000000.0
2019-05-08,20300,21100,20250,20400,749346,1734000.0,85000000.0
2019-05-09,20200,20600,19800,19800,788955,1683000.0,85000000.0
2019-05-10,19500,19850,18900,19100,1046212,1623500.0,85000000.0
2019-05-13,18600,19250,18600,18950,437509,1610750.0,85000000.0
2019-05-14,18600,19050,18500,18700,578319,1589500.0,85000000.0
2019-05-15,18700,19100,18550,19050,395029,1619250.0,85000000.0
2019-05-16,19450,20050,19300,19450,664078,1653250.0,85000000.0
2019-05-17,19500,20150,19350,19800,517747,1683000.0,85000000.0
2019-05-20,20000,20100,19450,19450,302995,1653250.0,85000000.0
2019-05-21,19350,19600,19250,19300,293877,1640500.0,85000000.0
2019-05-22,19250,19500,19200,19450,248336,1653250.0,85000000.0
2019-05-23,19300,19450,18900,19100,335621,1623500.0,85000000.0
2019-05-24,18650,19000,18600,18850,405791,1602250.0,85000000.0
2019-05-27,19000,19500,18950,19400,390242,1649000.0,85000000.0
2019-05-28,19500,20300,19500,20300,927229,1725500.0,85000000.0
2019-05-29,20100,20150,19600,19600,385242,1666000.0,85000000.0
2019-05-30,19550,19600,19100,19150,336489,1627750.0,85000000.0
2019-05-31,19150,19400,19000,19200,261443,1632000.0,85000000.0
2019-06-03,19350,19400,19100,19150,289902,1627750.0,85000000.0
2019-06-04,19150,19600,19100,19250,363789,1636250.0,85000000.0
2019-06-05,19350,19500,19000,19000,404878,1615000.0,85000000.0
2019-06-07,19150,19350,19000,19300,453275,1640500.0,85000000.0
2019-06-10,19700,20200,19550,20150,771690,1712750.0,85000000.0
2019-06-11,20350,20400,20050,20250,502321,1721250.0,85000000.0
2019-06-12,21250,22650,21100,21400,3223226,1819000.0,85000000.0
2019-06-13,21600,21850,21350,21500,887522,1827500.0,85000000.0
2019-06-14,21550,21800,21300,21600,621866,1836000.0,85000000.0
2019-06-17,21550,21800,21550,21650,438527,1840250.0,85000000.0
2019-06-18,21950,22000,21450,21550,496362,1831750.0,85000000.0
2019-06-19,21700,22150,21550,21950,801604,1865750.0,85000000.0
2019-06-20,21900,22150,21500,21700,483943,1844500.0,85000000.0
2019-06-21,21850,21900,20950,21250,582822,1806250.0,85000000.0
2019-06-24,22000,22200,21750,22100,889395,1878500.0,85000000.0
2019-06-25,22250,22250,21500,21650,587116,1840250.0,85000000.0
2019-06-26,21600,21950,21100,21700,613501,1844500.0,85000000.0
2019-06-27,21900,22000,21100,21300,489888,1810500.0,85000000.0
2019-06-28,21300,21800,20450,21050,552515,1789250.0,85000000.0
2019-07-01,22650,22850,21750,22300,1471852,1895500.0,85000000.0
2019-07-02,22050,22250,21800,21800,483302,1853000.0,85000000.0
2019-07-03,21800,21850,20600,20700,964840,1759500.0,85000000.0
2019-07-04,20650,20950,20400,20700,467639,1759500.0,85000000.0
2019-07-05,20900,21050,20650,20800,359801,1768000.0,85000000.0
2019-07-08,20450,20600,19700,19750,651714,1678750.0,85000000.0
2019-07-09,19650,19950,19100,19200,617256,1632000.0,85000000.0
2019-07-10,18700,19500,18700,19200,416258,1632000.0,85000000.0
2019-07-11,19200,20200,19200,19900,510042,1691500.0,85000000.0
2019-07-12,19800,19900,19550,19800,359781,1683000.0,85000000.0
2019-07-15,19750,20050,19600,19650,333548,1670250.0,85000000.0
2019-07-16,19650,19900,19500,19700,299239,1674500.0,85000000.0
2019-07-17,19500,19650,18900,19050,537886,1619250.0,85000000.0
2019-07-18,18850,19300,18650,18650,490156,1585250.0,85000000.0
2019-07-19,18750,19050,18750,18950,272200,1610750.0,85000000.0
2019-07-22,18850,18950,18750,18800,227741,1598000.0,85000000.0
2019-07-23,18900,19150,18700,18750,302905,1593750.0,85000000.0
2019-07-24,18750,18850,18300,18350,444817,1559750.0,85000000.0
2019-07-25,17950,18300,17700,17750,687125,1508750.0,85000000.0
2019-07-26,17500,17850,17250,17400,488158,1479000.0,85000000.0
2019-07-29,16900,17000,16200,16250,1013290,1381250.0,85000000.0
2019-07-30,16100,16900,16100,16500,579585,1402500.0,85000000.0
2019-07-31,16400,16750,16350,16600,365291,1411000.0,85000000.0
2019-08-01,16400,16500,16000,16100,529258,1368500.0,85000000.0
2019-08-02,15850,16250,15600,16100,450380,1368500.0,85000000.0
2019-08-05,15850,16050,14850,14850,931951,1262250.0,85000000.0
2019-08-06,14100,15400,13850,14650,1202981,1245250.0,85000000.0
2019-08-07,14600,15300,14600,15050,634510,1279250.0,85000000.0
2019-08-08,15350,15900,15350,15500,534555,1317500.0,85000000.0
2019-08-09,15600,15800,15400,15600,357141,1326000.0,85000000.0
2019-08-12,15900,16100,15750,15950,350661,1355750.0,85000000.0
2019-08-13,15750,16000,15650,15750,335144,1338750.0,85000000.0
2019-08-14,16000,16100,15750,15950,337418,1355750.0,85000000.0
2019-08-16,15650,15900,15450,15900,277614,1351500.0,85000000.0
2019-08-19,16100,17000,16050,16950,650250,1440750.0,85000000.0
2019-08-20,17000,17100,16750,17050,358836,1449250.0,85000000.0
2019-08-21,17000,17100,16650,17050,304315,1449250.0,85000000.0
2019-08-22,16950,17050,16600,16750,417039,1423750.0,85000000.0
2019-08-23,16750,16850,16500,16550,334161,1406750.0,85000000.0
2019-08-26,15950,16600,15900,16300,321301,1385500.0,85000000.0
2019-08-27,17700,17950,16150,16250,1907524,1381250.0,85000000.0
2019-08-28,16300,16850,16250,16800,516088,1428000.0,85000000.0
2019-08-29,16800,16950,16500,16600,372682,1411000.0,85000000.0
2019-08-30,16700,17300,16650,17150,495179,1457750.0,85000000.0
2019-09-02,16700,17150,16600,17050,341046,1449250.0,85000000.0
2019-09-03,17000,17550,17000,17450,441645,1483250.0,85000000.0
2019-09-04,17350,17750,17300,17500,387223,1487500.0,85000000.0
2019-09-05,17600,17750,17350,17400,407834,1479000.0,85000000.0
2019-09-06,17500,17600,17300,17400,205179,1479000.0,85000000.0
2019-09-09,17450,17550,17250,17250,264100,1466250.0,85000000.0
2019-09-10,17900,18700,17550,18600,1418860,1581000.0,85000000.0
2019-09-11,19200,19500,18350,18850,1348991,1602250.0,85000000.0
2019-09-16,19400,20250,19300,19950,1683927,1695750.0,85000000.0
2019-09-17,19650,20400,19300,19900,922771,1691500.0,85000000.0
2019-09-18,20000,20450,19600,20250,676945,1721250.0,85000000.0
2019-09-19,20250,20500,20000,20050,470868,1704250.0,85000000.0
2019-09-20,20150,20550,20050,20550,621350,1746750.0,85000000.0
2019-09-23,21050,21150,20600,20800,796523,1768000.0,85000000.0
2019-09-24,20500,20800,20050,20650,655962,1755250.0,85000000.0
2019-09-25,20500,20500,19200,19450,1046381,1653250.0,85000000.0
2019-09-26,19900,20050,19300,19650,532790,1670250.0,85000000.0
2019-09-27,19300,20000,19250,19650,431253,1670250.0,85000000.0
2019-09-30,19400,19700,19050,19500,323941,,
2019-10-01,19350,19900,19250,19400,446383,,
2019-10-02,20200,20350,19600,19750,831953,,
2019-10-04,19950,19950,19350,19400,453904,,
2019-10-07,17800,18250,17700,17800,1281495,,
