제주항공(089590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-08,39100,39150,38700,38700,34658,1020007.0,26356758.0
2019-04-09,38250,38950,38250,38550,67968,1016053.0,26356758.0
2019-04-10,38550,39500,38300,39350,76344,1037138.0,26356758.0
2019-04-11,39650,40500,39050,39150,119906,1031867.0,26356758.0
2019-04-12,39650,46000,39200,41200,994491,1085898.0,26356758.0
2019-04-15,42000,47000,41000,42300,1129763,1114891.0,26356758.0
2019-04-16,42800,42800,39700,39950,381557,1052952.0,26356758.0
2019-04-17,39700,41250,39700,40400,207180,1064813.0,26356758.0
2019-04-18,41200,41500,39950,40700,112568,1072720.0,26356758.0
2019-04-19,40900,42500,40900,41400,193124,1091170.0,26356758.0
2019-04-22,42000,42200,39800,39900,121365,1051635.0,26356758.0
2019-04-23,39950,40000,38500,39100,162538,1030549.0,26356758.0
2019-04-24,39100,39300,38550,39050,86043,1029231.0,26356758.0
2019-04-25,39200,39200,38650,39200,73556,1033185.0,26356758.0
2019-04-26,38750,39300,38500,39100,55737,1030549.0,26356758.0
2019-04-29,39100,39900,39100,39900,50265,1051635.0,26356758.0
2019-04-30,40000,41150,39500,40850,104109,1076674.0,26356758.0
2019-05-02,41800,41800,40700,40700,127939,1072720.0,26356758.0
2019-05-03,42200,42650,39800,40700,214614,1072720.0,26356758.0
2019-05-07,40000,42000,39850,40300,135281,1062177.0,26356758.0
2019-05-08,40300,40350,38700,38700,191420,1020007.0,26356758.0
2019-05-09,38100,38650,37100,37100,159521,977836.0,26356758.0
2019-05-10,36850,38050,36850,37250,79065,981789.0,26356758.0
2019-05-13,36700,38400,36450,37700,84151,993650.0,26356758.0
2019-05-14,36850,38100,36850,37900,42214,998921.0,26356758.0
2019-05-15,38250,38250,37200,37350,56510,984425.0,26356758.0
2019-05-16,37350,37650,37200,37200,21688,980471.0,26356758.0
2019-05-17,37250,37950,36050,36300,47739,956750.0,26356758.0
2019-05-20,36300,36800,35000,35300,105523,930394.0,26356758.0
2019-05-21,35300,35300,34000,34450,112394,907990.0,26356758.0
2019-05-22,34900,35250,34500,34800,63075,917215.0,26356758.0
2019-05-23,35400,35650,34000,34350,74440,905355.0,26356758.0
2019-05-24,34550,34900,33300,34700,105300,914580.0,26356758.0
2019-05-27,34200,34650,34050,34400,29202,906672.0,26356758.0
2019-05-28,34050,37450,34050,36500,214090,962022.0,26356758.0
2019-05-29,36300,36300,34700,34750,72042,915897.0,26356758.0
2019-05-30,34750,35450,33950,34100,59245,898765.0,26356758.0
2019-05-31,33800,34250,33700,33950,48878,894812.0,26356758.0
2019-06-03,33900,35250,33900,35200,80071,927758.0,26356758.0
2019-06-04,35200,37000,35000,36800,108545,969929.0,26356758.0
2019-06-05,36350,37350,36350,36900,45859,972564.0,26356758.0
2019-06-07,36950,37150,36650,36800,27386,969929.0,26356758.0
2019-06-10,36800,36850,35550,35800,75325,943572.0,26356758.0
2019-06-11,35950,36000,35050,35600,65313,938301.0,26356758.0
2019-06-12,35700,35700,35050,35150,75598,926440.0,26356758.0
2019-06-13,35200,35350,34400,34550,93700,910626.0,26356758.0
2019-06-14,34050,34500,33600,33750,110626,889541.0,26356758.0
2019-06-17,33850,34700,33750,33800,58270,890858.0,26356758.0
2019-06-18,33600,34300,33600,34200,37354,901401.0,26356758.0
2019-06-19,34200,34400,33950,34300,34985,904037.0,26356758.0
2019-06-20,34300,34400,33950,34100,45097,898765.0,26356758.0
2019-06-21,34100,34100,33800,33850,36259,892176.0,26356758.0
2019-06-24,33950,33950,33450,33550,32515,884269.0,26356758.0
2019-06-25,33550,33900,32700,32950,71210,868455.0,26356758.0
2019-06-26,32950,33250,32450,32800,57806,864502.0,26356758.0
2019-06-27,32500,33200,32400,33100,41743,872409.0,26356758.0
2019-06-28,32550,33300,32550,33150,28515,873727.0,26356758.0
2019-07-01,33200,33300,32850,32950,37697,868455.0,26356758.0
2019-07-02,33000,33000,31850,32100,86097,846052.0,26356758.0
2019-07-03,32500,32500,30650,31000,186212,817059.0,26356758.0
2019-07-04,31000,31000,29700,29900,247628,788067.0,26356758.0
2019-07-05,29550,30300,29300,29900,156057,788067.0,26356758.0
2019-07-08,30150,30150,29050,29050,81085,765664.0,26356758.0
2019-07-09,28800,29700,28700,29000,62380,764346.0,26356758.0
2019-07-10,28550,29500,28550,29300,80418,772253.0,26356758.0
2019-07-11,28950,29400,28850,29100,86836,766982.0,26356758.0
2019-07-12,29100,29300,28500,28700,91197,756439.0,26356758.0
2019-07-15,28950,28950,27900,28000,105896,737989.0,26356758.0
2019-07-16,28000,28750,27700,27850,167521,734036.0,26356758.0
2019-07-17,27650,28250,27650,28050,86907,739307.0,26356758.0
2019-07-18,27800,28350,27700,27800,76784,732718.0,26356758.0
2019-07-19,27550,28150,27400,28150,78403,741943.0,26356758.0
2019-07-22,27900,27900,27400,27500,90903,724811.0,26356758.0
2019-07-23,27550,27850,27500,27650,58284,728764.0,26356758.0
2019-07-24,27850,27850,27450,27550,45697,726129.0,26356758.0
2019-07-25,27550,27700,26900,27300,66875,719539.0,26356758.0
2019-07-26,26600,27050,26400,26750,85080,705043.0,26356758.0
2019-07-29,26550,26650,25700,25750,104816,678687.0,26356758.0
2019-07-30,25700,28150,25700,27550,146343,726129.0,26356758.0
2019-07-31,27050,27500,26200,27050,100453,712950.0,26356758.0
2019-08-01,26750,27450,26500,26600,45318,701090.0,26356758.0
2019-08-02,25900,26600,25800,26150,55045,689229.0,26356758.0
2019-08-05,25650,25800,24700,24750,108633,652330.0,26356758.0
2019-08-06,23500,25350,23100,24000,123954,632562.0,26356758.0
2019-08-07,23000,23600,22500,23350,181158,615430.0,26356758.0
2019-08-08,23850,24500,23500,24000,88147,632562.0,26356758.0
2019-08-09,24450,25000,24200,24300,78564,640469.0,26356758.0
2019-08-12,23800,24650,23800,24100,46998,635198.0,26356758.0
2019-08-13,23850,24500,23500,23850,49279,628609.0,26356758.0
2019-08-14,23500,24350,23400,23400,60989,616748.0,26356758.0
2019-08-16,23300,23300,22200,23050,43036,607523.0,26356758.0
2019-08-19,23050,23600,22650,23500,48266,619384.0,26356758.0
2019-08-20,23550,24300,23500,23750,88314,625973.0,26356758.0
2019-08-21,23750,24900,23750,24300,177758,640469.0,26356758.0
2019-08-22,24450,24650,24000,24000,55393,632562.0,26356758.0
2019-08-23,23600,24400,22800,23750,74924,625973.0,26356758.0
2019-08-26,23500,23500,23000,23050,43540,607523.0,26356758.0
2019-08-27,23450,23450,22900,23000,50724,606205.0,26356758.0
2019-08-28,23000,23100,22800,22850,31383,602252.0,26356758.0
2019-08-29,23100,23250,22800,22850,35145,602252.0,26356758.0
2019-08-30,23050,24550,23050,23950,77321,631244.0,26356758.0
2019-09-02,23750,24200,23500,23850,50796,628609.0,26356758.0
2019-09-03,24500,24500,24000,24300,84915,640469.0,26356758.0
2019-09-04,24200,24200,23650,24100,79010,635198.0,26356758.0
2019-09-05,24400,24400,23850,23900,90193,629927.0,26356758.0
2019-09-06,24100,24100,23550,23750,35645,625973.0,26356758.0
2019-09-09,23950,23950,23400,23400,79042,616748.0,26356758.0
2019-09-10,23400,23950,23100,23900,67302,629927.0,26356758.0
2019-09-11,24300,25300,24200,24600,130701,648376.0,26356758.0
2019-09-16,24050,24600,23700,24300,165120,640469.0,26356758.0
2019-09-17,24300,24900,24050,24850,88913,654965.0,26356758.0
2019-09-18,24850,25150,24550,24900,57950,656283.0,26356758.0
2019-09-19,25150,25300,24450,24600,92471,648376.0,26356758.0
2019-09-20,24500,24700,24300,24450,50517,644423.0,26356758.0
2019-09-23,24450,24600,24150,24200,55985,637834.0,26356758.0
2019-09-24,24100,24300,24100,24250,31528,639151.0,26356758.0
2019-09-25,24250,24300,23900,24000,36446,632562.0,26356758.0
2019-09-26,24000,24300,23950,24000,28456,632562.0,26356758.0
2019-09-27,24050,24450,23400,24350,108888,641787.0,26356758.0
2019-09-30,24400,24600,24100,24450,77028,,
2019-10-01,24600,25200,24550,24700,92904,,
2019-10-02,24700,24850,23800,24000,71300,,
2019-10-04,23900,24000,23400,23500,67432,,
2019-10-07,23400,23850,23300,23500,50650,,
