우리들제약(004720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-23,5788,5910,5379,5634,451775,35152.0,72479226.0
2008-10-24,5448,5614,4807,4819,791353,30079.0,72479226.0
2008-10-27,4258,4778,4081,4181,925427,26093.0,72479226.0
2008-10-28,3692,4466,3648,4411,788378,27542.0,72479226.0
2008-10-29,4615,4847,3751,3951,912983,24643.0,72479226.0
2008-10-30,4160,4514,4160,4526,596933,28267.0,72479226.0
2008-10-31,4671,5036,4449,4881,716587,30441.0,72479226.0
2008-11-03,4965,5308,4965,5341,779820,33340.0,72479226.0
2008-11-04,5364,5541,5131,5519,449871,34428.0,72479226.0
2008-11-05,5679,6310,5502,5801,1094791,36240.0,72479226.0
2008-11-06,5503,5547,5038,5226,481580,32616.0,72479226.0
2008-11-07,4908,5604,4908,5571,375770,34790.0,72479226.0
2008-11-10,5838,6114,5705,5927,957212,36964.0,72479226.0
2008-11-11,5895,5895,5364,5519,445157,34428.0,72479226.0
2008-11-12,5379,5788,5202,5634,490360,35152.0,72479226.0
2008-11-13,5212,5555,5145,5279,724820,32978.0,72479226.0
2008-11-14,5677,5732,5456,5456,441020,34065.0,72479226.0
2008-11-17,5264,5607,5198,5519,381990,34428.0,72479226.0
2008-11-18,5456,5677,5323,5456,510572,34065.0,72479226.0
2008-11-19,5440,5496,5086,5341,400561,33340.0,72479226.0
2008-11-20,4910,5143,4678,4756,576762,29716.0,72479226.0
2008-11-21,4557,4911,4391,4934,430400,30804.0,72479226.0
2008-11-24,4913,5145,4459,4526,914770,28267.0,72479226.0
2008-11-25,4632,4687,4399,4411,981730,27542.0,72479226.0
2008-11-26,4335,5032,4335,4756,1072060,29716.0,72479226.0
2008-11-27,4858,4858,4626,4704,394611,29354.0,72479226.0
2008-11-28,4720,5184,4720,4996,1029518,31166.0,72479226.0
2008-12-01,5084,5250,4952,4996,805990,31166.0,72479226.0
2008-12-02,4696,4740,4640,4641,323090,28992.0,72479226.0
2008-12-03,4736,4736,4514,4526,608564,28267.0,72479226.0
2008-12-04,4626,4913,4504,4704,980718,29354.0,72479226.0
2008-12-05,4807,4807,4463,4641,389081,28992.0,72479226.0
2008-12-08,4686,4907,4630,4819,434970,30079.0,72479226.0
2008-12-09,4907,4973,4741,4819,387729,30079.0,72479226.0
2008-12-10,4786,4952,4786,4996,394470,31166.0,72479226.0
2008-12-11,4971,5381,4916,5226,774430,32616.0,72479226.0
2008-12-12,5135,5135,4792,4881,465790,30441.0,72479226.0
2008-12-15,4964,5263,4964,5164,551340,32253.0,72479226.0
2008-12-16,5138,5492,5082,5404,662809,33703.0,72479226.0
2008-12-17,5541,5707,5430,5519,701741,34428.0,72479226.0
2008-12-18,5492,5603,5304,5404,344630,33703.0,72479226.0
2008-12-19,5323,5622,5279,5456,340191,34065.0,72479226.0
2008-12-22,5498,5852,5498,5686,316236,35515.0,72479226.0
2008-12-23,5607,5839,5430,5519,621750,34428.0,72479226.0
2008-12-24,5511,5555,5146,5456,300650,34065.0,72479226.0
2008-12-26,5503,5503,5148,5226,185896,32616.0,72479226.0
2008-12-29,5204,5381,5093,5226,228801,32616.0,72479226.0
2008-12-30,5041,5274,5041,5164,589018,32253.0,72479226.0
2009-01-02,5207,5263,5141,5164,252472,32253.0,72479226.0
2009-01-05,5270,5381,5204,5226,264940,32616.0,72479226.0
2009-01-06,5193,5536,5193,5404,365603,33703.0,72479226.0
2009-01-07,5499,5499,5145,5279,626600,32978.0,72479226.0
2009-01-08,5278,5322,5145,5279,338530,32978.0,72479226.0
2009-01-09,5370,5669,5260,5404,1522471,33703.0,72479226.0
2009-01-12,5436,6123,5303,6157,2658316,38414.0,72479226.0
2009-01-13,6236,6590,5838,5927,4780673,36964.0,72479226.0
2009-01-14,5967,6786,5912,6732,6290416,42038.0,72479226.0
2009-01-15,6426,6824,6127,6272,2405193,39139.0,72479226.0
2009-01-16,6427,6947,6305,6449,3182686,40226.0,72479226.0
2009-01-19,6601,6999,6490,6502,2312536,40588.0,72479226.0
2009-01-20,6533,6533,6068,6157,975567,38414.0,72479226.0
2009-01-21,5954,6308,5788,6209,732850,38776.0,72479226.0
2009-01-22,6253,6540,6197,6209,710385,38776.0,72479226.0
2009-01-23,6133,6244,5790,5801,755135,36240.0,72479226.0
2009-01-28,5438,5781,5372,5571,1750770,34790.0,72479226.0
2009-01-29,5673,6315,5551,6094,2072160,38052.0,72479226.0
2009-01-30,6133,6432,5790,5801,1496350,36240.0,72479226.0
2009-02-02,5771,5947,5704,5749,565582,35877.0,72479226.0
2009-02-03,5911,6022,5723,5801,635320,36240.0,72479226.0
2009-02-04,5838,5948,5771,5927,638486,36964.0,72479226.0
2009-02-05,5911,5911,5790,5801,519744,36240.0,72479226.0
2009-02-06,5863,5908,5797,5864,496846,36602.0,72479226.0
2009-02-09,5953,6130,5853,6042,905045,37689.0,72479226.0
2009-02-10,6065,6884,6010,6387,5124364,39864.0,72479226.0
2009-02-11,6432,6831,6321,6732,2301591,42038.0,72479226.0
2009-02-12,6719,6818,6309,6564,1122707,40951.0,72479226.0
2009-02-13,6527,7456,6471,7202,5072948,44937.0,72479226.0
2009-02-16,7168,7522,7047,7202,1708578,44937.0,72479226.0
2009-02-17,7297,7297,6490,6502,1388600,40588.0,72479226.0
2009-02-18,6237,7387,6182,7432,3128382,46387.0,72479226.0
2009-02-19,8108,8517,7566,8540,7927866,53272.0,72479226.0
2009-02-20,8510,9428,7691,8477,9034412,52910.0,72479226.0
2009-02-23,8456,8744,7704,8069,3380206,50373.0,72479226.0
2009-02-24,7879,8344,7569,7725,2322781,48199.0,72479226.0
2009-02-25,8034,8786,7934,8477,6629054,52910.0,72479226.0
2009-02-26,8219,8739,7567,7954,3419906,49648.0,72479226.0
2009-02-27,7927,7927,7629,7840,1031546,48923.0,72479226.0
2009-03-02,7712,7988,7358,7369,892726,46024.0,72479226.0
2009-03-03,6825,7123,6648,7024,1017877,43850.0,72479226.0
2009-03-04,6988,7927,6932,7840,1156830,48923.0,72479226.0
2009-03-05,7971,8037,7396,7662,694914,47836.0,72479226.0
2009-03-06,7755,8618,7633,7954,1915716,49648.0,72479226.0
2009-03-09,8443,8853,8145,8477,2322914,52910.0,72479226.0
2009-03-10,8516,8626,7985,8184,1027596,51098.0,72479226.0
2009-03-11,8450,8616,8218,8362,678477,52185.0,72479226.0
2009-03-12,8558,8801,8149,8414,1245879,52547.0,72479226.0
2009-03-13,8554,8786,8443,8477,1078255,52910.0,72479226.0
2009-03-16,8453,8796,8110,8132,1594930,50735.0,72479226.0
2009-03-17,8122,8354,8055,8299,591652,51823.0,72479226.0
2009-03-18,8346,8523,8047,8069,854940,50373.0,72479226.0
2009-03-19,8168,8301,7891,7892,668714,49286.0,72479226.0
2009-03-20,7861,8038,7795,7840,517983,48923.0,72479226.0
2009-03-23,7810,8219,7755,7954,859350,49648.0,72479226.0
2009-03-24,8168,8168,7825,7892,713246,49286.0,72479226.0
2009-03-25,7813,7979,7536,7725,1162231,48199.0,72479226.0
2009-03-26,7739,7861,7563,7840,733799,48923.0,72479226.0
2009-03-27,7753,8516,7642,8184,3216325,51098.0,72479226.0
2009-03-30,8205,8614,7972,8017,1680332,50011.0,72479226.0
2009-03-31,8049,8392,7938,8414,1013685,52547.0,72479226.0
2009-04-01,8443,8620,8211,8477,1404450,52910.0,72479226.0
2009-04-02,8561,9026,8451,8540,2323073,53272.0,72479226.0
2009-04-03,8630,8740,8110,8132,1741834,50735.0,72479226.0
2009-04-06,8162,8516,8118,8184,1533841,51098.0,72479226.0
2009-04-07,8281,8624,8215,8414,1431321,52547.0,72479226.0
2009-04-08,8346,8810,8224,8822,1609599,55084.0,72479226.0
2009-04-09,9036,9379,8925,8937,2077744,55809.0,72479226.0
2009-04-10,8914,10241,8859,10275,4946676,64144.0,72479226.0
2009-04-13,11226,11757,11005,11791,1678303,73566.0,72479226.0
2009-04-14,13503,13503,11822,13526,8334519,84438.0,72479226.0
2009-04-15,13342,15023,11837,13641,15937707,85163.0,72479226.0
2009-04-16,13658,14189,11579,11613,6136802,72479.0,72479226.0
2009-04-17,11226,11990,10065,10453,9563034,65231.0,72479226.0
2009-04-20,10649,11987,10406,12021,5163976,75016.0,72479226.0
2009-04-21,11469,12819,11016,11028,18516112,68855.0,72479226.0
2009-04-22,11353,11353,10557,10745,4828499,67043.0,72479226.0
2009-04-23,10829,11426,10607,11205,5546439,69942.0,72479226.0
2009-04-24,11298,11475,10656,10745,3654253,68354.0,73895874.0
2009-04-27,11021,12294,11021,12073,8729869,76852.0,73895874.0
2009-04-28,12631,12675,10242,10453,5236714,66506.0,73895874.0
2009-04-29,10648,10715,9553,10505,2161216,66876.0,73895874.0
2009-04-30,10773,10817,10242,10453,1388740,66506.0,73895874.0
2009-05-04,10543,10654,10012,10223,1738098,65028.0,73895874.0
2009-05-06,10684,10994,10253,10651,1786704,63920.0,73895874.0
2009-05-07,10769,10824,10404,10526,1078818,63181.0,73895874.0
2009-05-08,10516,12053,10450,11446,3048174,68723.0,73895874.0
2009-05-11,11445,11445,10891,11080,1353121,66506.0,73895874.0
2009-05-12,11073,11504,10763,11383,1924552,68354.0,73895874.0
2009-05-13,11363,11618,10998,11143,1607971,66876.0,73895874.0
2009-05-14,11079,11445,10958,11080,1395797,66506.0,73895874.0
2009-05-15,11182,11182,10817,10829,1039840,65028.0,73895874.0
2009-05-18,10806,11668,10562,10651,1485461,63920.0,73895874.0
2009-05-19,10946,10946,10625,10714,1027291,64289.0,73895874.0
2009-05-20,10688,11064,10566,10777,1359797,64659.0,73895874.0
2009-05-21,10876,11064,10566,10589,1562915,63645.0,74005752.0
2009-05-22,10525,10525,9971,9972,1353224,59945.0,74005752.0
2009-05-25,10012,10443,9580,10035,1371467,60315.0,74005752.0
2009-05-26,9963,10073,9155,9167,1459965,55134.0,74005752.0
2009-05-27,9406,9583,8786,9052,978772,54394.0,74005752.0
2009-05-28,8668,9088,8535,8801,1055532,52914.0,74005752.0
2009-05-29,8958,10064,8847,10097,4063835,60685.0,74005752.0
2009-06-01,10453,11560,10265,11571,8426345,69565.0,74005752.0
2009-06-02,12186,12740,10958,11080,13136718,66605.0,74005752.0
2009-06-03,11374,11806,10633,10954,6939366,65865.0,74005752.0
2009-06-04,10882,11003,9898,9909,3131048,59575.0,74005752.0
2009-06-05,9972,10769,9972,10338,1593826,62165.0,74005752.0
2009-06-08,10338,11190,10338,10892,2723021,65495.0,74005752.0
2009-06-09,10695,10883,10208,10275,1088284,61795.0,74005752.0
2009-06-10,10260,10813,10204,10714,1492355,64385.0,74005752.0
2009-06-11,10621,10876,10444,10589,689219,63645.0,74005752.0
2009-06-12,10702,10824,10149,10526,1271127,63275.0,74005752.0
2009-06-15,10522,10577,10212,10400,982848,62535.0,74005752.0
2009-06-16,10079,10632,9968,10400,1215933,62579.0,74057899.0
2009-06-17,10264,11923,10264,10463,11311022,62949.0,74057899.0
2009-06-18,10623,11796,10324,11697,6776404,89355.0,94057899.0
2009-06-19,11679,13040,11679,12554,8857223,95939.0,94057899.0
2009-06-22,12789,13597,12612,12679,6199243,96880.0,94057899.0
2009-06-23,12421,13284,12056,13296,3628341,101583.0,94057899.0
2009-06-24,13778,14630,12782,12805,8644399,97820.0,94057899.0
2009-06-25,12787,14513,12301,13850,6665926,105815.0,94057899.0
2009-06-26,14136,14501,13395,13484,4185437,102993.0,94057899.0
2009-06-29,13533,15193,13533,14707,7258484,112399.0,94057899.0
2009-06-30,15176,15917,14877,15763,7510965,120394.0,94057899.0
2009-07-01,15733,15987,14693,15700,4312479,119924.0,94057899.0
2009-07-02,15986,17214,15499,17236,4508272,131681.0,94057899.0
2009-07-03,16543,19122,16289,17916,8396016,136854.0,94057899.0
2009-07-06,18265,19681,18198,19703,8418034,150493.0,94057899.0
2009-07-07,19680,20542,18153,18773,8578756,143438.0,94057899.0
2009-07-08,17836,18279,16298,16620,9951550,126978.0,94057899.0
2009-07-09,17284,18391,14152,14153,34046567,108167.0,94057899.0
2009-07-10,14340,14760,13101,13787,20335913,105345.0,94057899.0
2009-07-13,13945,14432,13636,13912,8048896,106285.0,94057899.0
2009-07-14,13889,14331,12538,12805,12034736,97820.0,94057899.0
2009-07-15,12776,13948,12776,13484,8349383,105209.0,96081553.0
2009-07-16,13652,13719,12679,12679,4897171,98964.0,96081553.0
2009-07-17,12667,12844,12047,12313,3940734,96082.0,96081553.0
2009-07-20,12546,13342,12490,12679,5149228,98964.0,96081553.0
2009-07-21,12841,12963,12664,12930,2787453,100886.0,96081553.0
2009-07-22,13277,14140,13222,13421,11631494,104729.0,96081553.0
2009-07-23,13396,14004,13031,14038,3912466,109533.0,96081553.0
2009-07-24,14889,15066,13650,13850,5944489,108092.0,96081553.0
2009-07-27,13834,13889,13281,13359,3966095,104248.0,96081553.0
2009-07-28,13226,13713,13038,13724,3974881,107131.0,96081553.0
2009-07-29,13959,14147,13096,13108,5628234,102327.0,96081553.0
2009-07-30,12904,13225,12782,12805,1560391,99925.0,96081553.0
2009-07-31,12911,13232,12679,12679,2240120,99527.0,96627971.0
2009-08-03,12778,13088,12668,12867,1882714,100976.0,96627971.0
2009-08-04,12852,13040,12609,12742,1772868,100010.0,96627971.0
2009-08-05,12775,12963,12719,12930,2217421,101459.0,96627971.0
2009-08-06,12852,12974,12675,12742,1290857,100010.0,96627971.0
2009-08-07,12730,12786,12542,12742,1144006,100010.0,96627971.0
2009-08-10,12731,13340,12676,13296,4086625,104358.0,96627971.0
2009-08-11,13159,14011,12904,13547,6328878,106291.0,96627971.0
2009-08-12,13527,13527,13041,13108,2077575,102909.0,96627971.0
2009-08-13,13166,13343,12978,13045,2263959,102426.0,96627971.0
2009-08-14,12782,13036,12727,12805,2159198,100493.0,96627971.0
2009-08-17,12844,12899,11981,12313,3391153,96628.0,96627971.0
2009-08-18,11992,12545,11992,12125,2045050,95179.0,96627971.0
2009-08-19,12298,12420,12110,12188,1098689,96339.0,97312324.0
2009-08-20,12113,12235,11682,11937,1897317,94393.0,97312324.0
2009-08-21,11977,12895,11856,12376,3762328,97799.0,97312324.0
2009-08-24,12604,12671,12051,12251,1509799,96826.0,97312324.0
2009-08-25,12113,12113,11726,11759,1711041,92933.0,97312324.0
2009-08-26,11796,12050,11729,11885,1205414,93906.0,97312324.0
2009-08-27,11859,12965,11859,12313,3503386,97312.0,97312324.0
2009-08-28,12538,12604,12173,12251,1804275,96826.0,97312324.0
2009-08-31,12486,12785,12110,12188,1281648,96339.0,97312324.0
2009-09-01,12181,13343,12115,13233,5294587,104611.0,97312324.0
2009-09-02,13042,13838,12787,13850,5385333,109476.0,97312324.0
2009-09-03,14022,14343,13170,13170,6923513,104124.0,97312324.0
2009-09-04,13152,14004,12776,14038,5501379,110936.0,97312324.0
2009-09-07,14448,14702,14082,14404,7005674,113855.0,97312324.0
2009-09-08,14273,14450,13344,13787,5133082,108990.0,97312324.0
2009-09-09,13900,13900,13170,13170,2795167,104124.0,97312324.0
2009-09-10,13149,13879,13083,13912,2750842,109963.0,97312324.0
2009-09-11,13709,14196,13455,13975,3007486,110449.0,97312324.0
2009-09-14,13837,14081,13041,13296,2635178,105097.0,97312324.0
2009-09-15,13343,13531,13100,13233,1808110,104611.0,97312324.0
2009-09-16,13281,13712,13092,13359,2511273,105584.0,97312324.0
2009-09-17,13461,13528,13096,13296,1700864,105097.0,97312324.0
2009-09-18,12905,12905,11312,11446,15460065,90500.0,97312324.0
2009-09-21,11622,12053,11180,11446,5561061,90500.0,97312324.0
2009-09-22,11630,11807,11375,11508,2127808,90987.0,97312324.0
2009-09-23,11494,11671,9957,10035,3989039,80976.0,99356617.0
2009-09-24,10083,10891,10027,10338,3288043,83460.0,99356617.0
2009-09-25,10337,10702,9595,9972,3278243,80479.0,99356617.0
2009-09-28,9963,10328,9277,9355,3309486,75511.0,99356617.0
2009-09-29,9514,10200,9271,10035,2758344,81752.0,100308997.0
2009-09-30,10211,10211,9647,9846,1768751,80247.0,100308997.0
2009-10-01,9780,9968,9414,9846,1325013,80247.0,100308997.0
2009-10-05,9831,10196,9699,10097,1623707,82253.0,100308997.0
2009-10-06,10208,10761,10142,10275,4490350,83758.0,100308997.0
2009-10-07,10392,10624,10137,10160,1537337,82755.0,100308997.0
2009-10-08,10145,10333,9713,9846,1776675,80247.0,100308997.0
2009-10-09,9889,9956,9336,9669,2354826,78743.0,100308997.0
2009-10-12,9454,9764,9454,9543,1264023,77739.0,100308997.0
2009-10-13,9701,10066,9580,9669,1532425,78743.0,100308997.0
2009-10-14,9705,9772,9462,9606,980382,78241.0,100308997.0
2009-10-15,9513,9580,9336,9481,812987,77238.0,100308997.0
2009-10-16,9453,9508,8889,8989,2408624,73226.0,100308997.0
2009-10-19,9033,9033,8535,8613,2503713,70216.0,100308997.0
2009-10-20,8594,9081,8594,8927,2737781,72724.0,100308997.0
2009-10-21,9026,9081,8849,8927,947658,72724.0,100308997.0
2009-10-22,8797,8863,8542,8676,1308303,70718.0,100308997.0
2009-10-23,8715,8715,8295,8373,1282947,68210.0,100308997.0
2009-10-26,8346,8667,8236,8435,1292853,68712.0,100308997.0
2009-10-27,8416,8416,8118,8184,1217487,66705.0,100308997.0
2009-10-28,8243,8354,8055,8122,963267,66204.0,100308997.0
2009-10-29,7985,8173,7797,8184,950874,66705.0,100308997.0
2009-10-30,8171,9344,8116,9355,3296174,76235.0,100308997.0
2009-11-02,9155,10018,9034,9167,6003673,74730.0,100308997.0
2009-11-03,9213,9644,8472,8561,3604859,69715.0,100308997.0
2009-11-04,8405,8660,8295,8373,1297968,68210.0,100308997.0
2009-11-05,8309,8542,8243,8310,745772,68076.0,100853214.0
2009-11-06,8339,8593,8295,8373,648483,68580.0,100853214.0
2009-11-09,8228,8405,8107,8373,1020690,68580.0,100853214.0
2009-11-10,8488,9528,8355,9230,4804696,75640.0,100853214.0
2009-11-11,9222,9521,8968,9355,2422679,76648.0,100853214.0
2009-11-12,9457,9512,9081,9115,1820257,74631.0,100853214.0
2009-11-13,9088,9088,8601,8613,1228991,70597.0,100853214.0
2009-11-16,8672,8904,8417,8738,740827,71606.0,100853214.0
2009-11-17,8781,9025,8527,8561,1012332,70093.0,100853214.0
2009-11-18,8527,8715,8405,8561,701661,70093.0,100853214.0
2009-11-19,8593,8593,8162,8373,1290373,68580.0,100853214.0
2009-11-20,8313,8313,8125,8247,914852,67572.0,100853214.0
2009-11-23,8232,8531,8166,8498,968858,69589.0,100853214.0
2009-11-24,8527,8781,8295,8373,1131317,68580.0,100853214.0
2009-11-25,8424,8490,8180,8247,1120182,67572.0,100853214.0
2009-11-26,8109,8231,7556,7944,2576052,65050.0,100853214.0
2009-11-27,0,0,0,7944,0,65050.0,100853214.0
2009-11-30,0,0,0,7944,0,,
2009-12-01,0,0,0,7944,0,,
2009-12-02,0,0,0,7944,0,,
2009-12-03,0,0,0,7944,0,,
2009-12-04,0,0,0,7944,0,,
2009-12-07,0,0,0,7944,0,,
2009-12-08,0,0,0,7944,0,,
2009-12-09,0,0,0,7944,0,,
2009-12-10,0,0,0,7944,0,,
2009-12-11,0,0,0,7944,0,,
2009-12-14,0,0,0,7944,0,,
2009-12-15,0,0,0,7944,0,,
2009-12-16,0,0,0,7944,0,,
2009-12-17,0,0,0,7944,0,,
2009-12-18,0,0,0,7944,0,,
2009-12-21,0,0,0,7944,0,,
2009-12-22,0,0,0,7944,0,,
2009-12-23,0,0,0,7944,0,,
2009-12-24,0,0,0,7944,0,,
2009-12-28,0,0,0,7944,0,,
2009-12-29,0,0,0,7944,0,,
2009-12-30,7310,8349,6215,6481,5449090,36267.0,58494864.0
2010-01-04,6477,6687,6377,6533,1201355,36559.0,58494864.0
2010-01-05,6626,6792,6582,6637,977525,37144.0,58494864.0
2010-01-06,6686,6841,6531,6742,1192350,37729.0,58494864.0
2010-01-07,6792,6836,6582,6637,979704,37144.0,58494864.0
2010-01-08,6626,6737,6526,6637,447331,37144.0,58494864.0
2010-01-11,6588,6632,6477,6533,423757,36559.0,58494864.0
2010-01-12,6532,6588,6433,6533,646962,36559.0,58494864.0
2010-01-13,6527,6527,6262,6428,713595,35974.0,58494864.0
2010-01-14,6371,6426,6216,6272,708966,35097.0,58494864.0
2010-01-15,6317,6527,6262,6428,897142,35974.0,58494864.0
2010-01-18,6376,6431,6265,6376,474681,35682.0,58494864.0
2010-01-19,6423,6423,6213,6324,659848,35389.0,58494864.0
2010-01-20,6258,6313,6048,6115,821991,34219.0,58494864.0
2010-01-21,6054,6165,5954,6010,437495,33635.0,58494864.0
2010-01-22,5953,6008,5742,5853,604048,32757.0,58494864.0
2010-01-25,5742,5953,5742,5853,673336,32757.0,58494864.0
2010-01-26,5893,6678,5893,6690,2686156,37437.0,58494864.0
2010-01-27,6888,6999,6103,6115,2894111,34219.0,58494864.0
2010-01-28,6103,6313,5948,6115,530665,34219.0,58494864.0
2010-01-29,6049,6160,5894,5906,513080,33050.0,58494864.0
2010-02-01,5950,6526,5895,6272,589002,35097.0,58494864.0
2010-02-02,6260,6470,6160,6272,378987,35097.0,58494864.0
2010-02-03,6318,6473,6108,6219,750458,34804.0,58494864.0
2010-02-04,6219,6529,6108,6219,936653,34804.0,58494864.0
2010-02-05,6051,6162,5896,6063,527180,33927.0,58494864.0
2010-02-08,6156,6367,5891,5958,458709,33342.0,58494864.0
2010-02-09,6005,6005,5795,5906,322232,33050.0,58494864.0
2010-02-10,5899,6010,5899,6010,300223,33635.0,58494864.0
2010-02-11,5946,6046,5946,5958,421325,33342.0,58494864.0
2010-02-12,5954,6010,5899,6010,289413,33635.0,58494864.0
2010-02-16,6012,6432,5956,6167,650582,34512.0,58494864.0
2010-02-17,6260,6470,6105,6272,581747,35097.0,58494864.0
2010-02-18,6376,6475,6165,6376,455477,35682.0,58494864.0
2010-02-19,6372,6372,6051,6063,941127,33927.0,58494864.0
2010-02-22,6164,6318,6164,6219,470261,34804.0,58494864.0
2010-02-23,6218,6472,6162,6428,676490,35974.0,58494864.0
2010-02-24,6376,6475,6320,6376,430753,35682.0,58494864.0
2010-02-25,6470,6470,6260,6272,362744,35097.0,58494864.0
2010-02-26,6263,6318,6164,6219,211626,34804.0,58494864.0
2010-03-02,6219,6318,6164,6219,385340,34804.0,58494864.0
2010-03-03,6260,6581,6216,6272,831627,35097.0,58494864.0
2010-03-04,6265,6376,6165,6376,422301,35682.0,58494864.0
2010-03-05,6318,6374,6219,6219,298031,34804.0,58494864.0
2010-03-08,6260,6315,6216,6272,277602,35097.0,58494864.0
2010-03-09,6216,6371,6160,6272,485108,35097.0,58494864.0
2010-03-10,6216,6260,6160,6272,244390,35097.0,58494864.0
2010-03-11,6217,6261,6007,6063,804809,33927.0,58494864.0
2010-03-12,6051,6162,6007,6063,326257,33927.0,58494864.0
2010-03-15,6012,6167,6012,6167,219126,34512.0,58494864.0
2010-03-16,6164,6374,6108,6219,510352,34804.0,58494864.0
2010-03-17,6217,6316,6051,6063,523063,33927.0,58494864.0
2010-03-18,6051,6162,6007,6063,290027,33927.0,58494864.0
2010-03-19,6167,6322,6111,6167,1043745,34512.0,58494864.0
2010-03-22,6162,6162,6051,6063,361607,33927.0,58494864.0
2010-03-23,6109,6109,5954,6010,394284,33635.0,58494864.0
2010-03-24,6010,6109,5954,6010,431719,33635.0,58494864.0
2010-03-25,6010,6220,5899,6010,469207,33635.0,58494864.0
2010-03-26,6162,6162,5951,6063,319857,33927.0,58494864.0
2010-03-29,5953,6008,5853,5853,518733,32757.0,58494864.0
2010-03-30,5798,5953,5742,5853,586131,32757.0,58494864.0
2010-03-31,5856,5900,5801,5801,252298,32465.0,58494864.0
2010-04-01,5798,5897,5742,5853,158066,32757.0,58494864.0
2010-04-02,5801,6055,5745,5801,566060,32465.0,58494864.0
2010-04-05,5802,5857,5381,5592,429356,31295.0,58494864.0
2010-04-06,5582,5582,5217,5383,667789,30125.0,58494864.0
2010-04-07,5377,5531,5277,5488,259527,30710.0,58494864.0
2010-04-08,5487,5587,5377,5488,165865,30710.0,58494864.0
2010-04-09,5482,5482,5316,5383,229317,30125.0,58494864.0
2010-04-12,5322,5533,5278,5279,337334,29540.0,58494864.0
2010-04-13,5319,5375,5275,5331,178568,29832.0,58494864.0
2010-04-14,5321,5686,5321,5488,620598,30710.0,58494864.0
2010-04-15,5536,5647,5381,5592,494153,31295.0,58494864.0
2010-04-16,5647,5857,5536,5592,577282,31295.0,58494864.0
2010-04-19,5484,5528,5374,5540,228794,31002.0,58494864.0
2010-04-20,5531,5587,5487,5488,174955,30710.0,58494864.0
2010-04-21,5492,5647,5492,5592,296276,31295.0,58494864.0
2010-04-22,5644,5688,5533,5644,280743,31587.0,58494864.0
2010-04-23,5645,5689,5380,5435,542923,30417.0,58494864.0
2010-04-26,5435,5535,5380,5435,303090,30417.0,58494864.0
2010-04-27,5590,5645,5324,5435,587631,30417.0,58494864.0
2010-04-28,5375,5585,5275,5331,752620,29832.0,58494864.0
2010-04-29,5372,5372,5316,5383,286696,30125.0,58494864.0
2010-04-30,5380,5490,5324,5435,213869,30417.0,58494864.0
2010-05-03,5433,5488,5278,5279,557662,29540.0,58494864.0
2010-05-04,5274,5274,4909,4965,615313,27785.0,58494864.0
2010-05-06,4913,5013,4648,4704,896093,26323.0,58494864.0
2010-05-07,4591,4801,4491,4547,584050,25445.0,58494864.0
2010-05-10,4540,4706,4441,4651,619893,26030.0,58494864.0
2010-05-11,4698,4742,4588,4599,438196,25738.0,58494864.0
2010-05-12,4537,4747,4537,4704,427326,26323.0,58494864.0
2010-05-13,4743,5009,4699,4965,366162,27785.0,58494864.0
2010-05-14,4957,5067,4857,4913,164696,27493.0,58494864.0
2010-05-17,4806,4917,4651,4651,261388,26030.0,58494864.0
2010-05-18,4643,4853,4532,4599,697265,25738.0,58494864.0
2010-05-19,4643,4643,4488,4599,169115,25738.0,58494864.0
2010-05-20,4540,4706,4230,4286,1016521,23983.0,58494864.0
2010-05-24,4280,4280,4125,4181,253499,23398.0,58494864.0
2010-05-25,4174,4174,3554,3920,456021,21936.0,58494864.0
2010-05-26,3916,4171,3861,3972,334558,22228.0,58494864.0
2010-05-27,3920,4340,3920,4286,405360,23983.0,58494864.0
2010-05-28,4495,4540,4285,4286,223163,23983.0,58494864.0
2010-05-31,4282,4912,4282,4913,983198,27493.0,58494864.0
2010-06-01,5012,5277,4802,4913,1023302,27493.0,58494864.0
2010-06-03,4960,5492,4960,5226,736110,29247.0,58494864.0
2010-06-04,5219,5274,4909,4965,376156,27785.0,58494864.0
2010-06-07,4701,5110,4590,5122,607573,28662.0,58494864.0
2010-06-08,5222,5642,5067,5488,1119515,30710.0,58494864.0
2010-06-09,5488,5588,5278,5279,587301,29540.0,58494864.0
2010-06-10,5430,5485,5220,5331,268731,29832.0,58494864.0
2010-06-11,5316,5427,5272,5383,241757,30125.0,58494864.0
2010-06-14,5430,5485,5220,5331,228408,29832.0,58494864.0
2010-06-15,5372,5482,5316,5383,319036,30125.0,58494864.0
2010-06-16,5488,5488,5278,5279,369069,29540.0,58494864.0
2010-06-17,5281,5381,5226,5226,242927,29247.0,58494864.0
2010-06-18,5327,5327,4917,5017,410157,28078.0,58494864.0
2010-06-21,5064,5219,4953,4965,393640,27785.0,58494864.0
2010-06-22,4957,5433,4957,5279,396283,29540.0,58494864.0
2010-06-23,5274,5318,4953,4965,549417,27785.0,58494864.0
2010-06-24,4953,5064,4953,4965,317492,27785.0,58494864.0
2010-06-25,5012,5067,4857,4913,343586,27493.0,58494864.0
2010-06-28,4960,4960,4805,4860,251115,27200.0,58494864.0
2010-06-29,4858,4913,4648,4704,350292,26323.0,58494864.0
2010-06-30,4589,5108,4589,4965,647055,27785.0,58494864.0
2010-07-01,4951,4951,4797,4808,104045,26908.0,58494864.0
