대우조선해양(042660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-08,129000,133250,126500,127250,1801290,4870895.0,191390758.0
2011-11-09,131000,132250,128500,129000,960261,4937882.0,191390758.0
2011-11-10,122000,123249,118000,118000,2345738,4516822.0,191390758.0
2011-11-11,120500,123500,119000,122000,1386098,4669934.0,191390758.0
2011-11-14,125500,129500,125000,129250,1321224,4947451.0,191390758.0
2011-11-15,127499,132250,126500,129750,1624374,4966590.0,191390758.0
2011-11-16,131750,134000,126250,126750,1744883,4851756.0,191390758.0
2011-11-17,128749,135000,126999,134000,2317833,5129272.0,191390758.0
2011-11-18,130999,140000,130500,138000,2647377,5282385.0,191390758.0
2011-11-21,140000,141250,136750,139750,2652882,5349372.0,191390758.0
2011-11-22,138250,145000,138000,142250,2997264,5445067.0,191390758.0
2011-11-23,142250,142250,133500,134750,1772837,5157981.0,191390758.0
2011-11-24,133250,140000,130250,140000,1723600,5358941.0,191390758.0
2011-11-25,137750,139000,133000,133750,1253394,5119703.0,191390758.0
2011-11-28,136500,139750,135750,138000,1177691,5282385.0,191390758.0
2011-11-29,138750,144000,138250,143500,2316327,5492915.0,191390758.0
2011-11-30,143500,146000,140750,143250,1430730,5483345.0,191390758.0
2011-12-01,151750,153250,148750,149000,2362402,5703445.0,191390758.0
2011-12-02,148500,152000,148000,148250,1020244,5674736.0,191390758.0
2011-12-05,150500,155000,148750,154500,1390158,5913974.0,191390758.0
2011-12-06,154000,155250,149500,151000,1211762,5780001.0,191390758.0
2011-12-07,149750,151500,146250,151500,1320014,5799140.0,191390758.0
2011-12-08,150750,150750,147500,149000,1054830,5703445.0,191390758.0
2011-12-09,148250,152749,142750,144250,1940814,5521623.0,191390758.0
2011-12-12,144250,145750,138250,143250,2561972,5483345.0,191390758.0
2011-12-13,139500,140000,136750,137500,1237689,5263246.0,191390758.0
2011-12-14,136500,139750,136250,139250,815091,5330233.0,191390758.0
2011-12-15,134000,136250,126750,130250,2326993,4985729.0,191390758.0
2011-12-16,131000,131750,123750,127250,2292273,4870895.0,191390758.0
2011-12-19,125500,126749,115000,122000,2073694,4669934.0,191390758.0
2011-12-20,123499,126500,122250,124250,945235,4756060.0,191390758.0
2011-12-21,130000,130500,127000,127250,1596121,4870895.0,191390758.0
2011-12-22,128500,129249,124250,125250,988287,4794338.0,191390758.0
2011-12-23,126500,130250,125250,129000,1177769,4937882.0,191390758.0
2011-12-26,128000,128750,122750,124000,1584471,4746491.0,191390758.0
2011-12-27,124000,125500,120250,124250,1099620,4756060.0,191390758.0
2011-12-28,123499,124750,120499,121250,744194,4641226.0,191390758.0
2011-12-29,119000,122250,119000,121500,494382,4650795.0,191390758.0
2012-01-02,121000,122499,116500,117250,1206267,4488113.0,191390758.0
2012-01-03,118750,126250,118250,125250,1654264,4794338.0,191390758.0
2012-01-04,126000,126250,122750,123500,1077027,4727352.0,191390758.0
2012-01-05,123499,124250,119250,121000,1427582,4631656.0,191390758.0
2012-01-06,120250,120750,116250,117250,1697441,4488113.0,191390758.0
2012-01-09,116750,117000,113000,116000,1575938,4440266.0,191390758.0
2012-01-10,116499,119500,116499,119000,1029569,4555100.0,191390758.0
2012-01-11,120500,125250,119000,124000,1789217,4746491.0,191390758.0
2012-01-12,125000,125500,121500,125000,1657416,4784769.0,191390758.0
2012-01-13,125750,130000,124750,127000,2115095,4861325.0,191390758.0
2012-01-16,126000,129500,123750,129000,1544173,4937882.0,191390758.0
2012-01-17,131500,136250,131250,136000,2693444,5205829.0,191390758.0
2012-01-18,136000,141500,133750,138500,2396074,5301524.0,191390758.0
2012-01-19,140000,141000,133750,134750,1754480,5157981.0,191390758.0
2012-01-20,134750,139500,134250,138250,1887873,5291954.0,191390758.0
2012-01-25,136500,138750,131750,133500,2030066,5110133.0,191390758.0
2012-01-26,133750,136500,133250,135500,1324364,5186690.0,191390758.0
2012-01-27,135750,136250,130250,131250,1798848,5024007.0,191390758.0
2012-01-30,131250,132750,128750,130750,937065,5004868.0,191390758.0
2012-01-31,132250,139250,132000,139250,2583613,5330233.0,191390758.0
2012-02-01,139250,143000,137500,141500,2219196,5416358.0,191390758.0
2012-02-02,144000,146000,142000,144000,1773873,5512054.0,191390758.0
2012-02-03,143250,145000,139500,144250,1613654,5521623.0,191390758.0
2012-02-06,146000,151250,145749,150250,3148614,5751292.0,191390758.0
2012-02-07,150500,152500,148750,151500,1893557,5799140.0,191390758.0
2012-02-08,151750,159750,150500,158750,2773188,6076657.0,191390758.0
2012-02-09,161000,164750,158500,163750,2376033,6268047.0,191390758.0
2012-02-10,164000,168500,162000,164000,2074615,6277617.0,191390758.0
2012-02-13,162500,164000,156500,162000,1866865,6201061.0,191390758.0
2012-02-14,160750,163000,157000,159750,1141659,6114935.0,191390758.0
2012-02-15,160000,165000,159250,164500,1305468,6296756.0,191390758.0
2012-02-16,161000,163000,157500,158750,1099662,6076657.0,191390758.0
2012-02-17,161000,161750,154250,157000,1984183,6009670.0,191390758.0
2012-02-20,157500,161750,157500,159250,1453971,6095796.0,191390758.0
2012-02-21,160000,161000,152500,155000,2004481,5933113.0,191390758.0
2012-02-22,154250,155000,152000,154750,1012201,5923544.0,191390758.0
2012-02-23,159250,159500,154500,154500,1506720,5913974.0,191390758.0
2012-02-24,154750,157500,152500,155750,1074158,5961822.0,191390758.0
2012-02-27,156750,162000,156000,160250,2433408,6134074.0,191390758.0
2012-02-28,162500,173250,161000,171000,3122748,6545564.0,191390758.0
2012-02-29,173000,181500,172750,179750,3491109,6880498.0,191390758.0
2012-03-02,180000,183000,176750,180250,1495640,6899637.0,191390758.0
2012-03-05,177500,178500,172750,173500,1333679,6641259.0,191390758.0
2012-03-06,173500,174500,165500,170500,2130921,6526425.0,191390758.0
2012-03-07,166500,172000,165500,171500,1599532,6564703.0,191390758.0
2012-03-08,172500,177250,169500,174750,1644490,6689107.0,191390758.0
2012-03-09,179000,179500,172750,173750,1701735,6650829.0,191390758.0
2012-03-12,173500,173500,169000,169500,1139734,6488147.0,191390758.0
2012-03-13,173000,175750,170000,170750,1220174,6535994.0,191390758.0
2012-03-14,174000,180500,172000,178500,1918593,6832650.0,191390758.0
2012-03-15,177750,180000,176000,177750,885938,6803941.0,191390758.0
2012-03-16,179500,179750,171000,171500,1133319,6564703.0,191390758.0
2012-03-19,173000,173250,169000,172000,863351,6583842.0,191390758.0
2012-03-20,170250,173250,168250,170250,848492,6516855.0,191390758.0
2012-03-21,168500,174250,168250,171000,945349,6545564.0,191390758.0
2012-03-22,170000,171750,162500,164000,1590893,6277617.0,191390758.0
2012-03-23,161500,167750,160750,165500,1594591,6335034.0,191390758.0
2012-03-26,166750,168000,162000,162750,1046843,6229769.0,191390758.0
2012-03-27,164750,165750,158750,163500,1789145,6258478.0,191390758.0
2012-03-28,163500,168750,161750,165000,1212981,6315895.0,191390758.0
2012-03-29,165750,166750,155500,156250,2060990,5980961.0,191390758.0
2012-03-30,154500,155249,150500,151500,2293088,5799140.0,191390758.0
2012-04-02,153250,155250,152500,153000,812221,5856557.0,191390758.0
2012-04-03,154250,160000,153500,157500,1452029,6028809.0,191390758.0
2012-04-04,156500,157500,148000,149750,1615150,5732153.0,191390758.0
2012-04-05,147000,148999,145000,148000,1615230,5665166.0,191390758.0
2012-04-06,148750,152250,146750,149500,1068803,5722584.0,191390758.0
2012-04-09,146000,147000,142500,144500,1094200,5531193.0,191390758.0
2012-04-10,143750,146000,137750,140250,2530899,5368511.0,191390758.0
2012-04-12,139500,145000,138250,144000,1744831,5512054.0,191390758.0
2012-04-13,147250,154000,145750,152500,1924050,5837418.0,191390758.0
2012-04-16,150500,151750,148000,150750,1343264,5770431.0,191390758.0
2012-04-17,152500,153500,149750,150000,830947,5741723.0,191390758.0
2012-04-18,153500,160250,152500,159000,2216998,6086226.0,191390758.0
2012-04-19,159500,160500,155750,157250,1121336,6019239.0,191390758.0
2012-04-20,156000,156250,153250,156000,883447,5971392.0,191390758.0
2012-04-23,157250,157250,150750,151250,886859,5789570.0,191390758.0
2012-04-24,148000,153000,147500,151000,892038,5780001.0,191390758.0
2012-04-25,154500,158000,150000,151500,1470572,5799140.0,191390758.0
2012-04-26,154000,155500,144750,148000,1367634,5665166.0,191390758.0
2012-04-27,150000,153500,147000,151500,1375632,5799140.0,191390758.0
2012-04-30,154250,159749,154000,158500,1926144,6067087.0,191390758.0
2012-05-02,159500,163500,156250,161500,1591846,6181921.0,191390758.0
2012-05-03,162250,163250,157000,158000,991607,6047948.0,191390758.0
2012-05-04,156500,158250,155500,158000,1041677,6047948.0,191390758.0
2012-05-07,155500,156750,149500,150500,2071842,5760862.0,191390758.0
2012-05-08,152500,153750,150000,151000,779380,5780001.0,191390758.0
2012-05-09,148250,149000,140000,141750,3364921,5425928.0,191390758.0
2012-05-10,140000,144250,137000,143500,2066307,5492915.0,191390758.0
2012-05-11,143500,143500,138500,138750,1494970,5311094.0,191390758.0
2012-05-14,138250,141000,133250,139750,1578776,5349372.0,191390758.0
2012-05-15,136250,139250,135750,139000,882936,5320663.0,191390758.0
2012-05-16,135500,142500,135500,137750,1622091,5272815.0,191390758.0
2012-05-17,138000,140500,135750,139250,1598655,5330233.0,191390758.0
2012-05-18,136000,136750,132750,134000,1035987,5129272.0,191390758.0
2012-05-21,135500,137000,132500,133750,851703,5119703.0,191390758.0
2012-05-22,135000,136500,130250,135250,3869994,5177120.0,191390758.0
2012-05-23,133250,133500,126750,127500,2220336,4880464.0,191390758.0
2012-05-24,126750,130249,125500,128250,1539105,4909173.0,191390758.0
2012-05-25,128250,132500,128250,129000,1409579,4937882.0,191390758.0
2012-05-29,129999,139000,129750,137500,2225158,5263246.0,191390758.0
2012-05-30,137500,138250,133750,135750,1348070,5196259.0,191390758.0
2012-05-31,134250,137500,133750,136500,1336711,5224968.0,191390758.0
2012-06-01,136000,137500,132250,132750,823043,5081425.0,191390758.0
2012-06-04,127000,130250,124999,125750,1439584,4813478.0,191390758.0
2012-06-05,127500,131250,127500,130250,1057323,4985729.0,191390758.0
2012-06-07,135750,138000,133500,133750,1236604,5119703.0,191390758.0
2012-06-08,133750,134750,132000,132250,653740,5062286.0,191390758.0
2012-06-11,136000,140250,135500,140000,1364827,5358941.0,191390758.0
2012-06-12,136500,138500,136250,137000,792501,5244107.0,191390758.0
2012-06-13,139000,139250,134500,136000,826866,5205829.0,191390758.0
2012-06-14,134500,139250,134250,138750,838862,5311094.0,191390758.0
2012-06-15,138500,140000,137000,139000,962206,5320663.0,191390758.0
2012-06-18,143500,147000,142750,144000,1536409,5512054.0,191390758.0
2012-06-19,141000,142750,140750,141250,837256,5406789.0,191390758.0
2012-06-20,143000,143500,140250,141750,758367,5425928.0,191390758.0
2012-06-21,140000,140500,137500,138000,1110156,5282385.0,191390758.0
2012-06-22,135000,135500,132000,133000,1495350,5090994.0,191390758.0
2012-06-25,133000,133000,129750,130750,1004772,5004868.0,191390758.0
2012-06-26,129000,130999,128750,130250,960093,4985729.0,191390758.0
2012-06-27,130500,131000,127750,130500,788024,4995299.0,191390758.0
2012-06-28,130500,131750,126249,128500,1217148,4918742.0,191390758.0
2012-06-29,126249,132000,125000,131000,1993136,5014438.0,191390758.0
2012-07-02,133500,134750,132250,132250,1122554,5062286.0,191390758.0
2012-07-03,132750,140750,132750,140250,2233409,5368511.0,191390758.0
2012-07-04,139750,142000,138250,139750,1252224,5349372.0,191390758.0
2012-07-05,139250,143000,139250,141500,1010694,5416358.0,191390758.0
2012-07-06,142000,142750,138250,139000,731504,5320663.0,191390758.0
2012-07-09,137500,137750,131750,132250,1390091,5062286.0,191390758.0
2012-07-10,132750,134750,132000,133500,667279,5110133.0,191390758.0
2012-07-11,132250,133000,128250,129500,1706333,4957021.0,191390758.0
2012-07-12,130000,131250,127249,127250,1244782,4870895.0,191390758.0
2012-07-13,128500,128500,123749,126500,2071691,4842186.0,191390758.0
2012-07-16,127000,128500,125500,128000,1127412,4899603.0,191390758.0
2012-07-17,126000,130250,125750,128750,899735,4928312.0,191390758.0
2012-07-18,128750,129000,121500,122500,1826233,4689074.0,191390758.0
2012-07-19,124750,125750,121000,121250,1344933,4641226.0,191390758.0
2012-07-20,122250,125000,121500,123750,831900,4736921.0,191390758.0
2012-07-23,121000,121500,119250,120000,730304,4593378.0,191390758.0
2012-07-24,119000,121250,115249,119000,1424397,4555100.0,191390758.0
2012-07-25,115750,117000,114250,114250,1162312,4373279.0,191390758.0
2012-07-26,114750,115750,111000,111750,1844470,4277583.0,191390758.0
2012-07-27,115249,117500,114000,116500,1932376,4459405.0,191390758.0
2012-07-30,117999,119750,116749,117250,1319203,4488113.0,191390758.0
2012-07-31,117749,126250,116250,125000,2540656,4784769.0,191390758.0
2012-08-01,123249,130750,122250,127500,2689462,4880464.0,191390758.0
2012-08-02,129000,130750,127000,127250,1771010,4870895.0,191390758.0
2012-08-03,124250,128500,123500,126750,1178601,4851756.0,191390758.0
2012-08-06,131000,133000,130500,131750,1605957,5043146.0,191390758.0
2012-08-07,131250,134500,131000,133000,769421,5090994.0,191390758.0
2012-08-08,135000,135750,130000,130250,1513107,4985729.0,191390758.0
2012-08-09,130500,139250,130500,138250,2362432,5291954.0,191390758.0
2012-08-10,137750,140000,135500,137750,1463585,5272815.0,191390758.0
2012-08-13,137250,138750,133750,135000,906559,5167550.0,191390758.0
2012-08-14,133750,135750,132000,134500,1256675,5148411.0,191390758.0
2012-08-16,134500,135500,132250,134500,993663,5148411.0,191390758.0
2012-08-17,137000,138500,135000,135750,1561871,5196259.0,191390758.0
2012-08-20,136750,140000,135750,138250,1539681,5291954.0,191390758.0
2012-08-21,140000,140750,135500,137750,984420,5272815.0,191390758.0
2012-08-22,138000,138500,134750,135500,1028073,5186690.0,191390758.0
2012-08-23,134250,137000,133000,134500,1073810,5148411.0,191390758.0
2012-08-24,131500,132500,128500,130000,2013692,4976160.0,191390758.0
2012-08-27,130500,132500,128750,129500,1077426,4957021.0,191390758.0
2012-08-28,128749,131500,127000,128250,1006319,4909173.0,191390758.0
2012-08-29,128500,128750,126500,127750,828639,4890034.0,191390758.0
2012-08-30,126750,127750,121750,123250,2196719,4717782.0,191390758.0
2012-08-31,122499,124000,120749,121750,1489868,4660365.0,191390758.0
2012-09-03,122500,125750,120500,124750,1414860,4775199.0,191390758.0
2012-09-04,125250,128000,125000,126500,1602897,4842186.0,191390758.0
2012-09-05,125250,126000,121500,122000,1485078,4669934.0,191390758.0
2012-09-06,122500,124500,121750,123250,825656,4717782.0,191390758.0
2012-09-07,129500,130749,128500,129000,2281175,4937882.0,191390758.0
2012-09-10,129750,129750,126000,126500,928571,4842186.0,191390758.0
2012-09-11,126750,127000,123500,124500,1075003,4765630.0,191390758.0
2012-09-12,125750,129000,125500,127500,1420565,4880464.0,191390758.0
2012-09-13,126750,126750,124250,126000,1243584,4823047.0,191390758.0
2012-09-14,130999,134250,130249,134250,2856000,5138842.0,191390758.0
2012-09-17,134750,137500,132750,135000,1826309,5167550.0,191390758.0
2012-09-18,134250,136250,133000,134750,769632,5157981.0,191390758.0
2012-09-19,133000,135500,132750,133500,1022889,5110133.0,191390758.0
2012-09-20,132750,133250,129250,129250,1512964,4947451.0,191390758.0
2012-09-21,130000,131000,129250,131000,912015,5014438.0,191390758.0
2012-09-24,130750,130750,127500,129250,698262,4947451.0,191390758.0
2012-09-25,128250,130000,127750,129250,681190,4947451.0,191390758.0
2012-09-26,126750,128250,126500,127500,642490,4880464.0,191390758.0
2012-09-27,126500,129000,124750,129000,833072,4937882.0,191390758.0
2012-09-28,129250,130000,126750,129750,730783,4966590.0,191390758.0
2012-10-02,128250,132250,125500,129750,1535322,4966590.0,191390758.0
2012-10-04,132750,133750,130750,131000,1078073,5014438.0,191390758.0
2012-10-05,131750,131750,128750,129000,785435,4937882.0,191390758.0
2012-10-08,129000,129249,125999,127000,666388,4861325.0,191390758.0
2012-10-09,125249,128000,125249,127000,618863,4861325.0,191390758.0
2012-10-10,125250,125500,123499,124250,675707,4756060.0,191390758.0
2012-10-11,122750,124500,122500,123000,794645,4708213.0,191390758.0
2012-10-12,123250,124000,120999,122000,832341,4669934.0,191390758.0
2012-10-15,120999,122249,117749,119500,1064785,4574239.0,191390758.0
2012-10-16,120000,121249,116000,118000,1457404,4516822.0,191390758.0
2012-10-17,119000,120999,118250,119750,1417409,4583809.0,191390758.0
2012-10-18,119750,126750,119750,126000,1828461,4823047.0,191390758.0
2012-10-19,125250,125500,122250,123500,742647,4727352.0,191390758.0
2012-10-22,120250,122750,119999,121750,483943,4660365.0,191390758.0
2012-10-23,120250,121499,117000,117750,1977427,4507252.0,191390758.0
2012-10-24,115500,117000,114250,116000,793287,4440266.0,191390758.0
2012-10-25,115500,117249,115000,116750,644896,4468974.0,191390758.0
2012-10-26,116250,118249,115000,115000,507121,4401987.0,191390758.0
2012-10-29,115250,118000,115000,116000,594088,4440266.0,191390758.0
2012-10-30,116000,119000,115749,117000,421405,4478544.0,191390758.0
2012-10-31,119000,119500,116250,117000,438643,4478544.0,191390758.0
2012-11-01,117250,117499,114250,117000,670728,4478544.0,191390758.0
2012-11-02,120000,121750,119500,121500,1136542,4650795.0,191390758.0
2012-11-05,120500,122250,118749,120000,540400,4593378.0,191390758.0
2012-11-06,120000,122250,117750,122250,593628,4679504.0,191390758.0
2012-11-07,123000,124250,121499,124000,694967,4746491.0,191390758.0
2012-11-08,119500,120500,119000,119500,853399,4574239.0,191390758.0
2012-11-09,117999,119499,116500,119250,407515,4564670.0,191390758.0
2012-11-12,117250,118250,114500,114500,1175852,4382848.0,191390758.0
2012-11-13,113249,114250,107500,109250,2266549,4181888.0,191390758.0
2012-11-14,110000,111249,109250,111250,708261,4258444.0,191390758.0
2012-11-15,107750,109749,107250,108500,968357,4153179.0,191390758.0
2012-11-16,107000,109750,105499,106000,877566,4057484.0,191390758.0
