신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-09,51300,51600,50800,51200,7239,516097.0,10080029.0
2016-09-12,51100,51500,50400,51200,7850,516097.0,10080029.0
2016-09-13,51400,51400,49750,50100,26915,505009.0,10080029.0
2016-09-19,50000,50700,49600,49900,9824,502993.0,10080029.0
2016-09-20,49650,49700,48850,49150,24774,495433.0,10080029.0
2016-09-21,49150,49350,48800,49100,13044,494929.0,10080029.0
2016-09-22,49600,49650,49150,49300,6476,496945.0,10080029.0
2016-09-23,49600,50500,49150,50500,12892,509041.0,10080029.0
2016-09-26,50500,50500,49600,50100,5244,505009.0,10080029.0
2016-09-27,50000,50100,49250,50100,8639,505009.0,10080029.0
2016-09-28,50100,50600,49700,50600,13596,510049.0,10080029.0
2016-09-29,50700,50800,49900,50100,5966,505009.0,10080029.0
2016-09-30,50100,50400,49550,50300,8457,507025.0,10080029.0
2016-10-04,50000,51300,50000,51200,6075,516097.0,10080029.0
2016-10-05,51200,51200,49700,51000,15411,514081.0,10080029.0
2016-10-06,50100,50800,49950,50500,12245,509041.0,10080029.0
2016-10-07,50000,50800,49900,50500,9243,509041.0,10080029.0
2016-10-10,50800,51000,50300,50500,11657,509041.0,10080029.0
2016-10-11,50700,50900,50100,50700,11413,511057.0,10080029.0
2016-10-12,50500,50500,49900,50300,11855,507025.0,10080029.0
2016-10-13,50300,50500,50000,50100,15046,505009.0,10080029.0
2016-10-14,50200,54000,50100,51400,25559,518113.0,10080029.0
2016-10-17,51400,51600,50900,51600,13087,520129.0,10080029.0
2016-10-18,51700,52000,51500,51900,6420,523154.0,10080029.0
2016-10-19,51600,52100,51600,52100,7236,525170.0,10080029.0
2016-10-20,51600,52400,51600,52400,4644,528194.0,10080029.0
2016-10-21,52400,52700,51000,52600,12529,530210.0,10080029.0
2016-10-24,52700,52700,52000,52600,7036,530210.0,10080029.0
2016-10-25,52500,52700,51900,52700,5381,531218.0,10080029.0
2016-10-26,52300,52300,51000,51000,6879,514081.0,10080029.0
2016-10-27,51100,52600,51000,51800,5773,522146.0,10080029.0
2016-10-28,51300,52500,51300,51900,5623,523154.0,10080029.0
2016-10-31,52000,52700,51600,52500,9103,529202.0,10080029.0
2016-11-01,52700,52800,51500,52300,16820,527186.0,10080029.0
2016-11-02,52100,52500,51800,52300,7143,527186.0,10080029.0
2016-11-03,52300,53400,52100,53300,14541,537266.0,10080029.0
2016-11-04,53500,53900,52500,53300,12606,537266.0,10080029.0
2016-11-07,54000,54200,52600,52600,9469,530210.0,10080029.0
2016-11-08,52700,53700,52600,53500,9450,539282.0,10080029.0
2016-11-09,53700,53700,50300,52200,27643,526178.0,10080029.0
2016-11-10,52200,53100,52000,53100,9131,535250.0,10080029.0
2016-11-11,53100,53500,51600,53200,9107,536258.0,10080029.0
2016-11-14,53000,53500,52400,53200,11692,536258.0,10080029.0
2016-11-15,53300,54900,53000,54900,14161,553394.0,10080029.0
2016-11-16,54900,55800,54500,55800,17186,562466.0,10080029.0
2016-11-17,54800,56300,54800,55900,12192,563474.0,10080029.0
2016-11-18,55800,56300,55100,55700,12785,561458.0,10080029.0
2016-11-21,55700,55900,54300,55200,7044,556418.0,10080029.0
2016-11-22,55200,55800,54100,55100,12206,555410.0,10080029.0
2016-11-23,54100,54900,53400,54700,16143,551378.0,10080029.0
2016-11-24,55100,55100,53000,53100,12759,535250.0,10080029.0
2016-11-25,53200,54300,52100,53100,10454,535250.0,10080029.0
2016-11-28,52500,54200,52100,54200,5900,546338.0,10080029.0
2016-11-29,54000,55500,53000,54500,12927,549362.0,10080029.0
2016-11-30,55100,55300,53900,54100,14328,545330.0,10080029.0
2016-12-01,53400,55600,53400,55000,8156,554402.0,10080029.0
2016-12-02,55100,55500,54600,55100,13003,555410.0,10080029.0
2016-12-05,55100,55900,54900,55700,11545,561458.0,10080029.0
2016-12-06,56300,56300,54900,55500,12285,559442.0,10080029.0
2016-12-07,55700,56300,55200,55900,13288,563474.0,10080029.0
2016-12-08,56100,57500,55600,57500,15738,579602.0,10080029.0
2016-12-09,57500,58400,56400,57300,10895,577586.0,10080029.0
2016-12-12,58300,58300,57000,57000,7802,574562.0,10080029.0
2016-12-13,57600,58000,57100,57300,17307,577586.0,10080029.0
2016-12-14,57400,58100,56400,57900,7356,583634.0,10080029.0
2016-12-15,57200,57900,57100,57500,4211,579602.0,10080029.0
2016-12-16,57000,57400,55800,56200,11990,566498.0,10080029.0
2016-12-19,56000,56600,55700,56300,5055,567506.0,10080029.0
2016-12-20,56900,57200,56200,57200,2678,576578.0,10080029.0
2016-12-21,57200,57200,55700,55900,6430,563474.0,10080029.0
2016-12-22,55900,56100,55300,56100,6876,565490.0,10080029.0
2016-12-23,56100,57100,55800,57100,5923,575570.0,10080029.0
2016-12-26,57100,57900,56700,57900,4241,583634.0,10080029.0
2016-12-27,57900,58300,57100,57800,6281,582626.0,10080029.0
2016-12-28,55900,57100,55400,55800,16271,562466.0,10080029.0
2016-12-29,55900,56100,54300,54900,8195,553394.0,10080029.0
2017-01-02,55000,56300,55000,55600,4397,560450.0,10080029.0
2017-01-03,55800,55900,54000,54000,11329,544322.0,10080029.0
2017-01-04,54100,55100,53800,54500,8903,549362.0,10080029.0
2017-01-05,54000,54900,53700,54500,11807,549362.0,10080029.0
2017-01-06,54000,55600,53900,55400,5589,558434.0,10080029.0
2017-01-09,54700,55200,53900,53900,4592,543314.0,10080029.0
2017-01-10,53500,53900,52300,52800,14964,532226.0,10080029.0
2017-01-11,52000,55500,52000,54400,5505,548354.0,10080029.0
2017-01-12,54200,55000,53500,54900,6114,553394.0,10080029.0
2017-01-13,54900,54900,54100,54800,7765,552386.0,10080029.0
2017-01-16,54900,55000,54000,54300,6100,547346.0,10080029.0
2017-01-17,53700,54700,52700,53600,10800,540290.0,10080029.0
2017-01-18,53700,53800,52700,53800,7264,542306.0,10080029.0
2017-01-19,53200,54400,53000,53800,6349,542306.0,10080029.0
2017-01-20,54400,54400,53100,54000,5793,544322.0,10080029.0
2017-01-23,53300,54800,53300,53300,3033,537266.0,10080029.0
2017-01-24,53900,53900,53000,53700,5643,541298.0,10080029.0
2017-01-25,53800,53800,52200,52200,7175,526178.0,10080029.0
2017-01-26,52800,52800,51800,52000,6884,524162.0,10080029.0
2017-01-31,52100,52500,51400,51700,6380,521137.0,10080029.0
2017-02-01,52000,52700,51200,52500,6201,529202.0,10080029.0
2017-02-02,52500,52800,51700,51700,7050,521137.0,10080029.0
2017-02-03,52000,53100,51300,52400,7446,528194.0,10080029.0
2017-02-06,53500,53700,52700,52700,5919,531218.0,10080029.0
2017-02-07,53400,53400,51800,53000,5519,534242.0,10080029.0
2017-02-08,52900,54300,52200,53900,8023,543314.0,10080029.0
2017-02-09,54000,54400,52800,52900,7420,533234.0,10080029.0
2017-02-10,53100,53400,52200,52700,8350,531218.0,10080029.0
2017-02-13,52900,53100,52300,53100,6253,535250.0,10080029.0
2017-02-14,53300,53500,52500,53300,6180,537266.0,10080029.0
2017-02-15,53100,53100,52300,52800,10250,532226.0,10080029.0
2017-02-16,52800,52800,51800,52100,6389,525170.0,10080029.0
2017-02-17,52200,52500,51800,52500,4013,529202.0,10080029.0
2017-02-20,52400,52500,51900,52100,5650,525170.0,10080029.0
2017-02-21,52100,52700,52000,52700,11753,531218.0,10080029.0
2017-02-22,52500,52800,52000,52100,11694,525170.0,10080029.0
2017-02-23,52200,52500,51500,51800,16329,522146.0,10080029.0
2017-02-24,51800,52100,51100,52100,13777,525170.0,10080029.0
2017-02-27,52300,52700,51900,52600,5865,530210.0,10080029.0
2017-02-28,52200,53100,52100,52800,12831,532226.0,10080029.0
2017-03-02,52900,53300,52000,52000,38234,524162.0,10080029.0
2017-03-03,52200,52500,51400,51800,7298,522146.0,10080029.0
2017-03-06,51800,52000,51600,51600,8596,520129.0,10080029.0
2017-03-07,51600,52100,51400,51500,9401,519121.0,10080029.0
2017-03-08,51500,52000,51500,51700,7987,521137.0,10080029.0
2017-03-09,51700,52200,51700,52000,20779,524162.0,10080029.0
2017-03-10,52000,52000,51300,51500,14011,519121.0,10080029.0
2017-03-13,51500,51700,50800,50900,20198,513073.0,10080029.0
2017-03-14,50900,51000,50100,50200,16177,506017.0,10080029.0
2017-03-15,50500,50500,49800,49800,23013,501985.0,10080029.0
2017-03-16,50200,50300,49650,49900,8363,502993.0,10080029.0
2017-03-17,49900,50200,49650,49750,8305,501481.0,10080029.0
2017-03-20,49950,49950,48850,49150,17744,495433.0,10080029.0
2017-03-21,49450,49750,49000,49400,9647,497953.0,10080029.0
2017-03-22,49750,50200,49400,50200,10232,506017.0,10080029.0
2017-03-23,50200,50400,49850,50200,8251,506017.0,10080029.0
2017-03-24,50200,51400,50000,51300,15162,517105.0,10080029.0
2017-03-27,51300,51600,50800,51300,8220,517105.0,10080029.0
2017-03-28,51400,51400,50500,51100,14100,515089.0,10080029.0
2017-03-29,51200,51200,50300,50300,5789,507025.0,10080029.0
2017-03-30,50300,50400,49800,50000,6554,504001.0,10080029.0
2017-03-31,50000,51100,50000,50900,12534,513073.0,10080029.0
2017-04-03,50900,51600,50600,51200,6070,516097.0,10080029.0
2017-04-04,51000,51400,50700,51400,6156,518113.0,10080029.0
2017-04-05,51100,52000,51100,51900,15936,523154.0,10080029.0
2017-04-06,51100,52100,51000,52000,8037,524162.0,10080029.0
2017-04-07,52000,52500,51600,52400,7861,528194.0,10080029.0
2017-04-10,52400,52400,51000,51100,12048,515089.0,10080029.0
2017-04-11,50700,51600,50600,51500,5249,519121.0,10080029.0
2017-04-12,51000,52000,51000,52000,4428,524162.0,10080029.0
2017-04-13,52100,52600,51500,52500,8515,529202.0,10080029.0
2017-04-14,52100,52300,51700,52200,3979,526178.0,10080029.0
2017-04-17,52200,52500,51400,51500,4618,519121.0,10080029.0
2017-04-18,51700,51800,51200,51400,3854,518113.0,10080029.0
2017-04-19,51200,52000,51100,52000,6879,524162.0,10080029.0
2017-04-20,51500,52400,51400,52200,7421,526178.0,10080029.0
2017-04-21,51900,52300,51500,52000,4532,524162.0,10080029.0
2017-04-24,51900,52000,51600,51800,2706,522146.0,10080029.0
2017-04-25,51900,52000,51000,51500,12789,519121.0,10080029.0
2017-04-26,51900,52500,51500,51600,8499,520129.0,10080029.0
2017-04-27,51700,52500,51700,52200,8323,526178.0,10080029.0
2017-04-28,51500,52500,51400,52500,5740,529202.0,10080029.0
2017-05-02,51900,53000,51900,52600,10032,530210.0,10080029.0
2017-05-04,52000,52900,51800,52900,9679,533234.0,10080029.0
2017-05-08,52900,53900,52500,53800,9500,542306.0,10080029.0
2017-05-10,53800,55400,53200,53900,16564,543314.0,10080029.0
2017-05-11,54300,54700,53300,54700,13586,551378.0,10080029.0
2017-05-12,54700,54800,53600,53600,7648,540290.0,10080029.0
2017-05-15,53600,54000,53200,53600,5350,540290.0,10080029.0
2017-05-16,53800,54200,53000,53900,8430,543314.0,10080029.0
2017-05-17,53300,53700,52500,52600,11593,530210.0,10080029.0
2017-05-18,52300,52900,51700,52200,13626,526178.0,10080029.0
2017-05-19,51900,53900,51800,53500,16022,539282.0,10080029.0
2017-05-22,53800,53800,52100,52100,12133,525170.0,10080029.0
2017-05-23,51800,52900,51800,52300,11069,527186.0,10080029.0
2017-05-24,52500,52700,52000,52100,9963,525170.0,10080029.0
2017-05-25,52200,53400,52200,53200,7786,536258.0,10080029.0
2017-05-26,52500,53500,52400,53300,8817,537266.0,10080029.0
2017-05-29,53700,53800,53100,53700,7989,541298.0,10080029.0
2017-05-30,53800,55000,53500,54800,15255,552386.0,10080029.0
2017-05-31,54700,55000,54000,54700,31869,551378.0,10080029.0
2017-06-01,54900,55800,54400,55500,28390,559442.0,10080029.0
2017-06-02,55600,56000,55000,55400,22077,558434.0,10080029.0
2017-06-05,55500,55500,54200,54200,12591,546338.0,10080029.0
2017-06-07,53700,56300,53600,55200,19631,556418.0,10080029.0
2017-06-08,55900,57300,55200,56800,65569,572546.0,10080029.0
2017-06-09,56800,57900,56400,57000,34890,574562.0,10080029.0
2017-06-12,57300,57300,55600,55600,13919,560450.0,10080029.0
2017-06-13,55600,57300,55500,57300,13922,577586.0,10080029.0
2017-06-14,56100,57600,56100,57100,10601,575570.0,10080029.0
2017-06-15,56600,58000,56600,57500,9874,579602.0,10080029.0
2017-06-16,56800,57900,56800,56800,11471,572546.0,10080029.0
2017-06-19,56700,57400,56300,56800,6436,572546.0,10080029.0
2017-06-20,55600,57400,55300,57000,17523,574562.0,10080029.0
2017-06-21,57100,57300,56100,56300,8401,567506.0,10080029.0
2017-06-22,56400,57700,55800,57500,8762,579602.0,10080029.0
2017-06-23,57700,58400,57200,57200,10423,576578.0,10080029.0
2017-06-26,57300,57800,56600,56900,6985,573554.0,10080029.0
2017-06-27,57400,58500,56900,57300,10446,577586.0,10080029.0
2017-06-28,57300,58400,57100,58100,9495,585650.0,10080029.0
2017-06-29,57500,58400,57000,57300,10870,577586.0,10080029.0
2017-06-30,57200,57400,56300,56400,6706,568514.0,10080029.0
2017-07-03,56700,57700,56200,56900,6404,573554.0,10080029.0
2017-07-04,56200,58200,56200,57800,8420,582626.0,10080029.0
2017-07-05,57100,58100,57100,57600,7129,580610.0,10080029.0
2017-07-06,57000,57500,56400,56400,8932,568514.0,10080029.0
2017-07-07,56400,57000,56200,56300,5642,567506.0,10080029.0
2017-07-10,55600,57300,55600,56300,8285,567506.0,10080029.0
2017-07-11,56400,56900,55600,55600,6046,560450.0,10080029.0
2017-07-12,55500,55700,54800,54900,8378,553394.0,10080029.0
2017-07-13,55000,55900,54800,55300,7725,557426.0,10080029.0
2017-07-14,54700,55900,54700,55300,4246,557426.0,10080029.0
2017-07-17,56000,57500,55000,55500,11897,559442.0,10080029.0
2017-07-18,55500,56000,55500,55700,4656,561458.0,10080029.0
2017-07-19,56200,57000,56100,57000,11546,574562.0,10080029.0
2017-07-20,56600,57500,56600,57100,5792,575570.0,10080029.0
2017-07-21,56600,57500,56100,56100,8023,565490.0,10080029.0
2017-07-24,56700,56700,55300,55800,8982,562466.0,10080029.0
2017-07-25,55900,56800,55300,56600,7852,570530.0,10080029.0
2017-07-26,57000,57500,56500,57500,7905,579602.0,10080029.0
2017-07-27,57500,58600,57100,58100,7748,585650.0,10080029.0
2017-07-28,58200,58500,57700,57700,13488,581618.0,10080029.0
2017-07-31,57700,58600,57600,57600,21430,580610.0,10080029.0
2017-08-01,57500,58800,57500,58800,8511,592706.0,10080029.0
2017-08-02,58800,60000,58200,59900,7237,603794.0,10080029.0
2017-08-03,59600,59900,58800,59000,8661,594722.0,10080029.0
2017-08-04,58200,59900,58200,59600,6369,600770.0,10080029.0
2017-08-07,59600,59800,58500,58800,6755,592706.0,10080029.0
2017-08-08,58200,59100,57500,57500,7460,579602.0,10080029.0
2017-08-09,57200,57900,56300,56500,8128,569522.0,10080029.0
2017-08-10,56300,58400,56100,56600,14678,570530.0,10080029.0
2017-08-11,56500,58500,56200,58400,8576,588674.0,10080029.0
2017-08-14,58400,59700,57700,59600,9551,600770.0,10080029.0
2017-08-16,59700,59900,59500,59500,8336,599762.0,10080029.0
2017-08-17,58500,60500,58500,60500,6701,609842.0,10080029.0
2017-08-18,60500,60800,60100,60400,4407,608834.0,10080029.0
2017-08-21,60500,61500,59800,61300,7430,617906.0,10080029.0
2017-08-22,61400,63400,61300,63400,11452,639074.0,10080029.0
2017-08-23,62900,64200,62900,63400,13185,639074.0,10080029.0
2017-08-24,62500,63800,62500,63700,6904,642098.0,10080029.0
2017-08-25,63900,64200,63500,63800,10846,643106.0,10080029.0
2017-08-28,63400,64200,62200,63500,8003,640082.0,10080029.0
2017-08-29,64000,64000,62800,64000,6041,645122.0,10080029.0
2017-08-30,64300,64700,63500,64700,5295,652178.0,10080029.0
2017-08-31,64200,66500,64200,66500,22821,670322.0,10080029.0
2017-09-01,66500,66500,64100,64700,10550,652178.0,10080029.0
2017-09-04,64500,64700,63000,63700,11851,642098.0,10080029.0
2017-09-05,64200,64300,62800,63000,6716,635042.0,10080029.0
2017-09-06,64000,64000,62000,62900,8058,634034.0,10080029.0
2017-09-07,63700,63700,61200,61200,10433,616898.0,10080029.0
2017-09-08,61100,62800,61000,62800,6080,633026.0,10080029.0
2017-09-11,62600,64500,62500,63500,7138,640082.0,10080029.0
2017-09-12,62900,63600,60700,63100,15438,636050.0,10080029.0
2017-09-13,63100,64000,62000,63900,8412,644114.0,10080029.0
2017-09-14,63100,64900,63100,64900,15429,654194.0,10080029.0
2017-09-15,64900,66000,64100,66000,12435,665282.0,10080029.0
2017-09-18,65700,66000,64900,65500,6645,660242.0,10080029.0
2017-09-19,65000,65400,64300,65200,7711,657218.0,10080029.0
2017-09-20,65700,66400,64600,66400,7800,669314.0,10080029.0
2017-09-21,65000,66200,64800,65800,7964,663266.0,10080029.0
2017-09-22,64800,65500,63600,64300,9318,648146.0,10080029.0
2017-09-25,64400,64800,62100,62200,7609,626978.0,10080029.0
2017-09-26,62700,63600,62000,63100,8966,636050.0,10080029.0
2017-09-27,62300,63100,61300,61500,7313,619922.0,10080029.0
2017-09-28,61000,65100,59800,65100,14235,656210.0,10080029.0
2017-09-29,65000,65100,63600,63800,5473,643106.0,10080029.0
2017-10-10,63200,64900,62700,64400,9082,649154.0,10080029.0
2017-10-11,63100,64300,62800,64300,9815,648146.0,10080029.0
2017-10-12,62600,64800,62600,64800,7597,653186.0,10080029.0
2017-10-13,64500,66200,64200,65400,8217,659234.0,10080029.0
2017-10-16,65100,66900,64600,66200,4784,667298.0,10080029.0
2017-10-17,65600,66100,64700,65100,6504,656210.0,10080029.0
2017-10-18,64300,65600,63200,64200,4652,647138.0,10080029.0
2017-10-19,64300,64400,62700,63400,6671,639074.0,10080029.0
2017-10-20,62600,64700,62600,63900,3448,644114.0,10080029.0
2017-10-23,63100,63600,63000,63000,4895,635042.0,10080029.0
2017-10-24,62900,64500,62700,64500,4438,650162.0,10080029.0
2017-10-25,63500,64900,63300,64400,8575,649154.0,10080029.0
2017-10-26,64400,64800,63400,64500,5702,650162.0,10080029.0
2017-10-27,63800,65500,63800,65400,5785,659234.0,10080029.0
2017-10-30,65000,65000,63200,64300,10779,648146.0,10080029.0
2017-10-31,64200,64200,63000,63000,7615,635042.0,10080029.0
2017-11-01,62200,63200,61700,63200,12606,637058.0,10080029.0
2017-11-02,63000,63100,62000,62100,10813,625970.0,10080029.0
2017-11-03,62400,63200,61300,62100,10993,625970.0,10080029.0
2017-11-06,61700,62300,61300,62200,7890,626978.0,10080029.0
2017-11-07,61500,62500,61200,61500,9553,619922.0,10080029.0
2017-11-08,61300,62200,61100,62100,13234,625970.0,10080029.0
2017-11-09,62800,62800,61600,62500,11812,630002.0,10080029.0
2017-11-10,62100,62800,62100,62600,5101,631010.0,10080029.0
2017-11-13,62000,63100,61800,62800,9590,633026.0,10080029.0
2017-11-14,62400,63700,62400,63700,11701,642098.0,10080029.0
2017-11-15,63800,64800,62800,64700,17605,652178.0,10080029.0
2017-11-16,64900,65500,64000,64600,8139,651170.0,10080029.0
2017-11-17,64100,65100,63200,63900,10630,644114.0,10080029.0
2017-11-20,64000,65400,62600,62700,12045,632018.0,10080029.0
2017-11-21,62700,63000,61600,62600,15969,631010.0,10080029.0
2017-11-22,62600,62900,61600,62500,13633,630002.0,10080029.0
2017-11-23,62000,62600,61500,62100,11474,625970.0,10080029.0
2017-11-24,62300,63000,62200,62600,10229,631010.0,10080029.0
2017-11-27,62600,65000,62200,64900,15951,654194.0,10080029.0
2017-11-28,64700,65100,63200,63600,15104,641090.0,10080029.0
2017-11-29,63800,65700,63700,65700,17324,662258.0,10080029.0
2017-11-30,66100,66200,64700,64700,18670,652178.0,10080029.0
2017-12-01,64900,65700,63000,63000,11833,635042.0,10080029.0
2017-12-04,63400,63900,61600,61800,11494,622946.0,10080029.0
2017-12-05,61700,63200,61600,62500,11743,630002.0,10080029.0
2017-12-06,62700,63000,61500,62400,12337,628994.0,10080029.0
2017-12-07,62400,63400,62200,63200,8993,637058.0,10080029.0
2017-12-08,62500,63500,62100,63500,6003,640082.0,10080029.0
2017-12-11,63000,64100,63000,64100,6256,646130.0,10080029.0
2017-12-12,63700,64000,62700,63100,8016,636050.0,10080029.0
2017-12-13,63100,64900,63100,64900,11910,654194.0,10080029.0
2017-12-14,64000,65300,62000,62000,34749,624962.0,10080029.0
2017-12-15,62400,63900,62400,63200,20463,637058.0,10080029.0
2017-12-18,63200,63900,62800,63400,4908,639074.0,10080029.0
2017-12-19,63200,64400,62800,62800,8046,633026.0,10080029.0
2017-12-20,62800,65200,62800,64300,12580,648146.0,10080029.0
2017-12-21,63200,64900,62700,64300,14502,648146.0,10080029.0
2017-12-22,64400,65400,63400,64300,8947,648146.0,10080029.0
2017-12-26,64700,65900,64600,65500,21945,660242.0,10080029.0
2017-12-27,64000,64400,63600,63700,7412,642098.0,10080029.0
2017-12-28,63700,64400,62800,63400,6478,639074.0,10080029.0
2018-01-02,63300,64100,62500,63000,7946,635042.0,10080029.0
2018-01-03,62100,62900,61600,61900,10943,623954.0,10080029.0
2018-01-04,62000,62400,60100,60200,15739,606818.0,10080029.0
2018-01-05,60900,60900,59600,60200,6872,606818.0,10080029.0
2018-01-08,60300,61700,59800,61600,9928,620930.0,10080029.0
2018-01-09,61100,61700,60800,61500,5277,619922.0,10080029.0
2018-01-10,60900,62200,60900,62000,7300,624962.0,10080029.0
2018-01-11,62200,62700,61600,61800,9551,622946.0,10080029.0
2018-01-12,61600,62900,61600,61900,10435,623954.0,10080029.0
2018-01-15,61900,62800,61900,62600,7650,631010.0,10080029.0
2018-01-16,62600,63000,62200,63000,11226,635042.0,10080029.0
2018-01-17,62500,63700,62300,63700,7625,642098.0,10080029.0
2018-01-18,63100,64300,62600,62800,6769,633026.0,10080029.0
2018-01-19,62800,63000,61400,61900,16287,623954.0,10080029.0
2018-01-22,62400,63500,61600,63500,9805,640082.0,10080029.0
2018-01-23,63500,65700,63100,64600,15473,651170.0,10080029.0
2018-01-24,65400,71900,65400,70400,54453,709634.0,10080029.0
2018-01-25,69500,70900,69500,70400,21867,709634.0,10080029.0
2018-01-26,69700,72500,69700,72500,29569,730802.0,10080029.0
2018-01-29,72900,73500,72100,72100,7556,726770.0,10080029.0
2018-01-30,73700,73800,72300,73100,14757,736850.0,10080029.0
2018-01-31,74000,74000,69600,71000,16095,715682.0,10080029.0
2018-02-01,70200,71900,70200,70900,13401,714674.0,10080029.0
2018-02-02,70200,71900,70000,71000,8828,715682.0,10080029.0
2018-02-05,71200,72400,69700,70800,11055,713666.0,10080029.0
2018-02-06,71300,71500,68000,70000,14327,705602.0,10080029.0
2018-02-07,69000,69900,67100,67100,17202,676370.0,10080029.0
2018-02-08,67000,68000,66100,67100,13461,676370.0,10080029.0
2018-02-09,66000,72700,66000,69500,37435,700562.0,10080029.0
2018-02-12,68900,69300,67000,67000,13840,675362.0,10080029.0
2018-02-13,66600,69000,66600,67000,19300,675362.0,10080029.0
2018-02-14,67000,68800,65500,66100,13583,666290.0,10080029.0
2018-02-19,67700,69500,66500,68700,8196,692498.0,10080029.0
2018-02-20,67500,68900,66600,66900,5756,674354.0,10080029.0
2018-02-21,67400,68300,66600,66900,4800,674354.0,10080029.0
2018-02-22,66700,67400,66200,67200,3460,677378.0,10080029.0
2018-02-23,67000,67500,66500,67000,7324,675362.0,10080029.0
2018-02-26,67000,67100,66100,67000,9367,675362.0,10080029.0
2018-02-27,66500,67400,66000,66900,8237,674354.0,10080029.0
2018-02-28,66500,67400,65500,66300,19966,668306.0,10080029.0
2018-03-02,65600,66200,63900,65000,13277,655202.0,10080029.0
2018-03-05,64400,65700,62800,63000,9087,635042.0,10080029.0
2018-03-06,63200,64200,62200,63000,10782,635042.0,10080029.0
2018-03-07,62500,62700,61100,61400,11985,618914.0,10080029.0
2018-03-08,61400,62000,60600,61900,13805,623954.0,10080029.0
2018-03-09,61700,65500,61700,65500,17282,660242.0,10080029.0
2018-03-12,65500,66700,63400,66700,14303,672338.0,10080029.0
2018-03-13,65000,66500,63900,63900,10159,644114.0,10080029.0
2018-03-14,63800,64300,63300,64000,6016,645122.0,10080029.0
2018-03-15,64300,65000,62900,64800,8112,653186.0,10080029.0
2018-03-16,64900,65400,63900,63900,5598,644114.0,10080029.0
2018-03-19,64400,65300,63800,65000,7358,655202.0,10080029.0
2018-03-20,64800,67700,64700,67200,7909,677378.0,10080029.0
2018-03-21,66000,67400,66000,66600,6074,671330.0,10080029.0
2018-03-22,66200,67100,66100,66100,5255,666290.0,10080029.0
2018-03-23,65600,65600,63600,63600,8684,641090.0,10080029.0
2018-03-26,64200,64300,63000,63300,6713,638066.0,10080029.0
2018-03-27,63500,65300,63400,65000,10129,655202.0,10080029.0
2018-03-28,64500,64900,63200,64600,10738,651170.0,10080029.0
2018-03-29,64500,65500,63000,65500,6904,660242.0,10080029.0
2018-03-30,65900,66900,65700,66600,3976,671330.0,10080029.0
2018-04-02,66100,67900,65300,66800,6200,673346.0,10080029.0
2018-04-03,66600,67000,65300,66200,7559,667298.0,10080029.0
2018-04-04,65200,65600,64300,65000,7620,655202.0,10080029.0
2018-04-05,64600,65400,63600,63700,7932,642098.0,10080029.0
2018-04-06,63700,65200,63300,65200,6077,657218.0,10080029.0
2018-04-09,64700,64700,63400,64500,5858,650162.0,10080029.0
2018-04-10,63500,64500,63500,63900,5458,644114.0,10080029.0
2018-04-11,63200,63300,62100,62600,6802,631010.0,10080029.0
2018-04-12,62500,63200,62200,63000,9625,635042.0,10080029.0
2018-04-13,62400,62800,61100,61200,15363,616898.0,10080029.0
2018-04-16,61500,62200,61200,61900,3743,623954.0,10080029.0
2018-04-17,61500,62100,60800,61300,5277,617906.0,10080029.0
2018-04-18,60900,62400,60900,61200,8067,616898.0,10080029.0
2018-04-19,60800,61700,60200,60400,6951,608834.0,10080029.0
2018-04-20,60400,61300,59600,61100,8018,615890.0,10080029.0
2018-04-23,60900,61200,60000,61000,6177,614882.0,10080029.0
2018-04-24,61000,61400,60400,61000,7328,614882.0,10080029.0
2018-04-25,61400,61400,60300,61200,8482,616898.0,10080029.0
2018-04-26,60800,61500,60200,60500,7406,609842.0,10080029.0
2018-04-27,60100,61600,60100,61000,15297,614882.0,10080029.0
2018-04-30,61000,61400,60000,60500,8008,609842.0,10080029.0
2018-05-02,60000,60200,59600,59800,6326,602786.0,10080029.0
2018-05-03,60100,60100,58800,59000,10032,594722.0,10080029.0
2018-05-04,58600,59700,58300,59000,9167,594722.0,10080029.0
2018-05-08,59500,60800,58400,60300,11035,607826.0,10080029.0
2018-05-09,60300,60500,58700,59800,19387,602786.0,10080029.0
2018-05-10,59000,61100,59000,61100,14608,615890.0,10080029.0
2018-05-11,60900,61200,60200,60600,8007,610850.0,10080029.0
2018-05-14,60600,60800,59600,59700,5141,601778.0,10080029.0
2018-05-15,59500,60600,59100,59300,6725,597746.0,10080029.0
2018-05-16,59200,59900,58600,59900,6346,603794.0,10080029.0
2018-05-17,59200,61000,58500,61000,10949,614882.0,10080029.0
2018-05-18,60500,61400,60200,61400,8251,618914.0,10080029.0
2018-05-21,61300,61600,60300,61500,8696,619922.0,10080029.0
2018-05-23,60500,60800,59700,60100,10898,605810.0,10080029.0
2018-05-24,60100,61300,59900,60900,11223,613874.0,10080029.0
2018-05-25,60800,60800,55200,55400,53223,558434.0,10080029.0
2018-05-28,55800,56800,54700,56100,24799,565490.0,10080029.0
2018-05-29,55700,56300,55200,55900,20067,563474.0,10080029.0
2018-05-30,55200,56600,53900,55800,35864,562466.0,10080029.0
2018-05-31,55500,55600,53600,53600,28584,540290.0,10080029.0
2018-06-01,54300,54700,53200,54500,20801,549362.0,10080029.0
2018-06-04,54900,54900,53500,53500,9073,539282.0,10080029.0
