삼성공조(006660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-17,11700,11850,11350,11450,5717,93046.0,8126314.0
2016-10-18,11450,11650,11450,11500,1840,93453.0,8126314.0
2016-10-19,11450,11550,11450,11500,3412,93453.0,8126314.0
2016-10-20,11450,11650,11450,11600,3868,94265.0,8126314.0
2016-10-21,11600,11650,11400,11400,13431,92640.0,8126314.0
2016-10-24,11400,11550,11350,11550,13605,93859.0,8126314.0
2016-10-25,11550,11700,11350,11600,6867,94265.0,8126314.0
2016-10-26,11600,11600,11000,11400,24948,92640.0,8126314.0
2016-10-27,11400,11500,11150,11400,4808,92640.0,8126314.0
2016-10-28,11250,11500,11200,11400,6554,92640.0,8126314.0
2016-10-31,11400,11400,11000,11250,6644,91421.0,8126314.0
2016-11-01,11050,11300,11050,11300,1238,91827.0,8126314.0
2016-11-02,11300,11300,10900,11250,8007,91421.0,8126314.0
2016-11-03,10950,11150,10900,11000,21663,89389.0,8126314.0
2016-11-04,11000,11000,10750,10800,20271,87764.0,8126314.0
2016-11-07,10800,11250,10800,10900,4828,88577.0,8126314.0
2016-11-08,11000,11000,10800,10950,3542,88983.0,8126314.0
2016-11-09,10950,10950,10500,10700,14131,86952.0,8126314.0
2016-11-10,10750,11000,10650,11000,8994,89389.0,8126314.0
2016-11-11,10950,10950,10700,10850,3490,88171.0,8126314.0
2016-11-14,10850,11000,10850,10900,2265,88577.0,8126314.0
2016-11-15,11000,11350,10950,11250,12456,91421.0,8126314.0
2016-11-16,11300,11350,11150,11250,3547,91421.0,8126314.0
2016-11-17,11300,11300,11000,11250,3816,91421.0,8126314.0
2016-11-18,11250,11300,11150,11300,5602,91827.0,8126314.0
2016-11-21,11200,11350,11200,11250,4667,91421.0,8126314.0
2016-11-22,11200,11350,11150,11300,8557,91827.0,8126314.0
2016-11-23,11250,11250,11050,11100,2058,90202.0,8126314.0
2016-11-24,11100,11100,10700,11100,8169,90202.0,8126314.0
2016-11-25,10900,11050,10850,11050,1664,89796.0,8126314.0
2016-11-28,11000,11300,10800,11050,6669,89796.0,8126314.0
2016-11-29,10900,11100,10900,11100,5966,90202.0,8126314.0
2016-11-30,11250,11250,10900,11150,4223,90608.0,8126314.0
2016-12-01,10950,11200,10950,11200,1781,91015.0,8126314.0
2016-12-02,11200,11200,10800,11100,8045,90202.0,8126314.0
2016-12-05,11100,11150,10850,10900,5277,88577.0,8126314.0
2016-12-06,10950,11100,10850,11050,2878,89796.0,8126314.0
2016-12-07,10950,11100,10800,10900,3055,88577.0,8126314.0
2016-12-08,10950,11100,10900,11050,4030,89796.0,8126314.0
2016-12-09,10950,11050,10800,11050,3234,89796.0,8126314.0
2016-12-12,11050,11250,10900,11100,7560,90202.0,8126314.0
2016-12-13,11200,11200,10900,11050,3966,89796.0,8126314.0
2016-12-14,11150,11150,10900,11000,6647,89389.0,8126314.0
2016-12-15,11000,11000,10700,11000,8856,89389.0,8126314.0
2016-12-16,11000,11100,10900,11000,6581,89389.0,8126314.0
2016-12-19,11000,11050,10850,11050,4489,89796.0,8126314.0
2016-12-20,10950,11200,10950,11150,5649,90608.0,8126314.0
2016-12-21,11100,11200,11000,11150,4371,90608.0,8126314.0
2016-12-22,11150,11250,11100,11200,5965,91015.0,8126314.0
2016-12-23,11300,11350,11200,11350,9961,92234.0,8126314.0
2016-12-26,11350,11350,11250,11250,10017,91421.0,8126314.0
2016-12-27,11150,11300,11150,11250,10563,91421.0,8126314.0
2016-12-28,11350,11350,11200,11300,8472,91827.0,8126314.0
2016-12-29,11350,11350,11250,11350,4273,92234.0,8126314.0
2017-01-02,11450,11450,11350,11450,4250,93046.0,8126314.0
2017-01-03,11400,11500,11350,11450,7185,93046.0,8126314.0
2017-01-04,11450,11500,11350,11400,8625,92640.0,8126314.0
2017-01-05,11450,12000,11400,11800,20628,95891.0,8126314.0
2017-01-06,11800,12300,11800,12000,20312,97516.0,8126314.0
2017-01-09,12000,12250,11950,12150,8795,98735.0,8126314.0
2017-01-10,12100,12100,11900,12000,7942,97516.0,8126314.0
2017-01-11,12150,12150,11850,12050,10147,97922.0,8126314.0
2017-01-12,11950,12100,11900,12100,7194,98328.0,8126314.0
2017-01-13,12100,12500,12000,12300,15388,99954.0,8126314.0
2017-01-16,12300,12450,12150,12400,10828,100766.0,8126314.0
2017-01-17,12350,12350,12050,12200,8411,99141.0,8126314.0
2017-01-18,12150,12300,12050,12150,9768,98735.0,8126314.0
2017-01-19,12450,12450,12050,12200,5778,99141.0,8126314.0
2017-01-20,12100,12350,11950,12050,9639,97922.0,8126314.0
2017-01-23,12050,12100,11850,12100,6955,98328.0,8126314.0
2017-01-24,12100,12100,11750,11800,7820,95891.0,8126314.0
2017-01-25,11800,11850,11400,11500,19089,93453.0,8126314.0
2017-01-26,11500,11700,11450,11650,9569,94672.0,8126314.0
2017-01-31,11500,11800,11500,11750,7135,95484.0,8126314.0
2017-02-01,11700,11800,11550,11800,7637,95891.0,8126314.0
2017-02-02,11700,11800,11600,11750,6037,95484.0,8126314.0
2017-02-03,11700,11850,11550,11850,6494,96297.0,8126314.0
2017-02-06,11700,11900,11700,11800,5658,95891.0,8126314.0
2017-02-07,11850,11900,11600,11900,11473,96703.0,8126314.0
2017-02-08,11950,12150,11800,12000,6738,97516.0,8126314.0
2017-02-09,11850,12050,11750,12000,9790,97516.0,8126314.0
2017-02-10,12000,12050,11800,12050,4515,97922.0,8126314.0
2017-02-13,12050,12050,11750,11750,4738,95484.0,8126314.0
2017-02-14,11700,11800,11550,11550,6594,93859.0,8126314.0
2017-02-15,11750,11750,11550,11750,8112,95484.0,8126314.0
2017-02-16,11750,11850,11700,11850,1668,96297.0,8126314.0
2017-02-17,11850,11850,11650,11850,6753,96297.0,8126314.0
2017-02-20,11850,12000,11750,12000,16434,97516.0,8126314.0
2017-02-21,11950,12050,11800,12000,10638,97516.0,8126314.0
2017-02-22,11950,12000,11750,11900,7225,96703.0,8126314.0
2017-02-23,11900,11900,11500,11500,12034,93453.0,8126314.0
2017-02-24,11500,11800,11500,11750,12353,95484.0,8126314.0
2017-02-27,11650,13200,11650,12550,103226,101985.0,8126314.0
2017-02-28,12750,13000,12350,12700,54466,103204.0,8126314.0
2017-03-02,12700,12750,12500,12650,18829,102798.0,8126314.0
2017-03-03,12700,12700,12100,12250,16193,99547.0,8126314.0
2017-03-06,12250,12250,11800,11900,18570,96703.0,8126314.0
2017-03-07,11850,12100,11850,12000,19079,97516.0,8126314.0
2017-03-08,12100,12300,11850,12200,14835,99141.0,8126314.0
2017-03-09,12300,12850,12200,12700,34909,103204.0,8126314.0
2017-03-10,12700,12950,12500,12950,28366,105236.0,8126314.0
2017-03-13,12850,13300,12400,13050,37862,106048.0,8126314.0
2017-03-14,13050,13250,12750,12950,16666,105236.0,8126314.0
2017-03-15,12950,12950,12650,12850,9265,104423.0,8126314.0
2017-03-16,12850,12900,12650,12900,13039,104829.0,8126314.0
2017-03-17,12850,13100,12550,12650,8042,102798.0,8126314.0
2017-03-20,12650,12650,12450,12600,2917,102392.0,8126314.0
2017-03-21,12600,12600,12250,12250,16836,99547.0,8126314.0
2017-03-22,12200,12500,12200,12300,11251,99954.0,8126314.0
2017-03-23,12250,12400,12150,12350,3703,100360.0,8126314.0
2017-03-24,12400,12400,12100,12350,8727,100360.0,8126314.0
2017-03-27,12400,12400,12000,12000,8256,97516.0,8126314.0
2017-03-28,12100,12250,12000,12100,7572,98328.0,8126314.0
2017-03-29,12150,12150,11900,11950,11652,97109.0,8126314.0
2017-03-30,11900,12000,11800,11950,7244,97109.0,8126314.0
2017-03-31,11950,12000,11850,11950,6988,97109.0,8126314.0
2017-04-03,12000,12000,11850,12000,4551,97516.0,8126314.0
2017-04-04,12000,12050,11900,12000,2493,97516.0,8126314.0
2017-04-05,11900,12100,11900,12050,3024,97922.0,8126314.0
2017-04-06,12100,12100,11850,11950,8163,97109.0,8126314.0
2017-04-07,11850,11950,11750,11850,11117,96297.0,8126314.0
2017-04-10,11850,11850,11650,11700,8888,95078.0,8126314.0
2017-04-11,11700,11750,11550,11750,3329,95484.0,8126314.0
2017-04-12,11750,11750,11600,11600,3154,94265.0,8126314.0
2017-04-13,11600,11750,11600,11700,2312,95078.0,8126314.0
2017-04-14,11700,11800,11650,11650,2342,94672.0,8126314.0
2017-04-17,11650,11750,11600,11750,2659,95484.0,8126314.0
2017-04-18,11750,11750,11550,11650,4379,94672.0,8126314.0
2017-04-19,11650,11700,11550,11700,7350,95078.0,8126314.0
2017-04-20,11700,11700,11500,11650,6502,94672.0,8126314.0
2017-04-21,11700,11700,11500,11650,3932,94672.0,8126314.0
2017-04-24,11650,11650,11400,11600,9805,94265.0,8126314.0
2017-04-25,11450,11750,11450,11700,8590,95078.0,8126314.0
2017-04-26,11700,11900,11650,11850,6305,96297.0,8126314.0
2017-04-27,11850,11900,11700,11800,8616,95891.0,8126314.0
2017-04-28,11800,11800,11650,11800,2513,95891.0,8126314.0
2017-05-02,11900,11900,11650,11700,6450,95078.0,8126314.0
2017-05-04,11700,11900,11700,11800,8673,95891.0,8126314.0
2017-05-08,11700,11800,11650,11800,9629,95891.0,8126314.0
2017-05-10,11850,11850,11550,11850,8255,96297.0,8126314.0
2017-05-11,11800,11850,11700,11850,5425,96297.0,8126314.0
2017-05-12,11800,11800,11650,11750,4019,95484.0,8126314.0
2017-05-15,11800,12350,11600,12200,33200,99141.0,8126314.0
2017-05-16,12200,12350,11950,12200,19421,99141.0,8126314.0
2017-05-17,12200,12750,12150,12600,38696,102392.0,8126314.0
2017-05-18,12550,12550,12200,12250,12077,99547.0,8126314.0
2017-05-19,12250,12500,12150,12500,12362,101579.0,8126314.0
2017-05-22,12600,12600,12350,12550,12343,101985.0,8126314.0
2017-05-23,12550,12750,12400,12650,19581,102798.0,8126314.0
2017-05-24,12650,12700,12400,12550,15679,101985.0,8126314.0
2017-05-25,12600,12750,12550,12700,11094,103204.0,8126314.0
2017-05-26,12800,12800,12350,12350,12617,100360.0,8126314.0
2017-05-29,12450,12800,12400,12800,14541,104017.0,8126314.0
2017-05-30,12850,13050,12650,12950,20760,105236.0,8126314.0
2017-05-31,12950,13250,12800,13250,16117,107674.0,8126314.0
2017-06-01,13200,13300,13050,13200,8516,107267.0,8126314.0
2017-06-02,13100,13350,13100,13300,18807,108080.0,8126314.0
2017-06-05,13350,13350,13100,13150,12123,106861.0,8126314.0
2017-06-07,13250,13450,13050,13300,18438,108080.0,8126314.0
2017-06-08,13300,13300,13150,13300,9216,108080.0,8126314.0
2017-06-09,13300,13300,13150,13250,12052,107674.0,8126314.0
2017-06-12,13250,13250,12950,13250,10794,107674.0,8126314.0
2017-06-13,13250,13350,13050,13050,9496,106048.0,8126314.0
2017-06-14,13050,13150,13000,13100,7593,106455.0,8126314.0
2017-06-15,13200,13250,13000,13050,7405,106048.0,8126314.0
2017-06-16,13200,13200,13100,13150,6194,106861.0,8126314.0
2017-06-19,13150,13150,12850,12950,16220,105236.0,8126314.0
2017-06-20,12950,12950,12800,12950,3112,105236.0,8126314.0
2017-06-21,12950,12950,12600,12800,7162,104017.0,8126314.0
2017-06-22,12800,12950,12700,12950,7085,105236.0,8126314.0
2017-06-23,12800,12850,12650,12850,8069,104423.0,8126314.0
2017-06-26,12850,13150,12800,13000,12901,105642.0,8126314.0
2017-06-27,13000,13500,12800,13300,51797,108080.0,8126314.0
2017-06-28,13300,13300,12900,13100,10867,106455.0,8126314.0
2017-06-29,13150,13500,12950,13450,87455,109299.0,8126314.0
2017-06-30,13450,14700,13300,14600,70626,118644.0,8126314.0
2017-07-03,14600,14800,14200,14550,52390,118238.0,8126314.0
2017-07-04,14550,14550,13650,13900,53461,112956.0,8126314.0
2017-07-05,13850,13900,13500,13750,37833,111737.0,8126314.0
2017-07-06,13750,13750,13250,13400,29846,108893.0,8126314.0
2017-07-07,13250,13250,12700,13000,56393,105642.0,8126314.0
2017-07-10,13000,13300,12800,13100,34549,106455.0,8126314.0
2017-07-11,13100,13100,12650,12800,21568,104017.0,8126314.0
2017-07-12,12900,12900,12550,12600,12593,102392.0,8126314.0
2017-07-13,12600,12750,12250,12550,20100,101985.0,8126314.0
2017-07-14,12500,12600,12450,12600,5574,102392.0,8126314.0
2017-07-17,12650,12650,12300,12600,10282,102392.0,8126314.0
2017-07-18,12500,12650,12350,12600,9786,102392.0,8126314.0
2017-07-19,12750,12750,12400,12650,8564,102798.0,8126314.0
2017-07-20,12650,12750,12500,12650,4310,102798.0,8126314.0
2017-07-21,12650,12700,12450,12650,2376,102798.0,8126314.0
2017-07-24,12650,13000,12650,13000,16375,105642.0,8126314.0
2017-07-25,13000,13000,12700,12850,6249,104423.0,8126314.0
2017-07-26,12850,12850,12450,12650,10037,102798.0,8126314.0
2017-07-27,12650,12850,12650,12850,12428,104423.0,8126314.0
2017-07-28,12850,12850,12700,12700,6805,103204.0,8126314.0
2017-07-31,12500,12700,12500,12700,7093,103204.0,8126314.0
2017-08-01,12500,12850,12500,12800,7061,104017.0,8126314.0
2017-08-02,12900,13350,12700,13300,18303,108080.0,8126314.0
2017-08-03,13300,13300,12750,13000,13494,105642.0,8126314.0
2017-08-04,13000,13250,12850,13250,6665,107674.0,8126314.0
2017-08-07,13300,13400,13000,13400,12710,108893.0,8126314.0
2017-08-08,13200,13400,13050,13400,13585,108893.0,8126314.0
2017-08-09,13200,13400,13200,13400,16754,108893.0,8126314.0
2017-08-10,13400,13400,13000,13350,8230,108486.0,8126314.0
2017-08-11,13200,13300,13000,13000,14881,105642.0,8126314.0
2017-08-14,13000,13150,12750,13000,7988,105642.0,8126314.0
2017-08-16,13050,13300,12900,13150,8006,106861.0,8126314.0
2017-08-17,12950,13300,12950,13250,8685,107674.0,8126314.0
2017-08-18,13200,13200,13000,13100,4204,106455.0,8126314.0
2017-08-21,13100,13200,13000,13200,4835,107267.0,8126314.0
2017-08-22,13050,13250,13000,13100,7175,106455.0,8126314.0
2017-08-23,13200,13300,12950,13100,12289,106455.0,8126314.0
2017-08-24,13100,13400,13000,13400,12048,108893.0,8126314.0
2017-08-25,13400,13500,13200,13400,3914,108893.0,8126314.0
2017-08-28,13250,13500,13250,13350,6264,108486.0,8126314.0
2017-08-29,13300,13350,12850,13000,12286,105642.0,8126314.0
2017-08-30,12950,13150,12850,13150,6770,106861.0,8126314.0
2017-08-31,13000,13150,12800,12800,4533,104017.0,8126314.0
2017-09-01,12750,12900,12600,12700,14056,103204.0,8126314.0
2017-09-04,12450,12700,12300,12450,15471,101173.0,8126314.0
2017-09-05,12450,13000,12450,12900,15213,104829.0,8126314.0
2017-09-06,12850,12900,12600,12800,1568,104017.0,8126314.0
2017-09-07,12750,12850,12500,12850,6158,104423.0,8126314.0
2017-09-08,12750,12750,12450,12650,11986,102798.0,8126314.0
2017-09-11,12650,12650,12000,12350,16082,100360.0,8126314.0
2017-09-12,12350,12500,12250,12300,8820,99954.0,8126314.0
2017-09-13,12300,12500,12100,12250,6329,99547.0,8126314.0
2017-09-14,12250,12300,12100,12300,4654,99954.0,8126314.0
2017-09-15,12300,12500,12050,12500,6336,101579.0,8126314.0
2017-09-18,12500,12600,12300,12300,6362,99954.0,8126314.0
2017-09-19,12400,12450,12300,12400,1197,100766.0,8126314.0
2017-09-20,12450,12550,12150,12300,5807,99954.0,8126314.0
2017-09-21,12250,12400,12150,12350,5522,100360.0,8126314.0
2017-09-22,12150,12350,12150,12300,9822,99954.0,8126314.0
2017-09-25,12200,12250,11700,11700,10373,95078.0,8126314.0
2017-09-26,11800,11950,11250,11950,15990,97109.0,8126314.0
2017-09-27,11950,12200,11900,12200,4130,99141.0,8126314.0
2017-09-28,12000,12250,11950,12100,5377,98328.0,8126314.0
2017-09-29,12100,12300,12100,12300,4640,99954.0,8126314.0
2017-10-10,12300,12300,12000,12250,1694,99547.0,8126314.0
2017-10-11,12050,12350,12050,12350,860,100360.0,8126314.0
2017-10-12,12250,12300,12100,12200,1087,99141.0,8126314.0
2017-10-13,12050,12200,11700,12200,3505,99141.0,8126314.0
2017-10-16,12000,12250,12000,12100,3492,98328.0,8126314.0
2017-10-17,11900,12100,11700,11850,6215,96297.0,8126314.0
2017-10-18,11900,11900,11500,11800,14084,95891.0,8126314.0
2017-10-19,11600,11750,11600,11750,3908,95484.0,8126314.0
2017-10-20,11550,11900,11550,11800,3423,95891.0,8126314.0
2017-10-23,11850,11900,11550,11750,3475,95484.0,8126314.0
2017-10-24,11500,11950,11500,11900,5090,96703.0,8126314.0
2017-10-25,11900,12000,11650,11900,2070,96703.0,8126314.0
2017-10-26,11750,11900,11700,11900,2751,96703.0,8126314.0
2017-10-27,12000,12000,11700,11900,11121,96703.0,8126314.0
2017-10-30,11900,12150,11800,12150,4141,98735.0,8126314.0
2017-10-31,11950,12100,11850,12050,3687,97922.0,8126314.0
2017-11-01,12150,12150,11850,12100,1842,98328.0,8126314.0
2017-11-02,11900,12100,11900,12050,1911,97922.0,8126314.0
2017-11-03,12050,12250,11900,12100,2067,98328.0,8126314.0
2017-11-06,12100,12150,12000,12100,1785,98328.0,8126314.0
2017-11-07,12000,12100,11950,12100,1415,98328.0,8126314.0
2017-11-08,11950,12100,11800,11950,16510,97109.0,8126314.0
2017-11-09,11950,11950,11800,11950,1915,97109.0,8126314.0
2017-11-10,11950,12050,11800,12050,3425,97922.0,8126314.0
2017-11-13,12050,12300,11900,12300,10553,99954.0,8126314.0
2017-11-14,12250,12250,12050,12150,3471,98735.0,8126314.0
2017-11-15,12300,12300,11900,11900,6342,96703.0,8126314.0
2017-11-16,11950,12050,11850,11900,9312,96703.0,8126314.0
2017-11-17,11900,12050,11750,11950,10425,97109.0,8126314.0
2017-11-20,11800,12000,11750,11900,4235,96703.0,8126314.0
2017-11-21,11800,11900,11750,11800,4273,95891.0,8126314.0
2017-11-22,11850,11900,11600,11650,10335,94672.0,8126314.0
2017-11-23,11650,11650,11500,11600,6892,94265.0,8126314.0
2017-11-24,11700,11700,11500,11600,5112,94265.0,8126314.0
2017-11-27,11700,11800,11550,11800,7529,95891.0,8126314.0
2017-11-28,11800,11800,11700,11750,3816,95484.0,8126314.0
2017-11-29,11750,11800,11500,11750,12109,95484.0,8126314.0
2017-11-30,11750,11750,11600,11700,4014,95078.0,8126314.0
2017-12-01,11700,11750,11600,11700,3755,95078.0,8126314.0
2017-12-04,11800,11850,11600,11750,14565,95484.0,8126314.0
2017-12-05,11850,11850,11700,11800,10961,95891.0,8126314.0
2017-12-06,11850,11900,11600,11850,10422,96297.0,8126314.0
2017-12-07,11850,11850,11650,11750,5247,95484.0,8126314.0
2017-12-08,11700,11800,11500,11600,11185,94265.0,8126314.0
2017-12-11,11600,11600,11300,11500,10359,93453.0,8126314.0
2017-12-12,11500,11500,11050,11250,21308,91421.0,8126314.0
2017-12-13,11250,11350,11150,11250,4611,91421.0,8126314.0
2017-12-14,11200,11300,11000,11000,6054,89389.0,8126314.0
2017-12-15,11000,11200,10900,11000,15887,89389.0,8126314.0
2017-12-18,11000,11200,11000,11200,4268,91015.0,8126314.0
2017-12-19,11200,11200,10950,11200,20419,91015.0,8126314.0
2017-12-20,11100,11300,11050,11200,10307,91015.0,8126314.0
2017-12-21,11250,11300,11150,11250,3804,91421.0,8126314.0
2017-12-22,11300,11300,11100,11200,3326,91015.0,8126314.0
2017-12-26,11250,11350,11150,11300,10279,91827.0,8126314.0
2017-12-27,11250,11300,11150,11250,4905,91421.0,8126314.0
2017-12-28,11250,11500,11100,11450,4205,93046.0,8126314.0
2018-01-02,11400,11600,11350,11500,7917,93453.0,8126314.0
2018-01-03,11500,11700,11450,11650,7711,94672.0,8126314.0
2018-01-04,11650,11650,11400,11600,8082,94265.0,8126314.0
2018-01-05,11600,11600,11400,11600,7203,94265.0,8126314.0
2018-01-08,11500,11550,11200,11350,7948,92234.0,8126314.0
2018-01-09,11400,11400,11100,11100,7447,90202.0,8126314.0
2018-01-10,11300,11300,11100,11200,5903,91015.0,8126314.0
2018-01-11,11200,11250,11000,11150,9787,90608.0,8126314.0
2018-01-12,11200,11200,11000,11100,4588,90202.0,8126314.0
2018-01-15,11100,11350,11100,11100,5335,90202.0,8126314.0
2018-01-16,11100,11200,11050,11200,7002,91015.0,8126314.0
2018-01-17,11200,11350,11100,11250,4622,91421.0,8126314.0
2018-01-18,11200,11250,11100,11150,2750,90608.0,8126314.0
2018-01-19,11200,11250,11000,11000,7205,89389.0,8126314.0
2018-01-22,11050,11200,11050,11200,4980,91015.0,8126314.0
2018-01-23,11200,11200,11100,11200,1909,91015.0,8126314.0
2018-01-24,11200,11300,10950,11200,25822,91015.0,8126314.0
2018-01-25,11200,11350,11150,11350,11467,92234.0,8126314.0
2018-01-26,11400,11650,11350,11600,12659,94265.0,8126314.0
2018-01-29,11650,11950,11600,11800,25391,95891.0,8126314.0
2018-01-30,11800,11850,11700,11700,7520,95078.0,8126314.0
2018-01-31,11700,11900,11600,11900,11456,96703.0,8126314.0
2018-02-01,11800,12000,11750,11850,9941,96297.0,8126314.0
2018-02-02,11850,12150,11800,12000,18836,97516.0,8126314.0
2018-02-05,11850,11900,11650,11900,21842,96703.0,8126314.0
2018-02-06,11800,11800,11450,11750,13407,95484.0,8126314.0
2018-02-07,11750,12450,11750,12300,32252,99954.0,8126314.0
2018-02-08,12300,12350,12200,12250,4942,99547.0,8126314.0
2018-02-09,12000,12300,11950,12200,7349,99141.0,8126314.0
2018-02-12,12200,12450,12150,12350,10327,100360.0,8126314.0
2018-02-13,12350,12350,12100,12300,5339,99954.0,8126314.0
2018-02-14,12300,12300,12100,12250,6284,99547.0,8126314.0
2018-02-19,12150,12300,12150,12250,2873,99547.0,8126314.0
2018-02-20,12150,12250,12000,12250,7785,99547.0,8126314.0
2018-02-21,12250,12300,12200,12300,8412,99954.0,8126314.0
2018-02-22,12350,12350,12150,12300,7364,99954.0,8126314.0
2018-02-23,12300,12300,12100,12250,13689,99547.0,8126314.0
2018-02-26,12250,12350,12100,12200,8692,99141.0,8126314.0
2018-02-27,12300,12350,12150,12300,18855,99954.0,8126314.0
2018-02-28,12250,12250,12000,12100,11196,98328.0,8126314.0
2018-03-02,12100,12150,11900,12100,5806,98328.0,8126314.0
2018-03-05,12150,12150,11900,11950,7259,97109.0,8126314.0
2018-03-06,12000,12100,11800,12100,7634,98328.0,8126314.0
2018-03-07,12100,12150,11950,12100,3795,98328.0,8126314.0
2018-03-08,12000,12100,12000,12050,23496,97922.0,8126314.0
2018-03-09,12050,12150,11950,11950,20795,97109.0,8126314.0
2018-03-12,12000,12200,11950,12200,26314,99141.0,8126314.0
2018-03-13,12200,12350,12050,12350,10705,100360.0,8126314.0
2018-03-14,12300,12300,12150,12250,3954,99547.0,8126314.0
2018-03-15,12150,12500,12150,12500,26862,101579.0,8126314.0
2018-03-16,12450,12850,12400,12700,34937,103204.0,8126314.0
2018-03-19,12750,12800,12450,12600,22087,102392.0,8126314.0
2018-03-20,12550,12550,12200,12300,14189,99954.0,8126314.0
2018-03-21,12200,12300,12000,12050,14099,97922.0,8126314.0
2018-03-22,12050,12200,12000,12150,12072,98735.0,8126314.0
