한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-22,113000,114000,110000,114000,1478,74693.0,655200.0
2008-05-23,114000,116000,111000,113500,634,74365.0,655200.0
2008-05-26,108500,126000,108500,120000,2790,78624.0,655200.0
2008-05-27,120500,124500,120500,124000,2438,81245.0,655200.0
2008-05-28,125000,125000,119500,120500,937,78952.0,655200.0
2008-05-29,123000,124000,120000,124000,1910,81245.0,655200.0
2008-05-30,124000,127500,122500,126500,4659,82883.0,655200.0
2008-06-02,127000,132500,127000,132500,5166,86814.0,655200.0
2008-06-03,128000,144000,128000,141000,7437,92383.0,655200.0
2008-06-04,144500,162000,140000,162000,14670,106142.0,655200.0
2008-06-05,170000,173000,144500,146500,17353,95987.0,655200.0
2008-06-09,145500,146500,136500,138500,3134,90745.0,655200.0
2008-06-10,139000,139000,130000,130000,5335,85176.0,655200.0
2008-06-11,133000,148000,131000,140000,7754,91728.0,655200.0
2008-06-12,140500,146500,132000,132000,3177,86486.0,655200.0
2008-06-13,135000,151500,135000,151500,10783,99263.0,655200.0
2008-06-16,153500,156000,143500,148500,10390,97297.0,655200.0
2008-06-17,151000,167000,145000,160000,11363,104832.0,655200.0
2008-06-18,155000,168000,153500,167000,13923,109418.0,655200.0
2008-06-19,172000,192000,157500,165500,31157,108436.0,655200.0
2008-06-20,165500,180000,159500,159500,9900,104504.0,655200.0
2008-06-23,151000,159500,140000,148000,14656,96970.0,655200.0
2008-06-24,148500,157500,140000,157000,8734,102866.0,655200.0
2008-06-25,153000,159000,149500,150500,6514,98608.0,655200.0
2008-06-26,157000,165000,153000,155500,9100,101884.0,655200.0
2008-06-27,152000,156000,148000,150000,4402,98280.0,655200.0
2008-06-30,145500,155000,144500,154000,5455,100901.0,655200.0
2008-07-01,155000,158000,150000,157500,9902,103194.0,655200.0
2008-07-02,157500,161500,154000,156500,5316,102539.0,655200.0
2008-07-03,158000,158000,145000,156000,2821,102211.0,655200.0
2008-07-04,152500,156000,149000,149000,1946,97625.0,655200.0
2008-07-07,151000,151000,141500,150000,2955,98280.0,655200.0
2008-07-08,146500,152000,142500,150000,4052,98280.0,655200.0
2008-07-09,152000,154000,149000,150000,1215,98280.0,655200.0
2008-07-10,146500,150000,146000,149000,1541,97625.0,655200.0
2008-07-11,153000,153500,147000,148000,1322,96970.0,655200.0
2008-07-14,151500,151500,145000,145000,890,95004.0,655200.0
2008-07-15,144500,151500,140500,149000,2415,97625.0,655200.0
2008-07-16,151000,152000,148000,149000,1528,97625.0,655200.0
2008-07-17,149000,152000,145500,148000,804,96970.0,655200.0
2008-07-18,149000,149000,140000,140500,1922,92056.0,655200.0
2008-07-21,140500,147000,138000,146000,2183,95659.0,655200.0
2008-07-22,144500,150500,144000,147500,1445,96642.0,655200.0
2008-07-23,147500,158000,146500,157000,4161,102866.0,655200.0
2008-07-24,160000,160500,157000,157500,1365,103194.0,655200.0
2008-07-25,156500,159000,154000,155000,1026,101556.0,655200.0
2008-07-28,158000,160000,154000,158500,1811,103849.0,655200.0
2008-07-29,153500,159000,153500,156500,1368,102539.0,655200.0
2008-07-30,157000,160000,156000,158000,1142,103522.0,655200.0
2008-07-31,159000,159000,150000,154500,2121,101228.0,655200.0
2008-08-01,158000,176000,154500,168500,7546,110401.0,655200.0
2008-08-04,168500,176500,166000,173000,3283,113350.0,655200.0
2008-08-05,175000,175500,167000,174000,2620,114005.0,655200.0
2008-08-06,175000,175000,171000,171500,912,112367.0,655200.0
2008-08-07,170000,172000,165000,171000,1565,112039.0,655200.0
2008-08-08,168000,190000,168000,184000,4350,120557.0,655200.0
2008-08-11,185000,195000,181500,190500,2556,124816.0,655200.0
2008-08-12,192000,192000,185000,188000,1457,123178.0,655200.0
2008-08-13,191000,191000,179000,184500,1159,120884.0,655200.0
2008-08-14,182000,185000,173000,179000,1773,117281.0,655200.0
2008-08-18,173000,177500,165000,165500,3131,108436.0,655200.0
2008-08-19,156000,164000,145500,152500,4232,99918.0,655200.0
2008-08-20,147000,162000,146500,156000,1768,102211.0,655200.0
2008-08-21,156000,156000,150000,150000,685,98280.0,655200.0
2008-08-22,150000,150000,127500,140500,9404,92056.0,655200.0
2008-08-25,142000,144000,139500,140500,1318,92056.0,655200.0
2008-08-26,141000,141000,131000,133000,1972,87142.0,655200.0
2008-08-27,115000,140500,114000,140000,3341,91728.0,655200.0
2008-08-28,144000,144000,135000,140000,782,91728.0,655200.0
2008-08-29,140000,142000,137000,140500,989,92056.0,655200.0
2008-09-01,146500,146500,132000,135000,1422,88452.0,655200.0
2008-09-02,130500,134500,118500,123000,1464,80590.0,655200.0
2008-09-03,119000,124500,115500,116000,3542,76003.0,655200.0
2008-09-04,118000,124000,118000,123000,1614,80590.0,655200.0
2008-09-05,125000,138000,122000,133000,1974,87142.0,655200.0
2008-09-08,136500,136500,129000,130000,1619,85176.0,655200.0
2008-09-09,130000,135000,125000,127500,1389,83538.0,655200.0
2008-09-10,130000,130000,121000,122500,2872,80262.0,655200.0
2008-09-11,121500,126000,120000,122000,2475,79934.0,655200.0
2008-09-12,126500,128500,123000,127000,1712,83210.0,655200.0
2008-09-16,114500,124000,108500,114500,1928,75020.0,655200.0
2008-09-17,118000,121000,113000,116500,2214,76331.0,655200.0
2008-09-18,113000,117500,110000,115000,1079,75348.0,655200.0
2008-09-19,118000,119500,114500,117500,2820,76986.0,655200.0
2008-09-22,118000,120500,117500,119500,1539,78296.0,655200.0
2008-09-23,118500,119500,115000,118500,2019,77641.0,655200.0
2008-09-24,118500,120000,117000,117500,977,76986.0,655200.0
2008-09-25,118000,118000,112000,115500,2526,75676.0,655200.0
2008-09-26,116000,118500,115500,116000,1969,76003.0,655200.0
2008-09-29,116000,118000,112500,112500,1398,73710.0,655200.0
2008-09-30,101500,109500,96000,108500,8175,71089.0,655200.0
2008-10-01,108000,113000,108000,109000,2065,71417.0,655200.0
2008-10-02,109500,112500,107000,111000,589,72727.0,655200.0
2008-10-06,107500,110500,95200,98200,2816,64341.0,655200.0
2008-10-07,98200,98500,91300,98000,2754,64210.0,655200.0
2008-10-08,94700,95900,87800,87800,1987,57527.0,655200.0
2008-10-09,97000,97000,87800,91500,1774,59951.0,655200.0
2008-10-10,91500,91900,80400,90000,2234,58968.0,655200.0
2008-10-13,90000,103500,90000,103500,3440,67813.0,655200.0
2008-10-14,110000,114500,106000,107500,2427,70434.0,655200.0
2008-10-15,107000,109000,98000,103000,1400,67486.0,655200.0
2008-10-16,101000,101000,94400,94400,755,61851.0,655200.0
2008-10-17,94000,105000,90500,92200,1219,60409.0,655200.0
2008-10-20,90200,97600,90200,96000,2982,62899.0,655200.0
2008-10-21,96600,99400,91100,99400,5285,65127.0,655200.0
2008-10-22,95400,101000,93100,99500,6105,65192.0,655200.0
2008-10-23,97600,99000,87500,95000,625,62244.0,655200.0
2008-10-24,98700,98700,87400,89900,1846,58902.0,655200.0
2008-10-27,90000,93000,84000,85200,340,55823.0,655200.0
2008-10-28,81800,97900,77600,94900,4414,62178.0,655200.0
2008-10-29,95000,103000,95000,98600,14599,64603.0,655200.0
2008-10-30,103000,106000,99500,99500,7006,65192.0,655200.0
2008-10-31,100500,102000,96600,102000,8419,66830.0,655200.0
2008-11-03,98600,104000,98600,102500,22337,67158.0,655200.0
2008-11-04,102500,103500,99600,100000,11989,65520.0,655200.0
2008-11-05,103000,115000,100000,110000,18456,72072.0,655200.0
2008-11-06,107000,108000,101000,105000,13659,68796.0,655200.0
2008-11-07,98000,105500,95300,104000,26330,68141.0,655200.0
2008-11-10,105000,108500,102000,108000,17432,70762.0,655200.0
2008-11-11,104500,113000,104000,111000,18292,72727.0,655200.0
2008-11-12,111000,127500,105000,127500,11031,83538.0,655200.0
2008-11-13,129500,146500,126500,146500,24301,95987.0,655200.0
2008-11-14,156500,166000,150000,164000,18332,107453.0,655200.0
2008-11-17,164000,171500,145000,155000,12049,101556.0,655200.0
2008-11-18,148500,161000,145000,159500,21131,104504.0,655200.0
2008-11-19,161500,164000,153500,160000,6313,104832.0,655200.0
2008-11-20,160000,162000,149000,155000,5877,101556.0,655200.0
2008-11-21,147500,170000,147500,169000,8444,110729.0,655200.0
2008-11-24,169000,172000,159500,159500,8257,104504.0,655200.0
2008-11-25,165000,175000,163000,170000,9331,111384.0,655200.0
2008-11-26,172000,184500,172000,179000,16540,117281.0,655200.0
2008-11-27,179000,183000,172000,182000,20588,119246.0,655200.0
2008-11-28,177000,185000,176500,182500,7652,119574.0,655200.0
2008-12-01,182500,182500,176500,179000,3012,117281.0,655200.0
2008-12-02,175000,180000,174000,180000,5748,117936.0,655200.0
2008-12-03,180000,186500,180000,185000,2382,121212.0,655200.0
2008-12-04,185000,188500,181500,182500,1093,119574.0,655200.0
2008-12-05,180000,184000,178500,182500,6243,119574.0,655200.0
2008-12-08,184000,184000,177500,177500,5908,116298.0,655200.0
2008-12-09,177000,178000,166000,178000,8074,116626.0,655200.0
2008-12-10,178000,179000,172500,176000,2036,115315.0,655200.0
2008-12-11,177000,180500,173000,178000,13419,116626.0,655200.0
2008-12-12,178500,181500,171000,177500,2772,116298.0,655200.0
2008-12-15,175000,179500,170500,173000,3522,113350.0,655200.0
2008-12-16,171000,173000,147500,147500,13168,96642.0,655200.0
2008-12-17,125500,125500,125500,125500,4957,82228.0,655200.0
2008-12-18,107000,107000,107000,107000,21049,70106.0,655200.0
2008-12-19,91500,118000,91500,103000,539909,67486.0,655200.0
2008-12-22,107500,109000,101000,104500,121457,68468.0,655200.0
2008-12-23,104000,104500,95700,96000,70368,62899.0,655200.0
2008-12-24,93600,94700,86300,88100,63836,57723.0,655200.0
2008-12-26,90400,96000,88100,88100,61394,57723.0,655200.0
2008-12-29,87000,87000,74900,74900,85454,49074.0,655200.0
2008-12-30,69100,74000,66300,67600,122481,44292.0,655200.0
2009-01-02,68800,71400,66200,70900,56522,46454.0,655200.0
2009-01-05,73200,81500,73200,81500,65785,53399.0,655200.0
2009-01-06,90000,93500,84300,86800,129389,56871.0,655200.0
2009-01-07,86800,88700,82000,84500,77712,55364.0,655200.0
2009-01-08,82600,84400,81000,82700,27968,54185.0,655200.0
2009-01-09,84400,86700,82700,83000,21361,54382.0,655200.0
2009-01-12,83000,83000,76300,77900,29025,51040.0,655200.0
2009-01-13,75100,79700,74000,79000,23327,51761.0,655200.0
2009-01-14,79000,79000,77100,78000,11312,51106.0,655200.0
2009-01-15,75000,78000,70200,70700,22225,46323.0,655200.0
2009-01-16,72400,74400,70100,73100,14600,47895.0,655200.0
2009-01-19,73100,75900,73100,74300,14079,48681.0,655200.0
2009-01-20,74400,77600,71700,77000,15554,50450.0,655200.0
2009-01-21,78200,81500,73400,73400,48003,48092.0,655200.0
2009-01-22,74200,75100,71900,72500,9001,47502.0,655200.0
2009-01-23,72000,72500,70500,70700,9989,46323.0,655200.0
2009-01-28,70800,73000,70800,71800,9081,47043.0,655200.0
2009-01-29,72600,73600,71100,71700,9093,46978.0,655200.0
2009-01-30,70500,71500,70000,71000,7461,46519.0,655200.0
2009-02-02,70500,72200,70500,70600,11386,46257.0,655200.0
2009-02-03,70900,71400,70300,71000,8327,46519.0,655200.0
2009-02-04,72400,72400,70200,70600,14454,46257.0,655200.0
2009-02-05,70600,70700,69400,69600,17850,45602.0,655200.0
2009-02-06,70000,70300,68500,69400,15059,45471.0,655200.0
2009-02-09,73300,75900,71000,73000,45099,47830.0,655200.0
2009-02-10,72600,73500,70700,71000,13341,46519.0,655200.0
2009-02-11,69000,70000,68400,69700,14168,45667.0,655200.0
2009-02-12,69700,70800,68700,69500,7919,45536.0,655200.0
2009-02-13,69700,70200,68700,69500,7726,45536.0,655200.0
2009-02-16,69100,70500,69100,69900,7774,45798.0,655200.0
2009-02-17,70000,70000,65200,65500,14817,42916.0,655200.0
2009-02-18,62800,63700,62100,63100,15247,41343.0,655200.0
2009-02-19,63000,67800,62600,62800,10566,41147.0,655200.0
2009-02-20,64300,69900,55100,61500,18503,40295.0,655200.0
2009-02-23,60300,61700,59100,59900,8247,39246.0,655200.0
2009-02-24,58000,58000,55000,55800,12594,36560.0,655200.0
2009-02-25,58900,58900,54200,54200,8435,35512.0,655200.0
2009-02-26,54400,57200,52100,52300,11154,34267.0,655200.0
2009-02-27,52500,53100,51300,52400,8062,34332.0,655200.0
2009-03-02,51200,51200,47000,47500,11309,31122.0,655200.0
2009-03-03,43000,46100,42700,45900,14531,30074.0,655200.0
2009-03-04,45000,49000,45000,48400,8627,31712.0,655200.0
2009-03-05,49450,51800,48300,48300,10908,31646.0,655200.0
2009-03-06,47000,48000,46300,47250,4617,30958.0,655200.0
2009-03-09,48150,49000,47500,47850,4927,31351.0,655200.0
2009-03-10,47000,51100,47000,50900,6559,33350.0,655200.0
2009-03-11,52300,55600,52000,54900,16086,35970.0,655200.0
2009-03-12,55000,56300,52100,54200,11171,35512.0,655200.0
2009-03-13,56700,56700,54200,54900,8209,35970.0,655200.0
2009-03-16,55300,55300,53300,53400,5519,34988.0,655200.0
2009-03-17,52200,54800,52200,54400,8000,35643.0,655200.0
2009-03-18,56200,56200,54400,55200,10505,36167.0,655200.0
2009-03-19,54900,55700,53200,53300,8108,34922.0,655200.0
2009-03-20,53900,56000,53500,55200,9533,36167.0,655200.0
2009-03-23,55500,56300,54700,55300,6990,36233.0,655200.0
2009-03-24,56300,56700,55300,56000,9121,36691.0,655200.0
2009-03-25,56000,56400,53400,56400,7903,36953.0,655200.0
2009-03-26,56500,58100,55500,57400,7995,37608.0,655200.0
2009-03-27,58200,66000,58100,66000,27465,43243.0,655200.0
2009-03-30,69000,75400,67300,72200,72288,47305.0,655200.0
2009-03-31,74000,74100,66000,69800,34702,45733.0,655200.0
2009-04-01,69900,71500,68200,70400,17458,46126.0,655200.0
2009-04-02,71600,72900,69100,71400,27487,46781.0,655200.0
2009-04-03,72800,73000,70500,70800,20760,46388.0,655200.0
2009-04-06,72500,72500,70800,71200,21759,46650.0,655200.0
2009-04-07,71200,71200,68900,69500,18142,45536.0,655200.0
2009-04-08,69100,69100,66700,66700,16513,43702.0,655200.0
2009-04-09,67200,71000,67200,69900,12763,45798.0,655200.0
2009-04-10,71100,71400,68200,68700,14270,45012.0,655200.0
2009-04-13,69800,71500,68700,69700,18873,45667.0,655200.0
2009-04-14,70000,70600,67900,68300,17093,44750.0,655200.0
2009-04-15,67600,69200,66700,67600,10379,44292.0,655200.0
2009-04-16,68500,72200,68000,70000,28613,45864.0,655200.0
2009-04-17,71000,79300,70800,77000,83435,50450.0,655200.0
2009-04-20,79000,79000,73400,74000,27751,48485.0,655200.0
2009-04-21,73400,73400,71000,72500,18582,47502.0,655200.0
2009-04-22,72700,73900,70700,73000,15786,47830.0,655200.0
2009-04-23,74100,74100,71300,72000,11971,47174.0,655200.0
2009-04-24,72100,77400,71400,73400,23103,48092.0,655200.0
2009-04-27,73700,76100,72700,74000,13732,48485.0,655200.0
2009-04-28,74000,74000,67200,67400,17256,44160.0,655200.0
2009-04-29,67100,68900,66700,67800,9200,44423.0,655200.0
2009-04-30,68500,70500,68500,69500,9235,45536.0,655200.0
2009-05-04,71300,71300,69500,70200,6346,45995.0,655200.0
2009-05-06,70300,73900,70300,71300,12113,46716.0,655200.0
2009-05-07,72800,73100,70800,70800,6990,46388.0,655200.0
2009-05-08,71000,71800,70000,71700,7573,46978.0,655200.0
2009-05-11,74400,77000,73500,76000,33285,49795.0,655200.0
2009-05-12,76000,76000,73200,75000,15083,49140.0,655200.0
2009-05-13,76000,78400,74000,76500,26271,50123.0,655200.0
2009-05-14,75000,75900,73500,73500,14935,48157.0,655200.0
2009-05-15,73900,75000,73000,73100,9291,47895.0,655200.0
2009-05-18,72900,72900,69500,70100,10674,45930.0,655200.0
2009-05-19,72000,72300,71300,72000,7498,47174.0,655200.0
2009-05-20,72000,72000,70100,70800,9589,46388.0,655200.0
2009-05-21,71800,71800,69500,69600,9926,45602.0,655200.0
2009-05-22,69000,71000,69000,70100,5881,45930.0,655200.0
2009-05-25,70000,71000,65300,68000,9517,44554.0,655200.0
2009-05-26,68300,69800,66400,66500,8821,43571.0,655200.0
2009-05-27,68000,68500,66000,66100,5644,43309.0,655200.0
2009-05-28,66500,66500,62300,64100,6903,41998.0,655200.0
2009-05-29,65000,69900,64000,66600,9832,43636.0,655200.0
2009-06-01,67900,68000,65800,67400,5783,44160.0,655200.0
2009-06-02,68600,70400,68300,69100,9637,45274.0,655200.0
2009-06-03,70500,70500,68200,69400,4369,45471.0,655200.0
2009-06-04,69300,69300,68000,68100,3893,44619.0,655200.0
2009-06-05,68100,69800,68000,69000,3911,45209.0,655200.0
2009-06-08,69000,76400,69000,72000,26732,47174.0,655200.0
2009-06-09,73200,74400,71000,72400,9289,47436.0,655200.0
2009-06-10,73000,73000,71100,72000,5832,47174.0,655200.0
2009-06-11,72000,73700,71500,71500,6239,46847.0,655200.0
2009-06-12,73500,73500,70600,73500,9905,48157.0,655200.0
2009-06-15,74300,74500,70800,71500,6769,46847.0,655200.0
2009-06-16,70700,71100,69000,69900,9434,45798.0,655200.0
2009-06-17,69800,69800,68700,69100,3645,45274.0,655200.0
2009-06-18,69000,70700,69000,70300,3383,46061.0,655200.0
2009-06-19,71400,71400,68500,70000,3410,45864.0,655200.0
2009-06-22,68800,70400,68800,69000,1557,45209.0,655200.0
2009-06-23,67000,67600,65500,65500,7413,42916.0,655200.0
2009-06-24,66000,66400,63900,64400,4464,42195.0,655200.0
2009-06-25,64800,66000,63700,66000,3427,43243.0,655200.0
2009-06-26,68000,68000,65100,65500,2315,42916.0,655200.0
2009-06-29,65500,65900,64600,65200,2705,42719.0,655200.0
2009-06-30,65500,66500,64400,64700,2192,42391.0,655200.0
2009-07-01,64700,66000,64000,64500,2130,42260.0,655200.0
2009-07-02,64600,66700,64500,65200,3157,42719.0,655200.0
2009-07-03,64600,65800,64000,65200,3290,42719.0,655200.0
2009-07-06,65000,66200,64800,65100,2841,42654.0,655200.0
2009-07-07,65000,65800,64900,65700,2710,43047.0,655200.0
2009-07-08,65100,65700,64500,65000,2650,42588.0,655200.0
2009-07-09,65600,66000,64600,65000,1769,42588.0,655200.0
2009-07-10,64400,65700,64300,65300,945,42785.0,655200.0
2009-07-13,65000,65800,62800,62900,9940,41212.0,655200.0
2009-07-14,63100,63600,60900,62000,13800,40622.0,655200.0
2009-07-15,63000,63800,61500,63800,10697,41802.0,655200.0
2009-07-16,64000,65200,63200,63200,6913,41409.0,655200.0
2009-07-17,63900,63900,62100,63200,9255,41409.0,655200.0
2009-07-20,63500,64700,62200,64300,8515,42129.0,655200.0
2009-07-21,64300,65300,63500,64300,8374,42129.0,655200.0
2009-07-22,63900,65900,63000,65900,9968,43178.0,655200.0
2009-07-23,66500,72000,64800,68800,32152,45078.0,655200.0
2009-07-24,70300,71900,68500,69000,14513,45209.0,655200.0
2009-07-27,70000,70000,67700,68000,5623,44554.0,655200.0
2009-07-28,67300,78200,67300,78200,93475,51237.0,655200.0
2009-07-29,81300,89900,73200,76000,133508,49795.0,655200.0
2009-07-30,76000,76000,70700,71800,62737,47043.0,655200.0
2009-07-31,72500,74400,71700,73000,26073,47830.0,655200.0
2009-08-03,74000,74100,72400,73100,16216,47895.0,655200.0
2009-08-04,73600,73600,70700,71000,14574,46519.0,655200.0
2009-08-05,72000,72000,69600,69700,13103,45667.0,655200.0
2009-08-06,69700,76000,69100,72700,26382,47633.0,655200.0
2009-08-07,73200,73700,70800,71400,9428,46781.0,655200.0
2009-08-10,70800,72600,70800,71800,8578,47043.0,655200.0
2009-08-11,71100,72000,70700,70900,5342,46454.0,655200.0
2009-08-12,71300,71300,69800,70800,7024,46388.0,655200.0
2009-08-13,71000,71400,70300,70700,7982,46323.0,655200.0
2009-08-14,71000,71600,69900,69900,6074,45798.0,655200.0
2009-08-17,70000,70300,67400,67400,10484,44160.0,655200.0
2009-08-18,66000,67000,65600,66100,10421,43309.0,655200.0
2009-08-19,66600,67300,65300,65300,6273,42785.0,655200.0
2009-08-20,65300,67700,65300,66500,6259,43571.0,655200.0
2009-08-21,69100,69100,65200,65400,7299,42850.0,655200.0
2009-08-24,65400,66700,65000,65600,8145,42981.0,655200.0
2009-08-25,65600,68300,65600,66600,7450,43636.0,655200.0
2009-08-26,67400,67500,66000,66400,4308,43505.0,655200.0
2009-08-27,66400,66600,65300,65900,5240,43178.0,655200.0
2009-08-28,66000,66300,65300,66000,3336,43243.0,655200.0
2009-08-31,65500,66800,64900,64900,5360,42522.0,655200.0
2009-09-01,64100,65600,64000,65000,3984,42588.0,655200.0
2009-09-02,64100,64700,63200,63600,3768,41671.0,655200.0
2009-09-03,63300,64000,63000,63200,3658,41409.0,655200.0
2009-09-04,62900,64000,62800,63300,2073,41474.0,655200.0
2009-09-07,63200,63600,62500,63300,4542,41474.0,655200.0
2009-09-08,62700,64200,62500,63700,4808,41736.0,655200.0
2009-09-09,64900,64900,63100,64100,2017,41998.0,655200.0
2009-09-10,64100,65000,63600,64200,4827,42064.0,655200.0
2009-09-11,64300,65600,64000,64200,2598,42064.0,655200.0
2009-09-14,64200,64200,62500,63100,4124,41343.0,655200.0
2009-09-15,63900,63900,63000,63000,2283,41278.0,655200.0
2009-09-16,63000,63800,62900,62900,3682,41212.0,655200.0
2009-09-17,63000,63400,62600,62900,5601,41212.0,655200.0
2009-09-18,63000,63600,62300,62600,5163,41016.0,655200.0
2009-09-21,62700,65300,62700,64700,5975,42391.0,655200.0
2009-09-22,64000,64000,63300,63600,4169,41671.0,655200.0
2009-09-23,63200,64800,62800,63600,3626,41671.0,655200.0
2009-09-24,63600,63600,62000,62300,4237,40819.0,655200.0
2009-09-25,62000,62300,61100,61600,3161,40360.0,655200.0
2009-09-28,61000,61500,60200,60200,4929,39443.0,655200.0
2009-09-29,60900,60900,59800,60800,3948,39836.0,655200.0
2009-09-30,60800,60800,59600,59600,3175,39050.0,655200.0
2009-10-01,59200,60100,57600,58000,4253,38002.0,655200.0
2009-10-05,58000,58000,50200,56700,1635,37150.0,655200.0
2009-10-06,57800,57800,56000,56100,2083,36757.0,655200.0
2009-10-07,56100,58600,55600,56200,1813,36822.0,655200.0
2009-10-08,56300,57000,56000,56600,1049,37084.0,655200.0
2009-10-09,57300,58200,56400,57800,2350,37871.0,655200.0
2009-10-12,57800,59300,57400,59000,1762,38657.0,655200.0
2009-10-13,59300,59300,57700,58400,1998,38264.0,655200.0
2009-10-14,59000,59000,58000,58600,1093,38395.0,655200.0
2009-10-15,56300,58800,56300,58000,2985,38002.0,655200.0
2009-10-16,58000,58100,56800,57400,1609,37608.0,655200.0
2009-10-19,57400,57400,56800,57200,322,37477.0,655200.0
2009-10-20,56700,57800,56700,56800,1015,37215.0,655200.0
2009-10-21,57000,57900,56800,57000,1126,37346.0,655200.0
2009-10-22,57300,62300,57000,61000,10380,39967.0,655200.0
2009-10-23,65400,66400,62500,62700,17998,41081.0,655200.0
2009-10-26,62000,62000,59200,60700,6732,39771.0,655200.0
2009-10-27,60600,60600,57900,59100,2554,38722.0,655200.0
2009-10-28,59100,59600,57100,57100,3373,37412.0,655200.0
2009-10-29,55600,56800,54000,56000,3875,36691.0,655200.0
2009-10-30,56000,58500,56000,57200,1420,37477.0,655200.0
2009-11-02,55300,57200,54000,54300,2093,35577.0,655200.0
2009-11-03,54300,55900,53500,53800,1524,35250.0,655200.0
2009-11-04,53400,55300,53400,54600,952,35774.0,655200.0
2009-11-05,54700,55500,54500,55000,872,36036.0,655200.0
2009-11-06,55400,56000,55100,55200,645,36167.0,655200.0
2009-11-09,55400,56800,54900,56200,602,36822.0,655200.0
2009-11-10,57000,57000,54300,56000,648,36691.0,655200.0
2009-11-11,56600,56600,54700,55300,623,36233.0,655200.0
2009-11-12,55700,55700,53600,54600,1480,35774.0,655200.0
2009-11-13,54500,54500,53300,53700,1493,35184.0,655200.0
2009-11-16,54600,54600,52800,53800,1192,35250.0,655200.0
2009-11-17,53400,54500,52700,53500,2064,35053.0,655200.0
2009-11-18,53500,54300,53100,53800,794,35250.0,655200.0
2009-11-19,54600,54600,53500,53700,1743,35184.0,655200.0
2009-11-20,52800,54000,52700,54000,1459,35381.0,655200.0
2009-11-23,53900,54500,53500,54100,1391,35446.0,655200.0
2009-11-24,54100,54100,53500,53900,1255,35315.0,655200.0
2009-11-25,54800,54800,53500,53600,520,35119.0,655200.0
2009-11-26,53100,54200,53100,53900,1224,35315.0,655200.0
2009-11-27,53100,53800,51500,52500,2280,34398.0,655200.0
2009-11-30,52500,53500,52500,52600,323,34464.0,655200.0
2009-12-01,52900,52900,52300,52400,744,34332.0,655200.0
2009-12-02,52400,53200,52400,52500,1314,34398.0,655200.0
2009-12-03,52200,52500,51800,52300,1302,34267.0,655200.0
2009-12-04,53400,53400,52100,52300,720,34267.0,655200.0
2009-12-07,52800,52800,52000,52100,990,34136.0,655200.0
2009-12-08,52000,52400,51400,51500,2695,33743.0,655200.0
2009-12-09,52400,52400,51500,51500,2457,33743.0,655200.0
2009-12-10,51500,52200,50600,51500,2586,33743.0,655200.0
2009-12-11,51500,52000,50800,52000,3457,34070.0,655200.0
2009-12-14,52100,54800,52000,53300,4642,34922.0,655200.0
2009-12-15,54300,54500,53500,53700,2578,35184.0,655200.0
2009-12-16,54400,54400,52400,53000,2458,34726.0,655200.0
2009-12-17,53600,53600,52500,52500,1445,34398.0,655200.0
2009-12-18,52400,52500,51900,52100,1703,34136.0,655200.0
2009-12-21,52100,52600,52000,52300,1236,34267.0,655200.0
2009-12-22,52100,52100,51400,51400,2273,33677.0,655200.0
2009-12-23,52800,52800,51400,51700,598,33874.0,655200.0
2009-12-24,51500,51900,51100,51300,2253,33612.0,655200.0
2009-12-28,51300,52300,50900,51400,2257,33677.0,655200.0
2009-12-29,51000,51400,50300,51100,2276,33481.0,655200.0
2009-12-30,50500,51400,50500,50600,1013,33153.0,655200.0
2010-01-04,50400,51300,50400,50500,2495,33088.0,655200.0
2010-01-05,50600,51500,50600,51300,2099,33612.0,655200.0
2010-01-06,51300,52300,51300,52000,2255,34070.0,655200.0
2010-01-07,51500,52600,51500,52100,2177,34136.0,655200.0
2010-01-08,51200,52300,51100,51400,2054,33677.0,655200.0
2010-01-11,51400,52000,51100,51100,2080,33481.0,655200.0
2010-01-12,51500,51500,50700,51200,2122,33546.0,655200.0
2010-01-13,51200,51200,50500,51000,1677,33415.0,655200.0
2010-01-14,51000,51900,50500,50500,2745,33088.0,655200.0
2010-01-15,50600,50600,50000,50400,2587,33022.0,655200.0
2010-01-18,50000,50900,49900,50300,3030,32957.0,655200.0
2010-01-19,50000,50400,49900,50000,3126,32760.0,655200.0
2010-01-20,50000,50200,49300,49500,3924,32432.0,655200.0
2010-01-21,48550,49500,48550,48900,3145,32039.0,655200.0
2010-01-22,48550,48550,47200,47300,5873,30991.0,655200.0
2010-01-25,46600,46900,46150,46500,2446,30467.0,655200.0
2010-01-26,46150,46950,46000,46450,2655,30434.0,655200.0
2010-01-27,47150,47150,45700,45700,1438,29943.0,655200.0
2010-01-28,46000,46300,45200,45400,2885,29746.0,655200.0
2010-01-29,45050,45050,43750,43900,2323,28763.0,655200.0
2010-02-01,43500,44000,42700,43950,3831,28796.0,655200.0
2010-02-02,44000,48200,43950,46100,4171,30205.0,655200.0
2010-02-03,47700,47700,45600,46100,2790,30205.0,655200.0
2010-02-04,46100,46700,45100,46700,738,30598.0,655200.0
2010-02-05,46500,46700,45150,46000,2150,30139.0,655200.0
2010-02-08,45500,46100,45000,45100,862,29550.0,655200.0
2010-02-09,45100,45700,44050,44200,701,28960.0,655200.0
2010-02-10,44200,44650,44000,44200,885,28960.0,655200.0
2010-02-11,44200,44500,43750,44400,531,29091.0,655200.0
2010-02-12,44100,44800,44050,44750,484,29320.0,655200.0
