조선선재(120030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-19,67600,67600,67000,67100,1772,84388.0,1257651.0
2016-12-20,67000,67700,67000,67500,3459,84891.0,1257651.0
2016-12-21,67500,68000,67400,68000,1742,85520.0,1257651.0
2016-12-22,68700,68700,67500,68200,1776,85772.0,1257651.0
2016-12-23,68000,68700,67500,68700,2352,86401.0,1257651.0
2016-12-26,68700,70000,68600,69500,5927,87407.0,1257651.0
2016-12-27,69500,70600,69500,70400,3031,88539.0,1257651.0
2016-12-28,70400,71900,69400,71400,3259,89796.0,1257651.0
2016-12-29,71400,72900,70600,72600,2915,91305.0,1257651.0
2017-01-02,72600,73200,72000,72900,2278,91683.0,1257651.0
2017-01-03,73500,73500,70900,71800,3454,90299.0,1257651.0
2017-01-04,71800,71800,70200,71100,3633,89419.0,1257651.0
2017-01-05,71600,72100,70600,71900,1315,90425.0,1257651.0
2017-01-06,71900,72700,71000,71400,2352,89796.0,1257651.0
2017-01-09,71400,72000,70300,70600,2695,88790.0,1257651.0
2017-01-10,70300,71100,69500,71000,2136,89293.0,1257651.0
2017-01-11,71000,72000,70400,72000,1617,90551.0,1257651.0
2017-01-12,71500,72000,70100,71600,1084,90048.0,1257651.0
2017-01-13,72000,72500,70800,71900,2371,90425.0,1257651.0
2017-01-16,72200,72200,70100,71300,3685,89671.0,1257651.0
2017-01-17,70800,72000,70800,71800,1241,90299.0,1257651.0
2017-01-18,72700,72700,71300,71300,4056,89671.0,1257651.0
2017-01-19,71400,74600,71300,73800,3919,92815.0,1257651.0
2017-01-20,73800,75800,73800,74800,4996,94072.0,1257651.0
2017-01-23,76200,76200,74000,74800,1711,94072.0,1257651.0
2017-01-24,74800,75700,73400,74300,1790,93443.0,1257651.0
2017-01-25,74300,75000,72500,74000,2908,93066.0,1257651.0
2017-01-26,74400,74400,72400,72600,1518,91305.0,1257651.0
2017-01-31,72100,72400,70900,71000,1616,89293.0,1257651.0
2017-02-01,71800,71900,70200,70500,1543,88664.0,1257651.0
2017-02-02,71400,71500,70400,71200,1537,89545.0,1257651.0
2017-02-03,70500,71000,69700,69900,1904,87910.0,1257651.0
2017-02-06,72000,72300,70600,71800,3188,90299.0,1257651.0
2017-02-07,70800,71500,69000,69100,4433,86904.0,1257651.0
2017-02-08,70600,71400,69500,71300,1165,89671.0,1257651.0
2017-02-09,70300,72500,70000,72500,946,91180.0,1257651.0
2017-02-10,72700,72700,71700,72200,808,90802.0,1257651.0
2017-02-13,72100,72200,70600,71500,1685,89922.0,1257651.0
2017-02-14,71600,73000,70700,72800,1246,91557.0,1257651.0
2017-02-15,72800,73900,72400,73700,1156,92689.0,1257651.0
2017-02-16,73100,74300,71900,73700,1491,92689.0,1257651.0
2017-02-17,73800,74800,72900,73700,1364,92689.0,1257651.0
2017-02-20,73000,73900,72500,73500,1970,92437.0,1257651.0
2017-02-21,73100,76200,73100,76000,2965,95581.0,1257651.0
2017-02-22,75800,77600,75000,77000,1254,96839.0,1257651.0
2017-02-23,77000,77500,75000,77000,1949,96839.0,1257651.0
2017-02-24,76900,76900,75000,75400,1978,94827.0,1257651.0
2017-02-27,74900,75000,73700,74700,2133,93947.0,1257651.0
2017-02-28,73800,75400,73700,75200,823,94575.0,1257651.0
2017-03-02,75200,76000,74500,75300,2413,94701.0,1257651.0
2017-03-03,75200,75400,73500,74900,1791,94198.0,1257651.0
2017-03-06,74900,75400,74300,75100,939,94450.0,1257651.0
2017-03-07,74500,76600,74500,76600,2303,96336.0,1257651.0
2017-03-08,76600,77000,75900,76700,1410,96462.0,1257651.0
2017-03-09,76700,77100,75900,76900,964,96713.0,1257651.0
2017-03-10,76100,78300,76100,78000,1777,98097.0,1257651.0
2017-03-13,77300,78200,76900,77600,1365,97594.0,1257651.0
2017-03-14,78000,78000,77000,77400,903,97342.0,1257651.0
2017-03-15,77400,77500,76000,76600,1426,96336.0,1257651.0
2017-03-16,76700,76800,75800,76600,1093,96336.0,1257651.0
2017-03-17,76300,77000,75200,76900,1197,96713.0,1257651.0
2017-03-20,76900,77200,75600,76000,1360,95581.0,1257651.0
2017-03-21,76000,76000,75000,75800,1473,95330.0,1257651.0
2017-03-22,75800,75800,74300,74300,845,93443.0,1257651.0
2017-03-23,74300,74600,73300,74100,1451,93192.0,1257651.0
2017-03-24,74100,74200,72600,74000,1612,93066.0,1257651.0
2017-03-27,74000,75200,73800,74500,1438,93695.0,1257651.0
2017-03-28,74500,75700,73500,75700,669,95204.0,1257651.0
2017-03-29,75700,76000,74700,75900,923,95456.0,1257651.0
2017-03-30,76200,76200,74900,75700,754,95204.0,1257651.0
2017-03-31,75700,76500,75000,75800,771,95330.0,1257651.0
2017-04-03,75800,78700,75000,76500,1908,96210.0,1257651.0
2017-04-04,76500,77400,76400,77000,1057,96839.0,1257651.0
2017-04-05,77000,77600,76300,77300,1412,97216.0,1257651.0
2017-04-06,77300,77300,76400,77200,1529,97091.0,1257651.0
2017-04-07,77500,78300,77000,77400,2462,97342.0,1257651.0
2017-04-10,76800,77100,76300,76400,1459,96085.0,1257651.0
2017-04-11,76400,77000,75600,76500,1939,96210.0,1257651.0
2017-04-12,76500,76700,76100,76200,1167,95833.0,1257651.0
2017-04-13,76200,78000,75600,75600,2900,95078.0,1257651.0
2017-04-14,75600,76000,75100,75400,1361,94827.0,1257651.0
2017-04-17,75400,76300,74900,75200,2250,94575.0,1257651.0
2017-04-18,76300,76300,74500,75500,2006,94953.0,1257651.0
2017-04-19,75500,76000,74700,74900,1331,94198.0,1257651.0
2017-04-20,75500,75500,74300,74900,1455,94198.0,1257651.0
2017-04-21,74900,75400,74300,75100,1415,94450.0,1257651.0
2017-04-24,75100,76500,73900,74900,2659,94198.0,1257651.0
2017-04-25,74900,76400,74200,75500,1648,94953.0,1257651.0
2017-04-26,75500,75900,74500,75800,1562,95330.0,1257651.0
2017-04-27,76000,76100,74700,75600,939,95078.0,1257651.0
2017-04-28,75900,75900,74800,75300,1255,94701.0,1257651.0
2017-05-02,75300,75300,74500,74600,1858,93821.0,1257651.0
2017-05-04,74600,75300,73400,74000,3044,93066.0,1257651.0
2017-05-08,74400,74500,73300,74100,2504,93192.0,1257651.0
2017-05-10,74500,74700,73700,74300,2000,93443.0,1257651.0
2017-05-11,74300,75300,74100,74900,2050,94198.0,1257651.0
2017-05-12,74900,75300,74000,74100,1696,93192.0,1257651.0
2017-05-15,73200,74200,73000,73300,2326,92186.0,1257651.0
2017-05-16,73300,78000,73300,74700,5025,93947.0,1257651.0
2017-05-17,75500,76000,74700,75500,3876,94953.0,1257651.0
2017-05-18,75900,77700,75300,75400,3692,94827.0,1257651.0
2017-05-19,75900,76600,74400,75900,4837,95456.0,1257651.0
2017-05-22,76100,78000,75900,78000,2873,98097.0,1257651.0
2017-05-23,78000,88700,77800,83700,20034,105265.0,1257651.0
2017-05-24,83700,84700,80300,81200,8976,102121.0,1257651.0
2017-05-25,81200,82000,80100,81400,2463,102373.0,1257651.0
2017-05-26,81500,82200,79800,80500,2668,101241.0,1257651.0
2017-05-29,80400,80400,78300,79000,3379,99354.0,1257651.0
2017-05-30,79000,79400,78100,78500,1821,98726.0,1257651.0
2017-05-31,79200,82800,78300,78300,6632,98474.0,1257651.0
2017-06-01,78300,78900,78100,78800,1632,99103.0,1257651.0
2017-06-02,78800,80300,78500,80100,1974,100738.0,1257651.0
2017-06-05,80200,83000,80200,80400,3400,101115.0,1257651.0
2017-06-07,79500,80800,79300,80200,4165,100864.0,1257651.0
2017-06-08,80200,81500,79900,80600,2577,101367.0,1257651.0
2017-06-09,80600,81100,79500,80300,2918,100989.0,1257651.0
2017-06-12,79100,80300,78100,78300,5758,98474.0,1257651.0
2017-06-13,78600,80000,78600,80000,4361,100612.0,1257651.0
2017-06-14,80200,81400,79600,80500,3046,101241.0,1257651.0
2017-06-15,80000,80600,79800,80200,2434,100864.0,1257651.0
2017-06-16,80500,81200,80300,80600,1545,101367.0,1257651.0
2017-06-19,80600,80700,79900,80700,1956,101492.0,1257651.0
2017-06-20,82000,82000,80000,80300,1502,100989.0,1257651.0
2017-06-21,80300,80300,79200,79500,3234,99983.0,1257651.0
2017-06-22,79500,80500,79500,80100,1139,100738.0,1257651.0
2017-06-23,80400,80900,79900,80900,1270,101744.0,1257651.0
2017-06-26,80600,82400,80500,81700,1895,102750.0,1257651.0
2017-06-27,81700,83300,81500,82800,1653,104134.0,1257651.0
2017-06-28,82000,82400,81500,81800,1799,102876.0,1257651.0
2017-06-29,81800,81800,80000,80400,1814,101115.0,1257651.0
2017-06-30,80400,80500,79700,80500,1794,101241.0,1257651.0
2017-07-03,80500,80700,79500,80000,1161,100612.0,1257651.0
2017-07-04,80000,81200,79400,80200,1835,100864.0,1257651.0
2017-07-05,79400,81000,79400,80800,1257,101618.0,1257651.0
2017-07-06,80800,81000,79800,80500,1327,101241.0,1257651.0
2017-07-07,80500,81900,80300,81600,2487,102624.0,1257651.0
2017-07-10,81900,84200,81900,82500,2428,103756.0,1257651.0
2017-07-11,83200,84400,82300,82300,2937,103505.0,1257651.0
2017-07-12,82400,84000,82400,83700,4313,105265.0,1257651.0
2017-07-13,83700,88200,83700,86300,9892,108535.0,1257651.0
2017-07-14,86300,92400,85500,88700,14544,111554.0,1257651.0
2017-07-17,89500,95700,88900,95400,28352,119980.0,1257651.0
2017-07-18,94000,97200,92600,93500,12622,117590.0,1257651.0
2017-07-19,93500,96300,91700,95800,6413,120483.0,1257651.0
2017-07-20,96100,97700,91900,91900,6015,115578.0,1257651.0
2017-07-21,91900,93800,91200,92000,3470,115704.0,1257651.0
2017-07-24,91200,92000,90000,90000,2939,113189.0,1257651.0
2017-07-25,89900,92300,89400,90000,4378,113189.0,1257651.0
2017-07-26,90500,90900,87500,88200,3135,110925.0,1257651.0
2017-07-27,89400,89600,88200,89600,2067,112686.0,1257651.0
2017-07-28,89000,89900,88500,89400,2398,112434.0,1257651.0
2017-07-31,89400,89400,85400,87200,5634,109667.0,1257651.0
2017-08-01,87400,89200,87300,89000,1086,111931.0,1257651.0
2017-08-02,89000,90200,88800,89700,1670,112811.0,1257651.0
2017-08-03,90100,90100,87300,88500,1722,111302.0,1257651.0
2017-08-04,89000,89000,87000,87600,1083,110170.0,1257651.0
2017-08-07,88000,88400,85500,87000,1240,109416.0,1257651.0
2017-08-08,86600,86700,83900,83900,5458,105517.0,1257651.0
2017-08-09,83200,83300,80000,82500,9270,103756.0,1257651.0
2017-08-10,83300,83500,81500,83200,1555,104637.0,1257651.0
2017-08-11,82900,82900,81000,81800,1980,102876.0,1257651.0
2017-08-14,82400,84200,81400,82600,964,103882.0,1257651.0
2017-08-16,82700,82900,81400,81500,1243,102499.0,1257651.0
2017-08-17,82300,82300,81000,81400,1911,102373.0,1257651.0
2017-08-18,81500,83400,80300,82700,1585,104008.0,1257651.0
2017-08-21,82700,82800,82200,82200,529,103379.0,1257651.0
2017-08-22,82200,82600,81000,81000,664,101870.0,1257651.0
2017-08-23,81000,81600,80000,80800,1532,101618.0,1257651.0
2017-08-24,80800,81000,80200,81000,650,101870.0,1257651.0
2017-08-25,81000,81200,80100,80500,665,101241.0,1257651.0
2017-08-28,79700,80500,79500,79500,3754,99983.0,1257651.0
2017-08-29,79500,79600,77600,78700,3207,98977.0,1257651.0
2017-08-30,78600,78600,76100,77000,2294,96839.0,1257651.0
2017-08-31,76900,77400,76100,77000,1773,96839.0,1257651.0
2017-09-01,76500,78100,76500,78000,2639,98097.0,1257651.0
2017-09-04,76500,77000,75100,76100,4443,95707.0,1257651.0
2017-09-05,76100,76600,75100,75300,1583,94701.0,1257651.0
2017-09-06,75500,76400,74900,75000,2037,94324.0,1257651.0
2017-09-07,75000,76900,74900,76900,1280,96713.0,1257651.0
2017-09-08,76900,78800,76200,76500,915,96210.0,1257651.0
2017-09-11,77100,77100,74800,74900,1664,94198.0,1257651.0
2017-09-12,74500,74800,73400,73800,4734,92815.0,1257651.0
2017-09-13,73100,73700,71000,72000,12137,90551.0,1257651.0
2017-09-14,72000,72800,71000,72600,4053,91305.0,1257651.0
2017-09-15,72600,73500,72100,73500,734,92437.0,1257651.0
2017-09-18,73400,74000,72800,74000,1122,93066.0,1257651.0
2017-09-19,74300,74800,73500,74200,1377,93318.0,1257651.0
2017-09-20,74700,74700,73100,74200,1081,93318.0,1257651.0
2017-09-21,74200,74500,73500,74200,1359,93318.0,1257651.0
2017-09-22,74200,74300,72700,72700,2488,91431.0,1257651.0
2017-09-25,71700,73400,71100,71200,1584,89545.0,1257651.0
2017-09-26,71300,72400,70200,71400,726,89796.0,1257651.0
2017-09-27,71400,71900,71300,71900,642,90425.0,1257651.0
2017-09-28,71900,71900,70800,71800,931,90299.0,1257651.0
2017-09-29,71800,73400,71800,73300,1210,92186.0,1257651.0
2017-10-10,72400,73200,70600,71700,1730,90174.0,1257651.0
2017-10-11,72000,72000,71000,71700,947,90174.0,1257651.0
2017-10-12,71700,71900,71300,71300,769,89671.0,1257651.0
2017-10-13,71900,71900,70200,70400,1690,88539.0,1257651.0
2017-10-16,70400,70600,69600,70000,874,88036.0,1257651.0
2017-10-17,69700,70200,68800,69100,5717,86904.0,1257651.0
2017-10-18,69100,69600,68700,69400,885,87281.0,1257651.0
2017-10-19,68800,70000,68800,69500,727,87407.0,1257651.0
2017-10-20,69500,72500,69300,71800,1499,90299.0,1257651.0
2017-10-23,72000,72000,70000,71700,1104,90174.0,1257651.0
2017-10-24,71500,71800,71300,71500,728,89922.0,1257651.0
2017-10-25,71800,71800,70500,71300,831,89671.0,1257651.0
2017-10-26,71300,71800,70500,71300,845,89671.0,1257651.0
2017-10-27,71300,71800,70100,71800,1332,90299.0,1257651.0
2017-10-30,71800,71900,71300,71500,1103,89922.0,1257651.0
2017-10-31,71200,71500,70600,71000,1255,89293.0,1257651.0
2017-11-01,71000,71900,70800,71200,508,89545.0,1257651.0
2017-11-02,71200,71700,70500,70900,1305,89167.0,1257651.0
2017-11-03,70900,70900,70200,70200,511,88287.0,1257651.0
2017-11-06,70200,70500,70100,70500,543,88664.0,1257651.0
2017-11-07,70700,70900,70000,70900,1005,89167.0,1257651.0
2017-11-08,71600,77600,71500,71700,13997,90174.0,1257651.0
2017-11-09,72200,72200,70600,71100,3393,89419.0,1257651.0
2017-11-10,71300,71800,70700,71800,1043,90299.0,1257651.0
2017-11-13,71800,73200,71300,72200,1761,90802.0,1257651.0
2017-11-14,72100,72800,71000,72800,2559,91557.0,1257651.0
2017-11-15,73800,75000,73100,74700,6991,93947.0,1257651.0
2017-11-16,74700,76800,74200,76000,3824,95581.0,1257651.0
2017-11-17,75900,76000,74300,74900,2428,94198.0,1257651.0
2017-11-20,75500,77500,75200,76100,1401,95707.0,1257651.0
2017-11-21,76000,76000,74500,75100,2121,94450.0,1257651.0
2017-11-22,75600,76000,74000,76000,2300,95581.0,1257651.0
2017-11-23,76000,77400,76000,77000,2073,96839.0,1257651.0
2017-11-24,77000,77500,76200,77000,3883,96839.0,1257651.0
2017-11-27,77200,79100,76200,77500,3902,97468.0,1257651.0
2017-11-28,78200,78500,77000,77800,3553,97845.0,1257651.0
2017-11-29,77800,79000,77000,77000,1435,96839.0,1257651.0
2017-11-30,77800,78300,77000,77200,1143,97091.0,1257651.0
2017-12-01,77200,77800,76600,77600,768,97594.0,1257651.0
2017-12-04,78100,78900,77000,77800,1720,97845.0,1257651.0
2017-12-05,77800,78800,76900,78500,3374,98726.0,1257651.0
2017-12-06,78500,79500,78400,79000,4145,99354.0,1257651.0
2017-12-07,78300,79000,77300,77900,1313,97971.0,1257651.0
2017-12-08,77400,77900,75800,76000,2447,95581.0,1257651.0
2017-12-11,76000,77300,75000,77000,1827,96839.0,1257651.0
2017-12-12,77000,78700,76600,77400,1387,97342.0,1257651.0
2017-12-13,77400,78600,76500,78600,1179,98851.0,1257651.0
2017-12-14,79100,80000,78200,79800,1907,100361.0,1257651.0
2017-12-15,80000,82300,79600,81900,5307,103002.0,1257651.0
2017-12-18,82600,82600,79800,79800,1470,100361.0,1257651.0
2017-12-19,79800,82000,77700,81800,2937,102876.0,1257651.0
2017-12-20,82000,82500,80800,82000,1210,103127.0,1257651.0
2017-12-21,81300,82000,79000,81400,1426,102373.0,1257651.0
2017-12-22,81400,81400,79800,80900,1138,101744.0,1257651.0
2017-12-26,80900,83200,79400,81900,1532,103002.0,1257651.0
2017-12-27,82300,82500,80500,82500,1407,103756.0,1257651.0
2017-12-28,81900,84500,80400,83000,2090,104385.0,1257651.0
2018-01-02,82500,82500,81200,82400,1084,103630.0,1257651.0
2018-01-03,82400,83200,81500,82500,1427,103756.0,1257651.0
2018-01-04,82500,82700,80000,81100,2047,101995.0,1257651.0
2018-01-05,81100,81200,80400,81000,1669,101870.0,1257651.0
2018-01-08,81100,81100,78200,81000,1833,101870.0,1257651.0
2018-01-09,80600,81400,79900,80300,2087,100989.0,1257651.0
2018-01-10,80000,81000,79300,81000,1907,101870.0,1257651.0
2018-01-11,80500,80900,79100,79800,1489,100361.0,1257651.0
2018-01-12,79800,80500,79400,80200,1190,100864.0,1257651.0
2018-01-15,80200,80300,78400,79500,1915,99983.0,1257651.0
2018-01-16,79500,81000,79400,81000,1668,101870.0,1257651.0
2018-01-17,81000,81600,79800,79800,1404,100361.0,1257651.0
2018-01-18,79800,80500,78700,80000,1555,100612.0,1257651.0
2018-01-19,80000,80600,79200,79900,1822,100486.0,1257651.0
2018-01-22,80500,80500,79600,80400,1045,101115.0,1257651.0
2018-01-23,79800,81700,79500,81500,1449,102499.0,1257651.0
2018-01-24,80800,81500,80000,81500,3812,102499.0,1257651.0
2018-01-25,81500,84200,81500,83800,2064,105391.0,1257651.0
2018-01-26,83800,84200,81700,83100,2603,104511.0,1257651.0
2018-01-29,83100,85000,82600,84500,2237,106272.0,1257651.0
2018-01-30,84500,84900,83400,84800,1444,106649.0,1257651.0
2018-01-31,84700,85700,82300,85000,1680,106900.0,1257651.0
2018-02-01,85100,88900,84000,85000,1740,106900.0,1257651.0
2018-02-02,85000,85900,83200,85600,1135,107655.0,1257651.0
2018-02-05,85300,85300,82100,84500,3018,106272.0,1257651.0
2018-02-06,83700,83800,80600,83800,1538,105391.0,1257651.0
2018-02-07,83800,83800,82000,83300,1125,104762.0,1257651.0
2018-02-08,82500,83200,82100,83000,911,104385.0,1257651.0
2018-02-09,81000,82900,81000,82900,4750,104259.0,1257651.0
2018-02-12,82300,82900,81500,81900,914,103002.0,1257651.0
2018-02-13,82400,83800,81800,82400,835,103630.0,1257651.0
2018-02-14,82400,83500,81900,82300,935,103505.0,1257651.0
2018-02-19,83600,83600,81300,83000,797,104385.0,1257651.0
2018-02-20,83000,83600,81400,83600,1220,105140.0,1257651.0
2018-02-21,82700,83600,82500,83300,612,104762.0,1257651.0
2018-02-22,83300,83400,82100,83300,689,104762.0,1257651.0
2018-02-23,83300,83300,82100,83000,1031,104385.0,1257651.0
2018-02-26,83000,83000,81000,81200,1320,102121.0,1257651.0
2018-02-27,81500,82500,80800,81500,1112,102499.0,1257651.0
2018-02-28,81400,82500,81400,82500,1227,103756.0,1257651.0
2018-03-02,82000,82100,81500,81500,1135,102499.0,1257651.0
2018-03-05,81700,81700,79000,79000,1588,99354.0,1257651.0
2018-03-06,79000,80900,79000,80000,1392,100612.0,1257651.0
2018-03-07,79100,79800,79000,79000,1028,99354.0,1257651.0
2018-03-08,79200,81500,78200,78600,1951,98851.0,1257651.0
2018-03-09,78500,82800,78000,81600,2267,102624.0,1257651.0
2018-03-12,81600,82000,80500,82000,1242,103127.0,1257651.0
2018-03-13,81500,82300,80700,81300,715,102247.0,1257651.0
2018-03-14,81300,81300,80500,80800,715,101618.0,1257651.0
2018-03-15,80500,80700,79800,79800,918,100361.0,1257651.0
2018-03-16,79700,80500,79700,80000,496,100612.0,1257651.0
2018-03-19,80100,80600,79200,79500,428,99983.0,1257651.0
2018-03-20,79100,79800,78600,79600,830,100109.0,1257651.0
2018-03-21,79800,79800,79000,79500,122,99983.0,1257651.0
2018-03-22,79100,79700,78900,78900,1097,99229.0,1257651.0
2018-03-23,78300,78500,77300,77300,1753,97216.0,1257651.0
2018-03-26,76100,77700,76100,76700,977,96462.0,1257651.0
2018-03-27,77400,77400,75400,76200,1329,95833.0,1257651.0
2018-03-28,75800,76700,74100,75000,1712,94324.0,1257651.0
2018-03-29,75000,75300,74100,74500,636,93695.0,1257651.0
2018-03-30,74500,75600,74500,74700,1067,93947.0,1257651.0
2018-04-02,74600,74900,73200,74500,933,93695.0,1257651.0
2018-04-03,74200,76000,73300,75600,1344,95078.0,1257651.0
2018-04-04,75600,77100,74700,76000,1997,95581.0,1257651.0
2018-04-05,76000,77800,75400,76500,1793,96210.0,1257651.0
2018-04-06,76500,76500,75400,75900,1008,95456.0,1257651.0
2018-04-09,75200,75600,74400,75600,678,95078.0,1257651.0
2018-04-10,74700,75300,74300,75300,1006,94701.0,1257651.0
2018-04-11,76900,77500,75200,75300,3021,94701.0,1257651.0
2018-04-12,75300,77500,75000,76200,3022,95833.0,1257651.0
2018-04-13,75600,77500,75600,77200,3495,97091.0,1257651.0
2018-04-16,77300,77700,76200,76600,1032,96336.0,1257651.0
2018-04-17,76900,77500,76400,77100,950,96965.0,1257651.0
2018-04-18,77100,77100,75300,76000,3050,95581.0,1257651.0
2018-04-19,75700,78100,75600,77600,2849,97594.0,1257651.0
2018-04-20,77100,78400,77100,77700,1434,97719.0,1257651.0
2018-04-23,78700,79600,77900,79100,2637,99480.0,1257651.0
2018-04-24,79100,79800,78500,78700,911,98977.0,1257651.0
2018-04-25,78400,79000,77200,78000,2077,98097.0,1257651.0
2018-04-26,78000,78700,77300,78000,737,98097.0,1257651.0
2018-04-27,79100,79100,75600,77000,2077,96839.0,1257651.0
2018-04-30,77500,85000,77500,81700,9769,102750.0,1257651.0
2018-05-02,83500,87400,82000,87100,15414,109541.0,1257651.0
2018-05-03,87100,90300,85800,87900,8404,110548.0,1257651.0
2018-05-04,87800,90000,85000,88100,5649,110799.0,1257651.0
2018-05-08,93200,114500,92000,114500,368638,144001.0,1257651.0
2018-05-09,130000,142500,101000,106000,564833,133311.0,1257651.0
2018-05-10,114000,126000,105000,110500,331462,138970.0,1257651.0
2018-05-11,114000,143500,103500,141000,578042,177329.0,1257651.0
2018-05-14,140000,156500,130000,134500,355450,169154.0,1257651.0
2018-05-15,130500,138000,127500,132500,151487,166639.0,1257651.0
2018-05-16,120000,126500,108500,108500,135482,136455.0,1257651.0
2018-05-17,111000,122000,109000,114000,148517,143372.0,1257651.0
2018-05-18,114000,117000,109500,112500,53293,141486.0,1257651.0
2018-05-21,111500,122500,110500,119000,122407,149660.0,1257651.0
2018-05-23,115000,121000,111500,117000,57335,147145.0,1257651.0
2018-05-24,119000,121500,109500,111500,51570,140228.0,1257651.0
2018-05-25,94900,98200,92200,93500,93741,117590.0,1257651.0
2018-05-28,111500,121500,108000,121500,128837,152805.0,1257651.0
2018-05-29,118000,120000,111000,112500,93218,141486.0,1257651.0
2018-05-30,113500,115000,105000,109000,48757,137084.0,1257651.0
2018-05-31,107000,114000,106500,107500,36727,135197.0,1257651.0
2018-06-01,112000,113000,103500,103500,36890,130167.0,1257651.0
2018-06-04,108500,108500,100500,101000,21705,127023.0,1257651.0
2018-06-05,100000,103000,96400,103000,22549,129538.0,1257651.0
2018-06-07,106500,108500,101500,102500,19615,128909.0,1257651.0
2018-06-08,104000,104500,98000,98500,22410,123879.0,1257651.0
2018-06-11,100000,105500,99100,104500,29941,131425.0,1257651.0
2018-06-12,105000,109500,100000,103000,39562,129538.0,1257651.0
2018-06-14,99800,104000,98600,98800,16752,124256.0,1257651.0
2018-06-15,98800,106000,98800,103000,27957,129538.0,1257651.0
2018-06-18,106000,112500,104000,108500,43543,136455.0,1257651.0
2018-06-19,112000,112500,100500,101500,27344,127652.0,1257651.0
2018-06-20,101000,109500,100500,107500,25292,135197.0,1257651.0
2018-06-21,108500,112000,100500,101000,19664,127023.0,1257651.0
2018-06-22,102500,103500,97000,98100,19640,123376.0,1257651.0
2018-06-25,96000,98000,93700,96900,19445,121866.0,1257651.0
2018-06-26,96700,96900,91300,91500,17129,115075.0,1257651.0
2018-06-27,90100,92300,87400,87900,21903,110548.0,1257651.0
2018-06-28,87100,88500,83400,83400,13349,104888.0,1257651.0
2018-06-29,84900,89900,84400,86400,12538,108661.0,1257651.0
2018-07-02,86300,87200,80900,81900,12445,103002.0,1257651.0
2018-07-03,83900,86900,82300,84700,9716,106523.0,1257651.0
2018-07-04,84000,86000,83500,85400,4053,107403.0,1257651.0
2018-07-05,85000,86000,83000,84500,5031,106272.0,1257651.0
2018-07-06,84600,86700,83800,86200,5278,108410.0,1257651.0
2018-07-09,85400,85400,80600,81600,13675,102624.0,1257651.0
2018-07-10,81400,84000,81200,82900,14685,104259.0,1257651.0
2018-07-11,82400,85200,81900,85000,7023,106900.0,1257651.0
2018-07-12,85000,87200,84300,84800,7558,106649.0,1257651.0
2018-07-13,85700,85700,83200,85400,4482,107403.0,1257651.0
2018-07-16,86000,86100,82600,83500,5350,105014.0,1257651.0
2018-07-17,83200,83800,82800,83300,2455,104762.0,1257651.0
2018-07-18,82600,83700,80100,81200,8431,102121.0,1257651.0
2018-07-19,81800,81800,80000,81300,3085,102247.0,1257651.0
2018-07-20,80700,81400,78300,79700,8025,100235.0,1257651.0
2018-07-23,78200,78600,76000,76200,6725,95833.0,1257651.0
2018-07-24,74700,83200,74600,79500,12735,99983.0,1257651.0
2018-07-25,79500,82000,79000,80000,5729,100612.0,1257651.0
2018-07-26,82500,85700,80300,84000,7389,105643.0,1257651.0
2018-07-27,85500,87500,83600,86700,8244,109038.0,1257651.0
2018-07-30,86200,89400,85200,88000,8254,110673.0,1257651.0
2018-07-31,89900,89900,85000,87100,6423,109541.0,1257651.0
2018-08-01,86400,88000,85800,87300,2932,109793.0,1257651.0
2018-08-02,87300,87700,85200,87300,3932,109793.0,1257651.0
2018-08-03,87500,89400,87100,87900,2140,110548.0,1257651.0
2018-08-06,87400,88300,86300,87800,2772,110422.0,1257651.0
2018-08-07,87800,88400,86100,86900,1847,109290.0,1257651.0
2018-08-08,86900,88600,86300,87100,3618,109541.0,1257651.0
2018-08-09,86700,87600,84300,85900,2234,108032.0,1257651.0
2018-08-10,88000,89000,86600,87700,5849,110296.0,1257651.0
2018-08-13,89800,90700,81600,82400,8923,103630.0,1257651.0
2018-08-14,82600,83900,82200,82500,4192,103756.0,1257651.0
2018-08-16,84700,85900,81600,84100,6558,105768.0,1257651.0
2018-08-17,85300,87600,84100,87200,4949,109667.0,1257651.0
2018-08-20,87300,87500,85500,86800,2601,109164.0,1257651.0
2018-08-21,86600,87900,85700,86800,2968,109164.0,1257651.0
2018-08-22,86700,88300,86000,88000,6119,110673.0,1257651.0
2018-08-23,88100,91800,88100,90500,6877,113817.0,1257651.0
2018-08-24,90700,91200,89700,90700,3238,114069.0,1257651.0
2018-08-27,87600,90300,86500,89200,7580,112182.0,1257651.0
2018-08-28,89800,90100,86700,88300,3627,111051.0,1257651.0
2018-08-29,87100,88800,86800,88300,4720,111051.0,1257651.0
2018-08-30,87900,90300,87900,89000,4568,111931.0,1257651.0
2018-08-31,89000,89700,87800,89600,2961,112686.0,1257651.0
2018-09-03,90300,91500,90100,91500,4792,115075.0,1257651.0
2018-09-04,91600,92100,90400,91800,5462,115452.0,1257651.0
2018-09-05,92100,97300,91200,95300,11463,119854.0,1257651.0
2018-09-06,95300,96700,94000,96600,9157,121489.0,1257651.0
2018-09-07,97300,98300,95900,96500,7740,121363.0,1257651.0
2018-09-10,96200,97700,96000,96400,3849,121238.0,1257651.0
2018-09-11,97900,98600,95700,97200,5092,122244.0,1257651.0
