비상교육(100220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-14,9910,10150,9900,10150,52493,131917.0,12996741.0
2015-04-15,10250,10300,9900,9990,31686,129837.0,12996741.0
2015-04-16,10000,10250,9900,10000,54016,129967.0,12996741.0
2015-04-17,10100,10100,9900,10050,29127,130617.0,12996741.0
2015-04-20,9920,10100,9690,10050,47456,130617.0,12996741.0
2015-04-21,10050,10600,10000,10400,97706,135166.0,12996741.0
2015-04-22,10600,10650,9980,10400,64159,135166.0,12996741.0
2015-04-23,10500,10500,10000,10300,58684,133866.0,12996741.0
2015-04-24,10300,10300,10150,10250,30297,133217.0,12996741.0
2015-04-27,10350,10500,10150,10500,51300,136466.0,12996741.0
2015-04-28,10700,10700,10350,10550,51175,137116.0,12996741.0
2015-04-29,10550,10800,10400,10700,66142,139065.0,12996741.0
2015-04-30,10700,11000,10550,11000,86669,142964.0,12996741.0
2015-05-04,11200,11200,10500,10700,70987,139065.0,12996741.0
2015-05-06,10700,10700,9990,10200,79532,132567.0,12996741.0
2015-05-07,10100,10200,9940,10200,49329,132567.0,12996741.0
2015-05-08,10350,10350,9830,9850,52177,128018.0,12996741.0
2015-05-11,9950,10250,9950,10200,77140,132567.0,12996741.0
2015-05-12,10200,10500,9990,10500,66761,136466.0,12996741.0
2015-05-13,10500,10600,10300,10600,39070,137765.0,12996741.0
2015-05-14,10600,10600,10400,10550,21629,137116.0,12996741.0
2015-05-15,10500,10550,10000,10500,50749,136466.0,12996741.0
2015-05-18,10350,10550,9990,10400,25365,135166.0,12996741.0
2015-05-19,10250,10350,9970,10200,96420,132567.0,12996741.0
2015-05-20,10050,10350,10050,10350,37013,134516.0,12996741.0
2015-05-21,10600,10600,10200,10350,32890,134516.0,12996741.0
2015-05-22,10200,10350,10100,10250,22388,133217.0,12996741.0
2015-05-26,10250,10350,10000,10300,35746,133866.0,12996741.0
2015-05-27,10150,10450,10100,10400,31254,135166.0,12996741.0
2015-05-28,10400,10550,10300,10550,36533,137116.0,12996741.0
2015-05-29,10550,11150,10550,11000,74659,142964.0,12996741.0
2015-06-01,11100,11200,10800,11000,37983,142964.0,12996741.0
2015-06-02,11100,11150,10600,10800,38080,140365.0,12996741.0
2015-06-03,11000,11100,10250,10600,67200,137765.0,12996741.0
2015-06-04,10500,10500,10200,10400,35255,135166.0,12996741.0
2015-06-05,10150,10500,10000,10400,53113,135166.0,12996741.0
2015-06-08,10400,10550,10150,10300,29720,133866.0,12996741.0
2015-06-09,10300,10300,10100,10200,24381,132567.0,12996741.0
2015-06-10,10100,10300,10100,10250,56816,133217.0,12996741.0
2015-06-11,10250,10450,10150,10450,36667,135816.0,12996741.0
2015-06-12,10450,10450,10150,10450,48299,135816.0,12996741.0
2015-06-15,10250,10450,10100,10100,33251,131267.0,12996741.0
2015-06-16,10100,10150,9500,9870,83114,128278.0,12996741.0
2015-06-17,9870,9940,9620,9940,22037,129188.0,12996741.0
2015-06-18,9820,9900,9720,9750,27634,126718.0,12996741.0
2015-06-19,9750,9770,9300,9490,49981,123339.0,12996741.0
2015-06-22,9500,9560,9230,9490,21782,123339.0,12996741.0
2015-06-23,9530,9610,9450,9600,18692,124769.0,12996741.0
2015-06-24,9460,9590,9360,9590,31687,124639.0,12996741.0
2015-06-25,9590,9960,9590,9960,68044,129448.0,12996741.0
2015-06-26,9960,9960,9660,9820,82659,127628.0,12996741.0
2015-06-29,9820,9820,9330,9590,36903,124639.0,12996741.0
2015-06-30,9630,9630,9200,9460,40524,122949.0,12996741.0
2015-07-01,9460,9500,9300,9420,33501,122429.0,12996741.0
2015-07-02,9480,9480,9190,9290,45468,120740.0,12996741.0
2015-07-03,9210,9570,9090,9490,48860,123339.0,12996741.0
2015-07-06,9360,9470,9280,9450,34255,122819.0,12996741.0
2015-07-07,9310,9470,9200,9470,41804,123079.0,12996741.0
2015-07-08,9370,9530,9270,9500,30556,123469.0,12996741.0
2015-07-09,9480,9480,9210,9350,17009,121520.0,12996741.0
2015-07-10,9350,9580,9310,9320,14970,121130.0,12996741.0
2015-07-13,9430,9430,9200,9300,34193,120870.0,12996741.0
2015-07-14,9350,9410,9200,9270,34945,120480.0,12996741.0
2015-07-15,9260,9370,9190,9280,21912,120610.0,12996741.0
2015-07-16,9280,9400,9210,9390,24723,122039.0,12996741.0
2015-07-17,9460,9600,9320,9500,20219,123469.0,12996741.0
2015-07-20,9510,9530,9350,9490,14131,123339.0,12996741.0
2015-07-21,9420,9570,9420,9430,21759,122559.0,12996741.0
2015-07-22,9540,9540,9390,9450,12958,122819.0,12996741.0
2015-07-23,9520,9520,9380,9400,12398,122169.0,12996741.0
2015-07-24,9400,9730,9300,9560,45580,124249.0,12996741.0
2015-07-27,9570,9600,9390,9470,15368,123079.0,12996741.0
2015-07-28,9450,9600,9130,9420,31941,122429.0,12996741.0
2015-07-29,9370,9560,9270,9350,10848,121520.0,12996741.0
2015-07-30,9350,9410,9200,9200,19492,119570.0,12996741.0
2015-07-31,9300,9490,9100,9470,16374,123079.0,12996741.0
2015-08-03,9470,9550,9150,9290,34430,120740.0,12996741.0
2015-08-04,9280,9280,9150,9210,9902,119700.0,12996741.0
2015-08-05,9340,9750,9230,9420,19271,122429.0,12996741.0
2015-08-06,9420,9420,9230,9400,9237,122169.0,12996741.0
2015-08-07,9390,9390,9280,9390,10539,122039.0,12996741.0
2015-08-10,9400,9400,9230,9310,20247,121000.0,12996741.0
2015-08-11,9260,9480,9240,9350,17320,121520.0,12996741.0
2015-08-12,9260,9500,9100,9240,23963,120090.0,12996741.0
2015-08-13,9150,9330,9150,9260,8704,120350.0,12996741.0
2015-08-17,9260,9370,9160,9370,6461,121779.0,12996741.0
2015-08-18,9450,9450,9080,9150,17515,118920.0,12996741.0
2015-08-19,9020,9170,8680,8950,30820,116321.0,12996741.0
2015-08-20,9050,9050,8650,8860,24787,115151.0,12996741.0
2015-08-21,8040,8490,8040,8400,62255,109173.0,12996741.0
2015-08-24,8010,8300,7850,7870,42764,102284.0,12996741.0
2015-08-25,7710,7870,7560,7700,42578,100075.0,12996741.0
2015-08-26,7710,7900,7710,7870,24255,102284.0,12996741.0
2015-08-27,7930,8350,7930,8350,18118,108523.0,12996741.0
2015-08-28,8300,8640,8270,8570,11026,111382.0,12996741.0
2015-08-31,8570,8590,8420,8560,7001,111252.0,12996741.0
2015-09-01,8430,8730,8430,8730,7219,113462.0,12996741.0
2015-09-02,8720,8770,8540,8740,6800,113592.0,12996741.0
2015-09-03,8710,8950,8620,8950,6776,116321.0,12996741.0
2015-09-04,8930,8930,8580,8650,6063,112422.0,12996741.0
2015-09-07,8650,8780,8470,8590,6611,111642.0,12996741.0
2015-09-08,8500,8570,8210,8470,3005,110082.0,12996741.0
2015-09-09,8490,8560,8450,8530,7639,110862.0,12996741.0
2015-09-10,8530,8590,8320,8590,4163,111642.0,12996741.0
2015-09-11,8590,8930,8420,8580,11263,111512.0,12996741.0
2015-09-14,8560,8920,8500,8590,6871,111642.0,12996741.0
2015-09-15,8500,8830,8500,8770,4465,113981.0,12996741.0
2015-09-16,8750,8790,8680,8760,9400,113851.0,12996741.0
2015-09-17,8760,8830,8680,8820,15400,114631.0,12996741.0
2015-09-18,8800,8920,8650,8870,8693,115281.0,12996741.0
2015-09-21,8870,8950,8620,8780,4454,114111.0,12996741.0
2015-09-22,8700,8800,8500,8800,12829,114371.0,12996741.0
2015-09-23,8790,8800,8560,8690,9127,112942.0,12996741.0
2015-09-24,8650,8760,8590,8760,2539,113851.0,12996741.0
2015-09-25,8760,8940,8660,8900,5922,115671.0,12996741.0
2015-09-30,8900,8990,8770,8860,8589,115151.0,12996741.0
2015-10-01,8860,8880,8800,8860,13398,115151.0,12996741.0
2015-10-02,8990,8990,8800,8880,10881,115411.0,12996741.0
2015-10-05,8910,8940,8810,8880,12652,115411.0,12996741.0
2015-10-06,8800,8850,8730,8800,11467,114371.0,12996741.0
2015-10-07,8790,8800,8700,8770,4272,113981.0,12996741.0
2015-10-08,8960,8960,8610,8750,28977,113721.0,12996741.0
2015-10-12,8790,8790,8650,8720,5717,113332.0,12996741.0
2015-10-13,8660,8730,8660,8710,9367,113202.0,12996741.0
2015-10-14,8770,8900,8660,8740,11752,113592.0,12996741.0
2015-10-15,8760,8900,8700,8890,8411,115541.0,12996741.0
2015-10-16,8880,8890,8750,8890,9120,115541.0,12996741.0
2015-10-19,8890,8950,8860,8900,14041,115671.0,12996741.0
2015-10-20,8900,8900,8780,8820,14071,114631.0,12996741.0
2015-10-21,9440,10650,8930,8930,366117,116061.0,12996741.0
2015-10-22,9130,9230,8850,9090,36988,118140.0,12996741.0
2015-10-23,9280,9280,8900,8980,28619,116711.0,12996741.0
2015-10-26,8960,9080,8910,8980,28181,116711.0,12996741.0
2015-10-27,9090,9090,8820,9020,33732,117231.0,12996741.0
2015-10-28,8950,9060,8910,8970,11717,116581.0,12996741.0
2015-10-29,9070,9070,8880,8950,4088,116321.0,12996741.0
2015-10-30,8950,8990,8780,8800,26335,114371.0,12996741.0
2015-11-02,8800,9250,8800,8900,53442,115671.0,12996741.0
2015-11-03,8910,9120,8910,8960,17773,116451.0,12996741.0
2015-11-04,8960,9050,8870,9050,19167,117621.0,12996741.0
2015-11-05,9050,9050,8920,9040,16556,117491.0,12996741.0
2015-11-06,9080,9080,8710,8970,31818,116581.0,12996741.0
2015-11-09,9020,9020,8610,8750,32905,113721.0,12996741.0
2015-11-10,8500,8600,8310,8540,27228,110992.0,12996741.0
2015-11-11,8590,8660,8240,8360,28477,108653.0,12996741.0
2015-11-12,8230,8400,8140,8220,19081,106833.0,12996741.0
2015-11-13,8220,8300,8120,8270,16466,107483.0,12996741.0
2015-11-16,8270,8270,8030,8100,10531,105274.0,12996741.0
2015-11-17,8100,8220,8060,8060,11586,104754.0,12996741.0
2015-11-18,8010,8600,7900,8410,20256,109303.0,12996741.0
2015-11-19,8330,8570,8330,8450,6918,109822.0,12996741.0
2015-11-20,8450,8540,8410,8490,3875,110342.0,12996741.0
2015-11-23,8600,8600,8220,8470,20807,110082.0,12996741.0
2015-11-24,8410,8560,8330,8410,8901,109303.0,12996741.0
2015-11-25,8600,8600,8300,8450,3762,109822.0,12996741.0
2015-11-26,8450,8500,8310,8460,11489,109952.0,12996741.0
2015-11-27,8470,8480,8320,8390,3587,109043.0,12996741.0
2015-11-30,8400,8400,8150,8240,9823,107093.0,12996741.0
2015-12-01,8100,8300,8100,8250,9343,107223.0,12996741.0
2015-12-02,8200,8250,8100,8100,9551,105274.0,12996741.0
2015-12-03,8100,8290,8100,8290,6509,107743.0,12996741.0
2015-12-04,8240,8240,8050,8150,6671,105923.0,12996741.0
2015-12-07,8200,8210,8090,8150,6661,105923.0,12996741.0
2015-12-08,8080,8170,8080,8130,16403,105664.0,12996741.0
2015-12-09,8100,8210,8050,8210,16553,106703.0,12996741.0
2015-12-10,8210,8210,8070,8140,7161,105793.0,12996741.0
2015-12-11,8090,8290,8060,8200,8335,106573.0,12996741.0
2015-12-14,8020,8180,7960,8030,11423,104364.0,12996741.0
2015-12-15,7910,8060,7910,8060,4550,104754.0,12996741.0
2015-12-16,8050,8090,7900,8050,18671,104624.0,12996741.0
2015-12-17,8050,8140,8000,8100,5730,105274.0,12996741.0
2015-12-18,8080,8140,8000,8140,17017,105793.0,12996741.0
2015-12-21,8230,8230,7810,8060,41852,104754.0,12996741.0
2015-12-22,8060,8060,7900,8030,7560,104364.0,12996741.0
2015-12-23,8000,8000,7890,8000,11824,103974.0,12996741.0
2015-12-24,7940,8350,7860,8270,25703,107483.0,12996741.0
2015-12-28,8110,8160,8080,8150,6773,105923.0,12996741.0
2015-12-29,8020,8100,7960,8100,10332,105274.0,12996741.0
2015-12-30,7970,8130,7970,8130,6836,105664.0,12996741.0
2016-01-04,8110,8110,7940,8000,8227,103974.0,12996741.0
2016-01-05,7840,7980,7780,7900,18128,102674.0,12996741.0
2016-01-06,7860,8030,7860,7950,12163,103324.0,12996741.0
2016-01-07,7950,8000,7840,7900,16749,102674.0,12996741.0
2016-01-08,7900,7940,7800,7940,5068,103194.0,12996741.0
2016-01-11,7850,7950,7760,7770,8472,100985.0,12996741.0
2016-01-12,7770,8000,7760,7820,23786,101635.0,12996741.0
2016-01-13,7830,7980,7800,7870,4731,102284.0,12996741.0
2016-01-14,7810,7890,7770,7890,1366,102544.0,12996741.0
2016-01-15,7870,7880,7790,7840,2078,101894.0,12996741.0
2016-01-18,7840,7900,7710,7840,8278,101894.0,12996741.0
2016-01-19,7840,7910,7710,7800,2919,101375.0,12996741.0
2016-01-20,7800,7800,7560,7790,11578,101245.0,12996741.0
2016-01-21,7830,7830,7510,7750,8070,100725.0,12996741.0
2016-01-22,7640,7800,7640,7780,11486,101115.0,12996741.0
2016-01-25,7780,7900,7670,7870,6343,102284.0,12996741.0
2016-01-26,7870,7870,7700,7790,7176,101245.0,12996741.0
2016-01-27,7780,7930,7780,7890,4591,102544.0,12996741.0
2016-01-28,7900,7970,7870,7970,5542,103584.0,12996741.0
2016-01-29,7980,8040,7900,8000,7082,103974.0,12996741.0
2016-02-01,8000,8050,7960,8000,4900,103974.0,12996741.0
2016-02-02,7950,8090,7920,8030,10687,104364.0,12996741.0
2016-02-03,8050,8050,7910,7950,5452,103324.0,12996741.0
2016-02-04,7890,7980,7880,7930,5860,103064.0,12996741.0
2016-02-05,7930,8000,7900,7970,8687,103584.0,12996741.0
2016-02-11,8090,8090,7860,8020,18228,104234.0,12996741.0
2016-02-12,7900,8780,7900,8780,206429,114111.0,12996741.0
2016-02-15,8960,9570,8760,9470,198001,123079.0,12996741.0
2016-02-16,9360,9620,9280,9280,128347,120610.0,12996741.0
2016-02-17,9200,9320,8810,8930,60339,116061.0,12996741.0
2016-02-18,9120,10100,8880,9090,405510,118140.0,12996741.0
2016-02-19,9090,9190,8860,9110,107715,118400.0,12996741.0
2016-02-22,9270,9280,8890,8930,99356,116061.0,12996741.0
2016-02-23,8930,9040,8820,8950,44554,116321.0,12996741.0
2016-02-24,8990,8990,8860,8950,13148,116321.0,12996741.0
2016-02-25,9000,9050,8900,9010,39834,117101.0,12996741.0
2016-02-26,9100,9340,9020,9200,79142,119570.0,12996741.0
2016-02-29,9200,9230,9050,9170,12104,119180.0,12996741.0
2016-03-02,9360,9380,9040,9160,57465,119050.0,12996741.0
2016-03-03,9160,9240,8950,9080,38512,118010.0,12996741.0
2016-03-04,9110,9130,8970,9070,18553,117880.0,12996741.0
2016-03-07,9080,9380,9010,9320,55040,121130.0,12996741.0
2016-03-08,9250,9400,9240,9330,23871,121260.0,12996741.0
2016-03-09,9400,9560,9290,9540,57040,123989.0,12996741.0
2016-03-10,9600,10150,9550,10100,169994,131267.0,12996741.0
2016-03-11,10100,10300,9910,10000,57576,129967.0,12996741.0
2016-03-14,9960,10000,9850,9950,23966,129318.0,12996741.0
2016-03-15,9870,10200,9860,10050,39183,130617.0,12996741.0
2016-03-16,10150,10200,9910,10150,36648,131917.0,12996741.0
2016-03-17,10300,10600,10050,10500,99404,136466.0,12996741.0
2016-03-18,10500,10700,10300,10500,63942,136466.0,12996741.0
2016-03-21,10500,10650,10150,10300,61723,133866.0,12996741.0
2016-03-22,10400,10400,9980,10000,67366,129967.0,12996741.0
2016-03-23,9900,9990,9770,9870,67347,128278.0,12996741.0
2016-03-24,9900,10100,9890,10050,16178,130617.0,12996741.0
2016-03-25,9870,10100,9870,10100,18100,131267.0,12996741.0
2016-03-28,10100,10150,9980,10150,14482,131917.0,12996741.0
2016-03-29,10500,11400,10300,11250,314676,146213.0,12996741.0
2016-03-30,11200,11650,10950,11550,133655,150112.0,12996741.0
2016-03-31,11600,11850,11500,11650,62350,151412.0,12996741.0
2016-04-01,11600,11800,11250,11450,69729,148813.0,12996741.0
2016-04-04,11550,12000,11300,11900,95932,154661.0,12996741.0
2016-04-05,12000,12100,11850,12000,50465,155961.0,12996741.0
2016-04-06,12300,12300,11700,12200,63532,158560.0,12996741.0
2016-04-07,12200,12950,12050,12600,143962,163759.0,12996741.0
2016-04-08,12800,13000,12550,12550,103338,163109.0,12996741.0
2016-04-11,12550,13500,12500,13350,158123,173506.0,12996741.0
2016-04-12,13300,13450,12800,13000,67643,168958.0,12996741.0
2016-04-14,12750,12950,12300,12450,73136,161809.0,12996741.0
2016-04-15,12350,13300,12350,13150,67547,170907.0,12996741.0
2016-04-18,13300,13450,11950,12000,179415,155961.0,12996741.0
2016-04-19,12100,12500,11550,11900,163950,154661.0,12996741.0
2016-04-20,11900,12400,11850,12350,79214,160510.0,12996741.0
2016-04-21,12550,12550,12000,12350,64357,160510.0,12996741.0
2016-04-22,12450,13050,12100,13000,53114,168958.0,12996741.0
2016-04-25,13200,13200,12350,12800,64807,166358.0,12996741.0
2016-04-26,12850,13050,12550,12950,42461,168308.0,12996741.0
2016-04-27,13100,13100,12400,12800,26324,166358.0,12996741.0
2016-04-28,12650,12950,12650,12900,23689,167658.0,12996741.0
2016-04-29,12900,12950,12650,12950,29851,168308.0,12996741.0
2016-05-02,12800,13000,12550,12900,31128,167658.0,12996741.0
2016-05-03,12900,12900,12700,12750,17474,165708.0,12996741.0
2016-05-04,12650,12700,11500,12050,143745,156611.0,12996741.0
2016-05-09,12050,12100,11750,12100,27180,157261.0,12996741.0
2016-05-10,12150,12300,11950,12300,31225,159860.0,12996741.0
2016-05-11,12400,12400,12000,12300,24618,159860.0,12996741.0
2016-05-12,12300,12550,12150,12450,32206,161809.0,12996741.0
2016-05-13,12450,12450,11800,12100,40639,157261.0,12996741.0
2016-05-16,12150,12150,11700,11900,40325,154661.0,12996741.0
2016-05-17,11750,11800,11100,11500,139231,149463.0,12996741.0
2016-05-18,11350,11450,10750,10850,111356,141015.0,12996741.0
2016-05-19,10650,11050,10650,11000,56939,142964.0,12996741.0
2016-05-20,10900,11350,10900,11200,39486,145563.0,12996741.0
2016-05-23,11150,11350,11000,11150,16756,144914.0,12996741.0
2016-05-24,11150,11200,10900,11200,33035,145563.0,12996741.0
2016-05-25,11300,11300,11000,11100,22695,144264.0,12996741.0
2016-05-26,11300,11300,10600,11100,42017,144264.0,12996741.0
2016-05-27,11100,11100,10700,10850,48210,141015.0,12996741.0
2016-05-30,10750,10800,10600,10650,62024,138415.0,12996741.0
2016-05-31,10650,10700,10450,10650,84514,138415.0,12996741.0
2016-06-01,10650,10700,10500,10700,58723,139065.0,12996741.0
2016-06-02,10700,11150,10650,11150,69346,144914.0,12996741.0
2016-06-03,11250,11250,10850,11000,28217,142964.0,12996741.0
2016-06-07,10900,11150,10800,10950,63637,142314.0,12996741.0
2016-06-08,11000,11050,10750,10850,45038,141015.0,12996741.0
2016-06-09,10850,11000,10750,11000,60978,142964.0,12996741.0
2016-06-10,11050,13900,10950,10950,1466292,142314.0,12996741.0
2016-06-13,10750,11550,10550,10550,222722,137116.0,12996741.0
2016-06-14,10650,10850,10600,10750,47219,139715.0,12996741.0
2016-06-15,10600,10950,10550,10700,40631,139065.0,12996741.0
2016-06-16,10700,10800,10150,10500,53406,136466.0,12996741.0
2016-06-17,10500,10800,10500,10700,34082,139065.0,12996741.0
2016-06-20,10800,10800,10500,10700,19868,139065.0,12996741.0
2016-06-21,10750,11200,10750,11200,70467,145563.0,12996741.0
2016-06-22,11250,11250,10950,11050,33207,143614.0,12996741.0
2016-06-23,11100,11100,10850,11100,28237,144264.0,12996741.0
2016-06-24,11300,11300,10250,10700,87197,139065.0,12996741.0
2016-06-27,10500,10850,10450,10850,43473,141015.0,12996741.0
2016-06-28,10800,10950,10700,10800,24336,140365.0,12996741.0
2016-06-29,10950,12400,10700,11200,622937,145563.0,12996741.0
2016-06-30,11350,11600,11050,11450,109503,148813.0,12996741.0
2016-07-01,11600,11600,11300,11450,43125,148813.0,12996741.0
2016-07-04,11450,11550,11300,11400,42430,148163.0,12996741.0
2016-07-05,11450,12200,11250,12150,303235,157910.0,12996741.0
2016-07-06,12200,12200,11800,11900,82914,154661.0,12996741.0
2016-07-07,11850,12800,11800,12700,202491,165059.0,12996741.0
2016-07-08,12650,12900,12300,12300,101328,159860.0,12996741.0
2016-07-11,12300,12600,12100,12550,52874,163109.0,12996741.0
2016-07-12,12700,12700,12400,12450,33769,161809.0,12996741.0
2016-07-13,12700,12700,12100,12500,55750,162459.0,12996741.0
2016-07-14,12450,12650,12200,12450,44902,161809.0,12996741.0
2016-07-15,12400,12600,12200,12350,28153,160510.0,12996741.0
2016-07-18,12650,12700,12250,12350,33685,160510.0,12996741.0
2016-07-19,12350,12600,11950,12550,68937,163109.0,12996741.0
2016-07-20,12500,12650,12350,12550,52083,163109.0,12996741.0
2016-07-21,12800,13800,12500,13800,254290,179355.0,12996741.0
2016-07-22,13600,14800,13600,14300,277201,185853.0,12996741.0
2016-07-25,14300,14850,13950,14700,114286,191052.0,12996741.0
2016-07-26,14700,14800,14300,14700,83024,191052.0,12996741.0
2016-07-27,14700,14700,14100,14250,65481,185204.0,12996741.0
2016-07-28,14100,14850,14000,14750,124983,191702.0,12996741.0
2016-07-29,14800,14850,14400,14750,76547,191702.0,12996741.0
2016-08-01,14500,14750,14100,14400,73688,187153.0,12996741.0
2016-08-02,14250,14550,14100,14350,44948,186503.0,12996741.0
2016-08-03,14350,14500,13950,14400,48619,187153.0,12996741.0
2016-08-04,14400,14600,14100,14250,49986,185204.0,12996741.0
2016-08-05,14250,14900,14150,14600,112367,189752.0,12996741.0
2016-08-08,14350,14950,14350,14900,54910,193651.0,12996741.0
2016-08-09,15000,15100,14650,15000,52466,194951.0,12996741.0
2016-08-10,15100,15250,14700,14850,43265,193002.0,12996741.0
2016-08-11,14850,14950,14300,14750,69562,191702.0,12996741.0
2016-08-12,14850,15500,14750,15150,99288,196901.0,12996741.0
2016-08-16,15150,15150,14750,14850,53692,193002.0,12996741.0
2016-08-17,15100,15450,14250,14800,124102,192352.0,12996741.0
2016-08-18,14550,15100,14350,15000,88026,194951.0,12996741.0
2016-08-19,15000,15050,14550,14850,41335,193002.0,12996741.0
2016-08-22,14600,15050,14600,15000,50410,194951.0,12996741.0
2016-08-23,14850,15700,14750,15700,153029,204049.0,12996741.0
2016-08-24,15700,16200,15400,16000,122904,207948.0,12996741.0
2016-08-25,16200,16950,15800,16350,167694,212497.0,12996741.0
2016-08-26,16700,17000,16250,16900,128180,219645.0,12996741.0
2016-08-29,17050,17200,16350,16700,177065,217046.0,12996741.0
2016-08-30,16950,17050,15950,16750,170392,217695.0,12996741.0
2016-08-31,16800,16850,16350,16650,102978,216396.0,12996741.0
2016-09-01,16800,17200,16450,17150,116873,222894.0,12996741.0
2016-09-02,17150,17600,16750,17200,107277,223544.0,12996741.0
2016-09-05,17200,17650,17000,17400,114080,226143.0,12996741.0
2016-09-06,17400,17700,16450,16850,142945,218995.0,12996741.0
2016-09-07,16750,17450,16500,17350,115530,225493.0,12996741.0
2016-09-08,17350,17550,16750,17100,119083,222244.0,12996741.0
2016-09-09,17100,17150,16200,16400,120292,213147.0,12996741.0
2016-09-12,16050,16400,15850,16150,89399,209897.0,12996741.0
2016-09-13,16400,17250,16200,17200,146858,223544.0,12996741.0
2016-09-19,17350,17550,16850,17400,133030,226143.0,12996741.0
2016-09-20,17400,17850,17200,17700,121554,230042.0,12996741.0
2016-09-21,17900,18150,17550,17700,105604,230042.0,12996741.0
2016-09-22,17950,17950,17500,17850,59155,231992.0,12996741.0
2016-09-23,17800,18000,17450,17800,57951,231342.0,12996741.0
2016-09-26,17750,17900,17150,17400,73690,226143.0,12996741.0
2016-09-27,17400,18000,17400,18000,82498,233941.0,12996741.0
2016-09-28,18000,18100,17600,17700,71771,230042.0,12996741.0
2016-09-29,17900,18000,17300,18000,68157,233941.0,12996741.0
2016-09-30,17950,17950,17350,17550,60206,228093.0,12996741.0
2016-10-04,17600,17800,17300,17450,50422,226793.0,12996741.0
2016-10-05,17300,17600,16600,17300,120444,224844.0,12996741.0
2016-10-06,17100,17250,16800,16850,64131,218995.0,12996741.0
2016-10-07,16800,17200,16550,16950,91832,220295.0,12996741.0
2016-10-10,16800,16950,16450,16700,57817,217046.0,12996741.0
2016-10-11,16500,16900,16350,16900,44766,219645.0,12996741.0
2016-10-12,16750,16850,16250,16450,57579,213796.0,12996741.0
2016-10-13,16450,16900,16450,16850,60044,218995.0,12996741.0
2016-10-14,16700,16850,16250,16750,54628,217695.0,12996741.0
2016-10-17,16800,16900,16050,16050,65115,208598.0,12996741.0
2016-10-18,16050,16250,15200,15300,146132,198850.0,12996741.0
2016-10-19,15400,17300,15400,16250,188703,211197.0,12996741.0
2016-10-20,16250,16400,15750,16050,52773,208598.0,12996741.0
2016-10-21,15850,16100,15300,15600,79176,202749.0,12996741.0
2016-10-24,15850,15850,15250,15800,46185,205349.0,12996741.0
2016-10-25,15800,15850,15150,15350,29737,199500.0,12996741.0
2016-10-26,15300,15900,15150,15700,50963,204049.0,12996741.0
2016-10-27,15550,15650,15400,15550,16251,202099.0,12996741.0
2016-10-28,15650,15650,15200,15450,24314,200800.0,12996741.0
2016-10-31,15350,15350,14650,15050,35435,195601.0,12996741.0
2016-11-01,15000,15250,14500,15150,53328,196901.0,12996741.0
2016-11-02,15200,15200,14350,14350,32900,186503.0,12996741.0
2016-11-03,14600,14800,14300,14800,47632,192352.0,12996741.0
2016-11-04,14850,14850,14250,14550,38318,189103.0,12996741.0
2016-11-07,14500,14750,13800,13950,89867,181305.0,12996741.0
2016-11-08,14050,14050,13550,13650,48809,177406.0,12996741.0
2016-11-09,13800,14100,12700,13650,140940,177406.0,12996741.0
2016-11-10,13650,14050,13650,13850,61393,180005.0,12996741.0
2016-11-11,13900,14250,13500,14000,43110,181954.0,12996741.0
2016-11-14,14100,14100,13650,13800,31876,179355.0,12996741.0
2016-11-15,13800,13950,13550,13700,41105,178055.0,12996741.0
2016-11-16,13600,13900,13550,13900,16380,180655.0,12996741.0
2016-11-17,13850,14050,13800,14050,19824,182604.0,12996741.0
2016-11-18,14050,14150,13650,14100,29873,183254.0,12996741.0
2016-11-21,14050,14050,13650,13850,31727,180005.0,12996741.0
2016-11-22,13900,14050,13250,13600,45636,176756.0,12996741.0
2016-11-23,13450,13600,12700,13000,43729,168958.0,12996741.0
2016-11-24,12850,13000,12150,12450,49947,161809.0,12996741.0
2016-11-25,12150,13600,12100,13150,59205,170907.0,12996741.0
2016-11-28,13050,13500,12400,12750,54228,165708.0,12996741.0
2016-11-29,12700,12700,12300,12700,40382,165059.0,12996741.0
2016-11-30,12600,12600,12350,12600,22935,163759.0,12996741.0
2016-12-01,12550,13700,12550,13400,56438,174156.0,12996741.0
2016-12-02,13700,13700,13000,13350,29131,173506.0,12996741.0
2016-12-05,13150,13150,12400,12400,62294,161160.0,12996741.0
2016-12-06,12400,13950,12400,12700,182803,165059.0,12996741.0
2016-12-07,12750,13100,12650,12800,52608,166358.0,12996741.0
2016-12-08,12850,13200,12700,12950,32257,168308.0,12996741.0
2016-12-09,12850,13300,12850,13250,28278,172207.0,12996741.0
2016-12-12,13250,13800,13050,13750,55056,178705.0,12996741.0
2016-12-13,13950,13950,13350,13400,53817,174156.0,12996741.0
2016-12-14,13450,13700,13350,13700,22711,178055.0,12996741.0
2016-12-15,13700,14350,13450,14150,52070,183904.0,12996741.0
2016-12-16,14200,14900,13800,14800,64545,192352.0,12996741.0
2016-12-19,14800,15050,14450,14700,45557,191052.0,12996741.0
2016-12-20,14550,14800,14550,14600,30505,189752.0,12996741.0
2016-12-21,14600,14900,14200,14900,48209,193651.0,12996741.0
2016-12-22,14900,15050,14600,15050,41707,195601.0,12996741.0
2016-12-23,15050,15200,14850,14900,31501,193651.0,12996741.0
2016-12-26,14900,14950,14400,14700,44502,191052.0,12996741.0
