카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-16,123200,125200,119200,119400,352028,1619378.0,13562629.0
2014-07-17,120600,124500,118100,123500,350654,1674985.0,13562629.0
2014-07-18,122600,125000,121200,123700,316759,1677697.0,13562629.0
2014-07-21,123500,129800,122200,129000,537921,1749579.0,13562629.0
2014-07-22,129800,134200,129000,131000,744031,1776704.0,13562629.0
2014-07-23,131600,133100,128500,129000,336175,1749579.0,13562629.0
2014-07-24,131100,133500,130500,132400,396761,1795692.0,13562629.0
2014-07-25,133900,135300,131000,131700,243067,1786198.0,13562629.0
2014-07-28,131800,132200,126200,127700,303032,1731948.0,13562629.0
2014-07-29,126000,127700,121100,121100,448278,1642434.0,13562629.0
2014-07-30,124000,134000,123900,130800,956804,1773992.0,13562629.0
2014-07-31,132500,134000,129100,131700,485603,1786198.0,13562629.0
2014-08-01,130500,148500,129200,141600,978736,1920468.0,13562629.0
2014-08-04,142500,146400,138500,143400,602367,1944881.0,13562629.0
2014-08-05,145500,150000,143500,145700,792383,1976075.0,13562629.0
2014-08-06,145200,151100,143300,148400,555241,2012694.0,13562629.0
2014-08-07,149000,170500,148700,156000,1900996,2115770.0,13562629.0
2014-08-08,156500,163400,155200,159300,826891,2160527.0,13562629.0
2014-08-11,161000,162300,152700,152700,592292,2071013.0,13562629.0
2014-08-12,151100,165100,149900,165100,841667,2239190.0,13562629.0
2014-08-13,163800,179400,162600,171300,1450700,2323278.0,13562629.0
2014-08-14,173000,175300,170600,171500,467400,2325991.0,13562629.0
2014-08-18,174100,174700,169600,169700,452230,2301578.0,13562629.0
2014-08-19,168500,178500,168500,177100,650435,2401942.0,13562629.0
2014-08-20,178800,183100,175300,175300,635595,2377529.0,13562629.0
2014-08-21,176000,176500,169000,169100,606410,2293441.0,13562629.0
2014-08-22,170500,173400,163900,169100,645668,2293441.0,13562629.0
2014-08-25,171100,174300,165000,165000,476646,2237834.0,13562629.0
2014-08-26,166600,167200,160600,163200,643295,2213421.0,13562629.0
2014-08-27,163300,167500,150500,153600,1201096,2083220.0,13562629.0
2014-08-28,156000,171400,155900,171400,1543296,2324635.0,13562629.0
2014-08-29,169000,172800,165100,165100,775522,2239190.0,13562629.0
2014-09-01,162000,168500,161500,163000,444597,2210709.0,13562629.0
2014-09-02,169000,172400,166300,166800,576959,2262247.0,13562629.0
2014-09-03,170000,172900,167700,169900,468633,2304291.0,13562629.0
2014-09-04,170300,170800,164500,164500,426150,2231052.0,13562629.0
2014-09-05,162300,163700,156500,158200,681745,2145608.0,13562629.0
2014-09-11,159900,162500,152000,155100,629137,2103564.0,13562629.0
2014-09-12,154100,157100,149900,152900,468037,2073726.0,13562629.0
2014-09-15,152000,153500,145100,145700,534783,1976075.0,13562629.0
2014-09-16,144200,153000,144200,149200,563241,2023544.0,13562629.0
2014-09-17,149300,158400,148900,153300,579818,2079151.0,13562629.0
2014-09-18,157700,158300,151800,152900,374700,2073726.0,13562629.0
2014-09-19,156600,157400,152600,154400,338948,2094070.0,13562629.0
2014-09-22,155300,157500,154100,155300,209145,2106276.0,13562629.0
2014-09-23,156600,164100,156100,161900,637696,2195790.0,13562629.0
2014-09-24,164000,166000,158800,161500,438470,2190365.0,13562629.0
2014-09-25,162300,165200,160500,165000,391379,2237834.0,13562629.0
2014-09-26,165700,167200,161800,163000,365615,2210709.0,13562629.0
2014-09-29,162500,164800,161100,162600,295198,2205283.0,13562629.0
2014-09-30,165500,166800,156700,157700,451723,2138827.0,13562629.0
2014-10-01,163100,173300,162800,166500,1503879,2258178.0,13562629.0
2014-10-02,164000,164600,158100,159500,724266,2163239.0,13562629.0
2014-10-06,161800,162000,154800,154800,405860,2099495.0,13562629.0
2014-10-07,154000,162000,153500,156800,379803,2126620.0,13562629.0
2014-10-08,154000,155000,148200,151100,593020,2049313.0,13562629.0
2014-10-10,146000,146900,135600,139200,922129,1887918.0,13562629.0
2014-10-13,135300,137200,123500,128400,1177969,1741442.0,13562629.0
2014-10-14,127000,140600,127000,139100,2384231,7867922.0,56563063.0
2014-10-15,142300,145300,137800,139100,1040841,7867922.0,56563063.0
2014-10-16,138300,141900,132400,141000,840871,7975392.0,56563063.0
2014-10-17,142900,149000,142000,144900,996359,8195988.0,56563063.0
2014-10-20,148100,149900,146600,149600,677583,8461834.0,56563063.0
2014-10-21,150100,152400,148000,151900,893894,8591929.0,56563063.0
2014-10-22,153300,158900,151200,156000,689769,8823838.0,56563063.0
2014-10-23,154500,156300,152900,155800,371175,8812525.0,56563063.0
2014-10-24,155800,159000,154000,155200,982971,8778587.0,56563063.0
2014-10-27,154900,156400,151800,151800,519823,8586273.0,56563063.0
2014-10-28,151500,151700,145400,149000,766046,8427896.0,56563063.0
2014-10-29,149400,150200,145200,145200,512946,8212957.0,56563063.0
2014-10-30,144400,145100,139000,140000,883263,7918829.0,56563063.0
2014-10-31,139600,146700,138000,146000,703071,8258207.0,56563063.0
2014-11-03,145000,147800,142000,142000,427826,8031955.0,56563063.0
2014-11-04,142100,147500,141700,142500,415400,8060236.0,56563063.0
2014-11-05,142500,144100,135500,140000,769044,7918829.0,56563063.0
2014-11-06,139900,142400,135500,136100,478636,7698233.0,56563063.0
2014-11-07,133000,135600,125100,135200,1523742,7647326.0,56563063.0
2014-11-10,135300,140000,134200,139300,713951,7879235.0,56563063.0
2014-11-11,138900,143700,138500,140000,532051,7918829.0,56563063.0
2014-11-12,141800,145400,141300,142500,611671,8060236.0,56563063.0
2014-11-13,142500,144100,141200,142500,322234,8060236.0,56563063.0
2014-11-14,141500,142000,137500,138900,478912,7856609.0,56563063.0
2014-11-17,137200,140700,134800,137000,427786,7749140.0,56563063.0
2014-11-18,136900,139000,132000,134000,717689,7579450.0,56563063.0
2014-11-19,135000,136600,133900,136500,424003,7720858.0,56563063.0
2014-11-20,136000,142900,135000,141100,783682,7981048.0,56563063.0
2014-11-21,142100,143200,140500,142400,459663,8054580.0,56563063.0
2014-11-24,145000,146400,139700,144400,648082,8167706.0,56563063.0
2014-11-25,143500,150300,142800,150300,2823013,8501428.0,56563063.0
2014-11-26,149800,150500,147400,147400,547397,8337395.0,56563063.0
2014-11-27,147300,148900,143200,143800,353152,8133768.0,56563063.0
2014-11-28,143000,148500,143000,146700,498395,8297801.0,56563063.0
2014-12-01,145200,145300,140000,140900,514326,7969736.0,56563063.0
2014-12-02,140100,142400,137800,142100,430671,8037611.0,56563063.0
2014-12-03,140700,143000,138700,140000,309538,8077993.0,57699951.0
2014-12-04,140500,143600,139500,139900,396891,8072223.0,57699951.0
2014-12-05,139100,141300,136900,137800,481696,7951053.0,57699951.0
2014-12-08,137300,138400,134800,134800,398731,7777953.0,57699951.0
2014-12-09,134500,138000,134300,134300,322993,7749103.0,57699951.0
2014-12-10,133500,135000,128000,128000,755885,7385594.0,57699951.0
2014-12-11,127700,129700,123500,124000,658337,7154794.0,57699951.0
2014-12-12,124700,125600,119600,120800,670440,6970154.0,57699951.0
2014-12-15,119900,128700,119800,126900,515956,7322124.0,57699951.0
2014-12-16,126700,131200,126200,127800,505397,7374054.0,57699951.0
2014-12-17,128400,130000,125000,126100,363820,7275964.0,57699951.0
2014-12-18,125800,126700,120500,124200,505120,7166334.0,57699951.0
2014-12-19,125500,130700,124800,130300,558753,7518304.0,57699951.0
2014-12-22,131000,132400,128500,129800,421788,7489454.0,57699951.0
2014-12-23,130000,130500,125100,125200,407251,7224034.0,57699951.0
2014-12-24,125200,126300,123100,123300,365764,7114404.0,57699951.0
2014-12-26,123200,124100,121600,122000,304481,7039394.0,57699951.0
2014-12-29,123200,124700,122300,123100,274232,7102864.0,57699951.0
2014-12-30,124400,124400,122100,123600,205936,7131714.0,57699951.0
2015-01-02,124400,138700,124300,137200,1162901,7916433.0,57699951.0
2015-01-05,140500,145800,139600,144500,1374537,8337643.0,57699951.0
2015-01-06,144300,149300,142500,145300,1045908,8383803.0,57699951.0
2015-01-07,144000,149300,142800,148200,859063,8551133.0,57699951.0
2015-01-08,149900,151500,146500,147300,731206,8499203.0,57699951.0
2015-01-09,149200,150100,147100,149500,657407,8692259.0,58142204.0
2015-01-12,148000,148600,141400,145400,997546,8453876.0,58142204.0
2015-01-13,145400,147300,141700,142600,603853,8291078.0,58142204.0
2015-01-14,142500,145500,140600,144400,469152,8395734.0,58142204.0
2015-01-15,145500,154500,144600,154400,1221183,8977156.0,58142204.0
2015-01-16,154800,156900,150700,153500,828330,8924828.0,58142204.0
2015-01-19,157600,157700,152000,152200,496383,8849243.0,58142204.0
2015-01-20,153200,155600,150900,154200,474015,8965528.0,58142204.0
2015-01-21,153700,154800,152100,153000,300348,8895757.0,58142204.0
2015-01-22,153000,156000,146100,147500,703600,8575975.0,58142204.0
2015-01-23,149200,155900,146800,155800,749666,9058555.0,58142204.0
2015-01-26,157500,160000,156300,157200,626975,9139954.0,58142204.0
2015-01-27,157500,157500,151200,153100,708742,8901571.0,58142204.0
2015-01-28,154500,157600,153100,157400,530144,9151583.0,58142204.0
2015-01-29,157700,157900,154300,156400,374502,9093441.0,58142204.0
2015-01-30,157000,159500,152100,152700,494675,8878315.0,58142204.0
2015-02-02,152100,152500,148000,148900,449932,8657374.0,58142204.0
2015-02-03,148100,150600,145200,150000,509257,8721331.0,58142204.0
2015-02-04,149100,151400,148300,149600,310328,8698074.0,58142204.0
2015-02-05,150600,152400,149100,149800,270901,8709702.0,58142204.0
2015-02-06,150500,151200,144900,145700,438459,8471319.0,58142204.0
2015-02-09,145000,146900,138100,139400,706608,8105023.0,58142204.0
2015-02-10,137300,144900,134500,140500,935782,8168980.0,58142204.0
2015-02-11,140500,148900,140500,147600,575456,8581789.0,58142204.0
2015-02-12,150900,152300,142100,145200,887567,8442248.0,58142204.0
2015-02-13,145600,145600,140800,141200,558675,8327161.0,58974231.0
2015-02-16,140000,141600,138600,139800,294518,8244597.0,58974231.0
2015-02-17,137900,141400,137800,139300,270608,8215110.0,58974231.0
2015-02-23,139300,140300,135200,135600,458848,7996906.0,58974231.0
2015-02-24,135100,138800,133000,135700,422043,8002803.0,58974231.0
2015-02-25,136900,138600,134900,134900,353365,7955624.0,58974231.0
2015-02-26,135400,136100,130200,130800,654450,7713829.0,58974231.0
2015-02-27,131500,133100,131100,133100,417727,7849470.0,58974231.0
2015-03-02,133300,134000,128100,128200,604321,7560496.0,58974231.0
2015-03-03,128900,130400,128400,129500,280515,7637163.0,58974231.0
2015-03-04,129200,135400,128600,132800,666853,7831778.0,58974231.0
2015-03-05,132800,134800,131400,132000,341358,7784598.0,58974231.0
2015-03-06,132000,133400,129700,130900,363587,7719727.0,58974231.0
2015-03-09,132000,132500,128600,128800,352289,7595881.0,58974231.0
2015-03-10,130300,130700,124600,125200,497432,7383574.0,58974231.0
2015-03-11,123100,125200,121000,121200,636029,7147677.0,58974231.0
2015-03-12,121200,124800,121200,123500,341703,7283318.0,58974231.0
2015-03-13,122400,124300,120300,120400,581674,7118536.0,59124054.0
2015-03-16,120900,121900,117500,119000,846458,7035762.0,59124054.0
2015-03-17,119000,121000,117800,118600,600567,7012113.0,59124054.0
2015-03-18,117600,120300,112100,112500,1463866,6651456.0,59124054.0
2015-03-19,112700,114300,106700,113600,2074193,6716493.0,59124054.0
2015-03-20,114300,121000,113600,121000,1859217,7154011.0,59124054.0
2015-03-23,123200,124900,120400,120700,1252810,7136273.0,59124054.0
2015-03-24,121000,121000,115500,115500,955731,6828828.0,59124054.0
2015-03-25,115500,116700,112600,113500,711779,6710580.0,59124054.0
2015-03-26,112900,116900,112100,112500,845622,6651456.0,59124054.0
2015-03-27,112700,113900,111700,113300,293666,6698755.0,59124054.0
2015-03-30,114500,116800,113400,115400,459733,6822916.0,59124054.0
2015-03-31,117000,117300,113600,115400,458164,6822916.0,59124054.0
2015-04-01,114400,115100,113600,114000,322494,6740142.0,59124054.0
2015-04-02,113600,114100,109100,109300,978423,6462259.0,59124054.0
2015-04-03,109400,112200,109100,109600,411068,6479996.0,59124054.0
2015-04-06,107700,109200,105800,107400,801169,6371880.0,59328489.0
2015-04-07,108100,110200,107000,107200,492885,6360014.0,59328489.0
2015-04-08,107800,108500,106800,107100,433354,6354081.0,59328489.0
2015-04-09,106800,113800,105800,110300,1378701,6543932.0,59328489.0
2015-04-10,110400,112000,108000,108000,618937,6407477.0,59328489.0
2015-04-13,107900,109800,106300,107100,524864,6354081.0,59328489.0
2015-04-14,107300,115500,107300,113900,1840211,6757515.0,59328489.0
2015-04-15,114800,115400,111800,111800,773307,6632925.0,59328489.0
2015-04-16,112800,115200,110800,114000,851465,6763448.0,59328489.0
2015-04-17,117900,119400,114100,114500,1421540,6793112.0,59328489.0
2015-04-20,113500,116800,113400,116000,569108,6882105.0,59328489.0
2015-04-21,117000,117600,113700,113900,508020,6757515.0,59328489.0
2015-04-22,113800,118000,113400,115700,883734,6864306.0,59328489.0
2015-04-23,115400,116800,113500,113500,539607,6733784.0,59328489.0
2015-04-24,113500,114000,110000,110700,607208,6567664.0,59328489.0
2015-04-27,111500,112300,110300,110600,275781,6561731.0,59328489.0
2015-04-28,110600,111600,109000,109200,368402,6478671.0,59328489.0
2015-04-29,108800,109500,107000,107100,426578,6354081.0,59328489.0
2015-04-30,107600,110800,107300,107900,434168,6401544.0,59328489.0
2015-05-04,108000,110500,106100,106100,442377,6294753.0,59328489.0
2015-05-06,104700,104900,101700,101700,698164,6033707.0,59328489.0
2015-05-07,101800,104900,99000,104600,651668,6205760.0,59328489.0
2015-05-08,104600,106900,104200,104200,356894,6182029.0,59328489.0
2015-05-11,104700,105200,103100,104300,262203,6187961.0,59328489.0
2015-05-12,104100,104300,101000,101100,393061,5998110.0,59328489.0
2015-05-13,100100,102500,99500,100400,399074,5956580.0,59328489.0
2015-05-14,100300,108600,99900,105900,1361889,6282887.0,59328489.0
2015-05-15,105500,107000,103500,104900,495087,6223558.0,59328489.0
2015-05-18,105500,107600,103900,107000,463356,6379678.0,59623160.0
2015-05-19,107800,112600,107100,111500,1093027,6647982.0,59623160.0
2015-05-20,114500,116800,112600,116400,1267036,6940136.0,59623160.0
2015-05-21,117700,117800,114300,115900,667952,6910324.0,59623160.0
2015-05-22,116100,116500,113000,113000,447297,6737417.0,59623160.0
2015-05-26,114800,115700,113400,113600,443005,6773191.0,59623160.0
2015-05-27,113600,113600,107900,108400,509228,6463151.0,59623160.0
2015-05-28,109700,110400,107100,107100,356785,6385640.0,59623160.0
2015-05-29,108300,120800,106800,117300,2409987,6993797.0,59623160.0
2015-06-01,119300,120200,115100,116300,720250,6934174.0,59623160.0
2015-06-02,115200,116000,111600,111600,612457,6653945.0,59623160.0
2015-06-03,111600,115100,111200,111800,468001,6665869.0,59623160.0
2015-06-04,112000,114400,112000,113900,323384,6791078.0,59623160.0
2015-06-05,112000,114100,110600,110700,379878,6600284.0,59623160.0
2015-06-08,111600,115400,110700,114200,435705,6808965.0,59623160.0
2015-06-09,115600,118600,115400,117000,790908,6975910.0,59623160.0
2015-06-10,118300,119600,115100,116000,639825,6916287.0,59623160.0
2015-06-11,117700,118500,114500,114500,464246,6826852.0,59623160.0
2015-06-12,113800,114700,109800,110800,669117,6635319.0,59885555.0
2015-06-15,109200,110500,105000,105600,639238,6323915.0,59885555.0
2015-06-16,105000,109600,99800,101700,1319340,6090361.0,59885555.0
2015-06-17,101200,106800,100800,106400,725826,6371823.0,59885555.0
2015-06-18,107000,107100,104400,105000,384281,6287983.0,59885555.0
2015-06-19,108200,109300,106500,107800,346862,6455663.0,59885555.0
2015-06-22,108200,109400,106100,106600,249642,6383800.0,59885555.0
2015-06-23,108500,108500,106600,107000,239791,6407754.0,59885555.0
2015-06-24,107300,115500,107300,114300,1175034,6844919.0,59885555.0
2015-06-25,118000,120400,117100,119800,1801342,7174289.0,59885555.0
2015-06-26,120500,126200,119000,123500,1914367,7395866.0,59885555.0
2015-06-29,121400,128500,121400,126000,1532599,7545580.0,59885555.0
2015-06-30,128000,128700,122500,126200,1054191,7557557.0,59885555.0
2015-07-01,128300,139600,128100,136600,2931964,8180367.0,59885555.0
2015-07-02,139000,141500,135900,138300,1564411,8282172.0,59885555.0
2015-07-03,138700,139700,134600,139200,1039196,8336069.0,59885555.0
2015-07-06,137500,145200,137100,138000,1354183,8264207.0,59885555.0
2015-07-07,142000,143400,133000,138400,1400854,8288161.0,59885555.0
2015-07-08,141200,141900,137000,138100,838502,8270195.0,59885555.0
2015-07-09,136200,137400,127500,131300,2046524,7862973.0,59885555.0
2015-07-10,131500,135200,128500,130500,942866,7817936.0,59907555.0
2015-07-13,130500,134900,129300,134800,712769,8075538.0,59907555.0
2015-07-14,136100,136400,132100,132600,532595,7943742.0,59907555.0
2015-07-15,133500,134700,129800,130200,720192,7799964.0,59907555.0
2015-07-16,130500,138800,128300,138100,1063184,8273233.0,59907555.0
2015-07-17,140500,141300,136500,139500,1195533,8357104.0,59907555.0
2015-07-20,140400,141600,135700,135800,771215,8135446.0,59907555.0
2015-07-21,135200,135300,130700,131200,769050,7859871.0,59907555.0
2015-07-22,131000,133800,129800,131900,517546,7901807.0,59907555.0
2015-07-23,131500,132700,129600,130000,484129,7787982.0,59907555.0
2015-07-24,128900,130700,126500,127700,618347,7650195.0,59907555.0
2015-07-27,126200,128800,122500,126200,623568,7560333.0,59907555.0
2015-07-28,124900,129900,124400,129300,582250,7746047.0,59907555.0
2015-07-29,129900,131600,128900,129300,438355,7746047.0,59907555.0
2015-07-30,131000,131300,123100,129400,638133,7752038.0,59907555.0
2015-07-31,129000,129100,120100,120900,874693,7242823.0,59907555.0
2015-08-03,120300,124100,120300,121000,449460,7248814.0,59907555.0
2015-08-04,122200,126000,121200,124700,482406,7470472.0,59907555.0
2015-08-05,124700,127300,123500,126900,305989,7602269.0,59907555.0
2015-08-06,133800,135400,128000,128000,958046,7668167.0,59907555.0
2015-08-07,129000,133400,128700,132200,718243,7924449.0,59942884.0
2015-08-10,133400,136800,131100,135800,781228,8140244.0,59942884.0
2015-08-11,137000,139700,133100,133500,1065953,8002375.0,59942884.0
2015-08-12,134600,138500,131500,134900,1201227,8086295.0,59942884.0
2015-08-13,130000,142900,128200,140100,2282915,8397998.0,59942884.0
2015-08-17,142200,142500,137100,137100,729269,8218169.0,59942884.0
2015-08-18,137300,138200,131200,131300,776549,7870501.0,59942884.0
2015-08-19,129300,130500,124400,126400,939091,7576781.0,59942884.0
2015-08-20,125700,128800,124500,125200,491329,7504849.0,59942884.0
2015-08-21,120000,125100,119800,124000,739573,7432918.0,59942884.0
2015-08-24,124000,126200,122000,124000,540710,7432918.0,59942884.0
2015-08-25,126100,130900,124100,128300,619862,7690672.0,59942884.0
2015-08-26,128800,130200,127200,129100,468220,7738626.0,59942884.0
2015-08-27,130600,130700,127300,127700,383564,7654706.0,59942884.0
2015-08-28,129600,134900,129600,134700,677207,8074306.0,59942884.0
2015-08-31,134700,135200,132000,134900,582297,8086295.0,59942884.0
2015-09-01,134000,136000,130500,130500,385728,7822546.0,59942884.0
2015-09-02,127600,129500,126300,128100,534493,7678683.0,59942884.0
2015-09-03,130300,133300,129000,129400,384122,7756609.0,59942884.0
2015-09-04,129600,131300,124700,124700,403233,7482468.0,60003756.0
2015-09-07,125400,126800,124000,124000,251142,7440466.0,60003756.0
2015-09-08,124400,125400,121500,122600,319209,7356460.0,60003756.0
2015-09-09,125000,127300,124500,126900,298705,7614477.0,60003756.0
2015-09-10,124800,126000,123900,125000,243984,7500470.0,60003756.0
2015-09-11,125800,125900,124200,124200,292688,7452466.0,60003756.0
2015-09-14,125000,126600,120700,122000,410139,7320458.0,60003756.0
2015-09-15,122500,123500,121800,122700,205063,7362461.0,60003756.0
2015-09-16,124600,126200,124000,126200,359776,7572474.0,60003756.0
2015-09-17,127200,127400,124300,125100,318232,7506470.0,60003756.0
2015-09-18,125700,127900,124700,125500,384309,7530471.0,60003756.0
2015-09-21,124100,125000,122700,124700,223569,7482468.0,60003756.0
2015-09-22,125000,125200,123800,124200,174988,7452466.0,60003756.0
2015-09-23,123500,125400,123300,123400,233691,7404463.0,60003756.0
2015-09-24,124400,124500,122700,122900,174389,7374462.0,60003756.0
2015-09-25,122000,123400,122000,123000,164981,7380462.0,60003756.0
2015-09-30,123300,127200,123000,125900,513808,7554473.0,60003756.0
2015-10-01,127700,133400,125500,127400,1161547,7644479.0,60003756.0
2015-10-02,130000,131400,128200,130000,565687,7800488.0,60003756.0
2015-10-05,130500,130900,128500,129800,329723,7788488.0,60003756.0
2015-10-06,130200,131200,127000,127200,345355,7632478.0,60003756.0
2015-10-07,125800,127000,124500,125900,346652,7554473.0,60003756.0
2015-10-08,125500,127200,122900,123300,450074,7399807.0,60014656.0
2015-10-12,123400,124300,122100,122200,373162,7333791.0,60014656.0
2015-10-13,121800,123400,121100,121100,343992,7267775.0,60014656.0
2015-10-14,120900,122200,120400,121900,252458,7315787.0,60014656.0
2015-10-15,120900,121100,115500,116000,1209220,6961700.0,60014656.0
2015-10-16,115900,116900,114600,115100,465220,6907687.0,60014656.0
2015-10-19,115100,116200,111800,115400,529059,6925691.0,60014656.0
2015-10-20,114300,117900,114300,116000,348614,6961700.0,60014656.0
2015-10-21,116100,117300,115100,115400,262297,6925691.0,60014656.0
2015-10-22,115100,115100,112000,112200,432670,6733644.0,60014656.0
2015-10-23,113000,114400,112600,114400,232919,6865677.0,60014656.0
2015-10-26,114700,115500,113100,114000,193822,6841671.0,60014656.0
2015-10-27,113500,114100,112400,113200,259009,6793659.0,60014656.0
2015-10-28,113900,115200,113000,114900,323319,6895684.0,60014656.0
2015-10-29,115400,116600,114000,114700,220302,6883681.0,60014656.0
2015-10-30,114600,115500,113500,113600,149633,6817665.0,60014656.0
2015-11-02,112900,113400,110500,111300,283375,6679631.0,60014656.0
2015-11-03,111500,112600,110100,111200,248764,6673630.0,60014656.0
2015-11-04,111500,114800,111400,114800,307774,6889683.0,60014656.0
2015-11-05,115900,120900,115800,120300,954534,7219763.0,60014656.0
2015-11-06,119200,120000,118000,119000,348546,7141744.0,60014656.0
2015-11-09,119800,120000,114500,115000,322087,6901685.0,60014656.0
2015-11-10,113400,114000,110900,111700,357895,6703637.0,60014656.0
2015-11-11,111400,113400,111400,111500,188505,6691634.0,60014656.0
2015-11-12,114100,120000,114100,119000,842435,7143589.0,60030156.0
2015-11-13,117500,119900,117100,119400,367584,7167601.0,60030156.0
2015-11-16,117500,118900,115100,115100,348337,6909471.0,60030156.0
2015-11-17,116600,116800,114400,114800,236184,6891462.0,60030156.0
2015-11-18,114500,116100,113700,114600,223064,6879456.0,60030156.0
2015-11-19,114700,115900,113500,115300,183187,6921477.0,60030156.0
2015-11-20,115000,116800,114700,115500,181302,6933483.0,60030156.0
2015-11-23,115700,116000,113800,114100,237807,6849441.0,60030156.0
2015-11-24,113700,113900,112000,112800,330568,6771402.0,60030156.0
2015-11-25,113400,113600,111900,112100,242353,6729380.0,60030156.0
2015-11-26,112300,113200,112000,112300,192558,6741387.0,60030156.0
2015-11-27,113200,117500,112900,116100,578210,6969501.0,60030156.0
2015-11-30,126500,131000,119400,120600,2931459,7239637.0,60030156.0
2015-12-01,120800,121700,118300,119400,631065,7167601.0,60030156.0
2015-12-02,121400,123600,119800,119800,602515,7191613.0,60030156.0
2015-12-03,116300,121100,116300,120800,540467,7251643.0,60030156.0
2015-12-04,119300,121300,118300,118300,291835,7101567.0,60030156.0
2015-12-07,119000,120300,118700,118700,274104,7133358.0,60095688.0
2015-12-08,118900,119400,116800,117100,250066,7037205.0,60095688.0
2015-12-09,117600,118000,116100,116100,172012,6977109.0,60095688.0
2015-12-10,115600,115800,112800,112800,325712,6778794.0,60095688.0
2015-12-11,113000,114300,112600,112700,193028,6772784.0,60095688.0
2015-12-14,110200,111700,108000,108000,347343,6490334.0,60095688.0
2015-12-15,108000,109400,107900,108300,278001,6508363.0,60095688.0
2015-12-16,109700,112300,109700,111200,190800,6682641.0,60095688.0
2015-12-17,113500,113500,111200,111400,137216,6694660.0,60095688.0
2015-12-18,110800,112300,109700,112100,134608,6736727.0,60095688.0
2015-12-21,112200,112400,111100,112200,115538,6742736.0,60095688.0
2015-12-22,112000,112100,111000,111400,200140,6694660.0,60095688.0
2015-12-23,112000,112200,110900,111000,184184,6670621.0,60095688.0
2015-12-24,111500,111900,110600,110600,192370,6646583.0,60095688.0
2015-12-28,112100,112400,110600,110600,324229,6646583.0,60095688.0
2015-12-29,111500,113900,111500,113400,284829,6814896.0,60096088.0
2015-12-30,113900,117200,113800,115800,366075,6959127.0,60096088.0
2016-01-04,117500,117500,115300,115300,297687,6929079.0,60096088.0
2016-01-05,114100,117500,113800,117100,318036,7037252.0,60096088.0
2016-01-06,118000,121100,117300,119100,544137,7157444.0,60096088.0
2016-01-07,118400,120500,116600,117300,342194,7049271.0,60096088.0
2016-01-08,115300,115900,113700,115200,400046,6923069.0,60096088.0
2016-01-11,114800,120400,114100,114700,547708,6893021.0,60096088.0
2016-01-12,116000,118800,115500,116400,380917,6995185.0,60096088.0
2016-01-13,117600,120500,117500,119800,565479,7199511.0,60096088.0
2016-01-14,118600,119400,117700,118900,285578,7145425.0,60096088.0
2016-01-15,120000,120200,118000,118700,257682,7133406.0,60096088.0
2016-01-18,117200,118000,115200,116200,413388,6983165.0,60096088.0
2016-01-19,115900,116000,111300,114100,565343,6856964.0,60096088.0
2016-01-20,114300,114300,111600,112100,291592,6736771.0,60096088.0
2016-01-21,111600,112000,110500,111000,327327,6670666.0,60096088.0
2016-01-22,111100,113800,111000,112800,243916,6778839.0,60096088.0
2016-01-25,113000,114100,112100,113100,204406,6796868.0,60096088.0
2016-01-26,113000,113500,111700,112400,153600,6754800.0,60096088.0
2016-01-27,113000,113400,108600,109200,535449,6562493.0,60096088.0
2016-01-28,109700,109900,107700,109500,246640,6580522.0,60096088.0
2016-01-29,110000,110600,108700,109300,246942,6568502.0,60096088.0
2016-02-01,110100,110800,109100,109800,192405,6598550.0,60096088.0
2016-02-02,110000,110400,108700,108700,227072,6532445.0,60096088.0
2016-02-03,107900,109700,107900,109200,220630,6562493.0,60096088.0
2016-02-04,109200,109900,108700,109300,145694,6568502.0,60096088.0
2016-02-05,108200,112100,107300,108900,372885,6552087.0,60166088.0
2016-02-11,104500,104900,100700,100700,736337,6058725.0,60166088.0
2016-02-12,99000,100400,92700,92800,986668,5583413.0,60166088.0
2016-02-15,93100,95000,90600,92300,711070,5553330.0,60166088.0
2016-02-16,93600,95400,92800,94300,384215,5673662.0,60166088.0
2016-02-17,93600,95100,92100,92100,382889,5541297.0,60166088.0
2016-02-18,94300,94600,92300,92400,386095,5559347.0,60166088.0
2016-02-19,91500,93400,91500,92600,300078,5571380.0,60166088.0
2016-02-22,93000,93400,91500,92400,285597,5559347.0,60166088.0
2016-02-23,93000,97500,92900,96400,725979,5800011.0,60166088.0
2016-02-24,96000,96100,94200,95000,350932,5715778.0,60166088.0
2016-02-25,95900,96800,93400,94500,295384,5685695.0,60166088.0
2016-02-26,94600,95300,94000,94100,177571,5661629.0,60166088.0
2016-02-29,95100,95500,94000,94900,213161,5709762.0,60166088.0
2016-03-02,95800,97600,95100,97400,416215,5860177.0,60166088.0
2016-03-03,97400,101900,96300,101500,633883,6106858.0,60166088.0
2016-03-04,102400,104600,101300,103800,562840,6245240.0,60166088.0
2016-03-07,104100,107000,104100,105900,564062,6395053.0,60387655.0
2016-03-08,106600,107200,104500,106200,341742,6413169.0,60387655.0
2016-03-09,106000,108500,105100,107800,339001,6509789.0,60387655.0
2016-03-10,107500,111900,107400,110100,620453,6648681.0,60387655.0
2016-03-11,110000,111900,108800,111200,380648,6715107.0,60387655.0
2016-03-14,112000,113300,111700,112600,343606,6799650.0,60387655.0
2016-03-15,112600,113000,110400,111400,312098,6727185.0,60387655.0
