키움증권(039490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-05,59100,59200,58100,58100,31047,1283995.0,22099740.0
2012-07-06,58300,58700,57200,57900,29324,1279575.0,22099740.0
2012-07-09,57900,57900,55500,56000,52062,1237585.0,22099740.0
2012-07-10,56100,56600,54700,54900,26842,1213276.0,22099740.0
2012-07-11,55000,55200,54000,54000,240519,1193386.0,22099740.0
2012-07-12,53900,53900,52300,52300,89893,1155816.0,22099740.0
2012-07-13,52300,53000,51800,53000,76847,1171286.0,22099740.0
2012-07-16,53200,55500,52700,55000,239534,1215486.0,22099740.0
2012-07-17,54400,56500,53900,56500,177165,1248635.0,22099740.0
2012-07-18,56300,56500,53200,53200,57834,1175706.0,22099740.0
2012-07-19,53700,55300,53700,55000,54239,1215486.0,22099740.0
2012-07-20,55000,57000,54200,57000,140266,1259685.0,22099740.0
2012-07-23,56300,56300,54000,55600,54024,1228746.0,22099740.0
2012-07-24,54800,57000,54800,56900,73980,1257475.0,22099740.0
2012-07-25,56800,56900,53600,56900,122894,1257475.0,22099740.0
2012-07-26,55100,57900,55100,56500,52908,1248635.0,22099740.0
2012-07-27,57500,57600,55500,57600,80128,1272945.0,22099740.0
2012-07-30,59200,59200,57400,59000,43856,1303885.0,22099740.0
2012-07-31,58900,59900,58200,59800,50391,1321564.0,22099740.0
2012-08-01,60300,60300,57200,58200,92389,1286205.0,22099740.0
2012-08-02,59000,59000,57700,59000,33203,1303885.0,22099740.0
2012-08-03,58000,59300,57800,59000,32806,1303885.0,22099740.0
2012-08-06,59800,59800,58900,59500,49822,1314935.0,22099740.0
2012-08-07,59100,61200,58900,61200,39350,1352504.0,22099740.0
2012-08-08,60800,63600,60700,63500,80434,1403333.0,22099740.0
2012-08-09,63400,66000,62900,66000,71048,1458583.0,22099740.0
2012-08-10,66600,66600,63900,66000,45365,1458583.0,22099740.0
2012-08-13,66000,66000,65100,65100,11554,1438693.0,22099740.0
2012-08-14,64700,66100,64700,66000,31799,1458583.0,22099740.0
2012-08-16,65900,66100,65000,65600,24276,1449743.0,22099740.0
2012-08-17,65700,66000,64900,64900,24880,1434273.0,22099740.0
2012-08-20,65000,65000,63800,63900,20418,1412173.0,22099740.0
2012-08-21,63200,63800,62700,63000,33818,1392284.0,22099740.0
2012-08-22,61800,62700,61100,61200,39187,1352504.0,22099740.0
2012-08-23,61100,61300,60300,61200,44001,1352504.0,22099740.0
2012-08-24,60300,61000,60300,61000,11819,1348084.0,22099740.0
2012-08-27,60400,61700,59900,61700,49691,1363554.0,22099740.0
2012-08-28,61200,61500,59800,60800,110895,1343664.0,22099740.0
2012-08-29,60600,61800,60200,61800,40318,1365764.0,22099740.0
2012-08-30,61500,61500,60800,60800,18636,1343664.0,22099740.0
2012-08-31,60500,61500,59600,60600,52720,1339244.0,22099740.0
2012-09-03,60600,61100,59600,61000,45512,1348084.0,22099740.0
2012-09-04,60400,62100,60300,62000,18901,1370184.0,22099740.0
2012-09-05,61800,61800,59800,59800,33042,1321564.0,22099740.0
2012-09-06,60200,60900,59300,60900,42209,1345874.0,22099740.0
2012-09-07,61800,62900,59900,62900,190348,1390074.0,22099740.0
2012-09-10,63300,63300,62600,63300,37576,1398914.0,22099740.0
2012-09-11,62700,63200,61500,61600,25192,1361344.0,22099740.0
2012-09-12,61800,62800,61600,61700,48250,1363554.0,22099740.0
2012-09-13,61900,62000,60900,62000,31679,1370184.0,22099740.0
2012-09-14,63500,68000,63200,65000,458722,1436483.0,22099740.0
2012-09-17,65700,68500,65100,68500,146262,1513832.0,22099740.0
2012-09-18,67900,70400,66500,70300,77271,1553612.0,22099740.0
2012-09-19,69800,70100,68200,70000,97376,1546982.0,22099740.0
2012-09-20,69900,69900,66800,68300,121296,1509412.0,22099740.0
2012-09-21,68000,69200,67500,69100,49667,1527092.0,22099740.0
2012-09-24,68800,68800,66700,68000,77843,1502782.0,22099740.0
2012-09-25,67400,68100,66600,68000,25976,1502782.0,22099740.0
2012-09-26,67100,67100,65200,65200,46810,1440903.0,22099740.0
2012-09-27,64200,66500,62900,66500,108040,1469633.0,22099740.0
2012-09-28,65900,66400,64300,65400,71883,1445323.0,22099740.0
2012-10-02,64900,66100,64400,64700,47930,1429853.0,22099740.0
2012-10-04,65200,65200,63500,63500,28529,1403333.0,22099740.0
2012-10-05,64000,64300,63100,63100,43194,1394494.0,22099740.0
2012-10-08,63100,63100,60700,60700,45828,1341454.0,22099740.0
2012-10-09,60500,63900,59200,59200,90921,1308305.0,22099740.0
2012-10-10,58600,59100,56600,57000,77247,1259685.0,22099740.0
2012-10-11,56400,58400,56400,56800,77302,1255265.0,22099740.0
2012-10-12,57300,58300,57000,57900,46927,1279575.0,22099740.0
2012-10-15,57800,59200,56800,59200,54349,1308305.0,22099740.0
2012-10-16,60000,61100,59300,61000,67892,1348084.0,22099740.0
2012-10-17,61300,61400,59800,61000,44480,1348084.0,22099740.0
2012-10-18,61000,61000,58900,58900,52956,1301675.0,22099740.0
2012-10-19,58700,60400,58500,60400,42566,1334824.0,22099740.0
2012-10-22,59600,61000,59000,60200,50794,1330404.0,22099740.0
2012-10-23,59800,61300,59500,59700,34856,1319354.0,22099740.0
2012-10-24,59200,59600,58600,58700,29659,1297255.0,22099740.0
2012-10-25,58400,59500,57900,57900,21539,1279575.0,22099740.0
2012-10-26,57600,58800,56500,56600,27413,1250845.0,22099740.0
2012-10-29,56600,57200,55000,55100,29900,1217696.0,22099740.0
2012-10-30,55500,55800,54300,55500,58113,1226536.0,22099740.0
2012-10-31,55600,56100,55200,55200,61857,1219906.0,22099740.0
2012-11-01,54800,55100,53700,53900,43361,1191176.0,22099740.0
2012-11-02,54600,54700,53500,54000,50835,1193386.0,22099740.0
2012-11-05,53800,55100,53700,54300,56628,1200016.0,22099740.0
2012-11-06,54800,56900,54400,56600,192235,1250845.0,22099740.0
2012-11-07,56700,60200,56000,59500,170786,1314935.0,22099740.0
2012-11-08,58400,60300,58100,60300,41659,1332614.0,22099740.0
2012-11-09,60000,61400,59300,60300,25302,1332614.0,22099740.0
2012-11-12,60800,60800,58700,59000,11831,1303885.0,22099740.0
2012-11-13,58500,60700,58400,60600,36031,1339244.0,22099740.0
2012-11-14,60700,60700,59300,59300,24610,1310515.0,22099740.0
2012-11-15,58000,59000,56600,57300,48767,1266315.0,22099740.0
2012-11-16,57700,58100,56600,57200,15344,1264105.0,22099740.0
2012-11-19,58000,59500,57000,58000,51632,1281785.0,22099740.0
2012-11-20,58600,61000,58400,60600,114820,1339244.0,22099740.0
2012-11-21,60600,61600,59300,60500,17249,1337034.0,22099740.0
2012-11-22,61600,61600,59800,60000,35299,1325984.0,22099740.0
2012-11-23,60300,60600,59500,60300,12838,1332614.0,22099740.0
2012-11-26,60100,60700,59600,60500,8057,1337034.0,22099740.0
2012-11-27,60100,62500,60100,62100,30808,1372394.0,22099740.0
2012-11-28,61100,61800,60200,61300,35650,1354714.0,22099740.0
2012-11-29,62000,62500,61600,62300,20066,1376814.0,22099740.0
2012-11-30,62400,63700,61700,62700,25792,1385654.0,22099740.0
2012-12-03,63700,64000,63000,63700,22756,1407753.0,22099740.0
2012-12-04,63000,63200,61500,62500,20321,1381234.0,22099740.0
2012-12-05,62500,63200,62200,62700,5332,1385654.0,22099740.0
2012-12-06,62300,63300,61900,62600,20596,1383444.0,22099740.0
2012-12-07,63000,64000,61500,62900,27658,1390074.0,22099740.0
2012-12-10,62600,63400,60600,60900,18541,1345874.0,22099740.0
2012-12-11,60400,62900,60400,62000,31301,1370184.0,22099740.0
2012-12-12,62300,63600,61400,61700,34774,1363554.0,22099740.0
2012-12-13,61500,62400,61500,61900,12507,1367974.0,22099740.0
2012-12-14,61400,63000,61400,62900,37299,1390074.0,22099740.0
2012-12-17,62300,62700,61500,61500,7245,1359134.0,22099740.0
2012-12-18,61600,63300,61500,62400,25192,1379024.0,22099740.0
2012-12-20,62600,64200,62500,62500,33295,1381234.0,22099740.0
2012-12-21,62600,63900,62100,62800,22185,1387864.0,22099740.0
2012-12-24,63000,63600,60400,60400,55859,1334824.0,22099740.0
2012-12-26,60600,61200,60000,60000,31606,1325984.0,22099740.0
2012-12-27,60000,60800,58800,59300,35700,1310515.0,22099740.0
2012-12-28,59400,60200,58700,58900,61148,1301675.0,22099740.0
2013-01-02,59700,63500,59500,63100,160192,1394494.0,22099740.0
2013-01-03,63900,64000,62100,63700,73695,1407753.0,22099740.0
2013-01-04,63200,64800,62400,64000,37110,1414383.0,22099740.0
2013-01-07,63900,65800,63000,65700,30129,1451953.0,22099740.0
2013-01-08,65000,66300,64600,64900,20392,1434273.0,22099740.0
2013-01-09,65100,65300,64100,64800,14189,1432063.0,22099740.0
2013-01-10,64500,65500,64000,64500,11401,1425433.0,22099740.0
2013-01-11,64200,65000,63300,63900,22674,1412173.0,22099740.0
2013-01-14,63600,64700,63000,64500,14151,1425433.0,22099740.0
2013-01-15,64000,64600,62700,64000,20126,1414383.0,22099740.0
2013-01-16,63600,64000,62700,63700,39616,1407753.0,22099740.0
2013-01-17,63100,63600,63000,63200,13162,1396704.0,22099740.0
2013-01-18,63600,64200,63100,64000,29502,1414383.0,22099740.0
2013-01-21,64600,64600,63400,63500,44521,1403333.0,22099740.0
2013-01-22,63900,64300,63000,64000,17967,1414383.0,22099740.0
2013-01-23,64000,65000,61800,61800,44831,1365764.0,22099740.0
2013-01-24,62100,62700,61500,62000,24089,1370184.0,22099740.0
2013-01-25,62200,62600,54000,61800,54258,1365764.0,22099740.0
2013-01-28,61800,62900,60800,62700,51387,1385654.0,22099740.0
2013-01-29,62200,62500,61000,61000,22297,1348084.0,22099740.0
2013-01-30,61200,61300,59800,60000,53615,1325984.0,22099740.0
2013-01-31,60200,60900,59800,60900,15197,1345874.0,22099740.0
2013-02-01,60800,60800,59800,60800,18046,1343664.0,22099740.0
2013-02-04,61400,62200,60600,61400,31261,1356924.0,22099740.0
2013-02-05,60600,62000,60500,61600,16521,1361344.0,22099740.0
2013-02-06,61800,62500,61000,61600,16741,1361344.0,22099740.0
2013-02-07,61100,62400,61100,62100,22509,1372394.0,22099740.0
2013-02-08,62100,62500,61000,61800,26748,1365764.0,22099740.0
2013-02-12,61600,62200,60200,60300,28179,1332614.0,22099740.0
2013-02-13,60600,61800,60500,61600,34953,1361344.0,22099740.0
2013-02-14,61900,61900,60600,61600,25736,1361344.0,22099740.0
2013-02-15,61500,61500,60600,60600,16512,1339244.0,22099740.0
2013-02-18,60600,61100,60400,60900,20117,1345874.0,22099740.0
2013-02-19,60900,60900,59300,59500,83488,1314935.0,22099740.0
2013-02-20,59800,60600,59600,60000,52120,1325984.0,22099740.0
2013-02-21,59600,60100,58500,58500,108409,1292835.0,22099740.0
2013-02-22,58500,59300,58500,58900,58128,1301675.0,22099740.0
2013-02-25,59600,60600,59300,60400,95718,1334824.0,22099740.0
2013-02-26,59300,61300,59300,61300,36558,1354714.0,22099740.0
2013-02-27,61100,61900,60400,61300,59956,1354714.0,22099740.0
2013-02-28,61900,62500,60900,61700,88091,1363554.0,22099740.0
2013-03-04,60900,61300,59900,59900,49094,1323774.0,22099740.0
2013-03-05,60000,61300,60000,60700,43011,1341454.0,22099740.0
2013-03-06,61300,62100,61000,61200,67890,1352504.0,22099740.0
2013-03-07,61000,61500,60300,60900,32397,1345874.0,22099740.0
2013-03-08,60500,60900,60200,60500,27454,1337034.0,22099740.0
2013-03-11,60200,60500,59700,59800,36863,1321564.0,22099740.0
2013-03-12,59600,60700,59600,60700,54496,1341454.0,22099740.0
2013-03-13,59900,62800,59900,62000,53627,1370184.0,22099740.0
2013-03-14,61600,63400,61600,63300,61584,1398914.0,22099740.0
2013-03-15,63200,66500,62700,66500,319663,1469633.0,22099740.0
2013-03-18,65500,66100,64400,65000,45356,1436483.0,22099740.0
2013-03-19,65100,65400,63700,64200,34437,1418803.0,22099740.0
2013-03-20,63800,64700,62300,64100,88785,1416593.0,22099740.0
2013-03-21,64100,64700,64100,64400,65152,1423223.0,22099740.0
2013-03-22,64500,66100,63900,65700,50697,1451953.0,22099740.0
2013-03-25,67000,68500,66300,66800,42647,1476263.0,22099740.0
2013-03-26,67100,67800,66500,67300,28349,1487313.0,22099740.0
2013-03-27,67700,67900,65300,67500,43695,1491732.0,22099740.0
2013-03-28,65900,67700,65800,67600,48620,1493942.0,22099740.0
2013-03-29,67600,68900,67600,68400,36719,1511622.0,22099740.0
2013-04-01,68700,68700,67100,67300,14505,1487313.0,22099740.0
2013-04-02,67100,67100,65100,66800,30417,1476263.0,22099740.0
2013-04-03,66800,67000,65500,66000,19957,1458583.0,22099740.0
2013-04-04,66000,66900,65100,65900,16941,1456373.0,22099740.0
2013-04-05,65500,66500,65100,65800,19919,1454163.0,22099740.0
2013-04-08,65100,65900,64200,64200,14938,1418803.0,22099740.0
2013-04-09,64100,66800,63700,66400,21141,1467423.0,22099740.0
2013-04-10,66500,67500,66200,67400,31271,1489522.0,22099740.0
2013-04-11,67700,67700,66100,66800,10867,1476263.0,22099740.0
2013-04-12,67500,67900,66400,67200,16211,1485103.0,22099740.0
2013-04-15,66800,67700,66300,67400,9915,1489522.0,22099740.0
2013-04-16,66200,66800,64400,66600,40845,1471843.0,22099740.0
2013-04-17,66200,67500,65800,66900,25999,1478473.0,22099740.0
2013-04-18,67000,67400,66200,67100,28158,1482893.0,22099740.0
2013-04-19,66900,67400,66600,67000,15591,1480683.0,22099740.0
2013-04-22,67900,68500,67500,68200,32666,1507202.0,22099740.0
2013-04-23,68200,69400,67700,68200,26174,1507202.0,22099740.0
2013-04-24,68500,69300,68400,68400,11593,1511622.0,22099740.0
2013-04-25,68400,69100,67500,68900,8838,1522672.0,22099740.0
2013-04-26,68500,70300,68500,69000,16632,1524882.0,22099740.0
2013-04-29,69800,69800,67500,67500,7156,1491732.0,22099740.0
2013-04-30,68500,68700,66900,67500,10516,1491732.0,22099740.0
2013-05-02,67000,68000,66300,67100,14889,1482893.0,22099740.0
2013-05-03,68400,68400,66500,67600,4730,1493942.0,22099740.0
2013-05-06,67600,67900,67000,67200,14850,1485103.0,22099740.0
2013-05-07,67200,67200,65600,66300,14486,1465213.0,22099740.0
2013-05-08,68500,69500,66200,67500,68235,1491732.0,22099740.0
2013-05-09,68800,69400,67500,68100,35423,1504992.0,22099740.0
2013-05-10,68100,68800,66500,68000,82409,1502782.0,22099740.0
2013-05-13,67600,69800,67300,69800,22997,1542562.0,22099740.0
2013-05-14,69800,70200,68200,69500,24120,1535932.0,22099740.0
2013-05-15,70300,70300,67800,68500,35851,1513832.0,22099740.0
2013-05-16,68100,68900,67800,67800,12370,1498362.0,22099740.0
2013-05-20,68000,68200,66400,66400,18635,1467423.0,22099740.0
2013-05-21,66600,67000,65400,66500,16522,1469633.0,22099740.0
2013-05-22,66900,68000,66800,67200,37347,1485103.0,22099740.0
2013-05-23,66800,67400,66400,66400,11974,1467423.0,22099740.0
2013-05-24,66300,66600,64500,65100,41502,1438693.0,22099740.0
2013-05-27,65100,65600,62700,63200,85642,1396704.0,22099740.0
2013-05-28,63200,64200,62600,64000,20644,1414383.0,22099740.0
2013-05-29,64400,66500,63800,66500,77111,1469633.0,22099740.0
2013-05-30,65800,66400,64200,64200,35535,1418803.0,22099740.0
2013-05-31,64400,64700,63200,64500,39952,1425433.0,22099740.0
2013-06-03,64300,64300,62800,64000,28612,1414383.0,22099740.0
2013-06-04,64100,64100,62200,62700,40599,1385654.0,22099740.0
2013-06-05,62400,62500,60200,60300,38522,1332614.0,22099740.0
2013-06-07,60700,60700,59100,59700,22355,1319354.0,22099740.0
2013-06-10,59800,61600,59800,61200,21936,1352504.0,22099740.0
2013-06-11,60800,62200,60100,62100,20876,1372394.0,22099740.0
2013-06-12,61000,62400,60500,62300,31751,1376814.0,22099740.0
2013-06-13,62000,62000,59900,59900,39241,1323774.0,22099740.0
2013-06-14,60300,60300,59300,59900,23282,1323774.0,22099740.0
2013-06-17,59500,60000,59200,59400,12790,1312725.0,22099740.0
2013-06-18,59400,60100,59100,59500,13749,1314935.0,22099740.0
2013-06-19,59600,60000,58300,59400,20763,1312725.0,22099740.0
2013-06-20,58400,58900,57500,57500,24368,1270735.0,22099740.0
2013-06-21,56400,56400,54800,55900,45648,1235375.0,22099740.0
2013-06-24,56600,56600,55500,55800,30036,1233165.0,22099740.0
2013-06-25,55000,55600,53700,53700,51893,1186756.0,22099740.0
2013-06-26,55100,55100,53300,54100,37675,1195596.0,22099740.0
2013-06-27,54500,56600,54500,56200,64460,1242005.0,22099740.0
2013-06-28,56000,56500,55000,55300,40993,1222116.0,22099740.0
2013-07-01,55200,55200,54000,54500,23532,1204436.0,22099740.0
2013-07-02,55100,55100,54500,54600,19118,1206646.0,22099740.0
2013-07-03,54700,54900,53200,53200,40074,1175706.0,22099740.0
2013-07-04,52900,53500,52000,52700,26733,1164656.0,22099740.0
2013-07-05,53000,53500,52200,52400,26858,1158026.0,22099740.0
2013-07-08,52100,52500,49900,50200,73725,1109407.0,22099740.0
2013-07-09,50300,50500,49250,50200,43610,1109407.0,22099740.0
2013-07-10,50500,51800,50200,50600,32505,1118247.0,22099740.0
2013-07-11,50900,53200,50900,52800,39669,1166866.0,22099740.0
2013-07-12,52700,53600,52700,53100,16319,1173496.0,22099740.0
2013-07-15,53500,55200,53000,53700,16270,1186756.0,22099740.0
2013-07-16,53800,54600,53700,54000,15722,1193386.0,22099740.0
2013-07-17,53500,54900,53300,54500,31532,1204436.0,22099740.0
2013-07-18,54100,55400,54100,54500,23578,1204436.0,22099740.0
2013-07-19,54500,55200,54500,54500,13486,1204436.0,22099740.0
2013-07-22,55600,55600,54100,54900,12355,1213276.0,22099740.0
2013-07-23,54700,56500,54700,56500,86640,1248635.0,22099740.0
2013-07-24,56800,57300,56200,57000,26105,1259685.0,22099740.0
2013-07-25,57100,57100,56100,56100,23549,1239795.0,22099740.0
2013-07-26,56300,57000,56300,56700,10006,1253055.0,22099740.0
2013-07-29,57100,57100,56000,56300,9676,1244215.0,22099740.0
2013-07-30,55900,58200,55900,57600,27075,1272945.0,22099740.0
2013-07-31,57900,58100,56800,56800,25616,1255265.0,22099740.0
2013-08-01,56400,57000,56200,56500,15327,1248635.0,22099740.0
2013-08-02,56700,57900,56700,57700,34845,1275155.0,22099740.0
2013-08-05,58200,58200,57300,57500,6228,1270735.0,22099740.0
2013-08-06,57700,57900,56700,57500,15391,1270735.0,22099740.0
2013-08-07,57300,57300,56200,56900,23477,1257475.0,22099740.0
2013-08-08,56400,57600,56400,57300,9703,1266315.0,22099740.0
2013-08-09,56700,57300,55600,56100,27448,1239795.0,22099740.0
2013-08-12,55600,55900,55300,55700,11268,1230956.0,22099740.0
2013-08-13,55400,55900,54300,55300,26447,1222116.0,22099740.0
2013-08-14,55800,55800,53800,54100,28207,1195596.0,22099740.0
2013-08-16,53400,54200,53100,54000,9673,1193386.0,22099740.0
2013-08-19,54200,54600,52800,54200,33347,1197806.0,22099740.0
2013-08-20,53400,54100,52800,53000,24401,1171286.0,22099740.0
2013-08-21,53500,53500,51300,51400,33701,1135927.0,22099740.0
2013-08-22,51000,52100,50900,51300,28835,1133717.0,22099740.0
2013-08-23,51300,52000,51300,51500,10634,1138137.0,22099740.0
2013-08-26,51500,52600,51500,51800,17182,1144767.0,22099740.0
2013-08-27,51100,51800,51000,51500,22214,1138137.0,22099740.0
2013-08-28,50500,51100,50100,50700,32774,1120457.0,22099740.0
2013-08-29,50300,52100,50300,51800,34346,1144767.0,22099740.0
2013-08-30,52000,52600,51600,51800,24339,1144767.0,22099740.0
2013-09-02,52000,52200,51200,51600,22904,1140347.0,22099740.0
2013-09-03,51900,52400,51500,52200,13412,1153606.0,22099740.0
2013-09-04,52100,52300,51800,52200,14972,1153606.0,22099740.0
2013-09-05,52700,53700,52300,53500,39900,1182336.0,22099740.0
2013-09-06,54700,54700,51400,51900,44308,1146977.0,22099740.0
2013-09-09,52400,53400,51800,53300,52855,1177916.0,22099740.0
2013-09-10,53300,53500,52700,53000,32196,1171286.0,22099740.0
2013-09-11,53600,54300,53300,54100,33384,1195596.0,22099740.0
2013-09-12,54500,55300,53800,54500,43934,1204436.0,22099740.0
2013-09-13,54200,54900,53800,54500,25206,1204436.0,22099740.0
2013-09-16,54700,55300,53900,55100,42275,1217696.0,22099740.0
2013-09-17,54500,54900,53500,53600,38226,1184546.0,22099740.0
2013-09-23,53600,54300,53500,53700,25635,1186756.0,22099740.0
2013-09-24,53100,53600,52600,53000,26927,1171286.0,22099740.0
2013-09-25,53000,53100,52000,52900,30589,1169076.0,22099740.0
2013-09-26,52800,53000,52500,52700,14581,1164656.0,22099740.0
2013-09-27,53200,53200,52300,52600,24454,1162446.0,22099740.0
2013-09-30,52600,52600,51700,51900,25928,1146977.0,22099740.0
2013-10-01,51500,52500,51400,51500,26644,1138137.0,22099740.0
2013-10-02,52100,52600,51500,52600,52862,1162446.0,22099740.0
2013-10-04,52500,52800,51900,52300,27846,1155816.0,22099740.0
2013-10-07,52300,52300,51400,52100,13329,1151396.0,22099740.0
2013-10-08,51700,51900,51500,51500,16138,1138137.0,22099740.0
2013-10-10,51400,52200,51300,51300,12099,1133717.0,22099740.0
2013-10-11,51900,53600,51800,53300,79675,1177916.0,22099740.0
2013-10-14,53500,55100,53300,55100,96584,1217696.0,22099740.0
2013-10-15,54200,55800,54200,55000,38148,1215486.0,22099740.0
2013-10-16,54600,56700,54600,56700,65146,1253055.0,22099740.0
2013-10-17,57300,59900,57100,59900,66279,1323774.0,22099740.0
2013-10-18,60000,60000,58400,58400,47652,1290625.0,22099740.0
2013-10-21,58300,59300,57900,59300,41036,1310515.0,22099740.0
2013-10-22,59800,59800,57900,58300,21218,1288415.0,22099740.0
2013-10-23,57600,58700,57600,57600,18922,1272945.0,22099740.0
2013-10-24,58700,59200,56900,59200,28130,1308305.0,22099740.0
2013-10-25,59600,59600,58100,58300,28443,1288415.0,22099740.0
2013-10-28,58300,58800,57600,58200,18708,1286205.0,22099740.0
2013-10-29,57600,58000,57300,57600,19553,1272945.0,22099740.0
2013-10-30,57800,58100,57500,57700,40107,1275155.0,22099740.0
2013-10-31,57100,57500,55600,55600,70703,1228746.0,22099740.0
2013-11-01,55600,56500,55600,56400,45604,1246425.0,22099740.0
2013-11-04,56000,56200,55000,55100,26819,1217696.0,22099740.0
2013-11-05,55100,55600,54800,55200,22305,1219906.0,22099740.0
2013-11-06,55200,55300,54900,54900,12850,1213276.0,22099740.0
2013-11-07,54600,55400,54500,54700,14132,1208856.0,22099740.0
2013-11-08,54300,54300,53200,53900,25061,1191176.0,22099740.0
2013-11-11,53200,53800,52900,53000,16781,1171286.0,22099740.0
2013-11-12,52900,53500,52900,53000,21705,1171286.0,22099740.0
2013-11-13,53100,53100,52500,52700,12722,1164656.0,22099740.0
2013-11-14,52700,53200,50400,52200,79730,1153606.0,22099740.0
2013-11-15,52200,52800,51400,51500,26361,1138137.0,22099740.0
2013-11-18,51800,52000,51000,51300,26812,1133717.0,22099740.0
2013-11-19,50700,51700,50400,51000,68955,1127087.0,22099740.0
2013-11-20,50600,51700,50600,51600,40296,1140347.0,22099740.0
2013-11-21,51600,51600,50300,50400,24982,1113827.0,22099740.0
2013-11-22,50800,51100,50500,50900,38358,1124877.0,22099740.0
2013-11-25,50900,52700,50900,52600,41152,1162446.0,22099740.0
2013-11-26,52200,52200,51300,51600,37779,1140347.0,22099740.0
2013-11-27,52000,52000,50900,51700,36434,1142557.0,22099740.0
2013-11-28,52000,53600,51800,53100,70043,1173496.0,22099740.0
2013-11-29,53400,54700,52800,54700,37874,1208856.0,22099740.0
2013-12-02,55000,55000,53400,54800,15681,1211066.0,22099740.0
2013-12-03,54600,54700,53300,53700,15285,1186756.0,22099740.0
2013-12-04,53200,53900,52700,53000,22175,1171286.0,22099740.0
2013-12-05,53600,54400,53200,54000,16317,1193386.0,22099740.0
2013-12-06,53600,54700,53100,53100,11007,1173496.0,22099740.0
2013-12-09,53600,53900,53000,53000,9471,1171286.0,22099740.0
2013-12-10,53000,53100,52400,52900,5696,1169076.0,22099740.0
2013-12-11,52500,53200,52100,53100,9555,1173496.0,22099740.0
2013-12-12,52500,53500,52200,53500,11973,1182336.0,22099740.0
2013-12-13,53300,53600,52000,52600,25390,1162446.0,22099740.0
2013-12-16,52600,53400,52300,52800,14301,1166866.0,22099740.0
2013-12-17,52700,53400,52300,52500,14176,1160236.0,22099740.0
2013-12-18,53000,53100,52400,52600,22593,1162446.0,22099740.0
2013-12-19,52900,53100,51900,51900,77070,1146977.0,22099740.0
2013-12-20,51800,52100,50700,50900,62540,1124877.0,22099740.0
2013-12-23,51000,51200,49750,49800,87932,1100567.0,22099740.0
2013-12-24,49600,50100,49100,49750,69869,1099462.0,22099740.0
2013-12-26,50500,50500,49950,50400,40773,1113827.0,22099740.0
2013-12-27,49850,51300,49850,50900,29327,1124877.0,22099740.0
2013-12-30,51300,51400,50300,50500,40958,1116037.0,22099740.0
2014-01-02,50600,51300,50500,51000,59547,1127087.0,22099740.0
2014-01-03,50500,52300,50500,52100,38185,1151396.0,22099740.0
2014-01-06,52100,52200,51000,51600,26664,1140347.0,22099740.0
2014-01-07,51500,52300,51300,52200,33231,1153606.0,22099740.0
2014-01-08,52500,52900,51900,52800,18637,1166866.0,22099740.0
2014-01-09,52700,55600,52600,55400,67951,1224326.0,22099740.0
2014-01-10,54600,55400,54000,54800,41613,1211066.0,22099740.0
2014-01-13,54800,55500,54600,55100,18963,1217696.0,22099740.0
2014-01-14,54300,55500,54300,54500,13466,1204436.0,22099740.0
2014-01-15,55000,55200,54200,54800,16421,1211066.0,22099740.0
2014-01-16,54600,55700,53900,54000,29200,1193386.0,22099740.0
2014-01-17,53500,54800,53500,54300,9375,1200016.0,22099740.0
2014-01-20,54900,54900,54000,54700,9564,1208856.0,22099740.0
2014-01-21,54500,55400,54100,55200,17829,1219906.0,22099740.0
2014-01-22,55500,55500,54100,54800,25518,1211066.0,22099740.0
2014-01-23,54400,54700,53100,53400,16233,1180126.0,22099740.0
2014-01-24,53000,53300,52000,52500,18576,1160236.0,22099740.0
2014-01-27,52000,53200,51000,53200,19182,1175706.0,22099740.0
2014-01-28,52300,53400,52300,53000,9607,1171286.0,22099740.0
2014-01-29,52400,54700,52400,54600,28310,1206646.0,22099740.0
2014-02-03,53700,54000,52100,52700,22715,1164656.0,22099740.0
2014-02-04,51800,52700,51500,52500,23363,1160236.0,22099740.0
2014-02-05,52400,52600,51700,51800,20053,1144767.0,22099740.0
2014-02-06,51500,52300,51000,51300,19689,1133717.0,22099740.0
2014-02-07,51400,52700,51200,52400,17999,1158026.0,22099740.0
2014-02-10,52600,53400,52200,53000,13168,1171286.0,22099740.0
2014-02-11,53300,53300,51900,52200,19245,1153606.0,22099740.0
2014-02-12,52100,52500,51700,52000,24112,1149186.0,22099740.0
2014-02-13,52000,52100,50600,50900,43627,1124877.0,22099740.0
2014-02-14,50900,51300,50800,50900,25391,1124877.0,22099740.0
2014-02-17,51100,51700,50900,51400,20023,1135927.0,22099740.0
2014-02-18,51200,51700,50800,51100,18197,1129297.0,22099740.0
2014-02-19,51500,51600,51000,51400,38034,1135927.0,22099740.0
2014-02-20,51500,51500,50800,50800,22981,1122667.0,22099740.0
2014-02-21,51300,51700,50500,51300,44171,1133717.0,22099740.0
2014-02-24,51100,51400,50900,51100,7296,1129297.0,22099740.0
2014-02-25,51300,51800,51000,51700,33715,1142557.0,22099740.0
2014-02-26,51700,51900,51000,51400,24495,1135927.0,22099740.0
2014-02-27,51300,51700,51100,51200,22045,1131507.0,22099740.0
2014-02-28,51400,54000,51400,53400,72154,1180126.0,22099740.0
2014-03-03,53200,54700,53100,54200,43333,1197806.0,22099740.0
