한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-01,13900,14900,13800,14900,420670,787855.0,52876205.0
2005-04-04,14900,15000,14450,15000,188331,793143.0,52876205.0
2005-04-06,15100,15100,14650,15000,155552,793143.0,52876205.0
2005-04-07,14900,15300,14900,15150,213900,801075.0,52876205.0
2005-04-08,15400,15400,14850,14850,109063,785212.0,52876205.0
2005-04-11,14850,14850,14600,14650,154080,774636.0,52876205.0
2005-04-12,14400,14700,14100,14100,179164,745554.0,52876205.0
2005-04-13,14300,14400,14000,14100,267328,745554.0,52876205.0
2005-04-14,14000,14000,13700,13750,255623,727048.0,52876205.0
2005-04-15,13950,14000,13700,13800,319520,729692.0,52876205.0
2005-04-18,13550,13600,13350,13500,407710,713829.0,52876205.0
2005-04-19,13500,13850,13500,13850,139296,732335.0,52876205.0
2005-04-20,14000,14850,14000,14300,353720,756130.0,52876205.0
2005-04-21,14200,14300,13850,14300,221813,756130.0,52876205.0
2005-04-22,14850,15000,14650,14800,472552,782568.0,52876205.0
2005-04-25,14500,14900,14500,14800,72968,782568.0,52876205.0
2005-04-26,14850,15050,14800,14850,178280,785212.0,52876205.0
2005-04-27,14500,14700,14150,14500,125061,766705.0,52876205.0
2005-04-28,14500,14600,14050,14350,93120,758774.0,52876205.0
2005-04-29,13900,14200,13800,14200,128590,750842.0,52876205.0
2005-05-02,14200,14350,13650,13750,179640,727048.0,52876205.0
2005-05-03,13700,13950,13500,13500,230316,713829.0,52876205.0
2005-05-04,13600,13950,13500,13850,155834,732335.0,52876205.0
2005-05-06,13900,14200,13800,14000,170561,740267.0,52876205.0
2005-05-09,14050,14200,13900,14050,111277,742911.0,52876205.0
2005-05-10,14200,14200,13900,14150,54040,748198.0,52876205.0
2005-05-11,14000,14050,13700,13950,97483,737623.0,52876205.0
2005-05-12,13950,13950,13650,13900,86789,734979.0,52876205.0
2005-05-13,13900,14100,13650,14000,440582,740267.0,52876205.0
2005-05-16,14000,14300,13950,14100,110857,745554.0,52876205.0
2005-05-17,14200,14250,13900,13900,104600,734979.0,52876205.0
2005-05-18,13950,14050,13850,13900,100541,734979.0,52876205.0
2005-05-19,14050,14250,14000,14250,235098,753486.0,52876205.0
2005-05-20,14400,14400,14100,14400,92642,761417.0,52876205.0
2005-05-23,14800,15250,14650,15150,467421,801075.0,52876205.0
2005-05-24,15250,15300,15000,15200,130680,803718.0,52876205.0
2005-05-25,15300,15600,15250,15500,395470,819581.0,52876205.0
2005-05-26,15500,15700,15500,15700,168486,830156.0,52876205.0
2005-05-27,15850,16300,15800,16300,289514,861882.0,52876205.0
2005-05-30,16350,16900,16350,16800,403235,888320.0,52876205.0
2005-05-31,16700,17250,16400,17200,622215,909471.0,52876205.0
2005-06-01,17150,17150,16650,16700,659712,883033.0,52876205.0
2005-06-02,16600,17000,16500,16800,231542,888320.0,52876205.0
2005-06-03,16700,16950,16550,16800,184304,888320.0,52876205.0
2005-06-07,16600,16650,16400,16400,235155,867170.0,52876205.0
2005-06-08,16150,17200,16100,16950,294498,896252.0,52876205.0
2005-06-09,17200,17400,16700,17400,510441,920046.0,52876205.0
2005-06-10,17400,17450,17150,17200,239090,909471.0,52876205.0
2005-06-13,17050,17500,16900,16900,155188,893608.0,52876205.0
2005-06-14,16600,17150,16600,16800,269360,888320.0,52876205.0
2005-06-15,17200,17850,16900,17850,317534,943840.0,52876205.0
2005-06-16,17900,18050,17500,18050,257554,954416.0,52876205.0
2005-06-17,18000,18350,17800,18050,168250,954416.0,52876205.0
2005-06-20,18000,18050,17550,17700,197462,935909.0,52876205.0
2005-06-21,17950,17950,17700,17800,106694,941196.0,52876205.0
2005-06-22,17000,18150,17000,17800,490063,941196.0,52876205.0
2005-06-23,17700,17900,17450,17750,395188,938553.0,52876205.0
2005-06-24,17450,18100,17450,18100,382747,957059.0,52876205.0
2005-06-27,17700,18050,17650,17900,231258,946484.0,52876205.0
2005-06-28,17750,18300,17750,17900,330322,946484.0,52876205.0
2005-06-29,18300,18700,18100,18300,266951,967635.0,52876205.0
2005-06-30,18450,18650,18050,18600,272869,983497.0,52876205.0
2005-07-01,18400,19650,18400,19500,287020,1031086.0,52876205.0
2005-07-04,19800,19850,19450,19700,193302,1041661.0,52876205.0
2005-07-05,19700,19800,19300,19400,155039,1025798.0,52876205.0
2005-07-06,19300,19500,18450,18500,332235,978210.0,52876205.0
2005-07-07,18150,18400,18000,18100,433635,957059.0,52876205.0
2005-07-08,18000,18450,17850,18050,179760,954416.0,52876205.0
2005-07-11,18200,19600,18200,19500,352499,1031086.0,52876205.0
2005-07-12,19750,19950,19000,19200,254438,1015223.0,52876205.0
2005-07-13,19900,20800,19800,20800,846128,1099825.0,52876205.0
2005-07-14,20850,22150,20600,21650,526028,1144770.0,52876205.0
2005-07-15,22500,23300,22000,23050,1475653,1218797.0,52876205.0
2005-07-18,23000,23250,22600,23100,397796,1221440.0,52876205.0
2005-07-19,23000,23000,22200,22600,490742,1195002.0,52876205.0
2005-07-20,22650,23300,22300,22600,684470,1195002.0,52876205.0
2005-07-21,22650,22700,21700,21700,256922,1147414.0,52876205.0
2005-07-22,21400,22300,21400,21500,128353,1136838.0,52876205.0
2005-07-25,21050,22400,21050,22400,169740,1184427.0,52876205.0
2005-07-26,22600,22950,22550,22650,387098,1197646.0,52876205.0
2005-07-27,22750,23800,22500,22650,460171,1197646.0,52876205.0
2005-07-28,22900,23200,22600,23000,318957,1216153.0,52876205.0
2005-07-29,23600,23600,22950,23500,476848,1242591.0,52876205.0
2005-08-01,22700,23350,22700,23050,170822,1218797.0,52876205.0
2005-08-02,23000,23050,22700,22850,117730,1208221.0,52876205.0
2005-08-03,22700,23500,22700,23350,322661,1234659.0,52876205.0
2005-08-04,23150,23350,21750,22000,389568,1163277.0,52876205.0
2005-08-05,21650,22000,21100,21350,209503,1128907.0,52876205.0
2005-08-08,20700,21800,20700,21400,214441,1131551.0,52876205.0
2005-08-09,21200,22550,21150,22550,137189,1192358.0,52876205.0
2005-08-10,22350,23400,22300,23050,243470,1218797.0,52876205.0
2005-08-11,23100,24350,23050,24300,350330,1284892.0,52876205.0
2005-08-12,24750,24750,23050,23100,569019,1221440.0,52876205.0
2005-08-16,23250,23450,22100,22300,320375,1179139.0,52876205.0
2005-08-17,21900,22100,21600,22000,309084,1163277.0,52876205.0
2005-08-18,22500,23400,22250,22250,781420,1176496.0,52876205.0
2005-08-19,22150,22450,21850,22100,243131,1168564.0,52876205.0
2005-08-22,22250,23750,22000,23750,547319,1255810.0,52876205.0
2005-08-23,24200,24750,23900,24650,570222,1303398.0,52876205.0
2005-08-24,24650,24850,23200,23750,300779,1255810.0,52876205.0
2005-08-25,23550,24650,23150,24500,475279,1295467.0,52876205.0
2005-08-26,24000,25100,23600,23650,177840,1250522.0,52876205.0
2005-08-29,23000,23000,21600,22200,263307,1173852.0,52876205.0
2005-08-30,22700,23250,22050,22500,328342,1189715.0,52876205.0
2005-08-31,22450,22700,21900,22550,224926,1192358.0,52876205.0
2005-09-01,22700,23300,22500,23000,355969,1216153.0,52876205.0
2005-09-02,23300,23650,23000,23050,276148,1218797.0,52876205.0
2005-09-05,23300,23300,22800,23000,133568,1216153.0,52876205.0
2005-09-06,23000,23800,23000,23500,260402,1242591.0,52876205.0
2005-09-07,23800,23900,23500,23800,337824,1258454.0,52876205.0
2005-09-08,24100,25000,24050,25000,680905,1321905.0,52876205.0
2005-09-09,25300,26700,24750,26450,560046,1398576.0,52876205.0
2005-09-12,26750,27850,26100,27000,484501,1427658.0,52876205.0
2005-09-13,27300,27300,25800,25800,173786,1364206.0,52876205.0
2005-09-14,25900,26800,25700,26600,212212,1406507.0,52876205.0
2005-09-15,26750,27300,25700,26600,270222,1406507.0,52876205.0
2005-09-16,26900,27900,26700,27900,264289,1475246.0,52876205.0
2005-09-20,29000,29350,28300,28950,379352,1530766.0,52876205.0
2005-09-21,28950,29550,28500,28800,242128,1522835.0,52876205.0
2005-09-22,28400,29300,28300,29100,248371,1538698.0,52876205.0
2005-09-23,29100,29150,27850,27950,1748979,1477890.0,52876205.0
2005-09-26,29000,29150,28450,28950,451578,1530766.0,52876205.0
2005-09-27,29500,29600,28600,29000,267514,1533410.0,52876205.0
2005-09-28,29500,30900,29200,30900,580999,1633875.0,52876205.0
2005-09-29,31200,31700,30750,30800,355264,1628587.0,52876205.0
2005-09-30,32500,32500,30000,30500,525324,1612724.0,52876205.0
2005-10-04,30950,32000,30900,31950,227630,1689395.0,52876205.0
2005-10-05,32300,32300,31000,31100,219790,1644450.0,52876205.0
2005-10-06,30200,30450,28250,29000,589837,1533410.0,52876205.0
2005-10-07,29450,29900,29200,29550,524591,1562492.0,52876205.0
2005-10-10,29000,29850,28950,29200,379626,1543985.0,52876205.0
2005-10-11,29000,30850,28900,30850,234556,1631231.0,52876205.0
2005-10-12,31450,31450,30100,30200,351878,1596861.0,52876205.0
2005-10-13,30100,30250,29000,30000,421686,1586286.0,52876205.0
2005-10-14,30100,30450,28250,28350,290846,1499040.0,52876205.0
2005-10-17,28500,28900,27600,27850,240182,1472602.0,52876205.0
2005-10-18,28000,28450,27300,27650,202190,1462027.0,52876205.0
2005-10-19,27050,27100,24900,25300,497682,1337768.0,52876205.0
2005-10-20,25950,27800,25950,27400,582527,1448808.0,52876205.0
2005-10-21,26500,27850,26400,27600,595905,1459383.0,52876205.0
2005-10-24,27900,27900,27050,27500,155060,1454096.0,52876205.0
2005-10-25,28400,28550,27500,27500,237124,1454096.0,52876205.0
2005-10-26,27550,28000,27300,27400,165320,1448808.0,52876205.0
2005-10-27,27500,27750,26500,27200,178301,1438233.0,52876205.0
2005-10-28,26300,27300,26300,26700,301050,1411795.0,52876205.0
2005-10-31,27100,27200,26800,26800,282613,1417082.0,52876205.0
2005-11-01,27950,30800,27700,30800,907859,1628587.0,52876205.0
2005-11-02,31000,31350,30350,30800,426882,1628587.0,52876205.0
2005-11-03,31500,31700,30550,31000,307945,1639162.0,52876205.0
2005-11-04,31100,31750,29700,30450,322030,1610080.0,52876205.0
2005-11-07,30600,31200,29700,30000,300073,1586286.0,52876205.0
2005-11-08,30500,30600,29900,30050,145543,1588930.0,52876205.0
2005-11-09,29650,30050,28400,28800,504845,1522835.0,52876205.0
2005-11-10,28550,29700,28550,29700,313451,1570423.0,52876205.0
2005-11-11,30300,31250,30200,31100,499800,1644450.0,52876205.0
2005-11-14,31100,31100,30350,30500,191251,1612724.0,52876205.0
2005-11-15,30500,31250,29950,30800,333204,1628587.0,52876205.0
2005-11-16,31250,33700,31100,33500,722439,1771353.0,52876205.0
2005-11-17,34150,35550,33700,34650,1642869,1832161.0,52876205.0
2005-11-18,34950,35650,34550,35000,329395,1850667.0,52876205.0
2005-11-21,35050,36450,34500,35450,262272,1874461.0,52876205.0
2005-11-22,35050,35450,33800,34000,374870,1797791.0,52876205.0
2005-11-23,34500,37950,34150,37950,496198,2006652.0,52876205.0
2005-11-24,37950,38250,37050,37250,279616,1969639.0,52876205.0
2005-11-25,37400,39300,37400,37850,262095,2001364.0,52876205.0
2005-11-28,37850,38350,35950,36350,334474,1922050.0,52876205.0
2005-11-29,35300,36050,34000,34500,622222,1824229.0,52876205.0
2005-11-30,35300,37200,34900,35300,718070,1866530.0,52876205.0
2005-12-01,34850,36300,34850,36150,311696,1911475.0,52876205.0
2005-12-02,37500,37550,35250,35400,426905,1871818.0,52876205.0
2005-12-05,35000,36200,34800,36200,293458,1914119.0,52876205.0
2005-12-06,36000,36500,35550,35700,1150228,1887681.0,52876205.0
2005-12-07,35500,36300,35050,35700,196535,1887681.0,52876205.0
2005-12-08,35700,36750,35350,36000,327548,1903543.0,52876205.0
2005-12-09,35600,36550,35550,36000,277730,1903543.0,52876205.0
2005-12-12,36500,39100,36500,38950,664182,2059528.0,52876205.0
2005-12-13,39000,40950,39000,40000,457940,2115048.0,52876205.0
2005-12-14,40200,40750,38550,39600,295662,2093898.0,52876205.0
2005-12-15,40000,40700,39400,40550,159738,2144130.0,52876205.0
2005-12-16,39600,40700,39000,40000,167879,2115048.0,52876205.0
2005-12-19,40000,40600,39200,40500,152570,2141486.0,52876205.0
2005-12-20,39900,40600,39750,40550,129890,2144130.0,52876205.0
2005-12-21,40500,42050,40100,41700,293156,2204938.0,52876205.0
2005-12-22,41750,41800,39700,40000,272360,2115048.0,52876205.0
2005-12-23,40000,40300,38300,38800,211216,2051597.0,52876205.0
2005-12-26,38700,40000,38700,38950,139772,2059528.0,52876205.0
2005-12-27,38750,39850,38550,39000,109658,2062172.0,52876205.0
2005-12-28,39050,41500,38750,41500,244398,2194363.0,52876205.0
2005-12-29,41500,43200,40850,43000,568033,2273677.0,52876205.0
2006-01-02,43000,43000,41650,42300,208076,2236663.0,52876205.0
2006-01-03,42300,43000,41750,42450,290409,2244595.0,52876205.0
2006-01-04,43000,43200,41850,42400,244300,2241951.0,52876205.0
2006-01-05,42250,42250,40200,41300,360948,2183787.0,52876205.0
2006-01-06,41300,42300,41300,42200,215368,2231376.0,52876205.0
2006-01-09,42800,43200,41850,42550,375307,2249883.0,52876205.0
2006-01-10,42100,43000,40250,40800,412614,2157349.0,52876205.0
2006-01-11,40000,40700,39600,40000,181889,2115048.0,52876205.0
2006-01-12,40000,40000,39250,39400,251254,2083322.0,52876205.0
2006-01-13,38500,40000,38500,39950,331640,2112404.0,52876205.0
2006-01-16,39950,40100,39350,39600,172467,2093898.0,52876205.0
2006-01-17,39250,39950,35150,35650,573828,1885037.0,52876205.0
2006-01-18,35000,36650,32500,35700,1014339,1887681.0,52876205.0
2006-01-19,36000,36700,35000,35500,351030,1877105.0,52876205.0
2006-01-20,35250,37400,34400,34400,381486,1818941.0,52876205.0
2006-01-23,33500,35150,31000,31000,461996,1639162.0,52876205.0
2006-01-24,31850,34500,31100,33600,673215,1776640.0,52876205.0
2006-01-25,34900,36400,34500,36300,517711,1919406.0,52876205.0
2006-01-26,36300,37350,35600,37050,189377,1959063.0,52876205.0
2006-01-27,37400,39000,37400,39000,252266,2062172.0,52876205.0
2006-01-31,39200,40200,38300,39600,197511,2093898.0,52876205.0
2006-02-01,39300,40100,38000,38000,269427,2009296.0,52876205.0
2006-02-02,38300,39100,36600,38150,158061,2017227.0,52876205.0
2006-02-03,37000,37350,34300,36000,518420,1903543.0,52876205.0
2006-02-06,35900,35900,33850,35000,689603,1850667.0,52876205.0
2006-02-07,35000,35200,32750,32800,638377,1734340.0,52876205.0
2006-02-08,32500,33200,31450,31550,490904,1668244.0,52876205.0
2006-02-09,32150,33250,31700,32300,452869,1707901.0,52876205.0
2006-02-10,32050,34450,32050,34250,339845,1811010.0,52876205.0
2006-02-13,34950,34950,33250,33550,234897,1773997.0,52876205.0
2006-02-14,33150,34400,32650,34250,257360,1811010.0,52876205.0
2006-02-15,34650,34900,32150,32200,465371,1702614.0,52876205.0
2006-02-16,32200,33050,31800,32900,828951,1739627.0,52876205.0
2006-02-17,33300,34400,33000,34000,553441,1797791.0,52876205.0
2006-02-20,35700,37400,35200,36550,634480,1932625.0,52876205.0
2006-02-21,36100,36900,35300,35900,215765,1898256.0,52876205.0
2006-02-22,35900,36450,34150,34700,294299,1834804.0,52876205.0
2006-02-23,35000,35300,34350,34750,236945,1837448.0,52876205.0
2006-02-24,35300,35950,35100,35900,224804,1898256.0,52876205.0
2006-02-27,35600,37250,35500,37100,491355,1961707.0,52876205.0
2006-02-28,37100,38000,36550,37800,186347,1998721.0,52876205.0
2006-03-02,38000,38400,37000,37350,369838,1974926.0,52876205.0
2006-03-03,36900,37900,35500,35500,263727,1877105.0,52876205.0
2006-03-06,35000,35400,34650,35000,491024,1850667.0,52876205.0
2006-03-07,34950,35150,33650,34200,371386,1808366.0,52876205.0
2006-03-08,34250,34800,33850,34200,184858,1808366.0,52876205.0
2006-03-09,33900,35950,33900,34450,180629,1821585.0,52876205.0
2006-03-10,34350,35500,34100,35500,87065,1877105.0,52876205.0
2006-03-13,36000,36450,35200,35550,86596,1879749.0,52876205.0
2006-03-14,35850,35950,33700,34100,125524,1803079.0,52876205.0
2006-03-15,34500,35150,34100,34100,127750,1803079.0,52876205.0
2006-03-16,34250,34600,33150,33600,164160,1776640.0,52876205.0
2006-03-17,33600,33650,32600,33500,176070,1771353.0,52876205.0
2006-03-20,33300,34500,33300,34150,71319,1805722.0,52876205.0
2006-03-21,34600,34950,33550,33550,151752,1773997.0,52876205.0
2006-03-22,32950,33500,32100,32200,252627,1702614.0,52876205.0
2006-03-23,32650,32850,32000,32350,164293,1710545.0,52876205.0
2006-03-24,32250,33000,32050,32900,158684,1739627.0,52876205.0
2006-03-27,33250,33300,32000,32000,353002,1692039.0,52876205.0
2006-03-28,32100,32750,31900,32500,583722,1718477.0,52876205.0
2006-03-29,32100,33400,32100,32700,238224,1729052.0,52876205.0
2006-03-30,32600,33050,32150,32900,139659,1739627.0,52876205.0
2006-03-31,32600,34850,32550,34800,246889,1840092.0,52876205.0
2006-04-03,35200,37000,35000,36900,343780,1951132.0,52876205.0
2006-04-04,37900,39400,37150,39300,674890,2078035.0,52876205.0
2006-04-05,39400,39400,37850,39000,264197,2062172.0,52876205.0
2006-04-06,39100,39300,38250,38650,178983,2043665.0,52876205.0
2006-04-07,39000,39400,38000,39150,189370,2070103.0,52876205.0
2006-04-10,39300,40300,39150,39500,408736,2088610.0,52876205.0
2006-04-11,39900,39900,37900,38700,144212,2046309.0,52876205.0
2006-04-12,38000,38000,37150,38000,161950,2009296.0,52876205.0
2006-04-13,38000,38400,37350,38400,162068,2030446.0,52876205.0
2006-04-14,38850,40000,38600,39950,294123,2112404.0,52876205.0
2006-04-17,40000,40200,39500,39700,189167,2099185.0,52876205.0
2006-04-18,38950,39950,38850,39500,275038,2088610.0,52876205.0
2006-04-19,40300,41600,39800,41000,517250,2167924.0,52876205.0
2006-04-20,40900,41400,40250,41000,423476,2167924.0,52876205.0
2006-04-21,40800,41850,40500,41650,274590,2202294.0,52876205.0
2006-04-24,41650,41650,39500,41000,195657,2167924.0,52876205.0
2006-04-25,40450,41450,39350,41000,219625,2167924.0,52876205.0
2006-04-26,40150,41600,39800,41050,224046,2170568.0,52876205.0
2006-04-27,40800,41050,40200,40800,181931,2157349.0,52876205.0
2006-04-28,40800,41200,39050,40400,170417,2136199.0,52876205.0
2006-05-02,40000,40100,39100,39200,124889,2072747.0,52876205.0
2006-05-03,39100,40400,38650,39900,169310,2109761.0,52876205.0
2006-05-04,40000,40500,38800,38800,129705,2051597.0,52876205.0
2006-05-08,39700,39800,39000,39000,153169,2062172.0,52876205.0
2006-05-09,39000,39000,37800,38200,142470,2019871.0,52876205.0
2006-05-10,38000,38550,37450,37500,72433,1982858.0,52876205.0
2006-05-11,37500,38300,37450,38000,107912,2009296.0,52876205.0
2006-05-12,37600,37900,36400,36600,168628,1935269.0,52876205.0
2006-05-15,36000,36300,34200,35100,407587,1855955.0,52876205.0
2006-05-16,35100,35450,32000,33800,475584,1787216.0,52876205.0
2006-05-17,33400,34150,33400,34100,190886,1803079.0,52876205.0
2006-05-18,32900,33600,32500,33600,258159,1776640.0,52876205.0
2006-05-19,33800,35400,33600,35300,327951,1866530.0,52876205.0
2006-05-22,35000,35750,35000,35000,226433,1850667.0,52876205.0
2006-05-23,34500,34950,33200,33300,231493,1760778.0,52876205.0
2006-05-24,32800,34350,32600,33850,136221,1789860.0,52876205.0
2006-05-25,34000,34000,32500,32700,117192,1729052.0,52876205.0
2006-05-26,33500,33600,32650,33000,170033,1744915.0,52876205.0
2006-05-29,33800,34100,33100,33250,124670,1758134.0,52876205.0
2006-05-30,33250,33400,31850,31850,120617,1684107.0,52876205.0
2006-06-01,31850,32200,30000,30950,220238,1636519.0,52876205.0
2006-06-02,31500,33000,30500,32800,222054,1734340.0,52876205.0
2006-06-05,33000,33000,31100,32400,103502,1713189.0,52876205.0
2006-06-07,31000,31400,28400,28400,413104,1501684.0,52876205.0
2006-06-08,28650,29500,28400,28600,646424,1512259.0,52876205.0
2006-06-09,29300,29450,28750,29000,254437,1533410.0,52876205.0
2006-06-12,28500,30150,28500,30000,247749,1586286.0,52876205.0
2006-06-13,29000,29450,28450,28550,388946,1509616.0,52876205.0
2006-06-14,28200,28850,28100,28700,521034,1517547.0,52876205.0
2006-06-15,29100,29300,27500,27500,438999,1454096.0,52876205.0
2006-06-16,28500,31000,28400,30500,469741,1612724.0,52876205.0
2006-06-19,30500,30600,29450,30550,82607,1615368.0,52876205.0
2006-06-20,30000,30150,28550,28800,83720,1522835.0,52876205.0
2006-06-21,28950,29250,28550,28800,168842,1522835.0,52876205.0
2006-06-22,29500,29800,28750,29100,210330,1538698.0,52876205.0
2006-06-23,28600,28800,28100,28300,129590,1496397.0,52876205.0
2006-06-26,28700,28850,28200,28450,182030,1504328.0,52876205.0
2006-06-27,28550,28750,28150,28550,423567,1509616.0,52876205.0
2006-06-28,27750,27900,27250,27500,240405,1454096.0,52876205.0
2006-06-29,28000,29100,28000,28700,652704,1517547.0,52876205.0
2006-06-30,29900,31650,29800,31000,606662,1639162.0,52876205.0
2006-07-03,31500,32900,31000,32550,966734,1721120.0,52876205.0
2006-07-04,32850,32850,31750,32550,123013,1721120.0,52876205.0
2006-07-05,31650,32750,31100,32500,287775,1718477.0,52876205.0
2006-07-06,31800,31800,30300,30850,697480,1631231.0,52876205.0
2006-07-07,31350,32150,30900,31800,270689,1681463.0,52876205.0
2006-07-10,31400,32550,31100,32500,437241,1718477.0,52876205.0
2006-07-11,31900,33400,31850,32650,281369,1726408.0,52876205.0
2006-07-12,32500,33250,31950,32400,198360,1713189.0,52876205.0
2006-07-13,31900,33100,31850,32950,294681,1742271.0,52876205.0
2006-07-14,32100,33100,31500,33000,186465,1744915.0,52876205.0
2006-07-18,32100,32900,31300,31950,200950,1689395.0,52876205.0
2006-07-19,32000,33250,32000,32800,369690,1734340.0,52876205.0
