삼성화재해상보험(000810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-24,78600,80800,78600,79600,143532,3890437.0,48874837.0
2005-01-25,80000,80200,78900,79500,153806,3885550.0,48874837.0
2005-01-26,80000,80400,79400,80100,74930,3914874.0,48874837.0
2005-01-27,80300,81600,79900,80400,219950,3929537.0,48874837.0
2005-01-28,81000,81000,80000,80300,113280,3924649.0,48874837.0
2005-01-31,80000,80200,79500,80000,167591,3909987.0,48874837.0
2005-02-01,79900,79900,77700,78000,251862,3812237.0,48874837.0
2005-02-02,78200,78400,77500,78000,189681,3812237.0,48874837.0
2005-02-03,77700,78400,77700,78000,117319,3812237.0,48874837.0
2005-02-04,77700,78400,77700,77800,128974,3802462.0,48874837.0
2005-02-07,77800,79300,77800,79100,135793,3866000.0,48874837.0
2005-02-11,78600,79600,78100,78400,120884,3831787.0,48874837.0
2005-02-14,78600,80800,78600,79500,201838,3885550.0,48874837.0
2005-02-15,79500,79900,78900,79500,218194,3885550.0,48874837.0
2005-02-16,80000,80600,79300,80000,224222,3909987.0,48874837.0
2005-02-17,80000,81500,79600,81000,223676,3958862.0,48874837.0
2005-02-18,81500,84000,81200,83900,206153,4100599.0,48874837.0
2005-02-21,83000,83700,82100,83600,129048,4085936.0,48874837.0
2005-02-22,82600,83300,79900,79900,140705,3905099.0,48874837.0
2005-02-23,80500,80500,79200,79700,94987,3895325.0,48874837.0
2005-02-24,80700,81000,79600,81000,141215,3958862.0,48874837.0
2005-02-25,80600,81800,80200,80300,202168,3924649.0,48874837.0
2005-02-28,80600,82400,80500,82000,254182,4007737.0,48874837.0
2005-03-02,83100,83200,79700,79800,280510,3900212.0,48874837.0
2005-03-03,80400,80900,78200,78600,296424,3841562.0,48874837.0
2005-03-04,78900,79100,77800,77800,236296,3802462.0,48874837.0
2005-03-07,78200,79000,76300,77300,341410,3778025.0,48874837.0
2005-03-08,78800,78800,76600,76600,204480,3743813.0,48874837.0
2005-03-09,77000,77000,75900,76500,159853,3738925.0,48874837.0
2005-03-10,76900,77100,76400,76700,188837,3748700.0,48874837.0
2005-03-11,77000,78600,76900,78200,157807,3822012.0,48874837.0
2005-03-14,77600,79400,77100,78800,255066,3851337.0,48874837.0
2005-03-15,79200,80300,78400,78800,243918,3851337.0,48874837.0
2005-03-16,79400,80200,79100,79700,267772,3895325.0,48874837.0
2005-03-17,80200,80200,78800,79100,172966,3866000.0,48874837.0
2005-03-18,79500,79700,77800,77800,231120,3802462.0,48874837.0
2005-03-21,77400,77800,76200,76400,195625,3734038.0,48874837.0
2005-03-22,76600,77700,76200,77600,132682,3792687.0,48874837.0
2005-03-23,77800,77800,75900,76000,152247,3714488.0,48874837.0
2005-03-24,76100,76300,74200,74200,209735,3626513.0,48874837.0
2005-03-25,74400,75000,74300,75000,65015,3665613.0,48874837.0
2005-03-28,75600,77000,75500,76500,66144,3738925.0,48874837.0
2005-03-29,76800,77600,75800,76300,186603,3729150.0,48874837.0
2005-03-30,74000,76200,74000,74700,120340,3650950.0,48874837.0
2005-03-31,76000,76900,75100,76900,129214,3758475.0,48874837.0
2005-04-01,76800,77900,76600,77600,83482,3792687.0,48874837.0
2005-04-04,77600,77800,75400,75600,112498,3694938.0,48874837.0
2005-04-06,75600,76600,75300,76000,124080,3714488.0,48874837.0
2005-04-07,75900,76100,74800,74900,131390,3660725.0,48874837.0
2005-04-08,75000,75500,74100,74800,183901,3655838.0,48874837.0
2005-04-11,74800,74900,73200,73400,154240,3587413.0,48874837.0
2005-04-12,73500,74100,73400,73900,93895,3611850.0,48874837.0
2005-04-13,74900,74900,73800,73800,99766,3606963.0,48874837.0
2005-04-14,73600,74200,71800,71800,180770,3509213.0,48874837.0
2005-04-15,72300,72900,71900,72000,104153,3518988.0,48874837.0
2005-04-18,71900,73500,71500,72100,137839,3523876.0,48874837.0
2005-04-19,72300,73500,71100,71600,133483,3499438.0,48874837.0
2005-04-20,72700,74000,72500,73700,106133,3602075.0,48874837.0
2005-04-21,73500,75200,73100,74300,176743,3631400.0,48874837.0
2005-04-22,74700,75000,73500,73900,52045,3611850.0,48874837.0
2005-04-25,73100,74300,73000,73000,56267,3567863.0,48874837.0
2005-04-26,73500,73700,72600,72800,79346,3558088.0,48874837.0
2005-04-27,72600,72600,70400,70400,127856,3440789.0,48874837.0
2005-04-28,70600,71000,70000,70000,92113,3421239.0,48874837.0
2005-04-29,69900,69900,68100,68100,148052,3328376.0,48874837.0
2005-05-02,68600,69300,68600,69300,56720,3387026.0,48874837.0
2005-05-03,68800,69300,67300,67300,149804,3289277.0,48874837.0
2005-05-04,67600,68400,67500,68300,90890,3338151.0,48874837.0
2005-05-06,68500,71000,68500,69800,264640,3411464.0,48874837.0
2005-05-09,70000,70100,68700,69300,200830,3387026.0,48874837.0
2005-05-10,70500,70600,69400,69500,53050,3396801.0,48874837.0
2005-05-11,70300,70400,68600,69300,39804,3387026.0,48874837.0
2005-05-12,69200,70300,68900,68900,55240,3367476.0,48874837.0
2005-05-13,69400,69400,68000,68400,38694,3343039.0,48874837.0
2005-05-16,68900,70200,68600,69200,67360,3382139.0,48874837.0
2005-05-17,69700,70400,69100,69100,77230,3377251.0,48874837.0
2005-05-18,70200,70900,69900,70900,121095,3465226.0,48874837.0
2005-05-19,71500,75200,71200,75200,192920,3675388.0,48874837.0
2005-05-20,75300,76000,74500,75200,83820,3675388.0,48874837.0
2005-05-23,76200,76200,74200,74700,68630,3650950.0,48874837.0
2005-05-24,74600,75000,73300,73800,93753,3606963.0,48874837.0
2005-05-25,73300,73500,71200,71500,158077,3494551.0,48874837.0
2005-05-26,71700,72500,71300,72400,130936,3538538.0,48874837.0
2005-05-27,74000,75700,73600,74600,282243,3646063.0,48874837.0
2005-05-30,74500,75800,74500,75700,41792,3699825.0,48874837.0
2005-05-31,75200,76000,74100,75500,69396,3690050.0,48874837.0
2005-06-01,76300,77900,75600,77300,141611,3778025.0,48874837.0
2005-06-02,78400,78400,77300,77300,97981,3778025.0,48874837.0
2005-06-03,77400,77900,77100,77700,46750,3797575.0,48874837.0
2005-06-07,78000,79200,77300,79100,144210,3866000.0,48874837.0
2005-06-08,78500,80500,78500,80300,210769,3924649.0,48874837.0
2005-06-09,79100,80300,78000,80300,235031,3924649.0,48874837.0
2005-06-10,79400,80200,78100,78800,104192,3851337.0,48874837.0
2005-06-13,78800,79000,77500,77700,78181,3797575.0,48874837.0
2005-06-14,77700,78000,76000,76200,64911,3724263.0,48874837.0
2005-06-15,77000,79000,76600,79000,70875,3861112.0,48874837.0
2005-06-16,78500,79500,78000,79000,166565,3861112.0,48874837.0
2005-06-17,79000,79700,78100,78800,136797,3851337.0,48874837.0
2005-06-20,78900,79300,78800,79000,151420,3861112.0,48874837.0
2005-06-21,79100,79700,78700,79000,69660,3861112.0,48874837.0
2005-06-22,79500,80000,78300,80000,105637,3909987.0,48874837.0
2005-06-23,79500,81400,79100,80600,194664,3939312.0,48874837.0
2005-06-24,80600,80700,78000,80300,83990,3924649.0,48874837.0
2005-06-27,80300,80900,78900,79800,165110,3900212.0,48874837.0
2005-06-28,79200,81900,79200,81900,106750,4002849.0,48874837.0
2005-06-29,81900,83300,81000,83000,142483,4056611.0,48874837.0
2005-06-30,82200,84100,82200,83900,121653,4100599.0,48874837.0
2005-07-01,84500,90500,84000,90000,354670,4398735.0,48874837.0
2005-07-04,89400,89900,87600,89000,230126,4349860.0,48874837.0
2005-07-05,88500,91500,87400,91000,270613,4447610.0,48874837.0
2005-07-06,88900,90000,86500,86600,113502,4232561.0,48874837.0
2005-07-07,86100,88400,85500,85500,158786,4178799.0,48874837.0
2005-07-08,86500,89400,86500,87000,107920,4252111.0,48874837.0
2005-07-11,87500,89000,86900,87000,120371,4252111.0,48874837.0
2005-07-12,86800,87600,85700,86400,106406,4222786.0,48874837.0
2005-07-13,86000,87400,86000,87000,37777,4252111.0,48874837.0
2005-07-14,87800,90200,87200,90200,82025,4408510.0,48874837.0
2005-07-15,90300,91700,89200,90500,114860,4423173.0,48874837.0
2005-07-18,90100,90600,88600,89500,76389,4374298.0,48874837.0
2005-07-19,89500,92000,89500,91500,108462,4472048.0,48874837.0
2005-07-20,91500,91500,90600,91500,196750,4472048.0,48874837.0
2005-07-21,91500,92300,89500,90000,78969,4398735.0,48874837.0
2005-07-22,89900,91500,89200,90100,84790,4403623.0,48874837.0
2005-07-25,90100,91300,88600,88600,69441,4330311.0,48874837.0
2005-07-26,90200,90200,88500,89100,322899,4354748.0,48874837.0
2005-07-27,89500,93200,88600,93100,165495,4550247.0,48874837.0
2005-07-28,93000,93100,92100,93000,87840,4545360.0,48874837.0
2005-07-29,93000,94100,92000,92800,174955,4535585.0,48874837.0
2005-08-01,95000,95000,92200,93500,112493,4569797.0,48874837.0
2005-08-02,91900,93000,91600,91700,39910,4481823.0,48874837.0
2005-08-03,91800,91800,90000,90100,95154,4403623.0,48874837.0
2005-08-04,89100,89900,85500,85900,230939,4198348.0,48874837.0
2005-08-05,83900,85700,83400,84000,307299,4105486.0,48874837.0
2005-08-08,84000,85500,83900,85000,128872,4154361.0,48874837.0
2005-08-09,85000,85600,84000,84800,116342,4144586.0,48874837.0
2005-08-10,85700,87400,85000,86500,134215,4227673.0,48874837.0
2005-08-11,86100,87900,85800,87900,66806,4296098.0,48874837.0
2005-08-12,87000,88300,86100,87100,131299,4256998.0,48874837.0
2005-08-16,86900,88200,85300,85300,143461,4169024.0,48874837.0
2005-08-17,84800,86100,84400,84600,334691,4134811.0,48874837.0
2005-08-18,84800,88000,84800,86300,168100,4217898.0,48874837.0
2005-08-19,86400,87700,86300,86300,78195,4217898.0,48874837.0
2005-08-22,87900,90500,87100,90500,85509,4423173.0,48874837.0
2005-08-23,90500,97200,90500,97200,249413,4750634.0,48874837.0
2005-08-24,96200,96500,93200,93300,186261,4560022.0,48874837.0
2005-08-25,92400,96400,92200,96000,197920,4691984.0,48874837.0
2005-08-26,96200,98100,96000,96000,145635,4691984.0,48874837.0
2005-08-29,93400,96000,92500,95000,55988,4643110.0,48874837.0
2005-08-30,95600,98200,92800,98200,177429,4799509.0,48874837.0
2005-08-31,97000,99500,97000,99500,171246,4863046.0,48874837.0
2005-09-01,99300,103000,97500,103000,309173,5034108.0,48874837.0
2005-09-02,101000,102000,99700,101500,278285,4960796.0,48874837.0
2005-09-05,100000,100000,96400,97500,114024,4765297.0,48874837.0
2005-09-06,97000,99000,96800,97000,346649,4740859.0,48874837.0
2005-09-07,97500,102000,97500,101500,226160,4960796.0,48874837.0
2005-09-08,102000,104500,99400,103000,276144,5034108.0,48874837.0
2005-09-09,103000,105500,102000,105000,127769,5131858.0,48874837.0
2005-09-12,104500,106000,102000,102500,113476,5009671.0,48874837.0
2005-09-13,102500,105000,101000,103500,123958,5058546.0,48874837.0
2005-09-14,103000,104500,101500,104000,97981,5082983.0,48874837.0
2005-09-15,103000,103500,102000,102500,170945,5009671.0,48874837.0
2005-09-16,101000,104500,101000,102500,135777,5009671.0,48874837.0
2005-09-20,104000,108000,100500,104000,256096,5082983.0,48874837.0
2005-09-21,104000,111000,103500,108000,199014,5278482.0,48874837.0
2005-09-22,108000,109000,104500,105000,273159,5131858.0,48874837.0
2005-09-23,106000,108500,103000,103000,125218,5034108.0,48874837.0
2005-09-26,105000,111500,104000,110000,451162,5376232.0,48874837.0
2005-09-27,110000,110000,106000,108000,130247,5278482.0,48874837.0
2005-09-28,109000,115000,108000,108500,280721,5302920.0,48874837.0
2005-09-29,108000,110500,105500,108500,171221,5302920.0,48874837.0
2005-09-30,107500,110500,106000,108000,164734,5278482.0,48874837.0
2005-10-04,108000,109500,107000,109000,164457,5327357.0,48874837.0
2005-10-05,109000,110000,107000,109000,154807,5327357.0,48874837.0
2005-10-06,108000,108500,102000,102000,168476,4985233.0,48874837.0
2005-10-07,99800,101500,97500,98300,488803,4804396.0,48874837.0
2005-10-10,99000,103000,99000,103000,135785,5034108.0,48874837.0
2005-10-11,102000,104500,100500,103000,196741,5034108.0,48874837.0
2005-10-12,103000,106500,100000,100000,200849,4887484.0,48874837.0
2005-10-13,98500,100000,98000,99000,211988,4838609.0,48874837.0
2005-10-14,99200,99900,96800,97300,217486,4755522.0,48874837.0
2005-10-17,97000,98900,97000,97100,101455,4745747.0,48874837.0
2005-10-18,97500,101000,97500,99800,122667,4877709.0,48874837.0
2005-10-19,99900,99900,98200,98600,110004,4819059.0,48874837.0
2005-10-20,100000,101000,95900,98100,114441,4794622.0,48874837.0
2005-10-21,98000,103500,97100,103000,227069,5034108.0,48874837.0
2005-10-24,105000,105500,103000,103000,166824,5034108.0,48874837.0
2005-10-25,105000,108000,103500,104000,107589,5082983.0,48874837.0
2005-10-26,104000,104500,102500,104500,133571,5107420.0,48874837.0
2005-10-27,103500,105500,101000,104000,127493,5082983.0,48874837.0
2005-10-28,100500,102000,98900,99000,124907,4838609.0,48874837.0
2005-10-31,99100,100000,97500,99000,157457,4838609.0,48874837.0
2005-11-01,101000,102500,100000,100000,404884,4887484.0,48874837.0
2005-11-02,99200,104500,99200,104500,98057,5107420.0,48874837.0
2005-11-03,104500,106500,103500,106500,64206,5205170.0,48874837.0
2005-11-04,105000,107000,100000,103000,157009,5034108.0,48874837.0
2005-11-07,103500,104000,99500,100000,119193,4887484.0,48874837.0
2005-11-08,99500,101500,98500,100000,171211,4887484.0,48874837.0
2005-11-09,99400,104000,99400,102000,157666,4985233.0,48874837.0
2005-11-10,100500,104500,100500,102500,203336,5009671.0,48874837.0
2005-11-11,104000,106000,104000,106000,191077,5180733.0,48874837.0
2005-11-14,105000,106000,99600,100000,452073,4887484.0,48874837.0
2005-11-15,101000,102000,99700,101000,282682,4936359.0,48874837.0
2005-11-16,101000,101000,99000,99100,254304,4843496.0,48874837.0
2005-11-17,98000,99600,98000,99200,166146,4848384.0,48874837.0
2005-11-18,99600,100500,98800,99400,211606,4858159.0,48874837.0
2005-11-21,99000,101500,99000,99700,199059,4872821.0,48874837.0
2005-11-22,99500,102000,99300,100500,168212,4911921.0,48874837.0
2005-11-23,103000,114000,101500,112500,415561,5498419.0,48874837.0
2005-11-24,112500,113000,108000,110000,326795,5376232.0,48874837.0
2005-11-25,110000,122000,109000,114500,340892,5596169.0,48874837.0
2005-11-28,114000,114500,110000,114500,228722,5596169.0,48874837.0
2005-11-29,112500,115500,107000,108500,284182,5302920.0,48874837.0
2005-11-30,109500,111500,107000,108500,260874,5302920.0,48874837.0
2005-12-01,108500,112500,108000,111000,186194,5425107.0,48874837.0
2005-12-02,112000,112500,109000,110000,219427,5376232.0,48874837.0
2005-12-05,109000,113500,108000,112000,222593,5473982.0,48874837.0
2005-12-06,111000,114000,109000,114000,145686,5571731.0,48874837.0
2005-12-07,114000,121000,113000,121000,406117,5913855.0,48874837.0
2005-12-08,120000,120500,117500,120000,196893,5864980.0,48874837.0
2005-12-09,119000,125500,118500,122000,411629,5962730.0,48874837.0
2005-12-12,122500,127500,121000,125000,239318,6109355.0,48874837.0
2005-12-13,126500,140500,126500,131000,509615,6402604.0,48874837.0
2005-12-14,130000,130500,126500,129500,296641,6329291.0,48874837.0
2005-12-15,128000,128500,124000,126500,264004,6182667.0,48874837.0
2005-12-16,122500,125000,117500,119500,335443,5840543.0,48874837.0
2005-12-19,119500,126000,119000,126000,184696,6158229.0,48874837.0
2005-12-20,125000,132500,125000,132000,219834,6451478.0,48874837.0
2005-12-21,130000,133000,127000,129000,174809,6304854.0,48874837.0
2005-12-22,128500,129000,121000,124500,305881,6084917.0,48874837.0
2005-12-23,125000,125000,120000,122500,143398,5987168.0,48874837.0
2005-12-26,121000,123500,120500,122500,126348,5987168.0,48874837.0
2005-12-27,122500,126000,121000,121500,125480,5938293.0,48874837.0
2005-12-28,121500,125500,120000,123500,171808,6036042.0,48874837.0
2005-12-29,125500,131000,124500,128000,644180,6255979.0,48874837.0
2006-01-02,131000,134500,126500,134000,243440,6549228.0,48874837.0
2006-01-03,133500,134000,128000,134000,219144,6549228.0,48874837.0
2006-01-04,136000,136000,130500,135000,207372,6598103.0,48874837.0
2006-01-05,135000,135000,128500,130500,186826,6378166.0,48874837.0
2006-01-06,130000,137000,129000,137000,246321,6695853.0,48874837.0
2006-01-09,137000,137000,133000,136000,234196,6646978.0,48874837.0
2006-01-10,135000,136000,128000,128000,261614,6255979.0,48874837.0
2006-01-11,124500,125500,120500,123500,479352,6036042.0,48874837.0
2006-01-12,123500,128000,122500,127000,240434,6207104.0,48874837.0
2006-01-13,123000,126000,122000,126000,222174,6158229.0,48874837.0
2006-01-16,126000,128500,124000,126000,157074,6158229.0,48874837.0
2006-01-17,127000,128000,119500,119500,238008,5840543.0,48874837.0
2006-01-18,119000,119000,112000,112500,251548,5498419.0,48874837.0
2006-01-19,113000,118000,113000,117500,262285,5742793.0,48874837.0
2006-01-20,115500,118000,114500,116000,186272,5669481.0,48874837.0
2006-01-23,114000,118000,112500,115500,210703,5645044.0,48874837.0
2006-01-24,116000,117000,112500,117000,228288,5718356.0,48874837.0
2006-01-25,116000,119000,114000,116500,230152,5693919.0,48874837.0
2006-01-26,116500,117500,112000,114000,204408,5571731.0,48874837.0
2006-01-27,114000,119500,110000,118500,483678,5791668.0,48874837.0
2006-01-31,119000,129000,116500,127000,362071,6207104.0,48874837.0
2006-02-01,125000,128500,123000,123000,262820,6011605.0,48874837.0
2006-02-02,122000,128000,119000,126000,344233,6158229.0,48874837.0
2006-02-03,123000,124000,115000,117500,313182,5742793.0,48874837.0
2006-02-06,115500,117500,113500,116500,212773,5693919.0,48874837.0
2006-02-07,116500,116500,113500,115000,102939,5620606.0,48874837.0
2006-02-08,113000,116500,110000,110000,256574,5376232.0,48874837.0
2006-02-09,112000,114000,110000,110000,294411,5376232.0,48874837.0
2006-02-10,111000,112000,106500,109000,265525,5327357.0,48874837.0
2006-02-13,109500,115000,109000,115000,387505,5620606.0,48874837.0
2006-02-14,112500,115000,111000,113500,217897,5547294.0,48874837.0
2006-02-15,116000,116500,107500,109000,348038,5327357.0,48874837.0
2006-02-16,108000,111500,105500,109500,407365,5351795.0,48874837.0
2006-02-17,110500,118500,110500,117500,224470,5742793.0,48874837.0
2006-02-20,118500,121000,117500,118500,144189,5791668.0,48874837.0
2006-02-21,117500,118000,115500,117000,117038,5718356.0,48874837.0
2006-02-22,118500,120500,115500,119000,129987,5816106.0,48874837.0
2006-02-23,119500,121000,117500,119000,183011,5816106.0,48874837.0
2006-02-24,121000,122500,118500,122500,144305,5987168.0,48874837.0
2006-02-27,121500,124500,121000,124500,119365,6084917.0,48874837.0
2006-02-28,125000,125000,122500,124500,104169,6084917.0,48874837.0
2006-03-02,126000,131500,126000,131000,406867,6402604.0,48874837.0
2006-03-03,130000,130000,123500,125000,248632,6109355.0,48874837.0
2006-03-06,127500,128000,121500,125000,139148,6109355.0,48874837.0
2006-03-07,127000,127000,121500,126000,210335,6158229.0,48874837.0
2006-03-08,123000,126000,118500,126000,336477,6158229.0,48874837.0
2006-03-09,125000,126500,122500,125500,186295,6133792.0,48874837.0
2006-03-10,124000,126000,120500,122000,159483,5962730.0,48874837.0
2006-03-13,122500,123500,120000,123500,200507,6036042.0,48874837.0
2006-03-14,123000,123500,120500,123000,131656,6011605.0,48874837.0
2006-03-15,124500,128500,124500,127500,214743,6231542.0,48874837.0
2006-03-16,126500,128500,126000,128500,130605,6280417.0,48874837.0
2006-03-17,128000,130500,125500,130000,197451,6353729.0,48874837.0
2006-03-20,129000,132000,128500,132000,161338,6451478.0,48874837.0
2006-03-21,131500,132500,130000,132000,146201,6451478.0,48874837.0
2006-03-22,130500,131000,125500,127500,180996,6231542.0,48874837.0
2006-03-23,128000,128500,123500,125000,235217,6109355.0,48874837.0
2006-03-24,125000,126000,120500,122000,198143,5962730.0,48874837.0
2006-03-27,120000,122500,119500,122500,208116,5987168.0,48874837.0
2006-03-28,120500,123000,120000,121500,169355,5938293.0,48874837.0
2006-03-29,120000,125000,119000,124000,201250,6060480.0,48874837.0
2006-03-30,123000,127000,123000,125500,146534,6133792.0,48874837.0
2006-03-31,126500,129000,125500,128500,175228,6280417.0,48874837.0
2006-04-03,127500,130000,126500,130000,197678,6353729.0,48874837.0
