이건산업(008250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-09,11200,11250,10950,10950,64754,102640.0,9373525.0
2016-05-10,10900,11450,10900,11400,98589,106858.0,9373525.0
2016-05-11,11400,11500,11200,11350,41943,106390.0,9373525.0
2016-05-12,11250,11500,11200,11500,58630,107796.0,9373525.0
2016-05-13,11550,11700,11350,11350,61961,106390.0,9373525.0
2016-05-16,11550,12500,11550,12450,477368,116700.0,9373525.0
2016-05-17,12550,12600,12100,12250,219500,114826.0,9373525.0
2016-05-18,12050,12150,11700,11850,164443,111076.0,9373525.0
2016-05-19,11800,11950,11150,11250,209618,105452.0,9373525.0
2016-05-20,11350,11350,11050,11150,94618,104515.0,9373525.0
2016-05-23,11200,11450,11000,11300,106239,105921.0,9373525.0
2016-05-24,11400,11400,11050,11100,57781,104046.0,9373525.0
2016-05-25,11300,11550,11200,11300,77108,105921.0,9373525.0
2016-05-26,11350,11500,11150,11400,65172,106858.0,9373525.0
2016-05-27,11500,11800,11350,11700,128866,109670.0,9373525.0
2016-05-30,11700,11850,11450,11600,56007,108733.0,9373525.0
2016-05-31,11550,11750,11400,11450,75296,107327.0,9373525.0
2016-06-01,11500,11900,11450,11900,126702,111545.0,9373525.0
2016-06-02,11900,12150,11650,12100,144625,113420.0,9373525.0
2016-06-03,12150,12150,11800,11900,72002,111545.0,9373525.0
2016-06-07,11900,12000,11800,11950,83713,112014.0,9373525.0
2016-06-08,11950,12150,11850,11950,104564,112014.0,9373525.0
2016-06-09,11950,12250,11800,11900,95097,111545.0,9373525.0
2016-06-10,11950,12500,11750,12350,223362,115763.0,9373525.0
2016-06-13,12250,12450,11800,11900,147957,111545.0,9373525.0
2016-06-14,11800,11900,11500,11700,121741,109670.0,9373525.0
2016-06-15,11550,11700,11450,11500,78033,107796.0,9373525.0
2016-06-16,11550,11650,11050,11300,98760,105921.0,9373525.0
2016-06-17,11350,11450,11000,11150,75153,104515.0,9373525.0
2016-06-20,11250,11500,11200,11500,57938,107796.0,9373525.0
2016-06-21,11450,11700,11250,11600,70457,108733.0,9373525.0
2016-06-22,11600,11750,11500,11650,47997,109202.0,9373525.0
2016-06-23,11650,11650,11350,11350,51541,106390.0,9373525.0
2016-06-24,11500,11600,10250,10650,258219,99828.0,9373525.0
2016-06-27,10300,10900,10300,10800,95066,101234.0,9373525.0
2016-06-28,10650,11200,10550,11200,83300,104983.0,9373525.0
2016-06-29,11350,11800,11300,11600,125329,108733.0,9373525.0
2016-06-30,11600,13250,11600,12800,906865,119981.0,9373525.0
2016-07-01,13000,13800,12900,13650,867836,127949.0,9373525.0
2016-07-04,13850,13950,13400,13650,313555,127949.0,9373525.0
2016-07-05,13900,14700,13500,14600,500474,136853.0,9373525.0
2016-07-06,14500,14700,13900,14700,426513,137791.0,9373525.0
2016-07-07,14700,14800,14250,14400,222178,134979.0,9373525.0
2016-07-08,14250,14350,13650,13850,318096,129823.0,9373525.0
2016-07-11,14050,14400,13900,14150,237900,132635.0,9373525.0
2016-07-12,14300,14300,13750,13950,146381,130761.0,9373525.0
2016-07-13,14100,14950,13950,14850,424269,139197.0,9373525.0
2016-07-14,14750,15000,14500,14500,227726,135916.0,9373525.0
2016-07-15,14500,14600,13650,13700,244764,128417.0,9373525.0
2016-07-18,13800,14000,13350,13500,207453,126543.0,9373525.0
2016-07-19,13650,14050,13500,13700,164420,128417.0,9373525.0
2016-07-20,13650,13700,13300,13450,141757,126074.0,9373525.0
2016-07-21,13550,13550,12800,13100,273313,122793.0,9373525.0
2016-07-22,13200,13750,12950,13500,147222,126543.0,9373525.0
2016-07-25,13600,13700,13000,13300,93096,124668.0,9373525.0
2016-07-26,13250,13300,12950,13250,78388,124199.0,9373525.0
2016-07-27,13150,13600,13150,13250,60118,124199.0,9373525.0
2016-07-28,13250,13550,13200,13400,62883,125605.0,9373525.0
2016-07-29,13500,13500,12900,13050,103665,122325.0,9373525.0
2016-08-01,13000,13350,12950,13200,109047,123731.0,9373525.0
2016-08-02,13300,13300,12750,13100,115197,122793.0,9373525.0
2016-08-03,12900,13050,12700,12700,86840,119044.0,9373525.0
2016-08-04,12700,13000,12650,12800,73791,119981.0,9373525.0
2016-08-05,12650,12750,12300,12550,138285,117638.0,9373525.0
2016-08-08,12700,12950,12550,12950,65524,121387.0,9373525.0
2016-08-09,12900,13150,12650,13000,88307,121856.0,9373525.0
2016-08-10,13050,13100,12850,13000,46863,121856.0,9373525.0
2016-08-11,13050,13800,13050,13700,213592,128417.0,9373525.0
2016-08-12,13800,13850,13500,13750,96598,128886.0,9373525.0
2016-08-16,13650,13850,13250,13400,116190,125605.0,9373525.0
2016-08-17,12950,12950,12250,12550,331563,117638.0,9373525.0
2016-08-18,12550,12600,12250,12250,103002,114826.0,9373525.0
2016-08-19,12250,12500,12000,12050,103387,112951.0,9373525.0
2016-08-22,12000,12450,11950,11950,59818,112014.0,9373525.0
2016-08-23,11950,12250,11950,12050,47707,112951.0,9373525.0
2016-08-24,12150,12300,11700,12150,105614,113888.0,9373525.0
2016-08-25,12150,12200,11750,11750,105455,110139.0,9373525.0
2016-08-26,11650,11800,11450,11600,77347,108733.0,9373525.0
2016-08-29,11600,11650,11100,11300,110117,105921.0,9373525.0
2016-08-30,11350,11600,11250,11550,47587,108264.0,9373525.0
2016-08-31,11350,11450,11150,11450,85866,107327.0,9373525.0
2016-09-01,11400,11450,11100,11450,72058,107327.0,9373525.0
2016-09-02,11450,11850,11450,11800,84700,110608.0,9373525.0
2016-09-05,11850,11900,11550,11750,71954,110139.0,9373525.0
2016-09-06,11750,11800,11500,11700,51354,109670.0,9373525.0
2016-09-07,11750,11800,11450,11450,58400,107327.0,9373525.0
2016-09-08,11450,11700,11350,11500,80458,107796.0,9373525.0
2016-09-09,11400,11550,11150,11250,43843,105452.0,9373525.0
2016-09-12,11000,11250,10950,10950,56881,102640.0,9373525.0
2016-09-13,11000,11450,11000,11400,31989,106858.0,9373525.0
2016-09-19,11300,12400,11300,12300,105881,115294.0,9373525.0
2016-09-20,12250,12250,11850,11900,79777,111545.0,9373525.0
2016-09-21,11850,12100,11750,11800,44700,110608.0,9373525.0
2016-09-22,11900,12300,11850,11950,68861,112014.0,9373525.0
2016-09-23,12000,12000,11800,11850,53533,111076.0,9373525.0
2016-09-26,11850,11900,11550,11700,28535,109670.0,9373525.0
2016-09-27,11550,11950,11500,11750,46164,110139.0,9373525.0
2016-09-28,11850,12000,11700,11800,33522,110608.0,9373525.0
2016-09-29,11850,12000,11750,11900,53360,111545.0,9373525.0
2016-09-30,11900,11900,11600,11600,47954,108733.0,9373525.0
2016-10-04,11600,11900,11550,11850,52354,111076.0,9373525.0
2016-10-05,11750,12100,11750,11850,62356,111076.0,9373525.0
2016-10-06,11850,11950,11750,11850,27732,111076.0,9373525.0
2016-10-07,11850,11950,11650,11650,37579,109202.0,9373525.0
2016-10-10,11650,11900,11650,11800,33932,110608.0,9373525.0
2016-10-11,11800,12050,11750,11950,63381,112014.0,9373525.0
2016-10-12,11950,12000,11800,11900,47970,111545.0,9373525.0
2016-10-13,11900,11950,11500,11600,50660,108733.0,9373525.0
2016-10-14,11600,11750,11550,11650,29133,109202.0,9373525.0
2016-10-17,11700,12150,11550,11800,90806,110608.0,9373525.0
2016-10-18,11900,12150,11800,11800,81599,110608.0,9373525.0
2016-10-19,11850,11950,11750,11750,45973,110139.0,9373525.0
2016-10-20,11750,11850,11550,11700,41615,109670.0,9373525.0
2016-10-21,11700,11700,11550,11550,27465,108264.0,9373525.0
2016-10-24,11500,11650,11400,11400,47223,106858.0,9373525.0
2016-10-25,11350,11550,11250,11500,42583,107796.0,9373525.0
2016-10-26,11500,11550,11100,11500,60965,107796.0,9373525.0
2016-10-27,11500,11750,11400,11700,48776,109670.0,9373525.0
2016-10-28,11600,11750,11550,11600,41345,108733.0,9373525.0
2016-10-31,11500,11700,11250,11350,38958,106390.0,9373525.0
2016-11-01,11350,11500,11200,11300,22299,105921.0,9373525.0
2016-11-02,11150,11250,10750,10850,76790,101703.0,9373525.0
2016-11-03,10650,11050,10650,10950,56073,102640.0,9373525.0
2016-11-04,10950,11000,10800,10900,21937,102171.0,9373525.0
2016-11-07,10950,11300,10850,11300,26461,105921.0,9373525.0
2016-11-08,11300,11400,11150,11250,40873,105452.0,9373525.0
2016-11-09,11250,11400,10250,10700,127536,100297.0,9373525.0
2016-11-10,11000,11300,10850,11150,48330,104515.0,9373525.0
2016-11-11,11200,11300,11000,11250,46868,105452.0,9373525.0
2016-11-14,11250,11400,11250,11300,40937,105921.0,9373525.0
2016-11-15,11250,11450,11150,11200,49942,104983.0,9373525.0
2016-11-16,11300,11500,11300,11450,78506,107327.0,9373525.0
2016-11-17,11400,11500,11300,11400,30572,106858.0,9373525.0
2016-11-18,11400,11500,11200,11350,19618,106390.0,9373525.0
2016-11-21,11300,11400,11100,11100,18829,104046.0,9373525.0
2016-11-22,11250,11250,11100,11100,22558,104046.0,9373525.0
2016-11-23,11050,11200,10650,10700,42031,100297.0,9373525.0
2016-11-24,10700,10900,10400,10600,44264,99359.0,9373525.0
2016-11-25,10600,10750,10450,10600,26790,99359.0,9373525.0
2016-11-28,10650,10650,10400,10400,18215,97485.0,9373525.0
2016-11-29,10350,10500,10200,10350,34943,97016.0,9373525.0
2016-11-30,10350,10450,10300,10400,21313,97485.0,9373525.0
2016-12-01,10500,10550,10300,10500,18093,98422.0,9373525.0
2016-12-02,10550,10550,10150,10250,26400,96079.0,9373525.0
2016-12-05,10100,10350,10000,10250,34986,96079.0,9373525.0
2016-12-06,10200,10500,10200,10350,20125,97016.0,9373525.0
2016-12-07,10450,10450,10300,10400,15323,97485.0,9373525.0
2016-12-08,10300,10600,10300,10450,19554,97953.0,9373525.0
2016-12-09,10400,10950,10400,10800,32281,101234.0,9373525.0
2016-12-12,10800,11050,10800,10950,19852,102640.0,9373525.0
2016-12-13,11000,11100,10550,10950,33759,102640.0,9373525.0
2016-12-14,11000,11100,10850,11000,17619,103109.0,9373525.0
2016-12-15,11000,11350,10950,11300,49012,105921.0,9373525.0
2016-12-16,11350,11450,11150,11300,32009,105921.0,9373525.0
2016-12-19,11350,11400,11100,11200,26566,104983.0,9373525.0
2016-12-20,11250,11300,11100,11300,20488,105921.0,9373525.0
2016-12-21,11250,11350,11100,11100,30880,104046.0,9373525.0
2016-12-22,11200,11300,10900,11000,39872,103109.0,9373525.0
2016-12-23,11000,11100,10900,11100,27683,104046.0,9373525.0
2016-12-26,11100,11150,10950,10950,16535,102640.0,9373525.0
2016-12-27,11050,11050,10900,10950,28141,102640.0,9373525.0
2016-12-28,10950,11050,10950,11000,28378,103109.0,9373525.0
2016-12-29,11100,11400,10950,11350,78046,106390.0,9373525.0
2017-01-02,11350,11400,11100,11250,32026,105452.0,9373525.0
2017-01-03,11200,11400,11150,11350,46631,106390.0,9373525.0
2017-01-04,11400,11700,11350,11700,90982,109670.0,9373525.0
2017-01-05,11700,11850,11650,11750,43382,110139.0,9373525.0
2017-01-06,11750,11800,11550,11650,27143,109202.0,9373525.0
2017-01-09,11700,11700,11400,11550,27043,108264.0,9373525.0
2017-01-10,11450,11550,11350,11350,22345,106390.0,9373525.0
2017-01-11,11350,11500,11300,11350,28617,106390.0,9373525.0
2017-01-12,11300,11500,11300,11350,32970,106390.0,9373525.0
2017-01-13,11350,11450,11200,11200,25471,104983.0,9373525.0
2017-01-16,11250,11250,10900,10950,34189,102640.0,9373525.0
2017-01-17,11050,11050,10850,10850,30539,101703.0,9373525.0
2017-01-18,10850,11050,10700,10900,52873,102171.0,9373525.0
2017-01-19,10900,10950,10750,10750,20089,100765.0,9373525.0
2017-01-20,10900,10900,10650,10700,28327,100297.0,9373525.0
2017-01-23,10800,11250,10650,11000,54701,103109.0,9373525.0
2017-01-24,11050,11050,10500,10700,47753,100297.0,9373525.0
2017-01-25,10800,11000,10650,10650,28221,99828.0,9373525.0
2017-01-26,10800,10950,10500,10850,13237,101703.0,9373525.0
2017-01-31,10850,10850,10600,10850,13159,101703.0,9373525.0
2017-02-01,10900,11200,10800,10950,21768,102640.0,9373525.0
2017-02-02,10850,11000,10800,10900,17613,102171.0,9373525.0
2017-02-03,10900,11000,10650,10800,25780,101234.0,9373525.0
2017-02-06,10850,10950,10650,10900,25694,102171.0,9373525.0
2017-02-07,10900,11000,10750,11000,34356,103109.0,9373525.0
2017-02-08,11150,11150,10750,10900,29554,102171.0,9373525.0
2017-02-09,10900,11050,10750,11050,25183,103577.0,9373525.0
2017-02-10,11050,11100,10900,11100,27129,104046.0,9373525.0
2017-02-13,11100,11250,10950,11000,35868,103109.0,9373525.0
2017-02-14,11050,11500,10900,11350,46385,106390.0,9373525.0
2017-02-15,11400,11550,11200,11450,54960,107327.0,9373525.0
2017-02-16,11450,11450,11200,11200,25726,104983.0,9373525.0
2017-02-17,11100,11200,11050,11100,19284,104046.0,9373525.0
2017-02-20,11000,11150,11000,11150,14461,104515.0,9373525.0
2017-02-21,11150,11300,11000,11200,30448,104983.0,9373525.0
2017-02-22,11150,11600,11150,11500,51610,107796.0,9373525.0
2017-02-23,11550,11550,11100,11150,57157,104515.0,9373525.0
2017-02-24,11150,11300,11000,11100,59887,104046.0,9373525.0
2017-02-27,11250,11250,11000,11100,17993,104046.0,9373525.0
2017-02-28,11150,11200,10950,10950,24225,102640.0,9373525.0
2017-03-02,11050,11100,10800,10950,32637,102640.0,9373525.0
2017-03-03,10800,10950,10450,10700,69536,100297.0,9373525.0
2017-03-06,10700,10750,10450,10750,16525,100765.0,9373525.0
2017-03-07,10850,10950,10650,10950,22804,102640.0,9373525.0
2017-03-08,11050,11200,10950,11100,42805,104046.0,9373525.0
2017-03-09,11100,11200,11000,11100,15184,104046.0,9373525.0
2017-03-10,11100,11100,10750,11000,50159,103109.0,9373525.0
2017-03-13,11100,11100,10700,10800,36194,101234.0,9373525.0
2017-03-14,10750,10900,10650,10650,23147,99828.0,9373525.0
2017-03-15,10800,10800,10450,10550,56060,98891.0,9373525.0
2017-03-16,10600,10700,10500,10650,54402,99828.0,9373525.0
2017-03-17,10600,10700,10450,10500,33438,98422.0,9373525.0
2017-03-20,10550,10550,10200,10200,69788,95610.0,9373525.0
2017-03-21,10200,10450,10200,10450,30240,97953.0,9373525.0
2017-03-22,10400,10400,10200,10350,58497,97016.0,9373525.0
2017-03-23,10350,10400,10150,10400,40757,97485.0,9373525.0
2017-03-24,10400,10450,10200,10350,39224,97016.0,9373525.0
2017-03-27,10350,10350,10250,10250,15546,96079.0,9373525.0
2017-03-28,10250,10350,10200,10250,20634,96079.0,9373525.0
2017-03-29,10300,10400,10200,10350,17851,97016.0,9373525.0
2017-03-30,10400,10400,10200,10200,19118,95610.0,9373525.0
2017-03-31,10250,10350,10200,10350,22785,97016.0,9373525.0
2017-04-03,10400,10600,10300,10550,39322,98891.0,9373525.0
2017-04-04,10550,10600,10450,10450,24443,97953.0,9373525.0
2017-04-05,10400,10550,10250,10300,54196,96547.0,9373525.0
2017-04-06,10350,10450,10150,10250,35633,96079.0,9373525.0
2017-04-07,10250,10300,10150,10300,31112,96547.0,9373525.0
2017-04-10,10250,10300,10000,10000,49243,93735.0,9373525.0
2017-04-11,10000,10150,9970,10000,57491,93735.0,9373525.0
2017-04-12,9990,10100,9950,9960,31534,93360.0,9373525.0
2017-04-13,9960,10200,9920,10150,30497,95141.0,9373525.0
2017-04-14,10150,10200,9990,10050,24673,94204.0,9373525.0
2017-04-17,10100,10250,10000,10100,26945,94673.0,9373525.0
2017-04-18,10150,10200,10050,10200,36613,95610.0,9373525.0
2017-04-19,10200,10250,10050,10150,21623,95141.0,9373525.0
2017-04-20,10150,10200,10100,10100,18825,94673.0,9373525.0
2017-04-21,10150,10200,10050,10100,20814,94673.0,9373525.0
2017-04-24,10050,10150,10000,10100,15639,94673.0,9373525.0
2017-04-25,10100,10250,10050,10250,17572,96079.0,9373525.0
2017-04-26,10250,10600,10200,10450,68172,97953.0,9373525.0
2017-04-27,10400,10450,10300,10350,20269,97016.0,9373525.0
2017-04-28,10300,10400,10200,10200,14162,95610.0,9373525.0
2017-05-02,10200,10250,10050,10100,25078,94673.0,9373525.0
2017-05-04,10000,10150,9980,10100,33551,94673.0,9373525.0
2017-05-08,10100,10150,10000,10100,26771,94673.0,9373525.0
2017-05-10,10150,10150,10000,10100,34943,94673.0,9373525.0
2017-05-11,10150,10300,10050,10250,33994,96079.0,9373525.0
2017-05-12,10250,10600,10150,10300,72570,96547.0,9373525.0
2017-05-15,10400,10400,10200,10300,15512,96547.0,9373525.0
2017-05-16,10300,10350,10100,10250,39227,96079.0,9373525.0
2017-05-17,10300,10300,10100,10200,29881,95610.0,9373525.0
2017-05-18,10100,10200,10050,10150,33243,95141.0,9373525.0
2017-05-19,10250,10550,10200,10400,58550,97485.0,9373525.0
2017-05-22,10500,10550,10350,10450,11132,97953.0,9373525.0
2017-05-23,10400,10500,10300,10400,19258,97485.0,9373525.0
2017-05-24,10450,10650,10450,10550,49170,98891.0,9373525.0
2017-05-25,10600,10900,10550,10800,99940,101234.0,9373525.0
2017-05-26,10900,11000,10800,10850,54369,101703.0,9373525.0
2017-05-29,11000,11000,10700,10850,29740,101703.0,9373525.0
2017-05-30,10900,10950,10750,10850,34775,101703.0,9373525.0
2017-05-31,10900,10900,10650,10750,36228,100765.0,9373525.0
2017-06-01,10750,10850,10750,10800,15654,101234.0,9373525.0
2017-06-02,10850,10900,10750,10800,24551,101234.0,9373525.0
2017-06-05,10800,10850,10600,10600,30792,99359.0,9373525.0
2017-06-07,10550,10650,10500,10500,30443,98422.0,9373525.0
2017-06-08,10500,10600,10350,10450,38237,97953.0,9373525.0
2017-06-09,10400,10500,10350,10450,25341,97953.0,9373525.0
2017-06-12,10500,10750,10450,10650,40629,99828.0,9373525.0
2017-06-13,10750,10750,10550,10650,22987,99828.0,9373525.0
2017-06-14,10650,11300,10650,10900,156367,102171.0,9373525.0
2017-06-15,10850,11100,10650,10800,66324,101234.0,9373525.0
2017-06-16,10700,10950,10650,10800,24600,101234.0,9373525.0
2017-06-19,10900,10900,10650,10800,49185,101234.0,9373525.0
2017-06-20,10850,11200,10650,10850,132543,101703.0,9373525.0
2017-06-21,10900,10950,10650,10650,57251,99828.0,9373525.0
2017-06-22,10650,10750,10400,10450,66497,97953.0,9373525.0
2017-06-23,10550,10550,10250,10400,54407,97485.0,9373525.0
2017-06-26,10400,10500,10200,10350,28773,97016.0,9373525.0
2017-06-27,10450,10450,10250,10350,32925,97016.0,9373525.0
2017-06-28,10250,10350,10150,10200,70942,95610.0,9373525.0
2017-06-29,10200,10300,10000,10200,90800,95610.0,9373525.0
2017-06-30,10100,10250,10050,10200,23460,95610.0,9373525.0
2017-07-03,10250,10300,10100,10300,13890,96547.0,9373525.0
2017-07-04,10300,10350,10000,10150,41419,95141.0,9373525.0
2017-07-05,10150,10200,10000,10100,32552,94673.0,9373525.0
2017-07-06,10150,10150,9920,9990,84753,93642.0,9373525.0
2017-07-07,9990,9990,9640,9750,123992,91392.0,9373525.0
2017-07-10,9750,9810,9500,9590,47872,89892.0,9373525.0
2017-07-11,9720,9720,9520,9620,28984,90173.0,9373525.0
2017-07-12,9530,9640,9480,9510,50122,89142.0,9373525.0
2017-07-13,9460,9600,9400,9500,43503,89048.0,9373525.0
2017-07-14,9540,9550,9270,9430,53288,88392.0,9373525.0
2017-07-17,9480,9490,9260,9420,36739,88299.0,9373525.0
2017-07-18,9370,9440,9300,9360,20889,87736.0,9373525.0
2017-07-19,9350,9500,9320,9450,15041,88580.0,9373525.0
2017-07-20,9550,9610,9450,9590,25520,89892.0,9373525.0
2017-07-21,9510,9620,9470,9600,24191,89986.0,9373525.0
2017-07-24,9620,9640,9490,9490,15139,88955.0,9373525.0
2017-07-25,9580,9580,9400,9470,12688,88767.0,9373525.0
2017-07-26,9540,9540,9370,9450,17831,88580.0,9373525.0
2017-07-27,9500,9500,9360,9460,20553,88674.0,9373525.0
2017-07-28,9510,9550,9310,9540,25008,89423.0,9373525.0
2017-07-31,9410,9520,9360,9450,20881,88580.0,9373525.0
2017-08-01,9360,9500,9350,9400,20861,88111.0,9373525.0
2017-08-02,9450,9460,9370,9410,8507,88205.0,9373525.0
2017-08-03,9410,9440,9210,9380,37530,87924.0,9373525.0
2017-08-04,9410,9410,9230,9260,15494,86799.0,9373525.0
2017-08-07,9340,9340,9120,9180,30792,86049.0,9373525.0
2017-08-08,9230,9260,9140,9220,20223,86424.0,9373525.0
2017-08-09,9270,9340,9150,9190,17920,86143.0,9373525.0
2017-08-10,9140,9220,8970,9040,39680,84737.0,9373525.0
2017-08-11,8960,9000,8830,8920,32830,83612.0,9373525.0
2017-08-14,8840,8920,8650,8650,51838,81081.0,9373525.0
2017-08-16,8780,8780,8640,8680,13724,81362.0,9373525.0
2017-08-17,8740,8740,8490,8620,42276,80800.0,9373525.0
2017-08-18,8670,8670,8490,8500,31362,79675.0,9373525.0
2017-08-21,8500,8700,8440,8500,17451,79675.0,9373525.0
2017-08-22,8500,8660,8450,8500,25926,79675.0,9373525.0
2017-08-23,8630,8630,8450,8500,17514,79675.0,9373525.0
2017-08-24,8500,8560,8410,8530,23907,79956.0,9373525.0
2017-08-25,8540,8680,8480,8680,12546,81362.0,9373525.0
2017-08-28,8630,8780,8630,8760,8987,82112.0,9373525.0
2017-08-29,8780,8850,8600,8850,18469,82956.0,9373525.0
2017-08-30,8850,8850,8700,8790,25610,82393.0,9373525.0
2017-08-31,8780,8800,8680,8700,6413,81550.0,9373525.0
2017-09-01,8780,8780,8630,8720,15086,81737.0,9373525.0
2017-09-04,8610,8700,8570,8570,14011,80331.0,9373525.0
2017-09-05,8630,8700,8500,8700,22508,81550.0,9373525.0
2017-09-06,8690,8690,8480,8650,18154,81081.0,9373525.0
2017-09-07,8650,8680,8570,8570,7577,80331.0,9373525.0
2017-09-08,8570,8670,8390,8410,16509,78831.0,9373525.0
2017-09-11,8490,8490,8320,8370,17173,78456.0,9373525.0
2017-09-12,8440,8450,8250,8400,24251,78738.0,9373525.0
2017-09-13,8490,8490,8260,8400,15911,78738.0,9373525.0
2017-09-14,8440,8440,8280,8300,17531,77800.0,9373525.0
2017-09-15,8390,8390,8210,8250,20729,77332.0,9373525.0
2017-09-18,8300,8370,8220,8280,14982,77613.0,9373525.0
2017-09-19,8280,8350,8230,8270,9288,77519.0,9373525.0
2017-09-20,8300,8300,8190,8220,21998,77050.0,9373525.0
2017-09-21,8250,8280,8090,8120,26545,76113.0,9373525.0
2017-09-22,8020,8170,7780,7900,33443,74051.0,9373525.0
2017-09-25,7990,8000,7550,7600,50899,71239.0,9373525.0
2017-09-26,7660,7750,7570,7650,10757,71707.0,9373525.0
2017-09-27,7690,7710,7570,7700,5568,72176.0,9373525.0
2017-09-28,7750,7840,7650,7700,5229,72176.0,9373525.0
2017-09-29,7770,7930,7650,7910,14755,74145.0,9373525.0
2017-10-10,8030,8030,7830,7900,8508,74051.0,9373525.0
2017-10-11,7910,7990,7840,7980,6580,74801.0,9373525.0
2017-10-12,8030,8030,7900,7990,9177,74894.0,9373525.0
2017-10-13,8010,8020,7890,7990,11217,74894.0,9373525.0
2017-10-16,7990,8070,7820,8070,10243,75644.0,9373525.0
2017-10-17,8090,8090,7980,8070,12121,75644.0,9373525.0
2017-10-18,8080,8080,7870,7960,10317,74613.0,9373525.0
2017-10-19,8050,8050,7870,7980,5407,74801.0,9373525.0
2017-10-20,7990,8030,7900,7980,6561,74801.0,9373525.0
2017-10-23,8010,8010,7760,7980,9511,74801.0,9373525.0
2017-10-24,7980,8010,7850,7930,7850,74332.0,9373525.0
2017-10-25,7970,7970,7800,7920,10762,74238.0,9373525.0
2017-10-26,7940,7950,7800,7940,11415,74426.0,9373525.0
2017-10-27,7930,8090,7900,8080,16958,75738.0,9373525.0
2017-10-30,8080,8110,8020,8080,8281,75738.0,9373525.0
2017-10-31,8090,8110,7990,8070,17068,75644.0,9373525.0
2017-11-01,8080,8160,8030,8160,7928,76488.0,9373525.0
2017-11-02,8220,8220,8090,8100,6423,75926.0,9373525.0
2017-11-03,8180,8180,7990,8110,17126,76019.0,9373525.0
2017-11-06,8150,8150,8010,8090,10289,75832.0,9373525.0
2017-11-07,8100,8150,8030,8150,9071,76394.0,9373525.0
2017-11-08,8150,8210,8010,8140,8717,76300.0,9373525.0
2017-11-09,8170,8450,8080,8430,40325,79019.0,9373525.0
2017-11-10,8460,8830,8430,8820,80632,82674.0,9373525.0
2017-11-13,8820,8950,8740,8910,50680,83518.0,9373525.0
2017-11-14,9040,9140,8720,9120,101570,85487.0,9373525.0
2017-11-15,9200,9210,9020,9100,93501,85299.0,9373525.0
2017-11-16,9110,9990,9030,9500,189420,89048.0,9373525.0
2017-11-17,9500,9530,8650,8810,97413,82581.0,9373525.0
2017-11-20,8950,8950,8570,8680,74466,81362.0,9373525.0
2017-11-21,8770,8770,8590,8620,53729,80800.0,9373525.0
2017-11-22,8620,9000,8590,8950,63108,83893.0,9373525.0
2017-11-23,9000,9320,9000,9240,45113,86611.0,9373525.0
2017-11-24,9280,9370,9000,9300,40334,87174.0,9373525.0
2017-11-27,9300,9440,9260,9410,40421,88205.0,9373525.0
2017-11-28,9450,9500,9330,9360,31400,87736.0,9373525.0
2017-11-29,9360,9440,9250,9420,20529,88299.0,9373525.0
2017-11-30,9370,9550,9350,9470,41855,88767.0,9373525.0
2017-12-01,9530,9530,9430,9480,14110,88861.0,9373525.0
2017-12-04,9540,9550,9300,9440,32563,88486.0,9373525.0
2017-12-05,9490,9500,9340,9470,20057,88767.0,9373525.0
2017-12-06,9500,9500,9180,9330,22951,87455.0,9373525.0
2017-12-07,9350,9350,9110,9160,11181,85861.0,9373525.0
2017-12-08,9260,9260,9080,9190,5490,86143.0,9373525.0
2017-12-11,9190,9230,9000,9130,21493,85580.0,9373525.0
2017-12-12,9200,9200,8960,9100,17274,85299.0,9373525.0
2017-12-13,9160,9160,9000,9080,13752,85112.0,9373525.0
2017-12-14,9130,9150,9030,9120,12230,85487.0,9373525.0
2017-12-15,9150,9150,9020,9020,14031,84549.0,9373525.0
2017-12-18,9140,9140,8940,9100,12728,85299.0,9373525.0
2017-12-19,9190,9350,9080,9260,20942,86799.0,9373525.0
2017-12-20,9260,9340,9170,9240,10086,86611.0,9373525.0
2017-12-21,9240,9300,9120,9180,12971,86049.0,9373525.0
2017-12-22,9190,9270,9090,9240,13259,86611.0,9373525.0
2017-12-26,9190,9460,9160,9380,26787,87924.0,9373525.0
2017-12-27,9360,9690,9280,9580,49006,89798.0,9373525.0
2017-12-28,9520,9650,9410,9520,17570,89236.0,9373525.0
2018-01-02,9520,9660,9400,9500,3574,89048.0,9373525.0
2018-01-03,9430,9480,9100,9200,30859,86236.0,9373525.0
2018-01-04,9300,9300,9090,9160,7837,85861.0,9373525.0
2018-01-05,9230,9230,9020,9130,31668,85580.0,9373525.0
2018-01-08,9150,9200,8890,9160,31531,85861.0,9373525.0
2018-01-09,9160,9200,8980,9160,19962,85861.0,9373525.0
2018-01-10,9210,9210,9050,9160,6284,85861.0,9373525.0
2018-01-11,9160,9190,8930,9120,21418,85487.0,9373525.0
2018-01-12,9070,9160,9000,9090,6174,85205.0,9373525.0
2018-01-15,9020,9080,8900,8920,18778,83612.0,9373525.0
2018-01-16,8920,9030,8920,8950,5388,83893.0,9373525.0
2018-01-17,8950,9090,8950,9060,21935,84924.0,9373525.0
2018-01-18,9100,9100,8990,9040,14288,84737.0,9373525.0
2018-01-19,9040,9040,8880,9000,26369,84362.0,9373525.0
2018-01-22,8950,9000,8800,8870,27422,83143.0,9373525.0
2018-01-23,8870,8950,8860,8910,10176,83518.0,9373525.0
2018-01-24,8980,8980,8850,8940,11772,83799.0,9373525.0
