신한(005450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-19,4198,4198,3954,3954,63109,26687.0,7022839.0
2014-12-22,3975,4167,3938,4069,50123,27459.0,7022839.0
2014-12-23,4157,4157,4011,4048,27780,27319.0,7022839.0
2014-12-24,4006,4120,3933,4084,35180,27565.0,7022839.0
2014-12-26,4157,4157,3985,4074,29194,27494.0,7022839.0
2014-12-29,4027,4084,3954,4022,19232,27143.0,7022839.0
2014-12-30,3985,4037,3850,3954,19536,26687.0,7022839.0
2015-01-02,3954,4006,3907,3944,8418,26617.0,7022839.0
2015-01-05,3871,3944,3850,3866,16463,26090.0,7022839.0
2015-01-06,3865,3923,3772,3850,13451,25985.0,7022839.0
2015-01-07,3798,3964,3798,3965,30417,26757.0,7022839.0
2015-01-08,3964,3964,3829,3923,23065,26476.0,7022839.0
2015-01-09,3824,3959,3782,3882,29573,26195.0,7022839.0
2015-01-12,3824,3902,3787,3876,10185,26160.0,7022839.0
2015-01-13,3954,3954,3871,3949,20066,26652.0,7022839.0
2015-01-14,3923,3985,3850,3928,7506,26511.0,7022839.0
2015-01-15,3871,3970,3824,3944,28222,26617.0,7022839.0
2015-01-16,3813,3944,3813,3939,11863,26581.0,7022839.0
2015-01-19,3938,3938,3876,3928,3697,26511.0,7022839.0
2015-01-20,3865,3938,3845,3902,8759,26336.0,7022839.0
2015-01-21,3865,3902,3808,3897,15202,26301.0,7022839.0
2015-01-22,3897,3902,3819,3902,12276,26336.0,7022839.0
2015-01-23,3944,3944,3803,3923,15104,26476.0,7022839.0
2015-01-26,3944,3959,3865,3960,5504,26722.0,7022839.0
2015-01-27,3933,3975,3886,3939,5273,26581.0,7022839.0
2015-01-28,3954,3954,3850,3856,27022,26020.0,7022839.0
2015-01-29,3829,3912,3803,3845,16418,25949.0,7022839.0
2015-01-30,3855,3871,3777,3840,31932,25914.0,7022839.0
2015-02-02,3813,3839,3772,3804,7012,25668.0,7022839.0
2015-02-03,3881,3881,3787,3840,5294,25914.0,7022839.0
2015-02-04,3897,3897,3808,3866,8195,26090.0,7022839.0
2015-02-05,3912,3912,3834,3897,22314,26301.0,7022839.0
2015-02-06,3917,4172,3912,4147,76597,27986.0,7022839.0
2015-02-09,4162,4339,4006,4204,89751,28372.0,7022839.0
2015-02-10,4058,4089,3990,4032,53574,27214.0,7022839.0
2015-02-11,4001,4053,3902,3949,25561,26652.0,7022839.0
2015-02-12,4042,4042,3928,3996,17423,26968.0,7022839.0
2015-02-13,3949,4120,3886,4027,19483,27178.0,7022839.0
2015-02-16,4162,4162,4032,4074,5173,27494.0,7022839.0
2015-02-17,4074,4074,3933,4043,10775,27284.0,7022839.0
2015-02-23,4042,4058,3933,4001,24278,27003.0,7022839.0
2015-02-24,4027,4100,3975,4058,44595,27389.0,7022839.0
2015-02-25,4068,4068,3985,4048,33152,27319.0,7022839.0
2015-02-26,4027,4391,4027,4329,136998,29215.0,7022839.0
2015-02-27,4381,4381,4146,4324,95609,29180.0,7022839.0
2015-03-02,4323,4370,4198,4303,32612,29039.0,7022839.0
2015-03-03,4365,4365,4250,4308,43976,29075.0,7022839.0
2015-03-04,4266,4615,4256,4579,138090,30900.0,7022839.0
2015-03-05,4490,4656,4453,4574,88383,30865.0,7022839.0
2015-03-06,4589,4589,4448,4516,76996,30479.0,7022839.0
2015-03-09,4563,4693,4557,4693,123430,31673.0,7022839.0
2015-03-10,4682,4922,4630,4891,103578,33007.0,7022839.0
2015-03-11,4890,4974,4766,4927,52341,33253.0,7022839.0
2015-03-12,4870,4943,4828,4938,32269,33323.0,7022839.0
2015-03-13,4958,4958,4818,4933,33805,33288.0,7022839.0
2015-03-16,4844,4911,4786,4912,50539,33148.0,7022839.0
2015-03-17,4917,4943,4766,4875,68454,32902.0,7022839.0
2015-03-18,4963,4963,4792,4834,43784,32621.0,7022839.0
2015-03-19,4885,4885,4776,4839,34594,32656.0,7022839.0
2015-03-20,4859,4890,4776,4891,50896,33007.0,7022839.0
2015-03-23,4901,4995,4734,4985,33370,33639.0,7022839.0
2015-03-24,4995,4995,4854,4985,14608,33639.0,7022839.0
2015-03-25,4984,4984,4875,4953,11472,33429.0,7022839.0
2015-03-26,4870,4953,4797,4917,22228,33183.0,7022839.0
2015-03-27,4979,4979,4682,4927,60545,33253.0,7022839.0
2015-03-30,4823,4953,4766,4839,21425,32656.0,7022839.0
2015-03-31,4828,4963,4724,4724,31250,31884.0,7022839.0
2015-04-01,4719,4719,4453,4709,34860,31778.0,7022839.0
2015-04-02,4656,4708,4578,4698,23150,31708.0,7022839.0
2015-04-03,4708,4818,4651,4787,22196,32305.0,7022839.0
2015-04-06,4838,4838,4656,4657,20659,31427.0,7022839.0
2015-04-07,4766,4766,4651,4745,18248,32024.0,7022839.0
2015-04-08,4786,4833,4662,4662,31591,31462.0,7022839.0
2015-04-09,4771,4838,4719,4839,36429,32656.0,7022839.0
2015-04-10,4974,5463,4901,5151,147021,34763.0,7022839.0
2015-04-13,4495,4838,4474,4735,328416,31954.0,7022839.0
2015-04-14,4682,4714,4537,4683,40375,31603.0,7022839.0
2015-04-15,4630,4682,4563,4610,47566,31111.0,7022839.0
2015-04-16,4584,4745,4474,4683,63805,31603.0,7022839.0
2015-04-17,4682,4932,4667,4860,74577,32797.0,7022839.0
2015-04-20,4943,4943,4786,4927,27360,33253.0,7022839.0
2015-04-21,4917,4974,4599,4860,33987,32797.0,7022839.0
2015-04-22,4906,4937,4526,4579,112737,30900.0,7022839.0
2015-04-23,4599,4802,4599,4766,92581,32165.0,7022839.0
2015-04-24,4786,4812,4651,4797,36492,32375.0,7022839.0
2015-04-27,4734,4797,4682,4704,34725,31743.0,7022839.0
2015-04-28,4714,5182,4636,5120,84289,34552.0,7022839.0
2015-04-29,4922,5109,4896,5047,55282,34061.0,7022839.0
2015-04-30,5041,5151,4682,4683,67062,31603.0,7022839.0
2015-05-04,4677,4771,4610,4704,27774,31743.0,7022839.0
2015-05-06,4636,4885,4630,4636,24964,31287.0,7022839.0
2015-05-07,4625,4651,4396,4600,61906,31041.0,7022839.0
2015-05-08,4599,4672,4297,4433,96814,29917.0,7022839.0
2015-05-11,4339,4422,4323,4402,39711,29707.0,7022839.0
2015-05-12,4355,4625,4339,4532,51808,30584.0,7022839.0
2015-05-13,4537,4974,4417,4683,92507,31603.0,7022839.0
2015-05-14,4771,4771,4526,4558,25286,30760.0,7022839.0
2015-05-15,4557,4662,4526,4558,17998,30760.0,7022839.0
2015-05-18,4490,4573,4303,4371,53599,29496.0,7022839.0
2015-05-19,4453,4453,4042,4147,91174,27986.0,7022839.0
2015-05-20,4204,4204,4058,4126,41923,27846.0,7022839.0
2015-05-21,4074,4235,4074,4194,31434,28302.0,7022839.0
2015-05-22,4235,4235,4110,4126,52185,27846.0,7022839.0
2015-05-26,4167,4261,4131,4137,21721,27916.0,7022839.0
2015-05-27,4162,4162,3933,3980,52510,26862.0,7022839.0
2015-05-28,4058,4058,3917,4012,24269,27073.0,7022839.0
2015-05-29,4037,4053,3923,4022,21653,27143.0,7022839.0
2015-06-01,4063,4063,3746,3835,45448,25879.0,7022839.0
2015-06-02,3777,3881,3590,3616,38881,24404.0,7022839.0
2015-06-03,3590,3590,3376,3497,56865,23597.0,7022839.0
2015-06-04,3517,3715,3486,3663,28654,24720.0,7022839.0
2015-06-05,3605,3694,3460,3528,30727,23807.0,7022839.0
2015-06-08,3465,3637,3465,3538,16279,23878.0,7022839.0
2015-06-09,3569,3954,3569,3830,48089,25844.0,7022839.0
2015-06-10,3902,3902,3689,3798,25063,25633.0,7022839.0
2015-06-11,3798,3912,3642,3642,23049,24580.0,7022839.0
2015-06-12,3642,3787,3626,3642,13535,24580.0,7022839.0
2015-06-15,3824,3824,3548,3694,7996,24931.0,7022839.0
2015-06-16,3694,3730,3522,3585,23548,24194.0,7022839.0
2015-06-17,3678,3678,3538,3590,15547,24229.0,7022839.0
2015-06-18,3590,3709,3569,3575,19380,24123.0,7022839.0
2015-06-19,3532,3683,3532,3616,10154,24404.0,7022839.0
2015-06-22,3642,3689,3600,3637,8961,24545.0,7022839.0
2015-06-23,3652,3715,3621,3668,21295,24756.0,7022839.0
2015-06-24,3720,3813,3683,3720,29107,25107.0,7022839.0
2015-06-25,3813,4053,3720,3996,55592,26968.0,7022839.0
2015-06-26,4058,4058,3881,3986,16754,26897.0,7022839.0
2015-06-29,3985,3985,3798,3949,19300,26652.0,7022839.0
2015-06-30,3933,3933,3735,3793,25094,25598.0,7022839.0
2015-07-01,3704,3871,3704,3819,13180,25774.0,7022839.0
2015-07-02,3917,3933,3751,3876,19116,26160.0,7022839.0
2015-07-03,3819,3933,3808,3850,14010,25985.0,7022839.0
2015-07-06,3917,3923,3777,3845,16940,25949.0,7022839.0
2015-07-07,3949,3949,3746,3767,10511,25423.0,7022839.0
2015-07-08,3954,3954,3772,3944,18975,26617.0,7022839.0
2015-07-09,3912,3985,3772,3960,10092,26722.0,7022839.0
2015-07-10,3871,4011,3860,3986,22839,26897.0,7022839.0
2015-07-13,4027,4027,3865,3954,16184,26687.0,7022839.0
2015-07-14,3954,3996,3917,3934,13250,26546.0,7022839.0
2015-07-15,4011,4412,3954,4116,88254,27775.0,7022839.0
2015-07-16,4115,4115,3944,4043,29044,27284.0,7022839.0
2015-07-17,4053,4053,3907,3996,11440,26968.0,7022839.0
2015-07-20,3917,4157,3897,4142,28153,27951.0,7022839.0
2015-07-21,4053,4110,4001,4038,20026,27249.0,7022839.0
2015-07-22,4037,4037,3907,4012,18568,27073.0,7022839.0
2015-07-23,4136,4136,3871,3934,14514,26546.0,7022839.0
2015-07-24,3938,4022,3741,3965,60056,26757.0,7022839.0
2015-07-27,3954,3990,3824,3986,58573,26897.0,7022839.0
2015-07-28,3985,3985,3808,3902,28378,26336.0,7022839.0
2015-07-29,3860,3980,3756,3757,20511,25352.0,7022839.0
2015-07-30,3850,3850,3637,3783,40524,25528.0,7022839.0
2015-07-31,3876,3876,3746,3850,8696,25985.0,7022839.0
2015-08-03,3850,3954,3798,3892,42056,26265.0,7022839.0
2015-08-04,3855,3980,3720,3908,22273,26371.0,7022839.0
2015-08-05,3923,3923,3850,3908,12090,26371.0,7022839.0
2015-08-06,3850,3954,3850,3892,5437,26265.0,7022839.0
2015-08-07,3902,3902,3819,3892,7953,26265.0,7022839.0
2015-08-10,3871,3990,3824,3902,16113,26336.0,7022839.0
2015-08-11,3917,3917,3850,3850,8823,25985.0,7022839.0
2015-08-12,3839,3891,3699,3850,15395,25985.0,7022839.0
2015-08-13,3933,3933,3777,3830,9225,25844.0,7022839.0
2015-08-17,3850,3850,3782,3830,5591,25844.0,7022839.0
2015-08-18,3803,3865,3730,3783,12323,25528.0,7022839.0
2015-08-19,3673,3819,3637,3699,23927,24966.0,7022839.0
2015-08-20,3616,3813,3616,3788,6473,25563.0,7022839.0
2015-08-21,3834,3834,3538,3679,26794,24826.0,7022839.0
2015-08-24,3678,3678,3522,3663,12688,24720.0,7022839.0
2015-08-25,3574,3715,3538,3668,15861,24756.0,7022839.0
2015-08-26,3600,3699,3553,3616,10431,24404.0,7022839.0
2015-08-27,3663,3699,3590,3663,11562,24720.0,7022839.0
2015-08-28,3663,3704,3631,3689,15983,24896.0,7022839.0
2015-08-31,3569,3689,3569,3637,8773,24545.0,7022839.0
2015-09-01,3683,3683,3543,3642,16424,24580.0,7022839.0
2015-09-02,3637,3673,3626,3663,19038,24720.0,7022839.0
2015-09-03,3678,3699,3579,3663,12838,24720.0,7022839.0
2015-09-04,3616,3694,3595,3647,15366,24615.0,7022839.0
2015-09-07,3611,3657,3517,3632,10410,24510.0,7022839.0
2015-09-08,3699,3699,3486,3632,8753,24510.0,7022839.0
2015-09-09,3621,3761,3548,3751,12688,25317.0,7022839.0
2015-09-10,3746,3923,3746,3840,10250,25914.0,7022839.0
2015-09-11,3975,3975,3803,3913,12476,26406.0,7022839.0
2015-09-14,3970,4094,3912,4095,31684,27635.0,7022839.0
2015-09-15,4094,4110,3954,4090,14799,27600.0,7022839.0
2015-09-16,4131,4230,3897,4168,38069,28126.0,7022839.0
2015-09-17,4011,5411,4011,5380,776026,36308.0,7022839.0
2015-09-18,5203,5598,4880,5141,401362,34693.0,7022839.0
2015-09-21,4870,4922,4604,4766,208448,32165.0,7022839.0
2015-09-22,4599,4750,4292,4293,160757,28969.0,7022839.0
2015-09-23,4318,4599,4277,4329,96143,29215.0,7022839.0
2015-09-24,4287,4459,4287,4428,31888,29882.0,7022839.0
2015-09-25,4474,4474,4282,4381,27470,29566.0,7022839.0
2015-09-30,4370,4375,4219,4220,33235,28478.0,7022839.0
2015-10-01,4256,4604,4178,4579,67398,30900.0,7022839.0
2015-10-02,4620,4620,4381,4579,30158,30900.0,7022839.0
2015-10-05,4438,4584,4412,4490,26391,30304.0,7022839.0
2015-10-06,4433,4755,4427,4740,58337,31989.0,7022839.0
2015-10-07,4766,4890,4667,4860,39397,32797.0,7022839.0
2015-10-08,4911,4911,4656,4912,33337,33148.0,7022839.0
2015-10-12,5890,6129,4963,5078,275648,34271.0,7022839.0
2015-10-13,4911,5015,4766,4839,79503,32656.0,7022839.0
2015-10-14,4838,4838,4547,4662,72447,31462.0,7022839.0
2015-10-15,4589,4880,4589,4683,26089,31603.0,7022839.0
2015-10-16,4823,4823,4630,4787,31577,32305.0,7022839.0
2015-10-19,4786,4859,4698,4839,23178,32656.0,7022839.0
2015-10-20,4818,4838,4573,4683,47968,31603.0,7022839.0
2015-10-21,4604,4636,4303,4433,81924,29917.0,7022839.0
2015-10-22,4427,4433,4256,4423,29698,29847.0,7022839.0
2015-10-23,4464,4505,4308,4506,25030,30409.0,7022839.0
2015-10-26,4505,4516,4349,4418,10295,29812.0,7022839.0
2015-10-27,4417,4443,4287,4391,13430,29636.0,7022839.0
2015-10-28,4313,4422,4172,4381,29250,29566.0,7022839.0
2015-10-29,4375,4401,4115,4152,31513,28021.0,7022839.0
2015-10-30,4105,4620,4105,4324,60499,29180.0,7022839.0
2015-11-02,4329,4417,4318,4360,15860,29426.0,7022839.0
2015-11-03,4360,4771,4261,4636,65689,31287.0,7022839.0
2015-11-04,4656,4838,4630,4657,26520,31427.0,7022839.0
2015-11-05,4646,4838,4646,4797,56004,32375.0,7022839.0
2015-11-06,4859,4890,4734,4766,28028,32165.0,7022839.0
2015-11-09,4890,5369,4833,5094,201390,34377.0,7022839.0
2015-11-10,5109,5400,4599,5203,172826,35114.0,7022839.0
2015-11-11,5041,5400,5041,5115,49143,34517.0,7022839.0
2015-11-12,5114,5114,4890,4990,55148,33675.0,7022839.0
2015-11-13,4995,5047,4786,4855,37351,32762.0,7022839.0
2015-11-16,5203,5203,4682,5057,42956,34131.0,7022839.0
2015-11-17,5197,5197,4896,4990,27686,33675.0,7022839.0
2015-11-18,4989,5151,4875,4948,21338,33394.0,7022839.0
2015-11-19,5078,5078,4859,4995,27886,33710.0,7022839.0
2015-11-20,5005,6118,4896,5401,234487,36449.0,7022839.0
2015-11-23,5515,5567,5244,5328,72066,35957.0,7022839.0
2015-11-24,5411,5411,5255,5318,37728,35887.0,7022839.0
2015-11-25,5348,5380,5203,5338,48263,36027.0,7022839.0
2015-11-26,5338,5827,5255,5671,125367,38274.0,7022839.0
2015-11-27,5473,5796,5473,5703,45492,38485.0,7022839.0
2015-11-30,5775,6004,5702,5776,88983,38977.0,7022839.0
2015-12-01,5775,7492,5775,6233,328565,42067.0,7022839.0
2015-12-02,6139,6639,6139,6566,88039,44314.0,7022839.0
2015-12-03,6660,7024,6035,6504,134897,43893.0,7022839.0
2015-12-04,6368,6670,6285,6400,57828,43190.0,7022839.0
2015-12-07,6691,6691,6358,6442,21856,43471.0,7022839.0
2015-12-08,6451,6535,6139,6337,42883,42769.0,7022839.0
2015-12-09,6275,6556,6202,6306,25156,42558.0,7022839.0
2015-12-10,6410,6826,6243,6712,68286,45297.0,7022839.0
2015-12-11,6878,6878,6545,6712,24079,45297.0,7022839.0
2015-12-14,6816,7128,6670,6972,69955,47053.0,7022839.0
2015-12-15,6972,7201,6899,7201,36767,48598.0,7022839.0
2015-12-16,7201,7419,7076,7368,41130,49722.0,7022839.0
2015-12-17,7523,7523,6660,7191,87716,48528.0,7022839.0
2015-12-18,7388,7398,6660,6941,116618,46842.0,7022839.0
2015-12-21,6930,7055,6836,6837,35858,46140.0,7022839.0
2015-12-22,6836,6972,6514,6837,49487,46140.0,7022839.0
2015-12-23,7159,7159,6576,6577,40499,44384.0,7022839.0
2015-12-24,6576,6743,6451,6577,22822,44384.0,7022839.0
2015-12-28,6576,6753,6316,6566,44214,44314.0,7022839.0
2015-12-29,6503,6868,6431,6504,41520,43893.0,7022839.0
2015-12-30,6399,6545,6368,6452,18736,43542.0,7022839.0
2016-01-04,6451,6451,6223,6275,37031,42348.0,7022839.0
2016-01-05,6243,6556,6014,6525,49970,44033.0,7022839.0
2016-01-06,6451,6961,6295,6764,64619,45648.0,7022839.0
2016-01-07,6764,7003,6556,6920,65171,46702.0,7022839.0
2016-01-08,6347,6993,6347,6941,56183,46842.0,7022839.0
2016-01-11,6941,6982,6722,6962,41789,46983.0,7022839.0
2016-01-12,7169,7169,6774,7014,23504,47334.0,7022839.0
2016-01-13,6889,7013,6868,6962,14694,46983.0,7022839.0
2016-01-14,6972,7638,6961,7420,127666,50073.0,7022839.0
2016-01-15,7430,9469,7128,7284,330596,49160.0,7022839.0
2016-01-18,7471,7659,7076,7284,39448,49160.0,7022839.0
2016-01-19,7388,7388,6951,7024,53490,47404.0,7022839.0
2016-01-20,7284,7721,7024,7056,71343,47615.0,7022839.0
2016-01-21,7232,7315,6982,7180,18687,48458.0,7022839.0
2016-01-22,7107,7242,6930,6972,31788,47053.0,7022839.0
2016-01-25,6920,7461,6816,7461,40907,50354.0,7022839.0
2016-01-26,7398,7679,7284,7482,24839,50494.0,7022839.0
2016-01-27,7596,7596,7378,7597,30696,51267.0,7022839.0
2016-01-28,7471,7690,7471,7659,13382,51688.0,7022839.0
2016-01-29,7544,7659,7523,7659,12656,51688.0,7022839.0
2016-02-01,8741,8741,7908,8117,62452,54778.0,7022839.0
2016-02-02,8096,8325,7950,8221,24494,55480.0,7022839.0
2016-02-03,8314,8554,8148,8346,25523,56323.0,7022839.0
2016-02-04,8345,8345,8168,8294,6019,55972.0,7022839.0
2016-02-05,8283,8585,8262,8388,12815,56604.0,7022839.0
2016-02-11,8377,8429,8085,8169,17255,55129.0,7022839.0
2016-02-12,7908,8241,6764,8075,72519,54497.0,7022839.0
2016-02-15,7908,8481,7804,8440,38659,56955.0,7022839.0
2016-02-16,8741,8741,8304,8492,22415,57306.0,7022839.0
2016-02-17,8387,8522,8231,8429,16805,56885.0,7022839.0
2016-02-18,8429,8470,8096,8096,15758,54638.0,7022839.0
2016-02-19,8137,8408,8137,8398,31185,56674.0,7022839.0
2016-02-22,8543,8637,8325,8627,35426,58219.0,7022839.0
2016-02-23,8595,9573,8449,8845,160200,59694.0,7022839.0
2016-02-24,8564,9001,8491,8918,79952,60186.0,7022839.0
2016-02-25,8918,9043,8637,8637,25759,58290.0,7022839.0
2016-02-26,8835,8835,8512,8533,20852,57587.0,7022839.0
2016-02-29,8689,8689,7908,8034,51003,54216.0,7022839.0
2016-03-02,8273,8980,8273,8741,61964,58992.0,7022839.0
2016-03-03,8782,9001,8585,8679,33331,58570.0,7022839.0
2016-03-04,8678,9334,8533,9335,44217,62995.0,7022839.0
2016-03-07,9334,9376,8689,9366,44979,63206.0,7022839.0
2016-03-08,9365,9625,8918,8939,40164,60326.0,7022839.0
2016-03-09,8793,8991,8522,8721,32936,58851.0,7022839.0
2016-03-10,9032,9032,8533,8721,10530,58851.0,7022839.0
2016-03-11,8741,8959,8481,8960,19203,60467.0,7022839.0
2016-03-14,8959,9344,8897,9293,49266,62714.0,7022839.0
2016-03-15,9292,9553,9053,9459,79577,63838.0,7022839.0
2016-03-16,9459,10094,8397,8429,329909,56885.0,7022839.0
2016-03-17,8543,8543,8148,8179,56088,55200.0,7022839.0
2016-03-18,8127,8418,8012,8190,44467,55270.0,7022839.0
2016-03-21,8221,8387,8044,8263,15441,55761.0,7022839.0
2016-03-22,8356,8356,7825,8023,50663,54146.0,7022839.0
2016-03-23,8002,8002,6920,7659,94337,51688.0,7022839.0
2016-03-24,7502,7763,7263,7649,44294,51618.0,7022839.0
2016-03-25,7773,7773,7222,7274,45683,49090.0,7022839.0
2016-03-28,7263,7440,6868,6972,45041,47053.0,7022839.0
2016-03-29,6972,7367,6868,7076,29083,47755.0,7022839.0
2016-03-30,7294,7294,6909,7045,21649,47545.0,7022839.0
2016-03-31,7461,7908,7190,7472,81215,50424.0,7022839.0
2016-04-01,7502,7700,7502,7534,20677,50845.0,7022839.0
2016-04-04,7534,7690,7388,7524,12221,50775.0,7022839.0
2016-04-05,7586,7586,7076,7222,23482,48739.0,7022839.0
2016-04-06,7242,7555,7242,7420,30672,50073.0,7022839.0
2016-04-07,7419,7742,7284,7701,75082,51969.0,7022839.0
2016-04-08,7856,7856,7326,7399,32982,49932.0,7022839.0
2016-04-11,7409,7534,7232,7368,21853,49722.0,7022839.0
2016-04-12,7492,7492,7242,7243,34066,48879.0,7022839.0
2016-04-14,7274,7430,6857,7399,33421,49932.0,7022839.0
2016-04-15,7555,7555,7076,7326,36636,49441.0,7022839.0
2016-04-18,7326,7596,7294,7441,35021,50213.0,7022839.0
2016-04-19,7492,7492,7284,7347,21395,49581.0,7022839.0
2016-04-20,7419,7419,7180,7409,10730,50003.0,7022839.0
2016-04-21,7409,8304,7346,7784,223614,52531.0,7022839.0
2016-04-22,7856,7856,7555,7565,37337,51056.0,7022839.0
2016-04-25,7804,8574,7648,7649,309691,51618.0,7022839.0
2016-04-26,7648,7731,7388,7513,64179,50705.0,7022839.0
2016-04-27,7419,7544,7357,7389,41345,49862.0,7022839.0
2016-04-28,7450,7502,7346,7441,15212,50213.0,7022839.0
2016-04-29,7482,7596,7201,7565,68411,51056.0,7022839.0
2016-05-02,7669,7669,7294,7347,25605,49581.0,7022839.0
2016-05-03,7346,7586,7294,7326,22082,49441.0,7022839.0
2016-05-04,7326,7346,7128,7232,28203,48809.0,7022839.0
2016-05-09,7242,7284,6701,6972,33986,47053.0,7022839.0
2016-05-10,7076,7128,6878,7014,15110,47334.0,7022839.0
2016-05-11,7024,7055,6868,7014,13128,47334.0,7022839.0
2016-05-12,7201,7211,6868,6951,13615,46913.0,7022839.0
2016-05-13,6899,6982,6670,6785,33082,45789.0,7022839.0
2016-05-16,6608,8429,6327,6348,586701,42839.0,7022839.0
2016-05-17,6347,6441,6035,6077,75289,41013.0,7022839.0
2016-05-18,6139,6150,5765,5848,36548,39468.0,7022839.0
2016-05-19,5702,6129,5702,6119,21039,41294.0,7022839.0
2016-05-20,6118,6118,5629,5828,30658,39328.0,7022839.0
2016-05-23,5827,5983,5806,5973,25588,40311.0,7022839.0
2016-05-24,5994,6035,5723,5817,23864,39258.0,7022839.0
2016-05-25,5827,6035,5754,5869,17986,39609.0,7022839.0
2016-05-26,5869,6191,5744,6192,28308,41786.0,7022839.0
2016-05-27,6295,6295,5921,6233,30044,42067.0,7022839.0
2016-05-30,6233,6254,5994,6181,14952,41716.0,7022839.0
2016-05-31,6160,6160,6035,6109,7305,41224.0,7022839.0
2016-06-01,6108,6181,6004,6129,6875,41365.0,7022839.0
2016-06-02,6046,6191,5983,6057,12140,40873.0,7022839.0
2016-06-03,6056,6056,5806,5900,22210,39819.0,7022839.0
2016-06-07,5900,6014,5827,5942,13791,40100.0,7022839.0
2016-06-08,5942,5942,5817,5859,10697,39539.0,7022839.0
2016-06-09,5785,5952,5723,5755,23173,38836.0,7022839.0
2016-06-10,5765,5931,5692,5765,23991,38907.0,7022839.0
2016-06-13,5681,5869,5473,5817,68997,39258.0,7022839.0
2016-06-14,5879,5879,5671,5734,26448,38696.0,7022839.0
2016-06-15,5827,5848,5640,5744,77997,38766.0,7022839.0
2016-06-16,5744,5775,5640,5744,27367,38766.0,7022839.0
2016-06-17,5744,5785,5629,5703,11677,38485.0,7022839.0
2016-06-20,5661,5702,5567,5651,16771,38134.0,7022839.0
2016-06-21,5723,5723,5546,5640,10796,38064.0,7022839.0
2016-06-22,5640,5661,5546,5609,10257,37853.0,7022839.0
2016-06-23,5494,5661,5484,5599,13335,37783.0,7022839.0
2016-06-24,5598,5692,5005,5167,35928,34868.0,7022839.0
2016-06-27,5021,5276,4943,5276,13072,35606.0,7022839.0
2016-06-28,5088,5400,5088,5401,9523,36449.0,7022839.0
2016-06-29,5400,5421,5328,5411,11505,36519.0,7022839.0
2016-06-30,5463,5494,5296,5422,5008,36589.0,7022839.0
2016-07-01,5504,5504,5317,5359,14139,36168.0,7022839.0
2016-07-04,5400,5452,5286,5349,7116,36097.0,7022839.0
2016-07-05,5265,5411,5234,5390,17725,36378.0,7022839.0
2016-07-06,5619,5661,5328,5463,20623,36870.0,7022839.0
2016-07-07,5546,5619,5359,5495,20901,37081.0,7022839.0
2016-07-08,5556,5556,5390,5443,4544,36729.0,7022839.0
2016-07-11,5359,5504,5244,5297,24846,35746.0,7022839.0
2016-07-12,5276,5296,5177,5266,26564,35536.0,7022839.0
2016-07-13,5192,5276,5171,5266,19657,35536.0,7022839.0
2016-07-14,5244,5400,5203,5255,10232,35465.0,7022839.0
2016-07-15,5223,5328,5213,5297,13952,35746.0,7022839.0
2016-07-18,5359,5369,5296,5349,6750,36097.0,7022839.0
2016-07-19,5380,5473,5286,5474,14487,36940.0,7022839.0
2016-07-20,5463,5556,5359,5463,24906,36870.0,7022839.0
2016-07-21,5463,5463,5234,5328,20494,35957.0,7022839.0
2016-07-22,5328,5546,5255,5370,11175,36238.0,7022839.0
2016-07-25,5369,5702,5328,5557,49348,37502.0,7022839.0
2016-07-26,5525,5598,5473,5557,20722,37502.0,7022839.0
2016-07-27,5588,5983,5588,5765,82826,38907.0,7022839.0
2016-07-28,5827,5858,5619,5755,27799,38836.0,7022839.0
2016-07-29,5671,5796,5598,5723,14270,38626.0,7022839.0
2016-08-01,5681,5785,5473,5474,35721,36940.0,7022839.0
2016-08-02,5442,5671,5359,5609,22465,37853.0,7022839.0
2016-08-03,5515,5723,5473,5619,12358,37923.0,7022839.0
2016-08-04,5484,5598,5213,5515,7431,37221.0,7022839.0
2016-08-05,5432,5536,5307,5370,12927,36238.0,7022839.0
2016-08-08,5369,5494,5338,5411,15243,36519.0,7022839.0
2016-08-09,5400,5442,5182,5182,37471,34974.0,7022839.0
2016-08-10,5203,5234,5151,5167,22442,34868.0,7022839.0
2016-08-11,5151,5197,5109,5151,23863,34763.0,7022839.0
2016-08-12,5348,5348,5114,5162,11223,34833.0,7022839.0
2016-08-16,5145,5296,5125,5276,15771,35606.0,7022839.0
2016-08-17,5369,5369,5099,5099,13092,34412.0,7022839.0
2016-08-18,5307,5307,5088,5125,11087,34587.0,7022839.0
2016-08-19,5125,5223,4995,5104,11598,34447.0,7022839.0
2016-08-22,5083,5692,5000,5068,102659,34201.0,7022839.0
2016-08-23,5015,5114,5005,5057,11891,34131.0,7022839.0
2016-08-24,5088,5234,4943,5047,19088,34061.0,7022839.0
2016-08-25,5005,5177,4943,5110,17324,34482.0,7022839.0
2016-08-26,5078,6035,4995,5255,170891,35465.0,7022839.0
2016-08-29,5307,5692,5255,5411,119401,36519.0,7022839.0
2016-08-30,5359,5432,5213,5307,16610,35816.0,7022839.0
2016-08-31,5265,5380,5140,5224,23862,35255.0,7022839.0
2016-09-01,5197,5400,5161,5349,15805,36097.0,7022839.0
2016-09-02,5348,5432,5223,5359,6510,36168.0,7022839.0
2016-09-05,5328,5400,5296,5380,9871,36308.0,7022839.0
2016-09-06,5380,5421,5265,5370,10376,36238.0,7022839.0
