동부건설(005960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-10,28668,29196,27715,28457,947134,67304.0,50040163.0
2014-11-11,28244,28456,25917,27399,1060664,64802.0,50040163.0
2014-11-12,27820,28243,26975,28139,553341,66553.0,50040163.0
2014-11-13,28244,28455,26658,26870,654318,63551.0,50040163.0
2014-11-14,27081,27504,26446,27505,253567,65052.0,50040163.0
2014-11-17,27504,30678,27398,28668,1715469,67804.0,50040163.0
2014-11-18,29936,30678,28561,28774,876792,68055.0,50040163.0
2014-11-19,28349,28773,27609,28034,389518,66303.0,50040163.0
2014-11-20,28032,28879,27504,28563,269110,67554.0,50040163.0
2014-11-21,28880,29620,28455,29197,341847,69055.0,50040163.0
2014-11-24,29302,30148,28455,28986,307282,68555.0,50040163.0
2014-11-25,28668,28879,27503,28351,541007,67054.0,50040163.0
2014-11-26,28032,28244,26870,27082,339721,64051.0,50040163.0
2014-11-27,26870,27821,26870,27187,215799,64302.0,50040163.0
2014-11-28,27081,27715,26234,27082,281525,64051.0,50040163.0
2014-12-01,26763,27186,25493,26024,230230,61549.0,50040163.0
2014-12-02,26022,26233,25387,25812,206490,61049.0,50040163.0
2014-12-03,25916,26550,25599,25918,202774,61299.0,50040163.0
2014-12-04,25599,26021,25493,25601,174935,60549.0,50040163.0
2014-12-05,25599,28243,25388,26341,685161,62300.0,50040163.0
2014-12-08,26445,26869,25705,25918,267881,61299.0,50040163.0
2014-12-09,25811,26234,24965,25072,478761,59298.0,50040163.0
2014-12-10,24964,25176,23589,23802,525958,56295.0,50040163.0
2014-12-11,23696,23907,22850,23273,261889,55044.0,50040163.0
2014-12-12,23378,23907,22532,22744,212370,53793.0,50040163.0
2014-12-15,22744,23061,22214,23062,239386,54544.0,50040163.0
2014-12-16,22955,23590,22533,23062,234645,54544.0,50040163.0
2014-12-17,23061,23695,22850,23062,107147,54544.0,50040163.0
2014-12-18,23060,24859,22849,23696,281567,56045.0,50040163.0
2014-12-19,23696,23696,22956,23485,187541,55545.0,50040163.0
2014-12-22,23273,23801,22850,23167,200967,54794.0,50040163.0
2014-12-23,23167,23801,22850,23167,260157,54794.0,50040163.0
2014-12-24,23378,23801,22744,22850,329370,54043.0,50040163.0
2014-12-26,22744,22955,21897,22744,344509,53793.0,50040163.0
2014-12-29,22743,22849,22108,22215,295110,52542.0,50040163.0
2014-12-30,21791,22320,21263,21263,660884,50290.0,50040163.0
2015-01-02,0,0,0,21263,0,50290.0,50040163.0
2015-01-05,0,0,0,21263,0,,
2015-01-06,0,0,0,21263,0,,
2015-01-07,0,0,0,21263,0,,
2015-01-08,18088,18088,18088,18090,141235,42784.0,50040163.0
2015-01-09,15380,17432,15380,15741,13629309,37230.0,50040163.0
2015-01-12,15253,16119,14999,15339,3010102,36279.0,50040163.0
2015-01-13,15486,15486,14598,14874,1771338,35178.0,50040163.0
2015-01-14,14830,14978,13835,14112,2031286,33377.0,50040163.0
2015-01-15,14174,14577,14089,14345,1254422,33927.0,50040163.0
2015-01-16,14471,14471,13877,13922,919554,32926.0,50040163.0
2015-01-19,13899,13899,12969,13139,1288281,31075.0,50040163.0
2015-01-20,13518,13539,13031,13372,728916,31625.0,50040163.0
2015-01-21,13307,13477,13138,13223,612043,31275.0,50040163.0
2015-01-22,13223,14069,13117,13266,935019,31375.0,50040163.0
2015-01-23,13223,13413,13096,13139,307474,31075.0,50040163.0
2015-01-26,13181,13477,12990,13223,392727,31275.0,50040163.0
2015-01-27,13244,13455,13054,13202,453763,31225.0,50040163.0
2015-01-28,13264,14237,13116,13837,1612889,32726.0,50040163.0
2015-01-29,13835,14556,13751,14175,987716,33527.0,50040163.0
2015-01-30,14174,14301,13920,14281,332646,33777.0,50040163.0
2015-02-02,14300,14556,14089,14218,339431,33627.0,50040163.0
2015-02-03,14216,14216,13751,14112,336873,33377.0,50040163.0
2015-02-04,14110,14365,13983,14175,310008,33527.0,50040163.0
2015-02-05,14174,14386,14026,14260,323748,33727.0,50040163.0
2015-02-06,14258,14683,13983,14324,529391,33877.0,50040163.0
2015-02-09,14386,14408,14131,14133,417408,33427.0,50040163.0
2015-02-10,14258,14279,13962,14027,204817,33177.0,50040163.0
2015-02-11,14174,16120,14068,16122,1545501,38131.0,50040163.0
2015-02-12,17031,18407,16121,17032,5528453,40282.0,50040163.0
2015-02-13,17284,18786,16438,17518,2810333,41433.0,50040163.0
2015-02-16,17729,17877,16608,16651,833912,39382.0,50040163.0
2015-02-17,16819,16967,15634,16122,759446,38131.0,50040163.0
2015-02-23,16120,17242,15697,16503,672178,39031.0,50040163.0
2015-02-24,16883,17349,16461,17349,511938,41033.0,50040163.0
2015-02-25,17369,19950,17369,19951,1688877,47188.0,50040163.0
2015-02-26,22003,22638,20628,21115,3785571,49940.0,50040163.0
2015-02-27,20310,24224,19929,23485,3587424,55545.0,50040163.0
2015-03-02,20945,22108,19992,19994,3947530,47288.0,50040163.0
2015-03-03,18829,20712,18723,19803,2018332,46838.0,50040163.0
2015-03-04,19928,20266,19378,19423,725823,45937.0,50040163.0
2015-03-05,19675,20501,19400,19761,1108443,46738.0,50040163.0
2015-03-06,19654,19866,18724,18724,928403,44286.0,50040163.0
2015-03-09,19147,19147,18597,18746,433451,44336.0,50040163.0
2015-03-10,18469,18808,17665,17772,744040,42034.0,50040163.0
2015-03-11,17622,18087,17199,17645,362729,41733.0,50040163.0
2015-03-12,17771,18088,16545,16672,743799,39432.0,50040163.0
2015-03-13,16968,16968,15888,16630,646681,39332.0,50040163.0
2015-03-16,16777,16798,16014,16016,552604,37880.0,50040163.0
2015-03-17,15951,16078,15507,16016,425339,37880.0,50040163.0
2015-03-18,16184,16247,15718,16185,429644,38281.0,50040163.0
2015-03-19,16120,16332,15866,16270,240143,38481.0,50040163.0
2015-03-20,16332,16819,16078,16207,343147,38331.0,50040163.0
2015-03-23,16205,17137,16057,16503,434043,39031.0,50040163.0
2015-03-24,16502,18935,16502,17857,1271151,42234.0,50040163.0
2015-03-25,18193,20521,18193,19465,3773524,46037.0,50040163.0
2015-03-26,19464,19612,18618,18830,458645,44536.0,50040163.0
2015-03-27,18850,19315,17813,17878,586469,42284.0,50040163.0
2015-03-30,17665,18003,17263,17899,252916,42334.0,50040163.0
2015-03-31,18088,19464,17771,18661,845158,44135.0,50040163.0
2015-04-01,19252,20288,18491,18682,888872,44185.0,50040163.0
2015-04-02,18554,18681,17898,18301,380115,43285.0,50040163.0
2015-04-03,18956,18956,18067,18555,602223,43885.0,50040163.0
2015-04-06,18787,19358,18618,18830,538714,44536.0,50040163.0
2015-04-07,19041,19041,18278,18386,359820,43485.0,50040163.0
2015-04-08,18428,18618,18088,18619,384673,44035.0,50040163.0
2015-04-09,18597,18808,18321,18619,195863,44035.0,50040163.0
2015-04-10,18534,18978,18407,18830,436332,44536.0,50040163.0
2015-04-13,19041,19549,18830,19126,591455,45236.0,50040163.0
2015-04-14,19295,19295,18914,19042,309328,45036.0,50040163.0
2015-04-15,19020,19231,18809,19042,223255,45036.0,50040163.0
2015-04-16,19359,19824,19084,19401,485996,45887.0,50040163.0
2015-04-17,19464,19506,18893,19147,466711,45286.0,50040163.0
2015-04-20,18935,19231,18682,18809,213317,44486.0,50040163.0
2015-04-21,18808,18808,18321,18492,304331,43735.0,50040163.0
2015-04-22,18448,18702,17918,17942,319399,42434.0,50040163.0
2015-04-23,17791,18151,17411,17561,400054,41533.0,50040163.0
2015-04-24,17348,18299,17242,18068,317521,42734.0,50040163.0
2015-04-27,18300,18914,18088,18640,477906,44085.0,50040163.0
2015-04-28,18851,18893,18491,18576,192790,43935.0,50040163.0
2015-04-29,18830,19168,18576,18830,251630,44536.0,50040163.0
2015-04-30,18977,18977,18407,18619,128202,44035.0,50040163.0
2015-05-04,18808,18808,18130,18555,164234,43885.0,50040163.0
2015-05-06,18660,18660,17496,18195,167958,43035.0,50040163.0
2015-05-07,18363,18363,17623,18026,134683,42634.0,50040163.0
2015-05-08,15866,17368,15337,15339,2216229,36279.0,50040163.0
2015-05-11,15381,17624,14852,15297,5165195,36179.0,50040163.0
2015-05-12,15296,15613,15127,15170,559745,35879.0,50040163.0
2015-05-13,15422,15422,14131,14154,1107093,33477.0,50040163.0
2015-05-14,14492,15127,14174,14472,657734,34227.0,50040163.0
2015-05-15,14556,15063,14152,14197,471165,33577.0,50040163.0
2015-05-18,14703,14703,13920,13943,532824,32976.0,50040163.0
2015-05-19,14005,14344,12271,12271,1044457,29023.0,50040163.0
2015-05-20,10430,10430,10430,10431,417069,24670.0,50040163.0
2015-05-21,8886,9245,8886,8886,2437837,21017.0,50040163.0
2015-05-22,8653,10219,7721,10219,4337668,24169.0,50040163.0
2015-05-26,0,0,0,10219,0,24169.0,50040163.0
2015-05-27,0,0,0,10219,0,,
2015-05-28,0,0,0,10219,0,,
2015-05-29,0,0,0,10219,0,,
2015-06-01,0,0,0,10219,0,,
2015-06-02,0,0,0,10219,0,,
2015-06-03,0,0,0,10219,0,,
2015-06-04,0,0,0,10219,0,,
2015-06-05,0,0,0,10219,0,,
2015-06-08,0,0,0,10219,0,,
2015-06-09,0,0,0,10219,0,,
2015-06-10,0,0,0,10219,0,,
2015-06-11,0,0,0,10219,0,,
2015-06-12,0,0,0,10219,0,,
2015-06-15,0,0,0,10219,0,,
2015-06-16,0,0,0,10219,0,,
2015-06-17,0,0,0,10219,0,,
2015-06-18,0,0,0,10219,0,,
2015-06-19,0,0,0,10219,0,,
2015-06-22,0,0,0,10219,0,,
2015-06-23,0,0,0,10219,0,,
2015-06-24,0,0,0,10219,0,,
2015-06-25,0,0,0,10219,0,,
2015-06-26,0,0,0,10219,0,,
2015-06-29,0,0,0,10219,0,,
2015-06-30,0,0,0,10219,0,,
2015-07-01,0,0,0,10219,0,,
2015-07-02,0,0,0,10219,0,,
2015-07-03,0,0,0,10219,0,,
2015-07-06,0,0,0,10219,0,,
2015-07-07,0,0,0,10219,0,,
2015-07-08,0,0,0,10219,0,,
2015-07-09,0,0,0,10219,0,,
2015-07-10,0,0,0,10219,0,,
2015-07-13,0,0,0,10219,0,,
2015-07-14,0,0,0,10219,0,,
2015-07-15,0,0,0,10219,0,,
2015-07-16,0,0,0,10219,0,,
2015-07-17,0,0,0,10219,0,,
2015-07-20,0,0,0,10219,0,,
2015-07-21,0,0,0,10219,0,,
2015-07-22,0,0,0,10219,0,,
2015-07-23,0,0,0,10219,0,,
2015-07-24,0,0,0,10219,0,,
2015-07-27,0,0,0,10219,0,,
2015-07-28,0,0,0,10219,0,,
2015-07-29,0,0,0,10219,0,,
2015-07-30,0,0,0,10219,0,,
2015-07-31,0,0,0,10219,0,,
2015-08-03,0,0,0,10219,0,,
2015-08-04,0,0,0,10219,0,,
2015-08-05,0,0,0,10219,0,,
2015-08-06,0,0,0,10219,0,,
2015-08-07,0,0,0,10219,0,,
2015-08-10,0,0,0,10219,0,,
2015-08-11,0,0,0,10219,0,,
2015-08-12,0,0,0,10219,0,,
2015-08-13,0,0,0,10219,0,,
2015-08-17,0,0,0,10219,0,,
2015-08-18,0,0,0,10219,0,,
2015-08-19,0,0,0,10219,0,,
2015-08-20,0,0,0,10219,0,,
2015-08-21,0,0,0,10219,0,,
2015-08-24,0,0,0,10219,0,,
2015-08-25,0,0,0,10219,0,,
2015-08-26,0,0,0,10219,0,,
2015-08-27,0,0,0,10219,0,,
2015-08-28,0,0,0,10219,0,,
2015-08-31,0,0,0,10219,0,,
2015-09-01,0,0,0,10219,0,,
2015-09-02,0,0,0,10219,0,,
2015-09-03,0,0,0,10219,0,,
2015-09-04,10219,13277,10219,13278,80565,78287.0,8310753.0
2015-09-07,17196,17196,17196,17196,30391,101391.0,8310753.0
2015-09-08,22340,22340,22340,22341,187991,131725.0,8310753.0
2015-09-09,27344,29036,26005,29036,1211074,171202.0,8310753.0
2015-09-10,31714,37704,31432,37705,865307,222313.0,8310753.0
2015-09-11,45809,48980,37070,38762,2069946,228546.0,8310753.0
2015-09-14,36365,41158,32419,37987,1456829,223975.0,8310753.0
2015-09-15,38339,44118,37916,39608,758526,233532.0,8310753.0
2015-09-16,42003,42003,36788,37493,341757,221066.0,8310753.0
2015-09-17,32348,35660,31432,31785,448675,187407.0,8310753.0
2015-09-18,32419,34110,29740,30516,344088,179928.0,8310753.0
2015-09-21,29670,29670,26076,26781,398805,157904.0,8310753.0
2015-09-22,26851,27062,24948,26499,261658,156242.0,8310753.0
2015-09-23,26358,27485,25512,26358,175494,155411.0,8310753.0
2015-09-24,26005,26358,24666,24949,127718,147100.0,8310753.0
2015-09-25,25653,32419,25441,28190,1295987,166215.0,8310753.0
2015-09-30,28190,28190,25441,26076,250768,153749.0,8310753.0
2015-10-01,26287,31714,25512,27486,488313,162060.0,8310753.0
2015-10-02,27626,31432,27626,29177,233086,172033.0,8310753.0
2015-10-05,35238,37916,32912,37916,700727,223559.0,8310753.0
2015-10-06,38339,39819,32066,32419,746169,191147.0,8310753.0
2015-10-07,31996,36788,29247,32842,502596,193641.0,8310753.0
2015-10-08,33687,33687,31573,32630,154600,192394.0,8310753.0
2015-10-12,33053,34180,30304,32419,88173,191147.0,8310753.0
2015-10-13,31784,31996,30375,31080,90770,183252.0,8310753.0
2015-10-14,31150,31784,29600,30305,72652,178681.0,8310753.0
2015-10-15,30304,30445,28331,29530,98272,174110.0,8310753.0
2015-10-16,29529,29952,28472,28895,77176,170370.0,8310753.0
2015-10-19,28401,28401,26710,26781,121160,157904.0,8310753.0
2015-10-20,27344,31432,25582,27909,266135,164553.0,8310753.0
2015-10-21,27344,28542,26710,26922,107999,158735.0,8310753.0
2015-10-22,27133,27767,26428,26570,60320,156658.0,8310753.0
2015-10-23,26569,28613,26358,26922,134393,158735.0,8310753.0
2015-10-26,26921,27485,25935,26358,65379,155411.0,8310753.0
2015-10-27,27203,27908,26499,26851,72316,158320.0,8310753.0
2015-10-28,24384,24807,22270,22834,190391,134634.0,8310753.0
2015-10-29,23327,23539,21988,21989,88928,129648.0,8310753.0
2015-10-30,22975,27344,22904,24878,365394,146685.0,8310753.0
2015-11-02,27415,27485,23116,23187,147188,136712.0,8310753.0
2015-11-03,23609,23609,21142,22200,131769,130894.0,8310753.0
2015-11-04,22693,22904,21142,21354,84321,125908.0,8310753.0
2015-11-05,21565,21847,20790,21284,57398,125492.0,8310753.0
2015-11-06,21283,21706,19028,19451,128685,117668.0,8526639.0
2015-11-09,19451,19592,16280,17478,179315,105730.0,8526639.0
2015-11-10,16702,18112,15716,17196,170291,104025.0,8526639.0
2015-11-11,17407,19240,17266,17901,232259,108288.0,8526639.0
2015-11-12,17900,18746,17055,17830,118953,107862.0,8526639.0
2015-11-13,17830,18394,16914,17055,57855,103172.0,8526639.0
2015-11-16,16773,18323,16068,16844,37100,101893.0,8526639.0
2015-11-17,17407,17478,16280,16562,49069,100188.0,8526639.0
2015-11-18,16702,16843,15927,16350,51478,98909.0,8526639.0
2015-11-19,16209,17125,16209,16844,39283,101893.0,8526639.0
2015-11-20,16491,16914,15998,16280,46685,98483.0,8526639.0
2015-11-23,16420,16702,15011,15152,88176,91661.0,8526639.0
2015-11-24,15434,15434,13968,14067,147070,85096.0,8526639.0
2015-11-25,14236,14377,13404,13926,50315,84243.0,8526639.0
2015-11-26,14081,15434,14024,14518,61634,87824.0,8526639.0
2015-11-27,14377,14729,14095,14095,41455,85266.0,8526639.0
2015-11-30,14095,16350,13883,14377,131581,86972.0,8526639.0
2015-12-01,14447,14940,14236,14800,26270,89530.0,8526639.0
2015-12-02,14800,14940,14447,14518,25202,87824.0,8526639.0
2015-12-03,14588,15857,14518,15716,103234,95072.0,8526639.0
2015-12-04,15504,16773,15081,16773,90015,101467.0,8526639.0
2015-12-07,18323,20367,16632,17478,302357,105730.0,8526639.0
2015-12-08,14659,15152,12756,12996,417005,78616.0,8526639.0
2015-12-09,12995,14518,12742,13376,126704,80918.0,8526639.0
2015-12-10,13376,14081,13376,13630,46843,82453.0,8526639.0
2015-12-11,14024,14024,13531,13757,28884,83220.0,8526639.0
2015-12-14,14024,14024,13179,13179,24744,79724.0,8526639.0
2015-12-15,13503,13658,13193,13588,37101,82197.0,8526639.0
2015-12-16,13630,13630,13277,13306,35531,80491.0,8526639.0
2015-12-17,13305,13503,13179,13461,26917,81429.0,8526639.0
2015-12-18,13460,13460,12868,12911,64026,78104.0,8526639.0
2015-12-21,12840,12911,12685,12770,29187,77251.0,8526639.0
2015-12-22,12784,12784,12121,12206,54399,73841.0,8526639.0
2015-12-23,12206,12572,11783,11882,46699,71880.0,8526639.0
2015-12-24,11980,12276,11699,11967,35410,72391.0,8526639.0
2015-12-28,12121,12389,11769,11910,24139,72050.0,8526639.0
2015-12-29,12121,15222,11882,14095,312742,85266.0,8526639.0
2015-12-30,13587,13756,12685,12996,104779,78616.0,8526639.0
2016-01-04,13080,13080,12699,12827,28555,77592.0,8526639.0
2016-01-05,13066,13235,12728,12869,28985,77848.0,8526639.0
2016-01-06,13080,13249,12812,13038,26479,78871.0,8526639.0
2016-01-07,15645,16914,15645,16914,245489,102320.0,8526639.0
2016-01-08,17830,21495,17760,19733,1187362,119373.0,8526639.0
2016-01-11,19310,20579,17055,17549,340661,106157.0,8526639.0
2016-01-12,17407,17548,15857,17055,193414,103172.0,8526639.0
2016-01-13,18676,22129,18605,22130,356843,133868.0,8526639.0
2016-01-14,21636,21918,19310,20650,632402,124915.0,8526639.0
2016-01-15,20649,20860,19240,19663,156967,118947.0,8526639.0
2016-01-18,19310,24102,18394,21002,434379,127047.0,8526639.0
2016-01-19,20438,24102,19733,20861,488414,126194.0,8526639.0
2016-01-20,20226,21424,20015,20086,97783,121505.0,8526639.0
2016-01-21,20579,22552,19380,20156,218771,121931.0,8526639.0
2016-01-22,20790,21072,20085,20156,67352,121931.0,8526639.0
2016-01-25,20156,20226,19662,19804,66292,119799.0,8526639.0
2016-01-26,19803,20367,19380,19592,44846,118520.0,8526639.0
2016-01-27,19592,20860,19240,19592,68638,118520.0,8526639.0
2016-01-28,19451,19733,18605,19592,43453,118520.0,8526639.0
2016-01-29,20015,20226,19310,19451,43069,117668.0,8526639.0
2016-02-01,19662,19733,18676,18817,48902,113831.0,8526639.0
2016-02-02,18958,19380,18253,19029,39326,115110.0,8526639.0
2016-02-03,19592,20720,19451,19804,95296,119799.0,8526639.0
2016-02-04,21213,21706,20156,20156,93566,121931.0,8526639.0
2016-02-05,20226,20297,19310,20227,43984,122553.0,8540277.0
2016-02-11,19733,21424,18605,20438,98370,123834.0,8540277.0
2016-02-12,20438,20438,19169,19592,59583,118710.0,8540277.0
2016-02-15,19592,20508,19169,19874,57904,120418.0,8540277.0
2016-02-16,19874,21142,19733,20509,96088,124261.0,8540277.0
2016-02-17,20508,20720,19944,20015,49137,121272.0,8540277.0
2016-02-18,20156,20720,18958,19592,122116,118710.0,8540277.0
2016-02-19,19662,19662,19028,19310,45659,117002.0,8540277.0
2016-02-22,19310,19310,18676,18817,45039,114013.0,8540277.0
2016-02-23,19028,19028,18112,18183,54368,110170.0,8540277.0
2016-02-24,18112,18605,17619,18253,40900,110597.0,8540277.0
2016-02-25,19028,19028,18464,18676,38031,113159.0,8540277.0
2016-02-26,18464,18887,18323,18817,35390,114013.0,8540277.0
2016-02-29,18746,19521,18323,18606,60151,112732.0,8540277.0
2016-03-02,17900,18041,16984,17478,73328,105899.0,8540277.0
2016-03-03,18041,18041,17337,17619,31763,106753.0,8540277.0
2016-03-04,18182,22411,18112,19381,980564,117429.0,8540277.0
2016-03-07,21142,23257,19662,20579,819780,124688.0,8540277.0
2016-03-08,19874,19874,17900,18817,389959,114013.0,8540277.0
2016-03-09,18394,20438,18041,18747,455988,113586.0,8540277.0
2016-03-10,18535,18746,18182,18324,128056,111024.0,8540277.0
2016-03-11,18605,18746,18041,18324,83772,111024.0,8540277.0
2016-03-14,18182,18394,17900,17901,87304,108462.0,8540277.0
2016-03-15,18253,18464,17900,17901,86341,108462.0,8540277.0
2016-03-16,17900,18112,17760,17830,64141,108035.0,8540277.0
2016-03-17,17760,18464,17760,18042,81706,109316.0,8540277.0
2016-03-18,17971,18253,17759,17971,57426,108889.0,8540277.0
2016-03-21,17971,18394,17830,17971,66928,108889.0,8540277.0
2016-03-22,17971,17971,17619,17690,64830,107180.0,8540277.0
2016-03-23,17689,17900,17196,17267,66796,104618.0,8540277.0
2016-03-24,17266,17548,16139,17267,83727,104618.0,8540277.0
2016-03-25,17407,17407,16702,16773,77343,101629.0,8540277.0
2016-03-28,16914,17971,16773,17690,98026,107180.0,8540277.0
2016-03-29,18041,18323,17337,17830,89778,108035.0,8540277.0
2016-03-30,17900,17900,17266,17337,77809,105045.0,8540277.0
2016-03-31,17760,18253,17407,17478,97659,105899.0,8540277.0
2016-04-01,17478,18112,17478,18112,66118,109743.0,8540277.0
2016-04-04,18182,19592,17971,19522,172671,118283.0,8540277.0
2016-04-05,19874,20649,18958,19592,235278,118710.0,8540277.0
2016-04-06,19944,19944,19169,19804,167394,119991.0,8540277.0
2016-04-07,24666,25512,19169,19733,1488293,119564.0,8540277.0
2016-04-08,19662,19874,18746,19170,199671,116148.0,8540277.0
2016-04-11,19521,19803,18464,18676,142664,113159.0,8540277.0
2016-04-12,18746,19028,17971,18324,100546,111024.0,8540277.0
2016-04-14,18323,18605,18041,18465,62756,111878.0,8540277.0
2016-04-15,18605,18817,18041,18253,74175,110597.0,8540277.0
2016-04-18,18112,18535,17760,17760,66947,107607.0,8540277.0
2016-04-19,17760,18323,17689,17760,76208,107607.0,8540277.0
2016-04-20,17900,18394,17830,17830,99151,108035.0,8540277.0
2016-04-21,18041,19874,17760,18183,386153,110170.0,8540277.0
2016-04-22,18253,18464,17760,17760,125666,107607.0,8540277.0
2016-04-25,17971,18394,17760,18253,116643,110597.0,8540277.0
2016-04-26,18182,18394,17760,18112,127971,109743.0,8540277.0
2016-04-27,18112,18112,17196,17196,148575,104191.0,8540277.0
2016-04-28,17760,18394,17548,18042,103236,109316.0,8540277.0
2016-04-29,18041,18676,17900,18394,123360,111451.0,8540277.0
2016-05-02,19310,19451,18605,19310,213058,117002.0,8540277.0
2016-05-03,19169,19169,18394,19029,165870,115294.0,8540277.0
2016-05-04,19239,19944,18887,19804,247854,119991.0,8540277.0
2016-05-09,20438,22411,19944,21284,906048,128958.0,8540277.0
2016-05-10,20790,20860,18323,19733,709510,119564.0,8540277.0
2016-05-11,18746,19028,17196,17408,537812,105472.0,8540277.0
2016-05-12,17478,18394,17196,17478,218031,105899.0,8540277.0
2016-05-13,16914,17125,15363,15505,359789,93943.0,8540277.0
2016-05-16,15504,15927,14940,15505,135114,93943.0,8540277.0
2016-05-17,15927,16068,14940,15364,112257,93089.0,8540277.0
2016-05-18,15081,15222,14377,14659,147635,88819.0,8540277.0
2016-05-19,14518,15857,14518,15505,105304,93943.0,8540277.0
2016-05-20,15786,16068,14800,14941,86573,90527.0,8540277.0
2016-05-23,15081,15152,14377,14589,70590,88392.0,8540277.0
2016-05-24,14447,14518,13855,13954,169655,84549.0,8540277.0
2016-05-25,14010,14024,13179,13348,154484,80876.0,8540277.0
2016-05-26,13475,14940,13108,13686,194348,82926.0,8540277.0
2016-05-27,13742,14165,13672,13870,83619,84036.0,8540277.0
2016-05-30,14095,14447,13897,13898,77115,84207.0,8540277.0
2016-05-31,13883,14659,13813,14659,50601,88819.0,8540277.0
2016-06-01,14800,14870,13897,14377,52411,87111.0,8540277.0
2016-06-02,14518,14729,13968,14067,48747,85232.0,8540277.0
2016-06-03,14236,14306,13968,14095,39912,85403.0,8540277.0
2016-06-07,14095,14377,14024,14095,36890,85403.0,8540277.0
2016-06-08,14236,14659,13940,14307,72580,86684.0,8540277.0
2016-06-09,14306,14377,14095,14307,27549,86684.0,8540277.0
2016-06-10,14518,14518,14165,14448,25864,87538.0,8540277.0
2016-06-13,14447,14518,14095,14307,40539,86684.0,8540277.0
2016-06-14,14165,14447,14165,14377,32790,87111.0,8540277.0
2016-06-15,15222,17900,15081,17619,1456941,106753.0,8540277.0
2016-06-16,17689,17689,15857,16632,359020,100775.0,8540277.0
2016-06-17,16632,17055,16068,16280,149155,98640.0,8540277.0
2016-06-20,16914,17830,16491,16632,152033,100775.0,8540277.0
2016-06-21,17125,17125,14095,14166,584210,85830.0,8540277.0
2016-06-22,14306,15152,13912,14730,157010,89246.0,8540277.0
2016-06-23,14729,15081,14377,14870,76016,90100.0,8540277.0
2016-06-24,15293,15363,14306,15364,164594,93089.0,8540277.0
2016-06-27,15081,16632,14659,16210,210452,98213.0,8540277.0
2016-06-28,18535,19380,15222,15787,917616,95651.0,8540277.0
2016-06-29,15575,15998,15293,15716,150522,95224.0,8540277.0
2016-06-30,15998,15998,15434,15505,103033,93943.0,8540277.0
2016-07-01,15504,15716,15152,15505,70518,93943.0,8540277.0
2016-07-04,15645,15716,15152,15293,60389,92662.0,8540277.0
2016-07-05,15222,15434,15011,15082,57015,91381.0,8540277.0
2016-07-06,15081,15152,14800,15011,36623,90954.0,8540277.0
2016-07-07,14940,15152,14729,14800,55249,89673.0,8540277.0
2016-07-08,14659,14800,14095,14589,62538,88392.0,8540277.0
2016-07-11,14447,15011,14236,14800,31555,89673.0,8540277.0
2016-07-12,14800,14940,14518,14518,24949,87965.0,8540277.0
2016-07-13,14518,14940,14447,14730,37708,89246.0,8540277.0
2016-07-14,14588,14729,14377,14589,32861,88392.0,8540277.0
2016-07-15,14588,14729,14377,14377,32949,87111.0,8540277.0
2016-07-18,14377,14588,14236,14518,20067,87965.0,8540277.0
2016-07-19,14377,15081,14377,14870,40393,90100.0,8540277.0
2016-07-20,14870,15081,14729,14870,44200,90100.0,8540277.0
2016-07-21,14729,14940,14659,14870,23147,90100.0,8540277.0
2016-07-22,14800,14940,14588,14730,18552,89246.0,8540277.0
2016-07-25,14729,14729,14377,14589,28243,88392.0,8540277.0
2016-07-26,14659,14729,14377,14589,20973,88392.0,8540277.0
2016-07-27,14518,14870,14447,14448,21429,87538.0,8540277.0
2016-07-28,14236,14800,13954,14166,58530,85830.0,8540277.0
2016-07-29,14165,14236,13883,13884,91310,84122.0,8540277.0
2016-08-01,13883,13897,13531,13531,52595,81987.0,8540277.0
2016-08-02,13531,13672,13263,13362,45035,80962.0,8540277.0
2016-08-03,13404,13432,13080,13109,36128,79425.0,8540277.0
2016-08-04,13376,13475,13038,13292,30930,80535.0,8540277.0
2016-08-05,13291,13446,13150,13292,32182,80745.0,8562574.0
2016-08-08,13263,13376,13193,13292,29630,80745.0,8562574.0
2016-08-09,13362,13460,13235,13292,41238,80745.0,8562574.0
2016-08-10,13432,14236,13291,14095,109012,85626.0,8562574.0
2016-08-11,14165,14447,13954,14081,48106,85540.0,8562574.0
2016-08-12,14165,14165,13883,13926,35876,84598.0,8562574.0
2016-08-16,14081,14659,13813,14377,63271,87338.0,8562574.0
2016-08-17,14165,14588,13883,14039,54422,85283.0,8562574.0
2016-08-18,14095,14095,13954,14039,25952,85283.0,8562574.0
2016-08-19,14095,14095,13883,14025,32415,85198.0,8562574.0
2016-08-22,14024,14095,13912,13982,16592,84941.0,8562574.0
2016-08-23,13883,13982,13390,13602,43747,82629.0,8562574.0
2016-08-24,13672,13742,13489,13560,18769,82372.0,8562574.0
2016-08-25,13883,13883,13108,13799,28395,83828.0,8562574.0
2016-08-26,13799,14447,13700,13799,54060,83828.0,8562574.0
2016-08-29,13940,14010,13616,13658,28577,82971.0,8562574.0
2016-08-30,13601,13728,13334,13546,24940,82286.0,8562574.0
2016-08-31,13531,13785,13249,13348,33196,81088.0,8562574.0
2016-09-01,13390,13728,13277,13560,42170,82372.0,8562574.0
2016-09-02,13559,13968,13376,13813,34393,83913.0,8562574.0
2016-09-05,14081,14377,13489,13602,49157,82629.0,8562574.0
