CJ제일제당(097950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-09-09,268000,272500,266000,272500,52490,3569354.0,13098548.0
2013-09-10,272500,274500,268000,273500,49476,3582453.0,13098548.0
2013-09-11,273500,273500,269500,271500,35939,3556256.0,13098548.0
2013-09-12,269500,271000,265000,267500,84680,3503862.0,13098548.0
2013-09-13,267500,267500,261500,264000,78763,3458017.0,13098548.0
2013-09-16,266500,267000,259000,263000,101628,3444918.0,13098548.0
2013-09-17,261000,266500,261000,265000,76277,3471115.0,13098548.0
2013-09-23,271000,277000,269000,277000,161863,3628298.0,13098548.0
2013-09-24,278000,281000,276000,278500,78554,3647946.0,13098548.0
2013-09-25,279000,281500,275000,279500,43561,3661044.0,13098548.0
2013-09-26,278000,281000,277000,278000,39244,3641396.0,13098548.0
2013-09-27,280500,281000,277000,280500,33607,3674143.0,13098548.0
2013-09-30,280500,280500,275000,276500,40803,3621749.0,13098548.0
2013-10-01,275000,279000,272000,276000,38981,3615199.0,13098548.0
2013-10-02,276000,276500,268000,271000,82844,3549707.0,13098548.0
2013-10-04,268000,273000,266500,270500,42014,3543157.0,13098548.0
2013-10-07,268000,269000,263000,264000,56476,3458017.0,13098548.0
2013-10-08,265000,270500,264500,270000,48026,3536608.0,13098548.0
2013-10-10,270000,271500,265500,270000,26587,3536608.0,13098548.0
2013-10-11,270500,271500,265000,267000,76684,3497312.0,13098548.0
2013-10-14,265000,269500,262500,264000,66277,3458017.0,13098548.0
2013-10-15,263500,265000,252500,253000,226230,3313933.0,13098548.0
2013-10-16,252500,255000,247500,250000,96554,3274637.0,13098548.0
2013-10-17,251500,251500,247000,251000,53552,3287736.0,13098548.0
2013-10-18,249000,254000,248000,253000,61170,3313933.0,13098548.0
2013-10-21,254500,255000,250000,252500,65530,3307383.0,13098548.0
2013-10-22,253000,258500,252500,257500,73494,3372876.0,13098548.0
2013-10-23,259000,260000,255000,256000,59950,3353228.0,13098548.0
2013-10-24,256500,259000,255000,259000,40089,3392524.0,13098548.0
2013-10-25,259500,260000,253500,257000,50134,3366327.0,13098548.0
2013-10-28,257000,259000,252500,259000,53997,3392524.0,13098548.0
2013-10-29,258000,258000,254000,255500,59955,3346679.0,13098548.0
2013-10-30,255500,258000,254000,257500,40589,3372876.0,13098548.0
2013-10-31,257500,263000,257500,257500,119543,3372876.0,13098548.0
2013-11-01,255000,258000,250500,258000,102503,3379425.0,13098548.0
2013-11-04,255500,256500,252000,254000,77077,3327031.0,13098548.0
2013-11-05,254000,254000,248000,250000,65233,3274637.0,13098548.0
2013-11-06,249000,251500,247000,249500,47824,3268088.0,13098548.0
2013-11-07,249000,252000,246500,250000,42974,3274637.0,13098548.0
2013-11-08,248000,249000,244000,246000,67280,3222243.0,13098548.0
2013-11-11,244500,249000,242000,246500,58487,3228792.0,13098548.0
2013-11-12,246500,248000,244500,245000,32144,3209144.0,13098548.0
2013-11-13,244500,248000,243000,246500,32589,3228792.0,13098548.0
2013-11-14,245500,252000,244000,249000,58493,3261538.0,13098548.0
2013-11-15,248500,252500,248500,251000,25584,3287736.0,13098548.0
2013-11-18,252500,253500,250500,252500,40144,3307383.0,13098548.0
2013-11-19,253500,256500,252500,256500,59223,3359778.0,13098548.0
2013-11-20,257000,259000,255000,258000,45403,3379425.0,13098548.0
2013-11-21,259000,259000,251000,252500,40683,3307383.0,13098548.0
2013-11-22,252500,255000,249500,253000,43052,3313933.0,13098548.0
2013-11-25,254500,257000,253500,254500,20664,3333580.0,13098548.0
2013-11-26,253000,256000,251500,254500,36468,3333580.0,13098548.0
2013-11-27,253500,254500,251500,253000,29320,3313933.0,13098548.0
2013-11-28,254000,256000,252000,255000,39705,3340130.0,13098548.0
2013-11-29,254500,260000,254500,258000,49654,3379425.0,13098548.0
2013-12-02,258500,260000,256500,259000,26666,3392524.0,13098548.0
2013-12-03,259000,262500,256500,261500,90739,3425270.0,13098548.0
2013-12-04,261000,263500,261000,262000,50635,3431820.0,13098548.0
2013-12-05,261500,262000,257000,258500,40756,3385975.0,13098548.0
2013-12-06,258500,261500,257000,258000,41652,3379425.0,13098548.0
2013-12-09,261000,263500,259000,262000,33331,3431820.0,13098548.0
2013-12-10,262500,263000,257000,261500,44301,3425270.0,13098548.0
2013-12-11,259500,263000,258000,260500,27514,3412172.0,13098548.0
2013-12-12,258500,260000,255000,257000,46557,3366327.0,13098548.0
2013-12-13,257500,259000,253000,257000,28483,3366327.0,13098548.0
2013-12-16,257000,257000,254000,257000,21367,3366699.0,13099998.0
2013-12-17,259500,259500,254000,255500,28098,3347049.0,13099998.0
2013-12-18,253500,256000,252000,252000,42840,3301199.0,13099998.0
2013-12-19,254000,256000,251500,254000,40433,3327399.0,13099998.0
2013-12-20,255000,260500,253000,260000,42197,3405999.0,13099998.0
2013-12-23,260500,262500,259000,262000,45266,3432199.0,13099998.0
2013-12-24,262500,267000,262000,266500,66810,3491149.0,13099998.0
2013-12-26,267000,271000,266500,270000,79481,3536999.0,13099998.0
2013-12-27,269500,272000,267000,268000,63217,3510799.0,13099998.0
2013-12-30,268000,277500,267000,277000,126438,3628699.0,13099998.0
2014-01-02,277500,281000,276000,279500,101630,3661449.0,13099998.0
2014-01-03,278000,280000,274500,278500,78910,3648349.0,13099998.0
2014-01-06,277000,278000,272500,277000,42426,3628699.0,13099998.0
2014-01-07,274000,277000,273000,275500,49898,3609049.0,13099998.0
2014-01-08,274500,276500,272000,274500,42155,3595949.0,13099998.0
2014-01-09,275500,280000,272500,273000,75049,3576299.0,13099998.0
2014-01-10,273000,274500,268000,270000,52240,3536999.0,13099998.0
2014-01-13,270500,271000,265000,267000,70143,3497699.0,13099998.0
2014-01-14,266500,270000,266000,268000,43990,3510799.0,13099998.0
2014-01-15,268500,270000,263500,265500,49881,3478049.0,13099998.0
2014-01-16,265500,271000,264500,267000,57204,3497699.0,13099998.0
2014-01-17,267000,269500,265000,266500,55377,3491149.0,13099998.0
2014-01-20,266500,271000,264500,269000,53286,3523899.0,13099998.0
2014-01-21,269000,269500,265000,265500,48243,3478049.0,13099998.0
2014-01-22,265000,268000,261000,267000,50141,3497699.0,13099998.0
2014-01-23,267000,267000,261500,263500,36418,3451849.0,13099998.0
2014-01-24,263000,267000,262000,264500,26507,3464949.0,13099998.0
2014-01-27,260500,261000,254500,260000,63705,3405999.0,13099998.0
2014-01-28,261500,261500,257000,260000,24908,3405999.0,13099998.0
2014-01-29,261500,265500,258000,265500,53579,3478049.0,13099998.0
2014-02-03,262000,264500,258000,263500,39751,3451849.0,13099998.0
2014-02-04,259000,260000,254500,256500,76923,3360149.0,13099998.0
2014-02-05,258000,258000,252500,253500,56879,3320849.0,13099998.0
2014-02-06,254000,255500,250000,255000,54321,3340499.0,13099998.0
2014-02-07,254000,268500,254000,266000,98473,3484599.0,13099998.0
2014-02-10,267500,269500,263000,265000,53379,3471499.0,13099998.0
2014-02-11,263500,274000,262500,273000,84620,3576299.0,13099998.0
2014-02-12,273000,275500,270500,272500,47999,3569749.0,13099998.0
2014-02-13,273500,275000,269000,270000,30765,3536999.0,13099998.0
2014-02-14,269500,273500,268000,268000,24255,3510799.0,13099998.0
2014-02-17,271000,271500,266500,269500,30605,3530449.0,13099998.0
2014-02-18,269500,271500,266000,271000,24272,3550099.0,13099998.0
2014-02-19,270000,271500,267000,269000,24010,3523899.0,13099998.0
2014-02-20,269000,269000,263000,266000,30412,3484599.0,13099998.0
2014-02-21,266000,270500,264500,268500,41706,3517349.0,13099998.0
2014-02-24,267500,270000,266000,266500,22856,3491149.0,13099998.0
2014-02-25,267500,268500,265500,267000,26689,3497699.0,13099998.0
2014-02-26,266000,269500,266000,267000,30924,3497699.0,13099998.0
2014-02-27,267500,275500,267000,275000,97666,3602499.0,13099998.0
2014-02-28,275500,278500,272500,274500,56965,3595949.0,13099998.0
2014-03-03,274000,277500,271000,274000,48255,3589399.0,13099998.0
2014-03-04,272000,273000,267500,269500,44828,3530449.0,13099998.0
2014-03-05,272000,273500,267500,270500,54680,3543549.0,13099998.0
2014-03-06,270500,280500,269000,280500,107623,3674549.0,13099998.0
2014-03-07,281000,283000,278000,280500,62692,3674549.0,13099998.0
2014-03-10,280000,280000,273000,274000,58950,3589399.0,13099998.0
2014-03-11,274000,281000,272000,280000,62919,3667999.0,13099998.0
2014-03-12,279500,280500,270000,271500,81013,3556649.0,13099998.0
2014-03-13,271500,276500,271500,276000,50398,3615599.0,13099998.0
2014-03-14,273000,276500,271500,274000,43387,3589399.0,13099998.0
2014-03-17,274000,275000,268500,270000,49362,3536999.0,13099998.0
2014-03-18,272000,274000,270000,273000,37811,3576299.0,13099998.0
2014-03-19,274000,274000,267500,268500,57065,3517349.0,13099998.0
2014-03-20,268500,268500,261000,261500,71196,3425649.0,13099998.0
2014-03-21,262000,265000,259000,265000,64695,3471499.0,13099998.0
2014-03-24,265000,266000,263500,264500,23561,3464949.0,13099998.0
2014-03-25,263500,268000,262000,267500,63001,3504249.0,13099998.0
2014-03-26,268000,268000,262500,265000,53427,3471499.0,13099998.0
2014-03-27,264000,268500,262000,267500,41322,3504249.0,13099998.0
2014-03-28,271000,286000,269000,285000,354306,3733499.0,13099998.0
2014-03-31,286500,289500,284500,287000,196976,3759699.0,13099998.0
2014-04-01,296500,301000,292500,296000,227884,3877599.0,13099998.0
2014-04-02,292000,299000,291500,294500,84226,3857949.0,13099998.0
2014-04-03,295000,296500,287000,287500,101529,3766249.0,13099998.0
2014-04-04,289000,291500,285000,290000,72702,3798999.0,13099998.0
2014-04-07,290000,291000,286000,289500,29008,3792449.0,13099998.0
2014-04-08,287000,287500,279000,281500,96916,3687649.0,13099998.0
2014-04-09,283500,292000,282500,290500,93962,3805549.0,13099998.0
2014-04-10,294500,306000,294000,297000,212938,3890699.0,13099998.0
2014-04-11,297000,301500,292000,297500,72040,3897249.0,13099998.0
2014-04-14,296500,302000,296500,298000,56570,3903799.0,13099998.0
2014-04-15,296500,301000,295500,299500,69034,3923449.0,13099998.0
2014-04-16,299500,299500,294000,296500,53352,3884149.0,13099998.0
2014-04-17,296500,299500,294000,298000,55068,3903799.0,13099998.0
2014-04-18,299000,299000,292000,293500,49151,3844849.0,13099998.0
2014-04-21,292500,295500,289500,292500,35715,3831749.0,13099998.0
2014-04-22,292000,295000,290000,293000,39134,3838299.0,13099998.0
2014-04-23,292000,300000,292000,297000,56687,3890699.0,13099998.0
2014-04-24,297000,304500,296500,301000,103960,3943099.0,13099998.0
2014-04-25,300000,303000,297000,297500,60689,3897249.0,13099998.0
2014-04-28,295500,297500,290500,293500,74782,3844849.0,13099998.0
2014-04-29,293500,300500,292500,298500,48572,3910349.0,13099998.0
2014-04-30,299000,310000,297000,310000,168810,4060999.0,13099998.0
2014-05-02,310000,313000,305500,311500,69499,4080649.0,13099998.0
2014-05-07,310000,312000,304000,308500,81252,4041349.0,13099998.0
2014-05-08,309000,320000,303500,319000,152385,4178899.0,13099998.0
2014-05-09,319500,325500,317500,321000,104903,4205099.0,13099998.0
2014-05-12,322000,329000,319500,324000,121364,4244399.0,13099998.0
2014-05-13,324500,327500,317500,321500,58847,4211649.0,13099998.0
2014-05-14,325000,330000,322000,327000,75421,4283699.0,13099998.0
2014-05-15,328000,329000,323500,327000,46318,4283699.0,13099998.0
2014-05-16,325500,327500,317500,325000,65162,4257499.0,13099998.0
2014-05-19,325000,326500,322000,322500,35187,4224749.0,13099998.0
2014-05-20,323000,324500,317000,324500,44918,4250949.0,13099998.0
2014-05-21,325000,326000,321500,326000,37951,4270599.0,13099998.0
2014-05-22,327500,328500,323000,324500,43837,4250949.0,13099998.0
2014-05-23,325000,327500,322500,326000,39485,4270599.0,13099998.0
2014-05-26,326000,332500,325000,329500,60482,4316449.0,13099998.0
2014-05-27,331500,335000,326000,334000,67372,4375399.0,13099998.0
2014-05-28,333000,337500,332500,337500,51809,4421249.0,13099998.0
2014-05-29,337000,338500,333000,335000,28834,4388499.0,13099998.0
2014-05-30,334000,335500,329000,330000,61217,4322999.0,13099998.0
2014-06-02,331500,334000,326500,332500,40894,4355749.0,13099998.0
2014-06-03,330500,344500,329500,344000,87434,4506399.0,13099998.0
2014-06-05,340500,352000,340000,346500,60184,4539149.0,13099998.0
2014-06-09,345000,348000,339500,342500,45149,4486749.0,13099998.0
2014-06-10,341500,347500,337000,342000,47497,4480199.0,13099998.0
2014-06-11,340000,346500,337500,341000,56202,4467099.0,13099998.0
2014-06-12,341000,342000,336500,342000,41595,4480199.0,13099998.0
2014-06-13,340000,347000,337000,346500,63103,4539149.0,13099998.0
2014-06-16,344000,349500,343500,346000,45644,4534911.0,13106678.0
2014-06-17,348500,348500,336500,338500,63488,4436611.0,13106678.0
2014-06-18,336500,338000,324000,329000,133558,4312097.0,13106678.0
2014-06-19,329000,340500,329000,339500,66884,4449717.0,13106678.0
2014-06-20,340000,343000,336000,337500,43417,4423504.0,13106678.0
2014-06-23,334500,339000,334500,338000,25924,4430057.0,13106678.0
2014-06-24,338000,344500,334000,343000,36628,4495591.0,13106678.0
2014-06-25,345000,345000,340500,343000,29617,4495591.0,13106678.0
2014-06-26,347000,349000,341000,344500,35660,4515251.0,13106678.0
2014-06-27,346500,346500,338500,344500,30390,4515251.0,13106678.0
2014-06-30,346500,346500,339500,344500,29276,4515251.0,13106678.0
2014-07-01,344000,352000,342000,350000,53577,4587337.0,13106678.0
2014-07-02,350000,355000,348500,353500,47780,4633211.0,13106678.0
2014-07-03,353500,356000,348500,351500,39662,4606997.0,13106678.0
2014-07-04,352000,357500,349500,357500,43242,4685637.0,13106678.0
2014-07-07,358000,358000,349000,351000,44209,4600444.0,13106678.0
2014-07-08,352000,355000,346000,354000,39455,4639764.0,13106678.0
2014-07-09,354000,357000,351000,353500,38557,4633211.0,13106678.0
2014-07-10,352500,356000,348000,350500,32171,4593891.0,13106678.0
2014-07-11,348000,353500,345000,347000,40353,4548017.0,13106678.0
2014-07-14,349500,364000,349500,358000,83386,4692191.0,13106678.0
2014-07-15,360000,360500,347500,348500,77759,4567677.0,13106678.0
2014-07-16,349000,349500,339500,344000,59936,4508697.0,13106678.0
2014-07-17,342000,343500,337500,340000,78853,4456271.0,13106678.0
2014-07-18,339500,344500,337500,342500,38650,4489037.0,13106678.0
2014-07-21,341000,341000,330000,332500,114022,4357970.0,13106678.0
2014-07-22,333000,334000,325000,330000,97003,4325204.0,13106678.0
2014-07-23,331000,334500,330000,334000,50261,4377630.0,13106678.0
2014-07-24,334000,336000,325500,328500,63736,4305544.0,13106678.0
2014-07-25,328500,345500,327500,343500,119717,4502144.0,13106678.0
2014-07-28,345000,345500,336000,341000,47196,4469377.0,13106678.0
2014-07-29,341500,341500,328500,330000,73742,4325204.0,13106678.0
2014-07-30,329500,335000,329500,331500,54678,4344864.0,13106678.0
2014-07-31,332500,334500,323500,333000,62679,4364524.0,13106678.0
2014-08-01,333000,347000,329500,339500,92667,4449717.0,13106678.0
2014-08-04,342000,344000,332500,338000,52972,4430057.0,13106678.0
2014-08-05,337000,343000,336000,341500,44082,4475931.0,13106678.0
2014-08-06,343000,352000,342500,347500,82857,4554571.0,13106678.0
2014-08-07,349000,350500,345000,345500,40322,4528357.0,13106678.0
2014-08-08,348500,353500,345500,346000,53918,4534911.0,13106678.0
2014-08-11,348500,350000,342500,345000,29083,4521804.0,13106678.0
2014-08-12,344500,349000,344000,345500,22472,4531467.0,13115678.0
2014-08-13,348500,364000,346000,364000,123124,4774107.0,13115678.0
2014-08-14,363500,368500,358000,364500,47943,4780665.0,13115678.0
2014-08-18,368000,370000,358500,360500,36160,4728202.0,13115678.0
2014-08-19,367500,367500,360500,365000,40506,4787222.0,13115678.0
2014-08-20,365000,376000,364500,371500,51033,4872474.0,13115678.0
2014-08-21,372500,378000,368500,373000,44385,4892148.0,13115678.0
2014-08-22,370500,378500,366500,372000,36287,4879032.0,13115678.0
2014-08-25,374500,376000,369000,373500,21074,4898706.0,13115678.0
2014-08-26,374000,388000,370500,383500,71078,5029863.0,13115678.0
2014-08-27,383500,390000,376500,384000,57037,5036420.0,13115678.0
2014-08-28,386000,396000,377500,381000,55103,4997073.0,13115678.0
2014-08-29,380000,381000,370000,378000,45460,4957726.0,13115678.0
2014-09-01,374500,379000,370500,375000,36004,4918379.0,13115678.0
2014-09-02,373000,378500,370000,375500,22437,4924937.0,13115678.0
2014-09-03,374000,388000,374000,384500,46591,5042978.0,13115678.0
2014-09-04,388500,399500,388000,398500,75612,5226598.0,13115678.0
2014-09-05,396500,400000,394000,394500,45640,5174135.0,13115678.0
2014-09-11,394500,399500,391000,392000,34714,5141346.0,13115678.0
2014-09-12,394000,398000,382000,384500,33358,5042978.0,13115678.0
2014-09-15,380000,390000,375500,387500,33683,5082325.0,13115678.0
2014-09-16,387500,393000,381000,386000,34567,5062652.0,13115678.0
2014-09-17,386000,398000,384000,398000,39514,5221015.0,13118128.0
2014-09-18,394000,399000,387500,398000,31786,5221015.0,13118128.0
2014-09-19,399000,402000,389000,390000,40793,5116070.0,13118128.0
2014-09-22,394000,395500,388000,395500,27254,5188220.0,13118128.0
2014-09-23,395500,404500,393000,396500,63343,5201338.0,13118128.0
2014-09-24,399000,404500,396500,398500,42992,5227574.0,13118128.0
2014-09-25,402000,402500,397500,399500,33795,5240692.0,13118128.0
2014-09-26,399500,400500,390500,394500,19865,5175101.0,13118128.0
2014-09-29,391000,394000,384000,389000,46699,5102952.0,13118128.0
2014-09-30,391500,395000,380500,387500,42518,5083275.0,13118128.0
2014-10-01,385500,387500,375000,378000,60800,4958652.0,13118128.0
2014-10-02,378000,386500,367500,384500,68597,5043920.0,13118128.0
2014-10-06,388500,390500,377000,381000,46336,4998007.0,13118128.0
2014-10-07,381000,383000,369000,380500,44576,4991448.0,13118128.0
2014-10-08,381000,391000,379500,383000,68627,5024243.0,13118128.0
2014-10-10,390000,392500,379000,385500,51065,5057038.0,13118128.0
2014-10-13,380000,388000,370000,375500,48005,4925857.0,13118128.0
2014-10-14,378500,378500,371000,373000,33852,4893062.0,13118128.0
2014-10-15,378000,389500,376000,384000,68724,5037361.0,13118128.0
2014-10-16,383000,407500,381500,394500,83085,5175101.0,13118128.0
2014-10-17,399000,401000,392000,394000,43008,5168542.0,13118128.0
2014-10-20,391000,399500,391000,398500,23361,5227574.0,13118128.0
2014-10-21,400000,407000,391500,406500,50151,5332519.0,13118128.0
2014-10-22,410000,419000,408000,416500,64373,5463700.0,13118128.0
2014-10-23,413500,418500,412500,413500,20187,5424346.0,13118128.0
2014-10-24,413000,415500,400500,407500,27630,5345637.0,13118128.0
2014-10-27,409000,414000,396500,399000,31040,5234133.0,13118128.0
2014-10-28,397000,406000,396500,402500,32579,5280047.0,13118128.0
2014-10-29,404000,409000,400000,402000,24629,5273487.0,13118128.0
2014-10-30,400500,404000,388500,403500,45876,5293165.0,13118128.0
2014-10-31,398000,400000,380500,391000,74531,5129188.0,13118128.0
2014-11-03,387000,396500,381000,382500,66357,5017684.0,13118128.0
2014-11-04,385000,388500,375000,376000,76368,4932416.0,13118128.0
2014-11-05,376500,392500,376000,388500,47288,5096393.0,13118128.0
2014-11-06,387000,388500,359000,373500,138085,4899621.0,13118128.0
2014-11-07,368000,370500,345500,353000,197692,4630699.0,13118128.0
2014-11-10,353000,357000,341000,346500,95680,4545431.0,13118128.0
2014-11-11,347500,356000,344000,346500,78258,4545431.0,13118128.0
2014-11-12,349500,355000,343500,348000,88627,4565109.0,13118128.0
2014-11-13,348500,361500,348000,360500,73875,4729085.0,13118128.0
2014-11-14,360500,360500,341000,345000,71788,4525754.0,13118128.0
2014-11-17,341000,344500,331500,341500,58661,4479841.0,13118128.0
2014-11-18,341500,354000,341000,348000,72732,4565109.0,13118128.0
2014-11-19,352500,355500,344000,347000,46780,4551990.0,13118128.0
2014-11-20,348000,349500,335000,339000,48606,4447045.0,13118128.0
2014-11-21,343000,346000,339000,346000,40795,4538872.0,13118128.0
2014-11-24,347000,350000,335500,339500,53009,4453604.0,13118128.0
2014-11-25,339000,344000,334500,343000,34742,4499518.0,13118128.0
2014-11-26,340500,351000,340500,346500,31277,4545431.0,13118128.0
2014-11-27,346000,348500,342500,347000,22735,4551990.0,13118128.0
2014-11-28,344500,353500,344500,353000,44132,4630699.0,13118128.0
2014-12-01,351000,355000,338000,343000,42005,4499518.0,13118128.0
2014-12-02,340000,344500,338500,344000,34288,4512636.0,13118128.0
2014-12-03,340000,345000,335500,344000,51603,4512636.0,13118128.0
2014-12-04,341500,344000,337000,339500,59485,4453604.0,13118128.0
2014-12-05,339500,341000,336500,339000,36221,4447045.0,13118128.0
2014-12-08,337000,339000,318500,322000,142527,4224037.0,13118128.0
2014-12-09,322000,333000,319500,325000,69360,4263392.0,13118128.0
2014-12-10,327500,330000,319500,325500,40644,4269951.0,13118128.0
2014-12-11,322000,327000,320000,320500,41915,4204360.0,13118128.0
2014-12-12,322500,324000,306500,313000,76719,4105974.0,13118128.0
2014-12-15,310000,324000,307000,322000,39955,4224037.0,13118128.0
2014-12-16,322000,322500,314500,320500,40107,4210825.0,13138298.0
2014-12-17,320500,327000,317500,321000,44412,4217394.0,13138298.0
2014-12-18,322500,327500,319000,324500,33226,4263378.0,13138298.0
2014-12-19,327000,329500,319000,321000,37977,4217394.0,13138298.0
2014-12-22,320000,321000,312000,315000,40202,4138564.0,13138298.0
2014-12-23,316000,316000,313000,314500,21353,4131995.0,13138298.0
2014-12-24,314000,316000,310000,312500,31252,4105718.0,13138298.0
2014-12-26,310500,319500,310500,317000,37327,4164840.0,13138298.0
2014-12-29,315500,315500,312000,313000,22228,4112287.0,13138298.0
2014-12-30,312000,314000,302000,306500,45650,4026888.0,13138298.0
2015-01-02,305000,309000,300500,303000,38894,3980904.0,13138298.0
2015-01-05,302500,318500,301000,315500,59258,4145133.0,13138298.0
2015-01-06,313500,327000,311000,321000,75625,4217394.0,13138298.0
2015-01-07,322500,323000,312500,320000,44558,4204255.0,13138298.0
2015-01-08,316000,325500,314000,323000,57174,4243670.0,13138298.0
2015-01-09,324000,337500,320500,331500,77422,4355346.0,13138298.0
2015-01-12,332000,343500,331500,335500,64694,4407899.0,13138298.0
2015-01-13,335000,342000,333000,336000,40966,4414468.0,13138298.0
2015-01-14,337000,343500,332500,336500,62417,4421037.0,13138298.0
2015-01-15,335000,351500,335000,347000,83215,4558989.0,13138298.0
2015-01-16,343500,351000,341000,343000,41227,4506436.0,13138298.0
2015-01-19,346500,346500,339000,342000,27004,4493298.0,13138298.0
2015-01-20,342500,358000,340500,351000,60063,4611543.0,13138298.0
2015-01-21,357500,359500,351500,354000,53737,4650957.0,13138298.0
2015-01-22,356000,357500,350000,357500,43968,4696942.0,13138298.0
2015-01-23,354000,360000,350000,358000,45443,4703511.0,13138298.0
2015-01-26,354500,363000,351000,357000,30618,4690372.0,13138298.0
2015-01-27,362000,363000,353000,363000,40541,4769202.0,13138298.0
2015-01-28,360500,363000,355000,357000,46869,4690372.0,13138298.0
2015-01-29,356000,361000,351000,353500,41938,4644388.0,13138298.0
2015-01-30,351500,357500,346500,352000,53598,4624681.0,13138298.0
2015-02-02,349000,354500,349000,354000,26605,4650957.0,13138298.0
2015-02-03,351500,363000,351500,359500,57600,4723218.0,13138298.0
2015-02-04,359500,375500,354500,369500,113343,4854601.0,13138298.0
2015-02-05,367000,374000,361000,371500,59096,4880878.0,13138298.0
2015-02-06,371500,386000,370500,373500,68443,4907154.0,13138298.0
2015-02-09,376000,385000,373000,381000,70598,5005692.0,13138298.0
2015-02-10,384500,384500,370500,375000,48805,4926862.0,13138298.0
2015-02-11,378000,383500,370500,372500,36216,4894016.0,13138298.0
2015-02-12,369500,374000,363000,364000,36052,4782340.0,13138298.0
2015-02-13,365000,369000,362500,367000,32891,4821755.0,13138298.0
2015-02-16,364000,366500,355000,357500,47188,4696942.0,13138298.0
2015-02-17,359000,365500,358000,360000,25664,4729787.0,13138298.0
2015-02-23,357500,363500,355000,358000,30425,4703511.0,13138298.0
2015-02-24,354500,357000,353000,355000,34969,4664096.0,13138298.0
2015-02-25,357000,368500,356500,363000,32602,4769202.0,13138298.0
2015-02-26,360500,362500,347000,349500,62116,4591835.0,13138298.0
2015-02-27,350000,358500,348000,357500,40602,4696942.0,13138298.0
2015-03-02,357500,358500,351000,351000,36135,4611543.0,13138298.0
2015-03-03,350000,351000,345000,348000,36842,4572128.0,13138298.0
2015-03-04,351500,352000,347000,349500,37820,4591835.0,13138298.0
2015-03-05,347500,348500,340500,346500,82067,4552420.0,13138298.0
2015-03-06,347000,351000,343500,345000,28299,4532713.0,13138298.0
2015-03-09,342000,346500,335500,339500,41213,4460452.0,13138298.0
2015-03-10,341500,343000,333000,334000,43250,4388192.0,13138298.0
2015-03-11,330500,333000,321500,321500,71600,4223963.0,13138298.0
2015-03-12,324000,337000,321500,331000,66971,4348777.0,13138298.0
2015-03-13,335500,338500,331500,332500,25130,4368484.0,13138298.0
2015-03-16,328000,348000,328000,343500,68873,4513005.0,13138298.0
2015-03-17,346500,347000,339000,345000,45928,4532713.0,13138298.0
2015-03-18,346500,362500,342500,358500,100562,4710080.0,13138298.0
2015-03-19,364000,370000,360500,369000,61805,4848032.0,13138298.0
2015-03-20,364000,373000,362500,366500,44057,4815186.0,13138298.0
2015-03-23,365500,367000,356000,360500,30575,4736356.0,13138298.0
2015-03-24,358000,378000,357500,372500,59049,4894016.0,13138298.0
2015-03-25,376000,393000,373500,389000,89813,5110798.0,13138298.0
2015-03-26,388500,392000,373500,389500,81301,5117367.0,13138298.0
2015-03-27,389500,390500,382500,385000,29780,5058245.0,13138298.0
2015-03-30,383000,392000,383000,386500,29631,5077952.0,13138298.0
2015-03-31,386500,389500,375000,378000,54663,4966277.0,13138298.0
2015-04-01,375500,383500,372000,372000,42223,4887447.0,13138298.0
2015-04-02,373500,388500,373500,387000,56599,5084521.0,13138298.0
2015-04-03,390000,398000,388000,391000,31151,5137075.0,13138298.0
2015-04-06,395000,399000,390500,391500,27418,5143644.0,13138298.0
2015-04-07,391500,395000,389500,394500,27672,5183059.0,13138298.0
2015-04-08,390000,393000,382000,388500,40681,5104229.0,13138298.0
2015-04-09,385500,391000,383000,383500,21527,5038537.0,13138298.0
2015-04-10,384000,392500,383500,392500,35379,5156782.0,13138298.0
2015-04-13,392000,393000,381500,383000,49765,5031968.0,13138298.0
2015-04-14,383000,387000,379500,384000,41566,5045106.0,13138298.0
2015-04-15,384500,407500,384000,396500,119227,5209335.0,13138298.0
2015-04-16,401000,415500,398500,402000,75015,5281596.0,13138298.0
2015-04-17,403000,420000,402000,408500,72621,5366995.0,13138298.0
2015-04-20,407500,423000,405000,414500,86393,5445825.0,13138298.0
2015-04-21,413000,418500,412000,416500,40706,5472101.0,13138298.0
2015-04-22,413000,414500,403500,410000,58364,5386702.0,13138298.0
2015-04-23,406500,420000,400500,419500,51885,5511516.0,13138298.0
2015-04-24,417000,430000,401000,407000,61989,5347287.0,13138298.0
2015-04-27,411500,416000,407500,415000,35900,5452394.0,13138298.0
2015-04-28,416000,418000,408000,409000,26485,5373564.0,13138298.0
2015-04-29,412500,415000,403000,408500,27655,5366995.0,13138298.0
2015-04-30,406000,425000,406000,418500,69254,5498378.0,13138298.0
2015-05-04,418500,427500,414000,421000,35022,5531223.0,13138298.0
2015-05-06,418000,426000,413000,421500,31190,5537793.0,13138298.0
2015-05-07,418000,434000,405000,419000,77887,5504947.0,13138298.0
2015-05-08,422000,445500,418500,443500,110004,5826835.0,13138298.0
2015-05-11,445000,469500,444500,455500,64280,5984495.0,13138298.0
2015-05-12,452000,457000,445000,451500,37810,5931942.0,13138298.0
2015-05-13,449500,456500,446000,450500,30609,5918803.0,13138298.0
2015-05-14,453000,454000,440500,447000,41340,5872819.0,13138298.0
