LG화학(051910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-04-17,65137,65137,62435,62933,547558,2850809.0,64425064.0
2006-04-18,62932,63999,62007,63858,527221,2892685.0,64425064.0
2006-04-19,63430,63714,59945,60587,1682638,2744508.0,64425064.0
2006-04-20,59804,60160,56462,57173,2153813,2589888.0,64425064.0
2006-04-21,57600,58311,57173,57813,1099044,2618879.0,64425064.0
2006-04-24,57101,58807,57030,57529,569261,2605994.0,64425064.0
2006-04-25,57528,59448,57528,57600,487706,2609215.0,64425064.0
2006-04-26,58168,60871,57884,60871,575778,2757393.0,64425064.0
2006-04-27,61155,61155,58595,60302,849135,2731623.0,64425064.0
2006-04-28,60160,60160,57955,59164,702363,2680083.0,64425064.0
2006-05-02,59163,59874,58310,59236,375241,2683304.0,64425064.0
2006-05-03,59305,59803,59021,59378,422588,2689746.0,64425064.0
2006-05-04,59733,59804,58524,59022,204157,2673640.0,64425064.0
2006-05-08,59662,59662,58240,58951,280959,2670419.0,64425064.0
2006-05-09,58311,58524,57528,57600,369875,2609215.0,64425064.0
2006-05-10,57599,57883,56674,57458,579578,2602773.0,64425064.0
2006-05-11,57457,58240,57386,57813,309637,2618879.0,64425064.0
2006-05-12,57456,58950,57456,58596,393785,2654313.0,64425064.0
2006-05-15,57955,58453,56817,57600,324488,2609215.0,64425064.0
2006-05-16,57456,58025,57101,57316,293224,2596330.0,64425064.0
2006-05-17,57030,57314,56176,57316,398196,2596330.0,64425064.0
2006-05-18,55751,57671,55751,57671,336559,2612436.0,64425064.0
2006-05-19,57314,59376,56816,58596,513845,2654313.0,64425064.0
2006-05-22,58168,58382,56675,57600,378468,2609215.0,64425064.0
2006-05-23,57599,57883,56745,56747,335114,2570560.0,64425064.0
2006-05-24,56462,56604,55324,55893,355392,2531905.0,64425064.0
2006-05-25,55892,55963,54683,54827,370121,2483586.0,64425064.0
2006-05-26,55323,55465,53261,54187,615282,2454595.0,64425064.0
2006-05-29,54256,54967,53545,54969,359746,2490029.0,64425064.0
2006-05-30,54755,54897,53831,54684,284297,2477144.0,64425064.0
2006-06-01,54967,54967,53687,54116,293639,2451374.0,64425064.0
2006-06-02,54256,54541,53119,53476,268684,2422382.0,64425064.0
2006-06-05,53616,53687,52336,53618,244273,2428825.0,64425064.0
2006-06-07,53474,53474,50701,51129,448180,2316081.0,64425064.0
2006-06-08,50487,50701,49136,49707,425681,2251656.0,64425064.0
2006-06-09,51767,51767,48852,49636,386599,2248435.0,64425064.0
2006-06-12,49208,50275,48995,49991,282309,2264541.0,64425064.0
2006-06-13,49208,49351,48640,49351,269998,2235550.0,64425064.0
2006-06-14,48852,50559,48781,49778,186960,2254877.0,64425064.0
2006-06-15,50203,50487,48852,49636,275945,2248435.0,64425064.0
2006-06-16,50417,50488,49777,50062,378897,2267762.0,64425064.0
2006-06-19,50062,50062,47928,48711,377043,2206558.0,64425064.0
2006-06-20,47927,48283,47856,47929,396354,2171125.0,64425064.0
2006-06-21,48568,48568,47502,48213,388557,2184010.0,64425064.0
2006-06-22,48497,48782,46222,47360,739695,2145355.0,64425064.0
2006-06-23,46222,46364,44088,44800,703352,2029390.0,64425064.0
2006-06-26,44230,44514,42452,44089,825328,1997177.0,64425064.0
2006-06-27,44017,45582,43804,44942,344743,2035832.0,64425064.0
2006-06-28,43946,45511,43662,45511,345547,2061602.0,64425064.0
2006-06-29,45653,46222,45155,45511,727916,2061602.0,64425064.0
2006-06-30,46648,47004,46080,46933,581232,2126027.0,64425064.0
2006-07-03,46719,46932,44941,45156,507475,2045496.0,64425064.0
2006-07-04,45440,45440,44515,44942,603624,2035832.0,64425064.0
2006-07-05,43376,44443,43163,44089,728564,1997177.0,64425064.0
2006-07-06,43662,44160,43662,43804,524787,1984292.0,64425064.0
2006-07-07,44657,47075,44515,47004,1645017,2129248.0,64425064.0
2006-07-10,46506,49280,46506,48853,834786,2213001.0,64425064.0
2006-07-11,48852,50132,48070,49636,629340,2248435.0,64425064.0
2006-07-12,49705,50701,48639,49778,572134,2254877.0,64425064.0
2006-07-13,49351,51200,48782,50062,752362,2267762.0,64425064.0
2006-07-14,48852,49706,48355,49280,332096,2232328.0,64425064.0
2006-07-18,48923,49563,48567,49209,434557,2229107.0,64425064.0
2006-07-19,49207,49279,47501,48427,269493,2193673.0,64425064.0
2006-07-20,49066,49492,48640,49280,414836,2232328.0,64425064.0
2006-07-21,48497,49208,48071,48782,261191,2209780.0,64425064.0
2006-07-24,48781,49136,47856,49067,184237,2222665.0,64425064.0
2006-07-25,49493,50062,49137,49493,165923,2241992.0,64425064.0
2006-07-26,49777,49991,48568,49991,269914,2264541.0,64425064.0
2006-07-27,49990,50061,49207,49849,166221,2258098.0,64425064.0
2006-07-28,49208,49777,48640,48924,221280,2216222.0,64425064.0
2006-07-31,48782,49066,47715,48711,286517,2206558.0,64425064.0
2006-08-01,48213,49706,48071,48071,203548,2177567.0,64425064.0
2006-08-02,48070,50487,48070,49849,412956,2258098.0,64425064.0
2006-08-03,49847,50701,48567,49067,363572,2222665.0,64425064.0
2006-08-04,49066,52408,48995,51840,551598,2348294.0,64425064.0
2006-08-07,52052,53119,50630,51129,376530,2316081.0,64425064.0
2006-08-08,51057,53333,51057,53191,514241,2409497.0,64425064.0
2006-08-09,53048,54186,52266,53120,385788,2406276.0,64425064.0
2006-08-10,52906,52906,51271,52124,277970,2361179.0,64425064.0
2006-08-11,52621,52976,51483,51698,208850,2341851.0,64425064.0
2006-08-14,51270,52692,51270,52409,158562,2374064.0,64425064.0
2006-08-16,52621,54541,52621,52907,382301,2396612.0,64425064.0
2006-08-17,53901,54967,53047,53049,313760,2403055.0,64425064.0
2006-08-18,53475,53760,51911,53262,381304,2412719.0,64425064.0
2006-08-21,53333,53333,51840,51911,314390,2351515.0,64425064.0
2006-08-22,51484,53048,51484,52693,379627,2386949.0,64425064.0
2006-08-23,52692,53759,52692,52978,259117,2399834.0,64425064.0
2006-08-24,52977,53617,52195,53404,158850,2419161.0,64425064.0
2006-08-25,53119,54043,52976,53689,333029,2432046.0,64425064.0
2006-08-28,54114,54470,53332,54258,288074,2457816.0,64425064.0
2006-08-29,54470,55039,54256,54756,260277,2480365.0,64425064.0
2006-08-30,54967,55750,54754,55467,275723,2512577.0,64425064.0
2006-08-31,55324,56533,55182,55680,429348,2522241.0,64425064.0
2006-09-01,55750,58167,55679,56676,739545,2567339.0,64425064.0
2006-09-04,56817,56888,55751,55822,250070,2528684.0,64425064.0
2006-09-05,55466,55964,55253,55822,194020,2528684.0,64425064.0
2006-09-06,55751,56106,54684,55253,162552,2502914.0,64425064.0
2006-09-07,54967,56390,54683,56036,175689,2538348.0,64425064.0
2006-09-08,56035,57315,56035,56462,343353,2557675.0,64425064.0
2006-09-11,56887,57172,56461,56889,220918,2577003.0,64425064.0
2006-09-12,57101,57883,56887,56889,301784,2577003.0,64425064.0
2006-09-13,57813,57884,57244,57244,233334,2593109.0,64425064.0
2006-09-14,57030,58025,56603,58027,314250,2628543.0,64425064.0
2006-09-15,57386,57457,56817,57102,159944,2586666.0,64425064.0
2006-09-18,56959,57243,56674,56889,161791,2577003.0,64425064.0
2006-09-19,57031,57315,56817,57102,244646,2586666.0,64425064.0
2006-09-20,56461,56887,55252,56107,234391,2541569.0,64425064.0
2006-09-21,56319,56532,54825,56178,286304,2544790.0,64425064.0
2006-09-22,55608,55608,53759,54471,413829,2467480.0,64425064.0
2006-09-25,54683,54825,53545,53547,286147,2425604.0,64425064.0
2006-09-26,53617,53831,52195,53404,332086,2419161.0,64425064.0
2006-09-27,52835,53902,52835,53902,251215,2441710.0,64425064.0
2006-09-28,54185,54256,53403,54116,260372,2451374.0,64425064.0
2006-09-29,53687,54114,53474,53476,165241,2422382.0,64425064.0
2006-10-02,53333,54826,53333,54542,388754,2470701.0,64425064.0
2006-10-04,54471,56391,54399,55751,785045,2525463.0,64425064.0
2006-10-09,55680,55751,52266,54044,434535,2448152.0,64425064.0
2006-10-10,53972,54114,53119,53618,163400,2428825.0,64425064.0
2006-10-11,52407,53332,52407,53049,298759,2403055.0,64425064.0
2006-10-12,53048,55608,53048,55111,768502,2496471.0,64425064.0
2006-10-13,56106,57671,56106,57671,677885,2612436.0,64425064.0
2006-10-16,58026,58737,57884,58453,472872,2647870.0,64425064.0
2006-10-17,57883,58594,57172,58596,303802,2654313.0,64425064.0
2006-10-18,58808,59093,57742,59022,725876,2673640.0,64425064.0
2006-10-19,59021,59590,58239,58809,191660,2663976.0,64425064.0
2006-10-20,58808,58880,56888,57671,541551,2612436.0,64425064.0
2006-10-23,57884,57955,56248,56320,381991,2551233.0,64425064.0
2006-10-24,56674,58096,56674,56747,450465,2570560.0,64425064.0
2006-10-25,56745,57456,55892,57458,230560,2602773.0,64425064.0
2006-10-26,57244,57812,56675,56960,258884,2580224.0,64425064.0
2006-10-27,56960,57102,55253,55253,328232,2502914.0,64425064.0
2006-10-30,55182,55466,53973,54613,295722,2473922.0,64425064.0
2006-10-31,54471,55324,54471,54684,167358,2477144.0,64425064.0
2006-11-01,55324,57102,55324,57102,355500,2586666.0,64425064.0
2006-11-02,57101,57954,56745,56747,241174,2570560.0,64425064.0
2006-11-03,56745,57456,55963,57458,185352,2602773.0,64425064.0
2006-11-06,57456,57599,55536,56178,391515,2544790.0,64425064.0
2006-11-07,56391,56746,55537,55822,356910,2528684.0,64425064.0
2006-11-08,55963,56532,55607,56036,212055,2538348.0,64425064.0
2006-11-09,56106,57742,56106,57671,413404,2612436.0,64425064.0
2006-11-10,57600,59733,57315,59733,578194,2705853.0,64425064.0
2006-11-13,59875,60302,58951,60302,283282,2731623.0,64425064.0
2006-11-14,60373,60444,59448,60444,575061,2738065.0,64425064.0
2006-11-15,60302,60444,59235,59733,392035,2705853.0,64425064.0
2006-11-16,59662,59804,58880,59022,185054,2673640.0,64425064.0
2006-11-17,59733,59733,57813,57884,405999,2622100.0,64425064.0
2006-11-20,58310,58310,56674,56818,468950,2573781.0,64425064.0
2006-11-21,56888,57244,56675,57244,523159,2593109.0,64425064.0
2006-11-22,57600,58240,57386,58240,273822,2638206.0,64425064.0
2006-11-23,58595,58595,57742,58453,164641,2647870.0,64425064.0
2006-11-24,58097,58737,57102,58524,312170,2651091.0,64425064.0
2006-11-27,58523,59519,57741,59378,312938,2689746.0,64425064.0
2006-11-28,58167,59803,58167,59378,315800,2689746.0,64425064.0
2006-11-29,59377,61226,59377,60942,903630,2760614.0,64425064.0
2006-11-30,61653,61653,60373,61013,475754,2763835.0,64425064.0
2006-12-01,60372,61296,60087,61298,188431,2776720.0,64425064.0
2006-12-04,61012,61581,60372,61156,201713,2770278.0,64425064.0
2006-12-05,61155,61511,59733,60942,432996,2760614.0,64425064.0
2006-12-06,60942,61368,60302,60871,241716,2757393.0,64425064.0
2006-12-07,60443,61225,59305,60658,206305,2747729.0,64425064.0
2006-12-08,59945,60087,58594,60089,161182,2721959.0,64425064.0
2006-12-11,60088,60444,58951,59093,181323,2676861.0,64425064.0
2006-12-12,58453,59733,57528,59733,268697,2705853.0,64425064.0
2006-12-13,58666,59875,58595,59662,292232,2702631.0,64425064.0
2006-12-14,59662,60160,59164,60160,411875,2725180.0,64425064.0
2006-12-15,60799,60799,60016,60587,333557,2744508.0,64425064.0
2006-12-18,60942,61084,59946,60800,248389,2754171.0,64425064.0
2006-12-19,60444,61226,59946,60302,302948,2731623.0,64425064.0
2006-12-20,60302,61084,60160,60160,449382,2725180.0,64425064.0
2006-12-21,60231,60444,59235,60160,318431,2725180.0,64425064.0
2006-12-22,60444,60800,59733,60800,474113,2754171.0,64425064.0
2006-12-26,60727,61367,60372,61298,415256,2776720.0,64425064.0
2006-12-27,60728,61297,60231,61084,351001,2767056.0,64425064.0
2006-12-28,60727,61296,60443,61298,276605,2776720.0,64425064.0
2007-01-02,61582,62720,60800,62293,321886,2821818.0,64425064.0
2007-01-03,62790,64354,62719,63716,846614,2886243.0,64425064.0
2007-01-04,63501,64283,63003,63787,503866,2889464.0,64425064.0
2007-01-05,63785,63999,62576,63858,332532,2892685.0,64425064.0
2007-01-08,63927,63999,62363,63289,203696,2866915.0,64425064.0
2007-01-09,63074,63216,61794,61938,219736,2805712.0,64425064.0
2007-01-10,61937,63004,61582,62862,228356,2847588.0,64425064.0
2007-01-11,62505,63287,62221,63076,439629,2857252.0,64425064.0
2007-01-12,63572,64496,63003,64498,507015,2921677.0,64425064.0
2007-01-15,64425,64567,63927,64569,275151,2924898.0,64425064.0
2007-01-16,64568,65991,64568,65422,569450,2963553.0,64425064.0
2007-01-17,65422,66346,64568,66133,399053,2995765.0,64425064.0
2007-01-18,65777,65991,62577,64000,880442,2899128.0,64425064.0
2007-01-19,62861,63927,61154,62578,428736,2834703.0,64425064.0
2007-01-22,63004,64284,61013,64284,179309,2912013.0,64425064.0
2007-01-23,62434,63287,61225,61867,199916,2802490.0,64425064.0
2007-01-24,61723,62505,61083,61156,351067,2770278.0,64425064.0
2007-01-25,61936,62932,60016,61867,451210,2802490.0,64425064.0
2007-01-26,61013,61653,60728,61653,158209,2792827.0,64425064.0
2007-01-29,61652,62007,60159,61156,208167,2770278.0,64425064.0
2007-01-30,60444,62080,60444,62080,192837,2812154.0,64425064.0
2007-01-31,62434,63287,61510,62436,323690,2828260.0,64425064.0
2007-02-01,63501,63856,62790,63858,287840,2892685.0,64425064.0
2007-02-02,63856,64283,63287,63929,313996,2895907.0,64425064.0
2007-02-05,63004,64142,62933,64000,264870,2899128.0,64425064.0
2007-02-06,64000,64711,63360,64000,219274,2899128.0,64425064.0
2007-02-07,64000,64853,63431,64853,257933,2937783.0,64425064.0
2007-02-08,64354,64781,63359,64569,256592,2924898.0,64425064.0
2007-02-09,63714,64000,62720,63360,216433,2870137.0,64425064.0
2007-02-12,62647,63216,61510,63218,286296,2863694.0,64425064.0
2007-02-13,63074,63287,62221,62436,317343,2828260.0,64425064.0
2007-02-14,62719,65421,62719,64996,420938,2944225.0,64425064.0
2007-02-15,65706,66133,64853,65493,452556,2966774.0,64425064.0
2007-02-16,66132,66132,63856,64569,254639,2924898.0,64425064.0
2007-02-20,65564,65564,63431,64000,222656,2899128.0,64425064.0
2007-02-21,63430,63572,61723,62436,406674,2828260.0,64425064.0
2007-02-22,62577,64000,62435,64000,335041,2899128.0,64425064.0
2007-02-23,63572,64354,62647,63147,273233,2860473.0,64425064.0
2007-02-26,62720,64355,61795,64213,231746,2908792.0,64425064.0
2007-02-27,64212,64283,61865,61867,290901,2802490.0,64425064.0
2007-02-28,59447,62576,59092,61867,472941,2802490.0,64425064.0
2007-03-02,61723,61865,60727,61867,162750,2802490.0,64425064.0
2007-03-05,60799,61794,59234,59307,244824,2686525.0,64425064.0
2007-03-06,59305,61154,59305,60729,218765,2750950.0,64425064.0
2007-03-07,60728,60942,59448,60871,315596,2757393.0,64425064.0
2007-03-08,60800,62222,60160,61653,309642,2792827.0,64425064.0
2007-03-09,62861,64710,62719,64427,781494,2918455.0,64425064.0
2007-03-12,64853,67413,64426,67413,648784,3053748.0,64425064.0
2007-03-13,67412,68123,66416,66418,401991,3008650.0,64425064.0
2007-03-14,65920,66915,65137,66133,330555,2995765.0,64425064.0
2007-03-15,65990,68834,65990,68338,389875,3095624.0,64425064.0
2007-03-16,68266,69191,67840,68693,273512,3111731.0,64425064.0
2007-03-19,68123,68976,67412,68978,224309,3124616.0,64425064.0
2007-03-20,68266,69262,66560,68551,352751,3105288.0,64425064.0
2007-03-21,68551,68551,66062,66560,339854,3015093.0,64425064.0
2007-03-22,67271,67697,66133,66133,434216,2995765.0,64425064.0
2007-03-23,67270,68976,66843,68978,423534,3124616.0,64425064.0
2007-03-26,68977,69191,67697,69191,244409,3134279.0,64425064.0
2007-03-27,68479,69262,67839,69262,260516,3137501.0,64425064.0
2007-03-28,68906,68906,66417,66844,327025,3027978.0,64425064.0
2007-03-29,66985,68834,66772,68836,310732,3118173.0,64425064.0
2007-03-30,67982,68408,66915,67342,245758,3050527.0,64425064.0
2007-04-02,67554,69830,67270,69547,560189,3150386.0,64425064.0
2007-04-03,69546,72106,68693,71111,582393,3221253.0,64425064.0
2007-04-04,70967,72674,70825,72676,453069,3292121.0,64425064.0
2007-04-05,71821,72958,70754,72107,454165,3266351.0,64425064.0
2007-04-06,72532,73101,71679,72818,218929,3298563.0,64425064.0
2007-04-09,73102,73955,71395,73244,281834,3317891.0,64425064.0
2007-04-10,72247,72959,70967,72818,406329,3298563.0,64425064.0
2007-04-11,72248,72960,71395,72391,258899,3279236.0,64425064.0
2007-04-12,71679,72390,71252,72249,279561,3272793.0,64425064.0
2007-04-13,72105,72959,70967,72676,376909,3292121.0,64425064.0
2007-04-16,73527,75661,73243,75378,835114,3414528.0,64425064.0
2007-04-17,75376,75661,74239,75236,384106,3408086.0,64425064.0
2007-04-18,76942,79928,76088,78364,906829,3549821.0,64425064.0
2007-04-19,78364,78506,74666,75520,483168,3420971.0,64425064.0
2007-04-20,76372,77936,75092,77796,509310,3524051.0,64425064.0
2007-04-23,79785,79785,77510,79076,362470,3582034.0,64425064.0
2007-04-24,79075,79217,77084,78791,425684,3569149.0,64425064.0
2007-04-25,78932,78932,75803,77796,463943,3524051.0,64425064.0
2007-04-26,78222,80071,77795,79644,370794,3607804.0,64425064.0
2007-04-27,78791,79644,75946,76942,304700,3485396.0,64425064.0
2007-04-30,75946,77511,75804,77511,188468,3511166.0,64425064.0
2007-05-02,78647,80070,77936,78507,355838,3556264.0,64425064.0
2007-05-03,80071,80071,78506,78933,372260,3575591.0,64425064.0
2007-05-04,79501,80781,78932,80356,636712,3640016.0,64425064.0
2007-05-07,81065,81492,80070,81067,259686,3672229.0,64425064.0
2007-05-08,81066,83484,80071,82204,467055,3723769.0,64425064.0
2007-05-09,81776,83056,81492,82916,237535,3755981.0,64425064.0
2007-05-10,83484,85048,81635,81920,755628,3710884.0,64425064.0
2007-05-11,80924,82773,79928,82204,510082,3723769.0,64425064.0
2007-05-14,82203,84052,79359,81067,602272,3672229.0,64425064.0
2007-05-15,81065,82630,80354,81778,256861,3704441.0,64425064.0
2007-05-16,81066,81635,79217,79360,346341,3594919.0,64425064.0
2007-05-17,80071,82204,79928,81493,416648,3691556.0,64425064.0
2007-05-18,81920,83911,80497,82204,355451,3723769.0,64425064.0
2007-05-21,81777,85760,81493,85333,852239,3865504.0,64425064.0
2007-05-22,86186,90453,85617,89173,774587,4039452.0,64425064.0
2007-05-23,90311,93155,90026,91164,621602,4129647.0,64425064.0
2007-05-25,89030,90167,88603,90027,549733,4078107.0,64425064.0
2007-05-28,89457,91306,88604,89600,301581,4058779.0,64425064.0
2007-05-29,89741,91874,88887,90169,408302,4084549.0,64425064.0
2007-05-30,89599,94576,88887,94578,320032,4284267.0,64425064.0
2007-05-31,94435,98560,93866,97422,602720,4413117.0,64425064.0
2007-06-01,96853,98986,95715,96711,652211,4380904.0,64425064.0
2007-06-04,96711,97848,95715,96853,391978,4387347.0,64425064.0
2007-06-05,96711,98844,95288,98844,267081,4477542.0,64425064.0
2007-06-07,97706,97848,96711,97422,245075,4413117.0,64425064.0
2007-06-08,96711,99128,94008,94151,272086,4264939.0,64425064.0
2007-06-11,94435,95288,90880,91022,412605,4123204.0,64425064.0
2007-06-12,90736,95003,90594,93867,494022,4252054.0,64425064.0
2007-06-13,92871,96568,92728,96000,349685,4348692.0,64425064.0
2007-06-14,97564,103822,96853,103822,1054600,4703030.0,64425064.0
2007-06-15,103679,105385,102256,104818,621668,4748127.0,64425064.0
2007-06-18,104817,108088,104533,106240,411358,4812552.0,64425064.0
2007-06-19,106382,112782,105386,110933,521772,5025155.0,64425064.0
2007-06-20,110933,116622,106666,109084,661925,4941402.0,64425064.0
2007-06-21,106950,113493,106950,110080,438392,4986500.0,64425064.0
2007-06-22,108656,110079,107519,108658,226226,4922075.0,64425064.0
2007-06-25,105813,111644,105813,107093,329693,4851207.0,64425064.0
2007-06-26,107235,112782,104817,107093,343940,4851207.0,64425064.0
2007-06-27,106665,110790,102967,109369,385344,4954287.0,64425064.0
2007-06-28,113920,114488,109795,113493,572135,5141120.0,64425064.0
2007-06-29,110932,114203,110932,111076,633956,5031597.0,64425064.0
2007-07-02,111360,114062,109937,110933,565222,5025155.0,64425064.0
2007-07-03,111927,115199,110647,113778,672903,5154005.0,64425064.0
2007-07-04,116621,125154,116336,125156,719463,5669406.0,64425064.0
2007-07-05,127287,128425,120319,121316,1135782,5495458.0,64425064.0
2007-07-06,125866,125866,120035,123022,799509,5572768.0,64425064.0
2007-07-09,124444,124728,120320,123022,451102,5572768.0,64425064.0
