엔케이물산(009810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-25,5532,5588,5420,5419,636390,6940.0,14459373.0
2004-10-26,5477,6098,5477,5702,3477640,7302.0,14459373.0
2004-10-27,5705,5819,5649,5818,1112940,7447.0,14459373.0
2004-10-28,5932,6667,5763,5876,8679206,7519.0,14459373.0
2004-10-29,5928,6042,5703,5702,2235900,7302.0,14459373.0
2004-11-01,5763,5876,5594,5650,1285830,7230.0,14459373.0
2004-11-02,5703,5816,5647,5760,1032700,7374.0,14459373.0
2004-11-03,5763,5763,5594,5650,925094,7230.0,14459373.0
2004-11-04,5651,5763,5594,5650,527889,7230.0,14459373.0
2004-11-05,5703,5816,5647,5760,1058230,7374.0,14459373.0
2004-11-08,5875,6609,5819,6610,5962061,8459.0,14459373.0
2004-11-09,7005,7571,5819,6101,18753391,7808.0,14459373.0
2004-11-10,6043,6270,6043,6269,2958910,8025.0,14459373.0
2004-11-11,6209,6266,5927,5928,2982589,7591.0,14459373.0
2004-11-12,5987,6326,5930,6044,4480710,7736.0,14459373.0
2004-11-15,6098,6267,5985,5985,1820672,7663.0,14459373.0
2004-11-16,6102,6214,5989,6101,2304055,7808.0,14459373.0
2004-11-17,5192,5192,5192,5193,251450,6651.0,14459373.0
2004-11-18,4459,4459,4459,4459,1067500,5711.0,14459373.0
2004-11-19,4802,5084,4745,5083,12559086,6507.0,14459373.0
2004-11-22,5139,5253,4574,4800,4337256,6145.0,14459373.0
2004-11-23,4798,4798,4460,4517,2182836,5784.0,14459373.0
2004-11-24,4629,4855,4516,4517,2536930,5784.0,14459373.0
2004-11-25,4519,4633,4463,4633,1258200,5928.0,14459373.0
2004-11-26,4577,4634,4182,4182,1866363,5350.0,14459373.0
2004-11-29,4181,4238,3785,3955,2183170,5061.0,14459373.0
2004-11-30,3952,4291,3895,4008,1519053,5133.0,14459373.0
2004-12-01,3955,4124,3729,3955,1223850,5061.0,14459373.0
2004-12-02,4065,4065,3783,3783,729230,4844.0,14459373.0
2004-12-03,3784,3953,3728,3840,687340,4916.0,14459373.0
2004-12-06,3841,3898,3615,3672,1073490,4699.0,14459373.0
2004-12-07,3672,3728,3390,3389,1593060,4338.0,14459373.0
2004-12-08,3389,3897,3389,3898,4527255,4988.0,14459373.0
2004-12-09,4068,4407,3673,3955,6703690,5061.0,14459373.0
2004-12-10,3841,3897,3558,3615,2088250,4627.0,14459373.0
2004-12-13,3728,4123,3614,4123,3586490,5278.0,14459373.0
2004-12-14,4293,4688,3785,3898,6829660,4988.0,14459373.0
2004-12-15,3953,4236,3840,4123,2780800,5278.0,14459373.0
2004-12-16,4125,4238,3956,4182,1958580,5350.0,14459373.0
2004-12-17,4182,4521,4125,4182,2187044,5350.0,14459373.0
2004-12-20,4121,4177,3952,4008,1232140,5133.0,14459373.0
2004-12-21,4123,4180,3840,3840,1482672,4916.0,14459373.0
2004-12-22,3839,4064,3839,4008,1280012,5133.0,14459373.0
2004-12-23,4124,4124,3955,3955,654424,5061.0,14459373.0
2004-12-24,3896,3953,3840,3840,421154,4916.0,14459373.0
2004-12-27,3899,4407,3899,4407,1443328,5639.0,14459373.0
2004-12-28,4634,4803,4182,4182,3858718,5350.0,14459373.0
2004-12-29,4349,4801,4349,4800,2733946,6145.0,14459373.0
2004-12-30,4799,5477,4686,5477,3893840,7013.0,14459373.0
2005-01-03,5704,6270,5704,6269,1810163,8025.0,14459373.0
2005-01-04,6834,6834,5987,6552,5064465,8386.0,14459373.0
2005-01-05,6382,7342,6156,6778,4743360,8676.0,14459373.0
2005-01-06,6662,7001,6210,6211,1725110,7953.0,14459373.0
2005-01-07,6210,7114,6210,7113,1919395,9109.0,14459373.0
2005-01-10,7114,8130,7114,7622,3361185,9760.0,14459373.0
2005-01-11,7623,8640,7171,8414,1742013,10772.0,14459373.0
2005-01-12,8187,9259,8074,8074,2039235,10338.0,14459373.0
2005-01-13,7962,8697,7906,7906,1477620,10122.0,14459373.0
2005-01-14,8077,8304,7343,7512,2788429,9615.0,14459373.0
2005-01-17,7569,8077,7569,7738,2039550,9905.0,14459373.0
2005-01-18,7795,8303,7738,7738,1923073,9905.0,14459373.0
2005-01-19,8865,8865,8865,8865,403786,11351.0,14459373.0
2005-01-20,10164,10164,9373,9825,5291193,12580.0,14459373.0
2005-01-21,8414,9091,8357,8357,4279520,10700.0,14459373.0
2005-01-24,8075,8527,7510,8131,2226685,10411.0,14459373.0
2005-01-25,7849,7905,6945,6946,3146990,8893.0,14459373.0
2005-01-26,6153,6661,5927,5928,3764170,7591.0,14459373.0
2005-01-27,5197,5705,5084,5083,7539530,6507.0,14459373.0
2005-01-28,4910,5701,4741,5193,6572105,6651.0,14459373.0
2005-01-31,5192,5192,5192,5193,0,6651.0,14459373.0
2005-02-01,5192,5192,5192,5193,0,,
2005-02-02,5192,5192,5192,5193,0,,
2005-02-03,5192,5192,5192,5193,0,,
2005-02-04,5192,5192,5192,5193,0,,
2005-02-07,5192,5192,5192,5193,0,,
2005-02-11,5192,5192,5192,5193,0,,
2005-02-14,5192,5192,5192,5193,0,,
2005-02-15,5192,5192,5192,5193,0,,
2005-02-16,5192,5192,5192,5193,0,,
2005-02-17,5192,5192,5192,5193,0,,
2005-02-18,5192,5192,5192,5193,0,,
2005-02-21,5192,5192,5192,5193,0,,
2005-02-22,5194,5323,4419,4419,350248,5726.0,1445937.0
2005-02-23,3942,4846,3925,4187,424149,5422.0,1445937.0
2005-02-24,4239,4456,3569,3770,263743,4887.0,1445937.0
2005-02-25,3808,3965,3351,3569,299995,4620.0,1445937.0
2005-02-28,3492,3620,3374,3435,256195,4453.0,1445937.0
2005-03-02,3417,3729,3417,3551,200926,4598.0,1445937.0
2005-03-03,3459,4077,3459,4077,281675,5285.0,1445937.0
2005-03-04,4350,4685,3926,3927,645900,5090.0,1445937.0
2005-03-07,3749,3839,3492,3493,287453,4526.0,1445937.0
2005-03-08,3550,4013,3516,3829,430554,4960.0,1445937.0
2005-03-09,3832,3877,3396,3430,300862,4439.0,1445937.0
2005-03-10,3932,3932,3932,3932,5865,1966.0,1445937.0
2005-03-11,4510,4510,4510,4511,1420,2256.0,1445937.0
2005-03-14,5175,5175,5175,5176,1808,2588.0,1445937.0
2005-03-15,5944,5944,5944,5945,23797,2971.0,1445937.0
2005-03-16,6823,6823,6823,6824,3655,3412.0,1445937.0
2005-03-17,7835,7835,7835,7836,212938,3918.0,1445937.0
2005-03-18,8241,9008,7822,8530,1204493,4266.0,1445937.0
2005-03-21,8140,8155,7259,7258,165801,3629.0,1445937.0
2005-03-22,6794,8096,6260,7373,535292,3687.0,1445937.0
2005-03-23,7287,7821,6882,7373,264285,3687.0,1445937.0
2005-03-24,7807,8473,7750,8473,341940,4237.0,1445937.0
2005-03-25,9199,9401,7217,7217,416607,3608.0,1445937.0
2005-03-28,6940,6940,6159,6477,214241,3239.0,1445937.0
2005-03-29,6823,7445,6506,6593,323181,3297.0,1445937.0
2005-03-30,6390,6738,6217,6651,146460,3326.0,1445937.0
2005-03-31,6293,6596,6235,6235,120672,3116.0,1445937.0
2005-04-01,6942,7159,6942,7159,80307,3579.0,1445937.0
2005-04-04,6596,7348,6451,6466,164107,3232.0,1445937.0
2005-04-06,6697,7232,6480,6726,108780,3362.0,1445937.0
2005-04-07,6827,6827,6248,6581,96610,3290.0,1445937.0
2005-04-08,6523,6754,6321,6581,91520,3290.0,1445937.0
2005-04-11,6480,6596,6220,6263,61440,3130.0,1445937.0
2005-04-12,6177,6191,5786,5859,141800,2928.0,1445937.0
2005-04-13,5698,6061,5511,5771,71278,2885.0,1445937.0
2005-04-14,5597,6191,5381,5714,140640,2856.0,1445937.0
2005-04-15,5554,6364,5438,6321,164860,3159.0,1445937.0
2005-04-18,5628,6134,5613,5627,119467,2812.0,1445937.0
2005-04-19,5783,6333,5610,5899,263160,2950.0,1445937.0
2005-04-20,5859,6033,5642,5887,153684,2942.0,1445937.0
2005-04-21,5639,5870,5610,5639,233611,2820.0,1445937.0
2005-04-22,5667,6057,5580,6014,366320,3008.0,1445937.0
2005-04-25,6216,6910,5725,6390,697208,3196.0,1445937.0
2005-04-26,6592,6679,6216,6217,211510,3109.0,1445937.0
2005-04-27,6072,7142,6072,7142,307538,3571.0,1445937.0
2005-04-28,8211,8211,8211,8212,34138,4106.0,1445937.0
2005-04-29,9441,9441,8675,9195,1974120,4598.0,1445937.0
2005-05-02,8707,9154,7824,7824,234980,3911.0,1445937.0
2005-05-03,6651,6651,6651,6651,14272,3326.0,1445937.0
2005-05-04,6188,6434,5697,6304,872782,3152.0,1445937.0
2005-05-06,6216,6563,5927,6217,420172,3109.0,1445937.0
2005-05-09,6274,7142,6187,7142,366958,3571.0,1445937.0
2005-05-10,8212,8212,6275,6275,1933527,3138.0,1445937.0
2005-05-11,5337,5337,5337,5338,41261,2668.0,1445937.0
2005-05-12,4539,4539,4539,4540,103155,2270.0,1445937.0
2005-05-13,3864,3864,3864,3863,5049266,21955.0,16445937.0
2005-05-16,3860,4439,3789,4251,20426172,24176.0,16445937.0
2005-05-17,4396,4887,4323,4887,7476929,27794.0,16445937.0
2005-05-18,5610,5610,5610,5610,205841,31905.0,16445937.0
2005-05-19,6449,6449,4887,5032,13187277,28616.0,16445937.0
2005-05-20,5146,5624,5031,5320,6159383,30261.0,16445937.0
2005-05-23,5638,6115,5364,5783,7252473,32892.0,16445937.0
2005-05-24,6187,6506,4915,5147,6264619,29274.0,16445937.0
2005-05-25,5077,5381,4441,4702,4987834,26725.0,16445937.0
2005-05-26,4701,4831,4398,4557,3318617,25902.0,16445937.0
2005-05-27,4510,5031,4308,4568,6288089,25985.0,16445937.0
2005-05-30,4540,4714,4482,4684,2285785,26642.0,16445937.0
2005-05-31,4931,5176,4843,5060,4320544,28780.0,16445937.0
2005-06-01,4933,4948,4557,4644,3248962,26396.0,16445937.0
2005-06-02,4685,4786,4598,4656,1789954,26478.0,16445937.0
2005-06-03,4656,5277,4569,5089,7855732,28945.0,16445937.0
2005-06-07,5146,5638,4901,5147,8379092,29274.0,16445937.0
2005-06-08,5147,5234,4656,4858,3532476,27629.0,16445937.0
2005-06-09,4858,5378,4684,4916,5013420,27958.0,16445937.0
2005-06-10,4916,5176,4830,5003,2436481,28451.0,16445937.0
2005-06-13,5003,5248,4931,5003,2116996,28451.0,16445937.0
2005-06-14,5005,5063,4716,4730,2093811,26889.0,16445937.0
2005-06-15,4670,4844,4627,4656,1539413,26478.0,16445937.0
2005-06-16,4699,4770,4669,4713,1264919,26807.0,16445937.0
2005-06-17,4745,4802,4585,4586,1440610,26067.0,16445937.0
2005-06-20,4572,4717,4341,4470,2003426,25409.0,16445937.0
2005-06-21,4395,4525,4294,4337,1314076,24669.0,16445937.0
2005-06-22,4325,4586,4108,4297,2462470,24422.0,16445937.0
2005-06-23,4193,4410,4193,4280,1521895,24340.0,16445937.0
2005-06-24,4163,4193,3874,3932,2155406,22366.0,16445937.0
2005-06-27,3933,4439,3919,4193,3302727,23847.0,16445937.0
2005-06-28,4280,4366,3991,3991,1617196,22695.0,16445937.0
2005-06-29,4063,4194,4020,4048,1264045,23024.0,16445937.0
2005-06-30,4007,4658,3993,4326,6229702,24587.0,16445937.0
2005-07-01,4326,4398,4124,4210,1782962,23929.0,16445937.0
2005-07-04,4323,4409,4235,4337,1795577,24669.0,16445937.0
2005-07-05,4308,4395,4120,4164,1825516,23682.0,16445937.0
2005-07-06,4150,4222,4034,4048,1526647,23024.0,16445937.0
2005-07-07,4020,4164,3976,4048,1083544,23024.0,16445937.0
2005-07-08,4051,4196,4051,4066,1632464,23107.0,16445937.0
2005-07-11,4109,4268,4094,4123,1342998,23435.0,16445937.0
2005-07-12,4134,4337,4120,4337,1398979,24669.0,16445937.0
2005-07-13,4514,4992,4441,4875,8846744,27711.0,16445937.0
2005-07-14,4915,4973,4626,4973,2997688,28287.0,16445937.0
2005-07-15,5032,5061,4627,4627,2318212,26313.0,16445937.0
2005-07-18,4568,4756,4365,4568,2161758,25985.0,16445937.0
2005-07-19,4514,4629,4296,4297,1649031,24422.0,16445937.0
2005-07-20,4338,4598,4193,4222,2291194,24011.0,16445937.0
2005-07-21,4225,4847,4196,4846,3262764,27547.0,16445937.0
2005-07-22,4802,5135,4556,4904,4199562,27876.0,16445937.0
2005-07-25,4976,5048,4528,4557,2362782,25902.0,16445937.0
2005-07-26,4484,4586,4340,4499,1898975,25573.0,16445937.0
2005-07-27,4629,4658,4426,4499,1096347,25573.0,16445937.0
2005-07-28,4412,5164,4412,5164,7479404,29356.0,16445937.0
2005-07-29,5928,5928,4988,5060,12403071,28780.0,16445937.0
2005-08-01,4901,4915,4525,4540,3732665,25820.0,16445937.0
2005-08-02,4341,4442,4196,4239,3928984,24093.0,16445937.0
2005-08-03,4224,4441,4109,4123,3215431,23435.0,16445937.0
2005-08-04,4080,4312,3906,4210,3129513,34588.0,23771937.0
2005-08-05,4077,4193,3758,3875,2971713,31854.0,23771937.0
2005-08-08,3849,3907,3734,3806,1420015,31260.0,23771937.0
2005-08-09,3734,3878,3719,3806,2295325,31260.0,23771937.0
2005-08-10,3819,4022,3790,3921,2539808,32211.0,23771937.0
2005-08-11,3845,3961,3817,3904,1320530,32092.0,23771937.0
2005-08-12,3936,3965,3806,3834,1718240,31498.0,23771937.0
2005-08-16,3820,3864,3604,3603,1555010,29596.0,23771937.0
2005-08-17,3585,3701,3542,3701,1092250,30428.0,23771937.0
2005-08-18,3615,3673,3297,3383,1409850,27813.0,23771937.0
2005-08-19,3297,3384,2878,2979,3131893,24485.0,23771937.0
2005-08-22,2949,3239,2935,3181,1833180,26149.0,23771937.0
2005-08-23,3138,3253,2979,3181,1620312,26149.0,23771937.0
2005-08-24,3181,3296,3122,3123,1642719,25674.0,23771937.0
2005-08-25,3039,3111,2981,2996,1400289,24604.0,23771937.0
2005-08-26,2992,3065,2703,2718,2333704,22346.0,23771937.0
2005-08-29,2631,2776,2501,2515,1769658,20682.0,23771937.0
2005-08-30,2533,2635,2475,2562,2002320,21038.0,23771937.0
2005-08-31,2559,2935,2559,2920,4469794,24010.0,23771937.0
2005-09-01,2836,3039,2836,2909,2281199,23891.0,23771937.0
2005-09-02,3007,3007,2891,2920,1112670,24010.0,23771937.0
2005-09-05,2923,2952,2836,2880,1113310,23653.0,23771937.0
2005-09-06,2892,3123,2892,3007,1540650,24723.0,23771937.0
2005-09-07,3065,3123,3008,3007,1620647,24723.0,23771937.0
2005-09-08,3025,3097,2938,3025,1295827,24842.0,23771937.0
2005-09-09,2992,3469,2949,3470,4660290,28526.0,23771937.0
2005-09-12,3542,3614,3353,3499,2269282,28764.0,23771937.0
2005-09-13,3557,3817,3427,3615,2559894,29715.0,23771937.0
2005-09-14,3531,3980,3531,3777,3409320,31022.0,23771937.0
2005-09-15,3805,3964,3703,3950,1502438,32449.0,23771937.0
2005-09-16,3907,3965,3791,3806,1035410,31260.0,23771937.0
2005-09-20,3758,3817,3412,3672,2090000,30190.0,23771937.0
2005-09-21,3603,4052,3603,3863,1682590,31736.0,23771937.0
2005-09-22,3878,3994,3705,3863,1055550,31736.0,23771937.0
2005-09-23,3859,3918,3715,3730,855994,30666.0,23771937.0
2005-09-26,3730,3875,3528,3817,1154314,31379.0,23771937.0
2005-09-27,3773,3845,3643,3701,735610,30428.0,23771937.0
2005-09-28,3645,3834,3645,3690,1216320,30309.0,23771937.0
2005-09-29,3628,3845,3599,3730,1059520,30666.0,23771937.0
2005-09-30,3644,3947,3644,3817,1012405,31379.0,23771937.0
2005-10-04,3921,4240,3906,4182,2397463,34350.0,23771937.0
2005-10-05,4123,4325,4065,4326,1665359,35539.0,23771937.0
2005-10-06,4337,4395,4221,4366,1314770,35896.0,23771937.0
2005-10-07,4355,4514,4240,4413,1152520,36252.0,23771937.0
2005-10-10,4413,4543,4341,4442,1165379,36490.0,23771937.0
2005-10-11,4482,4887,4309,4800,2363432,39461.0,23771937.0
2005-10-12,4887,5206,4801,5032,2202995,41363.0,23771937.0
2005-10-13,4945,5263,4945,5060,1444870,41601.0,23771937.0
2005-10-14,5017,5754,4858,5436,2595140,44691.0,23771937.0
2005-10-17,5509,5668,5307,5494,1418412,45167.0,23771937.0
2005-10-18,5494,5610,5206,5292,1094641,43503.0,23771937.0
2005-10-19,5207,5742,4918,5309,2243960,43622.0,23771937.0
2005-10-20,5292,5639,5292,5436,1147728,44691.0,23771937.0
2005-10-21,5336,5494,5061,5292,1155982,43503.0,23771937.0
2005-10-24,5263,5552,5220,5292,1199380,43503.0,23771937.0
2005-10-25,5322,5627,5322,5598,2015068,45999.0,23771937.0
2005-10-26,5639,5783,5032,5032,2445810,41363.0,23771937.0
2005-10-27,4960,5032,4280,4482,2819203,36847.0,23771937.0
2005-10-28,4308,4886,3990,4366,3634695,35896.0,23771937.0
2005-10-31,4366,4612,4366,4482,1283408,36847.0,23771937.0
2005-11-01,4439,4742,4337,4598,1766683,37797.0,23771937.0
2005-11-02,4513,5092,4499,4730,1715450,39548.0,24188602.0
2005-11-03,4742,4844,4482,4627,1981846,38702.0,24188602.0
2005-11-04,4481,4611,4134,4366,2261215,36525.0,24188602.0
2005-11-07,4294,4409,4163,4164,1471016,34832.0,24188602.0
2005-11-08,4152,4253,4008,4123,2369475,34469.0,24188602.0
2005-11-09,4135,4338,4092,4222,1696836,35315.0,24188602.0
2005-11-10,4167,4355,4167,4268,1374018,35678.0,24188602.0
2005-11-11,4264,4741,4250,4568,2512552,38218.0,24188602.0
2005-11-14,4669,4699,4438,4511,980377,43584.0,27938598.0
2005-11-15,4626,4770,4510,4771,1701307,46099.0,27938598.0
2005-11-16,4829,5450,4640,5320,3236346,51407.0,27938598.0
2005-11-17,5234,5509,5147,5263,1644816,50848.0,27938598.0
2005-11-18,5262,5522,5118,5118,1439726,49451.0,27938598.0
2005-11-21,5118,5262,4770,4944,1781273,47775.0,27938598.0
2005-11-22,4959,5060,4872,4944,865930,47775.0,27938598.0
2005-11-23,5017,5118,4771,4858,1020220,46937.0,27938598.0
2005-11-24,4858,5031,4684,4916,1275060,47496.0,27938598.0
2005-11-25,4916,5292,4858,5205,1465006,50289.0,27938598.0
2005-11-28,5208,5338,5063,5078,755144,49032.0,27938598.0
2005-11-29,4959,5089,4770,4916,874950,47496.0,27938598.0
2005-11-30,4788,4961,4788,4933,752925,47635.0,27938598.0
2005-12-01,4976,5265,4918,5135,1009027,49591.0,27938598.0
2005-12-02,5162,5307,5017,5205,959198,50289.0,27938598.0
2005-12-05,5266,5512,5150,5454,1747240,52664.0,27938598.0
2005-12-06,5436,5580,5306,5320,1166640,51407.0,27938598.0
2005-12-07,5205,5291,4684,4916,1895896,47496.0,27938598.0
2005-12-08,4858,4974,4656,4684,961200,45261.0,27938598.0
2005-12-09,4598,4815,4366,4482,1322923,43305.0,27938598.0
2005-12-12,4427,4658,4413,4470,938421,43165.0,27938598.0
2005-12-13,4500,4658,4471,4470,759570,43165.0,27938598.0
2005-12-14,4526,4670,4467,4482,1121662,43305.0,27938598.0
2005-12-15,4454,4540,4222,4251,1471384,41070.0,27938598.0
2005-12-16,3615,3658,3615,3615,1814722,34923.0,27938598.0
2005-12-19,3357,3530,3082,3082,3372426,29755.0,27938598.0
2005-12-20,3010,3401,3010,3256,1569373,31431.0,27938598.0
2005-12-21,3283,3455,3253,3441,900319,33247.0,27938598.0
2005-12-22,3386,3415,2937,2938,1785130,28358.0,27938598.0
2005-12-23,2833,3267,2776,3267,1031907,31571.0,27938598.0
2005-12-26,3270,3604,3270,3574,1610323,34504.0,27938598.0
2005-12-27,3474,3531,3198,3401,1216836,32828.0,27938598.0
2005-12-28,3412,3571,3368,3527,796016,34085.0,27938598.0
2005-12-29,3527,3817,3397,3556,802271,34364.0,27938598.0
2006-01-02,3629,3716,3557,3615,644478,34923.0,27938598.0
2006-01-03,3617,3689,3458,3516,682519,33945.0,27938598.0
2006-01-04,3516,3719,3502,3574,786555,34504.0,27938598.0
2006-01-05,3589,3676,3415,3458,468617,33387.0,27938598.0
2006-01-06,3559,3603,3443,3487,586623,33666.0,27938598.0
2006-01-09,3588,3617,3385,3487,742981,33666.0,27938598.0
2006-01-10,3413,3485,3268,3412,700230,32968.0,27938598.0
2006-01-11,3328,3515,3284,3342,894629,32269.0,27938598.0
2006-01-12,3329,3459,3314,3401,698606,32828.0,27938598.0
2006-01-13,3357,3531,3357,3372,631168,32548.0,27938598.0
2006-01-16,3329,3415,3329,3372,550098,32548.0,27938598.0
2006-01-17,3412,3412,3296,3296,617011,31850.0,27938598.0
2006-01-18,3241,3299,3009,3082,822761,29755.0,27938598.0
2006-01-19,3126,3256,3039,3198,673220,30872.0,27938598.0
2006-01-20,3094,3195,2949,3036,542308,29336.0,27938598.0
2006-01-23,2851,3430,2837,3025,1997380,29196.0,27938598.0
2006-01-24,2935,3080,2892,3007,440021,29056.0,27938598.0
2006-01-25,3021,3238,3021,3065,711296,29615.0,27938598.0
2006-01-26,3067,3515,3067,3516,1380214,33945.0,27938598.0
2006-01-27,3586,3962,3470,3644,2570660,35203.0,27938598.0
2006-01-31,3791,3791,3545,3603,867730,34784.0,27938598.0
2006-02-01,3631,3631,3313,3487,1558496,33666.0,27938598.0
2006-02-02,3443,3530,3342,3487,718741,33666.0,27938598.0
2006-02-03,3371,3560,3371,3430,749160,33107.0,27938598.0
2006-02-06,3343,3502,3329,3401,671810,32828.0,27938598.0
2006-02-07,3398,3441,3311,3412,655216,32968.0,27938598.0
2006-02-08,3385,3429,3313,3314,556271,31990.0,27938598.0
2006-02-09,3325,3383,3223,3267,959900,31571.0,27938598.0
2006-02-10,3227,3342,3227,3285,646397,31710.0,27938598.0
2006-02-13,3296,3527,3252,3267,1499203,31571.0,27938598.0
2006-02-14,3282,3339,3093,3296,1287861,31850.0,27938598.0
2006-02-15,3325,3354,3210,3210,625650,31012.0,27938598.0
2006-02-16,3184,3256,3140,3227,736211,31152.0,27938598.0
2006-02-17,3227,3241,3199,3227,325569,31152.0,27938598.0
2006-02-20,3181,3297,3181,3181,490626,30732.0,27938598.0
2006-02-21,3181,3383,3122,3354,1326990,32409.0,27938598.0
2006-02-22,3358,3415,3241,3256,653761,31431.0,27938598.0
2006-02-23,3241,3314,3227,3256,449109,31431.0,27938598.0
2006-02-24,3256,3372,3170,3170,920864,30593.0,27938598.0
2006-02-27,3123,3210,3109,3181,406679,30732.0,27938598.0
2006-02-28,3169,3198,3125,3140,318096,30313.0,27938598.0
2006-03-02,3108,3181,3108,3123,751661,30174.0,27938598.0
2006-03-03,3126,3170,2967,3025,1082330,29196.0,27938598.0
2006-03-06,3008,3022,2964,3007,394878,29056.0,27938598.0
2006-03-07,3008,3065,2964,2979,348260,28777.0,27938598.0
2006-03-08,2920,2992,2891,2920,734661,28218.0,27938598.0
2006-03-09,2906,3209,2906,3065,869600,29615.0,27938598.0
2006-03-10,3111,3515,3096,3516,2592962,33945.0,27938598.0
2006-03-13,3644,3730,3514,3615,1882673,34923.0,27938598.0
2006-03-14,3628,4149,3397,3672,4538754,35482.0,27938598.0
2006-03-15,3701,3845,3484,3499,1161466,33806.0,27938598.0
2006-03-16,3444,3676,3285,3661,1172619,35342.0,27938598.0
2006-03-17,3543,3846,3499,3615,1303682,34923.0,27938598.0
2006-03-20,3617,3878,3589,3863,1713515,37298.0,27938598.0
2006-03-21,3788,3889,3758,3759,566290,36320.0,27938598.0
2006-03-22,3672,3758,3412,3556,1219433,34364.0,27938598.0
2006-03-23,3559,3588,3429,3516,779820,33945.0,27938598.0
2006-03-24,3473,3604,3430,3574,547170,34504.0,27938598.0
2006-03-27,3560,3690,3459,3458,1086010,33387.0,27938598.0
2006-03-28,3386,3531,3386,3458,422940,33387.0,27938598.0
2006-03-29,3369,3557,3354,3412,582435,32968.0,27938598.0
2006-03-30,3499,3543,3427,3441,480122,33247.0,27938598.0
