아모레퍼시픽(090430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-07,397000,400500,390000,391000,80392,22857270.0,58458490.0
2016-09-08,390000,399000,389000,399000,111682,23324938.0,58458490.0
2016-09-09,396500,396500,388000,390000,57117,22798811.0,58458490.0
2016-09-12,393500,393500,382500,383500,81926,22418831.0,58458490.0
2016-09-13,383000,386000,377500,378000,106986,22097309.0,58458490.0
2016-09-19,385000,390000,380000,389000,124466,22740353.0,58458490.0
2016-09-20,385000,391000,382500,390000,99564,22798811.0,58458490.0
2016-09-21,384500,389000,383500,386000,98676,22564977.0,58458490.0
2016-09-22,393500,395500,390000,394000,87511,23032645.0,58458490.0
2016-09-23,399000,399000,395000,399000,72563,23324938.0,58458490.0
2016-09-26,402000,406500,396000,399000,93865,23324938.0,58458490.0
2016-09-27,389000,403000,385000,400000,107817,23383396.0,58458490.0
2016-09-28,397000,400000,395500,396000,58512,23149562.0,58458490.0
2016-09-29,396000,399000,389000,390000,89536,22798811.0,58458490.0
2016-09-30,385500,392500,385000,389000,88624,22740353.0,58458490.0
2016-10-04,394000,395000,392000,394500,74963,23061874.0,58458490.0
2016-10-05,389500,393000,388500,389000,70994,22740353.0,58458490.0
2016-10-06,385500,389000,378000,381000,133928,22272685.0,58458490.0
2016-10-07,380000,381000,358000,359500,248561,21015827.0,58458490.0
2016-10-10,365000,371500,364500,367000,188495,21454266.0,58458490.0
2016-10-11,368000,372500,368000,371000,186105,21688100.0,58458490.0
2016-10-12,373500,374500,369000,371000,144037,21688100.0,58458490.0
2016-10-13,368000,373500,366500,373500,153881,21834246.0,58458490.0
2016-10-14,374500,375000,367000,368000,118947,21512724.0,58458490.0
2016-10-17,371500,373500,367000,370000,98864,21629641.0,58458490.0
2016-10-18,370000,372500,368500,372000,118212,21746558.0,58458490.0
2016-10-19,370000,372500,366500,370500,127290,21658871.0,58458490.0
2016-10-20,368500,370500,367500,370500,74483,21658871.0,58458490.0
2016-10-21,372000,375000,370000,370000,57115,21629641.0,58458490.0
2016-10-24,370000,374000,370000,372000,71470,21746558.0,58458490.0
2016-10-25,350000,356000,331000,345500,762672,20197408.0,58458490.0
2016-10-26,341000,358000,341000,357000,365415,20869681.0,58458490.0
2016-10-27,363000,368000,360500,364000,133231,21278890.0,58458490.0
2016-10-28,360500,367000,360000,360000,77192,21045056.0,58458490.0
2016-10-31,358000,363000,355000,359000,143215,20986598.0,58458490.0
2016-11-01,350000,362000,339000,360500,305825,21074286.0,58458490.0
2016-11-02,360000,360000,350000,350000,231247,20460472.0,58458490.0
2016-11-03,349000,359500,348000,357000,130421,20869681.0,58458490.0
2016-11-04,358000,361000,353500,357500,166192,20898910.0,58458490.0
2016-11-07,365000,365000,354000,357500,89461,20898910.0,58458490.0
2016-11-08,357500,358500,353000,358000,91130,20928139.0,58458490.0
2016-11-09,361000,370500,355000,362000,251545,21161973.0,58458490.0
2016-11-10,368000,380000,367500,380000,202326,22214226.0,58458490.0
2016-11-11,372500,378000,363000,366000,175002,21395807.0,58458490.0
2016-11-14,362500,364500,356000,356000,191612,20811222.0,58458490.0
2016-11-15,356500,358000,350000,353000,158177,20635847.0,58458490.0
2016-11-16,353500,355500,353000,353000,86225,20635847.0,58458490.0
2016-11-17,350500,353500,349000,352000,63135,20577388.0,58458490.0
2016-11-18,351000,351000,343500,346000,229474,20226638.0,58458490.0
2016-11-21,343000,343000,332500,333000,301199,19466677.0,58458490.0
2016-11-22,330000,335000,327000,334000,360181,19525136.0,58458490.0
2016-11-23,327500,333500,327000,328500,218069,19203614.0,58458490.0
2016-11-24,327000,329000,316000,321000,204267,18765175.0,58458490.0
2016-11-25,319500,335500,319500,324500,130642,18969780.0,58458490.0
2016-11-28,326000,327500,322000,323500,90979,18911322.0,58458490.0
2016-11-29,319500,341500,319500,341500,196781,19963574.0,58458490.0
2016-11-30,340500,341000,323500,328000,280469,19174385.0,58458490.0
2016-12-01,328000,328000,318000,319000,171276,18648258.0,58458490.0
2016-12-02,321000,323000,307000,307500,201383,17975986.0,58458490.0
2016-12-05,309000,314000,309000,313000,125260,18297507.0,58458490.0
2016-12-06,315000,317500,302500,312000,184986,18239049.0,58458490.0
2016-12-07,315000,319500,309000,313000,128392,18297507.0,58458490.0
2016-12-08,313000,317000,309000,317000,143041,18531341.0,58458490.0
2016-12-09,313500,326000,313500,318500,147838,18619029.0,58458490.0
2016-12-12,326000,328000,320500,324500,114702,18969780.0,58458490.0
2016-12-13,328000,330000,320500,321500,62792,18794405.0,58458490.0
2016-12-14,324000,327500,323000,325000,86061,18999009.0,58458490.0
2016-12-15,325000,327500,324000,325000,60920,18999009.0,58458490.0
2016-12-16,327000,328500,324500,325500,77082,19028238.0,58458490.0
2016-12-19,325000,325500,322500,325000,70614,18999009.0,58458490.0
2016-12-20,326000,326500,320500,321500,75042,18794405.0,58458490.0
2016-12-21,321500,323000,316000,318000,121534,18589800.0,58458490.0
2016-12-22,317500,320000,315000,317000,101909,18531341.0,58458490.0
2016-12-23,318000,326000,315500,322500,78349,18852863.0,58458490.0
2016-12-26,321000,325000,321000,322500,27632,18852863.0,58458490.0
2016-12-27,323000,325000,319000,323500,59039,18911322.0,58458490.0
2016-12-28,318000,322500,316000,316500,87884,18502112.0,58458490.0
2016-12-29,317000,325500,315000,321500,92971,18794405.0,58458490.0
2017-01-02,315500,315500,305000,305500,94147,17859069.0,58458490.0
2017-01-03,308000,314000,305500,312500,81566,18268278.0,58458490.0
2017-01-04,312000,312500,307500,311000,114746,18180590.0,58458490.0
2017-01-05,312500,314000,309500,310000,81521,18122132.0,58458490.0
2017-01-06,311000,311000,304000,305000,132518,17829839.0,58458490.0
2017-01-09,303000,304000,293500,298500,136116,17449859.0,58458490.0
2017-01-10,295000,298500,292000,293500,117116,17157567.0,58458490.0
2017-01-11,291500,301500,291500,300000,110278,17537547.0,58458490.0
2017-01-12,300000,303500,299000,302000,101156,17654464.0,58458490.0
2017-01-13,304500,317500,303500,314500,192048,18385195.0,58458490.0
2017-01-16,317500,322500,313000,321500,157233,18794405.0,58458490.0
2017-01-17,321500,321500,314000,320500,109333,18735946.0,58458490.0
2017-01-18,320500,321000,312500,316000,114833,18472883.0,58458490.0
2017-01-19,313000,317500,311000,311000,111457,18180590.0,58458490.0
2017-01-20,310500,319500,310500,319000,77863,18648258.0,58458490.0
2017-01-23,321000,322000,314500,315000,51013,18414424.0,58458490.0
2017-01-24,318000,327000,317000,325000,203035,18999009.0,58458490.0
2017-01-25,329000,333000,320000,325000,117739,18999009.0,58458490.0
2017-01-26,326000,326500,317500,318500,69536,18619029.0,58458490.0
2017-01-31,319000,328000,317000,317000,136706,18531341.0,58458490.0
2017-02-01,318500,319000,310500,315500,187240,18443654.0,58458490.0
2017-02-02,316000,321000,295500,301000,488349,17596005.0,58458490.0
2017-02-03,299000,307500,291500,301500,499293,17625235.0,58458490.0
2017-02-06,305500,305500,292000,292500,231856,17099108.0,58458490.0
2017-02-07,292500,296500,291500,293000,176261,17128338.0,58458490.0
2017-02-08,293000,294500,278500,281500,432359,16456065.0,58458490.0
2017-02-09,281500,283500,278500,281000,183543,16426836.0,58458490.0
2017-02-10,281000,283500,277000,277500,191491,16222231.0,58458490.0
2017-02-13,277500,284500,277500,284000,120845,16602211.0,58458490.0
2017-02-14,285500,291000,281000,287000,132735,16777587.0,58458490.0
2017-02-15,287000,293000,287000,290000,104259,16952962.0,58458490.0
2017-02-16,292000,292500,286500,288000,73914,16836045.0,58458490.0
2017-02-17,288500,292000,286000,288500,99613,16865274.0,58458490.0
2017-02-20,290500,292500,289000,291500,81163,17040650.0,58458490.0
2017-02-21,291500,293000,290500,292000,64462,17069879.0,58458490.0
2017-02-22,292000,292500,290000,291500,85716,17040650.0,58458490.0
2017-02-23,293500,293500,285500,289000,161495,16894504.0,58458490.0
2017-02-24,289000,307500,287000,307500,306334,17975986.0,58458490.0
2017-02-27,307500,312500,303000,306000,103259,17888298.0,58458490.0
2017-02-28,303000,304000,297000,301000,147559,17596005.0,58458490.0
2017-03-02,300000,300000,284500,288000,331092,16836045.0,58458490.0
2017-03-03,280000,280000,249000,251500,1060753,14702310.0,58458490.0
2017-03-06,251500,265500,243000,260000,831520,15199207.0,58458490.0
2017-03-07,261500,266000,259500,264500,394630,15462271.0,58458490.0
2017-03-08,265500,273000,264000,272500,279005,15929939.0,58458490.0
2017-03-09,274000,280000,272500,273000,186833,15959168.0,58458490.0
2017-03-10,278000,279000,269500,272500,366316,15929939.0,58458490.0
2017-03-13,277500,288000,275500,277500,190576,16222231.0,58458490.0
2017-03-14,281000,283000,274000,277000,246118,16193002.0,58458490.0
2017-03-15,277000,280500,274500,278000,131608,16251460.0,58458490.0
2017-03-16,281500,283000,272000,274000,165437,16017626.0,58458490.0
2017-03-17,275000,285000,275000,283000,196190,16543753.0,58458490.0
2017-03-20,283500,284500,277000,280000,114173,16368377.0,58458490.0
2017-03-21,284000,284000,279500,282000,88249,16485294.0,58458490.0
2017-03-22,282500,282500,279000,282000,132829,16485294.0,58458490.0
2017-03-23,283000,284500,280000,282000,162184,16485294.0,58458490.0
2017-03-24,287000,292000,284000,288000,214283,16836045.0,58458490.0
2017-03-27,288500,288500,281000,286000,234530,16719128.0,58458490.0
2017-03-28,288000,292000,286500,290500,227395,16982191.0,58458490.0
2017-03-29,291000,293500,289500,290000,769030,16952962.0,58458490.0
2017-03-30,290000,290000,281000,283000,600885,16543753.0,58458490.0
2017-03-31,282000,283000,277500,280500,294395,16397606.0,58458490.0
2017-04-03,280500,283000,278500,280000,384705,16368377.0,58458490.0
2017-04-04,281000,284500,279500,283000,176473,16543753.0,58458490.0
2017-04-05,284500,288000,277000,277500,170852,16222231.0,58458490.0
2017-04-06,277500,278000,273000,276000,155636,16134543.0,58458490.0
2017-04-07,277000,277500,272500,274000,190053,16017626.0,58458490.0
2017-04-10,272000,272500,269000,270500,238276,15813022.0,58458490.0
2017-04-11,270000,272500,269000,270000,140914,15783792.0,58458490.0
2017-04-12,270000,271000,268000,270500,85835,15813022.0,58458490.0
2017-04-13,270500,272500,270000,272500,149653,15929939.0,58458490.0
2017-04-14,271500,274500,270000,271000,62233,15842251.0,58458490.0
2017-04-17,275500,287500,275500,285500,309494,16689899.0,58458490.0
2017-04-18,287000,288500,283500,285500,118957,16689899.0,58458490.0
2017-04-19,286000,298000,284000,296000,231643,17303713.0,58458490.0
2017-04-20,295000,307500,293000,306500,285834,17917527.0,58458490.0
2017-04-21,310500,320000,306500,317500,419789,18560571.0,58458490.0
2017-04-24,319000,319500,305000,307000,307071,17946756.0,58458490.0
2017-04-25,301000,301500,291000,293500,305126,17157567.0,58458490.0
2017-04-26,293000,298500,290000,290500,245296,16982191.0,58458490.0
2017-04-27,288500,294500,286000,291500,169036,17040650.0,58458490.0
2017-04-28,289500,293000,288000,292000,182087,17069879.0,58458490.0
2017-05-02,292000,294000,289000,289500,117883,16923733.0,58458490.0
2017-05-04,290000,315000,290000,313000,338626,18297507.0,58458490.0
2017-05-08,314000,334000,313500,333000,504682,19466677.0,58458490.0
2017-05-10,350000,351000,328500,344500,665184,20138950.0,58458490.0
2017-05-11,349000,361000,345000,361000,437736,21103515.0,58458490.0
2017-05-12,360500,360500,342000,345000,337452,20168179.0,58458490.0
2017-05-15,349500,354500,343500,346000,151608,20226638.0,58458490.0
2017-05-16,348000,354500,341500,351500,158751,20548159.0,58458490.0
2017-05-17,357000,365500,355000,357500,226603,20898910.0,58458490.0
2017-05-18,357500,358500,347500,355000,187364,20752764.0,58458490.0
2017-05-19,356000,360500,352000,359500,140849,21015827.0,58458490.0
2017-05-22,361000,367000,358500,359000,163606,20986598.0,58458490.0
2017-05-23,354000,357000,350500,350500,241976,20489701.0,58458490.0
2017-05-24,346500,356500,346000,350500,133271,20489701.0,58458490.0
2017-05-25,353000,354000,349000,350000,126867,20460472.0,58458490.0
2017-05-26,349000,352500,348000,351500,103616,20548159.0,58458490.0
2017-05-29,351500,352500,348000,348500,79812,20372784.0,58458490.0
2017-05-30,346000,350500,344000,344000,111463,20109721.0,58458490.0
2017-05-31,344000,348500,339000,343000,173978,20051262.0,58458490.0
2017-06-01,340000,342000,336500,337500,170532,19729740.0,58458490.0
2017-06-02,337500,340500,337000,340500,114906,19905116.0,58458490.0
2017-06-05,340500,341000,337500,339500,68954,19846657.0,58458490.0
2017-06-07,338000,338500,333500,336000,186937,19642053.0,58458490.0
2017-06-08,331500,334000,326000,329500,232729,19262072.0,58458490.0
2017-06-09,328000,332500,326500,326500,117992,19086697.0,58458490.0
2017-06-12,326500,327000,318000,322500,117203,18852863.0,58458490.0
2017-06-13,322000,330500,319500,320500,157609,18735946.0,58458490.0
2017-06-14,320500,324000,315000,319000,164745,18648258.0,58458490.0
2017-06-15,321000,329500,317000,319000,168293,18648258.0,58458490.0
2017-06-16,319500,321500,316000,319000,92597,18648258.0,58458490.0
2017-06-19,318000,319000,307000,307000,203404,17946756.0,58458490.0
2017-06-20,304500,305500,299500,300500,167959,17566776.0,58458490.0
2017-06-21,302000,307000,301000,305000,129925,17829839.0,58458490.0
2017-06-22,308500,308500,302000,308000,113216,18005215.0,58458490.0
2017-06-23,311500,321500,311000,318500,222904,18619029.0,58458490.0
2017-06-26,318000,318000,309000,309000,101794,18063673.0,58458490.0
2017-06-27,309500,321000,309000,314500,150648,18385195.0,58458490.0
2017-06-28,314000,318500,310000,311000,77160,18180590.0,58458490.0
2017-06-29,310000,310000,301500,302500,178730,17683693.0,58458490.0
2017-06-30,303500,309000,303000,304000,130839,17771381.0,58458490.0
2017-07-03,307000,311500,306000,311500,88170,18209820.0,58458490.0
2017-07-04,309500,313500,307000,308500,75142,18034444.0,58458490.0
2017-07-05,304500,306500,298500,299500,194425,17508318.0,58458490.0
2017-07-06,300000,301000,294000,295500,180608,17274484.0,58458490.0
2017-07-07,291000,292000,286000,288000,161737,16836045.0,58458490.0
2017-07-10,284000,286000,279000,281500,163314,16456065.0,58458490.0
2017-07-11,281500,289000,280500,283000,200552,16543753.0,58458490.0
2017-07-12,284000,292000,283000,287500,138990,16806816.0,58458490.0
2017-07-13,291000,292000,288000,289000,131364,16894504.0,58458490.0
2017-07-14,291000,294500,286500,294500,231111,17216025.0,58458490.0
2017-07-17,299000,301500,290500,291500,116052,17040650.0,58458490.0
2017-07-18,293500,297000,291500,296000,102248,17303713.0,58458490.0
2017-07-19,296500,304000,294500,303500,145101,17742152.0,58458490.0
2017-07-20,304500,305000,299500,300000,83292,17537547.0,58458490.0
2017-07-21,299000,299500,293000,293500,137082,17157567.0,58458490.0
2017-07-24,294000,296000,289500,290500,184827,16982191.0,58458490.0
2017-07-25,285500,290000,284500,287500,301158,16806816.0,58458490.0
2017-07-26,284000,297000,283000,284000,424446,16602211.0,58458490.0
2017-07-27,285000,293500,282500,291500,160416,17040650.0,58458490.0
2017-07-28,290000,296500,289000,291000,144136,17011421.0,58458490.0
2017-07-31,287000,288500,281000,283500,138470,16572982.0,58458490.0
2017-08-01,281500,285000,278500,280500,143446,16397606.0,58458490.0
2017-08-02,281000,288500,280000,287000,162189,16777587.0,58458490.0
2017-08-03,287500,288000,281500,283500,110465,16572982.0,58458490.0
2017-08-04,281500,286000,279500,279500,123450,16339148.0,58458490.0
2017-08-07,280500,283500,279500,282000,59173,16485294.0,58458490.0
2017-08-08,281000,283500,280000,280000,50480,16368377.0,58458490.0
2017-08-09,279500,282000,277000,282000,64576,16485294.0,58458490.0
2017-08-10,280000,287000,279500,280500,129383,16397606.0,58458490.0
2017-08-11,279000,281000,278000,280000,90645,16368377.0,58458490.0
2017-08-14,282000,282500,278500,280000,50721,16368377.0,58458490.0
2017-08-16,280000,281500,279000,280500,119603,16397606.0,58458490.0
2017-08-17,280000,281500,279000,280000,59299,16368377.0,58458490.0
2017-08-18,280000,284000,279000,280000,55374,16368377.0,58458490.0
2017-08-21,282500,282500,279000,280000,49735,16368377.0,58458490.0
2017-08-22,280000,282000,279500,280000,55902,16368377.0,58458490.0
2017-08-23,280000,281500,279500,280500,61080,16397606.0,58458490.0
2017-08-24,281000,297500,280500,295000,305933,17245255.0,58458490.0
2017-08-25,294500,294500,287500,291000,128258,17011421.0,58458490.0
2017-08-28,290000,296000,288500,295500,102936,17274484.0,58458490.0
2017-08-29,295000,298500,291500,294000,172830,17186796.0,58458490.0
2017-08-30,292000,292500,286000,288000,202018,16836045.0,58458490.0
2017-08-31,289500,292000,287000,288000,109129,16836045.0,58458490.0
2017-09-01,289500,293000,288500,289000,151592,16894504.0,58458490.0
2017-09-04,284000,289000,282500,287000,97526,16777587.0,58458490.0
2017-09-05,287000,287000,282500,284500,131056,16631440.0,58458490.0
2017-09-06,285000,287000,283000,283000,118131,16543753.0,58458490.0
2017-09-07,283500,284000,280000,280500,127000,16397606.0,58458490.0
2017-09-08,278000,278500,267000,267500,446767,15637646.0,58458490.0
2017-09-11,265000,268500,260500,262500,280669,15345354.0,58458490.0
2017-09-12,265000,268500,264000,266000,180267,15549958.0,58458490.0
2017-09-13,265500,266500,257000,258000,209372,15082290.0,58458490.0
2017-09-14,256500,265000,255500,260000,246784,15199207.0,58458490.0
2017-09-15,259000,259000,248500,250000,835265,14614622.0,58458490.0
2017-09-18,249500,254500,249000,251000,219900,14673081.0,58458490.0
2017-09-19,251000,255500,249500,253000,187991,14789998.0,58458490.0
2017-09-20,253500,255500,250500,251000,171917,14673081.0,58458490.0
2017-09-21,250500,255000,249000,249000,675020,14556164.0,58458490.0
2017-09-22,250000,251000,243000,244000,207447,14263872.0,58458490.0
2017-09-25,244000,247500,239000,239500,116151,14000808.0,58458490.0
2017-09-26,239500,243000,236500,240500,240205,14059267.0,58458490.0
2017-09-27,238500,247500,238000,243000,348695,14205413.0,58458490.0
2017-09-28,246500,255500,245000,252000,542776,14731539.0,58458490.0
2017-09-29,254000,263000,252000,259500,302526,15169978.0,58458490.0
2017-10-10,259500,265000,256500,261500,553226,15286895.0,58458490.0
2017-10-11,259000,260500,256500,259000,249487,15140749.0,58458490.0
2017-10-12,258000,262000,254500,254500,179632,14877686.0,58458490.0
2017-10-13,256000,273000,253500,271000,681271,15842251.0,58458490.0
2017-10-16,273500,286000,271000,285000,581424,16660670.0,58458490.0
2017-10-17,287500,287500,276000,286500,268147,16748357.0,58458490.0
2017-10-18,286500,293000,281500,284500,273989,16631440.0,58458490.0
2017-10-19,290000,290500,281500,286500,149101,16748357.0,58458490.0
2017-10-20,286500,289500,279500,280500,105672,16397606.0,58458490.0
2017-10-23,276500,284000,276500,281000,121854,16426836.0,58458490.0
2017-10-24,281500,296000,280500,292000,249269,17069879.0,58458490.0
2017-10-25,296500,301000,292500,297000,250616,17362172.0,58458490.0
2017-10-26,303500,322000,299000,318500,720822,18619029.0,58458490.0
2017-10-27,325000,330000,313000,315000,495911,18414424.0,58458490.0
2017-10-30,323000,331500,315000,326500,556354,19086697.0,58458490.0
2017-10-31,328500,329000,314000,314000,584195,18355966.0,58458490.0
2017-11-01,316500,318500,305000,307500,419931,17975986.0,58458490.0
2017-11-02,308000,317500,308000,314500,241821,18385195.0,58458490.0
2017-11-03,319000,321000,316000,320500,190422,18735946.0,58458490.0
2017-11-06,321000,329000,320500,323000,263171,18882092.0,58458490.0
2017-11-07,316000,322500,316000,320000,169340,18706717.0,58458490.0
2017-11-08,321000,328500,320000,325500,205814,19028238.0,58458490.0
2017-11-09,329000,329500,322000,324000,148266,18940551.0,58458490.0
2017-11-10,323500,324000,318500,320500,118922,18735946.0,58458490.0
2017-11-13,328500,331000,320500,322500,278976,18852863.0,58458490.0
2017-11-14,326000,326000,314000,322000,204031,18823634.0,58458490.0
2017-11-15,322000,323500,316000,319500,157866,18677488.0,58458490.0
2017-11-16,317500,321500,314500,319500,142123,18677488.0,58458490.0
2017-11-17,319000,324500,315000,316000,145228,18472883.0,58458490.0
2017-11-20,316000,320500,312500,318000,189447,18589800.0,58458490.0
2017-11-21,319500,320500,308500,310000,200261,18122132.0,58458490.0
2017-11-22,310500,312500,305500,308500,102199,18034444.0,58458490.0
2017-11-23,309000,317000,308500,311500,107882,18209820.0,58458490.0
2017-11-24,309000,310000,303500,307000,149164,17946756.0,58458490.0
2017-11-27,308000,316500,307000,316000,222650,18472883.0,58458490.0
2017-11-28,316500,321000,310000,310500,259523,18151361.0,58458490.0
2017-11-29,312500,316500,311500,315000,133051,18414424.0,58458490.0
2017-11-30,318000,318000,308500,309000,198589,18063673.0,58458490.0
2017-12-01,310500,316000,305000,312500,98415,18268278.0,58458490.0
2017-12-04,316500,338500,316000,337000,606655,19700511.0,58458490.0
2017-12-05,338000,339500,332500,336500,244899,19671282.0,58458490.0
2017-12-06,338000,338500,329000,333000,157499,19466677.0,58458490.0
2017-12-07,335000,337000,320000,321500,218719,18794405.0,58458490.0
2017-12-08,322500,325000,318000,319000,129863,18648258.0,58458490.0
2017-12-11,322000,325000,317000,324500,97732,18969780.0,58458490.0
2017-12-12,320500,323500,303500,311500,334464,18209820.0,58458490.0
2017-12-13,312000,319500,311500,319500,172938,18677488.0,58458490.0
2017-12-14,319000,325000,317000,319500,254634,18677488.0,58458490.0
2017-12-15,322500,323000,312500,313500,140886,18326737.0,58458490.0
2017-12-18,321000,325000,317000,317000,106013,18531341.0,58458490.0
2017-12-19,320000,320500,308000,314500,118903,18385195.0,58458490.0
2017-12-20,308000,310500,303500,305500,240761,17859069.0,58458490.0
2017-12-21,306000,307000,299000,300500,139665,17566776.0,58458490.0
2017-12-22,299500,300500,287000,299000,164525,17479089.0,58458490.0
2017-12-26,299000,304000,297500,298000,99181,17420630.0,58458490.0
2017-12-27,292500,302000,292500,302000,82366,17654464.0,58458490.0
2017-12-28,302000,307000,300000,304500,81715,17800610.0,58458490.0
2018-01-02,312000,314000,310000,312500,96717,18268278.0,58458490.0
2018-01-03,307000,315500,306500,311500,110395,18209820.0,58458490.0
2018-01-04,314000,314000,299000,299000,199790,17479089.0,58458490.0
2018-01-05,299500,303500,299000,300000,118881,17537547.0,58458490.0
2018-01-08,300000,301500,295500,300000,116247,17537547.0,58458490.0
2018-01-09,299000,301000,297000,298000,185727,17420630.0,58458490.0
2018-01-10,299000,307500,299000,305500,311863,17859069.0,58458490.0
2018-01-11,307000,313000,306500,307500,203999,17975986.0,58458490.0
2018-01-12,309000,309500,299500,300000,171967,17537547.0,58458490.0
2018-01-15,300000,302000,298000,299000,138348,17479089.0,58458490.0
2018-01-16,299500,307500,299000,305000,142557,17829839.0,58458490.0
2018-01-17,303000,307000,301500,304000,139237,17771381.0,58458490.0
2018-01-18,305000,308000,302000,307500,123510,17975986.0,58458490.0
2018-01-19,305500,312000,304000,309500,229427,18092903.0,58458490.0
2018-01-22,314500,317500,311000,313000,173946,18297507.0,58458490.0
2018-01-23,313500,315000,309000,313000,180452,18297507.0,58458490.0
2018-01-24,312000,312500,302500,305500,213350,17859069.0,58458490.0
2018-01-25,303000,310500,302500,310000,118147,18122132.0,58458490.0
2018-01-26,310000,314000,308000,312000,116354,18239049.0,58458490.0
2018-01-29,312500,314000,309000,311500,128833,18209820.0,58458490.0
2018-01-30,311500,313000,309000,309500,112114,18092903.0,58458490.0
2018-01-31,306500,308500,295500,299500,319497,17508318.0,58458490.0
2018-02-01,299500,302500,298500,300000,234176,17537547.0,58458490.0
2018-02-02,302500,305500,300000,302000,193361,17654464.0,58458490.0
2018-02-05,300500,300500,296000,299500,164903,17508318.0,58458490.0
2018-02-06,293500,298500,285500,296000,228586,17303713.0,58458490.0
2018-02-07,297500,298500,280000,281500,208904,16456065.0,58458490.0
2018-02-08,281500,288000,278500,288000,192545,16836045.0,58458490.0
2018-02-09,279500,283500,279500,281000,136733,16426836.0,58458490.0
2018-02-12,279500,284000,273000,274500,216137,16046856.0,58458490.0
2018-02-13,275000,276000,269000,271500,155474,15871480.0,58458490.0
2018-02-14,273000,280000,271500,279500,113634,16339148.0,58458490.0
2018-02-19,286000,286000,275000,277500,119729,16222231.0,58458490.0
2018-02-20,277500,278500,272500,275500,77326,16105314.0,58458490.0
2018-02-21,279500,297500,279000,294500,273540,17216025.0,58458490.0
2018-02-22,291500,299000,288000,294000,161104,17186796.0,58458490.0
2018-02-23,297000,299000,284000,292500,127679,17099108.0,58458490.0
2018-02-26,294000,302000,291000,298000,166552,17420630.0,58458490.0
2018-02-27,300000,301000,293000,293500,87509,17157567.0,58458490.0
2018-02-28,293500,293500,281500,281500,191531,16456065.0,58458490.0
2018-03-02,278500,281500,274000,275500,156038,16105314.0,58458490.0
2018-03-05,276000,279500,274000,276500,125875,16163772.0,58458490.0
2018-03-06,275500,279000,275500,278000,120242,16251460.0,58458490.0
2018-03-07,275000,288000,273500,282500,200737,16514523.0,58458490.0
2018-03-08,285000,294000,285000,289000,178430,16894504.0,58458490.0
2018-03-09,294500,302000,292000,301000,563866,17596005.0,58458490.0
2018-03-12,306000,310500,304000,308000,254144,18005215.0,58458490.0
2018-03-13,308000,310500,304000,307500,190453,17975986.0,58458490.0
2018-03-14,305000,309500,300000,301500,109281,17625235.0,58458490.0
2018-03-15,302000,311000,299000,309000,171316,18063673.0,58458490.0
2018-03-16,311000,312000,306000,309500,138752,18092903.0,58458490.0
2018-03-19,310000,310500,304500,304500,83613,17800610.0,58458490.0
2018-03-20,287000,302000,287000,300500,232860,17566776.0,58458490.0
2018-03-21,297500,303000,297000,299500,79681,17508318.0,58458490.0
2018-03-22,299500,304000,295000,297000,210316,17362172.0,58458490.0
2018-03-23,292000,294500,288000,288500,164137,16865274.0,58458490.0
2018-03-26,286000,297000,284000,296500,178811,17332942.0,58458490.0
2018-03-27,299500,305500,297500,304500,200141,17800610.0,58458490.0
2018-03-28,303500,308000,300500,304500,171783,17800610.0,58458490.0
2018-03-29,308000,308000,304500,307000,141493,17946756.0,58458490.0
2018-03-30,307500,318500,307500,317000,223979,18531341.0,58458490.0
2018-04-02,327500,343500,327000,333000,489376,19466677.0,58458490.0
2018-04-03,333000,346500,332500,345000,367905,20168179.0,58458490.0
2018-04-04,345000,347500,334000,337500,245338,19729740.0,58458490.0
2018-04-05,338000,338500,326500,333000,152898,19466677.0,58458490.0
2018-04-06,327000,336500,325500,330000,123217,19291302.0,58458490.0
2018-04-09,330000,339500,330000,337500,135521,19729740.0,58458490.0
2018-04-10,337500,343000,333500,342000,170717,19992804.0,58458490.0
2018-04-11,339000,339500,333500,335000,110145,19583594.0,58458490.0
2018-04-12,333500,335000,323500,323500,169466,18911322.0,58458490.0
2018-04-13,325000,335000,320000,335000,155129,19583594.0,58458490.0
2018-04-16,341000,343500,336000,338000,246753,19758970.0,58458490.0
2018-04-17,336000,341500,335500,338500,144298,19788199.0,58458490.0
2018-04-18,338000,346500,336000,345500,223747,20197408.0,58458490.0
2018-04-19,345000,347000,338000,341000,188602,19934345.0,58458490.0
2018-04-20,343000,345500,336000,338000,75343,19758970.0,58458490.0
2018-04-23,335500,336000,331000,333000,84623,19466677.0,58458490.0
2018-04-24,336500,343000,333500,338500,175632,19788199.0,58458490.0
2018-04-25,340000,340000,331500,334500,115297,19554365.0,58458490.0
2018-04-26,334500,337500,330500,333500,114758,19495906.0,58458490.0
2018-04-27,332500,337500,332000,334500,93220,19554365.0,58458490.0
2018-04-30,337000,349500,335500,349000,202938,20402013.0,58458490.0
2018-05-02,348500,355500,347000,351500,160226,20548159.0,58458490.0
2018-05-03,351500,351500,338500,339500,149860,19846657.0,58458490.0
2018-05-04,347000,351000,338500,350000,199236,20460472.0,58458490.0
2018-05-08,351000,352500,342000,347500,210137,20314325.0,58458490.0
2018-05-09,347500,354500,342500,350500,205478,20489701.0,58458490.0
2018-05-10,352500,356000,341500,342500,255540,20022033.0,58458490.0
2018-05-11,343000,348500,340000,342000,127105,19992804.0,58458490.0
