S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-29,74000,75000,73100,73300,49847,1055768.0,14403386.0
2016-03-30,72300,73000,70900,71600,87851,1031282.0,14403386.0
2016-03-31,71800,72200,68800,69100,110068,995274.0,14403386.0
2016-04-01,69600,70200,69100,69500,108993,1001035.0,14403386.0
2016-04-04,69600,69600,66600,68400,91657,985192.0,14403386.0
2016-04-05,66400,67300,64500,65600,177912,944862.0,14403386.0
2016-04-06,65700,67600,64100,67300,125503,969348.0,14403386.0
2016-04-07,67300,68300,65500,66800,95860,962146.0,14403386.0
2016-04-08,66200,67500,65000,67100,48482,966467.0,14403386.0
2016-04-11,66000,67600,64800,66900,141215,963587.0,14403386.0
2016-04-12,66700,68300,66000,67400,62927,970788.0,14403386.0
2016-04-14,67100,67400,65300,66000,103071,950623.0,14403386.0
2016-04-15,65500,66600,65200,66000,56719,950623.0,14403386.0
2016-04-18,65700,66900,65300,66500,47773,957825.0,14403386.0
2016-04-19,66300,67600,66000,67100,55006,966467.0,14403386.0
2016-04-20,67200,67400,65300,65300,72143,940541.0,14403386.0
2016-04-21,65500,65700,64300,64400,55824,927578.0,14403386.0
2016-04-22,64300,64900,63200,63600,54713,916055.0,14403386.0
2016-04-25,63400,64600,61500,62700,73688,903092.0,14403386.0
2016-04-26,62100,66700,61500,66200,138685,953504.0,14403386.0
2016-04-27,66000,69100,65100,67300,118426,969348.0,14403386.0
2016-04-28,67100,67300,65800,65900,72489,949183.0,14403386.0
2016-04-29,65900,67600,63900,66600,89153,959266.0,14403386.0
2016-05-02,67300,67300,65100,66400,61973,956385.0,14403386.0
2016-05-03,66000,66600,64800,65000,67613,936220.0,14403386.0
2016-05-04,64100,65200,63300,64900,103576,934780.0,14403386.0
2016-05-09,64900,67600,64900,66700,70347,960706.0,14403386.0
2016-05-10,66700,70500,66700,69600,85228,1002476.0,14403386.0
2016-05-11,69000,69200,67100,67400,82612,970788.0,14403386.0
2016-05-12,67200,68700,67000,67700,46393,975109.0,14403386.0
2016-05-13,68000,68800,67300,67900,37469,977990.0,14403386.0
2016-05-16,67700,68200,66400,67100,28225,966467.0,14403386.0
2016-05-17,66700,67500,65000,65000,52900,936220.0,14403386.0
2016-05-18,64000,66600,64000,65300,80294,940541.0,14403386.0
2016-05-19,65200,67700,65100,67300,66407,969348.0,14403386.0
2016-05-20,65700,68100,65700,66400,42270,956385.0,14403386.0
2016-05-23,66900,69000,65500,68800,49148,990953.0,14403386.0
2016-05-24,69000,72100,68000,71700,113373,1032723.0,14403386.0
2016-05-25,72200,72300,70500,70800,54889,1019760.0,14403386.0
2016-05-26,70500,77500,70500,77500,183241,1116262.0,14403386.0
2016-05-27,77400,77400,73200,74200,104144,1068731.0,14403386.0
2016-05-30,73200,74000,71100,72000,67143,1037044.0,14403386.0
2016-05-31,72000,73200,71200,71800,67743,1034163.0,14403386.0
2016-06-01,71800,72700,71300,72300,37590,1041365.0,14403386.0
2016-06-02,72300,72800,71400,71700,43523,1032723.0,14403386.0
2016-06-03,71600,72300,70400,72200,45766,1039924.0,14403386.0
2016-06-07,72700,73600,71700,72000,56877,1037044.0,14403386.0
2016-06-08,71500,73700,71500,73000,61865,1051447.0,14403386.0
2016-06-09,73100,73700,70300,72000,97716,1037044.0,14403386.0
2016-06-10,72200,72200,70500,71200,41515,1025521.0,14403386.0
2016-06-13,71200,72200,70800,71700,24350,1032723.0,14403386.0
2016-06-14,71800,72000,70500,71500,32802,1029842.0,14403386.0
2016-06-15,71000,72600,70700,71300,37714,1026961.0,14403386.0
2016-06-16,72600,72600,69400,70500,45176,1015439.0,14403386.0
2016-06-17,70600,70700,68400,68900,25170,992393.0,14403386.0
2016-06-20,70100,70100,68400,69000,28393,993834.0,14403386.0
2016-06-21,69600,71100,68800,69500,28481,1001035.0,14403386.0
2016-06-22,69800,70800,68800,69100,21711,995274.0,14403386.0
2016-06-23,69200,70400,68900,69200,20561,996714.0,14403386.0
2016-06-24,69400,69800,64200,65700,35602,946302.0,14403386.0
2016-06-27,66000,67400,65000,67200,34508,967908.0,14403386.0
2016-06-28,65700,66900,65700,66400,30526,956385.0,14403386.0
2016-06-29,66200,67300,66000,66800,30928,962146.0,14403386.0
2016-06-30,66300,67200,65200,65200,47436,939101.0,14403386.0
2016-07-01,65300,67000,65100,66300,23756,954944.0,14403386.0
2016-07-04,66400,67400,65500,65900,42416,949183.0,14403386.0
2016-07-05,66000,66400,64500,65000,28399,936220.0,14403386.0
2016-07-06,65300,65500,64500,65000,25519,936220.0,14403386.0
2016-07-07,65300,65300,61600,62400,61997,898771.0,14403386.0
2016-07-08,62400,62900,61600,62500,59891,900212.0,14403386.0
2016-07-11,62900,63200,60500,61000,66492,878607.0,14403386.0
2016-07-12,61600,62100,61000,61400,48153,884368.0,14403386.0
2016-07-13,60700,61700,60600,61000,34149,878607.0,14403386.0
2016-07-14,61000,61400,58800,59900,99633,862763.0,14403386.0
2016-07-15,59900,60900,59000,60400,101235,869965.0,14403386.0
2016-07-18,60200,62200,59600,61800,71923,890129.0,14403386.0
2016-07-19,61800,61900,60400,60700,58646,874286.0,14403386.0
2016-07-20,59800,61800,59400,61500,57021,885808.0,14403386.0
2016-07-21,61500,62800,60800,62700,53086,903092.0,14403386.0
2016-07-22,62000,62800,61400,61900,44305,891570.0,14403386.0
2016-07-25,62300,64600,61900,63900,70655,920376.0,14403386.0
2016-07-26,63600,64800,62800,64000,55826,921817.0,14403386.0
2016-07-27,64000,64900,63200,64300,69289,926138.0,14403386.0
2016-07-28,64300,64800,61500,61800,67265,890129.0,14403386.0
2016-07-29,61800,62500,59800,60700,78741,874286.0,14403386.0
2016-08-01,60800,61600,59500,59700,69386,859882.0,14403386.0
2016-08-02,59500,60200,58900,59300,73596,854121.0,14403386.0
2016-08-03,58600,63200,58600,62600,83059,901652.0,14403386.0
2016-08-04,62600,63700,61300,63500,56657,914615.0,14403386.0
2016-08-05,63600,63700,61600,61800,42989,890129.0,14403386.0
2016-08-08,61800,62200,60400,60900,45556,877166.0,14403386.0
2016-08-09,60900,61400,60000,60400,79262,869965.0,14403386.0
2016-08-10,60400,62000,59500,59900,82200,862763.0,14403386.0
2016-08-11,59900,60500,59400,60300,68445,868524.0,14403386.0
2016-08-12,60300,60300,59500,59600,46648,858442.0,14403386.0
2016-08-16,59800,60500,59200,59900,30531,862763.0,14403386.0
2016-08-17,59200,59200,52300,55000,300165,804272.0,14623136.0
2016-08-18,55200,56000,53000,54900,119633,802810.0,14623136.0
2016-08-19,54400,54800,52700,52900,113724,773564.0,14623136.0
2016-08-22,53500,53900,53400,53500,53024,782338.0,14623136.0
2016-08-23,52900,53700,52100,53500,70781,782338.0,14623136.0
2016-08-24,52800,53800,52800,53400,20933,780875.0,14623136.0
2016-08-25,53400,53900,52600,53300,39683,779413.0,14623136.0
2016-08-26,53200,54200,52700,54100,30347,791112.0,14623136.0
2016-08-29,53500,54200,52800,53200,50877,777951.0,14623136.0
2016-08-30,53300,53900,52500,53300,41662,779413.0,14623136.0
2016-08-31,52700,54300,51500,52100,91286,761865.0,14623136.0
2016-09-01,52200,52300,50600,50600,61196,739931.0,14623136.0
2016-09-02,50800,51300,49950,50700,55299,741393.0,14623136.0
2016-09-05,50300,51200,50200,50800,54712,742855.0,14623136.0
2016-09-06,50800,51600,50300,50700,37454,741393.0,14623136.0
2016-09-07,50500,50800,49100,49850,93122,728963.0,14623136.0
2016-09-08,49850,51100,49500,49750,67370,727501.0,14623136.0
2016-09-09,49750,51000,48750,49650,71621,726039.0,14623136.0
2016-09-12,49950,50600,48950,48950,34032,715803.0,14623136.0
2016-09-13,48600,48900,47750,48600,83070,710684.0,14623136.0
2016-09-19,47900,48650,47450,48650,62330,711416.0,14623136.0
2016-09-20,48000,48750,47250,48450,112153,708491.0,14623136.0
2016-09-21,48150,49500,47850,49200,50168,719458.0,14623136.0
2016-09-22,49400,49950,48400,48600,45948,710684.0,14623136.0
2016-09-23,48600,49750,48500,49400,66499,722383.0,14623136.0
2016-09-26,49800,49900,49100,49450,20943,723114.0,14623136.0
2016-09-27,49500,49700,48650,48800,33550,713609.0,14623136.0
2016-09-28,49100,49150,48350,48800,26870,713609.0,14623136.0
2016-09-29,49100,49100,48150,48450,22433,708491.0,14623136.0
2016-09-30,48100,48450,47150,47600,44976,696061.0,14623136.0
2016-10-04,47300,49250,47300,48800,40356,713609.0,14623136.0
2016-10-05,48050,49200,47750,48950,37307,715803.0,14623136.0
2016-10-06,48350,48900,47700,48050,51743,702642.0,14623136.0
2016-10-07,47700,48000,47300,47600,33571,696061.0,14623136.0
2016-10-10,47650,48000,43500,44300,157565,647805.0,14623136.0
2016-10-11,44250,44750,42850,43750,187571,639762.0,14623136.0
2016-10-12,44000,45100,43600,44550,104721,651461.0,14623136.0
2016-10-13,44050,44400,42500,43050,96641,629526.0,14623136.0
2016-10-14,43100,43750,42800,43450,58931,635375.0,14623136.0
2016-10-17,43900,43900,42300,43000,68716,628795.0,14623136.0
2016-10-18,43200,44150,42850,43400,50679,634644.0,14623136.0
2016-10-19,43450,44350,42750,44200,53344,646343.0,14623136.0
2016-10-20,44300,44300,42750,43250,65820,632451.0,14623136.0
2016-10-21,43250,43250,41850,42300,66116,618559.0,14623136.0
2016-10-24,42000,42150,40500,40600,102132,593699.0,14623136.0
2016-10-25,40250,42650,40250,42200,70117,617096.0,14623136.0
2016-10-26,42200,42450,40900,41550,46675,607591.0,14623136.0
2016-10-27,42050,42600,41000,42200,39143,617096.0,14623136.0
2016-10-28,41550,43650,41450,42750,49979,625139.0,14623136.0
2016-10-31,42200,42700,40800,40900,43559,598086.0,14623136.0
2016-11-01,40200,40500,38850,40050,120328,585657.0,14623136.0
2016-11-02,38650,40750,38650,40200,53524,587850.0,14623136.0
2016-11-03,39100,40800,39100,40350,35221,590044.0,14623136.0
2016-11-04,40900,42800,40500,42350,76533,619290.0,14623136.0
2016-11-07,43000,43000,41200,41850,66872,611978.0,14623136.0
2016-11-08,42650,43000,41300,42800,68261,625870.0,14623136.0
2016-11-09,42350,43200,40500,42000,80877,614172.0,14623136.0
2016-11-10,42400,43000,39650,40800,134674,596624.0,14623136.0
2016-11-11,40500,40800,39300,39500,115186,577614.0,14623136.0
2016-11-14,39300,40150,39250,39800,59040,582001.0,14623136.0
2016-11-15,39300,39800,38800,38850,61580,568109.0,14623136.0
2016-11-16,39200,41100,39000,41000,70420,599549.0,14623136.0
2016-11-17,40450,41500,40300,41200,39924,602473.0,14623136.0
2016-11-18,40700,41500,40500,41250,31403,603204.0,14623136.0
2016-11-21,41550,42050,40700,42000,48197,614172.0,14623136.0
2016-11-22,42000,42350,40950,41900,62017,612709.0,14623136.0
2016-11-23,40900,41900,40600,41350,49650,604667.0,14623136.0
2016-11-24,40200,41450,40150,40850,45612,597355.0,14623136.0
2016-11-25,41300,41700,40400,41550,40972,607591.0,14623136.0
2016-11-28,41600,41600,40200,40600,44250,593699.0,14623136.0
2016-11-29,40350,41350,40350,41100,33554,601011.0,14623136.0
2016-11-30,41100,41950,40200,41950,53655,613441.0,14623136.0
2016-12-01,42400,42800,40750,41600,62578,608322.0,14623136.0
2016-12-02,41400,43400,41150,43150,71348,630988.0,14623136.0
2016-12-05,43200,43250,42100,42550,56525,622214.0,14623136.0
2016-12-06,43250,43250,42050,42450,34870,620752.0,14623136.0
2016-12-07,42450,43950,41500,43950,92937,642687.0,14623136.0
2016-12-08,44100,47500,43550,47500,141295,694599.0,14623136.0
2016-12-09,47500,47500,45550,46500,98160,679976.0,14623136.0
2016-12-12,46500,48000,46100,47900,72436,700448.0,14623136.0
2016-12-13,48050,51200,48050,50500,226831,738468.0,14623136.0
2016-12-14,50400,50400,48450,48600,108676,710684.0,14623136.0
2016-12-15,48100,48700,47350,48550,47448,709953.0,14623136.0
2016-12-16,48000,49500,47400,49500,79551,723845.0,14623136.0
2016-12-19,49100,49500,48750,49300,31576,720921.0,14623136.0
2016-12-20,49000,49200,48200,48500,51839,709222.0,14623136.0
2016-12-21,48900,49700,48050,49200,46844,719458.0,14623136.0
2016-12-22,48850,48950,48000,48100,41495,703373.0,14623136.0
2016-12-23,47650,48900,46600,48350,55630,707029.0,14623136.0
2016-12-26,48450,49800,48000,49750,57774,727501.0,14623136.0
2016-12-27,49900,50600,49100,49950,52021,730426.0,14623136.0
2016-12-28,49950,49950,48550,49000,43054,716534.0,14623136.0
2016-12-29,49200,50000,48550,48850,31448,714340.0,14623136.0
2017-01-02,48850,48900,48100,48350,28785,707029.0,14623136.0
2017-01-03,48450,52000,48350,51500,119779,753092.0,14623136.0
2017-01-04,51500,52500,50600,51400,72672,751629.0,14623136.0
2017-01-05,51000,52100,49750,51400,80102,751629.0,14623136.0
2017-01-06,51000,52000,50200,51800,31171,757478.0,14623136.0
2017-01-09,51900,51900,50400,51100,38210,747242.0,14623136.0
2017-01-10,50500,51100,50000,50600,49348,739931.0,14623136.0
2017-01-11,50100,50600,48950,49550,51101,724576.0,14623136.0
2017-01-12,49500,50300,46700,46700,71589,682900.0,14623136.0
2017-01-13,46700,51100,46000,48950,112011,715803.0,14623136.0
2017-01-16,49000,49450,47650,49000,53811,716534.0,14623136.0
2017-01-17,48000,48800,47650,47800,52991,698986.0,14623136.0
2017-01-18,47800,49500,47700,49450,54666,723114.0,14623136.0
2017-01-19,49050,49600,47250,47450,84980,693868.0,14623136.0
2017-01-20,47750,47750,46400,47300,31097,691674.0,14623136.0
2017-01-23,47000,47800,46700,47300,60733,691674.0,14623136.0
2017-01-24,48200,48400,47150,47300,50973,691674.0,14623136.0
2017-01-25,47900,47900,45700,46050,34684,673395.0,14623136.0
2017-01-26,46450,46450,44000,45450,56555,664622.0,14623136.0
2017-01-31,44800,45650,44000,45550,48431,666084.0,14623136.0
2017-02-01,45700,45700,44200,45600,58064,666815.0,14623136.0
2017-02-02,44650,45650,44300,44500,48947,650730.0,14623136.0
2017-02-03,43650,44950,43650,44000,39957,643418.0,14623136.0
2017-02-06,44000,44450,43550,44000,22771,643418.0,14623136.0
2017-02-07,43900,44500,43450,44400,40768,649267.0,14623136.0
2017-02-08,44000,44650,43650,44400,29919,649267.0,14623136.0
2017-02-09,44550,44550,43300,44150,58076,645611.0,14623136.0
2017-02-10,43650,44950,43650,44700,27850,653654.0,14623136.0
2017-02-13,44950,46000,44750,45500,33699,665353.0,14623136.0
2017-02-14,45800,47200,45200,46550,45232,680707.0,14623136.0
2017-02-15,46600,47300,46550,46800,29406,684363.0,14623136.0
2017-02-16,46950,47200,45900,47000,30736,687287.0,14623136.0
2017-02-17,47800,47900,46400,47000,37073,687287.0,14623136.0
2017-02-20,47250,47800,46150,47650,42212,696792.0,14623136.0
2017-02-21,47650,47950,46550,47700,57547,697524.0,14623136.0
2017-02-22,47700,47700,47100,47500,62169,694599.0,14623136.0
2017-02-23,47500,47900,46800,47700,61078,697524.0,14623136.0
2017-02-24,47850,47950,47000,47800,51372,698986.0,14623136.0
2017-02-27,47500,49650,47500,48800,61528,713609.0,14623136.0
2017-02-28,49050,49050,47000,48000,54438,701911.0,14623136.0
2017-03-02,48800,48800,47250,47450,39562,693868.0,14623136.0
2017-03-03,47000,47100,45850,46250,47431,676320.0,14623136.0
2017-03-06,46200,47400,45500,46900,40781,685825.0,14623136.0
2017-03-07,46950,47050,45650,46800,78262,684363.0,14623136.0
2017-03-08,46300,47000,46100,46650,55525,682169.0,14623136.0
2017-03-09,46250,46650,45350,46400,67781,678514.0,14623136.0
2017-03-10,46400,46400,45100,45800,57330,669740.0,14623136.0
2017-03-13,46300,47150,45550,46450,43768,679245.0,14623136.0
2017-03-14,46450,48000,46050,47700,58584,697524.0,14623136.0
2017-03-15,47850,48050,47300,47500,54508,694599.0,14623136.0
2017-03-16,48000,48800,47400,47600,46410,696061.0,14623136.0
2017-03-17,47900,49300,47600,48250,56348,705566.0,14623136.0
2017-03-20,48400,50300,48400,49850,70232,728963.0,14623136.0
2017-03-21,50600,50700,49750,49850,55848,728963.0,14623136.0
2017-03-22,50600,52200,49850,50300,86608,735544.0,14623136.0
2017-03-23,50900,51000,49150,49950,37614,730426.0,14623136.0
2017-03-24,50400,50900,49750,49850,35322,728963.0,14623136.0
2017-03-27,49900,50700,48800,49100,30247,717996.0,14623136.0
2017-03-28,49350,49350,48350,49150,34224,718727.0,14623136.0
2017-03-29,48600,50100,48150,49750,33290,727501.0,14623136.0
2017-03-30,49750,50300,49100,49550,26109,724576.0,14623136.0
2017-03-31,49650,51000,49250,49550,44174,724576.0,14623136.0
2017-04-03,49550,50400,48750,49750,28087,727501.0,14623136.0
2017-04-04,49750,49900,48850,49450,28411,723114.0,14623136.0
2017-04-05,49350,49350,47650,48500,50032,709222.0,14623136.0
2017-04-06,48000,48650,47700,48650,53444,711416.0,14623136.0
2017-04-07,48650,49350,48600,48900,29628,715071.0,14623136.0
2017-04-10,48600,49300,47900,48550,36836,709953.0,14623136.0
2017-04-11,48550,49200,47600,47850,35211,699717.0,14623136.0
2017-04-12,47600,48100,47200,47950,34817,701179.0,14623136.0
2017-04-13,48900,48900,47500,47950,34697,701179.0,14623136.0
2017-04-14,47900,48300,46800,47900,66786,700448.0,14623136.0
2017-04-17,47900,48100,47200,47900,68192,700448.0,14623136.0
2017-04-18,48250,48350,46800,47000,46161,687287.0,14623136.0
2017-04-19,46650,46750,45950,46050,58677,673395.0,14623136.0
2017-04-20,45750,46450,45600,45900,42477,671202.0,14623136.0
2017-04-21,45700,46150,45600,45800,39739,669740.0,14623136.0
2017-04-24,45850,46100,45650,45750,20647,669008.0,14623136.0
2017-04-25,45650,46650,45650,45800,43272,669740.0,14623136.0
2017-04-26,46050,47050,46050,46200,43018,675589.0,14623136.0
2017-04-27,46700,46750,45850,46100,35193,674127.0,14623136.0
2017-04-28,45700,46500,44700,45000,65641,658041.0,14623136.0
2017-05-02,45200,45750,44650,45050,73804,658772.0,14623136.0
2017-05-04,44200,45450,44200,45000,47454,658041.0,14623136.0
2017-05-08,45400,46000,44650,45900,51901,671202.0,14623136.0
2017-05-10,46150,48100,46000,46300,72488,677051.0,14623136.0
2017-05-11,46800,47050,46100,46850,46734,685094.0,14623136.0
2017-05-12,46600,46750,45900,46300,26328,677051.0,14623136.0
2017-05-15,46400,46850,45900,46250,29840,676320.0,14623136.0
2017-05-16,46350,46700,45850,46400,39547,678514.0,14623136.0
2017-05-17,46100,46350,45100,45100,64894,659503.0,14623136.0
2017-05-18,44200,45350,44150,44200,63733,646343.0,14623136.0
2017-05-19,44050,44400,43450,44050,79631,644149.0,14623136.0
2017-05-22,44000,44100,43000,43600,87591,637569.0,14623136.0
2017-05-23,43350,45500,43350,44800,49921,655116.0,14623136.0
2017-05-24,44800,45500,44150,44700,54245,653654.0,14623136.0
2017-05-25,44500,45050,44350,44750,35434,654385.0,14623136.0
2017-05-26,44600,45900,44600,45750,47429,669008.0,14623136.0
2017-05-29,46000,46750,45150,46250,75642,676320.0,14623136.0
2017-05-30,46250,46700,45900,46350,52038,677782.0,14623136.0
2017-05-31,46500,46650,45800,46400,87903,678514.0,14623136.0
2017-06-01,47150,47550,46650,46950,135707,686556.0,14623136.0
2017-06-02,47000,48050,46000,47650,87858,696792.0,14623136.0
2017-06-05,47650,48550,46550,46700,50816,682900.0,14623136.0
2017-06-07,46400,47050,46300,46700,41120,682900.0,14623136.0
2017-06-08,47000,47150,46400,46900,53357,685825.0,14623136.0
2017-06-09,46600,47750,46500,47350,53481,692405.0,14623136.0
2017-06-12,47050,47650,46500,47300,45437,691674.0,14623136.0
2017-06-13,46750,47550,46750,46850,25041,685094.0,14623136.0
2017-06-14,46750,47150,46650,46900,80634,685825.0,14623136.0
2017-06-15,46850,48500,46800,47150,206359,689481.0,14623136.0
2017-06-16,47150,51200,47100,50600,728310,739931.0,14623136.0
2017-06-19,50600,51300,49850,50800,262359,742855.0,14623136.0
2017-06-20,51300,51800,50100,50900,129750,744318.0,14623136.0
2017-06-21,51200,52500,50700,52500,218339,767715.0,14623136.0
2017-06-22,52700,52700,50700,50900,135280,744318.0,14623136.0
2017-06-23,50700,51800,50700,51200,97995,748705.0,14623136.0
2017-06-26,50900,52000,49900,51000,134845,745780.0,14623136.0
2017-06-27,51100,51300,50000,50800,81284,742855.0,14623136.0
2017-06-28,50700,51800,49900,50000,92750,731157.0,14623136.0
2017-06-29,50300,51300,49850,50300,39991,735544.0,14623136.0
2017-06-30,50000,50700,49750,50500,43796,738468.0,14623136.0
2017-07-03,50400,50400,48700,49300,66341,720921.0,14623136.0
2017-07-04,49000,49750,48900,49400,39173,722383.0,14623136.0
2017-07-05,49500,50400,49300,49500,40241,723845.0,14623136.0
2017-07-06,49500,49650,48850,49050,64814,717265.0,14623136.0
2017-07-07,48950,49350,48700,49100,39307,717996.0,14623136.0
2017-07-10,49100,49400,48400,48550,57342,709953.0,14623136.0
2017-07-11,49000,51000,48600,50000,63393,731157.0,14623136.0
2017-07-12,50000,50900,49350,49650,58799,726039.0,14623136.0
2017-07-13,49650,51200,49600,51000,66165,745780.0,14623136.0
2017-07-14,51000,51600,50200,51400,54414,751629.0,14623136.0
2017-07-17,51900,54500,51000,54000,180891,789649.0,14623136.0
2017-07-18,54000,54200,52500,52900,112412,773564.0,14623136.0
2017-07-19,53100,55800,53100,55600,244122,813046.0,14623136.0
2017-07-20,55600,56800,54700,55300,204374,808659.0,14623136.0
2017-07-21,55300,55400,53600,53800,45991,786725.0,14623136.0
2017-07-24,53800,56700,53000,56700,107679,829132.0,14623136.0
2017-07-25,56600,56900,55700,56000,61317,818896.0,14623136.0
2017-07-26,56400,56500,54700,55900,62113,817433.0,14623136.0
2017-07-27,55700,56900,54600,55800,49716,815971.0,14623136.0
2017-07-28,55700,56300,55000,55100,54744,805735.0,14623136.0
2017-07-31,54700,55900,52800,53100,96555,776489.0,14623136.0
2017-08-01,52500,54800,52500,53900,81988,788187.0,14623136.0
2017-08-02,53800,54100,53000,53900,46822,788187.0,14623136.0
2017-08-03,53400,54200,52800,53900,45396,788187.0,14623136.0
2017-08-04,53400,55200,53400,54700,85937,799886.0,14623136.0
2017-08-07,55200,55300,53500,53500,48945,782338.0,14623136.0
2017-08-08,53300,53400,50500,51900,157086,758941.0,14623136.0
2017-08-09,51100,52500,51100,51300,88123,750167.0,14623136.0
2017-08-10,51000,52100,50100,51800,87871,757478.0,14623136.0
2017-08-11,50600,52000,50600,51100,67235,747242.0,14623136.0
2017-08-14,51100,51900,50700,51100,48620,747242.0,14623136.0
2017-08-16,51100,51100,50200,50600,58314,739931.0,14623136.0
2017-08-17,50200,51600,50200,50800,40272,742855.0,14623136.0
2017-08-18,50900,52900,50600,52500,55800,767715.0,14623136.0
2017-08-21,52400,52800,51300,51500,38235,753092.0,14623136.0
2017-08-22,51800,51900,51000,51300,26146,750167.0,14623136.0
2017-08-23,51400,51700,50600,50900,27710,744318.0,14623136.0
2017-08-24,51000,53300,51000,53300,105745,779413.0,14623136.0
2017-08-25,53000,53100,51600,53000,76495,775026.0,14623136.0
2017-08-28,52600,53000,51700,51800,34730,757478.0,14623136.0
2017-08-29,51500,52300,51200,52200,38153,763328.0,14623136.0
2017-08-30,52200,52500,50400,52300,112016,764790.0,14623136.0
2017-08-31,52300,52800,51500,52300,50220,764790.0,14623136.0
2017-09-01,52500,52500,50900,51000,49415,745780.0,14623136.0
2017-09-04,50000,51700,50000,50900,32759,744318.0,14623136.0
2017-09-05,51200,51200,49900,50200,41391,734081.0,14623136.0
2017-09-06,50800,50800,48350,48350,85247,707029.0,14623136.0
2017-09-07,48350,50100,47600,49850,101522,728963.0,14623136.0
2017-09-08,49900,49900,46700,47050,111507,688019.0,14623136.0
2017-09-11,47050,47400,46300,46700,68449,682900.0,14623136.0
2017-09-12,46800,47650,46450,47200,82951,690212.0,14623136.0
2017-09-13,47300,48650,46850,47250,53776,690943.0,14623136.0
2017-09-14,47250,47850,45650,46800,93522,684363.0,14623136.0
2017-09-15,46800,47100,45700,47000,70080,687287.0,14623136.0
2017-09-18,47100,47800,46850,46950,46658,686556.0,14623136.0
2017-09-19,46950,47700,46700,47200,32722,690212.0,14623136.0
2017-09-20,47200,47600,45800,45800,77117,669740.0,14623136.0
2017-09-21,45700,46350,44600,45800,76172,669740.0,14623136.0
2017-09-22,45600,46200,45000,45400,22261,663890.0,14623136.0
2017-09-25,45500,46350,45000,45350,27525,663159.0,14623136.0
2017-09-26,44750,46500,44500,46300,27891,677051.0,14623136.0
2017-09-27,46650,47150,45800,46350,24262,677782.0,14623136.0
2017-09-28,46050,47650,44800,47500,38608,694599.0,14623136.0
2017-09-29,47750,48050,46550,48000,44868,701911.0,14623136.0
2017-10-10,48500,48500,45700,45850,56379,670471.0,14623136.0
2017-10-11,45300,46200,45000,45400,87334,663890.0,14623136.0
2017-10-12,45050,45300,44400,44850,82343,655848.0,14623136.0
2017-10-13,44850,45400,43200,44400,102917,649267.0,14623136.0
2017-10-16,44500,44650,43500,44350,35887,648536.0,14623136.0
2017-10-17,44000,44800,43550,44500,44256,650730.0,14623136.0
2017-10-18,44500,45350,44000,45150,33903,660235.0,14623136.0
2017-10-19,45150,45300,44500,44800,39314,655116.0,14623136.0
2017-10-20,44650,45350,44600,44600,41692,652192.0,14623136.0
2017-10-23,44450,45300,44400,44700,43180,653654.0,14623136.0
2017-10-24,44650,45000,44600,44700,34612,653654.0,14623136.0
2017-10-25,44500,44700,42800,43350,127140,633913.0,14623136.0
2017-10-26,43300,43900,43200,43650,65949,638300.0,14623136.0
2017-10-27,43600,44050,43200,44050,61732,644149.0,14623136.0
2017-10-30,44800,45200,43800,44450,72150,649998.0,14623136.0
2017-10-31,44450,45650,44000,45600,88333,666815.0,14623136.0
2017-11-01,45550,47150,45550,46500,84168,679976.0,14623136.0
2017-11-02,46500,46650,45200,45700,41972,668277.0,14623136.0
2017-11-03,45950,46200,44600,45050,59792,658772.0,14623136.0
2017-11-06,45250,45400,44350,45000,50375,658041.0,14623136.0
2017-11-07,45000,45350,44100,44400,41690,649267.0,14623136.0
2017-11-08,43800,44550,43750,44450,53660,649998.0,14623136.0
2017-11-09,44750,46200,44450,45950,77280,671933.0,14623136.0
2017-11-10,46000,46100,45450,46100,33957,674127.0,14623136.0
2017-11-13,46200,47150,46100,47100,65530,688750.0,14623136.0
2017-11-14,46900,47100,45800,46600,50494,681438.0,14623136.0
2017-11-15,46600,47450,46000,46300,56039,677051.0,14623136.0
2017-11-16,45750,46350,45650,46100,24265,674127.0,14623136.0
2017-11-17,45650,46100,44450,44650,67066,652923.0,14623136.0
2017-11-20,44550,45600,44450,44500,38271,650730.0,14623136.0
2017-11-21,44550,45250,44550,45100,34912,659503.0,14623136.0
2017-11-22,45100,45800,44600,45800,43798,669740.0,14623136.0
2017-11-23,45450,45450,44900,45300,49245,662428.0,14623136.0
2017-11-24,45400,46700,44700,46250,60356,676320.0,14623136.0
2017-11-27,46500,47600,46500,47100,72799,688750.0,14623136.0
2017-11-28,47000,48000,46300,46800,72594,684363.0,14623136.0
2017-11-29,46800,47350,46400,46850,29727,685094.0,14623136.0
2017-11-30,46850,48150,46300,47400,70317,693137.0,14623136.0
2017-12-01,47450,47650,46350,47100,25617,688750.0,14623136.0
2017-12-04,47150,47200,46100,47000,48726,687287.0,14623136.0
2017-12-05,47000,47850,46800,47400,44130,693137.0,14623136.0
2017-12-06,47450,47950,46400,46550,43601,680707.0,14623136.0
2017-12-07,46550,46900,45350,45700,44923,668277.0,14623136.0
2017-12-08,45600,46200,45000,45700,44773,668277.0,14623136.0
2017-12-11,45650,46000,44500,45900,64338,671202.0,14623136.0
2017-12-12,45800,45950,45100,45300,22445,662428.0,14623136.0
2017-12-13,44700,46050,44700,45850,48055,670471.0,14623136.0
