한전기술(052690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-27,59000,59500,58500,59300,120925,2266446.0,38220000.0
2014-11-28,59000,59300,58500,59000,80821,2254980.0,38220000.0
2014-12-01,58700,58900,57000,57100,104355,2182362.0,38220000.0
2014-12-02,57600,58600,56000,57600,203756,2201472.0,38220000.0
2014-12-03,57600,58000,57200,57800,37007,2209116.0,38220000.0
2014-12-04,57500,58700,57100,57400,90565,2193828.0,38220000.0
2014-12-05,57400,57600,55800,55900,155139,2136498.0,38220000.0
2014-12-08,55900,56400,55800,56100,43303,2144142.0,38220000.0
2014-12-09,55700,56200,55400,55400,43829,2117388.0,38220000.0
2014-12-10,55100,55300,52500,53400,138579,2040948.0,38220000.0
2014-12-11,52500,53900,51800,53300,88458,2037126.0,38220000.0
2014-12-12,53100,54400,52300,53000,141303,2025660.0,38220000.0
2014-12-15,52600,53600,52200,53000,69385,2025660.0,38220000.0
2014-12-16,50500,50500,49150,50000,2177590,1911000.0,38220000.0
2014-12-17,50500,53800,50200,53200,322930,2033304.0,38220000.0
2014-12-18,53100,53700,50900,51000,93807,1949220.0,38220000.0
2014-12-19,51600,52500,51200,51600,89160,1972152.0,38220000.0
2014-12-22,51300,52600,50800,52400,74225,2002728.0,38220000.0
2014-12-23,52300,53000,51800,52400,58443,2002728.0,38220000.0
2014-12-24,52000,52700,51700,52200,52228,1995084.0,38220000.0
2014-12-26,52300,53300,52100,52500,59968,2006550.0,38220000.0
2014-12-29,52800,52800,50800,51800,91563,1979796.0,38220000.0
2014-12-30,51100,51800,50300,51300,73771,1960686.0,38220000.0
2015-01-02,51100,51400,49550,49650,130343,1897623.0,38220000.0
2015-01-05,49500,49850,48450,49300,105841,1884246.0,38220000.0
2015-01-06,48800,48800,46800,47100,253503,1800162.0,38220000.0
2015-01-07,46850,47550,46500,46550,155428,1779141.0,38220000.0
2015-01-08,46800,47900,46500,47750,167238,1825005.0,38220000.0
2015-01-09,47900,48800,47400,48500,106248,1853670.0,38220000.0
2015-01-12,48500,49700,47950,49100,87264,1876602.0,38220000.0
2015-01-13,49400,49400,48150,48900,67421,1868958.0,38220000.0
2015-01-14,48900,48950,47700,47700,72860,1823094.0,38220000.0
2015-01-15,47500,48050,46500,47850,149271,1828827.0,38220000.0
2015-01-16,47900,47900,46100,46150,173704,1763853.0,38220000.0
2015-01-19,46250,47000,45550,45800,158425,1750476.0,38220000.0
2015-01-20,45750,46850,45100,45350,220954,1733277.0,38220000.0
2015-01-21,45400,45600,43900,44900,295977,1716078.0,38220000.0
2015-01-22,45500,45500,42900,43150,403123,1649193.0,38220000.0
2015-01-23,43550,43750,41700,41850,419877,1599507.0,38220000.0
2015-01-26,41700,43350,41700,42550,216877,1626261.0,38220000.0
2015-01-27,42550,43150,42200,42850,157118,1637727.0,38220000.0
2015-01-28,42600,43300,42350,43250,149251,1653015.0,38220000.0
2015-01-29,43250,43800,42800,43100,144696,1647282.0,38220000.0
2015-01-30,43450,43450,42100,42650,191310,1630083.0,38220000.0
2015-02-02,42650,43150,41900,43000,201736,1643460.0,38220000.0
2015-02-03,43000,43000,42150,42400,160172,1620528.0,38220000.0
2015-02-04,42700,43900,42550,43850,319608,1675947.0,38220000.0
2015-02-05,43550,43700,42850,43000,259655,1643460.0,38220000.0
2015-02-06,43050,43350,42200,43000,172538,1643460.0,38220000.0
2015-02-09,43200,43950,43050,43950,176417,1679769.0,38220000.0
2015-02-10,44350,46650,44300,46450,507257,1775319.0,38220000.0
2015-02-11,46450,46950,45400,46250,251715,1767675.0,38220000.0
2015-02-12,46300,46350,45200,45500,173034,1739010.0,38220000.0
2015-02-13,45750,46850,44500,45500,211658,1739010.0,38220000.0
2015-02-16,46000,46100,43550,43650,354344,1668303.0,38220000.0
2015-02-17,43350,46350,42150,46100,395582,1761942.0,38220000.0
2015-02-23,46850,48300,46250,48050,315458,1836471.0,38220000.0
2015-02-24,48150,48550,47200,47600,218023,1819272.0,38220000.0
2015-02-25,47650,48950,47600,48850,182775,1867047.0,38220000.0
2015-02-26,48900,49350,47900,48700,150775,1861314.0,38220000.0
2015-02-27,48550,48600,47450,48000,184714,1834560.0,38220000.0
2015-03-02,48500,49500,47200,49500,241714,1891890.0,38220000.0
2015-03-03,49800,50700,49100,50500,265365,1930110.0,38220000.0
2015-03-04,54400,55100,50100,50700,996033,1937754.0,38220000.0
2015-03-05,51500,52700,50700,51100,310484,1953042.0,38220000.0
2015-03-06,51400,52200,50500,51800,230613,1979796.0,38220000.0
2015-03-09,50800,51600,50000,50300,159945,1922466.0,38220000.0
2015-03-10,50500,50700,48150,48300,298602,1846026.0,38220000.0
2015-03-11,47950,48250,46200,46950,478719,1794429.0,38220000.0
2015-03-12,46950,47800,46150,47200,169348,1803984.0,38220000.0
2015-03-13,47200,47600,46500,47250,120618,1805895.0,38220000.0
2015-03-16,47300,47300,45500,45600,140264,1742832.0,38220000.0
2015-03-17,46000,46000,45450,45750,158916,1748565.0,38220000.0
2015-03-18,46000,47200,45750,46400,174944,1773408.0,38220000.0
2015-03-19,47000,47050,45950,46500,146261,1777230.0,38220000.0
2015-03-20,46750,46800,45550,45900,128803,1754298.0,38220000.0
2015-03-23,46000,46900,45900,46700,98591,1784874.0,38220000.0
2015-03-24,47100,48200,46800,47950,164404,1832649.0,38220000.0
2015-03-25,48200,48700,47500,48500,153306,1853670.0,38220000.0
2015-03-26,48100,48750,47700,47950,110482,1832649.0,38220000.0
2015-03-27,48050,48400,47450,48000,133677,1834560.0,38220000.0
2015-03-30,47800,48450,46850,48350,176110,1847937.0,38220000.0
2015-03-31,48700,48700,47700,48250,106253,1844115.0,38220000.0
2015-04-01,48100,48150,47000,47100,100919,1800162.0,38220000.0
2015-04-02,46800,47350,46150,46400,123784,1773408.0,38220000.0
2015-04-03,46350,46850,45800,46450,146837,1775319.0,38220000.0
2015-04-06,46450,46600,45550,45900,163895,1754298.0,38220000.0
2015-04-07,45900,46600,45900,46050,85820,1760031.0,38220000.0
2015-04-08,46600,47200,44050,44300,442832,1693146.0,38220000.0
2015-04-09,44500,44500,43450,43800,271696,1674036.0,38220000.0
2015-04-10,43800,44550,43600,44400,181576,1696968.0,38220000.0
2015-04-13,44200,44400,43800,43900,200350,1677858.0,38220000.0
2015-04-14,44200,45700,44050,45650,290710,1744743.0,38220000.0
2015-04-15,45900,46150,45150,45450,157835,1737099.0,38220000.0
2015-04-16,45700,46250,45300,45350,158885,1733277.0,38220000.0
2015-04-17,45700,46100,44900,45100,247396,1723722.0,38220000.0
2015-04-20,44600,45350,44350,45150,116530,1725633.0,38220000.0
2015-04-21,45600,45850,45150,45300,169651,1731366.0,38220000.0
2015-04-22,45300,46900,44900,46250,427015,1767675.0,38220000.0
2015-04-23,47950,48150,45700,45800,475401,1750476.0,38220000.0
2015-04-24,45550,45700,44200,44450,419597,1698879.0,38220000.0
2015-04-27,43150,43450,42650,42750,490101,1633905.0,38220000.0
2015-04-28,42900,43350,42000,42100,364012,1609062.0,38220000.0
2015-04-29,42400,42850,41800,42250,267102,1614795.0,38220000.0
2015-04-30,42000,42200,41700,41700,254177,1593774.0,38220000.0
2015-05-04,41750,41950,40700,40900,262682,1563198.0,38220000.0
2015-05-06,40700,42500,40650,41450,234756,1584219.0,38220000.0
2015-05-07,41450,41500,40150,40400,242657,1544088.0,38220000.0
2015-05-08,40750,41350,40600,41300,103641,1578486.0,38220000.0
2015-05-11,41450,42050,40700,40900,147396,1563198.0,38220000.0
2015-05-12,40900,41200,40350,40750,140101,1557465.0,38220000.0
2015-05-13,40650,40850,39900,39950,258397,1526889.0,38220000.0
2015-05-14,40050,40150,39300,39400,296912,1505868.0,38220000.0
2015-05-15,39600,39750,38600,38650,263790,1477203.0,38220000.0
2015-05-18,38650,38750,37600,37800,298412,1444716.0,38220000.0
2015-05-19,37700,38800,37700,38100,189918,1456182.0,38220000.0
2015-05-20,38350,38700,37600,37650,158135,1438983.0,38220000.0
2015-05-21,37650,37650,36150,36200,349519,1383564.0,38220000.0
2015-05-22,35800,38250,35800,38200,339339,1460004.0,38220000.0
2015-05-26,38200,39350,36800,37200,293938,1421784.0,38220000.0
2015-05-27,37000,38000,36950,37750,151666,1442805.0,38220000.0
2015-05-28,37800,39200,37500,38650,265205,1477203.0,38220000.0
2015-05-29,38900,38900,37850,37850,150177,1446627.0,38220000.0
2015-06-01,37950,38800,37300,38800,155035,1482936.0,38220000.0
2015-06-02,39200,39700,38300,38600,206683,1475292.0,38220000.0
2015-06-03,38750,38900,37100,37300,178112,1425606.0,38220000.0
2015-06-04,37500,38000,36900,37300,123097,1425606.0,38220000.0
2015-06-05,37100,38400,37050,38400,126347,1467648.0,38220000.0
2015-06-08,38500,39350,37750,38050,183605,1454271.0,38220000.0
2015-06-09,39000,41450,38850,40000,797264,1528800.0,38220000.0
2015-06-10,40150,40400,39050,39350,278853,1503957.0,38220000.0
2015-06-11,39650,40900,39050,40900,297938,1563198.0,38220000.0
2015-06-12,41250,41300,39500,39700,198621,1517334.0,38220000.0
2015-06-15,39150,40050,38200,38200,172183,1460004.0,38220000.0
2015-06-16,37500,39350,37450,39350,223840,1503957.0,38220000.0
2015-06-17,39600,41400,39200,41100,367692,1570842.0,38220000.0
2015-06-18,41400,43000,41100,42700,444374,1631994.0,38220000.0
2015-06-19,43000,43400,41950,42750,268420,1633905.0,38220000.0
2015-06-22,42800,43500,41850,42350,221912,1618617.0,38220000.0
2015-06-23,42400,42700,41350,41650,197448,1591863.0,38220000.0
2015-06-24,41900,42650,41300,42500,165243,1624350.0,38220000.0
2015-06-25,42400,42400,40950,41000,181483,1567020.0,38220000.0
2015-06-26,40700,40950,40000,40300,145502,1540266.0,38220000.0
2015-06-29,39450,39600,38100,38250,209167,1461915.0,38220000.0
2015-06-30,38000,39000,38000,38350,138515,1465737.0,38220000.0
2015-07-01,38450,38800,38150,38650,150917,1477203.0,38220000.0
2015-07-02,38750,39350,38550,38950,115684,1488669.0,38220000.0
2015-07-03,38950,40100,38450,39700,149801,1517334.0,38220000.0
2015-07-06,39400,39400,38050,38150,126303,1458093.0,38220000.0
2015-07-07,38700,38800,37500,38250,126538,1461915.0,38220000.0
2015-07-08,38500,39100,37950,38200,72515,1460004.0,38220000.0
2015-07-09,37650,37900,36900,37300,190959,1425606.0,38220000.0
2015-07-10,37300,37550,36000,36600,354538,1398852.0,38220000.0
2015-07-13,36950,37850,36650,37700,85460,1440894.0,38220000.0
2015-07-14,37900,38300,37450,37500,97626,1433250.0,38220000.0
2015-07-15,37550,38300,37300,37450,84143,1431339.0,38220000.0
2015-07-16,37550,37800,37250,37400,75648,1429428.0,38220000.0
2015-07-17,37400,37500,36400,36600,153836,1398852.0,38220000.0
2015-07-20,36900,37100,36600,36700,54098,1402674.0,38220000.0
2015-07-21,36950,37200,36300,36500,76114,1395030.0,38220000.0
2015-07-22,36350,36750,36350,36500,70175,1395030.0,38220000.0
2015-07-23,36650,36900,36000,36000,79159,1375920.0,38220000.0
2015-07-24,36050,36050,33100,33150,361735,1266993.0,38220000.0
2015-07-27,32500,33450,32350,32700,126760,1249794.0,38220000.0
2015-07-28,31500,31900,30750,30850,380140,1179087.0,38220000.0
2015-07-29,30850,31050,29100,29150,391381,1114113.0,38220000.0
2015-07-30,28900,29500,28000,28100,322290,1073982.0,38220000.0
2015-07-31,27900,28650,27500,28150,214415,1075893.0,38220000.0
2015-08-03,28300,29750,28150,28850,242271,1102647.0,38220000.0
2015-08-04,29300,29300,28500,28850,119147,1102647.0,38220000.0
2015-08-05,28350,28800,27700,28150,189952,1075893.0,38220000.0
2015-08-06,28300,28650,27850,28100,147397,1073982.0,38220000.0
2015-08-07,28150,28150,27600,27700,102941,1058694.0,38220000.0
2015-08-10,27550,27900,25600,25800,265942,986076.0,38220000.0
2015-08-11,25850,26700,25750,26050,177619,995631.0,38220000.0
2015-08-12,26000,26350,25300,25750,124317,984165.0,38220000.0
2015-08-13,25800,26750,25650,26250,137181,1003275.0,38220000.0
2015-08-17,26200,26450,25850,25850,68893,987987.0,38220000.0
2015-08-18,26150,26200,25600,25750,96070,984165.0,38220000.0
2015-08-19,25650,25850,23900,24050,197497,919191.0,38220000.0
2015-08-20,24050,24450,23250,23300,156468,890526.0,38220000.0
2015-08-21,22550,23150,22100,22850,256917,873327.0,38220000.0
2015-08-24,22500,23900,22500,22850,187219,873327.0,38220000.0
2015-08-25,22800,23850,22500,23750,146325,907725.0,38220000.0
2015-08-26,23950,24400,23500,24300,135589,928746.0,38220000.0
2015-08-27,24550,24800,24000,24150,107885,923013.0,38220000.0
2015-08-28,24400,26300,24300,25700,247578,982254.0,38220000.0
2015-08-31,25950,25950,24900,25200,153259,963144.0,38220000.0
2015-09-01,25100,25700,24750,24900,92797,951678.0,38220000.0
2015-09-02,24200,24900,23800,24900,266279,951678.0,38220000.0
2015-09-03,26000,32300,25800,31100,2734372,1188642.0,38220000.0
2015-09-04,31400,31700,27650,28100,1054614,1073982.0,38220000.0
2015-09-07,28000,29600,27650,28250,489969,1079715.0,38220000.0
2015-09-08,28300,28750,26900,27100,329644,1035762.0,38220000.0
2015-09-09,27250,28000,27200,27600,257628,1054872.0,38220000.0
2015-09-10,27050,29500,27000,29100,421965,1112202.0,38220000.0
2015-09-11,29100,29900,28350,29250,232328,1117935.0,38220000.0
2015-09-14,29700,29700,28550,28750,144470,1098825.0,38220000.0
2015-09-15,28650,29800,28650,29700,173102,1135134.0,38220000.0
2015-09-16,30150,30600,29800,30000,254405,1146600.0,38220000.0
2015-09-17,30300,30500,29650,29850,196417,1140867.0,38220000.0
2015-09-18,30100,30250,29300,29750,132192,1137045.0,38220000.0
2015-09-21,29400,29650,28650,28800,174324,1100736.0,38220000.0
2015-09-22,28850,29250,28750,29000,96009,1108380.0,38220000.0
2015-09-23,28900,29600,28500,29300,116399,1119846.0,38220000.0
2015-09-24,29300,29700,28900,29000,102567,1108380.0,38220000.0
2015-09-25,29000,30800,28750,30450,301374,1163799.0,38220000.0
2015-09-30,30200,30200,29200,29400,175325,1123668.0,38220000.0
2015-10-01,29400,30250,29300,29800,116646,1138956.0,38220000.0
2015-10-02,30050,30400,29700,30000,95028,1146600.0,38220000.0
2015-10-05,30350,30900,29800,29850,127997,1140867.0,38220000.0
2015-10-06,30300,30400,29100,29550,129693,1129401.0,38220000.0
2015-10-07,29300,30000,29300,29550,68630,1129401.0,38220000.0
2015-10-08,29650,30050,29400,30000,108400,1146600.0,38220000.0
2015-10-12,30300,31550,30100,31400,247725,1200108.0,38220000.0
2015-10-13,31650,32000,31000,31100,145774,1188642.0,38220000.0
2015-10-14,30950,32250,30950,31650,174423,1209663.0,38220000.0
2015-10-15,31650,32200,31400,32100,110299,1226862.0,38220000.0
2015-10-16,32300,32300,30550,31700,285696,1211574.0,38220000.0
2015-10-19,31600,31650,30850,31100,89226,1188642.0,38220000.0
2015-10-20,31100,31250,30700,31100,65854,1188642.0,38220000.0
2015-10-21,30700,31350,30600,30750,96210,1175265.0,38220000.0
2015-10-22,30600,30900,29500,29600,158815,1131312.0,38220000.0
2015-10-23,29900,30300,29700,29900,70562,1142778.0,38220000.0
2015-10-26,30300,32550,30100,32400,355238,1238328.0,38220000.0
2015-10-27,32600,34000,32000,33450,351484,1278459.0,38220000.0
2015-10-28,33750,34900,32800,34100,303455,1303302.0,38220000.0
2015-10-29,34050,34400,33550,33750,153262,1289925.0,38220000.0
2015-10-30,33750,35000,33600,34200,197603,1307124.0,38220000.0
2015-11-02,34400,34850,34000,34400,171163,1314768.0,38220000.0
2015-11-03,34400,34600,34000,34100,132364,1303302.0,38220000.0
2015-11-04,34350,36350,34100,36250,317439,1385475.0,38220000.0
2015-11-05,36400,36950,35650,36300,233254,1387386.0,38220000.0
2015-11-06,36300,36900,35700,36800,170902,1406496.0,38220000.0
2015-11-09,37000,37250,35750,36000,162577,1375920.0,38220000.0
2015-11-10,35400,36550,34350,35350,194593,1351077.0,38220000.0
2015-11-11,35650,36450,34050,36100,147294,1379742.0,38220000.0
2015-11-12,36000,37100,35700,36950,119458,1412229.0,38220000.0
2015-11-13,36350,36900,35500,36200,152603,1383564.0,38220000.0
2015-11-16,35650,35700,34600,34650,161136,1324323.0,38220000.0
2015-11-17,35400,35950,35150,35300,104836,1349166.0,38220000.0
2015-11-18,35500,36400,35500,36250,99236,1385475.0,38220000.0
2015-11-19,36750,37250,36500,36950,146556,1412229.0,38220000.0
2015-11-20,36600,36950,36500,36600,69974,1398852.0,38220000.0
2015-11-23,36950,37050,36250,36750,72512,1404585.0,38220000.0
2015-11-24,36750,36950,36000,36000,72357,1375920.0,38220000.0
2015-11-25,35800,36500,35800,36050,77225,1377831.0,38220000.0
2015-11-26,36300,36300,34800,35100,159316,1341522.0,38220000.0
2015-11-27,35000,35500,34950,35500,73095,1356810.0,38220000.0
2015-11-30,35500,35550,34800,35550,208830,1358721.0,38220000.0
2015-12-01,35500,36200,35300,35350,95459,1351077.0,38220000.0
2015-12-02,35450,35800,35250,35300,43357,1349166.0,38220000.0
2015-12-03,36200,37250,35600,35850,207953,1370187.0,38220000.0
2015-12-04,35450,35750,35000,35300,63659,1349166.0,38220000.0
2015-12-07,35550,35550,34000,34100,140488,1303302.0,38220000.0
2015-12-08,33300,33900,33000,33550,112220,1282281.0,38220000.0
2015-12-09,33900,33900,32800,32850,79879,1255527.0,38220000.0
2015-12-10,32900,33550,32850,33050,58261,1263171.0,38220000.0
2015-12-11,33000,33600,32900,33100,42209,1265082.0,38220000.0
2015-12-14,33100,33250,32200,32950,89945,1259349.0,38220000.0
2015-12-15,32400,34000,32400,33100,95817,1265082.0,38220000.0
2015-12-16,33450,34900,33450,34700,86981,1326234.0,38220000.0
2015-12-17,35050,35150,33850,34000,53978,1299480.0,38220000.0
2015-12-18,33850,34550,33600,34400,40949,1314768.0,38220000.0
2015-12-21,34300,35150,34000,34600,59846,1322412.0,38220000.0
2015-12-22,35000,35050,34600,34750,69607,1328145.0,38220000.0
2015-12-23,35000,35500,34600,35450,103105,1354899.0,38220000.0
2015-12-24,35600,35700,33950,35500,178466,1356810.0,38220000.0
2015-12-28,35500,35500,34700,35200,76781,1345344.0,38220000.0
2015-12-29,34650,35200,34350,35200,48139,1345344.0,38220000.0
2015-12-30,34950,35350,34450,34600,43354,1322412.0,38220000.0
2016-01-04,34300,34300,32700,32700,114601,1249794.0,38220000.0
2016-01-05,31450,32200,30350,31500,305604,1203930.0,38220000.0
2016-01-06,31550,32300,30850,31100,129932,1188642.0,38220000.0
2016-01-07,30700,31400,30000,30050,121972,1148511.0,38220000.0
2016-01-08,29700,29850,28750,29400,132255,1123668.0,38220000.0
2016-01-11,29050,29400,28350,28350,122724,1083537.0,38220000.0
2016-01-12,28400,28800,27600,28000,141008,1070160.0,38220000.0
2016-01-13,28150,29100,28000,28900,68738,1104558.0,38220000.0
2016-01-14,28500,28650,27650,28200,83367,1077804.0,38220000.0
2016-01-15,28700,28950,27550,27900,68912,1066338.0,38220000.0
2016-01-18,27250,27600,26900,27250,61159,1041495.0,38220000.0
2016-01-19,27000,27350,26400,27150,81650,1037673.0,38220000.0
2016-01-20,27000,27450,26400,26650,76170,1018563.0,38220000.0
2016-01-21,26100,27400,25850,27100,83752,1035762.0,38220000.0
2016-01-22,27000,28450,27000,28400,97386,1085448.0,38220000.0
2016-01-25,28600,28800,28000,28300,51305,1081626.0,38220000.0
2016-01-26,28000,28600,27900,28450,35739,1087359.0,38220000.0
2016-01-27,28550,29750,28500,29400,127871,1123668.0,38220000.0
2016-01-28,29100,30150,29100,29650,93037,1133223.0,38220000.0
2016-01-29,29650,29850,28700,29000,46383,1108380.0,38220000.0
2016-02-01,29200,29900,29000,29650,85995,1133223.0,38220000.0
2016-02-02,29600,29600,28400,28500,78476,1089270.0,38220000.0
2016-02-03,28650,28650,28000,28100,55816,1073982.0,38220000.0
2016-02-04,28500,29000,28100,28750,67161,1098825.0,38220000.0
2016-02-05,28800,29200,28200,28450,45349,1087359.0,38220000.0
2016-02-11,27250,27900,27100,27750,73782,1060605.0,38220000.0
2016-02-12,27800,27950,26800,27150,64753,1037673.0,38220000.0
2016-02-15,26950,27300,24850,25000,427155,955500.0,38220000.0
2016-02-16,25000,25450,24800,25400,204539,970788.0,38220000.0
2016-02-17,25450,25750,25100,25100,111618,959322.0,38220000.0
2016-02-18,25300,26350,25300,25700,126490,982254.0,38220000.0
2016-02-19,25500,26100,25450,25950,79352,991809.0,38220000.0
2016-02-22,26200,26200,25250,25600,99119,978432.0,38220000.0
2016-02-23,25700,25850,25100,25250,104419,965055.0,38220000.0
2016-02-24,25050,25400,25050,25100,69558,959322.0,38220000.0
2016-02-25,25200,25850,25200,25350,83266,968877.0,38220000.0
2016-02-26,25500,26000,25500,26000,97028,993720.0,38220000.0
2016-02-29,26200,27300,26150,27100,186319,1035762.0,38220000.0
2016-03-02,27450,27900,27200,27650,231764,1056783.0,38220000.0
2016-03-03,27650,28200,26600,27300,140712,1043406.0,38220000.0
2016-03-04,27300,29750,27150,29750,271685,1137045.0,38220000.0
2016-03-07,30000,30050,29350,29700,106312,1135134.0,38220000.0
2016-03-08,29950,30600,29300,30250,129782,1156155.0,38220000.0
2016-03-09,30250,30650,30200,30650,125206,1171443.0,38220000.0
2016-03-10,30900,31100,30500,30900,78138,1180998.0,38220000.0
2016-03-11,30600,30900,30000,30500,80836,1165710.0,38220000.0
2016-03-14,30500,30900,29550,29800,81436,1138956.0,38220000.0
2016-03-15,29900,30250,29550,29650,57457,1133223.0,38220000.0
2016-03-16,29700,30100,29550,29700,49795,1135134.0,38220000.0
2016-03-17,29850,30400,29450,29950,87160,1144689.0,38220000.0
2016-03-18,30300,30750,29900,30300,122494,1158066.0,38220000.0
2016-03-21,31700,32500,30400,30450,275916,1163799.0,38220000.0
2016-03-22,30550,31100,30200,30300,88023,1158066.0,38220000.0
2016-03-23,30300,30400,29750,29900,71587,1142778.0,38220000.0
2016-03-24,29700,30200,29150,29650,61990,1133223.0,38220000.0
2016-03-25,29700,29900,29250,29350,59086,1121757.0,38220000.0
2016-03-28,28900,30800,28500,30600,166559,1169532.0,38220000.0
2016-03-29,30650,31000,30150,31000,106579,1184820.0,38220000.0
2016-03-30,31000,31000,30450,30600,53054,1169532.0,38220000.0
2016-03-31,30300,31500,30300,31250,123527,1194375.0,38220000.0
2016-04-01,31550,31800,30900,31050,92220,1186731.0,38220000.0
2016-04-04,31100,31200,30100,30400,107329,1161888.0,38220000.0
2016-04-05,30100,30600,30050,30250,32560,1156155.0,38220000.0
2016-04-06,30150,30500,29650,29800,81660,1138956.0,38220000.0
2016-04-07,29950,30750,29500,30650,75830,1171443.0,38220000.0
2016-04-08,30300,31150,30050,31050,86697,1186731.0,38220000.0
2016-04-11,31050,32000,31050,31850,110762,1217307.0,38220000.0
2016-04-12,32100,32200,31350,31900,68992,1219218.0,38220000.0
2016-04-14,31600,32600,31600,32600,103442,1245972.0,38220000.0
2016-04-15,32300,32550,31650,31900,89724,1219218.0,38220000.0
2016-04-18,31350,32200,31000,31500,107475,1203930.0,38220000.0
2016-04-19,31650,33600,31550,33150,242217,1266993.0,38220000.0
2016-04-20,33400,34100,33200,33700,150237,1288014.0,38220000.0
2016-04-21,33750,34400,33100,34250,135118,1309035.0,38220000.0
2016-04-22,33750,34200,33050,33200,103858,1268904.0,38220000.0
2016-04-25,32800,34100,32800,33800,84506,1291836.0,38220000.0
2016-04-26,33850,34100,33400,34000,95323,1299480.0,38220000.0
2016-04-27,34150,34150,33200,33400,70460,1276548.0,38220000.0
2016-04-28,33450,34100,32450,32650,156419,1247883.0,38220000.0
2016-04-29,32750,33800,32350,33650,80698,1286103.0,38220000.0
2016-05-02,33200,33650,32800,33150,110718,1266993.0,38220000.0
2016-05-03,33200,33700,32550,32700,81799,1249794.0,38220000.0
2016-05-04,32300,32650,30000,31050,162253,1186731.0,38220000.0
2016-05-09,30700,31550,30700,31300,93614,1196286.0,38220000.0
2016-05-10,31300,31550,30600,30850,107694,1179087.0,38220000.0
2016-05-11,30900,31850,30750,31050,74835,1186731.0,38220000.0
2016-05-12,30800,31100,30500,31050,34248,1186731.0,38220000.0
2016-05-13,31050,31150,30450,31000,64742,1184820.0,38220000.0
2016-05-16,30700,31450,30600,31250,61968,1194375.0,38220000.0
2016-05-17,31500,31550,30700,31050,55309,1186731.0,38220000.0
2016-05-18,30800,31250,30650,30700,60466,1173354.0,38220000.0
2016-05-19,30650,31000,29200,29300,164091,1119846.0,38220000.0
2016-05-20,29000,29600,28850,29100,85452,1112202.0,38220000.0
2016-05-23,29400,29450,29000,29050,62545,1110291.0,38220000.0
2016-05-24,29100,29150,27900,28050,172717,1072071.0,38220000.0
2016-05-25,28550,28550,28050,28350,85865,1083537.0,38220000.0
2016-05-26,28450,28900,28050,28250,85697,1079715.0,38220000.0
2016-05-27,28250,28750,28150,28300,79866,1081626.0,38220000.0
2016-05-30,28300,28750,27750,28550,83740,1091181.0,38220000.0
2016-05-31,28250,29100,28250,28600,81038,1093092.0,38220000.0
2016-06-01,28950,29650,28700,29250,118826,1117935.0,38220000.0
2016-06-02,29400,29650,28550,28700,89889,1096914.0,38220000.0
2016-06-03,28650,29700,28650,29400,87091,1123668.0,38220000.0
2016-06-07,29900,29900,29200,29300,57684,1119846.0,38220000.0
2016-06-08,29650,29650,28850,29250,60551,1117935.0,38220000.0
2016-06-09,29550,29550,28900,29000,79909,1108380.0,38220000.0
2016-06-10,29000,29500,28800,29200,78958,1116024.0,38220000.0
2016-06-13,29200,29200,28400,28600,62363,1093092.0,38220000.0
2016-06-14,28450,28650,26850,26950,288931,1030029.0,38220000.0
2016-06-15,26550,27350,26450,26900,137713,1028118.0,38220000.0
2016-06-16,26700,26900,26000,26100,127953,997542.0,38220000.0
2016-06-17,26200,26650,25550,26050,110470,995631.0,38220000.0
2016-06-20,26000,26600,26000,26350,58403,1007097.0,38220000.0
2016-06-21,26250,26350,26100,26150,58340,999453.0,38220000.0
2016-06-22,26000,26800,26000,26750,73393,1022385.0,38220000.0
2016-06-23,26750,26750,26200,26550,50077,1014741.0,38220000.0
2016-06-24,27950,28450,26050,26150,485831,999453.0,38220000.0
2016-06-27,25100,26200,25100,25900,120762,989898.0,38220000.0
2016-06-28,25400,26150,25400,26150,108471,999453.0,38220000.0
2016-06-29,26600,27000,26400,26450,129557,1010919.0,38220000.0
2016-06-30,26550,26800,26350,26600,77797,1016652.0,38220000.0
2016-07-01,26900,26900,26450,26600,78355,1016652.0,38220000.0
2016-07-04,26750,26800,26450,26550,56457,1014741.0,38220000.0
2016-07-05,26600,26700,26100,26300,77839,1005186.0,38220000.0
2016-07-06,26250,26800,26200,26500,96376,1012830.0,38220000.0
2016-07-07,26550,26850,26500,26800,63237,1024296.0,38220000.0
2016-07-08,26800,26950,26200,26350,75298,1007097.0,38220000.0
2016-07-11,26700,27300,26450,26900,108986,1028118.0,38220000.0
2016-07-12,26750,26950,26550,26600,75560,1016652.0,38220000.0
2016-07-13,26700,27050,26500,26650,80207,1018563.0,38220000.0
2016-07-14,26650,26800,26500,26750,44153,1022385.0,38220000.0
2016-07-15,26750,26800,26500,26600,75838,1016652.0,38220000.0
2016-07-18,26450,26800,26450,26700,55577,1020474.0,38220000.0
2016-07-19,26700,26750,26450,26500,46494,1012830.0,38220000.0
2016-07-20,26700,26700,26350,26400,41280,1009008.0,38220000.0
2016-07-21,26350,26550,26350,26400,59464,1009008.0,38220000.0
2016-07-22,26350,26800,26250,26700,67085,1020474.0,38220000.0
2016-07-25,27450,28050,27100,27300,232066,1043406.0,38220000.0
2016-07-26,27300,27500,27050,27150,78583,1037673.0,38220000.0
2016-07-27,27150,30300,27150,29700,784091,1135134.0,38220000.0
