현대상선(011200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-09-12,81980,82244,78468,81987,579170,1566713.0,103073229.0
2005-09-13,80353,81165,78729,78749,491420,1504869.0,103073229.0
2005-09-14,76058,80904,76058,80912,621881,1546098.0,103073229.0
2005-09-15,80624,80624,77119,77945,745779,1489408.0,103073229.0
2005-09-16,79273,79543,76856,76857,393684,1468794.0,103073229.0
2005-09-20,85478,86013,81432,83063,1626919,1587328.0,103073229.0
2005-09-21,81977,83052,78728,79290,811414,1515176.0,103073229.0
2005-09-22,79269,81164,79269,79290,748901,1515176.0,103073229.0
2005-09-23,79823,81705,79276,79561,796276,1520330.0,103073229.0
2005-09-26,79826,83596,79549,83339,849584,1592481.0,103073229.0
2005-09-27,83321,83591,81168,81987,529806,1566713.0,103073229.0
2005-09-28,81175,82514,80092,81723,499435,1561559.0,103073229.0
2005-09-29,81442,84142,80631,84150,787825,1607942.0,103073229.0
2005-09-30,83592,83592,81440,81446,604960,1556406.0,103073229.0
2005-10-04,80640,81710,79829,80912,482221,1546098.0,103073229.0
2005-10-05,80888,81166,77924,78479,722303,1499715.0,103073229.0
2005-10-06,76594,77670,74699,75241,783166,1437872.0,103073229.0
2005-10-07,76052,77393,75240,75241,643390,1437872.0,103073229.0
2005-10-10,73888,74423,72541,73896,1277584,1412103.0,103073229.0
2005-10-11,74427,76058,73622,75788,705395,1448179.0,103073229.0
2005-10-12,75499,76311,73611,73631,656922,1406950.0,103073229.0
2005-10-13,73611,75505,73611,74166,483092,1417257.0,103073229.0
2005-10-14,74424,75500,72800,72820,548347,1391489.0,103073229.0
2005-10-17,71731,73619,71731,72016,420599,1376028.0,103073229.0
2005-10-18,71990,73073,70643,70928,461298,1355413.0,103073229.0
2005-10-19,70112,70918,67412,67426,513119,1288415.0,103073229.0
2005-10-20,67406,68483,66595,66615,523284,1272954.0,103073229.0
2005-10-21,63367,66595,63095,66338,700672,1267801.0,103073229.0
2005-10-24,67422,70929,67422,69318,509503,1324491.0,103073229.0
2005-10-25,69841,70652,68486,69036,373905,1319337.0,103073229.0
2005-10-26,73357,73614,70657,70663,579111,1350259.0,103073229.0
2005-10-27,70643,71990,69838,70928,374017,1355413.0,103073229.0
2005-10-28,70111,70382,67952,69036,434419,1319337.0,103073229.0
2005-10-31,69305,69847,67952,68508,288149,1309030.0,103073229.0
2005-11-01,68227,71191,68227,70663,383330,1350259.0,103073229.0
2005-11-02,71189,73349,70919,72544,337528,1386335.0,103073229.0
2005-11-03,71189,72800,70648,72820,401289,1391489.0,103073229.0
2005-11-04,73077,73077,71454,72280,296613,1381181.0,103073229.0
2005-11-07,73073,73073,69574,70928,394420,1355413.0,103073229.0
2005-11-08,70925,73084,70925,73084,427134,1396642.0,103073229.0
2005-11-09,72272,74153,71723,72820,382258,1391489.0,103073229.0
2005-11-10,72803,76586,72803,76593,723484,1463640.0,103073229.0
2005-11-11,79007,79278,77126,77668,615922,1484254.0,103073229.0
2005-11-14,78191,78191,74962,76046,405351,1453333.0,103073229.0
2005-11-15,75236,76054,72806,73084,575123,1396642.0,103073229.0
2005-11-16,71724,73085,71189,72544,445320,1386335.0,103073229.0
2005-11-17,72547,77928,72276,75241,1375226,1437872.0,103073229.0
2005-11-18,76588,76858,73611,74166,549391,1417257.0,103073229.0
2005-11-21,73883,74959,72266,72280,486950,1381181.0,103073229.0
2005-11-22,71461,73085,71191,71205,439903,1360567.0,103073229.0
2005-11-23,71184,71989,71184,71739,480782,1370874.0,103073229.0
2005-11-24,71988,73348,71723,72820,771870,1391489.0,103073229.0
2005-11-25,72807,73085,71189,72016,462456,1376028.0,103073229.0
2005-11-28,71191,72544,71191,71205,690382,1360567.0,103073229.0
2005-11-29,71192,71991,70115,70123,751375,1339952.0,103073229.0
2005-11-30,70380,70922,69845,70123,772626,1339952.0,103073229.0
2005-12-01,70116,70658,69581,69846,443118,1334798.0,103073229.0
2005-12-02,70117,70388,68776,68772,635575,1314184.0,103073229.0
2005-12-05,69304,70658,69033,69846,755080,1334798.0,103073229.0
2005-12-06,70927,71456,70385,70663,802890,1350259.0,103073229.0
2005-12-07,70652,70652,68486,69036,632845,1319337.0,103073229.0
2005-12-08,68492,70115,68492,70123,553413,1339952.0,103073229.0
2005-12-09,70379,71991,69838,70393,424440,1345106.0,103073229.0
2005-12-12,70108,73614,70108,71469,828810,1365720.0,103073229.0
2005-12-13,72543,73355,71731,72016,422491,1376028.0,103073229.0
2005-12-14,71720,72538,70379,70928,441933,1355413.0,103073229.0
2005-12-15,70921,71456,70109,70393,365167,1345106.0,103073229.0
2005-12-16,70108,70914,69838,70928,481130,1355413.0,103073229.0
2005-12-19,71728,75240,71457,75241,1039427,1437872.0,103073229.0
2005-12-20,75504,85209,75232,81987,2706842,1566713.0,103073229.0
2005-12-21,83590,84673,80091,82528,1356034,1577020.0,103073229.0
2005-12-22,83052,83587,77658,79831,1283312,1525484.0,103073229.0
2005-12-23,79550,82514,77127,82258,1101616,1571867.0,103073229.0
2005-12-26,81437,82790,77390,77404,827095,1479101.0,103073229.0
2005-12-27,77390,80638,77390,77668,993949,1484254.0,103073229.0
2005-12-28,76323,76323,74428,74977,694615,1432718.0,103073229.0
2005-12-29,74417,75500,72800,73349,871516,1401796.0,103073229.0
2006-01-02,73349,84142,73349,84150,2513139,1607942.0,103073229.0
2006-01-03,85212,96006,82518,90355,5058710,1726477.0,103073229.0
2006-01-04,90068,91150,85751,87653,1812944,1674940.0,103073229.0
2006-01-05,86826,95726,85208,88187,3482835,1685247.0,103073229.0
2006-01-06,88993,98705,88993,98706,3838477,1886240.0,103073229.0
2006-01-09,99784,99784,94924,95744,1381125,1829550.0,103073229.0
2006-01-10,96266,97607,87914,88998,1781079,1700708.0,103073229.0
2006-01-11,88179,92497,86555,88187,1306746,1685247.0,103073229.0
2006-01-12,88186,95198,88186,93582,1756610,1788321.0,103073229.0
2006-01-13,93040,94393,89804,93046,1162054,1778013.0,103073229.0
2006-01-16,93032,99244,92768,94392,1721328,1803782.0,103073229.0
2006-01-17,94385,95454,88449,88998,1221668,1700708.0,103073229.0
2006-01-18,88988,88988,80895,84679,1297576,1618250.0,103073229.0
2006-01-19,84138,85485,81979,82528,795128,1577020.0,103073229.0
2006-01-20,81177,84141,74429,74443,1140573,1422411.0,103073229.0
2006-01-23,72801,76584,68484,71739,970281,1370874.0,103073229.0
2006-01-24,74154,74966,71454,72544,1062469,1386335.0,103073229.0
2006-01-25,73611,76858,73353,74166,1075989,1417257.0,103073229.0
2006-01-26,74158,76052,71993,74707,977567,1427564.0,103073229.0
2006-01-27,76312,81170,74958,79831,1226745,1525484.0,103073229.0
2006-01-31,81432,83591,80092,81987,1478771,1566713.0,103073229.0
2006-02-01,81982,83587,78734,79831,1066902,1525484.0,103073229.0
2006-02-02,81431,84942,81167,83603,1552989,1597635.0,103073229.0
2006-02-03,81702,82243,76856,76857,766012,1468794.0,103073229.0
2006-02-06,73891,79014,72544,77140,737383,1473947.0,103073229.0
2006-02-07,76593,82244,76315,81723,942124,1561559.0,103073229.0
2006-02-08,80890,85201,80890,83063,1182056,1587328.0,103073229.0
2006-02-09,84672,84672,82790,83603,456364,1597635.0,103073229.0
2006-02-10,85211,87377,83587,85496,740892,1633711.0,103073229.0
2006-02-13,87914,87914,81701,83603,532883,1597635.0,103073229.0
2006-02-14,82789,84949,81706,84679,450262,1618250.0,103073229.0
2006-02-15,85751,89522,85487,86300,980560,1649172.0,103073229.0
2006-02-16,86297,88991,86027,87923,412851,1680094.0,103073229.0
2006-02-17,88989,89795,87372,89545,447160,1711016.0,103073229.0
2006-02-20,89516,91411,89252,91425,739701,1747091.0,103073229.0
2006-02-21,91423,91687,90070,91167,326216,1741938.0,103073229.0
2006-02-22,90325,91414,87096,88187,341949,1685247.0,103073229.0
2006-02-23,89262,89526,81438,82258,1354893,1571867.0,103073229.0
2006-02-24,82515,82793,79551,81446,852558,1556406.0,103073229.0
2006-02-27,81979,82791,81438,82528,480963,1577020.0,103073229.0
2006-02-28,82516,83051,80892,81170,463957,1551252.0,103073229.0
2006-03-02,81443,83873,80367,83339,726218,1592481.0,103073229.0
2006-03-03,83057,83868,80093,81446,748904,1556406.0,103073229.0
2006-03-06,80889,83860,80889,83873,429240,1602789.0,103073229.0
2006-03-07,82515,83057,80898,81446,294803,1556406.0,103073229.0
2006-03-08,80898,83058,80364,80642,359146,1540945.0,103073229.0
2006-03-09,80898,81988,80364,80642,477515,1540945.0,103073229.0
2006-03-10,80898,81176,80093,80642,337758,1540945.0,103073229.0
2006-03-13,80900,80900,77930,79026,777895,1510023.0,103073229.0
2006-03-14,78476,79281,74158,75241,1239282,1437872.0,103073229.0
2006-03-15,76053,76594,73888,73896,1000763,1412103.0,103073229.0
2006-03-16,73887,75504,72805,74443,606461,1422411.0,103073229.0
2006-03-17,73886,74969,73622,74977,553885,1432718.0,103073229.0
2006-03-20,75509,77668,75239,76328,465200,1458486.0,103073229.0
2006-03-21,76864,77129,74969,74977,316959,1432718.0,103073229.0
2006-03-22,74424,74695,72272,72820,467697,1391489.0,103073229.0
2006-03-23,73614,74690,70650,71469,436314,1365720.0,103073229.0
2006-03-24,71184,71989,68760,71739,546732,1370874.0,103073229.0
2006-03-27,70914,72537,70914,71739,240252,1370874.0,103073229.0
2006-03-28,71723,74694,71723,74166,556526,1417257.0,103073229.0
2006-03-29,73887,74693,73082,74707,411614,1427564.0,103073229.0
2006-03-30,75505,75505,73083,73896,432344,1412103.0,103073229.0
2006-03-31,72805,74699,72805,74443,349002,1422411.0,103073229.0
2006-04-03,75233,76309,74421,76046,472655,1453333.0,103073229.0
2006-04-04,75780,76322,74433,76328,481889,1458486.0,103073229.0
2006-04-05,76305,79817,75770,79290,1003905,1515176.0,103073229.0
2006-04-06,79817,81434,79540,79831,955784,1525484.0,103073229.0
2006-04-07,80088,81983,79012,79026,772490,1510023.0,103073229.0
2006-04-10,79281,80898,79281,80642,574685,1540945.0,103073229.0
2006-04-11,81170,81435,77923,79561,737199,1520330.0,103073229.0
2006-04-12,78470,80359,78470,79831,283210,1525484.0,103073229.0
2006-04-13,80630,86023,80366,85226,1473490,1628557.0,103073229.0
2006-04-14,85208,88450,84944,88187,965747,1685247.0,103073229.0
2006-04-17,88987,88987,84947,85226,1120981,1628557.0,103073229.0
2006-04-18,83590,84138,81708,82799,749957,1582174.0,103073229.0
2006-04-19,84132,88179,83861,88187,1331700,1685247.0,103073229.0
2006-04-20,88452,93840,88182,91695,1629599,1752245.0,103073229.0
2006-04-21,92759,93300,89794,90884,709103,1736784.0,103073229.0
2006-04-24,91424,92230,88995,90355,565277,1726477.0,103073229.0
2006-04-25,94388,102746,85212,85226,4183472,1628557.0,103073229.0
2006-04-26,84135,90070,82247,85226,2637147,1628557.0,103073229.0
2006-04-27,86824,92218,85748,90073,29701312,1721323.0,103073229.0
2006-04-28,99782,103551,97894,103565,4141730,1979006.0,103073229.0
2006-05-02,118925,118925,118925,118932,378104,2272765.0,103073229.0
2006-05-03,136724,136724,127553,136738,8525589,2612906.0,103073229.0
2006-05-04,139156,155596,136991,140239,9997477,2679904.0,103073229.0
2006-05-08,143458,146700,120535,131073,7645217,2504679.0,103073229.0
2006-05-09,128637,149130,121348,135927,13237728,2597445.0,103073229.0
2006-05-10,138346,149682,134035,144289,11299420,2757209.0,103073229.0
2006-05-11,146707,149129,141853,142673,6263551,2726287.0,103073229.0
2006-05-12,139686,141052,127023,127024,4498729,2427375.0,103073229.0
2006-05-15,127024,134036,120812,125144,6178460,2391299.0,103073229.0
2006-05-16,125939,129451,113256,116511,5218350,2226382.0,103073229.0
2006-05-17,119459,120806,113253,113274,6022162,2164538.0,103073229.0
2006-05-18,116758,130150,113846,130164,7885778,2303687.0,103073229.0
2006-05-19,134520,146178,125781,125795,9234892,2226382.0,103073229.0
2006-05-22,129861,135977,126659,133955,5781397,2370684.0,103073229.0
2006-05-23,132193,133359,116178,116186,4189258,2056311.0,103073229.0
2006-05-24,116178,122868,109476,116186,4988201,2056311.0,103073229.0
2006-05-25,116762,118211,107152,107160,3436999,1896547.0,103073229.0
2006-05-26,110631,114710,107144,108905,5054388,1927469.0,103073229.0
2006-05-29,111798,113254,107435,107449,2303912,1901701.0,103073229.0
2006-05-30,108304,119666,100732,111811,9644508,1979006.0,103073229.0
2006-06-01,111798,113544,106261,108905,2487321,1927469.0,103073229.0
2006-06-02,110935,116181,106566,114146,5180063,2020235.0,103073229.0
2006-06-05,117632,120248,115009,116769,2611965,2066618.0,103073229.0
2006-06-07,113542,117621,112086,117635,2046979,2082079.0,103073229.0
2006-06-08,116178,117339,112976,114729,2028441,2030543.0,103073229.0
2006-06-09,117040,131895,114423,131915,6415014,2334609.0,103073229.0
2006-06-12,138022,145582,125198,129291,7904142,2288226.0,103073229.0
2006-06-13,131024,133937,114133,115307,6542250,2040850.0,103073229.0
2006-06-14,115305,118211,113262,114146,2936052,2020235.0,103073229.0
2006-06-15,118208,121701,113549,116186,3536180,2056311.0,103073229.0
2006-06-16,117916,126365,115879,120843,6014356,2138770.0,103073229.0
2006-06-19,121120,124606,119664,123461,2806321,2185152.0,103073229.0
2006-06-20,122584,122868,113259,114729,3289878,2030543.0,103073229.0
2006-06-21,116461,122003,116177,120554,4144328,2133616.0,103073229.0
2006-06-22,122292,123169,116183,119392,2646707,2113001.0,103073229.0
2006-06-23,117629,124325,116463,124339,4794766,2200613.0,103073229.0
2006-06-26,121404,121694,110049,112112,3043776,1984160.0,103073229.0
2006-06-27,112675,113841,108596,110072,1547051,1948084.0,103073229.0
2006-06-28,106852,112091,104228,105409,3223232,1865625.0,103073229.0
2006-06-29,106260,108890,105687,106288,1292108,1881086.0,103073229.0
2006-06-30,108602,110058,105992,105992,1550900,1875933.0,103073229.0
2006-07-03,105994,111221,104815,108321,2277298,1917162.0,103073229.0
2006-07-04,108891,112971,106848,108905,3395758,2488469.0,133073229.0
2006-07-05,105389,109764,105105,105409,1850685,2408625.0,133073229.0
2006-07-06,105691,107438,99865,99879,1592234,2282206.0,133073229.0
2006-07-07,100736,102482,98408,99879,1214619,2282206.0,133073229.0
2006-07-10,99860,102187,99274,101040,1295377,2308821.0,133073229.0
2006-07-11,102195,105694,101325,103375,1619186,2362050.0,133073229.0
2006-07-12,104234,104536,99870,100168,1188685,2288860.0,133073229.0
2006-07-13,98993,99573,96087,97551,1168068,2228977.0,133073229.0
2006-07-14,94916,95496,91127,91431,1348826,2089250.0,133073229.0
2006-07-18,89096,89676,83270,83278,1885262,1902947.0,133073229.0
2006-07-19,85024,86183,80944,81822,1611676,1869679.0,133073229.0
2006-07-20,84151,85898,82696,83573,1535945,1909601.0,133073229.0
2006-07-21,81821,88806,81821,87357,1907550,1996098.0,133073229.0
2006-07-24,86182,87639,85023,87646,775448,2002752.0,133073229.0
2006-07-25,89103,89393,85900,85901,1072996,1962830.0,133073229.0
2006-07-26,87063,87934,85311,87941,800464,2009406.0,133073229.0
2006-07-27,87931,93467,87931,91148,1881699,2082596.0,133073229.0
2006-07-28,91134,94048,90838,91148,590956,2082596.0,133073229.0
2006-07-31,92580,93173,89383,89391,600796,2042674.0,133073229.0
2006-08-01,88519,90845,85600,86779,726405,1982791.0,133073229.0
2006-08-02,86478,88798,86182,87646,669427,2002752.0,133073229.0
2006-08-03,88515,92008,88218,92008,1114201,2102557.0,133073229.0
2006-08-04,93171,95787,92578,94054,1104365,2149133.0,133073229.0
2006-08-07,95218,95508,91725,91725,703689,2095903.0,133073229.0
2006-08-08,91714,94040,91714,94054,544880,2149133.0,133073229.0
2006-08-09,93463,100159,92581,99000,1596164,2262245.0,133073229.0
2006-08-10,98407,103065,98407,101624,1231471,2322128.0,133073229.0
2006-08-11,102487,103363,99870,100168,924489,2288860.0,133073229.0
2006-08-14,98407,98703,94624,94638,906104,2162440.0,133073229.0
2006-08-16,96664,100163,95794,99590,712614,2275552.0,133073229.0
2006-08-17,99866,100736,95503,95511,1160335,2182401.0,133073229.0
2006-08-18,96375,97534,95788,96672,531098,2209016.0,133073229.0
2006-08-21,97545,98994,95791,97256,672165,2222323.0,133073229.0
2006-08-22,96088,98711,96088,98711,486199,2255591.0,133073229.0
2006-08-23,98990,98990,95503,95511,464749,2182401.0,133073229.0
2006-08-24,96083,96953,94343,95511,355780,2182401.0,133073229.0
2006-08-25,96079,96658,94918,95216,356568,2175747.0,133073229.0
2006-08-28,95799,96669,93756,94343,390449,2155786.0,133073229.0
2006-08-29,95509,108314,94928,108321,1738927,2475162.0,133073229.0
2006-08-30,112972,114422,104530,105703,3818053,2415279.0,133073229.0
2006-08-31,107438,108018,104228,105409,1306002,2408625.0,133073229.0
2006-09-01,106262,112384,105689,107449,2557230,2455201.0,133073229.0
2006-09-04,108307,109182,103937,105703,999928,2415279.0,133073229.0
2006-09-05,106565,107151,104535,104537,959801,2388664.0,133073229.0
2006-09-06,104527,107144,103645,104825,967422,2395318.0,133073229.0
2006-09-07,104529,108596,104227,108616,1595767,2481816.0,133073229.0
2006-09-08,110636,111519,107723,107743,1518877,2461855.0,133073229.0
2006-09-11,108320,108604,102487,102797,1019747,2348742.0,133073229.0
2006-09-12,102778,103648,99569,99879,749826,2282206.0,133073229.0
2006-09-13,101324,103650,100737,100751,899234,2302167.0,133073229.0
2006-09-14,100734,107146,100444,105703,1672194,2415279.0,133073229.0
2006-09-15,105383,113838,103642,109483,2448091,2501777.0,133073229.0
2006-09-18,111211,111514,108891,108905,1130436,2488469.0,133073229.0
2006-09-19,108891,114710,108595,111811,1764530,2555006.0,133073229.0
2006-09-20,112097,113263,110357,112401,903722,2568313.0,133073229.0
2006-09-21,114418,117911,112085,112112,2043663,2561660.0,133073229.0
2006-09-22,110051,110928,106848,107449,798856,2455201.0,133073229.0
2006-09-25,107444,109191,106567,108321,644205,2475162.0,133073229.0
2006-09-26,109760,110050,105984,106288,641646,2428586.0,133073229.0
2006-09-27,107440,110354,106268,110361,827330,2521738.0,133073229.0
2006-09-28,110348,110348,107720,108616,566710,2481816.0,133073229.0
2006-09-29,108599,108895,106563,106576,582832,2435240.0,133073229.0
2006-10-02,106853,108895,106563,106576,466493,2435240.0,133073229.0
2006-10-04,106271,108320,100742,101335,669828,2315474.0,133073229.0
2006-10-09,99865,101322,86183,86184,2503981,1969484.0,133073229.0
2006-10-10,87352,88519,84149,86779,1715850,1982791.0,133073229.0
2006-10-11,84426,87931,83266,85607,1104090,1956176.0,133073229.0
2006-10-12,86190,88523,86190,87357,1103507,1996098.0,133073229.0
2006-10-13,89682,94922,88805,91725,1523733,2095903.0,133073229.0
2006-10-16,93176,105389,91133,105409,4434578,2408625.0,133073229.0
2006-10-17,104224,106847,99275,99296,2496444,2268899.0,133073229.0
2006-10-18,97246,97826,92297,94927,1758821,2169094.0,133073229.0
2006-10-19,94345,98121,92586,93765,1602755,2142479.0,133073229.0
2006-10-20,95210,96956,94926,94927,1066692,2169094.0,133073229.0
2006-10-23,98118,104536,97248,102797,1999428,2348742.0,133073229.0
2006-10-24,104810,109475,103070,105120,3031376,2401972.0,133073229.0
2006-10-25,103651,106861,100165,101919,1863448,2328782.0,133073229.0
2006-10-26,102494,103654,98408,98711,1467781,2255591.0,133073229.0
2006-10-27,99863,101023,97543,99000,976010,2262245.0,133073229.0
2006-10-30,97543,98704,96080,96094,669283,2195708.0,133073229.0
2006-10-31,97550,99903,97254,98447,578434,2228977.0,133073229.0
2006-11-01,106656,108718,104014,105199,2202390,2382011.0,133073229.0
2006-11-02,104892,105473,101658,101974,867635,2308821.0,133073229.0
