제일연마(001560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-19,6900,7130,6770,7090,31822,70900.0,10000000.0
2016-04-20,7110,7110,6930,7020,9110,70200.0,10000000.0
2016-04-21,7020,7020,6870,7000,8791,70000.0,10000000.0
2016-04-22,7000,7000,6870,6970,8949,69700.0,10000000.0
2016-04-25,6970,6980,6840,6910,4671,69100.0,10000000.0
2016-04-26,6810,7000,6810,6930,8650,69300.0,10000000.0
2016-04-27,6940,6970,6850,6930,9178,69300.0,10000000.0
2016-04-28,6930,6990,6810,6970,8566,69700.0,10000000.0
2016-04-29,6970,6970,6770,6870,12295,68700.0,10000000.0
2016-05-02,6860,6860,6530,6530,24315,65300.0,10000000.0
2016-05-03,6520,6670,6520,6630,6629,66300.0,10000000.0
2016-05-04,6660,6680,6450,6530,22909,65300.0,10000000.0
2016-05-09,6440,6570,6350,6380,16336,63800.0,10000000.0
2016-05-10,6400,6510,6390,6500,4018,65000.0,10000000.0
2016-05-11,6510,6700,6400,6470,15343,64700.0,10000000.0
2016-05-12,6470,6730,6470,6700,36049,67000.0,10000000.0
2016-05-13,6760,6770,6620,6740,10125,67400.0,10000000.0
2016-05-16,7000,7130,6710,6780,31133,67800.0,10000000.0
2016-05-17,6850,6850,6480,6600,18641,66000.0,10000000.0
2016-05-18,6590,6590,6350,6440,21685,64400.0,10000000.0
2016-05-19,6440,6500,6330,6430,13651,64300.0,10000000.0
2016-05-20,6420,6420,6340,6360,5100,63600.0,10000000.0
2016-05-23,6360,6400,6270,6310,13001,63100.0,10000000.0
2016-05-24,6260,6590,6250,6580,22948,65800.0,10000000.0
2016-05-25,6580,6690,6450,6600,11180,66000.0,10000000.0
2016-05-26,6600,6600,6220,6480,30657,64800.0,10000000.0
2016-05-27,6350,6450,6310,6360,16620,63600.0,10000000.0
2016-05-30,6360,6380,6230,6300,5986,63000.0,10000000.0
2016-05-31,6260,6400,6240,6260,4523,62600.0,10000000.0
2016-06-01,6260,6320,6010,6080,56311,60800.0,10000000.0
2016-06-02,6120,6150,6050,6130,31724,61300.0,10000000.0
2016-06-03,6100,6130,6020,6120,31749,61200.0,10000000.0
2016-06-07,6070,6190,6040,6140,34248,61400.0,10000000.0
2016-06-08,6090,6170,6080,6150,10039,61500.0,10000000.0
2016-06-09,6100,6200,6040,6110,11861,61100.0,10000000.0
2016-06-10,6130,6180,6090,6140,7881,61400.0,10000000.0
2016-06-13,6140,6140,6010,6100,6339,61000.0,10000000.0
2016-06-14,6090,6100,5950,6040,14706,60400.0,10000000.0
2016-06-15,6010,6040,5940,6030,7602,60300.0,10000000.0
2016-06-16,6030,6030,5900,5910,8404,59100.0,10000000.0
2016-06-17,5910,6000,5890,5950,6981,59500.0,10000000.0
2016-06-20,5950,6090,5850,6040,8443,60400.0,10000000.0
2016-06-21,6000,6110,5950,6070,4801,60700.0,10000000.0
2016-06-22,6070,6140,6020,6140,3057,61400.0,10000000.0
2016-06-23,6150,6150,6000,6080,7114,60800.0,10000000.0
2016-06-24,6150,6150,5680,5830,23477,58300.0,10000000.0
2016-06-27,5790,5790,5590,5740,29299,57400.0,10000000.0
2016-06-28,5740,5850,5650,5810,8200,58100.0,10000000.0
2016-06-29,5850,6100,5850,6000,13849,60000.0,10000000.0
2016-06-30,5970,6290,5970,6140,4984,61400.0,10000000.0
2016-07-01,6200,6380,6010,6270,224765,62700.0,10000000.0
2016-07-04,6270,6270,6150,6260,11595,62600.0,10000000.0
2016-07-05,6300,6300,6160,6210,4628,62100.0,10000000.0
2016-07-06,6230,6280,6090,6150,5999,61500.0,10000000.0
2016-07-07,6150,6220,6080,6190,7899,61900.0,10000000.0
2016-07-08,6200,6350,6100,6320,21322,63200.0,10000000.0
2016-07-11,6260,6390,6250,6340,4452,63400.0,10000000.0
2016-07-12,6400,6400,6200,6230,4029,62300.0,10000000.0
2016-07-13,6230,6350,6230,6290,3075,62900.0,10000000.0
2016-07-14,6260,6320,6100,6200,13705,62000.0,10000000.0
2016-07-15,6190,6360,6110,6350,19551,63500.0,10000000.0
2016-07-18,6350,6420,6220,6360,7848,63600.0,10000000.0
2016-07-19,6300,6340,6200,6240,9176,62400.0,10000000.0
2016-07-20,6240,6320,6200,6280,2516,62800.0,10000000.0
2016-07-21,6280,6370,6230,6300,9504,63000.0,10000000.0
2016-07-22,6220,6260,6180,6200,13686,62000.0,10000000.0
2016-07-25,6200,6280,6110,6190,7098,61900.0,10000000.0
2016-07-26,6180,6240,6120,6150,7499,61500.0,10000000.0
2016-07-27,6150,6250,6080,6180,9891,61800.0,10000000.0
2016-07-28,6180,6200,6120,6180,3448,61800.0,10000000.0
2016-07-29,6230,6250,6180,6210,6596,62100.0,10000000.0
2016-08-01,6240,6240,6150,6200,5497,62000.0,10000000.0
2016-08-02,6270,6270,6150,6150,2570,61500.0,10000000.0
2016-08-03,6150,6160,6100,6160,3254,61600.0,10000000.0
2016-08-04,6160,6210,6110,6190,1052,61900.0,10000000.0
2016-08-05,6150,6250,6130,6200,3640,62000.0,10000000.0
2016-08-08,6270,6270,6150,6170,2893,61700.0,10000000.0
2016-08-09,6170,6230,6170,6220,2868,62200.0,10000000.0
2016-08-10,6230,6230,6140,6160,6392,61600.0,10000000.0
2016-08-11,6190,6700,6120,6600,90798,66000.0,10000000.0
2016-08-12,6590,6590,6460,6510,15168,65100.0,10000000.0
2016-08-16,6590,6620,6410,6460,15765,64600.0,10000000.0
2016-08-17,6520,6580,6430,6550,9788,65500.0,10000000.0
2016-08-18,6650,6950,6520,6610,115102,66100.0,10000000.0
2016-08-19,6520,6650,6460,6560,17118,65600.0,10000000.0
2016-08-22,6540,6760,6530,6670,35923,66700.0,10000000.0
2016-08-23,6670,6820,6640,6690,11989,66900.0,10000000.0
2016-08-24,6760,6770,6630,6730,10176,67300.0,10000000.0
2016-08-25,6790,6810,6630,6740,5279,67400.0,10000000.0
2016-08-26,6770,6770,6410,6410,16161,64100.0,10000000.0
2016-08-29,6450,6490,6270,6370,18356,63700.0,10000000.0
2016-08-30,6370,6400,6260,6290,8977,62900.0,10000000.0
2016-08-31,6290,6360,6230,6300,7953,63000.0,10000000.0
2016-09-01,6300,6370,6270,6340,3264,63400.0,10000000.0
2016-09-02,6370,6400,6300,6390,6973,63900.0,10000000.0
2016-09-05,6440,6730,6410,6560,51580,65600.0,10000000.0
2016-09-06,6610,6680,6510,6570,7339,65700.0,10000000.0
2016-09-07,6620,6630,6520,6600,5574,66000.0,10000000.0
2016-09-08,6660,6660,6490,6600,1820,66000.0,10000000.0
2016-09-09,6690,6690,6370,6600,15530,66000.0,10000000.0
2016-09-12,6500,6610,6440,6560,2476,65600.0,10000000.0
2016-09-13,6580,6580,6490,6540,7258,65400.0,10000000.0
2016-09-19,6540,6580,6420,6540,3010,65400.0,10000000.0
2016-09-20,6530,6570,6420,6540,7857,65400.0,10000000.0
2016-09-21,6540,6840,6460,6710,23541,67100.0,10000000.0
2016-09-22,6710,6760,6630,6700,8810,67000.0,10000000.0
2016-09-23,6640,6720,6600,6690,4940,66900.0,10000000.0
2016-09-26,6690,6810,6690,6740,11071,67400.0,10000000.0
2016-09-27,6610,6730,6600,6610,7230,66100.0,10000000.0
2016-09-28,6610,6700,6560,6650,10186,66500.0,10000000.0
2016-09-29,6650,6700,6540,6540,7954,65400.0,10000000.0
2016-09-30,6540,6600,6500,6510,3888,65100.0,10000000.0
2016-10-04,6510,6600,6510,6560,6228,65600.0,10000000.0
2016-10-05,6560,6570,6480,6500,2630,65000.0,10000000.0
2016-10-06,6510,6700,6450,6600,15230,66000.0,10000000.0
2016-10-07,6560,6670,6560,6600,9451,66000.0,10000000.0
2016-10-10,6600,6670,6500,6570,2963,65700.0,10000000.0
2016-10-11,6600,6600,6470,6580,4827,65800.0,10000000.0
2016-10-12,6570,6570,6430,6530,3125,65300.0,10000000.0
2016-10-13,6490,6680,6490,6680,6006,66800.0,10000000.0
2016-10-14,6740,6740,6560,6630,2975,66300.0,10000000.0
2016-10-17,6530,6620,6500,6530,4185,65300.0,10000000.0
2016-10-18,6530,6750,6460,6750,16823,67500.0,10000000.0
2016-10-19,6750,6800,6650,6710,3309,67100.0,10000000.0
2016-10-20,6740,6780,6630,6640,2989,66400.0,10000000.0
2016-10-21,6640,6730,6600,6700,8034,67000.0,10000000.0
2016-10-24,6710,6770,6570,6700,2104,67000.0,10000000.0
2016-10-25,6700,6710,6580,6580,2269,65800.0,10000000.0
2016-10-26,6580,6580,6420,6430,4578,64300.0,10000000.0
2016-10-27,6550,6680,6460,6510,3602,65100.0,10000000.0
2016-10-28,6510,6640,6430,6480,7234,64800.0,10000000.0
2016-10-31,6420,6450,6300,6390,2978,63900.0,10000000.0
2016-11-01,6380,6380,6230,6310,7489,63100.0,10000000.0
2016-11-02,6310,6340,6060,6250,7421,62500.0,10000000.0
2016-11-03,6140,6350,6100,6350,12687,63500.0,10000000.0
2016-11-04,6320,6380,6230,6240,1234,62400.0,10000000.0
2016-11-07,6210,6320,6210,6250,1798,62500.0,10000000.0
2016-11-08,6250,6360,6230,6340,1613,63400.0,10000000.0
2016-11-09,6330,6370,5900,6100,13502,61000.0,10000000.0
2016-11-10,6100,6240,6100,6230,4788,62300.0,10000000.0
2016-11-11,6230,6340,6200,6320,3085,63200.0,10000000.0
2016-11-14,6380,6380,6230,6330,2310,63300.0,10000000.0
2016-11-15,6360,6360,6210,6330,3979,63300.0,10000000.0
2016-11-16,6360,6360,6260,6340,392,63400.0,10000000.0
2016-11-17,6280,6370,6280,6300,1447,63000.0,10000000.0
2016-11-18,6260,6360,6250,6300,3705,63000.0,10000000.0
2016-11-21,6270,6320,6230,6310,2995,63100.0,10000000.0
2016-11-22,6280,6320,6280,6280,1774,62800.0,10000000.0
2016-11-23,6280,6330,6130,6200,13399,62000.0,10000000.0
2016-11-24,6200,6260,6080,6120,4902,61200.0,10000000.0
2016-11-25,6200,6240,6100,6150,640,61500.0,10000000.0
2016-11-28,6150,6210,6110,6120,1813,61200.0,10000000.0
2016-11-29,6050,6180,6030,6110,7636,61100.0,10000000.0
2016-11-30,6110,6170,6010,6070,10258,60700.0,10000000.0
2016-12-01,6050,6230,6030,6060,5289,60600.0,10000000.0
2016-12-02,6060,6180,6040,6050,1318,60500.0,10000000.0
2016-12-05,6010,6080,5920,5950,6794,59500.0,10000000.0
2016-12-06,5950,6070,5950,6070,1094,60700.0,10000000.0
2016-12-07,6040,6090,5980,6090,5410,60900.0,10000000.0
2016-12-08,6010,6090,6010,6060,1164,60600.0,10000000.0
2016-12-09,6090,6120,6050,6100,2172,61000.0,10000000.0
2016-12-12,6140,6140,6030,6090,3726,60900.0,10000000.0
2016-12-13,6090,6110,6050,6100,3421,61000.0,10000000.0
2016-12-14,6100,6210,6060,6210,2818,62100.0,10000000.0
2016-12-15,6150,6220,6150,6220,4573,62200.0,10000000.0
2016-12-16,6170,6230,6170,6220,4454,62200.0,10000000.0
2016-12-19,6220,6240,6170,6210,1975,62100.0,10000000.0
2016-12-20,6250,6250,6140,6150,1476,61500.0,10000000.0
2016-12-21,6150,6220,6150,6210,1719,62100.0,10000000.0
2016-12-22,6250,6250,6150,6210,3357,62100.0,10000000.0
2016-12-23,6230,6270,6130,6240,7615,62400.0,10000000.0
2016-12-26,6240,6270,6170,6200,3179,62000.0,10000000.0
2016-12-27,6200,6230,6200,6230,4253,62300.0,10000000.0
2016-12-28,6170,6210,6060,6180,5158,61800.0,10000000.0
2016-12-29,6180,6260,6110,6230,4274,62300.0,10000000.0
2017-01-02,6230,6230,6110,6130,6241,61300.0,10000000.0
2017-01-03,6130,6230,6060,6150,4714,61500.0,10000000.0
2017-01-04,6150,6200,6130,6170,1816,61700.0,10000000.0
2017-01-05,6160,6190,6130,6180,4692,61800.0,10000000.0
2017-01-06,6190,6190,6090,6170,2721,61700.0,10000000.0
2017-01-09,6170,6180,6130,6150,1683,61500.0,10000000.0
2017-01-10,6150,6170,6120,6170,2675,61700.0,10000000.0
2017-01-11,6180,6180,6070,6130,4137,61300.0,10000000.0
2017-01-12,6130,6230,6120,6190,3137,61900.0,10000000.0
2017-01-13,6210,6230,6160,6210,4136,62100.0,10000000.0
2017-01-16,6210,6260,6170,6230,3588,62300.0,10000000.0
2017-01-17,6250,6250,6170,6230,2423,62300.0,10000000.0
2017-01-18,6220,6220,6190,6210,623,62100.0,10000000.0
2017-01-19,6210,6210,6150,6200,1321,62000.0,10000000.0
2017-01-20,6190,6230,6160,6200,1495,62000.0,10000000.0
2017-01-23,6200,6220,6140,6220,10063,62200.0,10000000.0
2017-01-24,6230,6230,6140,6200,4775,62000.0,10000000.0
2017-01-25,6160,6190,6120,6120,1442,61200.0,10000000.0
2017-01-26,6120,6190,6100,6150,3275,61500.0,10000000.0
2017-01-31,6200,6240,6170,6230,13355,62300.0,10000000.0
2017-02-01,6260,6260,6200,6240,2698,62400.0,10000000.0
2017-02-02,6230,6230,6160,6170,5301,61700.0,10000000.0
2017-02-03,6170,6200,6110,6160,3819,61600.0,10000000.0
2017-02-06,6200,6200,6080,6160,6117,61600.0,10000000.0
2017-02-07,6160,6180,6080,6150,4340,61500.0,10000000.0
2017-02-08,6150,6150,6070,6130,2963,61300.0,10000000.0
2017-02-09,6130,6150,6080,6120,3057,61200.0,10000000.0
2017-02-10,6120,6140,6070,6110,4809,61100.0,10000000.0
2017-02-13,6100,6130,6090,6090,4776,60900.0,10000000.0
2017-02-14,6100,6150,6100,6120,7385,61200.0,10000000.0
2017-02-15,6140,6170,6090,6120,3354,61200.0,10000000.0
2017-02-16,6150,6180,6100,6160,1225,61600.0,10000000.0
2017-02-17,6180,6180,6090,6150,2762,61500.0,10000000.0
2017-02-20,6150,6170,6090,6100,2686,61000.0,10000000.0
2017-02-21,6140,6180,6100,6160,3189,61600.0,10000000.0
2017-02-22,6180,6180,6100,6150,1128,61500.0,10000000.0
2017-02-23,6160,6250,6140,6170,12748,61700.0,10000000.0
2017-02-24,6200,6220,6120,6200,5813,62000.0,10000000.0
2017-02-27,6350,6450,6150,6280,13891,62800.0,10000000.0
2017-02-28,6270,6280,6160,6250,7814,62500.0,10000000.0
2017-03-02,6250,6250,6190,6220,1557,62200.0,10000000.0
2017-03-03,6170,6210,6120,6180,4448,61800.0,10000000.0
2017-03-06,6130,6180,6130,6180,526,61800.0,10000000.0
2017-03-07,6180,6180,6120,6180,1187,61800.0,10000000.0
2017-03-08,6170,6170,6100,6160,5035,61600.0,10000000.0
2017-03-09,6160,6160,6100,6150,1349,61500.0,10000000.0
2017-03-10,6110,6150,6050,6150,11257,61500.0,10000000.0
2017-03-13,6140,6200,6090,6200,7549,62000.0,10000000.0
2017-03-14,6200,6210,6100,6140,9301,61400.0,10000000.0
2017-03-15,6150,6190,6150,6180,6115,61800.0,10000000.0
2017-03-16,6180,6180,6110,6180,2150,61800.0,10000000.0
2017-03-17,6180,6180,6110,6160,4882,61600.0,10000000.0
2017-03-20,6150,6160,6100,6150,1645,61500.0,10000000.0
2017-03-21,6140,6170,6120,6170,3019,61700.0,10000000.0
2017-03-22,6170,6180,6120,6180,1891,61800.0,10000000.0
2017-03-23,6180,6190,6100,6140,1950,61400.0,10000000.0
2017-03-24,6140,6140,6090,6130,1343,61300.0,10000000.0
2017-03-27,6120,6130,6090,6130,3795,61300.0,10000000.0
2017-03-28,6120,6130,6090,6130,652,61300.0,10000000.0
2017-03-29,6100,6160,6080,6120,7974,61200.0,10000000.0
2017-03-30,6120,6150,6100,6150,4935,61500.0,10000000.0
2017-03-31,6140,6190,6130,6180,1238,61800.0,10000000.0
2017-04-03,6190,6190,6110,6180,3493,61800.0,10000000.0
2017-04-04,6180,6210,6150,6210,4246,62100.0,10000000.0
2017-04-05,6210,6260,6190,6240,4041,62400.0,10000000.0
2017-04-06,6160,6240,6160,6240,718,62400.0,10000000.0
2017-04-07,6240,6260,6150,6260,3877,62600.0,10000000.0
2017-04-10,6240,6240,6140,6180,3682,61800.0,10000000.0
2017-04-11,6180,6180,6080,6140,4988,61400.0,10000000.0
2017-04-12,6140,6140,6090,6130,5724,61300.0,10000000.0
2017-04-13,6100,6130,6070,6090,7224,60900.0,10000000.0
2017-04-14,6090,6130,6080,6130,4554,61300.0,10000000.0
2017-04-17,6120,6170,6110,6150,2452,61500.0,10000000.0
2017-04-18,6150,6170,6130,6160,595,61600.0,10000000.0
2017-04-19,6160,6170,6100,6170,3466,61700.0,10000000.0
2017-04-20,6160,6190,6110,6170,795,61700.0,10000000.0
2017-04-21,6130,6180,6130,6140,1380,61400.0,10000000.0
2017-04-24,6140,6170,6130,6150,1760,61500.0,10000000.0
2017-04-25,6150,6170,6130,6140,2211,61400.0,10000000.0
2017-04-26,6140,6190,6140,6180,3100,61800.0,10000000.0
2017-04-27,6180,6200,6130,6200,1272,62000.0,10000000.0
2017-04-28,6230,6230,6150,6160,3086,61600.0,10000000.0
2017-05-02,6110,6210,6110,6210,6574,62100.0,10000000.0
2017-05-04,6210,6240,6130,6230,3655,62300.0,10000000.0
2017-05-08,6230,6230,6180,6210,1520,62100.0,10000000.0
2017-05-10,6210,6220,6160,6210,1125,62100.0,10000000.0
2017-05-11,6210,6210,6130,6180,5504,61800.0,10000000.0
2017-05-12,6170,6190,6130,6180,6227,61800.0,10000000.0
2017-05-15,6190,6190,6140,6180,2615,61800.0,10000000.0
2017-05-16,6150,6180,6140,6180,1996,61800.0,10000000.0
2017-05-17,6180,6190,6150,6180,575,61800.0,10000000.0
2017-05-18,6180,6180,6150,6180,1621,61800.0,10000000.0
2017-05-19,6190,6190,6120,6180,3567,61800.0,10000000.0
2017-05-22,6150,6180,6150,6170,3944,61700.0,10000000.0
2017-05-23,6170,6180,6160,6180,1734,61800.0,10000000.0
2017-05-24,6180,6200,6150,6180,4071,61800.0,10000000.0
2017-05-25,6180,6190,6150,6170,1331,61700.0,10000000.0
2017-05-26,6170,6200,6140,6180,3404,61800.0,10000000.0
2017-05-29,6200,6210,6110,6190,9366,61900.0,10000000.0
2017-05-30,6190,6190,6150,6190,2615,61900.0,10000000.0
2017-05-31,6190,6240,6180,6240,8718,62400.0,10000000.0
2017-06-01,6220,6320,6220,6300,15478,63000.0,10000000.0
2017-06-02,6330,6370,6300,6310,6805,63100.0,10000000.0
2017-06-05,6350,6400,6320,6340,6680,63400.0,10000000.0
2017-06-07,6400,6440,6300,6420,6207,64200.0,10000000.0
2017-06-08,6440,6450,6340,6340,5096,63400.0,10000000.0
2017-06-09,6330,6370,6260,6350,3707,63500.0,10000000.0
2017-06-12,6350,6360,6270,6340,2628,63400.0,10000000.0
2017-06-13,6280,6350,6240,6340,6403,63400.0,10000000.0
2017-06-14,6450,6450,6250,6340,11214,63400.0,10000000.0
2017-06-15,6280,6400,6260,6400,2384,64000.0,10000000.0
2017-06-16,6330,6390,6280,6310,2350,63100.0,10000000.0
2017-06-19,6290,6370,6260,6370,4625,63700.0,10000000.0
2017-06-20,6360,6360,6250,6330,2833,63300.0,10000000.0
2017-06-21,6260,6260,6150,6190,16329,61900.0,10000000.0
2017-06-22,6190,6260,6180,6210,1703,62100.0,10000000.0
2017-06-23,6210,6230,6150,6210,3307,62100.0,10000000.0
2017-06-26,6200,6220,6160,6210,3304,62100.0,10000000.0
2017-06-27,6210,6210,6150,6180,2875,61800.0,10000000.0
2017-06-28,6180,6240,6150,6240,3366,62400.0,10000000.0
2017-06-29,6240,6240,6180,6220,1124,62200.0,10000000.0
2017-06-30,6220,6220,6160,6200,2587,62000.0,10000000.0
2017-07-03,6180,6250,6180,6240,20124,62400.0,10000000.0
2017-07-04,6260,6260,6230,6240,3696,62400.0,10000000.0
2017-07-05,6240,6270,6210,6220,2001,62200.0,10000000.0
2017-07-06,6220,6250,6200,6200,3088,62000.0,10000000.0
2017-07-07,6200,6250,6160,6210,6123,62100.0,10000000.0
2017-07-10,6170,6210,6150,6150,1386,61500.0,10000000.0
2017-07-11,6140,6200,6120,6160,6555,61600.0,10000000.0
2017-07-12,6160,6180,6140,6160,208,61600.0,10000000.0
2017-07-13,6140,6160,6100,6140,2932,61400.0,10000000.0
2017-07-14,6140,6140,6100,6140,3646,61400.0,10000000.0
2017-07-17,6140,6180,6120,6150,1057,61500.0,10000000.0
2017-07-18,6180,6180,6110,6150,2558,61500.0,10000000.0
2017-07-19,6160,6200,6120,6150,2577,61500.0,10000000.0
2017-07-20,6150,6190,6110,6130,3024,61300.0,10000000.0
2017-07-21,6140,6190,6130,6130,2224,61300.0,10000000.0
2017-07-24,6130,6180,6130,6150,360,61500.0,10000000.0
2017-07-25,6150,6170,6120,6140,491,61400.0,10000000.0
2017-07-26,6150,6160,6110,6110,2406,61100.0,10000000.0
2017-07-27,6110,6160,6110,6150,1134,61500.0,10000000.0
2017-07-28,6150,6150,6090,6140,5764,61400.0,10000000.0
2017-07-31,6140,6180,6070,6140,4555,61400.0,10000000.0
2017-08-01,6070,6160,6070,6100,2063,61000.0,10000000.0
2017-08-02,6090,6140,6090,6130,629,61300.0,10000000.0
2017-08-03,6130,6160,6070,6090,2500,60900.0,10000000.0
2017-08-04,6120,6130,6080,6100,1827,61000.0,10000000.0
2017-08-07,6090,6100,6060,6100,1781,61000.0,10000000.0
2017-08-08,6100,6130,6080,6110,2611,61100.0,10000000.0
2017-08-09,6040,6110,5990,6050,4388,60500.0,10000000.0
2017-08-10,6040,6040,5950,6020,6384,60200.0,10000000.0
2017-08-11,5940,6000,5890,5930,5655,59300.0,10000000.0
2017-08-14,5890,5970,5840,5940,6294,59400.0,10000000.0
2017-08-16,5940,5970,5700,5740,43855,57400.0,10000000.0
2017-08-17,5740,5790,5600,5660,17370,56600.0,10000000.0
2017-08-18,5660,5700,5600,5640,12994,56400.0,10000000.0
2017-08-21,5640,5660,5570,5630,10526,56300.0,10000000.0
2017-08-22,5700,5700,5590,5600,7778,56000.0,10000000.0
2017-08-23,5610,5690,5590,5610,1740,56100.0,10000000.0
2017-08-24,5660,5670,5540,5670,23797,56700.0,10000000.0
2017-08-25,5660,5800,5650,5750,3118,57500.0,10000000.0
2017-08-28,5800,5810,5750,5770,1983,57700.0,10000000.0
2017-08-29,5790,5820,5660,5790,5388,57900.0,10000000.0
2017-08-30,5790,5790,5750,5790,1423,57900.0,10000000.0
2017-08-31,5790,5800,5730,5740,6698,57400.0,10000000.0
2017-09-01,5740,5780,5700,5700,3254,57000.0,10000000.0
2017-09-04,5690,5690,5590,5630,8083,56300.0,10000000.0
2017-09-05,5630,5760,5630,5630,2241,56300.0,10000000.0
2017-09-06,5630,5700,5600,5650,3291,56500.0,10000000.0
2017-09-07,5600,5720,5600,5670,2065,56700.0,10000000.0
2017-09-08,5670,5680,5620,5660,1112,56600.0,10000000.0
2017-09-11,5670,5730,5630,5710,3053,57100.0,10000000.0
2017-09-12,5710,5710,5630,5680,2263,56800.0,10000000.0
2017-09-13,5680,5720,5590,5660,2506,56600.0,10000000.0
2017-09-14,5660,5720,5640,5710,952,57100.0,10000000.0
2017-09-15,5710,5710,5630,5630,2180,56300.0,10000000.0
2017-09-18,5630,5650,5580,5590,3752,55900.0,10000000.0
2017-09-19,5610,5610,5570,5600,2381,56000.0,10000000.0
2017-09-20,5600,5650,5560,5580,2591,55800.0,10000000.0
2017-09-21,5580,5580,5520,5570,2010,55700.0,10000000.0
2017-09-22,5570,5630,5500,5520,4600,55200.0,10000000.0
2017-09-25,5510,5510,5350,5400,8510,54000.0,10000000.0
2017-09-26,5350,5610,5340,5540,8651,55400.0,10000000.0
2017-09-27,5600,5670,5550,5560,609,55600.0,10000000.0
2017-09-28,5560,5670,5560,5600,299,56000.0,10000000.0
2017-09-29,5660,5660,5520,5600,577,56000.0,10000000.0
2017-10-10,5660,5660,5520,5660,2005,56600.0,10000000.0
2017-10-11,5710,5730,5660,5660,606,56600.0,10000000.0
2017-10-12,5660,5720,5660,5700,209,57000.0,10000000.0
2017-10-13,5750,5750,5650,5700,413,57000.0,10000000.0
2017-10-16,5700,5750,5640,5740,1453,57400.0,10000000.0
2017-10-17,5740,5740,5700,5730,103,57300.0,10000000.0
2017-10-18,5730,5730,5570,5710,1909,57100.0,10000000.0
2017-10-19,5710,5710,5620,5640,519,56400.0,10000000.0
2017-10-20,5650,5700,5640,5690,177,56900.0,10000000.0
2017-10-23,5690,5730,5650,5650,1143,56500.0,10000000.0
2017-10-24,5650,5900,5650,5860,11010,58600.0,10000000.0
2017-10-25,5860,5860,5740,5790,1387,57900.0,10000000.0
2017-10-26,5730,5850,5730,5830,76,58300.0,10000000.0
2017-10-27,5820,5830,5720,5810,929,58100.0,10000000.0
2017-10-30,5900,5900,5750,5810,3104,58100.0,10000000.0
2017-10-31,5810,5900,5660,5810,7777,58100.0,10000000.0
2017-11-01,5860,5880,5780,5830,2260,58300.0,10000000.0
2017-11-02,5830,5880,5740,5820,1275,58200.0,10000000.0
2017-11-03,5850,5850,5750,5830,2498,58300.0,10000000.0
2017-11-06,5870,5870,5800,5810,1108,58100.0,10000000.0
2017-11-07,5810,5840,5770,5790,1734,57900.0,10000000.0
2017-11-08,5820,5820,5710,5760,5214,57600.0,10000000.0
2017-11-09,5760,5810,5720,5780,3149,57800.0,10000000.0
2017-11-10,5780,5800,5740,5800,2184,58000.0,10000000.0
2017-11-13,5750,5840,5700,5800,7710,58000.0,10000000.0
2017-11-14,5830,5830,5750,5800,2582,58000.0,10000000.0
2017-11-15,5800,5800,5700,5770,18025,57700.0,10000000.0
2017-11-16,5770,5850,5750,5830,5204,58300.0,10000000.0
2017-11-17,5750,5840,5750,5810,2475,58100.0,10000000.0
2017-11-20,5750,5820,5750,5810,540,58100.0,10000000.0
2017-11-21,5810,5810,5730,5770,2626,57700.0,10000000.0
2017-11-22,5770,5810,5770,5780,1604,57800.0,10000000.0
2017-11-23,5780,5790,5730,5730,695,57300.0,10000000.0
2017-11-24,5730,5820,5730,5810,3338,58100.0,10000000.0
2017-11-27,5810,5870,5790,5870,6933,58700.0,10000000.0
2017-11-28,5880,5910,5850,5900,4938,59000.0,10000000.0
2017-11-29,5900,6000,5840,5990,9685,59900.0,10000000.0
2017-11-30,5990,6010,5900,5970,896,59700.0,10000000.0
2017-12-01,5970,6020,5920,5950,1996,59500.0,10000000.0
2017-12-04,5950,5980,5860,5960,7767,59600.0,10000000.0
2017-12-05,5960,6000,5860,5960,3143,59600.0,10000000.0
2017-12-06,5960,5980,5910,5910,928,59100.0,10000000.0
2017-12-07,5910,6000,5900,5950,2803,59500.0,10000000.0
2017-12-08,5930,5980,5900,5900,720,59000.0,10000000.0
2017-12-11,5900,6000,5900,5990,1320,59900.0,10000000.0
2017-12-12,5990,5990,5940,5950,1689,59500.0,10000000.0
2017-12-13,5950,5990,5850,5920,3342,59200.0,10000000.0
2017-12-14,5920,5990,5900,5970,1126,59700.0,10000000.0
2017-12-15,5970,5990,5930,5970,353,59700.0,10000000.0
2017-12-18,5970,6000,5910,5910,4219,59100.0,10000000.0
2017-12-19,5920,5960,5880,5920,4069,59200.0,10000000.0
2017-12-20,5920,5950,5910,5920,759,59200.0,10000000.0
2017-12-21,5920,5940,5750,5880,6324,58800.0,10000000.0
2017-12-22,5870,5900,5800,5870,3096,58700.0,10000000.0
2017-12-26,5870,5980,5870,5970,1608,59700.0,10000000.0
2017-12-27,5970,5970,5820,5920,3975,59200.0,10000000.0
2017-12-28,5920,5920,5860,5900,1003,59000.0,10000000.0
2018-01-02,5900,5900,5800,5820,4673,58200.0,10000000.0
2018-01-03,5820,5860,5790,5860,1286,58600.0,10000000.0
2018-01-04,5860,5900,5710,5840,5654,58400.0,10000000.0
2018-01-05,5830,5850,5780,5780,2473,57800.0,10000000.0
2018-01-08,5800,5850,5780,5790,1696,57900.0,10000000.0
