삼천리(004690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-02,100500,102000,100000,101500,2969,411585.0,4055025.0
2016-09-05,101500,102000,99900,100500,5361,407530.0,4055025.0
2016-09-06,100000,100500,99700,99800,3883,404691.0,4055025.0
2016-09-07,100500,100500,99400,100000,6326,405502.0,4055025.0
2016-09-08,99600,101500,99600,101500,3633,411585.0,4055025.0
2016-09-09,102000,102000,99200,99300,11442,402664.0,4055025.0
2016-09-12,99000,99500,98500,98800,3154,400636.0,4055025.0
2016-09-13,99700,99700,97700,97700,4891,396176.0,4055025.0
2016-09-19,98000,99400,98000,99400,3167,403069.0,4055025.0
2016-09-20,99000,102000,98800,102000,3403,413613.0,4055025.0
2016-09-21,102000,102000,99600,99600,5408,403880.0,4055025.0
2016-09-22,99300,101000,99300,101000,4389,409558.0,4055025.0
2016-09-23,100000,102500,99900,102500,5085,415640.0,4055025.0
2016-09-26,101500,102000,99500,99700,7410,404286.0,4055025.0
2016-09-27,99700,100500,99600,100500,4387,407530.0,4055025.0
2016-09-28,100500,101000,99900,100500,1260,407530.0,4055025.0
2016-09-29,100500,102000,100000,100500,4620,407530.0,4055025.0
2016-09-30,100000,101000,99700,100500,3242,407530.0,4055025.0
2016-10-04,100000,102000,99800,102000,4392,413613.0,4055025.0
2016-10-05,101500,103000,99900,102500,9523,415640.0,4055025.0
2016-10-06,102500,102500,100000,102000,5422,413613.0,4055025.0
2016-10-07,101000,102500,100000,100000,3391,405502.0,4055025.0
2016-10-10,100000,101500,100000,100500,972,407530.0,4055025.0
2016-10-11,101500,102000,101000,102000,2684,413613.0,4055025.0
2016-10-12,101500,102000,100500,101500,1686,411585.0,4055025.0
2016-10-13,102000,102000,100500,101000,1478,409558.0,4055025.0
2016-10-14,101000,102000,100500,101000,3700,409558.0,4055025.0
2016-10-17,101500,102000,100000,100000,5904,405502.0,4055025.0
2016-10-18,100000,100500,99700,99900,3803,405097.0,4055025.0
2016-10-19,99900,101000,99700,99900,2591,405097.0,4055025.0
2016-10-20,99900,101000,99600,99900,3230,405097.0,4055025.0
2016-10-21,99900,100000,99200,99400,4173,403069.0,4055025.0
2016-10-24,100000,100500,99200,99900,1810,405097.0,4055025.0
2016-10-25,100500,100500,99600,99800,2662,404691.0,4055025.0
2016-10-26,100000,100000,98300,98500,5385,399420.0,4055025.0
2016-10-27,98900,99400,97900,98800,3101,400636.0,4055025.0
2016-10-28,99000,99000,98100,98100,3513,397798.0,4055025.0
2016-10-31,98500,98500,97200,97600,3594,395770.0,4055025.0
2016-11-01,98000,98100,97300,97900,3102,396987.0,4055025.0
2016-11-02,97900,98500,95600,95600,3372,387660.0,4055025.0
2016-11-03,96300,96300,95000,95300,3820,386444.0,4055025.0
2016-11-04,95100,96000,94600,94900,5730,384822.0,4055025.0
2016-11-07,95300,96500,94700,96500,2491,391310.0,4055025.0
2016-11-08,96500,96800,95500,96500,1021,391310.0,4055025.0
2016-11-09,96500,97500,92600,97000,6975,393337.0,4055025.0
2016-11-10,97900,99000,97600,98900,4907,401042.0,4055025.0
2016-11-11,99000,99400,97100,98500,2434,399420.0,4055025.0
2016-11-14,98300,99000,96500,98500,1121,399420.0,4055025.0
2016-11-15,97900,99000,97200,98300,1635,398609.0,4055025.0
2016-11-16,97700,99000,97700,98800,1840,400636.0,4055025.0
2016-11-17,98800,99500,98100,99000,2988,401447.0,4055025.0
2016-11-18,98600,99400,97600,98200,2940,398203.0,4055025.0
2016-11-21,98200,99000,97300,98000,3386,397392.0,4055025.0
2016-11-22,98600,98600,97400,97400,1895,394959.0,4055025.0
2016-11-23,97300,99900,97000,99800,5175,404691.0,4055025.0
2016-11-24,99900,100500,98900,99700,2964,404286.0,4055025.0
2016-11-25,98500,100000,98200,99000,1588,401447.0,4055025.0
2016-11-28,99800,99900,98900,99500,493,403475.0,4055025.0
2016-11-29,99900,99900,99000,99800,1114,404691.0,4055025.0
2016-11-30,99900,99900,98100,98100,2555,397798.0,4055025.0
2016-12-01,99000,100500,98700,99000,4206,401447.0,4055025.0
2016-12-02,98900,100000,98900,99700,1608,404286.0,4055025.0
2016-12-05,100000,100000,99000,99700,1185,404286.0,4055025.0
2016-12-06,99900,99900,99100,99200,1970,402258.0,4055025.0
2016-12-07,99900,101500,99400,100500,10276,407530.0,4055025.0
2016-12-08,100500,101500,100000,101500,3364,411585.0,4055025.0
2016-12-09,101500,102500,100500,102500,2869,415640.0,4055025.0
2016-12-12,102000,103000,101000,102000,3456,413613.0,4055025.0
2016-12-13,102000,102500,100500,101000,4858,409558.0,4055025.0
2016-12-14,102000,102000,100000,100500,4585,407530.0,4055025.0
2016-12-15,101000,102500,100500,102500,5388,415640.0,4055025.0
2016-12-16,101500,103000,101000,101000,2878,409558.0,4055025.0
2016-12-19,102000,102000,100000,101500,2307,411585.0,4055025.0
2016-12-20,101500,101500,100500,101000,3053,409558.0,4055025.0
2016-12-21,101000,101500,100000,101000,2477,409558.0,4055025.0
2016-12-22,101000,102000,100000,100500,1985,407530.0,4055025.0
2016-12-23,101000,101000,100500,101000,735,409558.0,4055025.0
2016-12-26,101000,102000,101000,101500,4696,411585.0,4055025.0
2016-12-27,102000,103000,101500,102000,4322,413613.0,4055025.0
2016-12-28,101500,101500,100000,101000,955,409558.0,4055025.0
2016-12-29,101500,102000,99600,101500,3070,411585.0,4055025.0
2017-01-02,101000,102000,100000,100000,1309,405502.0,4055025.0
2017-01-03,100000,100500,99000,100500,2663,407530.0,4055025.0
2017-01-04,100500,100500,98800,99200,2587,402258.0,4055025.0
2017-01-05,99200,99200,98400,98700,3913,400231.0,4055025.0
2017-01-06,98600,98700,98100,98400,2405,399014.0,4055025.0
2017-01-09,99200,99900,98200,98700,2305,400231.0,4055025.0
2017-01-10,98700,98800,98200,98600,2157,399825.0,4055025.0
2017-01-11,98400,99600,98000,98100,2986,397798.0,4055025.0
2017-01-12,99000,99000,97500,98200,2569,398203.0,4055025.0
2017-01-13,97800,98200,97100,97500,4224,395365.0,4055025.0
2017-01-16,97600,98000,96800,97200,3685,394148.0,4055025.0
2017-01-17,96900,97900,96900,97300,1110,394554.0,4055025.0
2017-01-18,98000,98500,97100,98000,580,397392.0,4055025.0
2017-01-19,97900,98000,97100,97300,798,394554.0,4055025.0
2017-01-20,97500,97500,96600,96800,3169,392526.0,4055025.0
2017-01-23,96600,97900,96600,97400,1086,394959.0,4055025.0
2017-01-24,98000,98000,97200,97700,2278,396176.0,4055025.0
2017-01-25,97700,98100,96700,97000,2311,393337.0,4055025.0
2017-01-26,97800,97900,96800,97800,1282,396581.0,4055025.0
2017-01-31,98000,98000,96700,96900,1785,392932.0,4055025.0
2017-02-01,98100,98100,96900,97500,1159,395365.0,4055025.0
2017-02-02,98200,98200,97000,97700,5112,396176.0,4055025.0
2017-02-03,98000,98000,97000,97800,1902,396581.0,4055025.0
2017-02-06,97700,98100,97200,97400,1473,394959.0,4055025.0
2017-02-07,97500,98200,97200,97500,1481,395365.0,4055025.0
2017-02-08,97500,97600,96600,97500,2344,395365.0,4055025.0
2017-02-09,96700,97200,96400,97200,2274,394148.0,4055025.0
2017-02-10,97100,97500,96600,97200,1684,394148.0,4055025.0
2017-02-13,97400,97400,96800,97400,2122,394959.0,4055025.0
2017-02-14,96900,97400,96800,97300,2094,394554.0,4055025.0
2017-02-15,97200,97800,96800,97800,2189,396581.0,4055025.0
2017-02-16,97900,97900,97000,97700,628,396176.0,4055025.0
2017-02-17,97700,98500,97400,98500,2606,399420.0,4055025.0
2017-02-20,97700,98500,97200,98000,2756,397392.0,4055025.0
2017-02-21,98000,98700,97600,98300,1836,398609.0,4055025.0
2017-02-22,98400,99200,97700,98500,5299,399420.0,4055025.0
2017-02-23,98900,98900,97000,97400,8472,394959.0,4055025.0
2017-02-24,97500,98200,97100,97900,4029,396987.0,4055025.0
2017-02-27,98300,98300,96800,97000,4862,393337.0,4055025.0
2017-02-28,97400,97500,96700,97200,2344,394148.0,4055025.0
2017-03-02,97500,97600,96500,97300,6057,394554.0,4055025.0
2017-03-03,97600,98700,97000,98300,3921,398609.0,4055025.0
2017-03-06,98000,98800,97200,98500,2142,399420.0,4055025.0
2017-03-07,98000,98800,97500,98800,3944,400636.0,4055025.0
2017-03-08,98800,100000,98300,99700,5649,404286.0,4055025.0
2017-03-09,99700,102000,99700,100000,6796,405502.0,4055025.0
2017-03-10,101000,101000,99600,101000,1775,409558.0,4055025.0
2017-03-13,101500,101500,100000,100500,2066,407530.0,4055025.0
2017-03-14,101000,101500,100000,101000,2799,409558.0,4055025.0
2017-03-15,101000,101500,99600,101000,2234,409558.0,4055025.0
2017-03-16,101500,101500,99600,100500,2996,407530.0,4055025.0
2017-03-17,100500,102500,99600,100500,4856,407530.0,4055025.0
2017-03-20,100500,101500,100000,101500,4330,411585.0,4055025.0
2017-03-21,101500,102500,100000,102500,3975,415640.0,4055025.0
2017-03-22,102000,103500,101000,103500,5427,419695.0,4055025.0
2017-03-23,104000,105000,102500,105000,4889,425778.0,4055025.0
2017-03-24,105000,107500,105000,106500,8768,431860.0,4055025.0
2017-03-27,106500,107500,106000,107500,4715,435915.0,4055025.0
2017-03-28,107500,108000,105000,108000,7847,437943.0,4055025.0
2017-03-29,108000,108500,106500,108000,4174,437943.0,4055025.0
2017-03-30,108000,109500,107000,108500,5929,439970.0,4055025.0
2017-03-31,108000,109500,107000,107000,2606,433888.0,4055025.0
2017-04-03,107000,107500,105000,107000,4970,433888.0,4055025.0
2017-04-04,106500,108000,105500,108000,6027,437943.0,4055025.0
2017-04-05,108000,108500,107000,108500,3124,439970.0,4055025.0
2017-04-06,108000,108500,106500,107000,2267,433888.0,4055025.0
2017-04-07,107500,108000,106000,106000,2002,429833.0,4055025.0
2017-04-10,106000,106000,104000,105500,8267,427805.0,4055025.0
2017-04-11,105500,107500,103500,105500,5911,427805.0,4055025.0
2017-04-12,106500,107000,104500,106000,6019,429833.0,4055025.0
2017-04-13,106000,107500,106000,107000,4856,433888.0,4055025.0
2017-04-14,106500,107000,104500,105500,8204,427805.0,4055025.0
2017-04-17,105500,106000,103500,104500,7145,423750.0,4055025.0
2017-04-18,104500,107500,103500,107000,6814,433888.0,4055025.0
2017-04-19,107000,107500,106500,107000,1396,433888.0,4055025.0
2017-04-20,106000,107500,106000,107500,5374,435915.0,4055025.0
2017-04-21,106500,107500,106000,107500,3426,435915.0,4055025.0
2017-04-24,108000,108000,106000,107500,4277,435915.0,4055025.0
2017-04-25,106500,107500,105500,107500,5337,435915.0,4055025.0
2017-04-26,107500,107500,105500,107000,3341,433888.0,4055025.0
2017-04-27,106000,107000,105500,107000,3183,433888.0,4055025.0
2017-04-28,107000,107000,105500,106000,2736,429833.0,4055025.0
2017-05-02,105500,106000,104500,104500,4302,423750.0,4055025.0
2017-05-04,106000,108500,104500,108500,7282,439970.0,4055025.0
2017-05-08,107500,108500,106500,107500,3380,435915.0,4055025.0
2017-05-10,108500,109500,107000,107000,4284,433888.0,4055025.0
2017-05-11,108500,110500,106000,110000,7147,446053.0,4055025.0
2017-05-12,109500,116000,109500,115000,40143,466328.0,4055025.0
2017-05-15,115000,115500,112500,113500,8194,460245.0,4055025.0
2017-05-16,114000,118000,113500,114500,13183,464300.0,4055025.0
2017-05-17,115500,115500,113500,115000,5694,466328.0,4055025.0
2017-05-18,115000,115500,113000,113500,3733,460245.0,4055025.0
2017-05-19,113500,120000,113000,120000,26171,486603.0,4055025.0
2017-05-22,119500,121500,118000,120500,10681,488631.0,4055025.0
2017-05-23,120000,121500,119000,119500,3315,484575.0,4055025.0
2017-05-24,119500,120500,119000,119500,4158,484575.0,4055025.0
2017-05-25,120000,122500,120000,122000,9879,494713.0,4055025.0
2017-05-26,123000,123000,120500,122000,5355,494713.0,4055025.0
2017-05-29,122500,123000,120500,120500,6346,488631.0,4055025.0
2017-05-30,120000,120500,118500,120500,7438,488631.0,4055025.0
2017-05-31,120500,122000,118500,118500,11091,480520.0,4055025.0
2017-06-01,117500,120000,117500,119500,6609,484575.0,4055025.0
2017-06-02,120000,120000,118000,118500,6200,480520.0,4055025.0
2017-06-05,118500,120500,117500,120000,8290,486603.0,4055025.0
2017-06-07,121000,122500,120000,122000,8385,494713.0,4055025.0
2017-06-08,122000,123000,120000,121500,4216,492686.0,4055025.0
2017-06-09,120500,122000,119500,120000,4978,486603.0,4055025.0
2017-06-12,120000,120500,117500,117500,5172,476465.0,4055025.0
2017-06-13,117500,120500,117500,120500,4892,488631.0,4055025.0
2017-06-14,121000,124000,119000,124000,17042,502823.0,4055025.0
2017-06-15,124000,125000,123000,125000,7558,506878.0,4055025.0
2017-06-16,125000,125500,122500,124500,4835,504851.0,4055025.0
2017-06-19,125500,125500,123000,124000,7884,502823.0,4055025.0
2017-06-20,124000,124500,122500,123500,6268,500796.0,4055025.0
2017-06-21,124500,125000,122500,124000,4485,502823.0,4055025.0
2017-06-22,123500,127000,123500,124500,6913,504851.0,4055025.0
2017-06-23,124000,125500,121500,121500,5556,492686.0,4055025.0
2017-06-26,121500,123000,120000,122000,6664,494713.0,4055025.0
2017-06-27,123000,123500,121000,122000,4003,494713.0,4055025.0
2017-06-28,122000,123500,118500,119500,9618,484575.0,4055025.0
2017-06-29,121000,121000,119000,121000,4560,490658.0,4055025.0
2017-06-30,120500,124000,119500,123500,5383,500796.0,4055025.0
2017-07-03,123500,125500,120500,121000,8569,490658.0,4055025.0
2017-07-04,121000,121500,118000,118500,6396,480520.0,4055025.0
2017-07-05,119500,119500,117000,118000,4647,478493.0,4055025.0
2017-07-06,118000,119000,117000,119000,3888,482548.0,4055025.0
2017-07-07,118000,121500,117500,121500,4859,492686.0,4055025.0
2017-07-10,120500,123000,120000,123000,5334,498768.0,4055025.0
2017-07-11,123000,124500,122000,123500,5985,500796.0,4055025.0
2017-07-12,122000,122000,119000,119000,6184,482548.0,4055025.0
2017-07-13,119000,119500,114500,115000,8041,466328.0,4055025.0
2017-07-14,115500,116000,113500,115000,7340,466328.0,4055025.0
2017-07-17,115000,116000,114500,115500,2601,468355.0,4055025.0
2017-07-18,115000,116000,112000,112500,7769,456190.0,4055025.0
2017-07-19,112500,115000,111500,112000,9181,454163.0,4055025.0
2017-07-20,112000,113000,110500,110500,11566,448080.0,4055025.0
2017-07-21,111000,114000,110500,111000,10279,450108.0,4055025.0
2017-07-24,111500,113000,111000,112000,3326,454163.0,4055025.0
2017-07-25,112000,114500,110500,113500,5763,460245.0,4055025.0
2017-07-26,113500,115500,113500,115000,4586,466328.0,4055025.0
2017-07-27,115000,115500,113500,114500,2683,464300.0,4055025.0
2017-07-28,114500,115500,113000,114500,3600,464300.0,4055025.0
2017-07-31,114000,115000,113000,114500,2673,464300.0,4055025.0
2017-08-01,114500,115500,113000,115500,4287,468355.0,4055025.0
2017-08-02,116000,116000,114500,116000,2481,470383.0,4055025.0
2017-08-03,115500,116000,113500,115000,3172,466328.0,4055025.0
2017-08-04,115000,116000,113500,114000,2980,462273.0,4055025.0
2017-08-07,114000,114000,113000,113500,2549,460245.0,4055025.0
2017-08-08,114000,115000,112500,114500,1706,464300.0,4055025.0
2017-08-09,114500,114500,112500,113000,2943,458218.0,4055025.0
2017-08-10,113000,113500,110500,111000,3892,450108.0,4055025.0
2017-08-11,110500,111500,109000,110000,4086,446053.0,4055025.0
2017-08-14,110000,112500,109000,110500,2975,448080.0,4055025.0
2017-08-16,110500,113000,110000,111500,3735,452135.0,4055025.0
2017-08-17,111000,114000,110500,112500,2851,456190.0,4055025.0
2017-08-18,112500,112500,110000,110500,2251,448080.0,4055025.0
2017-08-21,111500,111500,109000,109000,4831,441998.0,4055025.0
2017-08-22,109000,110000,107500,108000,2369,437943.0,4055025.0
2017-08-23,108000,109500,107500,107500,3036,435915.0,4055025.0
2017-08-24,107500,108000,105000,105500,7057,427805.0,4055025.0
2017-08-25,105500,107500,105500,106500,3058,431860.0,4055025.0
2017-08-28,106500,107500,106000,106500,1752,431860.0,4055025.0
2017-08-29,106000,107000,105000,106000,2428,429833.0,4055025.0
2017-08-30,106500,107000,105000,106500,2127,431860.0,4055025.0
2017-08-31,106000,108000,105500,107500,6314,435915.0,4055025.0
2017-09-01,107500,109000,106500,106500,3121,431860.0,4055025.0
2017-09-04,105500,107000,105000,106000,1743,429833.0,4055025.0
2017-09-05,106500,106500,104000,105000,2542,425778.0,4055025.0
2017-09-06,105000,105000,103000,104500,1859,423750.0,4055025.0
2017-09-07,105000,106500,104000,106500,1970,431860.0,4055025.0
2017-09-08,106500,106500,104000,105500,2815,427805.0,4055025.0
2017-09-11,105500,105500,104000,104000,2089,421723.0,4055025.0
2017-09-12,104000,106000,103500,105500,1575,427805.0,4055025.0
2017-09-13,105500,105500,104000,104000,721,421723.0,4055025.0
2017-09-14,104000,105500,104000,104500,2031,423750.0,4055025.0
2017-09-15,104000,105500,103000,103500,2809,419695.0,4055025.0
2017-09-18,103500,105000,103500,104000,1716,421723.0,4055025.0
2017-09-19,103500,105000,103000,105000,787,425778.0,4055025.0
2017-09-20,105000,105500,102500,104500,4475,423750.0,4055025.0
2017-09-21,104500,104500,103000,103500,1342,419695.0,4055025.0
2017-09-22,104000,104000,102000,102000,1893,413613.0,4055025.0
2017-09-25,102000,102500,100500,102500,2835,415640.0,4055025.0
2017-09-26,103500,103500,101000,101500,2140,411585.0,4055025.0
2017-09-27,101500,101500,100000,100000,4391,405502.0,4055025.0
2017-09-28,100000,100500,99400,99800,3491,404691.0,4055025.0
2017-09-29,99700,101000,99700,101000,3618,409558.0,4055025.0
2017-10-10,100500,100500,99200,99500,2399,403475.0,4055025.0
2017-10-11,99500,102000,99500,102000,2247,413613.0,4055025.0
2017-10-12,102000,102500,100500,102000,1455,413613.0,4055025.0
2017-10-13,102500,102500,100000,100500,2320,407530.0,4055025.0
2017-10-16,101000,102000,99600,101000,5110,409558.0,4055025.0
2017-10-17,101000,101000,99600,100000,8937,405502.0,4055025.0
2017-10-18,100000,101000,99700,100000,4892,405502.0,4055025.0
2017-10-19,100000,100500,99800,100000,5860,405502.0,4055025.0
2017-10-20,100000,101000,99800,101000,4025,409558.0,4055025.0
2017-10-23,100500,101000,100000,101000,4365,409558.0,4055025.0
2017-10-24,101000,101500,100000,100500,3533,407530.0,4055025.0
2017-10-25,101000,101500,100000,101000,3299,409558.0,4055025.0
2017-10-26,100500,101500,100500,101000,3267,409558.0,4055025.0
2017-10-27,101000,101500,100500,101000,4051,409558.0,4055025.0
2017-10-30,101500,103500,101000,103500,3899,419695.0,4055025.0
2017-10-31,103500,104000,102000,102500,2577,415640.0,4055025.0
2017-11-01,102500,103500,101500,103500,2880,419695.0,4055025.0
2017-11-02,103000,103500,102000,103500,2804,419695.0,4055025.0
2017-11-03,104000,104500,103000,104500,2413,423750.0,4055025.0
2017-11-06,104000,107000,103000,105500,3794,427805.0,4055025.0
2017-11-07,105000,115500,105000,111000,27710,450108.0,4055025.0
2017-11-08,111000,112500,108000,108000,5854,437943.0,4055025.0
2017-11-09,108000,110000,105000,105500,8269,427805.0,4055025.0
2017-11-10,106000,107500,104500,105500,5481,427805.0,4055025.0
2017-11-13,105500,109000,105500,106500,6753,431860.0,4055025.0
2017-11-14,105500,114000,105500,110500,19116,448080.0,4055025.0
2017-11-15,110500,113500,110000,111000,5385,450108.0,4055025.0
2017-11-16,110500,113000,110500,112000,2624,454163.0,4055025.0
2017-11-17,111000,115500,111000,113500,8592,460245.0,4055025.0
2017-11-20,113500,116500,112000,112500,6462,456190.0,4055025.0
2017-11-21,113000,113500,110500,112000,5833,454163.0,4055025.0
2017-11-22,112000,113500,112000,113500,3153,460245.0,4055025.0
2017-11-23,114000,120500,112000,118500,16934,480520.0,4055025.0
2017-11-24,118500,122500,118500,121000,16843,490658.0,4055025.0
2017-11-27,121000,122500,120500,122000,10446,494713.0,4055025.0
2017-11-28,122000,122500,120000,121000,1210,490658.0,4055025.0
2017-11-29,120500,122000,118500,120000,7609,486603.0,4055025.0
2017-11-30,119500,120500,117500,119500,7740,484575.0,4055025.0
2017-12-01,119000,120000,117500,118500,5130,480520.0,4055025.0
2017-12-04,121000,122500,117500,120000,3942,486603.0,4055025.0
2017-12-05,121000,121500,118500,120000,6498,486603.0,4055025.0
2017-12-06,121000,123000,119500,121500,7300,492686.0,4055025.0
2017-12-07,120500,121500,119000,119500,5713,484575.0,4055025.0
2017-12-08,120500,120500,117500,119000,1705,482548.0,4055025.0
2017-12-11,119500,119500,118000,119000,1569,482548.0,4055025.0
2017-12-12,119000,121500,118000,119000,14543,482548.0,4055025.0
2017-12-13,119000,121000,119000,120500,4751,488631.0,4055025.0
2017-12-14,121500,122500,119000,120000,7824,486603.0,4055025.0
2017-12-15,121000,121000,118000,118000,14371,478493.0,4055025.0
2017-12-18,117500,118000,116000,117500,5814,476465.0,4055025.0
2017-12-19,117500,117500,114000,115000,8970,466328.0,4055025.0
2017-12-20,115000,116500,115000,115000,3796,466328.0,4055025.0
2017-12-21,115000,116000,113500,115000,7287,466328.0,4055025.0
2017-12-22,114500,117000,114000,115000,5416,466328.0,4055025.0
2017-12-26,116000,119500,115000,116500,3850,472410.0,4055025.0
2017-12-27,117500,117500,113000,115000,9551,466328.0,4055025.0
2017-12-28,113500,115000,113000,113000,4359,458218.0,4055025.0
2018-01-02,113000,116500,112500,115000,5988,466328.0,4055025.0
2018-01-03,115000,115500,113500,113500,4183,460245.0,4055025.0
2018-01-04,114500,114500,112000,112500,5738,456190.0,4055025.0
2018-01-05,113000,114000,112000,114000,10500,462273.0,4055025.0
2018-01-08,114500,119500,113500,119000,9805,482548.0,4055025.0
2018-01-09,119000,121500,117500,121000,7962,490658.0,4055025.0
2018-01-10,121000,121500,117500,120000,5820,486603.0,4055025.0
2018-01-11,120500,120500,117000,119500,4642,484575.0,4055025.0
2018-01-12,119500,120000,116000,118500,5412,480520.0,4055025.0
2018-01-15,118500,119000,116500,118500,2743,480520.0,4055025.0
2018-01-16,118000,118500,116000,116500,6517,472410.0,4055025.0
2018-01-17,117500,118500,117000,118000,2462,478493.0,4055025.0
2018-01-18,118500,119500,117500,119000,9931,482548.0,4055025.0
2018-01-19,119500,119500,117500,118500,3940,480520.0,4055025.0
2018-01-22,118000,119500,117000,119500,4437,484575.0,4055025.0
2018-01-23,119500,120000,118000,118000,2095,478493.0,4055025.0
2018-01-24,119000,121000,118500,120000,8032,486603.0,4055025.0
2018-01-25,119000,125500,119000,123500,24793,500796.0,4055025.0
2018-01-26,125000,125000,122500,123500,7760,500796.0,4055025.0
2018-01-29,124500,124500,121500,121500,5925,492686.0,4055025.0
2018-01-30,121500,123500,120500,120500,6882,488631.0,4055025.0
2018-01-31,120500,122500,119000,119500,13306,484575.0,4055025.0
2018-02-01,119500,121000,118000,119000,6826,482548.0,4055025.0
2018-02-02,119000,120000,117000,117500,11962,476465.0,4055025.0
2018-02-05,117500,118500,117000,117000,8556,474438.0,4055025.0
2018-02-06,116500,118000,114000,117000,11438,474438.0,4055025.0
2018-02-07,117000,117500,113500,115000,8915,466328.0,4055025.0
2018-02-08,114000,117000,114000,115500,5862,468355.0,4055025.0
2018-02-09,114500,114500,108500,110000,16279,446053.0,4055025.0
2018-02-12,109500,111500,108000,111000,3493,450108.0,4055025.0
2018-02-13,111000,114500,111000,112500,5583,456190.0,4055025.0
2018-02-14,114000,114000,111000,113500,6107,460245.0,4055025.0
2018-02-19,114000,117000,113500,116000,6576,470383.0,4055025.0
2018-02-20,116500,126000,115500,125500,18759,508906.0,4055025.0
2018-02-21,125000,127000,123000,125000,12552,506878.0,4055025.0
2018-02-22,123500,124500,121500,124000,7590,502823.0,4055025.0
2018-02-23,122500,124000,121500,122000,2740,494713.0,4055025.0
2018-02-26,122000,123000,120000,122500,3296,496741.0,4055025.0
2018-02-27,121500,123500,119000,119000,5285,482548.0,4055025.0
2018-02-28,119000,122000,118500,122000,7721,494713.0,4055025.0
2018-03-02,121000,124000,121000,124000,4412,502823.0,4055025.0
2018-03-05,124000,124500,121000,123500,4573,500796.0,4055025.0
2018-03-06,124000,125000,120000,120500,9092,488631.0,4055025.0
2018-03-07,121500,122500,119500,120500,3424,488631.0,4055025.0
2018-03-08,122500,122500,119500,121500,5203,492686.0,4055025.0
2018-03-09,120500,124000,120500,124000,7419,502823.0,4055025.0
2018-03-12,124500,124500,121500,123000,5602,498768.0,4055025.0
2018-03-13,124000,124500,122500,124500,7587,504851.0,4055025.0
2018-03-14,124500,124500,122000,123500,8522,500796.0,4055025.0
2018-03-15,123500,123500,121500,123000,6628,498768.0,4055025.0
2018-03-16,122000,124000,121500,124000,6042,502823.0,4055025.0
2018-03-19,123500,124000,122500,122500,2253,496741.0,4055025.0
2018-03-20,122000,123500,121500,123000,7601,498768.0,4055025.0
2018-03-21,123000,123500,119000,119000,10171,482548.0,4055025.0
2018-03-22,119500,121000,117500,119000,7456,482548.0,4055025.0
2018-03-23,118000,119500,113000,114000,3901,462273.0,4055025.0
2018-03-26,114000,114500,112500,114500,3268,464300.0,4055025.0
2018-03-27,115500,118000,114500,117000,5228,474438.0,4055025.0
2018-03-28,117000,117000,114500,115000,3081,466328.0,4055025.0
2018-03-29,116000,116000,112000,112500,3037,456190.0,4055025.0
2018-03-30,113000,113500,112000,113500,3390,460245.0,4055025.0
2018-04-02,113500,113500,111000,112500,6827,456190.0,4055025.0
2018-04-03,112000,114500,111000,114000,3289,462273.0,4055025.0
2018-04-04,114000,114500,111000,111500,3805,452135.0,4055025.0
2018-04-05,111000,114000,111000,113000,1668,458218.0,4055025.0
2018-04-06,113000,114500,111500,114500,2302,464300.0,4055025.0
2018-04-09,114500,114500,112000,113500,1970,460245.0,4055025.0
2018-04-10,112500,112500,111000,111500,2245,452135.0,4055025.0
2018-04-11,110500,110500,108500,109000,5948,441998.0,4055025.0
2018-04-12,109500,111500,109500,111500,1288,452135.0,4055025.0
2018-04-13,112000,112000,109000,110000,2632,446053.0,4055025.0
2018-04-16,109500,111000,109000,109500,1192,444025.0,4055025.0
2018-04-17,109000,110000,107000,107000,3683,433888.0,4055025.0
2018-04-18,107000,108500,107000,107500,2655,435915.0,4055025.0
2018-04-19,108500,108500,106500,108000,5300,437943.0,4055025.0
2018-04-20,108500,110500,107000,110000,2741,446053.0,4055025.0
2018-04-23,110000,111500,108500,110500,2967,448080.0,4055025.0
2018-04-24,110500,110500,107500,108000,3027,437943.0,4055025.0
2018-04-25,108000,110500,107000,110000,1706,446053.0,4055025.0
2018-04-26,109500,111000,108500,108500,2236,439970.0,4055025.0
2018-04-27,109500,111500,107500,109000,9881,441998.0,4055025.0
2018-04-30,110000,113000,110000,111500,3800,452135.0,4055025.0
2018-05-02,111500,116500,110500,116500,7146,472410.0,4055025.0
2018-05-03,116500,116500,113000,114000,4125,462273.0,4055025.0
2018-05-04,114000,116500,113000,114000,2958,462273.0,4055025.0
2018-05-08,114000,115500,113500,114000,2292,462273.0,4055025.0
2018-05-09,114000,115000,111500,111500,5167,452135.0,4055025.0
2018-05-10,114000,114000,108500,110000,5075,446053.0,4055025.0
2018-05-11,111000,111500,108500,110000,4035,446053.0,4055025.0
2018-05-14,112000,115500,110500,115500,5071,468355.0,4055025.0
2018-05-15,116500,116500,112500,115000,7925,466328.0,4055025.0
2018-05-16,114500,116000,112000,112500,11712,456190.0,4055025.0
2018-05-17,112500,114500,111000,111500,6009,452135.0,4055025.0
2018-05-18,111500,113500,111000,112500,3163,456190.0,4055025.0
2018-05-21,111500,115000,111500,114500,4721,464300.0,4055025.0
2018-05-23,114000,117000,112000,116000,10005,470383.0,4055025.0
2018-05-24,115000,116000,114000,114000,4903,462273.0,4055025.0
2018-05-25,113500,115000,112000,112500,3048,456190.0,4055025.0
2018-05-28,114000,115000,113000,114500,3489,464300.0,4055025.0
